
[00:00:00.000 --> 00:00:05.400]  好 今天我可以在此跟大家分享神的話語
[00:01:53.480 --> 00:01:59.080]  很多時候都會看基督徒的生命見證
[00:01:59.080 --> 00:02:02.480]  但是很多時候我們作為基督徒
[00:02:02.480 --> 00:02:07.480]  我們往往要求對方將焦點放在上帝那裡
[00:02:07.480 --> 00:02:09.480]  而忽略了自己
[00:02:09.480 --> 00:02:15.680]  可能有時候我們的行為好像很敬虔
[00:02:15.680 --> 00:02:18.680]  但是可能在侍奉上
[00:02:18.680 --> 00:02:24.680]  我們也會做了一些事令上帝不喜悅
[00:02:24.680 --> 00:02:29.280]  今天我很想和大家正道的經文
[00:02:29.280 --> 00:02:31.880]  是《貼撒羅尼加前書》
[00:02:31.880 --> 00:02:35.080]  二章一至十二節
[00:02:35.080 --> 00:02:39.480]  主題是「土神喜悅的是逢」
[00:02:39.480 --> 00:02:44.080]  就是保羅寫信給貼撒羅尼加教會的信徒
[00:02:44.080 --> 00:02:48.080]  教導他們在服事上要怎樣做
[00:02:48.080 --> 00:02:51.080]  才可以土神的喜悅呢?
[00:02:51.080 --> 00:02:55.080]  當中保羅提出了三個重點
[00:02:55.080 --> 00:02:59.080]  即是侍奉上三個方向
[00:02:59.080 --> 00:03:02.280]  我也很想藉著這一段經文
[00:03:02.280 --> 00:03:05.680]  作為對大家的鼓勵
[00:03:05.680 --> 00:03:07.280]  在正式講道之前
[00:03:07.280 --> 00:03:11.080]  讓我們一起低頭同心祈禱
[00:03:11.080 --> 00:03:15.280]  親愛的天父上帝
[00:03:15.280 --> 00:03:18.280]  感謝祢賜下寶貴的話語
[00:03:18.280 --> 00:03:20.880]  祢的話是腳前的燈
[00:03:20.880 --> 00:03:22.680]  路上的光
[00:03:22.680 --> 00:03:26.280]  主要求祢帶領以下正道的時間
[00:03:26.280 --> 00:03:28.280]  打開我們的心
[00:03:28.280 --> 00:03:30.880]  讓我們明白祢的教導
[00:03:30.880 --> 00:03:34.280]  又能夠讓我們的心被祢激勵
[00:03:34.280 --> 00:03:37.680]  在生活裏能夠行使祢的話語
[00:03:37.680 --> 00:03:39.680]  得蒙神祢的祝福
[00:03:39.680 --> 00:03:43.680]  以上的祈禱是奉主耶穌的聖名祈求
[00:03:43.680 --> 00:03:45.680]  阿們
[00:03:45.680 --> 00:03:50.280]  土神喜悅第一個侍奉的方向
[00:03:50.280 --> 00:03:53.880]  就是放膽全講真福音
[00:03:53.880 --> 00:03:56.480]  現在也讓我們先讀出
[00:03:56.480 --> 00:04:01.680]  貼撒羅尼加前書二章一至四節
[00:04:01.680 --> 00:04:03.280]  弟兄們
[00:04:03.280 --> 00:04:05.280]  你們自己知道
[00:04:05.280 --> 00:04:08.080]  我們來到你們那裏
[00:04:08.080 --> 00:04:10.280]  並不是徒然的
[00:04:10.280 --> 00:04:14.680]  我們從前在菲律賓蒙難受辱
[00:04:14.680 --> 00:04:17.280]  這是你們知道的
[00:04:17.280 --> 00:04:22.480]  可是我們還是靠著神給我們的勇氣
[00:04:22.480 --> 00:04:28.080]  在強烈反對中把神的福音傳給你們
[00:04:28.080 --> 00:04:32.280]  我們的怨念不是出於錯誤
[00:04:32.280 --> 00:04:34.880]  也不是出於污穢
[00:04:34.880 --> 00:04:37.480]  也不是用詭詐
[00:04:37.480 --> 00:04:42.080]  但神既然認定我們經得起考驗
[00:04:42.080 --> 00:04:44.880]  把福音託付我們
[00:04:44.880 --> 00:04:47.880]  我們就照著傳講
[00:04:47.880 --> 00:04:50.680]  不是要討人喜歡
[00:04:50.680 --> 00:04:56.280]  而是討那考驗我們的心的神喜歡
[00:04:56.280 --> 00:04:59.480]  保羅教導我們在侍奉上
[00:04:59.480 --> 00:05:04.080]  第一個的方向就是二章一至四節
[00:05:04.080 --> 00:05:06.880]  現在也讓我們先去集中看
[00:05:06.880 --> 00:05:09.080]  第一和第二節
[00:05:09.080 --> 00:05:11.280]  信徒在患難裏面
[00:05:11.280 --> 00:05:14.680]  能夠放膽傳神的福音
[00:05:14.680 --> 00:05:22.280]  貼薩羅尼加前書第一章九節這樣說
[00:05:22.280 --> 00:05:26.480]  貼薩羅尼加的信徒是怎樣信耶穌的呢?
[00:05:26.480 --> 00:05:29.480]  首先他們是離棄偶像
[00:05:29.480 --> 00:05:34.280]  然後轉移去復活那位又真又活的神
[00:05:34.280 --> 00:05:38.680]  究竟他們信主的經過是怎樣的?
[00:05:38.680 --> 00:05:44.080]  保羅在二章二節就這樣作出了回應
[00:05:44.080 --> 00:05:48.680]  我們從前在菲律賓蒙難受辱
[00:05:48.680 --> 00:05:51.280]  這是你們知道的
[00:05:51.280 --> 00:05:55.680]  但我們也是靠著神給我們的勇氣
[00:05:55.680 --> 00:05:58.080]  在強烈的反對中
[00:05:58.080 --> 00:06:01.080]  都將神的福音傳給你們
[00:06:01.080 --> 00:06:08.480]  究竟保羅在菲律賓受到甚麼的苦難和屈辱?
[00:06:08.480 --> 00:06:12.080]  我們先來看一下地圖
[00:06:12.080 --> 00:06:15.880]  菲律賓究竟是在哪裏呢?
[00:06:15.880 --> 00:06:21.480]  菲律賓是在希臘馬其頓東面的一個城市
[00:06:21.480 --> 00:06:25.680]  而菲律賓就是保羅第一次去到歐洲
[00:06:25.680 --> 00:06:28.680]  傳福音的一個重要的城市
[00:06:28.680 --> 00:06:36.080]  在《使徒行傳》十六章十六至二十四節記載
[00:06:36.080 --> 00:06:41.480]  保羅救了一個被鬼附作占卜的侍女
[00:06:41.480 --> 00:06:46.080]  他將她身上的鬼趕了出來
[00:06:46.080 --> 00:06:51.880]  但占卜侍女的主人因為失去了財路
[00:06:51.880 --> 00:06:54.280]  所以誣告保羅
[00:06:54.280 --> 00:06:57.880]  誣蔑保羅去傳講一些羅馬人
[00:06:57.880 --> 00:07:03.480]  不能夠接受和不能夠可以行的規矩
[00:07:03.480 --> 00:07:07.880]  結果保羅就是這樣被抓去坐牢
[00:07:07.880 --> 00:07:12.680]  經文形容他被群眾撕爛他的衣服
[00:07:12.680 --> 00:07:16.080]  又用棍打了他很多次
[00:07:16.080 --> 00:07:20.680]  還有他兩隻腳都被上了木架
[00:07:20.680 --> 00:07:24.280]  我們都可以想像得到
[00:07:24.280 --> 00:07:28.680]  保羅身體一定是受了很多的傷害
[00:07:28.680 --> 00:07:31.880]  還有他被人撕開他的衣服
[00:07:31.880 --> 00:07:35.680]  一定是受了很大的屈辱
[00:07:35.680 --> 00:07:38.680]  但是因著神的拯救
[00:07:38.680 --> 00:07:43.480]  保羅都能夠在監獄裏面釋放了出來
[00:07:43.480 --> 00:07:47.280]  之後保羅就是這樣離開了菲律賓
[00:07:47.280 --> 00:07:50.080]  去到帖薩羅尼加教會
[00:07:50.080 --> 00:07:53.480]  繼續傳講神的福音
[00:07:53.480 --> 00:07:55.080]  弟兄姊妹
[00:07:55.080 --> 00:07:58.080]  如果你是保羅
[00:07:58.080 --> 00:08:01.080]  你都很想去傳福音
[00:08:01.080 --> 00:08:05.480]  很希望可以很多人都得到救恩
[00:08:05.480 --> 00:08:10.280]  但是如果你換來的是其他人的嘲笑
[00:08:10.280 --> 00:08:12.280]  又或者是誣告
[00:08:12.280 --> 00:08:16.480]  那你還想不想傳福音呢?
[00:08:16.480 --> 00:08:19.880]  有弟兄姊妹就跟我分享
[00:08:19.880 --> 00:08:23.680]  說他在教會裏侍奉
[00:08:23.680 --> 00:08:27.480]  都是帶著愛心去侍奉的
[00:08:27.480 --> 00:08:31.680]  但是未必每個人都會欣賞你
[00:08:31.680 --> 00:08:36.280]  又或者可能會有一些負面的回應
[00:08:36.280 --> 00:08:40.080]  令到他都覺得非常不開心
[00:08:40.080 --> 00:08:42.480]  覺得在教會裏服侍
[00:08:42.480 --> 00:08:46.480]  真是吃力不討好
[00:08:46.480 --> 00:08:49.880]  我們去看看保羅
[00:08:49.880 --> 00:08:52.880]  保羅所面對的攻擊
[00:08:52.880 --> 00:08:56.280]  不單是言語上的攻擊
[00:08:56.280 --> 00:08:59.680]  更加是身體上的攻擊
[00:08:59.680 --> 00:09:03.280]  但是保羅他都沒有退縮
[00:09:03.280 --> 00:09:07.080]  他仍然是靠著上帝的勇氣
[00:09:07.080 --> 00:09:08.480]  給他的勇氣
[00:09:08.480 --> 00:09:11.480]  在強烈的反對聲音裏面
[00:09:11.480 --> 00:09:17.080]  繼續將上帝的福音傳開去
[00:09:17.080 --> 00:09:19.480]  保羅在侍奉上
[00:09:19.480 --> 00:09:22.280]  當他面對挑戰的時候
[00:09:22.280 --> 00:09:26.480]  他仍然是懂得倚靠上帝
[00:09:26.480 --> 00:09:30.480]  倚靠上帝給他的勇氣
[00:09:30.480 --> 00:09:34.480]  這樣他就能夠放開膽量
[00:09:34.480 --> 00:09:38.480]  傳講神的福音
[00:09:38.480 --> 00:09:40.480]  親愛的弟兄姊妹
[00:09:40.480 --> 00:09:45.480]  不知道你們會不會很害怕傳福音呢
[00:09:45.480 --> 00:09:48.080]  在初信主的時候
[00:09:48.080 --> 00:09:53.480]  可能很多你們未信主的家人
[00:09:53.480 --> 00:09:56.480]  都不知道你們信了耶穌
[00:09:56.480 --> 00:09:59.480]  可能你們都很害怕被他們知道
[00:09:59.480 --> 00:10:01.880]  又或者你們上班的時候
[00:10:01.880 --> 00:10:05.880]  在職場上都很害怕被老闆
[00:10:05.880 --> 00:10:09.480]  又或者同事知道你是基督徒
[00:10:09.480 --> 00:10:14.480]  所以你都可能暗中返教會
[00:10:14.480 --> 00:10:19.480]  又或者可能你本身是一個很害羞的人
[00:10:19.480 --> 00:10:23.480]  很害怕跟別人說話
[00:10:23.480 --> 00:10:27.480]  你又很害怕去做一些帶領性的
[00:10:27.480 --> 00:10:31.480]  服侍的崗位
[00:10:31.480 --> 00:10:33.480]  記得我初信主的時候
[00:10:33.480 --> 00:10:38.480]  我都是暗暗地去做基督徒
[00:10:38.480 --> 00:10:40.480]  在讀大專的時候
[00:10:40.480 --> 00:10:41.480]  有一年的暑假
[00:10:41.480 --> 00:10:50.480]  我跟同學一起去日本做一個文化交流
[00:10:50.480 --> 00:10:54.480]  我記得有一次在吃飯的時候
[00:10:54.480 --> 00:11:00.480]  我看到同學吃飯都沒有謝飯祈禱
[00:11:00.480 --> 00:11:06.480]  於是我不敢在他們面前去謝飯祈禱
[00:11:06.480 --> 00:11:09.480]  當時有一個同學提出
[00:11:09.480 --> 00:11:15.480]  「這個星期天我們去哪裡玩好呢?」
[00:11:15.480 --> 00:11:20.480]  其實當時我心裡不知道來了什麼勇氣
[00:11:20.480 --> 00:11:23.480]  我就很勇敢地跟他們說
[00:11:23.480 --> 00:11:27.480]  「這個星期天我不跟你們去玩了」
[00:11:27.480 --> 00:11:32.480]  「因為我很想返教會返崇拜」
[00:11:32.480 --> 00:11:36.480]  其實我心裡也覺得很慚愧
[00:11:36.480 --> 00:11:39.480]  因為我去了日本一個多兩個月
[00:11:39.480 --> 00:11:42.480]  我自己也好像沒有返崇拜
[00:11:42.480 --> 00:11:45.480]  也沒有返教會
[00:11:45.480 --> 00:11:48.480]  誰知道我說完之後
[00:11:48.480 --> 00:11:51.480]  當中有兩個同學就跟我說
[00:11:51.480 --> 00:11:56.480]  「這個星期天不如我跟你一起去教會」
[00:11:56.480 --> 00:12:01.480]  「我也很想看看日本那裡的教會是怎樣的」
[00:12:01.480 --> 00:12:04.480]  原來他們是基督徒
[00:12:04.480 --> 00:12:07.480]  在那時候我才知道
[00:12:07.480 --> 00:12:11.480]  其實我們認識了一年多
[00:12:11.480 --> 00:12:14.480]  其實大家都不知道大家是基督徒
[00:12:14.480 --> 00:12:16.480]  在那個星期天
[00:12:16.480 --> 00:12:21.480]  天文台預測接下來會有大風
[00:12:21.480 --> 00:12:24.480]  還有狂風暴雨
[00:12:24.480 --> 00:12:26.480]  但是因著神的保守
[00:12:26.480 --> 00:12:29.480]  我們都可以很平安地去到
[00:12:29.480 --> 00:12:32.480]  涉谷的一間教會返崇拜
[00:12:32.480 --> 00:12:35.480]  在崇拜完之後
[00:12:35.480 --> 00:12:39.480]  弟兄姊妹都很熱情地邀請我們留下來
[00:12:39.480 --> 00:12:43.480]  在餐廳跟他們一起吃飯
[00:12:43.480 --> 00:12:46.480]  還有一起分享神的愛
[00:12:46.480 --> 00:12:50.480]  神就是這樣透過這一次的經驗
[00:12:50.480 --> 00:12:57.480]  讓我知道如果我們暗暗地去做基督徒的時候
[00:12:57.480 --> 00:13:03.480]  我們就不能夠經歷到神的大能和神的保守
[00:13:03.480 --> 00:13:08.480]  但是如果你是重視基督徒的身份
[00:13:08.480 --> 00:13:11.480]  覺得身邊的朋友
[00:13:11.480 --> 00:13:15.480]  真的認識耶穌是非常正確的事
[00:13:15.480 --> 00:13:18.480]  這樣你就能夠剛強壯膽
[00:13:18.480 --> 00:13:21.480]  放膽地去傳福音
[00:13:21.480 --> 00:13:26.480]  在你侍奉上就會遇到很多的同行者
[00:13:26.480 --> 00:13:31.480]  還有大家都可以一起經歷到上帝的恩典
[00:13:31.480 --> 00:13:37.480]  叫更多的人得到神的祝福和愛
[00:13:37.480 --> 00:13:41.480]  保羅雖然在菲律賓受到很多苦
[00:13:41.480 --> 00:13:44.480]  還有受到逼迫
[00:13:44.480 --> 00:13:48.480]  但是保羅也沒有因為這樣而退縮
[00:13:48.480 --> 00:13:52.480]  反而他更加爭取機會去傳福音
[00:13:52.480 --> 00:13:56.480]  在監獄裏面為玉卒去傳福音
[00:13:56.480 --> 00:14:01.480]  帶領了玉卒和他們全家人都信了主
[00:14:01.480 --> 00:14:06.480]  後來保羅也得到西拉和提摩太的幫助
[00:14:06.480 --> 00:14:08.480]  離開了菲律賓
[00:14:08.480 --> 00:14:11.480]  去到貼實羅尼加教會
[00:14:11.480 --> 00:14:15.480]  繼續去傳神的福音
[00:14:15.480 --> 00:14:21.480]  現在讓我們繼續去看第三和第四節
[00:14:22.480 --> 00:14:25.480]  信徒傳純正的福音
[00:14:25.480 --> 00:14:28.480]  討神的喜悅
[00:14:28.480 --> 00:14:34.480]  雖然保羅和同工在貼實羅尼加那裏傳福音
[00:14:34.480 --> 00:14:36.480]  非常之有果效
[00:14:36.480 --> 00:14:38.480]  他們建立了教會
[00:14:38.480 --> 00:14:42.480]  也帶了很多的外邦人去信耶穌
[00:14:42.480 --> 00:14:48.480]  但是他們仍然遭到一班不信主的猶太人的不滿
[00:14:48.480 --> 00:14:51.480]  他們妒忌保羅
[00:14:51.480 --> 00:14:53.480]  妒忌保羅有好的名聲
[00:14:53.480 --> 00:14:56.480]  和控告他
[00:14:56.480 --> 00:15:00.480]  控告他違背了該撒的命令
[00:15:00.480 --> 00:15:02.480]  宣告另外有一個王
[00:15:02.480 --> 00:15:05.480]  就是耶穌基督
[00:15:05.480 --> 00:15:12.480]  因此保羅就要為自己的工作去辯護
[00:15:12.480 --> 00:15:16.480]  保羅在強烈反對的聲音之下
[00:15:16.480 --> 00:15:19.480]  仍然堅持去傳福音
[00:15:19.480 --> 00:15:24.480]  他就用了以下的一節經文去解釋
[00:15:24.480 --> 00:15:28.480]  為什麼他會繼續堅持傳福音的原因
[00:15:28.480 --> 00:15:38.480]  就是「不是出於錯誤,不是出於污穢,也不是出於詭詐」
[00:15:38.480 --> 00:15:44.480]  錯誤就是指導保羅傳福音的內容不正確
[00:15:44.480 --> 00:15:46.480]  是出於幻想
[00:15:46.480 --> 00:15:50.480]  而污穢就是指導保羅傳福音的時候
[00:15:50.480 --> 00:15:53.480]  帶著不誠實的動機
[00:15:53.480 --> 00:15:59.480]  就是下文五和六節所提到的貪心
[00:15:59.480 --> 00:16:02.480]  求榮耀的動機
[00:16:02.480 --> 00:16:05.480]  而詭詐在原文解釋
[00:16:05.480 --> 00:16:09.480]  就是用利引誘人、陷害人
[00:16:09.480 --> 00:16:13.480]  也是指導保羅傳福音的時候
[00:16:13.480 --> 00:16:20.480]  用一些詭計來勾引人去教會
[00:16:20.480 --> 00:16:22.480]  但是相反
[00:16:22.480 --> 00:16:26.480]  保羅所傳的福音是神的福音
[00:16:26.480 --> 00:16:31.480]  是非常真實和正確的
[00:16:31.480 --> 00:16:34.480]  而且他傳福音的時候
[00:16:34.480 --> 00:16:39.480]  他的動機是出於良善和誠實
[00:16:39.480 --> 00:16:44.480]  他不是要在其他人身上得到什麼好處
[00:16:44.480 --> 00:16:47.480]  保羅和他的團隊
[00:16:47.480 --> 00:16:51.480]  他們是光明正大地去傳福音
[00:16:51.480 --> 00:16:55.480]  保羅他們雖然得到上帝的試驗
[00:16:55.480 --> 00:16:57.480]  得到神的接納
[00:16:57.480 --> 00:17:01.480]  他們將神交給他們所託付的福音
[00:17:01.480 --> 00:17:07.480]  他們就不折不扣、忠心地去傳講
[00:17:07.480 --> 00:17:10.480]  他們不是要去取悅人
[00:17:10.480 --> 00:17:18.480]  而是要取悅、測驗我們內心上帝的喜歡
[00:17:18.480 --> 00:17:21.480]  各位弟兄姊妹
[00:17:21.480 --> 00:17:23.480]  當我們傳福音的時候
[00:17:23.480 --> 00:17:25.480]  我們福音的內容
[00:17:25.480 --> 00:17:30.480]  除了分享神對你的愛和恩典之外
[00:17:30.480 --> 00:17:36.480]  會不會很害怕去講神對罪的審判呢?
[00:17:36.480 --> 00:17:40.480]  有一位三福隊長和我分享
[00:17:40.480 --> 00:17:45.480]  有一次他去到對象的家裡傳福音
[00:17:45.480 --> 00:17:49.480]  但是當他講到福音內容的時候
[00:17:49.480 --> 00:17:53.480]  講到世人都犯了罪的時候
[00:17:53.480 --> 00:17:59.480]  看到對方的樣子非常不滿意
[00:17:59.480 --> 00:18:02.480]  他很害怕聽到自己有罪
[00:18:02.480 --> 00:18:07.480]  他不但不願意繼續再去聽
[00:18:07.480 --> 00:18:11.480]  他還請他們立刻離開
[00:18:11.480 --> 00:18:15.480]  各位弟兄姊妹
[00:18:15.480 --> 00:18:18.480]  什麼才是完整的福音呢?
[00:18:18.480 --> 00:18:23.480]  如果神的福音一味只是關於愛
[00:18:23.480 --> 00:18:26.480]  而失去了神公義的審判
[00:18:26.480 --> 00:18:30.480]  這樣就不是完整的福音了
[00:18:30.480 --> 00:18:39.480]  保羅說他是完完全全按著神所交託給他的福音去傳講
[00:18:39.480 --> 00:18:41.480]  他一絲不苟
[00:18:41.480 --> 00:18:45.480]  沒有加添也沒有減少
[00:18:45.480 --> 00:18:47.480]  可能一講到罪的問題
[00:18:47.480 --> 00:18:51.480]  有時也會令到對方不喜歡
[00:18:51.480 --> 00:18:56.480]  但是保羅仍然忠心地去傳講
[00:18:56.480 --> 00:19:00.480]  神復活拯救的福音
[00:19:00.480 --> 00:19:04.480]  各位弟兄姊妹
[00:19:04.480 --> 00:19:07.480]  我們又願不願意學校保羅
[00:19:07.480 --> 00:19:11.480]  專心去討神的喜歡呢?
[00:19:11.480 --> 00:19:15.480]  當我們查經或者傳福音的時候
[00:19:15.480 --> 00:19:19.480]  會不會只是為了取悅對方
[00:19:19.480 --> 00:19:23.480]  而是希望我們所講的福音
[00:19:23.480 --> 00:19:25.480]  都得到對方的認同
[00:19:25.480 --> 00:19:29.480]  或者我們也會投其所好
[00:19:29.480 --> 00:19:35.480]  又或者只是想講一些對方願意聽的一部分的福音
[00:19:35.480 --> 00:19:38.480]  我們也要很小心
[00:19:38.480 --> 00:19:41.480]  我們宣講福音的時候
[00:19:41.480 --> 00:19:43.480]  只有一個目標
[00:19:43.480 --> 00:19:47.480]  就是要討神的喜歡
[00:19:47.480 --> 00:19:51.480]  我們怎樣才能討神的喜悅呢?
[00:19:51.480 --> 00:19:54.480]  就是我們要按著神的標準
[00:19:54.480 --> 00:19:57.480]  要傳講純正的福音
[00:19:57.480 --> 00:20:02.480]  和按著正義去分解真理
[00:20:02.480 --> 00:20:07.480]  當然我們也很需要顧及對方的需要
[00:20:07.480 --> 00:20:12.480]  但是我們總是不能扭曲了福音的內容
[00:20:12.480 --> 00:20:15.480]  所以在帖撒羅尼加前書
[00:20:15.480 --> 00:20:18.480]  二章一至四字
[00:20:18.480 --> 00:20:22.480]  保羅講到第一個討神喜悅的心態
[00:20:22.480 --> 00:20:24.480]  侍奉的心態
[00:20:24.480 --> 00:20:28.480]  就是要放膽傳講真福音
[00:20:28.480 --> 00:20:30.480]  就算在患難裡
[00:20:30.480 --> 00:20:35.480]  我們仍然要剛強壯膽去傳福音
[00:20:35.480 --> 00:20:41.480]  討神喜悅侍奉的第二個方向
[00:20:41.480 --> 00:20:45.480]  就是動機純正出於愛
[00:20:45.480 --> 00:20:49.480]  現在也讓我們一起去讀
[00:20:49.480 --> 00:20:52.480]  二章五至八節
[00:20:52.480 --> 00:20:58.480]  因為我們從來沒有用過淺微的話
[00:20:58.480 --> 00:21:01.480]  這是你們知道的
[00:21:01.480 --> 00:21:04.480]  也沒有藏著貪心
[00:21:04.480 --> 00:21:07.480]  這是神可以作證的
[00:21:07.480 --> 00:21:10.480]  我們作為基督的使徒
[00:21:10.480 --> 00:21:13.480]  雖然可以受人尊重
[00:21:13.480 --> 00:21:18.480]  卻沒有向你們或向別人求榮耀
[00:21:18.480 --> 00:21:21.480]  反而在你們當中
[00:21:21.480 --> 00:21:23.480]  心存溫柔
[00:21:23.480 --> 00:21:27.480]  如同母親母語自己的孩子
[00:21:27.480 --> 00:21:30.480]  既然我們這樣愛你們
[00:21:30.480 --> 00:21:35.480]  不但樂意將神的福音給你們
[00:21:35.480 --> 00:21:39.480]  連自己的性命也樂意給你們
[00:21:39.480 --> 00:21:44.480]  因為你們是我們所痛愛的
[00:21:44.480 --> 00:21:49.480]  現在也讓我們先集中去看五至六節
[00:21:49.480 --> 00:21:52.480]  這裡聖經告訴我們
[00:21:52.480 --> 00:21:54.480]  信徒傳神的福音
[00:21:54.480 --> 00:21:57.480]  動機是要純正
[00:21:57.480 --> 00:22:00.480]  保羅很清楚知道
[00:22:00.480 --> 00:22:03.480]  自己和同工在傳福音的事上
[00:22:03.480 --> 00:22:06.480]  除了要放膽傳福音
[00:22:06.480 --> 00:22:09.480]  動機就是要純正
[00:22:09.480 --> 00:22:14.480]  他們是出於一份無私的愛心
[00:22:14.480 --> 00:22:17.480]  保羅沒有用過淺微的話
[00:22:17.480 --> 00:22:20.480]  也沒有藏著貪心
[00:22:20.480 --> 00:22:24.480]  也沒有為自己求榮耀
[00:22:24.480 --> 00:22:28.480]  不過當時不信主的猶太人
[00:22:28.480 --> 00:22:31.480]  他們就指責保羅傳福音
[00:22:31.480 --> 00:22:35.480]  無非是四處尋找信徒的奉獻
[00:22:35.480 --> 00:22:38.480]  貪得無厭
[00:22:38.480 --> 00:22:42.480]  而保羅就在第五節作出了回應
[00:22:42.480 --> 00:22:45.480]  他說他自己在行為上
[00:22:45.480 --> 00:22:48.480]  沒有用過淺微的話
[00:22:48.480 --> 00:22:52.480]  他在內心經得起神的測驗
[00:22:52.480 --> 00:22:56.480]  也沒有藏著貪心
[00:22:56.480 --> 00:22:59.480]  雖然人有時貪心
[00:22:59.480 --> 00:23:03.480]  旁人可能也很難察覺得到
[00:23:03.480 --> 00:23:08.480]  但是保羅就在第六節到第八節說
[00:23:08.480 --> 00:23:12.480]  他可以犧牲了自己的性命
[00:23:12.480 --> 00:23:20.480]  這樣就可以作為一份沒有貪心的憑證
[00:23:20.480 --> 00:23:21.480]  弟兄姊妹
[00:23:21.480 --> 00:23:24.480]  很多時候大家回來教會
[00:23:24.480 --> 00:23:28.480]  都可能會帶著不同的動機
[00:23:28.480 --> 00:23:29.480]  坦白說
[00:23:29.480 --> 00:23:33.480]  其他人都可能很難察覺得到
[00:23:33.480 --> 00:23:35.480]  作為父母的
[00:23:35.480 --> 00:23:37.480]  都很想自己的子女
[00:23:37.480 --> 00:23:42.480]  可以入讀一間心儀的基督教學校
[00:23:42.480 --> 00:23:44.480]  可能他們都很想到牧師
[00:23:44.480 --> 00:23:48.480]  可以幫他們寫一封介紹信
[00:23:48.480 --> 00:23:50.480]  又或者拍拖的情侶
[00:23:50.480 --> 00:23:52.480]  來到教會的時候
[00:23:52.480 --> 00:23:54.480]  覺得教會很美
[00:23:54.480 --> 00:23:57.480]  很想成為會友
[00:23:57.480 --> 00:24:01.480]  將來也可以在這裡行禮
[00:24:01.480 --> 00:24:04.480]  甚至乎做牧者的
[00:24:04.480 --> 00:24:08.480]  有時也會陷入一些貪念裡面
[00:24:08.480 --> 00:24:10.480]  表裡不一致
[00:24:10.480 --> 00:24:14.480]  所謂「講一套做一套」
[00:24:14.480 --> 00:24:18.480]  大家都是帶著不同的動機
[00:24:18.480 --> 00:24:21.480]  我們可能在侍奉上
[00:24:21.480 --> 00:24:22.480]  不多不少
[00:24:22.480 --> 00:24:25.480]  也都會多了一份的私心
[00:24:25.480 --> 00:24:30.480]  我們侍奉就不能夠討神的喜悅了
[00:24:30.480 --> 00:24:32.480]  如果傳福音不是為了
[00:24:32.480 --> 00:24:34.480]  要別人得到救恩
[00:24:34.480 --> 00:24:36.480]  而是為了自己
[00:24:36.480 --> 00:24:39.480]  希望自己有利益
[00:24:39.480 --> 00:24:45.480]  我們就不是真的帶著愛去侍奉
[00:24:45.480 --> 00:24:49.480]  保羅離開了帖撒羅尼加之後
[00:24:49.480 --> 00:24:52.480]  有人就指控他
[00:24:52.480 --> 00:24:54.480]  指控他利用傳福音
[00:24:54.480 --> 00:24:59.480]  就好像糖果上面的包裝紙
[00:24:59.480 --> 00:25:01.480]  骨子和內心裡面
[00:25:01.480 --> 00:25:05.480]  都是為了去謀求自己的利益
[00:25:05.480 --> 00:25:09.480]  這個指控是非常之歹毒
[00:25:09.480 --> 00:25:14.480]  因為人的動機的確是可以胡思亂想
