
[00:00:00.000 --> 00:00:06.000]  在此我們一起為今天早上我們聽到的心祈禱
[00:02:35.000 --> 00:02:37.000]  很想大家一起幫我讀出
[00:02:37.000 --> 00:02:39.000]  《但以理書》三章八至十二節
[00:02:39.000 --> 00:02:41.000]  好嗎
[00:02:41.000 --> 00:02:43.000]  預備 一二三
[00:02:43.000 --> 00:02:48.000]  在那時有幾個加勒底人遵前來控告猶大人
[00:02:48.000 --> 00:02:51.000]  他們對李布格利薩王說
[00:02:51.000 --> 00:02:52.000]  願王萬歲
[00:02:52.000 --> 00:02:54.000]  你 王啊
[00:02:54.000 --> 00:02:56.000]  你陳剛子凡聽見
[00:02:56.000 --> 00:03:00.000]  國 號 琴 實 三國琴 鼓
[00:03:00.000 --> 00:03:02.000]  和各樣樂器的聲音
[00:03:02.000 --> 00:03:06.000]  都當俯伏敬拜者金像
[00:03:06.000 --> 00:03:08.000]  凡不俯伏下拜的
[00:03:08.000 --> 00:03:11.000]  別永在烈火的搖中
[00:03:11.000 --> 00:03:13.000]  現在有幾個猶大人
[00:03:13.000 --> 00:03:17.000]  就是王所派管你巴比倫省事務的
[00:03:17.000 --> 00:03:20.000]  沙特拉 米薩 阿伯尼哥
[00:03:20.000 --> 00:03:24.000]  王啊 這些人不理你的御旨
[00:03:24.000 --> 00:03:26.000]  不侍奉你的神明
[00:03:26.000 --> 00:03:29.000]  也不拜你所立的金像
[00:03:29.000 --> 00:03:33.000]  好 跟大家說說背景
[00:03:33.000 --> 00:03:40.000]  《但以理書》描述了
[00:03:40.000 --> 00:03:45.000]  但以理和他三個朋友流亡的故事
[00:03:45.000 --> 00:03:47.000]  《但以理書》頭三章
[00:03:47.000 --> 00:03:50.000]  是說到但以理和他秘魯的三個朋友
[00:03:50.000 --> 00:03:53.000]  在宮廷所發生的事
[00:03:53.000 --> 00:03:55.000]  但以理和他三個朋友
[00:03:55.000 --> 00:03:59.000]  包括沙特拉 米薩 阿伯尼哥
[00:03:59.000 --> 00:04:03.000]  他們是戰敗國以色列國的皇室後裔
[00:04:03.000 --> 00:04:05.000]  和他們是貴族
[00:04:05.000 --> 00:04:11.000]  巴比倫王選擇他們
[00:04:11.000 --> 00:04:14.000]  接受當時為期三年的訓練
[00:04:14.000 --> 00:04:19.000]  包括他們要學習當時巴比倫格納底人的學問
[00:04:19.000 --> 00:04:22.000]  無論占卜 升上 天文 曆法
[00:04:22.000 --> 00:04:24.000]  一些數學建築
[00:04:24.000 --> 00:04:30.000]  甚至皇帝為了要去俘虜這班人的心
[00:04:30.000 --> 00:04:35.000]  給予他們上等的教育 食宿 美好的前途和職業
[00:04:35.000 --> 00:04:40.000]  換取這班人對他們的效忠
[00:04:40.000 --> 00:04:42.000]  而這班被俘虜的人
[00:04:42.000 --> 00:04:47.000]  他們一定要精通巴比倫的語言和文化
[00:04:47.000 --> 00:04:55.000]  才能夠成為當時參與巴比倫王國統治的階層
[00:04:55.000 --> 00:04:57.000]  才能夠成為高官
[00:04:57.000 --> 00:05:02.000]  但當時丹爾尼和他三個的朋友認清
[00:05:02.000 --> 00:05:06.000]  當時以色列國和猶太國的衰亡
[00:05:06.000 --> 00:05:10.000]  是因為當時他們沒有遵行神的律法
[00:05:10.000 --> 00:05:13.000]  甚至在國宗裡設立了很多的休壇
[00:05:13.000 --> 00:05:15.000]  沒有拜各類的偶像
[00:05:15.000 --> 00:05:17.000]  才受到耶和華的懲罰
[00:05:17.000 --> 00:05:19.000]  所以當他們在受訓期間
[00:05:19.000 --> 00:05:23.000]  他們第一個挑戰就是拒絕吃皇的膳食
[00:05:23.000 --> 00:05:26.000]  謹守神的誡命
[00:05:26.000 --> 00:05:28.000]  因為當時皇的膳食
[00:05:28.000 --> 00:05:30.000]  他所賜的食物裡
[00:05:30.000 --> 00:05:33.000]  含有很多以色列人不可以吃的食物
[00:05:33.000 --> 00:05:34.000]  少為不潔
[00:05:34.000 --> 00:05:37.000]  包括馬肉 豬肉和血
[00:05:37.000 --> 00:05:39.000]  甚至皇所賜的膳食
[00:05:39.000 --> 00:05:44.000]  當時和祭祀和拜偶像有關係
[00:05:44.000 --> 00:05:46.000]  丹爾尼和他三個的朋友
[00:05:46.000 --> 00:05:50.000]  謹守摩西的誡命和律例
[00:05:50.000 --> 00:05:53.000]  就是除耶和華以外不可以有別的神
[00:05:53.000 --> 00:05:56.000]  不可以雕刻和跪拜那些偶像
[00:05:56.000 --> 00:05:59.000]  所以當時丹爾尼和他三個的朋友
[00:05:59.000 --> 00:06:03.000]  立誓不以皇的膳和皇所飲的酒
[00:06:03.000 --> 00:06:05.000]  去玷污自己
[00:06:05.000 --> 00:06:07.000]  經過三年訓練之後
[00:06:07.000 --> 00:06:09.000]  利布克加利薩王看到
[00:06:09.000 --> 00:06:11.000]  丹爾尼和他三個的朋友
[00:06:11.000 --> 00:06:13.000]  他們不單是聰明過人
[00:06:13.000 --> 00:06:18.000]  他們甚至比全國所有的術士勝過十倍
[00:06:18.000 --> 00:06:24.000]  於是就立了丹爾尼和他三個的朋友為哲士
[00:06:24.000 --> 00:06:26.000]  留在宮殿裡繼續服侍
[00:06:26.000 --> 00:06:28.000]  在第二章的時候
[00:06:28.000 --> 00:06:33.000]  丹爾尼因為為當時的皇帝解夢有功
[00:06:33.000 --> 00:06:39.000]  所以當時皇帝不單廢去宮中很多不中庸的術士
[00:06:39.000 --> 00:06:44.000]  也同時確認了丹爾尼是才智過人
[00:06:44.000 --> 00:06:47.000]  甚至立丹爾尼為哲士總管
[00:06:47.000 --> 00:06:50.000]  而三個朋友亦都輔助丹爾尼
[00:06:50.000 --> 00:06:53.000]  去管理巴比倫省的事務中心
[00:06:53.000 --> 00:06:56.000]  去服侍當時的皇帝
[00:06:56.000 --> 00:06:59.000]  這章是繼第二章
[00:06:59.000 --> 00:07:03.000]  利布格尼薩王在第二章的時候
[00:07:03.000 --> 00:07:05.000]  因為利布格尼薩王做了一個夢
[00:07:05.000 --> 00:07:07.000]  在這章裡面
[00:07:07.000 --> 00:07:11.000]  他因為夢的啟發去做了一個金像
[00:07:11.000 --> 00:07:16.000]  這個金像的目的是為了高舉自己的卓越不凡
[00:07:16.000 --> 00:07:22.000]  甚至他很想自己的國千秋萬代被人高舉
[00:07:22.000 --> 00:07:26.000]  甚至當時他很想推行一個政教合一
[00:07:26.000 --> 00:07:31.000]  加強各方各族各民各國的君王對他的敬拜
[00:07:31.000 --> 00:07:35.000]  所以為了保證所有的官員
[00:07:35.000 --> 00:07:38.000]  以及各國各族的百姓
[00:07:38.000 --> 00:07:40.000]  在自己的權威之下
[00:07:40.000 --> 00:07:42.000]  在三章一至七節
[00:07:42.000 --> 00:07:44.000]  王就下令一個命令
[00:07:44.000 --> 00:07:49.000]  凡是聽見一些響聲
[00:07:49.000 --> 00:07:54.000]  不敬拜金像就要立即被關在火窯裡燒
[00:07:54.000 --> 00:08:01.000]  這個火窯就是當時工業很大的熔爐
[00:08:01.000 --> 00:08:05.000]  用來燒磚和煉金屬
[00:08:05.000 --> 00:08:07.000]  所以其實是很高溫的
[00:08:07.000 --> 00:08:10.000]  根本沒有人能夠在裡面生還
[00:08:10.000 --> 00:08:15.000]  所以當時的利布格尼撒王就下令
[00:08:15.000 --> 00:08:19.000]  當噩聲響起的時候
[00:08:19.000 --> 00:08:22.000]  如果人不去敬拜這個金像的時候
[00:08:22.000 --> 00:08:25.000]  他們就要被關在這個火窯裡
[00:08:25.000 --> 00:08:28.000]  以考驗所有的臣服
[00:08:28.000 --> 00:08:30.000]  對王的忠心和馴服
[00:08:30.000 --> 00:08:33.000]  以及建立自己的威信
[00:08:33.000 --> 00:08:39.000]  剛才跟大家讀了第八節
[00:08:39.000 --> 00:08:41.000]  到十三節
[00:08:41.000 --> 00:08:43.000]  裡面講到有一群迦勒底人
[00:08:43.000 --> 00:08:46.000]  這群迦勒底人是甚麼人呢?
[00:08:46.000 --> 00:08:54.000]  這群迦勒底人就是當時巴比倫一些專業知識的術士
[00:08:54.000 --> 00:08:57.000]  這群迦勒底人來到王面前
[00:08:57.000 --> 00:09:00.000]  控告但爾利那三個的朋友
[00:09:00.000 --> 00:09:03.000]  這個控告的意思有惡意中傷
[00:09:03.000 --> 00:09:05.000]  甚至是毀謗
[00:09:05.000 --> 00:09:07.000]  他們控告甚麼呢?
[00:09:07.000 --> 00:09:09.000]  他們控告這三個的朋友
[00:09:09.000 --> 00:09:11.000]  他們漠視神的命令
[00:09:11.000 --> 00:09:13.000]  漠視王的命令
[00:09:13.000 --> 00:09:14.000]  不侍奉王的神
[00:09:14.000 --> 00:09:16.000]  不去拜這個金像
[00:09:16.000 --> 00:09:19.000]  這群迦勒底人明確指出
[00:09:19.000 --> 00:09:21.000]  這群是猶太人
[00:09:21.000 --> 00:09:24.000]  這群猶太人其實和他們的身份很不同
[00:09:24.000 --> 00:09:26.000]  他們本身是巴比倫的人
[00:09:26.000 --> 00:09:29.000]  他們本身是應該被王重視的人
[00:09:29.000 --> 00:09:33.000]  但是今天但爾利這三個朋友
[00:09:33.000 --> 00:09:37.000]  是因為替王解夢有功
[00:09:37.000 --> 00:09:39.000]  以至可以管理巴比倫省
[00:09:39.000 --> 00:09:42.000]  這群迦勒底人很不服氣
[00:09:42.000 --> 00:09:46.000]  因為他們覺得但爾利有解夢的能力
[00:09:46.000 --> 00:09:48.000]  但是這三個朋友沒有
[00:09:48.000 --> 00:09:51.000]  這三個朋友能夠管理巴比倫省
[00:09:51.000 --> 00:09:53.000]  是因為但爾利的推薦
[00:09:53.000 --> 00:09:55.000]  是因為這些群大的關係
[00:09:55.000 --> 00:09:58.000]  所以他們都很妒忌這三個朋友
[00:09:58.000 --> 00:10:01.000]  所以他們起來去誣告這三個朋友
[00:10:01.000 --> 00:10:06.000]  認為這三個朋友沒有資格去管理巴比倫省
[00:10:06.000 --> 00:10:11.000]  甚至適逢這個金像揭幕禮
[00:10:11.000 --> 00:10:13.000]  就抓住這個機會
[00:10:13.000 --> 00:10:16.000]  來到皇帝面前去控告這群人
[00:10:16.000 --> 00:10:17.000]  去煽風點火
[00:10:17.000 --> 00:10:19.000]  目的是什麼呢?
[00:10:19.000 --> 00:10:21.000]  置他們於死地
[00:10:21.000 --> 00:10:25.000]  所以他們和王說
[00:10:25.000 --> 00:10:27.000]  這三個人不理你的御子
[00:10:27.000 --> 00:10:29.000]  不侍奉你的神
[00:10:29.000 --> 00:10:30.000]  不拜你的金像
[00:10:30.000 --> 00:10:32.000]  在說什麼呢?
[00:10:32.000 --> 00:10:36.000]  皇帝說這些人不放你在眼內
[00:10:36.000 --> 00:10:42.000]  你想想皇帝聽到的反應是怎樣的
[00:10:42.000 --> 00:10:47.000]  我不知道如果你是當時但爾利三個朋友
[00:10:47.000 --> 00:10:51.000]  如果你要選擇在跪拜金像和火搖之間
[00:10:51.000 --> 00:10:54.000]  你會怎樣去做選擇
[00:10:54.000 --> 00:10:57.000]  知道如果要跪拜的時候
[00:10:57.000 --> 00:11:00.000]  其實和他們的信仰有很大的衝擊
[00:11:00.000 --> 00:11:02.000]  很大的衝突
[00:11:02.000 --> 00:11:05.000]  但是如果不跪拜他們會怎樣呢?
[00:11:05.000 --> 00:11:09.000]  他們要被扔在火搖裡面去死
[00:11:09.000 --> 00:11:13.000]  究竟侍奉王還是不侍奉王呢?
[00:11:13.000 --> 00:11:16.000]  他們要繼續去升官發財
[00:11:16.000 --> 00:11:18.000]  還是要自尋死路呢?
[00:11:18.000 --> 00:11:21.000]  求生還是求死呢?
[00:11:21.000 --> 00:11:26.000]  在跪拜金像裡面成為了他們很大的抉擇
[00:11:26.000 --> 00:11:30.000]  不知道如果頂姐妹給你你會怎樣選擇
[00:11:30.000 --> 00:11:32.000]  但爾利這三個朋友
[00:11:32.000 --> 00:11:36.000]  如果選擇跪拜當時的神
[00:11:36.000 --> 00:11:38.000]  侍奉當時的君王
[00:11:38.000 --> 00:11:42.000]  深信他們仍然可以榮華富貴
[00:11:42.000 --> 00:11:44.000]  仍然可以升官發財
[00:11:44.000 --> 00:11:47.000]  甚至可以逃避這些奸臣所害
[00:11:47.000 --> 00:11:51.000]  但是他們選擇了忠於我神
[00:11:51.000 --> 00:11:56.000]  去拜他神,是一條死路
[00:11:56.000 --> 00:11:59.000]  如果我問大家你們會怎樣選擇呢?
[00:11:59.000 --> 00:12:01.000]  我都不敢叫大家舉手
[00:12:01.000 --> 00:12:05.000]  因為我深信大家一定會求生
[00:12:05.000 --> 00:12:08.000]  因為中國有句說話
[00:12:08.000 --> 00:12:11.000]  留得青山在,怎樣呢?
[00:12:11.000 --> 00:12:14.000]  那派無柴燒,今天不跪拜不要緊
[00:12:14.000 --> 00:12:17.000]  神知道我的心,可能你也是這樣
[00:12:17.000 --> 00:12:19.000]  所以我不說這麼高層次
[00:12:19.000 --> 00:12:21.000]  今天你求生還是求死
[00:12:21.000 --> 00:12:23.000]  因為太高層次
[00:12:23.000 --> 00:12:25.000]  我們去想一想
[00:12:25.000 --> 00:12:28.000]  當我們在困難逆境的時候
[00:12:28.000 --> 00:12:31.000]  我們有沒有為我們的信仰而去堅持呢?
[00:12:31.000 --> 00:12:36.000]  在生活當我們的信仰和價值觀受到衝擊的時候
[00:12:36.000 --> 00:12:40.000]  我們有沒有因為這樣而去堅持呢?
[00:12:40.000 --> 00:12:44.000]  我還記得自己剛出來社會工作的時候
[00:12:44.000 --> 00:12:46.000]  有些前輩跟我們說
[00:12:46.000 --> 00:12:48.000]  人際關係很重要
[00:12:48.000 --> 00:12:51.000]  他還說有關係就沒有關係
[00:12:51.000 --> 00:12:53.000]  沒有關係就有關係
[00:12:53.000 --> 00:12:56.000]  所以人際關係非常之重要
[00:12:56.000 --> 00:12:59.000]  我剛進到一間公司工作的時候
[00:12:59.000 --> 00:13:01.000]  因為都是新人
[00:13:01.000 --> 00:13:04.000]  跟同事的關係都建立得很好
[00:13:04.000 --> 00:13:07.000]  同事都知道我是基督徒
[00:13:07.000 --> 00:13:11.000]  我那時候工作了差不多一個多月
[00:13:11.000 --> 00:13:14.000]  有些同事就說快要節日了
[00:13:14.000 --> 00:13:17.000]  趁節日大家一起去做點事
[00:13:17.000 --> 00:13:19.000]  不知道你們有沒有試過
[00:13:19.000 --> 00:13:22.000]  大家一起去買六合彩
[00:13:22.000 --> 00:13:24.000]  大家一起買六合彩
[00:13:24.000 --> 00:13:27.000]  有個A同事就走來跟我說
[00:13:27.000 --> 00:13:29.000]  我們同事夾份買六合彩
[00:13:29.000 --> 00:13:30.000]  不如你也夾一份吧
[00:13:30.000 --> 00:13:31.000]  兩元而已
[00:13:31.000 --> 00:13:33.000]  我不知道現在六合彩多少錢
[00:13:33.000 --> 00:13:35.000]  當時說每人夾兩元
[00:13:35.000 --> 00:13:37.000]  每人夾兩元的
[00:13:37.000 --> 00:13:39.000]  我又是新人
[00:13:39.000 --> 00:13:41.000]  又不想拒絕身邊的人
[00:13:41.000 --> 00:13:44.000]  又不想破壞這些關係
[00:13:44.000 --> 00:13:46.000]  不要因為這兩元
[00:13:46.000 --> 00:13:49.000]  想了一會 掙扎了一會
[00:13:49.000 --> 00:13:51.000]  但知道自己是基督徒
[00:13:51.000 --> 00:13:53.000]  又覺得真的很難
[00:13:53.000 --> 00:13:56.000]  但因為這種不想破壞關係
[00:13:56.000 --> 00:13:58.000]  後來我答應了
[00:13:58.000 --> 00:14:00.000]  好吧 你也算我吧
[00:14:00.000 --> 00:14:03.000]  後來有個B同事就走來
[00:14:03.000 --> 00:14:06.000]  你不是基督徒嗎
[00:14:06.000 --> 00:14:07.000]  我的妹妹也是基督徒
[00:14:07.000 --> 00:14:08.000]  我妹妹不買六合彩
[00:14:08.000 --> 00:14:10.000]  為什麼你買六合彩
[00:14:10.000 --> 00:14:15.000]  我真的很內疚 很羞愧
[00:14:15.000 --> 00:14:17.000]  然後那個同事就跟我說
[00:14:17.000 --> 00:14:18.000]  不要夾他一份
[00:14:18.000 --> 00:14:19.000]  他是基督徒 不要夾他
[00:14:19.000 --> 00:14:20.000]  我很感恩
[00:14:20.000 --> 00:14:22.000]  當時這個同事幫我解圍
[00:14:22.000 --> 00:14:24.000]  因為我也不知道怎樣跟同事說
[00:14:24.000 --> 00:14:25.000]  他幫我解圍
[00:14:25.000 --> 00:14:27.000]  就不用夾
[00:14:27.000 --> 00:14:31.000]  但我心裏面非常愧欠
[00:14:31.000 --> 00:14:36.000]  我在想 為什麼這麼小的事
[00:14:36.000 --> 00:14:38.000]  我都沒有為主堅持呢
[00:14:38.000 --> 00:14:41.000]  為什麼我重視人的關係
[00:14:41.000 --> 00:14:43.000]  過於這些的關係呢
[00:14:43.000 --> 00:14:46.000]  究竟神在我心裏面有多大呢
[00:14:46.000 --> 00:14:47.000]  另一方面
[00:14:47.000 --> 00:14:49.000]  當時我為了自己失見證
[00:14:49.000 --> 00:14:51.000]  很羞愧
[00:14:51.000 --> 00:14:53.000]  真的想找洞去眷戀
[00:14:53.000 --> 00:14:56.000]  但確實我又覺得
[00:14:56.000 --> 00:15:00.000]  其實自己最擔心是叛道人
[00:15:00.000 --> 00:15:01.000]  人怎樣去看呢
[00:15:01.000 --> 00:15:03.000]  後來我自己也立志
[00:15:03.000 --> 00:15:05.000]  在小事上繼續去忠心
[00:15:05.000 --> 00:15:08.000]  和去謹慎
[00:15:08.000 --> 00:15:10.000]  原來對神的信心
[00:15:10.000 --> 00:15:13.000]  其實不要說求生還是求死
[00:15:13.000 --> 00:15:14.000]  在日常生活裏面
[00:15:14.000 --> 00:15:16.000]  我們有沒有在微小的裏面
[00:15:16.000 --> 00:15:18.000]  去操練以靠神
[00:15:18.000 --> 00:15:20.000]  我們在困難逆境裏面
[00:15:20.000 --> 00:15:23.000]  有沒有為信仰而去堅持呢
[00:15:23.000 --> 00:15:24.000]  在生活上
[00:15:24.000 --> 00:15:26.000]  可能是灰色地帶的取捨
[00:15:26.000 --> 00:15:29.000]  在工作上對主的忠誠
[00:15:29.000 --> 00:15:32.000]  我們信仰價值觀衝擊來到的時候
[00:15:32.000 --> 00:15:35.000]  我們有沒有去堅持呢
[00:15:35.000 --> 00:15:37.000]  至死不渝 信心是健壯
[00:15:37.000 --> 00:15:40.000]  我們一起讀13到18節
[00:15:40.000 --> 00:15:42.000]  預備1 2 3
[00:15:42.000 --> 00:15:45.000]  當時利布格尼撒大發烈怒
[00:15:45.000 --> 00:15:49.000]  命令把沙德拉 米撒 阿伯尼哥帶過來
[00:15:49.000 --> 00:15:52.000]  他們就把這幾個人帶到王面前
[00:15:52.000 --> 00:15:54.000]  利布格尼撒問他們說
[00:15:54.000 --> 00:15:57.000]  沙德拉 米撒 阿伯尼哥
[00:15:57.000 --> 00:15:59.000]  你們不侍奉我的神明
[00:15:59.000 --> 00:16:01.000]  不拜我所立的金像
[00:16:01.000 --> 00:16:03.000]  是真的嗎
[00:16:03.000 --> 00:16:05.000]  現在你們若準備好
[00:16:05.000 --> 00:16:09.000]  若聽見國號 琴 塞 三個琴
[00:16:09.000 --> 00:16:12.000]  鼓和各樣樂器的聲音
[00:16:12.000 --> 00:16:15.000]  就服服拜我所做的像
[00:16:15.000 --> 00:16:16.000]  若不下拜
[00:16:16.000 --> 00:16:19.000]  必立刻冰在烈火的窯中
[00:16:19.000 --> 00:16:23.000]  有哪一個神明能救你們脫離我的手呢
[00:16:23.000 --> 00:16:27.000]  沙德拉 米撒 阿伯尼哥對王說
[00:16:27.000 --> 00:16:29.000]  利布格尼撒
[00:16:29.000 --> 00:16:32.000]  這件事我們必不回答你
[00:16:32.000 --> 00:16:34.000]  即便如此
[00:16:34.000 --> 00:16:36.000]  我們所侍奉的神
[00:16:36.000 --> 00:16:39.000]  能將我們從烈火的窯中救出來
[00:16:39.000 --> 00:16:42.000]  王啊 祂必救我們脫離你的手
[00:16:42.000 --> 00:16:44.000]  即或不然
[00:16:44.000 --> 00:16:46.000]  王啊 你當知道
[00:16:46.000 --> 00:16:48.000]  我們絕不侍奉你的神明
[00:16:48.000 --> 00:16:51.000]  也不拜你所立的金像
[00:16:51.000 --> 00:16:54.000]  在13到14節
[00:16:54.000 --> 00:16:59.000]  面對這些的控告者
[00:16:59.000 --> 00:17:02.000]  利布格尼撒的反應是什麼呢
[00:17:02.000 --> 00:17:05.000]  聖經形容利布格尼撒大發裂露
[00:17:05.000 --> 00:17:08.000]  大發裂露的意思不單是大發雷霆
[00:17:08.000 --> 00:17:13.000]  更加是失去理智的行為表現
[00:17:13.000 --> 00:17:15.000]  失去理性 很憤怒
[00:17:15.000 --> 00:17:20.000]  因為作為巴比倫的最高統治者
[00:17:20.000 --> 00:17:24.000]  祂期望所有人都要服從祂
[00:17:24.000 --> 00:17:26.000]  祂心裡很驕傲
[00:17:26.000 --> 00:17:30.000]  祂心裡覺得自己應該得到尊榮
[00:17:30.000 --> 00:17:34.000]  所以面對這三個朋友
[00:17:34.000 --> 00:17:38.000]  他們的反應 他們的回應
[00:17:38.000 --> 00:17:41.000]  王就大發裂露
[00:17:41.000 --> 00:17:43.000]  甚至無理取鬧
[00:17:43.000 --> 00:17:46.000]  甚至命令這三個人來到王面前
[00:17:46.000 --> 00:17:49.000]  利布格尼撒再去質詢他們
[00:17:49.000 --> 00:17:52.000]  給他們多次機會去選擇
[00:17:52.000 --> 00:17:54.000]  你們不侍奉我的神
[00:17:54.000 --> 00:17:58.000]  不拜我所立的像 是不是真的呢
[00:17:58.000 --> 00:18:02.000]  其實是給多次機會這三個朋友
[00:18:02.000 --> 00:18:05.000]  但要這三個朋友問他們
[00:18:05.000 --> 00:18:07.000]  你們求生還是求死
[00:18:07.000 --> 00:18:11.000]  你們想升官發財還是自尋死路呢
[00:18:11.000 --> 00:18:15.000]  金像和火爻來到你面前去選擇的時候
[00:18:15.000 --> 00:18:17.000]  只可以二選一
[00:18:17.000 --> 00:18:21.000]  這是唯一一次再一次給他們的機會
[00:18:21.000 --> 00:18:23.000]  他們怎樣選擇呢
[00:18:23.000 --> 00:18:25.000]  如果這班人去遵從的時候
[00:18:25.000 --> 00:18:28.000]  當時利布格尼撒有面子
[00:18:28.000 --> 00:18:31.000]  那就沒問題了
[00:18:31.000 --> 00:18:33.000]  但利布格尼撒跟他們說
[00:18:33.000 --> 00:18:35.000]  如果你們不下拜
[00:18:35.000 --> 00:18:37.000]  你們的下場會怎樣
[00:18:37.000 --> 00:18:38.000]  不單止這樣
[00:18:38.000 --> 00:18:41.000]  你要知道其實有哪一個神明
[00:18:41.000 --> 00:18:45.000]  能夠救你脫離我的手呢
[00:18:45.000 --> 00:18:50.000]  當利布格尼撒和鄧耀利這三個朋友說的時候
[00:18:50.000 --> 00:18:52.000]  其實說的是一樣的
[00:18:52.000 --> 00:18:57.000]  在巴比倫那個國拜很多的偶像
[00:18:57.000 --> 00:19:04.000]  而當時以色列國在他手下被亡
[00:19:04.000 --> 00:19:06.000]  如果你的神那麼厲害
[00:19:06.000 --> 00:19:08.000]  就不會在我手下
[00:19:08.000 --> 00:19:11.000]  所以當利布格尼撒這樣去看的時候
[00:19:11.000 --> 00:19:13.000]  其實你們的神算得了什麼
[00:19:13.000 --> 00:19:16.000]  只不過是神其中的一位平平無奇
[00:19:16.000 --> 00:19:19.000]  都是在我手下拜像
[00:19:19.000 --> 00:19:22.000]  這個神不單止不能救你脫離
[00:19:22.000 --> 00:19:28.000]  也沒有一個神能勝過這個烈火
[00:19:28.000 --> 00:19:32.000]  所以他要逼著這三個朋友乖乖就範
[00:19:32.000 --> 00:19:38.000]  剛才說信仰和價值觀的衝擊來到的時候
[00:19:38.000 --> 00:19:42.000]  其實身邊的人就在看我們怎樣回應
[00:19:42.000 --> 00:19:44.000]  可能即使很微小
[00:19:44.000 --> 00:19:47.000]  即使很微小都可以影響身邊的人
[00:19:47.000 --> 00:19:54.000]  這三個朋友怎樣去回應利布格尼撒呢
[00:19:54.000 --> 00:19:57.000]  這三個朋友對利布格尼撒說
[00:19:57.000 --> 00:20:00.000]  這件事我必不回答你
