
[00:00:00.000 --> 00:00:01.720]  好,謝謝勁敗女大靈
[00:02:24.840 --> 00:02:27.200]  總之在這個過程中
[00:02:27.200 --> 00:02:29.120]  最燒腦的就是聽他們
[00:02:29.120 --> 00:02:30.760]  想想看他們的微表情
[00:02:30.760 --> 00:02:33.600]  他們究竟是說真還是假
[00:02:33.600 --> 00:02:36.960]  這種仔細的燒巧真的很燒腦
[00:02:36.960 --> 00:02:40.200]  要透過蛛絲馬跡去分析一下
[00:02:40.200 --> 00:02:43.720]  因為如果你信錯了一個人的話
[00:02:43.720 --> 00:02:48.600]  那一回合就會令一個無辜的人死了
[00:02:48.600 --> 00:02:51.000]  我覺得我們作為信徒
[00:02:51.000 --> 00:02:52.040]  基督徒的我們
[00:02:52.040 --> 00:02:53.880]  其實在現實生活中
[00:02:53.880 --> 00:02:57.880]  都有點像一場大型的狼人殺
[00:02:57.880 --> 00:02:58.880]  因為同樣地
[00:02:58.880 --> 00:03:00.960]  今天跟大家分享的經文
[00:03:00.960 --> 00:03:02.400]  有些魔鬼撒旦
[00:03:02.400 --> 00:03:05.040]  都隱身在這個世界中
[00:03:05.040 --> 00:03:07.120]  滲透在我們日常生活中
[00:03:07.120 --> 00:03:08.600]  在黑暗中
[00:03:08.600 --> 00:03:10.280]  很想攻擊我們
[00:03:10.280 --> 00:03:12.440]  很想擄掠我們
[00:03:12.440 --> 00:03:13.680]  但是我們作為信徒
[00:03:13.680 --> 00:03:15.240]  有沒有警覺到這件事
[00:03:15.240 --> 00:03:17.560]  有沒有警覺到這件事
[00:03:17.560 --> 00:03:20.520]  今天很想透過以下的經文
[00:03:20.520 --> 00:03:21.920]  對不起
[00:03:21.920 --> 00:03:23.600]  按不到
[00:03:23.600 --> 00:03:24.600]  是不是我的問題
[00:03:24.600 --> 00:03:26.400]  開它下一頁
[00:03:26.400 --> 00:03:28.640]  今天很想透過這段經文
[00:03:28.640 --> 00:03:32.080]  是《約翰一書》的四章一至六節
[00:03:32.080 --> 00:03:34.680]  一起看看我們如何識穿
[00:03:34.680 --> 00:03:38.240]  在這個世界隱身在黑暗中的魔鬼撒旦
[00:03:38.240 --> 00:03:40.040]  同樣地我們作為信徒
[00:03:40.040 --> 00:03:42.280]  如何面對魔鬼撒旦的攻擊
[00:03:42.280 --> 00:03:44.000]  以及他們的伎倆
[00:03:44.000 --> 00:03:46.800]  我們先一起讀出以下的經文
[00:03:46.800 --> 00:03:48.200]  按到
[00:03:48.200 --> 00:03:48.680]  好
[00:03:48.680 --> 00:03:50.440]  首先我們一起讀
[00:03:50.440 --> 00:03:51.000]  準備好
[00:03:51.000 --> 00:03:52.000]  3、2、1
[00:03:52.720 --> 00:04:16.560]  (廣東話)
[00:04:16.560 --> 00:04:24.120]  (廣東話)
[00:04:25.880 --> 00:04:54.600]  (廣東話)
[00:04:54.600 --> 00:04:56.000]  我們先一起讀
[00:04:56.000 --> 00:05:22.640]  (廣東話)
[00:05:22.640 --> 00:05:25.200]  (廣東話)
[00:05:25.200 --> 00:05:26.200]  阿們
[00:05:26.200 --> 00:05:28.720]  好,我們就轉入第一點
[00:05:28.720 --> 00:05:29.400]  那麼
[00:05:29.400 --> 00:05:31.120]  哎呀
[00:05:31.120 --> 00:05:31.640]  是
[00:05:31.640 --> 00:05:32.480]  是不是我的問題
[00:05:32.480 --> 00:05:33.480]  好
[00:05:33.480 --> 00:05:37.360]  第一點我們一起先看一至三節
[00:05:37.360 --> 00:05:40.840]  一開始約翰提醒我們
[00:05:40.840 --> 00:05:43.840]  他說「一切的靈不可都信」
[00:05:43.840 --> 00:05:45.760]  因為他想提醒我們
[00:05:45.760 --> 00:05:47.200]  原來在我們肉眼
[00:05:47.200 --> 00:05:49.880]  除了活在肉眼看得到的世界外
[00:05:50.040 --> 00:05:55.440]  還有一個是同樣我們同時活在肉眼看不到的屬靈世界
[00:05:55.440 --> 00:05:56.960]  他就說
[00:05:56.960 --> 00:05:57.960]  約翰跟我們說
[00:05:57.960 --> 00:06:01.560]  作者說屬靈的世界裏面有兩款靈
[00:06:01.560 --> 00:06:03.160]  他說有屬神的靈
[00:06:03.160 --> 00:06:04.680]  即是出於神的
[00:06:04.680 --> 00:06:08.480]  也有一些靈不是出於神的
[00:06:08.480 --> 00:06:10.040]  那些是甚麼來的呢
[00:06:10.040 --> 00:06:11.360]  第三節跟我們說
[00:06:11.360 --> 00:06:12.360]  不是出於神
[00:06:12.360 --> 00:06:15.480]  那就是拿迪基督者的靈
[00:06:15.480 --> 00:06:17.840]  拿迪基督者的靈
[00:06:17.840 --> 00:06:18.880]  或者他用「他們」
[00:06:18.880 --> 00:06:21.280]  是說魔鬼和他的手下
[00:06:21.280 --> 00:06:22.640]  或者他的同伴
[00:06:22.640 --> 00:06:24.920]  而在過程裏面
[00:06:24.920 --> 00:06:25.720]  很特別
[00:06:25.720 --> 00:06:27.960]  好
[00:06:27.960 --> 00:06:29.720]  拿迪基督者的靈
[00:06:29.720 --> 00:06:31.880]  它的原文是強調
[00:06:31.880 --> 00:06:33.080]  是在說
[00:06:33.080 --> 00:06:35.480]  (唱歌)
[00:06:35.480 --> 00:06:36.080]  是,沒事
[00:06:36.080 --> 00:06:36.880]  是
[00:06:36.880 --> 00:06:37.840]  不好意思,阿志
[00:06:37.840 --> 00:06:39.320]  我帶背景音樂
[00:06:39.320 --> 00:06:41.960]  原文其實是有一個位格的
[00:06:41.960 --> 00:06:43.160]  位格是甚麼呢
[00:06:43.160 --> 00:06:44.200]  其實是想更加
[00:06:44.200 --> 00:06:46.240]  它是一個有性格
[00:06:46.240 --> 00:06:48.120]  可以跟你對話
[00:06:48.120 --> 00:06:51.000]  說話、迷惑人的惡者
[00:06:51.000 --> 00:06:52.360]  很多時候我們想
[00:06:52.360 --> 00:06:54.800]  魔鬼可能就是一種邪惡的能量
[00:06:54.800 --> 00:06:57.080]  不過很想強調聖經裏說
[00:06:57.080 --> 00:06:58.480]  它是能夠跟我們
[00:06:58.480 --> 00:07:00.400]  影響我們心思意念
[00:07:00.400 --> 00:07:04.560]  去影響我們一些行動的惡者
[00:07:04.560 --> 00:07:05.920]  而且約翰說
[00:07:05.920 --> 00:07:06.920]  第三節
[00:07:06.920 --> 00:07:08.280]  甚至第一節也有說
[00:07:08.280 --> 00:07:09.680]  他說拿迪基督者的靈
[00:07:09.680 --> 00:07:11.920]  它已經來到世上
[00:07:11.920 --> 00:07:12.960]  魔鬼撒旦
[00:07:12.960 --> 00:07:16.000]  它會滲透在世界不同的事物
[00:07:16.000 --> 00:07:17.400]  隱身在當中
[00:07:17.400 --> 00:07:19.760]  透過日常生活的一些說話
[00:07:19.760 --> 00:07:21.680]  甚至是你看的一些思想
[00:07:21.680 --> 00:07:24.000]  一些道理在影響我們
[00:07:24.000 --> 00:07:25.200]  而魔鬼撒旦
[00:07:25.200 --> 00:07:27.600]  從亞當夏娃的年代開始
[00:07:27.600 --> 00:07:29.080]  到今天這個時代
[00:07:29.080 --> 00:07:31.520]  它的目標也是很清晰的
[00:07:31.520 --> 00:07:35.280]  就是想讓一群我們被創造的人
[00:07:35.280 --> 00:07:37.360]  很想我們遠離上帝
[00:07:37.360 --> 00:07:38.720]  去質疑上帝
[00:07:38.720 --> 00:07:42.200]  甚至是想我們離開上帝的愛
[00:07:42.200 --> 00:07:46.280]  所以約翰叫我們要小心
[00:07:46.280 --> 00:07:46.960]  要小心
[00:07:46.960 --> 00:07:49.560]  他說總要去察驗
[00:07:49.560 --> 00:07:50.720]  「察驗」這個字
[00:07:50.720 --> 00:07:53.240]  其實在聖經裏面也出現了幾次
[00:07:53.240 --> 00:07:54.760]  新約和舊約也有
[00:07:54.760 --> 00:07:57.920]  「察驗」的意思是甚麼呢
[00:07:57.920 --> 00:07:58.880]  下一個
[00:07:58.880 --> 00:08:00.080]  是
[00:08:00.080 --> 00:08:01.240]  是否按不到呢
[00:08:01.240 --> 00:08:01.800]  行了
[00:08:01.800 --> 00:08:02.400]  OK
[00:08:02.400 --> 00:08:04.520]  「察驗」這個意思
[00:08:04.520 --> 00:08:07.320]  其實是說一種自我的審查
[00:08:07.320 --> 00:08:10.160]  這裡是在形容一些要試驗
[00:08:10.160 --> 00:08:13.880]  在察驗我們個人裏面的內心
[00:08:13.880 --> 00:08:16.240]  思想和一些意念
[00:08:16.240 --> 00:08:17.960]  這種自我審查
[00:08:17.960 --> 00:08:19.040]  是在說
[00:08:19.040 --> 00:08:20.240]  約翰想跟我們說
[00:08:20.240 --> 00:08:21.640]  總要察驗那些靈
[00:08:21.640 --> 00:08:26.160]  是否滲透在我們的思想和想法裏面
[00:08:26.160 --> 00:08:27.520]  究竟怎樣察驗呢
[00:08:27.520 --> 00:08:29.040]  其實在第二和第三節
[00:08:29.040 --> 00:08:30.840]  約翰給了一個很直接
[00:08:30.840 --> 00:08:33.440]  同樣也是很簡單的標準
[00:08:33.440 --> 00:08:35.000]  我們一起來看看第二和第三節
[00:08:35.000 --> 00:08:35.520]  他說
[00:08:35.520 --> 00:08:39.760]  「凡宣認耶穌基督是成了肉身而來的靈
[00:08:39.760 --> 00:08:41.480]  就是出於神的」
[00:08:41.480 --> 00:08:43.320]  但凡不宣認的話
[00:08:43.320 --> 00:08:45.720]  就不是出於神了
[00:08:45.720 --> 00:08:47.440]  首先我們說宣認
[00:08:47.440 --> 00:08:49.560]  這個字是甚麼來的
[00:08:49.560 --> 00:08:50.840]  宣認這個字
[00:08:50.840 --> 00:08:53.520]  其實英文是Confess
[00:08:53.520 --> 00:08:56.080]  我們經常說「認」還是「點」
[00:08:56.080 --> 00:08:59.040]  不是說一種你知道某某人
[00:08:59.040 --> 00:09:01.040]  這裡不是說宣認耶穌基督
[00:09:01.040 --> 00:09:03.280]  是說你只知道耶穌
[00:09:03.280 --> 00:09:05.480]  而是說那種公開的承認
[00:09:05.480 --> 00:09:07.680]  和心裏的確信
[00:09:07.680 --> 00:09:10.040]  例如我過去也有認識一些
[00:09:10.040 --> 00:09:10.920]  伊斯蘭教徒
[00:09:10.920 --> 00:09:11.360]  穆斯林
[00:09:11.360 --> 00:09:12.200]  因為我去了一年
[00:09:12.200 --> 00:09:13.720]  哈薩克那裏
[00:09:13.720 --> 00:09:16.360]  當我去跟他們表達
[00:09:16.360 --> 00:09:17.440]  我是信耶穌的時候
[00:09:17.440 --> 00:09:18.040]  他們都說
[00:09:18.040 --> 00:09:20.080]  「我也認識耶穌」
[00:09:20.080 --> 00:09:21.840]  「我也知道耶穌」
[00:09:21.840 --> 00:09:25.080]  不過對於穆斯林或伊斯蘭教徒來說
[00:09:25.080 --> 00:09:26.200]  他們只覺得
[00:09:26.200 --> 00:09:28.480]  耶穌是其中一位偉大的先知
[00:09:28.480 --> 00:09:30.320]  好像摩西一樣
[00:09:30.320 --> 00:09:32.320]  同樣在香港這個地方
[00:09:32.320 --> 00:09:33.880]  我想你未信的朋友
[00:09:33.880 --> 00:09:36.200]  也可能知道耶穌
[00:09:36.200 --> 00:09:37.760]  香港有很多基督教學校
[00:09:37.760 --> 00:09:38.920]  甚至有很多教會
[00:09:38.920 --> 00:09:40.480]  我們甚至聖誕節
[00:09:40.480 --> 00:09:41.480]  也會出去說
[00:09:41.480 --> 00:09:43.800]  耶穌基督來到這個世上
[00:09:43.800 --> 00:09:45.400]  平安等等
[00:09:45.400 --> 00:09:46.760]  香港人也知道耶穌
[00:09:46.760 --> 00:09:48.160]  不過他們認為
[00:09:48.160 --> 00:09:50.920]  耶穌只是一個好的老師
[00:09:50.920 --> 00:09:52.960]  一個好的道德模特兒
[00:09:52.960 --> 00:09:55.520]  好像孔子的教導一樣
[00:09:55.520 --> 00:09:57.920]  甚至在聖經裏面也提到
[00:09:57.920 --> 00:10:00.160]  魔鬼和一些污靈
[00:10:00.160 --> 00:10:01.920]  他們也知道耶穌
[00:10:01.920 --> 00:10:04.680]  不過他們是不願意去承認
[00:10:04.680 --> 00:10:06.160]  不願意去敬拜
[00:10:06.160 --> 00:10:07.960]  耶穌基督是那位君王
[00:10:07.960 --> 00:10:10.320]  那位救主
[00:10:10.320 --> 00:10:11.240]  其實相信
[00:10:11.240 --> 00:10:13.360]  聽起來這個世界有很多人
[00:10:13.360 --> 00:10:15.360]  知道耶穌、聽過耶穌
[00:10:15.360 --> 00:10:16.160]  不過
[00:10:16.160 --> 00:10:17.360]  約翰在這裡說
[00:10:17.360 --> 00:10:18.480]  要是宣認
[00:10:18.480 --> 00:10:21.240]  耶穌基督是成了肉身而來的靈
[00:10:21.240 --> 00:10:22.600]  才是出於神
[00:10:22.600 --> 00:10:23.840]  剛剛所說的那些人
[00:10:23.840 --> 00:10:25.680]  知道耶穌不代表他們是
[00:10:25.680 --> 00:10:29.120]  正在承認耶穌基督是那位道成肉身
[00:10:29.120 --> 00:10:30.840]  但為甚麼約翰要提
[00:10:30.840 --> 00:10:33.040]  這個就是試驗的標準
[00:10:33.040 --> 00:10:35.240]  這個字有這麼重要嗎?
[00:10:35.240 --> 00:10:36.160]  或者這四個字
[00:10:36.160 --> 00:10:37.800]  是我們從小到大聽到的
[00:10:37.800 --> 00:10:39.600]  我們先去了解一下
[00:10:39.600 --> 00:10:40.720]  究竟
[00:10:40.720 --> 00:10:42.240]  主耶穌基督道成肉身
[00:10:42.240 --> 00:10:43.280]  是在說甚麼
[00:10:43.280 --> 00:10:44.440]  是在宣認
[00:10:44.440 --> 00:10:46.840]  在學信、在承認甚麼
[00:10:46.840 --> 00:10:47.920]  第一樣其實是
[00:10:47.920 --> 00:10:51.480]  承認祂是那位唯一、獨一的救主
[00:10:51.480 --> 00:10:53.560]  耶穌基督正正是從天而來
[00:10:53.560 --> 00:10:55.520]  唯有祂才能夠
[00:10:55.520 --> 00:10:56.600]  讓我們丟身受死
[00:10:56.600 --> 00:10:58.240]  以至洗淨我們的罪
[00:10:58.240 --> 00:11:00.120]  以至我們能夠靠著祂
[00:11:00.120 --> 00:11:02.400]  勝過死亡和罪惡
[00:11:02.400 --> 00:11:04.320]  同樣祂也是在宣認
[00:11:04.320 --> 00:11:05.840]  耶穌基督道成肉身
[00:11:05.840 --> 00:11:07.800]  祂從天來到地上
[00:11:07.800 --> 00:11:09.640]  並且祂復活升天
[00:11:09.640 --> 00:11:11.600]  今天祂已經在天上
[00:11:11.600 --> 00:11:13.880]  坐在寶座掌管萬有
[00:11:13.880 --> 00:11:15.200]  以至我們靠著祂
[00:11:15.200 --> 00:11:18.360]  能夠勝過黑暗、苦難
[00:11:18.360 --> 00:11:19.640]  同樣
[00:11:19.640 --> 00:11:22.040]  我們在宣認耶穌基督是道成肉身
[00:11:22.040 --> 00:11:23.080]  是在說
[00:11:23.080 --> 00:11:25.400]  既然耶穌基督是從天來到地上
[00:11:25.400 --> 00:11:26.640]  祂顯出來的
[00:11:26.640 --> 00:11:29.800]  必定是從神而來唯一的真理
[00:11:29.800 --> 00:11:31.280]  以至我們知道
[00:11:31.280 --> 00:11:33.040]  祂的教導上帝
[00:11:33.040 --> 00:11:34.120]  耶穌基督的說話
[00:11:34.120 --> 00:11:36.920]  是勝過任何世上的道理
[00:11:36.920 --> 00:11:38.920]  以及我們自己的想法
[00:11:38.920 --> 00:11:41.080]  好了,到此為止
[00:11:41.080 --> 00:11:42.120]  可能你們會說
[00:11:42.120 --> 00:11:44.040]  「Claire,你說了一大堆」
[00:11:44.040 --> 00:11:46.360]  「我們從小到大都聽過的詞語」
[00:11:46.360 --> 00:11:47.960]  「救主,我知道了」
[00:11:47.960 --> 00:11:49.880]  「君王,真理」
[00:11:49.880 --> 00:11:52.240]  其實既然約翰說
[00:11:52.240 --> 00:11:53.960]  這樣可以分辨到的話
[00:11:53.960 --> 00:11:56.040]  其實是怎樣去測驗呢?
[00:11:56.040 --> 00:11:58.040]  怎樣用這個基準去測驗呢?
[00:11:58.040 --> 00:12:00.360]  容許我嘗試用自己
[00:12:00.360 --> 00:12:02.360]  在這兩個星期的經歷
[00:12:02.360 --> 00:12:03.560]  我過去這兩個星期
[00:12:03.560 --> 00:12:08.120]  進入了一個名為「測驗」的過程
[00:12:08.120 --> 00:12:10.520]  兩個星期前
[00:12:10.520 --> 00:12:12.200]  我相信大家也有看新聞
[00:12:12.200 --> 00:12:13.400]  或者這段時間也有
[00:12:13.400 --> 00:12:17.800]  香港也經歷了一個很大的災難
[00:12:17.800 --> 00:12:19.960]  大埔雲峰雨的火災
[00:12:19.960 --> 00:12:22.360]  自己也活在這個地上
[00:12:22.360 --> 00:12:23.720]  大家用Instagram
[00:12:23.720 --> 00:12:25.480]  我也用Instagram
[00:12:25.480 --> 00:12:27.280]  自己在這個過程中
[00:12:27.280 --> 00:12:28.440]  我有三件事
[00:12:28.440 --> 00:12:31.000]  都是透過一路預備這篇講章
[00:12:31.000 --> 00:12:33.360]  我想上帝也幫助我明白
[00:12:33.360 --> 00:12:36.400]  究竟何謂「測驗」的過程
[00:12:36.400 --> 00:12:38.640]  我記得當每一天
[00:12:38.640 --> 00:12:40.240]  由發生的事件打開
[00:12:40.240 --> 00:12:43.480]  每一天看到傷亡的人數不斷加增
[00:12:43.480 --> 00:12:46.200]  坦白說心裡也真的很痛
[00:12:46.200 --> 00:12:47.200]  覺得很無助
[00:12:47.200 --> 00:12:49.400]  甚至內心也有幾次問過
[00:12:49.400 --> 00:12:51.080]  上帝,你在哪裡?
[00:12:51.080 --> 00:12:53.480]  為甚麼會發生?
[00:12:53.480 --> 00:12:55.680]  那「測驗」的過程是怎樣呢?
[00:12:55.680 --> 00:12:56.880]  我在問
[00:12:56.880 --> 00:12:59.200]  這種憂傷、這種無助
[00:12:59.200 --> 00:13:01.560]  這種無奈的感覺
[00:13:01.560 --> 00:13:03.920]  其實是否在宣認耶穌基督
[00:13:03.920 --> 00:13:06.720]  就是那位已經勝過黑暗
[00:13:06.720 --> 00:13:09.600]  仍然掌權的大君王呢?
[00:13:09.600 --> 00:13:10.840]  我想當我靜下來
[00:13:10.840 --> 00:13:12.920]  在神面前禱告的時候
[00:13:12.920 --> 00:13:14.760]  聖靈提醒我
[00:13:14.760 --> 00:13:16.520]  耶穌祂道成肉身
[00:13:16.520 --> 00:13:17.840]  祂來過這個地上
[00:13:17.840 --> 00:13:21.480]  祂完全明白人的痛苦
[00:13:21.480 --> 00:13:23.760]  祂很明白我們每一個人的憂傷
[00:13:23.760 --> 00:13:25.560]  祂從來沒有離開過
[00:13:25.560 --> 00:13:30.640]  而且祂現在這一刻仍然坐在寶座上掌權
[00:13:30.640 --> 00:13:31.360]  聖靈提醒我
[00:13:31.360 --> 00:13:33.440]  縱使有黑暗
[00:13:33.440 --> 00:13:36.000]  有無奈的時候
[00:13:36.000 --> 00:13:38.280]  但我仍然可以有盼望
[00:13:38.280 --> 00:13:40.760]  因為上帝耶穌基督
[00:13:40.760 --> 00:13:43.160]  這一刻仍然掌權
[00:13:43.160 --> 00:13:46.880]  這是我第一個「測驗」的過程
[00:13:46.880 --> 00:13:49.240]  第二個情況是怎樣呢?
[00:13:49.240 --> 00:13:51.440]  當在報道中
[00:13:51.440 --> 00:13:53.440]  第一、二、三天開始
[00:13:53.440 --> 00:13:55.240]  越來越多的浮面
[00:13:55.240 --> 00:13:58.120]  當中有些新聞涉及一些
[00:13:58.120 --> 00:14:00.320]  不公義的事情
[00:14:00.320 --> 00:14:01.960]  網上也看到很多社交平台
[00:14:01.960 --> 00:14:03.160]  甚至很多人
[00:14:03.160 --> 00:14:05.160]  都會用一些惡毒的言語
[00:14:05.160 --> 00:14:07.960]  去說人、去責罵人
[00:14:07.960 --> 00:14:09.320]  甚至我看完這些
[00:14:09.320 --> 00:14:12.920]  也有一種憤怒在當中
[00:14:12.920 --> 00:14:15.160]  有些時候雖然我沒有標籤出來
[00:14:15.160 --> 00:14:18.520]  但我心裏有時也會默認了
[00:14:18.520 --> 00:14:20.240]  那些人所說的咒罵
[00:14:20.240 --> 00:14:23.240]  我沒有說的,不過我認可了
[00:14:23.240 --> 00:14:26.120]  「測驗」的過程又是怎樣呢?
[00:14:26.120 --> 00:14:28.680]  當我去到上帝面前的時候
[00:14:28.680 --> 00:14:32.680]  帶著這種憤怒的心情
[00:14:32.680 --> 00:14:33.720]  我也在問
[00:14:33.720 --> 00:14:36.040]  這種惡毒、這種憤怒
[00:14:36.040 --> 00:14:38.640]  是否在宣認耶穌基督是那位
[00:14:38.640 --> 00:14:42.480]  已經拯救我、離開罪、離開憤怒
[00:14:42.480 --> 00:14:45.200]  離開這種救主
[00:14:45.200 --> 00:14:46.800]  祂說祂洗淨我們的罪
[00:14:46.800 --> 00:14:49.320]  我們能夠靠祂勝過的時候
[00:14:49.320 --> 00:14:51.640]  在這個時候上帝有時也很幽默
[00:14:51.640 --> 00:14:53.920]  祂讓我的腦海浮現了
[00:14:53.920 --> 00:14:56.400]  我自己曾經說過的一篇道話
[00:14:56.400 --> 00:14:58.680]  中一的你應該還沒有聽過
[00:14:58.680 --> 00:15:00.520]  中二、三,我曾經說過一篇道話
[00:15:00.520 --> 00:15:01.320]  也是很喜歡食字的
[00:15:01.320 --> 00:15:03.320]  「你是很厲害」
[00:15:03.320 --> 00:15:06.240]  是在說我們舌頭的罪
[00:15:06.240 --> 00:15:08.120]  閃過的是有一句經文
[00:15:08.120 --> 00:15:11.240]  它說我們用舌頭去頌讚主
[00:15:11.240 --> 00:15:13.800]  但我們又用舌頭去奏奏
[00:15:13.800 --> 00:15:16.080]  召神形象被造的人
[00:15:16.080 --> 00:15:18.200]  這是不可以的
[00:15:18.200 --> 00:15:21.360]  那一刻上帝透過這篇自己說的道話
[00:15:21.360 --> 00:15:23.320]  當頭棒喝我
[00:15:23.320 --> 00:15:24.080]  我想那一刻
[00:15:24.080 --> 00:15:26.000]  我呼求上帝的憐憫
[00:15:26.000 --> 00:15:27.120]  臨到這個地上
[00:15:27.120 --> 00:15:28.680]  讚美祂的大能的時候
[00:15:28.680 --> 00:15:32.560]  但同樣心裡默認了惡毒的事
[00:15:32.560 --> 00:15:34.760]  去奏奏的一些人
[00:15:34.760 --> 00:15:37.640]  我想那一刻在上帝面前去認罪
[00:15:37.640 --> 00:15:39.640]  我求主幫助我
[00:15:39.640 --> 00:15:40.560]  赦免我
[00:15:40.560 --> 00:15:41.480]  我說上帝
[00:15:41.480 --> 00:15:43.840]  祢已經拯救了我脫離罪
[00:15:43.840 --> 00:15:46.840]  我不應該被這種憤怒、惡毒
[00:15:46.840 --> 00:15:49.280]  這種惡心充滿我的心
[00:15:49.280 --> 00:15:50.800]  上帝是祢去審判
[00:15:50.800 --> 00:15:52.360]  不是我要去審判人
[00:15:52.360 --> 00:15:54.360]  是求主去掌管
[00:15:54.360 --> 00:15:55.920]  這是第二個
[00:15:55.920 --> 00:15:58.840]  第三個是一個怎樣的情況呢?
[00:15:58.840 --> 00:16:01.240]  話說11月28日晚
[00:16:01.240 --> 00:16:03.640]  因福教會很快有反應
[00:16:03.640 --> 00:16:06.080]  就是11月28日晚
[00:16:06.080 --> 00:16:07.720]  發生事件的兩三天左右
[00:16:07.720 --> 00:16:11.840]  就已經舉辦一個叫為香港求平安的祈禱會
