
[00:00:00.000 --> 00:00:02.000]  青少報的大英姐妹你們好
[00:03:41.360 --> 00:03:44.360]  已經不再是為要贏得同代人
[00:03:44.360 --> 00:03:46.160]  我們在五年計劃裡面
[00:03:46.160 --> 00:03:47.760]  第二年的主題
[00:03:47.760 --> 00:03:48.960]  我們都是以
[00:03:48.960 --> 00:03:51.360]  展現上帝國度這一句為主軸
[00:03:51.360 --> 00:03:53.760]  不過我們第二年的方向
[00:03:53.760 --> 00:03:55.960]  是要成為基督的精兵
[00:03:55.960 --> 00:03:56.960]  顧名思義
[00:03:56.960 --> 00:03:58.760]  《青少報》新一年的目的
[00:03:58.760 --> 00:04:01.560]  就是很想讓整個《青少報》群體
[00:04:01.560 --> 00:04:03.360]  以神的說話為基礎
[00:04:03.360 --> 00:04:07.760]  能夠成為一個有質素的基督徒群體
[00:04:07.760 --> 00:04:09.360]  聽完之後你就知道
[00:04:09.360 --> 00:04:11.760]  新的一年我們不單止可以去服侍
[00:04:11.760 --> 00:04:13.560]  我們可以接觸新朋友
[00:04:13.560 --> 00:04:15.360]  背後《青少報》更加想跟你
[00:04:15.360 --> 00:04:16.760]  在這一年裡面
[00:04:16.760 --> 00:04:18.960]  能夠深化我們的信仰生命
[00:04:18.960 --> 00:04:21.560]  我們的信仰生命的質素
[00:04:21.560 --> 00:04:24.360]  希望我們能夠成為基督的精兵
[00:04:24.360 --> 00:04:25.760]  在這個時代裡面
[00:04:25.760 --> 00:04:28.160]  特別是一個
[00:04:28.160 --> 00:04:30.560]  香港看來一個比較做青年工作
[00:04:30.560 --> 00:04:32.160]  比較不容易的時間
[00:04:32.160 --> 00:04:33.560]  在疫情裡面
[00:04:33.560 --> 00:04:36.960]  我們能夠繼續願意把生命擺上
[00:04:36.960 --> 00:04:38.360]  去成為基督的精兵
[00:04:38.360 --> 00:04:40.360]  這個是非常重要的
[00:04:40.360 --> 00:04:41.960]  而我們今年的主軸
[00:04:41.960 --> 00:04:42.960]  英文就是
[00:04:42.960 --> 00:04:45.160]  Glorify God, Fight for Jesus
[00:04:45.160 --> 00:04:47.360]  這是我們今年的主軸
[00:04:47.360 --> 00:04:49.960]  也是我們在新一年的主題
[00:04:49.960 --> 00:04:51.360]  所以我鼓勵大家
[00:04:51.360 --> 00:04:52.760]  記住Glorify God
[00:04:52.760 --> 00:04:54.160]  這是我們的目標
[00:04:54.160 --> 00:04:56.160]  也願意把我們的生命擺上
[00:04:56.160 --> 00:04:58.360]  Fight for Jesus, 為耶穌去增戰
[00:04:58.360 --> 00:05:01.360]  這是我們很想去完成的
[00:05:01.360 --> 00:05:02.960]  近年有不少的人
[00:05:02.960 --> 00:05:05.160]  因為香港的政局
[00:05:05.160 --> 00:05:07.360]  也有很多的情況
[00:05:07.360 --> 00:05:09.160]  特別是移民潮流出現
[00:05:09.160 --> 00:05:11.360]  《青少報》我都跟大家分享過
[00:05:11.360 --> 00:05:12.760]  在過去兩年裡面
[00:05:12.760 --> 00:05:15.360]  我們都有差不多200人
[00:05:15.360 --> 00:05:16.960]  離開了我們的《青少報》
[00:05:16.960 --> 00:05:18.160]  去到外國生活
[00:05:18.160 --> 00:05:19.760]  去到外國讀書
[00:05:19.760 --> 00:05:21.560]  因此我們仍然可以有
[00:05:21.560 --> 00:05:23.560]  其他新朋友回到我們中間
[00:05:23.560 --> 00:05:25.960]  所以對我們的影響
[00:05:25.960 --> 00:05:27.760]  好像不是很大
[00:05:27.760 --> 00:05:28.760]  但我想說
[00:05:28.760 --> 00:05:30.960]  確實這種氣氛和環境
[00:05:30.960 --> 00:05:33.360]  不單是在《青少報》裡面發生
[00:05:33.360 --> 00:05:35.160]  甚至我知道有些老師
[00:05:35.160 --> 00:05:36.960]  有些學校做社工的
[00:05:36.960 --> 00:05:37.960]  他們自己的家庭
[00:05:37.960 --> 00:05:39.960]  甚至他們自己的老師社工
[00:05:39.960 --> 00:05:41.560]  甚至傳導人
[00:05:41.560 --> 00:05:44.160]  他們都面對著有很多的挑戰
[00:05:44.160 --> 00:05:46.760]  香港或者香港教會的青年工作
[00:05:46.760 --> 00:05:48.960]  確實面對著逆境
[00:05:48.960 --> 00:05:50.560]  青年營的群體
[00:05:50.560 --> 00:05:52.760]  存在著不少的負氣壓
[00:05:52.760 --> 00:05:55.560]  初職的群體也都很想
[00:05:55.560 --> 00:05:57.560]  用不同的方法
[00:05:57.560 --> 00:05:59.160]  希望有機會有途徑
[00:05:59.160 --> 00:06:00.560]  能夠離開香港
[00:06:00.560 --> 00:06:02.560]  有些我早幾年前在牧養
[00:06:02.560 --> 00:06:04.560]  很熟悉的十幾年前認識的
[00:06:04.560 --> 00:06:05.560]  他們已經去到加拿大
[00:06:05.560 --> 00:06:06.760]  去到澳洲
[00:06:06.760 --> 00:06:08.560]  用讀書 用工作
[00:06:08.560 --> 00:06:11.360]  這些方式希望可以留在那邊
[00:06:11.360 --> 00:06:13.760]  確實這個正正都在反映著
[00:06:13.760 --> 00:06:16.160]  香港正在特別青年工作
[00:06:16.160 --> 00:06:19.360]  面對著逆境的挑戰
[00:06:19.360 --> 00:06:21.360]  但作為基督徒
[00:06:21.360 --> 00:06:22.960]  基督的教會
[00:06:22.960 --> 00:06:25.760]  在挑戰之下怎樣發展呢
[00:06:25.760 --> 00:06:28.560]  其實在聖經裏面也都告訴我們
[00:06:28.560 --> 00:06:30.760]  原來作為基督的信徒
[00:06:30.760 --> 00:06:32.560]  在逆境下前行
[00:06:32.560 --> 00:06:34.760]  其實一直都不是新鮮事
[00:06:34.760 --> 00:06:35.760]  如何這樣說
[00:06:35.760 --> 00:06:37.160]  從聖經的《事到行轉》
[00:06:37.160 --> 00:06:38.760]  已經告訴我們
[00:06:38.760 --> 00:06:41.160]  教會的開始本身就是一個逼迫
[00:06:41.160 --> 00:06:43.360]  是一個艱難的時期
[00:06:43.360 --> 00:06:44.960]  甚至在教會的歷史裏面
[00:06:44.960 --> 00:06:45.960]  也都告訴我們
[00:06:45.960 --> 00:06:47.960]  有很多美麗的見證
[00:06:47.960 --> 00:06:50.960]  他們都是面對著信仰的逼迫
[00:06:50.960 --> 00:06:52.560]  在艱難的環境裏面
[00:06:52.560 --> 00:06:54.760]  他們仍然去活出
[00:06:54.760 --> 00:06:56.360]  神給他們的生命
[00:06:56.360 --> 00:06:57.560]  在世人面前
[00:06:57.560 --> 00:06:59.160]  在未信的人面前
[00:06:59.160 --> 00:07:00.560]  能夠去展現
[00:07:00.560 --> 00:07:03.760]  信耶穌人的那份盼望
[00:07:03.760 --> 00:07:05.960]  青少年部想帶領我們的群體
[00:07:05.960 --> 00:07:09.160]  甚至是教會以外的青年人
[00:07:09.160 --> 00:07:10.960]  跟他們一起透過聖經的真理
[00:07:10.960 --> 00:07:12.360]  我們不再捱打
[00:07:12.360 --> 00:07:13.560]  我們要起來
[00:07:13.560 --> 00:07:14.760]  在這個時勢裏面
[00:07:14.760 --> 00:07:17.560]  磨練出基督精兵的特質
[00:07:17.560 --> 00:07:19.560]  用我們的生命去感染同代人
[00:07:19.560 --> 00:07:21.560]  所以青少部新的一年的主題
[00:07:21.560 --> 00:07:23.360]  就是展現上帝的國度
[00:07:23.360 --> 00:07:24.960]  成為基督的精兵
[00:07:24.960 --> 00:07:26.960]  Glorify God, Fight for Jesus
[00:07:26.960 --> 00:07:29.360]  這是我們新一年的主題
[00:07:29.360 --> 00:07:31.360]  也是我們指向的方向
[00:07:31.360 --> 00:07:32.560]  盼望三年
[00:07:32.560 --> 00:07:33.760]  大家藉著神的說話
[00:07:33.760 --> 00:07:35.160]  成為上帝的精兵
[00:07:35.160 --> 00:07:37.560]  為上帝的國度來增戰
[00:07:37.560 --> 00:07:38.760]  今天講到的經文
[00:07:38.760 --> 00:07:41.160]  也是跟增戰有關的
[00:07:41.160 --> 00:07:41.960]  我選的經文是
[00:07:41.960 --> 00:07:45.160]  《以乏所書》六章十至二十節
[00:07:45.160 --> 00:07:47.960]  這段我相信大家也很熟悉的經文
[00:07:47.960 --> 00:07:51.160]  不如我們一起讀這段經文吧
[00:07:51.160 --> 00:07:52.360]  如果你有聖經
[00:07:52.360 --> 00:07:53.960]  甚至在家裏面
[00:07:53.960 --> 00:07:55.960]  你也可以拿手機和聖經出來
[00:07:55.960 --> 00:07:58.160]  跟我們一起讀這段經文
[00:07:58.160 --> 00:08:00.960]  讓我們在神的說話下有基礎
[00:08:00.960 --> 00:08:02.560]  然後跟大家分享
[00:08:02.560 --> 00:08:06.560]  這段經文對他們的生命有什麼幫助
[00:08:06.560 --> 00:08:09.160]  《以乏所書》六章十至二十節
[00:08:09.160 --> 00:08:10.960]  聖經這樣提到
[00:08:10.960 --> 00:08:12.960]  最後你們要扣除
[00:08:12.960 --> 00:08:40.960]  (讀中)
[00:08:40.960 --> 00:09:08.960]  (讀中)
[00:09:08.960 --> 00:09:30.960]  (讀中)
[00:09:30.960 --> 00:09:34.960]  這段是保羅所寫給以乏所教會的一個書信
[00:09:34.960 --> 00:09:36.960]  很明顯它是一封
[00:09:36.960 --> 00:09:40.960]  保羅在人生裏面經歷苦難的一個階段
[00:09:40.960 --> 00:09:42.960]  所以你會見到二十節剛才說的
[00:09:42.960 --> 00:09:44.960]  它說它是歡呼的緣故
[00:09:44.960 --> 00:09:45.960]  歡呼的奧秘
[00:09:45.960 --> 00:09:47.960]  它作了帶鎖鏈的使者
[00:09:47.960 --> 00:09:48.960]  即是被監禁
[00:09:48.960 --> 00:09:49.960]  所以某程度上
[00:09:49.960 --> 00:09:52.960]  這段經文的背景也表達著
[00:09:52.960 --> 00:09:54.960]  當時保羅想寫給對象
[00:09:54.960 --> 00:09:57.960]  保羅自己都面對著一個逆境
[00:09:57.960 --> 00:09:59.960]  一個艱難的時間
[00:09:59.960 --> 00:10:00.960]  不過保羅提醒我們
[00:10:00.960 --> 00:10:02.960]  當我們面對艱難的時候
[00:10:02.960 --> 00:10:03.960]  我們的眼睛
[00:10:03.960 --> 00:10:04.960]  我們的心
[00:10:04.960 --> 00:10:07.960]  我們熟練的生命應該的焦點在哪裏
[00:10:07.960 --> 00:10:14.960]  (讀中)
[00:10:14.960 --> 00:10:15.960]  我們怎樣做到呢
[00:10:15.960 --> 00:10:26.960]  (讀中)
[00:10:26.960 --> 00:10:28.960]  我們一起在祈禱先行
[00:10:28.960 --> 00:10:29.960]  一起禱告
[00:10:29.960 --> 00:10:31.960]  請聖靈幫助我們
[00:10:31.960 --> 00:10:32.960]  讓我們透過自己的說話
[00:10:32.960 --> 00:10:34.960]  去明白自己的真理
[00:10:34.960 --> 00:10:36.960]  雖然我們不是一個共同的空間
[00:10:36.960 --> 00:10:38.960]  但是我亦相信我們所信的
[00:10:38.960 --> 00:10:39.960]  都是同一個聖靈
[00:10:39.960 --> 00:10:41.960]  藉著你自己的說話
[00:10:41.960 --> 00:10:42.960]  你會去更生我們的生命
[00:10:42.960 --> 00:10:44.960]  讓我們重新的
[00:10:44.960 --> 00:10:46.960]  在你面前立志投靠你
[00:10:46.960 --> 00:10:48.960]  禱告房主名求
[00:10:48.960 --> 00:10:49.960]  阿門
[00:10:49.960 --> 00:10:51.960]  今天第一個分題
[00:10:51.960 --> 00:10:52.960]  我給了一個名字給他
[00:10:52.960 --> 00:10:54.960]  確定共同的敵人
[00:10:54.960 --> 00:10:58.960]  經文在第十節到第十二節
[00:10:58.960 --> 00:10:59.960]  講到第一個分題
[00:10:59.960 --> 00:11:01.960]  這個意思是講
[00:11:01.960 --> 00:11:03.960]  我們作為信耶穌的人
[00:11:03.960 --> 00:11:05.960]  要為基督去征戰
[00:11:05.960 --> 00:11:07.960]  必須要我們在基督裏面
[00:11:07.960 --> 00:11:09.960]  要同心去迎戰
[00:11:09.960 --> 00:11:10.960]  我們要確定
[00:11:10.960 --> 00:11:12.960]  我們的敵人不是我們自己
[00:11:12.960 --> 00:11:14.960]  亦都不是我們身邊的人
[00:11:14.960 --> 00:11:15.960]  而是誰
[00:11:15.960 --> 00:11:17.960]  按照經文講就是魔鬼
[00:11:17.960 --> 00:11:19.960]  就是薩達
[00:11:19.960 --> 00:11:20.960]  我們就嘗試從這段經文裏面
[00:11:20.960 --> 00:11:21.960]  去認識一下
[00:11:21.960 --> 00:11:22.960]  究竟保羅
[00:11:22.960 --> 00:11:24.960]  他怎樣提醒我們
[00:11:24.960 --> 00:11:26.960]  這段經文在第十節起手的時候
[00:11:26.960 --> 00:11:27.960]  保羅就用了
[00:11:27.960 --> 00:11:29.960]  finally這個字
[00:11:29.960 --> 00:11:30.960]  最後
[00:11:30.960 --> 00:11:32.960]  簡單講這段經文
[00:11:32.960 --> 00:11:35.960]  其實是成卷書的一個結尾
[00:11:35.960 --> 00:11:37.960]  其實如果按準確一點
[00:11:37.960 --> 00:11:38.960]  其實是由四章一節
[00:11:38.960 --> 00:11:40.960]  這個大段落
[00:11:40.960 --> 00:11:42.960]  講生活道德勸勉的
[00:11:42.960 --> 00:11:44.960]  這個大段落裏面一個結尾
[00:11:44.960 --> 00:11:45.960]  同時
[00:11:45.960 --> 00:11:48.960]  這卷書到第六章第十節
[00:11:48.960 --> 00:11:51.960]  亦都是整卷書最後一個的免禮
[00:11:51.960 --> 00:11:53.960]  所以六章的二十一到二十四節
[00:11:53.960 --> 00:11:54.960]  你會發現
[00:11:54.960 --> 00:11:55.960]  只是一些祝福語
[00:11:55.960 --> 00:11:56.960]  一些祝福的內容
[00:11:56.960 --> 00:11:58.960]  問候的內容
[00:11:58.960 --> 00:11:59.960]  所以不少的學者
[00:11:59.960 --> 00:12:00.960]  都告訴我們
[00:12:00.960 --> 00:12:01.960]  今天導演已經問
[00:12:01.960 --> 00:12:04.960]  六章十字到二十節的內容
[00:12:04.960 --> 00:12:05.960]  其實我們理解為
[00:12:05.960 --> 00:12:08.960]  一個以弗索書整卷書的高峰
[00:12:08.960 --> 00:12:10.960]  這卷書透過這個篇幅
[00:12:10.960 --> 00:12:11.960]  或者你這樣講
[00:12:11.960 --> 00:12:13.960]  整卷書的書信的內容
[00:12:13.960 --> 00:12:14.960]  所有的篇幅
[00:12:14.960 --> 00:12:15.960]  都在這邊
[00:12:15.960 --> 00:12:16.960]  特別是在最後這幾節
[00:12:16.960 --> 00:12:19.960]  今天十字八字經文裏面出現
[00:12:19.960 --> 00:12:21.960]  保羅首先在第十
[00:12:21.960 --> 00:12:23.960]  至二十節裏面
[00:12:23.960 --> 00:12:26.960]  讓以弗索的信徒知識一件事
[00:12:26.960 --> 00:12:28.960]  就是基督徒生活在世上的責任
[00:12:28.960 --> 00:12:31.960]  其實不單單是一個個人的事
[00:12:31.960 --> 00:12:33.960]  不是一個個人化的信仰
[00:12:33.960 --> 00:12:34.960]  保羅理解基督教信仰
[00:12:34.960 --> 00:12:36.960]  不是一個個人化的信仰
[00:12:36.960 --> 00:12:38.960]  即不是說你信耶穌
[00:12:38.960 --> 00:12:39.960]  只是對你來說
[00:12:39.960 --> 00:12:40.960]  帶給你有好處
[00:12:40.960 --> 00:12:41.960]  所有的好處
[00:12:41.960 --> 00:12:42.960]  所有的福
[00:12:42.960 --> 00:12:44.960]  都是信你自己個人的
[00:12:44.960 --> 00:12:45.960]  保羅說不是
[00:12:45.960 --> 00:12:46.960]  保羅所理解
[00:12:46.960 --> 00:12:47.960]  特別是經文裏面
[00:12:47.960 --> 00:12:48.960]  去告訴我們知道
[00:12:48.960 --> 00:12:51.960]  原來基督徒持守真理背後
[00:12:51.960 --> 00:12:52.960]  其實更加是要對抗
[00:12:52.960 --> 00:12:54.960]  邪惡的擴張
[00:12:54.960 --> 00:12:56.960]  這場是熟齡的爭戰
[00:12:56.960 --> 00:12:58.960]  是關乎上帝的角度
[00:12:58.960 --> 00:13:01.960]  和撒旦的角度的事
[00:13:01.960 --> 00:13:03.960]  如果弄另一個表達
[00:13:03.960 --> 00:13:05.960]  就是基督徒本身因著信耶穌
[00:13:05.960 --> 00:13:06.960]  我們就已經進入了
[00:13:06.960 --> 00:13:09.960]  一個不能夠避免的熟齡戰場
[00:13:09.960 --> 00:13:11.960]  所以基督教信仰
[00:13:11.960 --> 00:13:12.960]  某程度上
[00:13:12.960 --> 00:13:15.960]  不是一種只是純粹為你自己好處的信仰
[00:13:15.960 --> 00:13:18.960]  而是一個關於熟齡事物的信仰
[00:13:18.960 --> 00:13:21.960]  基督教信仰不單是幫助我們
[00:13:21.960 --> 00:13:22.960]  能夠在道德
[00:13:22.960 --> 00:13:23.960]  在生活水平
[00:13:23.960 --> 00:13:25.960]  或者知識文化裏面得到提升
[00:13:25.960 --> 00:13:29.960]  基督教信仰是一個關乎熟齡國度
[00:13:29.960 --> 00:13:31.960]  熟齡生命的一種信仰
[00:13:31.960 --> 00:13:33.960]  《伊夫索書》裏面
[00:13:33.960 --> 00:13:34.960]  我們去理解保羅
[00:13:34.960 --> 00:13:37.960]  為甚麼會和這班《伊夫索》的大英姐妹
[00:13:37.960 --> 00:13:39.960]  告訴他們知道
[00:13:39.960 --> 00:13:41.960]  蔑然會進入一個熟齡的爭戰呢?
[00:13:41.960 --> 00:13:43.960]  如果從經文裏面
[00:13:43.960 --> 00:13:44.960]  我們看《伊夫索書》前少許
[00:13:44.960 --> 00:13:45.960]  你就知道了
[00:13:45.960 --> 00:13:47.960]  特別是在《伊夫索書》的二章
[00:13:47.960 --> 00:13:48.960]  第一第二節裏面
[00:13:48.960 --> 00:13:50.960]  保羅這樣提過
[00:13:50.960 --> 00:13:51.960]  他說
[00:13:51.960 --> 00:13:54.960]  從前你們因著自己的過犯罪惡而死的
[00:13:54.960 --> 00:13:57.960]  那時你們在過犯罪惡中生活
[00:13:57.960 --> 00:13:58.960]  隨從今世的風俗
[00:13:58.960 --> 00:14:00.960]  信服空中掌權者的領袖
[00:14:00.960 --> 00:14:04.960]  就是現今在撥逆人心中運行的邪靈
[00:14:04.960 --> 00:14:06.960]  這代表著原來保羅很清晰
[00:14:06.960 --> 00:14:07.960]  當我們未信耶穌
[00:14:07.960 --> 00:14:09.960]  我們未曾跟隨耶穌的時候
[00:14:09.960 --> 00:14:12.960]  其實我們都是信服空中掌權者的領袖
[00:14:12.960 --> 00:14:13.960]  是誰?
[00:14:13.960 --> 00:14:17.960]  就是現今在撥逆人心中運行的邪靈
[00:14:17.960 --> 00:14:18.960]  原來在《伊夫索書》第二章
[00:14:18.960 --> 00:14:21.960]  第四第五節裏面更加的告訴我們知道
[00:14:21.960 --> 00:14:23.960]  原來我們以前信耶穌的時候
[00:14:23.960 --> 00:14:25.960]  其實是在信服邪靈
[00:14:25.960 --> 00:14:26.960]  信服魔鬼
[00:14:26.960 --> 00:14:29.960]  但《伊夫索書》二章四至五節
[00:14:29.960 --> 00:14:31.960]  保羅再告訴我們知道
[00:14:31.960 --> 00:14:32.960]  但因為上帝豐富的恩典
[00:14:32.960 --> 00:14:34.960]  因著他對我們的大愛
[00:14:34.960 --> 00:14:37.960]  他竟在我們因過犯而死的時候
[00:14:37.960 --> 00:14:39.960]  使我們跟基督一同活過來
[00:14:39.960 --> 00:14:41.960]  所以真正信耶穌的人
[00:14:41.960 --> 00:14:45.960]  其實已經離開了撒旦所掌控的權勢
[00:14:45.960 --> 00:14:47.960]  我們能夠與基督一同活過來
[00:14:47.960 --> 00:14:51.960]  正正就代表我們已經是屬基督的人
[00:14:51.960 --> 00:14:53.960]  這個是非常重要的
[00:14:53.960 --> 00:14:54.960]  所以作為基督徒
[00:14:54.960 --> 00:14:57.960]  我們不能夠只在信仰上追求的
[00:14:57.960 --> 00:14:59.960]  只是個人需要的東西
[00:14:59.960 --> 00:15:00.960]  個人的好處
[00:15:00.960 --> 00:15:03.960]  作為基督徒看生活看人生
[00:15:03.960 --> 00:15:05.960]  我們必須要有另一個視野
[00:15:05.960 --> 00:15:07.960]  這個視野是屬靈角度的視野
[00:15:07.960 --> 00:15:09.960]  所以在你日常生活裏面
[00:15:09.960 --> 00:15:11.960]  教會的侍奉
[00:15:11.960 --> 00:15:14.960]  背後更加有一種邪惡的勢力存在
[00:15:14.960 --> 00:15:15.960]  這種惡的勢力
[00:15:15.960 --> 00:15:18.960]  每天都想我們離開基督
[00:15:18.960 --> 00:15:21.960]  撒旦都想我們在我們每天的試探裏面
[00:15:21.960 --> 00:15:23.960]  我們軟弱
[00:15:23.960 --> 00:15:25.960]  甚至我們離開基督
[00:15:25.960 --> 00:15:27.960]  不能夠為他做見證
[00:15:27.960 --> 00:15:30.960]  所以保羅更加在第六章
[00:15:30.960 --> 00:15:31.960]  十一、十二節裏面
[00:15:31.960 --> 00:15:32.960]  剛才我們讀過經文裏面
[00:15:32.960 --> 00:15:33.960]  他說
