
[00:00:00.000 --> 00:00:04.480]  好 謝謝勁快隊帶來我們唱詩的時間
[00:02:22.440 --> 00:02:24.160]  影片就播放到這裡
[00:02:24.160 --> 00:02:26.280]  這是一個實驗
[00:02:26.280 --> 00:02:27.800]  這個實驗是說
[00:02:27.800 --> 00:02:29.440]  看到有兩棵植物
[00:02:29.440 --> 00:02:32.760]  兩棵植物都被同樣的水
[00:02:32.840 --> 00:02:36.880]  接觸同樣的陽光和養分等等
[00:02:36.880 --> 00:02:38.320]  但唯一不同的是
[00:02:38.320 --> 00:02:40.200]  他們放在兩個盒子裡
[00:02:40.200 --> 00:02:43.720]  一個盒子是學生錄製了
[00:02:43.720 --> 00:02:46.680]  被虐待的不好的說話
[00:02:46.680 --> 00:02:48.560]  不斷播放給這棵植物
[00:02:48.560 --> 00:02:49.960]  另一棵植物就是
[00:02:49.960 --> 00:02:52.760]  邀請學生錄製一些讚美
[00:02:52.760 --> 00:02:55.440]  說這棵植物很美麗的錄音
[00:02:55.440 --> 00:02:58.920]  放在另一棵植物上
[00:02:58.920 --> 00:03:01.920]  這個實驗是30天
[00:03:02.000 --> 00:03:03.800]  30天後,你會看到很特別
[00:03:03.800 --> 00:03:06.320]  有很不一樣的結果
[00:03:06.320 --> 00:03:09.320]  一個被虐待的植物
[00:03:09.320 --> 00:03:12.000]  已經有些枯萎和枯乾的情況
[00:03:12.000 --> 00:03:14.120]  也有些發黃的情況
[00:03:14.120 --> 00:03:16.840]  另一個受到讚美的植物
[00:03:16.840 --> 00:03:18.320]  它就生長得很好
[00:03:18.320 --> 00:03:21.760]  很翠綠,很健康地成長
[00:03:21.760 --> 00:03:23.000]  這裡沒有播放
[00:03:23.000 --> 00:03:25.600]  但最後有一個同學反映
[00:03:25.600 --> 00:03:28.160]  如果這些語言對於一棵植物
[00:03:28.160 --> 00:03:29.320]  都有這樣的影響
[00:03:29.400 --> 00:03:31.680]  這也會影響到一個人
[00:03:31.680 --> 00:03:34.440]  今天很想跟大家分享
[00:03:34.440 --> 00:03:37.800]  語言或是舌頭的力量
[00:03:37.800 --> 00:03:40.400]  今天想跟大家分享的經文
[00:03:40.400 --> 00:03:43.400]  是《雅各書》三章一至十二節
[00:03:43.400 --> 00:03:45.560]  其實在《聖經》中很特別
[00:03:45.560 --> 00:03:47.240]  由這整整一章
[00:03:47.240 --> 00:03:50.400]  分享舌頭的威力
[00:03:50.400 --> 00:03:53.160]  我們平時看舌頭只是很小
[00:03:53.160 --> 00:03:54.040]  在我們身體裡
[00:03:54.040 --> 00:03:55.080]  平時看不到
[00:03:55.080 --> 00:03:57.560]  不會突然被人看舌頭,對吧
[00:03:57.640 --> 00:04:00.440]  但收起來,舌頭很小
[00:04:00.440 --> 00:04:02.720]  原來有很大的影響力
[00:04:02.720 --> 00:04:04.640]  今天我們分成兩個部分
[00:04:04.640 --> 00:04:09.120]  去看《雅各書》三章一至十二節
[00:04:09.120 --> 00:04:12.160]  不如我們先讀一下經文
[00:04:12.160 --> 00:04:14.000]  (英文)
[00:04:14.320 --> 00:04:15.600]  (中文)
[00:04:15.880 --> 00:04:18.320]  (廣東話)
[00:04:18.480 --> 00:04:20.080]  (廣東話)
[00:04:20.240 --> 00:04:21.840]  (廣東話)
[00:04:21.960 --> 00:04:24.640]  (廣東話)
[00:04:24.840 --> 00:04:28.560]  (廣東話)
[00:04:28.840 --> 00:04:29.840]  (中文)
[00:04:29.840 --> 00:04:31.840]  (廣東話)
[00:04:32.120 --> 00:04:34.120]  (廣東話)
[00:04:34.280 --> 00:04:36.280]  (廣東話)
[00:04:37.280 --> 00:04:39.280]  (廣東話)
[00:04:39.280 --> 00:04:41.280]  (廣東話)
[00:04:41.280 --> 00:04:44.200]  (廣東話)
[00:04:44.200 --> 00:04:47.000]  (廣東話)
[00:04:47.000 --> 00:04:50.000]  (廣東話)
[00:04:50.000 --> 00:04:52.200]  (廣東話)
[00:04:52.200 --> 00:04:54.280]  (廣東話)
[00:04:54.280 --> 00:04:57.480]  (廣東話)
[00:04:57.480 --> 00:05:00.200]  (廣東話)
[00:05:00.200 --> 00:05:02.680]  (廣東話)
[00:05:02.680 --> 00:05:04.760]  (廣東話)
[00:05:04.760 --> 00:05:06.840]  (廣東話)
[00:05:06.840 --> 00:05:08.920]  (廣東話)
[00:05:09.000 --> 00:05:11.000]  (廣東話)
[00:05:11.000 --> 00:05:13.080]  (廣東話)
[00:05:13.080 --> 00:05:15.160]  (廣東話)
[00:05:15.160 --> 00:05:17.240]  (廣東話)
[00:05:17.240 --> 00:05:19.320]  (廣東話)
[00:05:19.320 --> 00:05:21.400]  (廣東話)
[00:05:21.400 --> 00:05:23.480]  (廣東話)
[00:05:23.480 --> 00:05:25.560]  (廣東話)
[00:05:25.560 --> 00:05:27.640]  (廣東話)
[00:05:27.640 --> 00:05:29.720]  (廣東話)
[00:05:29.720 --> 00:05:31.800]  (廣東話)
[00:05:31.800 --> 00:05:33.880]  (廣東話)
[00:05:33.880 --> 00:05:35.960]  (廣東話)
[00:05:35.960 --> 00:05:38.040]  (廣東話)
[00:05:38.120 --> 00:05:40.120]  (廣東話)
[00:05:40.120 --> 00:05:42.200]  (廣東話)
[00:05:42.200 --> 00:05:44.280]  (廣東話)
[00:05:44.280 --> 00:05:46.360]  (廣東話)
[00:05:46.360 --> 00:05:48.440]  (廣東話)
[00:05:48.440 --> 00:05:50.520]  (廣東話)
[00:05:50.520 --> 00:05:52.600]  (廣東話)
[00:05:52.600 --> 00:05:54.680]  (廣東話)
[00:05:54.680 --> 00:05:56.760]  (廣東話)
[00:05:56.760 --> 00:05:58.840]  (廣東話)
[00:05:58.840 --> 00:06:00.920]  (廣東話)
[00:06:00.920 --> 00:06:03.000]  (廣東話)
[00:06:03.000 --> 00:06:05.080]  (廣東話)
[00:06:05.080 --> 00:06:07.160]  (廣東話)
[00:06:07.240 --> 00:06:09.240]  (廣東話)
[00:06:09.240 --> 00:06:11.320]  (廣東話)
[00:06:11.320 --> 00:06:13.400]  (廣東話)
[00:06:13.400 --> 00:06:15.480]  (廣東話)
[00:06:15.480 --> 00:06:17.560]  (廣東話)
[00:06:17.560 --> 00:06:19.640]  (廣東話)
[00:06:19.640 --> 00:06:21.720]  (廣東話)
[00:06:21.720 --> 00:06:23.800]  (廣東話)
[00:06:23.800 --> 00:06:25.880]  (廣東話)
[00:06:25.880 --> 00:06:27.960]  (廣東話)
[00:06:27.960 --> 00:06:30.040]  (廣東話)
[00:06:30.040 --> 00:06:32.120]  (廣東話)
[00:06:32.120 --> 00:06:34.200]  (廣東話)
[00:06:34.200 --> 00:06:36.280]  (廣東話)
[00:06:36.360 --> 00:06:38.520]  (主持人:好,我們事不宜遲)
[00:06:38.520 --> 00:06:41.400]  (主持人:我們進入第一個部分)
[00:06:41.400 --> 00:06:44.600]  (主持人:我們先看經文的一至六節)
[00:06:44.600 --> 00:06:47.640]  (主持人:我們先看首兩節)
[00:06:47.640 --> 00:06:48.920]  (主持人:在經文的第一節)
[00:06:48.920 --> 00:06:51.400]  (主持人:作者這本書叫《雅各書》)
[00:06:51.400 --> 00:06:54.840]  (主持人:先說說通常新約的書信)
[00:06:54.840 --> 00:06:57.800]  (主持人:《雅各書》就是雅各寫的一本書)
[00:06:57.800 --> 00:07:02.520]  (主持人:而雅各本身是耶路撒冷教會的目者)
[00:07:02.520 --> 00:07:03.640]  (主持人:而很想說的是)
[00:07:03.640 --> 00:07:05.880]  (主持人:通常他寫一些書信給教會)
[00:07:05.960 --> 00:07:08.680]  (主持人:是想針對那間教會的問題)
[00:07:08.680 --> 00:07:11.000]  (主持人:以至他寫一些信去回應)
[00:07:11.000 --> 00:07:14.360]  (主持人:或是去提出一些鼓勵、訓勉)
[00:07:14.360 --> 00:07:15.880]  (主持人:經文的第一節)
[00:07:15.880 --> 00:07:18.080]  (主持人:雅各這位作者提到)
[00:07:18.080 --> 00:07:20.520]  (主持人:不要許多人做教師)
[00:07:20.520 --> 00:07:23.080]  (主持人:第二節他提到)
[00:07:23.080 --> 00:07:25.560]  (主持人:如果有人在言語上沒有過失)
[00:07:25.560 --> 00:07:27.480]  (主持人:他就是一個完全人)
[00:07:27.480 --> 00:07:29.640]  (主持人:不知道大家讀到這裡的時候)
[00:07:29.640 --> 00:07:30.920]  (主持人:會否有點疑惑)
[00:07:30.920 --> 00:07:35.240]  (主持人:在想雅各說做不做教師這個問題)
[00:07:35.320 --> 00:07:38.200]  (主持人:跟言語有沒有過失)
[00:07:38.200 --> 00:07:41.240]  (主持人:好像不是很有直接的關係)
[00:07:41.240 --> 00:07:42.440]  (主持人:剛剛也提到)
[00:07:42.440 --> 00:07:43.960]  (主持人:雅各寫這本書)
[00:07:43.960 --> 00:07:45.560]  (主持人:是他很認識這間教會)
[00:07:45.560 --> 00:07:47.560]  (主持人:想面對的一些事情)
[00:07:47.560 --> 00:07:49.880]  (主持人:的確當時教師)
[00:07:49.880 --> 00:07:52.480]  (主持人:不是現在說的中學老師)
[00:07:52.480 --> 00:07:54.040]  (主持人:小學老師、幼稚園老師)
[00:07:54.040 --> 00:07:56.520]  (主持人:這裡的教師是在教會的設定中)
[00:07:56.520 --> 00:08:00.440]  (主持人:是一群向信徒、教導上帝的)
[00:08:00.440 --> 00:08:02.960]  (主持人:懷有權威、權柄、有份量)
[00:08:03.040 --> 00:08:05.720]  (主持人:有地位的一個崗位)
[00:08:05.720 --> 00:08:08.160]  (主持人:當時在耶路撒冷的教會)
[00:08:08.160 --> 00:08:11.040]  (主持人:雅各看到一群信徒)
[00:08:11.040 --> 00:08:13.520]  (主持人:自稱自己是教師)
[00:08:13.520 --> 00:08:14.600]  (主持人:他們很憎傷)
[00:08:14.600 --> 00:08:18.560]  (主持人:很想做這個有地位的崗位)
[00:08:18.560 --> 00:08:19.880]  (主持人:而這群人)
[00:08:19.880 --> 00:08:23.080]  (主持人:雅各看到他們以為有智慧)
[00:08:23.080 --> 00:08:25.520]  (主持人:覺得自己比別人優勝)
[00:08:25.520 --> 00:08:28.240]  (主持人:而這種自要為事的心態)
[00:08:28.240 --> 00:08:31.400]  (主持人:他們在背後容易對著別人指指點點)
[00:08:31.480 --> 00:08:35.040]  (主持人:指責、批評、貶低別人)
[00:08:35.040 --> 00:08:37.040]  (主持人:這種好為人師的心態)
[00:08:37.040 --> 00:08:40.000]  (主持人:而這群自稱是教師的人)
[00:08:40.000 --> 00:08:42.680]  (主持人:他們在言語上犯了很多罪)
[00:08:42.680 --> 00:08:45.200]  (主持人:犯了很多過錯)
[00:08:45.200 --> 00:08:47.840]  (主持人:我想雅各作為耶路撒冷的目者)
[00:08:47.840 --> 00:08:50.120]  (主持人:他不是特意發這封信)
[00:08:50.120 --> 00:08:53.200]  (主持人:去公審這群好為人師的信徒)
[00:08:53.200 --> 00:08:55.800]  (主持人:因為我看到第二節他自己也說)
[00:08:55.800 --> 00:08:59.080]  (主持人:原來我們在許多事上都有過失)
[00:08:59.080 --> 00:09:00.000]  (主持人:他說我們)
[00:09:00.080 --> 00:09:03.120]  (主持人:包括他自己作為耶路撒冷的目者)
[00:09:03.120 --> 00:09:05.800]  (主持人:他也說我們信了耶穌後)
[00:09:05.800 --> 00:09:08.000]  (主持人:我們也會有很多犯錯)
[00:09:08.000 --> 00:09:10.520]  (主持人:他之後很想提及)
[00:09:10.520 --> 00:09:11.600]  (主持人:稍後再分享的)
[00:09:11.600 --> 00:09:13.320]  (主持人:他要跟信徒說)
[00:09:13.320 --> 00:09:15.040]  (主持人:其實言語的威力很大)
[00:09:15.040 --> 00:09:17.680]  (主持人:所以我們每個人都要警醒)
[00:09:17.680 --> 00:09:19.800]  (主持人:要留心)
[00:09:19.800 --> 00:09:21.160]  (主持人:他甚至說)
[00:09:21.160 --> 00:09:23.280]  (主持人:如果有一個人在言語上沒有過失)
[00:09:23.280 --> 00:09:24.320]  (主持人:就是完全人)
[00:09:24.320 --> 00:09:26.840]  (主持人:其實他在表達的是甚麼呢)
[00:09:26.840 --> 00:09:27.960]  (主持人:就是他也很明白)
[00:09:28.040 --> 00:09:31.200]  (主持人:言語上的罪很難避免)
[00:09:31.200 --> 00:09:32.640]  (主持人:很容易觸犯)
[00:09:32.640 --> 00:09:35.760]  (主持人:如果一個人能夠完全勝過)
[00:09:35.760 --> 00:09:38.400]  (主持人:他是一個完全人的地步)
[00:09:38.400 --> 00:09:39.320]  (主持人:接下來)
[00:09:39.320 --> 00:09:42.400]  (主持人:剛剛說到雅各很想告訴一班信徒)
[00:09:42.400 --> 00:09:44.000]  (主持人:甚或他也在告訴自己)
[00:09:44.000 --> 00:09:45.200]  (主持人:提醒他們)
[00:09:45.200 --> 00:09:48.720]  (主持人:怎樣洩頭的威力有多大)
[00:09:48.720 --> 00:09:50.760]  (主持人:他在三節到第五節)
[00:09:50.760 --> 00:09:53.800]  (主持人:他用了三個比喻去形容洩頭)
[00:09:53.800 --> 00:09:55.640]  (主持人:首先第三節)
[00:09:55.720 --> 00:09:59.680]  (主持人:他說如果我們將雀環放在馬嘴裏)
[00:09:59.680 --> 00:10:02.040]  (主持人:雀環是甚麼呢?你看到這幅圖)
[00:10:02.040 --> 00:10:07.800]  (主持人:馬嘴裏會有個雀環放在口裏)
[00:10:07.800 --> 00:10:10.360]  (主持人:通常會連著一條韁繩)
[00:10:10.360 --> 00:10:11.680]  (主持人:人站在上面)
[00:10:11.680 --> 00:10:14.440]  (主持人:拉著那條韁繩就是拉著雀環)
[00:10:14.440 --> 00:10:17.240]  (主持人:以致那隻馬會受人的控制)
[00:10:17.240 --> 00:10:20.120]  (主持人:不會四處走來走去)
[00:10:20.120 --> 00:10:22.400]  (主持人:他說那隻馬很自由奔放)
[00:10:22.400 --> 00:10:24.480]  (主持人:但因為一個很小的雀環)
[00:10:24.560 --> 00:10:26.840]  (主持人:在口裏可以影響到一隻馬)
[00:10:26.840 --> 00:10:29.600]  (主持人:去服從人的控制)
[00:10:29.600 --> 00:10:31.840]  (主持人:另外「駝」,第四節)
[00:10:31.840 --> 00:10:34.520]  (主持人:他說再看一隻船,它很大)
[00:10:34.520 --> 00:10:37.440]  (主持人:甚至有時會被強風吹來吹去)
[00:10:37.440 --> 00:10:39.200]  (主持人:但只用一個小小的駝)
[00:10:39.200 --> 00:10:42.040]  (主持人:就可以隨著掌舵的意思去轉動)
[00:10:42.040 --> 00:10:44.120]  (主持人:小小的駝是說甚麼呢?)
[00:10:44.120 --> 00:10:45.320]  (主持人:一隻很大的船)
[00:10:45.320 --> 00:10:48.400]  (主持人:但其實控制這隻船的東西)
[00:10:48.400 --> 00:10:49.840]  (主持人:就是那個「駝」)
[00:10:49.840 --> 00:10:52.840]  (主持人:船長會用這個圓形的「駝」)
[00:10:52.920 --> 00:10:55.440]  (主持人:去控制在強風中)
[00:10:55.440 --> 00:10:56.800]  (主持人:走錯了航道時)
[00:10:56.800 --> 00:10:57.960]  (主持人:他會透過這個「駝」)
[00:10:57.960 --> 00:11:01.760]  (主持人:去擺正,適合那個航道去走)
[00:11:01.760 --> 00:11:03.560]  (主持人:另外他亦提到)
[00:11:03.560 --> 00:11:06.600]  (主持人:他說最小的火,小小的火)
[00:11:06.600 --> 00:11:09.120]  (主持人:可能有人不小心有火種)
[00:11:09.120 --> 00:11:13.760]  (主持人:但可以點燃,引致森林的大火)
[00:11:13.760 --> 00:11:16.000]  (主持人:其實這三個比喻)
[00:11:16.000 --> 00:11:18.240]  (主持人:其實是很想高亮第五節)
[00:11:18.240 --> 00:11:21.680]  (主持人:他說同樣舌頭是小的肢體)
[00:11:21.760 --> 00:11:24.040]  (主持人:卻能說謊)
[00:11:24.040 --> 00:11:25.440]  (主持人:這裡很想說)
[00:11:25.440 --> 00:11:31.600]  (主持人:原來舌頭就像雀環、小小的駝、小小的火)
[00:11:31.600 --> 00:11:34.000]  (主持人:同樣都是很小的東西)
[00:11:34.000 --> 00:11:38.040]  (主持人:但會發生很大的威力、很大的影響力)
[00:11:38.040 --> 00:11:41.480]  (主持人:這裡提到舌頭是小肢體,卻能說謊)
[00:11:41.480 --> 00:11:46.360]  (主持人:這裡的謊言不是說謊、說謊言那種)
[00:11:46.360 --> 00:11:49.880]  (主持人:而是說謊是舌頭很小)
[00:11:49.960 --> 00:11:53.000]  (主持人:但說幾句很微小的話)
[00:11:53.000 --> 00:11:58.240]  (主持人:可以影響人的思想、行動)
[00:11:58.240 --> 00:12:01.360]  (主持人:說一些很誇張、誇大的話)
[00:12:01.360 --> 00:12:04.920]  (主持人:說到舌頭的影響)
[00:12:04.920 --> 00:12:06.560]  (主持人:作者進一步描述)
[00:12:06.560 --> 00:12:08.120]  (主持人:這個影響會是怎樣)
[00:12:08.120 --> 00:12:11.720]  (主持人:他說這個影響可以是很大的破壞性)
[00:12:11.720 --> 00:12:13.080]  (主持人:這裡提到)
[00:12:13.080 --> 00:12:15.000]  (主持人:大六節舌頭就是火)
[00:12:15.000 --> 00:12:16.920]  (主持人:在我們白體身體裡)
[00:12:16.920 --> 00:12:18.600]  (主持人:舌頭是一個不二的世界)
[00:12:18.680 --> 00:12:20.880]  (主持人:他形容舌頭像二人法一樣)
[00:12:20.880 --> 00:12:22.600]  (主持人:它是一個罪惡)
[00:12:22.600 --> 00:12:25.160]  (主持人:它會沾污全身)
[00:12:25.160 --> 00:12:28.680]  (主持人:他說甚或會燒毀生命的輪子)
[00:12:28.680 --> 00:12:31.360]  (主持人:究竟燒毀生命的輪子是甚麼意思)
[00:12:31.360 --> 00:12:33.880]  (主持人:其實雅各是想表達)
[00:12:33.880 --> 00:12:37.120]  (主持人:輪子是一個輪子)
[00:12:37.120 --> 00:12:38.800]  (主持人:它不斷轉動)
[00:12:38.800 --> 00:12:41.480]  (主持人:不斷向前帶領一些東西前進)
[00:12:41.480 --> 00:12:43.160]  (主持人:其實他在形容)
[00:12:43.160 --> 00:12:45.400]  (主持人:過去生命就像一個輪子)
[00:12:45.400 --> 00:12:47.240]  (主持人:不斷可以向前進)
[00:12:47.320 --> 00:12:48.640]  (主持人:但原來舌頭)
[00:12:48.640 --> 00:12:50.680]  (主持人:他一句說話)
[00:12:50.680 --> 00:12:53.200]  (主持人:來得能讓一個人的生命)
[00:12:53.200 --> 00:12:54.600]  (主持人:輪子燒毀了)
[00:12:54.600 --> 00:12:56.080]  (主持人:燒毀了又如何)
[00:12:56.080 --> 00:12:58.480]  (主持人:不能好好向前進)
[00:12:58.480 --> 00:13:01.840]  (主持人:可能會帶來很大的破壞性)
[00:13:01.840 --> 00:13:04.440]  (主持人:雅各透過一至六節)
[00:13:04.440 --> 00:13:07.720]  (主持人:很想告訴我們一個很深的反思)
[00:13:07.720 --> 00:13:09.840]  (主持人:他說一句說話)
[00:13:09.840 --> 00:13:12.280]  (主持人:能夠影響一個人的生命)
[00:13:12.280 --> 00:13:15.240]  (主持人:不知道你同不同意這個說法)
[00:13:16.400 --> 00:13:21.120]  丁姐妹,我想言語說話很容易出口
[00:13:21.120 --> 00:13:23.720]  有時亦因為太容易
[00:13:23.720 --> 00:13:25.800]  可能你隨時都可以說話
[00:13:25.800 --> 00:13:29.200]  甚至現在你可以隨時在網上
[00:13:29.200 --> 00:13:30.280]  甚至不用面對面
[00:13:30.280 --> 00:13:34.720]  你就可以隨便在網上留言評論別人
[00:13:34.720 --> 00:13:36.080]  亦因為太容易
[00:13:36.080 --> 00:13:40.240]  我們會縱容了隨便地說話
[00:13:40.240 --> 00:13:41.960]  又問問你自己
[00:13:41.960 --> 00:13:45.720]  不用舉手,你在心中回答我就行了
[00:13:45.800 --> 00:13:49.520]  你有沒有試過取笑別人的外貌
[00:13:49.520 --> 00:13:52.000]  取笑別人的身材
[00:13:52.000 --> 00:13:56.040]  又或者你試過很不喜歡別人的名字
[00:13:56.040 --> 00:13:59.160]  但你總是要改別人的花名
[00:13:59.160 --> 00:14:00.760]  不斷地說,甚至分享給別人
[00:14:00.760 --> 00:14:03.520]  「我改了他的名字,一起說吧」
[00:14:03.520 --> 00:14:06.600]  又或者你有沒有試過在背後說人是非
[00:14:06.600 --> 00:14:08.040]  說人壞話
[00:14:08.040 --> 00:14:10.640]  或者說一些貶低別人的話
[00:14:10.640 --> 00:14:14.160]  正如剛才所說,現在科技很發達
[00:14:14.240 --> 00:14:15.680]  可能說人是非
[00:14:15.680 --> 00:14:18.200]  都不需要當著面約出來說
[00:14:18.200 --> 00:14:19.840]  甚至坐在你旁邊
[00:14:19.840 --> 00:14:21.600]  但你們其實是在發訊息
[00:14:21.600 --> 00:14:23.400]  在社交平台說別人的話
[00:14:23.400 --> 00:14:25.160]  你面部是沒有表情的
[00:14:25.160 --> 00:14:28.000]  但都可以暗地裡這樣做
[00:14:28.000 --> 00:14:30.880]  的確,現在科技的發達
[00:14:30.880 --> 00:14:34.080]  令你們在言語上有更多渠道
[00:14:34.080 --> 00:14:35.600]  方便我們溝通
[00:14:35.600 --> 00:14:40.360]  但有否更多引致你們在當中評論別人
[00:14:40.440 --> 00:14:45.120]  甚或透過一些社交媒體去公審別人
[00:14:45.120 --> 00:14:49.440]  不知道如果要將你們一個月或一個星期
[00:14:49.440 --> 00:14:51.800]  你們的社交平台、WhatsApp
[00:14:51.800 --> 00:14:55.480]  甚或平時在學校、教會跟別人說話
[00:14:55.480 --> 00:14:56.880]  錄下的時候
[00:14:56.880 --> 00:15:01.120]  你們敢不敢公開讓別人看到這些紀錄
[00:15:01.120 --> 00:15:05.280]  甚或你可能也聽過
[00:15:05.280 --> 00:15:07.200]  有些人說錯話之後
[00:15:07.200 --> 00:15:09.040]  取笑別人之後
[00:15:09.120 --> 00:15:11.800]  被人說「你這樣不對」的時候
[00:15:11.800 --> 00:15:13.520]  他的反應會是怎樣呢
[00:15:13.520 --> 00:15:16.200]  可能他會說「說笑而已」
[00:15:16.200 --> 00:15:18.480]  「你沒有幽默感」
[00:15:18.480 --> 00:15:20.000]  「不用這麼認真吧」
[00:15:20.000 --> 00:15:21.000]  「用不著這麼生氣吧」
[00:15:21.000 --> 00:15:23.200]  「說說而已」
[00:15:23.200 --> 00:15:26.320]  其實這些說話背後代表甚麼呢
[00:15:26.320 --> 00:15:29.160]  代表低估了一句說話
[00:15:29.160 --> 00:15:31.760]  對人的威力
[00:15:31.760 --> 00:15:34.000]  對一個人的影響
[00:15:34.000 --> 00:15:37.080]  其實有時可能你會說
[00:15:37.160 --> 00:15:39.680]  我們只是分享一句說話
[00:15:39.680 --> 00:15:40.920]  可能我在說是非
[00:15:40.920 --> 00:15:43.000]  只是分享給朋友聽
[00:15:43.000 --> 00:15:46.440]  但有沒有想過一個人對別人的指指點點
[00:15:46.440 --> 00:15:47.960]  或一些指責
[00:15:47.960 --> 00:15:49.960]  不斷一次又一次
[00:15:49.960 --> 00:15:51.480]  持續地分享
[00:15:51.480 --> 00:15:53.360]  所謂的分享
[00:15:53.360 --> 00:15:57.400]  會影響其他人對當事人的印象
[00:15:57.400 --> 00:15:58.760]  我跟你們去…
[00:15:58.760 --> 00:16:00.560]  例如小組問你們的時候
[00:16:00.560 --> 00:16:04.520]  你們也會說學校的班內有被欺凌的人
[00:16:04.600 --> 00:16:07.200]  或是被邊緣、被杯的人
[00:16:07.200 --> 00:16:09.840]  可能很多時候都是因為一句說話開始
[00:16:09.840 --> 00:16:12.960]  影響了整個班內如何看待同學
[00:16:12.960 --> 00:16:15.600]  這種叫做「帶風向」
[00:16:15.600 --> 00:16:21.200]  這會影響到當事人慢慢被其他人邊緣
[00:16:21.200 --> 00:16:22.800]  這樣的情況
[00:16:22.800 --> 00:16:25.880]  話說在預備這個講章的時候
[00:16:25.880 --> 00:16:26.800]  我也上網找了一下
[00:16:26.800 --> 00:16:29.560]  關於言語的威力影響的時候
[00:16:29.560 --> 00:16:32.400]  我發現很多出版的都是關於網絡欺凌
