
[00:00:00.000 --> 00:00:02.680]  感謝神帶領我們到他的寶座前
[00:09:24.640 --> 00:09:28.640]  大衛說:耶和華,我絕對不可作這事
[00:09:28.640 --> 00:09:32.640]  這三個人冒著生命危險去打水
[00:09:32.640 --> 00:09:35.640]  這水不是他們的血嗎
[00:09:35.640 --> 00:09:38.640]  因此大衛不肯喝那水
[00:09:38.640 --> 00:09:42.640]  這只是那三個勇士作的事
[00:09:42.640 --> 00:09:44.640]  經文重複了兩次
[00:09:44.640 --> 00:09:46.640]  大衛不肯去喝
[00:09:46.640 --> 00:09:47.640]  甚至祈禱說
[00:09:47.640 --> 00:09:50.640]  我絕對不可以做這件事
[00:09:50.640 --> 00:09:51.640]  不可以喝
[00:09:51.640 --> 00:09:55.640]  大衛把水囂電在耶和華面前
[00:09:55.640 --> 00:09:57.640]  我們想像一下
[00:09:57.640 --> 00:10:00.640]  跑完全馬回來拿著水
[00:10:00.640 --> 00:10:03.640]  然後看到水倒在地上
[00:10:03.640 --> 00:10:05.640]  你覺得怎樣
[00:10:05.640 --> 00:10:07.640]  是不是浪費了
[00:10:07.640 --> 00:10:09.640]  立刻想撲出去接著水
[00:10:09.640 --> 00:10:10.640]  沒有了
[00:10:10.640 --> 00:10:11.640]  沒有了
[00:10:11.640 --> 00:10:12.640]  我的水沒有了
[00:10:12.640 --> 00:10:13.640]  我的心血沒有了
[00:10:13.640 --> 00:10:14.640]  沒有意義了
[00:10:14.640 --> 00:10:16.640]  沒有用了
[00:10:16.640 --> 00:10:19.640]  但是大衛把水倒在地上
[00:10:19.640 --> 00:10:22.640]  這個行動是否說水沒有用
[00:10:22.640 --> 00:10:26.640]  相反是說這些水太寶貴
[00:10:26.640 --> 00:10:27.640]  是他們的血
[00:10:27.640 --> 00:10:28.640]  所以他不肯喝
[00:10:28.640 --> 00:10:30.640]  因為唯有神才配得
[00:10:30.640 --> 00:10:33.640]  來獲得這些水
[00:10:33.640 --> 00:10:36.640]  所以他就把水獻給神
[00:10:36.640 --> 00:10:44.640]  我自己經常都去探望一些末期病患的弟兄姊妹和家人
[00:10:44.640 --> 00:10:49.640]  沒錯病人在病床上好像什麼都做不到
[00:10:49.640 --> 00:10:51.640]  但是病人在末期的時候
[00:10:51.640 --> 00:10:54.640]  卻凝聚了很多家人
[00:10:54.640 --> 00:10:56.640]  無論海外還是香港
[00:10:56.640 --> 00:11:02.640]  都去到床邊說出他們可能一生人都沒有說過的話
[00:11:02.640 --> 00:11:03.640]  道愛
[00:11:03.640 --> 00:11:04.640]  道歉
[00:11:04.640 --> 00:11:05.640]  道謝
[00:11:05.640 --> 00:11:06.640]  道別
[00:11:06.640 --> 00:11:07.640]  道諒
[00:11:07.640 --> 00:11:09.640]  也凝聚了教會的小組
[00:11:09.640 --> 00:11:13.640]  很迫切地為這些家人禱告
[00:11:13.640 --> 00:11:15.640]  當我向病者傳方法的時候
[00:11:15.640 --> 00:11:18.640]  很多時候家人也聽到這個福音
[00:11:18.640 --> 00:11:22.640]  也不少次家人在這個時間就信了主
[00:11:22.640 --> 00:11:30.640]  這些都是神透過末期的病人對家人和弟兄姊妹的祝福
[00:11:30.640 --> 00:11:35.640]  另外我又認識一位很有能力的組長去大茶經
[00:11:35.640 --> 00:11:37.640]  不知為何有些組員
[00:11:37.640 --> 00:11:41.640]  總是不留心聽這個組長大茶經
[00:11:41.640 --> 00:11:44.640]  直到有一天這個組長家裡出事了
[00:11:44.640 --> 00:11:47.640]  他就哀動他就流淚
[00:11:47.640 --> 00:11:53.640]  他就覺得心裡有很多遺憾去表達給組員聽的時候
[00:11:53.640 --> 00:11:57.640]  組員竟然就和他一起流淚一起禱告
[00:11:57.640 --> 00:12:00.640]  整個小組就凝聚了一起
[00:12:00.640 --> 00:12:02.640]  不知道大家有沒有聽過
[00:12:02.640 --> 00:12:05.640]  Vulnerability is powerful
[00:12:05.640 --> 00:12:09.640]  即是軟弱是有能力的
[00:12:09.640 --> 00:12:13.640]  流露軟弱脆弱的一面才是真正的能力
[00:12:13.640 --> 00:12:17.640]  能夠安然正面地去承載自己的軟弱脆弱
[00:12:17.640 --> 00:12:22.640]  才能夠跨性這些軟弱和脆弱
[00:12:22.640 --> 00:12:25.640]  三勇士沒有名字
[00:12:25.640 --> 00:12:27.640]  看著水倒在地上
[00:12:27.640 --> 00:12:30.640]  他們當刻其實都很脆弱
[00:12:30.640 --> 00:12:33.640]  什麼都沒有了
[00:12:33.640 --> 00:12:38.640]  但是他們所做的在大衛眼中是非常珍重
[00:12:38.640 --> 00:12:42.640]  三個勇士沒有名字沒有成效
[00:12:42.640 --> 00:12:47.640]  但卻寫在聖經給上帝永遠的紀念
[00:12:47.640 --> 00:12:50.640]  三個勇士沒有名字沒有成效
[00:12:50.640 --> 00:12:54.640]  卻成為大衛的一個幫助
[00:12:54.640 --> 00:12:56.640]  幫助什麼?
[00:12:56.640 --> 00:12:59.640]  幫助大衛能夠表達對神的敬畏
[00:12:59.640 --> 00:13:01.640]  對人那份謙卑
[00:13:01.640 --> 00:13:06.640]  這個比起那杯水還能幫助大衛嗎?
[00:13:06.640 --> 00:13:08.640]  大家明白嗎?
[00:13:08.640 --> 00:13:11.640]  弟兄姊妹,究竟什麼是成功?
[00:13:11.640 --> 00:13:13.640]  究竟什麼才是有用呢?
[00:13:13.640 --> 00:13:16.640]  我經常聽到長者說
[00:13:16.640 --> 00:13:19.640]  唉,我老了,沒用了
[00:13:19.640 --> 00:13:24.640]  是不是?家有一老,魚有一寶
[00:13:24.640 --> 00:13:26.640]  大家同不同意嗎?
[00:13:26.640 --> 00:13:28.640]  同意的可不可以給點掌聲
[00:13:28.640 --> 00:13:33.640]  給點掌聲我們當中的長者
[00:13:33.640 --> 00:13:35.640]  我也很想借大家的掌聲
[00:13:35.640 --> 00:13:37.640]  來鼓勵我們當中有病患的
[00:13:37.640 --> 00:13:40.640]  可能你覺得自己好像什麼都做不到
[00:13:40.640 --> 00:13:41.640]  或者你很艱難
[00:13:41.640 --> 00:13:43.640]  可能你現在連回來都回不了
[00:13:43.640 --> 00:13:45.640]  在網上崇拜著
[00:13:45.640 --> 00:13:46.640]  我們可不可以給點掌聲
[00:13:46.640 --> 00:13:50.640]  我們這班病患的弟兄姊妹
[00:13:50.640 --> 00:13:52.640]  很感謝他們很努力地
[00:13:52.640 --> 00:13:55.640]  跟病魔和艱難作戰
[00:13:55.640 --> 00:13:58.640]  去激勵我們這些有氣有力的人
[00:13:58.640 --> 00:14:00.640]  更加要努力去見證神
[00:14:00.640 --> 00:14:03.640]  他們很努力地作戰
[00:14:03.640 --> 00:14:05.640]  很能幫助我們
[00:14:05.640 --> 00:14:07.640]  所以什麼叫做成功呢?
[00:14:07.640 --> 00:14:09.640]  不是成自己的功
[00:14:09.640 --> 00:14:11.640]  而是成誰的功
[00:14:11.640 --> 00:14:12.640]  上帝的功
[00:14:12.640 --> 00:14:14.640]  給上帝去用
[00:14:14.640 --> 00:14:16.640]  就是有用了
[00:14:16.640 --> 00:14:18.640]  大衛在他人生的末了
[00:14:18.640 --> 00:14:21.640]  我們看看這個小結
[00:14:21.640 --> 00:14:22.640]  在他末了的時候
[00:14:22.640 --> 00:14:24.640]  他回顧自己的身份
[00:14:24.640 --> 00:14:28.640]  他有神永遠的紀念
[00:14:28.640 --> 00:14:31.640]  他原本在家裡什麼功都沒有
[00:14:31.640 --> 00:14:32.640]  沒有成功
[00:14:32.640 --> 00:14:36.640]  不過神不是看他身份和外貌
[00:14:36.640 --> 00:14:38.640]  而是看他的內心
[00:14:38.640 --> 00:14:40.640]  他敬畏神的心
[00:14:40.640 --> 00:14:42.640]  神是看到的
[00:14:42.640 --> 00:14:45.640]  神也紀念了沒有名字的三勇士
[00:14:45.640 --> 00:14:47.640]  他們多愛大衛
[00:14:47.640 --> 00:14:48.640]  這份心
[00:14:48.640 --> 00:14:51.640]  然後上帝就成就了他的工作
[00:14:51.640 --> 00:14:52.640]  所以弟兄姊妹
[00:14:52.640 --> 00:14:54.640]  無論今天你有沒有成功
[00:14:54.640 --> 00:14:56.640]  你有沒有世人看的成功
[00:14:56.640 --> 00:14:57.640]  有沒有身份
[00:14:57.640 --> 00:14:59.640]  或者你現在是不是在一些
[00:14:59.640 --> 00:15:02.640]  沒有了的處境當中
[00:15:02.640 --> 00:15:03.640]  你有沒有名利
[00:15:03.640 --> 00:15:04.640]  你有沒有健康
[00:15:04.640 --> 00:15:05.640]  你有沒有金錢
[00:15:05.640 --> 00:15:07.640]  你有沒有青春都好
[00:15:07.640 --> 00:15:10.640]  但是只要你有敬神
[00:15:10.640 --> 00:15:11.640]  愛人的心
[00:15:11.640 --> 00:15:13.640]  你就有神永遠的紀念
[00:15:13.640 --> 00:15:16.640]  神要在你身上去成就
[00:15:16.640 --> 00:15:18.640]  神的工作
[00:15:18.640 --> 00:15:20.640]  求主去幫我們
[00:15:20.640 --> 00:15:22.640]  用神的眼光去看自己的價值
[00:15:22.640 --> 00:15:25.640]  和成效好不好
[00:15:25.640 --> 00:15:27.640]  輕看世上的名利
[00:15:27.640 --> 00:15:30.640]  我們找的是上帝會記得我
[00:15:30.640 --> 00:15:32.640]  看到我的這份恩典
[00:15:32.640 --> 00:15:34.640]  這份盼望
[00:15:34.640 --> 00:15:36.640]  我們就努力去敬神愛人
[00:15:36.640 --> 00:15:39.640]  以致我們可以走過人生種種的末了
[00:15:39.640 --> 00:15:41.640]  好不好
[00:15:41.640 --> 00:15:44.640]  第二個永恆的盼望
[00:15:44.640 --> 00:15:47.640]  我們看第二召第五節
[00:15:47.640 --> 00:15:49.640]  我們一起讀出
[00:15:49.640 --> 00:15:52.640]  耶和華的靈直著我說話
[00:15:52.640 --> 00:15:55.640]  他的話在我的舌頭上
[00:15:55.640 --> 00:15:57.640]  以色列的神說
[00:15:57.640 --> 00:15:59.640]  以色列的盤石告訴我
[00:15:59.640 --> 00:16:02.640]  那以公義統治人的
[00:16:02.640 --> 00:16:04.640]  那全敬畏神的心
[00:16:04.640 --> 00:16:06.640]  施行統治的
[00:16:06.640 --> 00:16:10.640]  他必像翌日升起的光芒
[00:16:10.640 --> 00:16:12.640]  像無雲的早晨
[00:16:12.640 --> 00:16:14.640]  像雨後的晴朗
[00:16:14.640 --> 00:16:16.640]  此地長出綠草
[00:16:16.640 --> 00:16:20.640]  我的家在神面前不是這樣嗎
[00:16:20.640 --> 00:16:23.640]  他與我納了永遠的約
[00:16:23.640 --> 00:16:25.640]  這約安排了一切
[00:16:25.640 --> 00:16:27.640]  穩固妥當
[00:16:27.640 --> 00:16:29.640]  我的一切救恩一切願望
[00:16:29.640 --> 00:16:32.640]  他不都成全嗎
[00:16:32.640 --> 00:16:34.640]  這首是一首詩歌
[00:16:34.640 --> 00:16:37.640]  也是有一個環形的結構
[00:16:37.640 --> 00:16:39.640]  我們看看結構
[00:16:39.640 --> 00:16:43.640]  我們看到神完美國度的中心是什麼呢
[00:16:43.640 --> 00:16:46.640]  是神的話
[00:16:46.640 --> 00:16:51.640]  其實在第一節大衛沒了的話
[00:16:51.640 --> 00:16:54.640]  一開始原文第一個字
[00:16:54.640 --> 00:16:58.640]  就是宣告David的天使
[00:16:58.640 --> 00:17:00.640]  是在說神的話
[00:17:00.640 --> 00:17:02.640]  然後第二至第三節的上半節
[00:17:02.640 --> 00:17:05.640]  大衛四次重覆
[00:17:05.640 --> 00:17:07.640]  很累贅的說到
[00:17:07.640 --> 00:17:09.640]  耶和華的靈直著我說話
[00:17:09.640 --> 00:17:12.640]  他的話在我的舌頭上
[00:17:12.640 --> 00:17:14.640]  以色列的神說
[00:17:14.640 --> 00:17:16.640]  以色列的盆石告訴我
[00:17:16.640 --> 00:17:19.640]  不斷的強調著
[00:17:19.640 --> 00:17:22.640]  他所說的話是神的話
[00:17:22.640 --> 00:17:24.640]  大衛最後沒了的話
[00:17:24.640 --> 00:17:26.640]  不是要說自己的話
[00:17:26.640 --> 00:17:28.640]  我不知道你去到沒了
[00:17:28.640 --> 00:17:29.640]  你說誰的話
[00:17:29.640 --> 00:17:31.640]  如果有一天在病床的時候
[00:17:31.640 --> 00:17:35.640]  大衛說的是神永恆不變的英許
[00:17:35.640 --> 00:17:37.640]  在第三第四節
[00:17:37.640 --> 00:17:39.640]  大衛很有詩意地
[00:17:39.640 --> 00:17:41.640]  用一幅很美麗的圖畫
[00:17:41.640 --> 00:17:43.640]  來說出這個英許
[00:17:43.640 --> 00:17:48.640]  意思就是神國裡面的王
[00:17:48.640 --> 00:17:51.640]  必須要耐心敬畏神
[00:17:51.640 --> 00:17:53.640]  才能夠成為公義的統治者
[00:17:53.640 --> 00:17:55.640]  經過了漫長黑夜
[00:17:55.640 --> 00:17:58.640]  就好像香港漫長的黑雨
[00:17:58.640 --> 00:18:01.640]  今天終於見到陽光
[00:18:01.640 --> 00:18:02.640]  這位公義的王
[00:18:02.640 --> 00:18:05.640]  就好像昔日升起的光芒
[00:18:05.640 --> 00:18:07.640]  好像無雲的早晨
[00:18:07.640 --> 00:18:10.640]  好像雨後的晴朗
[00:18:10.640 --> 00:18:12.640]  洗地長出綠草
