
[00:00:00.000 --> 00:00:03.000]  跟大家說一個人米的故事開始
[00:06:03.000 --> 00:06:05.000]  是一個監等
[00:06:05.000 --> 00:06:07.000]  有沒有人這樣說
[00:06:07.000 --> 00:06:09.000]  是一個囚犯
[00:06:09.000 --> 00:06:10.000]  為何他這麼特別
[00:06:10.000 --> 00:06:12.000]  這麼驕傲自己成為囚犯
[00:06:12.000 --> 00:06:13.000]  都是這樣說呢
[00:06:13.000 --> 00:06:14.000]  這麼榮幸呢
[00:06:14.000 --> 00:06:17.000]  因為他就是為了外邦人的緣故
[00:06:17.000 --> 00:06:20.000]  成為耶穌基督
[00:06:20.000 --> 00:06:23.000]  為耶穌基督的緣故成為囚犯
[00:06:23.000 --> 00:06:28.000]  外邦人即是除了猶太人
[00:06:28.000 --> 00:06:31.000]  全世界的人除了猶太人
[00:06:31.000 --> 00:06:33.000]  外邦人的意思
[00:06:33.000 --> 00:06:34.000]  我們都是
[00:06:34.000 --> 00:06:36.000]  在聖經來說
[00:06:36.000 --> 00:06:39.000]  他們因為傳福音
[00:06:39.000 --> 00:06:41.000]  傳耶穌基督的福音
[00:06:41.000 --> 00:06:42.000]  給外邦人
[00:06:42.000 --> 00:06:44.000]  給非猶太人的緣故成為囚犯
[00:06:44.000 --> 00:06:47.000]  而保羅感到很榮幸很自豪
[00:06:47.000 --> 00:06:49.000]  他第一個最大的
[00:06:49.000 --> 00:06:50.000]  最榮耀的
[00:06:50.000 --> 00:06:53.000]  覺得的介紹
[00:06:53.000 --> 00:06:55.000]  在2020年
[00:06:55.000 --> 00:06:57.000]  很近的幾年前
[00:06:57.000 --> 00:07:00.000]  根據一個叫基督教的金日報
[00:07:00.000 --> 00:07:02.000]  一個基督教報紙
[00:07:02.000 --> 00:07:04.000]  報道轉載
[00:07:04.000 --> 00:07:07.000]  有一個叫God TV的報道
[00:07:07.000 --> 00:07:09.000]  伊朗當局因為
[00:07:09.000 --> 00:07:13.000]  以一個分享基督教信仰的罪名
[00:07:13.000 --> 00:07:17.000]  就將兩個女基督徒傳道人
[00:07:17.000 --> 00:07:18.000]  一個叫瑪麗亞
[00:07:18.000 --> 00:07:19.000]  一個叫馬雅姆
[00:07:19.000 --> 00:07:25.000]  關閉在一個叫亞文監獄
[00:07:25.000 --> 00:07:29.000]  這個監獄是很臭名遠播的
[00:07:29.000 --> 00:07:31.000]  是一個很恐怖
[00:07:31.000 --> 00:07:34.000]  是一個比較嚴重的囚犯
[00:07:34.000 --> 00:07:37.000]  他覺得會在裡面被打
[00:07:37.000 --> 00:07:40.000]  甚至被煮死
[00:07:40.000 --> 00:07:43.000]  也被國際指控是
[00:07:43.000 --> 00:07:45.000]  嚴重違反人權的一個地方
[00:07:45.000 --> 00:07:48.000]  但他們並沒有放棄基督教信仰
[00:07:48.000 --> 00:07:51.000]  仍然在裡面
[00:07:51.000 --> 00:07:53.000]  在三章七節說
[00:07:53.000 --> 00:07:54.000]  保羅很高興
[00:07:54.000 --> 00:07:57.000]  介紹自己第二個很卑微的身份
[00:07:57.000 --> 00:08:01.000]  就是他叫做福音的卜役
[00:08:01.000 --> 00:08:02.000]  卜役是什麼呢?
[00:08:02.000 --> 00:08:04.000]  是什麼情況呢?
[00:08:04.000 --> 00:08:05.000]  為什麼保羅會為了
[00:08:05.000 --> 00:08:07.000]  他作為一個福音的卜役
[00:08:07.000 --> 00:08:09.000]  而感恩呢?
[00:08:09.000 --> 00:08:12.000]  卜役有第二種翻譯
[00:08:12.000 --> 00:08:14.000]  原文的字Diaklos
[00:08:14.000 --> 00:08:16.000]  和學本翻譯為執事
[00:08:16.000 --> 00:08:18.000]  有些經文為用人
[00:08:18.000 --> 00:08:20.000]  可能有些讀執事
[00:08:20.000 --> 00:08:21.000]  就皺眉頭了
[00:08:21.000 --> 00:08:22.000]  卜役來的
[00:08:23.000 --> 00:08:25.000]  但表示
[00:08:25.000 --> 00:08:27.000]  用這個翻譯
[00:08:27.000 --> 00:08:30.000]  是為福音的卜役的意思
[00:08:30.000 --> 00:08:33.000]  他表示他是很多很多的奴婦
[00:08:33.000 --> 00:08:35.000]  要很多的服侍
[00:08:35.000 --> 00:08:37.000]  在哥林多後書十一章
[00:08:37.000 --> 00:08:39.000]  二十三到二十八節說
[00:08:39.000 --> 00:08:41.000]  我們聽我讀出來
[00:08:41.000 --> 00:08:44.000]  他們是基督的傭人嗎?
[00:08:44.000 --> 00:08:45.000]  傭人就是卜役那一詞
[00:08:45.000 --> 00:08:47.000]  我說句狂話
[00:08:47.000 --> 00:08:48.000]  我更是
[00:08:48.000 --> 00:08:50.000]  我比他們忍受更多的奴婦
[00:08:50.000 --> 00:08:52.000]  坐過多次的監牢
[00:08:52.000 --> 00:08:54.000]  受過無數次的鞭打
[00:08:54.000 --> 00:08:55.000]  常常冒死
[00:08:55.000 --> 00:08:57.000]  我比猶太人打過五次
[00:08:57.000 --> 00:08:58.000]  每次四十減去一下
[00:08:58.000 --> 00:09:00.000]  被棍打了三次
[00:09:00.000 --> 00:09:02.000]  被石頭打了一次
[00:09:02.000 --> 00:09:03.000]  坐海難三次
[00:09:03.000 --> 00:09:05.000]  一早一夜深海裡掙扎
[00:09:05.000 --> 00:09:06.000]  我又屢次行遠道
[00:09:06.000 --> 00:09:07.000]  遭江河的危險
[00:09:07.000 --> 00:09:08.000]  渡賊的危險
[00:09:08.000 --> 00:09:09.000]  同族人的危險
[00:09:09.000 --> 00:09:10.000]  外族人的危險
[00:09:10.000 --> 00:09:11.000]  城裡的危險
[00:09:11.000 --> 00:09:12.000]  曠野的危險
[00:09:12.000 --> 00:09:13.000]  海中的危險
[00:09:13.000 --> 00:09:14.000]  賈弟兄的危險
[00:09:14.000 --> 00:09:16.000]  我勞碌困苦
[00:09:16.000 --> 00:09:18.000]  常常失眠又飢又渴
[00:09:18.000 --> 00:09:21.000]  忍飢耐寒赤身怒體
[00:09:21.000 --> 00:09:24.000]  除了這些愛妙的事以外
[00:09:24.000 --> 00:09:27.000]  我還為宗教會操心的事
[00:09:27.000 --> 00:09:29.000]  天天壓在身上
[00:09:29.000 --> 00:09:31.000]  保羅很勞苦的
[00:09:31.000 --> 00:09:33.000]  所以他講到勞苦
[00:09:33.000 --> 00:09:36.000]  但是他又覺得很榮耀
[00:09:36.000 --> 00:09:38.000]  保羅受以上的勞苦
[00:09:38.000 --> 00:09:42.000]  比奧運會三項鐵人
[00:09:42.000 --> 00:09:45.000]  比奧運會的十項全能
[00:09:45.000 --> 00:09:46.000]  更加辛苦
[00:09:46.000 --> 00:09:48.000]  他更加厲害
[00:09:48.000 --> 00:09:51.000]  但是他又非常樂意
[00:09:51.000 --> 00:09:53.000]  因為他的傳福音緣故
[00:09:53.000 --> 00:09:56.000]  就好像參加奧運比賽
[00:09:56.000 --> 00:09:59.000]  一樣甘心樂意
[00:09:59.000 --> 00:10:01.000]  在三章八節上半部
[00:10:01.000 --> 00:10:03.000]  保羅很高興介紹他們
[00:10:03.000 --> 00:10:05.000]  第三個的卑微身份
[00:10:05.000 --> 00:10:09.000]  就是他比眾聖徒中最少的還少
[00:10:09.000 --> 00:10:12.000]  為什麼保羅會這樣講呢?
[00:10:12.000 --> 00:10:14.000]  是由於主耶穌在世的時候
[00:10:14.000 --> 00:10:21.000]  保羅完全沒有跟隨耶穌
[00:10:21.000 --> 00:10:24.000]  而他反而是迫害教會的人
[00:10:24.000 --> 00:10:27.000]  保羅在主耶穌復活升天之後
[00:10:27.000 --> 00:10:28.000]  到了大馬士革路上
[00:10:28.000 --> 00:10:31.000]  其實在迫害教會的途中
[00:10:31.000 --> 00:10:33.000]  他就主耶穌親自向他顯現
[00:10:33.000 --> 00:10:35.000]  然後才信主
[00:10:35.000 --> 00:10:36.000]  幾年之後
[00:10:36.000 --> 00:10:40.000]  他就夢照成為愛邦人的仕途
[00:10:40.000 --> 00:10:43.000]  他是最後被呼召的仕途
[00:10:43.000 --> 00:10:46.000]  他覺得自己迫害過教會
[00:10:46.000 --> 00:10:48.000]  心感不配
[00:10:48.000 --> 00:10:53.000]  所以他覺得自己比眾聖徒中最少的還少
[00:10:53.000 --> 00:10:57.000]  為什麼保羅甘心為傳福音的緣故成為囚犯
[00:10:57.000 --> 00:11:00.000]  為什麼他甘心為傳福音的緣故
[00:11:00.000 --> 00:11:03.000]  做牛做馬 鴨做老虎
[00:11:03.000 --> 00:11:11.000]  為什麼他感受到自己是眾人中最卑微的更卑微呢?
[00:11:11.000 --> 00:11:16.000]  為什麼保羅用這三個極卑微的身份來介紹自己呢?
[00:11:16.000 --> 00:11:20.000]  由於他領受了極尊貴的積分
[00:11:20.000 --> 00:11:22.000]  是神直接賜給保羅的
[00:11:22.000 --> 00:11:25.000]  而他自己心感不配
[00:11:25.000 --> 00:11:28.000]  而且這個積分是要傳達
[00:11:28.000 --> 00:11:33.000]  創世以來一直隱藏的奧秘
[00:11:33.000 --> 00:11:36.000]  這個奧秘是什麼呢?
[00:11:36.000 --> 00:11:38.000]  在三章三字講到
[00:11:38.000 --> 00:11:40.000]  這個奧秘就是福音的奧秘
[00:11:40.000 --> 00:11:43.000]  是保羅以前略略提及過的
[00:11:43.000 --> 00:11:45.000]  寫過的
[00:11:45.000 --> 00:11:47.000]  究竟這個寫在哪裡呢?
[00:11:47.000 --> 00:11:51.000]  相信是指哥羅西斯一章25到27節
[00:11:51.000 --> 00:11:53.000]  我們一起讀出來
[00:11:53.000 --> 00:11:56.000]  我照神為你們所賜我的積分
[00:11:56.000 --> 00:11:58.000]  作了教會的服役
[00:11:58.000 --> 00:12:02.000]  要把神的傳道圓滿
[00:12:02.000 --> 00:12:05.000]  這道是歷世歷代所隱藏的奧秘
[00:12:05.000 --> 00:12:09.000]  但如今向他的眾聖徒
[00:12:09.000 --> 00:12:11.000]  神要讓他們知道
[00:12:11.000 --> 00:12:13.000]  這奧秘在愛邦人中
[00:12:13.000 --> 00:12:15.000]  有何等豐盛的榮耀
[00:12:15.000 --> 00:12:17.000]  就使基督在你們心裡
[00:12:17.000 --> 00:12:21.000]  承了得的榮耀盼望
[00:12:21.000 --> 00:12:26.000]  在三章四節
[00:12:26.000 --> 00:12:28.000]  福音奧秘就是基督的奧秘
[00:12:28.000 --> 00:12:31.000]  三章五節奧秘是怎麼顯露出來的呢?
[00:12:31.000 --> 00:12:34.000]  這個奧秘就是從來沒有人知道
[00:12:34.000 --> 00:12:36.000]  但是聖靈藉著
[00:12:36.000 --> 00:12:39.000]  使徒們才知道是啟示
[00:12:39.000 --> 00:12:43.000]  第三章六節就說到奧秘有什麼呢?
[00:12:43.000 --> 00:12:45.000]  就是愛邦人在基督裡
[00:12:45.000 --> 00:12:50.000]  和猶太人一起所得的三重恩典
[00:12:50.000 --> 00:12:52.000]  是哪三重呢?
[00:12:52.000 --> 00:12:54.000]  第一重是同為後至
[00:12:54.000 --> 00:12:58.000]  第二重是同為一體
[00:12:58.000 --> 00:13:01.000]  第三重是同蒙應許
[00:13:01.000 --> 00:13:05.000]  第一個同為後至
[00:13:05.000 --> 00:13:10.000]  猶太人在舊約律法以下
[00:13:10.000 --> 00:13:15.000]  以為是神的後至
[00:13:15.000 --> 00:13:19.000]  只是舊約律法以下的
[00:13:19.000 --> 00:13:21.000]  以色列人和猶太人
[00:13:21.000 --> 00:13:22.000]  只可以同為後至
[00:13:22.000 --> 00:13:25.000]  但是在羅馬書很清楚說到
[00:13:25.000 --> 00:13:28.000]  四章十四節和十六至十七節上半部說
[00:13:28.000 --> 00:13:34.000]  若是屬於律法的人才是後至
[00:13:34.000 --> 00:13:37.000]  信就落空了
[00:13:37.000 --> 00:13:41.000]  應許也就失效了
[00:13:41.000 --> 00:13:42.000]  很清楚
[00:13:42.000 --> 00:13:46.000]  所以人作後至是出於信
[00:13:46.000 --> 00:13:48.000]  因此就屬乎因
[00:13:48.000 --> 00:13:52.000]  以至應許保證歸給所有的後裔
[00:13:52.000 --> 00:13:56.000]  不但歸給那屬於律法的
[00:13:56.000 --> 00:14:01.000]  也歸給那效法阿伯拉罕之信的人
[00:14:01.000 --> 00:14:07.000]  外邦人不是靠阿伯拉罕肉身來的血統
[00:14:07.000 --> 00:14:10.000]  即是要打破血統的限制
[00:14:10.000 --> 00:14:13.000]  而是憑阿伯拉罕一樣的信心
[00:14:13.000 --> 00:14:15.000]  其實猶太人也要的
[00:14:15.000 --> 00:14:18.000]  從神的角度來看
[00:14:18.000 --> 00:14:20.000]  只是合法的後至
[00:14:20.000 --> 00:14:22.000]  成為神的兒女
[00:14:22.000 --> 00:14:25.000]  第二同為一體
[00:14:25.000 --> 00:14:27.000]  是甚麼意思呢?
[00:14:27.000 --> 00:14:30.000]  外邦人和猶太人同為一體
[00:14:30.000 --> 00:14:34.000]  人不需要屬於某群體某民族
[00:14:34.000 --> 00:14:36.000]  才可以來到神面前
[00:14:36.000 --> 00:14:40.000]  因為主耶穌犧牲的愛是普世性的
[00:14:40.000 --> 00:14:43.000]  信祂的人便可以親近祂
[00:14:43.000 --> 00:14:44.000]  成為一個群體
[00:14:44.000 --> 00:14:47.000]  成為普世的教會
[00:14:47.000 --> 00:14:52.000]  包括歷世歷代各國各族各方的信徒
[00:14:52.000 --> 00:14:55.000]  在啟示六七章九字裡說
[00:14:55.000 --> 00:14:56.000]  我們一起讀吧
[00:14:56.000 --> 00:14:58.000]  此後我觀看
[00:14:58.000 --> 00:15:02.000]  看見有許多人會有人所計算
[00:15:02.000 --> 00:15:07.000]  是從各邦各支派各民族各語言來的
[00:15:07.000 --> 00:15:10.000]  站在寶作和基督徒面前
[00:15:10.000 --> 00:15:15.000]  身穿白衣手拿中樹枝
[00:15:15.000 --> 00:15:17.000]  同為一體即是打破了
[00:15:17.000 --> 00:15:19.000]  種族文化語言的限制
[00:15:19.000 --> 00:15:22.000]  是將全世界的信徒歸為基督的名下
[00:15:22.000 --> 00:15:26.000]  成為一個肅神的群體
[00:15:26.000 --> 00:15:35.000]  第三個的因典就是同蒙英許
[00:15:35.000 --> 00:15:40.000]  同蒙英許是在英許裡有份的
[00:15:40.000 --> 00:15:43.000]  猶太人由於從阿伯拉罕
[00:15:43.000 --> 00:15:46.000]  從神領受了甚麼的英許
[00:15:46.000 --> 00:15:47.000]  使萬國得福
[00:15:47.000 --> 00:15:49.000]  是否一個英許
[00:15:49.000 --> 00:15:53.000]  主耶穌吩咐門徒的大使命
[00:15:53.000 --> 00:15:57.000]  本來已經在馬太福音28章說了
[00:15:57.000 --> 00:15:58.000]  18到20節
[00:15:58.000 --> 00:16:00.000]  使萬民作門徒
[00:16:00.000 --> 00:16:03.000]  也是領受了神國度的福氣
[00:16:03.000 --> 00:16:05.000]  就是耶穌基督再來的時候
[00:16:05.000 --> 00:16:08.000]  與他們一同作王
[00:16:08.000 --> 00:16:10.000]  啟示六20章六字裡說
[00:16:10.000 --> 00:16:11.000]  我們一起讀吧
[00:16:11.000 --> 00:16:16.000]  「頭一次復活,有份的人有福了,聖潔了;
[00:16:16.000 --> 00:16:20.000]  第二次的死在他們身上沒有權柄,
[00:16:20.000 --> 00:16:24.000]  但他們要作神和基督的祭司,
[00:16:24.000 --> 00:16:28.000]  也要與基督一同作王一千年。」
[00:16:28.000 --> 00:16:30.000]  很清楚地說到
[00:16:30.000 --> 00:16:34.000]  這個以上剛才說的三重因典
[00:16:34.000 --> 00:16:37.000]  在基督耶穌裡面
[00:16:37.000 --> 00:16:40.000]  是藉著福音才能夠成就的
[00:16:40.000 --> 00:16:43.000]  概括來說三重因典是甚麼呢?
[00:16:43.000 --> 00:16:45.000]  第一重因典是
[00:16:45.000 --> 00:16:47.000]  同為後至
[00:16:47.000 --> 00:16:50.000]  這個就是打破了血統的限制
[00:16:50.000 --> 00:16:53.000]  是更會為憑信心
[00:16:53.000 --> 00:16:56.000]  建立了合法的身份
[00:16:56.000 --> 00:16:59.000]  稱為神的兒女
[00:16:59.000 --> 00:17:00.000]  第二重因典就是
[00:17:00.000 --> 00:17:02.000]  同為一體
[00:17:02.000 --> 00:17:05.000]  是打破了種族語言文化的限制
[00:17:05.000 --> 00:17:08.000]  更會為合一群體的新人類
[00:17:08.000 --> 00:17:10.000]  是建立了屬靈的群體
[00:17:10.000 --> 00:17:12.000]  稱為普世的教會
[00:17:12.000 --> 00:17:13.000]  第三重因典就是
[00:17:13.000 --> 00:17:14.000]  同蒙英許
[00:17:14.000 --> 00:17:16.000]  就是打破各界的限制
[00:17:16.000 --> 00:17:19.000]  更會為萬國得福的大使命
[00:17:19.000 --> 00:17:21.000]  是建立了屬神的國度
[00:17:21.000 --> 00:17:24.000]  稱為天國的子民
[00:17:24.000 --> 00:17:27.000]  這個奧秘已經是一個
[00:17:27.000 --> 00:17:29.000]  Open Secret
[00:17:29.000 --> 00:17:30.000]  就是甚麼?
[00:17:30.000 --> 00:17:32.000]  公開秘密
[00:17:32.000 --> 00:17:35.000]  而且我們作為非猶太人
[00:17:35.000 --> 00:17:38.000]  基督徒也都知道了
[00:17:38.000 --> 00:17:40.000]  某程度上也都領受到
[00:17:40.000 --> 00:17:42.000]  這個因典
[00:17:42.000 --> 00:17:46.000]  基督裡面還有甚麼奧秘呢?
[00:17:46.000 --> 00:17:48.000]  在三章九節那裡
[00:17:48.000 --> 00:17:50.000]  這個奧秘的特點
[00:17:50.000 --> 00:17:52.000]  就是歷世歷代隱藏在
[00:17:52.000 --> 00:17:54.000]  創造萬物之神裡面
[00:17:54.000 --> 00:17:57.000]  這個奧秘是甚麼呢?
[00:17:57.000 --> 00:18:01.000]  在創世紀三章
[00:18:01.000 --> 00:18:03.000]  十四到十五節那裡說
[00:18:03.000 --> 00:18:05.000]  耶和華神對蛇說
[00:18:05.000 --> 00:18:07.000]  你既做了這事
[00:18:07.000 --> 00:18:09.000]  我必受咒助
[00:18:09.000 --> 00:18:12.000]  比一切的生畜和野獸更重
[00:18:12.000 --> 00:18:14.000]  你必用兔子行走
[00:18:14.000 --> 00:18:16.000]  終身吃兔
[00:18:16.000 --> 00:18:19.000]  我要使你和女人彼此為仇
[00:18:19.000 --> 00:18:23.000]  你的後裔和女人的後裔也彼此為仇
[00:18:23.000 --> 00:18:25.000]  他要傷你的頭
[00:18:25.000 --> 00:18:27.000]  你要傷他的腳筋
[00:18:27.000 --> 00:18:31.000]  當神創造人類始祖阿當夏娃
[00:18:31.000 --> 00:18:33.000]  即第一個男人第一個女人
[00:18:33.000 --> 00:18:35.000]  即第一對夫婦之後
[00:18:35.000 --> 00:18:37.000]  被蛇引咎
[00:18:37.000 --> 00:18:40.000]  結果神懲罰蛇和人類
[00:18:40.000 --> 00:18:43.000]  而在創世紀三章十五節那裡說
[00:18:43.000 --> 00:18:45.000]  特別說到女人和蛇的關係
[00:18:45.000 --> 00:18:46.000]  就是甚麼呢?
[00:18:46.000 --> 00:18:47.000]  他們彼此為仇
[00:18:47.000 --> 00:18:50.000]  而他們的後裔也彼此為仇
[00:18:50.000 --> 00:18:52.000]  但這裡說到很特別的
[00:18:52.000 --> 00:18:56.000]  聖經通常說後裔是說男人的後裔
[00:18:56.000 --> 00:18:58.000]  而這裡特別說到女人的後裔
[00:18:58.000 --> 00:19:00.000]  其實當中就隱藏了
[00:19:00.000 --> 00:19:02.000]  一個奧秘就是
[00:19:02.000 --> 00:19:05.000]  主耶穌藉著童貞女瑪利亞
[00:19:05.000 --> 00:19:08.000]  藉著聖靈感人所生的奧秘
[00:19:08.000 --> 00:19:10.000]  就是神成為人
[00:19:10.000 --> 00:19:12.000]  到城獄身
[00:19:12.000 --> 00:19:15.000]  有血有肉來到人間
[00:19:15.000 --> 00:19:19.000]  而且以卑微的身份住在人裡面
[00:19:19.000 --> 00:19:26.000]  這個歷世歷代隱藏在創世萬物的神裡面的奧秘
[00:19:26.000 --> 00:19:29.000]  是向誰顯露呢?
[00:19:29.000 --> 00:19:35.000]  神刻意向天上執政的掌權顯露
[00:19:35.000 --> 00:19:38.000]  在三一十節那裡說到
[00:19:38.000 --> 00:19:40.000]  是為要在現今
[00:19:40.000 --> 00:19:44.000]  藉著教會使天上執政的掌權的知道
[00:19:44.000 --> 00:19:47.000]  神八般的智慧
[00:19:47.000 --> 00:19:51.000]  而這個天上執政掌權的是誰呢?
[00:19:51.000 --> 00:19:54.000]  在已忽所知二章二節下半部說
[00:19:54.000 --> 00:19:56.000]  就是空中掌權者的領袖
