
[00:00:00.000 --> 00:00:06.000]  今晚的講題是彼得,作新時代的報導者
[00:08:32.000 --> 00:08:34.000]  去引述若爾的話
[00:08:34.000 --> 00:08:37.000]  顯出雙重參考的原則
[00:08:37.000 --> 00:08:40.000]  說明聖經的預言
[00:08:40.000 --> 00:08:43.000]  在某段時間會部分應驗
[00:08:43.000 --> 00:08:47.000]  之後就會完全應驗了
[00:08:47.000 --> 00:08:51.000]  神的靈在五旬節囂冠下來
[00:08:51.000 --> 00:08:55.000]  卻不是囂冠在所有人的身上
[00:08:55.000 --> 00:08:59.000]  預言將會在大災難的末期全面應驗
[00:08:59.000 --> 00:09:03.000]  基督在榮耀宗回來之前
[00:09:03.000 --> 00:09:06.000]  會有兆頭在天上
[00:09:06.000 --> 00:09:08.000]  祂會擊敗祂的敵人
[00:09:08.000 --> 00:09:10.000]  建立祂的國
[00:09:10.000 --> 00:09:13.000]  祂在遷禧國開始的時候
[00:09:13.000 --> 00:09:17.000]  神的靈會囂冠凡有血氣的人
[00:09:17.000 --> 00:09:21.000]  不論是外邦人還是猶太人
[00:09:21.000 --> 00:09:27.000]  這一切都會在若爾形容為末後的日子發生
[00:09:27.000 --> 00:09:33.000]  而彼得就是以「凡求告主明的就必得救」的
[00:09:33.000 --> 00:09:37.000]  這個應許來結束若爾書的引述
[00:09:37.000 --> 00:09:39.000]  對世人來說
[00:09:39.000 --> 00:09:41.000]  這是一個很好的消息
[00:09:41.000 --> 00:09:47.000]  因為萬人得救的原則是在於相信主
[00:09:47.000 --> 00:09:51.000]  這也是救恩的唯一途徑
[00:09:51.000 --> 00:09:54.000]  五旬節聖靈降臨
[00:09:54.000 --> 00:10:00.000]  三一神在創世以前已經共存
[00:10:00.000 --> 00:10:04.000]  在不同的時代當中工作
[00:10:04.000 --> 00:10:06.000]  在新約的時代
[00:10:06.000 --> 00:10:09.000]  耶穌基督道成肉身降世
[00:10:09.000 --> 00:10:12.000]  而在五旬節聖靈降臨
[00:10:12.000 --> 00:10:14.000]  在這個時候
[00:10:14.000 --> 00:10:16.000]  三一神的三個位格
[00:10:16.000 --> 00:10:18.000]  聖父、聖子、聖靈
[00:10:18.000 --> 00:10:23.000]  全部都已經登場展開了一個嶄新的時代
[00:10:23.000 --> 00:10:27.000]  而在我們這個逆後的時代
[00:10:27.000 --> 00:10:29.000]  社會的轉變
[00:10:29.000 --> 00:10:32.000]  西局的急劇的變化
[00:10:32.000 --> 00:10:36.000]  以巴的戰爭使人人心不安
[00:10:36.000 --> 00:10:43.000]  而每個人他們自己正在切實地經歷生命當中很多困難
[00:10:43.000 --> 00:10:46.000]  有很多心靈的需要
[00:10:46.000 --> 00:10:48.000]  我們又是否願意這樣
[00:10:48.000 --> 00:10:51.000]  跟其他同路人一起
[00:10:51.000 --> 00:10:57.000]  好像彼得和使徒一樣站起來
[00:10:57.000 --> 00:11:03.000]  向人宣講大能的福音呢?
[00:11:03.000 --> 00:11:05.000]  第二個部分
[00:11:05.000 --> 00:11:10.000]  就是從膽怯否認基督到勇敢全講基督
[00:11:10.000 --> 00:11:14.000]  接下來中人要問的問題是
[00:11:14.000 --> 00:11:16.000]  誰是主?
[00:11:16.000 --> 00:11:18.000]  剛才彼得說到
[00:11:18.000 --> 00:11:22.000]  凡求告主明的就必得救
[00:11:22.000 --> 00:11:24.000]  所以一個非常重要的問題就是
[00:11:24.000 --> 00:11:26.000]  誰是主?
[00:11:26.000 --> 00:11:33.000]  彼得隨即宣告一個令人震驚的消息
[00:11:33.000 --> 00:11:38.000]  這位主就是他們釘在十字架上的耶穌
[00:11:38.000 --> 00:11:43.000]  祂正是主,祂正是基督
[00:11:43.000 --> 00:11:47.000]  那撒旦人耶穌證明自己是從神而來的
[00:11:47.000 --> 00:11:49.000]  靠著神的能力
[00:11:49.000 --> 00:11:51.000]  施行很多神蹟奇事
[00:11:51.000 --> 00:11:55.000]  他也按著神的定旨先見
[00:11:55.000 --> 00:11:58.000]  被交於猶太人民的手中
[00:11:58.000 --> 00:12:03.000]  他們反而將祂交給外邦人
[00:12:03.000 --> 00:12:08.000]  並且將祂釘在十字架上殺了
[00:12:08.000 --> 00:12:11.000]  但是神卻叫祂從死裡復活
[00:12:11.000 --> 00:12:20.000]  因為祂原本是不能夠被死來拘禁的
[00:12:20.000 --> 00:12:24.000]  在二章25-27節
[00:12:24.000 --> 00:12:28.000]  引用了詩篇16篇9-11節
[00:12:28.000 --> 00:12:32.000]  我也想邀請大家一起讀出這幾節聖經
[00:12:32.000 --> 00:12:33.000]  預備
[00:12:33.000 --> 00:12:36.000]  因此我的心歡喜
[00:12:36.000 --> 00:12:38.000]  我的靈快樂
[00:12:38.000 --> 00:12:41.000]  我的肉身也安然居住
[00:12:41.000 --> 00:12:45.000]  你必不將我的靈魂撇在陰間
[00:12:45.000 --> 00:12:48.000]  也不讓你的聖者見地府
[00:12:48.000 --> 00:12:52.000]  你必將生命的道路指示我
[00:12:52.000 --> 00:12:55.000]  在你面前有滿足的喜樂
[00:12:55.000 --> 00:12:59.000]  在你右手中有永遠的福樂
[00:12:59.000 --> 00:13:03.000]  大衛是以寓言的形式提到主的
[00:13:03.000 --> 00:13:07.000]  生、死、復活和榮耀
[00:13:07.000 --> 00:13:10.000]  而二十五節提到「我看見」
[00:13:10.000 --> 00:13:13.000]  其實原文直譯應該是「我遇見」
[00:13:13.000 --> 00:13:15.000]  至於祂的生
[00:13:15.000 --> 00:13:18.000]  大衛形容祂是一位信心堅定
[00:13:18.000 --> 00:13:22.000]  從無間斷地跟隨祂的父
[00:13:22.000 --> 00:13:24.000]  和祂相交
[00:13:24.000 --> 00:13:27.000]  祂的心、祂的舌頭、祂的肉身
[00:13:27.000 --> 00:13:32.000]  祂整個人都充滿了喜樂和指望
[00:13:32.000 --> 00:13:34.000]  而至於祂的死
[00:13:34.000 --> 00:13:39.000]  大衛遇見神必不將祂的靈魂撇在陰間
[00:13:39.000 --> 00:13:43.000]  也不讓祂的聖者見紐外
[00:13:43.000 --> 00:13:48.000]  在二章二十八節
[00:13:48.000 --> 00:13:50.000]  至於主的復活
[00:13:50.000 --> 00:13:54.000]  大衛確信神必指示他生命的道路
[00:13:54.000 --> 00:13:59.000]  在當中其實是引述了詩篇十六篇的十一節
[00:13:59.000 --> 00:14:01.000]  大衛這樣說
[00:14:01.000 --> 00:14:05.000]  「你必將生命的道路指示我」
[00:14:05.000 --> 00:14:06.000]  詩篇是這樣說的
[00:14:06.000 --> 00:14:09.000]  而在《使徒行傳》二章二十八節
[00:14:09.000 --> 00:14:11.000]  彼得引述的時候
[00:14:11.000 --> 00:14:14.000]  他就改了個「必」字改為「已」字
[00:14:14.000 --> 00:14:17.000]  「你已將生命的道路指示我」
[00:14:17.000 --> 00:14:21.000]  彼得將那個將來式轉為過去式
[00:14:21.000 --> 00:14:24.000]  很明顯是聖靈指引他這樣做的
[00:14:24.000 --> 00:14:29.000]  因為主的復活確實已經發生了
[00:14:29.000 --> 00:14:31.000]  詩篇的作者大衛
[00:14:31.000 --> 00:14:37.000]  用這些話來預言救主現在的榮耀
[00:14:37.000 --> 00:14:39.000]  在詩篇十六篇十一節
[00:14:39.000 --> 00:14:40.000]  下半節這樣說
[00:14:40.000 --> 00:14:42.000]  「在你面前有滿足的喜樂
[00:14:42.000 --> 00:14:47.000]  在你右手中有永遠的福樂」
[00:14:47.000 --> 00:14:50.000]  彼得說到大衛的話
[00:14:50.000 --> 00:14:52.000]  不是關乎他自己的
[00:14:52.000 --> 00:14:56.000]  因為大衛的身體已經受損了
[00:14:56.000 --> 00:15:01.000]  他當代的人都十分熟悉他的墳墓在哪裡
[00:15:01.000 --> 00:15:04.000]  他知道他沒有升上天
[00:15:04.000 --> 00:15:07.000]  大衛預言各位尼塞亞
[00:15:07.000 --> 00:15:10.000]  正正就是拿撒勒人耶穌
[00:15:10.000 --> 00:15:14.000]  神已經叫他從死裡復活
[00:15:14.000 --> 00:15:17.000]  使徒全部都可以證實
[00:15:17.000 --> 00:15:21.000]  因為他們全部都是主復活的見證人
[00:15:21.000 --> 00:15:26.000]  復活之後主耶穌被提升到神的右邊
[00:15:26.000 --> 00:15:31.000]  現在父又受了所應許的聖靈
[00:15:31.000 --> 00:15:34.000]  又從父那裡領受了所應許的聖靈
[00:15:34.000 --> 00:15:41.000]  這就解釋了在之前耶路撒冷所發生的事
[00:15:41.000 --> 00:15:44.000]  接著三十四和三十五節
[00:15:44.000 --> 00:15:48.000]  引用了詩篇一百一十篇一節
[00:15:48.000 --> 00:15:50.000]  耶和華對我主說
[00:15:50.000 --> 00:15:52.000]  「你坐在我的右邊
[00:15:52.000 --> 00:15:56.000]  讓我使你仇敵坐你的腳凳」
[00:15:56.000 --> 00:15:59.000]  在這裡大衛並不是說到他自己
[00:15:59.000 --> 00:16:05.000]  其實他是引述耶和華對尼塞亞所說的話
[00:16:05.000 --> 00:16:07.000]  「坐在我的右邊
[00:16:07.000 --> 00:16:11.000]  讓我使你仇敵坐你的腳凳」
[00:16:11.000 --> 00:16:14.000]  神稱呼尼塞亞為大衛的主
[00:16:14.000 --> 00:16:18.000]  又請他坐在自己的右邊
[00:16:18.000 --> 00:16:20.000]  我們可以留意一下
[00:16:20.000 --> 00:16:22.000]  很多英文譯本當中
[00:16:22.000 --> 00:16:24.000]  「Law」這個字
[00:16:24.000 --> 00:16:26.000]  和中文譯本
[00:16:26.000 --> 00:16:29.000]  好像新漢語譯本「主」這個字
[00:16:29.000 --> 00:16:31.000]  意思是有些含糊
[00:16:31.000 --> 00:16:35.000]  在詩篇一百一十篇第一節
[00:16:35.000 --> 00:16:39.000]  在希伯來原文當中並不含糊
[00:16:39.000 --> 00:16:42.000]  在原文當中第一個字
[00:16:42.000 --> 00:16:45.000]  是「耶和華」
[00:16:45.000 --> 00:16:46.000]  是神的名字
[00:16:46.000 --> 00:16:49.000]  而第二個字是「主」這個字
[00:16:49.000 --> 00:16:53.000]  兩者都是希臘文當中翻譯為「Kyrios」
[00:16:53.000 --> 00:16:56.000]  當我們讀到「主對我主說」的時候
[00:16:56.000 --> 00:16:59.000]  可能會很巧合
[00:16:59.000 --> 00:17:01.000]  其實原文當中應該是
[00:17:01.000 --> 00:17:07.000]  「耶和華」對「尼塞亞」對「基督說」
[00:17:07.000 --> 00:17:09.000]  這樣就會比較清楚
[00:17:09.000 --> 00:17:13.000]  彼得引用詩篇一百一十篇第一節
[00:17:13.000 --> 00:17:18.000]  和耶穌昔日引用這段經文的用意相似
[00:17:18.000 --> 00:17:22.000]  為了要指導尼塞亞基督
[00:17:22.000 --> 00:17:24.000]  和神有特殊的關係
[00:17:24.000 --> 00:17:28.000]  並且擁有在天上的權柄
[00:17:28.000 --> 00:17:30.000]  說到這裡
[00:17:30.000 --> 00:17:34.000]  再一次宣佈臨到
[00:17:34.000 --> 00:17:40.000]  重重地壓在猶太人的身上
[00:17:40.000 --> 00:17:44.000]  神已經立他為主基督的那一位
[00:17:44.000 --> 00:17:46.000]  他們怎樣做呢?
[00:17:46.000 --> 00:17:50.000]  就是他們將神所差離的受高者
[00:17:50.000 --> 00:17:53.000]  釘在十字架上
[00:17:53.000 --> 00:17:55.000]  聖靈降臨就是證據
[00:17:55.000 --> 00:17:59.000]  證明主在天上被高舉
[00:17:59.000 --> 00:18:04.000]  這樣當猶太人釘死耶穌
[00:18:04.000 --> 00:18:07.000]  是一件多麼可怕的事
[00:18:07.000 --> 00:18:14.000]  這樣叫他們置身在神的仇敵行列當中
[00:18:14.000 --> 00:18:16.000]  當他們想到這裡的時候
[00:18:16.000 --> 00:18:19.000]  他們怎會不害怕呢?
[00:18:19.000 --> 00:18:26.000]  從前彼得三次不認主
[00:18:26.000 --> 00:18:28.000]  但現在彼得在這裡
[00:18:28.000 --> 00:18:33.000]  卻是滿有信心和權柄地宣講福音
[00:18:33.000 --> 00:18:35.000]  在他的報道信息當中
[00:18:35.000 --> 00:18:39.000]  他用了七個命令式動詞
[00:18:39.000 --> 00:18:41.000]  例如第十四節
[00:18:41.000 --> 00:18:43.000]  要知道
[00:18:43.000 --> 00:18:45.000]  要留心聽
[00:18:45.000 --> 00:18:47.000]  第二二節
[00:18:47.000 --> 00:18:49.000]  聽
[00:18:49.000 --> 00:18:50.000]  第二十六節
[00:18:50.000 --> 00:18:52.000]  應當確實知道
[00:18:52.000 --> 00:18:56.000]  第三十六節
[00:18:56.000 --> 00:18:57.000]  應當確實知道
[00:18:57.000 --> 00:18:58.000]  還有三十八節
[00:18:58.000 --> 00:19:00.000]  要悔改受洗
[00:19:00.000 --> 00:19:05.000]  還有二章四十節請救
[00:19:05.000 --> 00:19:06.000]  在這裡
[00:19:06.000 --> 00:19:08.000]  從前膽怯的彼得
[00:19:08.000 --> 00:19:09.000]  三次不認主的彼得
[00:19:09.000 --> 00:19:15.000]  現在是滿有能力地帶著權柄去宣講主的福音
[00:19:15.000 --> 00:19:17.000]  可能大家會說
[00:19:17.000 --> 00:19:19.000]  我們又不是彼得
[00:19:19.000 --> 00:19:21.000]  彼得可以
[00:19:21.000 --> 00:19:24.000]  我們也不知道可不可以
[00:19:24.000 --> 00:19:26.000]  但其實大家都知道
[00:19:26.000 --> 00:19:29.000]  彼得也是很軟弱的人
[00:19:29.000 --> 00:19:32.000]  他曾經三次不認主
[00:19:32.000 --> 00:19:34.000]  他和他的門徒
[00:19:34.000 --> 00:19:36.000]  曾經在主被釘死之後
[00:19:36.000 --> 00:19:38.000]  是怎樣呢?
[00:19:38.000 --> 00:19:40.000]  就是慌忙四散
[00:19:40.000 --> 00:19:44.000]  甚麼令到他們現在能夠剛強起來呢?
[00:19:44.000 --> 00:19:47.000]  唯有是基督復活的大能
[00:19:47.000 --> 00:19:48.000]  和聖靈的大能
[00:19:48.000 --> 00:19:52.000]  絕對不是人的能力
[00:19:52.000 --> 00:19:55.000]  我自己也和彼得一樣
[00:19:55.000 --> 00:19:58.000]  開始的時候信心軟弱
[00:19:58.000 --> 00:20:01.000]  我讀中四那年是信主的
[00:20:01.000 --> 00:20:02.000]  後來
[00:20:02.000 --> 00:20:05.000]  我中四沒有回教會
[00:20:05.000 --> 00:20:07.000]  中五也沒有回教會
[00:20:07.000 --> 00:20:09.000]  中六也沒有回教會
[00:20:09.000 --> 00:20:11.000]  直至到大學一年級
[00:20:11.000 --> 00:20:14.000]  我才開始回教會
[00:20:14.000 --> 00:20:18.000]  而這間教會是用學員傳道會的方法
[00:20:18.000 --> 00:20:21.000]  非常熱心地去傳福音
[00:20:21.000 --> 00:20:23.000]  在我信主的初期
[00:20:23.000 --> 00:20:24.000]  其實我不敢傳福音
[00:20:24.000 --> 00:20:27.000]  我也不想去傳福音
[00:20:27.000 --> 00:20:30.000]  後來教會的目者迫我
[00:20:30.000 --> 00:20:31.000]  是真的迫我
[00:20:31.000 --> 00:20:35.000]  迫我去街上做街頭報道
[00:20:35.000 --> 00:20:40.000]  這樣我才開始成為一位報道者
[00:20:40.000 --> 00:20:43.000]  後來我在這間教會當中服事了十多年
[00:20:43.000 --> 00:20:46.000]  傳福音和造就門徒
[00:20:46.000 --> 00:20:49.000]  我自己是一個很平凡的人
[00:20:49.000 --> 00:20:51.000]  但是靠著神的恩典
[00:20:51.000 --> 00:20:55.000]  神在人的生命當中的工作
[00:20:55.000 --> 00:20:59.000]  在當中有四代的門徒被建立
[00:20:59.000 --> 00:21:03.000]  後來由於我長子出世
[00:21:03.000 --> 00:21:08.000]  我就轉到一間和我家很近的教會聚會
[00:21:08.000 --> 00:21:12.000]  而這間教會是用三福傳福音的
[00:21:12.000 --> 00:21:16.000]  雖然我當時在傳福音方面也有些經驗
[00:21:16.000 --> 00:21:18.000]  傳福音做造門徒
[00:21:18.000 --> 00:21:21.000]  但是我之前完全沒有用過三福
[00:21:21.000 --> 00:21:22.000]  但是我覺得不要緊
[00:21:22.000 --> 00:21:23.000]  都是傳福音
[00:21:23.000 --> 00:21:25.000]  最重要是傳道福音
[00:21:25.000 --> 00:21:27.000]  於是我在這間教會當中
[00:21:27.000 --> 00:21:29.000]  由零開始
[00:21:29.000 --> 00:21:34.000]  好像在座大家一些頂尖一樣
[00:21:34.000 --> 00:21:37.000]  我是從三福第一階段開始讀的
[00:21:37.000 --> 00:21:38.000]  讀第一階段
[00:21:38.000 --> 00:21:40.000]  然後讀第二階段
[00:21:40.000 --> 00:21:42.000]  然後讀第三階段
[00:21:42.000 --> 00:21:46.000]  後來讀了青年三福的教師班
[00:21:46.000 --> 00:21:48.000]  和成年三福的教師班
[00:21:48.000 --> 00:21:50.000]  做了青年三福的教師
[00:21:50.000 --> 00:21:52.000]  和成年三福的教師
[00:21:52.000 --> 00:21:57.000]  我現在也是恩福堂三福部的同工
[00:21:57.000 --> 00:22:00.000]  繼續和一班三福的手足
[00:22:00.000 --> 00:22:06.000]  一同在這個新的時代做報道者
[00:22:06.000 --> 00:22:09.000]  以前我曾經是不信福音的
[00:22:09.000 --> 00:22:12.000]  我記得在我初中的時候
[00:22:12.000 --> 00:22:16.000]  我在街上見到有人做街頭報道
[00:22:16.000 --> 00:22:18.000]  我知道他們在傳福音
[00:22:18.000 --> 00:22:20.000]  於是我怎樣做呢
[00:22:20.000 --> 00:22:22.000]  我就繞路走
[00:22:22.000 --> 00:22:23.000]  見到他們繞路走
