
[00:00:00.000 --> 00:00:03.000]  我聽到他們四把聲不同的聲音都開了
[00:09:00.000 --> 00:09:02.000]  充散我們的重擔
[00:09:02.000 --> 00:09:04.000]  充散我們心裡面的吶喊
[00:09:04.000 --> 00:09:05.000]  我們自己很多的不平
[00:09:05.000 --> 00:09:07.000]  讓我們能夠凝視著聖嬰
[00:09:07.000 --> 00:09:10.000]  我們的心再一次被融化
[00:09:10.000 --> 00:09:12.000]  再一次被充滿
[00:09:12.000 --> 00:09:16.000]  我們要將這份光帶到黑暗的社區
[00:09:16.000 --> 00:09:17.000]  和這個世界
[00:09:17.000 --> 00:09:19.000]  特別是在現在顛簸不平
[00:09:19.000 --> 00:09:21.000]  戰亂的世代裡面
[00:09:21.000 --> 00:09:22.000]  願意在聖誕期間
[00:09:22.000 --> 00:09:24.000]  全球的教會
[00:09:24.000 --> 00:09:26.000]  特別是香港的宗教會
[00:09:26.000 --> 00:09:28.000]  能夠將福音
[00:09:28.000 --> 00:09:29.000]  耶穌的真光
[00:09:29.000 --> 00:09:31.000]  努力地去傳揚
[00:09:31.000 --> 00:09:34.000]  將喜訊帶給眾人的心靈裡面
[00:09:34.000 --> 00:09:36.000]  我們將以下我們聽到的時間
[00:09:36.000 --> 00:09:38.000]  交託祈禱仰望奉主明求
[00:09:38.000 --> 00:09:39.000]  阿們
[00:09:39.000 --> 00:09:41.000]  弟兄姊妹早晨
[00:09:41.000 --> 00:09:45.000]  今天是快要近2023年結束的時候
[00:09:45.000 --> 00:09:47.000]  打仗的風聲
[00:09:47.000 --> 00:09:48.000]  在復常之後
[00:09:48.000 --> 00:09:49.000]  你和我的生活
[00:09:49.000 --> 00:09:51.000]  是不是還是覺得很安穩的
[00:09:51.000 --> 00:09:52.000]  有多少人覺得已經很安穩
[00:09:52.000 --> 00:09:55.000]  有力的去重建敬虔生命的彰顯
[00:09:55.000 --> 00:09:56.000]  舉手看看
[00:09:56.000 --> 00:09:57.000]  不要勉強
[00:09:57.000 --> 00:09:58.000]  舉高一點
[00:09:58.000 --> 00:10:00.000]  不要勉強
[00:10:00.000 --> 00:10:01.000]  舉高一點
[00:10:01.000 --> 00:10:02.000]  OK
[00:10:02.000 --> 00:10:05.000]  其實剛才數到的時候
[00:10:05.000 --> 00:10:06.000]  是寥寥可數的
[00:10:06.000 --> 00:10:07.000]  OK,不多
[00:10:07.000 --> 00:10:08.000]  就是說有艱難
[00:10:08.000 --> 00:10:09.000]  不要緊
[00:10:09.000 --> 00:10:10.000]  是好消息
[00:10:10.000 --> 00:10:14.000]  除了末世的預兆越來越明顯和頻繁之外
[00:10:14.000 --> 00:10:18.000]  我們的心靈其實可能還不夠平靜穩妥
[00:10:18.000 --> 00:10:20.000]  我們心靈的定向仍然都抓住不了神
[00:10:20.000 --> 00:10:22.000]  甚至還不能夠被神抓穩
[00:10:22.000 --> 00:10:24.000]  我們去面對明天
[00:10:24.000 --> 00:10:26.000]  持續的靈命為主發光
[00:10:26.000 --> 00:10:27.000]  每一天的動盪
[00:10:27.000 --> 00:10:28.000]  新聞
[00:10:28.000 --> 00:10:29.000]  息口的跌聲
[00:10:29.000 --> 00:10:31.000]  是不是仍然帶動著我們的心靈
[00:10:31.000 --> 00:10:33.000]  有多少人期盼明年初一的時候
[00:10:33.000 --> 00:10:35.000]  美國會減息的開始
[00:10:35.000 --> 00:10:36.000]  因為這一年
[00:10:36.000 --> 00:10:38.000]  你在銀行收到的那個按揭的單
[00:10:38.000 --> 00:10:39.000]  收到多少次
[00:10:39.000 --> 00:10:42.000]  我數著數著都好像收了三四次
[00:10:42.000 --> 00:10:44.000]  每一次收到之後你害怕嗎
[00:10:44.000 --> 00:10:45.000]  你都有一點害怕
[00:10:45.000 --> 00:10:48.000]  其實我們是不是還是心靈這麼脆弱
[00:10:48.000 --> 00:10:50.000]  仍然被這些風聲恐嚇著
[00:10:50.000 --> 00:10:51.000]  被搖動著
[00:10:51.000 --> 00:10:52.000]  在很多的不安
[00:10:52.000 --> 00:10:53.000]  憂慮
[00:10:53.000 --> 00:10:54.000]  傷痛
[00:10:54.000 --> 00:10:55.000]  擔心裏面
[00:10:55.000 --> 00:10:56.000]  我們只是懂得反應
[00:10:56.000 --> 00:10:59.000]  我們懂得從自己的人性血氣去反應
[00:10:59.000 --> 00:11:01.000]  而我們不懂得被神管理
[00:11:01.000 --> 00:11:04.000]  被神過濾去對應
[00:11:04.000 --> 00:11:06.000]  往往我們就被自己的不安
[00:11:06.000 --> 00:11:07.000]  恐懼
[00:11:07.000 --> 00:11:08.000]  怒氣
[00:11:08.000 --> 00:11:09.000]  不平
[00:11:09.000 --> 00:11:10.000]  接二連三這樣
[00:11:10.000 --> 00:11:12.000]  做錯了很多大大小小的決定
[00:11:12.000 --> 00:11:13.000]  投資的決定
[00:11:13.000 --> 00:11:15.000]  移民與否的決定
[00:11:15.000 --> 00:11:16.000]  為主擺上的決心
[00:11:16.000 --> 00:11:18.000]  和信仰更新的決心
[00:11:18.000 --> 00:11:21.000]  你和我願不願意回歸到安靜裏面
[00:11:21.000 --> 00:11:22.000]  得力得方向
[00:11:22.000 --> 00:11:24.000]  讓真正的平靜能夠沉澱出
[00:11:24.000 --> 00:11:26.000]  我們內心裏面一切的雜質
[00:11:26.000 --> 00:11:28.000]  還有我們心裏面各種的軟弱
[00:11:28.000 --> 00:11:29.000]  邪惡
[00:11:29.000 --> 00:11:30.000]  恐懼
[00:11:30.000 --> 00:11:32.000]  讓神再一次臨到我們心裏面
[00:11:32.000 --> 00:11:33.000]  潔淨更新我們
[00:11:33.000 --> 00:11:35.000]  讓我們重新經驗到
[00:11:35.000 --> 00:11:37.000]  以賽亞書三十章十五節講
[00:11:37.000 --> 00:11:40.000]  主耶和華以色列的聖者曾如此說
[00:11:40.000 --> 00:11:42.000]  你們得救在乎歸回安息
[00:11:42.000 --> 00:11:44.000]  你們得力在乎平靜安穩
[00:11:44.000 --> 00:11:46.000]  你們竟自不幸
[00:11:46.000 --> 00:11:48.000]  這句話的結尾
[00:11:48.000 --> 00:11:50.000]  真是我們全人類的寫照
[00:11:50.000 --> 00:11:53.000]  究竟我們怎樣能夠得到真正的安息
[00:11:53.000 --> 00:11:56.000]  和有真正的平靜安穩
[00:11:56.000 --> 00:11:58.000]  能夠使我們得救得力呢
[00:11:58.000 --> 00:12:01.000]  其實從剛才弟兄他的分享
[00:12:01.000 --> 00:12:02.000]  往往神都要等我們
[00:12:02.000 --> 00:12:05.000]  好像小朋友叫到呼喊到累透
[00:12:05.000 --> 00:12:07.000]  沒能力再靠自己的時候
[00:12:07.000 --> 00:12:09.000]  神就出手拯救我們
[00:12:09.000 --> 00:12:11.000]  這個都是我們今天訊息的方向
[00:12:11.000 --> 00:12:13.000]  為了學習我們怎樣保守理心
[00:12:13.000 --> 00:12:15.000]  這個一生受用的訊息
[00:12:15.000 --> 00:12:18.000]  今天我們要看的經文是
[00:12:18.000 --> 00:12:24.000]  今天我們要看的詩篇131篇
[00:12:24.000 --> 00:12:27.000]  是大衛帶領以色列朝聖者之歌的系列
[00:12:27.000 --> 00:12:30.000]  由120篇至134篇
[00:12:30.000 --> 00:12:33.000]  反映和記述以色列民信仰生命的歷程
[00:12:33.000 --> 00:12:35.000]  在歷程中間
[00:12:35.000 --> 00:12:38.000]  使人以錫安或耶路撒冷或現今的教會
[00:12:38.000 --> 00:12:39.000]  作為目的地
[00:12:39.000 --> 00:12:41.000]  得享太平安居樂業
[00:12:41.000 --> 00:12:43.000]  享受兒孫福樂
[00:12:43.000 --> 00:12:45.000]  它的重點在於要我們敬畏神
[00:12:45.000 --> 00:12:46.000]  守神的道
[00:12:46.000 --> 00:12:47.000]  是真福的源頭
[00:12:47.000 --> 00:12:50.000]  並且以神為最終的依歸和歸屬
[00:12:50.000 --> 00:12:53.000]  大衛他人生飽經滄桑
[00:12:53.000 --> 00:12:54.000]  受盡人生的火煉
[00:12:54.000 --> 00:12:56.000]  他深刻認知到自己的敗壞
[00:12:56.000 --> 00:12:58.000]  無能軟弱
[00:12:58.000 --> 00:13:00.000]  其實我們每一個人都是同路人過來人
[00:13:00.000 --> 00:13:02.000]  剛才你聽Nelson和Elaine的見證
[00:13:02.000 --> 00:13:05.000]  是不是都彷彿見到自己的影子
[00:13:05.000 --> 00:13:06.000]  有多少人覺得是呢
[00:13:06.000 --> 00:13:07.000]  舉手看看
[00:13:07.000 --> 00:13:09.000]  就是說我們是過來人
[00:13:09.000 --> 00:13:11.000]  和同路人
[00:13:11.000 --> 00:13:12.000]  沒有分高低
[00:13:12.000 --> 00:13:14.000]  是爭先後次序
[00:13:14.000 --> 00:13:15.000]  同意嗎
[00:13:15.000 --> 00:13:16.000]  大衛一樣
[00:13:16.000 --> 00:13:18.000]  他在詩篇131篇
[00:13:18.000 --> 00:13:19.000]  做勸告朝聖者
[00:13:19.000 --> 00:13:20.000]  要學他一樣
[00:13:20.000 --> 00:13:22.000]  從詩篇128篇
[00:13:22.000 --> 00:13:25.000]  蒙福之家的葡萄樹和橄欖樹
[00:13:25.000 --> 00:13:26.000]  去到129篇
[00:13:26.000 --> 00:13:27.000]  他受到敵人的苦害
[00:13:27.000 --> 00:13:30.000]  被人在背上負禮而耕之苦楚
[00:13:30.000 --> 00:13:31.000]  去到130篇
[00:13:31.000 --> 00:13:33.000]  他自己的自省自潔
[00:13:33.000 --> 00:13:34.000]  仰望救贖
[00:13:34.000 --> 00:13:38.000]  深信以色列民最終能夠脫離一切的罪孽
[00:13:38.000 --> 00:13:40.000]  向神深切的仰望
[00:13:40.000 --> 00:13:41.000]  然後來到131篇
[00:13:41.000 --> 00:13:43.000]  他在這裡提醒朝聖者
[00:13:43.000 --> 00:13:46.000]  心眼行的要訣
[00:13:46.000 --> 00:13:47.000]  幫我讀出
[00:13:47.000 --> 00:13:51.000]  心眼行
[00:13:51.000 --> 00:13:52.000]  我發覺今天的訊息
[00:13:52.000 --> 00:13:54.000]  你有幾個地方要跟我重覆
[00:13:54.000 --> 00:13:57.000]  所以你打醒十二個精神
[00:13:57.000 --> 00:13:58.000]  不會很為難你的
[00:13:58.000 --> 00:14:02.000]  不會叫你跟我說十幾個字的句子
[00:14:02.000 --> 00:14:03.000]  就是提醒朝聖者
[00:14:03.000 --> 00:14:06.000]  內心眼目行為的要訣
[00:14:06.000 --> 00:14:07.000]  以至私人能夠享受
[00:14:07.000 --> 00:14:09.000]  好像斷過脈的孩子
[00:14:09.000 --> 00:14:12.000]  在母親懷中安穩平靜
[00:14:12.000 --> 00:14:14.000]  能夠呼喚所有朝聖的人
[00:14:14.000 --> 00:14:15.000]  一起仰望耶和華
[00:14:15.000 --> 00:14:16.000]  從今時至永遠
[00:14:16.000 --> 00:14:18.000]  讓我們一起先讀現在圖中
[00:14:18.000 --> 00:14:20.000]  左右兩個勢的心心
[00:14:20.000 --> 00:14:22.000]  這兩句的吶喊
[00:14:22.000 --> 00:14:23.000]  我相信都是這幾年間
[00:14:23.000 --> 00:14:24.000]  我們心靈的衝擊
[00:14:24.000 --> 00:14:26.000]  未能夠完全平復的心靈
[00:14:26.000 --> 00:14:28.000]  正正都是在呼求著
[00:14:28.000 --> 00:14:30.000]  我們先讀左邊的心心
[00:14:30.000 --> 00:14:31.000]  麻煩你幫我大聲讀
[00:14:31.000 --> 00:14:32.000]  預備起
[00:14:32.000 --> 00:14:36.000]  在充滿動盪的世界中的安靜
[00:14:36.000 --> 00:14:37.000]  同意嗎
[00:14:37.000 --> 00:14:38.000]  再多一點的戰亂
[00:14:38.000 --> 00:14:40.000]  再來一次COVID的話
[00:14:40.000 --> 00:14:41.000]  我猜我們真的
[00:14:41.000 --> 00:14:44.000]  你猜世人能不能應付
[00:14:44.000 --> 00:14:46.000]  我覺得很艱難
[00:14:46.000 --> 00:14:48.000]  所以我們心裏面是在吶喊
[00:14:48.000 --> 00:14:51.000]  在充滿動盪的世界中的安靜
[00:14:51.000 --> 00:14:53.000]  幫我讀右邊的勢心心
[00:14:53.000 --> 00:14:55.000]  平安與你同在
[00:14:55.000 --> 00:15:00.000]  以應對憂慮傷痛憤怒和疑惑的衝擊
[00:15:00.000 --> 00:15:01.000]  同意嗎
[00:15:01.000 --> 00:15:03.000]  我們是很渴望這兩樣東西
[00:15:03.000 --> 00:15:05.000]  就讓我們一起讀出中間的心心
[00:15:05.000 --> 00:15:06.000]  《針嚴書》四章廿三節
[00:15:06.000 --> 00:15:07.000]  預備起
[00:15:07.000 --> 00:15:09.000]  你要保守理心
[00:15:09.000 --> 00:15:11.000]  勝過保守一切
[00:15:11.000 --> 00:15:12.000]  因為一生的果效
[00:15:12.000 --> 00:15:14.000]  由心發出
[00:15:14.000 --> 00:15:15.000]  就讓我們現在看
[00:15:15.000 --> 00:15:17.000]  《詩篇》一三一篇的第一大重點
[00:15:17.000 --> 00:15:21.000]  止息心的狂野和放肆
[00:15:21.000 --> 00:15:23.000]  我們一起讀第一節
[00:15:23.000 --> 00:15:24.000]  然後說
[00:15:24.000 --> 00:15:26.000]  我的心不狂傲
[00:15:26.000 --> 00:15:28.000]  我的眼不高大
[00:15:28.000 --> 00:15:30.000]  重大和七不透的事
[00:15:30.000 --> 00:15:32.000]  我又不敢行
[00:15:32.000 --> 00:15:33.000]  大衛人生中
[00:15:33.000 --> 00:15:35.000]  他很深悟什麼是狂傲
[00:15:35.000 --> 00:15:36.000]  眼目高大
[00:15:36.000 --> 00:15:38.000]  任意妄為的惡果和敗壞
[00:15:38.000 --> 00:15:40.000]  所以他才敢呼喚朝聖者
[00:15:40.000 --> 00:15:44.000]  要止息人性中心裏的狂野放肆
[00:15:44.000 --> 00:15:46.000]  其實要內心有真正的平靜安慰
[00:15:46.000 --> 00:15:47.000]  是否要知道我們人生
[00:15:47.000 --> 00:15:49.000]  神下賜給我們無風無浪的人生
[00:15:49.000 --> 00:15:51.000]  無火煉臨到的人生
[00:15:51.000 --> 00:15:52.000]  這樣就最好了
[00:15:52.000 --> 00:15:54.000]  有沒有可能?
[00:15:54.000 --> 00:15:56.000]  有誰覺得你人生裏沒有火煉的
[00:15:56.000 --> 00:15:57.000]  舉手看看
[00:15:57.000 --> 00:15:59.000]  沒有人舉手
[00:15:59.000 --> 00:16:01.000]  否則你都不會回教會
[00:16:01.000 --> 00:16:02.000]  同意嗎?
[00:16:02.000 --> 00:16:07.000]  秘訣在於神將你隱藏在暴風的風眼中間
[00:16:07.000 --> 00:16:08.000]  不受動搖
[00:16:08.000 --> 00:16:11.000]  重點是神將你在狂風蟹浪裏
[00:16:11.000 --> 00:16:13.000]  放在大海深處那一點
[00:16:13.000 --> 00:16:16.000]  不蟹動的安全島裏
