
[00:00:00.000 --> 00:00:06.000]  好,謝謝Dance Team和勁快隊帶領我們去勁快住
[00:02:19.000 --> 00:02:21.000]  前陣子我看了一則新聞
[00:02:21.000 --> 00:02:23.000]  我也覺得看起來很扎心
[00:02:23.000 --> 00:02:26.000]  不知道大家有沒有看過這則新聞
[00:02:26.000 --> 00:02:30.000]  它是講一個天水圍18歲的女生
[00:02:30.000 --> 00:02:34.000]  她直播跳樓自殺身亡
[00:02:34.000 --> 00:02:41.000]  之後發現原來她在網上遭到一些內地網絡的欺凌
[00:02:41.000 --> 00:02:44.000]  然後她受不住壓力自殺
[00:02:44.000 --> 00:02:48.000]  我看到的時候,有一方面覺得很無奈
[00:02:48.000 --> 00:02:51.000]  為什麼網上的人可以這樣說話呢?
[00:02:51.000 --> 00:02:54.000]  不停地教唆一個女孩子去自殺
[00:02:54.000 --> 00:02:57.000]  另一方面,我設身處地去想的是
[00:02:57.000 --> 00:02:59.000]  其實對於這個女生來說
[00:02:59.000 --> 00:03:04.000]  我猜她心底裡面都渴望被認同、被重視
[00:03:04.000 --> 00:03:11.000]  可能她心底裡面都在找究竟怎樣在生命裡面有價值
[00:03:11.000 --> 00:03:15.000]  但當她去找的時候,可能她覺得遺忘、空虛
[00:03:15.000 --> 00:03:17.000]  甚至被拆毀的時候
[00:03:17.000 --> 00:03:20.000]  她選擇了去做一個這樣的決定
[00:03:20.000 --> 00:03:26.000]  雖然我不知道為什麼她會用直播跳樓這個方法去自殺
[00:03:26.000 --> 00:03:31.000]  不過我猜的是可能到了那個時刻的時候
[00:03:31.000 --> 00:03:35.000]  其實她都渴望的是她渴望被關注
[00:03:35.000 --> 00:03:38.000]  所以她才選擇這樣做
[00:03:38.000 --> 00:03:40.000]  當我們在人生裡面的時候
[00:03:40.000 --> 00:03:43.000]  可能我們都在這個尋尋覓覓的過程裡面
[00:03:43.000 --> 00:03:45.000]  我們去找很多不同的東西
[00:03:45.000 --> 00:03:47.000]  在這個路線裡面,我們很多時候
[00:03:47.000 --> 00:03:49.000]  當找到什麼都找不到的時候
[00:03:49.000 --> 00:03:52.000]  我們可能有一個很深的印象、感覺就是
[00:03:52.000 --> 00:03:54.000]  我們可能會覺得心很累
[00:03:54.000 --> 00:03:57.000]  甚至當我們覺得心很累的時候
[00:03:57.000 --> 00:04:00.000]  我們的空虛感好像越找的時候
[00:04:00.000 --> 00:04:03.000]  為什麼空虛感反而是越來越大的呢?
[00:04:03.000 --> 00:04:05.000]  同樣我們也在問的是
[00:04:05.000 --> 00:04:08.000]  出路是什麼呢?
[00:04:08.000 --> 00:04:11.000]  我最近去了一個深水埗的展覽
[00:04:11.000 --> 00:04:13.000]  是一個IG的專頁去做的
[00:04:13.000 --> 00:04:15.000]  我看到一幅畫
[00:04:15.000 --> 00:04:18.000]  這幅畫我覺得看完之後都挺深刻的
[00:04:18.000 --> 00:04:20.000]  我不知道大家看完這幅畫的時候
[00:04:20.000 --> 00:04:22.000]  第一眼的時候看到什麼東西
[00:04:22.000 --> 00:04:25.000]  或者有什麼體會呢?
[00:04:25.000 --> 00:04:27.000]  看到很多不同的人吧?
[00:04:27.000 --> 00:04:32.000]  看到很多不同的人的胸口有不同的洞
[00:04:32.000 --> 00:04:34.000]  我自己知道的是
[00:04:34.000 --> 00:04:36.000]  其實原來我們每個人的心裡面
[00:04:36.000 --> 00:04:38.000]  其實都有很多不同的洞
[00:04:38.000 --> 00:04:40.000]  這些洞令我們覺得
[00:04:40.000 --> 00:04:46.000]  心靈上總是好像有一些東西差了一點
[00:04:46.000 --> 00:04:51.000]  這些洞好像彷彿都代表我們心靈裡面有一些空虛感
[00:04:51.000 --> 00:04:54.000]  我們試圖可能人會用很多不同的方法
[00:04:54.000 --> 00:04:56.000]  去做很多不同的東西
[00:04:56.000 --> 00:04:57.000]  我帶了一個道具
[00:04:57.000 --> 00:04:58.000]  這個道具是一個鋪架
[00:04:58.000 --> 00:05:02.000]  發現原來這個鋪架裡面也有很多洞
[00:05:02.000 --> 00:05:04.000]  有很多洞
[00:05:04.000 --> 00:05:06.000]  我們人有時候會怎樣呢?
[00:05:06.000 --> 00:05:09.000]  我們人有時候會很想看到很多洞洞的時候
[00:05:09.000 --> 00:05:11.000]  很想填滿這些洞洞
[00:05:11.000 --> 00:05:12.000]  我們要做什麼呢?
[00:05:12.000 --> 00:05:14.000]  我們就會塞了很多不同的東西
[00:05:14.000 --> 00:05:16.000]  很想塞住這些洞洞
[00:05:16.000 --> 00:05:19.000]  可能我們會做的是
[00:05:19.000 --> 00:05:22.000]  我們揭曉成為別人眼中的好
[00:05:22.000 --> 00:05:24.000]  去填補這些洞洞
[00:05:24.000 --> 00:05:26.000]  我們很想的是
[00:05:26.000 --> 00:05:28.000]  我們成為一個有價值的人
[00:05:28.000 --> 00:05:30.000]  成為一個好的人
[00:05:30.000 --> 00:05:32.000]  我們想做的是
[00:05:32.000 --> 00:05:35.000]  原來我們要有很多不同的東西
[00:05:35.000 --> 00:05:37.000]  去填補我們這些洞洞
[00:05:37.000 --> 00:05:41.000]  不過好像我們有時候越填的時候
[00:05:41.000 --> 00:05:44.000]  會覺得這些東西好像填不滿
[00:05:44.000 --> 00:05:46.000]  又或者好像一個無底深淵
[00:05:46.000 --> 00:05:48.000]  繼續地好像填不平
[00:05:48.000 --> 00:05:52.000]  反而令到我們心狠淚
[00:05:52.000 --> 00:05:55.000]  我們會問的是為什麼一直都填不平呢?
[00:05:55.000 --> 00:05:58.000]  鄧姐妹親愛的朋友
[00:05:58.000 --> 00:06:00.000]  在你的心裡面
[00:06:00.000 --> 00:06:02.000]  其實有沒有洞洞呢?
[00:06:02.000 --> 00:06:07.000]  又或者其實你現在用什麼方法
[00:06:07.000 --> 00:06:10.000]  去填補你心裡面的洞洞呢?
[00:06:10.000 --> 00:06:13.000]  很想跟大家分享一段經文
[00:06:13.000 --> 00:06:15.000]  這段經文是來自約翰一書的
[00:06:15.000 --> 00:06:17.000]  四章九至十節
[00:06:17.000 --> 00:06:19.000]  同樣地也在回應的是
[00:06:19.000 --> 00:06:21.000]  原來我們面對環境的轉變
[00:06:21.000 --> 00:06:23.000]  或者面對心裡面的洞洞的時候
[00:06:23.000 --> 00:06:27.000]  其實我們有什麼出路可以去回應和面對呢?
[00:06:27.000 --> 00:06:31.000]  很想邀請大家一起讀這兩節經文
[00:06:31.000 --> 00:06:33.000]  好,準備起
[00:06:33.000 --> 00:06:54.000]  當你看到這段經文的時候
[00:06:54.000 --> 00:06:57.000]  或者想起今天平安夜晚聖誕節
[00:06:57.000 --> 00:06:59.000]  我們可能會想到耶穌的出生
[00:06:59.000 --> 00:07:01.000]  耶穌的降生
[00:07:01.000 --> 00:07:03.000]  但是我猜我們要想的是
[00:07:03.000 --> 00:07:05.000]  耶穌的降生其實代表什麼呢?
[00:07:05.000 --> 00:07:08.000]  又或者其實對我們的意義是什麼呢?
[00:07:08.000 --> 00:07:11.000]  這段經文講到耶穌降生的目的
[00:07:11.000 --> 00:07:13.000]  是為了我們
[00:07:13.000 --> 00:07:16.000]  正正藉著祂為我們降生
[00:07:16.000 --> 00:07:18.000]  甚至為我們的罪
[00:07:18.000 --> 00:07:19.000]  釘死在十字架上的時候
[00:07:19.000 --> 00:07:22.000]  正正彰顯著祂對我們的愛
[00:07:22.000 --> 00:07:26.000]  這份愛是說原來我們的罪得到赦免
[00:07:26.000 --> 00:07:28.000]  就好像經文所說的是
[00:07:28.000 --> 00:07:30.000]  原來我們正正藉著祂的死
[00:07:30.000 --> 00:07:32.000]  降生祂的死
[00:07:32.000 --> 00:07:34.000]  讓我們能夠得生命
[00:07:34.000 --> 00:07:36.000]  我們人正正因為罪的緣故
[00:07:36.000 --> 00:07:40.000]  令到我們和神的關係破裂了
[00:07:40.000 --> 00:07:43.000]  我們的生命就出現了很多這些不同的洞洞
[00:07:43.000 --> 00:07:45.000]  我們會不停用很多不同的方法
[00:07:45.000 --> 00:07:48.000]  我們很想去填補這些生命的洞洞
[00:07:48.000 --> 00:07:50.000]  就好像剛才所說的
[00:07:50.000 --> 00:07:53.000]  可能我們會嘗試去做一些成功的人
[00:07:53.000 --> 00:07:56.000]  在人體眼中唯有有價值
[00:07:56.000 --> 00:07:59.000]  以為這樣做就可以填補這些洞洞
[00:07:59.000 --> 00:08:02.000]  又或者我們嘗試的是
[00:08:02.000 --> 00:08:04.000]  在不同的關係上
[00:08:04.000 --> 00:08:06.000]  我們希望得到被重視
[00:08:06.000 --> 00:08:08.000]  希望得到被愛
[00:08:08.000 --> 00:08:10.000]  然後去填補這些洞洞
[00:08:10.000 --> 00:08:15.000]  不過好像彷彿當我們越去這樣找的時候
[00:08:15.000 --> 00:08:17.000]  我們就越迷失
[00:08:17.000 --> 00:08:19.000]  就好像喝一杯海水
[00:08:19.000 --> 00:08:21.000]  越喝越鹹的
[00:08:21.000 --> 00:08:23.000]  越喝越渴的
[00:08:23.000 --> 00:08:26.000]  彷彿我們在這個洞洞裏
[00:08:26.000 --> 00:08:29.000]  反而令到我們心渴淚
[00:08:29.000 --> 00:08:32.000]  不過我估計心底渴望的是
[00:08:32.000 --> 00:08:35.000]  其實我們也渴望在這個洞洞裏
[00:08:35.000 --> 00:08:37.000]  我們能夠在被拯救出來
[00:08:37.000 --> 00:08:40.000]  不過原來聖經已經提醒了我們
[00:08:40.000 --> 00:08:42.000]  這段經文告訴我們的是
[00:08:42.000 --> 00:08:45.000]  原來耶穌基督的降生
[00:08:45.000 --> 00:08:49.000]  其實正正是想打破這些法則
[00:08:49.000 --> 00:08:52.000]  正正耶穌基督為我們的罪而死
[00:08:52.000 --> 00:08:57.000]  正正是很想帶我們不再在這個洞洞裏打轉
[00:08:57.000 --> 00:08:59.000]  正正藉著耶穌基督的死
[00:08:59.000 --> 00:09:01.000]  讓我們罪得赦免的時候
[00:09:01.000 --> 00:09:02.000]  讓我們看見的是
[00:09:02.000 --> 00:09:05.000]  不需要再被這個洞洞去關著我們
[00:09:05.000 --> 00:09:07.000]  因為經文那裏說
[00:09:07.000 --> 00:09:09.000]  原來得生命是一件什麼事情呢?
[00:09:09.000 --> 00:09:13.000]  原來得生命就好像主席剛才帶我們唱詩所說的
[00:09:13.000 --> 00:09:15.000]  如果我們能夠經歷到
[00:09:15.000 --> 00:09:18.000]  原來耶穌基督完全的愛是一件什麼事情
[00:09:18.000 --> 00:09:23.000]  我們就會發現原來我們生命上面的這一堆洞洞
[00:09:23.000 --> 00:09:26.000]  其實能夠用神的愛去填滿
[00:09:26.000 --> 00:09:28.000]  當我們能夠被填滿的時候
[00:09:28.000 --> 00:09:33.000]  我們就能夠用不一樣的眼光去看我們的生命
[00:09:33.000 --> 00:09:35.000]  去看什麼是愛和被愛
[00:09:35.000 --> 00:09:37.000]  當我們能夠這樣體會的時候
[00:09:37.000 --> 00:09:39.000]  我們唱歌的歌詞
[00:09:39.000 --> 00:09:45.000]  就已經是它已將你拯救,轉化世間荒謬
[00:09:45.000 --> 00:09:50.000]  但是,弟姐妹,這份禮物其實一早已經預備了
[00:09:50.000 --> 00:09:55.000]  問題是我們願不願意去回應呢?
[00:09:55.000 --> 00:09:57.000]  當我們看到這段經文的時候
[00:09:57.000 --> 00:10:00.000]  我們覺得經文的重點是愛
[00:10:00.000 --> 00:10:02.000]  愛帶來的是什麼呢?
[00:10:02.000 --> 00:10:05.000]  正正就是讓我們不需要懼怕
[00:10:05.000 --> 00:10:08.000]  其實同樣在約翰一書四章十八節
[00:10:08.000 --> 00:10:10.000]  他同樣也說到這一點
[00:10:10.000 --> 00:10:12.000]  正正是說愛女沒有懼怕
[00:10:12.000 --> 00:10:16.000]  圓滿的愛就將懼怕驅逐出去
[00:10:16.000 --> 00:10:18.000]  因為懼怕女含著刑罰
[00:10:18.000 --> 00:10:21.000]  懼怕的人在愛女上未得到圓滿
[00:10:21.000 --> 00:10:23.000]  這件經文正正說的是
[00:10:23.000 --> 00:10:26.000]  原來在愛的關係裡面我們不需要懼怕
[00:10:26.000 --> 00:10:30.000]  當我們經歷原來基督完全的愛的時候
[00:10:30.000 --> 00:10:33.000]  我們就不需要對神覺得害怕
[00:10:33.000 --> 00:10:37.000]  我們就不需要再怕我們生命上面的這些洞洞
[00:10:37.000 --> 00:10:39.000]  如何影響我們
[00:10:39.000 --> 00:10:43.000]  甚至我們不再怕我們會失去什麼
[00:10:43.000 --> 00:10:46.000]  因為當我們能夠回應神的愛的時候
[00:10:46.000 --> 00:10:51.000]  原來我們和神是有一個神兒女和爸爸的身份
[00:10:51.000 --> 00:10:54.000]  就好像羅馬書所說的八章十五節
[00:10:54.000 --> 00:10:55.000]  它說的是
[00:10:55.000 --> 00:11:01.000]  你們所受到的勞卜的心凝固害怕
[00:11:01.000 --> 00:11:03.000]  所受的是兒子的心
[00:11:03.000 --> 00:11:06.000]  就能夠呼叫阿巴附
[00:11:06.000 --> 00:11:08.000]  當我們在生命裡面的時候
[00:11:08.000 --> 00:11:11.000]  我們很想用不同的方法填補這些洞洞的時候
[00:11:11.000 --> 00:11:13.000]  有時候我們可能會怕一件事
[00:11:13.000 --> 00:11:15.000]  我們怕填滿了
[00:11:15.000 --> 00:11:17.000]  但經過風吹雨打的時候
[00:11:17.000 --> 00:11:21.000]  這些洞洞其實隨時會再出現
[00:11:21.000 --> 00:11:22.000]  舉個例子
[00:11:22.000 --> 00:11:25.000]  好像我們經歷社會這幾年發生的事情
[00:11:25.000 --> 00:11:30.000]  可能我們發現的是原來人與人的關係很容易疏離
[00:11:30.000 --> 00:11:34.000]  因為疫情的緣故可能會沒有太多實體的接觸
[00:11:34.000 --> 00:11:36.000]  可能因為朋友的疑問
[00:11:36.000 --> 00:11:39.000]  你會發現原來人與人之間的關係越來越疏離
[00:11:39.000 --> 00:11:40.000]  越來越薄弱
[00:11:40.000 --> 00:11:42.000]  我們體會的是一樣東西
[00:11:42.000 --> 00:11:46.000]  失去的原來是可以很容易
[00:11:46.000 --> 00:11:48.000]  當我們生命裡面
[00:11:48.000 --> 00:11:51.000]  我們的焦點就還在對關係上的追求的時候
[00:11:51.000 --> 00:11:56.000]  我們以為追求的關係我們能夠填補的洞洞
[00:11:56.000 --> 00:12:00.000]  但當我們發現原來關係可以這麼容易失去的時候
[00:12:00.000 --> 00:12:03.000]  這些洞洞其實重新會再出現
[00:12:03.000 --> 00:12:06.000]  當我們試試用第二個方法
[00:12:06.000 --> 00:12:10.000]  我們用成績、成就去填補這些洞洞的時候
[00:12:10.000 --> 00:12:12.000]  我們以為做到最好
[00:12:12.000 --> 00:12:15.000]  我就能夠被重視、被愛
[00:12:15.000 --> 00:12:17.000]  但我們越追的時候
[00:12:17.000 --> 00:12:21.000]  我們會越發現的是原來人生追求這些目標
[00:12:21.000 --> 00:12:24.000]  其實可以永無止境地這樣追
[00:12:24.000 --> 00:12:28.000]  當我們遇到一點點的挫敗的時候
[00:12:28.000 --> 00:12:36.000]  我們會發現原來我們的生命其實是被這些洞洞關死了我們自己
[00:12:36.000 --> 00:12:40.000]  後來我很想邀請一位大諸生分享他的故事
[00:12:40.000 --> 00:12:44.000]  讓我們一起聽聽原來神在他的生命上面
[00:12:44.000 --> 00:12:47.000]  其實也在回應他的生命上面很多不同的洞洞
[00:12:47.000 --> 00:12:49.000]  我們給點掌聲,Mercy
[00:12:49.000 --> 00:12:54.000]  (掌聲)
[00:12:54.000 --> 00:13:03.000]  Hello,大家好,我是YouTube的Mercy
[00:13:03.000 --> 00:13:06.000]  今天想分享我自己的故事
[00:13:06.000 --> 00:13:09.000]  我生於一個基督教的家庭
[00:13:09.000 --> 00:13:14.000]  不單是這樣,我更加是人們俗稱的Pastor Kid
[00:13:14.000 --> 00:13:17.000]  即是我父母都是傳道人
[00:13:17.000 --> 00:13:20.000]  大約在我三歲的時候
[00:13:20.000 --> 00:13:23.000]  父母就進了長洲的建道神學院
[00:13:23.000 --> 00:13:27.000]  帶著我和弟弟,整個家就搬進長洲
[00:13:27.000 --> 00:13:32.000]  就是這樣,我在長洲度過了五年的童年
[00:13:32.000 --> 00:13:35.000]  五年內我搬了三次房子
[00:13:35.000 --> 00:13:40.000]  跟著父母的木匯腳步,我去過三間教會
[00:13:40.000 --> 00:13:43.000]  八歲之前,我搬到市區
[00:13:43.000 --> 00:13:47.000]  繼續跟著父母去過不同的教會
[00:13:47.000 --> 00:13:52.000]  到13歲的時候,我才終於在恩福這裡落腳
[00:13:52.000 --> 00:13:56.000]  這裡是我搭足過第七、八間教會
[00:13:56.000 --> 00:14:03.000]  因為童年相對漂泊的生活環境不斷轉換
[00:14:03.000 --> 00:14:07.000]  我越來越害怕適應新的環境
[00:14:07.000 --> 00:14:10.000]  而且我對關係也很沒有安全感
[00:14:10.000 --> 00:14:13.000]  我記得很多小時候的事
[00:14:13.000 --> 00:14:18.000]  不過大部分的關係在我離開了那些地方之後
[00:14:18.000 --> 00:14:20.000]  就失去了聯絡
[00:14:20.000 --> 00:14:24.000]  我記得我來到恩福的頭半年
[00:14:24.000 --> 00:14:27.000]  我收起了陽光的笑容,不說話
[00:14:27.000 --> 00:14:30.000]  不想跟別人建立關係
[00:14:30.000 --> 00:14:32.000]  離開上一個環境的時候
[00:14:32.000 --> 00:14:36.000]  其實我也不太知道自己有什麼感受
[00:14:36.000 --> 00:14:41.000]  但是我記得在離別的時候,我會無緣無故哭
[00:14:41.000 --> 00:14:46.000]  現在回頭看,其實過去很多很多的分別
[00:14:46.000 --> 00:14:48.000]  我也很不捨得
[00:14:48.000 --> 00:14:50.000]  我很想阻止什麼
[00:14:50.000 --> 00:14:53.000]  但是我無能為力
[00:14:53.000 --> 00:14:56.000]  所以我小時候就意識到
[00:14:56.000 --> 00:14:58.000]  沒有東西是長久的
[00:14:58.000 --> 00:15:02.000]  既然分開很痛,失去很難過
[00:15:02.000 --> 00:15:04.000]  那就不要擁有
[00:15:04.000 --> 00:15:07.000]  沒有期望,沒有失望
[00:15:07.000 --> 00:15:09.000]  但是無可否認
[00:15:09.000 --> 00:15:12.000]  其實我很渴望關係
[00:15:12.000 --> 00:15:16.000]  我很想被記得,我想被看見
[00:15:16.000 --> 00:15:20.000]  不知道你是如何找到自己的價值呢?
[00:15:20.000 --> 00:15:25.000]  在我的成長中,「叻」是帶給我的價值
[00:15:25.000 --> 00:15:30.000]  小時候幼稚園插班,小學也插班
[00:15:30.000 --> 00:15:34.000]  每次進入一間學校,我都很努力讀書
[00:15:34.000 --> 00:15:38.000]  記得小學的時候,先說說威水士
[00:15:38.000 --> 00:15:41.000]  頭上的名銜很多
[00:15:41.000 --> 00:15:43.000]  不知道什麼隊長,什麼模範生
[00:15:43.000 --> 00:15:47.000]  傑出,XX學科長,XX獎學金,Bilibala
[00:15:47.000 --> 00:15:50.000]  鋼琴考試,一個又一個的distinction
[00:15:50.000 --> 00:15:53.000]  跳舞考試,一次又一次滿分
[00:15:53.000 --> 00:15:57.000]  我會離開香港去不同地方表演、比賽
[00:15:59.000 --> 00:16:02.000]  而且,我因為這些成就覺得很滿足
[00:16:02.000 --> 00:16:05.000]  我覺得自己好像很完美
[00:16:05.000 --> 00:16:07.000]  我性心又很強
[00:16:07.000 --> 00:16:09.000]  為了可以更加出淚拔水
[00:16:09.000 --> 00:16:12.000]  我主動跟媽媽說,我想挑戰自己
[00:16:12.000 --> 00:16:15.000]  我想考入全港最頂尖的學校
[00:16:15.000 --> 00:16:18.000]  我一心想證明自己的能力
[00:16:18.000 --> 00:16:22.000]  最後竟然真的被我滾進去了
[00:16:22.000 --> 00:16:26.000]  中一的時候,我很努力去追上大家的成績
[00:16:26.000 --> 00:16:29.000]  從成績的底層一直追上去
[00:16:29.000 --> 00:16:34.000]  在一個每年都出產狀元的環境裡
[00:16:34.000 --> 00:16:37.000]  我意識到我一定要很努力
[00:16:37.000 --> 00:16:40.000]  這樣才可以維持自己的成績
[00:16:40.000 --> 00:16:42.000]  不進則退
[00:16:42.000 --> 00:16:45.000]  而當身邊所有同學都是精英
[00:16:45.000 --> 00:16:47.000]  無形中都會懼怕
[00:16:47.000 --> 00:16:50.000]  我會不會追不上這麼厲害的人
[00:16:50.000 --> 00:16:52.000]  為了獲得安全感
[00:16:52.000 --> 00:16:55.000]  我變得很懼怕失敗
[00:16:55.000 --> 00:16:59.000]  甚至用這種恐懼去作為推動自己的動力
[00:16:59.000 --> 00:17:02.000]  不過對於這一切
[00:17:02.000 --> 00:17:05.000]  我幾乎到了畢業才意識到
[00:17:05.000 --> 00:17:08.000]  為了獲得價值和認同
[00:17:08.000 --> 00:17:12.000]  為了維持至少別人對自己的肯定
[00:17:12.000 --> 00:17:16.000]  我變成所有人眼中都是一個很努力的人
[00:17:16.000 --> 00:17:19.000]  自小別人經常都稱讚我
[00:17:19.000 --> 00:17:22.000]  「聰明、乖巧」是一個生性的價值
[00:17:22.000 --> 00:17:24.000]  而作為一個傳導人的子女
[00:17:24.000 --> 00:17:26.000]  掛著很多頭銜的學生
[00:17:26.000 --> 00:17:30.000]  這些形容詞貼在我身上變成了安全感
[00:17:30.000 --> 00:17:33.000]  我很害怕去失去這些認同
[00:17:33.000 --> 00:17:37.000]  我很害怕在別人眼中我不夠好
[00:17:37.000 --> 00:17:39.000]  會令自己失去價值
[00:17:39.000 --> 00:17:42.000]  加上小時候很斷斷續續的關係
[00:17:42.000 --> 00:17:44.000]  我極度害怕失去
[00:17:44.000 --> 00:17:46.000]  我開始很害怕
[00:17:46.000 --> 00:17:48.000]  如果我不夠好
[00:17:48.000 --> 00:17:50.000]  我還會不會被愛呢?
[00:17:50.000 --> 00:17:52.000]  有沒有人會要我呢?
[00:17:52.000 --> 00:17:54.000]  一次又一次分離之後
[00:17:54.000 --> 00:17:56.000]  我很害怕被遺棄
[00:17:56.000 --> 00:17:59.000]  背上恐懼生活
[00:17:59.000 --> 00:18:01.000]  我沒有安全感
[00:18:01.000 --> 00:18:04.000]  令我觸實成績和關係
[00:18:04.000 --> 00:18:09.000]  但是原來這些事情是捉不住的
[00:18:09.000 --> 00:18:12.000]  甚至越捉越不安
[00:18:12.000 --> 00:18:14.000]  有一句話是這麼說的
[00:18:14.000 --> 00:18:18.000]  你必須非常努力才顯得無能為力
[00:18:18.000 --> 00:18:20.000]  一直到中午完結
[00:18:20.000 --> 00:18:23.000]  我突然好像失去所有成就
[00:18:23.000 --> 00:18:27.000]  因為纏繞當年的傷患復發
[00:18:27.000 --> 00:18:28.000]  身心體力
[00:18:28.000 --> 00:18:30.000]  長期的日不敷支
[00:18:30.000 --> 00:18:34.000]  加上人際關係裏面一些壓抑了的問題
[00:18:34.000 --> 00:18:36.000]  砰一聲一次過爆了
[00:18:36.000 --> 00:18:40.000]  我遇上了我從來都沒想過的情緒低谷
[00:18:40.000 --> 00:18:46.000]  以前我以為這些事情永遠都不會發生在我身上
[00:18:46.000 --> 00:18:47.000]  誰知道呢?
[00:18:47.000 --> 00:18:50.000]  同工看見我不是很對腦就叫我去看輔導
[00:18:50.000 --> 00:18:53.000]  輔導又看見我不是很對腦就叫我去看醫生
[00:18:53.000 --> 00:18:56.000]  醫生評估過之後跟我說
[00:18:56.000 --> 00:18:59.000]  原來我一下子跌進了
[00:18:59.000 --> 00:19:04.000]  Depression, Anxiety, Panic Disorder的心淵裏
[00:19:04.000 --> 00:19:10.000]  我竟然到了要每天吃藥控制自己狀態的地步
[00:19:10.000 --> 00:19:14.000]  殺哪間我失去所有控制
[00:19:14.000 --> 00:19:18.000]  我沒辦法讀書,沒辦法跳舞,沒辦法彈琴
[00:19:18.000 --> 00:19:22.000]  而中六DSE臨近了,我連書都拿不起
[00:19:22.000 --> 00:19:26.000]  至於我一直都靠自己
[00:19:26.000 --> 00:19:30.000]  我覺得只要我意志夠堅定,沒什麼可以難倒我
[00:19:30.000 --> 00:19:32.000]  但不要說成功
[00:19:32.000 --> 00:19:38.000]  那時候連每天基本的生活,我都覺得很吃力
[00:19:38.000 --> 00:19:42.000]  越去渴望成就,就越大壓力,越跌倒
[00:19:43.000 --> 00:19:47.000]  直到考試前兩個月,我才拿起書
[00:19:47.000 --> 00:19:50.000]  一天一課這樣追
[00:19:50.000 --> 00:19:56.000]  很感恩在醫生、輔導、家人和很多疼我的人幫助下
[00:19:56.000 --> 00:19:59.000]  我咬著牙關,最後考上大學
[00:19:59.000 --> 00:20:01.000]  考了我最想入的課
[00:20:01.000 --> 00:20:07.000]  那是我第一次這樣放手,被神幫我打的獎
[00:20:07.000 --> 00:20:12.000]  我每天只可以盡力而為,因為自己靠不住
[00:20:12.000 --> 00:20:16.000]  我只可以不停地討好求神,保守我的心
[00:20:16.000 --> 00:20:20.000]  我自己的軟弱讓我經歷到神的大能
