
[00:00:00.000 --> 00:00:06.520]  標稱港島其實我們有些粵體
[00:01:55.560 --> 00:01:58.120]  天堂和地獄的分別
[00:01:58.120 --> 00:02:00.400]  不一定是地方的問題
[00:02:00.400 --> 00:02:02.520]  不一定是設定的問題
[00:02:02.520 --> 00:02:05.200]  其實是人的問題
[00:02:05.200 --> 00:02:08.440]  一班人用一個什麼樣的原則
[00:02:08.440 --> 00:02:11.680]  什麼樣的態度去相處是很重要
[00:02:11.680 --> 00:02:14.040]  如果一班自私的人
[00:02:14.040 --> 00:02:15.920]  在天堂裏面生活
[00:02:15.920 --> 00:02:18.400]  其實那裏可能都會成為地獄
[00:02:18.400 --> 00:02:22.280]  如果我們一班鳥徒
[00:02:22.280 --> 00:02:24.040]  願意彼此相愛
[00:02:24.040 --> 00:02:25.240]  彼此支持
[00:02:25.240 --> 00:02:26.520]  彼此關懷
[00:02:26.520 --> 00:02:28.840]  彼此接納去相處
[00:02:28.840 --> 00:02:30.560]  回到團契的時候
[00:02:30.560 --> 00:02:34.560]  就真的好像去了天堂一樣開心
[00:02:34.560 --> 00:02:37.600]  但有時候團契的生活
[00:02:37.600 --> 00:02:39.720]  不一定是這樣發生
[00:02:39.720 --> 00:02:42.040]  為什麼會這樣
[00:02:42.040 --> 00:02:43.960]  如果團契的生活裏面
[00:02:43.960 --> 00:02:46.440]  和姐妹之間的相處裏面
[00:02:46.440 --> 00:02:47.960]  真的有磨擦
[00:02:47.960 --> 00:02:49.560]  有意見不合
[00:02:49.560 --> 00:02:52.440]  甚至有衝突的發生
[00:02:52.440 --> 00:02:54.760]  又可以怎樣做呢
[00:02:54.760 --> 00:02:57.160]  福音在我們生命裏面
[00:02:57.160 --> 00:02:59.120]  為什麼有時候發揮不了
[00:02:59.120 --> 00:03:02.440]  彼此相愛同行的作用呢
[00:03:02.440 --> 00:03:05.840]  希望透過以下的經文
[00:03:05.840 --> 00:03:07.960]  我們一起彼此提醒
[00:03:07.960 --> 00:03:09.400]  彼此學習
[00:03:09.400 --> 00:03:13.360]  經文是《肥臘比書》二章的一至四節
[00:03:13.360 --> 00:03:15.600]  也想邀請大家一起讀
[00:03:15.600 --> 00:03:17.600]  預備起
[00:03:17.600 --> 00:03:22.120]  所以在基督裏若有什麼勸勉
[00:03:22.120 --> 00:03:24.520]  愛心有什麼安慰
[00:03:24.520 --> 00:03:26.760]  聖靈有什麼交通
[00:03:26.760 --> 00:03:29.840]  心中有什麼慈悲憐憫
[00:03:29.840 --> 00:03:32.440]  你們就要意念相同
[00:03:32.440 --> 00:03:33.920]  愛心相同
[00:03:33.920 --> 00:03:35.720]  有一樣的心思
[00:03:35.720 --> 00:03:37.320]  有一樣的意念
[00:03:37.320 --> 00:03:40.120]  使我的喜樂可以滿足
[00:03:40.120 --> 00:03:42.120]  凡事不可結黨
[00:03:42.120 --> 00:03:44.920]  不可貪圖虛浮的榮耀
[00:03:44.920 --> 00:03:47.120]  只要全心謙卑
[00:03:47.120 --> 00:03:50.000]  各人看別人比自己強
[00:03:50.000 --> 00:03:52.880]  各人不要單顧自己的事
[00:03:52.880 --> 00:03:54.720]  也要顧別人的事
[00:03:54.720 --> 00:03:56.720]  我們一起低頭禱告
[00:03:56.720 --> 00:03:59.160]  天父上帝我們去禱告你
[00:03:59.160 --> 00:04:01.520]  可能彼此相愛
[00:04:01.520 --> 00:04:02.720]  彼此學習
[00:04:02.720 --> 00:04:05.320]  這不是一個新鮮的話題
[00:04:05.320 --> 00:04:07.880]  但我們仍然很需要學習
[00:04:07.880 --> 00:04:09.880]  因為我們在這個過程裏面
[00:04:09.880 --> 00:04:11.560]  我們真的有些東西還沒有學懂
[00:04:11.560 --> 00:04:13.160]  還沒有學會
[00:04:13.160 --> 00:04:15.360]  但天父我們不是靠自己的能力
[00:04:15.360 --> 00:04:16.480]  去改變自己
[00:04:16.480 --> 00:04:17.960]  我們求的是聖靈
[00:04:17.960 --> 00:04:20.160]  在我們當中帶領著我們
[00:04:20.160 --> 00:04:21.880]  求聖靈幫助我們
[00:04:21.880 --> 00:04:23.360]  不單進入經文
[00:04:23.360 --> 00:04:24.960]  不單明白經文
[00:04:24.960 --> 00:04:26.960]  也讓我們能夠實踐出來
[00:04:26.960 --> 00:04:28.960]  我們這樣的祈禱交托
[00:04:28.960 --> 00:04:30.960]  奉耶穌基督名祈求
[00:04:30.960 --> 00:04:31.960]  阿們
[00:04:31.960 --> 00:04:34.960]  講一點點肥立比書的背景
[00:04:34.960 --> 00:04:36.360]  讓大家認識一下
[00:04:36.360 --> 00:04:39.560]  肥立比教會其實是保羅所建立的
[00:04:39.560 --> 00:04:42.960]  而當中大部分的信徒都是外邦人
[00:04:42.960 --> 00:04:45.360]  而肥立比這個城市
[00:04:45.360 --> 00:04:47.360]  其實是一個很繁亂的城市
[00:04:47.360 --> 00:04:50.160]  也是一個極為希羅化的城市
[00:04:50.160 --> 00:04:52.160]  什麼叫希羅化的城市呢
[00:04:52.160 --> 00:04:55.160]  就是有希臘和羅馬的文化
[00:04:55.160 --> 00:04:57.160]  匯合在一起的城市
[00:04:57.160 --> 00:05:00.160]  另外希羅化的城市有一個特點
[00:05:00.160 --> 00:05:02.160]  就是他們不是很喜歡
[00:05:02.160 --> 00:05:06.160]  其他獨有的文化和民族
[00:05:06.160 --> 00:05:08.160]  太獨有的文化和民族
[00:05:08.160 --> 00:05:09.160]  他們不是很喜歡
[00:05:09.160 --> 00:05:11.160]  因為他們多神論 多元化
[00:05:11.160 --> 00:05:13.160]  而當時的基督教
[00:05:13.160 --> 00:05:16.160]  是說耶穌基督是唯一獨一的真神
[00:05:16.160 --> 00:05:18.160]  是獨一的救主
[00:05:18.160 --> 00:05:20.160]  唯一的拯救
[00:05:20.160 --> 00:05:23.160]  其實這個想法和宗教
[00:05:23.160 --> 00:05:25.160]  在當時他們不是很受歡迎
[00:05:25.160 --> 00:05:27.160]  不是很受當時的人歡迎
[00:05:27.160 --> 00:05:32.160]  而當時在肥立比教會的一群信徒
[00:05:32.160 --> 00:05:34.160]  都是來自不同的文化背景的人
[00:05:34.160 --> 00:05:36.160]  當然大部分是外邦人
[00:05:36.160 --> 00:05:39.160]  但也有猶太人
[00:05:39.160 --> 00:05:44.160]  就是在這個混雜在希羅文化裡面的一群信徒
[00:05:44.160 --> 00:05:47.160]  大家可以試想像一下
[00:05:47.160 --> 00:05:49.160]  當這群信徒要走在一起
[00:05:49.160 --> 00:05:51.160]  去相處 去生活
[00:05:51.160 --> 00:05:54.160]  甚至要完成天賦的工作
[00:05:54.160 --> 00:05:57.160]  其實也不是一件簡單和容易的事
[00:05:57.160 --> 00:05:59.160]  今天我們看經文
[00:05:59.160 --> 00:06:02.160]  特別說到一群這麼多地方都不同的信徒
[00:06:02.160 --> 00:06:05.160]  他們之間應該怎樣相處
[00:06:05.160 --> 00:06:09.160]  是和同心合一有關的學習
[00:06:09.160 --> 00:06:12.160]  剛才讀的經文一開始
[00:06:12.160 --> 00:06:15.160]  我們就看到「所以」這個字是什麼
[00:06:15.160 --> 00:06:19.160]  「所以」這個字是承接一章二十七節
[00:06:19.160 --> 00:06:23.160]  一章二十七節是說一群信徒
[00:06:23.160 --> 00:06:27.160]  要同心為福音的信仰齊心努力
[00:06:27.160 --> 00:06:32.160]  保羅勸勉信徒要同心合一傳福音
[00:06:32.160 --> 00:06:35.160]  除了同心合一傳福音
[00:06:35.160 --> 00:06:39.160]  同心合一也要帶到團體的生活裡面
[00:06:39.160 --> 00:06:47.160]  保羅就說出一群信徒應該有類似相似的狀況和經歷出現
[00:06:47.160 --> 00:06:51.160]  我覺得用英文看好像比較容易掌握
[00:06:51.160 --> 00:06:55.160]  因為 下一張PowerPoint
[00:06:55.160 --> 00:06:58.160]  他說媽媽又有什麼什麼勸勉
[00:06:58.160 --> 00:06:59.160]  什麼交通什麼什麼
[00:06:59.160 --> 00:07:01.160]  其實他在說這件事
[00:07:01.160 --> 00:07:03.160]  他英文翻譯是If
[00:07:03.160 --> 00:07:05.160]  If there is any
[00:07:05.160 --> 00:07:08.160]  這個If 我看一些識經書
[00:07:08.160 --> 00:07:11.160]  他說其實翻譯為Assuming
[00:07:11.160 --> 00:07:13.160]  應該是更加貼切
[00:07:13.160 --> 00:07:16.160]  信徒的生命Assume
[00:07:16.160 --> 00:07:19.160]  應該是有這些狀況情況和經歷出現
[00:07:19.160 --> 00:07:23.160]  就是在基督裡面能夠得到鼓勵
[00:07:23.160 --> 00:07:25.160]  也都經歷到神的愛
[00:07:25.160 --> 00:07:27.160]  經歷被愛
[00:07:27.160 --> 00:07:30.160]  也都經歷過聖靈在我們中間的工作
[00:07:30.160 --> 00:07:32.160]  讓我們能夠明白真理
[00:07:32.160 --> 00:07:35.160]  也都讓我們感受到神的愛
[00:07:35.160 --> 00:07:38.160]  而慈悲憐憫是指神自己
[00:07:38.160 --> 00:07:40.160]  神憐憫人
[00:07:40.160 --> 00:07:42.160]  一群罪人 一群基督徒
[00:07:42.160 --> 00:07:44.160]  應該是經歷到神的憐憫
[00:07:44.160 --> 00:07:47.160]  本來我們是罪人 頂撞神
[00:07:47.160 --> 00:07:52.160]  但神憐憫我們這群無力自救的罪人來拯救我們
[00:07:52.160 --> 00:07:57.160]  所以信徒都應該很能夠體會自己是一個蒙憐憫的人
[00:07:57.160 --> 00:07:59.160]  其實總括來說
[00:07:59.160 --> 00:08:00.160]  想說什麼呢
[00:08:00.160 --> 00:08:04.160]  就是說當信徒的生命和基督相連的時候
[00:08:04.160 --> 00:08:07.160]  是會經歷從基督而來的激勵
[00:08:07.160 --> 00:08:09.160]  從神而來的愛
[00:08:09.160 --> 00:08:11.160]  聖靈的幫助和提醒
[00:08:11.160 --> 00:08:15.160]  並且體會到神對自己的憐憫
[00:08:15.160 --> 00:08:18.160]  基督徒應該是有這些經歷的
[00:08:18.160 --> 00:08:20.160]  而當有這些經歷的時候
[00:08:20.160 --> 00:08:21.160]  接著保羅說什麼呢
[00:08:21.160 --> 00:08:24.160]  保羅就說當信徒有共同的經歷
[00:08:24.160 --> 00:08:27.160]  共同的想法就會叫保羅喜樂
[00:08:27.160 --> 00:08:30.160]  這麼有趣的 為什麼有共同的經歷
[00:08:30.160 --> 00:08:33.160]  有共同的想法就會叫保羅喜樂呢
[00:08:33.160 --> 00:08:35.160]  我就問自己
[00:08:35.160 --> 00:08:39.160]  我怎麼知道你和我有共同的經歷呢
[00:08:39.160 --> 00:08:43.160]  我怎麼知道你和我有共同的想法呢
[00:08:43.160 --> 00:08:45.160]  我要知道你想什麼
[00:08:45.160 --> 00:08:46.160]  你要知道我想什麼
[00:08:46.160 --> 00:08:48.160]  是要透過溝通
[00:08:48.160 --> 00:08:50.160]  就是透過分享
[00:08:50.160 --> 00:08:52.160]  你不說我是不知道的
[00:08:52.160 --> 00:08:53.160]  原來你不說
[00:08:53.160 --> 00:08:55.160]  我是不知道你和我有類似的經歷
[00:08:55.160 --> 00:08:57.160]  或者差不多的經歷
[00:08:57.160 --> 00:09:00.160]  原來保羅想說什麼呢
[00:09:00.160 --> 00:09:03.160]  當大家能夠彼此分享
[00:09:03.160 --> 00:09:06.160]  剛才在基督裡面的一些經歷
[00:09:06.160 --> 00:09:08.160]  就能夠叫做保羅喜樂
[00:09:08.160 --> 00:09:11.160]  因為在分享的過程裡
[00:09:11.160 --> 00:09:14.160]  我們自己說如何經歷神的時候
[00:09:14.160 --> 00:09:16.160]  可以成為別人的激勵
[00:09:16.160 --> 00:09:19.160]  又或者聽到別人在他身上
[00:09:19.160 --> 00:09:21.160]  說上帝的恩典的時候
[00:09:21.160 --> 00:09:23.160]  亦都能夠成為自己的激勵
[00:09:23.160 --> 00:09:25.160]  甚至當你知道
[00:09:25.160 --> 00:09:28.160]  原來弟兄姊妹之間都有同樣的經歷
[00:09:28.160 --> 00:09:31.160]  或者弟兄姊妹之間都在經歷你困難的時候
[00:09:31.160 --> 00:09:34.160]  可能對方會明白我多一點
[00:09:34.160 --> 00:09:36.160]  我又會明白對方多一點
[00:09:36.160 --> 00:09:39.160]  彼此之間亦都多一份的體恤
[00:09:39.160 --> 00:09:41.160]  多一份明白和接納
[00:09:41.160 --> 00:09:44.160]  如果分享難處的時候
[00:09:44.160 --> 00:09:45.160]  有弟兄鼓勵你
[00:09:45.160 --> 00:09:46.160]  我想大家都試過吧
[00:09:46.160 --> 00:09:47.160]  有弟兄姊妹鼓勵你
[00:09:47.160 --> 00:09:49.160]  為你祈禱
[00:09:49.160 --> 00:09:51.160]  當中會覺得很被愛
[00:09:51.160 --> 00:09:53.160]  被鼓勵
[00:09:53.160 --> 00:09:55.160]  這些彼此相愛
[00:09:55.160 --> 00:09:56.160]  彼此鼓勵
[00:09:56.160 --> 00:09:57.160]  彼此體恤
[00:09:57.160 --> 00:09:59.160]  彼此接納
[00:09:59.160 --> 00:10:01.160]  是一些很重要的元素
[00:10:01.160 --> 00:10:03.160]  讓弟兄姊妹之間的關係
[00:10:03.160 --> 00:10:05.160]  能夠彼此結連
[00:10:05.160 --> 00:10:08.160]  而弟兄姊妹是要透過分享
[00:10:08.160 --> 00:10:10.160]  彼此的分享關係
[00:10:10.160 --> 00:10:12.160]  才能夠彼此結連
[00:10:12.160 --> 00:10:13.160]  這樣的團契生活
[00:10:13.160 --> 00:10:15.160]  是神所期望的
[00:10:15.160 --> 00:10:18.160]  是神所期望合一相愛的團契生活
[00:10:18.160 --> 00:10:20.160]  應該是這樣的
[00:10:20.160 --> 00:10:21.160]  弟兄姊妹之間
[00:10:21.160 --> 00:10:23.160]  如果真的這樣相處的時候
[00:10:23.160 --> 00:10:25.160]  是令到神最滿足
[00:10:25.160 --> 00:10:27.160]  也是團契的目的
[00:10:27.160 --> 00:10:28.160]  所以保羅說
[00:10:28.160 --> 00:10:29.160]  如果這樣的話
[00:10:29.160 --> 00:10:31.160]  他就最開心了
[00:10:31.160 --> 00:10:33.160]  保羅這樣說
[00:10:33.160 --> 00:10:35.160]  是因為當時的教會
[00:10:35.160 --> 00:10:36.160]  裡面的人
[00:10:36.160 --> 00:10:37.160]  就是帶著不同的文化理念
[00:10:37.160 --> 00:10:39.160]  走在一起
[00:10:39.160 --> 00:10:40.160]  每個人都不同
[00:10:40.160 --> 00:10:42.160]  每個人都不一樣
[00:10:42.160 --> 00:10:43.160]  這群不一樣的人
[00:10:43.160 --> 00:10:44.160]  走在一起
[00:10:44.160 --> 00:10:46.160]  各有差異
[00:10:46.160 --> 00:10:48.160]  怎樣才能夠共融
[00:10:48.160 --> 00:10:50.160]  同心和合一呢
[00:10:50.160 --> 00:10:51.160]  原來是要由
[00:10:51.160 --> 00:10:55.160]  分享基督裡面的經歷開始
[00:10:55.160 --> 00:10:57.160]  信徒群體走在一起
[00:10:57.160 --> 00:10:58.160]  是要分享
[00:10:58.160 --> 00:11:00.160]  從神而來的經歷
[00:11:00.160 --> 00:11:02.160]  透過分享
[00:11:02.160 --> 00:11:03.160]  能夠被愛
[00:11:03.160 --> 00:11:04.160]  被鼓勵
[00:11:04.160 --> 00:11:06.160]  能夠被明白
[00:11:06.160 --> 00:11:08.160]  能夠得到提述
[00:11:08.160 --> 00:11:10.160]  關係才可以連在一起
[00:11:10.160 --> 00:11:12.160]  還有因著大家
[00:11:12.160 --> 00:11:13.160]  分享的時候
[00:11:13.160 --> 00:11:14.160]  發覺原來
[00:11:14.160 --> 00:11:16.160]  大家都有類似的經歷的時候
[00:11:16.160 --> 00:11:19.160]  是令到大家的距離拉近了
[00:11:19.160 --> 00:11:21.160]  不知道大家有沒有試過
[00:11:21.160 --> 00:11:24.160]  當有一個人分享他的事
[00:11:24.160 --> 00:11:26.160]  原來很多人都經歷過的時候
[00:11:26.160 --> 00:11:28.160]  那種一說
[00:11:28.160 --> 00:11:29.160]  大家就有共鳴
[00:11:29.160 --> 00:11:31.160]  很有同感的時候
[00:11:31.160 --> 00:11:35.160]  突然間拉近了大家的關係
[00:11:35.160 --> 00:11:37.160]  大家有沒有試過
[00:11:37.160 --> 00:11:40.160]  就好像網上最近流傳一幅圖
[00:11:40.160 --> 00:11:42.160]  關於講受施
[00:11:42.160 --> 00:11:46.160]  講到職場裡面的位置
[00:11:46.160 --> 00:11:48.160]  不需要看旁邊那個
[00:11:48.160 --> 00:11:51.160]  不需要揣測他是魚還是飯
[00:11:51.160 --> 00:11:53.160]  其實大家只是侍候
[00:11:53.160 --> 00:11:55.160]  被人點來點去
[00:11:55.160 --> 00:11:58.160]  為什麼這幅圖被人這麼瘋傳
[00:11:58.160 --> 00:12:00.160]  因為很有共鳴
[00:12:00.160 --> 00:12:03.160]  大家都在經歷類似的事
[00:12:03.160 --> 00:12:06.160]  很有同感
[00:12:06.160 --> 00:12:09.160]  原來當彼此分享
[00:12:09.160 --> 00:12:10.160]  有相同的經歷
[00:12:10.160 --> 00:12:13.160]  帶來很多同感共鳴的關係
[00:12:13.160 --> 00:12:15.160]  是會拉近了
[00:12:15.160 --> 00:12:17.160]  透過分享
[00:12:17.160 --> 00:12:19.160]  讓大家感受愛
[00:12:19.160 --> 00:12:21.160]  鼓勵接納
[00:12:21.160 --> 00:12:22.160]  共同的經歷
[00:12:22.160 --> 00:12:25.160]  也讓大家拉近距離
[00:12:25.160 --> 00:12:27.160]  但是很可惜
[00:12:27.160 --> 00:12:29.160]  在團體的生活
[00:12:29.160 --> 00:12:31.160]  小組裡面分享
[00:12:31.160 --> 00:12:33.160]  不一定有共鳴
[00:12:33.160 --> 00:12:34.160]  有時候
[00:12:34.160 --> 00:12:35.160]  在小組裡面分享
[00:12:35.160 --> 00:12:37.160]  不一定得激勵
[00:12:37.160 --> 00:12:39.160]  也不一定被明白
[00:12:39.160 --> 00:12:43.160]  甚至有時候自己也不想分享
[00:12:43.160 --> 00:12:45.160]  為什麼呢
[00:12:45.160 --> 00:12:48.160]  原來一群有著不同背景
[00:12:48.160 --> 00:12:51.160]  文化 工種 學歷 經歷的人
[00:12:51.160 --> 00:12:53.160]  走在一起
[00:12:53.160 --> 00:12:55.160]  要做到彼此分享
[00:12:55.160 --> 00:12:57.160]  要能夠打開心
[00:12:57.160 --> 00:13:00.160]  跟別人說自己的內心世界和體會
[00:13:00.160 --> 00:13:03.160]  是很需要有足夠的信任
[00:13:03.160 --> 00:13:06.160]  而信任是怎樣產生的呢
[00:13:06.160 --> 00:13:07.160]  首先
[00:13:07.160 --> 00:13:08.160]  這群人
[00:13:08.160 --> 00:13:09.160]  大家走在一起
[00:13:09.160 --> 00:13:12.160]  很需要有共同的目標
[00:13:12.160 --> 00:13:14.160]  如果大家都帶著不同目標
[00:13:14.160 --> 00:13:16.160]  來到的時候
[00:13:16.160 --> 00:13:17.160]  當目標不能達到
[00:13:17.160 --> 00:13:18.160]  不能實現的時候
[00:13:18.160 --> 00:13:19.160]  你就會很失望
[00:13:19.160 --> 00:13:20.160]  你就會想離開
[00:13:20.160 --> 00:13:21.160]  所謂的經文也有說
[00:13:21.160 --> 00:13:22.160]  這群信徒走在一起
[00:13:22.160 --> 00:13:23.160]  在團體裡面
[00:13:23.160 --> 00:13:25.160]  最終的目的是成為一個
[00:13:25.160 --> 00:13:28.160]  合一相愛滿足神的教會
[00:13:28.160 --> 00:13:30.160]  這是共同的目標
[00:13:30.160 --> 00:13:32.160]  所以回教會
[00:13:32.160 --> 00:13:34.160]  不是想認識多幾個朋友
[00:13:34.160 --> 00:13:36.160]  不是找些心靈寄託
[00:13:36.160 --> 00:13:38.160]  也不是滿足自己
[00:13:38.160 --> 00:13:40.160]  是很想滿足上帝
[00:13:40.160 --> 00:13:42.160]  並且在這個過程裡
[00:13:42.160 --> 00:13:44.160]  願意去揭露自己
[00:13:44.160 --> 00:13:45.160]  去分享自己
[00:13:45.160 --> 00:13:47.160]  不是要說別人的事
[00:13:47.160 --> 00:13:49.160]  不是要說別人的經歷
[00:13:49.160 --> 00:13:51.160]  而是分享自己的經歷
[00:13:51.160 --> 00:13:52.160]  自己的感受
[00:13:52.160 --> 00:13:55.160]  當我們坦誠跟別人分享
[00:13:55.160 --> 00:13:57.160]  打開自己的心的時候
[00:13:57.160 --> 00:14:00.160]  而對方也接納我這個人
[00:14:00.160 --> 00:14:02.160]  可能我真的有點不完美
[00:14:02.160 --> 00:14:04.160]  可能我真的沒什麼智慧
[00:14:04.160 --> 00:14:05.160]  可能我真的軟弱
[00:14:05.160 --> 00:14:07.160]  可能我真的失敗
[00:14:07.160 --> 00:14:09.160]  但當對方聽到我的困難的時候
[00:14:09.160 --> 00:14:10.160]  是能夠接納我
[00:14:10.160 --> 00:14:12.160]  是能夠嘗試在我的角度
[00:14:12.160 --> 00:14:14.160]  去理解我的時候
[00:14:14.160 --> 00:14:16.160]  而不是去批評我
[00:14:16.160 --> 00:14:18.160]  我相信我覺得很被接納
[00:14:18.160 --> 00:14:22.160]  當我們這樣去明白對方
[00:14:22.160 --> 00:14:24.160]  這樣去分享的時候
[00:14:24.160 --> 00:14:26.160]  信任就能夠產生
[00:14:26.160 --> 00:14:29.160]  大家都可以試想像一下
[00:14:29.160 --> 00:14:31.160]  如果每次回來團契
[00:14:31.160 --> 00:14:32.160]  就是說
[00:14:32.160 --> 00:14:34.160]  哇 最近哪部電影好看啊
[00:14:34.160 --> 00:14:38.160]  哇 去哪家餐廳吃又好正啊
[00:14:38.160 --> 00:14:40.160]  下次家聚去哪玩啊
[00:14:40.160 --> 00:14:42.160]  如果只是說這些
[00:14:42.160 --> 00:14:45.160]  我想我們也不是很大的滿足
[00:14:45.160 --> 00:14:46.160]  又或者
[00:14:46.160 --> 00:14:48.160]  當我每次分享自己軟弱的時候
[00:14:48.160 --> 00:14:50.160]  聽到很多的教訓
[00:14:50.160 --> 00:14:52.160]  甚至批評
[00:14:52.160 --> 00:14:54.160]  責怪我做得不好
[00:14:54.160 --> 00:14:57.160]  可能我也不是很想再回來
[00:14:57.160 --> 00:15:01.160]  但如果按剛才所說的去做
[00:15:01.160 --> 00:15:03.160]  在這個過程裡面
[00:15:03.160 --> 00:15:04.160]  其實是一個loop
[00:15:04.160 --> 00:15:06.160]  大家看到嗎
[00:15:06.160 --> 00:15:08.160]  AB Team的弟兄姊妹其實是一個loop
[00:15:08.160 --> 00:15:10.160]  那個loop呢
[00:15:10.160 --> 00:15:12.160]  那個箭咀呢
[00:15:12.160 --> 00:15:15.160]  對啦 要有時間了
[00:15:15.160 --> 00:15:18.160]  其實是一個loop
[00:15:18.160 --> 00:15:21.160]  我們很想得到信任
[00:15:21.160 --> 00:15:22.160]  彼此分享的時候
[00:15:22.160 --> 00:15:24.160]  來到大家目標一致
[00:15:24.160 --> 00:15:26.160]  能夠坦誠地分享
[00:15:26.160 --> 00:15:27.160]  我分享的時候
[00:15:27.160 --> 00:15:28.160]  別人又接納我的時候
[00:15:28.160 --> 00:15:30.160]  我就能夠有信任對方
[00:15:30.160 --> 00:15:31.160]  是一個loop
[00:15:31.160 --> 00:15:33.160]  這樣產生的
[00:15:34.160 --> 00:15:36.160]  如果我們這樣的時候
[00:15:36.160 --> 00:15:38.160]  其實我們也能夠經歷什麼
[00:15:38.160 --> 00:15:40.160]  經歷彼此相愛
[00:15:40.160 --> 00:15:41.160]  彼此鼓勵
[00:15:41.160 --> 00:15:43.160]  彼此支持
[00:15:43.160 --> 00:15:44.160]  彼此體恤
[00:15:44.160 --> 00:15:46.160]  彼此明白
[00:15:46.160 --> 00:15:48.160]  我們會經歷到這些
[00:15:48.160 --> 00:15:50.160]  我們就不會想離開小組
[00:15:50.160 --> 00:15:52.160]  不會再不想回團
[00:15:52.160 --> 00:15:54.160]  因為這裡你會覺得很溫暖
[00:15:54.160 --> 00:15:55.160]  很sweet
[00:15:55.160 --> 00:15:57.160]  很有愛
[00:15:57.160 --> 00:15:59.160]  弟兄姊妹
[00:15:59.160 --> 00:16:01.160]  我們真的各有不同
[00:16:01.160 --> 00:16:03.160]  但在這些不同的裡面
[00:16:03.160 --> 00:16:06.160]  怎麼可以由差異成為共融
[00:16:06.160 --> 00:16:08.160]  成為合一相愛團契
[00:16:08.160 --> 00:16:11.160]  我們要先調教回舊的期望
[00:16:11.160 --> 00:16:14.160]  我們要帶著滿足神的期望而來
[00:16:14.160 --> 00:16:16.160]  並且在過程當中
[00:16:16.160 --> 00:16:19.160]  我們要真誠地分享
[00:16:19.160 --> 00:16:21.160]  而聽到對方分享的時候
[00:16:21.160 --> 00:16:22.160]  我們願意去接納
[00:16:22.160 --> 00:16:23.160]  去明白
[00:16:23.160 --> 00:16:24.160]  去支持
[00:16:24.160 --> 00:16:26.160]  這樣才能產生信任
[00:16:26.160 --> 00:16:30.160]  讓彼此的關係連結起來
[00:16:31.160 --> 00:16:33.160]  我們再看下去
[00:16:33.160 --> 00:16:35.160]  到第三和第四節
