
[00:00:00.000 --> 00:00:04.000]  再次給予掌聲天上的神及各位長輩
[00:01:27.000 --> 00:01:29.000]  他說的是我們的靈魂
[00:01:29.000 --> 00:01:31.000]  在上帝面前也得到保守和安寧
[00:01:31.000 --> 00:01:34.000]  我們在開始之前一起祈禱
[00:01:34.000 --> 00:01:36.000]  親愛的主人
[00:01:36.000 --> 00:01:38.000]  多謝你在大年初四
[00:01:38.000 --> 00:01:40.000]  我們能夠來到你的寶座前
[00:01:40.000 --> 00:01:42.000]  來到你的家中、面前敬拜你
[00:01:42.000 --> 00:01:45.000]  和你相聚、和你開年
[00:01:45.000 --> 00:01:47.000]  我們真的很感恩的事情
[00:01:47.000 --> 00:01:50.000]  我願你福氣正如剛才所說的
[00:01:50.000 --> 00:01:53.000]  在約翰二書裡說到
[00:01:53.000 --> 00:01:56.000]  我們的事事能夠蒙你
[00:01:56.000 --> 00:01:57.000]  人靈順利
[00:01:57.000 --> 00:01:59.000]  以致我們的身體也健康
[00:01:59.000 --> 00:02:02.000]  我們的心神在你裡面得到安寧
[00:02:02.000 --> 00:02:03.000]  今天我們打開真言書
[00:02:03.000 --> 00:02:06.000]  領受你在生命裡教導的付足之道
[00:02:06.000 --> 00:02:10.000]  求主祝福人靈我們這麼美好的新一年的時間
[00:02:10.000 --> 00:02:12.000]  我們禱告奉耶穌基督的名而求
[00:02:12.000 --> 00:02:13.000]  阿們
[00:02:14.000 --> 00:02:16.000]  回到中國
[00:02:16.000 --> 00:02:18.000]  經常被問三個問題
[00:02:18.000 --> 00:02:22.000]  你多大?你賺多少?你家裡多少錢?
[00:02:22.000 --> 00:02:24.000]  三個問題
[00:02:24.000 --> 00:02:27.000]  對於金錢和數字都是比較敏感
[00:02:27.000 --> 00:02:29.000]  現在好了一點
[00:02:29.000 --> 00:02:30.000]  我回到中國
[00:02:30.000 --> 00:02:33.000]  也記得在一位跟我一起長大的堂哥
[00:02:33.000 --> 00:02:35.000]  二十多年前
[00:02:35.000 --> 00:02:41.000]  因為大概五萬元的債務離開了世界
[00:02:41.000 --> 00:02:44.000]  當時五萬元是一筆很大的錢
[00:02:44.000 --> 00:02:47.000]  在接下來的日子裡
[00:02:47.000 --> 00:02:50.000]  我們看到時勢有些挑戰和艱難
[00:02:50.000 --> 00:02:52.000]  所以我就翻開真言書去看
[00:02:52.000 --> 00:02:54.000]  到底真言如何教導付足
[00:02:54.000 --> 00:02:56.000]  如何教導無窮的想法
[00:02:56.000 --> 00:02:59.000]  我看了很多很多關於真言書的教導
[00:02:59.000 --> 00:03:00.000]  很想總結
[00:03:00.000 --> 00:03:01.000]  在大年初四
[00:03:01.000 --> 00:03:03.000]  跟大家分享一下
[00:03:03.000 --> 00:03:05.000]  關於付足之道
[00:03:05.000 --> 00:03:08.000]  中國人做事很奇妙
[00:03:08.000 --> 00:03:09.000]  窮字
[00:03:09.000 --> 00:03:13.000]  就是彎下身體住在一個很雜小的空間
[00:03:13.000 --> 00:03:15.000]  身上有一個躍動
[00:03:15.000 --> 00:03:16.000]  就叫做窮
[00:03:16.000 --> 00:03:18.000]  這就是窮字
[00:03:18.000 --> 00:03:21.000]  窮就令人很艱難
[00:03:21.000 --> 00:03:23.000]  中國有一個網絡潮語
[00:03:23.000 --> 00:03:26.000]  貧窮限制了我們的想像
[00:03:26.000 --> 00:03:28.000]  為什麼有這樣的網絡潮語呢?
[00:03:28.000 --> 00:03:30.000]  為什麼貧窮限制了想像呢?
[00:03:30.000 --> 00:03:31.000]  有位女明星
[00:03:31.000 --> 00:03:33.000]  她有19K的大專介
[00:03:33.000 --> 00:03:35.000]  網民看到這首大專介
[00:03:35.000 --> 00:03:38.000]  就覺得說些不好聽的話
[00:03:38.000 --> 00:03:39.000]  很不方便
[00:03:39.000 --> 00:03:40.000]  刮花東西
[00:03:40.000 --> 00:03:42.000]  帶著這麼大的專介出街
[00:03:42.000 --> 00:03:43.000]  真是麻煩
[00:03:43.000 --> 00:03:45.000]  就說了很多這些話
[00:03:45.000 --> 00:03:47.000]  誰知原來這位明星
[00:03:47.000 --> 00:03:48.000]  打開這大專介
[00:03:48.000 --> 00:03:51.000]  可以變成一顆小的心形專介
[00:03:51.000 --> 00:03:52.000]  網民聽見的時候
[00:03:52.000 --> 00:03:55.000]  真的覺得被打臉
[00:03:55.000 --> 00:03:58.000]  他們說貧窮限制了我們的想像
[00:03:58.000 --> 00:04:01.000]  所以我想今天和大家分享的經文
[00:04:01.000 --> 00:04:02.000]  就是來自真言書22章
[00:04:02.000 --> 00:04:04.000]  我想大家一起去讀這些經文
[00:04:04.000 --> 00:04:06.000]  我請弟兄讀黑色的字
[00:04:06.000 --> 00:04:07.000]  姐妹讀紅色的字
[00:04:07.000 --> 00:04:10.000]  真言書就像中國人的對戀
[00:04:10.000 --> 00:04:11.000]  是對著來的
[00:04:11.000 --> 00:04:12.000]  我們一起讀的時候
[00:04:12.000 --> 00:04:13.000]  就感受到他的力量
[00:04:13.000 --> 00:04:14.000]  弟兄讀黑色的字
[00:04:14.000 --> 00:04:16.000]  姐妹讀紅色的字
[00:04:16.000 --> 00:04:17.000]  就感受到他的力量
[00:04:17.000 --> 00:04:18.000]  我們一起來吧
[00:04:18.000 --> 00:04:19.000]  首先請弟兄
[00:04:19.000 --> 00:04:22.000]  123美名勝過大財
[00:04:22.000 --> 00:04:25.000]  黃金銀
[00:04:25.000 --> 00:04:28.000]  有錢人與窮乏人相遇
[00:04:28.000 --> 00:04:32.000]  他們都為耶和華所做
[00:04:32.000 --> 00:04:35.000]  通達人見禍就躲藏
[00:04:35.000 --> 00:04:38.000]  與人卻前往受害
[00:04:38.000 --> 00:04:42.000]  敬畏耶和華心存謙卑
[00:04:42.000 --> 00:04:47.000]  就得財富尊榮生命為賞賜
[00:04:47.000 --> 00:04:52.000]  歪曲的人路上有荊棘和羅網
[00:04:52.000 --> 00:04:56.000]  好似你生命的必要物
[00:04:56.000 --> 00:04:59.000]  教養孩童走當行的道
[00:04:59.000 --> 00:05:03.000]  就似道路他也不見
[00:05:03.000 --> 00:05:06.000]  有錢人管轄窮乏人
[00:05:06.000 --> 00:05:09.000]  見債的施債主的禍
[00:05:09.000 --> 00:05:14.000]  殺不義種子的必收割災禍
[00:05:14.000 --> 00:05:18.000]  他承諾的將也必懷念
[00:05:18.000 --> 00:05:21.000]  眼目仁慈的必蒙福
[00:05:21.000 --> 00:05:25.000]  他將食物分隔銀行
[00:05:25.000 --> 00:05:29.000]  趕出傲慢人爭端就消除
[00:05:29.000 --> 00:05:32.000]  不爭我收欲也必自食
[00:05:32.000 --> 00:05:36.000]  喜愛清心嘴唇有恩賢的
[00:05:36.000 --> 00:05:39.000]  黃耆與黑為藍
[00:05:39.000 --> 00:05:42.000]  耶和華的眼目保護知識
[00:05:42.000 --> 00:05:46.000]  他對眼睛盡有建議
[00:05:46.000 --> 00:05:50.000]  懶惰人說外面有獅子
[00:05:50.000 --> 00:05:53.000]  可在街上必被殺害
[00:05:53.000 --> 00:05:56.000]  陌生女子的口是心坑
[00:05:56.000 --> 00:06:01.000]  耶和華所珍惡的天下在其中
[00:06:01.000 --> 00:06:04.000]  愚昧迷住孩童的心
[00:06:04.000 --> 00:06:08.000]  有古教的像可以與我唱
[00:06:08.000 --> 00:06:12.000]  欺壓貧寒人為要利己的
[00:06:12.000 --> 00:06:17.000]  你信大教有錢人的都已缺乏
[00:06:17.000 --> 00:06:20.000]  是不是到這裡了?
[00:06:20.000 --> 00:06:23.000]  我們記住這些經文在心中
[00:06:23.000 --> 00:06:27.000]  稍後所說的都跟這段經文有關係
[00:06:27.000 --> 00:06:30.000]  貧窮不但限制了想像
[00:06:30.000 --> 00:06:32.000]  還限制了理解
[00:06:32.000 --> 00:06:35.000]  有一天我去到基督教關懷無家者協會中心
[00:06:35.000 --> 00:06:37.000]  有位無家者說
[00:06:37.000 --> 00:06:40.000]  近來政府精準扶貧
[00:06:40.000 --> 00:06:43.000]  精準扶貧是精準哪三類人士呢?
[00:06:43.000 --> 00:06:44.000]  第一是劏房
[00:06:44.000 --> 00:06:46.000]  第二是單親
[00:06:46.000 --> 00:06:47.000]  第三是長者
[00:06:47.000 --> 00:06:50.000]  這三類我們都知道他們都很有需要
[00:06:50.000 --> 00:06:53.000]  不過那位無家者看見的時候很感嘆
[00:06:53.000 --> 00:06:54.000]  我又不是單親
[00:06:54.000 --> 00:06:57.000]  我又不是長者未到長者
[00:06:57.000 --> 00:06:58.000]  我又不是住在劏房
[00:06:58.000 --> 00:07:00.000]  那豈不是沒有人扶我的貧
[00:07:00.000 --> 00:07:02.000]  他還很感慨地說
[00:07:02.000 --> 00:07:05.000]  我現在瞬間被人脫貧了
[00:07:05.000 --> 00:07:10.000]  原來貧窮又限制了他自己的理解
[00:07:10.000 --> 00:07:13.000]  原來我們劃貧窮線劃在哪裡
[00:07:13.000 --> 00:07:15.000]  可能也令某一部分人
[00:07:15.000 --> 00:07:18.000]  雖然貧窮是沒有人幫助
[00:07:18.000 --> 00:07:21.000]  但貧窮最艱難就是限制了人的希望
[00:07:21.000 --> 00:07:23.000]  我記得我最窮的一段日子
[00:07:23.000 --> 00:07:27.000]  在經濟上讀神學的日子
[00:07:27.000 --> 00:07:29.000]  讀中學踢完球都會喝一杯汽水
[00:07:29.000 --> 00:07:32.000]  但讀神學踢完球是不會喝汽水的
[00:07:32.000 --> 00:07:33.000]  因為那時候很貴
[00:07:33.000 --> 00:07:34.000]  只有一支汽水
[00:07:34.000 --> 00:07:36.000]  當然喝不喝汽水對我們很多弟兄姊妹
[00:07:36.000 --> 00:07:39.000]  或者信徒都是很小事
[00:07:39.000 --> 00:07:41.000]  不過貧窮可能限制了我們的希望
[00:07:41.000 --> 00:07:44.000]  我們很擔心如果經濟再下行
[00:07:44.000 --> 00:07:47.000]  我們會不會工作失去呢?
[00:07:47.000 --> 00:07:50.000]  加上政府的財政赤字去到一千億
[00:07:50.000 --> 00:07:52.000]  原來兩元又要再升到六十五歲
[00:07:52.000 --> 00:07:55.000]  我們在討論會不會影響到我們的出行呢?
[00:07:55.000 --> 00:07:56.000]  甚至更加嚴重的
[00:07:56.000 --> 00:07:57.000]  可能我們正在工作
[00:07:57.000 --> 00:08:00.000]  擔心我們還可以承擔自己居住的地方
[00:08:00.000 --> 00:08:02.000]  自己小孩的教育
[00:08:02.000 --> 00:08:05.000]  或者有時生活會不會很徬徨呢?
[00:08:05.000 --> 00:08:07.000]  我們看看針研怎樣說
[00:08:07.000 --> 00:08:10.000]  首先針研說貧窮不是一件好事
[00:08:10.000 --> 00:08:13.000]  他看見貧窮的一個本相
[00:08:13.000 --> 00:08:16.000]  簡單來說貧窮不單限制了我們的想像、理解
[00:08:16.000 --> 00:08:19.000]  限制了我們的人際關係、限制了我們的希望
[00:08:19.000 --> 00:08:21.000]  甚至貧窮是有壓迫性的
[00:08:21.000 --> 00:08:22.000]  不過講之前我想說一句
[00:08:22.000 --> 00:08:25.000]  針研裏面有一句關於貧窮是好的
[00:08:25.000 --> 00:08:27.000]  我們中國人有句話
[00:08:27.000 --> 00:08:29.000]  千金難買
[00:08:29.000 --> 00:08:32.000]  少年窮,貧窮好還是不好?
[00:08:32.000 --> 00:08:34.000]  貧窮好,真厲害
[00:08:34.000 --> 00:08:38.000]  少年好,沒有說老年也好
[00:08:38.000 --> 00:08:40.000]  聖經有句說話
[00:08:40.000 --> 00:08:44.000]  有錢人自以為有智慧
[00:08:44.000 --> 00:08:48.000]  但聰明的貧寒人能看穿他
[00:08:48.000 --> 00:08:52.000]  有時有錢人反而在錢裏面很貧乏
[00:08:52.000 --> 00:08:53.000]  他不知道自己很蠢
[00:08:53.000 --> 00:08:55.000]  自以為有智慧
[00:08:55.000 --> 00:08:57.000]  但貧寒人能看穿他
[00:08:57.000 --> 00:08:59.000]  如果大家有讀過《紅樓夢》
[00:08:59.000 --> 00:09:01.000]  流露到大觀園
[00:09:01.000 --> 00:09:03.000]  一眼就看穿大觀園所有的人際關係
[00:09:03.000 --> 00:09:07.000]  原來聰明的貧寒人是看得穿的
[00:09:07.000 --> 00:09:09.000]  正如聖經有同樣的記載
[00:09:09.000 --> 00:09:11.000]  魯德基一貧如洗的拿奧米
[00:09:11.000 --> 00:09:16.000]  當他知道魯德在和牆上和波斯有對話的時候
[00:09:16.000 --> 00:09:17.000]  他講了一句說話
[00:09:17.000 --> 00:09:21.000]  阿女,你等下,看這件事結果如何
[00:09:21.000 --> 00:09:24.000]  如果這個人今天不辦妥你的婚事
[00:09:24.000 --> 00:09:26.000]  他一定不會罷休
[00:09:26.000 --> 00:09:28.000]  在這裏看到拿奧米看得很透
[00:09:28.000 --> 00:09:32.000]  他看得透波斯一定會有快速行動
[00:09:32.000 --> 00:09:33.000]  所以他看得透
[00:09:33.000 --> 00:09:34.000]  他安慰魯德
[00:09:34.000 --> 00:09:35.000]  你不用急
[00:09:35.000 --> 00:09:36.000]  你慢慢等
[00:09:36.000 --> 00:09:38.000]  等下就OK
[00:09:38.000 --> 00:09:40.000]  事情正如拿奧米所講
[00:09:40.000 --> 00:09:45.000]  這個貧寒人拿奧米看透了富戶的行動
[00:09:45.000 --> 00:09:47.000]  雖然這是唯一
[00:09:47.000 --> 00:09:48.000]  我只能這樣說
[00:09:48.000 --> 00:09:50.000]  唯一是針研一句說貧窮的好處
[00:09:50.000 --> 00:09:53.000]  針研大部分都是講貧窮的不好處
[00:09:53.000 --> 00:09:54.000]  貧窮的真貌
[00:09:54.000 --> 00:09:56.000]  貧窮的不好處有什麼呢
[00:09:56.000 --> 00:09:57.000]  我告訴大家
[00:09:57.000 --> 00:10:01.000]  貧寒的人的貧乏使他敗壞
[00:10:01.000 --> 00:10:02.000]  敗壞不是道德的問題
[00:10:02.000 --> 00:10:03.000]  而是你毀壞
[00:10:03.000 --> 00:10:05.000]  我們看看貧窮人如何毀壞
[00:10:05.000 --> 00:10:07.000]  十四章二十節
[00:10:07.000 --> 00:10:10.000]  窮乏人,連鄰舍也恨他
[00:10:10.000 --> 00:10:13.000]  窮乏人,連鄰居也不喜歡你
[00:10:13.000 --> 00:10:15.000]  窮乏人說哀求的話
[00:10:15.000 --> 00:10:17.000]  有錢人卻用威嚇的話回答
[00:10:17.000 --> 00:10:18.000]  經常被人嚇
[00:10:18.000 --> 00:10:20.000]  財富使朋友增多
[00:10:20.000 --> 00:10:23.000]  貧寒人連僅有的朋友也離棄他
[00:10:23.000 --> 00:10:25.000]  原來連朋友
[00:10:25.000 --> 00:10:26.000]  即是僅有的朋友
[00:10:26.000 --> 00:10:27.000]  見你窮得久也會離開
[00:10:27.000 --> 00:10:29.000]  我們中國人有句廣東話
[00:10:29.000 --> 00:10:30.000]  不知道中國人還是廣東人
[00:10:30.000 --> 00:10:31.000]  有句說話
[00:10:31.000 --> 00:10:32.000]  富在深山有什麼
[00:10:32.000 --> 00:10:34.000]  窮在路邊又如何
[00:10:34.000 --> 00:10:37.000]  這些都是針研的智慧
[00:10:37.000 --> 00:10:39.000]  原來和世界的智慧有很相似
[00:10:39.000 --> 00:10:40.000]  不單止朋友沒有
[00:10:40.000 --> 00:10:41.000]  針研更加嚴重
[00:10:41.000 --> 00:10:44.000]  講到窮乏人連兄弟也恨他
[00:10:44.000 --> 00:10:47.000]  何況朋友更是遠離他
[00:10:47.000 --> 00:10:50.000]  他用言語追隨他們卻不在
[00:10:50.000 --> 00:10:51.000]  朋友不單止
[00:10:51.000 --> 00:10:52.000]  連兄弟也怕你
[00:10:52.000 --> 00:10:53.000]  真是窮到
[00:10:53.000 --> 00:10:55.000]  今天的經文
[00:10:55.000 --> 00:10:57.000]  剛才我們讀22章其中一句
[00:10:57.000 --> 00:10:59.000]  有錢人管轄窮乏人
[00:10:59.000 --> 00:11:01.000]  欠債的是債主的僕人
[00:11:01.000 --> 00:11:02.000]  總結
[00:11:02.000 --> 00:11:05.000]  貧窮真是一件很壓迫性的事
[00:11:05.000 --> 00:11:06.000]  你的鄰舍
[00:11:06.000 --> 00:11:07.000]  你的兄弟
[00:11:07.000 --> 00:11:08.000]  你的朋友
[00:11:08.000 --> 00:11:09.000]  好一點就遠離你
[00:11:09.000 --> 00:11:11.000]  不好一點就連你也恨
[00:11:11.000 --> 00:11:12.000]  恨護你
[00:11:12.000 --> 00:11:14.000]  你身邊有什麼人
[00:11:14.000 --> 00:11:16.000]  就是債主和有錢人的威嚇
[00:11:16.000 --> 00:11:18.000]  我們可能經歷過貧窮
[00:11:18.000 --> 00:11:20.000]  我們大部份人都經歷過貧窮
[00:11:20.000 --> 00:11:22.000]  都很明白這些的境況
[00:11:22.000 --> 00:11:25.000]  也都聖經沒有浪漫貧窮
[00:11:25.000 --> 00:11:26.000]  我小時候接受的教育
[00:11:26.000 --> 00:11:28.000]  貧下階層是好的
[00:11:28.000 --> 00:11:29.000]  富人要被打倒
[00:11:29.000 --> 00:11:31.000]  有這樣的教導
[00:11:31.000 --> 00:11:34.000]  但聖經無論新舊約都沒有要求
[00:11:34.000 --> 00:11:38.000]  沒有逼信徒無緣無故走進貧窮
[00:11:38.000 --> 00:11:42.000]  因為貧窮不是上帝對人的心意
[00:11:42.000 --> 00:11:43.000]  聖經有句說話
[00:11:43.000 --> 00:11:44.000]  口癡百密的神
[00:11:44.000 --> 00:11:47.000]  是期望我們能夠享受到祂
[00:11:47.000 --> 00:11:49.000]  這是聖經所期望人的
[00:11:49.000 --> 00:11:50.000]  雖然主耶穌說過
[00:11:50.000 --> 00:11:53.000]  常有窮人與我們同在
[00:11:53.000 --> 00:11:55.000]  但主耶穌不是因此說
[00:11:55.000 --> 00:11:58.000]  貧窮是一個不可改變的事情
[00:11:58.000 --> 00:12:00.000]  因為這不是上帝的心意
[00:12:00.000 --> 00:12:02.000]  所以面對貧窮
[00:12:02.000 --> 00:12:05.000]  我們知道貧窮不是神根本的心意
[00:12:05.000 --> 00:12:07.000]  政府能夠精準扶貧
[00:12:07.000 --> 00:12:10.000]  解決單親長者和劏房的問題
[00:12:10.000 --> 00:12:11.000]  當然很重要
[00:12:11.000 --> 00:12:13.000]  當然畫好一個貧窮線
[00:12:13.000 --> 00:12:14.000]  知道有多少市民
[00:12:14.000 --> 00:12:16.000]  活在貧窮下都很重要
[00:12:16.000 --> 00:12:19.000]  在國內
[00:12:19.000 --> 00:12:20.000]  剛剛回去
[00:12:20.000 --> 00:12:23.000]  知道早年有很多絕對貧困家庭
[00:12:23.000 --> 00:12:25.000]  能夠離開貧困都很感恩
[00:12:25.000 --> 00:12:28.000]  但已故的總理李克強說到
[00:12:28.000 --> 00:12:29.000]  仍然有很多人
[00:12:29.000 --> 00:12:32.000]  活在一千元月入一千元的收入之下
[00:12:32.000 --> 00:12:35.000]  這些都是很長的脫貧之路
[00:12:35.000 --> 00:12:38.000]  聖經在《針研》中說了
[00:12:38.000 --> 00:12:39.000]  貧窮的本相之後
[00:12:39.000 --> 00:12:41.000]  就不是留在貧窮的本相
[00:12:41.000 --> 00:12:44.000]  既然知道這是壓迫性的事情
[00:12:44.000 --> 00:12:47.000]  聖經在《針研》中指出貧窮的出路
[00:12:47.000 --> 00:12:50.000]  貧窮的出路很特別
[00:12:50.000 --> 00:12:51.000]  首先說到第一方面
[00:12:51.000 --> 00:12:53.000]  貧窮的出路是甚麼呢?
[00:12:53.000 --> 00:12:56.000]  貧窮的出路是人性格的更新
[00:12:56.000 --> 00:13:00.000]  貧窮的出路第一點是人性格的更新
[00:13:00.000 --> 00:13:03.000]  從來看見貧窮和人生性格有關係
[00:13:03.000 --> 00:13:05.000]  所以每個人都有責任
[00:13:05.000 --> 00:13:07.000]  六章九至十一節大家看
[00:13:07.000 --> 00:13:08.000]  如果你有年青人就知道
[00:13:08.000 --> 00:13:11.000]  這段經文對你一定很有感觸
[00:13:11.000 --> 00:13:13.000]  我們一起讀這段經文
[00:13:13.000 --> 00:13:14.000]  1 2 3
[00:13:14.000 --> 00:13:18.000]  「冷待人,你要睡到幾時呢?」
[00:13:18.000 --> 00:13:21.000]  「你甚麼時候才睡醒呢?」
[00:13:21.000 --> 00:13:27.000]  「在睡片時,打頓片時,抱著雙臂躺臥片時」
[00:13:27.000 --> 00:13:31.000]  「你的貧窮就如盜賊來到」
[00:13:31.000 --> 00:13:35.000]  「你的貧乏彷彿拿盾牌的人來臨」
[00:13:35.000 --> 00:13:39.000]  這裏提到如果你繼續睡懶覺
[00:13:39.000 --> 00:13:42.000]  大家回到星期六早課就不是這些人了
[00:13:42.000 --> 00:13:44.000]  你繼續睡懶覺
[00:13:44.000 --> 00:13:48.000]  貧窮就會馬上來臨
[00:13:48.000 --> 00:13:49.000]  十章四節說
[00:13:49.000 --> 00:13:54.000]  「守懶的必自窮乏,守勤的卻要富足」
[00:13:54.000 --> 00:13:58.000]  勤奮是解決貧窮的最簡單的方法
[00:13:58.000 --> 00:14:00.000]  這是聖經教導我們的
[00:14:00.000 --> 00:14:02.000]  我很欣賞有些弟兄姊妹
[00:14:02.000 --> 00:14:05.000]  她離開了一份高薪厚職的工作
[00:14:05.000 --> 00:14:08.000]  她轉頭選擇一份較為平庸的工作
[00:14:08.000 --> 00:14:10.000]  人懶中,她在裏面工作
[00:14:10.000 --> 00:14:13.000]  勤奮就讓她走出來
[00:14:13.000 --> 00:14:14.000]  聖經繼續說
[00:14:14.000 --> 00:14:19.000]  「冷待人的奢求卻無所得,殷勤的人必然豐裕」
[00:14:19.000 --> 00:14:22.000]  這是聖經講得出人世間都知道的
[00:14:22.000 --> 00:14:25.000]  解決貧窮的個人責任
[00:14:25.000 --> 00:14:27.000]  第一點,勤奮
[00:14:27.000 --> 00:14:29.000]  第二點,我們要被人管教
[00:14:29.000 --> 00:14:31.000]  十三章十八節是棄絕管教的
[00:14:31.000 --> 00:14:35.000]  「必貧窮受辱,領受責備的必向尊榮」
[00:14:35.000 --> 00:14:38.000]  我們看到很多時候被人責備
[00:14:38.000 --> 00:14:40.000]  現在人們的反應比較大
[00:14:40.000 --> 00:14:42.000]  但我們上一輩被人責備的時候
[00:14:42.000 --> 00:14:45.000]  都會覺得聽了有則改之,無則加冕
[00:14:45.000 --> 00:14:47.000]  有時事情未必如對方所講
[00:14:47.000 --> 00:14:50.000]  但對方可能看見自己性格上的問題
[00:14:50.000 --> 00:14:52.000]  看見的時候自己就改了
[00:14:52.000 --> 00:14:55.000]  或者自己留意這些性格的問題
[00:14:55.000 --> 00:14:59.000]  能夠被人管教,就是走在尊榮的路上
[00:14:59.000 --> 00:15:05.000]  「任何勤勞總有收穫,緊灑嘴皮必自缺乏」
[00:15:05.000 --> 00:15:10.000]  「殷勤籌劃的,足自豐裕,行事急躁的必自缺乏」
[00:15:10.000 --> 00:15:12.000]  這些就是聖經不斷講
[00:15:12.000 --> 00:15:16.000]  自己能夠有計劃,不要心急、勤奮
[00:15:16.000 --> 00:15:18.000]  甚至二十八章十九到二十節
[00:15:18.000 --> 00:15:25.000]  「耕種自己田地的糧食充足,追求虛浮的窮困老道」
[00:15:25.000 --> 00:15:30.000]  「聖食人必多得福,想要急速發財的難免受罰」
[00:15:30.000 --> 00:15:34.000]  中國人的福字是一個很有意義的字
[00:15:34.000 --> 00:15:35.000]  就是新年講的福
[00:15:35.000 --> 00:15:37.000]  福字有個社字邊
[00:15:37.000 --> 00:15:39.000]  就是要敬拜,大家要正確的敬拜
[00:15:39.000 --> 00:15:40.000]  大家來到神面前
[00:15:40.000 --> 00:15:41.000]  這個很重要
[00:15:41.000 --> 00:15:43.000]  一個社就是一個敬拜的地方
[00:15:43.000 --> 00:15:46.000]  然後有一口田
[00:15:46.000 --> 00:15:48.000]  就是你有自己的工作
[00:15:48.000 --> 00:15:51.000]  我現在沒有一塊田,有塊田很辛苦的
[00:15:51.000 --> 00:15:54.000]  我知道在外國有些人退休
[00:15:54.000 --> 00:15:56.000]  我想耕一塊田
[00:15:56.000 --> 00:15:57.000]  這個不是退休生活
[00:15:57.000 --> 00:15:59.000]  你退休想耕一塊田是很辛苦的
[00:15:59.000 --> 00:16:01.000]  但是我們今天是一塊田
[00:16:01.000 --> 00:16:03.000]  你有自己的工作就是一口田
[00:16:03.000 --> 00:16:07.000]  你能夠在耕種自己田地的糧食充足
[00:16:07.000 --> 00:16:09.000]  勤奮,有長遠的計劃
[00:16:09.000 --> 00:16:11.000]  不要心急,誠實
[00:16:11.000 --> 00:16:12.000]  做好自己的田地
[00:16:12.000 --> 00:16:15.000]  這些就是針對每個人性格的更新
[00:16:15.000 --> 00:16:18.000]  解決貧困最佳的方法
[00:16:18.000 --> 00:16:19.000]  所以大家都知道
[00:16:19.000 --> 00:16:21.000]  你有孩子總是想他受教育
[00:16:21.000 --> 00:16:23.000]  孫教士去到一個地方
[00:16:23.000 --> 00:16:25.000]  建立教會之後
[00:16:25.000 --> 00:16:27.000]  第二件事一定是興辦什麼?
[00:16:27.000 --> 00:16:28.000]  學校
[00:16:28.000 --> 00:16:30.000]  因為他知道最大的投資
[00:16:30.000 --> 00:16:33.000]  就是使年輕人能夠成為依靠神
[00:16:33.000 --> 00:16:34.000]  有計劃
[00:16:34.000 --> 00:16:36.000]  這個方法才是脫貧之道
[00:16:36.000 --> 00:16:37.000]  新約聖經甚至教
[00:16:37.000 --> 00:16:40.000]  若有人不肯做工就不可
[00:16:40.000 --> 00:16:42.000]  不可吃飯
[00:16:42.000 --> 00:16:45.000]  你不上班就請你不要吃飯
[00:16:45.000 --> 00:16:47.000]  這是新約聖經說的
