
[00:00:00.000 --> 00:00:03.140]  開始之先我們低頭祈禱
[00:02:05.880 --> 00:02:07.880]  講出來的時候
[00:02:07.880 --> 00:02:09.880]  或許你和我有共鳴
[00:02:09.880 --> 00:02:11.880]  你就知道我和你的年紀相差有多遠
[00:02:11.880 --> 00:02:15.880]  那首歌是這樣說的
[00:02:15.880 --> 00:02:19.880]  常判決放棄與擁有
[00:02:19.880 --> 00:02:21.880]  你又看一下這幅圖畫
[00:02:21.880 --> 00:02:23.880]  耗盡我一生
[00:02:23.880 --> 00:02:25.880]  捉不到已跑開
[00:02:25.880 --> 00:02:27.880]  一生何求
[00:02:27.880 --> 00:02:31.880]  迷惘裏永遠看不透
[00:02:31.880 --> 00:02:33.880]  沒料到
[00:02:33.880 --> 00:02:35.880]  我所失的
[00:02:35.880 --> 00:02:37.880]  竟然是我的所有
[00:02:37.880 --> 00:02:41.880]  不知道你們看完聽完
[00:02:41.880 --> 00:02:43.880]  有什麼感覺
[00:02:43.880 --> 00:02:45.880]  我都曾經是
[00:02:45.880 --> 00:02:47.880]  有一段時間迷惘
[00:02:47.880 --> 00:02:49.880]  我自己不算是很風光
[00:02:49.880 --> 00:02:51.880]  我一生裏面
[00:02:51.880 --> 00:02:53.880]  換過四次樓
[00:02:53.880 --> 00:02:55.880]  買過七次車
[00:02:55.880 --> 00:02:57.880]  全部都是
[00:02:57.880 --> 00:02:59.880]  在我未醒覺之前
[00:02:59.880 --> 00:03:01.880]  做的
[00:03:01.880 --> 00:03:03.880]  醒覺之後我廿多年
[00:03:03.880 --> 00:03:05.880]  沒有再買樓
[00:03:05.880 --> 00:03:07.880]  那輛車用到我退休之後
[00:03:07.880 --> 00:03:09.880]  我送了給別人
[00:03:09.880 --> 00:03:13.880]  其實都多謝我太太
[00:03:13.880 --> 00:03:15.880]  因為我賺到錢的時候
[00:03:17.880 --> 00:03:19.880]  她問我一個問題
[00:03:19.880 --> 00:03:21.880]  她問我愛不愛她
[00:03:21.880 --> 00:03:23.880]  我說我又沒有去賺錢
[00:03:23.880 --> 00:03:25.880]  我又沒有去賭
[00:03:25.880 --> 00:03:27.880]  賺到的錢就拿回來
[00:03:27.880 --> 00:03:29.880]  你又不用開工
[00:03:29.880 --> 00:03:31.880]  只是在家照顧兩個子女
[00:03:31.880 --> 00:03:33.880]  房子勉勉強強都讓你看到
[00:03:33.880 --> 00:03:35.880]  少少海
[00:03:35.880 --> 00:03:37.880]  出入又不用你坐車
[00:03:37.880 --> 00:03:39.880]  車你周圍去
[00:03:39.880 --> 00:03:41.880]  為什麼仍然都會
[00:03:41.880 --> 00:03:43.880]  問我這個問題呢
[00:03:43.880 --> 00:03:45.880]  其實我都自己問自己很迷惘地
[00:03:45.880 --> 00:03:47.880]  人生一生為了什麼呢
[00:03:47.880 --> 00:03:51.880]  其實
[00:03:51.880 --> 00:03:53.880]  人生是不是就是這麼灰呢
[00:03:53.880 --> 00:03:55.880]  我想告訴你
[00:03:55.880 --> 00:03:57.880]  在幾千年前
[00:03:57.880 --> 00:03:59.880]  有一個
[00:03:59.880 --> 00:04:03.880]  傳道書的作者
[00:04:03.880 --> 00:04:05.880]  他都在問這個問題
[00:04:05.880 --> 00:04:09.880]  就是日光之下無身事
[00:04:09.880 --> 00:04:11.880]  他問什麼
[00:04:11.880 --> 00:04:13.880]  他說人一切的勞碌
[00:04:13.880 --> 00:04:15.880]  在他日光之下的勞碌
[00:04:15.880 --> 00:04:17.880]  有什麼益處
[00:04:17.880 --> 00:04:19.880]  益處這個字
[00:04:19.880 --> 00:04:21.880]  在原文的解釋
[00:04:21.880 --> 00:04:23.880]  可以這樣解釋
[00:04:23.880 --> 00:04:25.880]  是好處、利潤、賺到
[00:04:25.880 --> 00:04:27.880]  或者心滿意足的意思
[00:04:27.880 --> 00:04:29.880]  換句話說
[00:04:29.880 --> 00:04:31.880]  他問一個問題就是
[00:04:31.880 --> 00:04:33.880]  人生形形異異
[00:04:33.880 --> 00:04:35.880]  這樣去過
[00:04:35.880 --> 00:04:37.880]  但是
[00:04:37.880 --> 00:04:39.880]  我怎樣才能真正的滿足呢
[00:04:41.880 --> 00:04:43.880]  可以這樣說
[00:04:43.880 --> 00:04:45.880]  我二十多年前找不到
[00:04:45.880 --> 00:04:47.880]  所以我不斷去找
[00:04:47.880 --> 00:04:51.880]  傳道者他也是不斷去找
[00:04:51.880 --> 00:04:53.880]  如果你對
[00:04:53.880 --> 00:04:55.880]  傳道書有多少認識
[00:04:55.880 --> 00:04:57.880]  你就明白
[00:04:57.880 --> 00:04:59.880]  他金銀滿屋
[00:04:59.880 --> 00:05:01.880]  沒有誰比他多
[00:05:01.880 --> 00:05:03.880]  他的被瀑
[00:05:03.880 --> 00:05:05.880]  也可以這樣說
[00:05:05.880 --> 00:05:07.880]  是多而又多
[00:05:07.880 --> 00:05:09.880]  權傾天下
[00:05:09.880 --> 00:05:11.880]  這個問題就是
[00:05:11.880 --> 00:05:13.880]  為什麼
[00:05:13.880 --> 00:05:15.880]  所有事他都試過
[00:05:15.880 --> 00:05:17.880]  他最後四個字就是虛空的虛空
[00:05:17.880 --> 00:05:21.880]  我不知道你們有沒有試過這樣去追求
[00:05:21.880 --> 00:05:23.880]  最後都覺得不外如是
[00:05:23.880 --> 00:05:29.880]  傳道者
[00:05:29.880 --> 00:05:31.880]  傳道書寫到這裡
[00:05:31.880 --> 00:05:33.880]  大家都閉眼了
[00:05:33.880 --> 00:05:35.880]  但不是
[00:05:35.880 --> 00:05:37.880]  他整本書他告訴我們
[00:05:37.880 --> 00:05:39.880]  路不通之後
[00:05:39.880 --> 00:05:41.880]  他走另一條路
[00:05:41.880 --> 00:05:43.880]  他通了
[00:05:43.880 --> 00:05:45.880]  他跟我們分享
[00:05:45.880 --> 00:05:47.880]  而這本書最特別的地方
[00:05:47.880 --> 00:05:49.880]  就是猶太人
[00:05:49.880 --> 00:05:51.880]  他們在過年的時候
[00:05:51.880 --> 00:05:53.880]  在預月節
[00:05:53.880 --> 00:05:55.880]  他們是必讀的一本書
[00:05:55.880 --> 00:05:57.880]  一年讀一次
[00:05:57.880 --> 00:05:59.880]  我們不知道有沒有這麼好
[00:05:59.880 --> 00:06:01.880]  一年讀一次傳道書
[00:06:01.880 --> 00:06:03.880]  我讀了很多年
[00:06:03.880 --> 00:06:05.880]  因為讀不明白
[00:06:05.880 --> 00:06:07.880]  有些多少明白的時候
[00:06:07.880 --> 00:06:09.880]  就和你們分享
[00:06:09.880 --> 00:06:11.880]  他們看什麼呢
[00:06:11.880 --> 00:06:13.880]  我每一年回望的時候
[00:06:13.880 --> 00:06:15.880]  我有什麼可以感恩
[00:06:15.880 --> 00:06:17.880]  有什麼我經歷到
[00:06:17.880 --> 00:06:19.880]  是上帝的同在
[00:06:19.880 --> 00:06:21.880]  還有就是我可不可以將
[00:06:21.880 --> 00:06:23.880]  我未來的一年我不知道的東西
[00:06:23.880 --> 00:06:25.880]  我將它交託給神
[00:06:25.880 --> 00:06:27.880]  他就是用這樣的角度
[00:06:27.880 --> 00:06:29.880]  去嘗試他的人生
[00:06:29.880 --> 00:06:31.880]  他就行通了
[00:06:31.880 --> 00:06:33.880]  在講道之先
[00:06:33.880 --> 00:06:35.880]  我想和大家看
[00:06:35.880 --> 00:06:37.880]  我們今天講道的經文
[00:06:37.880 --> 00:06:39.880]  我選了傳道書一章
[00:06:39.880 --> 00:06:41.880]  三至十一節
[00:06:41.880 --> 00:06:43.880]  其實裡面全部都是講
[00:06:43.880 --> 00:06:45.880]  虛空無助、無奈
[00:06:45.880 --> 00:06:47.880]  然後我嘗試
[00:06:47.880 --> 00:06:49.880]  用傳道書
[00:06:49.880 --> 00:06:51.880]  今天我會用整本書
[00:06:51.880 --> 00:06:53.880]  裡面涉獵了不同的經文
[00:06:53.880 --> 00:06:55.880]  和大家看出路在哪裡
[00:06:55.880 --> 00:06:59.880]  我邀請大家一起讀
[00:06:59.880 --> 00:07:01.880]  這幾節的經文
[00:07:01.880 --> 00:07:03.880]  一二三起
[00:07:03.880 --> 00:07:05.880]  人一切的牢獄
[00:07:05.880 --> 00:07:09.880]  就在他日光之下的牢獄
[00:07:09.880 --> 00:07:11.880]  有什麼益處呢
[00:07:11.880 --> 00:07:13.880]  一代過去一代又來
[00:07:13.880 --> 00:07:15.880]  地卻永遠長存
[00:07:15.880 --> 00:07:17.880]  日頭出來日角落下
[00:07:17.880 --> 00:07:19.880]  急歸所出之地
[00:07:19.880 --> 00:07:21.880]  風往南刮
[00:07:21.880 --> 00:07:23.880]  又向北轉
[00:07:23.880 --> 00:07:25.880]  不住地旋轉
[00:07:25.880 --> 00:07:27.880]  並且返回轉行原道
[00:07:27.880 --> 00:07:29.880]  江河都浪海流流
[00:07:29.880 --> 00:07:31.880]  海卻不滿
[00:07:31.880 --> 00:07:33.880]  江河從何處流
[00:07:33.880 --> 00:07:35.880]  仍歸何處
[00:07:35.880 --> 00:07:37.880]  萬事令人厭煩
[00:07:37.880 --> 00:07:39.880]  人不能說盡
[00:07:39.880 --> 00:07:41.880]  眼看看不飽
[00:07:41.880 --> 00:07:43.880]  耳聽聽不足
[00:07:43.880 --> 00:07:45.880]  已有的事
[00:07:45.880 --> 00:07:47.880]  必再有
[00:07:47.880 --> 00:07:49.880]  已行的事
[00:07:49.880 --> 00:07:51.880]  後必再行
[00:07:51.880 --> 00:07:53.880]  日光之下
[00:07:53.880 --> 00:07:55.880]  並且返回轉行原道
[00:07:55.880 --> 00:07:57.880]  日光之下
[00:07:57.880 --> 00:07:59.880]  並無新事
[00:07:59.880 --> 00:08:01.880]  豈有一件事
[00:08:01.880 --> 00:08:03.880]  人能只著說
[00:08:03.880 --> 00:08:05.880]  這是新的呢
[00:08:05.880 --> 00:08:07.880]  (已經有了)
[00:08:07.880 --> 00:08:11.880]  已過的世代
[00:08:11.880 --> 00:08:13.880]  無人紀念
[00:08:13.880 --> 00:08:15.880]  將來的世代
[00:08:15.880 --> 00:08:17.880]  後來的人也不記念
[00:08:17.880 --> 00:08:21.880]  這段經文
[00:08:21.880 --> 00:08:23.880]  講到人生很多的無奈
[00:08:23.880 --> 00:08:25.880]  很多的虛空
[00:08:25.880 --> 00:08:27.880]  甚至很多事我們都把握不到
[00:08:27.880 --> 00:08:31.880]  我們要問一件事
[00:08:31.880 --> 00:08:33.880]  這些是怎樣來的
[00:08:33.880 --> 00:08:35.880]  你不知道是怎樣來的
[00:08:35.880 --> 00:08:37.880]  你是無法解決的
[00:08:37.880 --> 00:08:39.880]  我嘗試回到聖經
[00:08:39.880 --> 00:08:41.880]  跟大家看看
[00:08:41.880 --> 00:08:43.880]  究竟我們的虛空
[00:08:43.880 --> 00:08:45.880]  焦慮無奈是從何而來
[00:08:51.880 --> 00:08:53.880]  人為何會虛空呢
[00:08:53.880 --> 00:08:55.880]  傳道書到尾
[00:08:55.880 --> 00:08:57.880]  十二章十三節
[00:08:57.880 --> 00:08:59.880]  他這樣跟我們說
[00:08:59.880 --> 00:09:01.880]  「這是你聽見了」
[00:09:01.880 --> 00:09:03.880]  換句話說
[00:09:03.880 --> 00:09:05.880]  整本書跟你說人生為何無奈
[00:09:05.880 --> 00:09:07.880]  給你建議之後
[00:09:07.880 --> 00:09:09.880]  他就說到
[00:09:09.880 --> 00:09:11.880]  這些你都聽了
[00:09:11.880 --> 00:09:13.880]  「總而就是」
[00:09:13.880 --> 00:09:15.880]  一起讀
[00:09:15.880 --> 00:09:17.880]  「敬畏神
[00:09:17.880 --> 00:09:19.880]  謹守他的誡命
[00:09:19.880 --> 00:09:21.880]  所當盡的本分」
[00:09:21.880 --> 00:09:23.880]  問題在於「本分」
[00:09:23.880 --> 00:09:27.880]  為甚麼呢
[00:09:27.880 --> 00:09:29.880]  你看回《創世紀》二章
[00:09:29.880 --> 00:09:31.880]  十五節你就會明白
[00:09:31.880 --> 00:09:33.880]  因為在《創世紀》
[00:09:33.880 --> 00:09:35.880]  十二章「看守」這個字
[00:09:35.880 --> 00:09:37.880]  跟「分」字是同一個字來的原文
[00:09:37.880 --> 00:09:39.880]  就是說
[00:09:39.880 --> 00:09:41.880]  耶和華是把「人安」字
[00:09:41.880 --> 00:09:43.880]  在伊甸園裏面
[00:09:43.880 --> 00:09:45.880]  叫他做甚麼呢
[00:09:45.880 --> 00:09:47.880]  「修理」「看守」
[00:09:47.880 --> 00:09:51.880]  「看守」跟「分」字的意思
[00:09:51.880 --> 00:09:53.880]  就是「服侍神」
[00:09:53.880 --> 00:09:55.880]  而「修理」
[00:09:55.880 --> 00:09:57.880]  原文的意思就是
[00:09:57.880 --> 00:09:59.880]  你要負上責任和謹慎
[00:09:59.880 --> 00:10:01.880]  換句話說
[00:10:01.880 --> 00:10:03.880]  叫你的花王去打你的花
[00:10:03.880 --> 00:10:05.880]  究竟你剪了玫瑰花去
[00:10:05.880 --> 00:10:07.880]  還是剪了葉子去
[00:10:07.880 --> 00:10:13.880]  沒有人叫你剪了玫瑰花去的
[00:10:13.880 --> 00:10:15.880]  即是說你要謹慎
[00:10:15.880 --> 00:10:17.880]  你要做的時候
[00:10:17.880 --> 00:10:19.880]  你要做對的
[00:10:19.880 --> 00:10:21.880]  還有就是不剪了葉子
[00:10:21.880 --> 00:10:23.880]  你會怎樣呢?
[00:10:23.880 --> 00:10:25.880]  你的花不漂亮的
[00:10:25.880 --> 00:10:27.880]  同樣換句話說
[00:10:27.880 --> 00:10:29.880]  這個世界要漂亮
[00:10:29.880 --> 00:10:31.880]  回到上帝的原創裏面
[00:10:31.880 --> 00:10:33.880]  我們要謹慎
[00:10:33.880 --> 00:10:35.880]  我們要負上責任
[00:10:35.880 --> 00:10:37.880]  並且用這樣的方法去服侍神
[00:10:37.880 --> 00:10:39.880]  那亞當和夏娃有沒有做到呢?
[00:10:39.880 --> 00:10:41.880]  沒有
[00:10:41.880 --> 00:10:43.880]  那神說要怎樣呢?
[00:10:43.880 --> 00:10:45.880]  他們就勞苦
[00:10:45.880 --> 00:10:50.880]  直至回到塵土
[00:10:50.880 --> 00:10:52.880]  就不用做了
[00:10:52.880 --> 00:10:54.880]  所以我們今天每個人都要做
[00:10:54.880 --> 00:10:56.880]  因此從這樣看
[00:10:56.880 --> 00:10:58.880]  你還沒有很清晰
[00:10:58.880 --> 00:11:02.880]  你看完羅馬書就知道了
[00:11:02.880 --> 00:11:04.880]  因為為什麼呢?
[00:11:04.880 --> 00:11:06.880]  保羅怎樣說呢?
[00:11:06.880 --> 00:11:09.880]  他說「一切受造之物在虛空之下
[00:11:09.880 --> 00:11:11.880]  不是自己願意的」
[00:11:11.880 --> 00:11:13.880]  誰叫的呢?
[00:11:13.880 --> 00:11:15.880]  一起讀
[00:11:15.880 --> 00:11:19.880]  好,停一停
[00:11:19.880 --> 00:11:21.880]  乃是叫他們這樣,那個是誰呢?
[00:11:21.880 --> 00:11:23.880]  神呀,你知就好了
[00:11:23.880 --> 00:11:25.880]  我們不想虛空的
[00:11:25.880 --> 00:11:27.880]  我們不想無奈的
[00:11:27.880 --> 00:11:31.880]  是神要我們這樣做的
[00:11:31.880 --> 00:11:33.880]  如果神是好的話
[00:11:33.880 --> 00:11:35.880]  祂沒有作弄你的
[00:11:35.880 --> 00:11:37.880]  同不同意嗎?
[00:11:37.880 --> 00:11:39.880]  當你沒有進上這個墳的時候
[00:11:39.880 --> 00:11:41.880]  墜入了世界
[00:11:41.880 --> 00:11:43.880]  人面對死亡
[00:11:43.880 --> 00:11:45.880]  人勞苦的時候
[00:11:45.880 --> 00:11:49.880]  神是刻意讓人虛空寂寞
[00:11:49.880 --> 00:11:51.880]  最後那一節
[00:11:51.880 --> 00:11:53.880]  讀後面那一節
[00:11:53.880 --> 00:11:55.880]  我們知道一切受造之物
[00:11:55.880 --> 00:11:57.880]  一同嘆息
[00:11:57.880 --> 00:11:59.880]  勞苦直至如今
[00:11:59.880 --> 00:12:01.880]  保羅有沒有說錯呢?
[00:12:01.880 --> 00:12:03.880]  沒有說錯
[00:12:03.880 --> 00:12:05.880]  我們是不是就是這樣?
[00:12:05.880 --> 00:12:07.880]  有沒有出路呢?
[00:12:07.880 --> 00:12:09.880]  中間那一節
[00:12:09.880 --> 00:12:11.880]  三文字夾著的那個是出路
[00:12:11.880 --> 00:12:13.880]  他寫的怎麼讀法呢?
[00:12:13.880 --> 00:12:15.880]  (字幕:三文字夾著的出路)
[00:12:15.880 --> 00:12:17.880]  (字幕:三文字夾著的出路)
[00:12:17.880 --> 00:12:19.880]  (字幕:三文字夾著的出路)
[00:12:19.880 --> 00:12:21.880]  (字幕:三文字夾著的出路)
[00:12:21.880 --> 00:12:23.880]  沒錯了
[00:12:23.880 --> 00:12:29.880]  我們怎樣才能夠脫去這些的核祭
[00:12:29.880 --> 00:12:33.880]  得享兒女的滿足呢?
[00:12:33.880 --> 00:12:35.880]  例子我不知道甜不甜
[00:12:35.880 --> 00:12:37.880]  我要服侍的是
[00:12:37.880 --> 00:12:39.880]  我要照顧孫女
[00:12:39.880 --> 00:12:41.880]  她兩歲多不夠三歲
[00:12:41.880 --> 00:12:43.880]  很精靈
[00:12:43.880 --> 00:12:45.880]  很懂得給我拿著數
[00:12:45.880 --> 00:12:47.880]  吃
[00:12:47.880 --> 00:12:49.880]  明明不合她的口味
[00:12:49.880 --> 00:12:51.880]  或者她吃完後
[00:12:51.880 --> 00:12:53.880]  她會說你給我多一點點吃
[00:12:53.880 --> 00:12:55.880]  一點點
[00:12:55.880 --> 00:12:57.880]  拿了之後就吃
[00:12:57.880 --> 00:12:59.880]  我的iPad用來用呢?
[00:12:59.880 --> 00:13:01.880]  你種完東西了
[00:13:01.880 --> 00:13:03.880]  給我看
[00:13:03.880 --> 00:13:05.880]  卡通片
[00:13:05.880 --> 00:13:07.880]  好嗎?
[00:13:07.880 --> 00:13:09.880]  很懂得拿著數的
[00:13:09.880 --> 00:13:11.880]  然後我反過來問她
[00:13:11.880 --> 00:13:13.880]  你睏了
[00:13:13.880 --> 00:13:15.880]  看完卡通片睡覺就睡我這張床
[00:13:15.880 --> 00:13:17.880]  你知道她怎麼說嗎?
[00:13:17.880 --> 00:13:19.880]  不好啊
[00:13:19.880 --> 00:13:21.880]  我要回到我那邊
[00:13:21.880 --> 00:13:23.880]  我和媽媽睡
[00:13:23.880 --> 00:13:25.880]  看不看到
[00:13:25.880 --> 00:13:27.880]  所有地上的東西
[00:13:27.880 --> 00:13:29.880]  你想引誘她
[00:13:29.880 --> 00:13:31.880]  她最終不肯
[00:13:31.880 --> 00:13:33.880]  我們就不是
[00:13:33.880 --> 00:13:35.880]  地上的東西引誘了我們之後
[00:13:35.880 --> 00:13:37.880]  我們沒有回到神那裡
[00:13:37.880 --> 00:13:39.880]  所以
[00:13:39.880 --> 00:13:45.880]  傳道者嘗試教我們怎樣回到神那裡
[00:13:45.880 --> 00:13:57.880]  剛才說到的第四節到第七節
[00:13:57.880 --> 00:13:59.880]  我先看了
[00:13:59.880 --> 00:14:01.880]  傳道者用什麼呢?
[00:14:01.880 --> 00:14:03.880]  就是一代過去
[00:14:03.880 --> 00:14:05.880]  一代又來
[00:14:05.880 --> 00:14:07.880]  地卻永遠長存
[00:14:07.880 --> 00:14:09.880]  他是用我們人生的一代一代
[00:14:09.880 --> 00:14:11.880]  和上帝的永恆
[00:14:11.880 --> 00:14:13.880]  做了一個對比
[00:14:13.880 --> 00:14:15.880]  上帝就是永恆的
[00:14:15.880 --> 00:14:17.880]  我們就是一代一代過去
[00:14:17.880 --> 00:14:19.880]  你同不同意嗎?
[00:14:19.880 --> 00:14:21.880]  我們管轄大地
[00:14:21.880 --> 00:14:23.880]  大地不會爛的
[00:14:23.880 --> 00:14:25.880]  我們會的
[00:14:25.880 --> 00:14:27.880]  這個就是最特別
[00:14:27.880 --> 00:14:29.880]  日頭出來
[00:14:29.880 --> 00:14:31.880]  日頭落下
[00:14:31.880 --> 00:14:33.880]  所出之地
[00:14:33.880 --> 00:14:35.880]  今天我們知道
[00:14:35.880 --> 00:14:37.880]  為什麼地球和太陽的運轉
[00:14:37.880 --> 00:14:39.880]  但是有一樣東西
[00:14:39.880 --> 00:14:41.880]  上帝的信實有沒有騙過你?
[00:14:41.880 --> 00:14:43.880]  親愛的弟妹
[00:14:43.880 --> 00:14:45.880]  有沒有哪一天
[00:14:45.880 --> 00:14:47.880]  上帝沒有把太陽拿出來?
[00:14:47.880 --> 00:14:49.880]  沒有
[00:14:49.880 --> 00:14:51.880]  還有是從創世到現在
[00:14:51.880 --> 00:14:53.880]  都沒有改變過
[00:14:53.880 --> 00:14:55.880]  還有就是
[00:14:55.880 --> 00:14:57.880]  下去
[00:14:57.880 --> 00:14:59.880]  你不要跟我說南極北極
[00:14:59.880 --> 00:15:01.880]  是說住在這裡
[00:15:01.880 --> 00:15:03.880]  還有風從哪裡來
[00:15:03.880 --> 00:15:05.880]  去哪裡,怎麼轉
[00:15:05.880 --> 00:15:07.880]  又回到原地
[00:15:07.880 --> 00:15:09.880]  其實在他們那時候是不明白
[00:15:09.880 --> 00:15:11.880]  但是我們看到的是
[00:15:11.880 --> 00:15:13.880]  我們其實今天都不太明白
[00:15:13.880 --> 00:15:15.880]  是不是?
[00:15:15.880 --> 00:15:17.880]  還有就是
[00:15:17.880 --> 00:15:19.880]  江河流落海,海永遠不滿
[00:15:19.880 --> 00:15:23.880]  也歸他的出處
[00:15:23.880 --> 00:15:25.880]  這些全部
[00:15:25.880 --> 00:15:27.880]  是我們不能夠掌握的東西
[00:15:27.880 --> 00:15:29.880]  我們可以怎麼做呢?
[00:15:29.880 --> 00:15:31.880]  傳道者仍然給我們
[00:15:31.880 --> 00:15:37.880]  是有建議的
[00:15:37.880 --> 00:15:39.880]  傳道者鼓勵我們
[00:15:39.880 --> 00:15:41.880]  雖然很多東西我們都不明白
[00:15:41.880 --> 00:15:45.880]  但是我們可以作以下的生活
[00:15:45.880 --> 00:15:47.880]  有幾段的經文
[00:15:47.880 --> 00:15:49.880]  這裡他怎麼說的?
[00:15:49.880 --> 00:15:54.880]  我見人莫強於在經營的事上喜樂
[00:15:54.880 --> 00:15:56.880]  因為這是他的份
[00:15:56.880 --> 00:15:58.880]  又是在說份
[00:15:58.880 --> 00:16:00.880]  身後的事誰知道
[00:16:00.880 --> 00:16:02.880]  換句話說
[00:16:02.880 --> 00:16:04.880]  人莫強於
[00:16:04.880 --> 00:16:06.880]  就是說人這一生
[00:16:06.880 --> 00:16:08.880]  最重要的東西
[00:16:08.880 --> 00:16:10.880]  就是在你的工作上喜樂
[00:16:10.880 --> 00:16:12.880]  這個喜樂
[00:16:12.880 --> 00:16:14.880]  不只是打工
[00:16:14.880 --> 00:16:16.880]  你的家庭
[00:16:16.880 --> 00:16:18.880]  都是你的一部分
[00:16:18.880 --> 00:16:20.880]  照顧子女
[00:16:20.880 --> 00:16:22.880]  都是你的一部分
[00:16:22.880 --> 00:16:24.880]  就是說在你日常的生活
[00:16:24.880 --> 00:16:26.880]  日常的勞碌裏面
[00:16:26.880 --> 00:16:30.880]  你能不能夠經歷到喜樂呢?
[00:16:30.880 --> 00:16:32.880]  第二就是說
[00:16:32.880 --> 00:16:34.880]  凡你手當做的盡量去做
[00:16:34.880 --> 00:16:36.880]  因為
[00:16:36.880 --> 00:16:38.880]  陰間不用做
[00:16:38.880 --> 00:16:40.880]  沒有謀算,沒有知識,沒有智慧
[00:16:40.880 --> 00:16:42.880]  換句話說
[00:16:42.880 --> 00:16:44.880]  你是默默地去做
[00:16:44.880 --> 00:16:46.880]  是做得合時
[00:16:46.880 --> 00:16:48.880]  並且要做得
[00:16:48.880 --> 00:16:50.880]  盡量去做
[00:16:50.880 --> 00:16:52.880]  第三段經文
[00:16:52.880 --> 00:16:54.880]  加上這段再看看
[00:16:54.880 --> 00:16:56.880]  這段雖然長一點
[00:16:56.880 --> 00:16:58.880]  然而這段經文
[00:16:58.880 --> 00:17:00.880]  雖然不是很容易明白
[00:17:00.880 --> 00:17:02.880]  我嘗試用一些
[00:17:02.880 --> 00:17:04.880]  容易理解的方法去看
[00:17:04.880 --> 00:17:06.880]  他說當將你的糧食
[00:17:06.880 --> 00:17:08.880]  撒在水面
[00:17:08.880 --> 00:17:10.880]  因為日久必能得著
[00:17:10.880 --> 00:17:12.880]  你要分給七人
[00:17:12.880 --> 00:17:14.880]  要分給八人
[00:17:14.880 --> 00:17:16.880]  要分到將來的禍患
[00:17:16.880 --> 00:17:18.880]  淋到地上是怎樣
[00:17:18.880 --> 00:17:20.880]  我們會看見的就是
[00:17:20.880 --> 00:17:22.880]  剛剛過去的
[00:17:22.880 --> 00:17:24.880]  新冠疫情
