
[00:00:00.000 --> 00:00:05.440]  很感恩今早我們能夠一同來到主的面前聚集敬拜祂
[00:06:26.440 --> 00:06:29.840]  我們是真實需要智慧去解決的
[00:06:29.840 --> 00:06:32.840]  但其實如果真正想一想
[00:06:32.840 --> 00:06:35.040]  要解決一個問題
[00:06:35.040 --> 00:06:38.840]  我們最需要的是一個最好的方法呢
[00:06:38.840 --> 00:06:40.440]  還是我們要問
[00:06:40.440 --> 00:06:43.240]  到底我們的目的是什麼呢
[00:06:44.440 --> 00:06:46.440]  譬如說你約了朋友去打球
[00:06:46.440 --> 00:06:48.040]  那麼一般來說
[00:06:48.040 --> 00:06:49.240]  你的目的是什麼呢
[00:06:49.240 --> 00:06:51.040]  健身啦
[00:06:51.040 --> 00:06:51.640]  聯誼啦
[00:06:51.640 --> 00:06:52.640]  當然也有一樣很重要的
[00:06:52.640 --> 00:06:53.040]  什麼呢
[00:06:53.040 --> 00:06:55.840]  打球你也想贏的嘛
[00:06:55.840 --> 00:06:56.240]  是不是
[00:06:56.240 --> 00:06:58.640]  但假如你的對手
[00:06:58.640 --> 00:07:00.840]  是你的心愛的兒子
[00:07:00.840 --> 00:07:02.240]  或者
[00:07:02.240 --> 00:07:05.840]  是你心儀的拍拖對象
[00:07:05.840 --> 00:07:09.040]  那你猜你想贏還是輸呢
[00:07:09.040 --> 00:07:11.440]  多數都會輸給他
[00:07:11.440 --> 00:07:11.840]  是不是
[00:07:12.440 --> 00:07:14.440]  所以目的是很重要
[00:07:14.440 --> 00:07:16.440]  多於方法
[00:07:16.440 --> 00:07:20.840]  如果我用一個圖畫來嘗試去解釋這一點呢
[00:07:20.840 --> 00:07:22.040]  我們可以說
[00:07:22.040 --> 00:07:23.840]  我們有一個需要存在
[00:07:23.840 --> 00:07:25.440]  但是
[00:07:25.440 --> 00:07:28.440]  我用什麼方法去解決呢
[00:07:28.440 --> 00:07:31.240]  有幾個可能性的
[00:07:31.240 --> 00:07:32.240]  用幾個圓圈
[00:07:32.240 --> 00:07:35.040]  可能你會按照你自己的想法
[00:07:35.040 --> 00:07:35.640]  啊
[00:07:35.640 --> 00:07:36.840]  白色的好一點
[00:07:36.840 --> 00:07:38.440]  黃色的好一點
[00:07:38.440 --> 00:07:39.840]  藍色的好一點
[00:07:40.840 --> 00:07:42.840]  但其實最重要的是你要問
[00:07:42.840 --> 00:07:45.840]  我解決問題的目的是什麼
[00:07:45.840 --> 00:07:49.040]  我是想得神的喜悅
[00:07:49.040 --> 00:07:50.640]  還是我要滿足
[00:07:50.640 --> 00:07:52.440]  我自己的自我
[00:07:52.440 --> 00:07:54.040]  或者是人的心意呢
[00:07:54.040 --> 00:07:56.840]  所以最重要的
[00:07:56.840 --> 00:07:58.040]  我們要問
[00:07:58.040 --> 00:07:58.640]  在生活
[00:07:58.640 --> 00:08:01.040]  不同的需要挑戰裡面
[00:08:01.040 --> 00:08:03.840]  我們要什麼的智慧
[00:08:03.840 --> 00:08:05.840]  去幫助我們解決問題
[00:08:05.840 --> 00:08:08.440]  是不是我們想從神
[00:08:08.440 --> 00:08:10.040]  得到他的智慧
[00:08:10.240 --> 00:08:11.040]  以致我們
[00:08:11.040 --> 00:08:13.040]  問題解決的時候
[00:08:13.040 --> 00:08:15.040]  得到祂的喜悅呢
[00:08:15.040 --> 00:08:17.240]  在《雅各書》
[00:08:17.240 --> 00:08:18.840]  可能大家以前都已經
[00:08:18.840 --> 00:08:21.040]  有機會聽到很多的教導了
[00:08:21.040 --> 00:08:22.440]  我們知道
[00:08:22.440 --> 00:08:25.640]  它提到信徒不要在生活裡面
[00:08:25.640 --> 00:08:28.240]  會面對很多的難處和思念
[00:08:28.240 --> 00:08:30.440]  不過雅各鼓勵他們
[00:08:30.440 --> 00:08:32.040]  難處思念
[00:08:32.040 --> 00:08:34.040]  其實是神容許一個
[00:08:34.040 --> 00:08:35.840]  令我們能夠成長
[00:08:35.840 --> 00:08:36.840]  我們的生命
[00:08:36.840 --> 00:08:39.840]  我們的屬靈生命是更加成熟的方法
[00:08:40.840 --> 00:08:41.640]  很簡單
[00:08:41.640 --> 00:08:43.640]  有工作壓力的時候
[00:08:43.640 --> 00:08:45.840]  大家都會更加依靠神
[00:08:45.840 --> 00:08:49.640]  那何謂成熟的屬靈生命呢
[00:08:49.640 --> 00:08:52.640]  一個成熟屬靈生命的指標
[00:08:52.640 --> 00:08:55.640]  就是你要知道你自己的內裡
[00:08:55.640 --> 00:08:57.240]  你的動機
[00:08:57.240 --> 00:08:58.840]  你的心思意念
[00:08:58.840 --> 00:09:00.440]  是不是討神喜悅
[00:09:00.440 --> 00:09:02.240]  是不是合乎他的教導
[00:09:02.240 --> 00:09:04.440]  所以在上個月
[00:09:04.440 --> 00:09:08.040]  大家讀到《雅各書》的第三章
[00:09:08.440 --> 00:09:11.040]  開首第一節十二節就告訴我們
[00:09:11.040 --> 00:09:13.440]  到底我們怎樣用我們的舌頭
[00:09:13.440 --> 00:09:15.440]  我們的言語是怎樣呢
[00:09:15.440 --> 00:09:18.040]  其實你所說的話
[00:09:18.040 --> 00:09:20.040]  就彰顯了你裡面
[00:09:20.040 --> 00:09:22.640]  實際的靈命是怎樣
[00:09:22.640 --> 00:09:25.040]  今天我們要看的
[00:09:25.040 --> 00:09:26.840]  由三章十三節
[00:09:26.840 --> 00:09:28.640]  去到第四章的三節
[00:09:28.640 --> 00:09:30.840]  就說到我們要看
[00:09:30.840 --> 00:09:33.040]  到底我們自己的行事為人
[00:09:33.040 --> 00:09:34.240]  所用的智慧
[00:09:34.240 --> 00:09:37.040]  是不是神所喜悅的
[00:09:37.440 --> 00:09:40.040]  從神而來的屬天的智慧
[00:09:40.040 --> 00:09:42.440]  那我們怎樣知道
[00:09:42.440 --> 00:09:44.040]  我們所擁有的智慧
[00:09:44.040 --> 00:09:45.640]  或者我們所用的智慧
[00:09:45.640 --> 00:09:47.240]  是從神而來呢
[00:09:47.240 --> 00:09:49.040]  在這段經文裡面
[00:09:49.040 --> 00:09:52.040]  神就給了我們一些試金石
[00:09:52.040 --> 00:09:53.840]  去測試一下
[00:09:53.840 --> 00:09:55.840]  當我們繼續
[00:09:55.840 --> 00:09:57.440]  來看神的教導之前
[00:09:57.440 --> 00:09:58.440]  我想邀請大家
[00:09:58.440 --> 00:09:59.840]  跟我一同的禱告
[00:09:59.840 --> 00:10:02.640]  我們主我們的神
[00:10:02.640 --> 00:10:04.040]  我們感謝祢
[00:10:04.040 --> 00:10:06.840]  每當我們願意來到祢面前
[00:10:07.440 --> 00:10:09.840]  將我們自己的需要
[00:10:09.840 --> 00:10:12.840]  困難帶到祢的補助前的時候
[00:10:12.840 --> 00:10:14.440]  神我們感恩
[00:10:14.440 --> 00:10:17.440]  祢用祢自己無比的榮耀
[00:10:17.440 --> 00:10:19.040]  恩典來幫助我們
[00:10:19.040 --> 00:10:20.840]  當我們願意
[00:10:20.840 --> 00:10:22.840]  來到就近祢的時候
[00:10:22.840 --> 00:10:25.840]  將聖靈檢測我們裡面的內心
[00:10:25.840 --> 00:10:28.440]  如果有任何的不理不喜悅的
[00:10:28.440 --> 00:10:29.640]  有黑暗的
[00:10:29.640 --> 00:10:31.040]  主我們更加感恩的
[00:10:31.040 --> 00:10:33.040]  就是祢願意來幫助我們
[00:10:33.040 --> 00:10:34.040]  潔淨我們
[00:10:34.040 --> 00:10:36.440]  更加讓你自己的智慧
[00:10:36.640 --> 00:10:37.840]  祢自己的聖潔
[00:10:37.840 --> 00:10:40.240]  來滿足我們心靈的需要
[00:10:40.240 --> 00:10:41.840]  主我們祈求祢
[00:10:41.840 --> 00:10:42.640]  在這一刻
[00:10:42.640 --> 00:10:44.240]  我們來到祢的面前
[00:10:44.240 --> 00:10:47.040]  讓祢親自來教導我們
[00:10:47.040 --> 00:10:48.240]  幫助我們
[00:10:48.240 --> 00:10:49.840]  讓我們能夠看得到
[00:10:49.840 --> 00:10:51.040]  如何行在
[00:10:51.040 --> 00:10:53.240]  祢一個所喜悅的生活裡面
[00:10:53.240 --> 00:10:56.440]  以致我們不單止能夠蒙受祢的恩典
[00:10:56.440 --> 00:10:58.240]  也能夠榮耀祢的名
[00:10:58.240 --> 00:11:00.840]  主我們誠心的禱告
[00:11:00.840 --> 00:11:03.440]  是奉救主耶穌的名而求
[00:11:03.440 --> 00:11:04.440]  阿們
[00:11:04.440 --> 00:11:05.440]  我們來聽聽
[00:11:05.440 --> 00:11:06.440]  這個主題
[00:11:06.440 --> 00:11:07.440]  是關於什麼呢
[00:11:07.440 --> 00:11:08.440]  我們來聽聽
[00:11:08.440 --> 00:11:09.440]  這個主題是關於什麼呢
[00:11:09.440 --> 00:11:10.440]  我們來聽聽
[00:11:10.440 --> 00:11:11.440]  這個主題是關於什麼呢
[00:11:11.440 --> 00:11:12.440]  我們來聽聽
[00:11:12.440 --> 00:11:13.440]  這個主題是關於什麼呢
[00:11:13.440 --> 00:11:14.440]  我們來聽聽
[00:11:14.440 --> 00:11:15.440]  這個主題是關於什麼呢
[00:11:15.440 --> 00:11:16.440]  我們來聽聽
[00:11:16.440 --> 00:11:17.440]  這個主題是關於什麼呢
[00:11:17.440 --> 00:11:18.440]  我們來聽聽
[00:11:18.440 --> 00:11:19.440]  這個主題是關於什麼呢
[00:11:19.440 --> 00:11:20.440]  我們來聽聽
[00:11:20.440 --> 00:11:21.440]  這個主題是關於什麼呢
[00:11:21.440 --> 00:11:22.440]  我們來聽聽
[00:11:22.440 --> 00:11:23.440]  這個主題是關於什麼呢
[00:11:23.440 --> 00:11:24.440]  我們來聽聽
[00:11:24.440 --> 00:11:25.440]  這個主題是關於什麼呢
[00:11:25.440 --> 00:11:26.440]  我們來聽聽
[00:11:26.440 --> 00:11:27.440]  這個主題是關於什麼呢
[00:11:27.440 --> 00:11:28.440]  我們來聽聽
[00:11:28.440 --> 00:11:29.440]  這個主題是關於什麼呢
[00:11:29.440 --> 00:11:30.440]  我們來聽聽
[00:11:30.440 --> 00:11:31.440]  這個主題是關於什麼呢
[00:11:31.440 --> 00:11:32.440]  我們來聽聽
[00:11:32.440 --> 00:11:33.440]  這個主題是關於什麼呢
[00:11:33.440 --> 00:11:34.440]  我們來聽聽
[00:11:34.440 --> 00:11:35.440]  這個主題是關於什麼呢
[00:11:35.440 --> 00:11:36.440]  我們來聽聽
[00:11:36.440 --> 00:11:37.440]  這個主題是關於什麼呢
[00:11:37.440 --> 00:11:38.440]  我們來聽聽
[00:11:38.440 --> 00:11:39.440]  這個主題是關於什麼呢
[00:11:39.440 --> 00:11:40.440]  我們來聽聽
[00:11:40.440 --> 00:11:41.440]  這個主題是關於什麼呢
[00:11:41.440 --> 00:11:42.440]  我們來聽聽
[00:11:42.440 --> 00:11:43.440]  這個主題是關於什麼呢
[00:11:43.440 --> 00:11:44.440]  我們來聽聽
[00:11:44.440 --> 00:11:45.440]  這個主題是關於什麼呢
[00:11:45.440 --> 00:11:46.440]  我們來聽聽
[00:11:46.440 --> 00:11:47.440]  這個主題是關於什麼呢
[00:11:47.440 --> 00:11:48.440]  我們來聽聽
[00:11:48.440 --> 00:11:49.440]  這個主題是關於什麼呢
[00:11:49.440 --> 00:11:50.440]  我們來聽聽
[00:11:50.440 --> 00:11:51.440]  這個主題是關於什麼呢
[00:11:51.440 --> 00:11:52.440]  我們來聽聽
[00:11:52.440 --> 00:11:53.440]  這個主題是關於什麼呢
[00:11:53.440 --> 00:11:54.440]  我們來聽聽
[00:11:54.440 --> 00:11:55.440]  這個主題是關於什麼呢
[00:11:55.440 --> 00:11:56.440]  我們來聽聽
[00:11:56.440 --> 00:11:57.440]  這個主題是關於什麼呢
[00:11:57.440 --> 00:11:58.440]  我們來聽聽
[00:11:58.440 --> 00:11:59.440]  這個主題是關於什麼呢
[00:11:59.440 --> 00:12:00.440]  我們來聽聽
[00:12:00.440 --> 00:12:01.440]  這個主題是關於什麼呢
[00:12:01.440 --> 00:12:02.440]  我們來聽聽
[00:12:02.440 --> 00:12:03.440]  這個主題是關於什麼呢
[00:12:03.440 --> 00:12:04.440]  我們來聽聽
[00:12:04.440 --> 00:12:05.440]  這個主題是關於什麼呢
[00:12:05.440 --> 00:12:06.440]  我們來聽聽
[00:12:06.440 --> 00:12:07.440]  這個主題是關於什麼呢
[00:12:07.440 --> 00:12:08.440]  我們來聽聽
[00:12:08.440 --> 00:12:09.440]  這個主題是關於什麼呢
[00:12:09.440 --> 00:12:10.440]  我們來聽聽
[00:12:10.440 --> 00:12:11.440]  這個主題是關於什麼呢
[00:12:11.440 --> 00:12:12.440]  我們來聽聽
[00:12:12.440 --> 00:12:13.440]  這個主題是關於什麼呢
[00:12:13.440 --> 00:12:14.440]  我們來聽聽
[00:12:14.440 --> 00:12:15.440]  這個主題是關於什麼呢
[00:12:15.440 --> 00:12:16.440]  我們來聽聽
[00:12:16.440 --> 00:12:17.440]  這個主題是關於什麼呢
[00:12:17.440 --> 00:12:18.440]  我們來聽聽
[00:12:18.440 --> 00:12:19.440]  這個主題是關於什麼呢
[00:12:19.440 --> 00:12:20.440]  我們來聽聽
[00:12:20.440 --> 00:12:21.440]  這個主題是關於什麼呢
[00:12:21.440 --> 00:12:22.440]  我們來聽聽
[00:12:22.440 --> 00:12:23.440]  這個主題是關於什麼呢
[00:12:23.440 --> 00:12:24.440]  我們來聽聽
[00:12:24.440 --> 00:12:25.440]  這個主題是關於什麼呢
[00:12:25.440 --> 00:12:26.440]  我們來聽聽
[00:12:26.440 --> 00:12:27.440]  這個主題是關於什麼呢
[00:12:27.440 --> 00:12:28.440]  我們來聽聽
[00:12:28.440 --> 00:12:29.440]  這個主題是關於什麼呢
[00:12:29.440 --> 00:12:30.440]  我們來聽聽
[00:12:30.440 --> 00:12:31.440]  這個主題是關於什麼呢
[00:12:31.440 --> 00:12:32.440]  我們來聽聽
[00:12:32.440 --> 00:12:33.440]  這個主題是關於什麼呢
[00:12:33.440 --> 00:12:34.440]  我們來聽聽
[00:12:34.440 --> 00:12:35.440]  這個主題是關於什麼呢
[00:12:35.440 --> 00:12:36.440]  我們來聽聽
[00:12:36.440 --> 00:12:37.440]  這個主題是關於什麼呢
[00:12:37.440 --> 00:12:38.440]  我們來聽聽
[00:12:38.440 --> 00:12:39.440]  這個主題是關於什麼呢
[00:12:39.440 --> 00:12:40.440]  我們來聽聽
[00:12:40.440 --> 00:12:41.440]  這個主題是關於什麼呢
[00:12:41.440 --> 00:12:42.440]  我們來聽聽
[00:12:42.440 --> 00:12:43.440]  這個主題是關於什麼呢
[00:12:43.440 --> 00:12:44.440]  我們來聽聽
[00:12:44.440 --> 00:12:45.440]  這個主題是關於什麼呢
[00:12:45.440 --> 00:12:46.440]  我們來聽聽
[00:12:46.440 --> 00:12:47.440]  這個主題是關於什麼呢
[00:12:47.440 --> 00:12:48.440]  我們來聽聽
[00:12:48.440 --> 00:12:49.440]  這個主題是關於什麼呢
[00:12:49.440 --> 00:12:50.440]  我們來聽聽
[00:12:50.440 --> 00:12:51.440]  這個主題是關於什麼呢
[00:12:51.440 --> 00:12:52.440]  我們來聽聽
[00:12:52.440 --> 00:12:53.440]  這個主題是關於什麼呢
[00:12:53.440 --> 00:12:54.440]  我們來聽聽
[00:12:54.440 --> 00:12:55.440]  這個主題是關於什麼呢
[00:12:55.440 --> 00:12:56.440]  我們來聽聽
[00:12:56.440 --> 00:12:57.440]  這個主題是關於什麼呢
[00:12:57.440 --> 00:12:58.440]  我們來聽聽
[00:12:58.440 --> 00:12:59.440]  這個主題是關於什麼呢
[00:12:59.440 --> 00:13:00.440]  我們來聽聽
[00:13:00.440 --> 00:13:01.440]  這個主題是關於什麼呢
[00:13:01.440 --> 00:13:02.440]  我們來聽聽
[00:13:02.440 --> 00:13:03.440]  這個主題是關於什麼呢
[00:13:03.440 --> 00:13:04.440]  我們來聽聽
[00:13:04.440 --> 00:13:05.440]  這個主題是關於什麼呢
[00:13:05.440 --> 00:13:06.440]  我們來聽聽
[00:13:06.440 --> 00:13:07.440]  這個主題是關於什麼呢
[00:13:07.440 --> 00:13:08.440]  我們來聽聽
[00:13:08.440 --> 00:13:09.440]  這個主題是關於什麼呢
[00:13:09.440 --> 00:13:10.440]  我們來聽聽
[00:13:10.440 --> 00:13:11.440]  這個主題是關於什麼呢
[00:13:11.440 --> 00:13:12.440]  我們來聽聽
[00:13:12.440 --> 00:13:13.440]  這個主題是關於什麼呢
[00:13:13.440 --> 00:13:14.440]  我們來聽聽
[00:13:14.440 --> 00:13:15.440]  這個主題是關於什麼呢
[00:13:15.440 --> 00:13:16.440]  我們來聽聽
[00:13:16.440 --> 00:13:17.440]  這個主題是關於什麼呢
[00:13:17.440 --> 00:13:18.440]  我們來聽聽
[00:13:18.440 --> 00:13:19.440]  這個主題是關於什麼呢
[00:13:19.440 --> 00:13:20.440]  我們來聽聽
[00:13:20.440 --> 00:13:21.440]  這個主題是關於什麼呢
[00:13:21.440 --> 00:13:22.440]  我們來聽聽
[00:13:22.440 --> 00:13:23.440]  這個主題是關於什麼呢
[00:13:23.440 --> 00:13:24.440]  我們來聽聽
[00:13:24.440 --> 00:13:25.440]  這個主題是關於什麼呢
[00:13:25.440 --> 00:13:26.440]  我們來聽聽
[00:13:26.440 --> 00:13:27.440]  這個主題是關於什麼呢
[00:13:27.440 --> 00:13:28.440]  我們來聽聽
[00:13:28.440 --> 00:13:29.440]  這個主題是關於什麼呢
[00:13:29.440 --> 00:13:30.440]  我們來聽聽
