
[00:00:00.000 --> 00:00:06.000]  今天讓我們一起去測驗上帝在我們生命的作為
[00:02:00.000 --> 00:02:05.000]  就像耶利米蘇17章9-10節,一起讀
[00:02:05.000 --> 00:02:11.000]  人心比萬物都詭詐,壞到極處,誰能識透呢?
[00:02:11.000 --> 00:02:17.000]  我耶和華是監察人心,考驗人肺腑的
[00:02:17.000 --> 00:02:23.000]  要按各人所行的和他做事的結果報應他
[00:02:23.000 --> 00:02:26.000]  沒錯,戴維不害怕神測驗他
[00:02:26.000 --> 00:02:29.000]  因為他不單覺得神要監察他
[00:02:29.000 --> 00:02:33.000]  更加是在經文裡說,神是認識他
[00:02:33.000 --> 00:02:36.000]  認識代表戴維和神有一份很深厚的關係
[00:02:36.000 --> 00:02:38.000]  不只是知識層面
[00:02:38.000 --> 00:02:42.000]  更加是表達到戴維知道神的心
[00:02:42.000 --> 00:02:45.000]  認識或知道,如果你看回《詩篇》139篇
[00:02:45.000 --> 00:02:47.000]  出現了六次
[00:02:47.000 --> 00:02:51.000]  反映了戴維對上帝不只是頭腦上
[00:02:51.000 --> 00:02:53.000]  而是在他生活當中
[00:02:53.000 --> 00:02:55.000]  第二和第四節提到
[00:02:55.000 --> 00:02:58.000]  無論他坐下、起來、走路、躺臥
[00:02:58.000 --> 00:03:01.000]  或動或靜,當中的行為、思想
[00:03:01.000 --> 00:03:04.000]  甚至他講每一句話
[00:03:04.000 --> 00:03:08.000]  戴維都說,你在我前後環繞我
[00:03:08.000 --> 00:03:10.000]  按手在我身上
[00:03:10.000 --> 00:03:14.000]  環繞是代表著神的保護和看顧
[00:03:14.000 --> 00:03:16.000]  戴維對神的察驗
[00:03:16.000 --> 00:03:19.000]  甚至覺得神好像按手在他身上
[00:03:19.000 --> 00:03:24.000]  神的祝福和保守都深深觸動戴維的心
[00:03:24.000 --> 00:03:26.000]  今早感受到不同嗎?
[00:03:26.000 --> 00:03:28.000]  有一點點
[00:03:28.000 --> 00:03:29.000]  為什麼?
[00:03:29.000 --> 00:03:31.000]  有陽光,比起昨天來說
[00:03:31.000 --> 00:03:33.000]  昨天比較天陰
[00:03:33.000 --> 00:03:35.000]  中午依然寒冷
[00:03:35.000 --> 00:03:37.000]  但我今早回來的時候感受到陽光
[00:03:37.000 --> 00:03:40.000]  你感受到陽光給你的溫暖
[00:03:40.000 --> 00:03:41.000]  我不知道你有沒有覺得
[00:03:41.000 --> 00:03:43.000]  有時候你會覺得像小惠姐妹一樣
[00:03:43.000 --> 00:03:45.000]  你會覺得在患難中
[00:03:45.000 --> 00:03:48.000]  神的手好像很溫暖地抱著你
[00:03:48.000 --> 00:03:51.000]  這就是聖經所說的戴維
[00:03:51.000 --> 00:03:54.000]  不知道他面對什麼情況
[00:03:54.000 --> 00:03:55.000]  這裡沒有說
[00:03:55.000 --> 00:03:56.000]  但無論他在患難
[00:03:56.000 --> 00:03:59.000]  或你看過戴維一生經歷高和低
[00:03:59.000 --> 00:04:02.000]  他曾經在登基作王很輝煌的時候
[00:04:02.000 --> 00:04:05.000]  但也有落魄被訴羅追逼的時候
[00:04:05.000 --> 00:04:08.000]  也有和拔茲巴范姦淫的時候
[00:04:08.000 --> 00:04:10.000]  認罪悔改流淚的時候
[00:04:10.000 --> 00:04:12.000]  無論他在什麼時光
[00:04:12.000 --> 00:04:13.000]  他這一刻
[00:04:13.000 --> 00:04:16.000]  他察驗到神是環繞他
[00:04:16.000 --> 00:04:18.000]  保護著他
[00:04:18.000 --> 00:04:20.000]  所以在第六節
[00:04:20.000 --> 00:04:24.000]  他發出了一個從心而發的讚歎
[00:04:24.000 --> 00:04:25.000]  他這樣說
[00:04:25.000 --> 00:04:27.000]  這樣的知識奇妙
[00:04:27.000 --> 00:04:29.000]  是我不能測的
[00:04:29.000 --> 00:04:30.000]  然後說什麼
[00:04:30.000 --> 00:04:33.000]  至高是我不能及的
[00:04:33.000 --> 00:04:35.000]  聖經新譯本說
[00:04:35.000 --> 00:04:37.000]  不能理解
[00:04:37.000 --> 00:04:39.000]  至高即是高超
[00:04:39.000 --> 00:04:40.000]  頂尖我又不知道你
[00:04:40.000 --> 00:04:41.000]  如果你真的認識神
[00:04:41.000 --> 00:04:42.000]  或者你信了主那麼久
[00:04:42.000 --> 00:04:44.000]  你會發覺認識神
[00:04:44.000 --> 00:04:47.000]  不只是頭腦上的一些知識
[00:04:47.000 --> 00:04:49.000]  如果你真的經歷過與神相遇的話
[00:04:49.000 --> 00:04:50.000]  你會好像戴維一樣
[00:04:50.000 --> 00:04:53.000]  你發現神在我們身上的愛
[00:04:53.000 --> 00:04:54.000]  是不能理解的
[00:04:54.000 --> 00:04:55.000]  解釋不了的
[00:04:55.000 --> 00:04:58.000]  祂在我們生命的作為是高超的
[00:04:58.000 --> 00:05:00.000]  你不明白為什麼神會有這樣的安排
[00:05:00.000 --> 00:05:02.000]  是不能夠測度的
[00:05:02.000 --> 00:05:05.000]  所以你渴望好像戴維一樣嗎
[00:05:05.000 --> 00:05:06.000]  其實一點都不困難的
[00:05:06.000 --> 00:05:08.000]  所以今天我會用五個的R
[00:05:08.000 --> 00:05:10.000]  帶領大家在詩篇當中
[00:05:10.000 --> 00:05:12.000]  甚至今天我們說
[00:05:12.000 --> 00:05:13.000]  祈禱嘛
[00:05:13.000 --> 00:05:14.000]  信靠嘛
[00:05:14.000 --> 00:05:15.000]  怎樣祈禱
[00:05:15.000 --> 00:05:16.000]  怎樣信靠呢
[00:05:16.000 --> 00:05:18.000]  第一個R
[00:05:18.000 --> 00:05:20.000]  我們看看PowerPoint
[00:05:20.000 --> 00:05:21.000]  Release
[00:05:21.000 --> 00:05:23.000]  回味
[00:05:23.000 --> 00:05:25.000]  回味是什麼呢
[00:05:25.000 --> 00:05:27.000]  回味就好像戴維一樣
[00:05:27.000 --> 00:05:29.000]  無論你坐下
[00:05:29.000 --> 00:05:30.000]  無論你起來
[00:05:30.000 --> 00:05:31.000]  你走路
[00:05:31.000 --> 00:05:32.000]  你躺臥
[00:05:32.000 --> 00:05:33.000]  你上班
[00:05:33.000 --> 00:05:34.000]  你上教會
[00:05:34.000 --> 00:05:35.000]  你回家
[00:05:35.000 --> 00:05:36.000]  你說話
[00:05:36.000 --> 00:05:37.000]  你靜默
[00:05:37.000 --> 00:05:38.000]  你休息
[00:05:38.000 --> 00:05:39.000]  你都求神去監察你
[00:05:39.000 --> 00:05:41.000]  你知道神是無所不知的
[00:05:41.000 --> 00:05:44.000]  但是實況有時候我們沒有用心去測驗
[00:05:44.000 --> 00:05:46.000]  每一刻
[00:05:46.000 --> 00:05:47.000]  每一天
[00:05:47.000 --> 00:05:48.000]  很簡單
[00:05:48.000 --> 00:05:50.000]  每一刻的生命
[00:05:50.000 --> 00:05:51.000]  你有沒有發現
[00:05:51.000 --> 00:05:53.000]  上帝都在掌管
[00:05:53.000 --> 00:05:54.000]  今天我們都很忙
[00:05:54.000 --> 00:05:57.000]  忙碌就令我們忘記
[00:05:57.000 --> 00:05:59.000]  上帝的恩典和作為
[00:05:59.000 --> 00:06:01.000]  所以你可以試一下
[00:06:01.000 --> 00:06:02.000]  一天
[00:06:02.000 --> 00:06:03.000]  小惠先頭說
[00:06:03.000 --> 00:06:04.000]  每天安靜
[00:06:04.000 --> 00:06:05.000]  十分鐘嘛
[00:06:05.000 --> 00:06:07.000]  二十分鐘都沒有
[00:06:07.000 --> 00:06:08.000]  你試一下
[00:06:08.000 --> 00:06:09.000]  安靜
[00:06:09.000 --> 00:06:10.000]  Release
[00:06:10.000 --> 00:06:11.000]  回味一下
[00:06:11.000 --> 00:06:13.000]  回味一下一天所經歷的
[00:06:13.000 --> 00:06:16.000]  可能是你那天靈修的經文
[00:06:16.000 --> 00:06:18.000]  可能是剛剛先頭崇拜的一首詩歌
[00:06:18.000 --> 00:06:20.000]  你想起來的時候
[00:06:20.000 --> 00:06:22.000]  你覺得很觸動你
[00:06:22.000 --> 00:06:24.000]  憑你而行
[00:06:24.000 --> 00:06:26.000]  或者可能你回教會見到
[00:06:26.000 --> 00:06:27.000]  一朵很美麗的鮮花
[00:06:27.000 --> 00:06:29.000]  甚至今天我們在台上
[00:06:29.000 --> 00:06:30.000]  很美啊
[00:06:30.000 --> 00:06:31.000]  平時沒有啊
[00:06:31.000 --> 00:06:32.000]  鮮花
[00:06:32.000 --> 00:06:33.000]  你聞到
[00:06:33.000 --> 00:06:34.000]  我在這裡
[00:06:34.000 --> 00:06:35.000]  聞到那些氣味
[00:06:35.000 --> 00:06:36.000]  你感受到
[00:06:36.000 --> 00:06:37.000]  很微小的
[00:06:37.000 --> 00:06:38.000]  你都可以感受到
[00:06:38.000 --> 00:06:41.000]  上帝給你的安慰
[00:06:41.000 --> 00:06:42.000]  甚至弟兄姊妹
[00:06:42.000 --> 00:06:43.000]  一句鼓勵的話
[00:06:43.000 --> 00:06:45.000]  這個就好像大衛所說
[00:06:45.000 --> 00:06:47.000]  你也心知我一切所行的
[00:06:47.000 --> 00:06:48.000]  我舌頭上的話
[00:06:48.000 --> 00:06:51.000]  我沒有一句不知道的
[00:06:51.000 --> 00:06:53.000]  一切我們所作的
[00:06:53.000 --> 00:06:55.000]  一切我們所講的
[00:06:55.000 --> 00:06:56.000]  神都知道
[00:06:56.000 --> 00:06:58.000]  但同時你有沒有測驗到
[00:06:58.000 --> 00:07:00.000]  神在你生命當中
[00:07:00.000 --> 00:07:02.000]  祂有事要跟你說呢
[00:07:02.000 --> 00:07:04.000]  所以你每一天都可以向神
[00:07:04.000 --> 00:07:06.000]  去為自己禱告
[00:07:06.000 --> 00:07:07.000]  求神去監察我們
[00:07:07.000 --> 00:07:09.000]  認識我們
[00:07:09.000 --> 00:07:10.000]  播道神學院的院長
[00:07:10.000 --> 00:07:12.000]  葛文慈牧師在他的著作
[00:07:12.000 --> 00:07:14.000]  一切從祈禱開始
[00:07:14.000 --> 00:07:15.000]  他鼓勵我們
[00:07:15.000 --> 00:07:17.000]  他說為自己祈求
[00:07:17.000 --> 00:07:19.000]  是一個人躺開我們的心靈
[00:07:19.000 --> 00:07:21.000]  到上帝面前最自然的反應
[00:07:21.000 --> 00:07:24.000]  這個也是正好體驗上帝
[00:07:24.000 --> 00:07:26.000]  和我們之間應有的關係
[00:07:26.000 --> 00:07:28.000]  我們得著上帝的幫助和恩典
[00:07:28.000 --> 00:07:31.000]  心靈就會有真正的滿足
[00:07:31.000 --> 00:07:32.000]  所以每一天
[00:07:32.000 --> 00:07:34.000]  你在安靜當中
[00:07:34.000 --> 00:07:35.000]  為自己去禱告
[00:07:35.000 --> 00:07:36.000]  求神去光照你
[00:07:36.000 --> 00:07:37.000]  就像大衛一樣
[00:07:37.000 --> 00:07:39.000]  第一節的禱告
[00:07:39.000 --> 00:07:40.000]  耶和華
[00:07:40.000 --> 00:07:42.000]  你已經監察我
[00:07:42.000 --> 00:07:43.000]  認識我
[00:07:43.000 --> 00:07:45.000]  所以當你打開你的心
[00:07:45.000 --> 00:07:46.000]  讓神去監察你
[00:07:46.000 --> 00:07:48.000]  讓神去光照你的時候
[00:07:48.000 --> 00:07:50.000]  讓你去測驗到
[00:07:50.000 --> 00:07:51.000]  每一天
[00:07:51.000 --> 00:07:53.000]  神怎樣去幫助你
[00:07:53.000 --> 00:07:54.000]  你回味
[00:07:54.000 --> 00:07:56.000]  真實一點
[00:07:56.000 --> 00:07:57.000]  我們廣東話
[00:07:57.000 --> 00:07:58.000]  很容易說
[00:07:58.000 --> 00:07:59.000]  真實一點
[00:07:59.000 --> 00:08:00.000]  每一天的味道
[00:08:00.000 --> 00:08:01.000]  很簡單的
[00:08:01.000 --> 00:08:02.000]  有什麼
[00:08:02.000 --> 00:08:03.000]  這一天
[00:08:03.000 --> 00:08:05.000]  是令你滿足的呢
[00:08:05.000 --> 00:08:07.000]  接下來是冬天
[00:08:07.000 --> 00:08:08.000]  有沒有什麼
[00:08:08.000 --> 00:08:09.000]  我們和家人會做冬天的一切
[00:08:09.000 --> 00:08:10.000]  舉起雙手
[00:08:10.000 --> 00:08:11.000]  嘩
[00:08:11.000 --> 00:08:12.000]  很感恩
[00:08:12.000 --> 00:08:14.000]  平時覺得理所當然
[00:08:14.000 --> 00:08:15.000]  疫情
[00:08:15.000 --> 00:08:16.000]  能夠和二孫
[00:08:16.000 --> 00:08:17.000]  我們很多長者當中
[00:08:17.000 --> 00:08:18.000]  一起吃一頓飯
[00:08:18.000 --> 00:08:20.000]  不是必然的
[00:08:20.000 --> 00:08:22.000]  真的
[00:08:22.000 --> 00:08:23.000]  你感受一下
[00:08:23.000 --> 00:08:25.000]  可能和家人吃一餐
[00:08:25.000 --> 00:08:27.000]  可能是你讀經的時候
[00:08:27.000 --> 00:08:29.000]  突然有一句經文
[00:08:29.000 --> 00:08:30.000]  很觸動你
[00:08:30.000 --> 00:08:32.000]  又或者可能在聖誕探訪
[00:08:32.000 --> 00:08:33.000]  你見到街坊
[00:08:33.000 --> 00:08:35.000]  流露一個很燦爛的笑容
[00:08:35.000 --> 00:08:36.000]  你回味一點
[00:08:36.000 --> 00:08:38.000]  神在你生命裡面的味道
[00:08:38.000 --> 00:08:40.000]  有時我們
[00:08:40.000 --> 00:08:41.000]  香港人都是吃飯
[00:08:41.000 --> 00:08:42.000]  很快的
[00:08:42.000 --> 00:08:43.000]  吃完
[00:08:43.000 --> 00:08:45.000]  下肚都不知道什麼味道
[00:08:45.000 --> 00:08:46.000]  生命都一樣
[00:08:46.000 --> 00:08:47.000]  為什麼我們不能夠
[00:08:47.000 --> 00:08:49.000]  測驗神的同在呢
[00:08:49.000 --> 00:08:50.000]  太快了
[00:08:50.000 --> 00:08:51.000]  你忘記了
[00:08:51.000 --> 00:08:53.000]  原來上帝有很多的愛和恩典
[00:08:53.000 --> 00:08:56.000]  你聽到小惠所說
[00:08:56.000 --> 00:08:57.000]  很微小的一些東西
[00:08:57.000 --> 00:08:58.000]  一隻藥
[00:08:58.000 --> 00:08:59.000]  一個的經歷
[00:08:59.000 --> 00:09:00.000]  一個的鼓勵
[00:09:00.000 --> 00:09:02.000]  原來都有神的同在
[00:09:02.000 --> 00:09:03.000]  唯有是這樣
[00:09:03.000 --> 00:09:04.000]  你才能夠
[00:09:04.000 --> 00:09:06.000]  好像詩人所說
[00:09:06.000 --> 00:09:09.000]  能夠測驗到上帝
[00:09:09.000 --> 00:09:11.000]  甚至你能夠
[00:09:11.000 --> 00:09:12.000]  好像大衛一樣
[00:09:12.000 --> 00:09:14.000]  能夠說到這一句話
[00:09:14.000 --> 00:09:16.000]  我們看看PowerPoint
[00:09:16.000 --> 00:09:18.000]  這樣的知識奇妙
[00:09:18.000 --> 00:09:20.000]  是我不能測的
[00:09:20.000 --> 00:09:21.000]  至高
[00:09:21.000 --> 00:09:22.000]  是我不能及的
[00:09:22.000 --> 00:09:24.000]  我們讀一次好嗎
[00:09:24.000 --> 00:09:26.000]  這樣的知識奇妙
[00:09:26.000 --> 00:09:28.000]  是我不能測的
[00:09:28.000 --> 00:09:29.000]  至高
[00:09:29.000 --> 00:09:31.000]  是我不能及的
[00:09:31.000 --> 00:09:34.000]  唯有你每一天這樣去測驗
[00:09:34.000 --> 00:09:35.000]  你就看到
[00:09:35.000 --> 00:09:37.000]  神原來是這麼厲害的
[00:09:37.000 --> 00:09:38.000]  高超的
[00:09:38.000 --> 00:09:39.000]  不能夠估計的
[00:09:39.000 --> 00:09:40.000]  我們進入
[00:09:40.000 --> 00:09:42.000]  今天講到的第二點
[00:09:42.000 --> 00:09:44.000]  神是存在
[00:09:44.000 --> 00:09:45.000]  求主引導
[00:09:45.000 --> 00:09:46.000]  我們一起讀
[00:09:46.000 --> 00:09:48.000]  我往那裡去
[00:09:48.000 --> 00:09:49.000]  躲避你的靈
[00:09:49.000 --> 00:09:51.000]  我往那裡逃
[00:09:51.000 --> 00:09:53.000]  躲避你的面
[00:09:53.000 --> 00:09:54.000]  我若升到天上
[00:09:54.000 --> 00:09:56.000]  你在那裡
[00:09:56.000 --> 00:09:58.000]  我若躺在陰間
[00:09:58.000 --> 00:10:00.000]  你也在那裡
[00:10:00.000 --> 00:10:03.000]  我若展開清晨的翅膀
[00:10:03.000 --> 00:10:05.000]  飛到海極居住
[00:10:05.000 --> 00:10:07.000]  就是在那裡
[00:10:07.000 --> 00:10:09.000]  你的手必引導我
[00:10:09.000 --> 00:10:12.000]  你的右手也必扶持我
[00:10:12.000 --> 00:10:13.000]  我若說
[00:10:13.000 --> 00:10:16.000]  黑暗必定壓碎我
[00:10:16.000 --> 00:10:17.000]  我周圍的亮光
[00:10:17.000 --> 00:10:19.000]  必成為黑夜
[00:10:19.000 --> 00:10:22.000]  黑暗對你不再是黑暗
[00:10:22.000 --> 00:10:25.000]  黑夜卻如白晝發亮
[00:10:25.000 --> 00:10:27.000]  黑暗和光明
[00:10:27.000 --> 00:10:31.000]  在你看來都是一樣
[00:10:31.000 --> 00:10:32.000]  沒錯
[00:10:32.000 --> 00:10:34.000]  大衛在這段經文
[00:10:34.000 --> 00:10:37.000]  一開始他發出了一連串的問題
[00:10:37.000 --> 00:10:39.000]  他說我往那裡去
[00:10:39.000 --> 00:10:40.000]  躲避你的靈
[00:10:40.000 --> 00:10:41.000]  我往那裡逃
[00:10:41.000 --> 00:10:43.000]  躲避你的面
[00:10:43.000 --> 00:10:45.000]  我們就這樣看很正常
[00:10:45.000 --> 00:10:46.000]  讀經也是這樣讀
[00:10:46.000 --> 00:10:49.000]  但你想想其實是有點矛盾的
[00:10:49.000 --> 00:10:50.000]  這個不單止是大衛矛盾
[00:10:50.000 --> 00:10:52.000]  也可能是人性的矛盾
[00:10:52.000 --> 00:10:53.000]  大衛是明知道
[00:10:53.000 --> 00:10:54.000]  或者我們也知道
[00:10:54.000 --> 00:10:56.000]  神是無所不在的
[00:10:56.000 --> 00:10:59.000]  但人性就是在罪惡恐懼自我當中
[00:10:59.000 --> 00:11:02.000]  人天生就喜歡逃跑
[00:11:02.000 --> 00:11:03.000]  躲避神
[00:11:03.000 --> 00:11:05.000]  正所謂畏罪潛逃
[00:11:05.000 --> 00:11:07.000]  所以昔日人類的始祖
[00:11:07.000 --> 00:11:09.000]  亞當你記得
[00:11:09.000 --> 00:11:11.000]  在《創世記》三章八節裡說
[00:11:11.000 --> 00:11:12.000]  天起了涼風
[00:11:12.000 --> 00:11:14.000]  夜和神在園中行走
[00:11:14.000 --> 00:11:16.000]  乃人和他妻子聽見神的聲音
[00:11:16.000 --> 00:11:19.000]  就藏在園裡的樹林中
[00:11:19.000 --> 00:11:20.000]  然後什麼
[00:11:20.000 --> 00:11:24.000]  躲避夜和還神的面
[00:11:24.000 --> 00:11:27.000]  人是喜歡躲避的
[00:11:27.000 --> 00:11:29.000]  若拿也是
[00:11:29.000 --> 00:11:30.000]  你記得嗎
[00:11:30.000 --> 00:11:31.000]  若拿先知若拿
[00:11:31.000 --> 00:11:32.000]  他不想去尼尼尾
[00:11:32.000 --> 00:11:33.000]  然後若拿卻起來
[00:11:33.000 --> 00:11:35.000]  逃往他斯去什麼
[00:11:35.000 --> 00:11:37.000]  躲避夜和還
[00:11:37.000 --> 00:11:38.000]  沒錯了
[00:11:38.000 --> 00:11:39.000]  今天
[00:11:39.000 --> 00:11:42.000]  你會不會躲避神呢
[00:11:42.000 --> 00:11:44.000]  我們經常說
[00:11:44.000 --> 00:11:46.000]  恩福堂是一個挺好躲的地方
[00:11:46.000 --> 00:11:48.000]  你可能躲在這裡很久了
[00:11:48.000 --> 00:11:49.000]  十年了二十年了
[00:11:49.000 --> 00:11:50.000]  坐在崇拜一國
[00:11:50.000 --> 00:11:52.000]  不用跟別人溝通
[00:11:52.000 --> 00:11:54.000]  你可能也在逃避神
[00:11:54.000 --> 00:11:56.000]  可能你感受到傷害
[00:11:56.000 --> 00:11:57.000]  疲乏
[00:11:57.000 --> 00:12:00.000]  或者你心中好像對人說
[00:12:00.000 --> 00:12:01.000]  甚至可能對神說
[00:12:01.000 --> 00:12:02.000]  不要搞我
[00:12:02.000 --> 00:12:03.000]  我自己一個在這裡就行了
[00:12:03.000 --> 00:12:05.000]  你讓我安安靜靜崇拜
[00:12:05.000 --> 00:12:06.000]  不用回團契
[00:12:06.000 --> 00:12:07.000]  我自己一個人
[00:12:07.000 --> 00:12:09.000]  其實可能也是一個躲避
[00:12:09.000 --> 00:12:12.000]  大衛他很決心要躲避
[00:12:12.000 --> 00:12:13.000]  他沒有來恩福堂
[00:12:13.000 --> 00:12:15.000]  但是他去了哪裡呢
[00:12:15.000 --> 00:12:16.000]  經文裡說
[00:12:16.000 --> 00:12:18.000]  我若升到天上
[00:12:18.000 --> 00:12:19.000]  你在哪裡
[00:12:19.000 --> 00:12:21.000]  我若躺在陰間
[00:12:21.000 --> 00:12:22.000]  你也在哪裡
[00:12:22.000 --> 00:12:24.000]  我若展開清晨的翅膀
[00:12:24.000 --> 00:12:26.000]  飛到海極居住
[00:12:26.000 --> 00:12:27.000]  他真的很決心
[00:12:27.000 --> 00:12:30.000]  他想著如果可以升到天上
[00:12:30.000 --> 00:12:32.000]  躺平在陰間
[00:12:32.000 --> 00:12:33.000]  甚至飛到海極
[00:12:33.000 --> 00:12:36.000]  他真的很立志想躲避神
[00:12:36.000 --> 00:12:38.000]  但是他發現原來去到哪裡
[00:12:38.000 --> 00:12:40.000]  神都在這裡
[00:12:40.000 --> 00:12:42.000]  神都是無所不在
[00:12:42.000 --> 00:12:43.000]  所以他由心而發
[00:12:43.000 --> 00:12:45.000]  在第十節那裡
[00:12:45.000 --> 00:12:47.000]  他發出一個很特別的反思
[00:12:47.000 --> 00:12:49.000]  我們一起讀
[00:12:49.000 --> 00:12:51.000]  就是在那裡
[00:12:51.000 --> 00:12:54.000]  你的手必引導我
[00:12:54.000 --> 00:12:57.000]  你的右手也必扶持我
[00:12:57.000 --> 00:12:58.000]  沒錯
[00:12:58.000 --> 00:12:59.000]  神不是要抓我們
[00:12:59.000 --> 00:13:00.000]  你躲在哪裡
[00:13:00.000 --> 00:13:01.000]  我找你出來
[00:13:01.000 --> 00:13:02.000]  不是
[00:13:02.000 --> 00:13:04.000]  他的手不是要扎打
[00:13:04.000 --> 00:13:05.000]  他溫柔的手
[00:13:05.000 --> 00:13:07.000]  在這裡經文說是引導
[00:13:07.000 --> 00:13:10.000]  所以在原文是有引領帶領的意思
[00:13:10.000 --> 00:13:12.000]  同一個字其實我們很熟悉的
[00:13:12.000 --> 00:13:13.000]  在詩篇23篇
[00:13:13.000 --> 00:13:16.000]  他說他使我的靈魂蘇醒
[00:13:16.000 --> 00:13:18.000]  為自己的命
[00:13:18.000 --> 00:13:20.000]  引導我走二路
[00:13:20.000 --> 00:13:22.000]  所以左手
[00:13:22.000 --> 00:13:24.000]  上帝好像一個大目者
[00:13:24.000 --> 00:13:25.000]  引導我們
[00:13:25.000 --> 00:13:26.000]  你去那裡
[00:13:26.000 --> 00:13:27.000]  對你在那裡
[00:13:27.000 --> 00:13:28.000]  他不是要懲罰我們
[00:13:28.000 --> 00:13:31.000]  他要將我們每一隻迷途的小羔羊
[00:13:31.000 --> 00:13:33.000]  帶回到羊圈
[00:13:33.000 --> 00:13:35.000]  然後右手
[00:13:35.000 --> 00:13:36.000]  經文裡面說
[00:13:36.000 --> 00:13:39.000]  他就是要扶持我們
[00:13:39.000 --> 00:13:41.000]  你的右手必扶持我
[00:13:41.000 --> 00:13:43.000]  所以左手就引領著
[00:13:43.000 --> 00:13:45.000]  右手軟弱的扶持
[00:13:45.000 --> 00:13:46.000]  扶持原文
[00:13:46.000 --> 00:13:47.000]  又握著
[00:13:47.000 --> 00:13:48.000]  拉著
[00:13:48.000 --> 00:13:50.000]  即是一個父親
[00:13:50.000 --> 00:13:51.000]  很大隻的手
[00:13:51.000 --> 00:13:52.000]  你想想你爸爸
[00:13:52.000 --> 00:13:53.000]  很溫暖的手
[00:13:53.000 --> 00:13:55.000]  抓著你的小手
[00:13:55.000 --> 00:13:57.000]  所以走花市
[00:13:57.000 --> 00:13:59.000]  就算在商場很多人
[00:13:59.000 --> 00:14:00.000]  你不用怕
[00:14:00.000 --> 00:14:01.000]  因為神的大的手
[00:14:01.000 --> 00:14:02.000]  牽著你
[00:14:02.000 --> 00:14:04.000]  這裡可以說上帝和我們
[00:14:04.000 --> 00:14:08.000]  或者可以說上帝和大衛當中的關係是這麼好的
[00:14:08.000 --> 00:14:09.000]  所以弟兄姊妹
[00:14:09.000 --> 00:14:11.000]  當你再去反思的時候
[00:14:11.000 --> 00:14:12.000]  我們確實是需要
[00:14:12.000 --> 00:14:14.000]  有這份的蘇醒
[00:14:14.000 --> 00:14:16.000]  好像先後詩篇所說
[00:14:16.000 --> 00:14:18.000]  他使我靈魂蘇醒
[00:14:18.000 --> 00:14:19.000]  為自己的名
[00:14:19.000 --> 00:14:21.000]  引導我們走二路
[00:14:21.000 --> 00:14:22.000]  光照我們的心
[00:14:22.000 --> 00:14:23.000]  因為我們經常會躲
[00:14:23.000 --> 00:14:24.000]  埋怨神
[00:14:24.000 --> 00:14:26.000]  我們感到自己好像一個人
[00:14:26.000 --> 00:14:29.000]  我們在黑暗當中好像很無助
[00:14:29.000 --> 00:14:31.000]  不能夠測驗神的引導
