
[00:00:00.000 --> 00:00:01.000]  特別的呢?
[00:08:41.400 --> 00:08:43.400]  哇 跟著一個好大哥
[00:08:43.400 --> 00:08:44.400]  發達了
[00:08:44.400 --> 00:08:45.400]  榮耀滾滾來
[00:08:45.400 --> 00:08:47.400]  所以這一刻
[00:08:47.400 --> 00:08:49.400]  耶穌催迫門徒上雪
[00:08:49.400 --> 00:08:52.400]  迫門徒離開人群的擁戴
[00:08:52.400 --> 00:08:55.400]  進入一個充滿未知的行程裡
[00:08:55.400 --> 00:08:56.400]  當然了
[00:08:56.400 --> 00:08:57.400]  耶穌知道
[00:08:57.400 --> 00:08:58.400]  我們剛才也讀了
[00:08:58.400 --> 00:09:00.400]  耶穌知道風浪只是等著他們
[00:09:00.400 --> 00:09:03.400]  不過為什麼耶穌要製造這個場景呢
[00:09:03.400 --> 00:09:05.400]  第一個原因是因為
[00:09:05.400 --> 00:09:06.400]  經文第三節
[00:09:06.400 --> 00:09:07.400]  經文說
[00:09:07.400 --> 00:09:09.400]  耶穌獨自走到山上
[00:09:09.400 --> 00:09:10.400]  只有祂一個人在山上
[00:09:10.400 --> 00:09:12.400]  耶穌會表明一件事
[00:09:12.400 --> 00:09:15.400]  其實我不是來接受人的擁戴
[00:09:15.400 --> 00:09:16.400]  同樣的
[00:09:16.400 --> 00:09:17.400]  這一趟旅程
[00:09:17.400 --> 00:09:20.400]  門徒要在船上獨自面對風浪
[00:09:20.400 --> 00:09:21.400]  這一趟旅程
[00:09:21.400 --> 00:09:22.400]  這一趟挑戰
[00:09:22.400 --> 00:09:24.400]  其實耶穌刻意不和他們同行
[00:09:24.400 --> 00:09:27.400]  讓門徒親自面對
[00:09:27.400 --> 00:09:30.400]  其實耶穌要和門徒說一件事
[00:09:30.400 --> 00:09:33.400]  跟耶穌究竟是一回什麼事
[00:09:33.400 --> 00:09:34.400]  耶穌來到地上
[00:09:34.400 --> 00:09:36.400]  不是要來被推舉做王
[00:09:36.400 --> 00:09:38.400]  而是來預備為人而死
[00:09:38.400 --> 00:09:39.400]  同樣的
[00:09:39.400 --> 00:09:41.400]  跟隨耶穌的人來到地上
[00:09:41.400 --> 00:09:44.400]  不是為了要沾耶穌的光而響榮耀
[00:09:44.400 --> 00:09:46.400]  不是來享福
[00:09:46.400 --> 00:09:48.400]  而是來面對困難和挑戰
[00:09:48.400 --> 00:09:52.400]  這是這個旅程門徒的學習
[00:09:52.400 --> 00:09:54.400]  這個挑戰或困難是什麼呢
[00:09:54.400 --> 00:09:56.400]  讓我們繼續看下去
[00:09:56.400 --> 00:09:58.400]  第24節就知道
[00:09:58.400 --> 00:10:02.400]  原來這個困難是一個突如其來的大風浪
[00:10:02.400 --> 00:10:04.400]  他們在哪裡呢
[00:10:04.400 --> 00:10:05.400]  其實他們在加利利海
[00:10:05.400 --> 00:10:08.400]  加利利海其實是一個湖
[00:10:08.400 --> 00:10:09.400]  雖然是一個湖
[00:10:09.400 --> 00:10:11.400]  但因為地勢
[00:10:11.400 --> 00:10:16.400]  是被高山圍繞的一個低窪地方的大湖
[00:10:16.400 --> 00:10:19.400]  所以其實有大風浪仍然是可能
[00:10:19.400 --> 00:10:21.400]  因為我上網查資料
[00:10:21.400 --> 00:10:22.400]  其實我不是很清楚
[00:10:22.400 --> 00:10:23.400]  說錯了
[00:10:23.400 --> 00:10:24.400]  不要怪我
[00:10:24.400 --> 00:10:25.400]  尤其是讀地理那些
[00:10:25.400 --> 00:10:27.400]  不過我大概知道
[00:10:27.400 --> 00:10:28.400]  當黑門山
[00:10:28.400 --> 00:10:29.400]  很高的山
[00:10:29.400 --> 00:10:31.400]  冷空氣下來的時候
[00:10:31.400 --> 00:10:34.400]  形成的下坡峰會引致很大的浪
[00:10:34.400 --> 00:10:38.400]  那些浪甚至是一些很大殺傷力的風浪
[00:10:38.400 --> 00:10:42.400]  所以雖然這個湖仍然是很大的巨浪
[00:10:42.400 --> 00:10:44.400]  都會發生的
[00:10:44.400 --> 00:10:47.400]  如果你記得另一個在加利利湖上
[00:10:47.400 --> 00:10:48.400]  遇上風浪的事件
[00:10:48.400 --> 00:10:51.400]  那個平靜風和浪的事件
[00:10:51.400 --> 00:10:53.400]  當時那班門徒都是這樣說的
[00:10:53.400 --> 00:10:54.400]  他們問在船上
[00:10:54.400 --> 00:10:56.400]  一起在船上的耶穌
[00:10:56.400 --> 00:10:58.400]  他說夫子我們要喪命了
[00:10:58.400 --> 00:10:59.400]  你不顧嗎
[00:10:59.400 --> 00:11:00.400]  所以證明一件事
[00:11:00.400 --> 00:11:01.400]  就是那個浪
[00:11:01.400 --> 00:11:03.400]  那個湖裡面的浪
[00:11:03.400 --> 00:11:06.400]  其實可以大到令門徒裡面
[00:11:06.400 --> 00:11:07.400]  很多都是漁夫
[00:11:07.400 --> 00:11:09.400]  他們都在那個湖裡謀生
[00:11:09.400 --> 00:11:10.400]  但是那些浪
[00:11:10.400 --> 00:11:12.400]  是可以讓那些漁夫都不能夠
[00:11:12.400 --> 00:11:14.400]  都要說我沒有命了
[00:11:14.400 --> 00:11:17.400]  這一趟遇上的大風浪
[00:11:17.400 --> 00:11:19.400]  他們有些什麼過程呢
[00:11:19.400 --> 00:11:20.400]  這一趟遇上的大風浪
[00:11:20.400 --> 00:11:24.400]  讓門徒和風暴搏鬥
[00:11:24.400 --> 00:11:26.400]  原來在二十四節
[00:11:26.400 --> 00:11:29.400]  這個波浪搖撼這個字
[00:11:29.400 --> 00:11:32.400]  原文裡面是折磨的意思
[00:11:32.400 --> 00:11:34.400]  他們被這個浪折磨了多久呢
[00:11:34.400 --> 00:11:37.400]  在船上折磨了足足九個小時
[00:11:37.400 --> 00:11:41.400]  從日落到他們被迫上船出發
[00:11:41.400 --> 00:11:43.400]  到四更天
[00:11:43.400 --> 00:11:46.400]  四更天大概是早上三至六點
[00:11:46.400 --> 00:11:49.400]  大概他們就在船上被折磨了九個小時
[00:11:49.400 --> 00:11:51.400]  就在這個時候
[00:11:51.400 --> 00:11:53.400]  這個已經折磨了九個小時
[00:11:53.400 --> 00:11:54.400]  搞了很久
[00:11:54.400 --> 00:11:57.400]  就在這個門徒已經精神緊張
[00:11:57.400 --> 00:11:59.400]  筋疲力竭的時候
[00:11:59.400 --> 00:12:00.400]  他們的困難
[00:12:00.400 --> 00:12:02.400]  不只是看著在船上很辛苦
[00:12:02.400 --> 00:12:04.400]  而是他們在這一刻
[00:12:04.400 --> 00:12:05.400]  黑漆漆的時候
[00:12:05.400 --> 00:12:06.400]  看到有個人
[00:12:06.400 --> 00:12:08.400]  黑暗的
[00:12:08.400 --> 00:12:09.400]  很大風的
[00:12:09.400 --> 00:12:10.400]  很大浪的
[00:12:10.400 --> 00:12:12.400]  他在水上走
[00:12:12.400 --> 00:12:14.400]  正常的反應
[00:12:14.400 --> 00:12:18.400]  大家都會被水上的人形的物體嚇了一跳
[00:12:18.400 --> 00:12:19.400]  然後發生什麼事呢
[00:12:19.400 --> 00:12:20.400]  就是發生
[00:12:20.400 --> 00:12:22.400]  哇 有鬼啊
[00:12:22.400 --> 00:12:23.400]  哇 好害怕
[00:12:23.400 --> 00:12:24.400]  哇 什麼來的
[00:12:24.400 --> 00:12:25.400]  啊 這樣
[00:12:25.400 --> 00:12:27.400]  原來經文裡面
[00:12:27.400 --> 00:12:30.400]  「說」和「呼喊」這兩個動詞
[00:12:30.400 --> 00:12:31.400]  其實都是眾數
[00:12:31.400 --> 00:12:34.400]  表示不止只有一個人是這樣說的
[00:12:34.400 --> 00:12:35.400]  是全部人
[00:12:35.400 --> 00:12:36.400]  哇 有鬼啊 耶穌
[00:12:36.400 --> 00:12:37.400]  啊 不知道是耶穌
[00:12:37.400 --> 00:12:38.400]  鬼來的
[00:12:38.400 --> 00:12:39.400]  不知道 一個人大叫
[00:12:39.400 --> 00:12:40.400]  大概的狀況就是
[00:12:40.400 --> 00:12:41.400]  哇 好混亂
[00:12:41.400 --> 00:12:42.400]  哇
[00:12:42.400 --> 00:12:43.400]  當時的狀況就是
[00:12:43.400 --> 00:12:44.400]  場面很混亂
[00:12:44.400 --> 00:12:46.400]  人心惶惶的時候
[00:12:46.400 --> 00:12:48.400]  耶穌在27節
[00:12:48.400 --> 00:12:50.400]  就連忙對他們說
[00:12:50.400 --> 00:12:51.400]  他說
[00:12:51.400 --> 00:12:52.400]  你們放心
[00:12:52.400 --> 00:12:53.400]  是我
[00:12:53.400 --> 00:12:54.400]  不用怕
[00:12:54.400 --> 00:12:56.400]  原來「是我」這個字
[00:12:56.400 --> 00:12:57.400]  是在出埃及記
[00:12:57.400 --> 00:13:00.400]  摩西問神的名字的時候
[00:13:00.400 --> 00:13:02.400]  神回應他自稱的
[00:13:02.400 --> 00:13:03.400]  「I am」就是「我是」
[00:13:03.400 --> 00:13:05.400]  的一樣
[00:13:05.400 --> 00:13:07.400]  原來耶穌在這一刻
[00:13:07.400 --> 00:13:08.400]  出來說一句
[00:13:08.400 --> 00:13:10.400]  表明祂就是神
[00:13:10.400 --> 00:13:11.400]  祂不是什麼鬼怪
[00:13:11.400 --> 00:13:14.400]  祂就是要來安定這群門徒
[00:13:14.400 --> 00:13:18.400]  整件事發生了一件什麼事呢
[00:13:18.400 --> 00:13:20.400]  耶穌逼門徒上船
[00:13:20.400 --> 00:13:22.400]  讓他們憑著他們的己力
[00:13:22.400 --> 00:13:24.400]  面對風浪
[00:13:24.400 --> 00:13:26.400]  然後在門徒很慌亂
[00:13:26.400 --> 00:13:28.400]  很疲乏的裡面
[00:13:28.400 --> 00:13:31.400]  耶穌在掛著風浪的海面上
[00:13:31.400 --> 00:13:34.400]  要走近他們
[00:13:34.400 --> 00:13:36.400]  整件事的目的
[00:13:36.400 --> 00:13:38.400]  其實不是要讓他們
[00:13:38.400 --> 00:13:40.400]  不要享福
[00:13:40.400 --> 00:13:41.400]  搞他們
[00:13:41.400 --> 00:13:42.400]  要讓門徒害怕
[00:13:42.400 --> 00:13:44.400]  而是要向遇上難處的
[00:13:44.400 --> 00:13:45.400]  這一群門徒
[00:13:45.400 --> 00:13:47.400]  表明一件很重要的事
[00:13:47.400 --> 00:13:49.400]  「我是神」
[00:13:49.400 --> 00:13:52.400]  「我是能夠凌駕風浪的神」
[00:13:52.400 --> 00:13:55.400]  而且這個神要主動走到他們面前
[00:13:55.400 --> 00:13:57.400]  去安定他們的神
[00:13:57.400 --> 00:14:00.400]  耶穌要做的是激勵門徒
[00:14:00.400 --> 00:14:02.400]  當你在困難的裡面
[00:14:02.400 --> 00:14:05.400]  當你面對危難逆境的裡面
[00:14:05.400 --> 00:14:06.400]  不用怕
[00:14:06.400 --> 00:14:07.400]  因為「我是神」
[00:14:07.400 --> 00:14:09.400]  我要來到你的面前
[00:14:09.400 --> 00:14:12.400]  然後在28節
[00:14:12.400 --> 00:14:13.400]  第一個
[00:14:13.400 --> 00:14:15.400]  也是唯一一個出來回應的
[00:14:15.400 --> 00:14:17.400]  又是彼得
[00:14:17.400 --> 00:14:19.400]  彼得聽見耶穌的聲音的時候
[00:14:19.400 --> 00:14:21.400]  他就在風暴裡面大叫
[00:14:21.400 --> 00:14:23.400]  他說「主啊!如果是祢」
[00:14:23.400 --> 00:14:26.400]  「請叫我從水上到祢那裡」
[00:14:26.400 --> 00:14:28.400]  原來叫這個字
[00:14:28.400 --> 00:14:30.400]  原文是吩咐和命令的意思
[00:14:30.400 --> 00:14:32.400]  就是說彼得大叫
[00:14:32.400 --> 00:14:33.400]  「如果是祢的話」
[00:14:33.400 --> 00:14:35.400]  「就吩咐我在水裡面走」
[00:14:35.400 --> 00:14:37.400]  彼得很尊重耶穌
[00:14:37.400 --> 00:14:38.400]  所以他叫夫子
[00:14:38.400 --> 00:14:40.400]  而且說「你吩咐我出來吧」
[00:14:40.400 --> 00:14:42.400]  然後耶穌這樣回答他
[00:14:42.400 --> 00:14:44.400]  他說「你來吧」
[00:14:44.400 --> 00:14:46.400]  於是彼得就將腳
[00:14:46.400 --> 00:14:48.400]  從船離開
[00:14:48.400 --> 00:14:50.400]  然後踏在水面上
[00:14:50.400 --> 00:14:52.400]  一步一步
[00:14:52.400 --> 00:14:54.400]  整個人離開了船
[00:14:54.400 --> 00:14:56.400]  然後走在水面上
[00:14:56.400 --> 00:14:58.400]  向耶穌那邊去
[00:14:58.400 --> 00:15:00.400]  然後彼得就成為了
[00:15:00.400 --> 00:15:02.400]  耶穌以外唯一一個
[00:15:02.400 --> 00:15:05.400]  在波濤洶湧的水面上行走的人
[00:15:05.400 --> 00:15:08.400]  或者看到這裡的時候
[00:15:08.400 --> 00:15:10.400]  有時候我們都會覺得
[00:15:10.400 --> 00:15:11.400]  彼得是怎樣的呢?
[00:15:11.400 --> 00:15:13.400]  彼得仍然都是衝動
[00:15:13.400 --> 00:15:15.400]  仍然都是很傻的
[00:15:15.400 --> 00:15:17.400]  無端端提出這樣的要求
[00:15:17.400 --> 00:15:19.400]  尤其是我們會想
[00:15:19.400 --> 00:15:21.400]  我們都知道故事的發展
[00:15:21.400 --> 00:15:24.400]  有一個彼得掉下水
[00:15:24.400 --> 00:15:26.400]  被水沖去
[00:15:26.400 --> 00:15:28.400]  不過他會掉下水
[00:15:28.400 --> 00:15:29.400]  他又要問
[00:15:29.400 --> 00:15:30.400]  又要衝出來提出
[00:15:30.400 --> 00:15:32.400]  但是他又要害怕
[00:15:32.400 --> 00:15:33.400]  我們覺得彼得好像很傻
[00:15:33.400 --> 00:15:35.400]  很奇怪
[00:15:35.400 --> 00:15:36.400]  不過我想
[00:15:36.400 --> 00:15:37.400]  其實彼得的回應
[00:15:37.400 --> 00:15:40.400]  是我們應該學習的
[00:15:40.400 --> 00:15:43.400]  因為他有勇氣去提出這個問題
[00:15:43.400 --> 00:15:46.400]  他有膽量去離開這艘船
[00:15:46.400 --> 00:15:49.400]  雖然這艘船看起來很不穩固
[00:15:49.400 --> 00:15:53.400]  但是這艘船已經載著他和他的兄弟
[00:15:53.400 --> 00:15:55.400]  好幾個小時都未能沉下去
[00:15:55.400 --> 00:15:57.400]  雖然這艘是很小的船
[00:15:57.400 --> 00:16:01.400]  但仍然是他們此刻最安全的地方
[00:16:01.400 --> 00:16:03.400]  他有信心將腳踏出去
