
[00:00:00.000 --> 00:00:02.000]  很高興今天我們是猜拳主人
[00:03:39.500 --> 00:03:42.500]  包括了耶穌怎樣治病、講鬼
[00:03:42.500 --> 00:03:47.500]  也有一些超自然甚至叫死人復活的神蹟
[00:03:47.500 --> 00:03:49.500]  這些其實是說到些什麼呢?
[00:03:49.500 --> 00:03:52.500]  一方面是說到耶穌就是主
[00:03:52.500 --> 00:03:54.500]  是生命的賜予者
[00:03:54.500 --> 00:03:57.500]  另一方面也強調信心的重要
[00:03:57.500 --> 00:04:01.500]  無論是患者或死者的家屬的信心
[00:04:01.500 --> 00:04:03.500]  都影響了他們能夠得醫治
[00:04:03.500 --> 00:04:06.500]  因為他們是否能夠理會耶穌的根錢
[00:04:06.500 --> 00:04:10.500]  我們對主耶穌的信心又是怎樣呢?
[00:04:10.500 --> 00:04:14.500]  我們先看第一點就是行動最實際
[00:04:14.500 --> 00:04:16.500]  第九章35節
[00:04:16.500 --> 00:04:19.500]  這段一節的經文裏面
[00:04:19.500 --> 00:04:23.500]  其實都是總結了耶穌在加利利的事工
[00:04:23.500 --> 00:04:28.500]  而也有耶穌要透過門徒進入使命的新階段
[00:04:28.500 --> 00:04:30.500]  也都同樣包括了我們
[00:04:30.500 --> 00:04:32.500]  我們做好準備了嗎?
[00:04:32.500 --> 00:04:34.500]  這段經文提醒我們些什麼呢?
[00:04:34.500 --> 00:04:35.500]  在這段經文裏面
[00:04:35.500 --> 00:04:39.500]  短短的經文裏面有幾個行動的詞語
[00:04:39.500 --> 00:04:43.500]  包括了走、教導、宣講和醫治
[00:04:43.500 --> 00:04:47.500]  講述了行動的重要和實際
[00:04:47.500 --> 00:04:50.500]  這段經文讓我們想起了
[00:04:50.500 --> 00:04:54.500]  耶穌傳福音和宣教的策略
[00:04:54.500 --> 00:04:58.500]  第一點就是耶穌親自來到世界上的時候
[00:04:58.500 --> 00:05:00.500]  走遍各城各鄉
[00:05:00.500 --> 00:05:03.500]  講述了耶穌主動的出擊
[00:05:03.500 --> 00:05:04.500]  去到不同的地方
[00:05:04.500 --> 00:05:06.500]  而不是呆在一個地方
[00:05:06.500 --> 00:05:07.500]  留在一個地方不動
[00:05:07.500 --> 00:05:08.500]  等人來
[00:05:08.500 --> 00:05:10.500]  不會有一個基地
[00:05:11.500 --> 00:05:16.500]  我在2012年2月就參加了OMF
[00:05:16.500 --> 00:05:18.500]  即是海外基督使團
[00:05:18.500 --> 00:05:20.500]  去到泰國宣教
[00:05:20.500 --> 00:05:23.500]  第一年就在泰國的中部
[00:05:23.500 --> 00:05:25.500]  學語言和文化
[00:05:25.500 --> 00:05:27.500]  完成之後我就去到曼谷
[00:05:27.500 --> 00:05:30.500]  參加了貧民事工
[00:05:30.500 --> 00:05:31.500]  對大家來說
[00:05:31.500 --> 00:05:33.500]  泰國一點都不陌生
[00:05:33.500 --> 00:05:34.500]  因為很多時候
[00:05:34.500 --> 00:05:35.500]  大家都當了有些人
[00:05:35.500 --> 00:05:38.500]  當了泰國是他們的第二個家
[00:05:38.500 --> 00:05:41.500]  而曼谷對大家來說又是甚麼呢
[00:05:41.500 --> 00:05:44.500]  可能是按摩、吃東西、買東西的地方
[00:05:44.500 --> 00:05:47.500]  所以有些人都可以去了很多次
[00:05:47.500 --> 00:05:53.500]  大家其實真正對泰國的認識有多少呢
[00:05:53.500 --> 00:05:54.500]  在這個powerpoint裏面
[00:05:54.500 --> 00:05:57.500]  我們看到其實泰國的全國的基督徒人口
[00:05:57.500 --> 00:05:59.500]  只是0.75%
[00:05:59.500 --> 00:06:01.500]  而超過一半
[00:06:01.500 --> 00:06:02.500]  我們看到綠色的地方
[00:06:02.500 --> 00:06:06.500]  其實主要是那些有教會的地方
[00:06:06.500 --> 00:06:09.500]  其實一半的基督徒都在泰國的北部
[00:06:09.500 --> 00:06:11.500]  而黃色的地方就是
[00:06:11.500 --> 00:06:14.500]  或者深黑色的地方是甚麼呢
[00:06:14.500 --> 00:06:18.500]  就是那些小區裏面其實是沒有教會的
[00:06:18.500 --> 00:06:20.500]  這表示了甚麼呢
[00:06:20.500 --> 00:06:22.500]  沒有教會即是甚麼呢
[00:06:22.500 --> 00:06:24.500]  人們想去敬拜都沒有地方
[00:06:24.500 --> 00:06:26.500]  那為甚麼會沒有敬拜的地方
[00:06:26.500 --> 00:06:27.500]  即是告訴我們
[00:06:27.500 --> 00:06:29.500]  其實那裏沒有甚麼基督徒
[00:06:29.500 --> 00:06:32.500]  也沒有人跟他們傳福音
[00:06:32.500 --> 00:06:34.500]  而曼谷的貧民信主的比例
[00:06:34.500 --> 00:06:38.500]  其實比全國的基督徒人口的比例更加少
[00:06:38.500 --> 00:06:40.500]  更加低
[00:06:40.500 --> 00:06:42.500]  單單在曼谷這個地方
[00:06:42.500 --> 00:06:44.500]  其實就超過1200
[00:06:44.500 --> 00:06:46.500]  最少超過1200的貧民區
[00:06:46.500 --> 00:06:48.500]  有些我們有時去旅行的時候
[00:06:48.500 --> 00:06:51.500]  可能就是一些旅遊景點的隔離
[00:06:51.500 --> 00:06:55.500]  我完成了第一年的語言學習文化之後
[00:06:55.500 --> 00:07:00.500]  2013年我就參加了城市外貧民事工
[00:07:00.500 --> 00:07:01.500]  到現在
[00:07:01.500 --> 00:07:03.500]  聽那時的隊長說
[00:07:03.500 --> 00:07:07.500]  他們租了一個地方給貧民來崇拜
[00:07:07.500 --> 00:07:08.500]  去聚會
[00:07:08.500 --> 00:07:11.500]  但這個地方原來對他們來說太美了
[00:07:11.500 --> 00:07:14.500]  跟他們生活習慣的地方有很大的差距
[00:07:14.500 --> 00:07:16.500]  所以他們不敢來
[00:07:16.500 --> 00:07:17.500]  一段日子
[00:07:17.500 --> 00:07:19.500]  這個聚會的地方開著門
[00:07:19.500 --> 00:07:20.500]  等人來
[00:07:20.500 --> 00:07:21.500]  但沒有人來的時候
[00:07:21.500 --> 00:07:25.500]  我們的隊工決定不再租用這個地方
[00:07:25.500 --> 00:07:30.500]  而第二點是說到耶穌去到會堂裏面教導人
[00:07:30.500 --> 00:07:34.500]  會堂教導人是甚麼地方呢?
[00:07:34.500 --> 00:07:37.500]  會堂是猶太人聚集的地方
[00:07:37.500 --> 00:07:40.500]  猶太人會在他們的會堂裏面崇拜
[00:07:40.500 --> 00:07:42.500]  有社會活動
[00:07:42.500 --> 00:07:43.500]  即社區的活動
[00:07:43.500 --> 00:07:45.500]  有婚禮、喪禮
[00:07:45.500 --> 00:07:48.500]  甚至乎是一些法庭的仲裁的地方
[00:07:48.500 --> 00:07:51.500]  亦都有教人、教導的地方
[00:07:51.500 --> 00:07:53.500]  會堂其實代表甚麼呢?
[00:07:53.500 --> 00:07:59.500]  就是猶太人的信仰、文化、傳統、教育、社區的中心
[00:07:59.500 --> 00:08:03.500]  而耶穌去到會堂裏面教導人
[00:08:03.500 --> 00:08:06.500]  就顯示了耶穌在一個最戰略的地方
[00:08:06.500 --> 00:08:10.500]  做一個最有策略的教導和宣講
[00:08:10.500 --> 00:08:12.500]  為甚麼耶穌要這樣做呢?
[00:08:12.500 --> 00:08:15.500]  其實耶穌是為了接觸最多的人
[00:08:15.500 --> 00:08:19.500]  而且在那裏可以接觸到更加不同階層的人
[00:08:19.500 --> 00:08:23.500]  耶穌在會堂裏面
[00:08:23.500 --> 00:08:26.500]  都和這些宗教的領袖、法利賽人有對話
[00:08:26.500 --> 00:08:30.500]  甚至乎指出他們不對的地方
[00:08:30.500 --> 00:08:31.500]  所以後來我們知道
[00:08:31.500 --> 00:08:33.500]  為甚麼這些宗教領袖、法利賽人
[00:08:33.500 --> 00:08:35.500]  不喜歡反對耶穌
[00:08:35.500 --> 00:08:37.500]  就因為耶穌好像踩牆一樣
[00:08:37.500 --> 00:08:39.500]  去到他們的地頭裏面
[00:08:39.500 --> 00:08:42.500]  就好像在老虎頭上捉蟋蟀一樣
[00:08:42.500 --> 00:08:45.500]  我們在貧民區裏面服侍
[00:08:45.500 --> 00:08:48.500]  曼谷有千多個貧民區
[00:08:48.500 --> 00:08:51.500]  我們的隊工會在哪裏服侍呢?
[00:08:51.500 --> 00:08:53.500]  我們會在一些沒有教會
[00:08:53.500 --> 00:08:56.500]  沒有基督教機構的地方
[00:08:56.500 --> 00:08:58.500]  貧民區裏面去接觸這些人
[00:08:58.500 --> 00:08:59.500]  為甚麼要這樣做呢?
[00:08:59.500 --> 00:09:02.500]  我們相信如果在一些有教會
[00:09:02.500 --> 00:09:04.500]  有機構的地方的時候
[00:09:04.500 --> 00:09:06.500]  他們能夠接觸到信仰
[00:09:06.500 --> 00:09:08.500]  基督教是更加多
[00:09:08.500 --> 00:09:12.500]  所以我們就去到這些地區去服侍
[00:09:12.500 --> 00:09:13.500]  而當隊工決定了
[00:09:13.500 --> 00:09:17.500]  不再租用這個中產聚會的地點的時候
[00:09:17.500 --> 00:09:19.500]  我們要做些甚麼呢?
[00:09:19.500 --> 00:09:21.500]  我們就去到貧民區裏面
[00:09:21.500 --> 00:09:24.500]  空地甚至乎在貧民區裏面
[00:09:24.500 --> 00:09:27.500]  有人願意開放他們的家裏的時候
[00:09:27.500 --> 00:09:31.500]  我們就在他們家裏面去做聚會
[00:09:31.500 --> 00:09:36.500]  而發覺我們這樣改變的時候
[00:09:36.500 --> 00:09:37.500]  有些人經過的時候
[00:09:37.500 --> 00:09:39.500]  就會看看我們在做甚麼
[00:09:39.500 --> 00:09:41.500]  有時候他們也會站很久
[00:09:41.500 --> 00:09:44.500]  甚至乎去聽我們分享的訊息是甚麼
[00:09:44.500 --> 00:09:47.500]  而且那些貧民會邀請他們的鄰居
[00:09:47.500 --> 00:09:50.500]  來到一起參與小組
[00:09:50.500 --> 00:09:52.500]  後來我們那時候的隊長
[00:09:52.500 --> 00:09:54.500]  就一間五口租了一個地方
[00:09:54.500 --> 00:09:56.500]  在貧民區裏面
[00:09:56.500 --> 00:09:58.500]  就是在一個PowerPoint裏面
[00:09:58.500 --> 00:10:01.500]  右手邊那幅圖
[00:10:01.500 --> 00:10:05.500]  就是和區裏面的人建立關係
[00:10:05.500 --> 00:10:07.500]  也都因為這樣的時候
[00:10:07.500 --> 00:10:11.500]  我們整個隊工都和他們成為了一份子
[00:10:11.500 --> 00:10:12.500]  他們很接納我們
[00:10:12.500 --> 00:10:15.500]  而我們現在貧民區裏面
[00:10:15.500 --> 00:10:18.500]  有兩個中心租了一些星鐵屋
[00:10:18.500 --> 00:10:21.500]  在做事工和聚會的地方
[00:10:21.500 --> 00:10:23.500]  為甚麼要租這些地方呢
[00:10:23.500 --> 00:10:26.500]  我們就因為不想受到天氣
[00:10:26.500 --> 00:10:28.500]  或者受到人的事影響
[00:10:28.500 --> 00:10:31.500]  所以我們就租用這個地方
[00:10:31.500 --> 00:10:35.500]  而第三個策略是甚麼呢
[00:10:35.500 --> 00:10:39.500]  就是要到地宣講天國的福音
[00:10:39.500 --> 00:10:44.500]  耶穌不是和人去風花雪雨一輪之後就走了
[00:10:44.500 --> 00:10:48.500]  而是祂帶著訊息去開展祂的事工
[00:10:48.500 --> 00:10:51.500]  我們有時候去探望一些人的時候
[00:10:51.500 --> 00:10:53.500]  我們心裏面都會想
[00:10:53.500 --> 00:10:57.500]  有甚麼訊息今天可以和人分享呢
[00:10:57.500 --> 00:11:00.500]  耶穌就這樣將天國顯現了出來
[00:11:00.500 --> 00:11:03.500]  也都讓人明白天國的福音
[00:11:03.500 --> 00:11:06.500]  和法利初人的教導很不同
[00:11:06.500 --> 00:11:11.500]  耶穌來到是要將祂憐憫的訊息告訴人
[00:11:11.500 --> 00:11:14.500]  也都為罪人預備了救恩
[00:11:14.500 --> 00:11:20.500]  而不是要他們遵行很多不同宗教派系的條例
[00:11:20.500 --> 00:11:23.500]  這就是耶穌宣講福音的核心
[00:11:23.500 --> 00:11:28.500]  而正正就和法利初人所說的很不同
[00:11:28.500 --> 00:11:31.500]  耶穌帶著權柄去宣講
[00:11:31.500 --> 00:11:34.500]  也都讓人認清楚自己是罪人
[00:11:34.500 --> 00:11:37.500]  當人轉向歸向耶穌
[00:11:37.500 --> 00:11:40.500]  承認耶穌是祂的拯救主尼塞亞的時候
[00:11:40.500 --> 00:11:42.500]  罪就得到赦免
[00:11:42.500 --> 00:11:44.500]  耶穌所做的所教導的
[00:11:44.500 --> 00:11:48.500]  都不符合這些宗教領袖法利初人的期望
[00:11:48.500 --> 00:11:52.500]  也都更加不符合他們合意的宗教觀點
[00:11:52.500 --> 00:11:54.500]  所以他們反對耶穌
[00:11:54.500 --> 00:11:57.500]  耶穌釋放人靈性的困鎖
[00:11:57.500 --> 00:11:59.500]  也都幫助醫治人
[00:11:59.500 --> 00:12:03.500]  將人帶到去得著天國的義
[00:12:03.500 --> 00:12:08.500]  而不是叫人符合不同宗教建制的期望
[00:12:08.500 --> 00:12:12.500]  我們每一個人都需要承認一件事
[00:12:12.500 --> 00:12:16.500]  就是我們靠著自己不能賺取宗教上的義
[00:12:16.500 --> 00:12:21.500]  也都不能得到屬靈的醫治
[00:12:21.500 --> 00:12:27.500]  耶穌來到不是要到彭寶舊的宗教裏面的一些傳統
[00:12:27.500 --> 00:12:30.500]  而是為我們每一個人提供一件新衣服
[00:12:30.500 --> 00:12:31.500]  為什麼這樣說呢
[00:12:31.500 --> 00:12:35.500]  這件衣服就是天國賢侄裏面的一件禮服
[00:12:35.500 --> 00:12:39.500]  讓我們每一個人都披戴天國的義
[00:12:39.500 --> 00:12:42.500]  也都可以在天國裏面做主的門徒
[00:12:42.500 --> 00:12:44.500]  也都在現在我們能夠切切實實的
[00:12:44.500 --> 00:12:48.500]  在真正的義在真理上繼續成長
[00:12:48.500 --> 00:12:51.500]  而這些宗教領袖尤其是法利初人
[00:12:51.500 --> 00:12:57.500]  他們看不見也都聽不到耶穌福音信息裏面的真理
[00:12:57.500 --> 00:13:01.500]  以傳統傳息取代了上帝的道
[00:13:01.500 --> 00:13:04.500]  也都扭曲了耶穌的信息
[00:13:04.500 --> 00:13:09.500]  他高舉自己的傳統高到一個地步是非常之危險
[00:13:09.500 --> 00:13:11.500]  在貧民區裏面
[00:13:11.500 --> 00:13:13.500]  一些貧民要回到教會裏面
[00:13:13.500 --> 00:13:15.500]  其實他們要犧牲很多東西
[00:13:15.500 --> 00:13:17.500]  我們回教會的時候
[00:13:17.500 --> 00:13:20.500]  有時候都要選擇怎樣安排我們的時間
[00:13:20.500 --> 00:13:23.500]  但是他們原來很多人都是收集垃圾
[00:13:23.500 --> 00:13:26.500]  然後將垃圾分類然後拿去賣
[00:13:26.500 --> 00:13:28.500]  所以回教會的時候代表什麼呢
[00:13:28.500 --> 00:13:30.500]  他們沒有辦法去撿垃圾的時候
[00:13:30.500 --> 00:13:33.500]  就代表了他們手停口停
[00:13:33.500 --> 00:13:35.500]  沒有飯吃
[00:13:35.500 --> 00:13:38.500]  泰國人同時都很有階級觀念
[00:13:38.500 --> 00:13:39.500]  很著重外表
[00:13:39.500 --> 00:13:44.500]  所以他們看你一定要看你有一套好的衣服
[00:13:44.500 --> 00:13:46.500]  所以先敬羅衣後敬人
[00:13:46.500 --> 00:13:50.500]  他們回教會同樣都要預備一件好的衣服去見人
[00:13:50.500 --> 00:13:54.500]  那時候我邀請了一個剛剛信主的女士
[00:13:54.500 --> 00:13:56.500]  姐妹跟我一起回教會
[00:13:56.500 --> 00:13:59.500]  她都很開心回了幾個星期
[00:13:59.500 --> 00:14:02.500]  然後教會的同工就宣佈
[00:14:02.500 --> 00:14:07.500]  我們回教會的弟兄姊妹和朋友要穿得整齊
[00:14:07.500 --> 00:14:09.500]  整齊包括什麼呢
[00:14:09.500 --> 00:14:11.500]  就要穿長褲
[00:14:11.500 --> 00:14:13.500]  我們都知道泰國其實都很熱
[00:14:13.500 --> 00:14:15.500]  有時候熱到現在
[00:14:15.500 --> 00:14:17.500]  可能我聽朋友說都接近50度
[00:14:17.500 --> 00:14:20.500]  因為現在是最熱的時候
[00:14:20.500 --> 00:14:23.500]  所以她怎麼辦呢
[00:14:23.500 --> 00:14:24.500]  她都沒有錢
[00:14:24.500 --> 00:14:27.500]  但是都向人借錢買了一條長褲
[00:14:27.500 --> 00:14:30.500]  但是那條長褲其實都不是很合身
[00:14:30.500 --> 00:14:34.500]  所以她跟我去了一次教會之後就再沒有出現
[00:14:34.500 --> 00:14:36.500]  為什麼沒有出現呢
[00:14:36.500 --> 00:14:41.500]  就是因為原來她不可以穿短褲回教會
[00:14:41.500 --> 00:14:44.500]  我們究竟有沒有一些信念
[00:14:44.500 --> 00:14:47.500]  或者有沒有一些東西是攔阻住人
[00:14:47.500 --> 00:14:55.500]  或者我們自己能夠得著天國的福音或者義呢
[00:14:55.500 --> 00:14:57.500]  耶穌講了污鬼
[00:14:57.500 --> 00:15:00.500]  也都去醫治病人
[00:15:00.500 --> 00:15:02.500]  我們看到最後一點
[00:15:02.500 --> 00:15:07.500]  裡面怎樣去做傳福音和宣教的策略
[00:15:07.500 --> 00:15:09.500]  耶穌去醫治人的時候
[00:15:09.500 --> 00:15:12.500]  讓人看見天國是真的臨到
[00:15:12.500 --> 00:15:18.500]  耶穌也讓人知道其實他們很想得到醫治
[00:15:18.500 --> 00:15:20.500]  但是他們原來沒有想到
[00:15:20.500 --> 00:15:24.500]  他們需要更深層次的需要
[00:15:24.500 --> 00:15:27.500]  得到罪得赦免得到拯救
[00:15:27.500 --> 00:15:31.500]  耶穌沒有按人的期望去做
[00:15:31.500 --> 00:15:35.500]  也都沒有迎合宗教或者這個社會上精英的分子
[00:15:35.500 --> 00:15:37.500]  而耶穌去做些什麼呢
[00:15:37.500 --> 00:15:39.500]  耶穌看見人的需要
[00:15:39.500 --> 00:15:42.500]  耶穌醫治那些被人排斥的人
[00:15:42.500 --> 00:15:45.500]  打破了阻礙人進入天國的障礙
[00:15:45.500 --> 00:15:47.500]  無論是性別也好
[00:15:47.500 --> 00:15:49.500]  或者種族也好
[00:15:49.500 --> 00:15:51.500]  或者潔淨和不潔淨也好
[00:15:51.500 --> 00:15:53.500]  這些範例耶穌都打破了
[00:15:53.500 --> 00:15:59.500]  讓每一個人都能夠成為上帝國的一份子
[00:15:59.500 --> 00:16:04.500]  猶太人也都相信罪和疾病很有密切的關係
[00:16:04.500 --> 00:16:08.500]  而耶穌的權柄同樣是勝過疾病
[00:16:08.500 --> 00:16:10.500]  勝過自然界
[00:16:10.500 --> 00:16:13.500]  甚至勝過惡魔魔鬼撒旦
[00:16:13.500 --> 00:16:15.500]  讓我們知道耶穌都勝過罪惡
[00:16:15.500 --> 00:16:18.500]  讓我們能夠得著醫治得著赦罪
[00:16:18.500 --> 00:16:20.500]  耶穌做了很多神蹟
[00:16:20.500 --> 00:16:23.500]  其實最大的神蹟是什麼呢
[00:16:23.500 --> 00:16:26.500]  可能就是我們忽略了的耶穌
[00:16:26.500 --> 00:16:29.500]  去赦免我們罪的神蹟
[00:16:29.500 --> 00:16:34.500]  罪不可以靠宗教來醫治
[00:16:34.500 --> 00:16:36.500]  也都讓我們知道
[00:16:36.500 --> 00:16:42.500]  如果我們只是看見罪是一個內裡屬靈的疾病的時候
[00:16:42.500 --> 00:16:44.500]  我們有沒有把這個病
[00:16:44.500 --> 00:16:51.500]  我們的心去交到這位能夠醫治我們的大醫生那裡呢
[00:16:51.500 --> 00:16:56.500]  如果我們只是把表面的病去醫治的時候
[00:16:56.500 --> 00:17:00.500]  我們的根本問題其實都沒有解決
[00:17:00.500 --> 00:17:03.500]  罪人是一群什麼人呢
[00:17:03.500 --> 00:17:06.500]  罪人就是一群和上帝對抗的人
[00:17:06.500 --> 00:17:10.500]  凡是錯人認為自己守了這些宗教律法的條例
[00:17:10.500 --> 00:17:14.500]  在上帝面前他們是健康的
[00:17:14.500 --> 00:17:16.500]  是公義的
[00:17:16.500 --> 00:17:19.500]  但是他們沒有看見自己的罪
[00:17:19.500 --> 00:17:22.500]  他們仍然和上帝對抗
[00:17:22.500 --> 00:17:25.500]  我們會不會都好像法利賽人一樣
[00:17:25.500 --> 00:17:30.500]  被罪影響蒙蔽了我們繼續抗拒上帝的旨意呢
[00:17:30.500 --> 00:17:33.500]  我們有沒有按著吩咐
[00:17:33.500 --> 00:17:36.500]  把一些仍然在黑暗裡的病人
[00:17:36.500 --> 00:17:38.500]  帶到大醫生那裡
[00:17:38.500 --> 00:17:40.500]  耶穌面前呢
[00:17:40.500 --> 00:17:44.500]  罪同時是在影響我們和上帝的關係
[00:17:44.500 --> 00:17:50.500]  影響我們怎樣渴望去追求和神建立一個關係
[00:17:50.500 --> 00:17:52.500]  有時候我們被罪影響的時候
[00:17:52.500 --> 00:17:54.500]  我們會覺得有些事情是很重要
[00:17:54.500 --> 00:17:56.500]  真的在我們生命裡
[00:17:56.500 --> 00:17:59.500]  無論是家人、朋友、感情、金錢、工作、學業
[00:17:59.500 --> 00:18:01.500]  都是很重要
[00:18:01.500 --> 00:18:04.500]  但是我們會不會把這些東西放到比上帝更大
[00:18:04.500 --> 00:18:08.500]  讓我們覺得得到這些東西就是滿足
[00:18:08.500 --> 00:18:12.500]  而上帝所關心的其實是比我們更加清楚
[00:18:12.500 --> 00:18:14.500]  這些是比我們更加好
[00:18:14.500 --> 00:18:17.500]  我們有些東西是需要帶到上帝面前
[00:18:17.500 --> 00:18:20.500]  給上帝去醫治、給更新
[00:18:20.500 --> 00:18:21.500]  我們去想一想
[00:18:21.500 --> 00:18:23.500]  我們有沒有一些深層的東西
[00:18:23.500 --> 00:18:27.500]  是需要給神、給上帝去醫治的呢
[00:18:27.500 --> 00:18:30.500]  我們所追求的是什麼呢
[00:18:30.500 --> 00:18:34.500]  我們有沒有將仍然在痛苦裡患病的人
[00:18:34.500 --> 00:18:36.500]  帶到主耶穌面前
[00:18:36.500 --> 00:18:38.500]  讓他們得醫治呢
[00:18:38.500 --> 00:18:41.500]  第二點是說到心動情催迫
[00:18:41.500 --> 00:18:44.500]  是第九章的三十六節
[00:18:44.500 --> 00:18:51.500]  耶穌主動去憐憫一些有罪的病人
[00:18:51.500 --> 00:18:54.500]  讓他們的身心靈得到醫治
[00:18:54.500 --> 00:18:56.500]  原來在希臘文裡的憐憫
[00:18:56.500 --> 00:18:58.500]  其實說到同情可憐
[00:18:58.500 --> 00:19:01.500]  也說到發自心中的情感之外
[00:19:01.500 --> 00:19:04.500]  我們知道耶穌是深受感動
[00:19:04.500 --> 00:19:09.500]  耶穌為世上的痛苦、憂愁、飢餓、孤單
[00:19:09.500 --> 00:19:13.500]  甚至無所適從都會動了憐憫的心
[00:19:13.500 --> 00:19:17.500]  天父創造人的時候就按著他的形象做人
[00:19:17.500 --> 00:19:25.500]  就是我們每一個都給了我們一個憐憫的心
[00:19:25.500 --> 00:19:27.500]  去幫助一些有需要的人
[00:19:27.500 --> 00:19:30.500]  但是可悲的是什麼呢
