
[00:00:00.000 --> 00:00:07.520]  大家是否記得之前我講過一篇叫做彼此洗腳的群體
[00:05:48.480 --> 00:05:49.560]  有需要的人
[00:05:49.560 --> 00:05:52.240]  我們所擁有的是神所賜的
[00:05:52.240 --> 00:05:55.520]  亦都是神的交託在我們手上
[00:05:55.520 --> 00:05:59.960]  第二個「加」是有肯定絕對的意思
[00:05:59.960 --> 00:06:00.920]  雖然是同一個詞
[00:06:00.920 --> 00:06:03.600]  在這裡有一個語氣轉換
[00:06:03.600 --> 00:06:04.280]  就是沒錯
[00:06:04.280 --> 00:06:07.680]  這個捐獻和幫助肯定是甘心樂意的
[00:06:07.680 --> 00:06:11.920]  但還有一個原因就是欠債
[00:06:11.920 --> 00:06:14.800]  而第三個「加」又是「因為」的意思
[00:06:14.800 --> 00:06:17.960]  是解釋他們欠債的原因
[00:06:17.960 --> 00:06:20.680]  說他們欠債的原因是什麼?
[00:06:20.680 --> 00:06:23.920]  因為福音在耶路撒冷的教會傳出來
[00:06:23.920 --> 00:06:27.880]  外邦人分享了他們屬靈上、靈性上的好處
[00:06:27.880 --> 00:06:29.320]  得著主的救恩
[00:06:29.320 --> 00:06:35.160]  所以就幫把肉體上、生活上的需要去供給他們
[00:06:35.160 --> 00:06:37.160]  是一個回歸
[00:06:37.160 --> 00:06:41.920]  所以在這個輔助和幫助背後的態度是甘心樂意
[00:06:41.920 --> 00:06:45.680]  而甘心樂意的背後還有一份責任
[00:06:45.680 --> 00:06:48.920]  是以愛還愛的
[00:06:48.920 --> 00:06:52.280]  保羅在十一章已經指出了猶太人是「根」
[00:06:52.280 --> 00:06:54.480]  外邦人是接上去的「枝子」
[00:06:54.480 --> 00:06:56.680]  所以其實這個供應和回歸裏面
[00:06:56.680 --> 00:06:58.200]  有一個很特別的意義
[00:06:58.200 --> 00:07:01.360]  就是群體的連結和共融
[00:07:01.360 --> 00:07:05.400]  是猶太信徒和外邦信徒之間的互相接納
[00:07:05.400 --> 00:07:09.160]  是跨地域並且是跨族群
[00:07:09.160 --> 00:07:10.200]  有一個位置很有趣
[00:07:10.200 --> 00:07:11.920]  保羅這樣說的時候
[00:07:11.920 --> 00:07:13.640]  其實中間還在預備
[00:07:13.640 --> 00:07:17.920]  告訴羅馬信徒們他們的心是在做什麼呢?
[00:07:17.920 --> 00:07:20.160]  就是將來我來的時候
[00:07:20.160 --> 00:07:22.360]  你們都要接待我
[00:07:22.360 --> 00:07:23.640]  你們都要幫助我
[00:07:23.640 --> 00:07:25.800]  在二十四節裏面
[00:07:25.800 --> 00:07:29.720]  他提到來彼此主內的相交之外
[00:07:29.720 --> 00:07:33.200]  然後「蒙你們為我送行」
[00:07:33.200 --> 00:07:35.480]  「送行」這個字的原文
[00:07:35.480 --> 00:07:38.320]  其實是有幫助我的行程的意思
[00:07:38.320 --> 00:07:45.000]  即是可以包括安排食物、金錢、同伴、交通工具等等
[00:07:45.000 --> 00:07:47.200]  當然他為什麼說得這麼順口呢?
[00:07:47.200 --> 00:07:48.520]  因為他不是為自己的
[00:07:48.520 --> 00:07:50.040]  而是為神的國
[00:07:50.040 --> 00:07:55.040]  盼望羅馬的信徒可以支持他去西班牙的福音事供
[00:07:55.040 --> 00:08:00.360]  所以是一個多方面彼此的幫助
[00:08:00.360 --> 00:08:03.480]  保羅他展現並且教導了屬靈群體
[00:08:03.480 --> 00:08:06.480]  是要彼此去關心生活上的需要
[00:08:06.480 --> 00:08:11.040]  這個同樣是我們屬靈群體同行要有的元素
[00:08:11.040 --> 00:08:15.560]  以下團契,即是React的前身
[00:08:15.560 --> 00:08:19.320]  有一位團友去台灣讀神學
[00:08:19.320 --> 00:08:22.280]  以下有一班的領袖和團友
[00:08:22.280 --> 00:08:24.160]  就甘心樂意
[00:08:24.160 --> 00:08:27.680]  這樣去自願的捐款給這位團友
[00:08:27.680 --> 00:08:30.640]  去支持他為神國道的裝備
[00:08:30.640 --> 00:08:33.480]  這個展現就是為了肢體
[00:08:33.480 --> 00:08:35.000]  為了神國
[00:08:35.000 --> 00:08:38.080]  擔當其中一份美麗的圖畫
[00:08:38.080 --> 00:08:42.520]  保羅他當時所處的時期
[00:08:42.520 --> 00:08:44.880]  耶路撒冷的信徒群體裏
[00:08:44.880 --> 00:08:48.640]  有些特別需要幫助的貧窮人
[00:08:48.640 --> 00:08:51.080]  今天在我們的群體裏
[00:08:51.080 --> 00:08:53.680]  他不是太缺乏物質
[00:08:53.680 --> 00:08:55.480]  而且也有慈惠部
[00:08:55.480 --> 00:08:59.160]  去為一些經濟有困難的肢體提供一些幫助
[00:08:59.160 --> 00:09:03.400]  我們有沒有其他缺乏和需要呢?
[00:09:04.320 --> 00:09:06.560]  我不知道大家是否認同
[00:09:06.560 --> 00:09:10.080]  我們青年群體裏有一個很大的需要
[00:09:10.080 --> 00:09:16.000]  就是陪伴和情感、情緒上的很大的需要
[00:09:16.000 --> 00:09:18.400]  我們每天都面對很多的挑戰
[00:09:18.400 --> 00:09:22.320]  職場的壓力、家庭的壓力
[00:09:22.320 --> 00:09:23.960]  人際關係的壓力
[00:09:23.960 --> 00:09:26.320]  感情的張力、掙扎
[00:09:26.320 --> 00:09:29.040]  道德的挑戰很多
[00:09:29.040 --> 00:09:32.680]  所以我們是很需要去被關心的
[00:09:32.680 --> 00:09:34.280]  但除了需要被關心
[00:09:34.280 --> 00:09:37.160]  我們也需要去關心其他人
[00:09:37.160 --> 00:09:39.760]  這樣才是彼此擔當
[00:09:39.760 --> 00:09:42.640]  如何去關心一個團體裏的團友呢?
[00:09:42.640 --> 00:09:45.800]  全道同工一定是責無旁貸的
[00:09:45.800 --> 00:09:48.280]  但我們也很需要大家一同的同工
[00:09:48.280 --> 00:09:49.880]  一同的擺相
[00:09:49.880 --> 00:09:52.440]  因為需要是很大的
[00:09:52.440 --> 00:09:55.720]  有一些小組關心有需要的肢體
[00:09:55.720 --> 00:10:00.240]  可能集中在成人導師、組長、助手身上
[00:10:00.240 --> 00:10:01.920]  可不可以?
[00:10:01.920 --> 00:10:03.200]  不只是這樣
[00:10:03.200 --> 00:10:06.280]  而是每一個組員都一起去分擔
[00:10:06.280 --> 00:10:10.160]  同行和關顧的需要
[00:10:10.160 --> 00:10:13.480]  幾年前我們教會有一個同工
[00:10:13.480 --> 00:10:15.600]  離職的時候他這樣分享
[00:10:15.600 --> 00:10:19.480]  他說他覺得他在教會沒有朋友
[00:10:19.480 --> 00:10:22.120]  當時我聽到的時候也覺得很傷心
[00:10:22.120 --> 00:10:25.920]  這是同工隊需要反省的
[00:10:25.920 --> 00:10:28.000]  同樣會不會在我們的小組裏面
[00:10:28.000 --> 00:10:30.600]  有些組員覺得在團體裏面
[00:10:30.600 --> 00:10:32.360]  小組裏面沒有朋友
[00:10:32.360 --> 00:10:35.160]  而離開教會呢?
[00:10:35.160 --> 00:10:36.160]  弟兄姊妹
[00:10:36.160 --> 00:10:40.200]  你有沒有組員被大家忽略了呢?
[00:10:40.200 --> 00:10:41.680]  我們知不知道身邊的組員
[00:10:41.680 --> 00:10:45.480]  現在面對著什麼困難和挑戰呢?
[00:10:45.480 --> 00:10:48.280]  保羅他很體貼信徒的需要
[00:10:48.280 --> 00:10:50.160]  並且會去作出行動
[00:10:50.160 --> 00:10:54.040]  我們一樣要去關心我們身邊的組員
[00:10:54.040 --> 00:10:57.640]  上帝要我們去照顧有需要的人
[00:10:57.640 --> 00:10:58.720]  我們可以怎樣做?
[00:10:58.720 --> 00:11:00.160]  我們可以留意
[00:11:00.160 --> 00:11:03.880]  我們的組員有沒有一些反常的行為
[00:11:03.880 --> 00:11:05.200]  言語
[00:11:05.200 --> 00:11:08.720]  或者我們也可以主動去噓寒問暖
[00:11:08.720 --> 00:11:09.720]  例如你可以問他
[00:11:09.720 --> 00:11:11.000]  你最近有什麼心事?
[00:11:11.000 --> 00:11:14.000]  看你好像有點愁
[00:11:14.000 --> 00:11:14.840]  或者有一個問題
[00:11:14.840 --> 00:11:15.960]  有人這樣問我
[00:11:15.960 --> 00:11:17.240]  我覺得很好
[00:11:17.240 --> 00:11:20.920]  你最近為什麼事情祈禱最多?
[00:11:20.920 --> 00:11:22.680]  你為什麼事情祈禱最多呢?
[00:11:22.680 --> 00:11:28.520]  其實都是在反映他有什麼需要在裡面
[00:11:28.520 --> 00:11:29.520]  有人會說
[00:11:29.520 --> 00:11:33.280]  年輕人未必懂得表達愛
[00:11:33.280 --> 00:11:35.520]  其實我又不是太認同
[00:11:35.520 --> 00:11:38.720]  因為我當年帶著
[00:11:38.720 --> 00:11:41.240]  早上中一、中二的時候
[00:11:41.240 --> 00:11:42.000]  去燒烤
[00:11:42.000 --> 00:11:49.400]  也有一些青少年會主動燒給隔壁的人吃
[00:11:49.400 --> 00:11:53.360]  所以我覺得年輕人是不會表達不到愛的
[00:11:53.360 --> 00:11:54.880]  或者有障礙表達愛的
[00:11:54.880 --> 00:11:56.000]  是可以表達愛的
[00:11:56.000 --> 00:12:00.040]  當然有些人特別容易表達愛
[00:12:00.040 --> 00:12:03.880]  但是表達愛也可以學習的
[00:12:03.880 --> 00:12:06.040]  另外剛才經文說到欠債
[00:12:06.040 --> 00:12:09.640]  大興師妹之間沒有說誰欠誰的
[00:12:09.640 --> 00:12:13.520]  雖然有時有人可能覺得你欠了他
[00:12:13.520 --> 00:12:16.480]  不過我們確實是有欠債的
[00:12:16.480 --> 00:12:20.720]  我們欠債的源頭和靈性好處的源頭是誰呢?
[00:12:20.720 --> 00:12:23.120]  當然就是主耶穌基督
[00:12:23.120 --> 00:12:26.560]  因為主耶穌基督幫我們還清所有的債
[00:12:26.560 --> 00:12:29.520]  但是我們可以透過做在大興師妹的身上
[00:12:29.520 --> 00:12:32.160]  來回應主的愛和恩典
[00:12:32.160 --> 00:12:37.360]  正如哥羅西書三章23至24節這樣說
[00:12:37.360 --> 00:12:40.080]  「你們無論做什麼都要從心裡做
[00:12:40.080 --> 00:12:42.800]  將是為主做的,不是為人做的
[00:12:42.800 --> 00:12:46.680]  你們要服侍的是主基督」
[00:12:46.680 --> 00:12:49.880]  《馬太福音》25章40節亦都帶出這個意思
[00:12:49.880 --> 00:12:51.200]  「我實在告訴你們
[00:12:51.200 --> 00:12:53.320]  這些事你們做在我
[00:12:53.320 --> 00:12:55.080]  大興中一個最小的身上
[00:12:55.080 --> 00:12:59.000]  就是做在我身上」
[00:12:59.000 --> 00:12:59.880]  另一方面
[00:12:59.880 --> 00:13:04.880]  我們的彼此擔當都不應該只局限在團契之內
[00:13:04.880 --> 00:13:08.080]  我們很感謝我們有成熟的大興師妹
[00:13:08.080 --> 00:13:11.400]  來到青年團契去做成人導師
[00:13:11.400 --> 00:13:12.680]  服侍年輕人
[00:13:12.680 --> 00:13:15.400]  亦都感謝有年輕人、初職的人
[00:13:15.400 --> 00:13:19.560]  去到青少和兒童部去服侍弟妹
[00:13:19.560 --> 00:13:23.240]  鼓勵更多的年輕人、初職的人
[00:13:23.240 --> 00:13:24.720]  來到青少部、兒童部
[00:13:24.720 --> 00:13:27.880]  甚至教會其他範疇去參與服侍
[00:13:27.880 --> 00:13:30.280]  包括可以去有社關部
[00:13:30.280 --> 00:13:33.480]  或者中國關懷部
[00:13:33.480 --> 00:13:34.960]  第三方面
[00:13:34.960 --> 00:13:39.880]  我們的彼此擔當更加亦都不應該只局限在教會之內
[00:13:39.880 --> 00:13:43.680]  社會關懷是整全福音的一部分
[00:13:43.680 --> 00:13:46.320]  我們去關顧、去擔當的
[00:13:46.320 --> 00:13:49.280]  一定是包括上帝所愛的微信者
[00:13:49.280 --> 00:13:52.400]  和社區裏有需要的人
[00:13:52.400 --> 00:13:54.800]  大家一定知道我們附近的社區
[00:13:54.800 --> 00:13:57.960]  都有很多貧窮人、低收入的人士
[00:13:57.960 --> 00:14:01.920]  無論是在聖誕節這個傳遞愛的季節
[00:14:01.920 --> 00:14:03.160]  還是平時
[00:14:03.160 --> 00:14:06.560]  我們都可以去參與無家者、基層家庭
[00:14:06.560 --> 00:14:10.800]  板間房、家庭的探訪和關愛
[00:14:10.800 --> 00:14:12.680]  另外除了本地的需要
[00:14:12.680 --> 00:14:16.360]  還有從外地來到我們當中的寄居者
[00:14:16.360 --> 00:14:20.760]  寄居者都是我們要學習去接納、接待和共融
[00:14:20.760 --> 00:14:23.920]  好像保羅剛才經文所呈現的
[00:14:23.920 --> 00:14:28.320]  那份接納、接待和共融的群體
[00:14:28.320 --> 00:14:31.800]  我記得當年我去倫敦工作
[00:14:31.800 --> 00:14:36.800]  我是一個寄居者、外來者
[00:14:36.800 --> 00:14:41.240]  當時的倫敦中華基督教會蘇豪堂的弟兄姊妹接待了我
[00:14:41.240 --> 00:14:45.160]  我記得我六月第一次去教會
[00:14:45.160 --> 00:14:47.920]  同一個月我已經收到生日蛋糕
[00:14:47.920 --> 00:14:49.440]  我六月生日
[00:14:49.440 --> 00:14:52.280]  很感受到身在異地
[00:14:52.280 --> 00:14:53.960]  沒有家人在身邊的時候
[00:14:53.960 --> 00:14:57.320]  這個生日蛋糕真的特別美味
[00:14:57.320 --> 00:14:59.600]  特別合時
[00:14:59.600 --> 00:15:02.240]  去了這個教會不久
[00:15:02.240 --> 00:15:07.360]  有一位弟兄邀請我和另一班弟兄姊妹去他家燒烤
[00:15:07.360 --> 00:15:10.080]  我還記得當時有一塊柵欄
[00:15:10.080 --> 00:15:13.120]  由一樓的露台掉到樓下
[00:15:13.120 --> 00:15:15.200]  弟兄就下去撿起來
[00:15:15.200 --> 00:15:19.480]  上來洗乾淨再燒烤
[00:15:19.480 --> 00:15:21.960]  還記得當日
[00:15:21.960 --> 00:15:26.520]  我們在看拿到對費達拿的溫布頓決賽
[00:15:26.520 --> 00:15:28.880]  看得很熱血、很緊張
[00:15:28.880 --> 00:15:30.680]  我特意查了網頁
[00:15:30.680 --> 00:15:34.320]  這一場是網球史上很經典的決賽
[00:15:34.320 --> 00:15:38.840]  當時是2008年7月6日
[00:15:38.840 --> 00:15:43.480]  15年前的情景到今天我還是很記得
[00:15:43.480 --> 00:15:46.800]  因為這些接待令我很感受到
[00:15:46.800 --> 00:15:48.320]  屬靈群體的愛
[00:15:48.320 --> 00:15:51.640]  亦都讓我慢慢融入了教會
[00:15:51.640 --> 00:15:53.360]  亦都令我信主之後
[00:15:53.360 --> 00:15:58.720]  很想將我得到的祝福都傳遞給其他人
[00:15:58.720 --> 00:16:02.680]  今天神亦都將很多的寄居者帶到我們身邊
[00:16:02.680 --> 00:16:06.240]  包括有南亞裔、少數族群
[00:16:06.240 --> 00:16:09.320]  亦都包括有普通話的學生、初職
[00:16:09.320 --> 00:16:13.280]  盼望我們都同樣地可以去傳遞愛
[00:16:13.280 --> 00:16:18.760]  不要輕看一個接待所帶來的力量和影響
[00:16:18.760 --> 00:16:20.920]  我們經常說要因此侍奉
[00:16:20.920 --> 00:16:25.640]  我們在場大家都有一個因此可以用的
[00:16:25.640 --> 00:16:28.440]  就是大家都是一樣東西的專家
[00:16:28.440 --> 00:16:30.160]  就是廣東話專家
[00:16:30.160 --> 00:16:33.200]  所以我們可以幫手去教廣東話
[00:16:33.200 --> 00:16:37.680]  幫一些外來的人學習我們本地的語言
[00:16:37.680 --> 00:16:39.200]  寄居者
[00:16:39.200 --> 00:16:41.640]  說起剛才說少數族裔
[00:16:41.640 --> 00:16:45.160]  當年以諾亦都有小組到佐敦的公園
[00:16:45.160 --> 00:16:48.000]  去跟南亞裔的小朋友玩
[00:16:48.000 --> 00:16:51.080]  不過世界的需要實在太多
[00:16:51.080 --> 00:16:55.440]  我們沒有空間做這麼多事
[00:16:55.440 --> 00:16:59.960]  所以除了關心組員這個族群內應該做的事
[00:16:59.960 --> 00:17:01.000]  對愛方面
[00:17:01.000 --> 00:17:04.320]  我是很鼓勵大家可以去尋求、去禱告
[00:17:04.320 --> 00:17:06.560]  自己最有感動的位置
[00:17:06.560 --> 00:17:11.360]  去做你的關愛的行動
[00:17:11.360 --> 00:17:12.560]  或者會有人覺得
[00:17:12.560 --> 00:17:14.960]  我已經很多東西要顧
[00:17:14.960 --> 00:17:19.000]  哪裡還有空間去理會其他人、照顧其他人呢?
[00:17:19.000 --> 00:17:22.360]  確實我們每個人都有很多不同的責任在身
[00:17:22.360 --> 00:17:24.080]  不過有時我這樣想的時候
[00:17:24.080 --> 00:17:24.960]  仔細再想一下
[00:17:24.960 --> 00:17:28.960]  我們每天用了多少時間上網
[00:17:28.960 --> 00:17:31.800]  或者多少時間看Netflix
[00:17:31.800 --> 00:17:34.360]  當然我們都需要放鬆
[00:17:34.360 --> 00:17:36.560]  我們都需要娛樂、放鬆
[00:17:36.560 --> 00:17:37.840]  這些不是罪
[00:17:37.840 --> 00:17:40.680]  但如果將這些時間減少一點
[00:17:40.680 --> 00:17:44.840]  會不會有一些空間可以騰出來去關心其他人呢?
[00:17:44.840 --> 00:17:47.120]  福音是要走出來的
[00:17:47.120 --> 00:17:49.600]  並且當我們多一點去關心
[00:17:49.600 --> 00:17:52.000]  以及照顧其他人的需要的時候
[00:17:52.000 --> 00:17:54.040]  相信我們都可以經歷到
[00:17:54.040 --> 00:17:56.960]  上帝都會照顧你的需要
[00:17:56.960 --> 00:18:00.000]  盼望我們都可以這樣去經歷
[00:18:00.000 --> 00:18:01.280]  回到經文裡
[00:18:01.280 --> 00:18:05.600]  我們一起來讀15章28到33節
[00:18:05.640 --> 00:18:07.760]  「等我辦完了這事
[00:18:07.760 --> 00:18:10.920]  把這筆捐款交付給他們
[00:18:10.920 --> 00:18:13.200]  我就要路過你們那裡
[00:18:13.200 --> 00:18:14.960]  到西班牙去
[00:18:14.960 --> 00:18:17.760]  我也知道去你們那裡的時候
[00:18:17.760 --> 00:18:21.600]  我將帶著基督豐盛的恩典去
[00:18:21.600 --> 00:18:22.520]  弟兄們
[00:18:22.520 --> 00:18:25.080]  我藉著我們的主耶穌基督
[00:18:25.080 --> 00:18:27.040]  又藉著聖靈的愛
[00:18:27.040 --> 00:18:31.200]  勸你們與我一同竭力為我祈求神
[00:18:31.200 --> 00:18:34.760]  使我脫離在猶太不順從的人
[00:18:34.760 --> 00:18:37.240]  也讓我在耶路撒冷的時
[00:18:37.240 --> 00:18:39.600]  逢可蒙聖徒遇納
[00:18:39.600 --> 00:18:42.280]  並使我照著神的旨意
[00:18:42.280 --> 00:18:45.120]  歡歡喜喜地到你們那裡
[00:18:45.120 --> 00:18:47.280]  與你們同得安息
[00:18:47.280 --> 00:18:50.960]  願賜平安的神與你們眾人同在
[00:18:50.960 --> 00:18:52.560]  阿們」
[00:18:52.560 --> 00:18:53.640]  28節裏面
[00:18:53.640 --> 00:18:55.840]  保羅再次提到他做完手上的事
[00:18:55.840 --> 00:18:59.240]  就會路過羅馬去西班牙
[00:18:59.240 --> 00:19:00.440]  他有幾章呢?
[00:19:00.440 --> 00:19:04.000]  我們看回前面22至23節裏面說到
[00:19:04.000 --> 00:19:05.640]  「而且者許多年來
[00:19:05.640 --> 00:19:08.720]  我迫切想去你們那裡」
[00:19:08.720 --> 00:19:10.920]  保羅說他心裏是很迫切的
[00:19:10.920 --> 00:19:14.280]  並且這個迫切是持續了很多年
[00:19:14.280 --> 00:19:16.000]  只不過是有多次被攔阻
[00:19:16.000 --> 00:19:17.880]  所以不能夠承行
[00:19:17.880 --> 00:19:20.840]  保羅迫切想去羅馬的目的是甚麼呢?
[00:19:20.840 --> 00:19:23.760]  除了要經過西班牙之外
[00:19:23.760 --> 00:19:27.720]  保羅說他要帶著基督豐盛的恩典去
[00:19:27.720 --> 00:19:29.720]  是甚麼意思呢?
[00:19:29.720 --> 00:19:33.640]  我們看完第一章11至15節會更加清楚
[00:19:33.640 --> 00:19:35.640]  我們一起讀
[00:19:35.800 --> 00:19:38.600]  「因為我迫切地想見你們
[00:19:38.600 --> 00:19:42.040]  要把一些屬靈的恩字分給你們
[00:19:42.040 --> 00:19:44.200]  使你們得以堅固
[00:19:44.200 --> 00:19:47.120]  也可以說我在你們中間
[00:19:47.120 --> 00:19:51.360]  因你我彼此的信心而同得安慰
[00:19:51.360 --> 00:19:54.440]  弟兄們 我不願意你們不知道
[00:19:54.440 --> 00:19:57.720]  我老計劃往你們那裡去
[00:19:57.720 --> 00:20:00.720]  要在你們中間得些果子
[00:20:00.720 --> 00:20:04.200]  如同在其餘的外邦人中一樣
[00:20:04.200 --> 00:20:06.680]  只是到如今仍有攔阻
[00:20:06.680 --> 00:20:09.760]  無論是欺劣人 未開化的人
[00:20:09.760 --> 00:20:11.760]  聰明人 愚蠢人
