
[00:00:00.000 --> 00:00:04.000]  好開心的見到大家,我是Marcus
[00:06:09.000 --> 00:06:13.000]  如果今天你面對的問題是很大的事情
[00:06:13.000 --> 00:06:16.000]  你心裏知道你其實是需要站出來
[00:06:16.000 --> 00:06:20.000]  為主去對抗,為主去挑戰,去確認
[00:06:20.000 --> 00:06:24.000]  你知道就算你可能做這件事之後
[00:06:24.000 --> 00:06:26.000]  你會失去你很重視的關係
[00:06:26.000 --> 00:06:29.000]  你心裏知道你需要做這件事
[00:06:29.000 --> 00:06:33.000]  那我想問你,你願不願意為神去做這件事呢?
[00:06:33.000 --> 00:06:35.000]  譬如你學校的同學
[00:06:35.000 --> 00:06:40.000]  叫你去Instagram上去犧牲,去霸凌一個人
[00:06:40.000 --> 00:06:44.000]  你願不願意跟他說,我不想做
[00:06:44.000 --> 00:06:48.000]  我知道很多人在Instagram上被犧牲
[00:06:48.000 --> 00:06:52.000]  他們覺得在網上沒有人看到他們
[00:06:52.000 --> 00:06:54.000]  所以他們可以亂說話,亂寫東西
[00:06:54.000 --> 00:06:59.000]  你願不願意跟你的朋友說,我不想做這件事
[00:06:59.000 --> 00:07:02.000]  很多人都因為網絡上的犧牲,霸凌
[00:07:02.000 --> 00:07:06.000]  得到想自殺的這種想法
[00:07:06.000 --> 00:07:10.000]  你有沒有勇氣跟你的朋友說,我不想
[00:07:10.000 --> 00:07:13.000]  我的信仰跟我說,我不是要去犧牲人
[00:07:13.000 --> 00:07:15.000]  我是要去保護人
[00:07:15.000 --> 00:07:19.000]  就算你講了這番說話
[00:07:19.000 --> 00:07:21.000]  就算你斷了關係
[00:07:21.000 --> 00:07:24.000]  你願不願意犧牲你自己這段關係
[00:07:24.000 --> 00:07:26.000]  為了信仰去行出這一步
[00:07:26.000 --> 00:07:28.000]  去表達你基督徒的立場呢?
[00:07:28.000 --> 00:07:30.000]  去保護任何欺凌人
[00:07:30.000 --> 00:07:33.000]  你有沒有勇氣去表達你的立場呢?
[00:07:33.000 --> 00:07:37.000]  大概兩三年前,在芝加哥的時候
[00:07:37.000 --> 00:07:42.000]  在Youth Group裏面看到一個差不多16歲17歲的中學生
[00:07:42.000 --> 00:07:46.000]  他跟我分享他怎樣跟他的朋友說不
[00:07:46.000 --> 00:07:51.000]  這個16歲的人,他一開始都不理我
[00:07:51.000 --> 00:07:53.000]  他不想跟我聊天
[00:07:53.000 --> 00:07:56.000]  他是一個信義代,他父母都是基督徒
[00:07:56.000 --> 00:07:58.000]  他知道很多基督徒的故事
[00:07:58.000 --> 00:08:02.000]  他知道我的舊會交的人,他都很清楚,很明白
[00:08:02.000 --> 00:08:06.000]  有一次,我就看他都不想去崇拜
[00:08:06.000 --> 00:08:11.000]  不想來到聖教裏面去聽
[00:08:11.000 --> 00:08:13.000]  所以我就去找他
[00:08:13.000 --> 00:08:16.000]  你可不可以進來聽一下
[00:08:16.000 --> 00:08:18.000]  就算知道你都坐在裏面嗎?
[00:08:18.000 --> 00:08:21.000]  他就跟我說,你交的我都知道
[00:08:21.000 --> 00:08:24.000]  聖經我自己識態,我為什麼需要你?
[00:08:24.000 --> 00:08:26.000]  還有你根本都不明白
[00:08:26.000 --> 00:08:29.000]  我自己生命在學校裏面的壓力有多大
[00:08:29.000 --> 00:08:31.000]  我為什麼要聽你的?
[00:08:31.000 --> 00:08:34.000]  你都不明白我,我為什麼要聽你的?
[00:08:34.000 --> 00:08:37.000]  當我聽到他很真實的分享之後
[00:08:37.000 --> 00:08:39.000]  我就跟他說
[00:08:39.000 --> 00:08:42.000]  大興,我知道你不想回去
[00:08:42.000 --> 00:08:45.000]  不如我和你一對一的聊天,好不好?
[00:08:45.000 --> 00:08:47.000]  我和你一對一,一對一的聊天
[00:08:47.000 --> 00:08:50.000]  都很特別,當我給他一個提供之後
[00:08:50.000 --> 00:08:53.000]  他就說,OK,OK
[00:08:53.000 --> 00:08:55.000]  他就跟我聊
[00:08:55.000 --> 00:08:59.000]  當他有這個一對一的聊天的機會之後
[00:08:59.000 --> 00:09:03.000]  他就開始分享很多,好像火山爆發一樣
[00:09:03.000 --> 00:09:05.000]  分享很多東西
[00:09:05.000 --> 00:09:07.000]  都是因為他的分享
[00:09:07.000 --> 00:09:11.000]  原來他在學校裏面活出他的信仰
[00:09:11.000 --> 00:09:13.000]  是很困難的
[00:09:13.000 --> 00:09:17.000]  他的教會生活和他在學校生活其實是相差很遠的
[00:09:17.000 --> 00:09:19.000]  是有很大的距離
[00:09:19.000 --> 00:09:24.000]  教會裏面的他和學校的他完全是兩種人
[00:09:24.000 --> 00:09:26.000]  在分享之前,他跟我說
[00:09:26.000 --> 00:09:30.000]  他父母完全不知道他在學校是怎樣的
[00:09:30.000 --> 00:09:33.000]  在教會裏面,雖然他沒有上崇拜
[00:09:33.000 --> 00:09:36.000]  但是他有上到教會,他是一個乖孩子
[00:09:36.000 --> 00:09:39.000]  但是到了學校,其實他變為另外一個人
[00:09:39.000 --> 00:09:42.000]  他在學校有很多朋友都是華人
[00:09:42.000 --> 00:09:45.000]  或者廣東話好像叫古華仔
[00:09:45.000 --> 00:09:47.000]  他有很多朋友都是古華仔
[00:09:47.000 --> 00:09:50.000]  他跟這班朋友很友好,很親密
[00:09:50.000 --> 00:09:53.000]  他們經常出去玩,有錢就出去玩
[00:09:53.000 --> 00:09:56.000]  去逛街,去看電影
[00:09:56.000 --> 00:09:58.000]  或者去吸煙
[00:09:58.000 --> 00:10:00.000]  或者去吸毒
[00:10:00.000 --> 00:10:02.000]  他們就不斷去玩
[00:10:02.000 --> 00:10:05.000]  沒錢就想辦法玩錢
[00:10:05.000 --> 00:10:09.000]  他跟我分享說,他跟這班同學古華仔很友好
[00:10:09.000 --> 00:10:12.000]  但是其實他心裏面也有很大的壓力
[00:10:12.000 --> 00:10:15.000]  因為如果他不跟這班朋友一起出去玩
[00:10:15.000 --> 00:10:17.000]  一起出去做特別的事的話
[00:10:17.000 --> 00:10:21.000]  這班朋友就會罵他,跟他說
[00:10:21.000 --> 00:10:23.000]  你為甚麼不這樣做?不跟他們一起?
[00:10:23.000 --> 00:10:25.000]  他有很大的壓力
[00:10:25.000 --> 00:10:28.000]  一定要跟他們,跟這個團隊,跟朋友一起出去
[00:10:28.000 --> 00:10:31.000]  做一些不好的事,吸煙、吸毒
[00:10:31.000 --> 00:10:34.000]  他被迫做這些事
[00:10:34.000 --> 00:10:38.000]  有一次,他跟朋友出去玩
[00:10:38.000 --> 00:10:42.000]  但突然發現他沒有錢
[00:10:42.000 --> 00:10:44.000]  大家都沒有錢出去玩
[00:10:44.000 --> 00:10:48.000]  其中一個很古惑的朋友
[00:10:48.000 --> 00:10:50.000]  他突然想到一個想法
[00:10:50.000 --> 00:10:54.000]  他就說,我們沒有錢
[00:10:54.000 --> 00:10:58.000]  不如我們去搶吧,好嗎?我們去搶吧
[00:10:58.000 --> 00:11:00.000]  他們就想到一個想法
[00:11:00.000 --> 00:11:06.000]  他們想找一把槍去搶劫一個店舖
[00:11:06.000 --> 00:11:09.000]  在美國找到一把槍其實不是很困難
[00:11:09.000 --> 00:11:12.000]  或者可以說是很容易的
[00:11:12.000 --> 00:11:15.000]  他跟這班朋友就只找到一把槍
[00:11:15.000 --> 00:11:18.000]  只想去搶一個店舖
[00:11:18.000 --> 00:11:21.000]  過了一段時間之後,搶劫的日子到了
[00:11:21.000 --> 00:11:25.000]  他們在店舖外面做最後的計劃
[00:11:25.000 --> 00:11:27.000]  當他們計劃到最後
[00:11:27.000 --> 00:11:31.000]  最後說到我朋友這個16歲的青年人
[00:11:31.000 --> 00:11:33.000]  他的角色之後
[00:11:33.000 --> 00:11:37.000]  突然間這個16歲的青年人被聖靈提醒
[00:11:37.000 --> 00:11:40.000]  說這樣是不好的
[00:11:40.000 --> 00:11:42.000]  這樣做是不可以的
[00:11:42.000 --> 00:11:44.000]  他突然間被聖靈提醒
[00:11:44.000 --> 00:11:47.000]  要跟他們這班朋友不要去搶劫
[00:11:47.000 --> 00:11:50.000]  不要去搶這個店舖
[00:11:50.000 --> 00:11:56.000]  他開聲阻止他的朋友去做這件事
[00:11:56.000 --> 00:11:58.000]  但他的朋友就笑他
[00:11:58.000 --> 00:12:02.000]  為什麼最後一天我們要搶劫之前你跟我們說這些
[00:12:02.000 --> 00:12:04.000]  你是不是傻傻的
[00:12:04.000 --> 00:12:06.000]  你一定要跟我們去
[00:12:06.000 --> 00:12:08.000]  但聖靈就提醒他
[00:12:08.000 --> 00:12:11.000]  你一定要離開,一定要不要做這件事
[00:12:11.000 --> 00:12:13.000]  這次真的太過分了
[00:12:13.000 --> 00:12:16.000]  你們之前出去玩,去吸煙,吸毒
[00:12:16.000 --> 00:12:18.000]  這些都沒有傷害到其他人
[00:12:18.000 --> 00:12:20.000]  但這次你們要搶劫
[00:12:20.000 --> 00:12:22.000]  一定會傷害到其他人
[00:12:22.000 --> 00:12:25.000]  你們不可以參加這次的事件
[00:12:25.000 --> 00:12:27.000]  他就很驚訝
[00:12:27.000 --> 00:12:30.000]  聖靈就提醒他一定要離開
[00:12:30.000 --> 00:12:33.000]  所以他最後一次跟這班朋友說
[00:12:33.000 --> 00:12:35.000]  不要去搶,不要去搶
[00:12:35.000 --> 00:12:39.000]  但最後這班他的朋友都不聽他的
[00:12:39.000 --> 00:12:42.000]  所以這個16歲的青年人就跑開,跑離開了
[00:12:42.000 --> 00:12:46.000]  他在最後的關頭
[00:12:46.000 --> 00:12:49.000]  他努力提醒他們走回正路
[00:12:49.000 --> 00:12:53.000]  他的朋友雖然最後都是搶
[00:12:53.000 --> 00:12:55.000]  真的搶到這間店舖的錢
[00:12:55.000 --> 00:12:57.000]  搶到很多錢
[00:12:57.000 --> 00:13:01.000]  雖然他沒有成功阻止他們做這件事
[00:13:01.000 --> 00:13:03.000]  但最後他試過
[00:13:03.000 --> 00:13:08.000]  他的重點就是他努力去為神出聲
[00:13:08.000 --> 00:13:14.000]  他去為神把基督教的信仰帶到他的群體裏
[00:13:14.000 --> 00:13:17.000]  他很怕,很尖尬,但他努力過
[00:13:17.000 --> 00:13:20.000]  幾天之後他就跟神祈禱
[00:13:20.000 --> 00:13:25.000]  他跟神祈禱說,主要是不知道要怎樣做
[00:13:25.000 --> 00:13:27.000]  我很緊張,因為他們真的搶到錢
[00:13:27.000 --> 00:13:30.000]  我都見到警察,是我們學校附近的人
[00:13:30.000 --> 00:13:32.000]  我不知道要怎樣做
[00:13:32.000 --> 00:13:36.000]  我都被拉去坐牢
[00:13:36.000 --> 00:13:38.000]  但神就跟他們說
[00:13:38.000 --> 00:13:42.000]  你去警署舉報他們的報告
[00:13:42.000 --> 00:13:44.000]  去保護其他人
[00:13:44.000 --> 00:13:46.000]  因為這次真的傷害到其他人
[00:13:46.000 --> 00:13:51.000]  所以他就跟隨神的引導去舉報這群朋友
[00:13:51.000 --> 00:13:54.000]  這群朋友就真的被拉去坐牢
[00:13:54.000 --> 00:13:56.000]  全部都被拉去坐牢
[00:13:56.000 --> 00:13:58.000]  在那個事件之後
[00:13:58.000 --> 00:14:00.000]  他就願意回到舊會
[00:14:00.000 --> 00:14:03.000]  回到耶穌基督的外面
[00:14:03.000 --> 00:14:06.000]  開始願意聽神的話語
[00:14:06.000 --> 00:14:10.000]  開始願意想他的心意是什麼
[00:14:10.000 --> 00:14:12.000]  開始想
[00:14:12.000 --> 00:14:14.000]  我是不是交錯朋友了
[00:14:14.000 --> 00:14:17.000]  我是不是要交正常的朋友呢
[00:14:17.000 --> 00:14:19.000]  如果是你
[00:14:19.000 --> 00:14:23.000]  你敢不敢像他一樣勇敢去發聲
[00:14:23.000 --> 00:14:25.000]  去儲存福音呢
[00:14:25.000 --> 00:14:28.000]  跟那群朋友說你們做的是不對的
[00:14:28.000 --> 00:14:32.000]  其實要把信仰跟自己的生命
[00:14:32.000 --> 00:14:34.000]  融合在一起真的很困難
[00:14:34.000 --> 00:14:36.000]  這個16歲的青年人
[00:14:36.000 --> 00:14:41.000]  他覺得同城的關係比他跟這群朋友的關係重要
[00:14:41.000 --> 00:14:43.000]  所以他去做報告這個動作
[00:14:43.000 --> 00:14:45.000]  因為他們真的過分了
[00:14:45.000 --> 00:14:47.000]  他們拿到槍傷害人
[00:14:47.000 --> 00:14:51.000]  他們努力去傳福音給這些人
[00:14:51.000 --> 00:14:53.000]  他都可以做到
[00:14:53.000 --> 00:14:55.000]  你都可以做到
[00:14:55.000 --> 00:14:58.000]  你可以在Instagram上表達你的立場
[00:14:58.000 --> 00:15:02.000]  有很多人在網絡上在Internet上
[00:15:02.000 --> 00:15:04.000]  被看到一些留言
[00:15:04.000 --> 00:15:06.000]  因此有Depression
[00:15:06.000 --> 00:15:07.000]  很難過
[00:15:07.000 --> 00:15:09.000]  你都可以去保護他們的
[00:15:09.000 --> 00:15:11.000]  文字可以變為一把槍
[00:15:11.000 --> 00:15:14.000]  都可以變為一個保護人的盾牌
[00:15:14.000 --> 00:15:17.000]  你其實都有槍有盾牌的
[00:15:17.000 --> 00:15:19.000]  你想怎樣用你的文字呢
[00:15:19.000 --> 00:15:21.000]  你想用你的文字去保護人
[00:15:21.000 --> 00:15:23.000]  或者去傷害人呢
[00:15:23.000 --> 00:15:26.000]  我想鼓勵你去挑戰你
[00:15:26.000 --> 00:15:28.000]  為你誠實的任務
[00:15:28.000 --> 00:15:29.000]  Mission
[00:15:29.000 --> 00:15:31.000]  勇敢為著上前行
[00:15:31.000 --> 00:15:33.000]  不想看神把你擺在一個位置
[00:15:33.000 --> 00:15:36.000]  不想看你自己Instagram的影響力
[00:15:36.000 --> 00:15:40.000]  不想看神一定會使用你
[00:15:40.000 --> 00:15:42.000]  一定會使用你
[00:15:42.000 --> 00:15:43.000]  Mission太神
[00:15:43.000 --> 00:15:45.000]  神是一個調邊形象的神
[00:15:45.000 --> 00:15:46.000]  你可能不明白神
[00:15:46.000 --> 00:15:49.000]  聖靈引導你所做的事情
[00:15:49.000 --> 00:15:51.000]  但神一定有他的心意
[00:15:51.000 --> 00:15:52.000]  我想挑戰你
[00:15:52.000 --> 00:15:55.000]  勇敢為著當一個勇士
[00:15:55.000 --> 00:15:56.000]  為著發光
[00:15:56.000 --> 00:15:59.000]  就好像保羅和巴拿巴一樣
[00:15:59.000 --> 00:16:00.000]  為著發光
[00:16:00.000 --> 00:16:02.000]  他們勇敢地去到耶路撒冷
[00:16:02.000 --> 00:16:05.000]  去參與這個神學的大會
[00:16:05.000 --> 00:16:07.000]  當保羅去巴拿巴
[00:16:07.000 --> 00:16:10.000]  他們去耶路撒冷的路途中
[00:16:10.000 --> 00:16:13.000]  他們沿路路途上不斷地去傳福音
[00:16:13.000 --> 00:16:14.000]  沒有停過
[00:16:14.000 --> 00:16:18.000]  路途上的人都接受他們的教導
[00:16:18.000 --> 00:16:21.000]  他們受到很多人的基督徒的支持
[00:16:21.000 --> 00:16:23.000]  當地人都信他們
[00:16:23.000 --> 00:16:24.000]  信他們的教導說
[00:16:24.000 --> 00:16:27.000]  維繃人是沒有需要接受國禮
[00:16:27.000 --> 00:16:29.000]  才可以得到救恩的
[00:16:29.000 --> 00:16:32.000]  他們得到很多的支持
[00:16:32.000 --> 00:16:33.000]  所以他們都知道
[00:16:33.000 --> 00:16:36.000]  他們現在走的是一條正確的道路
[00:16:36.000 --> 00:16:40.000]  所以全部人的焦點都集中在耶路撒冷教會
[00:16:40.000 --> 00:16:42.000]  到底這個耶路撒冷教會
[00:16:42.000 --> 00:16:47.000]  他們的決定是會逼維繃人接受國禮
[00:16:47.000 --> 00:16:50.000]  或者他們會站在維繃人這裏
[00:16:50.000 --> 00:16:53.000]  說維繃人什麼都不需要做
[00:16:53.000 --> 00:16:56.000]  到底耶路撒冷的教會會做什麼呢
[00:16:56.000 --> 00:16:58.000]  我們看看第四節
[00:16:58.000 --> 00:17:01.000]  第四節說到了耶路撒冷
[00:17:01.000 --> 00:17:03.000]  教會的人都接待他們
[00:17:03.000 --> 00:17:06.000]  但是有幾個法理裁人說
[00:17:06.000 --> 00:17:10.000]  維繃人必須要承行吉禮
[00:17:10.000 --> 00:17:13.000]  吩咐他們遵守摩西的律法
[00:17:13.000 --> 00:17:17.000]  當這班法理裁人說這番話的時候
[00:17:17.000 --> 00:17:21.000]  保羅和巴拿巴聽到這段說話
[00:17:21.000 --> 00:17:24.000]  和他一起同行的另外一個人
[00:17:24.000 --> 00:17:25.000]  叫做彼得
[00:17:25.000 --> 00:17:26.000]  他都聽到
[00:17:26.000 --> 00:17:28.000]  彼得起來
[00:17:28.000 --> 00:17:31.000]  他就分享他的意見
[00:17:31.000 --> 00:17:33.000]  分享他的立場
[00:17:33.000 --> 00:17:37.000]  第七節他就跟這班法理裁人說
[00:17:37.000 --> 00:17:39.000]  大興啊
[00:17:39.000 --> 00:17:42.000]  神已經當初差派我
[00:17:42.000 --> 00:17:45.000]  去傳福音給維繃
[00:17:45.000 --> 00:17:49.000]  差派我去分享福音
[00:17:49.000 --> 00:17:50.000]  第八節說到
[00:17:50.000 --> 00:17:54.000]  神都使用我去為他們作見證
[00:17:54.000 --> 00:17:56.000]  甚至賜聖靈給他們
[00:17:56.000 --> 00:17:58.000]  正如跟我們一樣
[00:17:58.000 --> 00:18:01.000]  要自作信 自見他們的心
[00:18:01.000 --> 00:18:04.000]  並不分他們和我們
[00:18:04.000 --> 00:18:06.000]  彼得在這段經文裏面
[00:18:06.000 --> 00:18:09.000]  和他們分享他們自己的經歷
[00:18:09.000 --> 00:18:11.000]  分享他們自己的經歷
[00:18:11.000 --> 00:18:12.000]  他的意思是說
[00:18:12.000 --> 00:18:14.000]  十年前在一個地方
[00:18:14.000 --> 00:18:18.000]  他遇到一個大興叫做戈奈劉
[00:18:18.000 --> 00:18:21.000]  他傳福音給他之後
[00:18:21.000 --> 00:18:24.000]  聖靈就臨到他們一家人身上
[00:18:24.000 --> 00:18:27.000]  彼得親眼看到
[00:18:27.000 --> 00:18:29.000]  舊恩臨到他們
[00:18:29.000 --> 00:18:33.000]  所以彼得就跟這班法理裁人說
[00:18:33.000 --> 00:18:37.000]  我親眼看到維繃人都得到舊恩
[00:18:37.000 --> 00:18:39.000]  這個事實如何解釋呢
[00:18:39.000 --> 00:18:40.000]  如何解釋
[00:18:40.000 --> 00:18:42.000]  你覺得你們的神學很正確
[00:18:42.000 --> 00:18:45.000]  但是我親眼看到維繃人得到舊恩
[00:18:45.000 --> 00:18:47.000]  你們如何解釋呢
[00:18:47.000 --> 00:18:48.000]  是第十節
[00:18:48.000 --> 00:18:50.000]  彼得跟著說
[00:18:50.000 --> 00:18:52.000]  他說 為何你要試探神呢
[00:18:52.000 --> 00:18:54.000]  為何你們自己的祖宗
[00:18:54.000 --> 00:18:56.000]  和你自己都做不到的事
[00:18:56.000 --> 00:18:59.000]  為何你現在要放在維繃人身上呢
[00:18:59.000 --> 00:19:01.000]  為何你要這樣做
[00:19:01.000 --> 00:19:03.000]  是因為神給我們恩典
[00:19:03.000 --> 00:19:05.000]  是因為耶穌基督為我們的罪而死
[00:19:05.000 --> 00:19:07.000]  我們可以得到舊恩
[00:19:07.000 --> 00:19:10.000]  我們猶太人和維繃人可以得到舊恩
[00:19:10.000 --> 00:19:12.000]  沒有其他的條件
[00:19:12.000 --> 00:19:14.000]  你知道嗎 法理裁人
[00:19:14.000 --> 00:19:18.000]  當法理裁人聽到彼得這番說話之後
[00:19:18.000 --> 00:19:19.000]  都安靜下來
[00:19:19.000 --> 00:19:21.000]  他們誠然是因為恩典
[00:19:21.000 --> 00:19:22.000]  他們可以得到舊恩
[00:19:22.000 --> 00:19:24.000]  不是因為他們自己有多厲害
[00:19:24.000 --> 00:19:26.000]  可以得到舊恩
[00:19:26.000 --> 00:19:28.000]  全部都是因為耶穌基督的緣故
[00:19:28.000 --> 00:19:30.000]  他們可以得到舊恩
[00:19:30.000 --> 00:19:32.000]  可以和神建立關係
[00:19:32.000 --> 00:19:35.000]  不是因為他們自己有多厲害
[00:19:35.000 --> 00:19:38.000]  但彼得和保羅和巴拿巴
[00:19:38.000 --> 00:19:42.000]  輪番去分享恩信清義這件事情之後
[00:19:42.000 --> 00:19:45.000]  現在全部的焦點
[00:19:45.000 --> 00:19:48.000]  全部的焦點都轉到一個人身上
[00:19:48.000 --> 00:19:50.000]  轉到耶路撒冷的
[00:19:50.000 --> 00:19:52.000]  舊會的領導人身上
[00:19:52.000 --> 00:19:54.000]  這個人是誰呢
