
[00:00:00.000 --> 00:00:03.000]  很高興看到這麼多大兄姊妹
[00:01:39.400 --> 00:01:42.160]  所以教會在每個月的主題講道當中
[00:01:42.160 --> 00:01:46.280]  就以《耳福所書》作為講道的主題
[00:01:46.280 --> 00:01:49.080]  《耳福所書》其中很出名的經文是什麼呢?
[00:01:49.080 --> 00:01:52.320]  就是《承傳聖徒,各盡其職》
[00:01:52.320 --> 00:01:53.360]  我個人來說
[00:01:53.360 --> 00:01:55.840]  我覺得這個是恩福家的金漆招牌
[00:01:55.840 --> 00:01:58.520]  甚至是恩福家門口的一個對聯
[00:01:58.520 --> 00:01:59.360]  為什麼這樣說呢?
[00:01:59.360 --> 00:02:01.960]  有沒有人知道這句的對聯在哪裡?
[00:02:01.960 --> 00:02:04.320]  有些知道,有些不知道
[00:02:04.320 --> 00:02:06.480]  這個位置就是這裡
[00:02:06.480 --> 00:02:08.320]  如果不知道的弟兄姊妹
[00:02:08.320 --> 00:02:10.400]  鼓勵你待會完崇拜之後
[00:02:10.400 --> 00:02:11.600]  你可以到處看看
[00:02:11.600 --> 00:02:12.920]  甚至打卡
[00:02:12.920 --> 00:02:14.720]  或者找占牧師拍一張照片
[00:02:14.720 --> 00:02:16.280]  打卡
[00:02:16.280 --> 00:02:20.000]  《承傳聖徒,各盡其職》
[00:02:20.000 --> 00:02:20.920]  也是《耳福所書》
[00:02:20.920 --> 00:02:24.040]  一個很重要的主題
[00:02:24.040 --> 00:02:25.840]  今天的講題
[00:02:25.840 --> 00:02:29.760]  就是講如何成為榮耀神的門徒
[00:02:29.760 --> 00:02:31.720]  我很盼望藉著今天的經文
[00:02:31.720 --> 00:02:32.520]  大家去認識一下
[00:02:32.520 --> 00:02:34.880]  為什麼我們要榮耀神呢?
[00:02:34.880 --> 00:02:36.600]  如果我們要榮耀神的話
[00:02:36.600 --> 00:02:41.320]  我們又怎樣可以成為一個榮耀神的門徒呢?
[00:02:41.320 --> 00:02:42.640]  在講道之前
[00:02:42.640 --> 00:02:43.760]  我也很想問一問
[00:02:43.760 --> 00:02:45.400]  今天有沒有新朋友
[00:02:45.400 --> 00:02:48.080]  第一次來到我們恩福家的參與崇拜呢?
[00:02:48.080 --> 00:02:48.600]  如果有的
[00:02:48.600 --> 00:02:49.720]  你有沒有站起來
[00:02:49.720 --> 00:02:52.360]  讓我們用掌聲歡迎你
[00:02:52.360 --> 00:02:55.800]  有沒有第一次來到我們崇拜當中呢?
[00:02:55.800 --> 00:02:57.200]  有的就站起來
[00:02:57.200 --> 00:02:59.920]  好,這裡
[00:02:59.920 --> 00:03:01.440]  歡迎你
[00:03:01.440 --> 00:03:03.080]  後面也有兩位
[00:03:03.080 --> 00:03:04.080]  歡迎你,Leo
[00:03:04.080 --> 00:03:07.520]  還有沒有其他弟兄姊妹新朋友呢?
[00:03:07.520 --> 00:03:08.320]  好
[00:03:08.320 --> 00:03:11.080]  你們可以坐下來
[00:03:11.080 --> 00:03:12.360]  附近的詩詩
[00:03:12.360 --> 00:03:15.560]  可以派發禮物包給新來的朋友
[00:03:15.560 --> 00:03:17.560]  填寫一些資料
[00:03:17.560 --> 00:03:20.440]  我們教會可以打電話向你慰問
[00:03:20.440 --> 00:03:22.440]  或者有什麼教會適合的東西
[00:03:22.440 --> 00:03:24.720]  都可以向你介紹
[00:03:24.720 --> 00:03:25.760]  在講道之前
[00:03:25.760 --> 00:03:27.720]  我們一起做個祈禱
[00:03:27.720 --> 00:03:28.320]  七個天父上人
[00:03:28.320 --> 00:03:29.600]  我們滿心的感謝你
[00:03:29.600 --> 00:03:32.440]  縱使今天外面有很多風風雨雨
[00:03:32.440 --> 00:03:35.120]  但你讓我們今天在聖殿裡面
[00:03:35.120 --> 00:03:36.720]  都能夠去敬拜主你自己
[00:03:36.720 --> 00:03:39.080]  甚至我們有一個很安穩的時間
[00:03:39.080 --> 00:03:41.440]  主也求你與我們眾人同在
[00:03:41.440 --> 00:03:42.960]  求你的聖靈都去運行
[00:03:42.960 --> 00:03:43.920]  可能在座的當中
[00:03:43.920 --> 00:03:44.840]  我們有弟兄姊妹
[00:03:44.840 --> 00:03:46.600]  有朋友都有很多的煩惱
[00:03:46.600 --> 00:03:49.040]  但主也求你幫助我們眾人
[00:03:49.040 --> 00:03:51.200]  專注在你神的話語當中
[00:03:51.200 --> 00:03:53.360]  求主你賜福以下的時間
[00:03:53.360 --> 00:03:54.160]  以上的禱告
[00:03:54.160 --> 00:03:57.520]  是奉主耶穌基督得聖的名義祈求
[00:03:57.520 --> 00:03:58.520]  阿們
[00:03:58.520 --> 00:03:59.640]  好
[00:03:59.640 --> 00:04:03.120]  我很想大家今天去讀一讀
[00:04:03.120 --> 00:04:07.160]  真是已忽所書一至十四節的經文
[00:04:07.160 --> 00:04:09.000]  PowerPoint就有的
[00:04:09.000 --> 00:04:10.720]  我們預備起
[00:04:10.720 --> 00:04:12.160]  奉神的旨意
[00:04:12.160 --> 00:04:15.280]  作基督耶穌使徒的保羅
[00:04:15.280 --> 00:04:18.000]  寫信給在已忽所的聖徒
[00:04:18.000 --> 00:04:21.480]  就是在基督耶穌裡有忠心的人
[00:04:21.480 --> 00:04:25.000]  願因平安從神我們的父
[00:04:25.000 --> 00:04:28.240]  和主耶穌基督歸於你們
[00:04:28.240 --> 00:04:32.600]  願眾讚歸於我們主耶穌基督的父神
[00:04:32.600 --> 00:04:35.240]  他在基督裡曾賜給我們
[00:04:35.240 --> 00:04:37.920]  天上各樣屬靈的福氣
[00:04:37.920 --> 00:04:41.080]  就與神創立世界以前
[00:04:41.080 --> 00:04:43.880]  在基督裡揀選了我們
[00:04:43.880 --> 00:04:47.200]  使我們在他面前成為聖傑
[00:04:47.200 --> 00:04:48.920]  無有瑕疵
[00:04:48.920 --> 00:04:50.280]  又恩愛我們
[00:04:50.280 --> 00:04:53.360]  就按著自己的旨意所喜悅的
[00:04:53.360 --> 00:04:58.160]  預定我們藉著耶穌基督兒子的名分
[00:04:58.160 --> 00:05:01.600]  使他榮耀的恩典得著稱讚
[00:05:01.600 --> 00:05:06.080]  這恩典是他在愛子裡所賜給我們的
[00:05:06.080 --> 00:05:09.520]  我們藉著愛子的血得蒙救贖
[00:05:09.520 --> 00:05:11.560]  過範得以赦免
[00:05:11.560 --> 00:05:14.760]  乃是照他豐富的恩典
[00:05:14.760 --> 00:05:18.720]  這恩典是神用諸般的智慧聰明
[00:05:18.720 --> 00:05:21.760]  匆匆足足賞賜我們的
[00:05:21.760 --> 00:05:25.560]  都是照他自己所預定的美意
[00:05:25.560 --> 00:05:28.840]  叫我們知道他旨意的奧秘
[00:05:28.840 --> 00:05:30.840]  要照所安排的
[00:05:30.840 --> 00:05:33.200]  在日期滿足的時候
[00:05:33.200 --> 00:05:36.720]  使天上地上一切所有的
[00:05:36.720 --> 00:05:40.200]  都在基督裡同歸於一
[00:05:40.200 --> 00:05:43.800]  我們也在他裡得了基業
[00:05:43.800 --> 00:05:46.840]  這元是那位隨己而行
[00:05:46.840 --> 00:05:48.360]  做萬事的
[00:05:48.360 --> 00:05:51.160]  照著他旨意所預定的
[00:05:51.160 --> 00:05:52.800]  叫他榮耀
[00:05:52.800 --> 00:05:57.440]  從我們這首先在基督裡有盼望的人
[00:05:57.440 --> 00:05:59.560]  可以得著稱讚
[00:05:59.560 --> 00:06:02.400]  你們既聽見真理的道
[00:06:02.400 --> 00:06:05.560]  就是那叫你們得救的福音
[00:06:05.560 --> 00:06:07.360]  也信了基督
[00:06:07.360 --> 00:06:08.760]  既然信他
[00:06:08.760 --> 00:06:12.840]  就受了所應許的聖靈為引寄
[00:06:12.840 --> 00:06:16.560]  這聖靈是我們基督的憑據
[00:06:16.560 --> 00:06:19.160]  直到神之民被贖
[00:06:19.160 --> 00:06:22.440]  使他的榮耀得著稱讚
[00:06:22.440 --> 00:06:24.520]  這就是十四節的經文
[00:06:24.520 --> 00:06:26.320]  已忽所書這本書
[00:06:26.320 --> 00:06:30.320]  其中一個出名的就是教會論
[00:06:30.320 --> 00:06:32.680]  教會論就是教會如何組成
[00:06:32.680 --> 00:06:35.920]  或者教會在地上的目的是怎樣的呢
[00:06:35.920 --> 00:06:38.240]  當我預備這十四節的經文的時候
[00:06:38.240 --> 00:06:40.240]  我發覺這十四節的經文
[00:06:40.240 --> 00:06:43.560]  都好像一座建築物很有架構
[00:06:43.560 --> 00:06:44.840]  這個架構是怎樣的呢
[00:06:44.840 --> 00:06:47.040]  我展示一展大綱給大家看
[00:06:47.040 --> 00:06:48.280]  讓大家感受一下
[00:06:48.280 --> 00:06:52.440]  開頭的第一二節是講文安的事情
[00:06:52.440 --> 00:06:54.720]  到第二部分就是第三節是說
[00:06:54.720 --> 00:06:58.640]  天父在基督裡賜下各樣屬靈的福氣
[00:06:58.640 --> 00:07:00.600]  天父如何賜福氣呢
[00:07:00.600 --> 00:07:02.360]  是從三方面去賜
[00:07:02.360 --> 00:07:04.640]  首先就是天父自己所賜的福氣
[00:07:04.640 --> 00:07:07.160]  第二就是聖子所賜的福氣
[00:07:07.160 --> 00:07:09.640]  第三就是聖靈所賜的福氣
[00:07:09.640 --> 00:07:12.200]  聖父聖子所賜的福氣為了什麼呢
[00:07:12.200 --> 00:07:16.120]  目的就是要去榮耀神
[00:07:16.120 --> 00:07:18.440]  我們來看看第一段的時候
[00:07:18.440 --> 00:07:21.080]  其實神如何賜福氣給我們
[00:07:21.080 --> 00:07:23.200]  不過一開始保羅
[00:07:23.200 --> 00:07:25.880]  我們根據第一二節就是文安的情況
[00:07:25.880 --> 00:07:28.880]  其實我們知道這本書是使徒保羅寫的
[00:07:28.880 --> 00:07:29.800]  而寫給誰呢
[00:07:29.800 --> 00:07:32.080]  就是寫給已忽所的聖徒
[00:07:32.080 --> 00:07:33.400]  這群人除了是聖徒之外
[00:07:33.400 --> 00:07:37.360]  也是在耶穌基督裡是有忠心的人
[00:07:37.360 --> 00:07:40.720]  假設保羅今天寫這封信給恩福堂
[00:07:40.720 --> 00:07:42.200]  寫給我們的聖徒
[00:07:42.200 --> 00:07:46.440]  大家猜猜你有沒有份收這一封信呢
[00:07:46.440 --> 00:07:49.000]  如果有份收就舉手吧
[00:07:49.000 --> 00:07:51.720]  這樣也有很多人覺得有份收
[00:07:51.720 --> 00:07:53.760]  是的,如果凡是信耶穌基督的人
[00:07:53.760 --> 00:07:55.680]  其實你都已經是聖徒
[00:07:55.680 --> 00:07:57.200]  因為藉著耶穌基督的保育
[00:07:57.200 --> 00:07:58.560]  我們得蒙救贖
[00:07:58.560 --> 00:08:00.520]  以致我們能夠成為聖徒
[00:08:00.520 --> 00:08:04.280]  但你能不能夠過分別為聖的生活呢
[00:08:04.280 --> 00:08:06.480]  那就另當別論了
[00:08:06.480 --> 00:08:08.400]  我們再看下去
[00:08:08.400 --> 00:08:10.880]  保羅就說到寫這封信
[00:08:10.880 --> 00:08:13.080]  這封信其實是一封不簡單的信
[00:08:13.080 --> 00:08:14.640]  是一份很寶貴的信
[00:08:14.640 --> 00:08:16.560]  因為保羅不是憑他自己的血氣
[00:08:16.560 --> 00:08:20.000]  不是憑他個人的心思去寫這封信
[00:08:20.000 --> 00:08:24.520]  保羅說我是奉神的旨意去寫這封信
[00:08:24.520 --> 00:08:27.800]  我們看看今天神真的藉著保羅寫這封信
[00:08:27.800 --> 00:08:31.480]  有什麼寶貴的心意給過我們呢
[00:08:31.480 --> 00:08:34.280]  保羅問安之後就說
[00:08:34.280 --> 00:08:37.240]  願眾讚都歸於我們的主耶穌基督父神
[00:08:37.240 --> 00:08:41.400]  因為祂在基督裡面賜給我們天上各樣屬靈的福氣
[00:08:41.400 --> 00:08:42.840]  保羅就說
[00:08:42.840 --> 00:08:45.840]  願眾讚榮耀歸給主耶穌的父神
[00:08:45.840 --> 00:08:47.640]  為什麼要歸給父神呢
[00:08:47.640 --> 00:08:53.920]  原因就是因為父神藉著耶穌基督賜下各樣屬靈的福氣
[00:08:53.920 --> 00:08:56.520]  其實天父不吝嗇
[00:08:56.520 --> 00:08:58.640]  祂不只是賜一樣的福氣
[00:08:58.640 --> 00:09:00.280]  經文是說什麼呢
[00:09:00.280 --> 00:09:03.720]  賜各樣屬靈的福氣給我們
[00:09:03.720 --> 00:09:06.400]  屬靈的福氣是一個很特別的福氣
[00:09:06.400 --> 00:09:08.400]  大家想不想有福氣
[00:09:08.400 --> 00:09:11.120]  沒有人嫌福氣多
[00:09:11.120 --> 00:09:13.960]  甚至福氣說什麼是屬靈的福氣
[00:09:13.960 --> 00:09:15.560]  屬靈的福氣有什麼好處呢
[00:09:15.560 --> 00:09:17.560]  它不是屬勢不是屬物質
[00:09:17.560 --> 00:09:22.880]  所以它不會扭壞不會腐爛不會隨著時間會貶值
[00:09:22.880 --> 00:09:25.840]  如果屬勢的福氣會怎樣呢
[00:09:25.840 --> 00:09:30.320]  可能樓股票外幣或者股票
[00:09:30.320 --> 00:09:32.320]  如果大家有留意過外幣
[00:09:32.320 --> 00:09:36.360]  日元在24年落到最低的位置
[00:09:36.360 --> 00:09:38.360]  喜歡去日本的人很開心
[00:09:38.360 --> 00:09:40.880]  另外就是全世界首富
[00:09:40.880 --> 00:09:42.960]  就是電動車
[00:09:42.960 --> 00:09:44.360]  就是Gaia
[00:09:44.360 --> 00:09:46.600]  它的股票跌了一半
[00:09:46.600 --> 00:09:48.200]  跌一半知道跌了多少錢嗎
[00:09:48.200 --> 00:09:50.600]  說的是十幾億的錢
[00:09:50.600 --> 00:09:53.720]  所以其實屬勢就是這樣的福氣
[00:09:53.720 --> 00:09:56.200]  但是屬天的福氣就不同了
[00:09:56.200 --> 00:09:58.640]  因為是有永恆價值的
[00:09:58.640 --> 00:10:05.160]  接著我們就看看其實這些屬靈的福氣是怎樣的福氣
[00:10:05.160 --> 00:10:09.520]  其實開始聖父所賜的福氣主要是什麼福氣呢
[00:10:09.520 --> 00:10:12.040]  主要是有兩部分的福氣
[00:10:12.040 --> 00:10:15.680]  其實天父有兩個心意是想人有福氣的
[00:10:15.680 --> 00:10:17.560]  第一個心意是什麼呢
[00:10:17.560 --> 00:10:21.040]  就是關係到人的自身的情形
[00:10:21.040 --> 00:10:22.760]  人的自身是什麼情形呢
[00:10:22.760 --> 00:10:25.320]  其實神很想我們生命有所轉變
[00:10:25.320 --> 00:10:26.560]  轉變什麼呢
[00:10:26.560 --> 00:10:29.160]  就是很想我們能夠成為聖潔
[00:10:29.160 --> 00:10:30.600]  沒有瑕疵
[00:10:30.600 --> 00:10:32.080]  甚至根據經文所說
[00:10:32.080 --> 00:10:33.760]  在創世以前
[00:10:33.760 --> 00:10:35.760]  神就已經藉著耶穌基督
[00:10:35.760 --> 00:10:38.840]  要我們成為聖潔和沒有瑕疵
[00:10:38.840 --> 00:10:40.400]  什麼是聖潔呢
[00:10:40.400 --> 00:10:43.000]  其實聖潔的意思就是在地位上
[00:10:43.000 --> 00:10:44.120]  我們是聖潔的
[00:10:44.120 --> 00:10:45.640]  神看我們為聖潔
[00:10:45.640 --> 00:10:48.480]  原因是因為耶穌基督拯救了我們
[00:10:48.480 --> 00:10:50.360]  但是不過都是同一樣的
[00:10:50.360 --> 00:10:52.440]  雖然我們是稱為聖潔
[00:10:52.440 --> 00:10:54.680]  但是有時候我們會不會都有犯罪
[00:10:54.680 --> 00:10:56.480]  有軟弱的地方呢
[00:10:56.480 --> 00:10:58.040]  另外經文也說到
[00:10:58.040 --> 00:11:01.160]  我們可以成為沒有瑕疵的人
[00:11:01.160 --> 00:11:03.880]  沒有瑕疵其實是什麼意思呢
[00:11:03.880 --> 00:11:06.160]  就是指我們不會因為
[00:11:06.160 --> 00:11:10.040]  地位不會再因為被罪所控訴
[00:11:10.040 --> 00:11:11.480]  或者去控告的
[00:11:11.480 --> 00:11:13.640]  原因都是因為在耶穌基督裡面
[00:11:13.640 --> 00:11:15.400]  我們的罪能夠得到赦免
[00:11:15.400 --> 00:11:17.480]  甚至乎在羅馬書也說到的
[00:11:17.480 --> 00:11:19.280]  我們被神所揀選的
[00:11:19.280 --> 00:11:20.280]  因信清義
[00:11:20.280 --> 00:11:22.080]  我們不再被控告
[00:11:22.080 --> 00:11:24.920]  不再被控訴這一方面的
[00:11:24.920 --> 00:11:28.160]  所以這個也是神對我們人
[00:11:28.160 --> 00:11:30.640]  本身我們人的自身的心意
[00:11:30.640 --> 00:11:32.760]  但是其實另一方面
[00:11:32.760 --> 00:11:34.640]  神天父有第二個心意
[00:11:34.640 --> 00:11:37.840]  就是關係到人與天父的關係
[00:11:37.840 --> 00:11:42.600]  天父除了不想人真的罪的問題影響到人本身
[00:11:42.600 --> 00:11:44.440]  因為其實人有罪會是怎麼樣的
[00:11:44.440 --> 00:11:45.600]  你們貪生物人
[00:11:45.600 --> 00:11:48.720]  貪得太多可能就會貪到有貪污
[00:11:48.720 --> 00:11:50.920]  甚至很喜歡錢的人可能就會賭博
[00:11:50.920 --> 00:11:52.320]  賭到傾家蕩產
[00:11:52.320 --> 00:11:53.880]  其實這些罪都會連累我們
[00:11:53.880 --> 00:11:55.520]  但是神為了我們的緣故
[00:11:55.520 --> 00:11:58.000]  藉著耶穌基督幫我們解決罪的問題
[00:11:58.000 --> 00:11:59.280]  除了解決罪的問題
[00:11:59.280 --> 00:12:03.400]  神也很想解決我們之間與神的關係
[00:12:03.400 --> 00:12:05.040]  當我們還沒有認識神的時候
[00:12:05.040 --> 00:12:05.880]  我們因為有罪
[00:12:05.880 --> 00:12:07.160]  所以是與神
[00:12:07.160 --> 00:12:08.720]  是敵黨神的
[00:12:08.720 --> 00:12:12.200]  但是神很想我們能夠成為祂的兒女
[00:12:12.200 --> 00:12:14.080]  當我們還沒有成為神的兒女的時候
[00:12:14.080 --> 00:12:16.040]  我們是一個什麼樣的身份來的
[00:12:16.040 --> 00:12:17.680]  知不知道?
[00:12:17.680 --> 00:12:19.280]  是罪的奴僕
[00:12:19.280 --> 00:12:21.000]  被罪捆綁的
[00:12:21.000 --> 00:12:23.320]  甚至由於罪的污穢
[00:12:23.320 --> 00:12:24.920]  我們可能好像乞丐
[00:12:24.920 --> 00:12:26.040]  乞丐類的
[00:12:26.040 --> 00:12:27.440]  但是由於我們在基督裡面
[00:12:27.440 --> 00:12:28.840]  我們的身份有所轉變
[00:12:28.840 --> 00:12:31.080]  我們能夠成為神的兒女
[00:12:31.080 --> 00:12:34.080]  甚至我們能夠成為公主和王子
[00:12:34.080 --> 00:12:35.600]  為什麼?
[00:12:35.600 --> 00:12:38.920]  因為天父上帝是天國的大君王來的
[00:12:38.920 --> 00:12:40.720]  這一刻我都很想大家
[00:12:40.720 --> 00:12:42.720]  你和身邊的弟兄姊妹問一下我
[00:12:42.720 --> 00:12:44.160]  如果你旁邊坐的是姊妹
[00:12:44.160 --> 00:12:45.920]  你就說公主你好
[00:12:45.920 --> 00:12:46.800]  如果旁邊是弟兄
[00:12:46.800 --> 00:12:49.240]  你就說王子你好
[00:12:49.240 --> 00:12:53.200]  (笑聲)
[00:12:53.200 --> 00:12:55.280]  是的,所有公主、王子
[00:12:55.280 --> 00:12:57.040]  大家都好
[00:12:57.040 --> 00:12:59.040]  好,有一點點的總結
[00:12:59.040 --> 00:13:02.720]  有一點點的總結就是
[00:13:02.720 --> 00:13:03.480]  都還沒說到
[00:13:03.480 --> 00:13:04.440]  這個成為兒子
[00:13:04.440 --> 00:13:05.360]  是的,有一點點的總結
[00:13:05.360 --> 00:13:06.600]  天父賜給人的福氣
[00:13:06.600 --> 00:13:09.800]  就是令人成為什麼?
[00:13:09.800 --> 00:13:13.680]  聖潔無瑕疵的兒女
[00:13:13.680 --> 00:13:16.280]  這個是天父賜給人的福氣
[00:13:16.280 --> 00:13:17.960]  我們看看聖子所賜的福氣
[00:13:17.960 --> 00:13:20.040]  令人成為什麼呢?
[00:13:20.040 --> 00:13:21.520]  七字第十二節
[00:13:21.520 --> 00:13:23.840]  其實主要是有兩方面的
[00:13:23.840 --> 00:13:25.480]  所以為什麼我說很有架構呢?
[00:13:25.480 --> 00:13:27.640]  看一至十四節的經文
[00:13:27.640 --> 00:13:31.320]  耶穌基督所賜的福氣是什麼福氣呢?
[00:13:31.320 --> 00:13:34.080]  就是關係到人自身的情形
[00:13:34.080 --> 00:13:35.760]  七至十節
[00:13:35.760 --> 00:13:37.600]  就是人藉著基督的血
[00:13:37.600 --> 00:13:39.160]  能夠得蒙救贖
[00:13:39.160 --> 00:13:41.400]  過範就得以赦免
[00:13:41.400 --> 00:13:42.640]  本來我們是有罪的
[00:13:42.640 --> 00:13:43.840]  因為藉著耶穌的補血
[00:13:43.840 --> 00:13:45.040]  我們可以得蒙救贖
[00:13:45.040 --> 00:13:46.560]  過範得以赦免
[00:13:46.560 --> 00:13:48.480]  甚至因為這樣的狀況
[00:13:48.480 --> 00:13:50.920]  我們有一天更加可以
[00:13:50.920 --> 00:13:52.400]  去同主的
[00:13:52.400 --> 00:13:54.920]  一起同歸於一
[00:13:54.920 --> 00:13:56.560]  第二方面是什麼呢?
[00:13:56.560 --> 00:13:58.800]  就是關係到人與神的關係
[00:13:58.800 --> 00:14:01.200]  又是和剛才那個很接近
[00:14:01.200 --> 00:14:04.400]  人在基督裡能夠得著神的基業
[00:14:04.400 --> 00:14:06.800]  甚至乎是成為神的基業
[00:14:06.800 --> 00:14:08.280]  我一會兒會再解釋
[00:14:08.280 --> 00:14:10.640]  這是什麼意思
[00:14:10.640 --> 00:14:12.920]  所以在聖子所賜的福氣
[00:14:12.920 --> 00:14:15.480]  就是成為蒙救贖
[00:14:15.480 --> 00:14:18.920]  得基業的聖徒
[00:14:18.920 --> 00:14:21.240]  其實在第九節裡面他提到
[00:14:21.240 --> 00:14:23.720]  照著他自己所預定的美意
[00:14:23.720 --> 00:14:27.360]  叫我們知道他旨意的奧秘
[00:14:27.360 --> 00:14:30.760]  其實這個美意就是指神自己的心意
[00:14:30.760 --> 00:14:31.800]  其實他也有份心意
[00:14:31.800 --> 00:14:32.800]  有份美意給過我們
[00:14:32.800 --> 00:14:34.600]  其中一個就是要我們知道
[00:14:34.600 --> 00:14:36.480]  他旨意的奧秘
[00:14:36.480 --> 00:14:38.160]  就是知道神的奧秘
[00:14:38.160 --> 00:14:40.680]  大家想不想知道奧秘是什麼?
[00:14:40.680 --> 00:14:41.960]  都想知道的
[00:14:41.960 --> 00:14:44.720]  其實如果看回奧秘這個字很特別的
[00:14:44.720 --> 00:14:47.320]  奧秘這個字其實是兩個字組成的
[00:14:47.320 --> 00:14:50.920]  是奧和秘
[00:14:50.920 --> 00:14:52.040]  不要小看他笑
[00:14:52.040 --> 00:14:53.320]  其實奧是什麼意思?
[00:14:53.320 --> 00:14:55.880]  是解深奧和高深的意思
[00:14:55.880 --> 00:14:57.640]  秘就是神秘
[00:14:57.640 --> 00:14:59.640]  不為人所知的意思
[00:14:59.640 --> 00:15:00.960]  兩個字加起來就說到
[00:15:00.960 --> 00:15:03.440]  一些很深奧很奧秘
[00:15:03.440 --> 00:15:04.840]  不容易了解
[00:15:04.840 --> 00:15:07.800]  人是不容易明白的道理
[00:15:07.800 --> 00:15:09.480]  其實這個奧秘是什麼呢?
[00:15:09.480 --> 00:15:11.080]  如果根據二弗所說的第三章
[00:15:11.080 --> 00:15:13.720]  這個奧秘就是在說救恩
[00:15:13.720 --> 00:15:15.720]  神的救恩
[00:15:15.720 --> 00:15:16.800]  對於今天來說
[00:15:16.800 --> 00:15:19.000]  我們知道神的救恩是什麼
[00:15:19.000 --> 00:15:19.680]  不是一個奧秘
[00:15:19.680 --> 00:15:21.040]  但是對於以前的以色列人
[00:15:21.040 --> 00:15:22.120]  舊約人來說
[00:15:22.120 --> 00:15:24.560]  他不知道這個救恩是什麼
[00:15:24.560 --> 00:15:25.480]  所以是一個奧秘
[00:15:25.480 --> 00:15:27.040]  為什麼說是奧秘呢?
[00:15:27.040 --> 00:15:28.600]  對於舊約人來說
[00:15:28.600 --> 00:15:30.080]  他們想像不到
[00:15:30.080 --> 00:15:32.320]  在天上住的神
[00:15:32.320 --> 00:15:34.800]  居然會渡成肉身
[00:15:34.800 --> 00:15:36.280]  做什麼呢?
[00:15:36.280 --> 00:15:37.480]  降世為人
[00:15:37.480 --> 00:15:39.840]  成為一個嬰兒
[00:15:39.840 --> 00:15:41.640]  一個創造世界
[00:15:41.640 --> 00:15:43.160]  創造人的神
[00:15:43.160 --> 00:15:45.000]  居然變成一個人
[00:15:45.000 --> 00:15:48.240]  然後在地上生活了33年
[00:15:48.240 --> 00:15:50.160]  是很謙卑的生活
[00:15:50.160 --> 00:15:52.560]  在當中就是去做醫治
[00:15:52.560 --> 00:15:53.240]  講鬼
[00:15:53.240 --> 00:15:55.640]  甚至是講福音的道理
[00:15:55.640 --> 00:15:57.640]  甚至是最後是怎麼樣呢?
[00:15:57.640 --> 00:16:00.680]  他成為代罪羔羊
[00:16:00.680 --> 00:16:01.560]  出於愛
[00:16:01.560 --> 00:16:04.440]  他背負世人所有的罪在他身上
[00:16:04.440 --> 00:16:07.560]  他不是獻在祭壇上
[00:16:07.560 --> 00:16:09.040]  一聲被火燒
[00:16:09.040 --> 00:16:11.200]  他獻在什麼上?
