
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹早安
[00:03:01.000 --> 00:03:07.000]  去到倚靠上帝侍奉主的心情
[00:03:07.000 --> 00:03:10.000]  不知大家覺得侍奉是否一件難事呢
[00:03:10.000 --> 00:03:12.000]  難在甚麼地方呢
[00:03:12.000 --> 00:03:14.000]  我猜
[00:03:14.000 --> 00:03:16.000]  其中一個困難的地方
[00:03:16.000 --> 00:03:19.000]  就是要面對這份無力感
[00:03:19.000 --> 00:03:21.000]  你無法保證你
[00:03:21.000 --> 00:03:24.000]  投資在人的生命上
[00:03:24.000 --> 00:03:27.000]  在你所作的服事上高
[00:03:27.000 --> 00:03:29.000]  有甚麼回報
[00:03:29.000 --> 00:03:33.000]  但人怎能無償付出呢
[00:03:33.000 --> 00:03:35.000]  我回想自己當初
[00:03:35.000 --> 00:03:37.000]  萌生假算去神學院進修的念頭時
[00:03:37.000 --> 00:03:40.000]  我很清楚上帝的召命
[00:03:40.000 --> 00:03:42.000]  但老實說
[00:03:42.000 --> 00:03:46.000]  要回教會去做牧者
[00:03:46.000 --> 00:03:48.000]  是灑手擰頭的
[00:03:48.000 --> 00:03:50.000]  其中一個原因就是
[00:03:50.000 --> 00:03:54.000]  不想承擔吃力不討好的職務
[00:03:54.000 --> 00:03:56.000]  中國人有句話
[00:03:56.000 --> 00:03:59.000]  牛耕田馬食谷
[00:03:59.000 --> 00:04:01.000]  有沒有爸爸在呢
[00:04:01.000 --> 00:04:03.000]  懂得說下一句
[00:04:03.000 --> 00:04:06.000]  老爸賺錢真幸福
[00:04:06.000 --> 00:04:09.000]  好像暗示父母為著愛護兒女
[00:04:09.000 --> 00:04:12.000]  無償付出是天經地義
[00:04:12.000 --> 00:04:14.000]  但總覺得這句話
[00:04:14.000 --> 00:04:17.000]  仍然流露一份無奈的感覺
[00:04:17.000 --> 00:04:19.000]  即是無奈地不計較付出
[00:04:19.000 --> 00:04:23.000]  究竟人能否甘心情願無償付出呢
[00:04:23.000 --> 00:04:25.000]  今天我們嘗試透過路德記
[00:04:25.000 --> 00:04:27.000]  我過去已經說了頭三章
[00:04:27.000 --> 00:04:28.000]  今天說到第四章
[00:04:28.000 --> 00:04:30.000]  看看第四章有沒有熟悉的亮光
[00:04:30.000 --> 00:04:34.000]  去洞察這種無償付出
[00:04:34.000 --> 00:04:37.000]  卻是更得福的精髓所在
[00:04:37.000 --> 00:04:40.000]  我們一起讀路德記四章
[00:04:40.000 --> 00:04:41.000]  一到十二節
[00:04:41.000 --> 00:04:43.000]  我們準備一二三
[00:04:43.000 --> 00:04:47.000]  波亞斯上了城門坐在那裡看
[00:04:47.000 --> 00:04:49.000]  波亞斯所說的那個可以
[00:04:49.000 --> 00:04:51.000]  屬產業的至親經過
[00:04:51.000 --> 00:04:52.000]  波亞斯說
[00:04:52.000 --> 00:04:55.000]  某某先生請你回來
[00:04:55.000 --> 00:04:57.000]  坐在這裡
[00:04:57.000 --> 00:04:59.000]  他就轉回來坐下
[00:04:59.000 --> 00:05:02.000]  波亞斯又請了本城的十個長老來
[00:05:02.000 --> 00:05:03.000]  對他們說
[00:05:03.000 --> 00:05:05.000]  請你們坐在這裡
[00:05:05.000 --> 00:05:07.000]  他們就都坐下
[00:05:07.000 --> 00:05:09.000]  波亞斯對那至親說
[00:05:09.000 --> 00:05:11.000]  從摩亞地回來的那
[00:05:11.000 --> 00:05:13.000]  我讀得慢一點
[00:05:13.000 --> 00:05:14.000]  再來一次
[00:05:14.000 --> 00:05:16.000]  從摩亞地回來的那
[00:05:16.000 --> 00:05:19.000]  現在要買我們的弟兄
[00:05:19.000 --> 00:05:21.000]  以利米勒的那塊地
[00:05:21.000 --> 00:05:23.000]  我想我應該向你說清楚
[00:05:23.000 --> 00:05:25.000]  你可以買那塊地
[00:05:25.000 --> 00:05:31.000]  當著在座的眾人和我百姓的長老面前
[00:05:31.000 --> 00:05:33.000]  你若要贖就贖吧
[00:05:33.000 --> 00:05:35.000]  若你不贖就告訴我
[00:05:35.000 --> 00:05:37.000]  讓我知道因為除了你以外
[00:05:37.000 --> 00:05:39.000]  沒有人可以先贖
[00:05:39.000 --> 00:05:41.000]  在你之後才輪到我
[00:05:41.000 --> 00:05:43.000]  那人說我要贖
[00:05:43.000 --> 00:05:44.000]  波亞斯說
[00:05:44.000 --> 00:05:49.000]  你從那餓米和摩亞女子路德手中買這地的時候
[00:05:49.000 --> 00:05:52.000]  也都買死人的妻子
[00:05:52.000 --> 00:05:55.000]  使死人在產業上流名
[00:05:55.000 --> 00:05:57.000]  那至親說
[00:05:57.000 --> 00:05:59.000]  這樣我就不能贖了
[00:05:59.000 --> 00:06:01.000]  免得對我的產業有損
[00:06:01.000 --> 00:06:05.000]  你儘管去贖我所當贖的吧
[00:06:05.000 --> 00:06:07.000]  我不能贖了
[00:06:07.000 --> 00:06:10.000]  從前在以色列中要確認任何交易
[00:06:10.000 --> 00:06:13.000]  無論是熟業或買賣
[00:06:13.000 --> 00:06:15.000]  一方必須脫鞋給另一方
[00:06:15.000 --> 00:06:18.000]  以色列中都以此為徵
[00:06:18.000 --> 00:06:20.000]  那至親對波亞斯說
[00:06:20.000 --> 00:06:22.000]  你自己買吧
[00:06:22.000 --> 00:06:25.000]  於是把鞋脫了下來
[00:06:25.000 --> 00:06:28.000]  波亞斯對長老和所有在場的百姓說
[00:06:28.000 --> 00:06:30.000]  你們今天都是證人
[00:06:30.000 --> 00:06:32.000]  凡屬以利米勒
[00:06:32.000 --> 00:06:34.000]  以及基連和馬倫的
[00:06:34.000 --> 00:06:38.000]  我都從那餓米手中買下來了
[00:06:38.000 --> 00:06:41.000]  我也娶馬倫的妻子摩亞女子路德
[00:06:41.000 --> 00:06:45.000]  好讓死人可以在產業上流名
[00:06:45.000 --> 00:06:50.000]  免得他的名在本族本鄉的城門中消失了
[00:06:50.000 --> 00:06:53.000]  你們今天都是證人
[00:06:53.000 --> 00:06:54.000]  十一節
[00:06:54.000 --> 00:06:58.000]  在城門坐著的所有百姓和長老說
[00:06:58.000 --> 00:07:00.000]  我們都是證人
[00:07:00.000 --> 00:07:03.000]  願耶和華使進你家的這女子
[00:07:03.000 --> 00:07:08.000]  像建立以色列家的拉傑和里亞二人一樣
[00:07:08.000 --> 00:07:15.000]  又願你再以發她德亨通
[00:07:15.000 --> 00:07:17.000]  在伯利恆有名聲
[00:07:17.000 --> 00:07:21.000]  願耶和華從這年輕女子賜你後裔
[00:07:21.000 --> 00:07:27.000]  使你的家像她媽從猶大所生法拉斯的家一樣
[00:07:27.000 --> 00:07:30.000]  讀到這裡先停一停
[00:07:30.000 --> 00:07:32.000]  上一章提到
[00:07:32.000 --> 00:07:35.000]  拿餓米指示路德去夜訪麥田
[00:07:35.000 --> 00:07:36.000]  去找波亞斯
[00:07:36.000 --> 00:07:38.000]  不知道大家記不記得了
[00:07:38.000 --> 00:07:42.000]  求波亞斯迎娶自己
[00:07:42.000 --> 00:07:47.000]  結果換來只有六波姬大麥可以帶回家
[00:07:47.000 --> 00:07:52.000]  路德的婆婆拿餓米見到就開罪了
[00:07:52.000 --> 00:08:00.000]  原來有一個人比波亞斯和伊利米勒更親近
[00:08:00.000 --> 00:08:03.000]  結果事情如何發展下去呢
[00:08:03.000 --> 00:08:06.000]  就去到我們剛讀的四章一節開始
[00:08:06.000 --> 00:08:12.000]  原文沒有按照一般希伯來文記罪故事的方法
[00:08:12.000 --> 00:08:17.000]  是用一個連續的罪事方式
[00:08:17.000 --> 00:08:20.000]  簡單來說希伯來文很習慣
[00:08:20.000 --> 00:08:22.000]  事情一路下去
[00:08:22.000 --> 00:08:24.000]  按照次序講下去的時候
[00:08:24.000 --> 00:08:26.000]  就會有一個end
[00:08:26.000 --> 00:08:29.000]  希伯來文的end當然是跟著
[00:08:29.000 --> 00:08:32.000]  去到四章一節是沒有這個字的
[00:08:32.000 --> 00:08:37.000]  換句話說其實四章一節不是接續三章十六至十八節
[00:08:37.000 --> 00:08:39.000]  一個先後次序的記載
[00:08:39.000 --> 00:08:41.000]  四章一節講的事情
[00:08:41.000 --> 00:08:43.000]  發生的時間
[00:08:43.000 --> 00:08:47.000]  或許是跟三章十六至十八節是同步的
[00:08:47.000 --> 00:08:51.000]  就是說當路德見完波亞斯回家
[00:08:51.000 --> 00:08:57.000]  跟婆婆拿餓米聊天的同時
[00:08:57.000 --> 00:09:03.000]  波亞斯就已經在幫路德處理他的請求
[00:09:03.000 --> 00:09:05.000]  事情是不是很緊湊
[00:09:05.000 --> 00:09:08.000]  經文記載波亞斯去到城門
[00:09:08.000 --> 00:09:11.000]  這是古代猶大城市生活的中心
[00:09:11.000 --> 00:09:15.000]  在任何重要的集會的時候都在那裡進行
[00:09:15.000 --> 00:09:19.000]  甚至處理法律事務都在那裡
[00:09:19.000 --> 00:09:21.000]  那時候沒有法庭
[00:09:21.000 --> 00:09:25.000]  經文很強調全部人都坐下來
[00:09:25.000 --> 00:09:27.000]  你看到很多人坐下來
[00:09:27.000 --> 00:09:29.000]  坐下來這個動作
[00:09:29.000 --> 00:09:31.000]  在第一節記載波亞斯坐下來
[00:09:31.000 --> 00:09:33.000]  然後再記載那個至近的親屬又坐下來
[00:09:33.000 --> 00:09:37.000]  然後第二節百里行城中的十位長老又坐下來
[00:09:37.000 --> 00:09:38.000]  每個人都坐下來
[00:09:38.000 --> 00:09:41.000]  原來這班人坐下來聊天表示
[00:09:41.000 --> 00:09:48.000]  在進行一個具有法律效力的組成和商議的事情
[00:09:48.000 --> 00:09:50.000]  大家坐下來
[00:09:50.000 --> 00:09:51.000]  波亞斯就開門見山
[00:09:51.000 --> 00:09:53.000]  告訴這個至近的親屬
[00:09:53.000 --> 00:09:55.000]  餓米打算賣地
[00:09:55.000 --> 00:09:59.000]  賣他死去的老公尼米勒的那塊地
[00:09:59.000 --> 00:10:03.000]  按照尼米記二十五章二十五節所說的規矩
[00:10:03.000 --> 00:10:09.000]  這個至近的親屬是第一個有責任去買這塊地的人
[00:10:09.000 --> 00:10:11.000]  其次才是波亞斯
[00:10:11.000 --> 00:10:16.000]  在原文我們看到波亞斯是叫這個至近的親屬買地
[00:10:16.000 --> 00:10:18.000]  其實是一個很嚴肅的表達
[00:10:18.000 --> 00:10:22.000]  我要打開你的耳朵跟你說
[00:10:22.000 --> 00:10:28.000]  這句話就是第四節開始和合本修訂版那個
[00:10:28.000 --> 00:10:30.000]  我想我應該向你說清楚
[00:10:30.000 --> 00:10:32.000]  我要打開你的耳朵跟你說
[00:10:32.000 --> 00:10:34.000]  這是一個毫無保留
[00:10:34.000 --> 00:10:37.000]  很認真很清楚嚴肅命令的語氣
[00:10:37.000 --> 00:10:44.000]  波亞斯嚴正要這個至近親屬去履行這個屬業至親的責任
[00:10:44.000 --> 00:10:48.000]  不是隨便說兩句就算了
[00:10:48.000 --> 00:10:50.000]  當對方聽到有地可買
[00:10:50.000 --> 00:10:52.000]  香港人都明白
[00:10:52.000 --> 00:10:54.000]  有地買,二話不說,買
[00:10:54.000 --> 00:10:56.000]  就說願意買地
[00:10:56.000 --> 00:10:58.000]  不過當波亞斯告訴對方
[00:10:58.000 --> 00:11:03.000]  半除買地要迎娶路德的婆
[00:11:03.000 --> 00:11:05.000]  對方改口
[00:11:05.000 --> 00:11:09.000]  堅稱,即是180度轉變
[00:11:09.000 --> 00:11:11.000]  堅稱自己不能夠買地
[00:11:11.000 --> 00:11:14.000]  而且還反命令對方
[00:11:14.000 --> 00:11:16.000]  我不買,你要買
[00:11:16.000 --> 00:11:18.000]  第六節
[00:11:18.000 --> 00:11:20.000]  那裡說
[00:11:20.000 --> 00:11:26.000]  你儘管去屬我所當屬的吧
[00:11:26.000 --> 00:11:28.000]  我不能屬了
[00:11:28.000 --> 00:11:30.000]  是一個很嚴肅的表達
[00:11:30.000 --> 00:11:32.000]  在這句說話裡
[00:11:32.000 --> 00:11:34.000]  原文用一個簡單的字表達
[00:11:34.000 --> 00:11:38.000]  你其實是一個很強調的手法
[00:11:38.000 --> 00:11:42.000]  而我就是用一個輕輕帶過的方法去表達
[00:11:42.000 --> 00:11:44.000]  你要買,我不用買
[00:11:44.000 --> 00:11:46.000]  語氣就是這樣
[00:11:46.000 --> 00:11:48.000]  我可以屬
[00:11:48.000 --> 00:11:51.000]  可以屬的原文不單是用命令的語氣表達
[00:11:51.000 --> 00:11:53.000]  而且還很強調
[00:11:53.000 --> 00:11:55.000]  是為自己
[00:11:55.000 --> 00:12:00.000]  你應該為自己去屬這塊地吧
[00:12:00.000 --> 00:12:02.000]  我不能屬了
[00:12:02.000 --> 00:12:04.000]  在原文有很強調
[00:12:04.000 --> 00:12:09.000]  因為和不能夠的意思
[00:12:09.000 --> 00:12:12.000]  即是說其實對方是非常堅決
[00:12:12.000 --> 00:12:15.000]  我不會買地,你要買了它
[00:12:15.000 --> 00:12:20.000]  其實波亞斯早已經預期對方的反應會是這樣
[00:12:20.000 --> 00:12:25.000]  波亞斯於是借勢就在眾民和長老面前
[00:12:25.000 --> 00:12:27.000]  公開見證自己
[00:12:27.000 --> 00:12:30.000]  甘心情願去無償付出
[00:12:30.000 --> 00:12:32.000]  去凝取老德
[00:12:32.000 --> 00:12:36.000]  屬業至親的責任
[00:12:36.000 --> 00:12:41.000]  好叫以利米勒的家族和後人的產業
[00:12:41.000 --> 00:12:46.000]  能夠延續下去
[00:12:46.000 --> 00:12:48.000]  其實他做的一切的事情
[00:12:48.000 --> 00:12:55.000]  是沒有一樣為自己的利益作為出發點
[00:12:55.000 --> 00:12:57.000]  先說以利米勒這塊地
[00:12:57.000 --> 00:13:02.000]  本來以利米勒和他兩個兒子都死了
[00:13:02.000 --> 00:13:06.000]  那奧米也不可能再度懷孕
[00:13:06.000 --> 00:13:13.000]  所以已經沒有人有資格去繼承以利米勒這塊田地
[00:13:13.000 --> 00:13:16.000]  其實屬地就即是買地
[00:13:16.000 --> 00:13:19.000]  買了這塊地就是自己的了
[00:13:19.000 --> 00:13:25.000]  這個其實就是買地的親屬的謬算
[00:13:25.000 --> 00:13:29.000]  不過路德的出現扭轉了整個局面
[00:13:29.000 --> 00:13:32.000]  因為按照生命記25章5-6節
[00:13:32.000 --> 00:13:36.000]  路德作為以利米勒後人的妻子
[00:13:36.000 --> 00:13:39.000]  如果因為舊約的傳統
[00:13:39.000 --> 00:13:44.000]  叫利米拉特婚姻而生出來的兒子
[00:13:44.000 --> 00:13:50.000]  他的後裔就有資格去繼承以利米勒的土地
[00:13:50.000 --> 00:13:54.000]  路德的出現令到這塊地的繼承人
[00:13:54.000 --> 00:13:56.000]  就會成為路德的後裔
[00:13:56.000 --> 00:13:58.000]  就不再是波亞斯了
[00:13:58.000 --> 00:14:01.000]  就是任何買地這個人
[00:14:01.000 --> 00:14:02.000]  正因為這個緣故
[00:14:02.000 --> 00:14:06.000]  當波亞斯提出買地捆綁式
[00:14:06.000 --> 00:14:08.000]  要斑馬迎娶路德
[00:14:08.000 --> 00:14:10.000]  那就出事了
[00:14:10.000 --> 00:14:12.000]  這個至近的親屬就改口了
[00:14:12.000 --> 00:14:15.000]  拒絕買地了
[00:14:15.000 --> 00:14:20.000]  試想他要將自己原本用作留給自己兒子
[00:14:20.000 --> 00:14:23.000]  用子孫用的錢
[00:14:23.000 --> 00:14:25.000]  本來可以給自己後人用
[00:14:25.000 --> 00:14:26.000]  走了去買那塊地
[00:14:26.000 --> 00:14:29.000]  然後那塊地還要歸類別人的名字
[00:14:29.000 --> 00:14:35.000]  中間你還要花錢花精神去管理別人的財產
[00:14:35.000 --> 00:14:39.000]  甚至要供養親屬的寡婦
[00:14:39.000 --> 00:14:42.000]  和她日後所生的兒子
[00:14:42.000 --> 00:14:46.000]  這個如意算盤完全打不響
[00:14:46.000 --> 00:14:49.000]  相反如果我們這樣理解的話
[00:14:49.000 --> 00:14:50.000]  我們就要問
[00:14:50.000 --> 00:14:55.000]  波亞斯為什麼會甘心情願去做這個蝕本生意呢?
[00:14:55.000 --> 00:14:57.000]  他甚至為了成就這件事
[00:14:57.000 --> 00:15:00.000]  是有計劃地找對方的
[00:15:00.000 --> 00:15:02.000]  他不是隨便去做的
[00:15:02.000 --> 00:15:04.000]  他收到路德這個請求之後
[00:15:04.000 --> 00:15:06.000]  他是很快地
[00:15:06.000 --> 00:15:11.000]  很慎重地去將這件事嚴肅處理
[00:15:11.000 --> 00:15:15.000]  在眾人面前和那個至近的親屬談判
[00:15:15.000 --> 00:15:19.000]  為的只是叫自己能夠名正言順
[00:15:19.000 --> 00:15:22.000]  這樣無償付出
[00:15:22.000 --> 00:15:26.000]  世界上有這麼荒謬的事嗎?
[00:15:26.000 --> 00:15:27.000]  各位親愛的兄弟姐妹
[00:15:27.000 --> 00:15:28.000]  各位朋友
[00:15:28.000 --> 00:15:31.000]  原諒我用愛心說誠實話
[00:15:31.000 --> 00:15:34.000]  如果我們將心思意念放在
[00:15:34.000 --> 00:15:37.000]  計較自己付出多少
[00:15:37.000 --> 00:15:39.000]  然後又量度著回報多少
[00:15:39.000 --> 00:15:42.000]  然後這樣去做人
[00:15:42.000 --> 00:15:44.000]  這樣去侍奉
[00:15:44.000 --> 00:15:48.000]  心胸可能會變得越來越狹窄
[00:15:48.000 --> 00:15:51.000]  骨子裡會越來越自我中心
[00:15:51.000 --> 00:15:53.000]  機關算盡
[00:15:53.000 --> 00:15:56.000]  而且將別人的回報或者讚譽
[00:15:56.000 --> 00:15:59.000]  越來越覺得重要
[00:15:59.000 --> 00:16:03.000]  結果就好像喝海水一樣
[00:16:03.000 --> 00:16:06.000]  越喝越渴
[00:16:06.000 --> 00:16:08.000]  不能止不
[00:16:08.000 --> 00:16:13.000]  波斯為了敬畏上帝
[00:16:13.000 --> 00:16:14.000]  為了愛身邊的人
[00:16:14.000 --> 00:16:15.000]  他沒有計較
[00:16:15.000 --> 00:16:18.000]  他願意無條件地付出
[00:16:18.000 --> 00:16:22.000]  但是他沒有因為這樣而變成一個蠢人
[00:16:22.000 --> 00:16:24.000]  無知的人
[00:16:24.000 --> 00:16:26.000]  任人魚肉的傻瓜
[00:16:26.000 --> 00:16:27.000]  沒有
[00:16:27.000 --> 00:16:28.000]  相反
[00:16:28.000 --> 00:16:29.000]  他待人接物
[00:16:29.000 --> 00:16:32.000]  處處流露著人情世故
[00:16:32.000 --> 00:16:33.000]  成熟
[00:16:33.000 --> 00:16:34.000]  風度
[00:16:34.000 --> 00:16:36.000]  慷慨和智慧
[00:16:36.000 --> 00:16:39.000]  就在這一刻
[00:16:39.000 --> 00:16:43.000]  雖然在場的眾民和長老都異口同聲
[00:16:43.000 --> 00:16:45.000]  向波亞斯發出祝福
[00:16:45.000 --> 00:16:47.000]  表示這個無償付出
[00:16:47.000 --> 00:16:50.000]  是獲得大家的支持和欣賞的
[00:16:50.000 --> 00:16:54.000]  不過他們沒有給波亞斯什麼回報
[00:16:54.000 --> 00:16:56.000]  說的而已
[00:16:56.000 --> 00:16:58.000]  他們的祝福
[00:16:58.000 --> 00:17:01.000]  波亞斯和路德建立的家庭
[00:17:01.000 --> 00:17:02.000]  繁衍後裔
[00:17:02.000 --> 00:17:06.000]  其實真的能夠成就的是誰?
[00:17:06.000 --> 00:17:08.000]  耶和華
[00:17:08.000 --> 00:17:11.000]  生孩子我們都控制不了
[00:17:11.000 --> 00:17:14.000]  當我們無償付出的時候
[00:17:14.000 --> 00:17:19.000]  必須放棄將焦點放在同人的比較
[00:17:19.000 --> 00:17:21.000]  和祈求人的回報
[00:17:21.000 --> 00:17:24.000]  改為專注在上帝那裡
[00:17:24.000 --> 00:17:25.000]  討他喜悅
[00:17:25.000 --> 00:17:28.000]  謹記上帝是公義和信實的
[00:17:28.000 --> 00:17:31.000]  他定必親自報賞
[00:17:31.000 --> 00:17:34.000]  而且他會透過我們的付出
[00:17:34.000 --> 00:17:38.000]  去為自己為別人帶來加倍的祝福
[00:17:38.000 --> 00:17:40.000]  這個是信心的功課
[00:17:40.000 --> 00:17:41.000]  同不同意?
[00:17:41.000 --> 00:17:45.000]  現在我們就看這個信心的功課
[00:17:45.000 --> 00:17:48.000]  上帝怎樣按上帝的信實去成就
[00:17:48.000 --> 00:17:52.000]  我們繼續看13到17節
[00:17:52.000 --> 00:17:54.000]  我們一起讀好嗎?
[00:17:55.000 --> 00:17:59.000]  於是波亞斯娶了路德為妻
[00:17:59.000 --> 00:18:00.000]  與他同房
[00:18:00.000 --> 00:18:03.000]  耶和華使他懷孕生了一個兒子
[00:18:03.000 --> 00:18:05.000]  婦女們對娜和米說
[00:18:05.000 --> 00:18:08.000]  耶和華是應當稱頌的
[00:18:08.000 --> 00:18:13.000]  因為他今天沒有使你斷絕可以熟業的至親
[00:18:13.000 --> 00:18:17.000]  願這孩子在以色列中得名聲
[00:18:17.000 --> 00:18:19.000]  他必振奮你的精神
[00:18:19.000 --> 00:18:21.000]  奉養你的晚年
[00:18:21.000 --> 00:18:25.000]  因為他是愛慕你的息父所生的
[00:18:25.000 --> 00:18:28.000]  有這樣的息父比有七個兒子更好
[00:18:28.000 --> 00:18:31.000]  娜和米接過孩子來
[00:18:31.000 --> 00:18:33.000]  抱在懷中撫養他
[00:18:33.000 --> 00:18:36.000]  鄰居的婦人給孩子起名說
[00:18:36.000 --> 00:18:39.000]  娜和米得了一個孩子了
[00:18:39.000 --> 00:18:42.000]  他們就給他起名叫俄比德
[00:18:42.000 --> 00:18:44.000]  俄比德是耶西的父親
[00:18:44.000 --> 00:18:47.000]  是大衛的祖父
[00:18:48.000 --> 00:18:53.000]  現在波亞斯終於可以名正言順地娶路德入門了
[00:18:53.000 --> 00:18:58.000]  作者立刻不急不及待告訴讀者
[00:18:58.000 --> 00:19:00.000]  一如眾人的祝福地說
[00:19:00.000 --> 00:19:04.000]  耶和華真的叫路德懷孕生了一個兒子
[00:19:04.000 --> 00:19:08.000]  不過第一個因為兒子出生而得福的人
[00:19:08.000 --> 00:19:10.000]  不是波亞斯
[00:19:10.000 --> 00:19:12.000]  也不是路德
[00:19:12.000 --> 00:19:14.000]  很奇怪不是父母
[00:19:14.000 --> 00:19:15.000]  是誰
[00:19:15.000 --> 00:19:17.000]  經文說是娜和米
[00:19:18.000 --> 00:19:20.000]  兒子一出生之後
[00:19:20.000 --> 00:19:23.000]  有一群婦人和娜和米說話
[00:19:23.000 --> 00:19:28.000]  這群婦人和他們說話的內容
[00:19:28.000 --> 00:19:32.000]  其實是和我們路德記一章十九到二十一節
[00:19:32.000 --> 00:19:34.000]  是有一個首尾呼應的
[00:19:34.000 --> 00:19:38.000]  第一章和我們現在結尾這裡是有一個首尾呼應的
[00:19:38.000 --> 00:19:42.000]  最初婦人驚訝娜和米和以前的判若兩人
[00:19:42.000 --> 00:19:46.000]  就是她去了摩亞地寄居回來的時候
[00:19:46.000 --> 00:19:48.000]  整個人完全不同了
