
[00:00:00.000 --> 00:00:02.640]  咁呢今日呢係主餐主日啦
[00:04:08.120 --> 00:04:10.120]  「我開車還是傳統那種」
[00:04:10.120 --> 00:04:12.840]  「入江有成千元的」
[00:04:12.840 --> 00:04:13.840]  那麼
[00:04:13.840 --> 00:04:16.840]  剛剛前一陣子不是那些
[00:04:16.840 --> 00:04:19.160]  電動車一換一計劃
[00:04:19.160 --> 00:04:20.920]  三月底截止的
[00:04:20.920 --> 00:04:23.400]  嘩 見到很多人不斷換車
[00:04:23.400 --> 00:04:24.520]  換了車之後呢
[00:04:24.520 --> 00:04:26.160]  又出現第二個問題
[00:04:26.160 --> 00:04:28.200]  家裡沒得充電
[00:04:28.200 --> 00:04:29.600]  那我們怎麼辦呢
[00:04:29.600 --> 00:04:31.160]  去商場
[00:04:31.160 --> 00:04:33.600]  或者有些人買優惠券
[00:04:33.600 --> 00:04:35.360]  我有一位同工
[00:04:35.360 --> 00:04:36.240]  他很好笑的
[00:04:36.240 --> 00:04:38.680]  他就有些人互相給消息
[00:04:38.680 --> 00:04:40.200]  哪個地方
[00:04:40.200 --> 00:04:43.320]  你早上八點前充就有特價
[00:04:43.320 --> 00:04:44.680]  再早上七點多
[00:04:44.680 --> 00:04:46.840]  去到七點五十九分前
[00:04:46.840 --> 00:04:48.160]  進到商場
[00:04:48.160 --> 00:04:50.440]  充電就便宜一點了
[00:04:50.440 --> 00:04:52.560]  那麼大家都好像為未來
[00:04:52.560 --> 00:04:55.280]  很多沒有油的問題困擾
[00:04:55.280 --> 00:04:57.040]  好了 你沒有充電了
[00:04:57.040 --> 00:04:59.600]  那麼你有沒有試過以下的情境呢
[00:04:59.600 --> 00:05:02.120]  你的手機沒電呢
[00:05:02.120 --> 00:05:03.320]  有沒有試過
[00:05:03.320 --> 00:05:04.840]  你
[00:05:04.840 --> 00:05:07.920]  有沒有試過10%以下的
[00:05:07.920 --> 00:05:08.640]  有啊
[00:05:08.640 --> 00:05:10.560]  嘩 這麼多的
[00:05:10.560 --> 00:05:14.240]  我有些沒有電恐懼症的
[00:05:14.240 --> 00:05:16.080]  我要長期確保電
[00:05:16.080 --> 00:05:19.160]  我的手機要有80%的
[00:05:19.160 --> 00:05:20.360]  很害怕的
[00:05:20.360 --> 00:05:21.960]  因為我試過有一次
[00:05:21.960 --> 00:05:23.840]  我去芬蘭
[00:05:23.840 --> 00:05:25.520]  在芬蘭天寒地凍
[00:05:25.520 --> 00:05:26.480]  我一個人去
[00:05:26.480 --> 00:05:29.040]  我就去一個小鎮那裡
[00:05:29.040 --> 00:05:32.760]  怎知道電特別用得快
[00:05:32.760 --> 00:05:34.800]  又沒有帶尿袋
[00:05:34.800 --> 00:05:37.960]  我要靠G-pass找回火車站
[00:05:37.960 --> 00:05:39.000]  嘩 不斷找
[00:05:39.000 --> 00:05:42.960]  不斷 十九八七的電沒有
[00:05:42.960 --> 00:05:45.280]  那麼幸運的是真的沒有電了
[00:05:45.280 --> 00:05:47.800]  去到最後就問人
[00:05:47.800 --> 00:05:49.200]  就問到去回火車站
[00:05:49.200 --> 00:05:51.000]  回到家裡
[00:05:51.000 --> 00:05:51.800]  我不知道你們試過
[00:05:51.800 --> 00:05:54.760]  這些沒有電的光景沒有
[00:05:54.760 --> 00:05:56.600]  嘩 怎麼走下去
[00:05:56.600 --> 00:05:58.560]  怎麼搞下去
[00:05:58.560 --> 00:06:00.160]  你有沒有這個感覺
[00:06:00.160 --> 00:06:01.400]  只有10%
[00:06:01.400 --> 00:06:03.400]  很徬徨的感覺呢
[00:06:03.400 --> 00:06:04.400]  有一個感覺
[00:06:04.400 --> 00:06:06.720]  你就明白今天聖經的主人翁
[00:06:06.720 --> 00:06:09.440]  所羅巴伯的情景了
[00:06:09.440 --> 00:06:12.640]  當以色列人秘魯回歸
[00:06:12.640 --> 00:06:13.920]  去到耶路撒冷
[00:06:13.920 --> 00:06:15.800]  那時候古列大帝很好
[00:06:15.800 --> 00:06:17.120]  總是以色列人
[00:06:17.120 --> 00:06:19.280]  在耶路撒冷重建聖殿
[00:06:19.280 --> 00:06:20.240]  嘩 正啊
[00:06:20.240 --> 00:06:21.320]  皇恩浩蕩
[00:06:21.320 --> 00:06:23.680]  又符合了先知的預言
[00:06:23.680 --> 00:06:25.640]  當建了聖殿
[00:06:25.640 --> 00:06:28.640]  在聖殿打完根基的時候
[00:06:28.640 --> 00:06:31.120]  那個皇帝死了
[00:06:31.120 --> 00:06:32.960]  死了就最慘
[00:06:32.960 --> 00:06:34.480]  有人又投訴
[00:06:34.480 --> 00:06:36.040]  又打小報告
[00:06:36.040 --> 00:06:40.640]  又令外邦的敵人眼紅
[00:06:40.640 --> 00:06:43.320]  於是告到中央
[00:06:43.320 --> 00:06:44.680]  剛剛換了皇帝
[00:06:44.680 --> 00:06:47.200]  皇帝又不想多麻煩
[00:06:47.200 --> 00:06:49.440]  就停止建聖殿
[00:06:49.440 --> 00:06:51.520]  一停 停了多少年
[00:06:51.520 --> 00:06:53.440]  16年
[00:06:53.440 --> 00:06:55.240]  你是所羅巴伯
[00:06:55.240 --> 00:06:56.920]  你早上起床
[00:06:56.920 --> 00:06:58.440]  面對工程
[00:06:58.440 --> 00:07:01.320]  16年都沒有重建
[00:07:01.320 --> 00:07:02.320]  打完根基
[00:07:02.320 --> 00:07:03.720]  沒得再建
[00:07:03.720 --> 00:07:05.840]  你想不想辭職
[00:07:05.840 --> 00:07:07.200]  嘩 我也想辭職
[00:07:07.200 --> 00:07:08.720]  也想走
[00:07:08.720 --> 00:07:12.000]  我們很熟悉的爛尾
[00:07:12.000 --> 00:07:14.000]  我們經常很怕工程爛尾
[00:07:14.000 --> 00:07:15.760]  也不知道怎麼走下去
[00:07:15.760 --> 00:07:18.720]  所以當時所羅巴伯很慘
[00:07:18.720 --> 00:07:20.240]  做猶大的省長
[00:07:20.240 --> 00:07:21.720]  面對聖殿工程
[00:07:21.720 --> 00:07:22.680]  打完根基
[00:07:22.680 --> 00:07:24.240]  又停了工16年
[00:07:24.240 --> 00:07:26.240]  也不知道怎麼走下去
[00:07:26.240 --> 00:07:28.680]  於是那種爛尾的感覺
[00:07:28.680 --> 00:07:30.840]  又不生又不死
[00:07:30.840 --> 00:07:31.680]  不建又不行
[00:07:31.680 --> 00:07:33.280]  建又不行
[00:07:33.280 --> 00:07:35.320]  那種很無奈的感覺
[00:07:35.320 --> 00:07:37.240]  我不知道你有沒有這個感覺
[00:07:37.240 --> 00:07:39.680]  可能你在你的工作場所
[00:07:39.680 --> 00:07:41.840]  可能你每天上班都像所羅巴伯一樣
[00:07:41.840 --> 00:07:43.040]  什麼時候辭職
[00:07:43.040 --> 00:07:44.840]  或者你面對你的家庭
[00:07:44.840 --> 00:07:46.080]  面對你的婚姻
[00:07:46.080 --> 00:07:47.280]  面對你的子女
[00:07:47.280 --> 00:07:48.600]  你都覺得
[00:07:48.600 --> 00:07:51.240]  這個局什麼時候結束
[00:07:51.240 --> 00:07:52.840]  你家庭的故事
[00:07:52.840 --> 00:07:54.320]  不只是一家
[00:07:54.320 --> 00:07:55.920]  很多家庭都有的
[00:07:55.920 --> 00:07:59.400]  每個人互相的
[00:07:59.400 --> 00:08:00.800]  老謀深算
[00:08:00.800 --> 00:08:03.440]  互相敲對方的身家
[00:08:03.440 --> 00:08:05.880]  有很多這樣的故事
[00:08:05.880 --> 00:08:07.520]  在這個情況下
[00:08:07.520 --> 00:08:09.200]  你不知道怎麼走下去
[00:08:09.200 --> 00:08:12.680]  這才叫做沒有的經驗
[00:08:12.680 --> 00:08:14.560]  在我侍奉那麼多年的當中
[00:08:14.560 --> 00:08:18.160]  我曾經有一個很深刻的經驗
[00:08:18.160 --> 00:08:20.800]  我在90年我就去到慈雲山那裡
[00:08:20.800 --> 00:08:22.000]  募會
[00:08:22.000 --> 00:08:22.840]  誰知道那時候
[00:08:22.840 --> 00:08:25.760]  剛剛90年慈雲山重建
[00:08:25.760 --> 00:08:27.400]  慈雲山重建的時候
[00:08:27.400 --> 00:08:28.160]  不知道政府
[00:08:28.160 --> 00:08:29.440]  不知不覺間
[00:08:29.440 --> 00:08:33.200]  連續兩年給我們一個社區服務中心
[00:08:33.200 --> 00:08:36.280]  於是連續兩年開兩個分堂
[00:08:36.280 --> 00:08:38.560]  我把教會所有青年團契
[00:08:38.560 --> 00:08:40.280]  都搬到分堂那裡
[00:08:40.280 --> 00:08:42.840]  誰知道整個教會就剩下老人家
[00:08:42.840 --> 00:08:45.600]  和一個中學團契
[00:08:45.600 --> 00:08:46.600]  哇
[00:08:46.600 --> 00:08:48.360]  都不知道怎麼運作下去
[00:08:48.360 --> 00:08:49.520]  最慘的那些年輕人
[00:08:49.520 --> 00:08:50.560]  又不長進
[00:08:50.560 --> 00:08:52.240]  又是積木者
[00:08:52.240 --> 00:08:54.280]  那下子就要死了
[00:08:54.280 --> 00:08:56.400]  我最記得有一次我就說
[00:08:56.400 --> 00:08:57.640]  各位弟兄姊妹
[00:08:57.640 --> 00:09:00.040]  聖經說你們要過聖潔的生活
[00:09:00.040 --> 00:09:02.840]  不可以有婚前性行為的
[00:09:02.840 --> 00:09:05.600]  你們的姊妹怎麼回答我
[00:09:05.600 --> 00:09:07.200]  占全道
[00:09:07.200 --> 00:09:09.640]  你說的東西都不更新
[00:09:09.640 --> 00:09:13.640]  你哪個男人不色情
[00:09:13.640 --> 00:09:14.680]  占全道
[00:09:14.680 --> 00:09:16.240]  你色不色
[00:09:16.240 --> 00:09:18.160]  這樣我挑機
[00:09:18.160 --> 00:09:21.200]  我真的好想走
[00:09:21.200 --> 00:09:23.880]  都不跟聖經做
[00:09:23.880 --> 00:09:24.760]  那時候很無助
[00:09:24.760 --> 00:09:26.280]  最慘90年代
[00:09:26.280 --> 00:09:29.000]  90年代發生什麼事
[00:09:29.000 --> 00:09:30.760]  那時候剛剛
[00:09:30.760 --> 00:09:32.360]  八九年六四之後
[00:09:32.360 --> 00:09:34.000]  是不是有居英權
[00:09:34.000 --> 00:09:36.480]  很多人都拿居英權
[00:09:36.480 --> 00:09:38.160]  移民走了
[00:09:38.160 --> 00:09:41.480]  那時候教會所有讀過大學的
[00:09:41.480 --> 00:09:42.880]  都已經移民走了
[00:09:42.880 --> 00:09:45.600]  少了一半人
[00:09:45.600 --> 00:09:47.440]  那些能幹的
[00:09:47.440 --> 00:09:49.280]  有能力的人都沒有了
[00:09:49.280 --> 00:09:51.360]  那個局怎麼撐下去
[00:09:51.360 --> 00:09:52.440]  很難做
[00:09:52.440 --> 00:09:54.120]  那時候我都一直彪噏
[00:09:54.120 --> 00:09:56.520]  我說上帝求你挪走那副杯
[00:09:56.520 --> 00:09:59.040]  不要讓我向下挨下去
[00:09:59.040 --> 00:10:00.920]  面對人生沒有
[00:10:00.920 --> 00:10:03.400]  人生不知道怎麼走下去的時候
[00:10:03.400 --> 00:10:07.800]  聖經所貼撒加利亞書
[00:10:07.800 --> 00:10:09.920]  他就給出一個意象
[00:10:09.920 --> 00:10:11.920]  第一個意象就很特別的
[00:10:11.920 --> 00:10:16.080]  在聖經的撒加利亞書第四章第二第三節
[00:10:16.080 --> 00:10:17.960]  他就說出有一個情景
[00:10:17.960 --> 00:10:21.160]  他看到一個金燈台
[00:10:21.160 --> 00:10:23.160]  金燈台裡面有兩
[00:10:23.160 --> 00:10:26.280]  左邊右邊有各一棵橄欖樹
[00:10:26.280 --> 00:10:29.480]  這個橄欖樹根據第十一第十二節記載
[00:10:29.480 --> 00:10:31.600]  這個橄欖樹有條管
[00:10:31.600 --> 00:10:37.520]  將橄欖樹的油源源不絕的供應金燈台燃點
[00:10:37.520 --> 00:10:41.120]  在當中上帝說
[00:10:41.120 --> 00:10:46.680]  有一個叫做金燈台自動充電系統
[00:10:46.680 --> 00:10:49.760]  在舊約的世界當中
[00:10:49.760 --> 00:10:52.120]  在曠野回眸的時候
[00:10:52.120 --> 00:10:58.040]  祭司要進入回眸中間有個金燈台
[00:10:58.040 --> 00:11:00.720]  祭司要去金燈台加油
[00:11:00.720 --> 00:11:02.080]  很特別的
[00:11:02.080 --> 00:11:05.920]  然後在所羅門的聖殿有致勝所
[00:11:05.920 --> 00:11:07.920]  致勝所也有個金燈台
[00:11:07.920 --> 00:11:09.920]  也是由祭司進去加油的
[00:11:09.920 --> 00:11:13.160]  你知道油有多少
[00:11:13.160 --> 00:11:16.720]  一天添幾次很煩的
[00:11:16.720 --> 00:11:18.720]  但上帝就說
[00:11:18.720 --> 00:11:20.720]  以後不用這麼煩
[00:11:20.720 --> 00:11:24.960]  以後這兩個橄欖樹源源不絕
[00:11:24.960 --> 00:11:27.920]  供應油去到金燈台燃點
[00:11:27.920 --> 00:11:30.600]  這個叫自動補給系統
[00:11:30.600 --> 00:11:34.080]  就好像我們今天自動充電系統的原理
[00:11:34.080 --> 00:11:36.080]  多棒
[00:11:36.080 --> 00:11:40.320]  我不知道你們在你們的侍奉裏面
[00:11:40.320 --> 00:11:42.320]  在你們人生裏面
[00:11:42.320 --> 00:11:45.920]  有沒有做到死做爛做的經驗
[00:11:45.920 --> 00:11:49.400]  做到很疲乏沒力走下去
[00:11:49.400 --> 00:11:51.400]  可能憑我們的力量去做
[00:11:51.400 --> 00:11:52.760]  都做不成
[00:11:52.760 --> 00:11:54.760]  我們撐不下去
[00:11:55.760 --> 00:11:58.240]  在我們這個時候聖經就說
[00:11:58.240 --> 00:12:00.240]  不用死做爛做的
[00:12:00.240 --> 00:12:03.280]  可以有個自動更新充電系統
[00:12:03.280 --> 00:12:05.280]  自動給力系統
[00:12:05.280 --> 00:12:08.080]  就好像在在唱詩的人
[00:12:08.080 --> 00:12:09.080]  敬拜的人
[00:12:09.080 --> 00:12:13.440]  有些人唱歌唱幾唱就聲沙
[00:12:13.440 --> 00:12:16.440]  有些唱歌很大聲
[00:12:16.440 --> 00:12:19.200]  都能夠越唱越響
[00:12:19.200 --> 00:12:20.200]  為什麼
[00:12:20.200 --> 00:12:22.400]  用錯聲
[00:12:22.400 --> 00:12:24.400]  用了喉嚨聲
[00:12:24.400 --> 00:12:26.400]  就用丹田氣
[00:12:26.400 --> 00:12:28.400]  原來用錯方法
[00:12:28.400 --> 00:12:30.400]  有不同效果
[00:12:30.400 --> 00:12:32.400]  先知好像提醒那班以色列人
[00:12:32.400 --> 00:12:34.400]  或者提醒索羅巴巴
[00:12:34.400 --> 00:12:36.400]  你做得辛苦
[00:12:36.400 --> 00:12:38.400]  因為你用錯方法
[00:12:38.400 --> 00:12:40.400]  你做得辛苦
[00:12:40.400 --> 00:12:42.400]  為什麼
[00:12:42.400 --> 00:12:45.400]  因為你不是上帝要你的方法去做
[00:12:45.400 --> 00:12:47.400]  弟兄姊妹
[00:12:47.400 --> 00:12:49.400]  想不想換這個系統
[00:12:49.400 --> 00:12:50.400]  想不想
[00:12:50.400 --> 00:12:52.400]  這個不單止侍奉
[00:12:52.400 --> 00:12:54.400]  跟隨主的道路
[00:12:54.400 --> 00:12:56.400]  你做幾個基督徒
[00:12:56.400 --> 00:12:58.400]  做個忠心跟隨上帝的基督徒
[00:12:58.400 --> 00:13:00.400]  都要更新這個系統
[00:13:00.400 --> 00:13:02.400]  以下就有三個更新的方法
[00:13:02.400 --> 00:13:04.400]  去提醒大家
[00:13:04.400 --> 00:13:06.400]  第一個方法
[00:13:06.400 --> 00:13:08.400]  大家很熟悉這段經文
[00:13:08.400 --> 00:13:10.400]  第四章六節
[00:13:10.400 --> 00:13:12.400]  一二三
[00:13:12.400 --> 00:13:14.400]  萬軍之夜和白雪
[00:13:14.400 --> 00:13:16.400]  不是依靠勢力
[00:13:16.400 --> 00:13:18.400]  不是依靠才能
[00:13:18.400 --> 00:13:21.400]  乃是依靠我的靈方能成事
[00:13:21.400 --> 00:13:23.400]  這句話
[00:13:23.400 --> 00:13:25.400]  簡直是基督徒的金句
[00:13:25.400 --> 00:13:27.400]  歌都可以唱
[00:13:27.400 --> 00:13:29.400]  非勢力
[00:13:29.400 --> 00:13:31.400]  非才能
[00:13:31.400 --> 00:13:33.400]  恕說乃我利利
[00:13:33.400 --> 00:13:35.400]  差不多了
[00:13:35.400 --> 00:13:37.400]  這句話
[00:13:37.400 --> 00:13:39.400]  我們開玩笑的說
[00:13:39.400 --> 00:13:41.400]  是基督徒
[00:13:41.400 --> 00:13:43.400]  擺客廳的金句板之一
[00:13:43.400 --> 00:13:45.400]  三大金句板
[00:13:45.400 --> 00:13:47.400]  第一個就是基督是我家之主
[00:13:47.400 --> 00:13:49.400]  俗稱神主牌
[00:13:49.400 --> 00:13:51.400]  第二個就是
[00:13:51.400 --> 00:13:53.400]  當信主耶穌你和你的家必得救
[00:13:53.400 --> 00:13:55.400]  第三個
[00:13:55.400 --> 00:13:57.400]  不是依靠勢力
[00:13:57.400 --> 00:13:59.400]  不是依靠才能
[00:13:59.400 --> 00:14:01.400]  乃是靠我的靈方能成事
[00:14:01.400 --> 00:14:03.400]  是一個很經典的經文
[00:14:03.400 --> 00:14:05.400]  為什麼經文這麼有作用
[00:14:05.400 --> 00:14:07.400]  很特別去強調一件事
[00:14:07.400 --> 00:14:09.400]  今天我們有力量侍奉上帝
[00:14:09.400 --> 00:14:11.400]  今天我們有力量跟隨上帝
[00:14:11.400 --> 00:14:13.400]  不是因為有勢力
[00:14:13.400 --> 00:14:15.400]  剛才說了
[00:14:15.400 --> 00:14:17.400]  所羅巴百
[00:14:17.400 --> 00:14:19.400]  以色列人建聖殿
[00:14:19.400 --> 00:14:21.400]  剛好皇帝死了
[00:14:21.400 --> 00:14:23.400]  一朝天子一朝臣
[00:14:23.400 --> 00:14:25.400]  又加上有人戳背脊
[00:14:25.400 --> 00:14:27.400]  令到宮停了
[00:14:27.400 --> 00:14:29.400]  如果你是所羅巴百
[00:14:29.400 --> 00:14:31.400]  你會怎麼想
[00:14:31.400 --> 00:14:33.400]  如果朝中有些
[00:14:33.400 --> 00:14:35.400]  說得是的人
[00:14:35.400 --> 00:14:37.400]  幫我們美言幾句
[00:14:37.400 --> 00:14:39.400]  整件事就解決了
[00:14:39.400 --> 00:14:41.400]  如果有一個有勢力的人士
[00:14:41.400 --> 00:14:43.400]  撐我們腰
[00:14:43.400 --> 00:14:45.400]  就不用十六年停宮
[00:14:45.400 --> 00:14:47.400]  自然就這樣想
[00:14:47.400 --> 00:14:49.400]  第二個想法
[00:14:49.400 --> 00:14:51.400]  根據聖經學者
[00:14:51.400 --> 00:14:53.400]  跟我們說一件事
[00:14:53.400 --> 00:14:55.400]  很特別
[00:14:55.400 --> 00:14:57.400]  我們聖經有個大義理先知
[00:14:57.400 --> 00:14:59.400]  在巴比倫
[00:14:59.400 --> 00:15:01.400]  和波斯帝國
[00:15:01.400 --> 00:15:03.400]  做高官
[00:15:03.400 --> 00:15:05.400]  但他活躍的年代
[00:15:05.400 --> 00:15:07.400]  是主前的606年
[00:15:07.400 --> 00:15:09.400]  做主前的535年
[00:15:09.400 --> 00:15:11.400]  585年
[00:15:11.400 --> 00:15:13.400]  記住,數字越大
[00:15:13.400 --> 00:15:15.400]  數字越舊
[00:15:15.400 --> 00:15:17.400]  所羅巴百
[00:15:17.400 --> 00:15:19.400]  活躍的年代是
[00:15:19.400 --> 00:15:21.400]  主前的538年
[00:15:21.400 --> 00:15:23.400]  到主前的515年
[00:15:23.400 --> 00:15:25.400]  在說什麼
[00:15:25.400 --> 00:15:27.400]  大義理死了之後
[00:15:27.400 --> 00:15:29.400]  所羅巴百才出現
[00:15:29.400 --> 00:15:31.400]  是不是
[00:15:31.400 --> 00:15:33.400]  死了三年左右
[00:15:33.400 --> 00:15:35.400]  所羅巴百就說
[00:15:35.400 --> 00:15:37.400]  如果大義理死晚一點就沒事了
[00:15:37.400 --> 00:15:39.400]  大義理在世
[00:15:39.400 --> 00:15:41.400]  有一個這麼有智謀的人
[00:15:41.400 --> 00:15:43.400]  整件事就拆到局
[00:15:43.400 --> 00:15:45.400]  你也是這樣想的
[00:15:45.400 --> 00:15:47.400]  有一個勁人幫我們
[00:15:47.400 --> 00:15:49.400]  整件事搞得定
[00:15:49.400 --> 00:15:51.400]  但好像聖經
[00:15:51.400 --> 00:15:53.400]  或者先知這個意象
[00:15:53.400 --> 00:15:55.400]  就好像提醒我一件事
[00:15:55.400 --> 00:15:59.400]  整件事的出路
[00:15:59.400 --> 00:16:01.400]  不是因為某個勢力
[00:16:01.400 --> 00:16:03.400]  不是誰有才能
[00:16:03.400 --> 00:16:05.400]  是有沒有上帝
[00:16:05.400 --> 00:16:07.400]  在我們工作
[00:16:07.400 --> 00:16:09.400]  和我們過去的智慧
[00:16:09.400 --> 00:16:11.400]  人世間的智慧
[00:16:11.400 --> 00:16:13.400]  剛剛相反
[00:16:13.400 --> 00:16:15.400]  人世間通常有
[00:16:15.400 --> 00:16:17.400]  智理名言
[00:16:17.400 --> 00:16:19.400]  不知道家裡有沒有聽過
[00:16:19.400 --> 00:16:21.400]  以下幾個智理名言
[00:16:21.400 --> 00:16:23.400]  小時候不讀書,長大後做運輸
[00:16:23.400 --> 00:16:25.400]  或者
[00:16:25.400 --> 00:16:27.400]  執書行頭,慘過敗家
