
[00:00:00.000 --> 00:00:05.000]  我們進入上帝的說話之前我們有個祈禱
[00:02:57.000 --> 00:02:59.000]  因為他覺得會友會否覺得
[00:02:59.000 --> 00:03:02.000]  哇!牧師開賓士
[00:03:02.000 --> 00:03:05.000]  不是每個會友都會知道價錢
[00:03:05.000 --> 00:03:08.000]  但是每個會友都有觀感
[00:03:08.000 --> 00:03:10.000]  所以這個牧師到了這一刻
[00:03:10.000 --> 00:03:12.000]  還未換
[00:03:12.000 --> 00:03:13.000]  弟姐妹
[00:03:13.000 --> 00:03:15.000]  如果你是那位牧師
[00:03:15.000 --> 00:03:17.000]  你會怎樣選擇呢?
[00:03:17.000 --> 00:03:19.000]  你會買賓士
[00:03:19.000 --> 00:03:22.000]  還是買一輛日本車呢?
[00:03:22.000 --> 00:03:25.000]  如果你是這個牧師的會友
[00:03:25.000 --> 00:03:27.000]  看到牧師開賓士
[00:03:27.000 --> 00:03:31.000]  你又會怎樣想呢?
[00:03:31.000 --> 00:03:32.000]  曾經有一次
[00:03:32.000 --> 00:03:33.000]  很久很久以前
[00:03:33.000 --> 00:03:37.000]  我和澳洲人朋友去北京旅行
[00:03:37.000 --> 00:03:41.000]  當年去北京是很便宜的
[00:03:41.000 --> 00:03:43.000]  比香港便宜
[00:03:43.000 --> 00:03:45.000]  更加比澳洲便宜
[00:03:45.000 --> 00:03:46.000]  因為是澳洲
[00:03:46.000 --> 00:03:49.000]  會址上便宜到爛
[00:03:49.000 --> 00:03:50.000]  我之後和他計算
[00:03:50.000 --> 00:03:51.000]  他説不是的
[00:03:51.000 --> 00:03:53.000]  他以為我少算了他的錢
[00:03:53.000 --> 00:03:56.000]  因為他覺得沒理由這樣吃住這麼便宜
[00:03:56.000 --> 00:03:58.000]  但又真的這麼便宜
[00:03:58.000 --> 00:03:59.000]  所以我們用了很少錢
[00:03:59.000 --> 00:04:02.000]  已經可以花費得很好
[00:04:02.000 --> 00:04:05.000]  住得也很舒服
[00:04:05.000 --> 00:04:07.000]  我們玩得很開心
[00:04:07.000 --> 00:04:08.000]  拍了很多照片
[00:04:08.000 --> 00:04:10.000]  吃了很多美食
[00:04:10.000 --> 00:04:13.000]  我的朋友有一天跟我說
[00:04:13.000 --> 00:04:18.000]  Florence 你可不可以不發一些有他份的照片
[00:04:18.000 --> 00:04:19.000]  上去Facebook
[00:04:19.000 --> 00:04:21.000]  因為他害怕
[00:04:21.000 --> 00:04:22.000]  如果被人看到他
[00:04:22.000 --> 00:04:26.000]  特別是資助他去做宣教的人
[00:04:26.000 --> 00:04:29.000]  看到他去過這麼豪華的旅行
[00:04:29.000 --> 00:04:30.000]  他們會想
[00:04:30.000 --> 00:04:32.000]  為什麼我捐給你的錢
[00:04:32.000 --> 00:04:35.000]  會用在燕樂上呢?
[00:04:35.000 --> 00:04:37.000]  他就叫我不要發
[00:04:37.000 --> 00:04:39.000]  我就沒有發
[00:04:39.000 --> 00:04:41.000]  領姐妹
[00:04:41.000 --> 00:04:43.000]  如果你是這個宣教士
[00:04:43.000 --> 00:04:47.000]  你會不會有同樣的掙扎呢?
[00:04:47.000 --> 00:04:50.000]  如果你是這位宣教士的資助者
[00:04:50.000 --> 00:04:53.000]  你看到他去這麼豪華的旅行
[00:04:53.000 --> 00:04:57.000]  你又會怎麼看呢?
[00:04:57.000 --> 00:04:59.000]  身為一個牧者的我
[00:04:59.000 --> 00:05:01.000]  某程度上覺得
[00:05:01.000 --> 00:05:03.000]  吃得鹹魚便抵得渴
[00:05:03.000 --> 00:05:05.000]  牧師、傳道人、宣教士
[00:05:05.000 --> 00:05:07.000]  選擇去回應上帝的呼召
[00:05:07.000 --> 00:05:09.000]  這個選擇就是
[00:05:09.000 --> 00:05:11.000]  我們選擇了回應上帝的呼召
[00:05:11.000 --> 00:05:13.000]  我們又選擇了所謂的
[00:05:13.000 --> 00:05:15.000]  畫地自限
[00:05:15.000 --> 00:05:18.000]  我們都選擇了自限自己的自由
[00:05:18.000 --> 00:05:19.000]  不去做人的絆腳石
[00:05:19.000 --> 00:05:23.000]  不去令弟兄姊妹跌倒
[00:05:23.000 --> 00:05:25.000]  在座的大家
[00:05:25.000 --> 00:05:27.000]  你有沒有試過因為你是教徒的身份
[00:05:27.000 --> 00:05:33.000]  而被要求做一些或不做一些的事呢?
[00:05:33.000 --> 00:05:35.000]  而當你被要求的時候
[00:05:35.000 --> 00:05:37.000]  你又覺得怎樣呢?
[00:05:37.000 --> 00:05:39.000]  你又會想些什麼呢?
[00:05:39.000 --> 00:05:41.000]  你會不會覺得
[00:05:41.000 --> 00:05:43.000]  不要做人的絆腳石了
[00:05:43.000 --> 00:05:45.000]  自限吧
[00:05:45.000 --> 00:05:47.000]  也沒有辦法的
[00:05:47.000 --> 00:05:49.000]  還是你會覺得
[00:05:49.000 --> 00:05:51.000]  基督徒是有自由的
[00:05:51.000 --> 00:05:53.000]  更何況我們有人權的
[00:05:53.000 --> 00:05:55.000]  所以我們應該可以做我們想做的事
[00:05:55.000 --> 00:05:57.000]  不犯罪不犯法便可以
[00:05:57.000 --> 00:05:59.000]  不需要自限
[00:05:59.000 --> 00:06:01.000]  也不需要委屈
[00:06:01.000 --> 00:06:03.000]  我們便做自己
[00:06:03.000 --> 00:06:05.000]  你又怎樣看呢?
[00:06:05.000 --> 00:06:09.000]  今個月的講道主題
[00:06:09.000 --> 00:06:11.000]  就是自由的功課
[00:06:11.000 --> 00:06:13.000]  今天我們想探討一下
[00:06:13.000 --> 00:06:17.000]  自由的生命與侍奉是怎麼一回事
[00:06:17.000 --> 00:06:21.000]  耶穌說我們已經得到自由
[00:06:21.000 --> 00:06:24.000]  真理已經令我們得到自由
[00:06:24.000 --> 00:06:26.000]  到底基督徒
[00:06:26.000 --> 00:06:28.000]  基督徒正並我們的自由
[00:06:28.000 --> 00:06:30.000]  有多自由呢?
[00:06:30.000 --> 00:06:32.000]  如果牧師連上馬車都不敢
[00:06:32.000 --> 00:06:34.000]  宣教士連貼上一張照片都不敢
[00:06:34.000 --> 00:06:38.000]  到底我們有多自由呢?
[00:06:38.000 --> 00:06:42.000]  服侍又怎樣影響到我們的自由?
[00:06:42.000 --> 00:06:44.000]  今天我們想藉著看
[00:06:44.000 --> 00:06:46.000]  哥林多前書九章
[00:06:46.000 --> 00:06:48.000]  我們來探討一下
[00:06:48.000 --> 00:06:52.000]  究竟生命的自由會怎樣影響侍奉呢?
[00:06:52.000 --> 00:06:56.000]  自由地服侍又是怎樣的呢?
[00:06:56.000 --> 00:06:58.000]  進入哥林多前書九章之前
[00:06:58.000 --> 00:07:00.000]  我們就了解一下經文的背景
[00:07:00.000 --> 00:07:02.000]  哥林多前書
[00:07:02.000 --> 00:07:07.000]  是保羅寫給哥林多教會的一封信
[00:07:07.000 --> 00:07:10.000]  教會是保羅親自去傳福音
[00:07:10.000 --> 00:07:12.000]  和建立的一間教會
[00:07:12.000 --> 00:07:14.000]  不過當保羅建立了教會
[00:07:14.000 --> 00:07:17.000]  傳了福音見到教會要去其他地方傳福音的時候
[00:07:17.000 --> 00:07:20.000]  教會就開始有很多問題
[00:07:20.000 --> 00:07:22.000]  以至保羅就要寫信給他們
[00:07:22.000 --> 00:07:24.000]  作教導矯正他們
[00:07:24.000 --> 00:07:26.000]  教會有很多問題
[00:07:26.000 --> 00:07:29.000]  其中一個就是他們質疑保羅是他們的屬靈領袖
[00:07:29.000 --> 00:07:32.000]  他們質疑保羅是使徒
[00:07:32.000 --> 00:07:35.000]  有的身份地位權柄
[00:07:35.000 --> 00:07:38.000]  但是保羅又肯定他是上帝呼召
[00:07:38.000 --> 00:07:40.000]  做他們的使徒
[00:07:40.000 --> 00:07:42.000]  所以保羅就要寫信給他們
[00:07:42.000 --> 00:07:44.000]  去為自己辯駁
[00:07:44.000 --> 00:07:45.000]  去為自己辯護
[00:07:45.000 --> 00:07:47.000]  確定自己真是他們的使徒
[00:07:47.000 --> 00:07:51.000]  和他身為使徒有的權柄和權利
[00:07:51.000 --> 00:07:54.000]  哥林多前書九章
[00:07:54.000 --> 00:07:57.000]  就是保羅為自己使徒的身份
[00:07:57.000 --> 00:07:59.000]  和身份帶來的權利
[00:07:59.000 --> 00:08:02.000]  權柄的辯駁辯護
[00:08:02.000 --> 00:08:04.000]  第一節
[00:08:04.000 --> 00:08:06.000]  我不是自由嗎?
[00:08:06.000 --> 00:08:08.000]  我不是使徒嗎?
[00:08:08.000 --> 00:08:09.000]  第三節
[00:08:09.000 --> 00:08:10.000]  對那些盤問我的人
[00:08:10.000 --> 00:08:13.000]  這就是我的答辯
[00:08:13.000 --> 00:08:15.000]  保羅身為使徒
[00:08:15.000 --> 00:08:18.000]  他有什麼權利和權柄呢?
[00:08:18.000 --> 00:08:20.000]  當中就包括
[00:08:20.000 --> 00:08:21.000]  他傳福音的時候
[00:08:21.000 --> 00:08:23.000]  他有權去接受
[00:08:23.000 --> 00:08:26.000]  服侍教會的金錢物質上的
[00:08:26.000 --> 00:08:28.000]  供應資助
[00:08:28.000 --> 00:08:30.000]  去生活的需要
[00:08:30.000 --> 00:08:33.000]  他有權去靠福音為生
[00:08:33.000 --> 00:08:35.000]  接受教會的資助
[00:08:35.000 --> 00:08:36.000]  以至他不用出去
[00:08:36.000 --> 00:08:39.000]  額外的工作賺錢養活自己
[00:08:39.000 --> 00:08:42.000]  保羅的教導是理直氣壯的
[00:08:42.000 --> 00:08:44.000]  他說他身為使徒
[00:08:44.000 --> 00:08:47.000]  他是有權被照顧被供應的
[00:08:47.000 --> 00:08:48.000]  第四節他說
[00:08:48.000 --> 00:08:50.000]  難道我們沒有權利吃喝嗎?
[00:08:50.000 --> 00:08:51.000]  第六節
[00:08:51.000 --> 00:08:55.000]  難道只有我和巴拿巴沒有權利不工作嗎?
[00:08:55.000 --> 00:08:56.000]  第十一節
[00:08:56.000 --> 00:08:58.000]  他說我們既然在你們中間
[00:08:58.000 --> 00:09:01.000]  殺了屬靈的種子
[00:09:01.000 --> 00:09:04.000]  如果要從你們那裡收穫一些物質的供應
[00:09:04.000 --> 00:09:06.000]  這算是過分嗎?
[00:09:06.000 --> 00:09:08.000]  如果別人在你們身上
[00:09:08.000 --> 00:09:10.000]  享有這種權利
[00:09:10.000 --> 00:09:13.000]  我們不是更可以享有嗎?
[00:09:13.000 --> 00:09:15.000]  所以保羅是很肯定
[00:09:15.000 --> 00:09:17.000]  他是有這個權利的
[00:09:17.000 --> 00:09:19.000]  他用了打工仔
[00:09:19.000 --> 00:09:21.000]  一般的常理
[00:09:21.000 --> 00:09:24.000]  他又用了上帝的舊約教導
[00:09:24.000 --> 00:09:27.000]  又用了耶穌的教導來作辯護
[00:09:27.000 --> 00:09:28.000]  耶穌的教導
[00:09:28.000 --> 00:09:30.000]  就是第十四節所說
[00:09:30.000 --> 00:09:31.000]  他說主,即是耶穌
[00:09:31.000 --> 00:09:33.000]  也曾這樣吩咐
[00:09:33.000 --> 00:09:36.000]  叫全福音的人靠福音為生
[00:09:36.000 --> 00:09:39.000]  所以是上帝的吩咐
[00:09:39.000 --> 00:09:40.000]  做福音工作的人
[00:09:40.000 --> 00:09:44.000]  是要靠著做福音工作為生的
[00:09:44.000 --> 00:09:48.000]  耶穌另外在路加福音
[00:09:48.000 --> 00:09:50.000]  十章又說
[00:09:50.000 --> 00:09:53.000]  工人得工價是應當的
[00:09:53.000 --> 00:09:55.000]  所以保羅是理直氣壯的
[00:09:55.000 --> 00:09:56.000]  是大條道理的
[00:09:56.000 --> 00:09:59.000]  因為他教的是常理
[00:09:59.000 --> 00:10:00.000]  是合理的
[00:10:00.000 --> 00:10:02.000]  也是聖經教導的真理
[00:10:02.000 --> 00:10:04.000]  就因為保羅的教導有根有據
[00:10:04.000 --> 00:10:06.000]  也是神的教導
[00:10:06.000 --> 00:10:09.000]  才令保羅接下來要說的話
[00:10:09.000 --> 00:10:10.000]  很顛覆性
[00:10:10.000 --> 00:10:12.000]  很震撼
[00:10:12.000 --> 00:10:14.000]  第十四節說
[00:10:14.000 --> 00:10:17.000]  主就是叫那些全福音的人
[00:10:17.000 --> 00:10:19.000]  靠福音為生
[00:10:19.000 --> 00:10:21.000]  但這種權利
[00:10:21.000 --> 00:10:24.000]  我一點也沒有用
[00:10:24.000 --> 00:10:28.000]  他沒有用耶穌給他的權利
[00:10:28.000 --> 00:10:31.000]  為什麼保羅不用他的權利呢?
[00:10:31.000 --> 00:10:35.000]  為什麼保羅不選擇去有風洗盡利呢?
[00:10:35.000 --> 00:10:38.000]  今天的經文就想讓我們知道
[00:10:38.000 --> 00:10:40.000]  保羅為什麼不行使他的權利
[00:10:40.000 --> 00:10:45.000]  而原因是全因為福音
[00:10:45.000 --> 00:10:47.000]  今天的經文有兩個重點
[00:10:47.000 --> 00:10:49.000]  第一點是關乎保羅的權利
[00:10:49.000 --> 00:10:52.000]  第二點是關乎保羅的自由
[00:10:52.000 --> 00:10:56.000]  讓我們一起讀出今天的第一部分經文
[00:10:56.000 --> 00:10:57.000]  十五到十八節
[00:10:57.000 --> 00:11:01.000]  一起看看保羅為什麼不行使他的自由
[00:11:01.000 --> 00:11:02.000]  我們一起來讀吧
[00:11:02.000 --> 00:11:03.000]  十五節
[00:11:03.000 --> 00:11:07.000]  但這種權利我一點也沒有用過
[00:11:07.000 --> 00:11:11.000]  我寫這些話並不是想叫人這樣待我
[00:11:11.000 --> 00:11:16.000]  因為我寧可死也不讓人使我所誇耀的落了空
[00:11:16.000 --> 00:11:19.000]  我全福音原是沒有可誇的
[00:11:19.000 --> 00:11:21.000]  因我不能不傳
[00:11:21.000 --> 00:11:24.000]  如果不傳福音我就有禍了
[00:11:24.000 --> 00:11:28.000]  如果我甘心作者事就有賞賜
[00:11:28.000 --> 00:11:32.000]  即是不甘心者職責還是託付我了
[00:11:32.000 --> 00:11:35.000]  那麼我的賞賜是什麼呢?
[00:11:35.000 --> 00:11:39.000]  就是我全福音時叫人免費得著福音
[00:11:39.000 --> 00:11:45.000]  這樣我就沒有用過全福音可以享有的權利了
[00:11:45.000 --> 00:11:47.000]  身為使徒
[00:11:47.000 --> 00:11:50.000]  保羅認定理直氣壯的
[00:11:50.000 --> 00:11:53.000]  自己是有權靠福音為生的
[00:11:53.000 --> 00:11:57.000]  他是有權被服侍的教會去供應
[00:11:57.000 --> 00:12:00.000]  不過保羅卻選擇不用他的權利
[00:12:00.000 --> 00:12:01.000]  第十五節
[00:12:01.000 --> 00:12:04.000]  但這種權利我一點也沒有用過
[00:12:04.000 --> 00:12:06.000]  第十八節
[00:12:06.000 --> 00:12:11.000]  我就沒有用過全福音可以享有的權利了
[00:12:11.000 --> 00:12:16.000]  保羅首先強烈的、嚴正的去辯護自己有這個權利
[00:12:16.000 --> 00:12:20.000]  但接著立刻就說他不用這個權利
[00:12:20.000 --> 00:12:28.000]  其實就是想凸顯他有權不用這個震撼和顛覆性
[00:12:28.000 --> 00:12:34.000]  一般人都是拿著雞毛當令箭的
[00:12:34.000 --> 00:12:36.000]  有權坐關外座
[00:12:36.000 --> 00:12:39.000]  那當然一定要去坐
[00:12:39.000 --> 00:12:41.000]  有風使盡力
[00:12:41.000 --> 00:12:43.000]  有風不使盡力
[00:12:43.000 --> 00:12:45.000]  是不尋常的
[00:12:45.000 --> 00:12:46.000]  不是一般人會做
[00:12:46.000 --> 00:12:48.000]  是傻子的做法
[00:12:48.000 --> 00:12:51.000]  不過保羅就是這麼不尋常
[00:12:51.000 --> 00:12:54.000]  他就是這麼顛覆性
[00:12:54.000 --> 00:12:56.000]  為什麼他這樣做呢?
[00:12:56.000 --> 00:12:58.000]  全因為他想得到誇耀
[00:12:58.000 --> 00:13:02.000]  而這個誇耀又是他所說的賞賜
[00:13:02.000 --> 00:13:05.000]  保羅選擇不用他的權利
[00:13:05.000 --> 00:13:08.000]  是因為他想誇耀
[00:13:08.000 --> 00:13:09.000]  他想被誇耀
[00:13:09.000 --> 00:13:12.000]  他想得到獎賞
[00:13:12.000 --> 00:13:13.000]  第十五節
[00:13:13.000 --> 00:13:15.000]  他說因為我寧可死
[00:13:15.000 --> 00:13:19.000]  也不讓人使我所誇耀的落了空
[00:13:19.000 --> 00:13:21.000]  保羅所說的這種權利
[00:13:21.000 --> 00:13:24.000]  就是靠福音為生的權利
[00:13:24.000 --> 00:13:26.000]  而他誇耀的就是這個權利
[00:13:26.000 --> 00:13:28.000]  他一點都沒有用過
[00:13:28.000 --> 00:13:30.000]  也就是十八節所說的
[00:13:30.000 --> 00:13:33.000]  我的獎賞就是我傳福音的時候
[00:13:33.000 --> 00:13:36.000]  叫人免費得福音
[00:13:36.000 --> 00:13:38.000]  所以不靠福音為生
[00:13:38.000 --> 00:13:41.000]  就是叫人免費得福音
[00:13:41.000 --> 00:13:43.000]  然後第十六、第十七節
[00:13:43.000 --> 00:13:47.000]  保羅就解釋他這個結論的理據
[00:13:47.000 --> 00:13:48.000]  在這兩節裡
[00:13:48.000 --> 00:13:50.000]  他就做了兩個區分
[00:13:50.000 --> 00:13:53.000]  第一就是我所稱的就感傳福音
[00:13:53.000 --> 00:13:57.000]  第二就是免費傳福音
[00:13:57.000 --> 00:13:59.000]  免費傳福音的意思就是
[00:13:59.000 --> 00:14:00.000]  不靠福音為生
[00:14:00.000 --> 00:14:01.000]  不被供應
[00:14:01.000 --> 00:14:03.000]  不被資助
[00:14:03.000 --> 00:14:06.000]  而保羅就是為了免費傳福音
[00:14:06.000 --> 00:14:09.000]  得到誇耀、得到獎賞
[00:14:09.000 --> 00:14:12.000]  相反他就這樣傳福音
[00:14:12.000 --> 00:14:15.000]  是沒有誇耀、沒有獎賞
[00:14:15.000 --> 00:14:17.000]  第十六節他說
[00:14:17.000 --> 00:14:19.000]  他就這樣傳福音
[00:14:19.000 --> 00:14:23.000]  願是沒有可誇的
[00:14:23.000 --> 00:14:25.000]  因為他不能不傳
[00:14:25.000 --> 00:14:26.000]  更甚的是
[00:14:26.000 --> 00:14:28.000]  他不傳就有禍了
[00:14:28.000 --> 00:14:30.000]  為什麼呢
[00:14:30.000 --> 00:14:34.000]  是因為上帝是耶穌呼召他
[00:14:34.000 --> 00:14:37.000]  差遣、吩咐他去做使徒
[00:14:37.000 --> 00:14:39.000]  去傳福音
[00:14:39.000 --> 00:14:41.000]  所以他不是
[00:14:41.000 --> 00:14:45.000]  他一定不能違背耶穌的呼召
[00:14:45.000 --> 00:14:48.000]  他違背就有禍了
[00:14:48.000 --> 00:14:50.000]  所以保羅做使徒傳福音
[00:14:50.000 --> 00:14:52.000]  不是出於他自己
[00:14:52.000 --> 00:14:55.000]  不是他主動自發的舉手說
[00:14:55.000 --> 00:14:57.000]  要做使徒傳福音
[00:14:57.000 --> 00:15:00.000]  這個不出於自己
[00:15:00.000 --> 00:15:01.000]  不是自發
[00:15:01.000 --> 00:15:04.000]  就是保羅所說的不甘心
[00:15:04.000 --> 00:15:07.000]  保羅不甘心不是說他不情不願
[00:15:07.000 --> 00:15:09.000]  不想被人逼他傳福音
[00:15:09.000 --> 00:15:11.000]  這裡說的不甘心
[00:15:11.000 --> 00:15:16.000]  是說保羅如何得到他使徒的積分
[00:15:16.000 --> 00:15:18.000]  他不是出於自己
[00:15:18.000 --> 00:15:20.000]  不是出於自發的
[00:15:20.000 --> 00:15:22.000]  說舉手要做使徒傳福音
[00:15:22.000 --> 00:15:24.000]  他是被動的
[00:15:24.000 --> 00:15:26.000]  被上帝呼召、差遣
[00:15:26.000 --> 00:15:29.000]  委託的、託付的去傳福音
[00:15:29.000 --> 00:15:32.000]  所以他先說即使不甘心
[00:15:32.000 --> 00:15:36.000]  這職責還是託付我了
[00:15:36.000 --> 00:15:38.000]  結論就是
[00:15:38.000 --> 00:15:41.000]  保羅是按上帝的吩咐
[00:15:41.000 --> 00:15:44.000]  去執行命令去傳福音
[00:15:44.000 --> 00:15:47.000]  他被呼召、被委託
[00:15:47.000 --> 00:15:48.000]  就這樣傳福音
[00:15:48.000 --> 00:15:52.000]  他只是做了上帝叫他做的份內事
[00:15:52.000 --> 00:15:54.000]  所以保羅就這樣傳福音
[00:15:54.000 --> 00:15:56.000]  是無可誇獎的
[00:15:56.000 --> 00:15:58.000]  是不會得到獎賞的
[00:15:58.000 --> 00:16:00.000]  保羅這個說法
[00:16:00.000 --> 00:16:03.000]  其實就是耶穌在路加福音17章所說的
[00:16:03.000 --> 00:16:04.000]  第九節
[00:16:04.000 --> 00:16:08.000]  「僕人作了所吩咐的事主人還謝謝他嗎?」
[00:16:08.000 --> 00:16:10.000]  當然不用謝了
[00:16:10.000 --> 00:16:12.000]  「僕人做妥事之餘還要跟主人說」
[00:16:12.000 --> 00:16:13.000]  第十節
[00:16:13.000 --> 00:16:18.000]  「我們是無用的僕人我們只作了應份作的」
[00:16:18.000 --> 00:16:19.000]  意思就是
[00:16:19.000 --> 00:16:23.000]  做妥份內事不值得誇獎
[00:16:23.000 --> 00:16:26.000]  是不會得到獎賞的
[00:16:26.000 --> 00:16:27.000]  例如
[00:16:27.000 --> 00:16:29.000]  學生做妥功課
[00:16:29.000 --> 00:16:32.000]  老師是不需要稱讚的
[00:16:32.000 --> 00:16:34.000]  因為學生做妥功課
[00:16:34.000 --> 00:16:35.000]  按時交功課
[00:16:35.000 --> 00:16:38.000]  是他們的份內事
[00:16:38.000 --> 00:16:40.000]  員工準時開工
[00:16:40.000 --> 00:16:42.000]  是準時開工
[00:16:42.000 --> 00:16:44.000]  不是準時上班
[00:16:44.000 --> 00:16:46.000]  員工準時開工
[00:16:46.000 --> 00:16:48.000]  老實說是不會給你讚的
[00:16:48.000 --> 00:16:52.000]  因為準時開工是員工的職責
[00:16:52.000 --> 00:16:54.000]  受薪的牧者
[00:16:54.000 --> 00:16:56.000]  去探訪傳福音
[00:16:56.000 --> 00:16:57.000]  去宣教
[00:16:57.000 --> 00:17:00.000]  其實也不值得誇口或被誇耀
[00:17:00.000 --> 00:17:03.000]  因為我們只是做JD
[00:17:03.000 --> 00:17:05.000]  所以我們做的事
[00:17:05.000 --> 00:17:07.000]  於保羅
[00:17:07.000 --> 00:17:09.000]  就這樣去傳福音
[00:17:09.000 --> 00:17:11.000]  是不值得誇口的
[00:17:11.000 --> 00:17:13.000]  是不會得到獎賞的
[00:17:13.000 --> 00:17:16.000]  因為他只是在做上帝託付他
[00:17:16.000 --> 00:17:19.000]  吩咐他做的份內事
[00:17:19.000 --> 00:17:21.000]  所以保羅在第十七節才說
[00:17:21.000 --> 00:17:24.000]  如果當年他是甘心自發
[00:17:24.000 --> 00:17:27.000]  自動的舉手說要去做使徒傳福音
[00:17:27.000 --> 00:17:29.000]  他就有獎賞了
[00:17:29.000 --> 00:17:31.000]  可惜不是這樣
[00:17:31.000 --> 00:17:32.000]  不過
[00:17:32.000 --> 00:17:35.000]  雖然當然保羅不是甘心自發要去做
[00:17:35.000 --> 00:17:36.000]  不過
[00:17:36.000 --> 00:17:41.000]  他現在決定要甘心自發做一件事
[00:17:41.000 --> 00:17:43.000]  以致他可以得誇耀
[00:17:43.000 --> 00:17:45.000]  可以得獎賞
[00:17:45.000 --> 00:17:48.000]  保羅要做的那件事就是
[00:17:48.000 --> 00:17:50.000]  當他去傳福音的時候
[00:17:50.000 --> 00:17:52.000]  他不額外
[00:17:52.000 --> 00:17:53.000]  他額外的
[00:17:53.000 --> 00:17:55.000]  不去靠福音為生
[00:17:55.000 --> 00:17:57.000]  他要去傳免費的福音
[00:17:57.000 --> 00:17:58.000]  第十八節
[00:17:58.000 --> 00:18:00.000]  我的獎賞就是我傳福音的時候
