
[00:00:00.000 --> 00:00:06.000]  (教會的教士們)
[00:06:59.000 --> 00:07:01.000]  我們求你幫助我們
[00:07:01.000 --> 00:07:04.000]  讓我們教會能夠在這個時代裏面
[00:07:04.000 --> 00:07:06.000]  繼續用不同的方法
[00:07:06.000 --> 00:07:09.000]  在當中透過你的說話
[00:07:09.000 --> 00:07:13.000]  去將你自己寶貴的福音傳承給我們身邊不同的人
[00:07:13.000 --> 00:07:15.000]  包括下一代
[00:07:15.000 --> 00:07:16.000]  願你在當中帶領
[00:07:16.000 --> 00:07:18.000]  也祝福我們以下的時間
[00:07:18.000 --> 00:07:20.000]  無論我們聽的或說的
[00:07:20.000 --> 00:07:24.000]  我們都能夠在你的話語裏面得到建立和益處
[00:07:24.000 --> 00:07:25.000]  我們同心禱告
[00:07:25.000 --> 00:07:27.000]  奉靠耶穌基督得性命治
[00:07:27.000 --> 00:07:28.000]  祈求
[00:07:28.000 --> 00:07:32.000]  我們先進入第35章的經文
[00:07:32.000 --> 00:07:34.000]  35章的經文其實都頗長
[00:07:34.000 --> 00:07:39.000]  所以我們選取了某段的經文一起去思想
[00:07:39.000 --> 00:07:42.000]  我們選取了第9至15節
[00:07:42.000 --> 00:07:45.000]  第一個部分我們看到
[00:07:45.000 --> 00:07:50.000]  一個好的制度都是承傳裏面很重要的一件事
[00:07:50.000 --> 00:07:56.000]  我們先一起去讀文數的35章9至15節的經文
[00:07:56.000 --> 00:07:58.000]  我們可以一起讀
[00:07:58.000 --> 00:08:01.000]  耶和華吩咐摩西說
[00:08:01.000 --> 00:08:04.000]  你要吩咐以色列人對他們說
[00:08:04.000 --> 00:08:08.000]  你們過了約旦河進入迦南地
[00:08:08.000 --> 00:08:12.000]  要指定幾座城作為你們的屠城
[00:08:12.000 --> 00:08:16.000]  使誤殺人的可以逃到那裏
[00:08:16.000 --> 00:08:20.000]  這些城要作為逃避報仇者的城
[00:08:20.000 --> 00:08:24.000]  使誤殺人的不至於死
[00:08:24.000 --> 00:08:28.000]  等他站在會眾面前受審判
[00:08:28.000 --> 00:08:33.000]  你們指定的城是要作你們的六座屠城
[00:08:33.000 --> 00:08:36.000]  約旦河東指定三座
[00:08:36.000 --> 00:08:39.000]  迦南地也指定三座
[00:08:39.000 --> 00:08:41.000]  作為屠城
[00:08:41.000 --> 00:08:46.000]  這六座城要給以色列人和他們中間的外人
[00:08:46.000 --> 00:08:50.000]  以及居住者作為屠城
[00:08:50.000 --> 00:08:54.000]  讓誤殺人的可以逃到那裏
[00:08:54.000 --> 00:08:57.000]  這段經文很特別
[00:08:57.000 --> 00:08:59.000]  在文數記後面的經文
[00:08:59.000 --> 00:09:03.000]  經文記載著一個很特別的制度設立了
[00:09:03.000 --> 00:09:06.000]  這個制度就是屠城的制度
[00:09:06.000 --> 00:09:09.000]  其實關於屠城這個題目
[00:09:09.000 --> 00:09:14.000]  在《生命記》和《約書亞記》都有提及
[00:09:14.000 --> 00:09:16.000]  而屠城這個制度的設立
[00:09:16.000 --> 00:09:20.000]  和利未人的制度設立彼此息息相關
[00:09:20.000 --> 00:09:25.000]  所以我們看到在文數記第35章的第1到第8節
[00:09:25.000 --> 00:09:28.000]  其實是記載了上帝藉著摩西
[00:09:28.000 --> 00:09:35.000]  吩咐以色列人將迦南地裏面的一些城給了利未人
[00:09:35.000 --> 00:09:38.000]  這裏的經文裏面也提到
[00:09:38.000 --> 00:09:41.000]  在第6至第7節裏面提到
[00:09:41.000 --> 00:09:44.000]  你們要將利未人的城鎮裏面
[00:09:44.000 --> 00:09:46.000]  要設多少座屠城呢
[00:09:46.000 --> 00:09:48.000]  就要設六座
[00:09:48.000 --> 00:09:52.000]  這六座屠城就要給誤殺的人逃到那裏
[00:09:52.000 --> 00:09:57.000]  此外還要給利未人另外的42座城
[00:09:57.000 --> 00:10:01.000]  即是說總共給利未人的城有48座
[00:10:01.000 --> 00:10:06.000]  但其中六座城就要用來作為一個屠城
[00:10:06.000 --> 00:10:11.000]  這裏提到屠城或者是有另一譯本譯庇護城
[00:10:11.000 --> 00:10:14.000]  這些屠城分別是放在哪裏呢
[00:10:14.000 --> 00:10:17.000]  就是將來放在迦南地裏面
[00:10:17.000 --> 00:10:21.000]  約旦河東和迦南地的一帶
[00:10:21.000 --> 00:10:27.000]  在約書下的20章就將這六座屠城的名列了出來
[00:10:27.000 --> 00:10:30.000]  在約旦河東分別有三座
[00:10:30.000 --> 00:10:33.000]  在迦南地有三座
[00:10:33.000 --> 00:10:39.000]  在約旦河東的三座分別是在裏面支派的比式
[00:10:39.000 --> 00:10:44.000]  另一個就是迦德支派的基列拉末
[00:10:44.000 --> 00:10:48.000]  另一個就是在馬拿西支派的戈蘭
[00:10:48.000 --> 00:10:52.000]  而另外的三座就是設在迦南地的三座
[00:10:52.000 --> 00:10:56.000]  分別就是在拿弗塔利支派的基底斯
[00:10:56.000 --> 00:11:00.000]  另外就是以法連支派的事劍
[00:11:00.000 --> 00:11:02.000]  和猶大支派的希伯倫
[00:11:02.000 --> 00:11:08.000]  大家現在在地圖裏面都看到了這六座屠城的分佈
[00:11:08.000 --> 00:11:12.000]  在經文裏面提到這六座屠城的設立
[00:11:12.000 --> 00:11:14.000]  不單止是為以色列人的
[00:11:14.000 --> 00:11:17.000]  因為在35章第15節裏面提到
[00:11:17.000 --> 00:11:20.000]  你們中間的外人和寄居者
[00:11:20.000 --> 00:11:24.000]  都可以進入這些庇護城裏面
[00:11:24.000 --> 00:11:26.000]  或者這些屠城裏面
[00:11:26.000 --> 00:11:29.000]  究竟為什麼要設立這些屠城呢
[00:11:29.000 --> 00:11:33.000]  在35章的經文裏面提到一些情況
[00:11:33.000 --> 00:11:37.000]  就是關於殺了人或者誤殺的人
[00:11:37.000 --> 00:11:39.000]  他們怎樣去處理
[00:11:39.000 --> 00:11:41.000]  在這個表裏面提到
[00:11:41.000 --> 00:11:43.000]  就是在迦南地的時候
[00:11:43.000 --> 00:11:46.000]  如果有些人是用不同的方法
[00:11:46.000 --> 00:11:48.000]  將人置於死地
[00:11:48.000 --> 00:11:51.000]  這種故意謀殺的人
[00:11:51.000 --> 00:11:55.000]  他們的結果是一定要被自死的
[00:11:55.000 --> 00:11:57.000]  這個圖表大家看到很清楚
[00:11:57.000 --> 00:11:59.000]  就是第16至18節
[00:11:59.000 --> 00:12:03.000]  當在迦南地用不同的方法將人殺死
[00:12:03.000 --> 00:12:06.000]  他們要面對一個結果
[00:12:06.000 --> 00:12:09.000]  就是他們要以命還命
[00:12:09.000 --> 00:12:13.000]  這個亦都在第20節到21節裏面
[00:12:13.000 --> 00:12:16.000]  亦都提到殺人的動機
[00:12:16.000 --> 00:12:18.000]  人因為什麼原因去殺人呢
[00:12:18.000 --> 00:12:21.000]  因為怨恨 因為仇恨
[00:12:21.000 --> 00:12:25.000]  他們因為怨恨和仇恨的緣故
[00:12:25.000 --> 00:12:30.000]  埋下一些陷阱
[00:12:30.000 --> 00:12:32.000]  用不同的方式
[00:12:32.000 --> 00:12:34.000]  包括推倒
[00:12:34.000 --> 00:12:37.000]  將一些物件扔到別人身上
[00:12:37.000 --> 00:12:40.000]  又或者徒手將人打死
[00:12:40.000 --> 00:12:43.000]  這些方法或者做法
[00:12:43.000 --> 00:12:46.000]  是屬於故意殺人的做法
[00:12:46.000 --> 00:12:49.000]  而故意殺人的人是必須被自死的
[00:12:49.000 --> 00:12:51.000]  但在過程裏面
[00:12:51.000 --> 00:12:54.000]  亦都牽涉到一些誤殺的情況
[00:12:54.000 --> 00:12:58.000]  譬如在《新命記》第19章裏面提到
[00:12:58.000 --> 00:13:00.000]  一些誤殺的案例
[00:13:00.000 --> 00:13:06.000]  譬如有一個人去到伐木
[00:13:06.000 --> 00:13:07.000]  伐木的過程裏面
[00:13:07.000 --> 00:13:10.000]  拿著的斧頭一劈落樹上
[00:13:10.000 --> 00:13:12.000]  斧頭就掉了
[00:13:12.000 --> 00:13:15.000]  而飛了到一個鄰舍的身上
[00:13:15.000 --> 00:13:17.000]  以致那個人死了
[00:13:17.000 --> 00:13:20.000]  這個人是屬於誤殺
[00:13:20.000 --> 00:13:26.000]  這個人為了逃避被殺者的家人的追捕
[00:13:26.000 --> 00:13:29.000]  他可以去到屠城
[00:13:29.000 --> 00:13:32.000]  這些屠城的設立
[00:13:32.000 --> 00:13:36.000]  就是為了那些誤殺人的人而設的
[00:13:36.000 --> 00:13:39.000]  即是說他們雖然殺了人
[00:13:39.000 --> 00:13:43.000]  但他們都在這個結果裏面
[00:13:43.000 --> 00:13:45.000]  可以逃到屠城裏面
[00:13:45.000 --> 00:13:48.000]  去避開那些追殺
[00:13:48.000 --> 00:13:51.000]  這個屠城其實是這樣的目的
[00:13:51.000 --> 00:13:53.000]  但我們知道
[00:13:53.000 --> 00:13:56.000]  雖然是誤殺也好
[00:13:56.000 --> 00:14:00.000]  這些人逃到屠城之後
[00:14:00.000 --> 00:14:02.000]  何時才可以出來呢
[00:14:02.000 --> 00:14:03.000]  原來經文提到
[00:14:03.000 --> 00:14:06.000]  要等到大祭司死了之後
[00:14:06.000 --> 00:14:09.000]  逃到屠城的人
[00:14:09.000 --> 00:14:13.000]  他就可以出來回到他的本家
[00:14:13.000 --> 00:14:17.000]  即是誤殺人的人
[00:14:17.000 --> 00:14:20.000]  他都要承擔這個殺人的後果
[00:14:20.000 --> 00:14:23.000]  就是他要因為誤殺的緣故
[00:14:23.000 --> 00:14:25.000]  他要和家人分開
[00:14:25.000 --> 00:14:29.000]  在屠城裏面直至大祭司死了之後
[00:14:29.000 --> 00:14:32.000]  他才可以回到本地和家人團聚
[00:14:32.000 --> 00:14:35.000]  這個就好像坐牢一樣
[00:14:35.000 --> 00:14:37.000]  其實都很痛苦的
[00:14:37.000 --> 00:14:39.000]  雖然他是誤殺
[00:14:39.000 --> 00:14:43.000]  但他都要承擔誤殺帶來的後果
[00:14:43.000 --> 00:14:48.000]  上帝在文素記的後面
[00:14:48.000 --> 00:14:50.000]  設立這些制度
[00:14:50.000 --> 00:14:53.000]  其實目的就是要幫助
[00:14:53.000 --> 00:14:56.000]  以色列人進入加南地這個地方的時候
[00:14:56.000 --> 00:14:58.000]  他們要在這個地方
[00:14:58.000 --> 00:15:01.000]  活出一個聖潔和公義的生命
[00:15:01.000 --> 00:15:06.000]  如果我們回想文素記的經文
[00:15:06.000 --> 00:15:09.000]  我們見到上帝幫助以色列人
[00:15:09.000 --> 00:15:12.000]  設立了很多不同的制度
[00:15:12.000 --> 00:15:16.000]  大家現在在螢光幕上見到很多
[00:15:16.000 --> 00:15:18.000]  我不做一個講
[00:15:18.000 --> 00:15:20.000]  但其實這些制度
[00:15:20.000 --> 00:15:22.000]  都是為了預備這班以色列人
[00:15:22.000 --> 00:15:24.000]  進入加南地之後
[00:15:24.000 --> 00:15:26.000]  他們怎樣去過一個
[00:15:26.000 --> 00:15:29.000]  合乎上帝心意的生活
[00:15:29.000 --> 00:15:31.000]  以色列人需要在加南地
[00:15:31.000 --> 00:15:34.000]  保持那個地方的聖潔
[00:15:34.000 --> 00:15:36.000]  因為那個地方是聖潔的神
[00:15:36.000 --> 00:15:38.000]  和他們同在的地方
[00:15:38.000 --> 00:15:40.000]  怎樣去表達這件事呢
[00:15:40.000 --> 00:15:44.000]  就是透過尊重生命這件事
[00:15:44.000 --> 00:15:46.000]  去表達上帝的聖潔
[00:15:46.000 --> 00:15:49.000]  因為生命是屬於神
[00:15:49.000 --> 00:15:52.000]  人是按上帝的形象去被造
[00:15:52.000 --> 00:15:54.000]  所以任意殺人
[00:15:54.000 --> 00:15:57.000]  或者流了無辜人血的行為
[00:15:57.000 --> 00:16:01.000]  是對神的聖潔和公義的一種侮辱
[00:16:01.000 --> 00:16:04.000]  所以其實為何在文素記最後
[00:16:04.000 --> 00:16:06.000]  上帝要設立這個圖成呢
[00:16:06.000 --> 00:16:09.000]  就是要確保在加南地這個地方
[00:16:09.000 --> 00:16:11.000]  以色列人和聖潔的上帝
[00:16:11.000 --> 00:16:14.000]  可以無阻隔地在裏面
[00:16:14.000 --> 00:16:16.000]  彼此去建立這個關係
[00:16:16.000 --> 00:16:18.000]  和彰顯上帝的聖潔
[00:16:18.000 --> 00:16:22.000]  今日教會在地上
[00:16:22.000 --> 00:16:25.000]  其中有一個很重要的使命
[00:16:25.000 --> 00:16:28.000]  其中一個使命就是
[00:16:28.000 --> 00:16:31.000]  上帝對一些不尊重生命
[00:16:31.000 --> 00:16:33.000]  或者流無辜人血的事
[00:16:33.000 --> 00:16:36.000]  其實上帝是很不喜歡的
[00:16:36.000 --> 00:16:38.000]  甚至是很憎惡的
[00:16:38.000 --> 00:16:40.000]  所以上帝設立教會
[00:16:40.000 --> 00:16:42.000]  當教會見到這個社會裏面
[00:16:42.000 --> 00:16:44.000]  有些地方出現了問題
[00:16:44.000 --> 00:16:47.000]  或者甚至有些制度
[00:16:47.000 --> 00:16:48.000]  是不尊重生命
[00:16:48.000 --> 00:16:50.000]  流無辜人血的時候
[00:16:50.000 --> 00:16:53.000]  教會是有需要發聲的
[00:16:53.000 --> 00:16:55.000]  我們經常都以為
[00:16:55.000 --> 00:16:58.000]  持守聖潔是較為多
[00:16:58.000 --> 00:17:01.000]  是集中在個人的道德操守上
[00:17:01.000 --> 00:17:04.000]  但其實在社會公義上
[00:17:04.000 --> 00:17:06.000]  基督徒都需要持守
[00:17:06.000 --> 00:17:09.000]  和進行上帝聖潔的標準
[00:17:09.000 --> 00:17:11.000]  怎樣去體現出來呢
[00:17:11.000 --> 00:17:14.000]  就是體現在尊重人的生命
[00:17:14.000 --> 00:17:17.000]  和權利上去表達出來
[00:17:17.000 --> 00:17:19.000]  所以基督徒在社會裏面
[00:17:19.000 --> 00:17:21.000]  倡議、爭取
[00:17:21.000 --> 00:17:23.000]  或者建立一些更加公義
[00:17:23.000 --> 00:17:25.000]  或者更加合乎人權的制度
[00:17:25.000 --> 00:17:28.000]  這個是合乎上帝的心意的
[00:17:28.000 --> 00:17:31.000]  就好像上帝設立避難城
[00:17:31.000 --> 00:17:33.000]  其實背後就是反映
[00:17:33.000 --> 00:17:35.000]  他是一位聖潔、公義
[00:17:35.000 --> 00:17:38.000]  和尊重生命的一位上帝
[00:17:38.000 --> 00:17:40.000]  讓當中不認識上帝的人
[00:17:40.000 --> 00:17:42.000]  透過這些制度
[00:17:42.000 --> 00:17:44.000]  得以認識這位上帝
[00:17:44.000 --> 00:17:46.000]  是一位怎樣的上帝
[00:17:46.000 --> 00:17:48.000]  而當中是展現出
[00:17:48.000 --> 00:17:51.000]  這些圖形結合了信仰
[00:17:51.000 --> 00:17:53.000]  和社會功能之間
[00:17:53.000 --> 00:17:55.000]  一些很重要的制度
[00:17:55.000 --> 00:17:58.000]  就好像今天我們基督徒和利未人
[00:17:58.000 --> 00:18:01.000]  在社會裏面一樣有這樣的功能
[00:18:01.000 --> 00:18:03.000]  在群體裏面
[00:18:03.000 --> 00:18:06.000]  能夠反映了上帝的屬性
[00:18:06.000 --> 00:18:08.000]  好的制度是怎樣的呢
[00:18:08.000 --> 00:18:12.000]  好的制度是以人為本的
[00:18:12.000 --> 00:18:15.000]  一方面能夠維護人的尊嚴
[00:18:15.000 --> 00:18:17.000]  維護人的權利
[00:18:17.000 --> 00:18:20.000]  另一方面透過這些好的制度
[00:18:20.000 --> 00:18:24.000]  將一些好的價值和精神傳遞下去
[00:18:24.000 --> 00:18:29.000]  這本書叫做《土地神學》
[00:18:29.000 --> 00:18:32.000]  是一位很出名的舊約神學家
[00:18:32.000 --> 00:18:35.000]  布魯格曼寫的一本書
[00:18:35.000 --> 00:18:37.000]  他在書裏面提到
[00:18:37.000 --> 00:18:40.000]  他說上帝的土地是上帝給人的禮物
[00:18:40.000 --> 00:18:45.000]  雖然這樣會帶來一些試探或者威脅
[00:18:45.000 --> 00:18:49.000]  但上帝同時間給我們這些土地
[00:18:49.000 --> 00:18:52.000]  亦賜給我們有責任和使命
[00:18:52.000 --> 00:18:54.000]  在上帝應運的時刻
[00:18:54.000 --> 00:18:58.000]  要重建這些肥沃、多產和滋潤的地方
[00:18:58.000 --> 00:19:01.000]  成為一些宜居的土地
[00:19:01.000 --> 00:19:03.000]  去憐憫和引導人
[00:19:03.000 --> 00:19:08.000]  令到那些被囚禁、被拋棄、無家可歸的人
[00:19:08.000 --> 00:19:10.000]  他們能夠得到居所
[00:19:10.000 --> 00:19:12.000]  並且得到安慰
[00:19:12.000 --> 00:19:15.000]  布魯格曼在這裏提醒我們
[00:19:15.000 --> 00:19:17.000]  今天上帝給我們一些地方
[00:19:17.000 --> 00:19:22.000]  其實不單止是給我們有一個很好的環境居住
[00:19:22.000 --> 00:19:24.000]  而是透過這些地方
[00:19:24.000 --> 00:19:28.000]  我們能夠幫助到身邊一些有需要的人
[00:19:28.000 --> 00:19:29.000]  透過這些地方
[00:19:29.000 --> 00:19:35.000]  能夠去體會上帝是那個豐富、次下恩典的上帝
[00:19:35.000 --> 00:19:40.000]  今天我們要在北區裏面設立一間堂會
[00:19:40.000 --> 00:19:42.000]  一個教會
[00:19:42.000 --> 00:19:46.000]  我相信我們今天不單止是建立一間教會
[00:19:46.000 --> 00:19:49.000]  我們更加關心在北區裏面
[00:19:49.000 --> 00:19:51.000]  這個土地上居住的人
[00:19:51.000 --> 00:19:55.000]  他們究竟怎樣看他們居住的地方
[00:19:55.000 --> 00:19:58.000]  他們有沒有對當地這個社區
[00:19:58.000 --> 00:20:00.000]  他們有一種歸屬感
[00:20:00.000 --> 00:20:02.000]  又或者在他們心目中
[00:20:02.000 --> 00:20:06.000]  他們會不會關注北區未來的發展
[00:20:06.000 --> 00:20:10.000]  北區未來的發展對他們又帶來什麼影響呢
[00:20:10.000 --> 00:20:13.000]  不知道大家記不記得
[00:20:13.000 --> 00:20:17.000]  上年我們在第四子堂裏面做過一個講座
[00:20:17.000 --> 00:20:18.000]  北文
[00:20:18.000 --> 00:20:21.000]  這個講座裏面其中一位講員
[00:20:21.000 --> 00:20:22.000]  鄧志剛先生
[00:20:22.000 --> 00:20:26.000]  他是土木工程的結構工程師
[00:20:26.000 --> 00:20:28.000]  他在講座裏面提到一點
[00:20:28.000 --> 00:20:30.000]  我覺得都是很重要的
[00:20:30.000 --> 00:20:34.000]  他說當教會希望在北區發展事工
[00:20:34.000 --> 00:20:36.000]  去服務當地居民的時候
[00:20:36.000 --> 00:20:41.000]  如果可以認識和尊重當區的歷史文化
[00:20:41.000 --> 00:20:45.000]  信念價值觀和人際網絡的時候
[00:20:45.000 --> 00:20:50.000]  相信會更加有效建立事工的基礎
[00:20:50.000 --> 00:20:52.000]  我覺得他提這一點
[00:20:52.000 --> 00:20:56.000]  都是對我們一班願意去到北區建立教會的弟妹來講
[00:20:56.000 --> 00:20:59.000]  一個很重要的提醒
[00:20:59.000 --> 00:21:04.000]  今天我們不單止要去北區建立這個教會
[00:21:04.000 --> 00:21:06.000]  並且要透過這個教會
[00:21:06.000 --> 00:21:12.000]  讓我們更加能夠將北區的居民帶到這個教會裏面
[00:21:12.000 --> 00:21:18.000]  讓他們對這個地方對這個教會有更深的歸屬感和結戀
[00:21:18.000 --> 00:21:22.000]  除了我們要將恩福一些好的信仰的傳統傳承之外
[00:21:22.000 --> 00:21:24.000]  建立更多門徒之外
[00:21:24.000 --> 00:21:27.000]  我們今天首先需要去學習
[00:21:27.000 --> 00:21:32.000]  去認識和尊重那個區獨有的文化
[00:21:32.000 --> 00:21:35.000]  他們的生活模式和價值觀
[00:21:35.000 --> 00:21:40.000]  今天我們知道其實北區已經很城市化
[00:21:40.000 --> 00:21:44.000]  可能和我們今天住在九龍的地方的人
[00:21:44.000 --> 00:21:46.000]  分別不是很大
[00:21:46.000 --> 00:21:48.000]  但對一個在北區居住的人
[00:21:48.000 --> 00:21:52.000]  當他們有一天回到北區的子堂的時候
[00:21:52.000 --> 00:21:55.000]  他不是在回到這裡的恩福堂
