
[00:00:00.000 --> 00:00:02.520]  我們看回《史台行傳》
[00:02:08.200 --> 00:02:10.160]  愛族人帶到聖殿裡面
[00:02:10.160 --> 00:02:13.640]  其實聖殿有些地方
[00:02:13.640 --> 00:02:15.040]  愛邦人是不可以進去的
[00:02:15.040 --> 00:02:17.440]  如果保羅真的帶了愛族人進去
[00:02:17.440 --> 00:02:21.040]  摩西的律法是玷污了聖殿
[00:02:21.040 --> 00:02:22.800]  但是這裡只是以為而已
[00:02:22.800 --> 00:02:23.640]  其實是沒有的
[00:02:23.640 --> 00:02:25.640]  保羅是不會做這些事情的
[00:02:25.640 --> 00:02:27.640]  30節
[00:02:27.640 --> 00:02:30.240]  如果你是猶太人聽到保羅
[00:02:30.240 --> 00:02:32.640]  違反摩西律法
[00:02:32.640 --> 00:02:33.440]  你會怎樣呢?
[00:02:33.440 --> 00:02:34.240]  很生氣
[00:02:34.240 --> 00:02:35.240]  所以30節
[00:02:35.240 --> 00:02:37.240]  於是全城轟動
[00:02:37.240 --> 00:02:39.040]  民眾一起衝上去
[00:02:39.040 --> 00:02:41.240]  抓住保羅
[00:02:41.240 --> 00:02:43.240]  將他拉出聖殿
[00:02:43.240 --> 00:02:45.240]  那殿門就立刻關上了
[00:02:45.240 --> 00:02:47.840]  所以他們很生氣
[00:02:47.840 --> 00:02:49.840]  抓住保羅應該打他了
[00:02:49.840 --> 00:02:51.840]  可能好像這個圖一樣
[00:02:51.840 --> 00:02:54.240]  整群人在聖殿外面
[00:02:54.240 --> 00:02:57.240]  保羅面對著這麼多的群眾
[00:02:57.240 --> 00:02:59.240]  31節就說
[00:02:59.240 --> 00:03:02.240]  民眾正想殺他的時候
[00:03:02.240 --> 00:03:04.240]  很生氣想殺他
[00:03:04.240 --> 00:03:08.240]  有報告傳到軍營的千夫長那裡
[00:03:08.240 --> 00:03:12.240]  整個耶路撒冷亂成一團
[00:03:12.240 --> 00:03:14.240]  真的很大件事
[00:03:14.240 --> 00:03:16.840]  到了32節
[00:03:16.840 --> 00:03:18.640]  千夫長聽到這個報告
[00:03:18.640 --> 00:03:21.240]  千夫長就帶著士兵
[00:03:21.240 --> 00:03:24.240]  和幾個百夫長跑下去
[00:03:24.240 --> 00:03:25.640]  到了他們那裡
[00:03:25.640 --> 00:03:29.640]  猶太人就看見千夫長和士兵
[00:03:29.640 --> 00:03:31.640]  駐守不打保羅
[00:03:31.640 --> 00:03:33.640]  其實一直在打他
[00:03:33.640 --> 00:03:36.640]  但是看到有千夫長就停手
[00:03:36.640 --> 00:03:37.640]  不打保羅
[00:03:37.640 --> 00:03:41.640]  千夫長就上前抓住保羅
[00:03:41.640 --> 00:03:44.640]  下令用兩條鎖鏈
[00:03:44.640 --> 00:03:45.640]  將保羅鎖住
[00:03:45.640 --> 00:03:47.640]  查問他是什麼人
[00:03:47.640 --> 00:03:49.640]  做了什麼事
[00:03:49.640 --> 00:03:51.640]  其實保羅只是上去過節
[00:03:51.640 --> 00:03:53.640]  無端端又被人抓
[00:03:53.640 --> 00:03:54.640]  又被人打
[00:03:54.640 --> 00:03:55.640]  又被人打
[00:03:55.640 --> 00:03:56.640]  在逆境裡面
[00:03:56.640 --> 00:03:58.640]  紅色字就是
[00:03:58.640 --> 00:04:00.640]  其實是說他遇見什麼逆境
[00:04:00.640 --> 00:04:04.640]  34節群眾中就喊這個喊那個
[00:04:04.640 --> 00:04:06.640]  有的喊叫這個
[00:04:06.640 --> 00:04:07.640]  有的喊叫那個
[00:04:07.640 --> 00:04:10.640]  由於一片嘈雜紛亂
[00:04:10.640 --> 00:04:12.640]  千夫長無法得知實情
[00:04:12.640 --> 00:04:15.640]  就下令將保羅帶到兵營那裡
[00:04:15.640 --> 00:04:18.640]  想再查問他究竟發生什麼事
[00:04:18.640 --> 00:04:22.640]  35節保羅到了台階的時候
[00:04:22.640 --> 00:04:25.640]  由於群眾猛力擠壓
[00:04:25.640 --> 00:04:28.640]  士兵只好將保羅抬起來
[00:04:28.640 --> 00:04:29.640]  整個人抬起來
[00:04:29.640 --> 00:04:33.640]  有一群民眾就在後面喊叫著說
[00:04:33.640 --> 00:04:34.640]  除掉他
[00:04:34.640 --> 00:04:36.640]  就是幹掉他
[00:04:36.640 --> 00:04:38.640]  就是又想他死
[00:04:38.640 --> 00:04:42.640]  我們就講到大綱的第一點
[00:04:42.640 --> 00:04:43.640]  講完第一點
[00:04:43.640 --> 00:04:45.640]  就是逆境裡面的為何
[00:04:45.640 --> 00:04:48.640]  為什麼無端端上去過節
[00:04:48.640 --> 00:04:51.640]  然後發生這麼不幸的事
[00:04:51.640 --> 00:04:53.640]  整群人又想殺他
[00:04:53.640 --> 00:04:56.640]  我們通常在逆境裡面都會問為什麼
[00:04:56.640 --> 00:04:58.640]  這次我們也問一下為什麼
[00:04:58.640 --> 00:05:01.640]  表面原因都是人為的因素
[00:05:01.640 --> 00:05:05.640]  剛才看過29、30節
[00:05:05.640 --> 00:05:06.640]  那個講到
[00:05:06.640 --> 00:05:09.640]  因為那些猶太人曾經看見
[00:05:09.640 --> 00:05:10.640]  那個伊弗所人
[00:05:10.640 --> 00:05:12.640]  就是那個外邦人
[00:05:12.640 --> 00:05:14.640]  和保羅一起在城裡面
[00:05:14.640 --> 00:05:18.640]  他們就以為保羅將外族人帶到聖殿
[00:05:18.640 --> 00:05:19.640]  玷污了聖殿
[00:05:19.640 --> 00:05:21.640]  所以就全城轟動
[00:05:21.640 --> 00:05:24.640]  所以表面原因其實是一個誤會
[00:05:24.640 --> 00:05:28.640]  他們以為保羅做了一些違背摩西律法的事
[00:05:28.640 --> 00:05:29.640]  但其實是沒有的
[00:05:29.640 --> 00:05:30.640]  這是表面的原因
[00:05:30.640 --> 00:05:35.640]  但是其實我們通常問為什麼
[00:05:35.640 --> 00:05:37.640]  但保羅有沒有問為什麼
[00:05:37.640 --> 00:05:39.640]  未見到他問為什麼
[00:05:39.640 --> 00:05:41.640]  我們會問為什麼
[00:05:41.640 --> 00:05:44.640]  保羅你去完三次宣教旅程
[00:05:44.640 --> 00:05:45.640]  又這麼終身服侍神
[00:05:45.640 --> 00:05:48.640]  為什麼你去耶路撒冷過節
[00:05:48.640 --> 00:05:50.640]  都遇到這麼不幸的事
[00:05:50.640 --> 00:05:52.640]  被人冤枉你
[00:05:52.640 --> 00:05:54.640]  又說要殺你
[00:05:54.640 --> 00:05:57.640]  其實我們再問深一點
[00:05:57.640 --> 00:06:00.640]  其實背後有原因的
[00:06:00.640 --> 00:06:02.640]  神容許這件事發生
[00:06:02.640 --> 00:06:05.640]  其實是有神的心意裡面的
[00:06:05.640 --> 00:06:10.640]  其實神的心意在之前九章十五至十六節已經說了
[00:06:10.640 --> 00:06:12.640]  這裡說主耶穌
[00:06:12.640 --> 00:06:14.640]  主這樣說
[00:06:14.640 --> 00:06:17.640]  這個人保羅是我所揀選的器命
[00:06:17.640 --> 00:06:18.640]  是要在外族人
[00:06:18.640 --> 00:06:22.640]  外邦人的君王和以色列人面前宣揚我的命
[00:06:22.640 --> 00:06:24.640]  我要指示他
[00:06:24.640 --> 00:06:26.640]  保羅會為了我的命
[00:06:26.640 --> 00:06:28.640]  必須受許多的苦難
[00:06:28.640 --> 00:06:30.640]  你猜保羅知不知道
[00:06:30.640 --> 00:06:31.640]  他知道的
[00:06:31.640 --> 00:06:33.640]  所以他預料了受苦
[00:06:33.640 --> 00:06:35.640]  他早就知道了
[00:06:35.640 --> 00:06:38.640]  上耶路撒冷會面對這些苦難
[00:06:38.640 --> 00:06:39.640]  所以他沒有問為什麼
[00:06:39.640 --> 00:06:42.640]  通常都是我們這些會問的
[00:06:42.640 --> 00:06:44.640]  為什麼會發生
[00:06:44.640 --> 00:06:45.640]  你繼續看下去
[00:06:45.640 --> 00:06:47.640]  看完這個為什麼會發生
[00:06:47.640 --> 00:06:48.640]  就是人為
[00:06:48.640 --> 00:06:51.640]  其實背後神容許是有他的心意
[00:06:51.640 --> 00:06:54.640]  好 二十一章三十七節
[00:06:54.640 --> 00:06:57.640]  保羅快要被帶進兵營的時候
[00:06:57.640 --> 00:07:00.640]  保羅就對千夫長說
[00:07:00.640 --> 00:07:03.640]  他是用希臘語跟千夫長說話
[00:07:03.640 --> 00:07:06.640]  千夫長我可不可以跟你說一句話
[00:07:06.640 --> 00:07:09.640]  千夫長就說你懂希臘語
[00:07:09.640 --> 00:07:11.640]  你也懂得說希臘語
[00:07:11.640 --> 00:07:15.640]  你應該不是不久之前造反的埃及人
[00:07:15.640 --> 00:07:19.640]  埃及人應該不懂得這麼流利的希臘語
[00:07:19.640 --> 00:07:23.640]  因為寫保羅書信都是用希臘文去寫
[00:07:23.640 --> 00:07:25.640]  保羅說什麼呢
[00:07:25.640 --> 00:07:27.640]  其實我不是埃及人
[00:07:27.640 --> 00:07:28.640]  我是猶太人
[00:07:28.640 --> 00:07:30.640]  身在基里加的大宋
[00:07:30.640 --> 00:07:33.640]  並不是個無名小城的公民
[00:07:33.640 --> 00:07:37.640]  求你千夫長准許我向民眾說話
[00:07:37.640 --> 00:07:38.640]  向猶太人說話
[00:07:38.640 --> 00:07:42.640]  這一段我們看到保羅雖然被人捉了
[00:07:42.640 --> 00:07:43.640]  面對逆境
[00:07:43.640 --> 00:07:46.640]  但是他很主動要求千夫長
[00:07:46.640 --> 00:07:48.640]  讓他向民眾說話
[00:07:48.640 --> 00:07:50.640]  他想解釋一下為什麼
[00:07:50.640 --> 00:07:52.640]  你看到我跟外邦人一起
[00:07:52.640 --> 00:07:54.640]  他想解釋
[00:07:54.640 --> 00:07:58.640]  於是保羅站在台階
[00:07:58.640 --> 00:08:02.640]  四十節就說到千夫長准許他
[00:08:02.640 --> 00:08:04.640]  保羅就站在台階上
[00:08:04.640 --> 00:08:06.640]  向民眾打手勢
[00:08:06.640 --> 00:08:08.640]  讓大家一片寂靜的時候
[00:08:08.640 --> 00:08:11.640]  保羅就用希伯來話
[00:08:11.640 --> 00:08:15.640]  用猶太人慣用的希伯來話
[00:08:15.640 --> 00:08:17.640]  向他們說話
[00:08:17.640 --> 00:08:23.640]  就說各位父老兄弟請聽我現在向你們申辯
[00:08:23.640 --> 00:08:27.640]  他們聽見保羅用希伯來話說話
[00:08:27.640 --> 00:08:29.640]  就更加安靜了
[00:08:29.640 --> 00:08:32.640]  所以我們在這裡學到
[00:08:32.640 --> 00:08:35.640]  對什麼人要說什麼語言
[00:08:35.640 --> 00:08:36.640]  要同聲同氣
[00:08:36.640 --> 00:08:37.640]  你要跟他傳福音
[00:08:37.640 --> 00:08:38.640]  你要學他的語言
[00:08:38.640 --> 00:08:39.640]  講他的語言
[00:08:39.640 --> 00:08:40.640]  是很重要的
[00:08:40.640 --> 00:08:44.640]  所以聽到保羅用希伯來話說話
[00:08:44.640 --> 00:08:45.640]  就安靜一點
[00:08:45.640 --> 00:08:50.640]  留心去看看我們同鄉的究竟說什麼
[00:08:50.640 --> 00:08:55.640]  保羅不單止是申辯
[00:08:55.640 --> 00:08:57.640]  解釋他為什麼跟猶太人在一起
[00:08:57.640 --> 00:08:59.640]  其實他在說他的德九見證
[00:08:59.640 --> 00:09:01.640]  德九見證我們很多人都說過
[00:09:01.640 --> 00:09:03.640]  信主前是怎樣的呢
[00:09:03.640 --> 00:09:05.640]  他就說信主前是怎樣
[00:09:05.640 --> 00:09:07.640]  22章3節
[00:09:07.640 --> 00:09:09.640]  保羅說我是猶太人
[00:09:09.640 --> 00:09:11.640]  原籍基里加的大素
[00:09:11.640 --> 00:09:13.640]  但是在這個城
[00:09:13.640 --> 00:09:14.640]  在耶路撒冷長大
[00:09:14.640 --> 00:09:16.640]  在加瑪列門下
[00:09:16.640 --> 00:09:18.640]  按著我們的先祖律法
[00:09:18.640 --> 00:09:20.640]  嚴格的規定受教
[00:09:20.640 --> 00:09:21.640]  為神熱心
[00:09:21.640 --> 00:09:23.640]  正如你們今天一樣
[00:09:23.640 --> 00:09:25.640]  就是說其實我是一個
[00:09:25.640 --> 00:09:27.640]  守摩西律法的猶太人
[00:09:27.640 --> 00:09:30.640]  你不要誤會我是違背摩西律法
[00:09:30.640 --> 00:09:32.640]  第四節
[00:09:32.640 --> 00:09:34.640]  我保羅曾經迫害
[00:09:34.640 --> 00:09:36.640]  這道路的信徒
[00:09:36.640 --> 00:09:38.640]  我以前是迫害基督徒的
[00:09:38.640 --> 00:09:40.640]  要置他們於死地
[00:09:40.640 --> 00:09:42.640]  無論男女都將他們捆綁起來
[00:09:42.640 --> 00:09:44.640]  關進監獄裡
[00:09:44.640 --> 00:09:47.640]  這個是大祭司和整個長老院
[00:09:47.640 --> 00:09:49.640]  都可以給我作見證
[00:09:49.640 --> 00:09:51.640]  我是抓他們的基督徒
[00:09:51.640 --> 00:09:53.640]  我又從他們那裡
[00:09:53.640 --> 00:09:55.640]  從大祭司長老
[00:09:55.640 --> 00:09:57.640]  得了發給弟兄們的信函
[00:09:57.640 --> 00:10:00.640]  就要去到大馬士革那裡
[00:10:00.640 --> 00:10:04.640]  要將那裡的基督徒捆綁起來
[00:10:04.640 --> 00:10:06.640]  就帶到耶路撒冷那裡受罰
[00:10:06.640 --> 00:10:08.640]  所以信主之前
[00:10:08.640 --> 00:10:13.640]  保羅是一個迫害基督徒的猶太人
[00:10:13.640 --> 00:10:16.640]  然後他開始說他怎樣信主
[00:10:16.640 --> 00:10:18.640]  信主經過是怎樣呢
[00:10:18.640 --> 00:10:19.640]  第六節
[00:10:19.640 --> 00:10:22.640]  我保羅還在途中臨近大馬士革的時候
[00:10:22.640 --> 00:10:24.640]  那時候大概是正午
[00:10:24.640 --> 00:10:27.640]  忽然天上發出一道大光
[00:10:27.640 --> 00:10:29.640]  四面照射著我
[00:10:29.640 --> 00:10:30.640]  撐著他
[00:10:30.640 --> 00:10:32.640]  他就倒在地上
[00:10:32.640 --> 00:10:34.640]  但聽到有聲音
[00:10:34.640 --> 00:10:36.640]  聽見有聲音對我說
[00:10:36.640 --> 00:10:38.640]  蘇羅蘇羅你為什麼迫害我呢
[00:10:38.640 --> 00:10:41.640]  我就回答主啊你是誰
[00:10:41.640 --> 00:10:43.640]  那個主啊是誰
[00:10:43.640 --> 00:10:44.640]  耶穌
[00:10:44.640 --> 00:10:46.640]  主耶穌對他說
[00:10:46.640 --> 00:10:50.640]  我就是你所迫害的拿撒勒人耶穌
[00:10:50.640 --> 00:10:52.640]  跟保羅在一起的人
[00:10:52.640 --> 00:10:54.640]  看見那個光
[00:10:54.640 --> 00:10:58.640]  但聽不到主耶穌對保羅說話的聲音
[00:10:58.640 --> 00:11:01.640]  保羅在第十節就說
[00:11:01.640 --> 00:11:03.640]  主啊我應該做什麼呢
[00:11:03.640 --> 00:11:04.640]  這裏很重要
[00:11:04.640 --> 00:11:09.640]  因為就是表示他認耶穌基督是主
[00:11:09.640 --> 00:11:11.640]  因為他知道那個聲音是耶穌
[00:11:11.640 --> 00:11:14.640]  但他也繼續說主啊我應該做什麼呢
[00:11:14.640 --> 00:11:15.640]  很馴服地說
[00:11:15.640 --> 00:11:20.640]  這裏就是保羅決志的時刻
[00:11:20.640 --> 00:11:21.640]  好
[00:11:21.640 --> 00:11:23.640]  接著他繼續說
[00:11:23.640 --> 00:11:25.640]  他信主的經過
[00:11:25.640 --> 00:11:27.640]  第六節
[00:11:27.640 --> 00:11:29.640]  主耶穌對我保羅這樣說
[00:11:29.640 --> 00:11:31.640]  起來往大馬士革去
[00:11:31.640 --> 00:11:34.640]  在那裏必有人告訴你
[00:11:34.640 --> 00:11:36.640]  所要指派你做的一切事
[00:11:36.640 --> 00:11:40.640]  由於那個光強烈耀眼
[00:11:40.640 --> 00:11:42.640]  我什麼都看不見
[00:11:42.640 --> 00:11:45.640]  於是跟我一起的人牽著我的手
[00:11:45.640 --> 00:11:46.640]  拖著我的手
[00:11:46.640 --> 00:11:49.640]  就帶我進入大馬士革
[00:11:49.640 --> 00:11:50.640]  去到大馬士革
[00:11:50.640 --> 00:11:52.640]  有一個人叫做阿拿尼亞
[00:11:52.640 --> 00:11:53.640]  他對我說
[00:11:53.640 --> 00:11:56.640]  數羅弟兄你可以看見了
[00:11:56.640 --> 00:12:00.640]  那一刻我就看見了阿拿尼亞
[00:12:00.640 --> 00:12:01.640]  所以是一個神蹟
[00:12:01.640 --> 00:12:02.640]  看不見
[00:12:02.640 --> 00:12:06.640]  然後阿拿尼亞說話他就看得見了
[00:12:06.640 --> 00:12:07.640]  十四節
[00:12:07.640 --> 00:12:09.640]  阿拿尼亞又對保羅說
[00:12:09.640 --> 00:12:13.640]  我們先祖的神預先選定了你
[00:12:13.640 --> 00:12:14.640]  揀選了你
[00:12:14.640 --> 00:12:17.640]  要你知道神的旨意
[00:12:17.640 --> 00:12:20.640]  也看見那個義者就是主耶穌基督
[00:12:20.640 --> 00:12:23.640]  聽見主基督口中的聲音
[00:12:23.640 --> 00:12:25.640]  剛才他就聽到了
[00:12:25.640 --> 00:12:26.640]  主耶穌跟他說話
[00:12:26.640 --> 00:12:31.640]  因為你保羅要為主耶穌向萬人作見證
[00:12:31.640 --> 00:12:33.640]  你起來受洗
[00:12:33.640 --> 00:12:35.640]  求告主的名
[00:12:35.640 --> 00:12:36.640]  你要求告主的名
[00:12:36.640 --> 00:12:38.640]  然後洗淨你的罪
[00:12:38.640 --> 00:12:40.640]  因為之前說迫害基督徒很多的罪
[00:12:40.640 --> 00:12:43.640]  他自己也說是罪人之中的罪灰
[00:12:43.640 --> 00:12:45.640]  所以就洗禮了
[00:12:45.640 --> 00:12:48.640]  很快信而受洗
[00:12:48.640 --> 00:12:50.640]  信主之後
[00:12:50.640 --> 00:12:53.640]  他也說了得救見證的第三部分
[00:12:53.640 --> 00:12:54.640]  就是信主之後的改變
[00:12:54.640 --> 00:12:57.640]  第十七節
[00:12:57.640 --> 00:12:59.640]  保羅回到耶路撒冷
[00:12:59.640 --> 00:13:01.640]  在聖殿禱告的時候
[00:13:01.640 --> 00:13:03.640]  雲遊障礙
[00:13:03.640 --> 00:13:04.640]  看見主
[00:13:04.640 --> 00:13:06.640]  主耶穌對我這樣說
[00:13:06.640 --> 00:13:07.640]  主耶穌說
[00:13:07.640 --> 00:13:09.640]  快要盡快離開耶路撒冷
[00:13:09.640 --> 00:13:14.640]  因為他們必不會接受你為我作的見證
[00:13:14.640 --> 00:13:19.640]  你不是要在耶路撒冷傳福音的
[00:13:19.640 --> 00:13:22.640]  所以要保羅快點離開耶路撒冷
[00:13:22.640 --> 00:13:24.640]  保羅就說
[00:13:24.640 --> 00:13:28.640]  主啊他們知道我從前到各個會堂
[00:13:28.640 --> 00:13:32.640]  將相信你的基督徒都關在監獄裏面
[00:13:32.640 --> 00:13:33.640]  又毆打他們
[00:13:33.640 --> 00:13:35.640]  保羅是一個很殘暴的人
[00:13:35.640 --> 00:13:36.640]  毆打他們
[00:13:36.640 --> 00:13:40.640]  你的見證人司提反被害流血的時候
[00:13:40.640 --> 00:13:44.640]  我親自站在一旁表示贊同
[00:13:44.640 --> 00:13:46.640]  幫人們看衣服
[00:13:46.640 --> 00:13:47.640]  看著
[00:13:47.640 --> 00:13:49.640]  主耶穌繼續跟他說
[00:13:49.640 --> 00:13:51.640]  去吧
[00:13:51.640 --> 00:13:55.640]  因為我要派你到遠方的外族人那裏去
[00:13:55.640 --> 00:13:57.640]  這是耶穌給他的召命
[00:13:57.640 --> 00:14:00.640]  就是去到耶路撒冷以外的地方
[00:14:00.640 --> 00:14:02.640]  去跟外邦人傳福音
[00:14:02.640 --> 00:14:05.640]  所以他之前去了三個宣教旅程
[00:14:05.640 --> 00:14:09.640]  保羅透過他的得救見證
[00:14:09.640 --> 00:14:11.640]  也是他的夢照見證
[00:14:11.640 --> 00:14:13.640]  跟所有人解釋
[00:14:13.640 --> 00:14:16.640]  其實他是一個遵守摩西律法的猶太人
[00:14:16.640 --> 00:14:18.640]  因為我見到這個異象
[00:14:18.640 --> 00:14:20.640]  見到主耶穌這樣跟我說話
[00:14:20.640 --> 00:14:22.640]  有主的吩咐
[00:14:22.640 --> 00:14:23.640]  所以我就照著去做
[00:14:23.640 --> 00:14:26.640]  所以你經常見到我跟外邦人一起
[00:14:26.640 --> 00:14:27.640]  他在解釋
[00:14:27.640 --> 00:14:28.640]  一直解釋
[00:14:28.640 --> 00:14:29.640]  也在講他的見證
[00:14:30.640 --> 00:14:34.640]  你猜猶太人聽完保羅的見證
[00:14:34.640 --> 00:14:35.640]  他們信不信呢
[00:14:35.640 --> 00:14:37.640]  會不會放過他呢
[00:14:37.640 --> 00:14:39.640]  他們很心硬
[00:14:39.640 --> 00:14:41.640]  所以還是不信
[00:14:41.640 --> 00:14:44.640]  22節眾人聽見他講到這句話
[00:14:44.640 --> 00:14:46.640]  就高聲說
[00:14:46.640 --> 00:14:48.640]  把這樣的人從地上除掉
[00:14:48.640 --> 00:14:50.640]  他不該活著
[00:14:50.640 --> 00:14:52.640]  要剷除保羅
[00:14:52.640 --> 00:14:54.640]  他不應該留在世上
[00:14:54.640 --> 00:14:56.640]  所以聽完保羅的得救見證
[00:14:56.640 --> 00:14:58.640]  還是不相信
[00:14:58.640 --> 00:14:59.640]  要殺死他
[00:14:59.640 --> 00:15:01.640]  所以有時候我們講完見證
[00:15:01.640 --> 00:15:02.640]  人們都是不相信的
[00:15:02.640 --> 00:15:03.640]  都是正常的
[00:15:03.640 --> 00:15:04.640]  保羅都不相信
[00:15:04.640 --> 00:15:06.640]  何況我們有時候都會這樣
[00:15:06.640 --> 00:15:08.640]  接著24節
[00:15:08.640 --> 00:15:12.640]  千夫長下令將保羅帶進兵營
[00:15:12.640 --> 00:15:13.640]  其實講了很久
[00:15:13.640 --> 00:15:15.640]  帶回去查問他
[00:15:15.640 --> 00:15:16.640]  帶來帶去都未帶到
[00:15:16.640 --> 00:15:17.640]  現在帶他了
[00:15:17.640 --> 00:15:21.640]  又說要將他鞭打審問
[00:15:21.640 --> 00:15:24.640]  都未知道他發生什麼事
[00:15:24.640 --> 00:15:25.640]  就已經要打他了
[00:15:25.640 --> 00:15:26.640]  所以很慘
[00:15:26.640 --> 00:15:27.640]  猶太人又打他
[00:15:27.640 --> 00:15:29.640]  千夫長又說要打他
[00:15:29.640 --> 00:15:32.640]  他們就將保羅的手腳張開
[00:15:32.640 --> 00:15:33.640]  為什麼要張開
[00:15:33.640 --> 00:15:35.640]  就是用皮帶綁住他
[00:15:35.640 --> 00:15:38.640]  讓打他的時候不可以掙扎
[00:15:38.640 --> 00:15:42.640]  這是一個很殘忍的審問方法
[00:15:42.640 --> 00:15:45.640]  然後就將他的手腳張開
[00:15:45.640 --> 00:15:46.640]  預備鞭打的時候
[00:15:46.640 --> 00:15:49.640]  保羅就對白夫長這樣說
[00:15:49.640 --> 00:15:53.640]  你們鞭打一個未被定罪的羅馬人
[00:15:53.640 --> 00:15:54.640]  是不是合法的
[00:15:54.640 --> 00:15:56.640]  羅馬人即是羅馬的公民
[00:15:56.640 --> 00:15:57.640]  一個citizen
[00:15:57.640 --> 00:15:58.640]  他是猶太人
[00:15:58.640 --> 00:16:01.640]  但是他有一個羅馬人的國籍
[00:16:01.640 --> 00:16:03.640]  是不是合法的
[00:16:03.640 --> 00:16:04.640]  就是說不合法
[00:16:04.640 --> 00:16:05.640]  你都未審
[00:16:05.640 --> 00:16:06.640]  然後就打了
[00:16:06.640 --> 00:16:08.640]  未定罪就打他
[00:16:08.640 --> 00:16:10.640]  好26節
[00:16:10.640 --> 00:16:12.640]  白夫長聽見了
[00:16:12.640 --> 00:16:14.640]  保羅是羅馬的公民
[00:16:14.640 --> 00:16:16.640]  就來到千夫長那裏報告
[00:16:16.640 --> 00:16:20.640]  這個人保羅是羅馬人
[00:16:20.640 --> 00:16:23.640]  於是千夫長就對保羅這樣說
[00:16:23.640 --> 00:16:24.640]  你是羅馬人
[00:16:24.640 --> 00:16:25.640]  你是羅馬公民
[00:16:25.640 --> 00:16:27.640]  保羅說是的
[00:16:27.640 --> 00:16:28.640]  千夫長就說
[00:16:28.640 --> 00:16:30.640]  我用了很大筆錢
[00:16:30.640 --> 00:16:33.640]  才搞到這個公民的身份
[00:16:33.640 --> 00:16:34.640]  但是保羅說
[00:16:34.640 --> 00:16:35.640]  我生下來
[00:16:35.640 --> 00:16:37.640]  我出生就是羅馬人
