
[00:00:00.000 --> 00:00:04.200]  我們很感謝敬拜隊唱一首很美妙的歌聲
[00:08:22.000 --> 00:08:25.800]  你們作妻子的要信服丈夫
[00:08:25.800 --> 00:08:28.200]  做丈夫的要愛妻子
[00:08:28.200 --> 00:08:30.200]  大家都聽得很熟
[00:08:30.200 --> 00:08:36.200]  有以下三個不容謬誤的形容
[00:08:36.200 --> 00:08:38.200]  不容這段經文的情景
[00:08:38.200 --> 00:08:40.200]  可能大家聽過的
[00:08:40.200 --> 00:08:42.200]  第一個情景
[00:08:42.200 --> 00:08:44.000]  就是丈夫跟太太說
[00:08:44.000 --> 00:08:47.200]  太太根據聖經的教導
[00:08:47.200 --> 00:08:50.600]  你們作妻子的要聽聽話話
[00:08:50.600 --> 00:08:52.800]  我說什麼你要跟什麼
[00:08:52.800 --> 00:08:54.200]  擺明
[00:08:54.200 --> 00:08:56.200]  然後丈夫就回答
[00:08:56.200 --> 00:08:58.200]  你不跟聖經的教導
[00:08:58.200 --> 00:08:59.800]  你不屬靈
[00:08:59.800 --> 00:09:01.800]  好像很大罪一樣
[00:09:01.800 --> 00:09:03.800]  太太就說
[00:09:03.800 --> 00:09:06.000]  根據聖經教導下半段就說
[00:09:06.000 --> 00:09:08.000]  丈夫要愛妻子
[00:09:08.000 --> 00:09:10.200]  好像基督為教會寫記
[00:09:10.200 --> 00:09:11.200]  你有沒有寫記
[00:09:11.200 --> 00:09:12.600]  有沒有寫給我看
[00:09:12.600 --> 00:09:14.600]  你寫給我看
[00:09:14.600 --> 00:09:18.800]  這是第一個不容的對話
[00:09:18.800 --> 00:09:21.800]  第二個不容的對話就是說
[00:09:21.800 --> 00:09:23.400]  老姑就說
[00:09:23.400 --> 00:09:25.800]  我是妻子的頭
[00:09:25.800 --> 00:09:26.800]  太太就說
[00:09:26.800 --> 00:09:28.200]  我是你的頸
[00:09:28.200 --> 00:09:29.600]  Say yes say no
[00:09:29.600 --> 00:09:31.600]  都我話事
[00:09:31.600 --> 00:09:33.800]  第二個三個不容
[00:09:33.800 --> 00:09:35.600]  我經常見到
[00:09:35.600 --> 00:09:36.600]  就是
[00:09:36.600 --> 00:09:38.800]  牧師
[00:09:38.800 --> 00:09:40.600]  我老公很廢的
[00:09:40.600 --> 00:09:42.200]  要去做頭
[00:09:42.200 --> 00:09:44.000]  整個家倒塌的
[00:09:44.000 --> 00:09:45.600]  不work的
[00:09:45.600 --> 00:09:47.000]  我就會告訴他
[00:09:47.000 --> 00:09:49.600]  就算你老公廢也不要說出來
[00:09:49.600 --> 00:09:51.600]  你擺明給他面子
[00:09:51.600 --> 00:09:53.200]  那你就沒什麼智慧了
[00:09:53.200 --> 00:09:55.600]  容後解釋為什麼這樣
[00:09:55.600 --> 00:09:57.000]  其實在當中
[00:09:57.000 --> 00:09:59.000]  在《耳窟所書》
[00:09:59.000 --> 00:10:02.600]  它講到三樣情景
[00:10:02.600 --> 00:10:03.600]  就是到底
[00:10:03.600 --> 00:10:05.200]  妻子信服丈夫
[00:10:05.200 --> 00:10:06.600]  丈夫愛妻子
[00:10:06.600 --> 00:10:08.200]  兒女聽從父母
[00:10:08.200 --> 00:10:10.000]  父親勿惹兒女
[00:10:10.000 --> 00:10:11.600]  獨人用心
[00:10:11.600 --> 00:10:14.000]  甚至好像聽主的話
[00:10:14.000 --> 00:10:15.800]  去信服主人
[00:10:15.800 --> 00:10:18.000]  主人不要威嚇獨人
[00:10:18.000 --> 00:10:20.000]  這是上帝的命令
[00:10:20.000 --> 00:10:22.000]  還是智慧呢?
[00:10:22.000 --> 00:10:25.000]  最簡單就是命令
[00:10:25.000 --> 00:10:26.800]  但我自己覺得
[00:10:26.800 --> 00:10:29.600]  這是上帝給我們的教導
[00:10:29.600 --> 00:10:31.800]  這是上帝給我們的智慧
[00:10:31.800 --> 00:10:35.000]  這樣完成命令的心態執行
[00:10:35.000 --> 00:10:36.000]  為什麼呢?
[00:10:36.000 --> 00:10:38.400]  以下我會用三個方法
[00:10:38.400 --> 00:10:41.400]  去解釋這三段經文當中的智慧
[00:10:41.400 --> 00:10:45.000]  第一件事我想要大家明白的
[00:10:45.000 --> 00:10:47.800]  丈夫或者男或女
[00:10:47.800 --> 00:10:49.000]  他們的結構
[00:10:49.000 --> 00:10:51.800]  心理和身體都有不同
[00:10:51.800 --> 00:10:54.600]  這是上天給我們的特色
[00:10:54.600 --> 00:10:57.400]  男人最需要的是什麼呢?
[00:10:57.400 --> 00:11:00.400]  男人
[00:11:00.400 --> 00:11:02.000]  不如問問太太
[00:11:02.000 --> 00:11:04.400]  你丈夫最需要的是什麼?
[00:11:04.400 --> 00:11:06.400]  什麼?錢?
[00:11:06.400 --> 00:11:08.400]  要什麼?
[00:11:08.400 --> 00:11:10.000]  要尊嚴嗎?
[00:11:10.000 --> 00:11:11.400]  尊嚴啊!
[00:11:11.400 --> 00:11:12.600]  不是尊嚴
[00:11:12.600 --> 00:11:14.600]  我們之前有個男人聚會
[00:11:14.600 --> 00:11:16.400]  沒有人派尊嚴給他
[00:11:16.400 --> 00:11:18.400]  家裡沒有
[00:11:18.400 --> 00:11:20.400]  其實男人講俗一點
[00:11:20.400 --> 00:11:22.000]  最重要是威
[00:11:22.000 --> 00:11:23.600]  不假外求
[00:11:23.600 --> 00:11:25.400]  能力的彰顯
[00:11:25.400 --> 00:11:27.000]  所以做一個男人
[00:11:27.000 --> 00:11:28.600]  要有面子
[00:11:28.600 --> 00:11:30.000]  所以你有沒有發現
[00:11:30.000 --> 00:11:31.800]  男人不開心的時候
[00:11:31.800 --> 00:11:33.800]  他們會怎樣呢?
[00:11:33.800 --> 00:11:35.800]  他們會躲起來
[00:11:35.800 --> 00:11:38.400]  躲在山洞裡舔傷口
[00:11:38.400 --> 00:11:39.600]  不會跟別人分享
[00:11:39.600 --> 00:11:40.200]  姐妹說
[00:11:40.200 --> 00:11:41.200]  為什麼你不跟別人說
[00:11:41.200 --> 00:11:42.200]  你不開心
[00:11:42.200 --> 00:11:44.600]  男人不會跟別人說
[00:11:44.600 --> 00:11:46.000]  男人要威風
[00:11:46.000 --> 00:11:47.000]  會躲起來
[00:11:47.000 --> 00:11:49.000]  於是躲起來的時候
[00:11:49.000 --> 00:11:51.000]  很多時候他們有壓力
[00:11:51.000 --> 00:11:52.600]  甚至
[00:11:52.600 --> 00:11:53.600]  男人
[00:11:53.600 --> 00:11:56.000]  他們聊天很喜歡鬥大
[00:11:56.000 --> 00:11:57.400]  鬚輕
[00:11:57.400 --> 00:11:59.000]  要比你厲害
[00:11:59.000 --> 00:12:01.000]  要比你慘
[00:12:01.000 --> 00:12:02.600]  你也明白吧
[00:12:02.600 --> 00:12:04.000]  所以因為這樣
[00:12:04.000 --> 00:12:06.200]  男人不假外求之下
[00:12:06.200 --> 00:12:09.000]  他們就出現很多孤獨的現象
[00:12:09.000 --> 00:12:11.200]  所以有些人開玩笑
[00:12:11.200 --> 00:12:11.800]  就說
[00:12:11.800 --> 00:12:15.400]  為什麼以色列人出埃及
[00:12:15.400 --> 00:12:17.400]  抗疫飄流四十年呢?
[00:12:17.400 --> 00:12:19.400]  因為大陸的是男人
[00:12:19.400 --> 00:12:21.400]  男人不會問路
[00:12:22.400 --> 00:12:24.000]  當然了
[00:12:24.000 --> 00:12:26.000]  女人是需要什麼?
[00:12:26.000 --> 00:12:28.800]  是需要愛和關係
[00:12:28.800 --> 00:12:31.000]  我小學的時候不明白的
[00:12:31.000 --> 00:12:32.400]  為什麼女同學
[00:12:32.400 --> 00:12:34.400]  他們去廁所一起去呢?
[00:12:34.400 --> 00:12:36.400]  現在有沒有呢?
[00:12:36.400 --> 00:12:38.000]  也有的
[00:12:38.000 --> 00:12:39.600]  我現在也不明白
[00:12:39.600 --> 00:12:41.000]  這是奧秘來的
[00:12:41.000 --> 00:12:43.800]  為什麼要一起去呢?
[00:12:43.800 --> 00:12:45.800]  你們也是一格而已
[00:12:45.800 --> 00:12:47.800]  但是很有趣的
[00:12:47.800 --> 00:12:53.200]  女士很需要有一種關係的接觸
[00:12:53.200 --> 00:12:54.800]  或者關係的
[00:12:54.800 --> 00:12:57.200]  就是比較親近
[00:12:57.200 --> 00:12:59.600]  還有她很追求被愛的感覺
[00:12:59.600 --> 00:13:00.600]  你有沒有發現
[00:13:00.600 --> 00:13:02.400]  所有韓劇都是一個圖案的
[00:13:02.400 --> 00:13:03.400]  大部分
[00:13:03.400 --> 00:13:06.200]  都是女主角被她男朋友嫌棄
[00:13:06.200 --> 00:13:07.800]  然後有一個好像是青銀優
[00:13:07.800 --> 00:13:08.600]  高敏濠的
[00:13:08.600 --> 00:13:11.000]  很帥的人去追她
[00:13:11.000 --> 00:13:13.400]  死心塌陷追她
[00:13:13.400 --> 00:13:15.600]  最慘的是女主角是不漂亮的
[00:13:15.600 --> 00:13:19.200]  這些擺明是女人吸毒的現象
[00:13:19.200 --> 00:13:23.000]  滿足自己那種被渴望愛的感覺
[00:13:23.000 --> 00:13:23.400]  不好意思
[00:13:23.400 --> 00:13:24.600]  對姐妹的失敬
[00:13:24.600 --> 00:13:27.800]  無論如何也好
[00:13:27.800 --> 00:13:30.800]  你發現男性是需要尊嚴
[00:13:30.800 --> 00:13:31.400]  需要威
[00:13:31.400 --> 00:13:33.400]  女性需要彼岸
[00:13:33.400 --> 00:13:36.400]  這個我想是我們的特徵
[00:13:36.400 --> 00:13:38.200]  按照這個特徵
[00:13:38.200 --> 00:13:40.000]  按照聖經的教導
[00:13:40.000 --> 00:13:41.800]  你就給老公威
[00:13:41.800 --> 00:13:44.800]  你們姐妹太太信服丈夫
[00:13:44.800 --> 00:13:46.800]  當然丈夫盡你的責任
[00:13:46.800 --> 00:13:48.400]  愛你的妻子
[00:13:48.400 --> 00:13:51.600]  是要全心全意的愛你的妻子
[00:13:51.600 --> 00:13:54.200]  其實背後不是命令
[00:13:54.200 --> 00:13:54.800]  當然了
[00:13:54.800 --> 00:13:57.400]  市面上也有些人很例外的
[00:13:57.400 --> 00:13:58.800]  男人成為女人
[00:13:58.800 --> 00:14:00.400]  女人成為男人
[00:14:00.400 --> 00:14:03.200]  但是我們用常識去處理大家的關係
[00:14:03.200 --> 00:14:04.400]  大家的結構
[00:14:04.400 --> 00:14:06.600]  例外又例外處理
[00:14:06.600 --> 00:14:08.000]  無論如何也好
[00:14:08.000 --> 00:14:11.000]  聖經是教我們生活的智慧
[00:14:11.000 --> 00:14:12.400]  因為基督的緣故
[00:14:12.400 --> 00:14:14.000]  我們有不同的態度
[00:14:14.000 --> 00:14:15.400]  無論那個人多廢
[00:14:15.400 --> 00:14:17.400]  我也信服下去
[00:14:17.400 --> 00:14:19.200]  我們讀輔導的時候
[00:14:19.200 --> 00:14:21.600]  有一個輔導的學派
[00:14:21.600 --> 00:14:23.600]  叫做家庭治療
[00:14:23.600 --> 00:14:26.400]  當中有一個學派叫結構學派
[00:14:26.400 --> 00:14:28.600]  那個創辦人叫米勒傳
[00:14:28.600 --> 00:14:29.600]  就是米劉慶
[00:14:29.600 --> 00:14:31.200]  他是猶太人
[00:14:31.200 --> 00:14:33.400]  他講到一個很有趣的現象
[00:14:33.400 --> 00:14:35.800]  或者很智慧的現象
[00:14:35.800 --> 00:14:38.600]  他發現很多人心理有問題
[00:14:38.600 --> 00:14:40.600]  其實是源於他的原生家庭
[00:14:40.600 --> 00:14:42.800]  結構出現了問題
[00:14:42.800 --> 00:14:44.800]  錯誤擺位
[00:14:44.800 --> 00:14:47.000]  譬如什麼錯誤擺位呢?
[00:14:47.000 --> 00:14:48.400]  我講其中一個例子
[00:14:48.400 --> 00:14:50.400]  一個叫代偶現象
[00:14:50.400 --> 00:14:52.400]  代偶現象就是說
[00:14:52.400 --> 00:14:58.200]  你知道有時候夫婦關係不太好
[00:14:58.200 --> 00:14:59.400]  貌合神離
[00:14:59.400 --> 00:15:02.000]  他將對丈夫的愛
[00:15:02.000 --> 00:15:04.000]  全放在子女身上
[00:15:04.000 --> 00:15:06.800]  於是他就負責
[00:15:06.800 --> 00:15:09.200]  孩子出生之後
[00:15:09.200 --> 00:15:11.200]  他就跟孩子睡覺
[00:15:11.200 --> 00:15:12.400]  有些我聽過
[00:15:12.400 --> 00:15:15.000]  在恩福堂睡到中學階段
[00:15:15.000 --> 00:15:17.000]  兒子跟媽媽睡到中學階段
[00:15:17.000 --> 00:15:18.000]  丈夫睡在哪裡?
[00:15:18.000 --> 00:15:20.000]  睡在客廳
[00:15:20.000 --> 00:15:22.000]  搞著搞著
[00:15:22.000 --> 00:15:23.200]  彼此的關係
[00:15:23.200 --> 00:15:24.600]  彼此不愛
[00:15:24.600 --> 00:15:26.400]  媽媽將全心全意的愛
[00:15:26.400 --> 00:15:27.400]  放在兒子身上
[00:15:27.400 --> 00:15:28.800]  通常這樣的情況
[00:15:28.800 --> 00:15:29.800]  要麼有兩個結果
[00:15:29.800 --> 00:15:33.000]  男的就放棄這段感情
[00:15:33.000 --> 00:15:34.800]  或者在大陸工作
[00:15:34.800 --> 00:15:36.200]  就穩如拉
[00:15:36.200 --> 00:15:37.800]  最慘兒子
[00:15:37.800 --> 00:15:40.800]  承受不了母親對他的關注
[00:15:40.800 --> 00:15:42.000]  這樣的情況
[00:15:42.000 --> 00:15:44.000]  就出現了很多情緒問題
[00:15:44.000 --> 00:15:45.000]  青年人
[00:15:45.000 --> 00:15:46.400]  很不值得
[00:15:46.400 --> 00:15:48.000]  你不應該將對丈夫的愛
[00:15:48.000 --> 00:15:49.400]  放在子女身上
[00:15:49.400 --> 00:15:51.400]  要合宜
[00:15:51.400 --> 00:15:52.000]  當然了
[00:15:52.000 --> 00:15:54.600]  丈夫也不應該將對太太的愛
[00:15:54.600 --> 00:15:55.600]  就是放在子女身上
[00:15:55.600 --> 00:15:56.400]  盡個力
[00:15:56.400 --> 00:15:57.200]  買禮物
[00:15:57.200 --> 00:15:57.800]  買什麼
[00:15:57.800 --> 00:16:00.400]  要什麼就什麼
[00:16:00.400 --> 00:16:03.600]  這是一個不健康的關係
[00:16:03.600 --> 00:16:04.400]  當然了
[00:16:04.400 --> 00:16:05.600]  第二個情景
[00:16:05.600 --> 00:16:07.200]  我舉個例子
