
[00:00:00.000 --> 00:00:04.080]  我們小時候有上學,也有上很多不同的學科
[00:03:54.800 --> 00:03:57.720]  可能另一個你自己在走的密室
[00:03:57.720 --> 00:03:58.520]  作為基督徒
[00:03:58.520 --> 00:04:00.680]  可能我們還多了另一個密室
[00:04:00.680 --> 00:04:02.440]  就是可能在教會裏面
[00:04:02.440 --> 00:04:04.840]  聖經一方面說到神是完美的神
[00:04:04.840 --> 00:04:06.200]  但我們身處的教會
[00:04:06.200 --> 00:04:09.680]  可能有時都會相當惡劣的環境
[00:04:09.680 --> 00:04:11.080]  我就想和大家一起看看
[00:04:11.080 --> 00:04:13.120]  亞國所身處的教會
[00:04:13.120 --> 00:04:14.200]  亞國所身處的教會
[00:04:14.200 --> 00:04:16.840]  都是一個相當惡劣的環境的教會
[00:04:16.840 --> 00:04:18.080]  我們連續看幾章
[00:04:18.080 --> 00:04:18.800]  大家就知道了
[00:04:18.800 --> 00:04:20.920]  看其中一些小小的片段
[00:04:20.920 --> 00:04:22.320]  第一章亞國說
[00:04:22.320 --> 00:04:23.840]  教會裏面有弟兄姊妹
[00:04:23.840 --> 00:04:24.920]  是有卑微的
[00:04:24.920 --> 00:04:26.720]  亦都有富足的
[00:04:26.720 --> 00:04:28.400]  即是一章九至十節
[00:04:28.400 --> 00:04:29.240]  有卑微的
[00:04:29.240 --> 00:04:30.160]  有富足的
[00:04:30.160 --> 00:04:31.680]  卑微的要升高升
[00:04:31.680 --> 00:04:32.480]  富足要降卑
[00:04:32.480 --> 00:04:33.480]  這個我們都明白
[00:04:33.480 --> 00:04:35.120]  大部分教會都有這個寫照
[00:04:35.120 --> 00:04:35.880]  有些有錢些
[00:04:35.880 --> 00:04:37.320]  有些沒有錢些
[00:04:37.320 --> 00:04:38.520]  但是去到第二章
[00:04:38.520 --> 00:04:41.040]  我們發覺警方是更加嚴重
[00:04:41.040 --> 00:04:43.360]  他說富足的人會戴著金戒指
[00:04:43.360 --> 00:04:44.880]  穿著華麗的衣服
[00:04:44.880 --> 00:04:46.240]  去到聚會就會招待
[00:04:46.240 --> 00:04:46.920]  上座上座
[00:04:46.920 --> 00:04:48.480]  坐這邊坐這邊
[00:04:48.480 --> 00:04:51.520]  但是有些穿著安裝衣服的衣服
[00:04:51.520 --> 00:04:52.640]  比較懶的
[00:04:52.640 --> 00:04:53.560]  或者很骯髒的
[00:04:53.560 --> 00:04:56.200]  就說你請你坐在那邊的腳椅上
[00:04:56.200 --> 00:04:58.320]  這是第二章說到的警方
[00:04:58.320 --> 00:04:59.160]  或者你說
[00:04:59.160 --> 00:05:00.640]  這只是亞國的假設
[00:05:00.640 --> 00:05:02.160]  不過亞國作出這個假設
[00:05:02.160 --> 00:05:05.480]  正正面對教會可能就是面對危機
[00:05:05.480 --> 00:05:07.320]  去到第二章尾的時候
[00:05:07.320 --> 00:05:09.880]  信徒不單是穿骯髒衣服的問題
[00:05:09.880 --> 00:05:11.280]  而是更有些信徒
[00:05:11.280 --> 00:05:12.720]  是沒有衣服穿
[00:05:12.720 --> 00:05:14.840]  缺少了日用的飲食
[00:05:14.840 --> 00:05:16.360]  而富足的教會就叫他
[00:05:16.360 --> 00:05:17.560]  你平平安安走
[00:05:17.560 --> 00:05:19.080]  我看不到你的缺乏
[00:05:19.080 --> 00:05:21.480]  這個已經是很嚴重的情況
[00:05:21.480 --> 00:05:22.520]  去到第四章
[00:05:22.520 --> 00:05:23.440]  我們更加明白
[00:05:23.440 --> 00:05:25.840]  為什麼亞國啟示的教會
[00:05:25.840 --> 00:05:27.360]  遇到的教會會遇到這樣的問題
[00:05:27.360 --> 00:05:28.920]  因為原來教會裡面
[00:05:28.920 --> 00:05:30.040]  很多人祈禱的時候
[00:05:30.040 --> 00:05:30.720]  祈禱什麼呢?
[00:05:30.720 --> 00:05:31.960]  就是我要更加多的錢
[00:05:31.960 --> 00:05:32.720]  我要更加多的錢
[00:05:32.720 --> 00:05:33.880]  神給我更加多的錢
[00:05:33.880 --> 00:05:36.200]  以致我的燕樂能夠更加浪費
[00:05:36.200 --> 00:05:37.200]  我去完這間酒店
[00:05:37.200 --> 00:05:38.760]  可以去另一間酒店
[00:05:38.760 --> 00:05:41.520]  教會原來變成一個消費神的地方
[00:05:41.520 --> 00:05:42.520]  來到祈禱會
[00:05:42.520 --> 00:05:43.200]  來到神面前
[00:05:43.200 --> 00:05:45.480]  只是求神說你給我多點錢去燕樂
[00:05:45.480 --> 00:05:47.480]  甚至大家記得他誇口人
[00:05:47.480 --> 00:05:49.680]  誇口我今天明天就要去哪一座城
[00:05:49.680 --> 00:05:50.480]  我就做生意
[00:05:50.480 --> 00:05:52.320]  做一年我會賺很多回來
[00:05:52.320 --> 00:05:54.600]  趁關稅戰之前我就賺夠了
[00:05:54.600 --> 00:05:55.640]  去到第五章
[00:05:55.640 --> 00:05:56.720]  甚至富足的人
[00:05:56.720 --> 00:05:57.880]  富足到一個地步
[00:05:57.880 --> 00:05:59.360]  財物腐爛
[00:05:59.360 --> 00:06:01.280]  衣服的靚衫被蟲蛀
[00:06:01.280 --> 00:06:02.440]  金銀都生鏽
[00:06:02.440 --> 00:06:04.600]  他清完錢都用不完
[00:06:04.600 --> 00:06:05.680]  一輩子都用不完
[00:06:05.680 --> 00:06:06.560]  就這樣放在這裡
[00:06:06.560 --> 00:06:08.240]  但是他們有黑舅公錢
[00:06:08.240 --> 00:06:09.440]  奢華燕樂
[00:06:09.440 --> 00:06:11.600]  這是第五章二到三節所講
[00:06:11.600 --> 00:06:13.240]  教會的情況就是這樣
[00:06:13.240 --> 00:06:15.000]  一方面有人窮途末路
[00:06:15.000 --> 00:06:17.000]  另一方面有人富甲一方
[00:06:17.000 --> 00:06:19.000]  這樣的教會
[00:06:19.000 --> 00:06:20.720]  我不知道你怎樣去面對
[00:06:20.720 --> 00:06:24.720]  或者國際見到一個這麼絕望的情況
[00:06:24.720 --> 00:06:26.720]  可能是一個密室
[00:06:26.720 --> 00:06:28.720]  很想逃脫出來的情況
[00:06:28.720 --> 00:06:30.520]  但是同時最慘
[00:06:30.520 --> 00:06:32.200]  他也告訴大家
[00:06:32.200 --> 00:06:35.680]  我們相信一個絕對完美的神
[00:06:35.680 --> 00:06:37.480]  當我們相信一個絕對完美的神
[00:06:37.480 --> 00:06:39.960]  我們卻身處一個絕對不完美的教會
[00:06:39.960 --> 00:06:41.840]  絕對不完美的個人光景
[00:06:41.840 --> 00:06:44.680]  甚至落在百般的不完美的情況下
[00:06:44.680 --> 00:06:46.240]  那時候我可以怪誰
[00:06:46.240 --> 00:06:47.640]  不怪神我還要怪誰
[00:06:47.640 --> 00:06:49.360]  但是聖經又說
[00:06:49.360 --> 00:06:51.440]  「人被誘惑不可說
[00:06:51.440 --> 00:06:52.880]  我是被神誘惑
[00:06:52.880 --> 00:06:55.240]  因為神是不被惡誘惑的
[00:06:55.240 --> 00:06:57.360]  他也不誘惑人」
[00:06:57.360 --> 00:06:58.640]  是一個這樣的情況
[00:06:58.640 --> 00:07:00.000]  怎樣逃脫一個這樣的困境
[00:07:00.000 --> 00:07:01.840]  這樣的密室呢
[00:07:01.840 --> 00:07:03.680]  阿國就在這裡寫了
[00:07:03.680 --> 00:07:05.840]  阿國書一章十二到二十七節
[00:07:05.840 --> 00:07:06.920]  裡面講了兩個福氣
[00:07:06.920 --> 00:07:08.960]  好像一個銀的兩面
[00:07:08.960 --> 00:07:10.560]  大家看著這兩個福氣是什麼
[00:07:10.560 --> 00:07:11.960]  我們一起讀出來
[00:07:11.960 --> 00:07:13.560]  這一段經文
[00:07:13.560 --> 00:07:15.280]  一章十二到二十七節
[00:07:15.280 --> 00:07:16.240]  投影片會有
[00:07:16.240 --> 00:07:18.640]  也在大家的崇拜程序裡面都會有
[00:07:18.640 --> 00:07:20.840]  我們一起來
[00:07:20.840 --> 00:07:22.160]  一二三
[00:07:22.160 --> 00:07:25.200]  「忍受試煉的人有福了
[00:07:25.200 --> 00:07:27.880]  因為他經過考驗以後
[00:07:27.880 --> 00:07:30.200]  必得生命的冠冕
[00:07:30.200 --> 00:07:33.960]  這是主應許給愛他之人的
[00:07:33.960 --> 00:07:36.400]  人被誘惑不可說
[00:07:36.400 --> 00:07:38.600]  我是被神誘惑
[00:07:38.600 --> 00:07:41.880]  因為神是不被惡誘惑的
[00:07:41.880 --> 00:07:44.080]  他也不誘惑人
[00:07:44.080 --> 00:07:46.440]  但每一個人被誘惑
[00:07:46.440 --> 00:07:51.000]  是因自己的私欲牽引而被誘惑的
[00:07:51.000 --> 00:07:53.280]  私欲既懷了胎
[00:07:53.280 --> 00:07:55.200]  就生出罪來
[00:07:55.200 --> 00:07:56.800]  罪既長成
[00:07:56.800 --> 00:07:58.920]  就生出死來
[00:07:58.920 --> 00:08:01.240]  我親愛的弟兄們
[00:08:01.240 --> 00:08:03.440]  不要被欺騙了
[00:08:03.440 --> 00:08:05.680]  各樣美善的恩澤
[00:08:05.680 --> 00:08:08.440]  和各樣完美的賞賜
[00:08:08.440 --> 00:08:11.040]  都是從上頭來的
[00:08:11.040 --> 00:08:14.960]  從縱光之父那裡降下來的
[00:08:14.960 --> 00:08:17.520]  在他並沒有改變
[00:08:17.520 --> 00:08:20.360]  也沒有轉動的影兒
[00:08:20.360 --> 00:08:22.720]  他按自己的旨意
[00:08:22.720 --> 00:08:25.920]  用真理的道生了我們
[00:08:25.920 --> 00:08:29.400]  使我們在他所做的萬物中
[00:08:29.400 --> 00:08:32.160]  成為初熟的果子
[00:08:32.160 --> 00:08:34.560]  我親愛的弟兄們
[00:08:34.560 --> 00:08:36.440]  你們要明白
[00:08:36.440 --> 00:08:39.960]  你們每一個人要快快地聽
[00:08:39.960 --> 00:08:41.600]  慢慢地說
[00:08:41.600 --> 00:08:43.520]  慢慢地動腦
[00:08:43.520 --> 00:08:45.520]  因為人的怒氣
[00:08:45.520 --> 00:08:48.280]  並不能實現神的義
[00:08:48.280 --> 00:08:52.400]  所以你們要除去一切的污穢
[00:08:52.400 --> 00:08:54.480]  和累積的惡毒
[00:08:54.480 --> 00:08:56.600]  要傳溫柔的心
[00:08:56.600 --> 00:08:59.400]  領受所栽種的道
[00:08:59.400 --> 00:09:03.080]  就是能救你們靈魂的道
[00:09:03.080 --> 00:09:06.920]  但是你們要作行道的人
[00:09:06.920 --> 00:09:09.640]  不要只作聽道的人
[00:09:09.640 --> 00:09:11.960]  自己欺騙自己
[00:09:11.960 --> 00:09:15.320]  因為只聽道而不行道的
[00:09:15.320 --> 00:09:17.880]  就像人對著鏡子
[00:09:17.880 --> 00:09:20.840]  觀看自己本來的面目
[00:09:20.840 --> 00:09:23.480]  注視後就離開
[00:09:23.480 --> 00:09:27.440]  立刻忘了自己的相貌如何
[00:09:27.440 --> 00:09:30.480]  唯有察看那完美
[00:09:30.480 --> 00:09:32.880]  使人自由的律法
[00:09:32.880 --> 00:09:35.680]  並且時常遵守的
[00:09:35.680 --> 00:09:38.240]  他不是聽了就忘
[00:09:38.240 --> 00:09:40.760]  而是切實行出來
[00:09:40.760 --> 00:09:44.080]  這樣的人在所行的事上
[00:09:44.080 --> 00:09:45.760]  必然蒙福
[00:09:45.760 --> 00:09:48.680]  若有人自以為虔誠
[00:09:48.680 --> 00:09:51.520]  卻絡不住的舌頭
[00:09:51.520 --> 00:09:54.040]  反欺騙自己的心
[00:09:54.040 --> 00:09:57.280]  這人的虔誠是徒然的
[00:09:57.280 --> 00:10:00.240]  在神我們的父面前
[00:10:00.240 --> 00:10:03.440]  清潔沒有玷污的虔誠
[00:10:03.440 --> 00:10:08.240]  就是看顧在患難中的孤兒寡婦
[00:10:08.240 --> 00:10:12.440]  並且保守自己不惦厭世俗
[00:10:12.440 --> 00:10:16.640]  我們一起在神的話中討告
[00:10:16.640 --> 00:10:18.840]  不知道剛才讀的十幾字經文中
[00:10:18.840 --> 00:10:24.040]  哪一句對你有提醒
[00:10:24.040 --> 00:10:26.560]  就求神保守我們能夠在這一刻
[00:10:26.560 --> 00:10:29.160]  來到上帝面前
[00:10:29.160 --> 00:10:32.760]  活出一個不惦厭世俗的信仰
[00:10:32.760 --> 00:10:36.560]  也用聖經的話更新改變我們的生命
[00:10:36.560 --> 00:10:37.640]  求主讓我們同在
[00:10:37.640 --> 00:10:42.000]  我們祈禱奉耶穌基督的名而救
[00:10:42.000 --> 00:10:45.760]  《雅各書》在第一章開始的時候教導
[00:10:45.760 --> 00:10:47.160]  每一個困境
[00:10:47.160 --> 00:10:49.760]  都不是神的心意要我們跌倒
[00:10:49.760 --> 00:10:51.240]  不是要試探我們
[00:10:51.240 --> 00:10:55.160]  反而是試煉我們成為更完備的人
[00:10:55.160 --> 00:10:57.560]  但雅各同樣教導我們認識
[00:10:57.560 --> 00:10:59.360]  為何我們會陷入密室
[00:10:59.360 --> 00:11:01.160]  為何社會陷入密室
[00:11:01.160 --> 00:11:02.640]  家庭陷入密室
[00:11:02.640 --> 00:11:05.560]  甚至屬靈的警方都陷入密室
[00:11:05.560 --> 00:11:08.240]  教導我們認識內裡的裝置
[00:11:08.240 --> 00:11:10.640]  我知道我們大部分都有電話
[00:11:10.640 --> 00:11:12.640]  電話出廠的時候
[00:11:12.640 --> 00:11:14.840]  有人說它已經有內在的裝置
[00:11:14.840 --> 00:11:16.840]  已經裝置在裡面
[00:11:16.840 --> 00:11:18.760]  原來有些電話新出廠的時候
[00:11:18.760 --> 00:11:20.040]  它的模型就是
[00:11:20.040 --> 00:11:22.840]  當它另一個模型出的時候
[00:11:22.840 --> 00:11:24.840]  它的電池就會自動減弱
[00:11:24.840 --> 00:11:26.440]  聽過了嗎?
[00:11:26.440 --> 00:11:27.240]  接著打官司
[00:11:27.240 --> 00:11:28.040]  現在在美國就是
[00:11:28.040 --> 00:11:29.440]  它的電池會自動減弱
[00:11:29.440 --> 00:11:31.040]  令到你經常用不到
[00:11:31.040 --> 00:11:32.440]  它一出新機的時候
[00:11:32.440 --> 00:11:35.440]  它的電池就自動減了很多百分比
[00:11:35.440 --> 00:11:37.040]  令到你要換機
[00:11:37.040 --> 00:11:38.840]  這個就是它內置了一個
[00:11:38.840 --> 00:11:42.440]  令到你要換機的裝置
[00:11:42.440 --> 00:11:44.440]  原來人的裡面都有一個這樣的裝置
[00:11:44.440 --> 00:11:44.960]  十四節
[00:11:44.960 --> 00:11:46.840]  但每個人被誘惑
[00:11:46.840 --> 00:11:50.240]  是因自己的私慾牽引而被誘惑的
[00:11:50.240 --> 00:11:52.640]  私慾敬懷了胎就生出罪來
[00:11:52.640 --> 00:11:55.840]  罪既長成就生出死來
[00:11:55.840 --> 00:11:58.440]  我經常想私慾到底是不是罪呢?
[00:11:58.440 --> 00:12:00.040]  有私慾才生出罪
[00:12:00.040 --> 00:12:01.640]  私慾是不是罪呢?
[00:12:01.640 --> 00:12:02.640]  我們看這個字
[00:12:02.640 --> 00:12:04.240]  私慾原來的文字
[00:12:04.240 --> 00:12:06.240]  叫epithumia
[00:12:06.240 --> 00:12:07.840]  這個字本身是中性的
[00:12:07.840 --> 00:12:09.440]  epithumia這個字
[00:12:09.440 --> 00:12:13.240]  是可以選擇你的渴想慾念
[00:12:13.240 --> 00:12:15.840]  耶穌在路加福音22章15節說
[00:12:15.840 --> 00:12:18.840]  我非常渴望再受害以前
[00:12:18.840 --> 00:12:21.640]  和你們吃這魚節的現值
[00:12:21.640 --> 00:12:23.040]  他的渴望這個字
[00:12:23.040 --> 00:12:24.840]  epithumia就是他的渴望
[00:12:24.840 --> 00:12:25.440]  就是這個字
[00:12:25.440 --> 00:12:26.640]  他可以良好的
[00:12:26.640 --> 00:12:27.640]  如果你現在崇拜
[00:12:27.640 --> 00:12:29.640]  你會說我現在很餓
[00:12:29.640 --> 00:12:31.440]  我很想吃午餐
[00:12:31.440 --> 00:12:33.640]  這個中性的慾念
[00:12:33.640 --> 00:12:38.640]  這裡有個隔壁冰室的麵包
[00:12:38.640 --> 00:12:40.040]  我很想吃午餐
[00:12:40.040 --> 00:12:41.040]  OK的
[00:12:41.040 --> 00:12:42.240]  不單止這樣
[00:12:42.240 --> 00:12:44.040]  我很想待會吃午餐的時候
[00:12:44.040 --> 00:12:45.840]  我想約三個弟兄姊妹
[00:12:45.840 --> 00:12:47.440]  一起聊聊今天的港島
[00:12:47.440 --> 00:12:48.440]  更加好
[00:12:48.440 --> 00:12:51.240]  這件事應該可以做的
[00:12:51.240 --> 00:12:53.240]  更加理想的事
[00:12:53.240 --> 00:12:54.240]  但你說不是
[00:12:54.240 --> 00:12:56.040]  我現在已經很餓了
[00:12:56.040 --> 00:12:56.840]  我不行了
[00:12:56.840 --> 00:12:58.240]  我買了這個冰室的麵包
[00:12:58.240 --> 00:13:00.040]  我現在就拿出來吃
[00:13:00.040 --> 00:13:01.040]  這樣就不理想了
[00:13:01.040 --> 00:13:02.240]  這樣就不好了
[00:13:02.240 --> 00:13:03.440]  原來是好不好
[00:13:03.440 --> 00:13:06.040]  就在想到底一個慾念變得好還是不好
[00:13:06.040 --> 00:13:08.240]  有什麼原則
[00:13:08.240 --> 00:13:10.440]  我覺得原來一直想的原則就是
[00:13:10.440 --> 00:13:13.640]  如果他不被上帝的說話去限制他
[00:13:13.640 --> 00:13:14.440]  或者引導他
[00:13:14.440 --> 00:13:15.840]  他就是一個不好的慾念
[00:13:15.840 --> 00:13:17.040]  就會有問題
[00:13:17.040 --> 00:13:19.040]  如果上帝的說話去引導他
[00:13:19.040 --> 00:13:21.440]  這個慾念可以成為一個好的慾念
[00:13:21.440 --> 00:13:23.640]  當離開了上帝的說話的時候
[00:13:23.640 --> 00:13:27.640]  私慾和罪就好像成為了一體
[00:13:27.640 --> 00:13:28.640]  私慾就好像媽媽
[00:13:28.640 --> 00:13:29.640]  罪就好像胎兒
[00:13:29.640 --> 00:13:31.040]  已經分不開了
[00:13:31.040 --> 00:13:32.240]  當沒有了上帝的說話
[00:13:32.240 --> 00:13:33.440]  私慾成為了媽媽
[00:13:33.440 --> 00:13:34.640]  罪成為了胎兒
[00:13:34.640 --> 00:13:37.240]  生出來的兒子就是死亡
[00:13:37.240 --> 00:13:40.040]  大家回想創世紀的時候
[00:13:40.040 --> 00:13:41.440]  記載到夏娃
[00:13:41.440 --> 00:13:44.040]  她很想吃分別善惡樹果子這個慾念
[00:13:44.040 --> 00:13:46.040]  想吃東西這個慾念沒有問題
[00:13:46.040 --> 00:13:48.840]  但是想吃分別善惡樹果子的時候
[00:13:48.840 --> 00:13:50.840]  就離開了上帝的說話
[00:13:50.840 --> 00:13:53.040]  當這個慾念是一個上帝不喜悅的慾念
[00:13:53.040 --> 00:13:55.240]  當然他用上帝的說話阻止牽引自己
[00:13:55.240 --> 00:13:56.240]  但是他沒有
[00:13:56.240 --> 00:13:58.640]  他讓這個慾念繼續掌控她
[00:13:58.640 --> 00:14:01.640]  以致她叫丈夫也自己吃了這個果
[00:14:01.640 --> 00:14:03.640]  吃了這個果那個就是罪了
[00:14:03.640 --> 00:14:06.440]  上帝審問她為什麼要吃這個果
[00:14:06.440 --> 00:14:07.640]  當她有這個罪的時候
[00:14:07.640 --> 00:14:09.240]  最後就生下死
[00:14:09.240 --> 00:14:10.840]  是全人類的死亡
[00:14:10.840 --> 00:14:12.440]  是全人類的困局
[00:14:12.440 --> 00:14:13.840]  是全人類的密室
[00:14:13.840 --> 00:14:16.840]  是一道你和我都遇不到的牆
[00:14:16.840 --> 00:14:20.040]  這個就是私慾所產生的果效
[00:14:20.040 --> 00:14:21.840]  離開了上帝的吩咐
[00:14:21.840 --> 00:14:23.640]  私慾除了好像媽媽之外
[00:14:23.640 --> 00:14:25.440]  私慾也好像一個魚餌
[00:14:25.440 --> 00:14:27.640]  我不知道大家有沒有去澳門賭場
[00:14:27.640 --> 00:14:28.640]  有多少個
[00:14:28.640 --> 00:14:32.640]  多怕你舉手
[00:14:32.640 --> 00:14:34.240]  我也去過的
[00:14:34.240 --> 00:14:35.640]  很久以前走過
[00:14:35.640 --> 00:14:38.640]  後來發覺原來他們是會給你兩個籌碼
[00:14:38.640 --> 00:14:40.240]  叫你先賭
[00:14:40.240 --> 00:14:42.240]  那兩個籌碼就好像私慾一樣
[00:14:42.240 --> 00:14:43.640]  牽引你
[00:14:43.640 --> 00:14:45.040]  他叫你靠近桌子
[00:14:45.040 --> 00:14:46.240]  通常我們有句話
[00:14:46.240 --> 00:14:48.640]  什麼輸錢皆因什麼
