
[00:00:00.000 --> 00:00:02.560]  讓姐妹處於內平安
[00:03:34.000 --> 00:03:39.000]  遙恕人的次數最多可以是三至四次
[00:03:39.000 --> 00:03:42.000]  即是你遙恕同一個人
[00:03:42.000 --> 00:03:46.000]  三至四次就很高得行
[00:03:46.000 --> 00:03:48.000]  而且猶太拉比認為
[00:03:48.000 --> 00:03:52.000]  有些人如果是犯完又再犯再三犯罪的人
[00:03:52.000 --> 00:03:54.000]  他不一定真正悔改
[00:03:54.000 --> 00:03:57.000]  他們這樣說 引約犯了罪
[00:03:57.000 --> 00:03:59.000]  獲寬恕了一次兩次三次
[00:03:59.000 --> 00:04:03.000]  第四次就不當寬恕了
[00:04:03.000 --> 00:04:07.000]  所以彼得說的七次比四次更多
[00:04:07.000 --> 00:04:11.000]  理論上更加難得 更加高的標準
[00:04:11.000 --> 00:04:13.000]  這個門徒這個學生一定是想著
[00:04:13.000 --> 00:04:17.000]  主耶穌的夫子應該要讚他
[00:04:17.000 --> 00:04:19.000]  誰知道主耶穌竟然說
[00:04:19.000 --> 00:04:23.000]  不是 還不夠 要多少才夠呢
[00:04:23.000 --> 00:04:26.000]  主說要七十個七次
[00:04:26.000 --> 00:04:30.000]  七十個七次 意思是否真的要無限次呢
[00:04:30.000 --> 00:04:33.000]  我們繼續看下去
[00:04:33.000 --> 00:04:36.000]  在23節 主耶穌就開始解釋
[00:04:36.000 --> 00:04:38.000]  因為天國好將
[00:04:38.000 --> 00:04:41.000]  一個王要和他的僕人算帳
[00:04:41.000 --> 00:04:47.000]  主耶穌對著他的門徒要說的是天國的價值
[00:04:47.000 --> 00:04:49.000]  這個前設是很重要的
[00:04:49.000 --> 00:04:52.000]  天國的價值和地上的價值
[00:04:52.000 --> 00:04:54.000]  很多時候都是不一樣的
[00:04:54.000 --> 00:04:56.000]  NIV這樣翻譯
[00:04:56.000 --> 00:05:00.000]  Therefore, the kingdom of heaven is like a king
[00:05:00.000 --> 00:05:04.000]  who wanted to settle accounts with his servants
[00:05:04.000 --> 00:05:07.000]  天國就好像一個王
[00:05:07.000 --> 00:05:10.000]  要和他的僕人去算清楚帳
[00:05:10.000 --> 00:05:13.000]  看看他的帳目是surplus還是deficit
[00:05:13.000 --> 00:05:16.000]  是盈餘還是赤字 有沒有欠債
[00:05:16.000 --> 00:05:21.000]  故事中的僕人很明顯是欠債
[00:05:21.000 --> 00:05:26.000]  正如我們都是欠了神的債
[00:05:26.000 --> 00:05:29.000]  這個僕人欠主人多少呢
[00:05:29.000 --> 00:05:31.000]  一萬他年得
[00:05:31.000 --> 00:05:33.000]  他年得是什麼東西呢
[00:05:33.000 --> 00:05:37.000]  當時是最高的重量單位
[00:05:37.000 --> 00:05:42.000]  每一個他年得的銀子相當於羅馬的六千個銀幣
[00:05:42.000 --> 00:05:49.000]  當時一日的工資是一個銀幣
[00:05:49.000 --> 00:05:56.000]  所以他欠的總數是六千萬個銀幣
[00:05:56.000 --> 00:06:01.000]  是一個普通工人要做六千萬天的工才能賺到的工錢
[00:06:01.000 --> 00:06:05.000]  簡單來說 如果一年做三百天的工
[00:06:05.000 --> 00:06:10.000]  即是要做二十萬年才能賺到的工錢
[00:06:10.000 --> 00:06:13.000]  所以我們看到這個僕人所欠的
[00:06:13.000 --> 00:06:18.000]  是天文數字根本是不可能還的
[00:06:18.000 --> 00:06:22.000]  這個誇張的說法
[00:06:22.000 --> 00:06:27.000]  其實都是在比喻我們所欠的罪債
[00:06:27.000 --> 00:06:30.000]  根本是不可能償還的
[00:06:30.000 --> 00:06:33.000]  我們沒有辦法去償還罪債
[00:06:33.000 --> 00:06:35.000]  不單是因為欠得多
[00:06:35.000 --> 00:06:38.000]  亦因為我們好像是餘力的人不能自救
[00:06:38.000 --> 00:06:40.000]  三幅的例子說得很好
[00:06:40.000 --> 00:06:43.000]  就是一個人當他掉下水中 餘力的時候
[00:06:43.000 --> 00:06:47.000]  他是沒有辦法把自己的頭拔起來浮上水面
[00:06:47.000 --> 00:06:49.000]  這個比喻真的很好
[00:06:49.000 --> 00:06:51.000]  去到二十六節的時候
[00:06:51.000 --> 00:06:57.000]  僕人向主人是要求主人去寬容自己
[00:06:57.000 --> 00:07:01.000]  寬容這個字是一個命令的語氣 imperative
[00:07:01.000 --> 00:07:03.000]  僕人去命令主人?
[00:07:03.000 --> 00:07:08.000]  不是 在希臘文的imperative還可以是請求的意思
[00:07:08.000 --> 00:07:13.000]  所以這裡是請求和懇求主人的意思
[00:07:13.000 --> 00:07:16.000]  主人有什麼反應呢
[00:07:16.000 --> 00:07:19.000]  二十七節裡面有兩個直述語氣的動詞
[00:07:19.000 --> 00:07:22.000]  就是釋放和免債
[00:07:22.000 --> 00:07:24.000]  而在這兩個動詞之前
[00:07:24.000 --> 00:07:26.000]  其實有一個participle 有一個分詞
[00:07:26.000 --> 00:07:28.000]  叫動了詞心
[00:07:28.000 --> 00:07:31.000]  動了詞心這個原文都是有憐憫的意思
[00:07:31.000 --> 00:07:34.000]  人通常是心被觸動
[00:07:34.000 --> 00:07:36.000]  然後就有行動
[00:07:36.000 --> 00:07:39.000]  動了詞心或者憐憫這個字
[00:07:39.000 --> 00:07:43.000]  馬太福音出現過多少次
[00:07:43.000 --> 00:07:45.000]  其實只出現過五次
[00:07:45.000 --> 00:07:50.000]  而其他四次都是用在主耶穌的身上
[00:07:50.000 --> 00:07:52.000]  分別在九章三十六節
[00:07:52.000 --> 00:07:53.000]  十四章十四節
[00:07:53.000 --> 00:07:54.000]  十五章三十二節
[00:07:54.000 --> 00:07:56.000]  和二十章三十四節
[00:07:56.000 --> 00:07:58.000]  都是說主耶穌的憐憫
[00:07:58.000 --> 00:08:01.000]  動了詞心
[00:08:01.000 --> 00:08:04.000]  所以這個主人的動了詞心
[00:08:04.000 --> 00:08:08.000]  都令到我們聯繫到主耶穌的憐憫
[00:08:08.000 --> 00:08:13.000]  主人動了詞心之後的行動又是什麼呢
[00:08:13.000 --> 00:08:15.000]  是否容許僕人還少一點
[00:08:15.000 --> 00:08:17.000]  或者慢慢還呢
[00:08:17.000 --> 00:08:18.000]  都不是
[00:08:18.000 --> 00:08:22.000]  主人是將僕人無法償還的債一筆勾銷
[00:08:22.000 --> 00:08:24.000]  不知道你讀這個經文的時候
[00:08:24.000 --> 00:08:26.000]  有沒有覺得有些surprise呢
[00:08:26.000 --> 00:08:28.000]  意想不到
[00:08:28.000 --> 00:08:31.000]  但其實我們都是意想不到
[00:08:31.000 --> 00:08:33.000]  我們的神我們的主
[00:08:33.000 --> 00:08:36.000]  恩著對我們對人的憐憫
[00:08:36.000 --> 00:08:40.000]  在十字架上為我們一次過擔當所有的罪債
[00:08:40.000 --> 00:08:44.000]  是將我們無法償還的巨債一筆勾銷
[00:08:44.000 --> 00:08:48.000]  神一次過赦免我們所有的罪債
[00:08:48.000 --> 00:08:51.000]  亦都是我們意想不到的恩典
[00:08:51.000 --> 00:08:55.000]  正如羅馬書三章二十三節這樣說
[00:08:55.000 --> 00:08:57.000]  所有人都犯了罪
[00:08:57.000 --> 00:08:58.000]  規決了神的榮耀
[00:08:58.000 --> 00:09:00.000]  如今卻蒙神的恩典
[00:09:00.000 --> 00:09:03.000]  藉著在基督耶穌裡的救贖
[00:09:03.000 --> 00:09:06.000]  就白白地得稱為義
[00:09:06.000 --> 00:09:08.000]  詩篇一百零三篇第十節
[00:09:08.000 --> 00:09:09.000]  節日十一節
[00:09:09.000 --> 00:09:11.000]  他沒有按我們的罪代我們
[00:09:11.000 --> 00:09:14.000]  也沒有照我們的罪而報應我們
[00:09:14.000 --> 00:09:16.000]  天來地何等的高
[00:09:16.000 --> 00:09:20.000]  他的至愛向敬畏他的人也何等的大
[00:09:20.000 --> 00:09:26.000]  頂姐妹 你感受到神這一份憐憫和恩典嗎
[00:09:26.000 --> 00:09:31.000]  如果你真心感受到神這一份憐憫和恩典
[00:09:31.000 --> 00:09:32.000]  我請你舉起手
[00:09:32.000 --> 00:09:34.000]  雖然在網上我看不到你
[00:09:34.000 --> 00:09:36.000]  但在神面前我看見你
[00:09:36.000 --> 00:09:37.000]  感謝主 感謝主
[00:09:37.000 --> 00:09:39.000]  如果你舉起手 我為你感恩
[00:09:39.000 --> 00:09:42.000]  因為人的自我和自意
[00:09:42.000 --> 00:09:47.000]  是會攔阻我們去感受神這一份憐憫和恩典
[00:09:47.000 --> 00:09:49.000]  所以不是一件容易的事
[00:09:49.000 --> 00:09:53.000]  大家信主也有不少日子
[00:09:53.000 --> 00:09:57.000]  大家記不記得信主決志的ABC是什麼
[00:09:57.000 --> 00:10:07.000]  A就是承認自己是一個無力自救的罪人
[00:10:07.000 --> 00:10:08.000]  B是Believe
[00:10:08.000 --> 00:10:10.000]  相信主耶穌為我們的罪
[00:10:10.000 --> 00:10:11.000]  寫在十字架上
[00:10:11.000 --> 00:10:13.000]  並且在第三天復活勝過死亡
[00:10:13.000 --> 00:10:15.000]  C是Confess
[00:10:15.000 --> 00:10:17.000]  是要悔改 歸向主耶穌
[00:10:17.000 --> 00:10:19.000]  決心從此跟隨耶穌
[00:10:19.000 --> 00:10:24.000]  讓耶穌成為我自己的救主和生命的主
[00:10:24.000 --> 00:10:26.000]  是不是很熟悉
[00:10:26.000 --> 00:10:31.000]  其實只是A承認自己是一個無力自救的罪人
[00:10:31.000 --> 00:10:32.000]  也很不容易
[00:10:32.000 --> 00:10:34.000]  主耶穌曾經說過
[00:10:34.000 --> 00:10:37.000]  有錢人要進天國很難
[00:10:37.000 --> 00:10:39.000]  不知道大家覺不覺得
[00:10:39.000 --> 00:10:43.000]  其實好人要進天國也很難
[00:10:43.000 --> 00:10:47.000]  因為好人很難覺得自己是無力自救的罪人
[00:10:47.000 --> 00:10:49.000]  或者是需要被饒恕
[00:10:49.000 --> 00:10:52.000]  我讀大學的時候就是這樣的心態
[00:10:52.000 --> 00:10:56.000]  我猜信二代或是從小在教會長大的人
[00:10:56.000 --> 00:10:59.000]  也有可能是乖乖的
[00:10:59.000 --> 00:11:02.000]  也不覺得自己有很多東西需要被饒恕
[00:11:02.000 --> 00:11:08.000]  不過雖然我以前覺得自己心地善良
[00:11:08.000 --> 00:11:09.000]  是一個好人
[00:11:09.000 --> 00:11:12.000]  但後來我才一步步發現
[00:11:12.000 --> 00:11:16.000]  原來自己要被赦免的地方真的很多
[00:11:16.000 --> 00:11:19.000]  特別是在未信主之前做過的事
[00:11:19.000 --> 00:11:21.000]  我記得小時候
[00:11:21.000 --> 00:11:25.000]  試過做一些操族侮辱人的打油絲
[00:11:25.000 --> 00:11:27.000]  不知道大家知不知道打油絲是什麼
[00:11:27.000 --> 00:11:33.000]  試過拿著煙花對著別人家裡射過去
[00:11:33.000 --> 00:11:35.000]  也不理會不會著火那些
[00:11:35.000 --> 00:11:37.000]  試過我被我哥哥氣到
[00:11:37.000 --> 00:11:39.000]  他在逃跑的時候
[00:11:39.000 --> 00:11:41.000]  我一根棒子飛過去
[00:11:41.000 --> 00:11:43.000]  耳朵流血
[00:11:43.000 --> 00:11:45.000]  撞到我哥哥耳朵流血
[00:11:45.000 --> 00:11:46.000]  跟別人打架的時候
[00:11:46.000 --> 00:11:48.000]  也撕到別人耳朵流血
[00:11:48.000 --> 00:11:51.000]  長大後拍拖分手
[00:11:51.000 --> 00:11:52.000]  雖然有很多原因
[00:11:52.000 --> 00:11:55.000]  但令到別人不開心
[00:11:55.000 --> 00:11:57.000]  怎樣也會傷害到別人
[00:11:57.000 --> 00:12:00.000]  我也是會不開心
[00:12:00.000 --> 00:12:01.000]  也會覺得內疚
[00:12:01.000 --> 00:12:04.000]  當然我自己也經歷過被分手
[00:12:04.000 --> 00:12:08.000]  就更加感受到被分手有多傷心
[00:12:08.000 --> 00:12:10.000]  年輕的時候
[00:12:10.000 --> 00:12:14.000]  在家裡也會對著媽媽發脾氣
[00:12:14.000 --> 00:12:15.000]  在職場
[00:12:15.000 --> 00:12:18.000]  那邊有拖手那麼冧
[00:12:18.000 --> 00:12:23.000]  在職場我們也試過
[00:12:23.000 --> 00:12:26.000]  盯著股市
[00:12:26.000 --> 00:12:32.000]  以致手上的工作做得很慢等等
[00:12:32.000 --> 00:12:35.000]  其實更加壞的也有
[00:12:35.000 --> 00:12:37.000]  實在是不能進六
[00:12:37.000 --> 00:12:40.000]  我怕說出來會嚇到你
[00:12:40.000 --> 00:12:41.000]  所以這裡不說
[00:12:41.000 --> 00:12:43.000]  可能我們會覺得
[00:12:43.000 --> 00:12:46.000]  這些是人之常情
[00:12:46.000 --> 00:12:47.000]  又不是殺人放火
[00:12:47.000 --> 00:12:48.000]  又不是害人
[00:12:48.000 --> 00:12:49.000]  不是什麼大罪
[00:12:49.000 --> 00:12:53.000]  不用到這麼嚴重
[00:12:53.000 --> 00:12:55.000]  但聽姐妹
[00:12:55.000 --> 00:12:57.000]  天國的價值就不是這樣的
[00:12:57.000 --> 00:13:00.000]  馬太福音五章48節主說
[00:13:00.000 --> 00:13:03.000]  你們要完全像你們的天父一樣
[00:13:03.000 --> 00:13:05.000]  不合神心意
[00:13:05.000 --> 00:13:08.000]  包括說話、行為、思想都是罪
[00:13:08.000 --> 00:13:12.000]  三福很喜歡叫人計算自己有多少罪
[00:13:12.000 --> 00:13:15.000]  假如一天裡有小小的三宗罪
[00:13:15.000 --> 00:13:18.000]  一年有1095宗罪
[00:13:18.000 --> 00:13:22.000]  二十年有二萬多宗罪
[00:13:22.000 --> 00:13:24.000]  大家都超過二十年的人生
[00:13:24.000 --> 00:13:27.000]  應該大部分在這裡聽標青崇拜
[00:13:27.000 --> 00:13:31.000]  數字也很耐算
[00:13:31.000 --> 00:13:34.000]  而且如果你是被發脾氣的那個
[00:13:34.000 --> 00:13:36.000]  被傷害的那個
[00:13:36.000 --> 00:13:41.000]  你是上司或老闆對著辦公社的下屬
[00:13:41.000 --> 00:13:43.000]  你又怎麼看呢
[00:13:43.000 --> 00:13:47.000]  但很感謝神的應許和饒恕
[00:13:47.000 --> 00:13:52.000]  令我很感受到被祂饒恕的釋放
[00:13:52.000 --> 00:13:56.000]  我可以將以前的罪一筆勾銷
[00:13:56.000 --> 00:13:58.000]  重新來過
[00:13:58.000 --> 00:14:00.000]  我跟大家分享有兩節
[00:14:00.000 --> 00:14:02.000]  我也覺得很感動的經文
[00:14:02.000 --> 00:14:05.000]  是高函多後書五章十七節
[00:14:05.000 --> 00:14:07.000]  所以若有人在基督裡
[00:14:07.000 --> 00:14:09.000]  他就是新造的人
[00:14:09.000 --> 00:14:12.000]  舊事已過都變成新的了
[00:14:12.000 --> 00:14:14.000]  路加福音二十三章二十四節
[00:14:14.000 --> 00:14:16.000]  耶穌說父啊赦免他們
[00:14:16.000 --> 00:14:20.000]  因為他們所造的他們不知道
[00:14:20.000 --> 00:14:22.000]  我們也要記住
[00:14:22.000 --> 00:14:26.000]  神對我們這個赦免不是廉價的饒恕
[00:14:26.000 --> 00:14:28.000]  而是重價的贖回
[00:14:28.000 --> 00:14:30.000]  主耶穌基督
[00:14:30.000 --> 00:14:34.000]  剛才在敬拜裡
[00:14:34.000 --> 00:14:35.000]  師哥也有說
[00:14:35.000 --> 00:14:37.000]  主耶穌無罪的羔羊
[00:14:37.000 --> 00:14:38.000]  為我們在十字架上
[00:14:38.000 --> 00:14:40.000]  背負所有的罪債
[00:14:40.000 --> 00:14:43.000]  我們才得到這個赦免和饒恕
[00:14:43.000 --> 00:14:46.000]  得以恢復同神的關係
[00:14:46.000 --> 00:14:48.000]  打通這個隔絕
[00:14:48.000 --> 00:14:50.000]  我在心裡很感恩
[00:14:50.000 --> 00:14:53.000]  因為很多事情沒辦法回頭補償
[00:14:53.000 --> 00:14:57.000]  如果沒有主的傳言赦免和饒恕
[00:14:57.000 --> 00:14:59.000]  我真的不知道
[00:14:59.000 --> 00:15:03.000]  如何面對曾經做過的事情
[00:15:03.000 --> 00:15:04.000]  所以這份饒恕
[00:15:04.000 --> 00:15:07.000]  給了我重新來過的力量
[00:15:07.000 --> 00:15:10.000]  因著這份心恩
[00:15:10.000 --> 00:15:13.000]  讓我們更有敏感罪的心
[00:15:13.000 --> 00:15:16.000]  不要將主耶穌重釘十字架
[00:15:16.000 --> 00:15:19.000]  上星期Mona說到
[00:15:19.000 --> 00:15:25.000]  彼得見到神聖主的反應是什麼
[00:15:25.000 --> 00:15:28.000]  主啊 我試過罪人
[00:15:28.000 --> 00:15:30.000]  我也很有共鳴
[00:15:30.000 --> 00:15:33.000]  真正如見主 認識主的人
[00:15:33.000 --> 00:15:36.000]  會知道自己是一個罪人
[00:15:36.000 --> 00:15:40.000]  就好像我很喜歡的一首詩歌
[00:15:40.000 --> 00:15:42.000]  《真相》裡的歌詞
[00:15:42.000 --> 00:15:44.000]  我上次也舉過這個例子
[00:15:44.000 --> 00:15:45.000]  那時候這樣說
[00:15:45.000 --> 00:15:46.000]  神 我試過罪人
[00:15:46.000 --> 00:15:48.000]  但祢竟為我十架犧牲
[00:15:48.000 --> 00:15:50.000]  承擔我重罪任
[00:15:50.000 --> 00:15:52.000]  將生命給我
[00:15:52.000 --> 00:15:54.000]  原原本本的接納我
[00:15:54.000 --> 00:15:56.000]  這麼的一個我
[00:15:56.000 --> 00:15:59.000]  神作為創造者
[00:15:59.000 --> 00:16:02.000]  其實可以放棄我們
[00:16:02.000 --> 00:16:04.000]  可以毀滅我們這群罪人
[00:16:04.000 --> 00:16:05.000]  重新再創造
[00:16:05.000 --> 00:16:08.000]  但神沒有這樣對我們
[00:16:08.000 --> 00:16:10.000]  也不是向我們追討
[00:16:10.000 --> 00:16:12.000]  而是一筆勾銷
[00:16:12.000 --> 00:16:14.000]  作為信徒
[00:16:14.000 --> 00:16:18.000]  願意我們能夠更深去體會
[00:16:18.000 --> 00:16:24.000]  和謹記主對我們完全饒恕的愛
[00:16:24.000 --> 00:16:27.000]  如果你未信主
[00:16:27.000 --> 00:16:30.000]  我也求聖靈幫助你
[00:16:30.000 --> 00:16:31.000]  能夠放下你的質疑
[00:16:31.000 --> 00:16:35.000]  認清自己是無力自救的罪人
[00:16:35.000 --> 00:16:36.000]  這一個真相
[00:16:36.000 --> 00:16:37.000]  弟兄姊妹
[00:16:37.000 --> 00:16:39.000]  這是我們今天要學習
[00:16:39.000 --> 00:16:40.000]  要記住的第一點
[00:16:40.000 --> 00:16:43.000]  得著饒恕是恩典
[00:16:47.000 --> 00:16:49.000]  主回答
[00:16:49.000 --> 00:16:51.000]  彼得關於饒恕
[00:16:51.000 --> 00:16:52.000]  不是27節就完結
[00:16:52.000 --> 00:16:54.000]  我們一起讀
[00:16:54.000 --> 00:16:56.000]  28至35節
[00:16:56.000 --> 00:16:57.000]  1 2 3
[00:16:57.000 --> 00:16:59.000]  那僕人出來
[00:16:59.000 --> 00:17:03.000]  遇見一個欠他一百個銀幣的同伴
[00:17:03.000 --> 00:17:06.000]  就周著他握住他的喉嚨
[00:17:06.000 --> 00:17:09.000]  說把你所欠的還我
[00:17:09.000 --> 00:17:12.000]  他的同伴就俯伏
[00:17:12.000 --> 00:17:38.000]  (念念不忘)
[00:17:38.000 --> 00:17:41.000]  你不應該憐憫你的同伴
[00:17:41.000 --> 00:17:43.000]  像我憐憫你嗎
[00:17:43.000 --> 00:17:47.000]  把他交給私營的
[00:17:47.000 --> 00:17:50.000]  直到他還清了所欠的債
[00:17:50.000 --> 00:17:54.000]  你們各人若不從心裡饒恕你的弟兄
[00:17:54.000 --> 00:18:00.000]  在28至35節裏
[00:18:00.000 --> 00:18:04.000]  大家有沒有見到什麼熟口熟面的字或情節
[00:18:04.000 --> 00:18:05.000]  很明顯就是有
[00:18:05.000 --> 00:18:09.000]  因為這個又是一個欠債和追債的情節
[00:18:09.000 --> 00:18:13.000]  所以有幾個和前段相同的字
[00:18:13.000 --> 00:18:18.000]  包括有欠還俯伏寬容債免
[00:18:18.000 --> 00:18:20.000]  不過這次的債主
[00:18:20.000 --> 00:18:22.000]  就是第一個情節裏的債仔
[00:18:22.000 --> 00:18:24.000]  而這次的債仔
[00:18:24.000 --> 00:18:26.000]  經文說他是債主的同伴
[00:18:26.000 --> 00:18:28.000]  即不是主人和僕人的關係
[00:18:28.000 --> 00:18:29.000]  而是同伴
[00:18:29.000 --> 00:18:31.000]  是同作僕人的人
[00:18:31.000 --> 00:18:33.000]  調轉了角色
[00:18:33.000 --> 00:18:35.000]  做了債主的僕人
[00:18:35.000 --> 00:18:37.000]  他怎樣對待欠債的同伴呢
[00:18:37.000 --> 00:18:40.000]  一連串的直述語氣動詞
[00:18:40.000 --> 00:18:42.000]  反映了一個情況
[00:18:42.000 --> 00:18:43.000]  首先是遇見
[00:18:43.000 --> 00:18:44.000]  遷就著
[00:18:44.000 --> 00:18:45.000]  騙著
[00:18:45.000 --> 00:18:48.000]  還有一個命令的動詞就是
[00:18:48.000 --> 00:18:50.000]  還將你所有的還給我
[00:18:50.000 --> 00:18:53.000]  債仔就央求
[00:18:53.000 --> 00:18:57.000]  債主接著還有兩個動作
[00:18:57.000 --> 00:18:59.000]  就是不肯和將他下在監獄
[00:18:59.000 --> 00:19:00.000]  要他把錢都還了
[00:19:00.000 --> 00:19:01.000]  沒得商量
[00:19:01.000 --> 00:19:04.000]  大家不知道有什麼感覺呢
[00:19:06.000 --> 00:19:08.000]  債主的其他同伴
[00:19:08.000 --> 00:19:09.000]  他的同伴
[00:19:09.000 --> 00:19:11.000]  就看不過眼了
[00:19:11.000 --> 00:19:13.000]  他們是悲憤
[00:19:13.000 --> 00:19:14.000]  憤慨
[00:19:14.000 --> 00:19:16.000]  非常生氣
[00:19:16.000 --> 00:19:19.000]  更加是報料給他主人知道
[00:19:19.000 --> 00:19:22.000]  主人又有什麼反應呢
[00:19:22.000 --> 00:19:24.000]  主人更加生氣
[00:19:24.000 --> 00:19:26.000]  叫了債主來
[00:19:26.000 --> 00:19:27.000]  罵他
[00:19:27.000 --> 00:19:28.000]  你這個惡奴才
[00:19:28.000 --> 00:19:30.000]  是很邪惡的
[00:19:30.000 --> 00:19:32.000]  為什麼主人這麼生氣
[00:19:32.000 --> 00:19:35.000]  僕人惡的地方在哪裡呢
[00:19:35.000 --> 00:19:40.000]  首先他很粗暴地對待欠債的同伴
[00:19:40.000 --> 00:19:43.000]  而對於這個同伴的哀求
[00:19:43.000 --> 00:19:45.000]  第二就是無動於衷
[00:19:45.000 --> 00:19:47.000]  我們可以看一個table
[00:19:47.000 --> 00:19:48.000]  大家有沒有發現
[00:19:48.000 --> 00:19:50.000]  這兩個情節裡面
[00:19:50.000 --> 00:19:53.000]  兩個債主的哀求是差不多一樣的
[00:19:53.000 --> 00:19:55.000]  差不多一樣的
[00:19:55.000 --> 00:19:56.000]  26節和29節
[00:19:56.000 --> 00:19:58.000]  但是對於同樣的哀求
[00:19:58.000 --> 00:20:01.000]  處理的方式就很不同了
[00:20:01.000 --> 00:20:02.000]  第一個情節
[00:20:02.000 --> 00:20:03.000]  主人是動了持心
[00:20:03.000 --> 00:20:04.000]  釋放免債
[00:20:04.000 --> 00:20:05.000]  第二個情節
[00:20:05.000 --> 00:20:08.000]  債主是不肯下在監獄還債
