
[00:00:00.000 --> 00:00:04.000]  今早六時多的時候下大雨
[00:03:28.000 --> 00:03:30.000]  「主啊!是的
[00:03:30.000 --> 00:03:33.000]  我信祢是基督,是神的兒子
[00:03:33.000 --> 00:03:36.000]  就算那要臨到世界的
[00:03:36.000 --> 00:03:38.000]  讓我們一起低頭祈禱」
[00:03:38.000 --> 00:03:41.000]  此邊人,我基本上來到你自己面前的時候
[00:03:41.000 --> 00:03:44.000]  求你自己的聖靈親自的恩代我們
[00:03:44.000 --> 00:03:46.000]  讓我們進入真理裡
[00:03:46.000 --> 00:03:49.000]  以致我們明白你的道
[00:03:49.000 --> 00:03:52.000]  聽領受,並且是神出來
[00:03:52.000 --> 00:03:54.000]  主,願祢帶領我們
[00:03:54.000 --> 00:03:55.000]  待會的時間
[00:03:55.000 --> 00:03:57.000]  讓我們明白祢的道
[00:03:57.000 --> 00:03:59.000]  願祢親自引領
[00:03:59.000 --> 00:04:01.000]  使用孩子無用的口舌
[00:04:01.000 --> 00:04:03.000]  以致傳講祢自己的大能
[00:04:03.000 --> 00:04:05.000]  主,願祢恩代我們
[00:04:05.000 --> 00:04:07.000]  我們這樣望奉耶穌明求
[00:04:07.000 --> 00:04:08.000]  阿們
[00:04:08.000 --> 00:04:10.000]  可能這段經文
[00:04:10.000 --> 00:04:13.000]  很多時候,特別是第25、26節
[00:04:13.000 --> 00:04:19.000]  往往用在安息禮的經文
[00:04:19.000 --> 00:04:21.000]  一開始宣誓的時候
[00:04:21.000 --> 00:04:23.000]  所以這段經文有時會說
[00:04:23.000 --> 00:04:25.000]  「跟叔叔說這些東西」
[00:04:25.000 --> 00:04:27.000]  其實本來這段經文
[00:04:27.000 --> 00:04:29.000]  是宣揚一個真理
[00:04:29.000 --> 00:04:31.000]  就是關於耶穌基督自己本身
[00:04:31.000 --> 00:04:33.000]  所以這兩節經文
[00:04:33.000 --> 00:04:36.000]  本身在任何的場合之下
[00:04:36.000 --> 00:04:37.000]  都是合適的
[00:04:37.000 --> 00:04:40.000]  並無說一定是在安息禮裡
[00:04:40.000 --> 00:04:42.000]  事實上聖經裡每一段的訊息
[00:04:42.000 --> 00:04:44.000]  都與我們的生命
[00:04:44.000 --> 00:04:46.000]  與我們的人生很有關連
[00:04:46.000 --> 00:04:48.000]  若我們不要因為這段經文
[00:04:48.000 --> 00:04:50.000]  在某個場合用得多的時候
[00:04:50.000 --> 00:04:52.000]  我們就自然將它歸類為那樣東西
[00:04:52.000 --> 00:04:54.000]  上帝的說話是活潑
[00:04:54.000 --> 00:04:56.000]  大有功效的
[00:04:56.000 --> 00:04:58.000]  當我們宣講這段訊息的時候
[00:04:58.000 --> 00:05:01.000]  我們要明白這段經文的記載
[00:05:01.000 --> 00:05:03.000]  如果你細心看的時候
[00:05:03.000 --> 00:05:05.000]  你會發覺在第十一章
[00:05:05.000 --> 00:05:08.000]  其實差不多整整一章
[00:05:08.000 --> 00:05:13.000]  記載了拉撒路病的過程
[00:05:13.000 --> 00:05:16.000]  死了,然後耶穌基督使他復活
[00:05:16.000 --> 00:05:18.000]  所以這段經文
[00:05:18.000 --> 00:05:20.000]  差不多在那五十多節裡
[00:05:20.000 --> 00:05:21.000]  都是記載了這件事
[00:05:21.000 --> 00:05:22.000]  所以留意一件事
[00:05:22.000 --> 00:05:24.000]  這段經文我們要弄清楚
[00:05:24.000 --> 00:05:27.000]  時間和地點在哪裡發生
[00:05:27.000 --> 00:05:31.000]  這段經文提到地方在哪裡
[00:05:31.000 --> 00:05:33.000]  地方就在伯大利
[00:05:33.000 --> 00:05:34.000]  我們弄清楚了
[00:05:34.000 --> 00:05:35.000]  伯大利在哪裡
[00:05:35.000 --> 00:05:39.000]  原來伯大利不是在約旦河東的伯大利
[00:05:39.000 --> 00:05:40.000]  留意這段經文
[00:05:40.000 --> 00:05:42.000]  不是一章二十九節
[00:05:42.000 --> 00:05:45.000]  或者十章四十節所提到的伯大利
[00:05:45.000 --> 00:05:47.000]  而是距離耶路撒冷
[00:05:47.000 --> 00:05:50.000]  按和合本聖經所說的六里
[00:05:50.000 --> 00:05:52.000]  其實換算是新約的
[00:05:52.000 --> 00:05:57.000]  或者我們現在的約莫是三公里左右的距離
[00:05:57.000 --> 00:05:59.000]  是近耶路撒冷
[00:05:59.000 --> 00:06:01.000]  按時序
[00:06:01.000 --> 00:06:03.000]  它大概發生在哪裡呢
[00:06:03.000 --> 00:06:04.000]  發生在什麼時候呢
[00:06:04.000 --> 00:06:08.000]  就是在修奠節至如意節之間
[00:06:08.000 --> 00:06:10.000]  比較貼近如意節
[00:06:10.000 --> 00:06:11.000]  換句話說
[00:06:11.000 --> 00:06:17.000]  約莫是我們今天的十如意月至四分之間
[00:06:17.000 --> 00:06:19.000]  留意這段經文
[00:06:19.000 --> 00:06:21.000]  我們經常說在聖經上
[00:06:21.000 --> 00:06:22.000]  時間地點
[00:06:22.000 --> 00:06:23.000]  然後是人物
[00:06:23.000 --> 00:06:24.000]  是哪些人呢
[00:06:24.000 --> 00:06:29.000]  人物就是提到的患病死了
[00:06:29.000 --> 00:06:32.000]  又被耶穌所復活的拉撒路
[00:06:32.000 --> 00:06:35.000]  拉撒路這個名字的意思是什麼呢
[00:06:35.000 --> 00:06:37.000]  是神所幫助
[00:06:37.000 --> 00:06:41.000]  當然人物包括了他們兩個的姐妹
[00:06:41.000 --> 00:06:44.000]  就是瑪利亞和瑪大兩姐妹
[00:06:44.000 --> 00:06:46.000]  留意瑪利亞在這裡特別強調
[00:06:46.000 --> 00:06:48.000]  她是一個輔助
[00:06:48.000 --> 00:06:50.000]  如果你想看這個路格
[00:06:50.000 --> 00:06:53.000]  在這個馬爾罕福音第十一章頭的記載
[00:06:53.000 --> 00:06:55.000]  它有說這個瑪利亞是誰
[00:06:55.000 --> 00:06:58.000]  似乎說那件事
[00:06:58.000 --> 00:07:00.000]  用香公墓主用頭髮擦耶穌的腳
[00:07:00.000 --> 00:07:02.000]  就是說這個
[00:07:02.000 --> 00:07:04.000]  不過如果你心水清的時候
[00:07:04.000 --> 00:07:09.000]  整段經文說瑪利亞用香公墓主
[00:07:09.000 --> 00:07:11.000]  用頭髮擦耶穌的腳的時候
[00:07:11.000 --> 00:07:13.000]  其實是第十二章
[00:07:13.000 --> 00:07:15.000]  所以在這個技術的後面
[00:07:15.000 --> 00:07:16.000]  我們會奇怪
[00:07:16.000 --> 00:07:18.000]  為什麼會有這個技術呢
[00:07:18.000 --> 00:07:22.000]  反映到當仕途一漢寫這段經文的時候
[00:07:22.000 --> 00:07:24.000]  記載下來的時候
[00:07:24.000 --> 00:07:28.000]  其實大家對於瑪利亞香公墓主
[00:07:28.000 --> 00:07:30.000]  用頭髮擦耶穌的腳的時候
[00:07:30.000 --> 00:07:33.000]  這件事是相當熟悉的
[00:07:33.000 --> 00:07:35.000]  所以當仕途一漢寫的時候
[00:07:35.000 --> 00:07:36.000]  就跳過了
[00:07:36.000 --> 00:07:37.000]  不說細節
[00:07:37.000 --> 00:07:39.000]  就引發這件事就是那個了
[00:07:39.000 --> 00:07:41.000]  所以在這個緣故底下的時候
[00:07:41.000 --> 00:07:44.000]  這個記載顯然是很清楚
[00:07:44.000 --> 00:07:46.000]  留意這兩姐妹
[00:07:46.000 --> 00:07:51.000]  拉撒路的兄弟
[00:07:51.000 --> 00:07:52.000]  所以在這個緣故的時候
[00:07:52.000 --> 00:07:54.000]  是很特別的
[00:07:54.000 --> 00:07:56.000]  留意
[00:07:56.000 --> 00:07:57.000]  在這個頭那兩三字的時候
[00:07:57.000 --> 00:08:00.000]  當瑪利亞和馬大通知耶穌
[00:08:00.000 --> 00:08:02.000]  拉撒路病了的時候
[00:08:02.000 --> 00:08:04.000]  怎麼形容拉撒路呢
[00:08:04.000 --> 00:08:06.000]  怎麼形容呢
[00:08:06.000 --> 00:08:08.000]  你所愛的人
[00:08:08.000 --> 00:08:10.000]  有多少時候你形容你的朋友
[00:08:10.000 --> 00:08:12.000]  是你所愛的朋友呢
[00:08:12.000 --> 00:08:14.000]  可能有時候我對著我太太
[00:08:14.000 --> 00:08:16.000]  我對著我丈夫就是我所愛的那個
[00:08:16.000 --> 00:08:18.000]  留意如果用這個字眼
[00:08:18.000 --> 00:08:20.000]  反映了一件事是什麼呢
[00:08:20.000 --> 00:08:22.000]  他們的關係很密切
[00:08:22.000 --> 00:08:24.000]  所以在這個緣故的時候
[00:08:24.000 --> 00:08:26.000]  如果在這樣的情況下
[00:08:26.000 --> 00:08:28.000]  反映了瑪利亞和馬大
[00:08:28.000 --> 00:08:30.000]  很想耶穌
[00:08:30.000 --> 00:08:32.000]  你所愛的那個
[00:08:32.000 --> 00:08:34.000]  真的是你所愛的
[00:08:34.000 --> 00:08:36.000]  麻煩你快點幫他治病
[00:08:36.000 --> 00:08:38.000]  你行了那麼多神蹟
[00:08:38.000 --> 00:08:39.000]  其實治病的時候
[00:08:39.000 --> 00:08:41.000]  你一定可以治好我的兄弟
[00:08:41.000 --> 00:08:43.000]  所以是有所求的
[00:08:43.000 --> 00:08:44.000]  不過
[00:08:44.000 --> 00:08:47.000]  如果我們細心看這段經文的時候
[00:08:47.000 --> 00:08:48.000]  你會發覺那件事
[00:08:48.000 --> 00:08:52.000]  似乎在整個約翰·波音記載
[00:08:52.000 --> 00:08:54.000]  耶穌行了很多神蹟
[00:08:54.000 --> 00:08:55.000]  很多很多
[00:08:55.000 --> 00:08:57.000]  由洗癱子的好班
[00:08:57.000 --> 00:08:59.000]  又洗到在畢氏大祠
[00:08:59.000 --> 00:09:00.000]  癱了三十八年
[00:09:00.000 --> 00:09:02.000]  等著水動的那個
[00:09:02.000 --> 00:09:04.000]  那個又是神蹟
[00:09:04.000 --> 00:09:06.000]  又洗到生來黑眼的又是好班
[00:09:06.000 --> 00:09:08.000]  很多很多這些神蹟
[00:09:08.000 --> 00:09:09.000]  又行五餅二藥色
[00:09:09.000 --> 00:09:11.000]  這些其他神蹟
[00:09:11.000 --> 00:09:12.000]  不過去到這裡
[00:09:12.000 --> 00:09:14.000]  似乎你心水清的時候
[00:09:14.000 --> 00:09:15.000]  你知道一件事
[00:09:15.000 --> 00:09:17.000]  耶穌行了這個
[00:09:17.000 --> 00:09:19.000]  洗拉撒路復活的神蹟之後
[00:09:19.000 --> 00:09:22.000]  似乎在約翰·波音再沒有記載其他神蹟
[00:09:22.000 --> 00:09:23.000]  是不是
[00:09:23.000 --> 00:09:24.000]  為什麼我們心水清的時候
[00:09:24.000 --> 00:09:25.000]  你會發覺一件事
[00:09:25.000 --> 00:09:27.000]  這個神蹟似乎在整個記載裡
[00:09:27.000 --> 00:09:29.000]  去到一個最高峰
[00:09:29.000 --> 00:09:32.000]  可能很多人都覺得
[00:09:32.000 --> 00:09:34.000]  耶穌既然可以行很多神蹟的時候
[00:09:34.000 --> 00:09:36.000]  又可以行五餅二魚
[00:09:36.000 --> 00:09:38.000]  又平靜風浪
[00:09:38.000 --> 00:09:39.000]  不過似乎去到這個神蹟
[00:09:39.000 --> 00:09:41.000]  是一個最高峰
[00:09:41.000 --> 00:09:42.000]  所以你會發覺一件事
[00:09:42.000 --> 00:09:45.000]  我們不能夠不細心
[00:09:45.000 --> 00:09:46.000]  看這個神蹟
[00:09:46.000 --> 00:09:48.000]  留意
[00:09:48.000 --> 00:09:50.000]  當時第一點提醒我們的時候
[00:09:50.000 --> 00:09:52.000]  拉撒路的死
[00:09:52.000 --> 00:09:57.000]  當馬大和瑪利亞告訴耶穌
[00:09:57.000 --> 00:10:00.000]  你所愛的人病了
[00:10:00.000 --> 00:10:02.000]  留意耶穌基督有什麼反應
[00:10:02.000 --> 00:10:05.000]  不知道你會覺得
[00:10:05.000 --> 00:10:07.000]  耶穌都很冷漠
[00:10:07.000 --> 00:10:09.000]  耶穌都很冷漠
[00:10:09.000 --> 00:10:11.000]  病不止死
[00:10:11.000 --> 00:10:13.000]  先拖拖拉拉
[00:10:13.000 --> 00:10:15.000]  我們很奇怪
[00:10:15.000 --> 00:10:18.000]  為什麼耶穌基督這麼冷漠
[00:10:18.000 --> 00:10:20.000]  顯然
[00:10:20.000 --> 00:10:21.000]  耶穌在整個過程的時候
[00:10:21.000 --> 00:10:24.000]  知道他將要行一個神蹟
[00:10:24.000 --> 00:10:26.000]  使拉撒路復活
[00:10:26.000 --> 00:10:28.000]  其實
[00:10:28.000 --> 00:10:30.000]  如果你留意這件事
[00:10:30.000 --> 00:10:32.000]  這個回答
[00:10:32.000 --> 00:10:33.000]  和你看看之前
[00:10:33.000 --> 00:10:34.000]  在第九章
[00:10:34.000 --> 00:10:36.000]  耶穌寫一個核子
[00:10:36.000 --> 00:10:38.000]  生來盲眼的
[00:10:38.000 --> 00:10:39.000]  他復活的時候
[00:10:39.000 --> 00:10:41.000]  那班門徒問耶穌
[00:10:41.000 --> 00:10:44.000]  究竟這個人生來盲眼的
[00:10:44.000 --> 00:10:45.000]  是他的罪
[00:10:45.000 --> 00:10:47.000]  還是他父母的罪
[00:10:47.000 --> 00:10:49.000]  耶穌說
[00:10:49.000 --> 00:10:51.000]  都不是
[00:10:51.000 --> 00:10:52.000]  要洗上德德榮耀
[00:10:52.000 --> 00:10:54.000]  好像這個答案
[00:10:54.000 --> 00:10:55.000]  耶穌的反應
[00:10:55.000 --> 00:10:56.000]  好像很相似
[00:10:56.000 --> 00:10:59.000]  好像有異谷同工的味道
[00:10:59.000 --> 00:11:00.000]  因為這樣
[00:11:00.000 --> 00:11:04.000]  似乎耶穌回應了之後
[00:11:04.000 --> 00:11:06.000]  還要拖拖拉拉
[00:11:06.000 --> 00:11:08.000]  到了第六節
[00:11:08.000 --> 00:11:10.000]  如果你稍為心水清晰
[00:11:10.000 --> 00:11:12.000]  到了第六節開始的時候
[00:11:12.000 --> 00:11:14.000]  在第六節怎麼說
[00:11:14.000 --> 00:11:17.000]  聖經告訴我們
[00:11:17.000 --> 00:11:19.000]  聽見拉撒路病了
[00:11:19.000 --> 00:11:21.000]  就在所居住之地
[00:11:21.000 --> 00:11:23.000]  仍住了兩天
[00:11:23.000 --> 00:11:26.000]  似乎聖接到他已經知道了
[00:11:26.000 --> 00:11:28.000]  知道拉撒路病了
[00:11:28.000 --> 00:11:29.000]  不過因為這樣的緣故
[00:11:29.000 --> 00:11:31.000]  就因為拉撒路已經病了的緣故
[00:11:31.000 --> 00:11:33.000]  他更加要多留兩天
[00:11:33.000 --> 00:11:35.000]  有沒有搞錯啊耶穌
[00:11:35.000 --> 00:11:38.000]  十萬火急啊
[00:11:38.000 --> 00:11:40.000]  十萬火急啊
[00:11:40.000 --> 00:11:41.000]  他正在病
[00:11:41.000 --> 00:11:42.000]  分分鐘沒命的
[00:11:42.000 --> 00:11:44.000]  耶穌還要拖
[00:11:44.000 --> 00:11:46.000]  有時候我們做牧者
[00:11:46.000 --> 00:11:48.000]  聽見弟兄姊妹有病的時候
[00:11:48.000 --> 00:11:50.000]  我們都會記在心裡
[00:11:50.000 --> 00:11:51.000]  安排時間去探望他們
[00:11:51.000 --> 00:11:52.000]  特別是去醫院的
[00:11:52.000 --> 00:11:53.000]  危急的那些
[00:11:53.000 --> 00:11:54.000]  很害怕
[00:11:54.000 --> 00:11:55.000]  去遲了一下
[00:11:55.000 --> 00:11:57.000]  不見了人
[00:11:57.000 --> 00:11:58.000]  他離開了怎麼辦呢
[00:11:58.000 --> 00:12:00.000]  有時候我們都會
[00:12:00.000 --> 00:12:02.000]  坦白說
[00:12:02.000 --> 00:12:04.000]  有時候都明白弟兄姊妹
[00:12:04.000 --> 00:12:06.000]  有一種期望
[00:12:06.000 --> 00:12:08.000]  很想如果我們家裡的人
[00:12:08.000 --> 00:12:09.000]  病了的時候
[00:12:09.000 --> 00:12:11.000]  我們很想牧者能去探望他們的時候
[00:12:11.000 --> 00:12:13.000]  為他們祈禱
[00:12:13.000 --> 00:12:15.000]  即使知道可能
[00:12:15.000 --> 00:12:17.000]  他也捱不了很久
[00:12:17.000 --> 00:12:20.000]  都很想牧者在他們耳邊
[00:12:20.000 --> 00:12:22.000]  能夠有打氣鼓勵的說話
[00:12:22.000 --> 00:12:23.000]  很遺憾
[00:12:23.000 --> 00:12:26.000]  似乎耶穌也沒做到
[00:12:26.000 --> 00:12:28.000]  如果這樣的情況
[00:12:28.000 --> 00:12:29.000]  我們用今天的說法
[00:12:29.000 --> 00:12:31.000]  如果牧者做不到
[00:12:31.000 --> 00:12:33.000]  他好像失職
[00:12:33.000 --> 00:12:34.000]  而最慘的是
[00:12:34.000 --> 00:12:36.000]  耶穌在這裡是甚麼
[00:12:36.000 --> 00:12:38.000]  好像還要故意
[00:12:38.000 --> 00:12:40.000]  耶穌很過分
[00:12:40.000 --> 00:12:41.000]  不過我們很顯然
[00:12:41.000 --> 00:12:43.000]  在整個過程看班人的就是
[00:12:43.000 --> 00:12:46.000]  知道耶穌帶了更深層的目的
[00:12:46.000 --> 00:12:48.000]  不過也不夠
[00:12:48.000 --> 00:12:50.000]  如果你說
[00:12:50.000 --> 00:12:52.000]  知道他要行這個神蹟
[00:12:52.000 --> 00:12:54.000]  不要管了
[00:12:54.000 --> 00:12:55.000]  終於來到了
[00:12:55.000 --> 00:12:56.000]  不過留意在這裡的時候
[00:12:56.000 --> 00:13:00.000]  特別是在丹田多兩天
[00:13:00.000 --> 00:13:03.000]  然後啟程想去猶太地方
[00:13:03.000 --> 00:13:07.000]  當然這裡有個小小的插曲
[00:13:07.000 --> 00:13:09.000]  當耶穌想去猶太地方的時候
[00:13:09.000 --> 00:13:10.000]  班門徒就說
[00:13:10.000 --> 00:13:11.000]  喂
[00:13:11.000 --> 00:13:13.000]  之前在第十章
[00:13:13.000 --> 00:13:15.000]  猶太人會用石頭打死你的相
[00:13:15.000 --> 00:13:16.000]  你還要去嗎
[00:13:16.000 --> 00:13:17.000]  很危險的
[00:13:17.000 --> 00:13:18.000]  明白嗎
[00:13:18.000 --> 00:13:19.000]  於是在這個緣故的時候
[00:13:19.000 --> 00:13:21.000]  耶穌提醒強調
[00:13:21.000 --> 00:13:23.000]  其實不至於這麼危險
[00:13:23.000 --> 00:13:25.000]  趁著有時間
[00:13:25.000 --> 00:13:27.000]  趁著黑夜還沒到的時候
[00:13:27.000 --> 00:13:29.000]  盡量把握機會
[00:13:29.000 --> 00:13:30.000]  去服事
[00:13:30.000 --> 00:13:31.000]  去傳導
[00:13:31.000 --> 00:13:33.000]  於是在這個緣故的過程裡
[00:13:33.000 --> 00:13:37.000]  在這個過程裡的時候
[00:13:37.000 --> 00:13:39.000]  聖經告訴我們甚麼
[00:13:39.000 --> 00:13:41.000]  耶穌知道
[00:13:41.000 --> 00:13:44.000]  拉撒路已經死了
[00:13:44.000 --> 00:13:45.000]  留意
[00:13:45.000 --> 00:13:48.000]  耶穌說拉撒路已經死了
[00:13:48.000 --> 00:13:50.000]  班門徒真的誤會了
[00:13:50.000 --> 00:13:52.000]  以為拉撒路真的太累了
[00:13:52.000 --> 00:13:53.000]  病了病了
[00:13:53.000 --> 00:13:54.000]  溫溫鈍鈍了
[00:13:54.000 --> 00:13:55.000]  真的睡著了
[00:13:55.000 --> 00:13:56.000]  他在人的觀念裡
[00:13:56.000 --> 00:13:58.000]  能夠休息到睡著的時候
[00:13:58.000 --> 00:14:01.000]  預期是很快痊癒
[00:14:01.000 --> 00:14:03.000]  所以班門徒誤會了這個意思
[00:14:03.000 --> 00:14:04.000]  不過很可惜
[00:14:04.000 --> 00:14:06.000]  耶穌澄清這個事
[00:14:06.000 --> 00:14:08.000]  他真的死了
[00:14:08.000 --> 00:14:09.000]  留意
[00:14:09.000 --> 00:14:11.000]  所以這個睡了的觀念
[00:14:11.000 --> 00:14:14.000]  是基督教對於信徒的死亡觀念裡
[00:14:14.000 --> 00:14:15.000]  所以你會發覺
[00:14:15.000 --> 00:14:18.000]  在這個貼撒羅尼加前書第四之後
[00:14:18.000 --> 00:14:19.000]  怎麼說呢
[00:14:19.000 --> 00:14:22.000]  輪到在主裡睡了的人
[00:14:22.000 --> 00:14:24.000]  這就是我們怎麼看死亡這件事
[00:14:24.000 --> 00:14:26.000]  因為我們深信不會有復活
[00:14:26.000 --> 00:14:28.000]  因為這樣緣故的時候
[00:14:28.000 --> 00:14:29.000]  保羅爾耶用這個方法提醒我們
[00:14:29.000 --> 00:14:31.000]  要彼此的安慰
[00:14:31.000 --> 00:14:32.000]  留意
[00:14:32.000 --> 00:14:34.000]  在這個緣故底下的時候
[00:14:34.000 --> 00:14:35.000]  其實換句話說
[00:14:35.000 --> 00:14:37.000]  耶穌絕對知道
[00:14:37.000 --> 00:14:39.000]  拉撒路是病了
[00:14:39.000 --> 00:14:41.000]  拉撒路的病
[00:14:41.000 --> 00:14:43.000]  是不主死
[00:14:43.000 --> 00:14:46.000]  不主死不是表示他不會死
[00:14:46.000 --> 00:14:48.000]  而是他知道他會使他復活
[00:14:48.000 --> 00:14:49.000]  而同一時間
[00:14:49.000 --> 00:14:52.000]  耶穌又知道他真的死了那一刻
[00:14:52.000 --> 00:14:55.000]  有時我們問一個問題
[00:14:55.000 --> 00:14:58.000]  有時我們問一個問題
[00:14:58.000 --> 00:15:00.000]  哇 耶穌這麼厲害
[00:15:00.000 --> 00:15:02.000]  知道他這個病又不主死
[00:15:02.000 --> 00:15:04.000]  又知道他真的死了
[00:15:06.000 --> 00:15:08.000]  在我們的人生裡
[00:15:08.000 --> 00:15:10.000]  你有沒有想過一件事
[00:15:10.000 --> 00:15:12.000]  當我們孤單寂寞的時候
[00:15:12.000 --> 00:15:14.000]  陷入黑暗裡的時候
[00:15:14.000 --> 00:15:15.000]  你有沒有想過一件事
[00:15:15.000 --> 00:15:17.000]  耶穌其實知道的
[00:15:17.000 --> 00:15:19.000]  有沒有想過這問題
[00:15:19.000 --> 00:15:22.000]  其實拉撒路的生死
[00:15:22.000 --> 00:15:23.000]  病到什麼地步
[00:15:23.000 --> 00:15:24.000]  最終會死了
[00:15:24.000 --> 00:15:26.000]  大約有復活的時候
[00:15:26.000 --> 00:15:27.000]  他一生
[00:15:27.000 --> 00:15:29.000]  耶穌是完全知道
[00:15:29.000 --> 00:15:31.000]  我們就問我們自己
[00:15:31.000 --> 00:15:32.000]  究竟我們有沒有把握認定
