
[00:00:00.000 --> 00:00:05.040]  第一姐妹早安 初中都幾多人
[00:03:34.120 --> 00:03:36.120]  我不討論劇情了
[00:03:36.120 --> 00:03:38.120]  我今天是說聖經
[00:03:38.120 --> 00:03:40.120]  但我覺得是真實的
[00:03:40.120 --> 00:03:44.120]  原來在人性當面對著一些本身的利益
[00:03:44.120 --> 00:03:46.120]  或者本身內心的掙扎
[00:03:46.120 --> 00:03:50.120]  的確有時候會忘記了上帝在哪裡
[00:03:50.120 --> 00:03:52.120]  我們回到聖經
[00:03:52.120 --> 00:03:54.120]  今天我想說的主題
[00:03:54.120 --> 00:03:56.120]  也有些關係的
[00:03:56.120 --> 00:04:00.120]  和今天的聖經內容
[00:04:00.120 --> 00:04:04.120]  我會設定為遠離壞與更壞的選擇
[00:04:04.120 --> 00:04:08.120]  的確我們生活中面對著很多的場景
[00:04:08.120 --> 00:04:12.120]  也面對著不同的選擇在我們當中
[00:04:12.120 --> 00:04:16.120]  約書亞在經文中也面對著一些選擇
[00:04:16.120 --> 00:04:18.120]  一些現實的選擇
[00:04:18.120 --> 00:04:20.120]  究竟他會怎樣選擇呢
[00:04:20.120 --> 00:04:22.120]  我們一起讀一下經文
[00:04:22.120 --> 00:04:24.120]  第一章第九章一至二十六節
[00:04:24.120 --> 00:04:26.120]  我們一起讀吧
[00:04:26.120 --> 00:04:28.120]  一二三
[00:04:28.120 --> 00:04:32.120]  一起讀吧
[00:04:32.120 --> 00:04:36.120]  我覺得很好
[00:04:36.120 --> 00:04:38.120]  很長吧?二十六節經文
[00:04:38.120 --> 00:04:40.120]  我覺得應該是這樣
[00:04:40.120 --> 00:04:42.120]  大家平時多看聖經嗎?
[00:04:42.120 --> 00:04:44.120]  有沒有看聖經?
[00:04:44.120 --> 00:04:46.120]  也有的
[00:04:46.120 --> 00:04:50.120]  我覺得讀聖經也需要操練
[00:04:50.120 --> 00:04:52.120]  我們一起祈禱
[00:04:52.120 --> 00:04:54.120]  慈悲天父感謝你
[00:04:54.120 --> 00:04:57.120]  感謝你招助我們一起回到教會
[00:04:57.120 --> 00:04:58.120]  聽你的說話
[00:04:58.120 --> 00:04:59.120]  一起敬拜你
[00:04:59.120 --> 00:05:01.120]  求主你讓聖靈引導我們
[00:05:01.120 --> 00:05:05.120]  去聽一世間的宣講
[00:05:05.120 --> 00:05:10.120]  更加讓聖靈進入每一個人的心中充滿
[00:05:10.120 --> 00:05:13.120]  讓大家能夠將聖經的說話
[00:05:13.120 --> 00:05:16.120]  在生命中反思成長
[00:05:16.120 --> 00:05:18.120]  求主你繼續帶領
[00:05:18.120 --> 00:05:21.120]  保守孩子所準備的
[00:05:21.120 --> 00:05:23.120]  讓聖靈帶領孩子
[00:05:23.120 --> 00:05:25.120]  宣講有你的同在
[00:05:25.120 --> 00:05:27.120]  感謝你奉主命求
[00:05:27.120 --> 00:05:28.120]  阿門
[00:05:28.120 --> 00:05:30.120]  先說一下背景
[00:05:30.120 --> 00:05:33.120]  進入第八章
[00:05:33.120 --> 00:05:35.120]  第八章說什麼呢?
[00:05:35.120 --> 00:05:37.120]  就是說一群
[00:05:37.120 --> 00:05:40.120]  約瑟克帶領一群以色列人
[00:05:40.120 --> 00:05:42.120]  去攻取了艾城
[00:05:42.120 --> 00:05:45.120]  一個很完美的戰役
[00:05:45.120 --> 00:05:49.120]  其實之前已經戰勝了耶和華城
[00:05:49.120 --> 00:05:51.120]  奪取了耶和華城
[00:05:51.120 --> 00:05:53.120]  然後艾城再一次
[00:05:53.120 --> 00:05:55.120]  得到耶和華大令約瑟克
[00:05:55.120 --> 00:05:57.120]  帶領一群以色列人
[00:05:57.120 --> 00:05:59.120]  去成功去
[00:05:59.120 --> 00:06:02.120]  攻取了
[00:06:02.120 --> 00:06:05.120]  令到艾城得到他的手
[00:06:05.120 --> 00:06:09.120]  同時間約瑟克在山上
[00:06:09.120 --> 00:06:11.120]  為耶和華建了一座壇
[00:06:11.120 --> 00:06:13.120]  一起去敬拜他
[00:06:13.120 --> 00:06:15.120]  更重要的是
[00:06:15.120 --> 00:06:17.120]  在最後第八章
[00:06:17.120 --> 00:06:19.120]  有一個很美的畫面
[00:06:19.120 --> 00:06:21.120]  一起去宣講
[00:06:21.120 --> 00:06:24.120]  耶和華給他們的律法
[00:06:24.120 --> 00:06:26.120]  你想一下這個場景
[00:06:26.120 --> 00:06:27.120]  幻想一下
[00:06:27.120 --> 00:06:29.120]  一場完美的戰役
[00:06:29.120 --> 00:06:31.120]  最後一群以色列人
[00:06:31.120 --> 00:06:34.120]  還要宣講耶和華的說話
[00:06:34.120 --> 00:06:35.120]  在當中
[00:06:35.120 --> 00:06:36.120]  一起去
[00:06:36.120 --> 00:06:39.120]  好像我們贏了
[00:06:39.120 --> 00:06:43.120]  終於耶和華帶我們戰勝了他們
[00:06:43.120 --> 00:06:45.120]  你想一下
[00:06:45.120 --> 00:06:47.120]  約瑟克和那群以色列人
[00:06:47.120 --> 00:06:51.120]  經歷了兩次的戰役
[00:06:51.120 --> 00:06:53.120]  都很順利地
[00:06:53.120 --> 00:06:55.120]  在當中去戰勝了敵人
[00:06:55.120 --> 00:06:57.120]  你想一下
[00:06:57.120 --> 00:06:58.120]  去到艾城裏面
[00:06:58.120 --> 00:07:00.120]  他們的確
[00:07:00.120 --> 00:07:02.120]  那個
[00:07:02.120 --> 00:07:06.120]  現在的結果很完美
[00:07:06.120 --> 00:07:09.120]  去到第九章發生了什麼事
[00:07:09.120 --> 00:07:11.120]  這些事
[00:07:11.120 --> 00:07:13.120]  很順利地贏了艾城
[00:07:13.120 --> 00:07:16.120]  的確令到周邊的人
[00:07:16.120 --> 00:07:17.120]  很害怕
[00:07:17.120 --> 00:07:19.120]  我們回到第九章
[00:07:19.120 --> 00:07:21.120]  第九章
[00:07:21.120 --> 00:07:23.120]  第九章一開始就說
[00:07:23.120 --> 00:07:26.120]  約大河西亞住在山區的一大居民
[00:07:26.120 --> 00:07:28.120]  都聽見這件事
[00:07:28.120 --> 00:07:29.120]  都同心合意
[00:07:29.120 --> 00:07:34.120]  一起聯合地對付約書亞和以色列人
[00:07:34.120 --> 00:07:37.120]  約大河西是什麼地方
[00:07:37.120 --> 00:07:38.120]  約大河西
[00:07:38.120 --> 00:07:40.120]  下一張
[00:07:40.120 --> 00:07:45.120]  我們先看看地圖
[00:07:45.120 --> 00:07:47.120]  約大河西是什麼地方
[00:07:47.120 --> 00:07:51.120]  約大河西其實就是你們的左手邊
[00:07:51.120 --> 00:07:54.120]  約大河西其實已經是迦南地的一大地方
[00:07:54.120 --> 00:07:56.120]  如果在這個版圖裏面
[00:07:56.120 --> 00:08:00.120]  約大河西那一帶全部都是迦南地的地方
[00:08:00.120 --> 00:08:02.120]  有這樣的概念
[00:08:02.120 --> 00:08:04.120]  他們全部的人一起聯合
[00:08:04.120 --> 00:08:07.120]  想反抗以色列人
[00:08:07.120 --> 00:08:08.120]  不過這樣
[00:08:08.120 --> 00:08:09.120]  當中
[00:08:09.120 --> 00:08:12.120]  姬遍城的居民
[00:08:12.120 --> 00:08:14.120]  有一點點意見
[00:08:14.120 --> 00:08:17.120]  他們不想對付以色列人
[00:08:17.120 --> 00:08:20.120]  他們想用一些詭計
[00:08:20.120 --> 00:08:22.120]  即是經文裏面
[00:08:22.120 --> 00:08:24.120]  設計一些詭計
[00:08:24.120 --> 00:08:29.120]  想和以色列人納約
[00:08:29.120 --> 00:08:31.120]  我講一下那班人是什麼人
[00:08:31.120 --> 00:08:33.120]  姬遍城在哪裏
[00:08:33.120 --> 00:08:35.120]  姬遍城剛才地圖看到
[00:08:35.120 --> 00:08:38.120]  其實在艾城的下方
[00:08:38.120 --> 00:08:40.120]  大概有十多公里
[00:08:40.120 --> 00:08:43.120]  如果大家走過驛壘
[00:08:43.120 --> 00:08:45.120]  走多少公里
[00:08:45.120 --> 00:08:46.120]  有沒有走過驛壘
[00:08:46.120 --> 00:08:47.120]  走多少公里
[00:08:47.120 --> 00:08:48.120]  七公里
[00:08:48.120 --> 00:08:49.120]  七公里要多久
[00:08:49.120 --> 00:08:51.120]  四個小時
[00:08:51.120 --> 00:08:53.120]  大概
[00:08:53.120 --> 00:08:57.120]  艾城去到姬遍大概十公里
[00:08:57.120 --> 00:08:58.120]  即是怎樣
[00:08:58.120 --> 00:09:01.120]  即是三四個小時已經到
[00:09:01.120 --> 00:09:05.120]  很大機會姬遍就成為下一個目標
[00:09:05.120 --> 00:09:07.120]  論地勢距離來說
[00:09:07.120 --> 00:09:11.120]  姬遍很大機會就是以色列人下一個攻取的目標
[00:09:11.120 --> 00:09:15.120]  所以姬遍城的人很害怕
[00:09:15.120 --> 00:09:17.120]  所以想很多方法
[00:09:17.120 --> 00:09:22.120]  想著怎樣可以和他說服到以色列人不要打他們
[00:09:22.120 --> 00:09:24.120]  經文裏面就是說
[00:09:24.120 --> 00:09:28.120]  他們假扮很遠的地方
[00:09:28.120 --> 00:09:32.120]  剛才說約旦河以西的一片都是迦南地
[00:09:32.120 --> 00:09:33.120]  說一下小背景
[00:09:33.120 --> 00:09:38.120]  因為耶和華頒佈和摩西當時已經說了
[00:09:38.120 --> 00:09:42.120]  迦南地全部的人都不可以和他納約
[00:09:42.120 --> 00:09:43.120]  不可以和他和好
[00:09:43.120 --> 00:09:45.120]  一定要一是滅盡他
[00:09:45.120 --> 00:09:47.120]  一是趕他們走
[00:09:47.120 --> 00:09:49.120]  耶和華頒佈了這個命令給他們
[00:09:49.120 --> 00:09:51.120]  這個是背景
[00:09:51.120 --> 00:09:57.120]  因為以色列人不可以和姬遍的居民納約和好
[00:09:57.120 --> 00:09:59.120]  一定要只有兩個東西
[00:09:59.120 --> 00:10:00.120]  一是滅盡他
[00:10:00.120 --> 00:10:01.120]  一是趕他們走
[00:10:01.120 --> 00:10:04.120]  一定不可以將他們收留
[00:10:04.120 --> 00:10:07.120]  這個是一個背景的資料
[00:10:07.120 --> 00:10:12.120]  所以那班姬遍的希美人就想很多方法
[00:10:12.120 --> 00:10:13.120]  你看到經文裏面
[00:10:13.120 --> 00:10:16.120]  他們又做很多道具
[00:10:16.120 --> 00:10:20.120]  又專門穿一些破鞋
[00:10:20.120 --> 00:10:21.120]  補過的鞋
[00:10:21.120 --> 00:10:26.120]  甚至乎他們的餅都找一些已經過期的發霉
[00:10:26.120 --> 00:10:28.120]  去假扮很遠的地方
[00:10:28.120 --> 00:10:29.120]  你想一下
[00:10:29.120 --> 00:10:32.120]  你不會帶一個發霉的餅出街
[00:10:32.120 --> 00:10:35.120]  送給別人也好
[00:10:35.120 --> 00:10:36.120]  自己吃也好
[00:10:36.120 --> 00:10:37.120]  你不會的
[00:10:37.120 --> 00:10:40.120]  大概一個餅你要發霉
[00:10:40.120 --> 00:10:42.120]  大概我想都要幾天
[00:10:42.120 --> 00:10:44.120]  他要假裝這件事
[00:10:44.120 --> 00:10:49.120]  起碼都要走幾天才會去會合到以色列人
[00:10:49.120 --> 00:10:50.120]  你想一下
[00:10:50.120 --> 00:10:52.120]  四個小時和幾天的距離
[00:10:52.120 --> 00:10:54.120]  你幻想一下差多遠
[00:10:54.120 --> 00:10:58.120]  所以他們想很多方法去假扮
[00:10:58.120 --> 00:11:02.120]  去掩飾自己住在加拿大一帶
[00:11:02.120 --> 00:11:06.120]  但是以色列人都不是那麼蠢
[00:11:06.120 --> 00:11:08.120]  以色列人其實都懷疑
[00:11:08.120 --> 00:11:11.120]  他們都懷疑他們是不是住在當中
[00:11:11.120 --> 00:11:12.120]  我們看回經文裏面
[00:11:12.120 --> 00:11:14.120]  他怎樣說
[00:11:14.120 --> 00:11:18.120]  如果我用口語化去翻譯
[00:11:18.120 --> 00:11:22.120]  會不會你是住在我們中間
[00:11:22.120 --> 00:11:24.120]  你會不會住在我們附近
[00:11:24.120 --> 00:11:25.120]  如果是這樣
[00:11:25.120 --> 00:11:26.120]  我怎樣和你去納約
[00:11:26.120 --> 00:11:29.120]  其實以色列人本身都知道
[00:11:29.120 --> 00:11:31.120]  其實不可以和加拿大人納約
[00:11:31.120 --> 00:11:35.120]  但是的確有很多掩飾在當中
[00:11:35.120 --> 00:11:38.120]  但是希美人最厲害的是什麼
[00:11:38.120 --> 00:11:40.120]  他不單止道歉
[00:11:40.120 --> 00:11:42.120]  他一來到就說
[00:11:42.120 --> 00:11:45.120]  喂,我是你的僕人
[00:11:45.120 --> 00:11:48.120]  我來這裡是服侍你的
[00:11:48.120 --> 00:11:51.120]  如果用年輕人的說法
[00:11:51.120 --> 00:11:54.120]  一來就認大佬
[00:11:54.120 --> 00:11:58.120]  大佬,我是來跟你的
[00:11:58.120 --> 00:12:00.120]  我是來幫你的
[00:12:00.120 --> 00:12:02.120]  有什麼吩咐
[00:12:02.120 --> 00:12:05.120]  儘管吩咐弟弟去做
[00:12:05.120 --> 00:12:07.120]  類似這樣
[00:12:07.120 --> 00:12:10.120]  你想想他不是幾個人
[00:12:10.120 --> 00:12:12.120]  你看回經文
[00:12:12.120 --> 00:12:15.120]  他說我們的長老和當地的居民
[00:12:15.120 --> 00:12:17.120]  叫我來迎接你
[00:12:17.120 --> 00:12:20.120]  你想想一條村大概有多少人
[00:12:20.120 --> 00:12:21.120]  有八兩二百人
[00:12:21.120 --> 00:12:23.120]  有幾個城的地方
[00:12:23.120 --> 00:12:25.120]  大概一千人
[00:12:25.120 --> 00:12:27.120]  我估計一千人
[00:12:27.120 --> 00:12:30.120]  以色列人打了兩次
[00:12:30.120 --> 00:12:33.120]  他原本是埃及的奴隸
[00:12:33.120 --> 00:12:38.120]  突然之間有幾千人跟你說
[00:12:38.120 --> 00:12:40.120]  喂,大佬
[00:12:40.120 --> 00:12:42.120]  有什麼吩咐弟弟去做
[00:12:42.120 --> 00:12:45.120]  有什麼找我們就行了
[00:12:45.120 --> 00:12:48.120]  你想想你會怎樣想
[00:12:48.120 --> 00:12:50.120]  你會怎樣想
[00:12:50.120 --> 00:12:51.120]  我想同樣的
[00:12:51.120 --> 00:12:53.120]  以色列人都和我們一樣
[00:12:53.120 --> 00:12:56.120]  心想想都很開心
[00:12:56.120 --> 00:12:58.120]  我以前是奴隸
[00:12:58.120 --> 00:13:01.120]  突然之間打贏了兩場仗
[00:13:01.120 --> 00:13:03.120]  變成了大佬
[00:13:03.120 --> 00:13:07.120]  的確面對一個人性的掙扎
[00:13:07.120 --> 00:13:09.120]  更何況
[00:13:09.120 --> 00:13:15.120]  希美人做了很多道具去掩飾整件事
[00:13:15.120 --> 00:13:20.120]  甚至以色列人都懷疑
[00:13:20.120 --> 00:13:23.120]  弟兄姊妹,回到我們生活的場景
[00:13:23.120 --> 00:13:27.120]  其實有時候我們都面對著不同的事情
[00:13:27.120 --> 00:13:29.120]  好像很適合
[00:13:29.120 --> 00:13:31.120]  簡單一點
[00:13:31.120 --> 00:13:35.120]  你上網就看
[00:13:35.120 --> 00:13:37.120]  小學的問題
[00:13:37.120 --> 00:13:41.120]  基督徒為什麼不可以說髒話
[00:13:41.120 --> 00:13:43.120]  這些很簡單的問題你一定問過
[00:13:43.120 --> 00:13:46.120]  為什麼基督徒不可以和微信拍拖
[00:13:46.120 --> 00:13:48.120]  這些問題都很好
[00:13:48.120 --> 00:13:51.120]  不是覺得很低能
[00:13:51.120 --> 00:13:52.120]  的確是
[00:13:52.120 --> 00:13:55.120]  大家有信仰的討論是一件很好的事
[00:13:55.120 --> 00:13:58.120]  但是你問這條問題
[00:13:58.120 --> 00:14:00.120]  其實背後
[00:14:00.120 --> 00:14:02.120]  你是不是在問一些
[00:14:02.120 --> 00:14:04.120]  就感的問題
[00:14:04.120 --> 00:14:06.120]  你想清楚
[00:14:06.120 --> 00:14:10.120]  其實你背後在問一條不是表面的問題
[00:14:10.120 --> 00:14:13.120]  是問你內心的一條問題
[00:14:13.120 --> 00:14:16.120]  其實簡單一點
[00:14:16.120 --> 00:14:18.120]  你很喜歡一個男生
[00:14:18.120 --> 00:14:20.120]  那個男生追求你
[00:14:20.120 --> 00:14:22.120]  微信也好,我也在想
[00:14:22.120 --> 00:14:24.120]  我很想拍拖
[00:14:24.120 --> 00:14:26.120]  很想試一下
[00:14:26.120 --> 00:14:28.120]  但你明知道不對
[00:14:28.120 --> 00:14:30.120]  但是不是真的不對
[00:14:30.120 --> 00:14:32.120]  這些對與錯的東西
[00:14:32.120 --> 00:14:34.120]  我不是在說可疑與不可疑
[00:14:34.120 --> 00:14:37.120]  我是在說你的內心在想什麼
[00:14:37.120 --> 00:14:40.120]  其實你的內心在滿足什麼
[00:14:40.120 --> 00:14:41.120]  同樣的
[00:14:41.120 --> 00:14:43.120]  以色列人也是一樣
[00:14:43.120 --> 00:14:44.120]  剛才也說了
[00:14:44.120 --> 00:14:47.120]  以色列人本身是在埃及做奴隸
[00:14:47.120 --> 00:14:50.120]  經過了幾十年
[00:14:50.120 --> 00:14:53.120]  第二代人才去到加拿大
[00:14:53.120 --> 00:14:55.120]  他聽過以前祖先
[00:14:55.120 --> 00:14:57.120]  他父母
[00:14:57.120 --> 00:14:58.120]  他爺爺阿媽
[00:14:58.120 --> 00:15:01.120]  多辛苦在埃及做奴隸
[00:15:01.120 --> 00:15:03.120]  幫人建房子
[00:15:03.120 --> 00:15:05.120]  耕草
[00:15:05.120 --> 00:15:06.120]  耕磚頭
[00:15:06.120 --> 00:15:07.120]  來到這裡
[00:15:07.120 --> 00:15:09.120]  我們在曠野裡面
[00:15:09.120 --> 00:15:10.120]  然後帶我們來這裡
[00:15:10.120 --> 00:15:13.120]  我們終於都成功了
[00:15:13.120 --> 00:15:14.120]  是不是
[00:15:14.120 --> 00:15:18.120]  這個回應了以色列人的內心
[00:15:18.120 --> 00:15:21.120]  以色列人很想成為一個很重要的民族
[00:15:21.120 --> 00:15:23.120]  很想成為勝利者
[00:15:23.120 --> 00:15:25.120]  很想成為一個主宰
[00:15:25.120 --> 00:15:27.120]  當希美人
[00:15:27.120 --> 00:15:29.120]  同樣我是你的僕人
[00:15:29.120 --> 00:15:31.120]  僕人是什麼稱謂
[00:15:31.120 --> 00:15:37.120]  僕人是一個主人和奴隸所說的一句話
[00:15:37.120 --> 00:15:39.120]  他不是做奴隸了
[00:15:39.120 --> 00:15:42.120]  他做了主人
[00:15:42.120 --> 00:15:43.120]  是不是
[00:15:43.120 --> 00:15:45.120]  他內心怎麼回應
[00:15:45.120 --> 00:15:46.120]  弟兄姊妹
[00:15:46.120 --> 00:15:48.120]  你會怎麼回應
[00:15:48.120 --> 00:15:50.120]  你去反應吧
[00:15:50.120 --> 00:15:52.120]  馬上來吧
[00:15:52.120 --> 00:15:54.120]  馬上就做
[00:15:54.120 --> 00:15:56.120]  同樣
[00:15:56.120 --> 00:15:58.120]  以色列人
[00:15:58.120 --> 00:15:59.120]  一口就答應了
[00:15:59.120 --> 00:16:01.120]  經文看到
[00:16:01.120 --> 00:16:03.120]  一句話很重要
[00:16:03.120 --> 00:16:05.120]  我們看回經文
[00:16:05.120 --> 00:16:10.120]  第十四支
[00:16:10.120 --> 00:16:14.120]  他並沒有求問耶和華的指示
[00:16:14.120 --> 00:16:15.120]  是不是
[00:16:15.120 --> 00:16:17.120]  這是一個描述
[00:16:17.120 --> 00:16:20.120]  並不是以色列人所說的
[00:16:20.120 --> 00:16:22.120]  我們是不是需要問一下耶和華
[00:16:22.120 --> 00:16:24.120]  我們是不是需要問一下上帝
[00:16:24.120 --> 00:16:26.120]  不是以色列人所說的
[00:16:26.120 --> 00:16:28.120]  是一個第三者的描述
[00:16:28.120 --> 00:16:33.120]  他們忘記了真正的主是誰
[00:16:33.120 --> 00:16:35.120]  當你的場景裏
[00:16:35.120 --> 00:16:37.120]  在生活的場景裏
[00:16:37.120 --> 00:16:38.120]  好像你這樣
[00:16:38.120 --> 00:16:39.120]  我問一下
[00:16:39.120 --> 00:16:41.120]  當你考試
[00:16:41.120 --> 00:16:45.120]  你會不會不回教會
[00:16:45.120 --> 00:16:46.120]  是不是
[00:16:46.120 --> 00:16:47.120]  很合理的
[00:16:47.120 --> 00:16:49.120]  讀書很重要
[00:16:49.120 --> 00:16:51.120]  如果我考不到
[00:16:51.120 --> 00:16:52.120]  考不到好的成績
[00:16:52.120 --> 00:16:53.120]  我就讀不到
[00:16:53.120 --> 00:16:54.120]  怎樣怎樣
[00:16:54.120 --> 00:16:56.120]  我的GPA又會很差
[00:16:56.120 --> 00:16:57.120]  其實我也很想
[00:16:57.120 --> 00:17:00.120]  上帝其實也想我們讀好一點書
[00:17:00.120 --> 00:17:01.120]  是不是
[00:17:01.120 --> 00:17:03.120]  整件事很合理
[00:17:03.120 --> 00:17:04.120]  是不是
[00:17:04.120 --> 00:17:09.120]  當你面對著一個未信的人
[00:17:09.120 --> 00:17:10.120]  追求你
[00:17:10.120 --> 00:17:12.120]  或者你很喜歡他
[00:17:12.120 --> 00:17:13.120]  你也會想
[00:17:13.120 --> 00:17:16.120]  其實我是不是跟他拍拖之後
[00:17:16.120 --> 00:17:17.120]  他就會信主
[00:17:17.120 --> 00:17:20.120]  其實我可以藉此跟他傳福音
[00:17:20.120 --> 00:17:21.120]  可以帶他信主
[00:17:21.120 --> 00:17:22.120]  也是一個傳福音的機會
[00:17:22.120 --> 00:17:24.120]  有沒有聽過這些
[00:17:24.120 --> 00:17:25.120]  是不是
[00:17:25.120 --> 00:17:26.120]  也有的
[00:17:26.120 --> 00:17:28.120]  好像很合理化整件事
[00:17:28.120 --> 00:17:30.120]  其實
[00:17:30.120 --> 00:17:32.120]  同樣
[00:17:32.120 --> 00:17:33.120]  有一樣東西
[00:17:33.120 --> 00:17:35.120]  跟以色列人一樣
[00:17:35.120 --> 00:17:38.120]  其實他忘記了上帝
[00:17:38.120 --> 00:17:40.120]  才是唯一的主
[00:17:40.120 --> 00:17:43.120]  這個人帶他來到這個地方
[00:17:43.120 --> 00:17:45.120]  是上帝
[00:17:45.120 --> 00:17:49.120]  但是當他能夠滿足了內心的需要之後
[00:17:49.120 --> 00:17:52.120]  滿足了內心的虛榮之後
[00:17:52.120 --> 00:17:54.120]  他忘記了上帝
[00:17:54.120 --> 00:17:56.120]  弟兄姊妹
[00:17:56.120 --> 00:18:00.120]  面對著那些所謂的選擇
[00:18:00.120 --> 00:18:03.120]  面對著所謂的掙扎
[00:18:03.120 --> 00:18:04.120]  我教你一個方法
[00:18:04.120 --> 00:18:06.120]  有一刻
[00:18:06.120 --> 00:18:08.120]  你想一下
[00:18:08.120 --> 00:18:10.120]  考試很困難
[00:18:10.120 --> 00:18:12.120]  但是你想一下
[00:18:12.120 --> 00:18:15.120]  哪一個能夠帶你走過這個困難
[00:18:15.120 --> 00:18:16.120]  那一個
[00:18:16.120 --> 00:18:17.120]  你曾經有想過
[00:18:17.120 --> 00:18:19.120]  上帝就是你唯一的主的話
[00:18:19.120 --> 00:18:23.120]  那一樣東西不是一個選擇
[00:18:23.120 --> 00:18:26.120]  當你面對著人生很重要的決定
[00:18:26.120 --> 00:18:28.120]  你想一下
[00:18:28.120 --> 00:18:30.120]  原來耶穌是我們唯一的主
[00:18:30.120 --> 00:18:32.120]  祂才是我們生命的主
[00:18:32.120 --> 00:18:36.120]  祂是帶領我們經歷過任何事的那個
[00:18:36.120 --> 00:18:38.120]  當你想起這件事
[00:18:38.120 --> 00:18:41.120]  我相信那件事不是一個選擇
[00:18:41.120 --> 00:18:43.120]  不是一個掙扎
[00:18:43.120 --> 00:18:46.120]  的確我們是需要認識上帝
[00:18:46.120 --> 00:18:48.120]  認識耶和華
[00:18:48.120 --> 00:18:50.120]  認識耶穌基督
[00:18:50.120 --> 00:18:52.120]  認識我們的主
[00:18:52.120 --> 00:18:54.120]  當生命裏面
[00:18:54.120 --> 00:18:56.120]  有一刻想起
[00:18:56.120 --> 00:18:59.120]  我相信你人生的決定
