
[00:00:00.000 --> 00:00:04.800]  這首詩歌將我帶到一個很遠的地方
[00:02:04.880 --> 00:02:10.520]  受創傷的人更加難以從當中容易走出來
[00:02:10.520 --> 00:02:14.800]  有時候我們想想適合甚麼為之復常
[00:02:14.800 --> 00:02:17.240]  如果大家去看以西傑書的時候
[00:02:17.240 --> 00:02:19.320]  當聖殿被毀
[00:02:19.320 --> 00:02:21.360]  聖城不再存在
[00:02:21.360 --> 00:02:23.360]  猶太人的復常又是怎樣呢?
[00:02:23.360 --> 00:02:24.720]  再一次充滿聖殿
[00:02:24.720 --> 00:02:26.880]  再一次充滿聖城
[00:02:26.880 --> 00:02:29.480]  但是以西傑和他們所宣講的復常
[00:02:29.480 --> 00:02:31.480]  它是另一個的復常
[00:02:31.480 --> 00:02:32.800]  甚或不單只是復常
[00:02:32.800 --> 00:02:34.400]  是一個復興
[00:02:34.400 --> 00:02:37.200]  是看見耶穌基督的來臨
[00:02:37.200 --> 00:02:38.960]  聖靈的降臨
[00:02:38.960 --> 00:02:44.920]  這個才是超越了當時猶太人的期望
[00:02:44.920 --> 00:02:48.680]  是上帝一切美善的力量再一次顯明
[00:02:50.200 --> 00:02:52.480]  面對世界這麼多的災難
[00:02:52.480 --> 00:02:54.960]  怎樣才為之復常呢?
[00:02:54.960 --> 00:02:58.920]  我們見到很多的年青人已經離開了香港
[00:02:58.920 --> 00:03:04.960]  早前說過我們很多的人口的下降
[00:03:04.960 --> 00:03:07.040]  我們找到一個表
[00:03:07.040 --> 00:03:08.960]  看見我們發覺
[00:03:08.960 --> 00:03:13.800]  頭十幾歲到三十幾歲的數字的行列
[00:03:13.800 --> 00:03:16.280]  在香港下降得很厲害
[00:03:16.280 --> 00:03:17.840]  那又怎樣才為之復常呢?
[00:03:17.840 --> 00:03:20.840]  在這個人才流失裏面
[00:03:20.840 --> 00:03:23.040]  不單止這個年齡層
[00:03:23.040 --> 00:03:25.720]  零至九歲也少了很多人
[00:03:25.720 --> 00:03:28.920]  我們聽見幼稚園恐怕要結業
[00:03:28.920 --> 00:03:30.920]  大家數上幼稚園結業到哪裏結業
[00:03:30.920 --> 00:03:35.600]  小學、中學甚至大學
[00:03:35.600 --> 00:03:37.000]  又怎樣去復常呢?
[00:03:37.000 --> 00:03:38.680]  生育率持續下降
[00:03:38.680 --> 00:03:41.400]  貧窮人口也繼續加增
[00:03:41.400 --> 00:03:44.000]  有沒有一個復常的萬能匙
[00:03:44.000 --> 00:03:48.080]  讓這個世界再往回走呢?
[00:03:48.080 --> 00:03:50.080]  見到香港政府想了很多辦法
[00:03:50.080 --> 00:03:52.880]  聽見有個Hello香港
[00:03:52.880 --> 00:03:54.960]  有機票送
[00:03:54.960 --> 00:03:56.560]  那我就不知怎樣拿
[00:03:56.560 --> 00:03:58.760]  但令我想起
[00:03:58.760 --> 00:03:59.880]  六七暴動之後
[00:03:59.880 --> 00:04:01.920]  六九年政府又有一個
[00:04:01.920 --> 00:04:04.640]  那時候港英政府有個叫做香港節
[00:04:04.640 --> 00:04:05.560]  搞了幾年
[00:04:05.560 --> 00:04:08.360]  六天之間搞了四百七十多個活動
[00:04:08.360 --> 00:04:10.880]  希望重建信心
[00:04:10.880 --> 00:04:14.160]  每一次人類的災難或天災人禍之後
[00:04:14.160 --> 00:04:16.560]  我們都很想回頭
[00:04:16.560 --> 00:04:19.040]  但有沒有一條可以開到
[00:04:19.040 --> 00:04:21.840]  所有困難的鎖匙呢?
[00:04:21.840 --> 00:04:24.320]  我記得我開過一部小車
[00:04:24.320 --> 00:04:26.320]  有一天在很冷的時候
[00:04:26.320 --> 00:04:28.480]  我和Ada兩個都很興奮地下了車
[00:04:28.480 --> 00:04:30.240]  把車門打開
[00:04:30.240 --> 00:04:32.400]  之後發覺車匙還在裏面
[00:04:32.400 --> 00:04:33.600]  我們兩個就不知怎樣算
[00:04:33.600 --> 00:04:36.360]  我們就叫一些道路支持
[00:04:36.360 --> 00:04:39.640]  那時候在澳洲受神學訓練
[00:04:39.640 --> 00:04:43.280]  無奈兩個大漢就坐了一部小車來到
[00:04:43.280 --> 00:04:44.080]  那我就想
[00:04:44.080 --> 00:04:45.800]  這麼艱難的事你怎樣做呢?
[00:04:45.800 --> 00:04:48.120]  原來對於他們來說很簡單
[00:04:48.120 --> 00:04:49.680]  就是拿一條鐵尺出來
[00:04:49.680 --> 00:04:51.680]  放進去一勾就開了
[00:04:51.680 --> 00:04:54.400]  前後兩秒都沒有
[00:04:54.400 --> 00:04:55.640]  那我就望著這把尺
[00:04:55.640 --> 00:04:57.480]  我心想這把尺真是好
[00:04:57.480 --> 00:04:59.760]  任何的車都可以開到
[00:04:59.760 --> 00:05:01.920]  其實任何的車停在街上都是不安全的
[00:05:01.920 --> 00:05:05.520]  對於我來說
[00:05:05.520 --> 00:05:08.280]  好像有些東西能夠解決所有問題
[00:05:08.280 --> 00:05:11.600]  但今天的經文我們在見另一個島的幅相
[00:05:11.600 --> 00:05:13.480]  可能只要麻煩我們投影片的弟兄
[00:05:13.480 --> 00:05:15.960]  就要跳上我們的經文
[00:05:15.960 --> 00:05:17.800]  想和大家讀一讀這個
[00:05:17.800 --> 00:05:18.560]  真的很快
[00:05:18.560 --> 00:05:19.680]  真的很厲害
[00:05:19.680 --> 00:05:22.320]  因為我亂了次序
[00:05:22.320 --> 00:05:23.600]  他很快就跟上了
[00:05:23.600 --> 00:05:26.280]  這個經文就是提多書的第一章
[00:05:26.280 --> 00:05:28.640]  當時是在一個克里特島上
[00:05:28.640 --> 00:05:31.160]  同時這個島以前都是奧圖曼帝國統治過的
[00:05:31.160 --> 00:05:35.680]  就是土耳其的戰爭統治過的
[00:05:35.680 --> 00:05:37.920]  它裏面有很多艱難的情況
[00:05:37.920 --> 00:05:41.440]  但是試圖如何令這個島不單止回復
[00:05:41.440 --> 00:05:44.640]  但是更加有各種未善的力量
[00:05:44.640 --> 00:05:46.000]  我們一起讀這段經文
[00:05:46.000 --> 00:05:48.240]  一起讀這五個投影片的經文
[00:05:48.240 --> 00:05:48.800]  好
[00:05:48.800 --> 00:05:49.800]  1、2、3
[00:05:49.800 --> 00:05:54.360]  神的僕人耶穌基督的使徒保羅
[00:05:54.360 --> 00:05:58.400]  為了使神的選民順從與認識
[00:05:58.400 --> 00:06:00.680]  合乎敬虔的真理
[00:06:00.680 --> 00:06:04.920]  這真理是在盼望那無謊言的神
[00:06:04.920 --> 00:06:08.720]  在萬古之先所應許的永生
[00:06:08.720 --> 00:06:11.200]  到了適當的時候
[00:06:11.200 --> 00:06:13.520]  藉著全陽福音
[00:06:13.520 --> 00:06:15.880]  把他的道顯明了
[00:06:15.880 --> 00:06:21.480]  這全陽的責任是按著我們的救主神的命令
[00:06:21.480 --> 00:06:23.200]  交託給我的
[00:06:23.200 --> 00:06:26.720]  我寫信給在共同的信仰上
[00:06:26.720 --> 00:06:29.600]  作我真兒子的提多
[00:06:29.600 --> 00:06:31.600]  願因為平安
[00:06:31.600 --> 00:06:37.600]  我從父神和我們的救主基督耶穌歸給你
[00:06:37.600 --> 00:06:40.920]  我從前把你留在克里特
[00:06:40.920 --> 00:06:45.800]  是要你將那沒有辦完的事都辦妥
[00:06:45.800 --> 00:06:48.600]  又照我所吩咐你的
[00:06:48.600 --> 00:06:51.320]  在各城設立長老
[00:06:51.320 --> 00:06:54.120]  若有無可指責的人
[00:06:54.120 --> 00:06:57.200]  只作一個婦人的丈夫
[00:06:57.200 --> 00:06:59.760]  兒女也是信主的
[00:06:59.760 --> 00:07:04.560]  只要有人告他們放蕩不受約束
[00:07:04.560 --> 00:07:06.560]  就可以設立
[00:07:06.560 --> 00:07:09.760]  監督既然是神的管家
[00:07:09.760 --> 00:07:12.200]  必須無可指責
[00:07:12.200 --> 00:07:13.440]  不自負
[00:07:13.440 --> 00:07:14.680]  不暴躁
[00:07:14.680 --> 00:07:15.960]  不迂腦
[00:07:15.960 --> 00:07:17.320]  不好鬥
[00:07:17.320 --> 00:07:18.720]  不貪財
[00:07:18.720 --> 00:07:21.720]  卻要樂以接待外人
[00:07:21.720 --> 00:07:22.680]  好善
[00:07:22.680 --> 00:07:23.600]  克己
[00:07:23.600 --> 00:07:24.440]  正直
[00:07:24.440 --> 00:07:25.440]  聖潔
[00:07:25.440 --> 00:07:26.520]  節制
[00:07:26.520 --> 00:07:29.800]  我從前把你留在克里特
[00:07:29.800 --> 00:07:34.760]  是要你將那沒有辦完的事都辦妥
[00:07:34.760 --> 00:07:37.560]  若有無可指責的人
[00:07:37.560 --> 00:07:40.760]  只作一個婦人的丈夫
[00:07:40.760 --> 00:07:43.640]  若有無可指責的人
[00:07:43.640 --> 00:07:46.760]  只作一個婦人的丈夫
[00:07:46.760 --> 00:07:49.560]  若有無可指責的人
[00:07:49.560 --> 00:07:52.760]  只作一個婦人的丈夫
[00:07:52.760 --> 00:07:55.560]  若有無可指責的人
[00:07:55.560 --> 00:07:58.600]  只作一個婦人的丈夫
[00:07:58.600 --> 00:08:01.240]  若有無可指責的人
[00:08:01.240 --> 00:08:04.200]  只作一個婦人的丈夫
[00:08:04.200 --> 00:08:06.680]  若有無可指責的人
[00:08:06.680 --> 00:08:09.800]  只作一個婦人的丈夫
[00:08:09.800 --> 00:08:12.280]  若有無可指責的人
[00:08:12.280 --> 00:08:15.400]  只作一個婦人的丈夫
[00:08:15.400 --> 00:08:17.960]  若有無可指責的人
[00:08:17.960 --> 00:08:21.000]  只作一個婦人的丈夫
[00:08:21.000 --> 00:08:23.720]  若有無可指責的人
[00:08:23.720 --> 00:08:26.760]  只作一個婦人的丈夫
[00:08:26.760 --> 00:08:29.480]  若有無可指責的人
[00:08:29.480 --> 00:08:32.680]  只作一個婦人的丈夫
[00:08:32.680 --> 00:08:35.240]  若有無可指責的人
[00:08:35.240 --> 00:08:38.440]  只作一個婦人的丈夫
[00:08:38.440 --> 00:08:41.000]  若有無可指責的人
[00:08:41.000 --> 00:08:44.200]  只作一個婦人的丈夫
[00:08:44.200 --> 00:08:46.760]  若有無可指責的人
[00:08:46.760 --> 00:08:49.960]  只作一個婦人的丈夫
[00:08:49.960 --> 00:08:52.520]  若有無可指責的人
[00:08:52.520 --> 00:08:55.080]  只作一個婦人的丈夫
[00:08:55.080 --> 00:08:57.640]  若有無可指責的人
[00:08:57.640 --> 00:09:00.200]  只作一個婦人的丈夫
[00:09:00.200 --> 00:09:02.760]  若有無可指責的人
[00:09:02.760 --> 00:09:05.320]  只作一個婦人的丈夫
[00:09:05.320 --> 00:09:07.880]  若有無可指責的人
[00:09:07.880 --> 00:09:10.440]  只作一個婦人的丈夫
[00:09:10.440 --> 00:09:13.000]  若有無可指責的人
[00:09:13.000 --> 00:09:15.560]  只作一個婦人的丈夫
[00:09:15.560 --> 00:09:18.120]  若有無可指責的人
[00:09:18.120 --> 00:09:20.680]  只作一個婦人的丈夫
[00:09:20.680 --> 00:09:23.240]  若有無可指責的人
[00:09:23.240 --> 00:09:25.800]  只作一個婦人的丈夫
[00:09:25.800 --> 00:09:28.360]  若有無可指責的人
[00:09:28.360 --> 00:09:30.920]  只作一個婦人的丈夫
[00:09:30.920 --> 00:09:33.480]  若有無可指責的人
[00:09:33.480 --> 00:09:36.040]  只作一個婦人的丈夫
[00:09:36.040 --> 00:09:38.600]  若有無可指責的人
[00:09:38.600 --> 00:09:41.160]  只作一個婦人的丈夫
[00:09:41.160 --> 00:09:43.720]  若有無可指責的人
[00:09:43.720 --> 00:09:46.280]  只作一個婦人的丈夫
[00:09:46.280 --> 00:09:48.840]  若有無可指責的人
[00:09:48.840 --> 00:09:51.400]  只作一個婦人的丈夫
[00:09:51.400 --> 00:09:53.960]  若有無可指責的人
[00:09:53.960 --> 00:09:56.520]  只作一個婦人的丈夫
[00:09:56.520 --> 00:09:59.080]  若有無可指責的人
[00:09:59.080 --> 00:10:01.640]  只作一個婦人的丈夫
[00:10:01.640 --> 00:10:04.200]  若有無可指責的人
[00:10:04.200 --> 00:10:06.760]  只作一個婦人的丈夫
[00:10:06.760 --> 00:10:09.320]  若有無可指責的人
[00:10:09.320 --> 00:10:11.880]  只作一個婦人的丈夫
[00:10:11.880 --> 00:10:14.440]  若有無可指責的人
[00:10:14.440 --> 00:10:17.000]  只作一個婦人的丈夫
[00:10:17.000 --> 00:10:19.560]  若有無可指責的人
[00:10:19.560 --> 00:10:21.560]  只作一個婦人的丈夫
[00:10:21.560 --> 00:10:23.560]  若有無可指責的人
[00:10:23.560 --> 00:10:25.560]  只作一個婦人的丈夫
[00:10:25.560 --> 00:10:27.560]  若有無可指責的人
[00:10:27.560 --> 00:10:29.560]  只作一個婦人的丈夫
[00:10:29.560 --> 00:10:31.560]  若有無可指責的人
[00:10:31.560 --> 00:10:33.560]  只作一個婦人的丈夫
[00:10:33.560 --> 00:10:35.560]  若有無可指責的人
[00:10:35.560 --> 00:10:37.560]  只作一個婦人的丈夫
[00:10:37.560 --> 00:10:39.560]  若有無可指責的人
[00:10:39.560 --> 00:10:41.560]  只作一個婦人的丈夫
[00:10:41.560 --> 00:10:43.560]  若有無可指責的人
[00:10:43.560 --> 00:10:45.560]  只作一個婦人的丈夫
[00:10:45.560 --> 00:10:47.560]  會否像這些地方一樣呢
[00:10:47.560 --> 00:10:51.160]  我發現原來香港人也不少說謊言
[00:10:51.160 --> 00:10:53.160]  我們看新聞發現
[00:10:53.160 --> 00:10:55.160]  原來新聞告訴我們
[00:10:55.160 --> 00:11:00.760]  每30分鐘就有一宗騙案
[00:11:00.760 --> 00:11:02.760]  就是網上的騙案
[00:11:02.760 --> 00:11:04.760]  你知不知道去年騙了多少錢
[00:11:04.760 --> 00:11:10.760]  大家猜一年在這些電子騙案騙了多少錢
[00:11:10.760 --> 00:11:14.760]  騙了65億
[00:11:14.760 --> 00:11:16.760]  是否很大數
[00:11:16.760 --> 00:11:18.760]  是一個很大的數
[00:11:18.760 --> 00:11:21.960]  可能我們在座當中有人也被騙過
[00:11:21.960 --> 00:11:24.760]  這可能是克里特島的警方
[00:11:24.760 --> 00:11:26.760]  走過也被騙過
[00:11:26.760 --> 00:11:28.760]  有多少香港人被騙過
[00:11:28.760 --> 00:11:30.760]  原來也很多
[00:11:30.760 --> 00:11:32.760]  很多人被騙過
[00:11:32.760 --> 00:11:34.760]  被騙過後經常都會生氣
[00:11:34.760 --> 00:11:36.760]  不是生氣騙你的那個
[00:11:36.760 --> 00:11:38.760]  是生氣自己的
[00:11:38.760 --> 00:11:40.760]  很慘被騙
[00:11:40.760 --> 00:11:42.760]  其實不應該生氣自己的
[00:11:42.760 --> 00:11:45.760]  當然我們期望更加小心一點
[00:11:45.760 --> 00:11:47.760]  這就是克里特島其中一個警方
[00:11:47.760 --> 00:11:52.760]  除了他們島上有很多人說謊言之外
[00:11:52.760 --> 00:11:57.760]  他們另一個警方就是受猶太人影響
[00:11:57.760 --> 00:11:59.760]  裡面說有些奉國禮的人
[00:11:59.760 --> 00:12:02.760]  原來克里特島很早已經有猶太人定居
[00:12:02.760 --> 00:12:05.760]  這些猶太人最主要有兩個教導
[00:12:05.760 --> 00:12:07.760]  第一個是無稽的傳說
[00:12:07.760 --> 00:12:09.760]  第二個是人的命令
[00:12:09.760 --> 00:12:11.760]  不單止他們又殘又爛又說謊言
[00:12:11.760 --> 00:12:14.760]  第二他們經常聽到無稽的傳說
[00:12:14.760 --> 00:12:17.760]  傳說在原來的文字就是myth
[00:12:17.760 --> 00:12:19.760]  就是神話的意思
[00:12:19.760 --> 00:12:21.760]  猶太人是神所揀選的民族
[00:12:21.760 --> 00:12:23.760]  為什麼他們有這麼多神話
[00:12:23.760 --> 00:12:25.760]  可能在先知沉默的幾百年裡
[00:12:25.760 --> 00:12:28.760]  他們已經創造了很多似是而非的神話
[00:12:28.760 --> 00:12:31.760]  有些可能像電視台的靈異小說
[00:12:31.760 --> 00:12:33.760]  但是有些神話
[00:12:33.760 --> 00:12:35.760]  我們當然今天不知道有什麼神話
[00:12:35.760 --> 00:12:38.760]  但是我們知道原來有些似是而非的說法
[00:12:38.760 --> 00:12:42.760]  可以將人類陷入一個很困惑的境況
[00:12:42.760 --> 00:12:45.760]  如果我們剛才說的希特拉也說起潘霍華
[00:12:45.760 --> 00:12:48.760]  希特拉其中一個看法就是
[00:12:48.760 --> 00:12:51.760]  亞利安民族是最優等的民族
[00:12:51.760 --> 00:12:53.760]  猶大民族或者其他民族
[00:12:53.760 --> 00:12:56.760]  是可以不存在這個世界上的
[00:12:56.760 --> 00:12:58.760]  所以有六百萬猶太人的屠殺
[00:12:58.760 --> 00:13:00.760]  是整個香港人口的屠殺
[00:13:00.760 --> 00:13:03.760]  比天災更加可怕
[00:13:03.760 --> 00:13:05.760]  但是這個想法來自哪裡
[00:13:05.760 --> 00:13:07.760]  來自早期物種起源說
[00:13:07.760 --> 00:13:09.760]  人是猴子進化的
[00:13:09.760 --> 00:13:11.760]  其實和動物沒有分別
[00:13:11.760 --> 00:13:14.760]  到最後如果我們這樣相信的時候
[00:13:14.760 --> 00:13:19.760]  一個人的死去和一個動物的死去是沒有分別的
[00:13:19.760 --> 00:13:21.760]  這個在人類的歷史裡
[00:13:21.760 --> 00:13:24.760]  困擾了人類百多二百年
[00:13:24.760 --> 00:13:26.760]  但是我們今天不會相信
[00:13:26.760 --> 00:13:28.760]  我們看不到還有猴子在變人
[00:13:28.760 --> 00:13:32.760]  這個是沒有實際科學支持的學說
[00:13:32.760 --> 00:13:35.760]  我們沒有足夠的化石支持這個學說
[00:13:35.760 --> 00:13:37.760]  你今天看不到豬突然醒了
[00:13:37.760 --> 00:13:39.760]  今天真的很抑鬱
[00:13:39.760 --> 00:13:42.760]  你沒有看到這樣的情況
[00:13:42.760 --> 00:13:44.760]  沒有看到動物還在進化
[00:13:44.760 --> 00:13:47.760]  但是因為達爾文的看法
[00:13:47.760 --> 00:13:48.760]  一些的傳說
[00:13:48.760 --> 00:13:51.760]  他將人類帶到了一個很困難的情況
[00:13:51.760 --> 00:13:55.760]  我們說的是沒有異種物種的進化
[00:13:55.760 --> 00:13:57.760]  可能同種的裡面有更加的改良
[00:13:57.760 --> 00:13:58.760]  這個我們見過
[00:13:58.760 --> 00:14:01.760]  但是達爾文整個的物種起源說
[00:14:01.760 --> 00:14:03.760]  帶來了人類很大的困擾
[00:14:03.760 --> 00:14:06.760]  我想我們在當中大部分人都不相信
[00:14:06.760 --> 00:14:08.760]  我們是猴子變出來的
[00:14:08.760 --> 00:14:11.760]  但是我看今天很多的傳說
[00:14:11.760 --> 00:14:14.760]  藉著很多不同的表達出現
[00:14:14.760 --> 00:14:15.760]  可能在電影裡
[00:14:15.760 --> 00:14:19.760]  電影裡面不單有性別的混淆
[00:14:19.760 --> 00:14:21.760]  更加有宇宙的混淆
[00:14:21.760 --> 00:14:22.760]  我看小朋友的電影
[00:14:22.760 --> 00:14:24.760]  說很多多元的宇宙
[00:14:24.760 --> 00:14:26.760]  一邊看的時候一邊想
[00:14:26.760 --> 00:14:28.760]  兒子看的時候會想些什麼呢
[00:14:28.760 --> 00:14:31.760]  他會想這個宇宙不是唯一真實的宇宙
[00:14:31.760 --> 00:14:34.760]  有很多的他存在在不同的宇宙
[00:14:34.760 --> 00:14:36.760]  將會在不同的時候出現
[00:14:36.760 --> 00:14:38.760]  你覺得這些是卡通片
[00:14:38.760 --> 00:14:39.760]  或者是小朋友的片
[00:14:39.760 --> 00:14:40.760]  沒什麼所謂
[00:14:40.760 --> 00:14:43.760]  但是原來這些片裡面所宣陷的是
[00:14:43.760 --> 00:14:46.760]  這個世界沒有真理
[00:14:46.760 --> 00:14:47.760]  沒有真實的
[00:14:47.760 --> 00:14:49.760]  沒有絕對的真相
[00:14:49.760 --> 00:14:51.760]  你選擇信什麼就是信什麼
[00:14:51.760 --> 00:14:54.760]  甚至我們可以說我們有多元的家庭
[00:14:54.760 --> 00:14:56.760]  有多元的性別
[00:14:56.760 --> 00:14:58.760]  性別不是再用我們的生理
[00:14:58.760 --> 00:15:00.760]  或者公共空間去定義
[00:15:00.760 --> 00:15:03.760]  而是用我們的心理自己認為去定義
[00:15:03.760 --> 00:15:06.760]  早前在高等法院有一個判案的案例
[00:15:06.760 --> 00:15:13.760]  說到有兩位由女未完成性別重置手術的朋友
[00:15:13.760 --> 00:15:14.760]  說自己是男性
[00:15:14.760 --> 00:15:17.760]  就要求要改身份證
[00:15:17.760 --> 00:15:19.760]  可能好像是一個個人的選擇
[00:15:19.760 --> 00:15:21.760]  但是在明光社的回應裡面提醒我們
[00:15:21.760 --> 00:15:23.760]  這個不是一個個人的選擇
[00:15:23.760 --> 00:15:26.760]  而是一個公共空間倫理的考慮
[00:15:26.760 --> 00:15:28.760]  早前就是在這個月
[00:15:28.760 --> 00:15:31.760]  就在上個月在蘇格蘭有一個很極端的新聞
[00:15:31.760 --> 00:15:33.760]  當然我們知道性別混淆是一件很困難的事
[00:15:33.760 --> 00:15:36.760]  我們教會也很想跟這些朋友同行
[00:15:36.760 --> 00:15:38.760]  但是在蘇格蘭有一個極端的新聞
[00:15:38.760 --> 00:15:39.760]  令我們再一次重新思想
[00:15:39.760 --> 00:15:41.760]  一個人就是這位朋友
[00:15:41.760 --> 00:15:43.760]  叫做布爾森
[00:15:43.760 --> 00:15:47.760]  他在婚姻裡面曾經有一個異性的婚姻
[00:15:47.760 --> 00:15:49.760]  不過他說自己是跨性別人士
[00:15:49.760 --> 00:15:50.760]  說自己是一個女性
[00:15:50.760 --> 00:15:51.760]  他虐待他的妻子
[00:15:51.760 --> 00:15:54.760]  然後離婚之後犯了兩次強姦罪
[00:15:54.760 --> 00:15:56.760]  然後被警察抓的時候
[00:15:56.760 --> 00:15:58.760]  他要進入女子監獄
[00:15:58.760 --> 00:16:01.760]  但是引起了言論的譁然
[00:16:01.760 --> 00:16:04.760]  因為裡面沒有考慮到公共空間的問題
[00:16:04.760 --> 00:16:05.760]  雖然是一個監獄
[00:16:05.760 --> 00:16:07.760]  但是女性的權益在哪裡呢?
[00:16:07.760 --> 00:16:09.760]  女性被保護在哪裡呢?
[00:16:09.760 --> 00:16:11.760]  不是你自己覺得
[00:16:11.760 --> 00:16:14.760]  而是整個群體怎麼看待這件事呢?
[00:16:14.760 --> 00:16:15.760]  在過去的十年裡
[00:16:15.760 --> 00:16:20.760]  我們看到在性別混淆的焦慮焦躁的孩子
[00:16:20.760 --> 00:16:22.760]  是多了很多
[00:16:22.760 --> 00:16:23.760]  在英國和美國
[00:16:23.760 --> 00:16:25.760]  由十倍到一百倍不等
[00:16:25.760 --> 00:16:27.760]  以至很多公共資源
[00:16:27.760 --> 00:16:30.760]  幫助這些孩子在不同性別的選擇裡
[00:16:30.760 --> 00:16:31.760]  走來走去
[00:16:31.760 --> 00:16:32.760]  又做很多手術
[00:16:32.760 --> 00:16:34.760]  很多心理輔導
[00:16:34.760 --> 00:16:36.760]  這些都是在公共空間裡
[00:16:36.760 --> 00:16:38.760]  我們很少討論的事情
[00:16:38.760 --> 00:16:40.760]  但是正正這些想法
[00:16:40.760 --> 00:16:42.760]  好像是真理
[00:16:42.760 --> 00:16:43.760]  卻是傳說
[00:16:43.760 --> 00:16:46.760]  衝擊著整個社會
[00:16:46.760 --> 00:16:47.760]  不要說教會
[00:16:47.760 --> 00:16:48.760]  是整個社會
[00:16:48.760 --> 00:16:50.760]  如何更有效保障我們的婦女
[00:16:50.760 --> 00:16:54.760]  是一個我們都要面對的議題
[00:16:54.760 --> 00:16:58.760]  不單止是傳說神話
[00:16:58.760 --> 00:17:01.760]  這些不是單單一個故事
[00:17:01.760 --> 00:17:02.760]  而是我們看到的
[00:17:02.760 --> 00:17:04.760]  可以影響整個人類歷史的進程
[00:17:04.760 --> 00:17:06.760]  甚至潘博華也是這樣
[00:17:06.760 --> 00:17:09.760]  對抗一個納粹德國的權柄
[00:17:09.760 --> 00:17:12.760]  擺上了自己的生命
[00:17:12.760 --> 00:17:14.760]  因為這些神話
[00:17:14.760 --> 00:17:17.760]  會產生更多無謂的辯論
[00:17:17.760 --> 00:17:19.760]  當時教會可能有很多猶太人
[00:17:19.760 --> 00:17:20.760]  或者當時克里特人
[00:17:20.760 --> 00:17:22.760]  熱衷用這些無稽的神話
[00:17:22.760 --> 00:17:25.760]  去建立自己自我的形象
[00:17:25.760 --> 00:17:28.760]  甚至在教會的地位
[00:17:28.760 --> 00:17:30.760]  更加嚴重的
[00:17:30.760 --> 00:17:34.760]  這些辯論引致了六百萬猶太人的死亡
[00:17:34.760 --> 00:17:36.760]  當人脫離了聖經的真理
[00:17:36.760 --> 00:17:37.760]  就陷入了這些困難裡
[00:17:37.760 --> 00:17:38.760]  猶太人還有第二個問題
[00:17:38.760 --> 00:17:41.760]  就是用人的命令廢棄了神的美意
[00:17:41.760 --> 00:17:42.760]  有時他們這些辯論
[00:17:42.760 --> 00:17:44.760]  好像帶來人類很多的自由
[00:17:44.760 --> 00:17:45.760]  但是它是廢棄了
[00:17:45.760 --> 00:17:49.760]  神對人很多的美善的心意
