
[00:00:00.000 --> 00:00:05.560]  我們五堂崇拜繼續有《仕途行傳》的講道系列
[00:02:38.200 --> 00:02:42.000]  那天的門徒大約增加了三千人
[00:02:42.000 --> 00:02:43.720]  一天增加三千人
[00:02:43.720 --> 00:02:45.440]  很厲害
[00:02:45.440 --> 00:02:48.240]  他們信了主又受了洗之後
[00:02:48.240 --> 00:02:49.480]  又做了什麼呢?
[00:02:49.480 --> 00:02:51.000]  我們繼續看四十二節
[00:02:51.000 --> 00:02:52.200]  就說
[00:02:52.200 --> 00:02:55.640]  他們都專心致志於使徒的教導
[00:02:55.640 --> 00:02:57.120]  就是
[00:02:57.120 --> 00:02:58.400]  使徒教他們
[00:02:58.400 --> 00:02:59.880]  應該是教主禱文
[00:02:59.880 --> 00:03:01.720]  耶穌說什麼比喻
[00:03:01.720 --> 00:03:02.960]  教這些
[00:03:02.960 --> 00:03:05.120]  然後他們一起團契
[00:03:05.120 --> 00:03:06.120]  一起抹餅
[00:03:06.120 --> 00:03:09.000]  就是我們的手
[00:03:09.000 --> 00:03:09.640]  聖餐
[00:03:09.640 --> 00:03:10.600]  抹餅
[00:03:10.600 --> 00:03:11.520]  還有祈禱
[00:03:11.520 --> 00:03:14.200]  大家都是很專心去做這幾件事
[00:03:14.200 --> 00:03:15.600]  四十三節就說
[00:03:15.600 --> 00:03:18.080]  各人都起了敬畏的心
[00:03:18.080 --> 00:03:20.840]  使徒又行了很多祈示神蹟
[00:03:20.840 --> 00:03:23.760]  所有信的人都聚在一起
[00:03:23.760 --> 00:03:24.560]  好了
[00:03:24.560 --> 00:03:25.440]  就說問題了
[00:03:25.440 --> 00:03:27.880]  初期教會到現在這個時刻
[00:03:27.880 --> 00:03:32.120]  聚在一起的人數有一百二十再加三千
[00:03:32.120 --> 00:03:34.280]  就是三千一百二十
[00:03:34.280 --> 00:03:35.400]  大概
[00:03:35.400 --> 00:03:36.680]  有多少人呢?
[00:03:36.680 --> 00:03:39.000]  我們這裡兩二三樓加起來
[00:03:39.000 --> 00:03:41.440]  你猜大概多少人呢?
[00:03:41.440 --> 00:03:43.000]  都不夠一千
[00:03:43.000 --> 00:03:47.720]  那時是三倍的人聚在一起
[00:03:47.720 --> 00:03:49.240]  你想想多麼的虛憾
[00:03:49.240 --> 00:03:50.360]  一起祈禱
[00:03:50.360 --> 00:03:51.640]  一起聽使徒的教導
[00:03:51.640 --> 00:03:53.360]  一起去抹餅
[00:03:53.360 --> 00:03:55.200]  那麼
[00:03:55.200 --> 00:03:57.520]  有三千多人一起聚集
[00:03:57.520 --> 00:03:59.600]  還要是整天聚集
[00:03:59.600 --> 00:04:02.480]  你猜他們的需要是什麼呢?
[00:04:02.480 --> 00:04:04.600]  人最基本的需要是
[00:04:04.600 --> 00:04:05.560]  要吃東西
[00:04:05.560 --> 00:04:06.720]  你看使徒行傳
[00:04:06.720 --> 00:04:09.040]  一直都是會說吃的
[00:04:09.040 --> 00:04:10.680]  最基本是吃東西
[00:04:10.680 --> 00:04:13.240]  其實他們去耶路撒冷過節
[00:04:13.240 --> 00:04:15.800]  其實通常都是打算逗留七天
[00:04:15.800 --> 00:04:17.240]  但是因為他信了主
[00:04:17.240 --> 00:04:18.040]  又一起聚集
[00:04:18.040 --> 00:04:20.600]  所以就留得久一點
[00:04:20.600 --> 00:04:21.720]  又要吃東西
[00:04:21.720 --> 00:04:22.800]  又有這些需要
[00:04:22.800 --> 00:04:24.040]  那怎麼辦呢?
[00:04:24.040 --> 00:04:26.600]  我們繼續看下去
[00:04:26.600 --> 00:04:27.800]  二章四十四節
[00:04:27.800 --> 00:04:29.400]  所有信的人聚在一起
[00:04:29.400 --> 00:04:30.920]  三千多人聚在一起
[00:04:30.920 --> 00:04:32.880]  於是就凡物公用
[00:04:32.880 --> 00:04:34.040]  凡物公用
[00:04:34.040 --> 00:04:36.600]  就是
[00:04:36.600 --> 00:04:37.840]  我的理由可以用
[00:04:37.840 --> 00:04:39.880]  你的理由可以用
[00:04:39.880 --> 00:04:41.400]  然後
[00:04:41.400 --> 00:04:43.120]  他們的應對方法
[00:04:43.120 --> 00:04:44.680]  如何面對這些需要
[00:04:44.680 --> 00:04:46.080]  就是凡物公用
[00:04:46.080 --> 00:04:49.000]  然後用完的一天
[00:04:49.000 --> 00:04:49.560]  怎麼辦呢?
[00:04:49.560 --> 00:04:51.280]  所有東西都有用完的一天
[00:04:51.280 --> 00:04:52.440]  四十五節就說
[00:04:52.440 --> 00:04:55.240]  又將產業和財物都賣了
[00:04:55.240 --> 00:04:57.960]  按個人的需要分給大家
[00:04:57.960 --> 00:05:00.200]  所以見到初期教會
[00:05:00.200 --> 00:05:04.720]  他們是很看重弟兄姊妹的需要
[00:05:04.720 --> 00:05:08.200]  然後物質不是最重要
[00:05:08.200 --> 00:05:11.280]  人的要吃飯是最重要的
[00:05:11.280 --> 00:05:14.240]  所以他們就這樣凡物公用
[00:05:14.240 --> 00:05:16.240]  又賣了田產
[00:05:16.240 --> 00:05:21.240]  當時是沒有政府、縱緩這些東西的
[00:05:21.240 --> 00:05:25.560]  所以他們是要自己互相供應
[00:05:25.560 --> 00:05:29.440]  他們三千多人聚集
[00:05:29.440 --> 00:05:30.440]  其實很難
[00:05:30.440 --> 00:05:32.360]  就算禮堂我們也擠不完這麼多人
[00:05:32.360 --> 00:05:33.840]  他們在哪裡聚集呢?
[00:05:33.840 --> 00:05:35.960]  二章四十六節就說到
[00:05:35.960 --> 00:05:41.320]  他們在聖殿那裡聚集
[00:05:41.320 --> 00:05:41.960]  四十六節
[00:05:41.960 --> 00:05:45.000]  他們天天行切地、同心合意地
[00:05:45.000 --> 00:05:46.640]  在聖殿裡聚集
[00:05:46.640 --> 00:05:48.520]  又在各人家裡抹餅
[00:05:48.520 --> 00:05:49.600]  守聖餐
[00:05:49.600 --> 00:05:52.360]  懷著快樂、單純的心吃飯
[00:05:52.360 --> 00:05:54.600]  吃飯是大家一起做
[00:05:54.600 --> 00:05:56.400]  所以由凡物公用
[00:05:56.400 --> 00:05:57.720]  然後又賣了產業
[00:05:57.720 --> 00:06:00.760]  所以他們就一起吃飯
[00:06:00.760 --> 00:06:02.520]  又讚美神
[00:06:02.520 --> 00:06:04.400]  獲得全體民眾的喜愛
[00:06:04.400 --> 00:06:07.760]  然後主天天每一天
[00:06:07.760 --> 00:06:09.840]  都將得救的人數加給他們
[00:06:09.840 --> 00:06:13.040]  所以教會又越來越多人
[00:06:13.040 --> 00:06:15.160]  因為其他未信的看到
[00:06:15.160 --> 00:06:16.920]  哇,很羨慕他們這樣
[00:06:16.920 --> 00:06:19.160]  這麼同心一切去敬拜
[00:06:19.160 --> 00:06:21.680]  又更加多人信主
[00:06:21.680 --> 00:06:23.640]  這個教會越來越大
[00:06:23.640 --> 00:06:26.240]  面對的需要也越來越大
[00:06:26.240 --> 00:06:29.720]  我們這裡就看到
[00:06:29.720 --> 00:06:31.040]  說到大綱的第一點
[00:06:31.040 --> 00:06:34.680]  初期教會面對挑戰的時候
[00:06:34.680 --> 00:06:36.840]  他們的應對方法是什麼呢?
[00:06:36.840 --> 00:06:39.400]  凡物公用
[00:06:39.400 --> 00:06:41.480]  在《史唐傳》開頭
[00:06:41.480 --> 00:06:43.480]  是經常出現這幾個字的
[00:06:43.480 --> 00:06:49.240]  到了第四章四節
[00:06:49.240 --> 00:06:50.840]  聽到這個道的人
[00:06:50.840 --> 00:06:52.360]  很多都相信了
[00:06:52.360 --> 00:06:56.080]  男人的數目約有五千
[00:06:56.080 --> 00:06:59.640]  你想想如果男人都有五千
[00:06:59.640 --> 00:07:02.600]  如果他帶上老婆、子女
[00:07:02.600 --> 00:07:05.560]  這個教會有多少人呢?
[00:07:05.560 --> 00:07:07.440]  都一萬左右吧
[00:07:07.440 --> 00:07:08.760]  最少保守估計
[00:07:08.760 --> 00:07:10.040]  是過一萬人
[00:07:10.040 --> 00:07:12.480]  我不知道他有多少人的需要
[00:07:12.480 --> 00:07:14.880]  當你十分之一的人有需要
[00:07:14.880 --> 00:07:16.760]  過千的人有需要
[00:07:16.760 --> 00:07:19.880]  這個需要都是很龐大的
[00:07:19.880 --> 00:07:24.280]  每一天未必三餐這麼豐富
[00:07:24.280 --> 00:07:29.480]  每天兩餐都要應付過萬人的需要
[00:07:29.480 --> 00:07:32.240]  初期教會最起一起的人數
[00:07:32.240 --> 00:07:34.640]  已經增長到五千人
[00:07:34.640 --> 00:07:36.200]  到了第四章三十二節
[00:07:36.200 --> 00:07:39.520]  形容到那一群信徒有什麼特徵呢?
[00:07:39.520 --> 00:07:41.440]  這個也是初期教會
[00:07:41.440 --> 00:07:43.440]  耶路撒冷教會的特徵
[00:07:43.440 --> 00:07:45.280]  他們有四個特徵
[00:07:45.280 --> 00:07:48.000]  第一個就是他們一心一意
[00:07:48.000 --> 00:07:50.960]  英文是Of one heart and one soul
[00:07:50.960 --> 00:07:53.000]  哇!真是一心一意
[00:07:53.000 --> 00:07:54.760]  很合一
[00:07:54.760 --> 00:07:57.080]  很united的他們
[00:07:57.080 --> 00:07:58.720]  第二個特徵就是
[00:07:58.720 --> 00:08:02.680]  沒有一個人說自己的什麼東西是自己的
[00:08:02.680 --> 00:08:04.320]  一切都是公用的
[00:08:04.320 --> 00:08:06.800]  They had everything in common
[00:08:06.800 --> 00:08:09.240]  所以就是這樣
[00:08:09.240 --> 00:08:11.840]  對物質有這樣的價值觀
[00:08:11.840 --> 00:08:12.840]  不是我的
[00:08:12.840 --> 00:08:15.000]  全部都是神賜給我們
[00:08:15.000 --> 00:08:17.400]  然後我們是一個好的管家
[00:08:17.400 --> 00:08:19.040]  所以大家就一起用
[00:08:19.040 --> 00:08:20.360]  有需要的話
[00:08:20.360 --> 00:08:21.760]  這是第二個特徵
[00:08:21.760 --> 00:08:24.040]  所以就出現凡物公用這件事
[00:08:24.040 --> 00:08:27.200]  第三個特徵就是使徒
[00:08:27.200 --> 00:08:30.040]  就是耶穌的門徒
[00:08:30.040 --> 00:08:31.560]  他們大有能力
[00:08:31.560 --> 00:08:33.000]  Great power
[00:08:33.000 --> 00:08:35.320]  為主耶穌的復活作見證
[00:08:35.320 --> 00:08:37.720]  周圍傳說耶穌已經從死裡復活了
[00:08:37.720 --> 00:08:38.520]  我們要信祂
[00:08:38.520 --> 00:08:39.520]  祂是我們的救主
[00:08:39.520 --> 00:08:41.040]  尼塞亞
[00:08:41.040 --> 00:08:44.000]  第四個特徵就是
[00:08:44.000 --> 00:08:45.080]  這個初期教會
[00:08:45.080 --> 00:08:48.480]  他們全都大德恩惠
[00:08:48.480 --> 00:08:50.000]  英文是Great grace
[00:08:50.000 --> 00:08:52.920]  很多的恩典淋到他們身上
[00:08:52.920 --> 00:08:55.160]  羨慕這間教會嗎?
[00:08:55.160 --> 00:08:58.360]  所以初期教會可以說是
[00:08:58.360 --> 00:09:00.640]  教會歷史裡面的典範
[00:09:00.640 --> 00:09:01.720]  很ideal的
[00:09:01.720 --> 00:09:03.120]  他們很合一
[00:09:03.120 --> 00:09:05.520]  團契生活很美好
[00:09:05.520 --> 00:09:07.920]  那麼
[00:09:07.920 --> 00:09:09.480]  我們就會問一個問題
[00:09:09.480 --> 00:09:12.160]  他們可以凡物公用
[00:09:12.160 --> 00:09:13.800]  我們今天可以嗎?
[00:09:13.800 --> 00:09:15.320]  你願不願意?
[00:09:15.320 --> 00:09:17.600]  賣掉你的產業
[00:09:17.600 --> 00:09:18.280]  可以嗎?
[00:09:18.280 --> 00:09:19.560]  我們繼續看下去
[00:09:19.560 --> 00:09:23.000]  為什麼他們可以做到凡物公用呢?
[00:09:23.000 --> 00:09:24.920]  首先就是他們很合一
[00:09:24.920 --> 00:09:25.680]  一心一意
[00:09:25.680 --> 00:09:28.520]  還有他們對錢財的價值觀很正確
[00:09:28.520 --> 00:09:31.920]  東西不是屬於我暫時管理著的
[00:09:31.920 --> 00:09:35.560]  所以凡物公用對於他們來說是沒有問題的
[00:09:35.560 --> 00:09:37.240]  但是今天我們就認為
[00:09:37.240 --> 00:09:38.800]  我的東西是我的
[00:09:38.800 --> 00:09:41.200]  為什麼我要給你用
[00:09:41.200 --> 00:09:43.680]  我們的價值觀跟他們不一樣
[00:09:43.680 --> 00:09:45.920]  所以我們又不同心
[00:09:45.920 --> 00:09:51.200]  所以很難做到他們那種的凡物公用
[00:09:51.200 --> 00:09:53.080]  但是我們都會問
[00:09:53.080 --> 00:09:58.160]  為什麼他們可以甚至去到這麼盡
[00:09:58.160 --> 00:10:02.120]  賣掉產業去幫助其他有需要的信徒呢?
[00:10:02.120 --> 00:10:03.720]  就像剛才那位壽司哥那樣
[00:10:03.720 --> 00:10:05.520]  真的一一都放上去
[00:10:05.520 --> 00:10:07.040]  你有地又賣
[00:10:07.040 --> 00:10:09.080]  物業又賣
[00:10:09.080 --> 00:10:13.040]  什麼都賣了就是供應缺乏
[00:10:13.040 --> 00:10:14.600]  這樣看完
[00:10:14.600 --> 00:10:16.640]  他們這樣做三十四節
[00:10:16.640 --> 00:10:19.800]  他們當中是沒有一個人有缺乏的
[00:10:19.800 --> 00:10:22.240]  你說他們做得多好
[00:10:22.240 --> 00:10:23.520]  一萬人都沒有缺乏
[00:10:23.520 --> 00:10:26.800]  因為凡有田產或者房屋
[00:10:26.800 --> 00:10:29.200]  都將他們賣掉
[00:10:29.200 --> 00:10:33.040]  將賣得的價錢拿來
[00:10:33.040 --> 00:10:34.960]  放在使徒的腳前
[00:10:34.960 --> 00:10:38.280]  然後按照個人的需要分給每一個人
[00:10:38.280 --> 00:10:42.760]  所以每一個人都沒有缺乏
[00:10:42.760 --> 00:10:47.640]  我們看到除了他們很合一
[00:10:47.640 --> 00:10:50.600]  還有神在他們當中工作
[00:10:50.600 --> 00:10:53.360]  還有這個也是舊約的教導
[00:10:53.360 --> 00:10:55.240]  所以他們真的很自動波
[00:10:55.240 --> 00:10:56.600]  一看到有人有需要
[00:10:56.600 --> 00:10:58.640]  就馬上去幫忙
[00:10:58.640 --> 00:10:59.720]  這個舊約是什麼呢?
[00:10:59.720 --> 00:11:00.840]  就是《摩西五經》
[00:11:00.840 --> 00:11:05.320]  《新命記》十四章二十八至二十九節
[00:11:05.320 --> 00:11:07.320]  我請大家一起讀這兩節
[00:11:07.320 --> 00:11:08.320]  預備起
[00:11:08.320 --> 00:11:37.320]  (閩南語)
[00:11:37.320 --> 00:11:40.400]  這個是他們《摩西五經》
[00:11:40.400 --> 00:11:42.840]  所以猶太人很清楚
[00:11:42.840 --> 00:11:45.000]  每三年的最後一年
[00:11:45.000 --> 00:11:46.520]  都有十分之一出來
[00:11:46.520 --> 00:11:48.360]  好像今天的慈惠奉獻
[00:11:48.360 --> 00:11:50.640]  就是幫助利微人
[00:11:50.640 --> 00:11:54.000]  寄居者和孤兒寡婦
[00:11:54.000 --> 00:11:55.400]  目的是什麼呢?
[00:11:55.400 --> 00:11:57.080]  不是要他們很富足
[00:11:57.080 --> 00:11:59.400]  而是要他們吃得飽足
[00:11:59.400 --> 00:12:01.720]  所以經常都是講吃的問題
[00:12:01.720 --> 00:12:02.720]  吃得飽足
[00:12:02.720 --> 00:12:06.760]  如果猶太人這樣去進行神的話
[00:12:06.760 --> 00:12:07.960]  他們會有什麼福氣呢?
[00:12:07.960 --> 00:12:09.920]  剛才經文說
[00:12:09.920 --> 00:12:10.600]  綠色字
[00:12:10.600 --> 00:12:11.360]  我們看看
[00:12:11.360 --> 00:12:12.280]  綠色字
[00:12:12.280 --> 00:12:14.480]  就是耶和華的神
[00:12:14.480 --> 00:12:18.680]  就會在你手上的一切事上賜福給你
[00:12:18.680 --> 00:12:20.680]  所以他們知道他們這樣做
[00:12:20.680 --> 00:12:22.640]  神就會賜福給他們
[00:12:22.640 --> 00:12:25.880]  你想不想神也這樣賜福給你?
[00:12:25.880 --> 00:12:28.560]  在你手上所做的一切事上都賜福給你
[00:12:28.560 --> 00:12:29.880]  如果我們想
[00:12:29.880 --> 00:12:33.600]  我們就要去滿足神的心意
[00:12:33.600 --> 00:12:37.320]  就是不希望窮人吃不飽
[00:12:37.320 --> 00:12:38.920]  起碼要吃得飽足
[00:12:38.920 --> 00:12:41.200]  另外一段
[00:12:41.200 --> 00:12:43.480]  《生命記》的經文
[00:12:43.480 --> 00:12:46.280]  就是15章7至11節
[00:12:46.280 --> 00:12:48.280]  這裡的命令就是
[00:12:48.280 --> 00:12:50.640]  如果你的弟兄之中有窮人
[00:12:50.640 --> 00:12:51.840]  在你們當中
[00:12:51.840 --> 00:12:52.560]  即是很近
[00:12:52.560 --> 00:12:53.040]  在你們當中
[00:12:53.040 --> 00:12:53.920]  在你們附近
[00:12:53.920 --> 00:12:55.520]  你不可以硬著心
[00:12:55.520 --> 00:12:59.960]  不可以袖手不顧你貧窮的弟兄
[00:12:59.960 --> 00:13:02.480]  你一定要向他張開手
[00:13:02.480 --> 00:13:04.560]  慷慨地謝給他
[00:13:04.560 --> 00:13:05.920]  按他缺乏的
[00:13:05.920 --> 00:13:07.520]  補足他的缺乏
[00:13:07.520 --> 00:13:09.760]  你也要慷慨地給他
[00:13:09.760 --> 00:13:10.320]  英文是
[00:13:10.320 --> 00:13:12.200]  You shall give to him freely
[00:13:12.200 --> 00:13:12.960]  Freely
[00:13:12.960 --> 00:13:14.160]  就是很慷慨
[00:13:14.160 --> 00:13:16.160]  是真的免費送給你
[00:13:16.160 --> 00:13:17.960]  你不用還的
[00:13:17.960 --> 00:13:20.760]  耶和華的神就會因這事的緣故
[00:13:20.760 --> 00:13:22.720]  在你一切的工作上
[00:13:22.720 --> 00:13:24.800]  和你手上所做的一切事上
[00:13:24.800 --> 00:13:26.200]  都賜福給你
[00:13:26.200 --> 00:13:28.920]  和剛才那個祝福一樣嗎?
[00:13:28.920 --> 00:13:29.200]  一樣
[00:13:29.200 --> 00:13:30.680]  所以重複說一兩次
[00:13:30.680 --> 00:13:33.280]  也是要幫助窮乏人
[00:13:33.280 --> 00:13:35.480]  這裡最重要的是
[00:13:35.480 --> 00:13:37.800]  你不要弄孤寒
[00:13:37.800 --> 00:13:38.800]  不可以袖手旁觀
[00:13:38.800 --> 00:13:40.600]  要幫助他們
[00:13:40.600 --> 00:13:42.920]  所以我們還有十一節
[00:13:42.920 --> 00:13:45.400]  也是很精準的
[00:13:45.400 --> 00:13:46.960]  正因為在地上
[00:13:46.960 --> 00:13:48.680]  總不會沒有窮人
[00:13:48.680 --> 00:13:50.760]  神已經說了
[00:13:50.760 --> 00:13:54.280]  地上一定會有窮人在我們當中
[00:13:54.280 --> 00:13:56.160]  所以神就吩咐
[00:13:56.160 --> 00:13:57.000]  這樣說
[00:13:57.000 --> 00:13:59.600]  你一定要張開你的手
[00:13:59.600 --> 00:14:02.280]  幫助你地上困苦
[00:14:02.280 --> 00:14:04.280]  貧窮的弟兄
[00:14:04.280 --> 00:14:06.360]  困苦就是很需要
[00:14:06.360 --> 00:14:07.720]  很有需要
[00:14:07.720 --> 00:14:08.240]  poor
[00:14:08.240 --> 00:14:10.600]  這裡貧窮也說了好幾次
[00:14:10.600 --> 00:14:12.160]  我們明白猶太人
[00:14:12.160 --> 00:14:14.520]  原來他們有這些教導的時候
[00:14:14.520 --> 00:14:17.480]  所以他們初期教會就很自動波
[00:14:17.480 --> 00:14:18.440]  販物公用了
[00:14:18.440 --> 00:14:19.000]  不夠吃
[00:14:19.000 --> 00:14:21.320]  賣了產業
[00:14:21.320 --> 00:14:23.480]  去幫助身邊的弟兄姊妹
[00:14:23.480 --> 00:14:26.360]  以致過萬人的教會
[00:14:26.360 --> 00:14:28.520]  每天都一起聚會
[00:14:28.520 --> 00:14:31.920]  一起吃得飽足
[00:14:31.920 --> 00:14:34.400]  回看《士徒人傳》
[00:14:34.400 --> 00:14:37.400]  明白了他們為什麼可以販物公用之後
[00:14:37.400 --> 00:14:40.320]  我們看一個好的榜樣
[00:14:40.320 --> 00:14:42.560]  就是《士徒人傳》四章三十六節
[00:14:42.560 --> 00:14:43.800]  這裡說到
[00:14:43.800 --> 00:14:45.520]  當期教會有一個人
[00:14:45.520 --> 00:14:47.280]  叫約瑟(Joseph)
[00:14:47.280 --> 00:14:50.160]  試圖稱他為巴拿巴
[00:14:50.160 --> 00:14:51.080]  翻譯出來
[00:14:51.080 --> 00:14:53.520]  巴拿巴的意思就是
[00:14:53.520 --> 00:14:55.000]  慰勉之子
[00:14:55.000 --> 00:14:56.560]  就是安慰
[00:14:56.560 --> 00:14:57.680]  又勸勉
[00:14:57.680 --> 00:14:59.040]  是很好的英文
[00:14:59.040 --> 00:15:00.840]  就是Son of Encouragement
[00:15:00.840 --> 00:15:02.360]  他做了什麼呢
[00:15:02.360 --> 00:15:05.000]  他是利美人原籍賽普老師
[00:15:05.000 --> 00:15:08.760]  他很遠來到耶路撒冷過節
[00:15:08.760 --> 00:15:12.160]  巴拿巴賣了自己的田地
[00:15:12.160 --> 00:15:15.680]  把錢拿來放在試圖面前
[00:15:15.680 --> 00:15:20.040]  他真的一一都放在試圖的腳前
[00:15:20.040 --> 00:15:22.640]  你覺得他慷不慷慨
[00:15:22.640 --> 00:15:24.320]  他能否鼓勵你
[00:15:24.320 --> 00:15:24.920]  鼓勵到
[00:15:24.920 --> 00:15:27.120]  所以叫Son of Encouragement
[00:15:27.120 --> 00:15:28.840]  勸慰之子
[00:15:28.840 --> 00:15:31.520]  你想不想教會多些巴拿巴
[00:15:31.520 --> 00:15:34.520]  或者我們自己也可以做巴拿巴
[00:15:34.520 --> 00:15:38.120]  我們看完第一點
[00:15:38.120 --> 00:15:42.240]  就是《港道大綱》的程序表
[00:15:42.240 --> 00:15:42.840]  第一點
[00:15:42.840 --> 00:15:45.240]  初期教會面對的挑戰應對方法
[00:15:45.240 --> 00:15:46.640]  剛才就是凡物公用
[00:15:46.640 --> 00:15:47.840]  還有一個
[00:15:47.840 --> 00:15:50.440]  按神心意的好榜樣
[00:15:50.440 --> 00:15:53.080]  他真的根據《魔獸律法》的教導這樣說
[00:15:53.080 --> 00:15:54.160]  就是巴拿巴
[00:15:54.160 --> 00:15:57.720]  他一一都放上了
[00:15:57.720 --> 00:16:00.040]  很慷慨
[00:16:00.040 --> 00:16:02.080]  真的是好的榜樣
[00:16:02.080 --> 00:16:05.560]  我們看了第二章第四章
[00:16:05.560 --> 00:16:06.840]  其實有兩節
[00:16:06.840 --> 00:16:10.280]  你看看二章四十四和四章三十二節
[00:16:10.280 --> 00:16:15.680]  有什麼相似的地方
[00:16:15.680 --> 00:16:18.000]  基本上說的話都是一樣的
[00:16:18.000 --> 00:16:19.640]  就是那些人聚集在一起
[00:16:19.640 --> 00:16:21.840]  凡物公用
[00:16:21.840 --> 00:16:24.120]  然後用到不夠的時候
[00:16:24.120 --> 00:16:26.360]  就賣了他們的產業和財物
[00:16:26.360 --> 00:16:27.360]  房屋
[00:16:27.360 --> 00:16:30.240]  然後按個人的需要分給他們
[00:16:30.240 --> 00:16:33.560]  所以無論第二章到第四章
[00:16:33.560 --> 00:16:37.240]  都是說初期教會他們是這個情況的
[00:16:37.240 --> 00:16:41.760]  但是雖然初期教會是這樣
[00:16:41.760 --> 00:16:43.160]  但是我們要留意
[00:16:43.160 --> 00:16:45.120]  這個不是聖經的命令
