
[00:00:00.000 --> 00:00:06.000]  突然間會有五芒 謝謝敬拜隊帶領我們敬拜
[00:02:35.000 --> 00:02:38.000]  之後要養一隻數碼暴龍成長
[00:02:38.000 --> 00:02:40.000]  我覺得很開心 進化
[00:02:40.000 --> 00:02:44.000]  小時候覺得跟一班朋友一起成長
[00:02:44.000 --> 00:02:47.000]  好像是一件很美好的事情
[00:02:47.000 --> 00:02:51.000]  不過當我們回到現實的時候
[00:02:51.000 --> 00:02:57.000]  有時候我們看成長是否也是一件這麼熱血的事情
[00:02:57.000 --> 00:03:00.000]  當我們想成長我們會想到什麼呢?
[00:03:00.000 --> 00:03:05.000]  可能我們會想到成長原來有很多期望要滿足
[00:03:05.000 --> 00:03:07.000]  當成長去到某一個階段
[00:03:07.000 --> 00:03:09.000]  我們有很多不同的角色和責任
[00:03:09.000 --> 00:03:11.000]  我們就要做很多不同的事情
[00:03:11.000 --> 00:03:15.000]  小時候可能我們要學習慢慢成長
[00:03:15.000 --> 00:03:17.000]  學習對別人有禮貌
[00:03:17.000 --> 00:03:21.000]  長大後我們要學習怎樣去待人處事
[00:03:21.000 --> 00:03:23.000]  當我們去讀書我們要去成長
[00:03:23.000 --> 00:03:26.000]  我們要怎樣去續學做一個好的學生
[00:03:26.000 --> 00:03:29.000]  彷彿年紀去到某一個階段
[00:03:29.000 --> 00:03:33.000]  因為你要去成熟的緣故
[00:03:33.000 --> 00:03:36.000]  你就要去回應不同的期望
[00:03:36.000 --> 00:03:39.000]  你多了一些角色多了一些身份的時候
[00:03:39.000 --> 00:03:46.000]  你就被迫要去成長去滿足角色所帶來的一些責任
[00:03:46.000 --> 00:03:49.000]  當這個世界定義成長是什麼呢?
[00:03:49.000 --> 00:03:53.000]  它定義成長就是我們要不斷去努力做好
[00:03:53.000 --> 00:03:56.000]  我們要慢慢去努力去竭力成為完美
[00:03:56.000 --> 00:03:58.000]  我們要去到某一個階段
[00:03:58.000 --> 00:04:01.000]  我們要回應很多不同的要求
[00:04:01.000 --> 00:04:02.000]  當我們經常都會想
[00:04:02.000 --> 00:04:05.000]  當多了這些角色多了這些身份的時候
[00:04:05.000 --> 00:04:07.000]  好像有很多事情要去做
[00:04:07.000 --> 00:04:09.000]  有時候當我們去想的時候
[00:04:09.000 --> 00:04:11.000]  或者我們想成長這兩個字
[00:04:11.000 --> 00:04:14.000]  有時候都會覺得好像很疲累
[00:04:14.000 --> 00:04:16.000]  好像很心力交瘁
[00:04:16.000 --> 00:04:18.000]  難怪這個年代有很多人
[00:04:18.000 --> 00:04:20.000]  當見到成長這個字的時候
[00:04:20.000 --> 00:04:24.000]  他們會選擇去想一件事就是躺平
[00:04:24.000 --> 00:04:28.000]  我們會想的是環境好像要催逼一個人成長
[00:04:28.000 --> 00:04:30.000]  甚至當我們去教會的時候
[00:04:30.000 --> 00:04:32.000]  或者在信仰
[00:04:32.000 --> 00:04:34.000]  有時候我們會看什麼呢?
[00:04:34.000 --> 00:04:37.000]  好像要做很多什麼什麼
[00:04:37.000 --> 00:04:40.000]  青少部要講關係、要講牧養、要講成長
[00:04:40.000 --> 00:04:42.000]  我們要做好這些東西
[00:04:42.000 --> 00:04:44.000]  要做很多不同的要求
[00:04:44.000 --> 00:04:46.000]  當我們面對很多這些的時候
[00:04:46.000 --> 00:04:47.000]  我們會覺得就是
[00:04:47.000 --> 00:04:52.000]  好像成長是一件很糗和很累的事情
[00:04:52.000 --> 00:04:54.000]  路仍必須走
[00:04:54.000 --> 00:04:56.000]  人生的路是這樣走的
[00:04:56.000 --> 00:04:58.000]  都是會這樣面對的
[00:04:58.000 --> 00:05:00.000]  不過我真的會問一個問題
[00:05:00.000 --> 00:05:03.000]  究竟聖經怎樣去看成長呢?
[00:05:03.000 --> 00:05:05.000]  是不是真的這麼糗
[00:05:05.000 --> 00:05:09.000]  或者我們有沒有別的眼光去看這件事情呢?
[00:05:09.000 --> 00:05:11.000]  今天很想透過「已忽所書」
[00:05:11.000 --> 00:05:14.000]  去和大家看看成長是一件什麼事情
[00:05:14.000 --> 00:05:18.000]  不過先去讓大家去有一個小小的topic sentence
[00:05:18.000 --> 00:05:20.000]  上帝怎樣去看成長呢?
[00:05:20.000 --> 00:05:24.000]  其實不是要我們獨自升級去打怪獸
[00:05:24.000 --> 00:05:26.000]  而是我們要確立我們的身份
[00:05:26.000 --> 00:05:28.000]  然後怎樣在一個群體裡面
[00:05:28.000 --> 00:05:32.000]  一起去連結、一起去學習成長是一件什麼事情
[00:05:32.000 --> 00:05:35.000]  今天和大家看的經文是「已忽所書」
[00:05:35.000 --> 00:05:36.000]  先說一下背景
[00:05:36.000 --> 00:05:39.000]  「已忽所書」是保羅寫的一封監獄書信
[00:05:39.000 --> 00:05:43.000]  其實我們今天看的經文的前幾節
[00:05:43.000 --> 00:05:46.000]  其實是在說保羅在說一個主題
[00:05:46.000 --> 00:05:49.000]  就是說一個群體要去合一
[00:05:49.000 --> 00:05:51.000]  保羅如果你有聖經在手的話
[00:05:51.000 --> 00:05:54.000]  可以看到頭幾節他用了七個的一
[00:05:54.000 --> 00:05:58.000]  去帶出我們每一個人同屬於一個身體
[00:05:58.000 --> 00:06:00.000]  同屬於一個性靈
[00:06:00.000 --> 00:06:03.000]  然後所有的東西都是一
[00:06:03.000 --> 00:06:05.000]  不過由第七章開始
[00:06:05.000 --> 00:06:08.000]  保羅突然間加了一個terms
[00:06:08.000 --> 00:06:11.000]  就叫做我們是很多元的
[00:06:11.000 --> 00:06:13.000]  我們是很diverse的
[00:06:13.000 --> 00:06:15.000]  他帶出的就是每一個肢體
[00:06:15.000 --> 00:06:19.000]  怎樣去contribute在一個整個基督的身體的成長裡面
[00:06:19.000 --> 00:06:22.000]  我們先去看一看今天的經文
[00:06:22.000 --> 00:06:26.000]  不過我們要帶著一個前設進入今天的經文
[00:06:26.000 --> 00:06:30.000]  今天說的成長最終的目標是怎樣的呢
[00:06:30.000 --> 00:06:34.000]  最終的目標是我們一起要讓基督的身體去成長
[00:06:34.000 --> 00:06:37.000]  這個是我們今天需要戴著這副眼鏡去看這段經文
[00:06:37.000 --> 00:06:42.000]  我們先一起讀「已忽所書」的四章七到十六節
[00:06:42.000 --> 00:06:44.000]  我們一起讀一準備起
[00:06:44.000 --> 00:06:46.000]  不好意思應該是下一個才是
[00:06:46.000 --> 00:06:47.000]  準備起
[00:06:47.000 --> 00:06:52.000]  我們各人蒙恩都是照基督所量給各人的恩賜
[00:06:52.000 --> 00:06:56.000]  所以經上說,他升上高天的時候
[00:06:56.000 --> 00:07:00.000]  努力了受的,將各樣的恩賜上給人
[00:07:00.000 --> 00:07:04.000]  既說升上豈不是先降在地下嗎
[00:07:04.000 --> 00:07:09.000]  那降下的,就是遠升諸天之上要充滿萬有的
[00:07:09.000 --> 00:07:14.000]  他所賜的,有使徒,有先知,有傳福音的
[00:07:14.000 --> 00:07:18.000]  由牧師和教師為要成全聖徒
[00:07:18.000 --> 00:07:22.000]  各盡其職,建立基督的身體
[00:07:22.000 --> 00:07:26.000]  直等到我們眾人在真道上同歸於一
[00:07:26.000 --> 00:07:29.000]  認識神的兒子,得以長大成人
[00:07:29.000 --> 00:07:32.000]  撥有基督長成的新娘
[00:07:32.000 --> 00:07:35.000]  使我們不再作小孩子
[00:07:35.000 --> 00:07:38.000]  眾了人的詭計和欺騙的法術
[00:07:38.000 --> 00:07:44.000]  被一切就隨從各樣的異端
[00:07:44.000 --> 00:07:46.000]  唯有用愛心說誠實話
[00:07:46.000 --> 00:07:49.000]  善事長進,憐於元首基督
[00:07:49.000 --> 00:07:52.000]  全身都靠祂聯絡得合適
[00:07:52.000 --> 00:07:54.000]  拔截各案各跡
[00:07:54.000 --> 00:07:57.000]  照著各體的功用彼此相助
[00:07:57.000 --> 00:08:01.000]  便叫身體漸漸增長在外
[00:08:01.000 --> 00:08:03.000]  我們先有一個禱告,我們一起禱告
[00:08:03.000 --> 00:08:05.000]  主願你帶領我們
[00:08:05.000 --> 00:08:08.000]  讓我們透過你的話語繼續去塑造我們的生命
[00:08:08.000 --> 00:08:09.000]  讓我們的心打開
[00:08:09.000 --> 00:08:13.000]  讓你的話語,讓你的提醒都進到我們每一個人的心中
[00:08:13.000 --> 00:08:16.000]  讓我們的生命被你轉化,願你帶領我們
[00:08:16.000 --> 00:08:18.000]  祈禱交託,奉主明求
[00:08:18.000 --> 00:08:21.000]  大家剛才讀完那幾節經文
[00:08:21.000 --> 00:08:24.000]  我猜有一些經文大家都熟悉
[00:08:24.000 --> 00:08:26.000]  什麼愛心說誠實話
[00:08:26.000 --> 00:08:28.000]  我們一起進入去看看經文
[00:08:28.000 --> 00:08:31.000]  其實怎樣去看這件事情
[00:08:31.000 --> 00:08:35.000]  保羅先在第七到第十節
[00:08:35.000 --> 00:08:37.000]  其實他先說了一件事
[00:08:37.000 --> 00:08:39.000]  就是我們怎樣看我們的身份
[00:08:39.000 --> 00:08:41.000]  我想我們怎樣看我們的身份
[00:08:41.000 --> 00:08:44.000]  都影響我們怎樣看成長的這兩個字
[00:08:44.000 --> 00:08:46.000]  保羅先說了我們的身份是什麼
[00:08:46.000 --> 00:08:48.000]  他說到的就是我們全部人
[00:08:48.000 --> 00:08:51.000]  每一個人都在領受同一份的恩典
[00:08:51.000 --> 00:08:53.000]  之後第八到第九節
[00:08:53.000 --> 00:08:56.000]  保羅就引用了詩篇的六十八篇的十八節
[00:08:56.000 --> 00:08:59.000]  他說到的就是基督已經勝過一切
[00:08:59.000 --> 00:09:00.000]  努力了受敵
[00:09:00.000 --> 00:09:02.000]  甚至將戰利品
[00:09:02.000 --> 00:09:05.000]  恩賜這件事就分配給他的子晚
[00:09:05.000 --> 00:09:07.000]  讓我們領受了不同的恩賜
[00:09:07.000 --> 00:09:10.000]  很簡單撮要了這幾個經文
[00:09:10.000 --> 00:09:11.000]  但我會問的是
[00:09:11.000 --> 00:09:14.000]  其實這幾節經文說什麼呢
[00:09:14.000 --> 00:09:16.000]  第七節保羅很特別
[00:09:16.000 --> 00:09:20.000]  用了兩次的「各人」去強調
[00:09:20.000 --> 00:09:25.000]  我們每一個信徒的多元性
[00:09:25.000 --> 00:09:28.000]  我們每一個人大家都是不同的
[00:09:28.000 --> 00:09:31.000]  我們大同樣領受同一份的恩典
[00:09:31.000 --> 00:09:34.000]  我們都被揀選去得著這份的恩典
[00:09:34.000 --> 00:09:37.000]  而同樣藉著這份的恩典
[00:09:37.000 --> 00:09:39.000]  我們每個人都得著一份的恩賜
[00:09:39.000 --> 00:09:41.000]  很特別
[00:09:41.000 --> 00:09:42.000]  當我們看經文的時候
[00:09:42.000 --> 00:09:44.000]  第八和第九節
[00:09:44.000 --> 00:09:47.000]  第七和第八節
[00:09:47.000 --> 00:09:49.000]  同樣都出現了「恩賜」這個字
[00:09:49.000 --> 00:09:51.000]  不過當我看原文的時候
[00:09:51.000 --> 00:09:52.000]  我覺得很特別
[00:09:52.000 --> 00:09:54.000]  因為原文這兩個「恩賜」的字
[00:09:54.000 --> 00:09:57.000]  在第七節的時候
[00:09:57.000 --> 00:09:59.000]  原文的「恩賜」是單數的
[00:09:59.000 --> 00:10:02.000]  在第八節原文的「恩賜」是眾數的
[00:10:02.000 --> 00:10:05.000]  我就會問為什麼有這個轉變呢
[00:10:05.000 --> 00:10:08.000]  其實保羅很想帶出這個轉變
[00:10:08.000 --> 00:10:09.000]  原因是說
[00:10:09.000 --> 00:10:13.000]  原來我們每個人都有不同的特質
[00:10:13.000 --> 00:10:14.000]  不同的「恩賜」
[00:10:14.000 --> 00:10:17.000]  但是這些不同的特質和「恩賜」
[00:10:17.000 --> 00:10:20.000]  其實同樣出自於同一個源頭
[00:10:20.000 --> 00:10:21.000]  是出自於耶穌基督
[00:10:21.000 --> 00:10:26.000]  而同樣正正因為我們得著這份恩典的緣故
[00:10:26.000 --> 00:10:29.000]  然後我們每個人才有「恩賜」的這件事
[00:10:29.000 --> 00:10:33.000]  而這件事是基督百百次給我們的禮物
[00:10:33.000 --> 00:10:35.000]  而這份禮物是怎樣得到的呢
[00:10:35.000 --> 00:10:37.000]  正正經文都有說
[00:10:37.000 --> 00:10:39.000]  正正因為耶穌基督的救贖
[00:10:39.000 --> 00:10:40.000]  他勝過了一切
[00:10:40.000 --> 00:10:41.000]  經文呢
[00:10:41.000 --> 00:10:45.000]  寫詩篇的經文其實很想營造出一個景象
[00:10:45.000 --> 00:10:47.000]  就好像耶穌就是一個得勝的君王
[00:10:47.000 --> 00:10:49.000]  他打完一場仗得勝了
[00:10:49.000 --> 00:10:52.000]  然後他就擄掠了很多不同的戰利品
[00:10:52.000 --> 00:10:53.000]  那些就是「恩賜」
[00:10:53.000 --> 00:10:55.000]  然後分配給他的子民
[00:10:55.000 --> 00:10:58.000]  就是每一個人有不同的「恩賜」在我們身上
[00:10:58.000 --> 00:11:00.000]  所以去到之後的經文
[00:11:00.000 --> 00:11:03.000]  第二個「恩賜」是用眾數去帶出
[00:11:03.000 --> 00:11:06.000]  保羅很想專注的是什麼呢
[00:11:06.000 --> 00:11:11.000]  我們每一個人其實都是被揀選的小孩
[00:11:11.000 --> 00:11:14.000]  被揀選是因為耶穌基督的這份救恩
[00:11:14.000 --> 00:11:16.000]  同樣藉著這份救恩
[00:11:16.000 --> 00:11:20.000]  我們得著同一份救恩
[00:11:20.000 --> 00:11:23.000]  我們所有人的源頭都是耶穌基督
[00:11:23.000 --> 00:11:25.000]  而我們被揀選
[00:11:25.000 --> 00:11:27.000]  得著不同的「恩賜」
[00:11:27.000 --> 00:11:32.000]  我們所有的「恩賜」都是神獨特為我們生命每一個人去設計的
[00:11:32.000 --> 00:11:36.000]  而這些「恩賜」成為我們成長的基石
[00:11:36.000 --> 00:11:38.000]  而正正因為他得勝的緣故
[00:11:38.000 --> 00:11:40.000]  勝過一切的緣故
[00:11:40.000 --> 00:11:42.000]  我們能夠得著這些
[00:11:42.000 --> 00:11:44.000]  我們能夠展現這些「恩賜」的時候
[00:11:44.000 --> 00:11:47.000]  我們面對生命中成長的困難和挑戰
[00:11:47.000 --> 00:11:50.000]  我們就不需要再覺得懼怕和覺得壓力
[00:11:50.000 --> 00:11:52.000]  頂梓梅
[00:11:52.000 --> 00:11:54.000]  為什麼我們有時候會覺得
[00:11:54.000 --> 00:11:57.000]  屬靈生命成長好像這麼艱難呢
[00:11:57.000 --> 00:12:03.000]  因為我們有時候只看到要成長所要達到的那些要求
[00:12:03.000 --> 00:12:06.000]  或者我們要做的那些任務
[00:12:06.000 --> 00:12:07.000]  舉個例子
[00:12:07.000 --> 00:12:09.000]  可能我們去到某一個階段
[00:12:09.000 --> 00:12:10.000]  我們要做組長
[00:12:10.000 --> 00:12:12.000]  或者我們要踏出一步去做短孫
[00:12:12.000 --> 00:12:14.000]  去參與短孫
[00:12:14.000 --> 00:12:16.000]  我們很多時候專注的是
[00:12:16.000 --> 00:12:18.000]  我能不能達到那個要求呢
[00:12:18.000 --> 00:12:21.000]  我能不能夠做到那個組長所做的事呢
[00:12:21.000 --> 00:12:25.000]  不過當我們專注在我們要做那些任務的時候
[00:12:25.000 --> 00:12:27.000]  我們有時候忘卻了
[00:12:27.000 --> 00:12:29.000]  我們要先擁抱的是
[00:12:29.000 --> 00:12:31.000]  我們回到基本
[00:12:31.000 --> 00:12:32.000]  我們的身份是什麼呢
[00:12:32.000 --> 00:12:35.000]  我們同樣都是被揀選的小孩的身份
[00:12:35.000 --> 00:12:38.000]  我們有時候聚焦在什麼呢
[00:12:38.000 --> 00:12:42.000]  我們聚焦在成長帶來給我們壓力的那個部分
[00:12:42.000 --> 00:12:45.000]  當我們專注在這件事的時候
[00:12:45.000 --> 00:12:47.000]  我們就會覺得成長是什麼呢
[00:12:47.000 --> 00:12:48.000]  很辛苦
[00:12:48.000 --> 00:12:49.000]  很想逃避
[00:12:49.000 --> 00:12:50.000]  甚至躺平
[00:12:50.000 --> 00:12:52.000]  不想面對
[00:12:52.000 --> 00:12:56.000]  我們看到的是原來基督徒要生命成長
[00:12:56.000 --> 00:12:57.000]  原來是一個重擔
[00:12:57.000 --> 00:12:59.000]  原來能力越大
[00:12:59.000 --> 00:13:01.000]  責任就越大
[00:13:01.000 --> 00:13:04.000]  不過保羅很想重申這個身份
[00:13:04.000 --> 00:13:06.000]  是因為我們被揀選
[00:13:06.000 --> 00:13:08.000]  而耶穌基督百百次給我們的
[00:13:08.000 --> 00:13:11.000]  而我們這個身份的源頭
[00:13:11.000 --> 00:13:13.000]  我們要記得是耶穌基督的時候
[00:13:13.000 --> 00:13:15.000]  原來祂揀選了我們
[00:13:15.000 --> 00:13:18.000]  祂給了我們生命中有不同特質和不同因次
[00:13:18.000 --> 00:13:22.000]  而透過祂勝過一切的緣故
[00:13:22.000 --> 00:13:27.000]  祂已經給了能力我們去面對生命中成長的一些挑戰和困難
[00:13:27.000 --> 00:13:30.000]  這個是保羅很想提醒我們的東西
[00:13:30.000 --> 00:13:32.000]  當我去想
[00:13:32.000 --> 00:13:35.000]  究竟其實在我身上
[00:13:35.000 --> 00:13:37.000]  有什麼體會和學習呢
[00:13:37.000 --> 00:13:39.000]  我又會是怎麼樣呢
[00:13:39.000 --> 00:13:43.000]  我都在反思這幾年做牧者的一個過程
[00:13:43.000 --> 00:13:45.000]  我來了恩福
[00:13:45.000 --> 00:13:47.000]  今年差不多準備第七年了
[00:13:47.000 --> 00:13:49.000]  我發現這七年裡
[00:13:49.000 --> 00:13:55.000]  我每一年都好像要被迫去接受或者去面對一些新的東西
[00:13:55.000 --> 00:13:56.000]  頭一兩年回來
[00:13:56.000 --> 00:13:59.000]  疫情有很多新的東西要去面對
[00:13:59.000 --> 00:14:03.000]  之後你知道青少部有很多不同的轉變
[00:14:03.000 --> 00:14:06.000]  兩個偉大資深的牧者離開
[00:14:06.000 --> 00:14:08.000]  有不同的方向
[00:14:08.000 --> 00:14:12.000]  突然間自己要成為了部長這個身份
[00:14:12.000 --> 00:14:15.000]  坦白說青少部最資深的是我和阿君
[00:14:15.000 --> 00:14:17.000]  以年資來說
[00:14:17.000 --> 00:14:23.000]  我去到這個年紀
[00:14:23.000 --> 00:14:25.000]  因著環境的轉變
[00:14:25.000 --> 00:14:28.000]  好像都帶給我有很多的挑戰
[00:14:28.000 --> 00:14:30.000]  好像當我去到某些崗位的時候
[00:14:30.000 --> 00:14:32.000]  都要催逼我去成長
[00:14:32.000 --> 00:14:35.000]  有時候我看著這個成長的過程
[00:14:35.000 --> 00:14:37.000]  我的心路歷程是什麼呢
[00:14:37.000 --> 00:14:39.000]  有時候我真的覺得很累
[00:14:39.000 --> 00:14:41.000]  有時候我會覺得都受不了
[00:14:41.000 --> 00:14:46.000]  會覺得一去到那個崗位又有很多不同的任務要去完成
[00:14:46.000 --> 00:14:48.000]  有很多不同的事情要做
[00:14:48.000 --> 00:14:50.000]  好像很累和很累
[00:14:50.000 --> 00:14:53.000]  有時候都會覺得自己能力不夠
[00:14:53.000 --> 00:14:54.000]  不想做
[00:14:54.000 --> 00:14:55.000]  坦白說
[00:14:55.000 --> 00:14:57.000]  我心裡面的掙扎是什麼呢
[00:14:57.000 --> 00:15:02.000]  有時候我都會掉入一個洞
[00:15:02.000 --> 00:15:05.000]  就是當有些事情很大壓力很累的時候
[00:15:05.000 --> 00:15:08.000]  我就會覺得這個好像一份工作
[00:15:08.000 --> 00:15:13.000]  好像當作是一間公司
[00:15:13.000 --> 00:15:15.000]  當我這樣去想的時候
[00:15:15.000 --> 00:15:17.000]  定義我的是什麼呢
[00:15:17.000 --> 00:15:19.000]  或者我很容易被什麼東西去動搖呢
[00:15:19.000 --> 00:15:22.000]  當我去做這個崗位做得好不好的時候
[00:15:22.000 --> 00:15:24.000]  用什麼去定義自己呢
[00:15:24.000 --> 00:15:26.000]  人的期望
[00:15:26.000 --> 00:15:29.000]  我做這個部長做得怎麼樣
[00:15:29.000 --> 00:15:31.000]  人們問我
[00:15:31.000 --> 00:15:35.000]  究竟青少部有多少人去定義我做得好不好
[00:15:35.000 --> 00:15:38.000]  我想有時候都會掉入這個洞裡面
[00:15:38.000 --> 00:15:42.000]  不過當我慢慢去做的時候
[00:15:42.000 --> 00:15:44.000]  我覺得昨天我上了一個課
[00:15:44.000 --> 00:15:48.000]  之後那個課提醒了我一件很重要的事情
[00:15:48.000 --> 00:15:50.000]  當我們有時候掉入這些洞的時候
[00:15:50.000 --> 00:15:54.000]  我們應該要回到原本去想一下自己的身分是什麼
[00:15:54.000 --> 00:15:58.000]  當我們去記得我是被揀選
[00:15:58.000 --> 00:16:01.000]  我是被神呼召的牧者的時候
[00:16:01.000 --> 00:16:04.000]  我也是被神揀選的小孩的時候
[00:16:04.000 --> 00:16:10.000]  我想神從來都沒有要求我自己去做一個全能型的牧者
[00:16:10.000 --> 00:16:11.000]  我要問的是
[00:16:11.000 --> 00:16:14.000]  神給了我什麼特質、什麼恩賜呢
[00:16:14.000 --> 00:16:16.000]  而當我有這些恩賜的時候
[00:16:16.000 --> 00:16:19.000]  我怎樣在我侍奉和成長的路上面
[00:16:19.000 --> 00:16:21.000]  去面對那些挑戰呢
[00:16:21.000 --> 00:16:23.000]  當我能夠有一個這樣的眼光的時候
[00:16:23.000 --> 00:16:28.000]  我想我看見成長帶給我的不再是壓力
[00:16:28.000 --> 00:16:33.000]  而是神悉心為我預備的一些生命歷程的安排
[00:16:33.000 --> 00:16:35.000]  靈姐妹
[00:16:35.000 --> 00:16:38.000]  我們都是被揀選的小孩
[00:16:38.000 --> 00:16:41.000]  我們都是被耶穌基督揀選
[00:16:41.000 --> 00:16:43.000]  當我們記起這個身分的時候
[00:16:43.000 --> 00:16:47.000]  其實神給了我們不同的成長的基石
[00:16:47.000 --> 00:16:48.000]  那些是什麼呢
[00:16:48.000 --> 00:16:51.000]  就是神給我們獨特的恩賜、獨特的特質
[00:16:51.000 --> 00:16:55.000]  不過有時候我們看了就是我們要滿足去做很多事情的時候
[00:16:55.000 --> 00:16:58.000]  我們就忘記了這些身分、忘記了這些特質
[00:16:58.000 --> 00:17:01.000]  但當我們擁抱我們記得這個身分
[00:17:01.000 --> 00:17:03.000]  當我們記得
[00:17:03.000 --> 00:17:05.000]  祂的德性已經告訴我們
[00:17:05.000 --> 00:17:07.000]  原來祂給了我們這些特質
[00:17:07.000 --> 00:17:11.000]  讓我們能夠有能力去面對成長的挑戰的時候
[00:17:11.000 --> 00:17:17.000]  我們就能夠看見成長並不是一件什麼很大壓力和可怕的事情
[00:17:17.000 --> 00:17:18.000]  靈姐妹
[00:17:18.000 --> 00:17:21.000]  我不知道你現在面對什麼成長的挑戰
[00:17:21.000 --> 00:17:25.000]  或者在屬靈上面有什麼挑戰你要去突破
[00:17:25.000 --> 00:17:27.000]  你怎樣去看呢
[00:17:27.000 --> 00:17:29.000]  當我們去看這些挑戰之前
[00:17:29.000 --> 00:17:33.000]  我們去記得我們的身分是被揀選的小孩
[00:17:33.000 --> 00:17:35.000]  這個是第一個我想提醒大家的東西
[00:17:35.000 --> 00:17:36.000]  第二件事
[00:17:36.000 --> 00:17:39.000]  當我們進入到經文第二部分的時候
[00:17:39.000 --> 00:17:40.000]  我們會看見的是
[00:17:40.000 --> 00:17:42.000]  原來保羅說的成長
[00:17:42.000 --> 00:17:46.000]  都不是只是說一個人要去單打獨鬥
[00:17:46.000 --> 00:17:48.000]  原來是有他的群體性
[00:17:48.000 --> 00:17:52.000]  當我們再下去看第十一到第十三節
[00:17:52.000 --> 00:17:54.000]  保羅在第十一節先去說
[00:17:54.000 --> 00:17:57.000]  原來有些人有些特殊的恩賜
[00:17:57.000 --> 00:18:01.000]  譬如先知、使徒、傳福音、牧師、教師
[00:18:01.000 --> 00:18:03.000]  這一班是一班領袖
[00:18:03.000 --> 00:18:07.000]  他們要運用這些恩賜去做什麼呢
[00:18:07.000 --> 00:18:12.000]  就是要為屬靈的群體去建立一個成長的基礎
[00:18:12.000 --> 00:18:15.000]  這裡你會看見第十一到十三節
[00:18:15.000 --> 00:18:18.000]  他進入了一個塵遞式的歷程
[00:18:18.000 --> 00:18:20.000]  你會看見是這樣的
[00:18:20.000 --> 00:18:22.000]  當他第一下
[00:18:22.000 --> 00:18:26.000]  這一班領袖他有一些特殊的屬靈恩賜的時候
[00:18:26.000 --> 00:18:29.000]  他要去承傳聖徒
[00:18:29.000 --> 00:18:30.000]  承傳是說什麼呢
[00:18:30.000 --> 00:18:35.000]  承傳正正是有裝備和訓練成長的意思
[00:18:35.000 --> 00:18:37.000]  訓練裝備是什麼呢
[00:18:37.000 --> 00:18:39.000]  要讓那些人去做什麼呢
[00:18:39.000 --> 00:18:43.000]  就是要讓一班弟兄姊妹去承擔聖功
[00:18:43.000 --> 00:18:45.000]  承擔聖功是說什麼呢
[00:18:45.000 --> 00:18:48.000]  就是各盡其職去參與不同的服事
