
[00:00:00.000 --> 00:00:02.880]  各位北區堂的大兄姊妹
[00:04:58.320 --> 00:05:00.480]  建立基督的身體
[00:05:00.480 --> 00:05:05.120]  直等到我們眾人在真道上同歸於一
[00:05:05.120 --> 00:05:06.840]  認識神的兒子
[00:05:06.840 --> 00:05:08.880]  得以長大成人
[00:05:08.880 --> 00:05:12.360]  滿有基督長成的新娘
[00:05:12.360 --> 00:05:13.320]  這段經文告訴我們
[00:05:13.320 --> 00:05:15.880]  原來神將不同的人放在一起
[00:05:15.880 --> 00:05:19.200]  是要我們學習同歸於一
[00:05:19.200 --> 00:05:23.160]  並不是同歸於盡
[00:05:23.160 --> 00:05:26.160]  原來合一是要不同的
[00:05:26.160 --> 00:05:28.000]  大家有沒有想過
[00:05:28.000 --> 00:05:29.760]  一個粒、一個疊
[00:05:29.760 --> 00:05:30.960]  才可以合在一起
[00:05:30.960 --> 00:05:32.760]  才可以合一
[00:05:32.760 --> 00:05:35.160]  雖然過程可能不容易
[00:05:35.160 --> 00:05:37.800]  但當我們學會合一的時候
[00:05:37.800 --> 00:05:40.640]  我們就會長大成人
[00:05:40.640 --> 00:05:43.120]  就是成熟的意思
[00:05:43.120 --> 00:05:44.600]  著名的靈修學家
[00:05:44.600 --> 00:05:45.600]  Eugene Peterson
[00:05:45.600 --> 00:05:47.840]  不得生他這麼說
[00:05:47.840 --> 00:05:51.360]  他說一個人是沒有辦法長大成熟的
[00:05:51.360 --> 00:05:54.520]  成熟特別要滿有基督長成的新娘
[00:05:54.520 --> 00:05:58.280]  是唯有在人際互動中才能夠達成
[00:05:58.280 --> 00:06:01.000]  而且要在熟悉、認識的人當中
[00:06:01.000 --> 00:06:03.400]  就好像家人一樣
[00:06:03.400 --> 00:06:05.000]  整卷的《耳忽所書》
[00:06:05.000 --> 00:06:08.200]  都提到教會這個群體
[00:06:08.200 --> 00:06:10.440]  正在成長
[00:06:10.440 --> 00:06:13.240]  包括了來自兩個不同星球的男女
[00:06:13.240 --> 00:06:15.720]  看看旁邊是否有男、有女
[00:06:15.720 --> 00:06:18.880]  我們這裡有不同代的人
[00:06:18.880 --> 00:06:21.920]  都是邁向完全的合一
[00:06:21.920 --> 00:06:24.920]  就是彼此大家很和睦
[00:06:24.920 --> 00:06:25.720]  可以和睦
[00:06:25.720 --> 00:06:29.120]  以及拉近大家的距離
[00:06:29.120 --> 00:06:30.720]  從第一章開始
[00:06:30.720 --> 00:06:33.120]  我們看看《耳忽所書》說到
[00:06:33.120 --> 00:06:35.800]  教會這個群體有多不同的人
[00:06:35.800 --> 00:06:38.040]  第一章說
[00:06:38.040 --> 00:06:40.720]  有天和地
[00:06:40.720 --> 00:06:42.960]  天上、地上的人
[00:06:42.960 --> 00:06:45.640]  都在基督裡面可以怎樣?
[00:06:45.640 --> 00:06:47.600]  同歸於一
[00:06:47.600 --> 00:06:54.240]  比太平洋的寬度、距離還要寬
[00:06:54.240 --> 00:06:56.920]  第二章說到將兩下合而為一
[00:06:56.920 --> 00:06:58.440]  兩下是指到
[00:06:58.440 --> 00:07:03.640]  猶太人和外邦人互相仇視的兩個群體
[00:07:03.640 --> 00:07:05.440]  因為耶穌的緣故
[00:07:05.440 --> 00:07:06.840]  都能夠和睦
[00:07:06.840 --> 00:07:08.600]  都能夠合而為一
[00:07:08.600 --> 00:07:10.960]  第三章說到這個奧秘
[00:07:10.960 --> 00:07:13.640]  就是外邦人在基督耶穌裡面
[00:07:13.640 --> 00:07:16.640]  得以同為後子、同為一體、同蒙應許
[00:07:16.640 --> 00:07:20.720]  原來合一的工程是一個奧秘
[00:07:20.720 --> 00:07:22.080]  奧秘即是
[00:07:22.080 --> 00:07:23.080]  我們不太明白
[00:07:23.080 --> 00:07:24.200]  為什麼可以做到
[00:07:24.200 --> 00:07:26.360]  這麼不同的人可以合一
[00:07:26.360 --> 00:07:28.440]  但是神可以做到
[00:07:28.440 --> 00:07:30.240]  第四章就說到
[00:07:30.240 --> 00:07:31.520]  我們要竭力
[00:07:31.520 --> 00:07:34.800]  我們要努力去保守這一份合一
[00:07:34.800 --> 00:07:38.120]  包括我們剛才說的家庭的合一
[00:07:38.120 --> 00:07:40.920]  所以我們今天說的這段家庭經文
[00:07:40.920 --> 00:07:43.920]  其實是在這麼大的圖畫裡面
[00:07:43.920 --> 00:07:48.480]  是在說一個合一的偉大的工程
[00:07:48.480 --> 00:07:53.840]  為什麼神可以將我們教會的人拉近距離呢?
[00:07:53.840 --> 00:07:55.920]  為什麼呢?
[00:07:55.920 --> 00:07:59.920]  我們這個禮堂背後是一個什麼?
[00:07:59.920 --> 00:08:01.720]  是十字架
[00:08:01.720 --> 00:08:04.560]  我們一起讀這段經文好嗎?
[00:08:04.560 --> 00:08:08.080]  記載十字架上消滅了冤仇
[00:08:08.080 --> 00:08:12.320]  就藉著十字架使雙方歸為一體
[00:08:12.320 --> 00:08:14.520]  與神和好
[00:08:14.520 --> 00:08:17.240]  是因為耶穌基督為了我們的罪
[00:08:17.240 --> 00:08:18.360]  流出祂的寶血
[00:08:18.360 --> 00:08:20.920]  是因為耶穌基督在十字架上
[00:08:20.920 --> 00:08:23.480]  這一份犧牲的愛
[00:08:23.480 --> 00:08:28.520]  使我們與神、與人都可以和好
[00:08:28.520 --> 00:08:30.200]  我們每一次回來教會
[00:08:30.200 --> 00:08:32.040]  看到這個十字架的時候
[00:08:32.040 --> 00:08:33.040]  我們就提醒我們
[00:08:33.040 --> 00:08:38.240]  我們要學習與一些與我們不同的人合一
[00:08:38.240 --> 00:08:39.880]  我讀《耳花鎖書》這本書的時候
[00:08:39.880 --> 00:08:42.600]  常常都想起一幅圖畫
[00:08:42.600 --> 00:08:45.240]  這幅圖畫就是砌圖
[00:08:45.240 --> 00:08:47.080]  大家有沒有砌過圖?
[00:08:47.080 --> 00:08:50.320]  是啊,其實每一塊砌圖就好像我們每一個人一樣
[00:08:50.320 --> 00:08:53.440]  砌圖有沒有兩塊砌圖是一模一樣的?
[00:08:53.440 --> 00:08:55.320]  沒有的,你怎樣砌的?
[00:08:55.320 --> 00:08:57.840]  通常都是先砌附近的那些,是嗎?
[00:08:57.840 --> 00:09:00.080]  你看到一塊一塊砌了
[00:09:00.080 --> 00:09:03.520]  我就看到其實每一塊砌圖就好像家庭一樣
[00:09:03.520 --> 00:09:05.120]  我們就與家庭合一
[00:09:05.120 --> 00:09:06.240]  然後我們回來後
[00:09:06.240 --> 00:09:10.560]  很多個家庭就一起合成一個大的圖畫
[00:09:10.560 --> 00:09:16.400]  這段家庭經文的再上面
[00:09:16.400 --> 00:09:18.480]  五章十八節就是在說
[00:09:18.480 --> 00:09:20.080]  要被聖靈充滿
[00:09:20.080 --> 00:09:22.160]  意思就是神的愛
[00:09:22.160 --> 00:09:24.080]  藉著聖靈來黏著
[00:09:24.080 --> 00:09:25.600]  就像膠水一樣
[00:09:25.600 --> 00:09:29.040]  最後我們的砌圖就要用膠水黏在一起
[00:09:29.040 --> 00:09:31.440]  讓它不要散開
[00:09:31.440 --> 00:09:32.920]  我們就是這樣緊緊的
[00:09:32.920 --> 00:09:34.960]  因為神的愛
[00:09:34.960 --> 00:09:39.280]  我們就能夠合一和彼此拉近
[00:09:39.280 --> 00:09:41.360]  所以不知道大家有沒有想過
[00:09:41.360 --> 00:09:44.040]  什麼是成長呢?
[00:09:44.040 --> 00:09:47.360]  什麼是成熟呢?
[00:09:47.360 --> 00:09:49.680]  是不是你的孩子越來越高了
[00:09:49.680 --> 00:09:51.440]  那就成長了
[00:09:51.440 --> 00:09:54.280]  或者我們人生的地位越來越高了
[00:09:54.280 --> 00:09:56.840]  就是成長了
[00:09:56.840 --> 00:09:59.040]  不知道栽培我們的孩子成長
[00:09:59.040 --> 00:10:01.600]  是不是就是這樣的方向呢?
[00:10:01.600 --> 00:10:03.720]  原來聖經告訴我們
[00:10:03.720 --> 00:10:06.640]  什麼叫做成熟、成長
[00:10:06.640 --> 00:10:09.280]  就是當你懂得愛人的時候
[00:10:09.280 --> 00:10:12.040]  當你懂得與人合一
[00:10:12.040 --> 00:10:14.600]  與人和諧地相處
[00:10:14.600 --> 00:10:17.040]  這個人才是成熟
[00:10:17.040 --> 00:10:19.320]  不知道我們有沒有朝著這個方向
[00:10:19.320 --> 00:10:23.080]  去栽培我們的孩子
[00:10:23.080 --> 00:10:25.640]  我們現在就進入今天的正道經文
[00:10:25.640 --> 00:10:28.000]  看看怎樣可以愛
[00:10:28.000 --> 00:10:30.400]  怎樣可以成長
[00:10:30.400 --> 00:10:32.040]  我們一起請
[00:10:32.040 --> 00:10:33.320]  如果你是做子女的
[00:10:33.320 --> 00:10:34.760]  應該全部都是吧
[00:10:34.760 --> 00:10:36.760]  我們就一起來讀
[00:10:36.760 --> 00:10:38.600]  這個做子女的經文
[00:10:38.600 --> 00:10:39.760]  一至三節
[00:10:39.760 --> 00:10:40.880]  預備起
[00:10:40.880 --> 00:10:42.760]  你們作兒女的
[00:10:42.760 --> 00:10:45.360]  要在主裡聽從父母
[00:10:45.360 --> 00:10:47.640]  這是理所當然的
[00:10:47.640 --> 00:10:50.440]  要孝敬父母使你得福
[00:10:50.440 --> 00:10:52.160]  在世長壽
[00:10:52.160 --> 00:10:56.360]  這是第一條大英雄的誡命
[00:10:56.360 --> 00:10:58.360]  這個作者保羅
[00:10:58.360 --> 00:11:01.040]  對做子女的發出了兩個命令
[00:11:01.040 --> 00:11:03.360]  是哪兩個呢?
[00:11:03.360 --> 00:11:05.440]  聽從和孝敬
[00:11:05.440 --> 00:11:09.280]  對,紅色那兩個
[00:11:09.280 --> 00:11:10.760]  今天是母親節
[00:11:10.760 --> 00:11:13.960]  我不知道你會不會送聽從和孝敬
[00:11:13.960 --> 00:11:17.280]  這份禮物送給你的媽媽呢?
[00:11:17.280 --> 00:11:20.640]  首先我們看看聽從是甚麼
[00:11:20.640 --> 00:11:22.840]  聽從不是盲從
[00:11:22.840 --> 00:11:25.760]  而是基於尊重
[00:11:25.760 --> 00:11:30.960]  這份禮物可能比買花更加難
[00:11:30.960 --> 00:11:34.560]  不知道待會你們約了媽媽吃飯沒有?
[00:11:34.560 --> 00:11:36.800]  是呀,約媽媽吃飯
[00:11:36.800 --> 00:11:39.880]  是否照著媽媽的心意呢?
[00:11:39.880 --> 00:11:41.800]  母親節應該會的
[00:11:41.800 --> 00:11:45.920]  平日我們有沒有去聽媽媽想去哪裏
[00:11:45.920 --> 00:11:47.000]  去哪裏旅行
[00:11:47.000 --> 00:11:48.000]  她喜歡甚麼
[00:11:48.000 --> 00:11:52.000]  按照她的心意去聽從呢?
[00:11:52.000 --> 00:11:53.680]  不過這個難度就是
[00:11:53.680 --> 00:11:56.320]  當我們和媽媽的意見不同的時候
[00:11:56.320 --> 00:11:57.760]  就是難了
[00:11:57.760 --> 00:12:00.080]  《羅馬書》一章31節說
[00:12:00.080 --> 00:12:03.760]  違背父母是末世的現象
[00:12:03.760 --> 00:12:05.560]  即是我們越近末日
[00:12:05.560 --> 00:12:09.680]  我們越難去聽從父母
[00:12:09.680 --> 00:12:10.800]  不過想真一點
[00:12:10.800 --> 00:12:12.200]  其實我們再想深一點
[00:12:12.200 --> 00:12:15.520]  為何聽從這麼難呢?
[00:12:15.520 --> 00:12:17.040]  我們看看
[00:12:17.040 --> 00:12:21.520]  第一,現在我們這個社會會覺得
[00:12:21.520 --> 00:12:24.120]  聽從就是不平等
[00:12:24.120 --> 00:12:25.320]  為何我要聽你
[00:12:25.320 --> 00:12:26.920]  為何不是你聽我呢?
[00:12:26.920 --> 00:12:30.120]  為何要我去聽你呢?
[00:12:30.120 --> 00:12:31.240]  在教會裏面
[00:12:31.240 --> 00:12:35.520]  我們能否聽從屬靈的長輩也是
[00:12:35.520 --> 00:12:38.120]  第二,現在我們社會強調的
[00:12:38.120 --> 00:12:40.200]  是道理,不是權威
[00:12:40.200 --> 00:12:41.720]  你有道理我就聽
[00:12:41.720 --> 00:12:42.920]  你沒有道理
[00:12:42.920 --> 00:12:44.240]  即使你是我媽媽
[00:12:44.240 --> 00:12:45.320]  你是我屬靈長輩
[00:12:45.320 --> 00:12:47.320]  我都不會聽
[00:12:47.320 --> 00:12:49.920]  第三,聽從
[00:12:49.920 --> 00:12:52.720]  即是你大我小
[00:12:52.720 --> 00:12:54.520]  我不想做小
[00:12:54.520 --> 00:12:55.720]  現在的年輕人
[00:12:55.720 --> 00:12:57.720]  甚麼都反對你
[00:12:57.720 --> 00:13:00.120]  就是要想證明自己長大了
[00:13:00.120 --> 00:13:02.720]  所以甚麼都不聽你了
[00:13:02.720 --> 00:13:05.720]  所以聽從父母和屬靈長輩
[00:13:05.720 --> 00:13:11.120]  好像變得很小,很羞恥
[00:13:11.120 --> 00:13:13.520]  但我們看看剛才讀的經文
[00:13:13.520 --> 00:13:16.520]  如何拆解這個觀念
[00:13:16.520 --> 00:13:19.320]  第一,我們看看經文說
[00:13:19.320 --> 00:13:22.920]  在主裡聽從父母
[00:13:22.920 --> 00:13:25.120]  在主裡是甚麼意思呢?
[00:13:25.120 --> 00:13:28.120]  我們要聽從父母
[00:13:28.120 --> 00:13:31.520]  其實是因為我們要聽從主
[00:13:31.520 --> 00:13:33.520]  是因為我們要聽從主
[00:13:33.520 --> 00:13:34.720]  所以聽從父母
[00:13:34.720 --> 00:13:37.920]  其實真正的主人是神
[00:13:37.920 --> 00:13:42.920]  其實沒有一個人會選擇我們的媽媽
[00:13:42.920 --> 00:13:45.520]  你們有多少人會選擇你的媽媽?
[00:13:45.520 --> 00:13:47.520]  可以選擇的
[00:13:47.520 --> 00:13:48.920]  沒有的,是嗎?
[00:13:48.920 --> 00:13:49.520]  沒有的
[00:13:49.520 --> 00:13:51.120]  我們都要信服
[00:13:51.120 --> 00:13:53.320]  這就是天父的安排
[00:13:53.320 --> 00:13:56.720]  其實我們的天父就像一個導演
[00:13:56.720 --> 00:13:59.720]  大家有沒有玩過畫劇
[00:13:59.720 --> 00:14:02.120]  做角色扮演
[00:14:02.120 --> 00:14:06.920]  其實我們和做媽媽的人都是平等的
[00:14:06.920 --> 00:14:08.320]  只不過我們在電影裡
[00:14:08.320 --> 00:14:10.920]  一個做媽媽,一個做子女
[00:14:10.920 --> 00:14:13.320]  其實我們都是聽從導演的吩咐
[00:14:13.320 --> 00:14:15.120]  我們就做好自己的角色
[00:14:15.120 --> 00:14:19.320]  所以無論是長輩或後輩
[00:14:19.320 --> 00:14:21.120]  其實我們都是平等的
[00:14:21.120 --> 00:14:23.320]  只是我們角色不同
[00:14:23.320 --> 00:14:26.920]  這是在主裡聽從主的意思
[00:14:26.920 --> 00:14:29.920]  第二,上下文就帶出在主裡的意思
[00:14:29.920 --> 00:14:32.920]  是符合真理的,是嗎?
[00:14:32.920 --> 00:14:37.120]  在主裡一定不會叫我們做一些不符合真理的事
[00:14:37.120 --> 00:14:40.520]  所以聽從道理是對的
[00:14:40.520 --> 00:14:41.720]  有道理才聽是對的
[00:14:41.720 --> 00:14:43.320]  不過不是聽你自己的道理
[00:14:43.320 --> 00:14:45.720]  而是聽聖經的道理
[00:14:45.720 --> 00:14:48.120]  所以如果今天媽媽叫你不要信耶穌
[00:14:48.120 --> 00:14:48.920]  對不起
[00:14:48.920 --> 00:14:51.520]  我們就不能夠聽從,是嗎?
[00:14:51.520 --> 00:14:52.720]  經文說
[00:14:52.720 --> 00:14:55.520]  聽從父母是理所當然的
[00:14:55.520 --> 00:14:59.120]  理所當然這個字原文是公義的意思
[00:14:59.120 --> 00:15:00.320]  今天很多人就說
[00:15:00.320 --> 00:15:03.320]  我為了公義就不聽父母的話
[00:15:03.320 --> 00:15:06.720]  但原來在主裡聽從父母
[00:15:06.720 --> 00:15:08.920]  也是公義的意思
[00:15:08.920 --> 00:15:11.720]  而且這個公義是指神的公義
[00:15:11.720 --> 00:15:14.920]  即是很光榮、很光彩的
[00:15:14.920 --> 00:15:16.120]  一點都不是羞恥
[00:15:16.120 --> 00:15:17.720]  一點都不是小時候
[00:15:17.720 --> 00:15:20.320]  反而是成熟的表現
[00:15:20.320 --> 00:15:22.120]  可以再下去
[00:15:22.120 --> 00:15:26.320]  我們的主耶穌在地上有沒有聽從父母?
[00:15:26.320 --> 00:15:28.120]  我們看下一段
[00:15:28.120 --> 00:15:32.120]  我們的主耶穌也有順從祂的父母
[00:15:32.120 --> 00:15:34.120]  不過當然在真理裡面
[00:15:34.120 --> 00:15:36.720]  剛才也說了
[00:15:36.720 --> 00:15:38.320]  接著我們再看
[00:15:38.320 --> 00:15:40.920]  孝敬這份禮物
[00:15:40.920 --> 00:15:43.520]  如何去送孝敬這份禮物
[00:15:43.520 --> 00:15:45.920]  意思不是單單表面的聽從
[00:15:45.920 --> 00:15:49.920]  而是我們心裡真的要尊崇祂
[00:15:49.920 --> 00:15:53.920]  不是心裡很不服氣的那種聽從
[00:15:53.920 --> 00:15:56.720]  而是真的給一個高度的尊榮
[00:15:56.720 --> 00:16:00.320]  給我們的父母、我們的媽媽
[00:16:00.320 --> 00:16:03.920]  孝敬的意思就是高度尊重
[00:16:03.920 --> 00:16:08.120]  甚至是對神那份尊重
[00:16:08.120 --> 00:16:10.720]  天父很清楚我們的本性
[00:16:10.720 --> 00:16:13.720]  我們由全世界第一個人
[00:16:13.720 --> 00:16:14.720]  叫做亞當
[00:16:14.720 --> 00:16:16.120]  他來到這個世界
[00:16:16.120 --> 00:16:17.920]  他就是反叛的
[00:16:17.920 --> 00:16:20.920]  他對神不喜歡聽從
[00:16:20.920 --> 00:16:24.520]  所以這段經文是說到
[00:16:24.520 --> 00:16:26.920]  上文是說到五章二十一節
[00:16:26.920 --> 00:16:30.120]  就是說我們要全敬畏基督的心
[00:16:30.120 --> 00:16:32.120]  彼此信服
[00:16:32.120 --> 00:16:33.320]  其實這段經文
[00:16:33.320 --> 00:16:35.120]  我這次說很多上文的東西
[00:16:35.120 --> 00:16:39.120]  因為看聖經要看一整篇
[00:16:39.120 --> 00:16:41.920]  原來我們聽從父母
[00:16:41.920 --> 00:16:45.920]  是在學習敬畏基督
[00:16:45.920 --> 00:16:48.320]  如果我們不能夠聽從一個
[00:16:48.320 --> 00:16:50.120]  見得到的父母
[00:16:50.120 --> 00:16:51.720]  我們不能夠尊重一個
[00:16:51.720 --> 00:16:53.320]  我們見得到的父母
[00:16:53.320 --> 00:16:55.720]  我們又如何去敬畏一個
[00:16:55.720 --> 00:16:58.320]  見不到的基督呢?
[00:16:58.320 --> 00:17:00.320]  聖經上也教導我們
[00:17:00.320 --> 00:17:02.520]  是藉著見得到的人
[00:17:02.520 --> 00:17:05.320]  去操練對神的態度
[00:17:05.320 --> 00:17:07.920]  在約翰一書四章二十節說
[00:17:07.920 --> 00:17:10.320]  如果我們說我們很愛神
[00:17:10.320 --> 00:17:12.520]  不過我們恨我們的弟兄
[00:17:12.520 --> 00:17:14.520]  見得到的弟兄的時候
[00:17:14.520 --> 00:17:16.520]  聖經說你是在說謊
[00:17:16.520 --> 00:17:18.920]  你根本就不是愛神
[00:17:18.920 --> 00:17:20.720]  馬學方七章十一節也說
[00:17:20.720 --> 00:17:23.520]  如果我們說我們自己敬畏神
[00:17:23.520 --> 00:17:27.120]  好了,甚至我奉獻了錢給教會
[00:17:27.120 --> 00:17:29.920]  這個人是不是很愛神?
[00:17:29.920 --> 00:17:33.720]  然後他就說我沒有錢給爸爸媽媽了
[00:17:33.720 --> 00:17:37.520]  神說這些人是假無為善
[00:17:37.520 --> 00:17:39.920]  所以地上的父母
[00:17:39.920 --> 00:17:42.120]  當然有不完美,是不是?
[00:17:42.120 --> 00:17:45.120]  不過神讓我們有地上的父母
[00:17:45.120 --> 00:17:48.320]  就是要我們去學去敬畏神
[00:17:48.320 --> 00:17:50.520]  還有去認識神的愛
[00:17:50.520 --> 00:17:51.920]  我們可以透過父母
[00:17:51.920 --> 00:17:53.720]  去認識到神的愛
[00:17:53.720 --> 00:17:57.720]  也去學習敬畏我們的神
[00:17:57.720 --> 00:17:59.720]  接著經文繼續說
[00:17:59.720 --> 00:18:00.520]  第二節
[00:18:00.520 --> 00:18:02.320]  它說孝敬父母
[00:18:02.320 --> 00:18:06.520]  可以得福在世長壽
[00:18:06.520 --> 00:18:07.920]  我想問一下
[00:18:07.920 --> 00:18:10.120]  是不是有些人短命
[00:18:10.120 --> 00:18:12.520]  他當然不孝敬父母
