
[00:00:00.000 --> 00:00:04.000]  人一生只活一次
[00:04:53.000 --> 00:04:58.000]  保羅交代了自己在羅馬坐牢的情況和心態
[00:04:58.000 --> 00:05:04.000]  福音的傳揚沒有因為保羅被囚禁而受到影響
[00:05:04.000 --> 00:05:06.000]  反而是更加被傳開
[00:05:06.000 --> 00:05:08.000]  更加興旺
[00:05:08.000 --> 00:05:11.000]  保羅自己也沒有因為被囚禁
[00:05:11.000 --> 00:05:14.000]  而影響了他的服事心智
[00:05:14.000 --> 00:05:16.000]  和對神的信心
[00:05:16.000 --> 00:05:19.000]  反而是充滿喜樂
[00:05:19.000 --> 00:05:21.000]  因為他知道自己的召命
[00:05:21.000 --> 00:05:25.000]  他專注於神給他的使命
[00:05:25.000 --> 00:05:29.000]  而不是自己的處境、感受
[00:05:29.000 --> 00:05:32.000]  他說自己活著就是基督
[00:05:32.000 --> 00:05:36.000]  要從自己的生命裡讓人看到基督
[00:05:36.000 --> 00:05:39.000]  只要能夠完成主耶穌給他的使命
[00:05:39.000 --> 00:05:42.000]  即使外在環境有多艱難
[00:05:42.000 --> 00:05:45.000]  他內心仍然充滿喜樂
[00:05:45.000 --> 00:05:51.000]  而他更以主耶穌的完全謙卑信服來激勵信徒
[00:05:51.000 --> 00:05:54.000]  以此為學校的榜樣
[00:05:54.000 --> 00:05:56.000]  作神無瑕疵的兒女
[00:05:56.000 --> 00:06:01.000]  以致我們能夠好像日月星輝一樣
[00:06:01.000 --> 00:06:06.000]  在這個彎曲薄茂的世代成為亮光
[00:06:06.000 --> 00:06:10.000]  第二章結束時提到保羅的計劃
[00:06:10.000 --> 00:06:12.000]  他預計自己即將被釋放
[00:06:12.000 --> 00:06:17.000]  之後他會去到菲律賓探訪信徒
[00:06:17.000 --> 00:06:20.000]  不過在他去探訪之前
[00:06:20.000 --> 00:06:24.000]  他會先打發伊巴菲提回菲律賓
[00:06:24.000 --> 00:06:25.000]  然後是提摩泰
[00:06:25.000 --> 00:06:28.000]  然後保羅自己才會去
[00:06:29.000 --> 00:06:32.000]  第三章一開始保羅說
[00:06:32.000 --> 00:06:34.000]  「我還有話說」
[00:06:34.000 --> 00:06:38.000]  給人的感覺是要轉換話題了
[00:06:38.000 --> 00:06:42.000]  不過接下來的吩咐依然都是要喜樂
[00:06:42.000 --> 00:06:45.000]  如果大家細心的話就會留意到
[00:06:45.000 --> 00:06:48.000]  這次保羅說有關喜樂的勸告
[00:06:48.000 --> 00:06:51.000]  是和之前說的有點不同
[00:06:51.000 --> 00:06:55.000]  他加上了「要靠主喜樂」
[00:06:55.000 --> 00:06:58.000]  說出了喜樂的基礎
[00:06:58.000 --> 00:07:00.000]  是因為和基督聯合
[00:07:00.000 --> 00:07:03.000]  以致能夠喜樂
[00:07:03.000 --> 00:07:07.000]  這個勸勉也像一條線一樣
[00:07:07.000 --> 00:07:09.000]  將他之後所說的內容
[00:07:09.000 --> 00:07:13.000]  和之前要說的連起來
[00:07:13.000 --> 00:07:15.000]  因為之前他說的
[00:07:15.000 --> 00:07:17.000]  他的講論和教導
[00:07:17.000 --> 00:07:22.000]  都是以喜樂這個勸告作為結束
[00:07:22.000 --> 00:07:24.000]  即使在困苦之中
[00:07:24.000 --> 00:07:27.000]  仍然保持喜樂的心
[00:07:27.000 --> 00:07:32.000]  這是指對主保持堅定的信心
[00:07:32.000 --> 00:07:35.000]  相信主耶穌掌管一切
[00:07:35.000 --> 00:07:38.000]  信得過他的安排和預備
[00:07:38.000 --> 00:07:42.000]  亦都是不向自己的軟弱
[00:07:42.000 --> 00:07:46.000]  懷疑以及環境屈服
[00:07:46.000 --> 00:07:49.000]  在勸勉信徒要喜樂之後
[00:07:49.000 --> 00:07:52.000]  保羅隨即非常鄭重
[00:07:52.000 --> 00:07:57.000]  向信徒提出一個新的話題
[00:07:57.000 --> 00:08:01.000]  這個警告不是第一次說
[00:08:01.000 --> 00:08:03.000]  並不是他年紀大
[00:08:03.000 --> 00:08:06.000]  忘記了之前曾經說過
[00:08:06.000 --> 00:08:08.000]  亦不是因為保羅嘮叨
[00:08:08.000 --> 00:08:09.000]  說完又說
[00:08:09.000 --> 00:08:11.000]  他很清楚自己曾經
[00:08:11.000 --> 00:08:14.000]  和菲律賓的信徒提過這件事
[00:08:14.000 --> 00:08:16.000]  他不會因為之前說過
[00:08:16.000 --> 00:08:18.000]  現在又說而感到不好意思
[00:08:18.000 --> 00:08:22.000]  又或是怕聽眾不耐煩而感到不滿
[00:08:22.000 --> 00:08:25.000]  因為這件事非常嚴重
[00:08:25.000 --> 00:08:26.000]  相當重要
[00:08:26.000 --> 00:08:30.000]  所以他再次向信徒提出
[00:08:30.000 --> 00:08:35.000]  因為這件事和信徒的靈性安全有直接關係
[00:08:35.000 --> 00:08:38.000]  亦都是他們信仰上的保障
[00:08:38.000 --> 00:08:42.000]  保羅的語氣非常之嚴厲
[00:08:42.000 --> 00:08:46.000]  他一年三次用防備
[00:08:46.000 --> 00:08:48.000]  而且都是命令語氣
[00:08:48.000 --> 00:08:52.000]  時態顯示是要繼續去防備
[00:08:52.000 --> 00:08:55.000]  即是要時時提高警覺
[00:08:55.000 --> 00:08:57.000]  他又稱那些人為犬類
[00:08:57.000 --> 00:08:58.000]  作惡的
[00:08:58.000 --> 00:09:01.000]  妄自行割的
[00:09:01.000 --> 00:09:03.000]  保羅用詞嚴厲
[00:09:03.000 --> 00:09:06.000]  而且他自己的情緒都好像有點激動
[00:09:06.000 --> 00:09:08.000]  同時又讓我們感受到
[00:09:08.000 --> 00:09:12.000]  他對這些假師傅的厭惡
[00:09:12.000 --> 00:09:14.000]  到底這些假師傅是甚麼人呢?
[00:09:14.000 --> 00:09:18.000]  他們教導信徒是甚麼道理呢?
[00:09:18.000 --> 00:09:20.000]  他們都是一群猶太主義者
[00:09:20.000 --> 00:09:24.000]  雖然已經信了耶穌是基督
[00:09:24.000 --> 00:09:26.000]  卻是鼓吹外邦的信徒
[00:09:26.000 --> 00:09:28.000]  必須受割禮和守律法
[00:09:28.000 --> 00:09:30.000]  才可以成為神的兒女
[00:09:30.000 --> 00:09:33.000]  才能夠得救
[00:09:33.000 --> 00:09:35.000]  對這些混亂福音的人
[00:09:35.000 --> 00:09:38.000]  保羅一點都不客氣
[00:09:38.000 --> 00:09:40.000]  保羅稱他們為犬類
[00:09:40.000 --> 00:09:41.000]  作惡的
[00:09:41.000 --> 00:09:43.000]  妄自行割的
[00:09:43.000 --> 00:09:48.000]  犬類並不是我們家中飼養的寵物
[00:09:48.000 --> 00:09:51.000]  現在香港人很重視他們的寵物
[00:09:51.000 --> 00:09:53.000]  當是家人
[00:09:53.000 --> 00:09:55.000]  當是子女去呵護
[00:09:55.000 --> 00:09:58.000]  甚至自稱是貓奴、犬奴
[00:09:58.000 --> 00:10:01.000]  當寵物是主人去侍候
[00:10:01.000 --> 00:10:03.000]  是有點誇張的
[00:10:03.000 --> 00:10:06.000]  不過在保羅的時代並不是這樣
[00:10:06.000 --> 00:10:10.000]  在不勒斯坦一帶的狗隻到處遊蕩
[00:10:10.000 --> 00:10:12.000]  吃垃圾、廢物
[00:10:12.000 --> 00:10:15.000]  而在希臘羅馬社會裡
[00:10:15.000 --> 00:10:18.000]  狗是被人鄙視的動物
[00:10:18.000 --> 00:10:21.000]  而按猶太傳統的規例
[00:10:21.000 --> 00:10:24.000]  狗是不潔的動物
[00:10:24.000 --> 00:10:27.000]  猶太人稱外邦人為狗
[00:10:27.000 --> 00:10:30.000]  因為他們傳統禮儀上是不潔淨的
[00:10:30.000 --> 00:10:36.000]  這個稱號表示猶太人對外邦人的鄙視和看不起
[00:10:36.000 --> 00:10:38.000]  在保羅眼中
[00:10:38.000 --> 00:10:41.000]  這些混亂福音的人就是不潔淨的
[00:10:41.000 --> 00:10:44.000]  他們使得純正的福音受到污染
[00:10:44.000 --> 00:10:47.000]  應該要避免跟他們來往
[00:10:47.000 --> 00:10:50.000]  保羅說他們是作惡的
[00:10:50.000 --> 00:10:53.000]  即是惡的工人
[00:10:53.000 --> 00:10:56.000]  因為他們的工作性質是惡的
[00:10:56.000 --> 00:11:00.000]  破壞了保羅在外邦人福音的工作
[00:11:00.000 --> 00:11:04.000]  而他們工作的成果都是惡的
[00:11:04.000 --> 00:11:06.000]  使得信徒受到攪擾
[00:11:06.000 --> 00:11:09.000]  背離了神的道
[00:11:09.000 --> 00:11:13.000]  他們就好像魔鬼同一陣線
[00:11:13.000 --> 00:11:15.000]  是撒旦的差役
[00:11:15.000 --> 00:11:20.000]  他們強調遵守律法是得救的必要條件
[00:11:20.000 --> 00:11:22.000]  這種依附肉體
[00:11:22.000 --> 00:11:26.000]  相信藉著宗教禮儀和道德行為
[00:11:26.000 --> 00:11:29.000]  以至能夠得救的教義
[00:11:29.000 --> 00:11:32.000]  是保羅所不能容忍的
[00:11:32.000 --> 00:11:34.000]  「妄自行割」
[00:11:34.000 --> 00:11:38.000]  這個字的意思是割毀自己的身體
[00:11:38.000 --> 00:11:43.000]  在希臘文這個字並不是割禮的意思
[00:11:43.000 --> 00:11:45.000]  如果我們看回七十字譯本
[00:11:45.000 --> 00:11:48.000]  即是希臘文翻譯舊約的聖經
[00:11:48.000 --> 00:11:54.000]  這個字是用在利未記十九章二十八節
[00:11:54.000 --> 00:11:58.000]  所禁止用刀劃身這個字
[00:11:58.000 --> 00:12:03.000]  割禮是神和他的選民納約的記號
[00:12:03.000 --> 00:12:05.000]  儀式當然重要
[00:12:05.000 --> 00:12:10.000]  但更重要的是人能夠專心去敬拜神
[00:12:10.000 --> 00:12:13.000]  跟從神和效忠神
[00:12:13.000 --> 00:12:17.000]  然而在保羅眼中
[00:12:17.000 --> 00:12:21.000]  這些猶太主義者所誇耀的割禮
[00:12:21.000 --> 00:12:24.000]  只是割傷自己的身體
[00:12:24.000 --> 00:12:28.000]  對救恩是完全沒有用處的
[00:12:28.000 --> 00:12:33.000]  第三節保羅說明了
[00:12:33.000 --> 00:12:36.000]  真正受割禮信徒的特徵
[00:12:36.000 --> 00:12:40.000]  首先他們是以神的靈去敬拜
[00:12:40.000 --> 00:12:45.000]  「敬拜」這個字其實跟「服侍」是同一個字
[00:12:45.000 --> 00:12:47.000]  真正重生得救的信徒
[00:12:47.000 --> 00:12:50.000]  是因為聖靈而重生
[00:12:50.000 --> 00:12:53.000]  聖靈內在信徒的裏面
[00:12:53.000 --> 00:12:56.000]  就是信徒得救的憑據
[00:12:56.000 --> 00:12:59.000]  證明信徒是屬神的子民
[00:12:59.000 --> 00:13:05.000]  聖靈是信徒屬靈生命的來源和維持者
[00:13:05.000 --> 00:13:08.000]  靠著聖靈的能力和幫助
[00:13:08.000 --> 00:13:11.000]  一生去敬拜服侍神
[00:13:11.000 --> 00:13:16.000]  真受割禮的信徒是在基督裏面誇口的
[00:13:16.000 --> 00:13:20.000]  真正可以倚靠的只有耶穌基督
[00:13:20.000 --> 00:13:22.000]  祂是我們誇口的對象
[00:13:22.000 --> 00:13:25.000]  因著祂十字架上成就的救恩
[00:13:25.000 --> 00:13:28.000]  罪人可以因信而得以清義
[00:13:28.000 --> 00:13:31.000]  加爾穆斯上星期跟我們說了
[00:13:31.000 --> 00:13:34.000]  「肥納比書」二章五至十一節
[00:13:34.000 --> 00:13:36.000]  是說到基督的信服
[00:13:36.000 --> 00:13:39.000]  因著主耶穌成就了救恩
[00:13:39.000 --> 00:13:42.000]  神使祂升為至高
[00:13:42.000 --> 00:13:46.000]  一切天上的、地上的和地底下的
[00:13:46.000 --> 00:13:48.000]  都因耶穌的名而屈膝
[00:13:48.000 --> 00:13:51.000]  而且宣認耶穌為主
[00:13:51.000 --> 00:13:55.000]  祂的降卑和完全信服父神
[00:13:55.000 --> 00:13:58.000]  也是我們效法的榜樣
[00:13:58.000 --> 00:14:03.000]  第三個特點就是不倚靠肉體
[00:14:03.000 --> 00:14:07.000]  以基督耶穌誇口得出的自然結果
[00:14:07.000 --> 00:14:10.000]  就是不倚靠肉體
[00:14:10.000 --> 00:14:14.000]  倚靠肉體就是倚靠自己
[00:14:14.000 --> 00:14:19.000]  倚靠基督和倚靠肉體是互相排斥的
[00:14:19.000 --> 00:14:22.000]  我們靠基督就不可以靠自己
[00:14:22.000 --> 00:14:30.000]  我們不是因為天生的才能、種族、身份、成就、財富而誇口
[00:14:30.000 --> 00:14:34.000]  我們的得救完全是神的恩典
[00:14:34.000 --> 00:14:37.000]  人是不能夠自救的
[00:14:37.000 --> 00:14:40.000]  善行只是得救之後
[00:14:40.000 --> 00:14:43.000]  倚靠基督而結出的果子
[00:14:43.000 --> 00:14:46.000]  並不是救恩的本身
[00:14:46.000 --> 00:14:49.000]  為了讓肥納比信徒明白
[00:14:49.000 --> 00:14:54.000]  猶太主義者所提倡要受割禮和遵守律法
[00:14:54.000 --> 00:14:58.000]  才能夠得救的這個完全錯誤
[00:14:58.000 --> 00:15:01.000]  以及違反了聖經的真理
[00:15:01.000 --> 00:15:03.000]  是死路一條
[00:15:03.000 --> 00:15:06.000]  保羅就以自己作為例子
[00:15:06.000 --> 00:15:08.000]  說明了不是靠自己的努力
[00:15:08.000 --> 00:15:10.000]  進行律法而稱義
[00:15:10.000 --> 00:15:14.000]  而是靠耶穌基督而稱義
[00:15:14.000 --> 00:15:16.000]  在三至四節
[00:15:16.000 --> 00:15:21.000]  他列出了自己五方面肉體得以誇口的事
[00:15:21.000 --> 00:15:23.000]  他們八天受割禮
[00:15:23.000 --> 00:15:25.000]  是真正的猶太人
[00:15:25.000 --> 00:15:27.000]  和神納約的子民
[00:15:27.000 --> 00:15:29.000]  他有純正的血統
[00:15:29.000 --> 00:15:32.000]  是以色列族變雅敏茲派
[00:15:32.000 --> 00:15:35.000]  希伯來人所生的希伯來人
[00:15:35.000 --> 00:15:37.000]  他也是法利塞人
[00:15:37.000 --> 00:15:41.000]  法利塞人即是被分別出來的意思
[00:15:41.000 --> 00:15:43.000]  他們嚴守律法遺傳
[00:15:43.000 --> 00:15:47.000]  保羅曾經在當時首屈一指的
[00:15:47.000 --> 00:15:50.000]  教師加瑪列門下受教
[00:15:50.000 --> 00:15:55.000]  他對神、對信仰充滿了熱誠
[00:15:55.000 --> 00:15:58.000]  滿懷猶太熱血的精神
[00:15:58.000 --> 00:16:02.000]  所以他很熱心去逼迫教會
[00:16:02.000 --> 00:16:06.000]  他也是按照律法的要求來行事為人
[00:16:06.000 --> 00:16:10.000]  所以他說自己無可指責
[00:16:10.000 --> 00:16:12.000]  對保羅來說
[00:16:12.000 --> 00:16:17.000]  依靠肉體就是他所列出的兩種優勢
[00:16:17.000 --> 00:16:20.000]  成為神子民的一份子
[00:16:20.000 --> 00:16:24.000]  另外就是他自己的成就
[00:16:24.000 --> 00:16:27.000]  他靠自己的努力成為了法利塞人
[00:16:27.000 --> 00:16:29.000]  努力地遵循律法
[00:16:29.000 --> 00:16:31.000]  全身投入
[00:16:31.000 --> 00:16:34.000]  以至他熱心的逼迫教會
[00:16:34.000 --> 00:16:36.000]  他說自己是無可指責的
[00:16:36.000 --> 00:16:40.000]  即是在律法要求猶太人的一切
[00:16:40.000 --> 00:16:42.000]  他父母為他做了
[00:16:42.000 --> 00:16:46.000]  他自己也很努力地做了
[00:16:46.000 --> 00:16:49.000]  那些猶太人所提倡
[00:16:49.000 --> 00:16:54.000]  附加在主耶穌十字架救恩之上的得救條件
[00:16:54.000 --> 00:16:57.000]  保羅全部都有
[00:16:57.000 --> 00:17:01.000]  所以如果真的需要的話
[00:17:01.000 --> 00:17:05.000]  保羅不會不教導信徒的
[00:17:05.000 --> 00:17:07.000]  對於那些猶太人來說
[00:17:07.000 --> 00:17:10.000]  他們所堅持外邦人要持守的
[00:17:10.000 --> 00:17:15.000]  對他們來說很重要
[00:17:15.000 --> 00:17:18.000]  他們之所以覺得自己高人一等
[00:17:18.000 --> 00:17:20.000]  看不起外邦人
[00:17:20.000 --> 00:17:23.000]  就是因為他們自己是神的選民
[00:17:23.000 --> 00:17:24.000]  跟神納約
[00:17:24.000 --> 00:17:28.000]  有納約這個記號在身體上
[00:17:28.000 --> 00:17:32.000]  又有律法這些外在的行為
[00:17:32.000 --> 00:17:36.000]  以至他們能夠從萬俗之中被分別出來
[00:17:36.000 --> 00:17:38.000]  這就是他們的標記
[00:17:38.000 --> 00:17:40.000]  他們以恥為榮
[00:17:40.000 --> 00:17:42.000]  引以為傲
[00:17:42.000 --> 00:17:47.000]  正正就是這些令他們覺得自豪的事
[00:17:47.000 --> 00:17:49.000]  不單止混亂了福音
[00:17:49.000 --> 00:17:54.000]  更是成為他們認識主耶穌基督的障礙物
[00:17:54.000 --> 00:17:57.000]  他們仍然停留在舊約裏面
[00:17:57.000 --> 00:18:00.000]  耶利米蘇31章31節說到
[00:18:00.000 --> 00:18:04.000]  神要跟以色列靈納新約
[00:18:04.000 --> 00:18:08.000]  不再是神領以色列的祖宗出埃及的那個約
[00:18:08.000 --> 00:18:13.000]  是將律法寫在他們心板上的新約
[00:18:13.000 --> 00:18:18.000]  是主耶穌以他的血靈納的新約
[00:18:18.000 --> 00:18:22.000]  他就是那個新約的宗報
[00:18:22.000 --> 00:18:25.000]  不再需要任何附加的條件
[00:18:25.000 --> 00:18:30.000]  保羅教導我們要防備這些傳錯誤福音的人
[00:18:30.000 --> 00:18:36.000]  我們也要防備自己成為這樣的人
[00:18:36.000 --> 00:18:42.000]  當然我們不是再要遵守律法行割禮
[00:18:42.000 --> 00:18:46.000]  不過我們都是靠我們的行為
[00:18:46.000 --> 00:18:49.000]  自己做了些什麼
[00:18:49.000 --> 00:18:54.000]  以致影響了人去認識真正的福音
[00:18:54.000 --> 00:18:58.000]  很久之前我回屯契
[00:18:58.000 --> 00:19:01.000]  有一個神學生來實習
[00:19:01.000 --> 00:19:04.000]  導師請他介紹自己
[00:19:04.000 --> 00:19:07.000]  他說我參加了三福很久了
[00:19:07.000 --> 00:19:10.000]  我出隊超過了一百次
[00:19:10.000 --> 00:19:12.000]  跟很多人傳過福音
[00:19:12.000 --> 00:19:15.000]  帶了不知多少人信主
[00:19:15.000 --> 00:19:21.000]  又不知在多少次的報道會上講見證等等
[00:19:21.000 --> 00:19:24.000]  他分享的時候覺得很自豪
[00:19:24.000 --> 00:19:27.000]  他覺得自己為神做了很多事
[00:19:27.000 --> 00:19:30.000]  但我覺得很奇怪
[00:19:30.000 --> 00:19:34.000]  為什麼是一張工作清單呢?
[00:19:34.000 --> 00:19:37.000]  雖然這些服侍都是好的
[00:19:37.000 --> 00:19:41.000]  不過為什麼不是透過這些服侍
[00:19:41.000 --> 00:19:43.000]  認識神更多
[00:19:43.000 --> 00:19:46.000]  跟神的關係更加緊密
[00:19:46.000 --> 00:19:51.000]  生命得以更新改變呢?
[00:19:51.000 --> 00:19:54.000]  又有一些弟兄姊妹分享
[00:19:54.000 --> 00:19:56.000]  他說我信主耶穌很久了
[00:19:56.000 --> 00:19:57.000]  我洗了禮
[00:19:57.000 --> 00:19:59.000]  我有回教會的聚會
[00:19:59.000 --> 00:20:01.000]  每個星期我都回崇拜
[00:20:01.000 --> 00:20:03.000]  我又回屯契又回主一學
[00:20:03.000 --> 00:20:05.000]  又有十一奉獻
[00:20:05.000 --> 00:20:09.000]  不過同樣生命沒有改變
[00:20:09.000 --> 00:20:12.000]  除了參加很多宗教活動
[00:20:12.000 --> 00:20:15.000]  信主前後沒有什麼分別
[00:20:15.000 --> 00:20:17.000]  不是,有分別的
[00:20:17.000 --> 00:20:19.000]  信主前後都是罵人
[00:20:19.000 --> 00:20:24.000]  不過信主之後罵人就是用聖經去罵人
[00:20:24.000 --> 00:20:27.000]  有些弟兄姊妹參加很多的侍奉
[00:20:27.000 --> 00:20:30.000]  是他喜歡的侍奉
[00:20:30.000 --> 00:20:31.000]  全躺在身上
[00:20:31.000 --> 00:20:33.000]  花很多時間精神
[00:20:33.000 --> 00:20:37.000]  其實是為誰去做的呢?
[00:20:37.000 --> 00:20:39.000]  為了滿足誰呢?
[00:20:39.000 --> 00:20:45.000]  是滿足神還是滿足自己呢?
[00:20:45.000 --> 00:20:47.000]  有時候傳福音的時候
[00:20:47.000 --> 00:20:49.000]  福音對象會這樣說
[00:20:49.000 --> 00:20:50.000]  我會信的
[00:20:50.000 --> 00:20:52.000]  信耶穌是好的
[00:20:52.000 --> 00:20:54.000]  不過遲一點吧
[00:20:54.000 --> 00:20:56.000]  我現在回不了教會
[00:20:56.000 --> 00:20:59.000]  信耶穌有很多事情是不能做的
[00:20:59.000 --> 00:21:01.000]  要做很多事情
[00:21:01.000 --> 00:21:04.000]  那行的了,我知道了
[00:21:04.000 --> 00:21:06.000]  那我就會想
[00:21:06.000 --> 00:21:07.000]  到底在他們心目中
[00:21:07.000 --> 00:21:11.000]  信耶穌就是等於要做一些事情
[00:21:11.000 --> 00:21:13.000]  不做一些事情
[00:21:13.000 --> 00:21:17.000]  為什麼他們會有這樣的想法呢?
[00:21:17.000 --> 00:21:19.000]  是他們認識的基督徒
[00:21:19.000 --> 00:21:22.000]  給他們有這樣的印象嗎?
[00:21:22.000 --> 00:21:25.000]  福音不單是用口
[00:21:25.000 --> 00:21:28.000]  用我們的說話去傳講
[00:21:28.000 --> 00:21:29.000]  是我們的生命
[00:21:29.000 --> 00:21:34.000]  我們的生活帶出了什麼訊息
[00:21:34.000 --> 00:21:36.000]  讓我們身邊未信的人
[00:21:36.000 --> 00:21:38.000]  能夠看得到
[00:21:38.000 --> 00:21:40.000]  領受得到
[00:21:40.000 --> 00:21:42.000]  感受得到
[00:21:42.000 --> 00:21:44.000]  福音的能力
[00:21:44.000 --> 00:21:48.000]  以及那份喜樂
[00:21:48.000 --> 00:21:50.000]  保羅很清楚知道
