
[00:00:00.000 --> 00:00:03.520]  很感謝神,今天有機會在大家當中來分享神的訊息
[00:02:46.760 --> 00:02:53.040]  所以李漢自從耶和華對摩西說了這話以後
[00:02:53.440 --> 00:02:59.160]  耶和華照樣應許使我存活了這四十五年
[00:02:59.160 --> 00:03:03.680]  就是以色列人在荒野行走的年日
[00:03:03.680 --> 00:03:07.400]  現在李漢如今我八十五歲了
[00:03:07.400 --> 00:03:10.720]  身體如今還是強健
[00:03:10.720 --> 00:03:14.480]  像摩西差遣我去的那天一樣
[00:03:14.480 --> 00:03:18.440]  無論是作戰還是做別的事
[00:03:18.440 --> 00:03:20.920]  那時我的體力如何
[00:03:21.200 --> 00:03:24.240]  現在我的體力還是如何
[00:03:24.240 --> 00:03:30.960]  所以求你把耶和華那天所應許的這山地給我
[00:03:30.960 --> 00:03:35.680]  因為那天你也聽見那裡有阿納人
[00:03:35.680 --> 00:03:38.520]  又有寬大堅固的城
[00:03:38.520 --> 00:03:41.800]  但假如耶和華與我同在
[00:03:41.800 --> 00:03:44.240]  我就會剷除他們
[00:03:44.240 --> 00:03:47.360]  正如耶和華應許的那樣
[00:03:47.760 --> 00:03:54.400]  於是約書亞祝福迦勒把希伯倫給了耶福利的兒子
[00:03:54.400 --> 00:03:56.760]  約他的產業
[00:03:56.760 --> 00:03:59.320]  故此直到今天
[00:03:59.320 --> 00:04:02.160]  希伯倫成為基里洗人
[00:04:02.160 --> 00:04:05.640]  耶福利的兒子迦勒的產業
[00:04:05.640 --> 00:04:10.160]  因為他完全順從耶和華以色列的神
[00:04:10.160 --> 00:04:14.040]  希伯倫是從前叫作阿巴鎮
[00:04:14.400 --> 00:04:18.000]  阿巴是迦勒人中最強大的
[00:04:18.000 --> 00:04:20.960]  於是國中太平
[00:04:20.960 --> 00:04:22.800]  沒有戰爭
[00:04:22.800 --> 00:04:28.040]  在中國三國的時候
[00:04:28.040 --> 00:04:38.480]  有曹操、劉備和孫權
[00:04:38.480 --> 00:04:40.880]  曹操在他年老的時候
[00:04:40.880 --> 00:04:42.400]  他寫了一首詩
[00:04:42.920 --> 00:04:45.760]  這首詩叫作「歸衰壽」
[00:04:45.760 --> 00:04:51.720]  這首詩可以說是曹操的述詞
[00:04:51.720 --> 00:04:53.200]  是這樣說的
[00:04:53.200 --> 00:04:59.320]  「神歸衰壽,猶有境時
[00:04:59.320 --> 00:05:03.080]  騰蛇成霧,終為土灰
[00:05:03.080 --> 00:05:06.280]  老契伏匿,志在千里
[00:05:06.280 --> 00:05:10.160]  烈士暮年,藏心不已
[00:05:10.520 --> 00:05:13.080]  營宿之期,不但在天
[00:05:13.080 --> 00:05:15.680]  而養之福,可得永年
[00:05:15.680 --> 00:05:19.360]  行甚自在,可以榮自」
[00:05:19.360 --> 00:05:23.080]  其實這首詩我想很多人都不是很熟的
[00:05:23.080 --> 00:05:26.440]  但是其中有四句我們會比較熟一點
[00:05:26.440 --> 00:05:29.720]  就是「老契伏匿,志在千里
[00:05:29.720 --> 00:05:33.400]  烈士暮年,藏心不已」
[00:05:33.400 --> 00:05:35.320]  其實一開始
[00:05:35.320 --> 00:05:38.800]  曹操說歸很長壽
[00:05:38.960 --> 00:05:42.320]  但是他終會有完結的一天
[00:05:42.320 --> 00:05:47.040]  騰蛇能夠成霧來飛行
[00:05:47.040 --> 00:05:51.360]  但是最終他都會化為塵土
[00:05:51.360 --> 00:05:55.480]  但是他最說到很多老者的心
[00:05:55.480 --> 00:05:56.320]  就是說
[00:05:56.320 --> 00:06:00.680]  「老契伏匿,志在千里
[00:06:00.680 --> 00:06:03.680]  烈士暮年,藏心不已」
[00:06:03.680 --> 00:06:06.600]  意思就是說一匹千里馬
[00:06:06.840 --> 00:06:11.120]  它雖然是年老了,它被困在馬槽裏面
[00:06:11.120 --> 00:06:14.840]  但是它的心仍然是雄心壯志
[00:06:14.840 --> 00:06:18.080]  仍然很想在外面持拼千里
[00:06:18.080 --> 00:06:20.640]  有遠大抱負的人士
[00:06:20.640 --> 00:06:22.040]  雖然到了晚年
[00:06:22.040 --> 00:06:26.000]  奮發進取雄心,不會止息
[00:06:26.000 --> 00:06:32.360]  這首詩成為很多上了年紀的人
[00:06:32.360 --> 00:06:35.920]  形象一顯新手的時候的心聲
[00:06:36.680 --> 00:06:39.000]  我想用這幾句去形容
[00:06:39.000 --> 00:06:42.600]  今天我們所看的這段經文的主角
[00:06:42.600 --> 00:06:45.200]  迦勒是非常的貼切
[00:06:45.200 --> 00:06:50.000]  其實迦勒這個名字首次出現在聖經
[00:06:50.000 --> 00:06:53.480]  是在《文素記》十三章六節
[00:06:53.480 --> 00:06:54.760]  那裡是這樣說的
[00:06:54.760 --> 00:06:59.680]  它說「猶大支派耶夫利的兒子迦勒
[00:07:00.800 --> 00:07:07.760]  他是摩西派去偵察迦南地的十二個探子之一
[00:07:07.760 --> 00:07:10.640]  是猶大支派的代表
[00:07:10.640 --> 00:07:13.840]  但在那次的偵察行動裏面
[00:07:13.840 --> 00:07:19.160]  得回來的結果並不是好像摩西所想的那樣
[00:07:19.160 --> 00:07:21.640]  因為十二個去的人
[00:07:21.640 --> 00:07:25.080]  竟然最後得出來的比例是十比二
[00:07:25.080 --> 00:07:27.120]  大比數反對
[00:07:27.120 --> 00:07:28.960]  有十個人
[00:07:28.960 --> 00:07:30.440]  他們覺得
[00:07:30.960 --> 00:07:34.000]  不適合進入迦南地
[00:07:34.000 --> 00:07:38.960]  因為他們這個報回報
[00:07:38.960 --> 00:07:42.760]  令到猶太人的心消逝
[00:07:42.760 --> 00:07:46.040]  於是他們就不進入迦南
[00:07:46.040 --> 00:07:48.120]  但是因此
[00:07:48.120 --> 00:07:51.280]  他們就被神去懲罰他們
[00:07:51.280 --> 00:07:53.560]  在曠野漂流四十年
[00:07:53.560 --> 00:07:58.960]  在《文素記》第十三章二十七到二十九節
[00:07:59.080 --> 00:08:07.360]  他們是這樣向猶大成個的以色列民族回報的
[00:08:07.360 --> 00:08:10.920]  他說「我們到了你派我們去的那片土地
[00:08:10.920 --> 00:08:14.240]  那裡果然是流奶流蜜
[00:08:14.240 --> 00:08:19.280]  這些就是那片土地的果實
[00:08:19.280 --> 00:08:20.400]  但是
[00:08:20.400 --> 00:08:24.440]  住在那片土地的人很強大
[00:08:24.440 --> 00:08:28.160]  每座城都是一個堅城
[00:08:28.240 --> 00:08:30.360]  而且又非常的高大
[00:08:30.360 --> 00:08:34.240]  我們還在那裡看見阿納的後裔
[00:08:34.240 --> 00:08:37.760]  有阿瑪利人住在南地
[00:08:37.760 --> 00:08:42.640]  黑特人 耶布斯人 阿摩利人住在山地
[00:08:42.640 --> 00:08:45.000]  迦南人住在海邊
[00:08:45.000 --> 00:08:47.400]  還有約旦河沿海
[00:08:47.400 --> 00:08:50.000]  十二個探子
[00:08:50.000 --> 00:08:54.720]  十個人竟然是反對去攻打迦南地
[00:08:54.720 --> 00:08:56.400]  他們的理由就是說
[00:08:56.400 --> 00:08:57.840]  那裡的人很強
[00:08:57.920 --> 00:09:01.080]  那裡的城池很堅固 很高大
[00:09:01.080 --> 00:09:05.200]  而且有阿納族人那種身材的高大
[00:09:05.200 --> 00:09:08.400]  加上周圍有不少的民族
[00:09:08.400 --> 00:09:11.360]  所以他們認為不應該打
[00:09:11.360 --> 00:09:13.960]  於是他們就懼怕
[00:09:13.960 --> 00:09:16.480]  但是我們可以看一下
[00:09:16.480 --> 00:09:22.440]  迦納和約書亞又是怎樣回報的呢
[00:09:22.600 --> 00:09:28.040]  在文素記第十四章七到九節那裡這樣說的
[00:09:28.040 --> 00:09:32.000]  他說對以色列整個群體說
[00:09:32.000 --> 00:09:36.720]  我們走過和偵察過的那片土地是極好的地
[00:09:36.720 --> 00:09:39.360]  耶和華如果喜悅我們
[00:09:39.360 --> 00:09:43.320]  就會把我們領進那地
[00:09:43.320 --> 00:09:46.240]  把那片土地賜給我們
[00:09:46.240 --> 00:09:50.520]  那裡是一片流奶流蜜之地
[00:09:52.040 --> 00:09:53.080]  大家看不看到
[00:09:53.080 --> 00:09:57.600]  兩個人的看法和那十二個人很不同
[00:09:57.600 --> 00:10:01.600]  他說耶和華如果喜悅我們
[00:10:01.600 --> 00:10:04.920]  就會把我們領進那地
[00:10:04.920 --> 00:10:08.000]  把那片土地賜給我們
[00:10:08.000 --> 00:10:12.360]  但是另外十個探子他們看到的是什麼
[00:10:12.360 --> 00:10:13.440]  困難
[00:10:13.440 --> 00:10:16.520]  人多 人家的城堅固
[00:10:16.520 --> 00:10:17.920]  人家又高大
[00:10:17.920 --> 00:10:19.320]  於是他們退卻
[00:10:19.440 --> 00:10:23.320]  再加上那個地方很多的外族人在那裡居住
[00:10:23.320 --> 00:10:25.920]  我們要打這麼多外族人很難的
[00:10:25.920 --> 00:10:30.520]  但是約書亞和迦納的看法就不是
[00:10:30.520 --> 00:10:34.600]  他說只要我們不背叛耶和華的話
[00:10:34.600 --> 00:10:38.400]  就不必怕那土地的人
[00:10:38.400 --> 00:10:41.000]  因為他們必被我們佔取
[00:10:41.000 --> 00:10:45.360]  所以在這裡可以說是一個很大的差別
[00:10:45.920 --> 00:10:52.440]  也都因為這樣所以由於他們對神的信心和倚靠
[00:10:52.440 --> 00:10:55.280]  他們因此就得著神的肯定
[00:10:55.280 --> 00:10:57.520]  我是指到迦納和約書亞
[00:10:57.520 --> 00:11:02.160]  在文素記第十四章二十四節那裡
[00:11:02.160 --> 00:11:05.480]  神就這樣來回應他們的
[00:11:05.480 --> 00:11:08.440]  神說但是我的僕人迦納
[00:11:08.440 --> 00:11:10.880]  因為他有不同的心智
[00:11:10.880 --> 00:11:12.600]  完全跟從我
[00:11:12.640 --> 00:11:17.480]  我要把他們領進他們去過的那片土地
[00:11:17.480 --> 00:11:22.720]  他們的後裔也會取得那片土地作為產業
[00:11:22.720 --> 00:11:28.160]  這個就是今天我們所思想的經文的背景
[00:11:28.160 --> 00:11:32.280]  然後就過了四十五年了
[00:11:32.280 --> 00:11:39.040]  迦納來到去見當時以色列的領袖約書亞
[00:11:39.480 --> 00:11:46.320]  其實當時約書亞帶領以色列民去攻打東南加納地
[00:11:46.320 --> 00:11:50.160]  他們打贏了準備分地
[00:11:50.160 --> 00:11:52.880]  在分地之前
[00:11:52.880 --> 00:11:55.520]  迦納就來到見約書亞
[00:11:55.520 --> 00:11:58.040]  來講這段話
[00:11:58.040 --> 00:12:02.320]  這個也是作為分地的開始
[00:12:02.320 --> 00:12:05.640]  所以從第十四章第六節看下去
[00:12:05.640 --> 00:12:08.640]  一直到後面都是講分地
[00:12:09.240 --> 00:12:10.480]  不過很特別的
[00:12:10.480 --> 00:12:13.800]  這個分地最初是分給迦納
[00:12:13.800 --> 00:12:17.200]  最後是分給約書亞
[00:12:17.200 --> 00:12:21.600]  因為這個是神對他們兩個人的應許
[00:12:21.600 --> 00:12:25.880]  而中間包著是那十二支派的分地
[00:12:25.880 --> 00:12:30.520]  當然我們知道其中有兩個半支派沒有分到的
[00:12:30.520 --> 00:12:34.520]  因為他們一早已經在約旦河東那邊有了土地
[00:12:34.960 --> 00:12:41.520]  只有另外那九個半支派就在約旦河西那裡分地
[00:12:41.520 --> 00:12:44.960]  其實在這裡開始的時候
[00:12:44.960 --> 00:12:47.160]  如果我們看回前一節的時候
[00:12:47.160 --> 00:12:49.160]  神是這樣講的
[00:13:03.320 --> 00:13:05.640]  在這裡其實經文開始的時候
[00:13:05.640 --> 00:13:07.360]  在十四章五節
[00:13:07.360 --> 00:13:11.840]  即是迦納約書亞第十四章第五節那裡這樣講的
[00:13:11.840 --> 00:13:14.200]  耶穌說怎樣吩咐摩西
[00:13:14.200 --> 00:13:17.280]  以色列人就怎樣做
[00:13:17.280 --> 00:13:18.960]  分配了土地
[00:13:18.960 --> 00:13:23.400]  原來在神早在摩西離世之前
[00:13:23.400 --> 00:13:27.440]  神就已經命令摩西留下指引
[00:13:27.440 --> 00:13:29.520]  神怎樣吩咐摩西
[00:13:29.520 --> 00:13:31.320]  摩西的接班人
[00:13:31.360 --> 00:13:36.680]  約書亞就按著摩西的留下的指示來做
[00:13:36.680 --> 00:13:39.000]  而整個的以色列群體
[00:13:39.000 --> 00:13:44.120]  也都同意按著這樣的方法來實行
[00:13:44.120 --> 00:13:48.840]  不過這次的分地就不是按支派來做
[00:13:48.840 --> 00:13:51.840]  而是先分了給迦納
[00:13:51.840 --> 00:13:55.360]  今天開始的段落
[00:13:55.360 --> 00:14:00.680]  就是要迦納去到吉格來約見約書亞
[00:14:00.800 --> 00:14:02.040]  來提醒他
[00:14:02.040 --> 00:14:06.240]  摩西曾經對他和約書亞說過的話
[00:14:06.240 --> 00:14:10.760]  因為迦納和約書亞對神有信心
[00:14:10.760 --> 00:14:14.640]  神就命摩西向迦納來起誓說
[00:14:14.640 --> 00:14:17.480]  在第九節那裡說
[00:14:17.480 --> 00:14:19.440]  「你腳踏過的地
[00:14:19.440 --> 00:14:23.880]  都必定歸你和你的子孫作為產業
[00:14:23.880 --> 00:14:25.480]  直到永遠
[00:14:25.480 --> 00:14:30.360]  因為你完全順從耶和華我的神」
[00:14:31.120 --> 00:14:34.320]  其實之前的一代以色列人
[00:14:34.320 --> 00:14:37.240]  他們不能夠進入迦納地
[00:14:37.240 --> 00:14:39.960]  完全是因為他們不相信神
[00:14:39.960 --> 00:14:44.680]  以致到神使他們在曠野漂流四十年
[00:14:44.680 --> 00:14:46.640]  直到那一代的人
[00:14:46.640 --> 00:14:48.680]  全部都死在曠野
[00:14:48.680 --> 00:14:51.240]  唯獨兩個人沒有死
[00:14:51.240 --> 00:14:55.640]  那一代就是迦納和約書亞仍然活著
[00:14:56.000 --> 00:15:02.520]  因為他們要等待神應許他們的話得以實現
[00:15:02.520 --> 00:15:05.320]  要見證神這個信實
[00:15:05.320 --> 00:15:08.800]  其實信靠神
[00:15:08.800 --> 00:15:11.160]  說容易不容易
[00:15:11.160 --> 00:15:12.840]  說難
[00:15:12.840 --> 00:15:14.720]  也可以說很難
[00:15:14.720 --> 00:15:19.960]  其實最重要的是看我們是否信得過神
[00:15:19.960 --> 00:15:23.840]  以色列人由出埃及開始
[00:15:24.040 --> 00:15:28.400]  他們一直都在經歷神的帶領那種恩典
[00:15:28.400 --> 00:15:30.840]  差不多兩百多萬人
[00:15:30.840 --> 00:15:34.440]  只是南丁都有二十歲以上的
[00:15:34.440 --> 00:15:38.680]  有六十萬零三千五百五十人
[00:15:38.680 --> 00:15:43.440]  其實他們的整個陣容是非常浩大
[00:15:43.440 --> 00:15:46.480]  是叫人真的害怕
[00:15:46.480 --> 00:15:50.880]  但是當以色列人離開埃及不久
[00:15:50.880 --> 00:15:53.280]  埃及人就後悔了
[00:15:53.720 --> 00:15:54.680]  於是怎樣?
[00:15:54.680 --> 00:16:00.520]  於是法老就命埃及的軍隊去追以色列人
[00:16:00.520 --> 00:16:02.040]  想將他們追回來
[00:16:02.040 --> 00:16:04.960]  當他們被追到紅海
[00:16:04.960 --> 00:16:08.240]  面對全面滾滾大浪的時候
[00:16:08.240 --> 00:16:10.160]  神就行神跡
[00:16:10.160 --> 00:16:12.280]  叫紅海分開
[00:16:12.280 --> 00:16:18.080]  於是以色列民就是這樣從紅海的旱地上走過去
[00:16:18.080 --> 00:16:22.720]  當埃及的軍隊衝到紅海追過去的時候
[00:16:23.040 --> 00:16:24.560]  紅海就合起來
[00:16:24.560 --> 00:16:28.760]  埃及人就全部依陌在紅海裏面
[00:16:28.760 --> 00:16:35.000]  其實那一代的人都經歷過神的神跡
[00:16:35.000 --> 00:16:40.360]  他們看到神是怎樣帶領他們
[00:16:40.360 --> 00:16:42.520]  但是很可惜
[00:16:42.520 --> 00:16:45.440]  以色列人忘恩負義
[00:16:45.440 --> 00:16:49.440]  當他們在生活上遇到一些瑣事
[00:16:49.440 --> 00:16:52.560]  沒有食物的時候埋怨神
[00:16:52.760 --> 00:16:55.960]  沒有水飲的時候埋怨神
[00:16:55.960 --> 00:16:57.400]  遇到挫折
[00:16:57.400 --> 00:17:01.880]  遇到困難的時候就埋怨摩西帶他們離開埃及
[00:17:01.880 --> 00:17:04.360]  他說我們寧願在埃及好好生活
[00:17:04.360 --> 00:17:07.120]  為什麼要帶我們來到曠野裏面死呢?
[00:17:07.120 --> 00:17:13.040]  這個是完全無視神一直以來的帶領
[00:17:13.040 --> 00:17:19.520]  也是整個以色列民族失敗留給世人的恐怖警惕
[00:17:21.320 --> 00:17:22.800]  我們在座弟兄姊妹
[00:17:22.800 --> 00:17:26.000]  大都有一班的年紀
[00:17:26.000 --> 00:17:27.960]  信主都有一段的日子
[00:17:27.960 --> 00:17:30.240]  但是信主的年日
[00:17:30.240 --> 00:17:35.200]  有沒有叫我們經歷到神的恩典的時候
[00:17:35.200 --> 00:17:37.160]  和神的帶領的時候
[00:17:37.160 --> 00:17:40.400]  當我們面對困難、衝擊
[00:17:40.400 --> 00:17:42.880]  我們容不容易忘記神
[00:17:42.880 --> 00:17:47.840]  很多時候當我們遇到一些困難
[00:17:47.840 --> 00:17:50.160]  遇到一些問題的時候
[00:17:50.560 --> 00:17:53.760]  我們會懷疑神是否不再愛我們
[00:17:53.760 --> 00:17:55.320]  不再看顧我們
[00:17:55.320 --> 00:17:57.960]  輕的就是埋怨
[00:17:57.960 --> 00:18:01.400]  重的甚至是離開神
[00:18:01.400 --> 00:18:03.000]  離開這個信仰
[00:18:03.000 --> 00:18:06.600]  今年是我信主五十年
[00:18:06.600 --> 00:18:09.640]  在這五十年裏面
[00:18:09.640 --> 00:18:13.400]  我的信仰生命可以說有起有跌
[00:18:13.400 --> 00:18:15.640]  我試過不依靠神
[00:18:15.640 --> 00:18:20.320]  憑自己的力量、想法去解決問題
[00:18:20.960 --> 00:18:23.840]  但最終搞到自己一身債
[00:18:23.840 --> 00:18:27.200]  還差一點連婚姻都要賠償
[00:18:27.200 --> 00:18:30.760]  但是神有恩典
[00:18:30.760 --> 00:18:32.800]  祂叫我回轉
[00:18:32.800 --> 00:18:36.560]  祂叫我不要忘記祂是我的神
[00:18:36.560 --> 00:18:39.360]  於是我回頭
[00:18:39.360 --> 00:18:42.480]  神不嫌棄我這個人
[00:18:42.480 --> 00:18:45.720]  竟然讓我成為祂的僕人
[00:18:45.720 --> 00:18:47.080]  去服侍祂
[00:18:47.760 --> 00:18:52.480]  這個我覺得完全是上帝給我的恩典
[00:18:52.480 --> 00:18:56.960]  當我準備退休的時候
[00:18:56.960 --> 00:19:00.240]  我回想我這大半生的生涯
[00:19:00.240 --> 00:19:03.400]  其實真是神的恩典之路
[00:19:03.400 --> 00:19:07.480]  祂賜給我是超過我所想所求的
[00:19:07.480 --> 00:19:09.800]  所以當我在思想
[00:19:09.800 --> 00:19:11.200]  我退休之後
[00:19:11.200 --> 00:19:13.160]  要不要繼續侍奉神
[00:19:14.000 --> 00:19:19.000]  我會不會在其他的聖功上盡我一點力量
[00:19:19.000 --> 00:19:21.680]  在我想不到的時候
[00:19:21.680 --> 00:19:23.800]  神竟然為我開了一扇門
[00:19:23.800 --> 00:19:25.840]  我從來沒有想過
[00:19:25.840 --> 00:19:28.440]  在今年三月的時候
[00:19:28.440 --> 00:19:35.400]  竟然有一個機構的全球總裁打電話給我
[00:19:35.400 --> 00:19:38.400]  他說史牧師你退休了是不是
[00:19:38.920 --> 00:19:46.640]  你有沒有興趣來我們的機構成為我們香港區的總幹事
[00:19:46.640 --> 00:19:48.920]  你要帶領我們
[00:19:48.920 --> 00:19:51.960]  當我聽到的時候我很害怕
[00:19:51.960 --> 00:19:57.640]  因為我讀完神學
[00:19:57.640 --> 00:20:00.160]  我這十四年就在恩福裡面侍奉
[00:20:00.160 --> 00:20:04.080]  一直都是從事牧羊的工作
[00:20:04.080 --> 00:20:07.360]  但是突然間有一個邀請
[00:20:07.760 --> 00:20:14.280]  然後叫我去一個機構的總幹事做行政
[00:20:14.280 --> 00:20:17.600]  帶領這個機構前面的路向
[00:20:17.600 --> 00:20:20.920]  所以我聽到的時候我有點擔心
[00:20:20.920 --> 00:20:23.960]  但是在我的祈禱裡面我又很平安
[00:20:23.960 --> 00:20:27.800]  反而我老婆和女兒就在那裡很害怕
[00:20:27.800 --> 00:20:29.040]  不斷反對
[00:20:29.040 --> 00:20:30.680]  不要啊
[00:20:30.680 --> 00:20:33.400]  我女兒跟我說爸爸你已經六十八歲了
[00:20:33.400 --> 00:20:35.320]  你退休又安穩穩了
[00:20:35.320 --> 00:20:37.600]  你不要再做這件事了
[00:20:38.440 --> 00:20:39.720]  但是我很奇怪
[00:20:39.720 --> 00:20:43.240]  當我走去和那個總裁聊天的時候
[00:20:43.240 --> 00:20:45.640]  我問他你知不知道我今年幾歲
[00:20:45.640 --> 00:20:48.480]  我說你不要看我好像很年輕
[00:20:48.480 --> 00:20:49.600]  我已經六十八歲了
[00:20:49.600 --> 00:20:53.720]  那你知不知道你們機構會不會怎樣
[00:20:53.720 --> 00:20:56.280]  他跟著跟我說牧師你不用擔心
[00:20:56.280 --> 00:20:57.920]  我們沒有退休年齡的
[00:20:57.920 --> 00:21:00.560]  做到你不做了
[00:21:00.560 --> 00:21:02.800]  你不想做你可以不做的
[00:21:02.800 --> 00:21:06.480]  總之你肯來的話我們就預備等你
[00:21:07.680 --> 00:21:09.920]  所以當我想起的時候
[00:21:09.920 --> 00:21:12.360]  其實這個是神給我的恩典
[00:21:12.360 --> 00:21:14.400]  其實我是一個很不配的人
[00:21:14.400 --> 00:21:18.640]  但是神竟然讓我可以這樣來服侍他
[00:21:18.640 --> 00:21:22.920]  其實當我們去讀舊約聖經的時候
[00:21:22.920 --> 00:21:25.560]  我們經常都讀到舊約聖經的作者
[00:21:25.560 --> 00:21:27.440]  去提醒以色列人
[00:21:27.440 --> 00:21:30.360]  記得神怎樣帶領他們出埃及
[00:21:30.360 --> 00:21:33.760]  因為那個是他們整個民族
[00:21:33.760 --> 00:21:37.200]  經歷神恩典最實在的事實
[00:21:37.960 --> 00:21:40.920]  但是他們卻是常常忘記神
[00:21:40.920 --> 00:21:43.600]  當你去讀整本舊約聖經的時候
[00:21:43.600 --> 00:21:46.680]  你就見到他們所有的事情
[00:21:46.680 --> 00:21:52.160]  但是當他們一遇到困難挑戰的時候
[00:21:52.160 --> 00:21:55.360]  他們就會忘記神一乾二淨
[00:21:55.360 --> 00:21:59.200]  唯獨迦勒和約書亞沒有忘記
[00:21:59.200 --> 00:22:03.240]  所以當他們經歷艱難挑戰的時候
[00:22:03.360 --> 00:22:08.040]  他們回想起神在過去帶領和保守
[00:22:08.040 --> 00:22:10.400]  所以他們相信在前面
[00:22:10.400 --> 00:22:14.200]  神仍然會繼續保守看顧他們
[00:22:14.200 --> 00:22:19.880]  所以他們才有文素記十四章八到九節所說
[00:22:19.880 --> 00:22:22.840]  耶和華如果喜悅我們
[00:22:22.840 --> 00:22:25.720]  就會把我們領進那地
[00:22:25.720 --> 00:22:28.160]  把那片土地賜給我們
[00:22:28.160 --> 00:22:31.040]  這個是留乃留物之地
[00:22:31.280 --> 00:22:34.320]  只要你們不肯背叛耶和華
[00:22:34.320 --> 00:22:37.480]  就不必怕那土地上的人
[00:22:37.480 --> 00:22:41.760]  因為他們必被我們吞滅
[00:22:41.760 --> 00:22:48.160]  這個就是他們兩個對神堅定信靠的表現
[00:22:48.160 --> 00:22:51.640]  信靠神不是口號
[00:22:51.640 --> 00:22:53.640]  而是要怎樣信
[00:22:53.640 --> 00:22:55.640]  就是要怎樣活
[00:22:55.640 --> 00:22:56.920]  怎樣行
[00:22:56.920 --> 00:23:01.080]  將你的信活在你的生命裏面
[00:23:01.680 --> 00:23:05.600]  迦勒和約書亞對神的堅定信靠
[00:23:05.600 --> 00:23:08.960]  使得他們兩人與眾不同
[00:23:08.960 --> 00:23:16.200]  亦都成為他們能夠存活的兩個人的原因
[00:23:16.200 --> 00:23:18.840]  除了信靠之外
[00:23:18.840 --> 00:23:21.960]  第二點就是持守初心
[00:23:21.960 --> 00:23:27.400]  有人說現今的人做事只有三分鐘熱度
[00:23:27.680 --> 00:23:33.720]  當時間一九 起初那團火就不再遷移
