
[00:00:00.000 --> 00:00:01.480]  各位定姐妹
[00:07:43.260 --> 00:07:44.260]  不問你了
[00:07:44.260 --> 00:07:47.260]  那你聽過人的埋怨是怎樣說的呢?
[00:07:48.260 --> 00:07:50.260]  你聽過嗎?
[00:07:50.260 --> 00:07:52.260]  你有沒有聽過這樣說呢?
[00:07:52.260 --> 00:07:56.260]  為什麼我這麼慘?
[00:07:56.260 --> 00:07:58.260]  為什麼我這麼可憐?
[00:07:58.260 --> 00:08:00.260]  為什麼我這麼倒楣?
[00:08:00.260 --> 00:08:03.260]  為什麼都是那個人
[00:08:03.260 --> 00:08:05.260]  把我弄成這樣?
[00:08:05.260 --> 00:08:07.260]  全部都是他一手造成的
[00:08:07.260 --> 00:08:10.260]  我其實已經這樣這樣做了
[00:08:10.260 --> 00:08:14.260]  我已經跟隨著
[00:08:14.260 --> 00:08:16.260]  土告神
[00:08:16.260 --> 00:08:19.260]  但我還是遇到這些事情
[00:08:19.260 --> 00:08:22.260]  當事情不似預期
[00:08:22.260 --> 00:08:23.260]  不順利
[00:08:23.260 --> 00:08:24.260]  困難
[00:08:24.260 --> 00:08:27.260]  埋怨就會出現
[00:08:27.260 --> 00:08:31.260]  埋怨看來都很正常
[00:08:31.260 --> 00:08:33.260]  我們是心裡很難過
[00:08:33.260 --> 00:08:34.260]  很難受
[00:08:34.260 --> 00:08:37.260]  我們是心裡抒發一下這個感受
[00:08:37.260 --> 00:08:39.260]  實在是人之常情
[00:08:39.260 --> 00:08:41.260]  每個人都會
[00:08:41.260 --> 00:08:44.260]  但如果埋怨停留在我們心中
[00:08:44.260 --> 00:08:46.260]  停留在我們後中
[00:08:46.260 --> 00:08:48.260]  這些負面
[00:08:48.260 --> 00:08:50.260]  往往會去到眼睛
[00:08:50.260 --> 00:08:52.260]  是怎樣呢?
[00:08:52.260 --> 00:08:54.260]  因為我們埋怨當中
[00:08:54.260 --> 00:08:57.260]  我們看不見恩典
[00:08:57.260 --> 00:08:59.260]  我們只看到缺乏
[00:08:59.260 --> 00:09:02.260]  甚至也去到我們的心
[00:09:02.260 --> 00:09:06.260]  埋怨令我們落在一個受害者的心態裡
[00:09:06.260 --> 00:09:09.260]  覺得我們真的很慘
[00:09:09.260 --> 00:09:11.260]  很沒理由遇到這樣的事情
[00:09:11.260 --> 00:09:17.260]  我們很難看到神還要跟我們說什麼
[00:09:17.260 --> 00:09:18.260]  在這一刻
[00:09:18.260 --> 00:09:19.260]  十六章裡面
[00:09:19.260 --> 00:09:22.260]  以色列民表面上是因為他們沒有東西吃
[00:09:22.260 --> 00:09:24.260]  而作出埋怨
[00:09:24.260 --> 00:09:26.260]  埋怨會沒東西吃
[00:09:26.260 --> 00:09:29.260]  埋怨甚至會餓死
[00:09:29.260 --> 00:09:33.260]  因為他們想起他們在埃及的時候
[00:09:33.260 --> 00:09:34.260]  雖然是圍爐
[00:09:34.260 --> 00:09:36.260]  但起碼能夠有肉吃
[00:09:36.260 --> 00:09:38.260]  有餅吃
[00:09:38.260 --> 00:09:44.260]  但如今他們的確落在令人很困難的曠野當中
[00:09:44.260 --> 00:09:48.260]  人們在逆境裡去埋怨
[00:09:48.260 --> 00:09:52.260]  你覺得容不容許他們埋怨?
[00:09:52.260 --> 00:09:54.260]  容許
[00:09:54.260 --> 00:09:55.260]  很正常
[00:09:55.260 --> 00:09:56.260]  近日裡
[00:09:56.260 --> 00:09:59.260]  我相信我們很多裡面不同的聲音
[00:09:59.260 --> 00:10:01.260]  甚或是埋怨
[00:10:01.260 --> 00:10:04.260]  甚或是小聲大聲的耳耳吟吟
[00:10:04.260 --> 00:10:07.260]  或者大聲的憤怒
[00:10:07.260 --> 00:10:09.260]  但是
[00:10:09.260 --> 00:10:14.260]  為什麼這群以色列人會覺得他們在逆境中埋怨是合理的呢?
[00:10:14.260 --> 00:10:17.260]  想起他們的經歷其實是怎樣的
[00:10:17.260 --> 00:10:18.260]  當他們埋怨的時候
[00:10:18.260 --> 00:10:22.260]  他們忘記了神一直對他們的帶領
[00:10:22.260 --> 00:10:27.260]  神是帶領他們從埃及走到現在這個地方
[00:10:27.260 --> 00:10:29.260]  一直有什麼引領呢?
[00:10:29.260 --> 00:10:32.260]  神用雲柱火柱來指引他們
[00:10:32.260 --> 00:10:34.260]  神也在剛剛所說過
[00:10:34.260 --> 00:10:36.260]  將苦水變成甜水
[00:10:36.260 --> 00:10:38.260]  使他們有水喝
[00:10:38.260 --> 00:10:41.260]  但是在這一刻他們忘記了這一切的帶領
[00:10:41.260 --> 00:10:43.260]  這一切的恩典
[00:10:43.260 --> 00:10:47.260]  也在這一刻他們更加忘記神對他們生命的心意
[00:10:47.260 --> 00:10:52.260]  就是拯救他們脫離遺留的身份
[00:10:52.260 --> 00:10:53.260]  脫離遺留之地
[00:10:53.260 --> 00:10:57.260]  能夠進到美地得享自由
[00:10:57.260 --> 00:11:01.260]  表面上他們埋怨的是肉身的需要
[00:11:01.260 --> 00:11:04.260]  表面上他們也是埋怨
[00:11:04.260 --> 00:11:07.260]  是向摩西和亞倫說的
[00:11:07.260 --> 00:11:09.260]  但實際上這些埋怨
[00:11:09.260 --> 00:11:12.260]  埋怨的是誰呢?
[00:11:12.260 --> 00:11:14.260]  埋怨的是上帝
[00:11:14.260 --> 00:11:15.260]  在第八節摩西說
[00:11:15.260 --> 00:11:16.260]  我們算什麼呢?
[00:11:16.260 --> 00:11:18.260]  其實你們的埋怨不是向我們說的
[00:11:18.260 --> 00:11:21.260]  而是向神說的
[00:11:21.260 --> 00:11:22.260]  是的
[00:11:22.260 --> 00:11:24.260]  其實我們埋怨的時候
[00:11:24.260 --> 00:11:26.260]  很多時候我們埋怨人
[00:11:26.260 --> 00:11:30.260]  但更加是我們對神已經失去了信心
[00:11:30.260 --> 00:11:31.260]  神啊
[00:11:31.260 --> 00:11:33.260]  為什麼你要讓我們出來呢?
[00:11:33.260 --> 00:11:34.260]  我寧願留在埃及
[00:11:34.260 --> 00:11:37.260]  我寧願做一個吃得飽的奴隸
[00:11:37.260 --> 00:11:41.260]  也不想做一個現在在曠野中受苦
[00:11:41.260 --> 00:11:43.260]  好像很自由的人
[00:11:43.260 --> 00:11:46.260]  甚至他們說我們寧願死在埃及
[00:11:46.260 --> 00:11:48.260]  死在神的手中
[00:11:48.260 --> 00:11:50.260]  換句話說他們在埋怨
[00:11:50.260 --> 00:11:52.260]  神不可能讓他們死
[00:11:52.260 --> 00:11:55.260]  他們一直在神的帶領和恩典當中
[00:11:55.260 --> 00:11:57.260]  但是這一刻的怨言
[00:11:57.260 --> 00:11:59.260]  埋怨的情緒
[00:11:59.260 --> 00:12:01.260]  令他們看不見
[00:12:01.260 --> 00:12:03.260]  看不見神的恩典
[00:12:03.260 --> 00:12:07.260]  甚至覺得是神令他們落入現在的苦境
[00:12:07.260 --> 00:12:09.260]  各位弟兄姊妹
[00:12:09.260 --> 00:12:13.260]  你喜歡聽人的埋怨嗎?
[00:12:13.260 --> 00:12:17.260]  但我們自己也有試過說埋怨的話
[00:12:17.260 --> 00:12:18.260]  那我問你
[00:12:18.260 --> 00:12:20.260]  你向誰說埋怨的話呢?
[00:12:20.260 --> 00:12:22.260]  那個人如果還肯聽你的話
[00:12:22.260 --> 00:12:24.260]  他一定是你的好朋友
[00:12:24.260 --> 00:12:27.260]  一定是一個愛你的人
[00:12:27.260 --> 00:12:29.260]  因為沒有人不想聽怨言
[00:12:29.260 --> 00:12:31.260]  甚至我們聽見的時候
[00:12:31.260 --> 00:12:33.260]  我們也不懂得回應
[00:12:33.260 --> 00:12:35.260]  我們可以安慰
[00:12:35.260 --> 00:12:37.260]  還是可以和他一起罵
[00:12:37.260 --> 00:12:40.260]  罵一頓讓他舒服一下
[00:12:40.260 --> 00:12:41.260]  我們無論做什麼
[00:12:41.260 --> 00:12:44.260]  都安慰不了這份埋怨的聲音
[00:12:44.260 --> 00:12:47.260]  埋怨令人失去喜樂
[00:12:47.260 --> 00:12:49.260]  失去動力
[00:12:49.260 --> 00:12:50.260]  看不見恩典
[00:12:50.260 --> 00:12:52.260]  但是現在如今
[00:12:52.260 --> 00:12:54.260]  以色列傳會眾
[00:12:54.260 --> 00:12:56.260]  向摩西和亞倫
[00:12:56.260 --> 00:13:01.260]  其實也就是向神發怨言
[00:13:01.260 --> 00:13:03.260]  面對人的怨言
[00:13:03.260 --> 00:13:05.260]  我們不懂得回應
[00:13:05.260 --> 00:13:07.260]  但神聽見人的怨言
[00:13:07.260 --> 00:13:09.260]  神如何回應呢?
[00:13:09.260 --> 00:13:12.260]  神有沒有像我們這樣
[00:13:12.260 --> 00:13:13.260]  可能說
[00:13:13.260 --> 00:13:15.260]  你們真是沒本心
[00:13:15.260 --> 00:13:17.260]  忘恩負義
[00:13:17.260 --> 00:13:18.260]  如果沒有我
[00:13:18.260 --> 00:13:21.260]  你們還是在埃及做奴隸
[00:13:21.260 --> 00:13:24.260]  神其實也可以這樣說
[00:13:24.260 --> 00:13:29.260]  但神沒有用怨言來回應怨言
[00:13:29.260 --> 00:13:30.260]  相反
[00:13:30.260 --> 00:13:35.260]  當神聽見怨言的時候
[00:13:35.260 --> 00:13:37.260]  他的反應是什麼呢?
[00:13:37.260 --> 00:13:39.260]  這個泡沫告訴我們
[00:13:39.260 --> 00:13:42.260]  神是聽見
[00:13:42.260 --> 00:13:43.260]  神是聽見
[00:13:43.260 --> 00:13:45.260]  神在十二節直接說
[00:13:45.260 --> 00:13:47.260]  他聽見以色列人的怨言
[00:13:47.260 --> 00:13:49.260]  聽見他們的困苦
[00:13:49.260 --> 00:13:52.260]  在七至九節分別再說
[00:13:52.260 --> 00:13:55.260]  摩西和亞倫讓他的子民
[00:13:55.260 --> 00:13:59.260]  知道神已經聽見他們的怨言
[00:13:59.260 --> 00:14:01.260]  聽見他們的苦情
[00:14:01.260 --> 00:14:04.260]  聽見他們的需要
[00:14:04.260 --> 00:14:07.260]  但神不單只聽見
[00:14:07.260 --> 00:14:09.260]  而是神聽見的
[00:14:09.260 --> 00:14:13.260]  應該說神不單只聽見怨言那句話
[00:14:13.260 --> 00:14:15.260]  而是神聽見人背後
[00:14:15.260 --> 00:14:18.260]  怨言背後的需要
[00:14:18.260 --> 00:14:20.260]  因此神應許
[00:14:20.260 --> 00:14:21.260]  當他聽見這些怨言的時候
[00:14:21.260 --> 00:14:25.260]  他應許供應他們肉身的需要
[00:14:25.260 --> 00:14:26.260]  答應他們
[00:14:26.260 --> 00:14:28.260]  你們一定有得吃的
[00:14:28.260 --> 00:14:31.260]  而且早晚有不同的食物
[00:14:31.260 --> 00:14:32.260]  晚上有肉吃
[00:14:32.260 --> 00:14:35.260]  早上有另一個食物去吃
[00:14:35.260 --> 00:14:36.260]  神聽見的時候
[00:14:36.260 --> 00:14:38.260]  回應他們肉身的需要
[00:14:38.260 --> 00:14:40.260]  並且神聽見的時候
[00:14:40.260 --> 00:14:45.260]  去聽見他們背後屬靈的需要
[00:14:45.260 --> 00:14:49.260]  人發怨言是對神失去信心
[00:14:49.260 --> 00:14:51.260]  看不見神的恩典
[00:14:51.260 --> 00:14:52.260]  看不見神的帶領
[00:14:52.260 --> 00:14:53.260]  所以神的應許
[00:14:53.260 --> 00:14:56.260]  不單只給他們肉身的食物去吃
[00:14:56.260 --> 00:15:00.260]  更是考驗他們的信心
[00:15:00.260 --> 00:15:03.260]  考驗他們是否願意遵從神的吩咐
[00:15:03.260 --> 00:15:06.260]  去領受神要賜給他們的應許
[00:15:06.260 --> 00:15:09.260]  目的是讓他們知道
[00:15:09.260 --> 00:15:12.260]  耶和華是他們的神
[00:15:12.260 --> 00:15:14.260]  是一直帶領他們的那一位
[00:15:14.260 --> 00:15:17.260]  知道的意思
[00:15:17.260 --> 00:15:20.260]  不是只有知之
[00:15:20.260 --> 00:15:24.260]  知道是我們去到神的裏面
[00:15:24.260 --> 00:15:26.260]  去認識他
[00:15:26.260 --> 00:15:27.260]  不是頭腦上的
[00:15:27.260 --> 00:15:29.260]  是關係上去知道
[00:15:29.260 --> 00:15:31.260]  明白了解神
[00:15:31.260 --> 00:15:37.260]  和去經驗神的真實
[00:15:37.260 --> 00:15:42.260]  因此神聽見以色列人的需要
[00:15:42.260 --> 00:15:43.260]  他應許
[00:15:43.260 --> 00:15:44.260]  回應他們
[00:15:44.260 --> 00:15:46.260]  並且考驗
[00:15:46.260 --> 00:15:49.260]  因為神不單是要餵飽他們的肚子
[00:15:49.260 --> 00:15:51.260]  而是要在屬靈上
[00:15:51.260 --> 00:15:53.260]  他們和神的關係裏面
[00:15:53.260 --> 00:15:56.260]  去考驗建立他們
[00:15:56.260 --> 00:16:00.260]  看他們是否願意每天遵從神的吩咐
[00:16:00.260 --> 00:16:04.260]  以至能經驗到神要賜下的應許
[00:16:04.260 --> 00:16:06.260]  神的信實
[00:16:06.260 --> 00:16:08.260]  在第九第十節
[00:16:08.260 --> 00:16:11.260]  摩西對亞倫說
[00:16:11.260 --> 00:16:14.260]  神聽見了以色列人的怨言
[00:16:14.260 --> 00:16:19.260]  但是他們要怎樣做呢
[00:16:19.260 --> 00:16:20.260]  他們要怎樣做呢
[00:16:20.260 --> 00:16:22.260]  他們要
[00:16:22.260 --> 00:16:25.260]  於是亞倫帶領會眾
[00:16:25.260 --> 00:16:28.260]  來到耶和華的面前
[00:16:28.260 --> 00:16:30.260]  來到耶和華的面前
[00:16:30.260 --> 00:16:31.260]  在曠野裏面
[00:16:31.260 --> 00:16:35.260]  來到神的面前
[00:16:35.260 --> 00:16:36.260]  在曠野裏面
[00:16:36.260 --> 00:16:38.260]  我們有沒有來到主的面前
[00:16:38.260 --> 00:16:40.260]  我們有沒有就近
[00:16:40.260 --> 00:16:45.260]  靠近神的面前呢
[00:16:45.260 --> 00:16:46.260]  當這班以色列人
[00:16:46.260 --> 00:16:49.260]  他們在曠野裏面
[00:16:49.260 --> 00:16:51.260]  來到神的面前的時候
[00:16:51.260 --> 00:16:52.260]  在第十節
[00:16:52.260 --> 00:16:58.260]  他們見到神的榮光出現
[00:16:58.260 --> 00:16:59.260]  在曠野裏面
[00:16:59.260 --> 00:17:00.260]  本來甚麼都沒有
[00:17:00.260 --> 00:17:02.260]  在絕境裏面
[00:17:02.260 --> 00:17:04.260]  但神的榮光
[00:17:04.260 --> 00:17:07.260]  藉著他們來到神的面前
[00:17:07.260 --> 00:17:10.260]  神的榮耀就彰顯
[00:17:10.260 --> 00:17:12.260]  親愛的兄弟姐妹
[00:17:12.260 --> 00:17:18.260]  近日我們會不會落在曠野裏面
[00:17:18.260 --> 00:17:21.260]  無論是我們整個社會的曠野
[00:17:21.260 --> 00:17:23.260]  無論是我們人生各人
[00:17:23.260 --> 00:17:25.260]  我們在遇到的曠野
[00:17:25.260 --> 00:17:30.260]  我們會不會都落在這曠野的無力感裏面
[00:17:30.260 --> 00:17:32.260]  但今天神告訴我們
[00:17:32.260 --> 00:17:35.260]  祂已經聽見我們的需要
[00:17:35.260 --> 00:17:37.260]  祂已經答應我們
[00:17:37.260 --> 00:17:41.260]  會供應我們肉身和靈裏面的需要
[00:17:41.260 --> 00:17:43.260]  以致我們能夠認識祂
[00:17:43.260 --> 00:17:44.260]  能夠經歷祂
[00:17:44.260 --> 00:17:47.260]  能夠經驗到神的信實
[00:17:47.260 --> 00:17:50.260]  並且知道祂就是那位一直帶領我們的神
[00:17:50.260 --> 00:17:51.260]  弟兄姊妹
[00:17:51.260 --> 00:17:54.260]  你願不願意在曠野當中
[00:17:54.260 --> 00:17:57.260]  來到神的面前
[00:17:57.260 --> 00:17:58.260]  靠近祂
[00:17:58.260 --> 00:17:59.260]  靠近祂
[00:17:59.260 --> 00:18:03.260]  以致我們轉眼就能夠見到神的榮光
[00:18:03.260 --> 00:18:07.260]  在我們身上彰顯
[00:18:07.260 --> 00:18:10.260]  來到下一段的段落
[00:18:10.260 --> 00:18:12.260]  我請大家一起讀出
[00:18:12.260 --> 00:18:13.260]  預備起
[00:18:14.260 --> 00:18:17.260]  我供請您的安靜
[00:18:17.260 --> 00:18:19.260]  (念念地)
[00:18:19.260 --> 00:18:21.260]  (念念地)
[00:18:21.260 --> 00:18:23.260]  (念念地)
[00:18:24.260 --> 00:18:26.260]  (念念地)
[00:18:27.260 --> 00:18:29.260]  (念念地)
[00:18:30.260 --> 00:18:32.260]  (念念地)
[00:18:32.260 --> 00:18:35.260]  (念念地)
[00:18:35.260 --> 00:18:38.260]  (念念地)
[00:18:38.260 --> 00:18:41.260]  (念念地)
[00:18:41.260 --> 00:18:44.260]  (念念地)
[00:18:44.260 --> 00:18:47.260]  (念念地)
[00:18:47.260 --> 00:18:50.260]  (念念地)
[00:18:50.260 --> 00:18:53.260]  (念念地)
