
[00:00:00.000 --> 00:00:03.560]  首先我不如介紹一下自己吧
[00:01:06.600 --> 00:01:08.280]  這是制服
[00:01:08.280 --> 00:01:10.000]  回教會也有十字架
[00:01:10.000 --> 00:01:12.560]  配合主題
[00:01:12.560 --> 00:01:16.080]  所以我們今天就是學信服的功課
[00:01:16.080 --> 00:01:17.760]  不如我們進入
[00:01:17.760 --> 00:01:18.960]  講道支先
[00:01:18.960 --> 00:01:20.040]  我們一起禱告
[00:01:20.040 --> 00:01:20.840]  禱告主
[00:01:20.840 --> 00:01:24.120]  天父我們感謝你
[00:01:24.120 --> 00:01:26.920]  讓我們有標稱的群體
[00:01:27.440 --> 00:01:28.920]  讓我們當中
[00:01:28.920 --> 00:01:30.720]  可能有福音的朋友
[00:01:30.720 --> 00:01:33.320]  有屬於你的兒女
[00:01:33.320 --> 00:01:34.480]  無論如何
[00:01:34.480 --> 00:01:35.840]  我們在這一刻
[00:01:35.840 --> 00:01:37.880]  都願意首先讚美你
[00:01:37.880 --> 00:01:39.720]  對我們的創造
[00:01:39.720 --> 00:01:41.480]  更加讚美你
[00:01:41.480 --> 00:01:42.880]  對我們的教屬
[00:01:42.880 --> 00:01:44.280]  透過主耶穌基督
[00:01:44.280 --> 00:01:45.840]  為我們代罪
[00:01:45.840 --> 00:01:47.840]  死在十字架上
[00:01:47.840 --> 00:01:49.880]  願意主你這一刻
[00:01:49.880 --> 00:01:50.840]  復活的生命
[00:01:50.840 --> 00:01:53.040]  繼續去喚發我們的內心
[00:01:53.040 --> 00:01:54.440]  讓你的靈
[00:01:54.440 --> 00:01:56.040]  讓聖靈去充滿我們
[00:01:56.040 --> 00:01:58.640]  讓我們在聽道的裡面
[00:01:58.640 --> 00:02:00.560]  可以在你的話裡面
[00:02:00.560 --> 00:02:02.160]  去支取力量
[00:02:02.160 --> 00:02:03.560]  更加去打開我們的生命
[00:02:03.560 --> 00:02:06.040]  讓你的話去改變我們
[00:02:06.040 --> 00:02:07.640]  因為你的話
[00:02:07.640 --> 00:02:08.880]  是沒有一句
[00:02:08.880 --> 00:02:10.360]  不大有能力的
[00:02:10.360 --> 00:02:12.920]  多謝你聽我們的禱告
[00:02:12.920 --> 00:02:14.640]  是奉主耶穌的名字
[00:02:14.640 --> 00:02:16.520]  阿們
[00:02:16.520 --> 00:02:20.600]  不知道大家對標稱群體有什麼印象
[00:02:20.600 --> 00:02:21.240]  是不是?
[00:02:21.240 --> 00:02:25.840]  我應該是四年前第一次回到標稱
[00:02:25.840 --> 00:02:28.080]  那時候還在讀神學
[00:02:28.080 --> 00:02:29.560]  第一個印象就是
[00:02:29.560 --> 00:02:30.360]  耶!棒啊!
[00:02:30.360 --> 00:02:32.800]  終於可以用三文兩語來敬拜神了
[00:02:32.800 --> 00:02:34.080]  不只是普通話
[00:02:34.080 --> 00:02:34.640]  英文
[00:02:34.640 --> 00:02:36.640]  更加可以用我的母語廣東話
[00:02:36.640 --> 00:02:37.960]  其實那時候很感動
[00:02:37.960 --> 00:02:39.840]  因為在美國讀神學
[00:02:39.840 --> 00:02:41.640]  是華人教會的背景
[00:02:41.640 --> 00:02:43.120]  又要學普通話
[00:02:43.120 --> 00:02:45.360]  那些歌詞真的很棘手
[00:02:45.360 --> 00:02:47.240]  第二就是很感動
[00:02:47.240 --> 00:02:49.640]  可以看到弟兄姊妹一起成長
[00:02:49.640 --> 00:02:50.600]  特別是在敬拜隊
[00:02:50.600 --> 00:02:53.040]  因為我的呼召也是敬拜為主
[00:02:53.040 --> 00:02:55.440]  所以平時你看我在後面站著
[00:02:55.440 --> 00:02:56.520]  跑到前面
[00:02:56.520 --> 00:02:58.040]  又不知道在做什麼
[00:02:58.040 --> 00:03:00.840]  也是很想敬拜順暢
[00:03:00.840 --> 00:03:02.720]  不會有聲量
[00:03:02.720 --> 00:03:05.280]  也跟我的先生Watchman合作
[00:03:05.280 --> 00:03:08.280]  希望可以帶給大家一個專心敬拜
[00:03:08.280 --> 00:03:10.160]  可以在敬拜中遇到神
[00:03:10.160 --> 00:03:11.120]  這件事情
[00:03:11.120 --> 00:03:11.960]  這個使命
[00:03:11.960 --> 00:03:14.640]  所以很深刻的印象
[00:03:14.640 --> 00:03:16.800]  這個群體是很願意敬拜
[00:03:16.800 --> 00:03:18.040]  還有很多
[00:03:18.040 --> 00:03:20.760]  很想有很多肢體去表達
[00:03:20.760 --> 00:03:21.880]  手勢
[00:03:21.880 --> 00:03:22.480]  動作
[00:03:22.480 --> 00:03:24.560]  去表達對神的渴慕
[00:03:24.560 --> 00:03:26.960]  很想被神改變
[00:03:26.960 --> 00:03:29.800]  也很有印象
[00:03:29.800 --> 00:03:31.640]  就是看到弟兄姊妹
[00:03:31.640 --> 00:03:34.240]  還有看到牧羊自己的牧者
[00:03:34.240 --> 00:03:37.320]  看到自己的三尖八角的牧者
[00:03:37.320 --> 00:03:39.120]  又聽他們的講道
[00:03:39.120 --> 00:03:41.320]  然後又被牧羊
[00:03:41.320 --> 00:03:42.520]  我覺得很親切
[00:03:42.520 --> 00:03:44.600]  到了讀神學的階段
[00:03:44.600 --> 00:03:48.120]  仍然有牧者願意跟你說真心話
[00:03:48.120 --> 00:03:51.680]  用神的話去鞭策你
[00:03:51.680 --> 00:03:52.840]  去教導你
[00:03:52.840 --> 00:03:56.840]  我覺得這個群體很愛我
[00:03:56.840 --> 00:03:58.960]  我也很愛這個群體
[00:03:58.960 --> 00:04:02.960]  所以也願意今天去為心
[00:04:02.960 --> 00:04:04.240]  跟大家一起同行
[00:04:04.240 --> 00:04:06.520]  所以下次你看到我在後面
[00:04:06.520 --> 00:04:07.520]  你跟我聊聊天
[00:04:07.520 --> 00:04:09.320]  分享一下你有什麼需要
[00:04:09.320 --> 00:04:10.320]  為你代禱
[00:04:10.320 --> 00:04:12.480]  也是可以的
[00:04:12.480 --> 00:04:16.080]  我們說到群體
[00:04:16.080 --> 00:04:17.120]  很多改變
[00:04:17.120 --> 00:04:17.920]  有沒有一些
[00:04:17.920 --> 00:04:20.440]  自己的弟兄姊妹又要離開
[00:04:20.440 --> 00:04:21.560]  下個月
[00:04:21.560 --> 00:04:23.280]  可能有些很主要的
[00:04:23.280 --> 00:04:24.680]  帶領性的弟兄姊妹
[00:04:24.680 --> 00:04:26.640]  或者小組裡的弟兄姊妹
[00:04:26.640 --> 00:04:28.640]  也要離開去移民
[00:04:28.640 --> 00:04:29.760]  很多變動
[00:04:29.760 --> 00:04:32.960]  甚至牧者的層面也有些變動
[00:04:32.960 --> 00:04:35.040]  可能過去、現在、將來也有變動
[00:04:35.040 --> 00:04:37.280]  我自己成長的小組
[00:04:37.280 --> 00:04:38.600]  就沒有做一半
[00:04:38.600 --> 00:04:40.680]  有大半都是在外國
[00:04:40.680 --> 00:04:44.120]  所以聖誕節、生了嬰兒的
[00:04:44.120 --> 00:04:48.120]  就要用Zoom去溝通
[00:04:48.120 --> 00:04:49.360]  牧者更加
[00:04:49.360 --> 00:04:50.800]  看著自己長大的人
[00:04:50.800 --> 00:04:55.640]  其實也只剩下一兩個
[00:04:55.640 --> 00:04:58.280]  所以也有些唏噓感
[00:04:58.280 --> 00:05:00.880]  但是我們要問的問題
[00:05:00.880 --> 00:05:03.960]  身為精兵的問題究竟是什麼呢?
[00:05:03.960 --> 00:05:06.360]  我想我們今天想問的問題就是
[00:05:06.360 --> 00:05:08.560]  在這些變化裡面
[00:05:08.560 --> 00:05:12.520]  我們怎樣看到不變的神的工作
[00:05:12.520 --> 00:05:14.680]  我們怎樣在這些變化裡面
[00:05:14.680 --> 00:05:19.200]  繼續堅持向神去信服
[00:05:19.200 --> 00:05:23.120]  以致我們為群體帶來祝福
[00:05:23.120 --> 00:05:24.520]  我們怎樣在這些變化裡面
[00:05:24.520 --> 00:05:27.800]  堅持去信服我們不變的神
[00:05:27.800 --> 00:05:32.440]  我們今天想透過二弗所書五章
[00:05:32.440 --> 00:05:34.440]  分享三點
[00:05:34.440 --> 00:05:37.040]  首先是一個中向的信服
[00:05:37.040 --> 00:05:40.040]  就好像十字架打動那條線
[00:05:40.040 --> 00:05:41.120]  我們向上
[00:05:41.120 --> 00:05:42.840]  有向度的信服
[00:05:42.840 --> 00:05:45.200]  第二點就是橫向的信服
[00:05:45.200 --> 00:05:46.240]  就是橫向的那條線
[00:05:46.240 --> 00:05:47.920]  我們在群體裡面
[00:05:47.920 --> 00:05:50.840]  怎樣彼此信服去發生
[00:05:50.840 --> 00:05:53.080]  但也是源於一個中向的信服
[00:05:53.080 --> 00:05:54.920]  最後就是
[00:05:54.920 --> 00:05:57.480]  因為我們中向橫向的信服
[00:05:57.480 --> 00:05:59.680]  我們怎樣向外去感染
[00:05:59.680 --> 00:06:01.920]  將神的愛帶出去
[00:06:01.920 --> 00:06:04.200]  基本上是三點
[00:06:04.200 --> 00:06:06.680]  第一點就是中向的信服
[00:06:06.680 --> 00:06:10.520]  分題就是在主愛裡面去效法神
[00:06:10.520 --> 00:06:12.520]  我們一起進入經文
[00:06:12.520 --> 00:06:14.280]  我們一起讀第一二節
[00:06:14.280 --> 00:06:15.000]  預備起
[00:06:15.000 --> 00:06:18.080]  所以你們該效法神
[00:06:18.080 --> 00:06:21.080]  好像夢慈愛的兒女一樣
[00:06:21.080 --> 00:06:23.680]  也要憑愛心行事
[00:06:23.680 --> 00:06:25.800]  正如基督愛我們
[00:06:25.800 --> 00:06:28.120]  為我們捨了自己
[00:06:28.120 --> 00:06:32.600]  當做輕香的公物和祭物獻與神
[00:06:32.600 --> 00:06:33.800]  我們先停一停
[00:06:33.800 --> 00:06:34.920]  所以很明顯
[00:06:34.920 --> 00:06:36.000]  我們第一句就是
[00:06:36.000 --> 00:06:38.320]  所以你們該效法神
[00:06:38.320 --> 00:06:40.560]  原文就是一個 imperative
[00:06:40.560 --> 00:06:41.520]  就是命令式
[00:06:41.520 --> 00:06:42.800]  我們要效法神
[00:06:42.800 --> 00:06:44.520]  神透過保祿告訴我們
[00:06:44.520 --> 00:06:46.120]  我們要效法神
[00:06:46.120 --> 00:06:48.160]  如果從英文翻譯
[00:06:48.160 --> 00:06:51.360]  我們要作神的效法者
[00:06:51.360 --> 00:06:53.160]  我們主動去做
[00:06:53.160 --> 00:06:54.360]  效法神是什麼呢?
[00:06:54.360 --> 00:06:55.320]  你會問
[00:06:55.320 --> 00:06:59.960]  如果用一個最直接的背景去講
[00:06:59.960 --> 00:07:01.240]  就是第四章上面
[00:07:01.240 --> 00:07:04.920]  剛剛就提到主耶穌捨身的愛
[00:07:04.920 --> 00:07:06.920]  祂寬恕祂的恩慈
[00:07:06.920 --> 00:07:08.440]  我們要操練這一點
[00:07:08.440 --> 00:07:10.240]  祂說我們要效法神
[00:07:10.240 --> 00:07:11.520]  主耶穌基督
[00:07:11.520 --> 00:07:12.920]  神子主耶穌基督
[00:07:12.920 --> 00:07:14.600]  捨身的愛
[00:07:14.600 --> 00:07:16.320]  好象是什麼呢?
[00:07:16.320 --> 00:07:18.000]  蒙恃愛的兒女
[00:07:18.000 --> 00:07:19.520]  也要憑愛心行事
[00:07:19.520 --> 00:07:21.400]  正如基督愛我們
[00:07:21.400 --> 00:07:23.520]  第二點就是想講
[00:07:23.520 --> 00:07:25.320]  是不是有三個重複的字呢?
[00:07:25.320 --> 00:07:26.920]  大家看到是什麼字嗎?
[00:07:26.920 --> 00:07:28.120]  看到嗎?
[00:07:28.120 --> 00:07:30.320]  三個重複的字
[00:07:30.320 --> 00:07:31.720]  愛的兒女
[00:07:31.720 --> 00:07:32.920]  蒙愛兒女
[00:07:32.920 --> 00:07:34.520]  也要憑愛心行事
[00:07:34.520 --> 00:07:36.720]  正如基督愛我們一樣
[00:07:36.720 --> 00:07:38.520]  所以我們很明顯了
[00:07:38.520 --> 00:07:40.120]  三次是重要的
[00:07:40.120 --> 00:07:42.920]  所以看到三個愛的功課
[00:07:42.920 --> 00:07:43.920]  很想分享
[00:07:43.920 --> 00:07:47.120]  在一個向上信服的框架裡面
[00:07:47.120 --> 00:07:49.720]  很想分享三個愛的功課
[00:07:49.720 --> 00:07:50.720]  所以很特別
[00:07:50.720 --> 00:07:53.520]  神說我們不是要在懼怕裡面
[00:07:53.520 --> 00:07:54.920]  我們怕祂罰我們
[00:07:54.920 --> 00:07:56.120]  怕扣分
[00:07:56.120 --> 00:07:57.720]  怕扣薪水
[00:07:57.720 --> 00:07:58.120]  不是這樣的
[00:07:58.120 --> 00:07:59.720]  我們要在愛裡面
[00:07:59.720 --> 00:08:01.920]  被愛的環境滋養下
[00:08:01.920 --> 00:08:05.120]  去效法主耶穌基督捨身的愛
[00:08:05.120 --> 00:08:06.120]  很特別
[00:08:06.120 --> 00:08:07.920]  第一個愛的功課
[00:08:07.920 --> 00:08:10.320]  是一個蒙愛的身份
[00:08:10.320 --> 00:08:11.920]  知道嗎?弟兄姊妹
[00:08:11.920 --> 00:08:14.920]  你和我都是神愛著的
[00:08:14.920 --> 00:08:16.920]  如果再白話一點
[00:08:16.920 --> 00:08:18.520]  神是愛我們愛到什麼?
[00:08:18.520 --> 00:08:20.720]  愛到洞裡
[00:08:20.720 --> 00:08:23.520]  我自己有一個女兒
[00:08:23.520 --> 00:08:27.720]  所以說話有時候會比較嬰兒話
[00:08:27.720 --> 00:08:28.520]  愛到洞裡
[00:08:28.520 --> 00:08:29.920]  媽媽愛你愛到洞裡
[00:08:29.920 --> 00:08:31.920]  天父三位一體的神
[00:08:31.920 --> 00:08:33.120]  真的愛我們愛到洞裡
[00:08:33.120 --> 00:08:35.520]  在我們還作罪人的時候
[00:08:35.520 --> 00:08:37.120]  還在我們博嘴博洩的時候
[00:08:37.120 --> 00:08:38.720]  還在我們還未相信祂
[00:08:38.720 --> 00:08:39.920]  心眼的時候
[00:08:39.920 --> 00:08:42.120]  已經為我們死
[00:08:42.120 --> 00:08:45.120]  為我們預備了這份永生的禮物
[00:08:45.120 --> 00:08:46.920]  就是這個愛
[00:08:46.920 --> 00:08:51.520]  所以我們是神的Beloved Children
[00:08:51.520 --> 00:08:53.520]  如果你說其實
[00:08:53.520 --> 00:08:55.720]  Edith我從小聽到大
[00:08:55.720 --> 00:08:57.920]  神很疼我這些東西
[00:08:57.920 --> 00:09:00.920]  這個是主一學的
[00:09:00.920 --> 00:09:02.920]  可能是第一課
[00:09:02.920 --> 00:09:05.520]  我又分享一下自己的經驗
[00:09:05.520 --> 00:09:07.520]  就是一點點的見證
[00:09:07.520 --> 00:09:10.520]  或者神對我的醫治
[00:09:10.520 --> 00:09:14.120]  我也以為自己明白到這個概念
[00:09:14.120 --> 00:09:16.120]  我是Beloved的
[00:09:16.120 --> 00:09:18.320]  我是神的掌上明珠
[00:09:18.320 --> 00:09:19.120]  很多詩歌都說
[00:09:19.120 --> 00:09:21.120]  你是天父的兒女
[00:09:21.120 --> 00:09:23.320]  你是天父的花園裡有很多顏色
[00:09:23.320 --> 00:09:24.720]  記得那首歌嗎?
[00:09:24.720 --> 00:09:26.720]  我也以為自己明白到
[00:09:26.720 --> 00:09:28.920]  但拜祭也經常帶著這些主題
[00:09:28.920 --> 00:09:30.520]  愛
[00:09:30.520 --> 00:09:31.520]  不是的
[00:09:31.520 --> 00:09:35.320]  有一次也是以樂的經驗裡
[00:09:35.320 --> 00:09:37.120]  有一個很厲害的牧者
[00:09:37.120 --> 00:09:38.720]  好像有X光眼似的
[00:09:38.720 --> 00:09:42.520]  他看到我經常在服侍別人
[00:09:42.520 --> 00:09:44.320]  擔椅子也是我
[00:09:44.320 --> 00:09:47.120]  其實很多弟兄姊妹在以樂也是很好的
[00:09:47.120 --> 00:09:48.520]  也有很多服侍
[00:09:48.520 --> 00:09:50.320]  當然X光眼也有
[00:09:50.320 --> 00:09:51.920]  但他就說了一句
[00:09:51.920 --> 00:09:55.320]  Edith你不是什麼都要你自己做
[00:09:55.320 --> 00:09:57.920]  你擔著椅子要讓其他人去做
[00:09:57.920 --> 00:10:02.520]  你要學習被愛的功課
[00:10:02.520 --> 00:10:05.520]  然後我就說OK
[00:10:05.520 --> 00:10:07.720]  然後回家就想
[00:10:07.720 --> 00:10:11.720]  牧者既然開口跟你說話
[00:10:11.720 --> 00:10:13.120]  你當然要想
[00:10:13.120 --> 00:10:14.520]  但真的很好
[00:10:14.520 --> 00:10:16.920]  整晚腦袋都在想這句
[00:10:16.920 --> 00:10:19.720]  究竟是什麼意思呢?
[00:10:19.720 --> 00:10:20.920]  但很好
[00:10:20.920 --> 00:10:28.720]  聖靈在靈修裡也幫我梳理筆解
[00:10:28.720 --> 00:10:32.120]  我發覺原來在我成長的當中
[00:10:32.120 --> 00:10:36.320]  有時候是誤會了愛是要自己賺取的
[00:10:36.320 --> 00:10:39.120]  雖然頭腦上知道我是沒有愛的
[00:10:39.120 --> 00:10:42.120]  但在我的生活模式裡
[00:10:42.120 --> 00:10:43.720]  可能教育制度也好
[00:10:43.720 --> 00:10:45.320]  家庭也好
[00:10:45.320 --> 00:10:47.520]  都會令我誤會了
[00:10:47.520 --> 00:10:50.520]  我要很努力去做家務
[00:10:50.520 --> 00:10:52.520]  才能得到愛
[00:10:52.520 --> 00:10:55.120]  所以有時候會覺得生命裡很枯乾
[00:10:55.120 --> 00:10:57.120]  甚至在侍奉裡
[00:10:57.120 --> 00:10:59.720]  很乾很累
[00:10:59.720 --> 00:11:01.120]  散了
[00:11:01.120 --> 00:11:03.720]  靠了自己的力量
[00:11:03.720 --> 00:11:04.920]  所以很好
[00:11:04.920 --> 00:11:05.520]  很感恩
[00:11:05.520 --> 00:11:07.120]  在當中學習
[00:11:07.120 --> 00:11:12.320]  原來神給我一個無愛的身分
[00:11:12.320 --> 00:11:13.520]  我服侍祂
[00:11:13.520 --> 00:11:17.520]  只不過是一個對祂的自然回應
[00:11:17.520 --> 00:11:21.320]  這就是我對第一個愛的功課的反思
[00:11:21.320 --> 00:11:23.320]  當我越來越擁抱的時候
[00:11:23.320 --> 00:11:24.920]  連我的侍奉官
[00:11:24.920 --> 00:11:27.720]  或我在群體裡畫的界線
[00:11:27.720 --> 00:11:29.320]  都完全改變了
[00:11:29.320 --> 00:11:32.320]  所以在效法神的過程中
[00:11:32.320 --> 00:11:35.120]  原來神讓我看到我是無愛的兒女
[00:11:35.120 --> 00:11:37.120]  但要按照祂的心意
[00:11:37.120 --> 00:11:43.320]  按照祂的概念去發現
[00:11:43.320 --> 00:11:45.320]  第二個愛是什麼呢?
[00:11:45.320 --> 00:11:47.520]  憑愛心行事
[00:11:47.520 --> 00:11:49.320]  這告訴我們
[00:11:49.320 --> 00:11:52.320]  我們如何活出愛的方法
[00:11:52.320 --> 00:11:54.520]  有一個框架
[00:11:54.520 --> 00:11:57.920]  英文叫做"Walk in Love"
[00:11:57.920 --> 00:11:59.520]  "Walk in Love"的意思
[00:11:59.520 --> 00:12:00.520]  很有趣
[00:12:00.520 --> 00:12:01.520]  是一個比喻
[00:12:01.520 --> 00:12:05.120]  不是我們走路時有心心飄出來的意思
[00:12:05.120 --> 00:12:08.320]  而是一個生活的方式和態度
[00:12:08.320 --> 00:12:09.520]  "Walk in Love"
[00:12:09.520 --> 00:12:11.720]  我們要有一個習慣
[00:12:11.720 --> 00:12:12.920]  很簡單
[00:12:12.920 --> 00:12:16.120]  我以前是職業治療師
[00:12:16.120 --> 00:12:17.320]  如果有復康界的朋友
[00:12:17.320 --> 00:12:18.120]  我會打招呼
[00:12:18.120 --> 00:12:20.920]  我的拍檔是物理治療師
[00:12:20.920 --> 00:12:25.120]  我們兩個人會看一個大中心
[00:12:25.120 --> 00:12:26.720]  我們是鴿心階層
[00:12:26.720 --> 00:12:28.320]  有老闆、有下屬
[00:12:28.320 --> 00:12:31.320]  所以有時情緒會崩潰
[00:12:31.320 --> 00:12:33.920]  如果有大小小的意外
[00:12:33.920 --> 00:12:35.920]  就像一鍋滾水
[00:12:35.920 --> 00:12:38.320]  快要爆炸
[00:12:38.320 --> 00:12:39.320]  很特別
[00:12:39.320 --> 00:12:42.920]  這個同事經常拉筋
[00:12:42.920 --> 00:12:46.320]  手錶會響
[00:12:46.320 --> 00:12:48.320]  我問他有沒有電話
[00:12:48.320 --> 00:12:49.720]  每小時都響
[00:12:49.720 --> 00:12:51.120]  很好奇
[00:12:51.120 --> 00:12:54.520]  原來他也是基督徒
[00:12:54.520 --> 00:12:56.720]  他告訴我
[00:12:56.720 --> 00:13:00.120]  其實你不要看我這麼斯文
[00:13:00.120 --> 00:13:04.920]  其實我內心快要崩潰
[00:13:04.920 --> 00:13:05.920]  我看到老闆
[00:13:05.920 --> 00:13:07.320]  你不要看我笑笑口
[00:13:07.320 --> 00:13:09.720]  其實我真的
[00:13:09.720 --> 00:13:10.920]  你明白吧
[00:13:10.920 --> 00:13:12.120]  我明白
[00:13:12.120 --> 00:13:13.320]  大概明白
[00:13:13.320 --> 00:13:14.920]  你那一半不那一半
[00:13:14.920 --> 00:13:16.320]  儘量明白吧
[00:13:16.320 --> 00:13:18.520]  他說他嗶一嗶
[00:13:18.520 --> 00:13:20.320]  我會深呼吸
[00:13:20.320 --> 00:13:23.920]  然後向神有一個很短的禱告
[00:13:23.920 --> 00:13:25.520]  他說因為我在工作中
[00:13:25.520 --> 00:13:27.720]  實在可以變成另一個人
[00:13:27.720 --> 00:13:29.320]  你明白嗎
[00:13:29.320 --> 00:13:32.920]  好像我的生命和肉體分離了
[00:13:32.920 --> 00:13:35.920]  我的信仰和生命好像完全分割了
[00:13:35.920 --> 00:13:37.920]  所以我覺得
[00:13:37.920 --> 00:13:38.520]  不行
[00:13:38.520 --> 00:13:39.320]  我不可以這樣
[00:13:39.320 --> 00:13:40.920]  這件事很平頸
[00:13:40.920 --> 00:13:42.520]  所以他很好
[00:13:42.520 --> 00:13:43.720]  也提醒了我
[00:13:43.720 --> 00:13:45.520]  我也有回應
[00:13:45.520 --> 00:13:48.320]  其實你不要看我斯文
[00:13:48.320 --> 00:13:53.720]  但內心有時會有語言湧現
[00:13:53.720 --> 00:13:55.120]  不告訴你
[00:13:55.120 --> 00:13:56.920]  但他提醒得很好
[00:13:56.920 --> 00:13:57.920]  嗶一嗶
[00:13:57.920 --> 00:14:01.320]  然後我們向上仰望神
[00:14:01.320 --> 00:14:03.120]  然後讓神梳理
[00:14:03.120 --> 00:14:05.320]  讓我們整個全人
[00:14:05.320 --> 00:14:08.720]  無論在什麼環境都可以信服神
[00:14:08.720 --> 00:14:10.120]  效法神
[00:14:10.120 --> 00:14:13.120]  做一個神的親愛的孩子
[00:14:13.120 --> 00:14:15.720]  可以走進愛中
[00:14:15.720 --> 00:14:16.720]  要有意義
[00:14:16.720 --> 00:14:18.920]  你真的要設定一個警告
[00:14:18.920 --> 00:14:21.120]  我不知道一定是這樣
[00:14:21.120 --> 00:14:22.920]  或者用其他方法
[00:14:22.920 --> 00:14:24.920]  讓我們在另外的空間
[00:14:24.920 --> 00:14:26.920]  活出愛的時候
[00:14:26.920 --> 00:14:28.120]  效法神的時候
[00:14:28.120 --> 00:14:29.720]  向神信服的時候
[00:14:29.720 --> 00:14:31.720]  可以順暢一點
[00:14:31.720 --> 00:14:34.320]  第二個說完了
[00:14:34.320 --> 00:14:35.920]  第三個了
[00:14:35.920 --> 00:14:37.720]  正如基督愛我們
[00:14:37.720 --> 00:14:39.920]  為我們捨了自己
[00:14:39.920 --> 00:14:41.120]  當做
[00:14:41.120 --> 00:14:42.320]  對不起
[00:14:42.320 --> 00:14:48.320]  輕香的公物和祭物獻與神
[00:14:48.320 --> 00:14:49.320]  正如基督愛我們
[00:14:49.320 --> 00:14:52.120]  愛的原因有根據
[00:14:52.120 --> 00:14:53.720]  我們基督裡面的愛
[00:14:53.720 --> 00:14:56.120]  我們信仰裡面的愛是有根據的
[00:14:56.120 --> 00:14:57.920]  主要的動詞就是
[00:14:57.920 --> 00:15:00.520]  基督的愛和捨
[00:15:00.520 --> 00:15:01.520]  捨了自己
[00:15:01.520 --> 00:15:03.720]  是為我們的
[00:15:03.720 --> 00:15:04.520]  很特別
[00:15:04.520 --> 00:15:07.120]  我們以前的神學教授經常提醒我們
[00:15:07.120 --> 00:15:08.520]  你一定不能跳過
[00:15:08.520 --> 00:15:10.120]  為我們捨了自己
[00:15:10.120 --> 00:15:11.920]  為我們這三個字
[00:15:11.920 --> 00:15:12.320]  是吧
[00:15:12.320 --> 00:15:16.120]  He gave himself up for us
[00:15:16.120 --> 00:15:17.920]  代我們死
[00:15:17.920 --> 00:15:19.320]  做了贖罪祭
[00:15:19.320 --> 00:15:20.520]  他說是哦
[00:15:20.520 --> 00:15:22.720]  當我們深入默想
[00:15:22.720 --> 00:15:26.120]  其實基督是不需要為我們去死的
[00:15:26.120 --> 00:15:28.520]  但他仍然因為愛的緣故
[00:15:28.520 --> 00:15:30.520]  為我們捨了自己
[00:15:30.520 --> 00:15:32.520]  基督的愛與捨
[00:15:32.520 --> 00:15:35.520]  願意我們繼續去浸淫在這個
[00:15:35.520 --> 00:15:37.520]  愛與捨的裡面
[00:15:37.520 --> 00:15:39.520]  讓我們也可以為基督
[00:15:39.520 --> 00:15:41.120]  去愛與捨
[00:15:41.120 --> 00:15:41.920]  因為
[00:15:41.920 --> 00:15:42.920]  愛呢
[00:15:42.920 --> 00:15:44.520]  好像一個摩打一樣
[00:15:44.520 --> 00:15:45.720]  去推動我們
[00:15:45.720 --> 00:15:48.320]  去推動我們繼續去堅持
[00:15:48.320 --> 00:15:49.920]  特別是在多變的世代裡面
[00:15:49.920 --> 00:15:51.720]  去堅持去效法神
