
[00:00:00.000 --> 00:00:02.000]  鄧英哲你好
[00:02:06.000 --> 00:02:08.000]  我會簡單的介紹一下
[00:02:08.000 --> 00:02:10.000]  提摩太後書的背景
[00:02:10.000 --> 00:02:14.000]  保羅和提摩太兩人的關係
[00:02:14.000 --> 00:02:16.000]  可以稱之為師徒的關係
[00:02:16.000 --> 00:02:19.000]  你會看到保羅的書信裡面
[00:02:19.000 --> 00:02:22.000]  周不時會講到提摩太這個人
[00:02:22.000 --> 00:02:24.000]  他們的關係非常密切
[00:02:24.000 --> 00:02:28.000]  甚至乎以父子相稱
[00:02:28.000 --> 00:02:32.000]  提摩太後書是保羅第二次在監獄裡面
[00:02:32.000 --> 00:02:37.000]  寫給當時在以佛所教會服侍的提摩太
[00:02:37.000 --> 00:02:39.000]  寫這封信的時候
[00:02:39.000 --> 00:02:41.000]  保羅也知道自己
[00:02:41.000 --> 00:02:44.000]  這次也難逃一劫了
[00:02:44.000 --> 00:02:46.000]  應該也面臨處死
[00:02:46.000 --> 00:02:52.000]  在監獄裡面寫到最後一封書信提摩太後書
[00:02:52.000 --> 00:02:54.000]  根據教會的傳統
[00:02:54.000 --> 00:02:58.000]  提摩太後書是保羅最後一封書信
[00:02:58.000 --> 00:03:00.000]  更加就是說
[00:03:00.000 --> 00:03:04.000]  他是寫給提摩太的最後一封信
[00:03:04.000 --> 00:03:06.000]  最後一個遺言
[00:03:06.000 --> 00:03:10.000]  保羅在信裡面去鼓勵提摩太
[00:03:10.000 --> 00:03:12.000]  希望提摩太到羅馬
[00:03:12.000 --> 00:03:13.000]  和保羅去見面
[00:03:13.000 --> 00:03:17.000]  藉此可以交代保羅在宣教任務
[00:03:17.000 --> 00:03:19.000]  傳承給提摩太
[00:03:19.000 --> 00:03:23.000]  繼續履行教會的宣教任務
[00:03:23.000 --> 00:03:24.000]  另一方面
[00:03:24.000 --> 00:03:28.000]  保羅也很了解提摩太以佛所教會
[00:03:28.000 --> 00:03:31.000]  服侍上高充滿著很多困難
[00:03:31.000 --> 00:03:34.000]  面對假教師的挑戰
[00:03:34.000 --> 00:03:36.000]  教會的落入和紛爭
[00:03:36.000 --> 00:03:40.000]  保羅藉此提醒提摩太
[00:03:40.000 --> 00:03:44.000]  無論在服侍上高 甚至做基督徒上高
[00:03:44.000 --> 00:03:47.000]  縱使面對各種挑戰也好
[00:03:47.000 --> 00:03:50.000]  仍然要堅持對基督的忠心
[00:03:50.000 --> 00:03:54.000]  信服並且接受上帝的召命
[00:03:54.000 --> 00:03:56.000]  就是說
[00:03:56.000 --> 00:04:00.000]  提摩太後書是記著一封具挑戰
[00:04:00.000 --> 00:04:03.000]  而且具鼓勵的書信
[00:04:03.000 --> 00:04:08.000]  我們一起讀提摩太後書一章三至七節
[00:04:08.000 --> 00:04:10.000]  一二三起
[00:04:10.000 --> 00:04:12.000]  我感謝上帝
[00:04:36.000 --> 00:04:39.000]  我深信也存在你的心裡
[00:04:39.000 --> 00:04:41.000]  為者緣故
[00:04:41.000 --> 00:04:44.000]  我提醒你要把上帝
[00:04:44.000 --> 00:04:48.000]  再如火挑旺起來
[00:04:48.000 --> 00:04:52.000]  因為上帝賜給我們不是膽怯的心
[00:04:52.000 --> 00:04:56.000]  而是剛強人類自製的心
[00:04:56.000 --> 00:04:58.000]  第一節目我們一起祈禱
[00:04:58.000 --> 00:05:00.000]  慈給人類天賦
[00:05:00.000 --> 00:05:01.000]  感謝你
[00:05:01.000 --> 00:05:04.000]  感謝你讓我們回來教會能夠一起敬拜你
[00:05:04.000 --> 00:05:06.000]  一起聽你的說話
[00:05:06.000 --> 00:05:10.000]  讓孩子有聖靈充滿
[00:05:10.000 --> 00:05:12.000]  去宣講你的說話
[00:05:12.000 --> 00:05:14.000]  讓弟兄姊妹聽到應該聽的
[00:05:14.000 --> 00:05:16.000]  讓孩子說到應該說的
[00:05:16.000 --> 00:05:17.000]  感謝你
[00:05:17.000 --> 00:05:18.000]  馮主名求
[00:05:18.000 --> 00:05:20.000]  阿門
[00:05:20.000 --> 00:05:23.000]  今天我會講一章三至七節
[00:05:23.000 --> 00:05:25.000]  我會分為兩個重點
[00:05:25.000 --> 00:05:29.000]  第一個重點我會設定為與別不同的關係
[00:05:29.000 --> 00:05:33.000]  由一章三節至五節
[00:05:33.000 --> 00:05:35.000]  一貫以來
[00:05:35.000 --> 00:05:37.000]  保羅在書信的開端
[00:05:37.000 --> 00:05:39.000]  都會先介紹自己
[00:05:39.000 --> 00:05:41.000]  基督的僕人保羅
[00:05:41.000 --> 00:05:43.000]  和祝福收信人
[00:05:43.000 --> 00:05:46.000]  一路以來保羅都會持續這個習慣
[00:05:46.000 --> 00:05:49.000]  直到我們看回第三節
[00:05:49.000 --> 00:05:53.000]  保羅就為著提摩的太感謝上帝
[00:05:53.000 --> 00:05:55.000]  經文提及接觸祖先
[00:05:55.000 --> 00:06:00.000]  就是說指著祖先以來的那位上帝
[00:06:00.000 --> 00:06:04.000]  是指明他感恩和禱告的對象
[00:06:04.000 --> 00:06:06.000]  保羅描述
[00:06:06.000 --> 00:06:11.000]  用純福、純潔的良心來侍奉上帝
[00:06:11.000 --> 00:06:15.000]  為什麼保羅要特別形容為純潔的良心呢
[00:06:15.000 --> 00:06:18.000]  純潔原文就是清潔
[00:06:18.000 --> 00:06:21.000]  可以說是指無罪的意思
[00:06:21.000 --> 00:06:22.000]  正經地說
[00:06:22.000 --> 00:06:25.000]  在比希伯來書九章十四節裡面
[00:06:25.000 --> 00:06:27.000]  我們一起讀一讀
[00:06:27.000 --> 00:06:29.000]  何況基督的血
[00:06:29.000 --> 00:06:31.000]  一直著永遠的靈
[00:06:31.000 --> 00:06:34.000]  把自己無瑕疵地獻給上帝
[00:06:34.000 --> 00:06:36.000]  更能清潔我們的良心
[00:06:36.000 --> 00:06:38.000]  除去致死的行為
[00:06:38.000 --> 00:06:40.000]  好事
[00:06:40.000 --> 00:06:45.000]  保羅要向提摩太清楚去表達
[00:06:45.000 --> 00:06:47.000]  得救是透過上帝
[00:06:47.000 --> 00:06:50.000]  自己的能力和侍奉目標
[00:06:50.000 --> 00:06:52.000]  都是基督、耶穌
[00:06:52.000 --> 00:06:56.000]  保羅在第三節感恩的理由
[00:06:56.000 --> 00:06:58.000]  是指向第五節裡面
[00:06:58.000 --> 00:07:01.000]  我記得你無偽的信心
[00:07:01.000 --> 00:07:05.000]  以及提摩太因為外婆和母親
[00:07:05.000 --> 00:07:08.000]  而成為基督徒去獻上感恩
[00:07:08.000 --> 00:07:11.000]  無偽是描述提摩太的信心
[00:07:11.000 --> 00:07:12.000]  是真誠的
[00:07:12.000 --> 00:07:15.000]  不是虛假的
[00:07:15.000 --> 00:07:19.000]  保羅在提摩太前的那封信
[00:07:19.000 --> 00:07:21.000]  提摩太前書裡面
[00:07:21.000 --> 00:07:25.000]  也是用這個詞語去形容提摩太
[00:07:25.000 --> 00:07:28.000]  更加在哥倫多後書裡面
[00:07:28.000 --> 00:07:31.000]  去講到誠實無偽
[00:07:31.000 --> 00:07:34.000]  是神的用人所具備的特質
[00:07:34.000 --> 00:07:37.000]  保羅很希望提摩太明白
[00:07:37.000 --> 00:07:42.000]  上帝不是看重侍奉者的行為
[00:07:42.000 --> 00:07:44.000]  以及表現
[00:07:44.000 --> 00:07:47.000]  是看重侍奉者的心
[00:07:47.000 --> 00:07:49.000]  保羅更加提出
[00:07:49.000 --> 00:07:52.000]  他深信提摩太一直堅持
[00:07:52.000 --> 00:07:55.000]  去相信他的上帝
[00:07:55.000 --> 00:07:57.000]  深信這個字
[00:07:57.000 --> 00:07:59.000]  英文翻譯為sure
[00:07:59.000 --> 00:08:02.000]  保羅是肯定提摩太的信心
[00:08:02.000 --> 00:08:06.000]  可能由於提摩太面對各種服侍上的困難
[00:08:06.000 --> 00:08:09.000]  再加上保羅知道自己
[00:08:09.000 --> 00:08:12.000]  在生命上都時日無多
[00:08:12.000 --> 00:08:17.000]  在信裡面再一次肯定提摩太的身份
[00:08:17.000 --> 00:08:19.000]  除此之外
[00:08:19.000 --> 00:08:20.000]  剛才也說過
[00:08:20.000 --> 00:08:25.000]  保羅和提摩太是親如父子
[00:08:25.000 --> 00:08:27.000]  但是保羅提出了一件事
[00:08:27.000 --> 00:08:30.000]  很肯定地提出了一件事
[00:08:30.000 --> 00:08:35.000]  保羅和提摩太是相信同一個上帝
[00:08:35.000 --> 00:08:37.000]  他們兩人的關係
[00:08:37.000 --> 00:08:41.000]  是建立在耶穌基督的基礎上
[00:08:41.000 --> 00:08:43.000]  是擁有同一個使命
[00:08:43.000 --> 00:08:45.000]  和同一個目標
[00:08:45.000 --> 00:08:48.000]  顯示了保羅和提摩太的關係
[00:08:48.000 --> 00:08:52.000]  不單單單純的友誼深厚
[00:08:52.000 --> 00:08:57.000]  更加是以基督為中心的基礎
[00:08:57.000 --> 00:09:00.000]  這一點對於我們作為基督徒群體來說
[00:09:00.000 --> 00:09:02.000]  是非常重要的一點
[00:09:02.000 --> 00:09:05.000]  因為在人牧養同行之間
[00:09:05.000 --> 00:09:07.000]  我們追求的價值觀
[00:09:07.000 --> 00:09:09.000]  共同邁向的目標
[00:09:09.000 --> 00:09:12.000]  是很清晰地指向耶穌基督
[00:09:12.000 --> 00:09:16.000]  我們要以耶穌基督為我們所追求的目標
[00:09:16.000 --> 00:09:19.000]  就是表示我們同行者的關係
[00:09:19.000 --> 00:09:22.000]  是建立在耶穌基督的關係上
[00:09:22.000 --> 00:09:26.000]  一起履行教會的使命
[00:09:26.000 --> 00:09:28.000]  弟兄姊妹我問一下你們
[00:09:28.000 --> 00:09:32.000]  你們團契弟兄姊妹之間
[00:09:32.000 --> 00:09:35.000]  去講那些對話交流
[00:09:35.000 --> 00:09:39.000]  有沒有信仰的元素呢
[00:09:39.000 --> 00:09:43.000]  不要說一起履行教會的使命
[00:09:43.000 --> 00:09:46.000]  我想你們有沒有分享一下
[00:09:46.000 --> 00:09:50.000]  近來的困難或者感恩的時候
[00:09:50.000 --> 00:09:52.000]  記得剛剛Marcus傳道
[00:09:52.000 --> 00:09:54.000]  也叫我們侍奉團隊
[00:09:54.000 --> 00:09:59.000]  為了這個禮拜有什麼事感恩去分享
[00:09:59.000 --> 00:10:05.000]  其實保羅也都為了提摩泰去感恩討告
[00:10:05.000 --> 00:10:09.000]  為什麼我們要特別講感恩和討告呢
[00:10:09.000 --> 00:10:11.000]  因為感恩和討告
[00:10:11.000 --> 00:10:14.000]  是宣認生命的供應者是誰
[00:10:14.000 --> 00:10:18.000]  生命的供應者的源頭是上帝
[00:10:18.000 --> 00:10:19.000]  是耶穌基督
[00:10:19.000 --> 00:10:22.000]  是給我們有機會去回顧
[00:10:22.000 --> 00:10:26.000]  和期盼上帝在我們生命裡面的作為
[00:10:26.000 --> 00:10:28.000]  有時候我們經常都說
[00:10:28.000 --> 00:10:30.000]  好像沒有經歷過上帝
[00:10:30.000 --> 00:10:34.000]  因為其實我們都知道弟兄姊妹
[00:10:34.000 --> 00:10:36.000]  我們都很勤力的
[00:10:36.000 --> 00:10:38.000]  很拼命地讀書
[00:10:38.000 --> 00:10:42.000]  其實我們有時候都忽略了
[00:10:42.000 --> 00:10:44.000]  上帝在我們生命之中的作為
[00:10:44.000 --> 00:10:46.000]  我們有沒有這樣的心
[00:10:46.000 --> 00:10:51.000]  我們的目標焦點有沒有回到上帝那裡
[00:10:51.000 --> 00:10:53.000]  有沒有回到耶穌基督那裡
[00:10:53.000 --> 00:10:55.000]  弟兄姊妹
[00:10:55.000 --> 00:10:57.000]  我們回來教會
[00:10:57.000 --> 00:10:58.000]  你們呢
[00:10:58.000 --> 00:11:03.000]  又渴望你們團契小組有什麼關係呢
[00:11:03.000 --> 00:11:06.000]  可能你們都會覺得
[00:11:06.000 --> 00:11:09.000]  回來之後很開心就行了
[00:11:09.000 --> 00:11:11.000]  不用那麼認真
[00:11:11.000 --> 00:11:13.000]  和組員很友好
[00:11:13.000 --> 00:11:14.000]  關係很好
[00:11:14.000 --> 00:11:15.000]  都已經很舊了
[00:11:15.000 --> 00:11:20.000]  甚至乎可能兩三個弟兄姊妹
[00:11:20.000 --> 00:11:22.000]  很友好一起出去玩
[00:11:22.000 --> 00:11:24.000]  非常OK
[00:11:24.000 --> 00:11:27.000]  我覺得這封書信提醒我們
[00:11:27.000 --> 00:11:30.000]  這些關係都很需要珍惜的
[00:11:30.000 --> 00:11:31.000]  都是很好的
[00:11:31.000 --> 00:11:33.000]  但是我告訴你
[00:11:33.000 --> 00:11:36.000]  原來這些關係是不夠的
[00:11:36.000 --> 00:11:41.000]  因為一旦你的朋友去了外國讀書
[00:11:41.000 --> 00:11:43.000]  或者外面有些事
[00:11:43.000 --> 00:11:45.000]  比起教會裡面的事
[00:11:45.000 --> 00:11:48.000]  更加吸引、更加好玩
[00:11:48.000 --> 00:11:51.000]  你就不會對教會有興趣
[00:11:51.000 --> 00:11:52.000]  弟兄姊妹
[00:11:52.000 --> 00:11:54.000]  你們的焦點
[00:11:54.000 --> 00:11:55.000]  嘗試下回回來
[00:11:55.000 --> 00:11:57.000]  回頭看
[00:11:57.000 --> 00:12:02.000]  回看你們原本所信的信仰
[00:12:02.000 --> 00:12:05.000]  聖經裡面提到我們愛
[00:12:05.000 --> 00:12:07.000]  因為神先愛我們
[00:12:07.000 --> 00:12:10.000]  我相信我們弟兄姊妹之間
[00:12:10.000 --> 00:12:11.000]  彼此的認識
[00:12:11.000 --> 00:12:13.000]  彼此的相愛
[00:12:13.000 --> 00:12:14.000]  是因為教會
[00:12:14.000 --> 00:12:15.000]  是因為愛
[00:12:15.000 --> 00:12:18.000]  更加重要的是神
[00:12:18.000 --> 00:12:20.000]  首先愛我們
[00:12:20.000 --> 00:12:22.000]  耶穌在地上
[00:12:22.000 --> 00:12:24.000]  其中一個很重要的工作
[00:12:24.000 --> 00:12:27.000]  就是建立一群群體
[00:12:27.000 --> 00:12:30.000]  之後就發展了教會
[00:12:30.000 --> 00:12:33.000]  可能我們本來回來教會
[00:12:33.000 --> 00:12:34.000]  都是因為朋友
[00:12:34.000 --> 00:12:38.000]  甚至乎初中母親逼回來
[00:12:38.000 --> 00:12:40.000]  很好玩所以就留下
[00:12:40.000 --> 00:12:42.000]  但是這些東西都不要緊
[00:12:42.000 --> 00:12:45.000]  這些是很重要吸引你回來的元素
[00:12:45.000 --> 00:12:48.000]  但是我告訴你不夠的
[00:12:48.000 --> 00:12:50.000]  我鼓勵你
[00:12:50.000 --> 00:12:53.000]  我們團結的基礎焦點
[00:12:53.000 --> 00:12:57.000]  不要離開我們基督信仰
[00:12:57.000 --> 00:13:00.000]  所以同行的基礎
[00:13:00.000 --> 00:13:02.000]  是基於耶穌基督
[00:13:02.000 --> 00:13:05.000]  是基於聖經的真理
[00:13:05.000 --> 00:13:09.000]  之後經文會觀察到
[00:13:09.000 --> 00:13:10.000]  在三至五節裡面
[00:13:10.000 --> 00:13:12.000]  會出現很多想念
[00:13:12.000 --> 00:13:14.000]  想起
[00:13:14.000 --> 00:13:15.000]  記得這些字眼
[00:13:15.000 --> 00:13:17.000]  我也想問一下你們
[00:13:17.000 --> 00:13:20.000]  早幾個月我們都zoom
[00:13:20.000 --> 00:13:23.000]  雖然我們現在透過科技
[00:13:23.000 --> 00:13:24.000]  很容易見到面
[00:13:24.000 --> 00:13:26.000]  我想問一下你們
[00:13:26.000 --> 00:13:28.000]  有沒有很想念弟兄姊妹
[00:13:28.000 --> 00:13:30.000]  很想一起出來玩
[00:13:30.000 --> 00:13:36.000]  我想作為我們教會的同工團隊
[00:13:36.000 --> 00:13:40.000]  其實很想快點開教會給你們回來
[00:13:40.000 --> 00:13:44.000]  在經文裡面
[00:13:44.000 --> 00:13:47.000]  出現這些字眼是為什麼呢
[00:13:47.000 --> 00:13:49.000]  更加看到保羅
[00:13:49.000 --> 00:13:52.000]  是非常想念提摩台
[00:13:52.000 --> 00:13:55.000]  甚至乎當保羅
[00:13:55.000 --> 00:13:58.000]  一想起提摩泰的眼淚
[00:13:58.000 --> 00:13:59.000]  其實也挺肉麻的
[00:13:59.000 --> 00:14:00.000]  你想一下
[00:14:00.000 --> 00:14:02.000]  我看到我想起你的眼淚
[00:14:02.000 --> 00:14:04.000]  然後我就很想念你
[00:14:04.000 --> 00:14:06.000]  其實這件事代表什麼呢
[00:14:06.000 --> 00:14:09.000]  是代表保羅非常渴望
[00:14:09.000 --> 00:14:11.000]  非常想念提摩台
[00:14:11.000 --> 00:14:13.000]  他不介意將自己
[00:14:13.000 --> 00:14:15.000]  很深層的情感
[00:14:15.000 --> 00:14:16.000]  跟他表達
[00:14:16.000 --> 00:14:18.000]  跟他交流
[00:14:18.000 --> 00:14:20.000]  提摩台的眼淚
[00:14:20.000 --> 00:14:22.000]  是指著保羅上一次
[00:14:22.000 --> 00:14:26.000]  和保羅分離的時候所流的眼淚
[00:14:26.000 --> 00:14:28.000]  提摩台其實也不介意
[00:14:28.000 --> 00:14:31.000]  保羅看到他哭的
[00:14:31.000 --> 00:14:34.000]  更加保羅很記住
[00:14:34.000 --> 00:14:38.000]  他們分離時的情景
[00:14:38.000 --> 00:14:40.000]  更加保羅了解到
[00:14:40.000 --> 00:14:42.000]  現在提摩台去幕會
[00:14:42.000 --> 00:14:46.000]  服侍的艱難的心情
[00:14:46.000 --> 00:14:49.000]  在之後四章九節裡面
[00:14:49.000 --> 00:14:51.000]  提摩台後書四章裡面
[00:14:51.000 --> 00:14:53.000]  其實也說到保羅
[00:14:53.000 --> 00:14:55.000]  很想邀請提摩台去羅馬
[00:14:55.000 --> 00:14:57.000]  跟他見面
[00:14:57.000 --> 00:15:00.000]  於是見面保羅也很期待著
[00:15:00.000 --> 00:15:04.000]  滿心期待著跟他的相處
[00:15:04.000 --> 00:15:06.000]  你會看到經文裡面
[00:15:06.000 --> 00:15:08.000]  很多情感的表達
[00:15:08.000 --> 00:15:10.000]  很多想念
[00:15:10.000 --> 00:15:13.000]  甚至乎急切想這些字眼
[00:15:13.000 --> 00:15:14.000]  是非常富有情感
[00:15:14.000 --> 00:15:16.000]  為什麼這麼說呢
[00:15:16.000 --> 00:15:18.000]  因為在舊日裡面急切想
[00:15:18.000 --> 00:15:19.000]  在詩篇裡面
[00:15:19.000 --> 00:15:22.000]  詩人對那種嘮嘮唸
[00:15:22.000 --> 00:15:27.000]  很想那種想念的
[00:15:27.000 --> 00:15:29.000]  一種深切的表達
[00:15:29.000 --> 00:15:33.000]  我想如果這樣說
[00:15:33.000 --> 00:15:35.000]  好像你們很想看MIRROR演唱會
[00:15:35.000 --> 00:15:38.000]  我真的很想拿到那張票
[00:15:38.000 --> 00:15:40.000]  可不可以給我那張票
[00:15:40.000 --> 00:15:42.000]  就是那種心情
[00:15:42.000 --> 00:15:47.000]  保羅也是在這裡表達他對提摩台
[00:15:47.000 --> 00:15:49.000]  深切的想念
[00:15:49.000 --> 00:15:53.000]  更加顯示到提摩台跟保羅的關係
[00:15:53.000 --> 00:15:56.000]  不單止在事工上告
[00:15:56.000 --> 00:15:58.000]  他們在內心的情感
[00:15:58.000 --> 00:16:00.000]  更加都有連結
[00:16:00.000 --> 00:16:03.000]  是真正的內心的連結
[00:16:03.000 --> 00:16:05.000]  但是剛剛有說到
[00:16:05.000 --> 00:16:07.000]  我們的關係
[00:16:07.000 --> 00:16:10.000]  要基於聖經真理為基礎
[00:16:10.000 --> 00:16:12.000]  經文看到
[00:16:12.000 --> 00:16:16.000]  我們要以基督的真理為基礎
[00:16:16.000 --> 00:16:18.000]  但與此同時
[00:16:18.000 --> 00:16:20.000]  我們弟兄姊妹相交
[00:16:20.000 --> 00:16:22.000]  都要有情感的交流
[00:16:22.000 --> 00:16:24.000]  不是說我們看完聖經
[00:16:24.000 --> 00:16:26.000]  就會變成朋友
[00:16:26.000 --> 00:16:27.000]  我們看完聖經
[00:16:27.000 --> 00:16:29.000]  就會同行
[00:16:29.000 --> 00:16:30.000]  如果是這樣
[00:16:30.000 --> 00:16:31.000]  我也為你感恩
[00:16:31.000 --> 00:16:34.000]  但是我們相信
[00:16:34.000 --> 00:16:36.000]  人之間
[00:16:36.000 --> 00:16:40.000]  不只是我們一些知識上高的交流
[00:16:40.000 --> 00:16:43.000]  我們是需要情感的交流
[00:16:43.000 --> 00:16:45.000]  可以這麼說
[00:16:45.000 --> 00:16:50.000]  我們弟兄姊妹彼此團契同行之間
[00:16:50.000 --> 00:16:54.000]  我們分享都要有些真誠的對話
[00:16:54.000 --> 00:16:56.000]  我們情感上高
[00:16:56.000 --> 00:16:59.000]  都需要有些交流
[00:16:59.000 --> 00:17:01.000]  有本書這麼說
[00:17:01.000 --> 00:17:03.000]  同行的關係
[00:17:03.000 --> 00:17:05.000]  是給予人空間
[00:17:05.000 --> 00:17:07.000]  可以令人自由自在地
[00:17:07.000 --> 00:17:09.000]  躺開自己
[00:17:09.000 --> 00:17:11.000]  聆聽
[00:17:11.000 --> 00:17:14.000]  並要尊重他人的所思所感
[00:17:14.000 --> 00:17:17.000]  才能反映出真實的自己
[00:17:17.000 --> 00:17:19.000]  可以這樣理解
[00:17:19.000 --> 00:17:23.000]  我們可以嘗試分享自己的內心
[00:17:23.000 --> 00:17:25.000]  我們的感受
[00:17:25.000 --> 00:17:26.000]  另一方面
[00:17:26.000 --> 00:17:29.000]  我們更加要有足夠空間
[00:17:29.000 --> 00:17:30.000]  給到信任感
[00:17:30.000 --> 00:17:32.000]  安全感給弟兄姊妹
[00:17:32.000 --> 00:17:35.000]  去分享自己的內心
[00:17:35.000 --> 00:17:39.000]  我聽過一些弟兄姊妹的分享
[00:17:39.000 --> 00:17:41.000]  在學校裏面
[00:17:41.000 --> 00:17:42.000]  我不知道是不是你
[00:17:42.000 --> 00:17:45.000]  在學校裏面很難找到朋友
[00:17:45.000 --> 00:17:49.000]  很多同學都是為了功課
[00:17:49.000 --> 00:17:51.000]  為了考試拿料
[00:17:51.000 --> 00:17:53.000]  來埋堆
[00:17:53.000 --> 00:18:00.000]  大家不是真心交往的朋友
[00:18:00.000 --> 00:18:06.000]  不是真心交往的朋友
[00:18:06.000 --> 00:18:09.000]  很多人好像在學校裏面
[00:18:09.000 --> 00:18:12.000]  都不能傾心套現
[00:18:12.000 --> 00:18:14.000]  去講自己的內心
[00:18:14.000 --> 00:18:15.000]  在學校裏面
[00:18:15.000 --> 00:18:18.000]  沒有很多人了解我們自己
[00:18:18.000 --> 00:18:20.000]  但是我反過來問你
[00:18:20.000 --> 00:18:23.000]  你回來教會裏面
[00:18:23.000 --> 00:18:26.000]  又能不能夠
[00:18:26.000 --> 00:18:28.000]  做回你真實的自己
[00:18:28.000 --> 00:18:31.000]  甚至找到一些同行者
[00:18:31.000 --> 00:18:33.000]  跟你一起分擔
[00:18:33.000 --> 00:18:35.000]  你的重擔
[00:18:35.000 --> 00:18:38.000]  你開心的事
[00:18:38.000 --> 00:18:40.000]  如果你想的話
[00:18:40.000 --> 00:18:41.000]  我都鼓勵你
[00:18:41.000 --> 00:18:43.000]  你去嘗試
[00:18:43.000 --> 00:18:45.000]  嘗試去踏出
[00:18:45.000 --> 00:18:48.000]  信任你的弟兄姊妹
[00:18:48.000 --> 00:18:49.000]  因為信任
[00:18:49.000 --> 00:18:51.000]  不單止信任人
[00:18:51.000 --> 00:18:52.000]  我相信的
[00:18:52.000 --> 00:18:55.000]  同樣是相信上帝
[00:18:55.000 --> 00:18:57.000]  我們要相信這班弟兄姊妹
[00:18:57.000 --> 00:18:59.000]  是上帝賜給你
[00:18:59.000 --> 00:19:02.000]  一起同行的弟兄姊妹
[00:19:02.000 --> 00:19:04.000]  我想你們大膽的分享
[00:19:04.000 --> 00:19:06.000]  坦誠的分享
[00:19:06.000 --> 00:19:13.000]  多多少少都會改變大家的相處
[00:19:13.000 --> 00:19:18.000]  第一個與別不同的關係的小結
[00:19:18.000 --> 00:19:19.000]  牧養同行的關係
[00:19:19.000 --> 00:19:22.000]  和世界的關係不同
[00:19:22.000 --> 00:19:25.000]  是要基於基督真理的基礎上高
[00:19:25.000 --> 00:19:30.000]  還要彼此坦誠富有情感的連繫交流
[00:19:30.000 --> 00:19:32.000]  希望你們會記住
[00:19:32.000 --> 00:19:34.000]  其實我們回來查聖經之餘
[00:19:34.000 --> 00:19:38.000]  我們都可以分享我們的內心
[00:19:38.000 --> 00:19:40.000]  去到第二個重點
[00:19:40.000 --> 00:19:42.000]  我會設定為與別不同的鼓勵
[00:19:42.000 --> 00:19:47.000]  是由一張六至七節來組成的
[00:19:47.000 --> 00:19:49.000]  保羅在六至七節裡面
[00:19:49.000 --> 00:19:52.000]  向到鼓勵提摩太
[00:19:52.000 --> 00:19:55.000]  作出一些信心的表現
[00:19:55.000 --> 00:19:59.000]  因為保羅在提摩太後書之後的經文裡面
[00:19:59.000 --> 00:20:00.000]  更加提醒到
[00:20:00.000 --> 00:20:02.000]  提摩太不要因為去宣揚
