
[00:00:00.000 --> 00:00:02.640]  再次向頂姐妹們說聲午安
[00:02:45.500 --> 00:02:48.480]  或者用消費券換一部新機
[00:02:48.480 --> 00:02:50.040]  這樣就更好看了
[00:02:50.040 --> 00:02:51.480]  我不知道你會不會
[00:02:51.480 --> 00:02:52.620]  應該很多人都是這樣想
[00:02:52.620 --> 00:02:55.380]  所以很多人排隊買手機
[00:02:55.380 --> 00:02:58.020]  近幾個月疫情穩定下來的時間
[00:02:58.020 --> 00:03:03.700]  於是我就在群組約了很久沒見的舊同學吃飯
[00:03:03.700 --> 00:03:05.900]  在約吃飯之際
[00:03:05.900 --> 00:03:08.860]  群組A姊妹突然說
[00:03:08.860 --> 00:03:11.000]  1至5我都可以的
[00:03:11.000 --> 00:03:13.060]  不過要約早一點
[00:03:13.060 --> 00:03:17.240]  因為我8點鐘之後是不能吃東西的
[00:03:17.240 --> 00:03:19.880]  8點鐘之後不能吃東西
[00:03:19.880 --> 00:03:22.740]  另一位B姊妹就接著說
[00:03:22.740 --> 00:03:24.540]  早點吃沒問題
[00:03:24.540 --> 00:03:29.120]  不過我是不能吃碳水化學物的
[00:03:29.120 --> 00:03:30.720]  那你要想一想
[00:03:30.720 --> 00:03:34.520]  可以在哪裡滿足我們這兩個的條件
[00:03:34.520 --> 00:03:35.920]  想來想去
[00:03:35.920 --> 00:03:37.320]  弟兄姊妹如果是你呢?
[00:03:37.320 --> 00:03:41.800]  你會安排在哪裡吃晚飯好呢?
[00:03:41.800 --> 00:03:44.100]  有不同的人有不同意見
[00:03:44.100 --> 00:03:45.800]  最重要是早點吃飯
[00:03:45.800 --> 00:03:47.700]  現在我們很流行早點吃飯
[00:03:47.700 --> 00:03:50.640]  能夠滿足兩位姊妹的願望
[00:03:50.640 --> 00:03:52.700]  最後我們選擇了哪裡呢?
[00:03:52.700 --> 00:03:54.340]  可能你也試過了
[00:03:54.340 --> 00:03:58.840]  就是選擇了晚飯在黃昏的五點半
[00:03:58.840 --> 00:04:04.420]  五點半到七點半去吃火鍋
[00:04:04.420 --> 00:04:06.860]  吃火鍋不一定要吃飯
[00:04:06.860 --> 00:04:09.120]  又可以五點半去又有折扣
[00:04:09.120 --> 00:04:12.800]  在吃東西的時候就有人問
[00:04:12.800 --> 00:04:16.060]  為什麼要八點之後就不能吃東西
[00:04:16.060 --> 00:04:18.500]  弟兄姊妹知不知道為什麼
[00:04:18.500 --> 00:04:20.300]  大家似乎有玩這個東西
[00:04:20.300 --> 00:04:21.400]  我感覺到
[00:04:21.400 --> 00:04:23.340]  很精靈
[00:04:23.340 --> 00:04:25.840]  A姊妹一邊錄製她的和牛
[00:04:25.840 --> 00:04:30.340]  一邊說疫情期間太半年
[00:04:30.340 --> 00:04:32.040]  整天都在家裡
[00:04:32.040 --> 00:04:34.340]  不是坐著吃著睡著
[00:04:34.340 --> 00:04:35.780]  那條腰
[00:04:35.780 --> 00:04:39.180]  米芝蓮都出來了
[00:04:39.180 --> 00:04:42.360]  這位極之喜歡吃東西的姊妹說
[00:04:42.360 --> 00:04:44.460]  我現在沒辦法了
[00:04:44.460 --> 00:04:46.760]  我正在玩間歇斷食法
[00:04:46.760 --> 00:04:48.660]  不知道大家有沒有聽過
[00:04:48.660 --> 00:04:51.300]  間歇斷食法是什麼東西呢?
[00:04:51.300 --> 00:04:57.140]  就是有一天裡有16個小時是不可以吃東西的
[00:04:57.140 --> 00:04:58.440]  真的很辛苦
[00:04:58.440 --> 00:05:01.640]  她說尤其是早上沒有吃早餐
[00:05:01.640 --> 00:05:03.840]  看到自己和別人的樣子
[00:05:03.840 --> 00:05:04.840]  有點醉醺醺的
[00:05:04.840 --> 00:05:05.940]  很嘈吵的
[00:05:05.940 --> 00:05:07.740]  可能血糖低
[00:05:07.740 --> 00:05:08.740]  不過沒辦法
[00:05:08.740 --> 00:05:11.120]  為了自己變好一點
[00:05:11.120 --> 00:05:12.960]  辛苦一點也要的
[00:05:12.960 --> 00:05:15.260]  B姊妹接著和應說
[00:05:15.260 --> 00:05:17.220]  我真的很明白
[00:05:17.220 --> 00:05:18.460]  真的很辛苦
[00:05:18.460 --> 00:05:20.760]  你知不知道我是飯桶
[00:05:20.760 --> 00:05:22.660]  我真的很喜歡吃飯
[00:05:22.660 --> 00:05:25.260]  只不過想自己好一點
[00:05:25.260 --> 00:05:26.560]  不再胖下去
[00:05:26.560 --> 00:05:29.940]  這段時間唯有戒吃碳水化學物
[00:05:29.940 --> 00:05:31.700]  我也不知道戒得多辛苦
[00:05:31.700 --> 00:05:34.900]  我整個月都沒吃過一粒米
[00:05:34.900 --> 00:05:36.140]  有一次做夢
[00:05:36.140 --> 00:05:39.040]  夢見自己在吃一碟叉油雞飯
[00:05:39.040 --> 00:05:40.380]  醒來的時候
[00:05:40.800 --> 00:05:43.340]  原來我嘴巴有點濕
[00:05:43.340 --> 00:05:46.440]  真的很想吃飯
[00:05:46.440 --> 00:05:49.180]  我看到眼前這兩位姊妹
[00:05:49.180 --> 00:05:51.480]  一方面我很欣賞她們
[00:05:51.480 --> 00:05:55.220]  想令自己變好一點的決心
[00:05:55.220 --> 00:05:55.920]  真的
[00:05:55.920 --> 00:05:57.080]  辛苦過後
[00:05:57.080 --> 00:05:59.660]  我看到她們比以前瘦了兩碼
[00:05:59.660 --> 00:06:01.120]  真的很羨慕
[00:06:01.120 --> 00:06:04.860]  但另一邊廂又引發我想另一個問題
[00:06:04.860 --> 00:06:07.860]  除了外表上可以變好一點之外
[00:06:07.860 --> 00:06:12.200]  什麼更值得我們花心思去變好一點呢?
[00:06:12.200 --> 00:06:14.400]  這個問題令我想起
[00:06:14.400 --> 00:06:16.840]  今天我要跟大家思想的經文
[00:06:16.840 --> 00:06:20.740]  記載在詩篇的第138篇
[00:06:20.740 --> 00:06:24.800]  第138篇一開始就提到
[00:06:24.800 --> 00:06:26.440]  大衛的詩
[00:06:26.440 --> 00:06:31.540]  原來在整卷150篇的詩篇裡
[00:06:31.540 --> 00:06:33.080]  佔了差不多一半
[00:06:33.080 --> 00:06:34.820]  就是73篇左右
[00:06:34.820 --> 00:06:38.320]  就是用大衛的詩作為標題
[00:06:38.320 --> 00:06:45.700]  而138篇是屬於詩篇的第五卷
[00:06:45.700 --> 00:06:49.660]  也就是大衛的詩作為標題的最後一部分
[00:06:49.660 --> 00:06:52.900]  由138篇到145篇
[00:06:52.900 --> 00:06:55.000]  就是現在你螢光幕看到
[00:06:55.000 --> 00:06:59.680]  粉紅色格子的那八篇詩篇
[00:06:59.680 --> 00:07:02.140]  這八篇的詩篇
[00:07:02.140 --> 00:07:04.680]  由第138篇開始
[00:07:04.680 --> 00:07:07.320]  到第145篇結束
[00:07:07.320 --> 00:07:09.620]  首尾都是讚美詩
[00:07:09.620 --> 00:07:10.860]  做一個框架
[00:07:10.860 --> 00:07:12.700]  中間包含了什麼呢?
[00:07:12.700 --> 00:07:14.620]  就是139篇的《智慧詩》
[00:07:14.620 --> 00:07:18.700]  和5篇的《愛歌詩篇》
[00:07:18.700 --> 00:07:22.500]  丙師妹當我去看這個結構的時候
[00:07:22.500 --> 00:07:24.000]  我說這種很特別
[00:07:24.000 --> 00:07:26.840]  用讚美開始和結束
[00:07:26.840 --> 00:07:28.740]  中間夾著愛歌
[00:07:28.740 --> 00:07:30.840]  真的很有意思
[00:07:30.840 --> 00:07:33.740]  彷彿告訴我們讀者
[00:07:33.740 --> 00:07:36.780]  原來在艱難和哀傷中
[00:07:36.780 --> 00:07:40.820]  屬神的人仍然可以發出讚美
[00:07:40.820 --> 00:07:43.060]  關於138篇的作者
[00:07:43.060 --> 00:07:45.560]  過往有很多不同的說法
[00:07:45.560 --> 00:07:47.400]  有聖經學者說
[00:07:47.400 --> 00:07:53.660]  這是大衛未做王逃避蘇羅追殺時寫的
[00:07:53.660 --> 00:07:55.240]  也有聖經學者說
[00:07:55.240 --> 00:07:58.840]  這138篇是秘魯後期的作品
[00:07:58.840 --> 00:08:05.340]  是秘魯百姓亡國後面對仇敵攻擊的心態
[00:08:05.340 --> 00:08:07.680]  無論是哪一種說法
[00:08:07.680 --> 00:08:08.980]  大衛本人也好
[00:08:08.980 --> 00:08:12.980]  或者是亡國秘魯後的百姓也好
[00:08:12.980 --> 00:08:15.580]  我們同樣在經文中看到
[00:08:15.580 --> 00:08:19.700]  寫詩的人正正面對敵人的追殺
[00:08:19.700 --> 00:08:23.860]  正如在第七節所提到的
[00:08:23.860 --> 00:08:26.600]  詩人困在患難裡頭
[00:08:26.600 --> 00:08:29.740]  仇敵發怒攻擊他
[00:08:29.740 --> 00:08:31.840]  想將他置於死地
[00:08:31.840 --> 00:08:34.340]  就在這個危急的關頭
[00:08:34.340 --> 00:08:37.980]  可能連命都保不住的恐懼下
[00:08:37.980 --> 00:08:40.920]  詩人竟然在第一節說
[00:08:40.920 --> 00:08:43.080]  「我要一心的稱謝你
[00:08:43.080 --> 00:08:46.280]  在諸神的面前歌頌你」
[00:08:46.280 --> 00:08:49.760]  「頂史沒人知你如何去看患難」
[00:08:49.760 --> 00:08:50.880]  「對於你來說
[00:08:50.880 --> 00:08:53.420]  當人生遇見患難的時候
[00:08:53.420 --> 00:08:55.960]  又是代表著什麼意思呢?」
[00:08:55.960 --> 00:08:57.360]  「你會不會覺得
[00:08:57.360 --> 00:09:00.800]  患難就等同於神不記得我了?」
[00:09:00.800 --> 00:09:03.100]  又或者有些人會說
[00:09:03.100 --> 00:09:06.000]  「患難就是神在作弄我」
[00:09:06.000 --> 00:09:07.300]  「如果祂愛我
[00:09:07.300 --> 00:09:10.000]  怎麼會遇到這些事情呢?」
[00:09:10.000 --> 00:09:12.040]  138篇裡頭的詩人
[00:09:12.040 --> 00:09:17.420]  似乎跟一般人的想法很不同
[00:09:17.420 --> 00:09:22.220]  不知道大家知不知道這一缸是什麼?
[00:09:22.220 --> 00:09:23.620]  這一缸不是酒
[00:09:23.620 --> 00:09:25.960]  這一缸是藍色的染料
[00:09:25.960 --> 00:09:28.760]  如果你有去過台灣
[00:09:28.760 --> 00:09:30.800]  在疫情之前
[00:09:30.800 --> 00:09:32.900]  你去過台灣玩
[00:09:32.900 --> 00:09:34.640]  有一個村落
[00:09:34.640 --> 00:09:36.040]  有一個工作坊
[00:09:36.040 --> 00:09:38.240]  就是用這些藍色的染料
[00:09:38.240 --> 00:09:41.440]  去做一些紮染的作品
[00:09:41.440 --> 00:09:44.480]  我們在這裡看到
[00:09:44.480 --> 00:09:48.080]  詩人看他的一生就像一塊白布一樣
[00:09:48.080 --> 00:09:50.680]  患難就像紮染的手作一樣
[00:09:50.680 --> 00:09:53.160]  這些藍色染料
[00:09:53.160 --> 00:09:55.660]  其實如果我們去看詩篇裡頭
[00:09:55.660 --> 00:09:59.620]  真的有很多很多說到患難的心境
[00:09:59.620 --> 00:10:01.760]  我相信對於詩人來說
[00:10:01.760 --> 00:10:05.000]  患難這件事一點都不陌生
[00:10:05.000 --> 00:10:07.060]  甚至在詩人的一生裡頭
[00:10:07.060 --> 00:10:09.540]  經歷了很多很多的患難
[00:10:09.540 --> 00:10:12.840]  就好像這一缸紮染的藍色一樣
[00:10:12.840 --> 00:10:16.000]  在他的生命留下了很多的痕跡
[00:10:16.000 --> 00:10:17.780]  當詩人回望人生
[00:10:17.780 --> 00:10:20.320]  看見過去不同的患難
[00:10:20.320 --> 00:10:21.780]  可以怎麼樣呢?
[00:10:21.780 --> 00:10:23.180]  回望的時候
[00:10:23.180 --> 00:10:27.620]  原來可以是一幅美麗而有意思的圖畫
[00:10:27.620 --> 00:10:30.560]  以致詩人慢慢地發現
[00:10:30.560 --> 00:10:33.320]  患難原來在神的手裡頭
[00:10:33.320 --> 00:10:36.320]  都可以成為歷練生命的材料
[00:10:36.320 --> 00:10:40.960]  塑造詩人成為一個更好的自己
[00:10:40.960 --> 00:10:41.660]  丁姊妹
[00:10:41.660 --> 00:10:43.040]  如果我問你
[00:10:43.040 --> 00:10:45.980]  什麼叫做更好的自己呢?
[00:10:45.980 --> 00:10:47.300]  什麼叫做更好的自己呢?
[00:10:47.300 --> 00:10:51.840]  當然不是一部13的電話
[00:10:51.840 --> 00:10:53.000]  更好的自己
[00:10:53.000 --> 00:10:54.340]  說的是兩件事
[00:10:54.340 --> 00:10:55.040]  第一
[00:10:55.040 --> 00:10:56.780]  更好是指我們
[00:10:56.780 --> 00:10:59.540]  人真的能夠成長
[00:10:59.540 --> 00:11:01.340]  我們也要問問自己
[00:11:01.340 --> 00:11:02.980]  今天的我
[00:11:02.980 --> 00:11:04.580]  對比昨天的我
[00:11:04.580 --> 00:11:06.560]  有沒有成長呢?
[00:11:06.560 --> 00:11:08.080]  第二
[00:11:08.080 --> 00:11:09.120]  可能你就會問
[00:11:09.120 --> 00:11:12.260]  那怎麼才算成長了呢?
[00:11:12.260 --> 00:11:16.860]  成長了就很在乎我們對好的看法
[00:11:16.860 --> 00:11:19.660]  和定義有沒有更新
[00:11:19.660 --> 00:11:22.200]  我們怎麼看什麼叫做好呢?
[00:11:22.200 --> 00:11:23.500]  物質豐富
[00:11:23.500 --> 00:11:24.740]  不愁衣食
[00:11:24.740 --> 00:11:26.600]  隨時都能買到13
[00:11:26.600 --> 00:11:28.000]  凡事都順利
[00:11:28.000 --> 00:11:30.340]  一生無風無浪就過了一生
[00:11:30.340 --> 00:11:32.080]  這樣就為之好?
[00:11:32.080 --> 00:11:36.580]  還是當我們遇見從沒想過的人生逆境
[00:11:36.580 --> 00:11:38.380]  仍然能夠站穩
[00:11:38.380 --> 00:11:40.720]  並且在風浪裡頭
[00:11:40.720 --> 00:11:42.860]  更深刻地認識上帝
[00:11:42.860 --> 00:11:44.760]  和認識自己
[00:11:44.760 --> 00:11:47.260]  頂子妹願意透過138篇
[00:11:47.260 --> 00:11:48.060]  我們去看看
[00:11:48.060 --> 00:11:51.700]  私人如何面對患難的過程
[00:11:51.700 --> 00:11:53.740]  或者可以幫助我們
[00:11:53.740 --> 00:11:58.140]  在主裡面成為一個更好的自己
[00:11:58.140 --> 00:12:01.680]  怎樣才能夠成為更好的自己呢?
[00:12:01.680 --> 00:12:03.240]  我想第一件事就是
[00:12:03.240 --> 00:12:08.580]  關乎我們怎樣回應人生逆境的態度
[00:12:08.580 --> 00:12:13.060]  頂子妹我們都沒有人沒有經歷過患難
[00:12:13.060 --> 00:12:15.120]  患難從來都不會告訴你
[00:12:15.120 --> 00:12:17.760]  我下星期五就會到達
[00:12:17.760 --> 00:12:19.200]  不會像颱風一樣
[00:12:19.200 --> 00:12:21.960]  即使天文台都會預測錯
[00:12:21.960 --> 00:12:23.000]  更多的時候
[00:12:23.000 --> 00:12:25.700]  當我們在毫無心理準備下
[00:12:25.700 --> 00:12:29.440]  逆境困難就會突然出現
[00:12:29.440 --> 00:12:30.580]  這樣都不算慘
[00:12:30.580 --> 00:12:32.180]  最慘的是什麼呢?
[00:12:32.180 --> 00:12:35.520]  患難都不會告訴你它什麼時候會走
[00:12:35.520 --> 00:12:36.780]  過去一兩年的疫情
[00:12:36.780 --> 00:12:42.060]  被我們全世界的人都深刻地經歷到
[00:12:42.060 --> 00:12:44.280]  很多我們沒有想過的艱難
[00:12:44.280 --> 00:12:46.360]  擔憂和無奈
[00:12:46.360 --> 00:12:47.560]  我還很記得
[00:12:47.560 --> 00:12:50.600]  去年2020年春天
[00:12:50.600 --> 00:12:53.500]  即是三、四月的時間
[00:12:53.500 --> 00:12:55.040]  我和朋友說起
[00:12:55.040 --> 00:12:55.860]  我們就說
[00:12:55.860 --> 00:12:58.460]  究竟要預備多少口罩呢?
[00:12:58.460 --> 00:13:00.000]  入不入貨呢?
[00:13:00.000 --> 00:13:02.940]  因為當時價錢都很高
[00:13:02.940 --> 00:13:03.940]  入不入貨呢?
[00:13:03.940 --> 00:13:06.280]  10盒還是20盒呢?
[00:13:06.280 --> 00:13:07.220]  他就說
[00:13:07.220 --> 00:13:09.320]  你打算戴到什麼時候呢?
[00:13:09.320 --> 00:13:11.120]  我說不知道
[00:13:11.120 --> 00:13:12.280]  我說不會
[00:13:12.280 --> 00:13:14.180]  2020年夏天都戴吧
[00:13:14.180 --> 00:13:15.960]  他說
[00:13:15.960 --> 00:13:19.720]  你真是太無知了,朋友
[00:13:19.720 --> 00:13:20.360]  我說
[00:13:20.360 --> 00:13:22.360]  那三十幾度怎麼戴口罩呢?
[00:13:22.360 --> 00:13:23.500]  2020年的時候
[00:13:23.500 --> 00:13:25.200]  即是上一年的時候
[00:13:25.200 --> 00:13:26.500]  怎麼戴呢?
[00:13:26.500 --> 00:13:28.440]  想不到來到今天
[00:13:28.440 --> 00:13:29.200]  我們今天是什麼?
[00:13:29.200 --> 00:13:31.740]  2021年的10月
[00:13:31.740 --> 00:13:34.380]  兩個夏天都過了
[00:13:34.380 --> 00:13:35.740]  我們在座各位
[00:13:35.740 --> 00:13:37.940]  都還在戴口罩
[00:13:37.940 --> 00:13:42.700]  我們都不知道什麼時候可以不用戴口罩
[00:13:42.700 --> 00:13:44.080]  這個就是
[00:13:44.080 --> 00:13:46.380]  想不到他什麼時候會走
[00:13:46.380 --> 00:13:49.820]  同樣面對著突如其來的困局
[00:13:49.820 --> 00:13:52.240]  在138篇的《詩人》
[00:13:52.240 --> 00:13:55.080]  面對著仇敵的追殺
[00:13:55.080 --> 00:13:58.280]  生命時時刻刻都受到威脅
[00:13:58.280 --> 00:14:01.220]  《詩人》的回應是很特別的
[00:14:01.220 --> 00:14:03.360]  第一至第三節
[00:14:03.360 --> 00:14:04.620]  這裡這樣說
[00:14:04.620 --> 00:14:06.460]  我要一心稱謝你
[00:14:06.460 --> 00:14:09.060]  在諸神面前歌頌你
[00:14:09.060 --> 00:14:11.640]  我要向你的聖殿下拜
[00:14:11.640 --> 00:14:14.400]  我要因你的慈愛和信實
[00:14:14.400 --> 00:14:15.880]  重揚你的名
[00:14:15.880 --> 00:14:17.280]  因你洗你的名
[00:14:17.280 --> 00:14:19.480]  同你的言語顯為大
[00:14:19.480 --> 00:14:21.180]  超乎一切
[00:14:21.180 --> 00:14:22.420]  我呼求的日子
[00:14:22.420 --> 00:14:23.680]  你應允我
[00:14:23.680 --> 00:14:24.980]  使我壯膽
[00:14:24.980 --> 00:14:27.480]  心裡有能力
[00:14:27.480 --> 00:14:28.820]  面對患難
[00:14:28.820 --> 00:14:32.520]  我們很多時候人的回應都是自怨自艾
[00:14:32.520 --> 00:14:33.760]  又或者會問
[00:14:33.760 --> 00:14:34.760]  Why me?
[00:14:34.760 --> 00:14:36.660]  為什麼是我?
[00:14:36.660 --> 00:14:40.200]  又或者我們有時候會怨別人
[00:14:40.200 --> 00:14:41.400]  會怨環境
[00:14:41.400 --> 00:14:43.600]  甚至我們會怨上帝
[00:14:43.600 --> 00:14:45.740]  只不過在一至三節裡
[00:14:45.740 --> 00:14:47.200]  我們看到《詩人》
[00:14:47.200 --> 00:14:49.200]  竟然選擇一個
[00:14:49.200 --> 00:14:53.780]  稱謝神的心去面對
[00:14:53.780 --> 00:14:57.180]  稱謝在希伯來文
[00:14:57.180 --> 00:14:57.920]  是怎麼讀的呢?
[00:14:57.920 --> 00:14:59.320]  很想教大家讀
[00:14:59.320 --> 00:15:00.620]  很容易讀
[00:15:00.620 --> 00:15:01.780]  「也」「大」
[00:15:01.780 --> 00:15:03.220]  我們一起讀一下
[00:15:03.220 --> 00:15:04.220]  「也」「大」
[00:15:04.220 --> 00:15:06.020]  讀得很好聽
[00:15:06.020 --> 00:15:07.920]  又容易讀又容易記
[00:15:07.920 --> 00:15:08.920]  我教你們記
[00:15:08.920 --> 00:15:10.520]  一「大」彈「塌」
[00:15:10.520 --> 00:15:11.960]  已經很多
[00:15:11.960 --> 00:15:14.260]  現在是「也」「大」
[00:15:14.260 --> 00:15:16.960]  就有很多很多了
[00:15:16.960 --> 00:15:19.300]  很多很多什麼呢?
[00:15:19.300 --> 00:15:22.040]  其實「也」「大」的字義
[00:15:22.040 --> 00:15:24.040]  本身就是讚美
[00:15:24.040 --> 00:15:25.340]  「也」「大」
[00:15:25.340 --> 00:15:27.440]  就是讚美讚美的意思
[00:15:27.440 --> 00:15:28.440]  我們再來一次
[00:15:28.440 --> 00:15:29.440]  預備起
[00:15:29.440 --> 00:15:30.840]  「也」「大」
[00:15:31.460 --> 00:15:33.460]  就是讚美讚美的意思
[00:15:33.460 --> 00:15:39.340]  在138篇裡出現了三次的「也」「大」
[00:15:39.340 --> 00:15:42.180]  三次的讚美這個字
[00:15:42.180 --> 00:15:44.880]  和修本就將它翻譯成兩個詞語
[00:15:44.880 --> 00:15:46.580]  包括是稱謝
[00:15:46.580 --> 00:15:48.820]  或者是重陽
[00:15:48.820 --> 00:15:49.880]  在第一節提到
[00:15:49.880 --> 00:15:53.220]  我一心要稱謝「也」「大」你
[00:15:53.220 --> 00:15:54.220]  第二節提到
[00:15:54.220 --> 00:15:56.860]  我要因你的慈愛和信實
[00:15:56.860 --> 00:15:59.020]  重陽「也」「大」你的名
[00:15:59.020 --> 00:16:00.600]  還有在第四節
[00:16:00.600 --> 00:16:02.700]  耶和華地上的君王
[00:16:02.700 --> 00:16:05.560]  都要稱謝「也」「大」你
[00:16:05.560 --> 00:16:06.860]  頂姐妹不知道
[00:16:06.860 --> 00:16:08.000]  你有沒有想過
[00:16:08.000 --> 00:16:10.500]  為什麼斯人遭遇患難
[00:16:10.500 --> 00:16:14.300]  仍然能夠「也」「大」讚美神呢?
[00:16:14.300 --> 00:16:15.880]  第三節
[00:16:15.880 --> 00:16:17.840]  給我們一個原因
[00:16:17.840 --> 00:16:18.740]  第三節說
[00:16:18.740 --> 00:16:20.740]  我呼求的日子
[00:16:20.740 --> 00:16:22.720]  你應允我
[00:16:22.720 --> 00:16:23.980]  使我壯膽
[00:16:23.980 --> 00:16:25.980]  心裡有力量
[00:16:25.980 --> 00:16:28.720]  這裡說
[00:16:28.720 --> 00:16:29.860]  斯人一呼求
[00:16:29.860 --> 00:16:31.860]  神就回應他
[00:16:31.860 --> 00:16:34.360]  這種人和神之間的互動
[00:16:34.360 --> 00:16:37.760]  成為斯人最大的鼓勵
[00:16:37.760 --> 00:16:39.160]  不過我們要留意
[00:16:39.160 --> 00:16:40.960]  這裡所說的「應允」
[00:16:40.960 --> 00:16:43.340]  並不是黃大釋
[00:16:43.340 --> 00:16:44.940]  那種有求必應
[00:16:44.940 --> 00:16:45.840]  我們求什麼
[00:16:45.840 --> 00:16:46.600]  上帝給什麼
[00:16:46.600 --> 00:16:48.200]  不是這一種
[00:16:48.200 --> 00:16:49.680]  這裡所說的「應允」
[00:16:49.680 --> 00:16:51.080]  更多要強調的
[00:16:51.080 --> 00:16:55.880]  就是神必定會回應我們的呼求
[00:16:55.880 --> 00:16:59.080]  而上帝回應我們的方式
[00:16:59.080 --> 00:17:02.280]  往往都是超乎我們的期望
[00:17:02.280 --> 00:17:07.120]  因為上帝的回應
[00:17:07.120 --> 00:17:08.660]  讓我們在艱難裡
[00:17:08.660 --> 00:17:10.460]  經歷到祂的同在
[00:17:10.460 --> 00:17:11.760]  在逆境裡
[00:17:11.760 --> 00:17:13.960]  才能夠站得穩
[00:17:13.960 --> 00:17:16.260]  心能夠剛強
[00:17:16.260 --> 00:17:17.460]  在大半年前
[00:17:17.460 --> 00:17:19.400]  當疫情依然很反覆的時候
[00:17:19.400 --> 00:17:22.300]  我收到一個緊急代討需要
[00:17:22.300 --> 00:17:23.840]  在以前侍奉教會
[00:17:23.840 --> 00:17:26.340]  師姐妹在群組哭著說
[00:17:26.340 --> 00:17:29.380]  「我媽媽中了風入醫院」
[00:17:29.380 --> 00:17:30.980]  因為疫情的緣故
[00:17:30.980 --> 00:17:32.080]  她和她的家人
[00:17:32.080 --> 00:17:33.880]  沒有辦法探望到媽媽
[00:17:33.880 --> 00:17:35.080]  如果換作是你
[00:17:35.080 --> 00:17:37.160]  你會有什麼感受呢
[00:17:37.160 --> 00:17:38.280]  這個姐妹說
[00:17:38.280 --> 00:17:40.420]  每一天都很擔心
[00:17:40.420 --> 00:17:42.260]  很無奈又很焦急
[00:17:42.260 --> 00:17:43.200]  最怕的是什麼
