
[00:00:00.000 --> 00:00:03.680]  感恩讓我們再一次一起來敬拜神
[00:08:35.800 --> 00:08:37.800]  原因是因為彼得想澄清
[00:08:37.800 --> 00:08:40.800]  在第13節所要求的信服
[00:08:40.800 --> 00:08:44.800]  這個信服並不是出於恐懼或被迫
[00:08:44.800 --> 00:08:47.800]  而是源自於信徒
[00:08:47.800 --> 00:08:50.800]  因著基督耶穌所成就的救恩
[00:08:50.800 --> 00:08:54.800]  在罪中釋放人的那種自由
[00:08:54.800 --> 00:08:56.800]  信徒因著這份自由
[00:08:56.800 --> 00:09:00.800]  一方面可以信服人的制度
[00:09:00.800 --> 00:09:02.800]  另一方面更重要的是
[00:09:02.800 --> 00:09:05.800]  能夠重視自己的身份
[00:09:05.800 --> 00:09:08.800]  這個身份就是神的僕人
[00:09:08.800 --> 00:09:12.800]  而信徒有著神僕人的身份
[00:09:12.800 --> 00:09:16.800]  他們應該如何專注在主的身上
[00:09:16.800 --> 00:09:17.800]  為主而活
[00:09:17.800 --> 00:09:20.800]  去進行神的心意呢?
[00:09:20.800 --> 00:09:25.800]  第17節提及有四重倫理的關係
[00:09:25.800 --> 00:09:29.800]  原文當中有四個命令詞句
[00:09:29.800 --> 00:09:34.800]  提醒信徒如何活出神的心意
[00:09:34.800 --> 00:09:37.800]  第一是尊重眾人
[00:09:37.800 --> 00:09:40.800]  尊重這個詞是過去不定時式
[00:09:40.800 --> 00:09:43.800]  意思是一開始就要尊重
[00:09:43.800 --> 00:09:45.800]  要盡力去做好
[00:09:45.800 --> 00:09:48.800]  是強調持續有效性
[00:09:48.800 --> 00:09:52.800]  而這份尊重無論是對信徒
[00:09:52.800 --> 00:09:54.800]  或是不同的信仰
[00:09:54.800 --> 00:09:56.800]  不同的社會地位或背景
[00:09:56.800 --> 00:10:00.800]  甚至是藐視基督教信仰的人
[00:10:00.800 --> 00:10:03.800]  信徒都應該不帶偏見
[00:10:03.800 --> 00:10:06.800]  來表示尊重和關愛
[00:10:06.800 --> 00:10:09.800]  第二是對教會的人
[00:10:09.800 --> 00:10:11.800]  要敬愛他們
[00:10:11.800 --> 00:10:14.800]  信徒之間應該要有愛的關係
[00:10:14.800 --> 00:10:17.800]  這種愛是基督所賜
[00:10:17.800 --> 00:10:20.800]  是基於信仰和屬靈關係的
[00:10:20.800 --> 00:10:22.800]  那種深厚的連結
[00:10:22.800 --> 00:10:27.800]  而信徒應該要保持團結和合一的關係
[00:10:27.800 --> 00:10:30.800]  第三是敬畏神
[00:10:30.800 --> 00:10:34.800]  這也是信徒生活的基礎
[00:10:34.800 --> 00:10:38.800]  亦表示信徒無論在信境或逆境中
[00:10:38.800 --> 00:10:42.800]  都要將神放在首位
[00:10:42.800 --> 00:10:47.800]  只有神就是掌管生命和最終的審判者
[00:10:47.800 --> 00:10:51.800]  因此信徒要受命於神
[00:10:51.800 --> 00:10:52.800]  要尊崇神
[00:10:52.800 --> 00:10:55.800]  順從祂的教導而行事
[00:10:55.800 --> 00:10:57.800]  作為信徒
[00:10:57.800 --> 00:10:59.800]  即是神的僕人
[00:10:59.800 --> 00:11:01.800]  我們要這樣行
[00:11:01.800 --> 00:11:04.800]  就是我們應盡的本分
[00:11:04.800 --> 00:11:05.800]  最後
[00:11:05.800 --> 00:11:07.800]  因著敬愛神的原則下
[00:11:07.800 --> 00:11:11.800]  信徒要對信服和尊敬地上的君王
[00:11:11.800 --> 00:11:14.800]  這種態度反映出
[00:11:14.800 --> 00:11:20.800]  信徒對神容許社會秩序政權下的一種尊重
[00:11:20.800 --> 00:11:22.800]  弟子們
[00:11:22.800 --> 00:11:24.800]  我們有著神僕人的身份
[00:11:24.800 --> 00:11:28.800]  我們有沒有尊重和關懷身邊
[00:11:28.800 --> 00:11:30.800]  微信的親友呢?
[00:11:30.800 --> 00:11:35.800]  當我們見到他們生活困苦艱難的時候
[00:11:35.800 --> 00:11:38.800]  我們有沒有來關心他們
[00:11:38.800 --> 00:11:41.800]  或付出去救濟他們
[00:11:41.800 --> 00:11:43.800]  幫助他們呢?
[00:11:43.800 --> 00:11:47.800]  透過我們如果有實際行動的時候
[00:11:47.800 --> 00:11:50.800]  我們就能夠讓他們感受到
[00:11:50.800 --> 00:11:53.800]  基督的那種愛和關懷
[00:11:53.800 --> 00:11:55.800]  在教會的團體裏
[00:11:55.800 --> 00:12:00.800]  我們又如何來關愛弟兄姊妹呢?
[00:12:00.800 --> 00:12:03.800]  我們都知道我們的弟兄姊妹
[00:12:03.800 --> 00:12:06.800]  你看看你們周圍的弟兄姊妹
[00:12:06.800 --> 00:12:10.800]  其實大家都很可愛
[00:12:10.800 --> 00:12:16.800]  有不同的氣質和個性
[00:12:16.800 --> 00:12:19.800]  處事表達手法也不同
[00:12:19.800 --> 00:12:23.800]  但在眾多這些差異當中
[00:12:23.800 --> 00:12:26.800]  我們要刻意地
[00:12:26.800 --> 00:12:30.800]  我們刻意地操練
[00:12:30.800 --> 00:12:32.800]  付上心力和代價
[00:12:32.800 --> 00:12:36.800]  去關心和實踐愛弟兄姊妹
[00:12:36.800 --> 00:12:39.800]  去學習如何來欣賞他們
[00:12:39.800 --> 00:12:43.800]  或體諒弟兄姊妹的難處和軟弱
[00:12:43.800 --> 00:12:44.800]  放下偏見
[00:12:44.800 --> 00:12:46.800]  以愛彼此相待
[00:12:46.800 --> 00:12:48.800]  互相建立
[00:12:48.800 --> 00:12:50.800]  一同成長
[00:12:50.800 --> 00:12:53.800]  無論在信徑或逆境當中
[00:12:53.800 --> 00:12:54.800]  我們去反思
[00:12:54.800 --> 00:12:58.800]  我們有沒有真實地來敬畏神呢?
[00:12:58.800 --> 00:12:59.800]  在信徑的時候
[00:12:59.800 --> 00:13:02.800]  會不會只是將神當作一個
[00:13:02.800 --> 00:13:05.800]  有求必應的工具
[00:13:05.800 --> 00:13:08.800]  只是求神來按著我們的心意而行呢?
[00:13:08.800 --> 00:13:10.800]  在逆境當中
[00:13:10.800 --> 00:13:12.800]  我們會不會因著一些
[00:13:12.800 --> 00:13:15.800]  懼怕人的情面
[00:13:15.800 --> 00:13:21.800]  忽略了對神的敬畏和尊崇呢?
[00:13:21.800 --> 00:13:26.800]  即使面對著一些不利或損失的時候
[00:13:26.800 --> 00:13:29.800]  我們又能否放下眼前的利益
[00:13:29.800 --> 00:13:33.800]  來將神放在首位
[00:13:33.800 --> 00:13:35.800]  去遵循祂的旨意呢?
[00:13:35.800 --> 00:13:38.800]  而唯有敬畏神的生活
[00:13:38.800 --> 00:13:40.800]  尋求神的帶領
[00:13:40.800 --> 00:13:44.800]  這樣才能活出合神心意的人生
[00:13:44.800 --> 00:13:47.800]  彼得也繼續提醒我們
[00:13:47.800 --> 00:13:50.800]  我們要愛神愛人
[00:13:50.800 --> 00:13:54.800]  活出神僕人的生命和見證
[00:13:54.800 --> 00:13:57.800]  尊重地上的政權
[00:13:57.800 --> 00:14:01.800]  接下來我們繼續看經文第十八至二十節
[00:14:01.800 --> 00:14:05.800]  我們一起讀吧
[00:14:05.800 --> 00:14:07.800]  「你們作奴僕的
[00:14:07.800 --> 00:14:11.800]  凡事要存敬畏的心信服主人
[00:14:11.800 --> 00:14:14.800]  不但信服善良溫和的
[00:14:14.800 --> 00:14:17.800]  就是怪僻的也要信服
[00:14:17.800 --> 00:14:21.800]  倘若你們為使良心對得起神
[00:14:21.800 --> 00:14:23.800]  忍受冤屈的痛苦
[00:14:23.800 --> 00:14:25.800]  這是可讚許的
[00:14:25.800 --> 00:14:29.800]  你們若因犯罪受責打而忍耐
[00:14:29.800 --> 00:14:32.800]  有什麼可稱讚的呢?
[00:14:32.800 --> 00:14:36.800]  但你們若因行善受苦而忍耐
[00:14:36.800 --> 00:14:40.800]  這在神看來是可讚許的」
[00:14:40.800 --> 00:14:42.800]  彼得在這裡教導的對象
[00:14:42.800 --> 00:14:47.800]  由普遍信徒轉向信主的奴僕
[00:14:47.800 --> 00:14:53.800]  在這裡奴僕原文是指住在主人家中的奴僕
[00:14:53.800 --> 00:14:55.800]  即是家僕
[00:14:55.800 --> 00:15:00.800]  當時這些家僕生活很艱苦
[00:15:00.800 --> 00:15:05.800]  他們在法律上不是獨立的人
[00:15:05.800 --> 00:15:08.800]  而是主人的財產
[00:15:08.800 --> 00:15:10.800]  他們既沒有自主權
[00:15:10.800 --> 00:15:13.800]  也沒有屬於自己的產業
[00:15:13.800 --> 00:15:17.800]  即使他們有家庭
[00:15:17.800 --> 00:15:20.800]  這些同樣的東西都是屬於主人
[00:15:20.800 --> 00:15:22.800]  由主人來支配
[00:15:22.800 --> 00:15:26.800]  他們的社會地位是極其卑微
[00:15:26.800 --> 00:15:28.800]  在這個制度下
[00:15:28.800 --> 00:15:33.800]  彼得來勸勉教導信主的家僕
[00:15:33.800 --> 00:15:35.800]  教導他們要怎樣呢?
[00:15:35.800 --> 00:15:41.800]  要凡事要傳敬畏的心來信服主人
[00:15:41.800 --> 00:15:46.800]  彼得在這裡並不是忽略了他們所受的痛苦
[00:15:46.800 --> 00:15:50.800]  也不是認同這種不義的制度
[00:15:50.800 --> 00:15:53.800]  而是要讓家僕的著眼點
[00:15:53.800 --> 00:15:59.800]  由地上的主人轉向天上的神
[00:15:59.800 --> 00:16:03.800]  在這裡的關鍵在於敬畏的心
[00:16:03.800 --> 00:16:05.800]  家僕的信服
[00:16:05.800 --> 00:16:07.800]  不單止因為他們是僕人
[00:16:07.800 --> 00:16:10.800]  更加因為他們是敬畏神
[00:16:10.800 --> 00:16:13.800]  他們有尊主偉大的心
[00:16:13.800 --> 00:16:17.800]  而當他們面對困難或受苦的時候
[00:16:17.800 --> 00:16:21.800]  如果他們將焦點對得準神的話
[00:16:21.800 --> 00:16:26.800]  他們就能夠在這個不公平的環境裡
[00:16:26.800 --> 00:16:29.800]  仍然能夠持守正直和誠實
[00:16:29.800 --> 00:16:33.800]  傳著敬畏神的心來信服主人
[00:16:33.800 --> 00:16:36.800]  彼得繼續勸勉家僕
[00:16:36.800 --> 00:16:42.800]  不單止是信服善良溫和的主人
[00:16:42.800 --> 00:16:45.800]  當中也包括了怪癖
[00:16:45.800 --> 00:16:47.800]  也要信服
[00:16:47.800 --> 00:16:49.800]  怪癖是甚麼呢?
[00:16:49.800 --> 00:16:55.800]  怪癖就是表示那些很苛刻不公平的主人
[00:16:55.800 --> 00:16:58.800]  而家僕這樣去信服
[00:16:58.800 --> 00:17:01.800]  並不是表示他們那種的懦弱
[00:17:01.800 --> 00:17:06.800]  而是一種對神的仰望和信心
[00:17:06.800 --> 00:17:09.800]  接下來在第十九節
[00:17:09.800 --> 00:17:17.800]  家僕將焦點放在家僕從外在的行為上
[00:17:17.800 --> 00:17:21.800]  轉到內在的屬靈動機上
[00:17:21.800 --> 00:17:25.800]  這裡提到家僕要良心對得起神
[00:17:25.800 --> 00:17:29.800]  良心原文的意思就是「醒覺」
[00:17:29.800 --> 00:17:32.800]  或「覺悟」的意思
[00:17:32.800 --> 00:17:38.800]  是指家僕對自己作出道德判斷的時候
[00:17:38.800 --> 00:17:41.800]  要清楚自己是屬於誰
[00:17:41.800 --> 00:17:43.800]  而良心對得起神
[00:17:43.800 --> 00:17:45.800]  就是指家僕要醒悟
[00:17:45.800 --> 00:17:47.800]  要知道自己是屬於神
[00:17:47.800 --> 00:17:50.800]  有神的同在
[00:17:50.800 --> 00:17:52.800]  記得在我讀神學的時候
[00:17:52.800 --> 00:17:55.800]  有一位老師分享
[00:17:55.800 --> 00:17:59.800]  在他的辦公室有兩個字貼著
[00:17:59.800 --> 00:18:01.800]  就是「他在」
[00:18:01.800 --> 00:18:03.800]  「他」就是神的「他」
[00:18:03.800 --> 00:18:06.800]  意思就是神在
[00:18:06.800 --> 00:18:12.800]  其實我們都知道神當然會和我們一起
[00:18:12.800 --> 00:18:17.800]  但這位老師的分享對我都很大提醒
[00:18:17.800 --> 00:18:21.800]  「他在」這兩個字其實就是神在
[00:18:21.800 --> 00:18:25.800]  提醒我無論在哪裡
[00:18:25.800 --> 00:18:27.800]  神都會和我一起
[00:18:27.800 --> 00:18:28.800]  帶領著我
[00:18:28.800 --> 00:18:31.800]  所以我便能安心
[00:18:31.800 --> 00:18:34.800]  另一方面就是神在
[00:18:34.800 --> 00:18:37.800]  我們要醒醒定定
[00:18:37.800 --> 00:18:39.800]  不要想壞事
[00:18:39.800 --> 00:18:42.800]  或做不好的事去得罪神
[00:18:42.800 --> 00:18:44.800]  因為神在
[00:18:44.800 --> 00:18:45.800]  神與我們同在
[00:18:45.800 --> 00:18:47.800]  神一直來看著
[00:18:47.800 --> 00:18:50.800]  神一切都知道
[00:18:50.800 --> 00:18:53.800]  而家僕內在的道德判斷
[00:18:53.800 --> 00:18:54.800]  要醒覺
[00:18:54.800 --> 00:18:57.800]  要知道除了神的同在之外
[00:18:57.800 --> 00:18:59.800]  在痛苦
[00:18:59.800 --> 00:19:01.800]  特別是在受冤屈的時候
[00:19:01.800 --> 00:19:04.800]  即使沒有做錯事
[00:19:04.800 --> 00:19:08.800]  但仍然遭遇不公平的對待情況下
[00:19:08.800 --> 00:19:12.800]  這些家僕仍然要忍受那種痛苦
[00:19:12.800 --> 00:19:14.800]  對得起神
[00:19:14.800 --> 00:19:16.800]  向神負責任
[00:19:16.800 --> 00:19:22.800]  這表明了家僕行事的最終對象
[00:19:22.800 --> 00:19:24.800]  不單是向人交代
[00:19:24.800 --> 00:19:27.800]  而是要向神交代
[00:19:27.800 --> 00:19:34.800]  忍受冤屈痛苦並非麻木的忍受
[00:19:34.800 --> 00:19:40.800]  而是很清楚出於對神堅定的信心
[00:19:40.800 --> 00:19:43.800]  家僕這樣忍耐
[00:19:43.800 --> 00:19:49.800]  其實也是對公義的主的信求和忠誠
[00:19:49.800 --> 00:19:53.800]  在受委屈的當中見證主的真實
[00:19:53.800 --> 00:19:55.800]  也成為別人的榜樣
[00:19:55.800 --> 00:19:58.800]  得著主的喜悅
[00:19:58.800 --> 00:20:00.800]  在我預備講章的時候
[00:20:00.800 --> 00:20:02.800]  我都想起舊約聖經
[00:20:02.800 --> 00:20:05.800]  大衛和素羅的事蹟
[00:20:05.800 --> 00:20:09.800]  再看《撒慕爾記》上第24章的經文
[00:20:09.800 --> 00:20:15.800]  講到大衛已經被神揀選作王
[00:20:15.800 --> 00:20:20.800]  但素羅仍然多次追殺大衛
[00:20:20.800 --> 00:20:23.800]  在一個隱居底山洞裡
[00:20:23.800 --> 00:20:26.800]  素羅人有三急
[00:20:26.800 --> 00:20:29.800]  去大解
[00:20:29.800 --> 00:20:33.800]  大衛躲在山洞裡
[00:20:33.800 --> 00:20:39.800]  其實大衛當時有機會和充足的理由去殺素羅
[00:20:39.800 --> 00:20:43.800]  為自己伸冤和保護自己
[00:20:43.800 --> 00:20:46.800]  大衛並沒有這樣做
[00:20:46.800 --> 00:20:53.800]  因為他仍然忍耐素羅所做的一切
[00:20:53.800 --> 00:20:58.800]  因此他割下了素羅的衣襟
[00:20:58.800 --> 00:21:00.800]  並且給素羅看
[00:21:00.800 --> 00:21:03.800]  素羅證明他沒有殺他
[00:21:03.800 --> 00:21:07.800]  大衛這樣做是尊重素羅
[00:21:07.800 --> 00:21:09.800]  洗良心對得起神
[00:21:09.800 --> 00:21:17.800]  大衛不敢傷害神所高納的王
[00:21:17.800 --> 00:21:21.800]  他選擇在敬畏神之下行善
[00:21:21.800 --> 00:21:23.800]  保守自己的心
[00:21:23.800 --> 00:21:28.800]  不被個人的苦毒和恩怨所佔據
[00:21:28.800 --> 00:21:31.800]  將審判的主權交託給神
[00:21:31.800 --> 00:21:34.800]  由神帶領和安排
[00:21:34.800 --> 00:21:41.800]  弟子們如果面對不公平或受委屈的處境
[00:21:41.800 --> 00:21:48.800]  你又願意將這些新掃的主權交給神嗎?
[00:21:48.800 --> 00:21:51.800]  我們只是做好自己的本份
[00:21:51.800 --> 00:21:54.800]  而其他的由神來掌管
[00:21:54.800 --> 00:21:58.800]  安於神的帶領和安排
[00:21:58.800 --> 00:22:01.800]  接下來我們繼續看經文
[00:22:01.800 --> 00:22:04.800]  第21至25節
[00:22:04.800 --> 00:22:06.800]  見到就一起讀
[00:22:06.800 --> 00:22:09.800]  你們蒙召就是為此
[00:22:09.800 --> 00:22:12.800]  因為基督也為你們受過苦
[00:22:12.800 --> 00:22:14.800]  給你們留下榜樣
[00:22:14.800 --> 00:22:18.800]  為要使你們跟隨他的腳踪
[00:22:18.800 --> 00:22:20.800]  他並沒有犯罪
[00:22:20.800 --> 00:22:22.800]  口裡也沒有詭詐
[00:22:22.800 --> 00:22:24.800]  他被辱罵不還口
[00:22:24.800 --> 00:22:27.800]  受害也不說威嚇的話
[00:22:27.800 --> 00:22:32.800]  只將自己交託給公義的審判者
[00:22:32.800 --> 00:22:34.800]  他被掛在木頭上
[00:22:34.800 --> 00:22:37.800]  親身擔當了我們的罪
