
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹各位朋友早安
[00:01:56.040 --> 00:02:00.040]  我記得當我大兒子出生的時候
[00:02:00.040 --> 00:02:04.040]  我住院出院
[00:02:04.040 --> 00:02:07.040]  護士幫我辦好手續
[00:02:07.040 --> 00:02:09.040]  然後笑著跟我說
[00:02:09.040 --> 00:02:11.040]  可以走了 恭喜了
[00:02:11.040 --> 00:02:14.040]  回去開始長憂99了
[00:02:17.040 --> 00:02:19.040]  到今天為止
[00:02:19.040 --> 00:02:22.040]  我做媽媽的年資只有12年
[00:02:22.040 --> 00:02:25.040]  在在有很多媽媽一定比我更資深
[00:02:25.040 --> 00:02:27.040]  但很感謝神
[00:02:27.040 --> 00:02:31.040]  神讓我在媽媽團體認識了不同資歷的媽媽
[00:02:31.040 --> 00:02:34.040]  讓我學習了很多
[00:02:34.040 --> 00:02:37.040]  更讓我預覽了長憂99之旅
[00:02:37.040 --> 00:02:41.040]  對於初階的媽媽
[00:02:41.040 --> 00:02:44.040]  初為人母 要照顧嬰兒
[00:02:44.040 --> 00:02:47.040]  這個階段是很疲累的
[00:02:47.040 --> 00:02:51.040]  以前有一個字眼形容媽媽的辛勞
[00:02:51.040 --> 00:02:53.040]  不知道大家有沒有聽過
[00:02:53.040 --> 00:02:55.040]  叫做「眠乾睡濕」
[00:02:55.040 --> 00:02:58.040]  大家是同一個年代
[00:02:58.040 --> 00:03:01.040]  「眠乾睡濕」代表媽媽照顧
[00:03:01.040 --> 00:03:04.040]  尤其是小孩子的辛勞
[00:03:04.040 --> 00:03:07.040]  到現在今天的媽媽
[00:03:07.040 --> 00:03:09.040]  知不知道怎樣形容媽媽的辛勞
[00:03:09.040 --> 00:03:12.040]  現在我在團體裡的姐妹
[00:03:12.040 --> 00:03:14.040]  特別是一群年青的媽媽
[00:03:14.040 --> 00:03:16.040]  會怎樣形容辛勞呢
[00:03:16.040 --> 00:03:18.040]  跟「眠乾睡濕」一樣的意思
[00:03:18.040 --> 00:03:20.040]  就叫做「無me time」
[00:03:20.040 --> 00:03:22.040]  「無me time」
[00:03:22.040 --> 00:03:23.040]  什麼叫「無me time」
[00:03:23.040 --> 00:03:26.040]  就是沒有時間
[00:03:26.040 --> 00:03:29.040]  因為所有時間都奉獻給小朋友
[00:03:29.040 --> 00:03:32.040]  日常所有的瑣碎已經用了你的時間
[00:03:32.040 --> 00:03:36.040]  其次更加連「me」都沒有了
[00:03:36.040 --> 00:03:38.040]  因為你只顧著照顧他們
[00:03:38.040 --> 00:03:40.040]  照顧完自己也累了
[00:03:40.040 --> 00:03:43.040]  所以也沒時間再照顧自己那麼多
[00:03:43.040 --> 00:03:45.040]  所以結果就是「無me又無me time」
[00:03:45.040 --> 00:03:47.040]  「無me time」
[00:03:47.040 --> 00:03:50.040]  到小孩子長大了一點
[00:03:50.040 --> 00:03:51.040]  開始要入學
[00:03:51.040 --> 00:03:53.040]  去面對學業的壓力
[00:03:53.040 --> 00:03:55.040]  就開始另一輪的大考驗
[00:03:55.040 --> 00:03:56.040]  就是什麼呢
[00:03:56.040 --> 00:03:58.040]  鬥智 鬥力
[00:03:58.040 --> 00:04:00.040]  EQ大作戰
[00:04:00.040 --> 00:04:03.040]  而學業的壓力是一直持續的
[00:04:03.040 --> 00:04:05.040]  直到青少的階段
[00:04:05.040 --> 00:04:07.040]  孩子進入青少
[00:04:07.040 --> 00:04:09.040]  可能家裡就發生一個狀況
[00:04:09.040 --> 00:04:11.040]  就是當更年期
[00:04:11.040 --> 00:04:13.040]  遇上青春期
[00:04:13.040 --> 00:04:17.040]  家裡其實隨時都有風暴來發生
[00:04:17.040 --> 00:04:22.040]  或者到了子女已經長大成人
[00:04:22.040 --> 00:04:25.040]  作為媽媽就好像放風箏一樣
[00:04:25.040 --> 00:04:26.040]  放風箏長大成人
[00:04:26.040 --> 00:04:28.040]  那條線就越來越
[00:04:28.040 --> 00:04:30.040]  風箏就越飛越遠
[00:04:30.040 --> 00:04:31.040]  但是作為媽媽
[00:04:31.040 --> 00:04:33.040]  仍然需要另一個階段的學習
[00:04:33.040 --> 00:04:36.040]  就是去適應怎樣收放這條線
[00:04:37.040 --> 00:04:40.040]  既是很欣慰子女能夠高飛
[00:04:40.040 --> 00:04:45.040]  但同時也要去學習怎樣收放那條線
[00:04:45.040 --> 00:04:48.040]  一方面要保持跟這隻風箏的聯繫
[00:04:48.040 --> 00:04:51.040]  但是記住又不可以跟車太貼
[00:04:51.040 --> 00:04:55.040]  在陪孩子成長的過程裡
[00:04:55.040 --> 00:04:56.040]  孩子的需要
[00:04:56.040 --> 00:04:59.040]  和媽媽所面對的不斷的學習和挑戰
[00:04:59.040 --> 00:05:02.040]  其實每天都不斷要成長和轉變
[00:05:02.040 --> 00:05:04.040]  但是有些什麼呢
[00:05:04.040 --> 00:05:06.040]  是一直在這個家裡
[00:05:06.040 --> 00:05:08.040]  從小把她撫養成人
[00:05:08.040 --> 00:05:11.040]  在家裡一直要持守
[00:05:11.040 --> 00:05:14.040]  是非常重要而不可以改變的呢
[00:05:14.040 --> 00:05:19.040]  忘記了按這幅圖
[00:05:19.040 --> 00:05:20.040]  讓我看看
[00:05:20.040 --> 00:05:22.040]  不知道大家是哪個階段的媽媽呢
[00:05:22.040 --> 00:05:29.040]  這幅圖裡有兩個家
[00:05:29.040 --> 00:05:31.040]  哪個才是家
[00:05:33.040 --> 00:05:37.040]  一個就是很多家具物品
[00:05:37.040 --> 00:05:38.040]  家裡的設計
[00:05:38.040 --> 00:05:39.040]  室內裝修
[00:05:39.040 --> 00:05:44.040]  一個就是有家人在當中的家
[00:05:44.040 --> 00:05:45.040]  哪個才是家
[00:05:45.040 --> 00:05:48.040]  兩個都是家
[00:05:48.040 --> 00:05:50.040]  沒有房子就不行
[00:05:50.040 --> 00:05:52.040]  所以兩個都是家
[00:05:52.040 --> 00:05:54.040]  建設硬件的家
[00:05:54.040 --> 00:05:57.040]  讓每個家人住得舒適
[00:05:57.040 --> 00:05:59.040]  肉身得著照顧和飽足
[00:05:59.040 --> 00:06:02.040]  這個是必須而且是非常重要
[00:06:02.040 --> 00:06:04.040]  但是更重要
[00:06:04.040 --> 00:06:06.040]  而且沒有人能夠為你帶路
[00:06:06.040 --> 00:06:08.040]  你必須親力親為的
[00:06:08.040 --> 00:06:11.040]  就是去建造家的軟件的部分
[00:06:11.040 --> 00:06:13.040]  就是家人
[00:06:13.040 --> 00:06:16.040]  早前有一部電影叫做《泛棄攻心》
[00:06:16.040 --> 00:06:18.040]  我們的目者都曾經引用過
[00:06:18.040 --> 00:06:20.040]  裡面一句話就說
[00:06:20.040 --> 00:06:22.040]  家人在哪裡
[00:06:22.040 --> 00:06:24.040]  家就在哪裡
[00:06:24.040 --> 00:06:28.040]  家人和家人之間的關係
[00:06:28.040 --> 00:06:33.040]  才使得一間房子成為家的所在
[00:06:33.040 --> 00:06:35.040]  如果我們說母親不易做
[00:06:35.040 --> 00:06:38.040]  其實在這裡也可以為其他家人做平反
[00:06:38.040 --> 00:06:41.040]  因為其實所有的家人和母親
[00:06:41.040 --> 00:06:43.040]  都一起都不易做
[00:06:43.040 --> 00:06:48.040]  今天的正道經文是在創世的27章
[00:06:48.040 --> 00:06:52.040]  在今天這個充滿愛的母親節主日裡面
[00:06:52.040 --> 00:06:57.040]  我卻選取了這27章
[00:06:57.040 --> 00:07:00.040]  是一宗家庭詐騙案
[00:07:00.040 --> 00:07:02.040]  來跟大家分享
[00:07:02.040 --> 00:07:06.040]  願意透過以薩和利伯家的家裡面
[00:07:06.040 --> 00:07:08.040]  一個很悲哀的經歷
[00:07:08.040 --> 00:07:10.040]  讓我們一起反思
[00:07:10.040 --> 00:07:12.040]  對一個家來講
[00:07:12.040 --> 00:07:14.040]  到底什麼才是最好的祝福呢
[00:07:14.040 --> 00:07:18.040]  無論你作為家裡面哪一個角色
[00:07:18.040 --> 00:07:20.040]  無論你是媽媽爸爸
[00:07:20.040 --> 00:07:22.040]  還是做子女
[00:07:22.040 --> 00:07:25.040]  還是你是人的妻子丈夫
[00:07:25.040 --> 00:07:28.040]  還是你是兄弟姐妹的手足
[00:07:28.040 --> 00:07:30.040]  作為家的一份子
[00:07:30.040 --> 00:07:33.040]  我們都是需要同心協力
[00:07:33.040 --> 00:07:36.040]  要和家人建立怎樣的關係呢
[00:07:36.040 --> 00:07:39.040]  你和我的家走到今天
[00:07:39.040 --> 00:07:41.040]  有沒有走錯路呢
[00:07:41.040 --> 00:07:44.040]  請讓我們一起禱告
[00:07:44.040 --> 00:07:50.040]  設立婚姻家庭的主
[00:07:50.040 --> 00:07:52.040]  我們滿心感謝你
[00:07:52.040 --> 00:07:54.040]  因為你賜給我們育身
[00:07:54.040 --> 00:07:57.040]  有媽媽來生我們養我們
[00:07:57.040 --> 00:07:59.040]  又賜給我們家人
[00:07:59.040 --> 00:08:02.040]  能夠和我們一同經歷人生
[00:08:02.040 --> 00:08:05.040]  求主你的道進入我們心裡面
[00:08:05.040 --> 00:08:07.040]  更加進入我們家裡面
[00:08:07.040 --> 00:08:09.040]  成為我們一家人的祝福
[00:08:09.040 --> 00:08:11.040]  祈禱奉主名求
[00:08:11.040 --> 00:08:13.040]  阿門
[00:08:13.040 --> 00:08:17.040]  現在就讓我們進入今天的經文裡面
[00:08:17.040 --> 00:08:20.040]  我想請大家一起來讀出聖經
[00:08:20.040 --> 00:08:23.040]  請弟兄先讀一至五節
[00:08:23.040 --> 00:08:26.040]  然後請姐妹讀六至十節
[00:08:26.040 --> 00:08:29.040]  之後十一至十七節我們一起同讀
[00:08:29.040 --> 00:08:31.040]  預備請弟兄
[00:08:31.040 --> 00:08:33.040]  (念經)
[00:08:33.040 --> 00:08:35.040]  (念經)
[00:08:35.040 --> 00:08:37.040]  (念經)
[00:08:37.040 --> 00:08:39.040]  (念經)
[00:08:40.040 --> 00:08:42.040]  (念經)
[00:08:42.040 --> 00:08:44.040]  (念經)
[00:08:44.040 --> 00:08:54.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:08:54.240 --> 00:09:04.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:09:04.240 --> 00:09:14.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:09:14.240 --> 00:09:24.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:09:24.240 --> 00:09:34.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:09:34.240 --> 00:09:44.240]  法國主義是由宗教和宗教分裂為主的,教會是由宗教和宗教分裂為主的。
[00:09:44.240 --> 00:09:58.240]  (廣東話)
[00:09:58.240 --> 00:09:59.240]  (廣東話)
[00:09:59.240 --> 00:10:02.240]  雅各對他母親利伯加說:
[00:10:02.240 --> 00:10:08.240]  「看啊!我哥哥二嫂渾身都有毛,我身上卻是光滑的。
[00:10:08.240 --> 00:10:18.240]  倘若父親摸著我,我在他眼中就是騙子,這樣我就自招助紂,而不是祝福。」
[00:10:18.240 --> 00:10:20.240]  他母親對他說:
[00:10:20.240 --> 00:10:29.240]  「我兒,你所受的助紂臨到我身上吧,你只管聽我的話,去牽小山羊來給我。」
[00:10:29.240 --> 00:10:33.240]  他就去牽來,交給他母親。
[00:10:33.240 --> 00:10:38.240]  他母親就照他父親所愛的做成美味。
[00:10:38.240 --> 00:10:45.240]  利伯加把大兒子二嫂在家裡最好的衣服給他小兒子雅各穿,
[00:10:45.240 --> 00:10:52.240]  又用小山羊的皮革在雅各手上和頸汗光滑的地方,
[00:10:52.240 --> 00:10:58.240]  就把所做的美味和餅交在他兒子雅各的手裡。
[00:10:58.240 --> 00:11:06.240]  《創世記》一開始,基述神的創造和人的犯罪,
[00:11:06.240 --> 00:11:11.240]  罪在家庭和人倫的關係裡顯露出來,
[00:11:11.240 --> 00:11:15.240]  神的救贖恩典是世人的唯一出路,
[00:11:15.240 --> 00:11:25.240]  經文的情節和對話都深刻地描寫,並展現當中複雜的家庭關係,恩怨情仇。
[00:11:25.240 --> 00:11:33.240]  這些昔日的經文情節,卻是今天我們現實生活的寫照。
[00:11:33.240 --> 00:11:39.240]  以撒一家有四口,以撒是丈夫,妻子是利伯加,
[00:11:39.240 --> 00:11:46.240]  他們有一對雙胞胎的兒子,分別是長子二嫂和幼子雅各。
[00:11:46.240 --> 00:11:51.240]  以撒的爸爸是阿伯拉罕,母親是撒拉。
[00:11:51.240 --> 00:11:59.240]  經文一開始說到,作為父親的以撒,因為年老,老到老眼昏花,
[00:11:59.240 --> 00:12:03.240]  於是他就叫他的大兒子以素尼,跟他說:
[00:12:03.240 --> 00:12:10.240]  「我老了,不知道哪一天會死,所以想在臨死之前,為你祝福。」
[00:12:10.240 --> 00:12:16.240]  按照當時的文化,長子是有獲得家中的繼承權的,
[00:12:16.240 --> 00:12:22.240]  長子是有繼承相配的祝福,而這份相配的祝福不單是包括產業上,
[00:12:22.240 --> 00:12:28.240]  更是包括繼承父親的地位、權力和投降,
[00:12:28.240 --> 00:12:33.240]  即是代表著他將會成為家的新領袖。
[00:12:33.240 --> 00:12:39.240]  以撒這份最珍貴的財產,是從他的父親阿伯拉罕領受回來的,
[00:12:39.240 --> 00:12:46.240]  所以他也很想將這份祝福帶到英墟傳授給他的長子以素。
[00:12:46.240 --> 00:12:52.240]  但是請大家留意,以撒的祝福有什麼特別的地方?
[00:12:52.240 --> 00:12:57.240]  他是不是就這樣過來祝福你?
[00:12:57.240 --> 00:13:05.240]  他不是直接的祝福,他首先叫以素做一些事,
[00:13:05.240 --> 00:13:16.240]  叫他先拿工具到田野打獵,造成美味,拿來給他吃,然後才給他祝福。
[00:13:16.240 --> 00:13:22.240]  大家試想一下,如果在崇拜結束前,牧師會為我們祝福,
[00:13:22.240 --> 00:13:31.240]  但是他在祝福前,叫我們先下去找位置,喝茶,請他吃個麵包,
[00:13:31.240 --> 00:13:37.240]  然後才為你祝福,你覺得怎樣?
[00:13:37.240 --> 00:13:40.240]  除此之外,更加重要的一點就是,
[00:13:40.240 --> 00:13:45.240]  當我們將聖經翻到前面,前一點到創世記25章,
[00:13:45.240 --> 00:13:52.240]  就知道當年利伯加懷胎的時候,胎兒已經開始在母腹中相爭。
[00:13:52.240 --> 00:13:59.240]  神當時已經賜下清楚的神諭,在創世記25章23節,
[00:13:59.240 --> 00:14:06.240]  耶和華對利伯加說,兩國在你腹中,兩族要從你身上分立,
[00:14:06.240 --> 00:14:13.240]  這族必強於那族,將來大的要服侍小的。
[00:14:13.240 --> 00:14:23.240]  將來大的要服侍小的,代表著神命定小兒子雅各將要成為以色列的先祖,
[00:14:23.240 --> 00:14:28.240]  二大兒子爾素將要成為以東民族的先祖。
[00:14:28.240 --> 00:14:35.240]  但是這句神諭,神清楚賜下,將來大的要服侍小的,
[00:14:35.240 --> 00:14:38.240]  但是以色列有沒有遵行?
[00:14:38.240 --> 00:14:44.240]  他不想遵行,因為他偏心自己的大兒子爾素,
[00:14:44.240 --> 00:14:52.240]  而他決定按照自己的意思,將祝福給過他的大兒子爾素。
[00:14:52.240 --> 00:14:57.240]  作為母親的利伯加又如何呢?
[00:14:57.240 --> 00:15:06.240]  母親利伯加在第六節經文時,聽見她的丈夫爾薩跟爾素說話,
[00:15:06.240 --> 00:15:18.240]  他聽見,但他卻在第八節叫他的兒子雅各要聽媽媽的話,
[00:15:18.240 --> 00:15:22.240]  他就騙了他的父親。
[00:15:22.240 --> 00:15:28.240]  雅各向母親說,你這個欺騙大計有點漏洞,
[00:15:28.240 --> 00:15:33.240]  因為他擔心自己一身光滑的皮膚,
[00:15:33.240 --> 00:15:37.240]  而他的哥哥爾素成身毛髮,所以相差太遠,
[00:15:37.240 --> 00:15:44.240]  擔心這個行動會失敗,而失敗的結果會是自招助紂而不是祝福。
[00:15:44.240 --> 00:15:51.240]  雅各提出這份擔心,他的母親利伯加作出了最後的終極回應,
[00:15:51.240 --> 00:15:57.240]  在第十三節說,我兒,你所受的咒詛淋到我身上吧,
[00:15:57.240 --> 00:16:00.240]  你只管聽我的話。
[00:16:00.240 --> 00:16:07.240]  結果雅各真的聽了他母親的話,帶了兩隻小肥羊,
[00:16:07.240 --> 00:16:14.240]  由他母親為他完成了這個欺騙套餐,
[00:16:14.240 --> 00:16:17.240]  包括了什麼呢?
[00:16:17.240 --> 00:16:23.240]  首先要煮羊,煮得很好吃,是他爸爸所喜愛的味道,
[00:16:23.240 --> 00:16:29.240]  並將他哥哥爾素的衣服給雅各穿上,
[00:16:29.240 --> 00:16:38.240]  還用羊皮毛包在雅各的手和頸上,來裝作哥哥爾素。
[00:16:38.240 --> 00:16:42.240]  剛才說過的聽,聽語文是shama,
[00:16:42.240 --> 00:16:46.240]  在剛才的經文裡,在第六節開始已經出現,
[00:16:46.240 --> 00:16:49.240]  在這個段落出現了四次,
[00:16:49.240 --> 00:16:53.240]  shama這個命令詞,意思是聽,聽到,
[00:16:53.240 --> 00:16:57.240]  以及有聽從的意思。
[00:16:57.240 --> 00:17:00.240]  在九月聖經,shama其實出現了很多次,
[00:17:00.240 --> 00:17:04.240]  特別是在前一章,26章裡,
[00:17:04.240 --> 00:17:07.240]  聖經說,應許似福比爾薩,
[00:17:07.240 --> 00:17:12.240]  和他的後裔是因為阿伯拉罕聽從神的話,
[00:17:12.240 --> 00:17:16.240]  遵守神的吩咐,戒令,律例和教導。
[00:17:16.240 --> 00:17:20.240]  聽從不單只是聽,而是還要從的。
[00:17:20.240 --> 00:17:24.240]  李伯嘉是因為愛他的小兒子雅各,
[00:17:24.240 --> 00:17:28.240]  急切地想讓他得到神命中的祝福,
[00:17:28.240 --> 00:17:31.240]  所以他立刻採取行動,
[00:17:31.240 --> 00:17:35.240]  逆轉父親爾薩的祝福計劃。
[00:17:35.240 --> 00:17:39.240]  李伯嘉的確聽到丈夫所說的話,
[00:17:39.240 --> 00:17:41.240]  不過他沒有聽從,
[00:17:41.240 --> 00:17:44.240]  反而叫他的兒子要聽他的話,
[00:17:44.240 --> 00:17:47.240]  來實行接下來的欺騙大計,
[00:17:47.240 --> 00:17:49.240]  去騙爸爸得到祝福,
[00:17:49.240 --> 00:17:52.240]  甚至連自己要承受的詛咒,
[00:17:52.240 --> 00:17:54.240]  都是在所不惜。
[00:17:54.240 --> 00:17:57.240]  其實,爾薩和李伯嘉,
[00:17:57.240 --> 00:18:01.240]  分別都是想將祝福給過自己所愛的兒子。
[00:18:01.240 --> 00:18:03.240]  各位弟兄姊妹,各位朋友,
[00:18:03.240 --> 00:18:07.240]  請問你覺得,父母想祝福自己的兒子,
[00:18:07.240 --> 00:18:08.240]  自己的女兒,
[00:18:08.240 --> 00:18:12.240]  想為子女好,是有沒有錯?
[00:18:12.240 --> 00:18:18.240]  父母想為自己的子女好,是有沒有錯?
[00:18:18.240 --> 00:18:20.240]  大約十年前,
[00:18:20.240 --> 00:18:23.240]  我和丈夫在一個夫婦團契,
[00:18:23.240 --> 00:18:25.240]  做實習神學生。
[00:18:25.240 --> 00:18:28.240]  當時我的大兒子準備報讀幼稚園,
[00:18:28.240 --> 00:18:30.240]  有一間心儀幼稚園,
[00:18:30.240 --> 00:18:32.240]  他舉辦簡介會,
[00:18:32.240 --> 00:18:34.240]  我很想去,
[00:18:34.240 --> 00:18:36.240]  但他只舉辦一場,
[00:18:36.240 --> 00:18:41.240]  而這一場就象徵我在團契實習的時間。
[00:18:41.240 --> 00:18:43.240]  但我為什麼一定要去呢?
[00:18:43.240 --> 00:18:46.240]  因為除了我想了解學校之外,
[00:18:46.240 --> 00:18:52.240]  更重要的是,報讀參加簡介會是有加分的。
[00:18:52.240 --> 00:18:54.240]  如果我不去,就沒有加分,
[00:18:54.240 --> 00:18:57.240]  我怕我兒子就不被取錄。
[00:18:57.240 --> 00:19:02.240]  但時間又象徵在團契實習的時間。
[00:19:02.240 --> 00:19:03.240]  我很掙扎,
[00:19:03.240 --> 00:19:05.240]  不過還是很不好意思地
[00:19:05.240 --> 00:19:09.240]  向牧師提出我這一天要請假的理由。
[00:19:09.240 --> 00:19:12.240]  牧師的回答是這樣的,
[00:19:12.240 --> 00:19:17.240]  明白的,父母的心都是為兒女好。
[00:19:17.240 --> 00:19:20.240]  父母的心都是為兒女好。
[00:19:20.240 --> 00:19:22.240]  這句話很體恤,
[00:19:22.240 --> 00:19:24.240]  因此我真的請了假。
[00:19:24.240 --> 00:19:26.240]  但我反思到,
[00:19:26.240 --> 00:19:30.240]  自己當時已經為了兒子報讀幼稚園的事,
[00:19:30.240 --> 00:19:34.240]  會不會看得越來越重呢?
[00:19:34.240 --> 00:19:38.240]  作為阿伯拉罕的兒子,
[00:19:38.240 --> 00:19:44.240]  以撒是從父親領受了這份屬靈的祝福和應許,
[00:19:44.240 --> 00:19:49.240]  但他在傳承這份祝福和應許給下一代的時候,
[00:19:49.240 --> 00:19:53.240]  他有沒有聽從神的預言和旨意呢?
[00:19:53.240 --> 00:19:57.240]  神已經清楚說了,將來大的要服侍小的,
[00:19:57.240 --> 00:20:00.240]  但以撒偏行自己的心意,
[00:20:00.240 --> 00:20:03.240]  偏要祝福他所愛的大兒子。
[00:20:03.240 --> 00:20:08.240]  而且他在沒有徵求他妻子利伯加的同意下,
[00:20:08.240 --> 00:20:11.240]  他根本沒有打算聽他妻子的意見,
[00:20:11.240 --> 00:20:13.240]  所以根本沒有跟他溝通。
[00:20:13.240 --> 00:20:16.240]  在妻子不知情的情況下,
[00:20:16.240 --> 00:20:22.240]  已經獨自將他長子的祝福賜給長子以素。
[00:20:22.240 --> 00:20:27.240]  按照以撒對他大兒子以素的偏愛,
[00:20:27.240 --> 00:20:29.240]  他就想這樣祝福他,
[00:20:29.240 --> 00:20:34.240]  但他又在祝福之前要他去煮野味,
[00:20:34.240 --> 00:20:37.240]  煮野味先滿足自己的胃口,
[00:20:37.240 --> 00:20:39.240]  然後才為他祝福。
[00:20:39.240 --> 00:20:40.240]  我想請問大家,
[00:20:40.240 --> 00:20:44.240]  以撒正在聽從的是誰?
[00:20:44.240 --> 00:20:47.240]  是否正在聽從上帝?
[00:20:47.240 --> 00:20:49.240]  聽從他妻子?
[00:20:49.240 --> 00:20:52.240]  聽從他大兒子,他所心愛的大兒子,以素?
[00:20:52.240 --> 00:20:54.240]  全部都不是吧?
[00:20:54.240 --> 00:20:57.240]  他就是正在聽從他自己。
[00:20:57.240 --> 00:21:02.240]  又如果,各位,你是李伯家的母親,
[00:21:02.240 --> 00:21:04.240]  當有人這樣對你說,
[00:21:04.240 --> 00:21:07.240]  李伯家,你怎麼做人母?
[00:21:07.240 --> 00:21:11.240]  你怎麼會教兒子騙父親?
[00:21:11.240 --> 00:21:14.240]  你會怎麼回答?
[00:21:14.240 --> 00:21:16.240]  如果我是李伯家,
[00:21:16.240 --> 00:21:20.240]  我會說,我也是為兒子好,
[00:21:20.240 --> 00:21:23.240]  我也是為雅各好。
[00:21:23.240 --> 00:21:25.240]  雖然從結果而言,
[00:21:25.240 --> 00:21:27.240]  雅各得到長子的祝福,
[00:21:27.240 --> 00:21:30.240]  這是合神心意的事情。
[00:21:30.240 --> 00:21:34.240]  但是,李伯家是否真的聽從神的心意?
[00:21:34.240 --> 00:21:37.240]  不是,因為這件事是合神心意,
[00:21:37.240 --> 00:21:39.240]  但卻他正在用自己的方法,
[00:21:39.240 --> 00:21:44.240]  用一個不合神心意,不道德的詭詐手段,
[00:21:44.240 --> 00:21:46.240]  去教唆及串謀,
[00:21:46.240 --> 00:21:51.240]  和兒子,是否像法律字眼一樣,
[00:21:51.240 --> 00:21:53.240]  他的罪很重,
[00:21:53.240 --> 00:21:57.240]  他自己犯罪,也教導兒子犯罪,
[00:21:57.240 --> 00:21:59.240]  代價其實不非。
[00:21:59.240 --> 00:22:01.240]  作為母親的心願,
[00:22:01.240 --> 00:22:03.240]  就是為兒子好,
[00:22:03.240 --> 00:22:06.240]  但卻令兒子雅各,
[00:22:06.240 --> 00:22:08.240]  一起犯罪,
[00:22:08.240 --> 00:22:11.240]  犯的是說謊的罪。
[00:22:11.240 --> 00:22:14.240]  而母親所傳承給兒子的,
[00:22:14.240 --> 00:22:17.240]  就是一個不聽從神的話,
[00:22:17.240 --> 00:22:20.240]  並且是不道德的榜樣。
[00:22:20.240 --> 00:22:23.240]  如果李伯家更認定,
[00:22:23.240 --> 00:22:25.240]  神其實已經應許,
[00:22:25.240 --> 00:22:28.240]  神必定會祝福雅各,
[00:22:28.240 --> 00:22:31.240]  他是否應該教導雅各,
[00:22:31.240 --> 00:22:34.240]  和他一起學習禱告,
[00:22:34.240 --> 00:22:36.240]  等候神的作供,
[00:22:36.240 --> 00:22:40.240]  而不是使用旁門左道?
[00:22:40.240 --> 00:22:43.240]  我們的孩子,
[00:22:43.240 --> 00:22:45.240]  其實是在潛移默化中成長的,
[00:22:45.240 --> 00:22:48.240]  很多事情,你教他未必能教到,
[00:22:48.240 --> 00:22:51.240]  但他看你,就會做到。
[00:22:51.240 --> 00:22:53.240]  很多的做事方式,
[00:22:53.240 --> 00:22:55.240]  做人處世,和價值觀,
[00:22:55.240 --> 00:22:57.240]  其實我們都是從父母身上,
[00:22:57.240 --> 00:22:59.240]  倒模而來的。
[00:22:59.240 --> 00:23:01.240]  其中一個例子,
[00:23:01.240 --> 00:23:03.240]  就是阿伯拉罕和以撒,
[00:23:03.240 --> 00:23:05.240]  這對父子他們自己,
