
[00:00:00.000 --> 00:00:02.380]  有一個很激昂的敬拜
[00:06:23.000 --> 00:06:24.000]  是很重要的
[00:06:24.000 --> 00:06:30.000]  我想大家也未必會坐牢這麼嚴重
[00:06:30.000 --> 00:06:35.000]  但我試過前年進了醫院
[00:06:35.000 --> 00:06:37.000]  其實進了醫院真的有很多限制
[00:06:37.000 --> 00:06:40.000]  但如果那件事都很重要的時候
[00:06:40.000 --> 00:06:42.000]  你還是會去做的
[00:06:42.000 --> 00:06:43.000]  今天就是了
[00:06:43.000 --> 00:06:46.000]  保羅很想告訴我們一些很重要的事
[00:06:46.000 --> 00:06:49.000]  他說「既然蒙召我們行事為人」
[00:06:49.000 --> 00:06:53.000]  「就要與我們所蒙的呼召相稱」
[00:06:53.000 --> 00:06:56.000]  「蒙召」這個字或「蒙的呼召」這個字
[00:06:56.000 --> 00:06:58.000]  「蒙」英文叫call
[00:06:58.000 --> 00:07:00.000]  或者name
[00:07:00.000 --> 00:07:05.000]  有「傳喚」或「選召」的意思
[00:07:05.000 --> 00:07:09.000]  看上去是刻意的
[00:07:09.000 --> 00:07:13.000]  不是隨便或偶然發生的
[00:07:13.000 --> 00:07:15.000]  「呼召」這個名詞
[00:07:15.000 --> 00:07:18.000]  其實在新約只出現了11次
[00:07:18.000 --> 00:07:22.000]  差不多全部都來自保羅
[00:07:22.000 --> 00:07:26.000]  而《耳福所書》已經有三次出現「呼召」這個字
[00:07:26.000 --> 00:07:29.000]  有兩次是我們今天看的經文
[00:07:29.000 --> 00:07:31.000]  保羅教導信徒
[00:07:31.000 --> 00:07:37.000]  我們要蒙召的呼召相稱
[00:07:37.000 --> 00:07:39.000]  是甚麼意思?
[00:07:39.000 --> 00:07:41.000]  我們信主的人
[00:07:41.000 --> 00:07:44.000]  甚麼是蒙召相稱呢?
[00:07:44.000 --> 00:07:47.000]  因為這個和修本是有少許不同的
[00:07:47.000 --> 00:07:50.000]  以前是會說「與蒙召的恩相稱」
[00:07:50.000 --> 00:07:52.000]  所以我讀得比較失誤
[00:07:52.000 --> 00:07:56.000]  所蒙的呼召相稱比較清楚和仔細
[00:07:56.000 --> 00:07:58.000]  甚麼意思呢?
[00:07:58.000 --> 00:08:01.000]  是要「課要對板」
[00:08:01.000 --> 00:08:04.000]  不是「課不對板」
[00:08:04.000 --> 00:08:07.000]  我們作為基督徒「課要對板」
[00:08:07.000 --> 00:08:13.000]  與蒙召呼召相稱
[00:08:13.000 --> 00:08:19.000]  不知道大家有沒有試過「課不對板」的經驗呢?
[00:08:19.000 --> 00:08:21.000]  有呀!
[00:08:21.000 --> 00:08:24.000]  有時你去食肆的餐牌看
[00:08:24.000 --> 00:08:28.000]  它寫明圖片只供參考
[00:08:28.000 --> 00:08:30.000]  即是說明給你聽
[00:08:30.000 --> 00:08:33.000]  有可能「課不對板」
[00:08:33.000 --> 00:08:36.000]  最近我和我媽媽去吃飯
[00:08:36.000 --> 00:08:38.000]  她生日
[00:08:38.000 --> 00:08:42.000]  我和她去一間米豬年餐廳吃飯
[00:08:42.000 --> 00:08:45.000]  米豬年就想有信心保證
[00:08:45.000 --> 00:08:47.000]  無論價錢和食物的價錢
[00:08:47.000 --> 00:08:49.000]  誰知
[00:08:49.000 --> 00:08:53.000]  我只為了這件事去
[00:08:53.000 --> 00:08:55.000]  因為我的兒女都很喜歡吃
[00:08:55.000 --> 00:08:57.000]  就是片皮鴨
[00:08:57.000 --> 00:08:59.000]  你知道多少錢嗎?
[00:08:59.000 --> 00:09:02.000]  如果想知道就跟聚會結束後再聊天吧
[00:09:02.000 --> 00:09:04.000]  很貴
[00:09:04.000 --> 00:09:06.000]  但不好吃
[00:09:06.000 --> 00:09:08.000]  看樣子很漂亮
[00:09:08.000 --> 00:09:10.000]  很乾澀
[00:09:10.000 --> 00:09:12.000]  但不多汁
[00:09:12.000 --> 00:09:16.000]  而且夾著的皮很冷
[00:09:16.000 --> 00:09:18.000]  但很失望
[00:09:18.000 --> 00:09:20.000]  「課不對板」
[00:09:20.000 --> 00:09:22.000]  就是這樣
[00:09:22.000 --> 00:09:25.000]  「課不對板」就是這樣
[00:09:25.000 --> 00:09:28.000]  所以我們怎樣才能夠
[00:09:28.000 --> 00:09:30.000]  所謀的呼召相稱
[00:09:30.000 --> 00:09:33.000]  怎樣才能夠「課對板」呢?
[00:09:33.000 --> 00:09:35.000]  怎樣做好呢?
[00:09:35.000 --> 00:09:37.000]  原來今天的經文有提及
[00:09:37.000 --> 00:09:39.000]  第二節提及
[00:09:39.000 --> 00:09:41.000]  一個目標
[00:09:41.000 --> 00:09:43.000]  五個表現
[00:09:43.000 --> 00:09:45.000]  「課要對板」
[00:09:45.000 --> 00:09:47.000]  圖文可符
[00:09:47.000 --> 00:09:49.000]  就是知道蒙召的內容是什麼
[00:09:49.000 --> 00:09:52.000]  蒙召的內容其中一個就是要信徒合一
[00:09:52.000 --> 00:09:54.000]  這裡寫到
[00:09:54.000 --> 00:09:56.000]  第三節提及
[00:09:56.000 --> 00:10:00.000]  要竭力保守聖靈所賜合而為一的心
[00:10:00.000 --> 00:10:02.000]  剛剛也提及
[00:10:02.000 --> 00:10:04.000]  為什麼要合一呢?
[00:10:04.000 --> 00:10:06.000]  就是因為「課要對板」
[00:10:06.000 --> 00:10:08.000]  是要所謀的呼召相稱
[00:10:08.000 --> 00:10:10.000]  為什麼不能夠合一呢?
[00:10:10.000 --> 00:10:16.000]  為什麼不能夠合一呢?
[00:10:16.000 --> 00:10:18.000]  信徒之間為什麼不能夠合一呢?
[00:10:18.000 --> 00:10:20.000]  因為合一
[00:10:20.000 --> 00:10:22.000]  是聖靈所賜的
[00:10:22.000 --> 00:10:24.000]  它已經預備了
[00:10:24.000 --> 00:10:26.000]  是神給的
[00:10:26.000 --> 00:10:28.000]  不是我們的功勞
[00:10:28.000 --> 00:10:30.000]  但我們要做的是什麼呢?
[00:10:30.000 --> 00:10:34.000]  我們就是要竭力保守這個合一
[00:10:34.000 --> 00:10:36.000]  那個保守就是我們做的
[00:10:36.000 --> 00:10:38.000]  合一不是我們做的
[00:10:38.000 --> 00:10:39.000]  是神做的
[00:10:39.000 --> 00:10:41.000]  但我們要竭力保守
[00:10:41.000 --> 00:10:43.000]  那怎麼樣呢?
[00:10:43.000 --> 00:10:46.000]  就好像米芝蓮三星
[00:10:46.000 --> 00:10:50.000]  怎樣才能繼續有米芝蓮三星呢?
[00:10:50.000 --> 00:10:53.000]  食物不可以
[00:10:53.000 --> 00:10:56.000]  只是其中一樣東西不好吃
[00:10:56.000 --> 00:10:58.000]  可能是那天晚上做得不好
[00:10:58.000 --> 00:11:00.000]  但它的服務
[00:11:00.000 --> 00:11:02.000]  那些人
[00:11:02.000 --> 00:11:04.000]  在大方環境
[00:11:04.000 --> 00:11:05.000]  很好的
[00:11:05.000 --> 00:11:07.000]  我媽媽也有一點點年紀了
[00:11:07.000 --> 00:11:09.000]  當她一起來的時候
[00:11:09.000 --> 00:11:11.000]  有人幫她拉開椅子
[00:11:11.000 --> 00:11:14.000]  然後帶她去洗手間
[00:11:14.000 --> 00:11:17.000]  旁邊的招待人
[00:11:17.000 --> 00:11:19.000]  就會點頭微笑
[00:11:19.000 --> 00:11:21.000]  所以很竭力保守著
[00:11:21.000 --> 00:11:23.000]  這個米芝蓮三星
[00:11:23.000 --> 00:11:25.000]  就是這個原因
[00:11:25.000 --> 00:11:29.000]  我們又怎樣才能保守呢?
[00:11:29.000 --> 00:11:32.000]  怎樣才能夠對辦呢?
[00:11:32.000 --> 00:11:36.000]  希望我們也不是只供參考
[00:11:36.000 --> 00:11:39.000]  那竭力
[00:11:39.000 --> 00:11:41.000]  竭力就是盡我們的所能
[00:11:41.000 --> 00:11:43.000]  全力以赴
[00:11:43.000 --> 00:11:45.000]  有時候未必結果是最好的
[00:11:45.000 --> 00:11:48.000]  但起碼我們用心去做
[00:11:48.000 --> 00:11:51.000]  你有沒有試過竭力去做一件事?
[00:11:51.000 --> 00:11:53.000]  有吧?
[00:11:53.000 --> 00:11:56.000]  如果我們現在去旅行
[00:11:56.000 --> 00:11:58.000]  你最竭力的時候是甚麼?
[00:11:58.000 --> 00:12:00.000]  就是要去到機場
[00:12:00.000 --> 00:12:02.000]  譬如那晚收拾行李箱
[00:12:02.000 --> 00:12:04.000]  收拾得很晚
[00:12:04.000 --> 00:12:09.000]  你怎樣才能夠保持到機場準時呢?
[00:12:09.000 --> 00:12:10.000]  沒錯
[00:12:10.000 --> 00:12:12.000]  多點鬧鐘
[00:12:12.000 --> 00:12:15.000]  你會全力以赴去做這件事
[00:12:15.000 --> 00:12:17.000]  所以
[00:12:17.000 --> 00:12:20.000]  我們是懂得竭力的
[00:12:20.000 --> 00:12:22.000]  一個目標
[00:12:22.000 --> 00:12:24.000]  五個表現
[00:12:24.000 --> 00:12:25.000]  今天我們看到
[00:12:25.000 --> 00:12:27.000]  怎樣才能夠竭力呢?
[00:12:27.000 --> 00:12:29.000]  我們可以做些甚麼呢?
[00:12:29.000 --> 00:12:30.000]  就是第二節
[00:12:30.000 --> 00:12:33.000]  凡事要謙虛、溫柔、忍耐
[00:12:33.000 --> 00:12:35.000]  用愛心互相寬容
[00:12:35.000 --> 00:12:40.000]  以和平彼此聯絡
[00:12:40.000 --> 00:12:42.000]  原來就是頭三個
[00:12:42.000 --> 00:12:46.000]  就是謙虛、溫柔、忍耐
[00:12:46.000 --> 00:12:48.000]  就是我們個人可以做到的竭力
[00:12:48.000 --> 00:12:49.000]  之後的兩個
[00:12:49.000 --> 00:12:51.000]  就是我們一起做的
[00:12:51.000 --> 00:12:53.000]  不如我們一起看看
[00:12:53.000 --> 00:12:55.000]  謙虛
[00:12:55.000 --> 00:12:59.000]  謙虛不是不說話的那種人
[00:12:59.000 --> 00:13:01.000]  或者你不行的那種人
[00:13:01.000 --> 00:13:06.000]  謙虛是你肯放下自己
[00:13:06.000 --> 00:13:09.000]  謙虛最重要是看誰呢?
[00:13:09.000 --> 00:13:10.000]  我們看耶穌
[00:13:10.000 --> 00:13:12.000]  他反倒虛己
[00:13:12.000 --> 00:13:14.000]  在《肥勒比書》二章
[00:13:14.000 --> 00:13:16.000]  剛剛敬拜也有讀出
[00:13:16.000 --> 00:13:18.000]  他說反倒虛己
[00:13:18.000 --> 00:13:20.000]  取了甚麼形象呢?
[00:13:20.000 --> 00:13:21.000]  奴僕的形象
[00:13:21.000 --> 00:13:22.000]  但他本身是誰呢?
[00:13:22.000 --> 00:13:25.000]  他是本有神的形象
[00:13:25.000 --> 00:13:28.000]  但他取了奴僕的形象來服侍我們
[00:13:28.000 --> 00:13:30.000]  謙虛不是我們不行
[00:13:30.000 --> 00:13:34.000]  是我們肯去服侍
[00:13:34.000 --> 00:13:37.000]  我們看回《肥勒比書》四節那章
[00:13:37.000 --> 00:13:38.000]  甚麼叫服侍呢?
[00:13:38.000 --> 00:13:41.000]  就是各人不要單顧自己的事
[00:13:41.000 --> 00:13:44.000]  也要顧別人的事
[00:13:44.000 --> 00:13:45.000]  合一是甚麼呢?
[00:13:45.000 --> 00:13:50.000]  合一就是我們肯去服侍
[00:13:50.000 --> 00:13:56.000]  放下自己
[00:13:56.000 --> 00:14:00.000]  若果我們肯放下自己去服侍別人
[00:14:00.000 --> 00:14:03.000]  了解別人多一點
[00:14:03.000 --> 00:14:07.000]  整個教會也會很不同
[00:14:07.000 --> 00:14:09.000]  不知道你們有沒有被人服侍過呢?
[00:14:09.000 --> 00:14:12.000]  在教會
[00:14:12.000 --> 00:14:14.000]  大家沒有甚麼反應
[00:14:14.000 --> 00:14:16.000]  可能你服侍別人多一點
[00:14:16.000 --> 00:14:18.000]  如果你被人服侍過
[00:14:18.000 --> 00:14:20.000]  那個人對你好
[00:14:20.000 --> 00:14:22.000]  你也會對他好一點
[00:14:22.000 --> 00:14:24.000]  會不同一點
[00:14:24.000 --> 00:14:26.000]  凡事謙虛
[00:14:26.000 --> 00:14:28.000]  大小事
[00:14:28.000 --> 00:14:30.000]  我們也可以看別人的需要
[00:14:30.000 --> 00:14:32.000]  未必只是大事
[00:14:32.000 --> 00:14:34.000]  可以了解關心人
[00:14:34.000 --> 00:14:37.000]  可以知道對方喜歡甚麼
[00:14:37.000 --> 00:14:39.000]  或不喜歡甚麼
[00:14:39.000 --> 00:14:42.000]  不只是可以做事
[00:14:42.000 --> 00:14:44.000]  有時可以關心
[00:14:44.000 --> 00:14:45.000]  服侍可以是甚麼呢?
[00:14:45.000 --> 00:14:47.000]  可能你突然記起一個人
[00:14:47.000 --> 00:14:49.000]  或神給你記起一個人的樣子
[00:14:49.000 --> 00:14:50.000]  他的名字
[00:14:50.000 --> 00:14:51.000]  你便會WhatsApp他
[00:14:51.000 --> 00:14:53.000]  問他最近怎樣
[00:14:53.000 --> 00:14:55.000]  如果他真的有需要
[00:14:55.000 --> 00:14:57.000]  便約他出來吃飯
[00:14:57.000 --> 00:14:59.000]  我也試過
[00:14:59.000 --> 00:15:01.000]  如何能夠合一
[00:15:01.000 --> 00:15:03.000]  我們同工之間也很忙碌
[00:15:03.000 --> 00:15:05.000]  但如果有同工
[00:15:05.000 --> 00:15:06.000]  突然敲門
[00:15:06.000 --> 00:15:08.000]  問他最近怎樣
[00:15:08.000 --> 00:15:09.000]  聊聊天
[00:15:09.000 --> 00:15:14.000]  你會覺得好像有金路降臨一樣
[00:15:14.000 --> 00:15:15.000]  真的聊聊天
[00:15:15.000 --> 00:15:16.000]  關心一下
[00:15:16.000 --> 00:15:19.000]  或是下次一起吃飯
[00:15:19.000 --> 00:15:24.000]  但不是他比較空閒
[00:15:24.000 --> 00:15:26.000]  而是他願意花時間
[00:15:26.000 --> 00:15:30.000]  或是願意給對方時間
[00:15:30.000 --> 00:15:31.000]  我也試過
[00:15:31.000 --> 00:15:36.000]  我做一個即稱群體的目者
[00:15:36.000 --> 00:15:38.000]  我的團體叫AGABI Wednesday
[00:15:38.000 --> 00:15:41.000]  即稱我覺得大家都很忙
[00:15:41.000 --> 00:15:43.000]  即稱也很忙
[00:15:43.000 --> 00:15:46.000]  但平時如何可以多聊天
[00:15:46.000 --> 00:15:49.000]  便去他那裏約他們吃飯
[00:15:49.000 --> 00:15:50.000]  那時有段時間
[00:15:50.000 --> 00:15:53.000]  疫情前我們有一個探班團
[00:15:53.000 --> 00:15:55.000]  去到他公司和他吃飯
[00:15:55.000 --> 00:15:56.000]  聊聊天
[00:15:56.000 --> 00:15:57.000]  很不同
[00:15:57.000 --> 00:15:59.000]  大家當侍奉的時候
[00:15:59.000 --> 00:16:00.000]  或是一起的時候
[00:16:00.000 --> 00:16:02.000]  就很不同
[00:16:02.000 --> 00:16:04.000]  我們也可以試一下
[00:16:04.000 --> 00:16:06.000]  天秘是甚麼呢?
[00:16:06.000 --> 00:16:09.000]  就是願意去服侍別人
[00:16:09.000 --> 00:16:11.000]  另外一件事
[00:16:11.000 --> 00:16:12.000]  有五個表現
[00:16:12.000 --> 00:16:14.000]  大家記得第二件事嗎?
[00:16:14.000 --> 00:16:16.000]  溫柔
[00:16:16.000 --> 00:16:17.000]  溫柔是甚麼呢?
[00:16:17.000 --> 00:16:21.000]  溫柔很容易被人說沒有主見
[00:16:21.000 --> 00:16:23.000]  但剛剛相反
[00:16:23.000 --> 00:16:27.000]  耶穌基督在《馬太福音》11:29說
[00:16:27.000 --> 00:16:33.000]  「主曾經說過學習我的心裡柔和和謙卑
[00:16:33.000 --> 00:16:36.000]  你就得著安息」
[00:16:36.000 --> 00:16:39.000]  溫柔不是沒有主見
[00:16:39.000 --> 00:16:45.000]  溫柔是控制自己的情緒反應
[00:16:45.000 --> 00:16:48.000]  謙卑就是願意服侍對方
[00:16:48.000 --> 00:16:50.000]  溫柔是甚麼呢?
[00:16:50.000 --> 00:16:53.000]  就是願意顧念別人
[00:16:53.000 --> 00:16:55.000]  甚麼是顧念別人呢?
[00:16:55.000 --> 00:16:58.000]  就是放下自己的權利
[00:16:58.000 --> 00:16:59.000]  想想對方
[00:16:59.000 --> 00:17:01.000]  切身處地
[00:17:01.000 --> 00:17:04.000]  用對方的角度想一想
[00:17:04.000 --> 00:17:07.000]  這樣就容易和一點
[00:17:07.000 --> 00:17:09.000]  好像我初初是信主
[00:17:09.000 --> 00:17:12.000]  我去了一間福音機構工作
[00:17:12.000 --> 00:17:14.000]  初初信主
[00:17:14.000 --> 00:17:15.000]  未受浸
[00:17:15.000 --> 00:17:16.000]  居然請了我
[00:17:16.000 --> 00:17:20.000]  當然有些同工可能會質疑
[00:17:20.000 --> 00:17:21.000]  真的
[00:17:21.000 --> 00:17:27.000]  我當時是做電視製作
[00:17:27.000 --> 00:17:30.000]  後來在外面工作就很有經驗
[00:17:30.000 --> 00:17:33.000]  都可以
[00:17:33.000 --> 00:17:35.000]  但去到福音機構
[00:17:35.000 --> 00:17:38.000]  我真的甚麼都不懂
[00:17:38.000 --> 00:17:41.000]  但有些同事很好
[00:17:41.000 --> 00:17:42.000]  他們很溫柔
[00:17:42.000 --> 00:17:44.000]  他們溫柔是甚麼呢?
[00:17:44.000 --> 00:17:46.000]  他們會接受我進步
[00:17:46.000 --> 00:17:47.000]  雖然我不懂
[00:17:47.000 --> 00:17:49.000]  但他們給我機會
[00:17:49.000 --> 00:17:52.000]  給我有進步的空間
[00:17:52.000 --> 00:17:53.000]  溫柔是甚麼呢?
[00:17:53.000 --> 00:17:55.000]  就是願意顧念別人
[00:17:55.000 --> 00:17:56.000]  他們在我的方向看
[00:17:56.000 --> 00:17:58.000]  他們只是剛開始
[00:17:58.000 --> 00:18:00.000]  很多東西不懂
[00:18:00.000 --> 00:18:03.000]  就給我機會接受我
[00:18:03.000 --> 00:18:05.000]  另外
[00:18:05.000 --> 00:18:07.000]  有一樣很重要的
[00:18:07.000 --> 00:18:09.000]  就是忍耐
[00:18:09.000 --> 00:18:11.000]  溫柔加上忍耐
[00:18:11.000 --> 00:18:13.000]  甚麼是忍耐?
[00:18:13.000 --> 00:18:16.000]  就是忍了你很久
[00:18:16.000 --> 00:18:19.000]  就像我們婚禮
[00:18:19.000 --> 00:18:20.000]  很多時候都選擇
[00:18:20.000 --> 00:18:23.000]  臨前十三章愛篇
[00:18:23.000 --> 00:18:25.000]  恆久忍耐
[00:18:25.000 --> 00:18:27.000]  甚麼是恆久忍耐呢?
[00:18:27.000 --> 00:18:29.000]  就是剛才說忍了你很久之餘
[00:18:29.000 --> 00:18:30.000]  真的
[00:18:30.000 --> 00:18:32.000]  英文是Love is long suffer
[00:18:32.000 --> 00:18:36.000]  愛就是用長久忍耐
[00:18:36.000 --> 00:18:41.000]  剛才說忍耐是怎樣呢?
[00:18:41.000 --> 00:18:43.000]  我們剛才說
[00:18:43.000 --> 00:18:47.000]  謙虛就願意服侍別人
[00:18:47.000 --> 00:18:50.000]  溫柔就願意顧念別人
[00:18:50.000 --> 00:18:51.000]  那忍耐是甚麼呢?
[00:18:51.000 --> 00:18:54.000]  忍耐就是看好別人
[00:18:54.000 --> 00:18:56.000]  我們通常是怎樣的?
[00:18:56.000 --> 00:18:58.000]  反過來
[00:18:58.000 --> 00:19:00.000]  我看死你
[00:19:00.000 --> 00:19:02.000]  你一輩子都是這樣
[00:19:02.000 --> 00:19:04.000]  你每次都是這樣
[00:19:04.000 --> 00:19:06.000]  是這樣說的嗎?
[00:19:06.000 --> 00:19:07.000]  忍耐是甚麼呢?
[00:19:07.000 --> 00:19:10.000]  就是願意看好別人
[00:19:10.000 --> 00:19:12.000]  我聽到一個牧者說得很好
[00:19:12.000 --> 00:19:14.000]  他說看死容易
[00:19:14.000 --> 00:19:15.000]  看好難
[00:19:15.000 --> 00:19:17.000]  批評容易
[00:19:17.000 --> 00:19:18.000]  幫助難
[00:19:18.000 --> 00:19:21.000]  那教會又怎樣合一呢?
[00:19:21.000 --> 00:19:23.000]  不如我們試試
[00:19:23.000 --> 00:19:25.000]  少一點看死
[00:19:25.000 --> 00:19:27.000]  多一點看好
[00:19:27.000 --> 00:19:28.000]  少一點批評
[00:19:28.000 --> 00:19:30.000]  多一點幫助
