
[00:00:00.000 --> 00:00:05.000]  今日繼續我們的系列講獵王技常
[00:10:09.000 --> 00:10:12.000]  他說自己是一個先知
[00:10:12.000 --> 00:10:15.000]  所以很多人喜歡聽他講道
[00:10:15.000 --> 00:10:17.000]  但今年一月份
[00:10:17.000 --> 00:10:22.000]  有另一個牧師揭穿他
[00:10:22.000 --> 00:10:26.000]  原來他透過社交媒體
[00:10:26.000 --> 00:10:27.000]  Facebook
[00:10:27.000 --> 00:10:28.000]  IG
[00:10:28.000 --> 00:10:30.000]  或者其他的社交媒體
[00:10:30.000 --> 00:10:32.000]  在人的個人資料裏面
[00:10:32.000 --> 00:10:34.000]  去記錄他們的資料
[00:10:34.000 --> 00:10:35.000]  和在社區裏面
[00:10:35.000 --> 00:10:37.000]  透過人脈
[00:10:37.000 --> 00:10:40.000]  去知道第五戰會所有的資料
[00:10:40.000 --> 00:10:42.000]  到他在聚會裏面
[00:10:42.000 --> 00:10:44.000]  他就會這樣說
[00:10:44.000 --> 00:10:46.000]  神只是告訴我
[00:10:46.000 --> 00:10:47.000]  某某人
[00:10:47.000 --> 00:10:49.000]  你未來會怎樣
[00:10:49.000 --> 00:10:52.000]  他發出這些先知預言
[00:10:52.000 --> 00:10:55.000]  很多信徒當然信以為真
[00:10:55.000 --> 00:10:56.000]  以為他有超能力
[00:10:56.000 --> 00:10:58.000]  以為他就是先知
[00:10:58.000 --> 00:11:00.000]  但同時間
[00:11:00.000 --> 00:11:02.000]  他又被人發現了
[00:11:02.000 --> 00:11:04.000]  這十多年來
[00:11:04.000 --> 00:11:06.000]  對他下屬的男下屬
[00:11:06.000 --> 00:11:08.000]  性騷擾
[00:11:08.000 --> 00:11:10.000]  甚至性侵
[00:11:10.000 --> 00:11:11.000]  他隱藏了
[00:11:11.000 --> 00:11:12.000]  改裝了
[00:11:12.000 --> 00:11:14.000]  偽裝了多少年
[00:11:14.000 --> 00:11:15.000]  十多年
[00:11:15.000 --> 00:11:19.000]  最終都被揭發
[00:11:19.000 --> 00:11:20.000]  弟兄姊妹
[00:11:20.000 --> 00:11:22.000]  有時我們為何要扮演
[00:11:22.000 --> 00:11:24.000]  或者偽裝呢
[00:11:24.000 --> 00:11:27.000]  可能想掩飾自己的軟弱
[00:11:27.000 --> 00:11:29.000]  或者想給人
[00:11:29.000 --> 00:11:32.000]  更加有正面的印象
[00:11:32.000 --> 00:11:34.000]  或者
[00:11:34.000 --> 00:11:39.000]  很想有粉絲跟著自己
[00:11:39.000 --> 00:11:41.000]  其實做人最重要
[00:11:41.000 --> 00:11:43.000]  快樂是甚麼
[00:11:43.000 --> 00:11:44.000]  要認識自己
[00:11:44.000 --> 00:11:48.000]  同時可以自由地做自己
[00:11:48.000 --> 00:11:49.000]  不需要比較
[00:11:49.000 --> 00:11:51.000]  亦都不需要扮演
[00:11:51.000 --> 00:11:53.000]  我們讀一讀
[00:11:53.000 --> 00:11:56.000]  羅馬書十二章三節
[00:11:56.000 --> 00:11:57.000]  他這樣說
[00:11:57.000 --> 00:11:59.000]  我們一起讀吧
[00:11:59.000 --> 00:12:03.000]  我的恩對你們各人說
[00:12:03.000 --> 00:12:06.000]  只要看自己過於所多看的
[00:12:06.000 --> 00:12:08.000]  要照著神所分級
[00:12:08.000 --> 00:12:11.000]  各人的信心大小
[00:12:11.000 --> 00:12:13.000]  看得合乎忠道
[00:12:13.000 --> 00:12:15.000]  弟兄姊妹
[00:12:15.000 --> 00:12:17.000]  神藉聖令
[00:12:17.000 --> 00:12:20.000]  給我們各人有不同的恩賜
[00:12:20.000 --> 00:12:21.000]  各個不同
[00:12:21.000 --> 00:12:23.000]  我們亦都不需要去比較
[00:12:23.000 --> 00:12:25.000]  或者去爭位
[00:12:25.000 --> 00:12:27.000]  亦都不需要隱藏
[00:12:27.000 --> 00:12:29.000]  和掩飾自己的恩賜
[00:12:29.000 --> 00:12:32.000]  只要按神給我們的信心大小過活
[00:12:32.000 --> 00:12:36.000]  不要為了博取別人的掌聲
[00:12:36.000 --> 00:12:42.000]  只求做一個良善又忠心的僕人就夠了
[00:12:42.000 --> 00:12:45.000]  我們不要跌落虛偽的圈套
[00:12:45.000 --> 00:12:47.000]  我們要放下面具
[00:12:47.000 --> 00:12:50.000]  去做神的工作和努力
[00:12:50.000 --> 00:12:58.000]  尋求神在我們身上要成就祂的旨意
[00:12:58.000 --> 00:13:02.000]  接著我們再繼續看經文
[00:13:02.000 --> 00:13:04.000]  在五至九節裏面
[00:13:04.000 --> 00:13:10.000]  看神如何揭穿偽裝的騙案
[00:13:10.000 --> 00:13:12.000]  我們一起讀第五節
[00:13:28.000 --> 00:13:31.000]  會扮成別的婦人
[00:13:31.000 --> 00:13:34.000]  問在原文是尋求
[00:13:34.000 --> 00:13:39.000]  神知道要由波安的妻子去尋求先知的幫助
[00:13:39.000 --> 00:13:41.000]  而來波安的心態
[00:13:41.000 --> 00:13:45.000]  會不會就好像找一個風水先生
[00:13:45.000 --> 00:13:47.000]  或者算命的術士
[00:13:47.000 --> 00:13:49.000]  或者解籤的廟祝
[00:13:49.000 --> 00:13:51.000]  他錯誤的信心
[00:13:51.000 --> 00:13:55.000]  帶來錯誤的方法
[00:13:55.000 --> 00:13:58.000]  他不親自去見神的先知
[00:13:58.000 --> 00:14:00.000]  而是找他太太去
[00:14:00.000 --> 00:14:02.000]  還要叫太太偽裝
[00:14:02.000 --> 00:14:05.000]  隱藏身份
[00:14:05.000 --> 00:14:09.000]  明顯對耶和華是否尊敬
[00:14:09.000 --> 00:14:10.000]  明顯不尊敬
[00:14:10.000 --> 00:14:11.000]  不尊重
[00:14:11.000 --> 00:14:12.000]  也不敬畏
[00:14:12.000 --> 00:14:15.000]  可能他只是當耶和華神
[00:14:15.000 --> 00:14:20.000]  是當地的迦南神其中的一位
[00:14:20.000 --> 00:14:25.000]  但是神就知道在這個時候出現
[00:14:25.000 --> 00:14:28.000]  把這個欺騙的劇
[00:14:28.000 --> 00:14:30.000]  完全的踢爆
[00:14:30.000 --> 00:14:32.000]  反轉
[00:14:32.000 --> 00:14:34.000]  作者在這裡很幽默
[00:14:34.000 --> 00:14:36.000]  用了一個對比
[00:14:36.000 --> 00:14:39.000]  神用一個盲的先知
[00:14:39.000 --> 00:14:44.000]  揭穿一個喬裝平民的皇后
[00:14:44.000 --> 00:14:46.000]  在第五節
[00:14:46.000 --> 00:14:50.000]  讓我們知道神啟示看不到的亞希雅
[00:14:50.000 --> 00:14:52.000]  知道一切
[00:14:52.000 --> 00:14:55.000]  甚至將來發生的事
[00:14:55.000 --> 00:14:58.000]  都一一指明
[00:14:58.000 --> 00:15:00.000]  然後波安的太太
[00:15:00.000 --> 00:15:04.000]  本來很想扮成一個普通的婦人
[00:15:04.000 --> 00:15:07.000]  去尋求先知的幫助
[00:15:07.000 --> 00:15:10.000]  但是沒見到先知
[00:15:10.000 --> 00:15:13.000]  她的身份就被揭穿
[00:15:13.000 --> 00:15:15.000]  無所遁形
[00:15:15.000 --> 00:15:16.000]  弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  其實神知道一切
[00:15:18.000 --> 00:15:22.000]  在神面前一切都是赤露塘開
[00:15:22.000 --> 00:15:24.000]  沒有秘密
[00:15:24.000 --> 00:15:26.000]  沒有任何的秘密
[00:15:26.000 --> 00:15:29.000]  在祂的啟示裡
[00:15:29.000 --> 00:15:31.000]  祂也讓我們知道
[00:15:31.000 --> 00:15:37.000]  只有耶和華神是獨一的真神
[00:15:37.000 --> 00:15:42.000]  祂的先知不像其他江湖術士
[00:15:42.000 --> 00:15:44.000]  有錢就能替人
[00:15:44.000 --> 00:15:46.000]  消災解難
[00:15:46.000 --> 00:15:48.000]  耶和華的先知
[00:15:48.000 --> 00:15:51.000]  是忠於神的啟示
[00:15:51.000 --> 00:15:52.000]  我們看看
[00:15:52.000 --> 00:15:55.000]  希伯來書四章十三節怎麼說
[00:15:55.000 --> 00:15:58.000]  這次我讀給大家聽
[00:15:58.000 --> 00:16:00.000]  受造之物在神面前
[00:16:00.000 --> 00:16:04.000]  沒有一樣不是顯現的
[00:16:04.000 --> 00:16:08.000]  萬物在他眼前都是赤露塘開
[00:16:08.000 --> 00:16:13.000]  我們必須向他較仗
[00:16:13.000 --> 00:16:15.000]  神的眼沒有盲道
[00:16:15.000 --> 00:16:18.000]  他也不會受賄賂
[00:16:18.000 --> 00:16:21.000]  我們的神看穿一切
[00:16:21.000 --> 00:16:26.000]  這樣我們最好在神面前要活得坦蕩蕩
[00:16:26.000 --> 00:16:28.000]  沒必要隱瞞神
[00:16:28.000 --> 00:16:30.000]  既然神是隱瞞不了
[00:16:30.000 --> 00:16:33.000]  如果我們有罪就好悔改
[00:16:33.000 --> 00:16:36.000]  做一個守潔心清的門徒
[00:16:36.000 --> 00:16:42.000]  有一天我們都要向神較仗
[00:16:42.000 --> 00:16:46.000]  我們繼續看第六至第九節
[00:16:46.000 --> 00:16:50.000]  我們請弟兄讀雙數字
[00:16:50.000 --> 00:16:52.000]  姐妹讀單數字
[00:16:52.000 --> 00:16:54.000]  弟兄請讀
[00:16:54.000 --> 00:17:23.000]  (重讀單數字)
[00:17:23.000 --> 00:17:25.000]  弟兄
[00:17:25.000 --> 00:17:39.000]  (重讀單數字)
[00:17:39.000 --> 00:17:54.000]  (重讀單數字)
[00:17:54.000 --> 00:17:59.000]  我們看看神如何對待耶路播案
[00:17:59.000 --> 00:18:02.000]  神對耶路播案充滿恩典
[00:18:02.000 --> 00:18:06.000]  祂將大衛的家斯列賜給他
[00:18:06.000 --> 00:18:10.000]  斯列即是將十個支派的北角
[00:18:10.000 --> 00:18:13.000]  由大衛家那裡撕出來
[00:18:13.000 --> 00:18:16.000]  是耶路播案做的
[00:18:16.000 --> 00:18:18.000]  完全是神的工作
[00:18:18.000 --> 00:18:22.000]  當禮物賜給耶路播案
[00:18:22.000 --> 00:18:26.000]  這就是神的恩典
[00:18:26.000 --> 00:18:30.000]  但是耶路播案如何回應神的恩典呢?
[00:18:30.000 --> 00:18:32.000]  我們來看看
[00:18:32.000 --> 00:18:36.000]  祂的行動是恆惡
[00:18:36.000 --> 00:18:38.000]  即是褻瀆神
[00:18:38.000 --> 00:18:42.000]  祂很輕蔑神的旨意
[00:18:42.000 --> 00:18:44.000]  還有納了別神
[00:18:44.000 --> 00:18:47.000]  製造偶像的崇拜
[00:18:47.000 --> 00:18:51.000]  利用偶像的崇拜去兼顧自己的王位
[00:18:51.000 --> 00:18:52.000]  惹神發怒
[00:18:52.000 --> 00:18:54.000]  特意去刺激神
[00:18:54.000 --> 00:18:56.000]  去挑戰神
[00:18:56.000 --> 00:18:58.000]  將神丟在後面
[00:18:58.000 --> 00:19:02.000]  將神的誡命完全忘記
[00:19:02.000 --> 00:19:03.000]  丟走了
[00:19:03.000 --> 00:19:06.000]  刻意褻瀆神
[00:19:06.000 --> 00:19:09.000]  耶路播案真是大逆不道
[00:19:09.000 --> 00:19:13.000]  祂不單止反對納祂為王的神
[00:19:13.000 --> 00:19:16.000]  而且要改變整個信仰的制度
[00:19:16.000 --> 00:19:18.000]  將律法完全毀掉
[00:19:18.000 --> 00:19:22.000]  另立一個偶像的崇拜
[00:19:22.000 --> 00:19:28.000]  這個系統是幫助祂鞏固自己的權力
[00:19:28.000 --> 00:19:32.000]  和保住自己眼前的利益
[00:19:32.000 --> 00:19:35.000]  這個金牛的敬拜制度
[00:19:35.000 --> 00:19:37.000]  最後的負賞是什麼呢?
[00:19:37.000 --> 00:19:39.000]  不單止祂身敗名裂
[00:19:39.000 --> 00:19:42.000]  連後人和十個支派
[00:19:42.000 --> 00:19:46.000]  走上萬劫不復的道路上
[00:19:46.000 --> 00:19:48.000]  我們再看下去
[00:19:48.000 --> 00:19:53.000]  神如何審判不肯悔改的耶路播案
[00:19:53.000 --> 00:19:58.000]  我們弟兄先讀雙數節
[00:19:58.000 --> 00:20:01.000]  姐妹讀單數節
[00:20:01.000 --> 00:20:04.000]  由十節讀到十六節
[00:20:04.000 --> 00:20:05.000]  一起讀
[00:20:05.000 --> 00:20:07.000]  弟兄
[00:20:07.000 --> 00:20:11.000]  我必將臨到耶路播案的家
[00:20:11.000 --> 00:20:14.000]  把屬耶路播案的男丁
[00:20:14.000 --> 00:20:17.000]  無論是自由的
[00:20:17.000 --> 00:20:20.000]  都從以色列中剪除
[00:20:20.000 --> 00:20:23.000]  我必除滅耶路播案的家
[00:20:23.000 --> 00:20:25.000]  如同人掃除糞土
[00:20:25.000 --> 00:20:27.000]  直到消滅
[00:20:27.000 --> 00:20:28.000]  姐妹
[00:20:28.000 --> 00:20:30.000]  我必將臨到耶路播案的家
[00:20:30.000 --> 00:20:32.000]  把屬耶路播案的男丁
[00:20:32.000 --> 00:20:34.000]  無論是自由的
[00:20:34.000 --> 00:20:36.000]  都從以色列中剪除
[00:20:36.000 --> 00:20:38.000]  我必將臨到耶路播案的家
[00:20:38.000 --> 00:20:40.000]  把屬耶路播案的男丁
[00:20:40.000 --> 00:20:42.000]  無論是自由的
[00:20:42.000 --> 00:20:44.000]  弟兄
[00:20:44.000 --> 00:20:47.000]  我必將臨到耶路播案的家
[00:20:47.000 --> 00:20:49.000]  把屬耶路播案的男丁
[00:20:49.000 --> 00:20:51.000]  無論是自由的
[00:20:51.000 --> 00:20:53.000]  都從以色列中剪除
[00:20:53.000 --> 00:20:55.000]  我必將臨到耶路播案的家
[00:20:55.000 --> 00:20:57.000]  把屬耶路播案的男丁
[00:20:57.000 --> 00:20:59.000]  無論是自由的
[00:20:59.000 --> 00:21:01.000]  都從以色列中剪除
[00:21:01.000 --> 00:21:03.000]  我必將臨到耶路播案的家
[00:21:03.000 --> 00:21:05.000]  把屬耶路播案的男丁
[00:21:05.000 --> 00:21:07.000]  無論是自由的
[00:21:07.000 --> 00:21:09.000]  都從以色列中剪除
[00:21:09.000 --> 00:21:11.000]  我必將臨到耶路播案的家
[00:21:11.000 --> 00:21:13.000]  把屬耶路播案的男丁
[00:21:13.000 --> 00:21:15.000]  無論是自由的
[00:21:15.000 --> 00:21:17.000]  都從以色列中剪除
[00:21:17.000 --> 00:21:19.000]  我必將臨到耶路播案的家
[00:21:19.000 --> 00:21:21.000]  把屬耶路播案的男丁
[00:21:21.000 --> 00:21:23.000]  無論是自由的
[00:21:23.000 --> 00:21:25.000]  都從以色列中剪除
[00:21:25.000 --> 00:21:27.000]  我必將臨到耶路播案的家
[00:21:27.000 --> 00:21:29.000]  把屬耶路播案的男丁
[00:21:29.000 --> 00:21:31.000]  無論是自由的
[00:21:31.000 --> 00:21:33.000]  都從以色列中剪除
[00:21:33.000 --> 00:21:35.000]  我必將臨到耶路播案的家
[00:21:35.000 --> 00:21:37.000]  把屬耶路播案的男丁
[00:21:37.000 --> 00:21:39.000]  無論是自由的
[00:21:39.000 --> 00:21:41.000]  都從以色列中剪除
[00:21:41.000 --> 00:21:43.000]  我必將臨到耶路播案的家
[00:21:43.000 --> 00:21:45.000]  把屬耶路播案的男丁
[00:21:45.000 --> 00:21:47.000]  無論是自由的
[00:21:47.000 --> 00:21:49.000]  都從以色列中剪除
[00:21:49.000 --> 00:21:51.000]  我必將臨到耶路播案的家
[00:21:51.000 --> 00:21:53.000]  把屬耶路播案的男丁
[00:21:53.000 --> 00:21:55.000]  無論是自由的
[00:21:55.000 --> 00:21:57.000]  都從以色列中剪除
[00:21:57.000 --> 00:21:59.000]  我必將臨到耶路播案的家
[00:21:59.000 --> 00:22:01.000]  把屬耶路播案的男丁
