
[00:00:00.000 --> 00:00:02.000]  (音樂播放中)
[00:03:33.000 --> 00:03:35.000]  理會顯在這世代中
[00:03:35.000 --> 00:03:37.000]  理會顯在這世代中
[00:03:37.000 --> 00:03:39.000]  理會顯在這世代中
[00:03:39.000 --> 00:03:41.000]  理會顯在這世代中
[00:03:41.000 --> 00:03:43.000]  理會顯在這世代中
[00:03:43.000 --> 00:03:45.000]  理會顯在這世代中
[00:03:45.000 --> 00:03:47.000]  理會顯在這世代中
[00:03:47.000 --> 00:03:49.000]  理會顯在這世代中
[00:03:49.000 --> 00:03:51.000]  理會顯在這世代中
[00:03:51.000 --> 00:03:53.000]  理會顯在這世代中
[00:03:53.000 --> 00:03:55.000]  理會顯在這世代中
[00:03:55.000 --> 00:03:57.000]  理會顯在這世代中
[00:03:57.000 --> 00:03:59.000]  理會顯在這世代中
[00:03:59.000 --> 00:04:01.000]  理會顯在這世代中
[00:04:01.000 --> 00:04:03.000]  理會顯在這世代中
[00:04:03.000 --> 00:04:05.000]  理會顯在這世代中
[00:04:05.000 --> 00:04:07.000]  理會顯在這世代中
[00:04:07.000 --> 00:04:09.000]  理會顯在這世代中
[00:04:09.000 --> 00:04:11.000]  理會顯在這世代中
[00:04:11.000 --> 00:04:13.000]  理會顯在這世代中
[00:04:13.000 --> 00:04:15.000]  理會顯在這世代中
[00:04:15.000 --> 00:04:17.000]  理會顯在這世代中
[00:04:17.000 --> 00:04:19.000]  理會顯在這世代中
[00:04:19.000 --> 00:04:21.000]  理會顯在這世代中
[00:04:21.000 --> 00:04:23.000]  理會顯在這世代中
[00:04:23.000 --> 00:04:25.000]  理會顯在這世代中
[00:04:25.000 --> 00:04:27.000]  理會顯在這世代中
[00:04:27.000 --> 00:04:29.000]  理會顯在這世代中
[00:04:29.000 --> 00:04:31.000]  理會顯在這世代中
[00:04:31.000 --> 00:04:33.000]  理會顯在這世代中
[00:04:33.000 --> 00:04:35.000]  理會顯在這世代中
[00:04:35.000 --> 00:04:37.000]  理會顯在這世代中
[00:04:37.000 --> 00:04:39.000]  理會顯在這世代中
[00:04:39.000 --> 00:04:41.000]  理會顯在這世代中
[00:04:41.000 --> 00:04:43.000]  理會顯在這世代中
[00:04:43.000 --> 00:04:45.000]  理會顯在這世代中
[00:04:45.000 --> 00:04:47.000]  理會顯在這世代中
[00:04:47.000 --> 00:04:49.000]  理會顯在這世代中
[00:04:49.000 --> 00:04:51.000]  理會顯在這世代中
[00:04:51.000 --> 00:04:53.000]  理會顯在這世代中
[00:04:53.000 --> 00:04:55.000]  理會顯在這世代中
[00:04:55.000 --> 00:04:57.000]  理會顯在這世代中
[00:04:57.000 --> 00:04:59.000]  理會顯在這世代中
[00:04:59.000 --> 00:05:01.000]  理會顯在這世代中
[00:05:01.000 --> 00:05:03.000]  理會顯在這世代中
[00:05:03.000 --> 00:05:05.000]  理會顯在這世代中
[00:05:05.000 --> 00:05:07.000]  理會顯在這世代中
[00:05:07.000 --> 00:05:09.000]  理會顯在這世代中
[00:05:09.000 --> 00:05:11.000]  理會顯在這世代中
[00:05:11.000 --> 00:05:13.000]  理會顯在這世代中
[00:05:13.000 --> 00:05:15.000]  理會顯在這世代中
[00:05:15.000 --> 00:05:17.000]  理會顯在這世代中
[00:05:17.000 --> 00:05:19.000]  理會顯在這世代中
[00:05:19.000 --> 00:05:21.000]  理會顯在這世代中
[00:05:21.000 --> 00:05:23.000]  理會顯在這世代中
[00:05:23.000 --> 00:05:25.000]  理會顯在這世代中
[00:05:25.000 --> 00:05:27.000]  理會顯在這世代中
[00:05:27.000 --> 00:05:29.000]  理會顯在這世代中
[00:05:29.000 --> 00:05:31.000]  理會顯在這世代中
[00:05:31.000 --> 00:05:33.000]  理會顯在這世代中
[00:05:33.000 --> 00:05:35.000]  理會顯在這世代中
[00:05:35.000 --> 00:05:37.000]  理會顯在這世代中
[00:05:37.000 --> 00:05:39.000]  理會顯在這世代中
[00:05:39.000 --> 00:05:41.000]  理會顯在這世代中
[00:05:41.000 --> 00:05:43.000]  理會顯在這世代中
[00:05:43.000 --> 00:05:45.000]  理會顯在這世代中
[00:05:45.000 --> 00:05:47.000]  理會顯在這世代中
[00:05:47.000 --> 00:05:49.000]  理會顯在這世代中
[00:05:49.000 --> 00:05:51.000]  理會顯在這世代中
[00:05:51.000 --> 00:05:53.000]  理會顯在這世代中
[00:05:53.000 --> 00:05:55.000]  理會顯在這世代中
[00:05:55.000 --> 00:05:57.000]  理會顯在這世代中
[00:05:57.000 --> 00:05:59.000]  理會顯在這世代中
[00:05:59.000 --> 00:06:01.000]  理會顯在這世代中
[00:06:01.000 --> 00:06:03.000]  理會顯在這世代中
[00:06:03.000 --> 00:06:05.000]  理會顯在這世代中
[00:06:05.000 --> 00:06:07.000]  理會顯在這世代中
[00:06:07.000 --> 00:06:09.000]  理會顯在這世代中
[00:06:09.000 --> 00:06:11.000]  理會顯在這世代中
[00:06:11.000 --> 00:06:13.000]  理會顯在這世代中
[00:06:13.000 --> 00:06:15.000]  理會顯在這世代中
[00:06:15.000 --> 00:06:17.000]  理會顯在這世代中
[00:06:17.000 --> 00:06:19.000]  理會顯在這世代中
[00:06:19.000 --> 00:06:21.000]  理會顯在這世代中
[00:06:21.000 --> 00:06:23.000]  理會顯在這世代中
[00:06:23.000 --> 00:06:25.000]  理會顯在這世代中
[00:06:25.000 --> 00:06:27.000]  理會顯在這世代中
[00:06:27.000 --> 00:06:29.000]  理會顯在這世代中
[00:06:29.000 --> 00:06:31.000]  理會顯在這世代中
[00:06:31.000 --> 00:06:33.000]  理會顯在這世代中
[00:06:33.000 --> 00:06:35.000]  保羅在第十二節
[00:06:35.000 --> 00:06:37.000]  先去稱讚肥納比遜和一言堯
[00:06:37.000 --> 00:06:39.000]  他說他以前其實傳讀的時候
[00:06:39.000 --> 00:06:41.000]  他們都有那顆很信服的心
[00:06:41.000 --> 00:06:43.000]  他說他們這一顆信服的心
[00:06:43.000 --> 00:06:45.000]  要鼓勵他們就算他現在
[00:06:45.000 --> 00:06:47.000]  不在他們的群體裏面的時候
[00:06:47.000 --> 00:06:49.000]  都一樣要繼續
[00:06:49.000 --> 00:06:51.000]  保持這個信服的初心進去
[00:06:51.000 --> 00:06:53.000]  保羅提醒他們
[00:06:53.000 --> 00:06:55.000]  這個信服的初心
[00:06:55.000 --> 00:06:57.000]  即使現在面對很大的信仰的挑戰
[00:06:57.000 --> 00:06:59.000]  即使有很多不同的壁壩
[00:06:59.000 --> 00:07:01.000]  這份初心都不要磨滅
[00:07:01.000 --> 00:07:05.000]  你知道我們經常說什麼初心
[00:07:05.000 --> 00:07:07.000]  我們去玩不同的運動的時候
[00:07:07.000 --> 00:07:09.000]  要說初心
[00:07:09.000 --> 00:07:11.000]  我們有很多不同目標的時候
[00:07:11.000 --> 00:07:13.000]  我們要說初心
[00:07:13.000 --> 00:07:15.000]  初心對於一個人來說
[00:07:15.000 --> 00:07:17.000]  其實是最pure、最沒有雜質
[00:07:17.000 --> 00:07:19.000]  所以我們經常說
[00:07:19.000 --> 00:07:21.000]  勿忘初心
[00:07:21.000 --> 00:07:23.000]  其實原因是因為
[00:07:23.000 --> 00:07:25.000]  當我們進入一些事情
[00:07:25.000 --> 00:07:27.000]  我們很埋頭苦幹的時候
[00:07:27.000 --> 00:07:29.000]  我們很容易面對很多衝擊
[00:07:29.000 --> 00:07:31.000]  舉個例子
[00:07:31.000 --> 00:07:33.000]  好像我們生活這樣
[00:07:33.000 --> 00:07:35.000]  我們很多時候有一些目標、方向
[00:07:35.000 --> 00:07:37.000]  我們很多時候就很快埋頭苦幹
[00:07:37.000 --> 00:07:39.000]  不停地衝進去做
[00:07:39.000 --> 00:07:41.000]  就好像選科
[00:07:41.000 --> 00:07:43.000]  剛剛Jupiter放榜
[00:07:43.000 --> 00:07:45.000]  可能你選了那個科
[00:07:45.000 --> 00:07:47.000]  我不知道你出了那個結果的時候
[00:07:47.000 --> 00:07:49.000]  可能你讀了那個科
[00:07:49.000 --> 00:07:51.000]  是你很有心智、很想投身那個行業的
[00:07:51.000 --> 00:07:53.000]  我說我要改變這個行業
[00:07:53.000 --> 00:07:55.000]  一些不好的東西
[00:07:55.000 --> 00:07:57.000]  但往往很多時候
[00:07:57.000 --> 00:07:59.000]  當年紀
[00:07:59.000 --> 00:08:01.000]  當歲月的摧殘之後
[00:08:01.000 --> 00:08:03.000]  做著做著
[00:08:03.000 --> 00:08:05.000]  可能就會很容易迷失
[00:08:05.000 --> 00:08:07.000]  甚至做著做著很容易走火入魔
[00:08:07.000 --> 00:08:11.000]  保祿同樣
[00:08:11.000 --> 00:08:13.000]  都在一個這樣的情境
[00:08:13.000 --> 00:08:15.000]  很想提醒一班菲律賓的信徒
[00:08:15.000 --> 00:08:17.000]  面對生命很多衝擊
[00:08:17.000 --> 00:08:19.000]  面對當時他們面對很多逼迫和挑戰
[00:08:19.000 --> 00:08:21.000]  他們要找緊那一份初心
[00:08:21.000 --> 00:08:23.000]  他要知道
[00:08:23.000 --> 00:08:25.000]  究竟他信服的時候
[00:08:25.000 --> 00:08:27.000]  什麼是信服呢
[00:08:27.000 --> 00:08:29.000]  以至當他抱著
[00:08:29.000 --> 00:08:31.000]  這個信服的初心的時候
[00:08:31.000 --> 00:08:33.000]  他保持著這個信服的心的時候
[00:08:33.000 --> 00:08:35.000]  即使他面對當時
[00:08:35.000 --> 00:08:37.000]  很多不同混亂的情況下
[00:08:37.000 --> 00:08:39.000]  他們這個群體都不會有迷失的情況出現
[00:08:39.000 --> 00:08:43.000]  保祿鼓勵菲律賓的信徒
[00:08:43.000 --> 00:08:45.000]  要信服
[00:08:45.000 --> 00:08:47.000]  那怎樣信服呢
[00:08:47.000 --> 00:08:49.000]  正正是下一句話
[00:08:49.000 --> 00:08:51.000]  他就說要帶著恐懼戰經
[00:08:51.000 --> 00:08:53.000]  造成你們得救的功夫
[00:08:53.000 --> 00:08:55.000]  他就問,哇,即是什麼啊
[00:08:55.000 --> 00:08:57.000]  得救不是我們信主一刻的時候
[00:08:57.000 --> 00:08:59.000]  已經得到這份救恩嗎
[00:08:59.000 --> 00:09:01.000]  那保祿為什麼要講到
[00:09:01.000 --> 00:09:03.000]  要做一些事情才可以得到呢
[00:09:03.000 --> 00:09:07.000]  要了解這個說話
[00:09:07.000 --> 00:09:09.000]  要從兩方面去看
[00:09:09.000 --> 00:09:11.000]  先講一講其實那個心態是什麼
[00:09:11.000 --> 00:09:13.000]  他形容保祿
[00:09:13.000 --> 00:09:15.000]  他就說菲律賓的信徒要怎樣去做呢
[00:09:15.000 --> 00:09:17.000]  他說恐懼戰經
[00:09:17.000 --> 00:09:19.000]  他有一個這樣的心態
[00:09:19.000 --> 00:09:21.000]  這個舊約常常都形容
[00:09:21.000 --> 00:09:23.000]  人要有敬畏的心
[00:09:23.000 --> 00:09:25.000]  要帶著謙卑信服的態度去回應
[00:09:25.000 --> 00:09:29.000]  另一方面就是講得救的功夫
[00:09:29.000 --> 00:09:31.000]  這個字
[00:09:31.000 --> 00:09:33.000]  其實原文是沒有功夫這個字
[00:09:33.000 --> 00:09:35.000]  英文有些譯本怎樣去譯呢
[00:09:35.000 --> 00:09:37.000]  就好像Papang那裡說
[00:09:37.000 --> 00:09:39.000]  work out your salvation with fear and trembling
[00:09:39.000 --> 00:09:43.000]  其實當我們剛剛看背景的時候
[00:09:43.000 --> 00:09:45.000]  我們知道這一段的訊息
[00:09:45.000 --> 00:09:47.000]  是保祿和菲律賓整個群體去講
[00:09:47.000 --> 00:09:49.000]  所以其實這一段的主題
[00:09:49.000 --> 00:09:51.000]  根本都不是講一個人怎樣去得救的事情
[00:09:51.000 --> 00:09:55.000]  反而是講整個菲律賓的群體
[00:09:55.000 --> 00:09:59.000]  如果是講整個菲律賓的群體的話
[00:09:59.000 --> 00:10:01.000]  其實保祿
[00:10:01.000 --> 00:10:03.000]  很想菲律賓信徒做什麼呢
[00:10:03.000 --> 00:10:05.000]  很想他們在當時
[00:10:05.000 --> 00:10:07.000]  一個逼迫的情況下
[00:10:07.000 --> 00:10:09.000]  他們保持著這一副信服的心
[00:10:09.000 --> 00:10:11.000]  而這副信服的心
[00:10:11.000 --> 00:10:13.000]  其實就是基於他對神的一副敬畏的心
[00:10:13.000 --> 00:10:17.000]  重要的是他很想這個群體
[00:10:17.000 --> 00:10:19.000]  有這一副信服的心的時候
[00:10:19.000 --> 00:10:21.000]  他要在他們的群體裡面
[00:10:21.000 --> 00:10:23.000]  在他們的關係裡面
[00:10:23.000 --> 00:10:25.000]  去活出究竟
[00:10:25.000 --> 00:10:27.000]  這個救恩打給他們的生命的影響
[00:10:27.000 --> 00:10:29.000]  是什麼
[00:10:29.000 --> 00:10:31.000]  他要在生活裡面
[00:10:31.000 --> 00:10:33.000]  在生活的不同地方裡面
[00:10:33.000 --> 00:10:35.000]  他要去活出這個福音
[00:10:35.000 --> 00:10:37.000]  其實是一件什麼事情
[00:10:37.000 --> 00:10:39.000]  甚至他說要造成你們得救的功夫
[00:10:39.000 --> 00:10:41.000]  work out這個字
[00:10:41.000 --> 00:10:43.000]  其實是一個命令
[00:10:43.000 --> 00:10:45.000]  就是說當你是這個群體的時候
[00:10:45.000 --> 00:10:47.000]  你這個任務
[00:10:47.000 --> 00:10:49.000]  這個使命不可以放過就算
[00:10:49.000 --> 00:10:51.000]  而是要認真看待
[00:10:51.000 --> 00:10:53.000]  這個群體的一個很重要的責任
[00:10:53.000 --> 00:10:55.000]  在這個群體裡面
[00:10:55.000 --> 00:10:57.000]  一起要共同擁抱的一個使命
[00:10:57.000 --> 00:11:01.000]  當我們想到work out這個字的時候
[00:11:01.000 --> 00:11:03.000]  可能我們很多時候都會想
[00:11:03.000 --> 00:11:05.000]  我們要怎樣去裝備自己
[00:11:05.000 --> 00:11:07.000]  要怎樣上很多不同的堂
[00:11:07.000 --> 00:11:09.000]  要有什麼skills
[00:11:09.000 --> 00:11:11.000]  才可以造成這個得救的功夫
[00:11:11.000 --> 00:11:13.000]  不過
[00:11:13.000 --> 00:11:15.000]  很特別的是
[00:11:15.000 --> 00:11:17.000]  保羅在第十二節的時候
[00:11:17.000 --> 00:11:19.000]  他講到這個說話
[00:11:19.000 --> 00:11:21.000]  但是他同樣提醒我們
[00:11:21.000 --> 00:11:23.000]  不要忽略一件事情
[00:11:23.000 --> 00:11:25.000]  是什麼呢 一會兒再說
[00:11:25.000 --> 00:11:27.000]  不過想舉一個例子
[00:11:27.000 --> 00:11:29.000]  我不知道大家很多時候
[00:11:29.000 --> 00:11:31.000]  你去試奉 或者去傳福音
[00:11:31.000 --> 00:11:33.000]  去做見證
[00:11:33.000 --> 00:11:35.000]  甚至你在教會有很多不同的試奉崗位
[00:11:35.000 --> 00:11:37.000]  比如你做導師 做競拜隊 師事AV team
[00:11:37.000 --> 00:11:39.000]  不同試奉團隊的core
[00:11:39.000 --> 00:11:41.000]  甚至你做暑期camp的core
[00:11:41.000 --> 00:11:43.000]  可能你報的時候
[00:11:43.000 --> 00:11:45.000]  可能都會問你有什麼期望
[00:11:45.000 --> 00:11:47.000]  什麼原因會報
[00:11:47.000 --> 00:11:49.000]  很多時候人們都會說
[00:11:49.000 --> 00:11:51.000]  都是看到有需要
[00:11:51.000 --> 00:11:53.000]  就去回應
[00:11:53.000 --> 00:11:55.000]  不過呢 在這個之前
[00:11:55.000 --> 00:11:57.000]  我不知道你確不確信
[00:11:57.000 --> 00:11:59.000]  這個東西
[00:11:59.000 --> 00:12:01.000]  你確不確信在你報的時候
[00:12:01.000 --> 00:12:03.000]  或者在你報之前
[00:12:03.000 --> 00:12:05.000]  其實神已經在你心裡面
[00:12:05.000 --> 00:12:07.000]  去動工
[00:12:07.000 --> 00:12:09.000]  神已經讓在你心裡面
[00:12:09.000 --> 00:12:11.000]  讓你有感動你以至你去回應報這件事情
[00:12:11.000 --> 00:12:13.000]  甚至當你去帶茶經的時候
[00:12:13.000 --> 00:12:15.000]  甚至你去帶競拜的時候
[00:12:15.000 --> 00:12:17.000]  甚至你帶program
[00:12:17.000 --> 00:12:19.000]  你去講過debriefing的時候
[00:12:19.000 --> 00:12:21.000]  你又信不信其實神在過程裡面
[00:12:21.000 --> 00:12:23.000]  跟你一起去動工
[00:12:23.000 --> 00:12:25.000]  保羅在第十三節
[00:12:25.000 --> 00:12:27.000]  他remind
[00:12:27.000 --> 00:12:29.000]  比如說給信徒你做這一切的事情
[00:12:29.000 --> 00:12:31.000]  你要記得一件事
[00:12:31.000 --> 00:12:33.000]  他說因為你們立志行善
[00:12:33.000 --> 00:12:35.000]  都是神在你們心裡運行
[00:12:35.000 --> 00:12:37.000]  為要成就他的未來
[00:12:37.000 --> 00:12:39.000]  為要成就他的美意
[00:12:39.000 --> 00:12:41.000]  保羅再一次提醒
[00:12:41.000 --> 00:12:43.000]  肥達給信徒
[00:12:43.000 --> 00:12:45.000]  這些work out的背後
[00:12:45.000 --> 00:12:47.000]  其實是神在你們心裡面去動工
[00:12:47.000 --> 00:12:49.000]  是神供應這個群體
[00:12:49.000 --> 00:12:51.000]  有能力去做這些事情
[00:12:51.000 --> 00:12:53.000]  甚至在做這些事情之前
[00:12:53.000 --> 00:12:55.000]  其實神已經預備了一切的東西
[00:12:55.000 --> 00:12:57.000]  正正是有神的加持的時候
[00:12:57.000 --> 00:12:59.000]  才能夠讓信徒這個群體
[00:12:59.000 --> 00:13:01.000]  去突破可能他做之前
[00:13:01.000 --> 00:13:03.000]  有很多不同的恐懼和困難
[00:13:03.000 --> 00:13:05.000]  正正是因為神在這個群體裡面
[00:13:05.000 --> 00:13:07.000]  動工的時候
[00:13:07.000 --> 00:13:09.000]  這個群體才能夠立志
[00:13:09.000 --> 00:13:11.000]  在生命上面去活出這個福音
[00:13:11.000 --> 00:13:13.000]  丁姐妹
[00:13:13.000 --> 00:13:15.000]  如果你記得的是
[00:13:15.000 --> 00:13:17.000]  我們為主作功
[00:13:17.000 --> 00:13:19.000]  我們經常說為主發光
[00:13:19.000 --> 00:13:21.000]  我們在裝備一切的skills之前
[00:13:21.000 --> 00:13:23.000]  我們要記得
[00:13:23.000 --> 00:13:25.000]  一樣很重要
[00:13:25.000 --> 00:13:27.000]  很重要的大前提就是
[00:13:27.000 --> 00:13:29.000]  分回主次
[00:13:29.000 --> 00:13:31.000]  主次是主角
[00:13:31.000 --> 00:13:33.000]  是神
[00:13:33.000 --> 00:13:35.000]  當我們經常落入了
[00:13:35.000 --> 00:13:37.000]  在一些專注在skills
[00:13:37.000 --> 00:13:39.000]  如何做得好與不好的同時
[00:13:39.000 --> 00:13:41.000]  很容易我們會掉了一個陷阱就是
[00:13:41.000 --> 00:13:43.000]  我們只會記得
[00:13:43.000 --> 00:13:45.000]  我們所做的那件事情的果效是什麼
[00:13:45.000 --> 00:13:47.000]  我們很容易甚至會被那些恐懼
[00:13:47.000 --> 00:13:49.000]  那些擔心去distract了我們
[00:13:49.000 --> 00:13:51.000]  甚至我們經常說
[00:13:51.000 --> 00:13:53.000]  要成為主的光
[00:13:53.000 --> 00:13:55.000]  可能很多時候我們只會著重在
[00:13:55.000 --> 00:13:57.000]  我們發光的時候
[00:13:57.000 --> 00:13:59.000]  那個work out夠不夠大
[00:13:59.000 --> 00:14:01.000]  夠不夠大去照亮
[00:14:01.000 --> 00:14:03.000]  但是普羅提醒我們
[00:14:03.000 --> 00:14:05.000]  當神運行在我們這個群體的時候
[00:14:05.000 --> 00:14:07.000]  shining oikos的背後
[00:14:07.000 --> 00:14:09.000]  要成為主的光的背後
[00:14:09.000 --> 00:14:11.000]  第一件事
[00:14:11.000 --> 00:14:13.000]  我們要記得
[00:14:13.000 --> 00:14:15.000]  是神
[00:14:15.000 --> 00:14:17.000]  我們的心態
[00:14:17.000 --> 00:14:19.000]  我們有沒有一個信服的心態
[00:14:19.000 --> 00:14:21.000]  我們這個群體有沒有信服的心態
[00:14:21.000 --> 00:14:23.000]  去回應這件事呢
[00:14:23.000 --> 00:14:25.000]  同樣
[00:14:25.000 --> 00:14:27.000]  這個使命是我們整個群體
[00:14:27.000 --> 00:14:29.000]  要一起去擁抱的
[00:14:29.000 --> 00:14:31.000]  當我們說
[00:14:31.000 --> 00:14:33.000]  青少報要立志成為
[00:14:33.000 --> 00:14:35.000]  shining oikos變成light的時候
[00:14:35.000 --> 00:14:37.000]  我們要記得
[00:14:37.000 --> 00:14:39.000]  原來神運行在我們這個群體裡面
[00:14:39.000 --> 00:14:41.000]  是神帶領我們
[00:14:41.000 --> 00:14:43.000]  去完成這個使命
[00:14:43.000 --> 00:14:45.000]  我們有沒有一個信服的心去回應呢
[00:14:45.000 --> 00:14:47.000]  正正我們有這個信服的心的時候
[00:14:47.000 --> 00:14:49.000]  即使面對多少的挑戰和困難
[00:14:49.000 --> 00:14:51.000]  我們都能夠
[00:14:51.000 --> 00:14:53.000]  好像肥納比那一關信仰的群體一樣
[00:14:53.000 --> 00:14:55.000]  我們都同樣可以活出
[00:14:55.000 --> 00:14:57.000]  這個信服的心
[00:14:57.000 --> 00:14:59.000]  我們都同樣可以活出這個福音
[00:14:59.000 --> 00:15:01.000]  可以成為這個光
[00:15:01.000 --> 00:15:03.000]  接著下來
[00:15:03.000 --> 00:15:05.000]  保羅在第十四到第十六節
[00:15:05.000 --> 00:15:07.000]  他更加
[00:15:07.000 --> 00:15:09.000]  很確切地去說
[00:15:09.000 --> 00:15:11.000]  其實一個群體
[00:15:11.000 --> 00:15:13.000]  一些do's and don'ts是甚麼東西
[00:15:13.000 --> 00:15:15.000]  他帶出原來
[00:15:15.000 --> 00:15:17.000]  我們這個群體
[00:15:17.000 --> 00:15:19.000]  活現信仰活現福音的時候
[00:15:19.000 --> 00:15:21.000]  其實可能都會面對著一些內部的挑戰
[00:15:21.000 --> 00:15:23.000]  不過先說一說
[00:15:23.000 --> 00:15:25.000]  這三字的經文
[00:15:25.000 --> 00:15:27.000]  其實是基於一個身份
[00:15:27.000 --> 00:15:29.000]  他就是在說原來我們全部人
[00:15:29.000 --> 00:15:31.000]  都是神兒女的身份
