
[00:00:00.000 --> 00:00:01.640]  喂喂喂,好,弟兄姊妹早晨
[00:02:11.280 --> 00:02:14.240]  長大的時候
[00:02:14.240 --> 00:02:17.400]  我那時候長大一點才坐在這裡
[00:02:17.400 --> 00:02:20.000]  因為我再小的時候是在另一個地方
[00:02:20.000 --> 00:02:23.840]  但我看到的是很多回憶
[00:02:23.840 --> 00:02:27.040]  因為我在思考敬拜的時候也很感動
[00:02:27.040 --> 00:02:31.240]  因為當主席說我們會不會不懂得去尋求神
[00:02:31.240 --> 00:02:34.800]  我覺得這個也是我小時候的光景
[00:02:34.800 --> 00:02:37.280]  我小時候是不懂得去找上帝
[00:02:37.280 --> 00:02:39.360]  雖然我聽很多聖經故事
[00:02:39.360 --> 00:02:41.440]  知道很多關於耶穌
[00:02:41.440 --> 00:02:42.600]  關於以撒
[00:02:42.600 --> 00:02:43.600]  關於亞伯拉罕的故事
[00:02:43.600 --> 00:02:47.520]  但我好像跟神的關係也是一般般
[00:02:47.520 --> 00:02:50.680]  但我想藉著今天的講道
[00:02:50.680 --> 00:02:53.320]  再一次去鼓勵大家
[00:02:53.320 --> 00:02:57.360]  不如我們也進入經文
[00:02:57.360 --> 00:03:03.720]  今天的主角叫做以撒
[00:03:03.720 --> 00:03:06.760]  相信大家都聽過以撒這個人
[00:03:06.760 --> 00:03:08.240]  他小時候
[00:03:08.240 --> 00:03:10.280]  你記得他是一個
[00:03:10.280 --> 00:03:13.160]  他父母是很老的時候才生下他
[00:03:13.160 --> 00:03:17.520]  大約一百歲才生下以撒出來
[00:03:17.520 --> 00:03:19.720]  還有你可能也記得一些故事
[00:03:19.720 --> 00:03:21.440]  就是以撒小時候
[00:03:21.440 --> 00:03:25.360]  他也曾經差點被他父親去獻祭
[00:03:25.360 --> 00:03:27.320]  差點沒了性命
[00:03:27.320 --> 00:03:29.440]  但神很好去拯救他
[00:03:29.440 --> 00:03:32.000]  他說不要傷害這個童子
[00:03:32.000 --> 00:03:32.680]  這裡有隻羊
[00:03:32.680 --> 00:03:34.800]  你用這隻羊去代替他
[00:03:34.800 --> 00:03:36.520]  大家記不記得這個故事
[00:03:36.520 --> 00:03:38.400]  都記得吧
[00:03:38.400 --> 00:03:39.840]  以撒連怒的時候
[00:03:39.840 --> 00:03:41.200]  也有一個很出名的故事
[00:03:41.200 --> 00:03:44.600]  他就是被人騙了長子名分
[00:03:44.600 --> 00:03:47.880]  他就因為耳塑和牙角的爭執
[00:03:47.880 --> 00:03:51.160]  牙角就用小子去騙了
[00:03:51.160 --> 00:03:53.160]  他哥哥的長子名分
[00:03:53.160 --> 00:03:57.560]  這個也是以撒一些很出名的故事
[00:03:57.560 --> 00:03:59.560]  其實以撒的事跡
[00:03:59.560 --> 00:04:00.840]  他的為人
[00:04:00.840 --> 00:04:03.960]  在聖經裡面從來都不太出眾
[00:04:03.960 --> 00:04:05.880]  相比之下我們可能更加認識的就是
[00:04:05.880 --> 00:04:07.800]  阿伯拉罕就是他爸爸
[00:04:07.800 --> 00:04:11.160]  還有牙角他的兒子
[00:04:11.160 --> 00:04:13.520]  彷彿每次牙角出場的時候
[00:04:13.520 --> 00:04:17.600]  他總是在做人的配角
[00:04:17.600 --> 00:04:19.520]  但快速地說
[00:04:19.520 --> 00:04:21.400]  到了出埃及記的時候
[00:04:21.400 --> 00:04:24.840]  神向摩西顯現他自我介紹的時候
[00:04:24.840 --> 00:04:28.400]  以撒的名字竟然在神的句子裡面
[00:04:28.400 --> 00:04:30.800]  他說神跟摩西說
[00:04:30.800 --> 00:04:31.800]  我是你父親的神
[00:04:31.800 --> 00:04:32.760]  是阿伯拉罕的神
[00:04:32.760 --> 00:04:33.480]  以撒的神
[00:04:33.480 --> 00:04:35.800]  牙角的神
[00:04:35.800 --> 00:04:38.880]  一個這麼暗淡無光的角色
[00:04:38.880 --> 00:04:43.040]  為什麼可以出現在神的字架裡面
[00:04:43.040 --> 00:04:45.400]  更加深刻的在以色列人
[00:04:45.400 --> 00:04:48.800]  世世代代的核心記憶裡面
[00:04:48.800 --> 00:04:51.520]  他憑什麼
[00:04:51.520 --> 00:04:54.600]  以撒的故事跟我們有什麼關係呢
[00:04:54.600 --> 00:04:59.400]  今天是說《創世紀》26章
[00:04:59.400 --> 00:05:03.640]  是唯一一段以以撒
[00:05:03.640 --> 00:05:06.280]  作為主角的經文
[00:05:06.280 --> 00:05:11.280]  在我們進入經文之前我們都有討過
[00:05:11.280 --> 00:05:12.600]  真理的聖靈
[00:05:12.600 --> 00:05:14.920]  原來此刻打開我們的心
[00:05:14.920 --> 00:05:18.680]  使我們每一個都能夠聽得見
[00:05:18.680 --> 00:05:23.040]  看得到經文裡面所表達的訊息
[00:05:23.040 --> 00:05:27.240]  好使我們更加認識你是一個怎樣的上帝
[00:05:27.240 --> 00:05:28.840]  求你憐憫誰聽
[00:05:28.840 --> 00:05:30.000]  逢主命求
[00:05:30.000 --> 00:05:32.520]  阿門
[00:05:32.520 --> 00:05:33.600]  經文比較長
[00:05:33.600 --> 00:05:36.400]  所以我都會很快地去飛
[00:05:36.400 --> 00:05:41.960]  大家都是坐穩
[00:05:41.960 --> 00:05:44.720]  神及時的顯現
[00:05:44.720 --> 00:05:48.200]  今天的故事是說以撒
[00:05:48.200 --> 00:05:49.960]  他未至於年老
[00:05:49.960 --> 00:05:51.160]  也不是很小
[00:05:51.160 --> 00:05:53.200]  他剛剛結婚不久
[00:05:53.200 --> 00:05:56.440]  他要面對人生第一個困難
[00:05:56.440 --> 00:05:59.120]  就是饑荒
[00:05:59.120 --> 00:06:01.240]  那地有了饑荒
[00:06:01.240 --> 00:06:03.160]  他帶著一家人
[00:06:03.160 --> 00:06:06.120]  要尋找新的生存出路
[00:06:06.120 --> 00:06:08.400]  他當時想去哪裏呢
[00:06:08.400 --> 00:06:11.440]  他想去當時的美國
[00:06:11.440 --> 00:06:12.240]  即是埃及
[00:06:12.240 --> 00:06:16.200]  因為埃及當時是一個最富庶最文明的國家
[00:06:16.200 --> 00:06:18.680]  最應該去的地方避難
[00:06:18.680 --> 00:06:20.600]  那裏應該有最多食物
[00:06:20.600 --> 00:06:24.680]  但神在中間突然跟他說了一大堆說話
[00:06:24.680 --> 00:06:25.640]  我讀給大家聽
[00:06:25.640 --> 00:06:27.400]  你不要去埃及
[00:06:27.400 --> 00:06:29.400]  你不要下埃及去
[00:06:29.400 --> 00:06:32.120]  要住在我所指示你的地
[00:06:32.120 --> 00:06:34.280]  你要寄居在這地
[00:06:34.280 --> 00:06:36.080]  我必與你同在
[00:06:36.080 --> 00:06:37.360]  此福給你
[00:06:37.360 --> 00:06:40.240]  因為我要將這一切的地
[00:06:40.240 --> 00:06:42.480]  都賜給你和你的後裔
[00:06:42.480 --> 00:06:49.080]  我必兼顧我向你父親亞伯拉罕所起的誓
[00:06:49.080 --> 00:06:50.680]  我要使你的後裔增多
[00:06:50.680 --> 00:06:52.440]  好像天上的星
[00:06:52.440 --> 00:06:55.600]  又要將這一切的地賜給你的後裔
[00:06:55.600 --> 00:06:57.160]  並且地上的萬國
[00:06:57.160 --> 00:06:59.360]  都必因你的後裔得福
[00:06:59.360 --> 00:07:01.360]  因為亞伯拉罕聽從我的話
[00:07:01.360 --> 00:07:03.000]  遵守我的吩咐
[00:07:03.000 --> 00:07:05.520]  戒令律例和教導
[00:07:09.400 --> 00:07:12.280]  依撒走了不久
[00:07:12.280 --> 00:07:15.200]  神就跟他說了這麼多話
[00:07:15.200 --> 00:07:17.200]  其實都頗震撼
[00:07:17.200 --> 00:07:18.680]  想著很餓
[00:07:18.680 --> 00:07:22.320]  很想快點入境埃及
[00:07:22.320 --> 00:07:25.160]  突然神跟他說了這堆說話
[00:07:25.160 --> 00:07:27.120]  叫他不要去埃及
[00:07:27.120 --> 00:07:29.840]  反而留在那個地方
[00:07:29.840 --> 00:07:31.360]  那個地方叫什麼地方呢
[00:07:31.360 --> 00:07:33.280]  就叫基拉爾
[00:07:33.280 --> 00:07:35.200]  這裡都是很長的
[00:07:35.200 --> 00:07:37.680]  我幫大家整理一點
[00:07:37.680 --> 00:07:41.160]  剛剛那段說話分了四個部分
[00:07:41.160 --> 00:07:44.760]  第一部分是一個勸戒
[00:07:44.760 --> 00:07:46.840]  是一個溫柔的勸戒
[00:07:46.840 --> 00:07:48.360]  不是命令
[00:07:48.360 --> 00:07:50.800]  他說依撒你不要去這個地方
[00:07:50.800 --> 00:07:54.480]  你反而要寄居在這個地方
[00:07:54.480 --> 00:07:56.160]  第二是鼓勵
[00:07:56.160 --> 00:07:57.960]  他跟依撒說
[00:07:57.960 --> 00:08:00.400]  我必要與你同在
[00:08:00.400 --> 00:08:03.280]  慈福給你
[00:08:03.280 --> 00:08:06.720]  之後還有說一些應許和原因
[00:08:06.720 --> 00:08:08.440]  不知道大家有沒有記得
[00:08:08.440 --> 00:08:09.560]  阿伯拉罕的故事
[00:08:09.560 --> 00:08:12.120]  他以前去跟神見面
[00:08:12.120 --> 00:08:13.880]  或者神跟他顯現時
[00:08:13.880 --> 00:08:15.720]  其實都說了類似的話
[00:08:15.720 --> 00:08:16.720]  都跟他說
[00:08:16.720 --> 00:08:19.240]  我會給你很多地 給你很多人
[00:08:19.240 --> 00:08:22.600]  你都會屎萬國得福
[00:08:22.600 --> 00:08:24.880]  這次依撒這個經驗
[00:08:24.880 --> 00:08:26.600]  跟上一次有什麼分別呢
[00:08:26.600 --> 00:08:28.600]  跟阿伯拉罕有什麼分別呢
[00:08:28.600 --> 00:08:30.640]  原來多了一句
[00:08:30.640 --> 00:08:34.080]  就是紅色字那句
[00:08:34.080 --> 00:08:36.440]  神跟依撒說
[00:08:36.440 --> 00:08:39.840]  我必與你同在
[00:08:39.840 --> 00:08:41.120]  他想讓依撒知道
[00:08:41.120 --> 00:08:44.400]  你不用怕
[00:08:44.400 --> 00:08:45.440]  其實聖經裏面
[00:08:45.440 --> 00:08:47.880]  很多時候當神跟人說
[00:08:47.880 --> 00:08:49.440]  我與你同在
[00:08:49.440 --> 00:08:50.440]  其實就是在說
[00:08:50.440 --> 00:08:55.120]  你不用怕
[00:08:55.120 --> 00:08:56.040]  其實很特別的
[00:08:56.040 --> 00:08:57.240]  你想一下
[00:08:57.240 --> 00:08:58.680]  創造的主
[00:08:58.680 --> 00:09:02.560]  他竟然跟我們這些被創造的人
[00:09:02.560 --> 00:09:08.080]  去說你不用怕
[00:09:08.080 --> 00:09:09.800]  其實很明顯就是神很清楚
[00:09:09.800 --> 00:09:12.960]  依撒他要背負著
[00:09:12.960 --> 00:09:15.320]  整個家族的責任
[00:09:15.320 --> 00:09:17.440]  進入連串的未知裏面
[00:09:17.440 --> 00:09:20.680]  真的會有很多擔憂和恐懼
[00:09:20.680 --> 00:09:22.440]  所以神就破天荒
[00:09:22.440 --> 00:09:24.200]  在第一次跟人說的
[00:09:24.200 --> 00:09:28.640]  我與你同在就送了給依撒
[00:09:28.640 --> 00:09:29.280]  我們有幾何
[00:09:29.280 --> 00:09:31.200]  跟我們的朋友說
[00:09:31.200 --> 00:09:32.840]  I am with you
[00:09:32.840 --> 00:09:34.720]  我與你同在
[00:09:34.720 --> 00:09:35.840]  你試一下看你旁邊那個
[00:09:35.840 --> 00:09:36.920]  你夠不夠膽跟他說
[00:09:36.920 --> 00:09:39.320]  我與你同在
[00:09:39.320 --> 00:09:41.200]  其實很尷尬
[00:09:41.200 --> 00:09:43.800]  很辱駡
[00:09:43.800 --> 00:09:44.800]  我與你同在
[00:09:44.800 --> 00:09:46.600]  有時連家人都不夠膽說
[00:09:46.600 --> 00:09:49.280]  我與你同在
[00:09:49.280 --> 00:09:50.680]  但神就是這麼認識
[00:09:50.680 --> 00:09:53.440]  就是這麼看出這個人
[00:09:53.440 --> 00:09:54.720]  當一個人很孤單
[00:09:54.720 --> 00:09:56.040]  很失意
[00:09:56.040 --> 00:09:58.120]  很懼怕的時候
[00:09:58.120 --> 00:09:59.640]  人一句很單單
[00:09:59.640 --> 00:10:01.880]  很真誠的I am with you
[00:10:01.880 --> 00:10:06.240]  其實就是一個很有力量的句子
[00:10:06.240 --> 00:10:08.280]  神就很想依撒去經歷這個
[00:10:08.280 --> 00:10:09.640]  這麼溫柔
[00:10:09.640 --> 00:10:12.920]  亦都這麼震撼的經歷
[00:10:12.920 --> 00:10:14.920]  因為我們每一個
[00:10:14.920 --> 00:10:18.320]  都在神的眼中都很寶貴
[00:10:18.320 --> 00:10:20.360]  我們除了是他親手所做
[00:10:20.360 --> 00:10:25.800]  我們更加被他親自看顧和著緊
[00:10:25.800 --> 00:10:26.240]  靈姐妹
[00:10:26.240 --> 00:10:27.720]  我們不如回想一下
[00:10:27.720 --> 00:10:28.960]  我們日子裏面
[00:10:28.960 --> 00:10:32.040]  神有沒有跟我們說過話
[00:10:32.040 --> 00:10:33.120]  有沒有說過一些話
[00:10:33.120 --> 00:10:35.400]  令我們很深刻
[00:10:35.400 --> 00:10:38.800]  可能透過暑假的營會
[00:10:38.800 --> 00:10:40.200]  短暑的經歷
[00:10:40.200 --> 00:10:42.400]  或者透過導師分享
[00:10:42.400 --> 00:10:46.640]  等姐妹彼此的聊天
[00:10:46.640 --> 00:10:48.040]  或者個人靈修
[00:10:48.040 --> 00:10:52.280]  我們有沒有經歷過神對自己呢?
[00:10:52.280 --> 00:10:55.200]  會不會包含這些元素呢?
[00:10:55.200 --> 00:10:57.920]  會不會是一些勸解?
[00:10:57.920 --> 00:10:59.720]  會不會是一些鼓勵?
[00:10:59.720 --> 00:11:02.720]  或者是一些應許?
[00:11:02.720 --> 00:11:04.960]  或者是很簡單地跟你說
[00:11:04.960 --> 00:11:06.320]  我與你同在
[00:11:06.320 --> 00:11:09.680]  你不用怕
[00:11:09.680 --> 00:11:10.920]  我見到剛才舉手的
[00:11:10.920 --> 00:11:15.760]  很多都是中一的同學
[00:11:15.760 --> 00:11:18.640]  來到新的環境
[00:11:18.640 --> 00:11:20.320]  其實我們都好像依撒一樣
[00:11:20.320 --> 00:11:22.480]  有很多未知
[00:11:22.480 --> 00:11:24.120]  很多東西都要適應
[00:11:24.120 --> 00:11:26.280]  你想想我們以前的朋友
[00:11:26.280 --> 00:11:28.880]  每個人都各散東西
[00:11:28.880 --> 00:11:30.960]  現在只剩下我一個
[00:11:30.960 --> 00:11:33.640]  面對著新的學業
[00:11:33.640 --> 00:11:35.160]  新的課程
[00:11:35.160 --> 00:11:36.520]  有些東西很難
[00:11:36.520 --> 00:11:38.600]  可能又要用英文讀
[00:11:38.600 --> 00:11:40.160]  又有很多不同的環境
[00:11:40.160 --> 00:11:46.440]  很多文化要適應
[00:11:46.440 --> 00:11:47.720]  神之前跟你說的話
[00:11:47.720 --> 00:11:49.200]  其實可能就是在預備你
[00:11:49.200 --> 00:11:56.760]  進入這個未知的環境
[00:11:56.760 --> 00:11:58.880]  縱然前面的路有很多未知
[00:11:58.880 --> 00:12:00.640]  但神很想讓你知道
[00:12:00.640 --> 00:12:02.600]  在新的學年新的環境
[00:12:02.600 --> 00:12:03.960]  在壓力底下
[00:12:03.960 --> 00:12:05.920]  我們都可以求神幫忙
[00:12:05.920 --> 00:12:08.240]  因為耶穌今天已經派了聖靈
[00:12:08.240 --> 00:12:10.400]  在我們心中內住
[00:12:10.400 --> 00:12:13.480]  已經與我們一起同在
[00:12:13.480 --> 00:12:18.200]  所以大家不用怕
[00:12:18.200 --> 00:12:20.560]  信心中仍有軟弱
[00:12:20.560 --> 00:12:22.840]  我們說回依撒
[00:12:22.840 --> 00:12:29.520]  依撒剛剛領受完神的這麼大的顯現
[00:12:29.520 --> 00:12:31.280]  神跟她說了這麼多話
[00:12:31.280 --> 00:12:33.760]  依撒的確很信心
[00:12:33.760 --> 00:12:35.880]  她放下自己的喜好
[00:12:35.880 --> 00:12:37.000]  她不去美國
[00:12:37.000 --> 00:12:38.440]  去了柬埔寨
[00:12:38.440 --> 00:12:40.600]  去了一個地方叫基拉爾
[00:12:40.600 --> 00:12:45.080]  一個菲律斯人的領土裡面
[00:12:45.080 --> 00:12:47.160]  不過去到那裡
[00:12:47.160 --> 00:12:50.080]  考驗才真正開始
[00:12:50.080 --> 00:12:51.720]  因為依撒一去到
[00:12:51.720 --> 00:13:04.160]  她就很怕
[00:13:04.160 --> 00:13:05.960]  她說很害怕
[00:13:05.960 --> 00:13:07.800]  紅色字是害怕
[00:13:07.800 --> 00:13:09.840]  因為她怕被人殺
[00:13:09.840 --> 00:13:11.800]  因為她太太很漂亮
[00:13:11.800 --> 00:13:12.720]  實在太漂亮了
[00:13:12.720 --> 00:13:15.240]  漂亮到她很擔心去到那個地方的時候
[00:13:15.240 --> 00:13:17.320]  別人會搶了她的妻子
[00:13:17.320 --> 00:13:19.480]  然後殺自己
[00:13:19.480 --> 00:13:21.280]  依撒的恐懼很厲害
[00:13:21.280 --> 00:13:24.200]  她放大了自己的一個異類
[00:13:24.200 --> 00:13:26.280]  因為在當時的時期
[00:13:26.280 --> 00:13:29.680]  寄居者本身是一個很卑微的身份
[00:13:29.680 --> 00:13:31.280]  你想想我們去到
[00:13:31.280 --> 00:13:33.720]  寄居者去到別人的家園
[00:13:33.720 --> 00:13:34.360]  去找東西吃
[00:13:34.360 --> 00:13:35.600]  去拿資源
[00:13:35.600 --> 00:13:38.400]  當然不會有人歡迎
[00:13:38.400 --> 00:13:40.760]  同時她是沒有法律地位的
[00:13:40.760 --> 00:13:42.320]  即是如果被人偷東西
[00:13:42.320 --> 00:13:43.640]  被人搶東西
[00:13:43.640 --> 00:13:46.960]  那裡的人都未必會理你
[00:13:46.960 --> 00:13:48.640]  換句話說
[00:13:48.640 --> 00:13:53.760]  依撒就以為自己是一個異類
[00:13:53.760 --> 00:13:57.760]  她覺得她是預早會被人欺負
[00:13:57.760 --> 00:14:00.040]  所以當人們很簡單問她
[00:14:00.040 --> 00:14:03.480]  這個女人是誰來的
[00:14:03.480 --> 00:14:05.640]  你可以想像依撒
[00:14:05.640 --> 00:14:10.680]  她心跳加速
[00:14:10.680 --> 00:14:12.920]  手中無汗
[00:14:12.920 --> 00:14:15.840]  腦海裡有很多小劇場小聲音
[00:14:15.840 --> 00:14:18.080]  她的阿嬌不停跟她說
[00:14:18.080 --> 00:14:19.240]  死了死了死了
[00:14:19.240 --> 00:14:20.760]  我真的要死了
[00:14:20.760 --> 00:14:23.880]  她搶了我老婆
[00:14:23.880 --> 00:14:26.320]  在這個電光火石之間
[00:14:26.320 --> 00:14:28.880]  依撒想起她爸爸以前做過的一些事
[00:14:28.880 --> 00:14:30.720]  她的舊計謀
[00:14:30.720 --> 00:14:33.760]  她竟然抄了她爸爸的功課
[00:14:33.760 --> 00:14:36.360]  她用一個謊話去回應
[00:14:36.360 --> 00:14:38.280]  非理士人的提問
[00:14:38.280 --> 00:14:40.280]  她用了一個很奸詐
[00:14:40.280 --> 00:14:42.480]  和很愚蠢的答覆
[00:14:42.480 --> 00:14:43.800]  她說什麼
[00:14:43.800 --> 00:14:48.720]  她是我的妹妹
[00:14:48.720 --> 00:14:51.440]  指著她的太太說
[00:14:51.440 --> 00:14:55.280]  她是我妹妹
[00:14:55.280 --> 00:15:00.960]  有沒有搶呢 等一下就知道
[00:15:00.960 --> 00:15:04.080]  我就形容依撒這樣回應
[00:15:04.080 --> 00:15:06.680]  是一個很愚蠢的做法
[00:15:06.680 --> 00:15:08.960]  為什麼愚蠢呢 Adrian
[00:15:08.960 --> 00:15:11.840]  他也是保命而已
[00:15:11.840 --> 00:15:13.880]  你讓我講一講
[00:15:13.880 --> 00:15:15.160]  第一
[00:15:15.160 --> 00:15:18.160]  本身的提問 你看一下藍色字
[00:15:18.160 --> 00:15:20.920]  其實當地人只不過是一個問起
[00:15:20.920 --> 00:15:23.120]  其實是沒有任何的動作
[00:15:23.120 --> 00:15:26.040]  也沒有任何危險真的在發生
[00:15:26.040 --> 00:15:27.920]  所以他就是被人問起的時候
[00:15:27.920 --> 00:15:29.960]  他就有很多恐懼
[00:15:29.960 --> 00:15:31.320]  第二
[00:15:31.320 --> 00:15:33.960]  他住在那裡很長時間
[00:15:33.960 --> 00:15:36.360]  如果真的這麼危險
[00:15:36.360 --> 00:15:38.560]  其實神早就帶走了他
[00:15:38.560 --> 00:15:42.760]  或者他太太可能真的被人搶走了
[00:15:42.760 --> 00:15:44.760]  第三 他這樣說
[00:15:44.760 --> 00:15:47.520]  他只不過是想說
[00:15:47.520 --> 00:15:50.600]  當他認他妻子是他妹妹的時候
[00:15:50.600 --> 00:15:52.200]  或者他在告訴別人
[00:15:52.200 --> 00:15:54.320]  其實我妹妹是可以被人娶的
[00:15:54.320 --> 00:15:56.080]  不如你過來提親吧
[00:15:56.080 --> 00:15:59.560]  其實他沒有好好保護他妻子
[00:15:59.560 --> 00:16:01.000]  最後
[00:16:01.000 --> 00:16:02.840]  這個王 亞比米勒
[00:16:02.840 --> 00:16:05.960]  他見到依撒
[00:16:05.960 --> 00:16:08.400]  他和他妻子
[00:16:08.400 --> 00:16:11.960]  在做這些夫婦的事情
[00:16:11.960 --> 00:16:14.880]  所以他被人發現的時候
[00:16:14.880 --> 00:16:18.560]  他的謊言是被揭發了
[00:16:18.560 --> 00:16:21.840]  這個小小的偽裝故事
[00:16:21.840 --> 00:16:24.960]  轉過頭來就成為一個被人定罪的原因
[00:16:24.960 --> 00:16:27.320]  你想一下 我去到異地
[00:16:27.320 --> 00:16:29.120]  去寄居的地方
[00:16:29.120 --> 00:16:30.640]  我騙了那些人
[00:16:30.640 --> 00:16:32.480]  然後還被人發現
[00:16:32.480 --> 00:16:36.760]  其實這個才是真正的危險
[00:16:36.760 --> 00:16:38.760]  依撒他真的很害怕
[00:16:38.760 --> 00:16:42.760]  他害怕到失去了思考的能力
[00:16:42.760 --> 00:16:45.720]  但更加重要的是他忘記了什麼呢
[00:16:45.720 --> 00:16:50.240]  就是忘記剛剛上帝跟他說的那些話
[00:16:50.240 --> 00:16:52.760]  上帝跟他說 我與你同在
[00:16:52.760 --> 00:16:55.400]  上帝說我會給你很多子孫
[00:16:55.400 --> 00:16:59.680]  但是依撒你這一刻就害怕自己沒命
[00:16:59.680 --> 00:17:03.680]  有沒有搞錯
[00:17:03.680 --> 00:17:06.720]  所以你看到聖經人物
[00:17:06.720 --> 00:17:09.000]  其實大多數都是普通人
[00:17:09.000 --> 00:17:11.320]  就像你和我一樣
[00:17:11.320 --> 00:17:13.600]  生命有很多試煉
[00:17:13.600 --> 00:17:15.800]  很多抉擇要做
[00:17:15.800 --> 00:17:18.680]  有時候我們有信心去跟從
[00:17:18.680 --> 00:17:24.120]  有時候都會失足 我們會跌倒
[00:17:24.120 --> 00:17:26.400]  今天我們有什麼
[00:17:26.400 --> 00:17:29.000]  去令我們忘記神
[00:17:29.000 --> 00:17:32.360]  忘記祂的應許
[00:17:32.360 --> 00:17:36.760]  去阻礙我們與祂親密的同行呢
[00:17:36.760 --> 00:17:39.160]  會不會是我們環境的因素
[00:17:39.160 --> 00:17:41.200]  我們學業的壓力
[00:17:41.200 --> 00:17:44.120]  我們人際關係
[00:17:44.120 --> 00:17:48.040]  這些一切一切所產生的思維呢
[00:17:48.040 --> 00:17:49.840]  不知道大家會不會害怕
[00:17:49.840 --> 00:17:51.560]  會不會絕望
[00:17:51.560 --> 00:17:53.960]  會不會孤單
[00:17:53.960 --> 00:17:56.040]  我們會不會任由這些感受
[00:17:56.040 --> 00:18:01.080]  去蠶食我們的信仰
[00:18:01.080 --> 00:18:05.160]  令我們想不起我們這個尾線的上帝
[00:18:05.160 --> 00:18:07.920]  又或者我們會不會
[00:18:07.920 --> 00:18:10.240]  我們認識教會這麼多年
[00:18:10.240 --> 00:18:13.400]  我們聽過很多罪都不應該犯
[00:18:13.400 --> 00:18:16.320]  很多事情不應該做
[00:18:16.320 --> 00:18:18.920]  我們會不會覺得我們自己
[00:18:18.920 --> 00:18:21.240]  做了很多神不喜悅的事
[00:18:21.240 --> 00:18:24.560]  可能上網看了很多不應該看的東西
[00:18:24.560 --> 00:18:28.680]  跟別人說了一些傷害的話
[00:18:28.680 --> 00:18:31.120]  我們會覺得生命的挫敗
