
[00:00:00.000 --> 00:00:02.000]  請姐妹你預備好未呀
[00:03:48.000 --> 00:03:50.000]  我們一起讀好嗎
[00:03:50.000 --> 00:03:52.000]  看見了
[00:03:52.000 --> 00:03:54.000]  1,2,3
[00:03:54.000 --> 00:03:56.000]  我耶穌差顯我的使者
[00:03:56.000 --> 00:04:00.000]  為了宗教會向你們證明這些事
[00:04:00.000 --> 00:04:02.000]  我是大衛的根
[00:04:02.000 --> 00:04:04.000]  我是家的後裔
[00:04:04.000 --> 00:04:06.000]  我是明亮的神聖
[00:04:06.000 --> 00:04:08.000]  主耶穌這顆明亮的神聖
[00:04:08.000 --> 00:04:10.000]  擊破黑暗
[00:04:10.000 --> 00:04:11.000]  邪惡
[00:04:11.000 --> 00:04:13.000]  死亡的權勢
[00:04:13.000 --> 00:04:16.000]  帶領追隨者進入光明的國度
[00:04:16.000 --> 00:04:18.000]  今天早上
[00:04:18.000 --> 00:04:22.000]  讓我們一起走進馬可筆下的耶穌時代
[00:04:22.000 --> 00:04:24.000]  看看馬可福音日後
[00:04:24.000 --> 00:04:28.000]  一群門徒不生追隨的這顆神聖
[00:04:28.000 --> 00:04:31.000]  看看祂的星光初現
[00:04:31.000 --> 00:04:34.000]  我們先看馬可福音1至8節
[00:04:34.000 --> 00:04:36.000]  我們再次一起讀
[00:04:36.000 --> 00:04:37.000]  1,2,3
[00:04:37.000 --> 00:04:41.000]  神的兒子耶穌基督福音的起頭
[00:04:41.000 --> 00:04:45.000]  正如以塞亞先知書雙向記著
[00:04:45.000 --> 00:04:48.000]  看啊我要差顯我的使者
[00:04:48.000 --> 00:04:50.000]  在你面前
[00:04:50.000 --> 00:04:52.000]  祂要為你預備道路
[00:04:52.000 --> 00:04:56.000]  在曠野有聲音呼喊著
[00:04:56.000 --> 00:04:58.000]  預備主的道
[00:04:58.000 --> 00:05:00.000]  修直祂的路
[00:05:00.000 --> 00:05:01.000]  召者說
[00:05:01.000 --> 00:05:03.000]  施洗約翰來到曠野
[00:05:03.000 --> 00:05:05.000]  宣講悔改的洗禮
[00:05:05.000 --> 00:05:07.000]  使罪得赦
[00:05:07.000 --> 00:05:12.000]  猶太傳遞和傳耶路撒冷的人都出去
[00:05:12.000 --> 00:05:14.000]  到約翰那裡
[00:05:14.000 --> 00:05:16.000]  承認他們的罪
[00:05:16.000 --> 00:05:19.000]  在約旦河裡受他的洗
[00:05:19.000 --> 00:05:22.000]  約翰穿落陀毛的衣服
[00:05:22.000 --> 00:05:24.000]  腰束皮帶
[00:05:24.000 --> 00:05:27.000]  吃的是蝗蟲野蜜
[00:05:27.000 --> 00:05:29.000]  他宣講說
[00:05:29.000 --> 00:05:32.000]  有一位載我以後來的
[00:05:32.000 --> 00:05:34.000]  能力比我更大
[00:05:34.000 --> 00:05:38.000]  我就是彎腰給他解鞋帶也不配
[00:05:38.000 --> 00:05:41.000]  我用水給你們施洗
[00:05:41.000 --> 00:05:45.000]  他卻要用聖靈給你們施洗
[00:05:45.000 --> 00:05:50.000]  好,讓我們透過上帝賜給我們的想像力
[00:05:50.000 --> 00:05:52.000]  一起穿越時空
[00:05:52.000 --> 00:05:54.000]  回到二千多年前
[00:05:54.000 --> 00:05:59.000]  走進死海已西的乾旱地區
[00:05:59.000 --> 00:06:02.000]  舉目一看
[00:06:02.000 --> 00:06:04.000]  四處一望
[00:06:04.000 --> 00:06:06.000]  遠處近處
[00:06:06.000 --> 00:06:08.000]  所見到的都是
[00:06:08.000 --> 00:06:10.000]  荒無不耕
[00:06:10.000 --> 00:06:13.000]  渺無人跡的曠野地
[00:06:13.000 --> 00:06:16.000]  在這個空曠的曠野
[00:06:16.000 --> 00:06:19.000]  回響著一個男子的呼喊
[00:06:19.000 --> 00:06:21.000]  你不要悔改
[00:06:21.000 --> 00:06:24.000]  因為天國近了
[00:06:24.000 --> 00:06:26.000]  走著走著
[00:06:26.000 --> 00:06:29.000]  有一條河流出現在你眼前
[00:06:29.000 --> 00:06:32.000]  巴勒斯坦最長的河流
[00:06:32.000 --> 00:06:34.000]  約旦河
[00:06:34.000 --> 00:06:37.000]  河水源自北方黑門山的積雪
[00:06:37.000 --> 00:06:40.000]  由黑門山流經加里里湖
[00:06:40.000 --> 00:06:43.000]  再流經南方的猶太曠野
[00:06:43.000 --> 00:06:46.000]  最後注入死海
[00:06:46.000 --> 00:06:50.000]  在約旦河西南端的猶太曠野
[00:06:50.000 --> 00:06:53.000]  靠近死海一帶
[00:06:53.000 --> 00:06:54.000]  你會看見一個
[00:06:54.000 --> 00:06:58.000]  留著長長濃密鬍鬚的猶太男子
[00:06:58.000 --> 00:07:01.000]  穿著粗糙的樂陀毛衣服
[00:07:01.000 --> 00:07:05.000]  用皮帶束緊他鬆身的外袍
[00:07:05.000 --> 00:07:07.000]  他在做什麼呢
[00:07:07.000 --> 00:07:11.000]  幫一個又一個的猶太人屍逝
[00:07:11.000 --> 00:07:14.000]  這位在猶太曠野全道
[00:07:14.000 --> 00:07:18.000]  屍逝的猶太男子是誰呢
[00:07:18.000 --> 00:07:20.000]  屍逝約翰
[00:07:20.000 --> 00:07:23.000]  耶穌基督開路煽風
[00:07:23.000 --> 00:07:25.000]  耶穌基督是誰呢
[00:07:25.000 --> 00:07:28.000]  耶穌基督是福音的起頭
[00:07:28.000 --> 00:07:31.000]  馬可開宗明義用標題句宣告
[00:07:31.000 --> 00:07:34.000]  耶穌基督是福音的起頭
[00:07:34.000 --> 00:07:37.000]  是福音的核心
[00:07:37.000 --> 00:07:39.000]  相信福音這個字
[00:07:39.000 --> 00:07:42.000]  你和我一點都不陌生
[00:07:42.000 --> 00:07:44.000]  但你知不知道福音是什麼意思呢
[00:07:44.000 --> 00:07:46.000]  在公元一世紀
[00:07:46.000 --> 00:07:48.000]  在希臘羅馬的世界
[00:07:48.000 --> 00:07:50.000]  福音有三個含義
[00:07:50.000 --> 00:07:52.000]  第一皇帝登基
[00:07:52.000 --> 00:07:56.000]  第二皇帝帶領國家打領大聖像
[00:07:56.000 --> 00:08:00.000]  第三皇帝以德政治理羅馬帝國
[00:08:00.000 --> 00:08:02.000]  帶來太平盛世
[00:08:02.000 --> 00:08:05.000]  當時羅馬人就用救主
[00:08:05.000 --> 00:08:08.000]  去尊稱羅馬皇帝奧古斯都
[00:08:08.000 --> 00:08:10.000]  美譽他的出生
[00:08:10.000 --> 00:08:12.000]  為世界帶來福音
[00:08:12.000 --> 00:08:15.000]  所以在羅馬人的眼裡面
[00:08:15.000 --> 00:08:17.000]  福音好消息
[00:08:17.000 --> 00:08:22.000]  都是和君王良好治國息息相關
[00:08:22.000 --> 00:08:28.000]  不過生活在羅馬帝國天底下的猶太人眼裡面
[00:08:28.000 --> 00:08:31.000]  福音只有一個意思
[00:08:31.000 --> 00:08:33.000]  好像舊約所預言
[00:08:33.000 --> 00:08:36.000]  神差派大衛的後裔來到
[00:08:36.000 --> 00:08:38.000]  打敗羅馬帝國
[00:08:38.000 --> 00:08:40.000]  在地上建立神的國度
[00:08:40.000 --> 00:08:43.000]  作王治理神的百姓
[00:08:43.000 --> 00:08:48.000]  拯救整個以色列民族脫離苦海
[00:08:48.000 --> 00:08:51.000]  這個就是當時猶太人眼裡面真正的福音
[00:08:51.000 --> 00:08:53.000]  真正的好消息
[00:08:53.000 --> 00:08:56.000]  因為二三百年的亡國生涯
[00:08:56.000 --> 00:09:00.000]  猶太人朝夕不忘復國的夢想
[00:09:00.000 --> 00:09:03.000]  這是神給他們的應許
[00:09:03.000 --> 00:09:06.000]  耶穌基督福音的起頭
[00:09:06.000 --> 00:09:09.000]  馬可一除定音宣告
[00:09:09.000 --> 00:09:13.000]  馬可福音裡面日後門徒所追隨的耶穌基督
[00:09:13.000 --> 00:09:15.000]  就是那位上帝揀選
[00:09:15.000 --> 00:09:18.000]  臣子民引頸以待
[00:09:18.000 --> 00:09:20.000]  獨一的救主
[00:09:20.000 --> 00:09:23.000]  基督是什麼意思呢?
[00:09:23.000 --> 00:09:25.000]  基督是希臘文的音譯
[00:09:25.000 --> 00:09:28.000]  和希伯來文的音譯尼塞亞
[00:09:28.000 --> 00:09:29.000]  同一個意思
[00:09:29.000 --> 00:09:31.000]  受告者
[00:09:31.000 --> 00:09:34.000]  受告是猶太人任命的儀式
[00:09:34.000 --> 00:09:38.000]  用貴重的高油倒在一個人的頭上
[00:09:38.000 --> 00:09:42.000]  代表上帝揀選、差派他執行任務
[00:09:42.000 --> 00:09:44.000]  在舊約時期
[00:09:44.000 --> 00:09:48.000]  以色列的君王、祭司都是神高納
[00:09:48.000 --> 00:09:52.000]  所以在舊約有很多受告者
[00:09:52.000 --> 00:09:56.000]  後來隨著猶太人對上主請求的期待
[00:09:56.000 --> 00:09:59.000]  到了公元第一世紀
[00:09:59.000 --> 00:10:01.000]  對猶太人來說
[00:10:01.000 --> 00:10:04.000]  基督尼塞亞這個名字
[00:10:04.000 --> 00:10:07.000]  特別是指到那一位
[00:10:07.000 --> 00:10:11.000]  還是那一位上帝揣選的救星
[00:10:11.000 --> 00:10:17.000]  即將拯救猶太人脫離愛邦霸權的那一位救主
[00:10:17.000 --> 00:10:20.000]  希臘文的耶穌
[00:10:20.000 --> 00:10:23.000]  其實是希伯來文約書亞的音譯
[00:10:23.000 --> 00:10:27.000]  意思就是上主拯救
[00:10:27.000 --> 00:10:29.000]  耶穌基督這位拯救的主
[00:10:29.000 --> 00:10:32.000]  就是神賜給人的好消息
[00:10:32.000 --> 00:10:36.000]  挖破黑夜明亮的神星
[00:10:36.000 --> 00:10:39.000]  首次君王出巡
[00:10:39.000 --> 00:10:42.000]  會有很多使者為他開路
[00:10:42.000 --> 00:10:46.000]  基督這位君王、這位救主出現之前
[00:10:46.000 --> 00:10:50.000]  約翰這位基督先鋒率先登場
[00:10:50.000 --> 00:10:54.000]  預備主的道、修籍主的路
[00:10:54.000 --> 00:10:58.000]  正正是呼應舊約以塞亞先知所說到
[00:10:58.000 --> 00:11:00.000]  在曠野的光景
[00:11:00.000 --> 00:11:03.000]  在以塞亞書40章3節
[00:11:03.000 --> 00:11:06.000]  指到出埃及期間在曠野的經歷
[00:11:06.000 --> 00:11:10.000]  和秘魯歸回期間的應許、盼望
[00:11:10.000 --> 00:11:15.000]  繼而顯現神榮光華美
[00:11:15.000 --> 00:11:18.000]  一章二節,馬可福音一章二節
[00:11:18.000 --> 00:11:21.000]  我要差遣我的使者在你面前
[00:11:21.000 --> 00:11:27.000]  這一句其實都揉合了舊約出埃及記和馬拉基書
[00:11:27.000 --> 00:11:32.000]  昔日上帝將以色列人從埃及維羅之家帶到曠野
[00:11:32.000 --> 00:11:35.000]  在出埃及的23章20節
[00:11:35.000 --> 00:11:40.000]  上帝應許他會差派他的使者保護以色列人
[00:11:40.000 --> 00:11:42.000]  引領他們走出曠野
[00:11:42.000 --> 00:11:46.000]  日後踏足應許美地
[00:11:46.000 --> 00:11:48.000]  而在馬拉基書3章1節
[00:11:48.000 --> 00:11:54.000]  上帝都會差派他的使者在神的面前為神開路
[00:11:54.000 --> 00:11:56.000]  耶穌基督是福音的起頭
[00:11:56.000 --> 00:11:59.000]  拯救罪人離開罪的牢獄
[00:11:59.000 --> 00:12:01.000]  賜人永恆的盼望
[00:12:01.000 --> 00:12:05.000]  帶領人走向更美的家鄉
[00:12:05.000 --> 00:12:09.000]  而施洗約翰就是舊約大先知以塞亞
[00:12:09.000 --> 00:12:12.000]  和最後一位先知馬拉基書
[00:12:12.000 --> 00:12:16.000]  馬拉基所預言的基督先鋒
[00:12:16.000 --> 00:12:19.000]  來為主開路
[00:12:19.000 --> 00:12:22.000]  在舊約先知前夫後應裏面
[00:12:22.000 --> 00:12:26.000]  施洗約翰踏上救贖歷史的舞台
[00:12:26.000 --> 00:12:30.000]  為救主基督做開路先鋒
[00:12:30.000 --> 00:12:32.000]  那他怎樣開路呢?
[00:12:32.000 --> 00:12:35.000]  是否開山劈石呢?
[00:12:35.000 --> 00:12:40.000]  孫廣悔改的洗禮使罪得赦
[00:12:40.000 --> 00:12:43.000]  罪人先要承認自己的罪悔改
[00:12:43.000 --> 00:12:47.000]  才可以進入神聖的國度
[00:12:47.000 --> 00:12:50.000]  施洗約翰叫人悔改受洗
[00:12:50.000 --> 00:12:53.000]  是預備人心接受基督的福音
[00:12:53.000 --> 00:12:58.000]  為主耶穌日後的傳道做預備的功夫
[00:12:58.000 --> 00:13:01.000]  那甚麼是悔改呢?
[00:13:01.000 --> 00:13:02.000]  相信你也不陌生
[00:13:02.000 --> 00:13:04.000]  有兩重意思
[00:13:04.000 --> 00:13:06.000]  誠心悔罪
[00:13:06.000 --> 00:13:10.000]  從心裏面對自己的罪惡過犯
[00:13:10.000 --> 00:13:12.000]  感到後悔
[00:13:12.000 --> 00:13:15.000]  有悔意
[00:13:15.000 --> 00:13:16.000]  不單止有悔意
[00:13:16.000 --> 00:13:20.000]  而且會從罪中改變轉向上帝
[00:13:20.000 --> 00:13:22.000]  決心在行為上有所改變
[00:13:22.000 --> 00:13:24.000]  跟從上帝的心意
[00:13:24.000 --> 00:13:28.000]  放下自己不合神心意的意思
[00:13:28.000 --> 00:13:30.000]  一個人內心轉變
[00:13:30.000 --> 00:13:34.000]  外面的行為就會跟著轉變
[00:13:34.000 --> 00:13:36.000]  舉一個例子
[00:13:36.000 --> 00:13:38.000]  你本來想說謊
[00:13:38.000 --> 00:13:41.000]  後來你改變主意
[00:13:41.000 --> 00:13:44.000]  決定做一個誠實的人
[00:13:44.000 --> 00:13:48.000]  你就會實話實說
[00:13:48.000 --> 00:13:53.000]  那今天你何時認罪?
[00:13:53.000 --> 00:13:55.000]  我上主那一刻就認了
[00:13:55.000 --> 00:13:58.000]  還用認罪嗎?
[00:13:58.000 --> 00:14:00.000]  這是一生的功課
[00:14:00.000 --> 00:14:03.000]  第一,鼓勵你隨時認罪
[00:14:03.000 --> 00:14:06.000]  當聖靈光照提醒你的時候
[00:14:06.000 --> 00:14:09.000]  不要猶疑,即時認罪
[00:14:09.000 --> 00:14:13.000]  第二,也鼓勵你定時
[00:14:13.000 --> 00:14:15.000]  操練獨處
[00:14:15.000 --> 00:14:17.000]  當你安靜下來
[00:14:17.000 --> 00:14:19.000]  透過靈修禱告
[00:14:19.000 --> 00:14:22.000]  可能敬拜聽詩歌
[00:14:22.000 --> 00:14:23.000]  當你安靜下來
[00:14:23.000 --> 00:14:25.000]  聽聖靈的聲音
[00:14:25.000 --> 00:14:27.000]  聽內心的聲音
[00:14:27.000 --> 00:14:30.000]  醒察內心的幽暗
[00:14:30.000 --> 00:14:33.000]  神光照你提醒你
[00:14:33.000 --> 00:14:36.000]  在那一刻就求主赦免
[00:14:36.000 --> 00:14:39.000]  你每天都會洗澡、刷牙
[00:14:39.000 --> 00:14:41.000]  幫你清潔,是嗎?
[00:14:41.000 --> 00:14:43.000]  我也鼓勵你
[00:14:43.000 --> 00:14:47.000]  每天定時認罪
[00:14:47.000 --> 00:14:49.000]  清潔你的心靈
[00:14:49.000 --> 00:14:50.000]  認罪悔改
[00:14:50.000 --> 00:14:52.000]  不單是決絕那一刻
[00:14:52.000 --> 00:14:54.000]  和受洗的時候的態度
[00:14:54.000 --> 00:14:56.000]  更加是做上帝兒女
[00:14:56.000 --> 00:14:57.000]  作主門徒
[00:14:57.000 --> 00:15:00.000]  終生的屬靈操練
[00:15:00.000 --> 00:15:02.000]  弟兄姊妹
[00:15:02.000 --> 00:15:05.000]  你最近一次認罪是何時?
[00:15:05.000 --> 00:15:08.000]  今天起床到現在
[00:15:08.000 --> 00:15:10.000]  你有沒有認罪?
[00:15:10.000 --> 00:15:12.000]  崇拜之前
[00:15:12.000 --> 00:15:14.000]  安靜的時候
[00:15:14.000 --> 00:15:18.000]  你有沒有機會為自己認罪?
[00:15:18.000 --> 00:15:21.000]  你遺傳悔改洗禮的施洗約翰
[00:15:21.000 --> 00:15:24.000]  其實他何方神聖呢?
[00:15:24.000 --> 00:15:27.000]  他的父親是祭司撒加尼亞
[00:15:27.000 --> 00:15:29.000]  猶太祭司是世襲
[00:15:29.000 --> 00:15:30.000]  一代傳一代
[00:15:30.000 --> 00:15:31.000]  都是祭司
[00:15:31.000 --> 00:15:33.000]  所以施洗約翰
[00:15:33.000 --> 00:15:35.000]  其實也是祭司
[00:15:35.000 --> 00:15:37.000]  他有耶穌的表哥
[00:15:37.000 --> 00:15:40.000]  但他比耶穌大半歲
[00:15:40.000 --> 00:15:43.000]  即是說他差不多三十出頭
[00:15:43.000 --> 00:15:46.000]  這位千呼萬喚的開路先鋒
[00:15:46.000 --> 00:15:49.000]  三十出頭的世襲祭司
[00:15:49.000 --> 00:15:51.000]  為什麼他不在
[00:15:51.000 --> 00:15:53.000]  猶太宗教體系的聖殿
[00:15:53.000 --> 00:15:57.000]  不在殿堂級的星光大道侍奉
[00:15:57.000 --> 00:16:01.000]  為什麼他不穿尊嚴華美的祭司服飾
[00:16:01.000 --> 00:16:03.000]  為什麼他偏偏會在
[00:16:03.000 --> 00:16:04.000]  荒無不耕
[00:16:04.000 --> 00:16:06.000]  渺無人跡的曠野
[00:16:06.000 --> 00:16:08.000]  幫人施洗
[00:16:08.000 --> 00:16:10.000]  為什麼他留在曠野
[00:16:10.000 --> 00:16:11.000]  食野地出產
[00:16:11.000 --> 00:16:15.000]  又是猶太律法定為潔淨的蝗蟲野物
[00:16:15.000 --> 00:16:19.000]  為什麼他穿著粗糙的樂陀毛衣服
[00:16:19.000 --> 00:16:21.000]  為什麼?
[00:16:21.000 --> 00:16:23.000]  你知不知道為什麼?
[00:16:23.000 --> 00:16:26.000]  這段經文你看了很多次
[00:16:26.000 --> 00:16:29.000]  約翰的衣飾穿戴
[00:16:29.000 --> 00:16:32.000]  其實和當時的宗教領袖
[00:16:32.000 --> 00:16:34.000]  很不同
[00:16:34.000 --> 00:16:35.000]  透過他的衣飾
[00:16:35.000 --> 00:16:39.000]  他表明他不屬於當時的祭司體制
[00:16:39.000 --> 00:16:41.000]  一身簡樸的衣著
[00:16:41.000 --> 00:16:43.000]  也令人聯想到
[00:16:43.000 --> 00:16:45.000]  身穿毛衣
[00:16:45.000 --> 00:16:48.000]  腰束皮帶的先知以利亞
[00:16:48.000 --> 00:16:50.000]  在舊約瑪拉基書
[00:16:50.000 --> 00:16:54.000]  神應許差派以利亞來做預備的工作
[00:16:54.000 --> 00:16:57.000]  令人和神之間重新和好
[00:16:57.000 --> 00:17:00.000]  拯救以色列人免於神的懲罰
[00:17:00.000 --> 00:17:03.000]  施洗約翰的衣著
[00:17:03.000 --> 00:17:05.000]  默默宣告
[00:17:05.000 --> 00:17:07.000]  他是神差來的那位
[00:17:07.000 --> 00:17:09.000]  以利亞
[00:17:09.000 --> 00:17:11.000]  為基督預備人心
[00:17:11.000 --> 00:17:13.000]  重新與神和好
[00:17:13.000 --> 00:17:16.000]  細心想想
[00:17:16.000 --> 00:17:18.000]  的而且確
[00:17:18.000 --> 00:17:20.000]  施洗約翰的侍奉場景
[00:17:20.000 --> 00:17:23.000]  沒有令人賞心悅目的報紙
[00:17:23.000 --> 00:17:26.000]  其實他說的話很難聽
[00:17:26.000 --> 00:17:28.000]  很刺耳
[00:17:28.000 --> 00:17:30.000]  經常叫你悔改
[00:17:30.000 --> 00:17:31.000]  叫你認罪
[00:17:31.000 --> 00:17:33.000]  你喜歡聽這些話嗎
[00:17:33.000 --> 00:17:36.000]  不過施洗約翰的服侍
[00:17:36.000 --> 00:17:39.000]  卻帶來很大的迴響
[00:17:39.000 --> 00:17:41.000]  在在的姐妹
[00:17:41.000 --> 00:17:43.000]  讓我們一起讀一章五節
[00:17:43.000 --> 00:17:48.000]  猶太傳遞和傳耶路撒冷的人都出去
[00:17:48.000 --> 00:17:52.000]  到約翰那裡承認他們的罪
[00:17:52.000 --> 00:17:55.000]  在約旦河裡受他的洗
[00:17:55.000 --> 00:17:57.000]  出去洗
[00:17:57.000 --> 00:18:00.000]  原文是有一個持續不斷的意思
[00:18:00.000 --> 00:18:02.000]  馬可描述
[00:18:02.000 --> 00:18:03.000]  全猶大地的人
[00:18:03.000 --> 00:18:05.000]  所有住在耶路撒冷的居民
[00:18:05.000 --> 00:18:08.000]  不斷湧到約旦河
[00:18:08.000 --> 00:18:10.000]  受約翰的洗
[00:18:10.000 --> 00:18:12.000]  承認自己的罪
[00:18:12.000 --> 00:18:14.000]  他們不是去看演唱會
[00:18:14.000 --> 00:18:16.000]  去認罪
[00:18:16.000 --> 00:18:18.000]  好讓尼塞亞來到
[00:18:18.000 --> 00:18:20.000]  接納自己
[00:18:20.000 --> 00:18:22.000]  成為神國的子民
[00:18:22.000 --> 00:18:24.000]  在猶太文化裡
[00:18:24.000 --> 00:18:27.000]  用水潔淨自己
[00:18:27.000 --> 00:18:30.000]  是很普遍的洗作禮儀
[00:18:30.000 --> 00:18:32.000]  不過
[00:18:32.000 --> 00:18:35.000]  約翰一次性的洗禮
[00:18:35.000 --> 00:18:38.000]  其實是衝撞了當時的猶太傳統
[00:18:38.000 --> 00:18:41.000]  根據當時猶太教的信念
[00:18:41.000 --> 00:18:42.000]  外邦人
[00:18:42.000 --> 00:18:44.000]  外邦人即是不是猶太人
[00:18:44.000 --> 00:18:47.000]  他們可以藉著一次的浸禮
[00:18:47.000 --> 00:18:49.000]  進行入門禮儀
[00:18:49.000 --> 00:18:52.000]  成為猶太教徒
[00:18:52.000 --> 00:18:54.000]  不過現在
[00:18:54.000 --> 00:18:57.000]  猶太人已經是上帝揀選的子民
[00:18:57.000 --> 00:18:59.000]  他們不是外邦人
[00:18:59.000 --> 00:19:03.000]  為什麼還要接受約翰一次性的悔改洗禮呢
[00:19:03.000 --> 00:19:07.000]  這位世襲的祭司
[00:19:07.000 --> 00:19:09.000]  穿得樸素
[00:19:09.000 --> 00:19:11.000]  吃得樸素
[00:19:11.000 --> 00:19:14.000]  和同時代的祭司別樹一格
[00:19:14.000 --> 00:19:18.000]  又衝撞猶太宗教傳統的洗禮信念
[00:19:18.000 --> 00:19:21.000]  而且偏偏
[00:19:21.000 --> 00:19:24.000]  吸引全省全城的人
[00:19:24.000 --> 00:19:28.000]  來跟他悔改受洗
[00:19:28.000 --> 00:19:30.000]  亭姐妹
[00:19:30.000 --> 00:19:33.000]  如果你是當時的宗教領袖
[00:19:33.000 --> 00:19:36.000]  你會怎樣看待約翰呢
[00:19:36.000 --> 00:19:39.000]  他明明和你一樣都是祭司
[00:19:39.000 --> 00:19:41.000]  但做的事那麼另類
[00:19:41.000 --> 00:19:44.000]  又有那麼多粉絲
[00:19:44.000 --> 00:19:47.000]  你有什麼感受呢
[00:19:47.000 --> 00:19:48.000]  你知道嗎
