
[00:00:00.000 --> 00:00:04.320]  我今天開始和大家分享訊息
[00:04:30.280 --> 00:04:32.880]  人怎樣可以繼續去信
[00:04:32.880 --> 00:04:36.080]  怎樣可以在生命裏面有那份盼望
[00:04:36.080 --> 00:04:37.880]  其實今天很想去說這件事
[00:04:37.880 --> 00:04:40.680]  我們怎樣可以用一個健康點的目光
[00:04:40.680 --> 00:04:42.480]  可以去看失敗
[00:04:42.480 --> 00:04:45.080]  我們今天會看馬可福音
[00:04:45.080 --> 00:04:49.080]  馬可福音裏面其實有一個字不斷出現
[00:04:49.080 --> 00:04:51.280]  嘩好白看不到
[00:04:51.280 --> 00:04:53.280]  不過只看到紅色字都夠
[00:04:53.280 --> 00:04:57.280]  最重要是講馬可福音有個道路這個字經常出現
[00:04:57.280 --> 00:05:00.080]  道路這個字其實是說
[00:05:00.080 --> 00:05:02.280]  馬可福音是一個福音
[00:05:02.280 --> 00:05:04.880]  主耶穌基督要帶一個好消息給人
[00:05:04.880 --> 00:05:07.480]  而有條道路為他預備
[00:05:07.480 --> 00:05:10.880]  他要走上這條道路將這個福音帶給我們
[00:05:10.880 --> 00:05:12.880]  但不是只這麼簡單
[00:05:12.880 --> 00:05:14.880]  因為故事告訴我們
[00:05:14.880 --> 00:05:17.880]  去到第八章的時候會告訴我們
[00:05:17.880 --> 00:05:21.080]  其實是叫我們去參與
[00:05:21.080 --> 00:05:23.480]  去走上這條道路裏面
[00:05:23.480 --> 00:05:25.480]  再下一句
[00:05:25.480 --> 00:05:27.280]  若有人跟從我
[00:05:27.280 --> 00:05:29.680]  就當社稷背起十字架跟從我
[00:05:29.680 --> 00:05:30.880]  其實他是在說
[00:05:30.880 --> 00:05:33.680]  主耶穌要將福音那個好消息帶到來
[00:05:33.680 --> 00:05:36.480]  並且我們可以去學習他的榜樣
[00:05:36.480 --> 00:05:39.480]  我們可以活出一個不一樣的生命
[00:05:39.480 --> 00:05:42.280]  而我們今天講馬可福音第九章
[00:05:42.280 --> 00:05:43.280]  就告訴我們
[00:05:43.280 --> 00:05:46.280]  如果我們作為主耶穌基督的跟從者
[00:05:46.280 --> 00:05:49.480]  我們生命裏面可以怎樣活得不一樣
[00:05:49.480 --> 00:05:53.080]  可以怎樣活出那個不怕失敗的
[00:05:53.080 --> 00:05:56.280]  我生命裏面可以有力有盼望
[00:05:56.280 --> 00:05:58.480]  可以有平安在裏面
[00:05:58.480 --> 00:06:00.480]  今天我們的經文當中
[00:06:00.480 --> 00:06:02.680]  就會告訴我們這件事
[00:06:02.680 --> 00:06:05.680]  不如在開始的時間我們一起去禱告
[00:06:06.680 --> 00:06:08.680]  親愛的天父我們很感謝你
[00:06:08.680 --> 00:06:10.680]  帶領我們一起相聚
[00:06:10.680 --> 00:06:12.680]  我們一起去敬拜你
[00:06:12.680 --> 00:06:13.680]  並且在敬拜裏面
[00:06:13.680 --> 00:06:16.680]  我們發現其實我們真的很需要你的懷與
[00:06:16.680 --> 00:06:17.680]  主一求你幫助我們
[00:06:17.680 --> 00:06:19.680]  讓我們可以打開我們的心
[00:06:19.680 --> 00:06:22.680]  讓你的懷與在我們心裏面可以紮根
[00:06:22.680 --> 00:06:26.680]  以致到我們可以在生命裏面活得不一樣
[00:06:26.680 --> 00:06:29.680]  我們可以活出你所賜給我們那份微善
[00:06:29.680 --> 00:06:30.680]  主一求你幫助我們
[00:06:30.680 --> 00:06:31.680]  基督交托
[00:06:31.680 --> 00:06:33.680]  奉主耶穌基督的名義祈求
[00:06:33.680 --> 00:06:39.680]  我們看馬學福音第九章十四章二十九節
[00:06:39.680 --> 00:06:42.680]  當中會告訴我們一個現實和一個出路
[00:06:42.680 --> 00:06:44.680]  而現實就是這個
[00:06:44.680 --> 00:06:47.680]  就是原來我們要面對一個現實
[00:06:47.680 --> 00:06:49.680]  我們要接受這個現實
[00:06:49.680 --> 00:06:53.680]  就是我們生命裏面有些東西不是我們能力可以解決的
[00:06:53.680 --> 00:06:55.680]  很硬的這句話好像很困難
[00:06:55.680 --> 00:06:57.680]  但我們真的要有這個心態
[00:06:57.680 --> 00:06:59.680]  如果我們不相信這件事
[00:06:59.680 --> 00:07:01.680]  其實我們最終都會失望
[00:07:01.680 --> 00:07:04.680]  有些東西我們都很努力去做
[00:07:04.680 --> 00:07:08.680]  讀書有些讀Master的可能很努力去讀
[00:07:08.680 --> 00:07:12.680]  誰知道突然有些東西發覺不容易解決不到
[00:07:12.680 --> 00:07:14.680]  怎算好呢
[00:07:14.680 --> 00:07:16.680]  其實當我們有預計到知道
[00:07:16.680 --> 00:07:20.680]  有些東西不是我一定要努力就可以做到的話
[00:07:20.680 --> 00:07:23.680]  其實我們的失望未必會有那麼大
[00:07:23.680 --> 00:07:26.680]  我們生命裏面要學習接納
[00:07:26.680 --> 00:07:29.680]  有些東西不是我們能夠控制的
[00:07:29.680 --> 00:07:31.680]  我們先去讀這段經文
[00:07:31.680 --> 00:07:33.680]  我們一起讀馬夫金第九章
[00:07:33.680 --> 00:07:35.680]  我們一起讀第十四節
[00:07:35.680 --> 00:07:37.680]  看不看到
[00:07:37.680 --> 00:07:39.680]  他們都流
[00:07:39.680 --> 00:07:41.680]  (音樂)
[00:07:41.680 --> 00:08:09.680]  (音樂)
[00:08:09.680 --> 00:08:31.680]  (閩南語)
[00:08:31.680 --> 00:08:35.680]  所以當時我們就認識這個場景
[00:08:35.680 --> 00:08:39.680]  當時那些門徒正正是面對一個很大的難關
[00:08:39.680 --> 00:08:41.680]  他們想處理一個問題
[00:08:41.680 --> 00:08:43.680]  他們處理不到
[00:08:43.680 --> 00:08:47.680]  那時候主耶穌其實先和三個門徒上了山
[00:08:47.680 --> 00:08:49.680]  有所謂登山變象
[00:08:49.680 --> 00:08:51.680]  那些門徒突然間見到主耶穌
[00:08:51.680 --> 00:08:53.680]  發光了
[00:08:53.680 --> 00:08:55.680]  換了衣服
[00:08:55.680 --> 00:08:56.680]  轉了身
[00:08:56.680 --> 00:08:57.680]  發了光
[00:08:57.680 --> 00:08:58.680]  然後他們就發現
[00:08:58.680 --> 00:08:59.680]  哇!很厲害啊主耶穌
[00:08:59.680 --> 00:09:00.680]  然後不懂得說話
[00:09:00.680 --> 00:09:01.680]  嚇到這樣
[00:09:01.680 --> 00:09:03.680]  這個就是山上發生的
[00:09:03.680 --> 00:09:05.680]  現在下來山下
[00:09:05.680 --> 00:09:07.680]  就有九個剩下的門徒
[00:09:07.680 --> 00:09:09.680]  正在處理一個問題
[00:09:09.680 --> 00:09:11.680]  就是發現有一隻鬼很厲害
[00:09:11.680 --> 00:09:14.680]  厲害到他們真的怕得腳震
[00:09:14.680 --> 00:09:16.680]  這個鬼還要厲害到一個點
[00:09:16.680 --> 00:09:19.680]  作者特別花了很長的篇幅
[00:09:19.680 --> 00:09:21.680]  在形容這個鬼有多厲害
[00:09:21.680 --> 00:09:25.680]  在形容它可以令小孩僵硬了
[00:09:25.680 --> 00:09:27.680]  牙都咬住
[00:09:27.680 --> 00:09:28.680]  然後就噴了白泡
[00:09:28.680 --> 00:09:29.680]  哇!很難幻想
[00:09:29.680 --> 00:09:31.680]  然後還要時不時把他卡住
[00:09:31.680 --> 00:09:33.680]  然後又會把他扔進水裡
[00:09:33.680 --> 00:09:34.680]  把他扔進火裡
[00:09:34.680 --> 00:09:35.680]  這個鬼很厲害
[00:09:35.680 --> 00:09:39.680]  厲害到讓人有點沮喪和絕望
[00:09:39.680 --> 00:09:41.680]  所以門徒在裡面
[00:09:41.680 --> 00:09:43.680]  他們都不知道該怎麼辦
[00:09:43.680 --> 00:09:45.680]  但是經文裡面
[00:09:45.680 --> 00:09:47.680]  同時也帶給我們看
[00:09:47.680 --> 00:09:50.680]  其實其他人如何去看門徒的失敗
[00:09:50.680 --> 00:09:52.680]  那時候一個爸爸就出來
[00:09:52.680 --> 00:09:54.680]  那個爸爸出來就跟主耶穌說
[00:09:54.680 --> 00:09:56.680]  喂!你的門徒搞不定啊
[00:09:56.680 --> 00:09:58.680]  為什麼搞不定啊
[00:09:58.680 --> 00:10:00.680]  因為他們沒有能力
[00:10:00.680 --> 00:10:03.680]  他們沒有能力去面對這個鬼
[00:10:03.680 --> 00:10:06.680]  所以在那個爸爸的概念裡面
[00:10:06.680 --> 00:10:09.680]  門徒失敗是因為他們能力不足
[00:10:09.680 --> 00:10:12.680]  他去到就問主耶穌
[00:10:12.680 --> 00:10:14.680]  如果你有能力的話
[00:10:14.680 --> 00:10:16.680]  可不可以求你幫幫我
[00:10:16.680 --> 00:10:20.680]  所以其實那個爸爸展現的
[00:10:20.680 --> 00:10:23.680]  就是正常人如何去看待這件事
[00:10:23.680 --> 00:10:24.680]  做不到一件事
[00:10:24.680 --> 00:10:26.680]  其實是因為能力不足
[00:10:26.680 --> 00:10:28.680]  很坦白說
[00:10:28.680 --> 00:10:30.680]  很多時候我們都會這樣想
[00:10:30.680 --> 00:10:33.680]  我去考琴試
[00:10:33.680 --> 00:10:34.680]  去彈琴
[00:10:34.680 --> 00:10:36.680]  我考不到是因為練得不夠好
[00:10:36.680 --> 00:10:38.680]  能力不足
[00:10:38.680 --> 00:10:39.680]  我去考一個試
[00:10:39.680 --> 00:10:41.680]  很低分的
[00:10:41.680 --> 00:10:42.680]  我做不到為什麼
[00:10:42.680 --> 00:10:43.680]  能力不足
[00:10:43.680 --> 00:10:44.680]  又或者
[00:10:44.680 --> 00:10:45.680]  我想升職
[00:10:45.680 --> 00:10:46.680]  做事
[00:10:46.680 --> 00:10:47.680]  哇
[00:10:47.680 --> 00:10:49.680]  不過做事可能複雜一點
[00:10:49.680 --> 00:10:52.680]  可能旁邊有些人在煽你一鑊
[00:10:52.680 --> 00:10:53.680]  不過很多時候
[00:10:53.680 --> 00:10:55.680]  我們其實很多時候
[00:10:55.680 --> 00:10:57.680]  都會想著一個概念
[00:10:57.680 --> 00:10:59.680]  其實我要有能力
[00:10:59.680 --> 00:11:00.680]  我才可以去突破
[00:11:00.680 --> 00:11:02.680]  或者去做到一些事
[00:11:02.680 --> 00:11:03.680]  沒能力的話
[00:11:03.680 --> 00:11:05.680]  就沒什麼可以說了
[00:11:05.680 --> 00:11:09.680]  這個正正就是世界在教我們的東西
[00:11:09.680 --> 00:11:11.680]  下一頁
[00:11:11.680 --> 00:11:14.680]  並且這個概念
[00:11:14.680 --> 00:11:16.680]  都進入了門徒的心裡面
[00:11:16.680 --> 00:11:17.680]  門徒去到最後
[00:11:17.680 --> 00:11:18.680]  第28節
[00:11:18.680 --> 00:11:20.680]  事情處理好的時候
[00:11:20.680 --> 00:11:23.680]  他再問主耶穌一個問題
[00:11:23.680 --> 00:11:25.680]  為什麼我們沒有能力
[00:11:25.680 --> 00:11:26.680]  可以處理到這件事
[00:11:26.680 --> 00:11:28.680]  再下一個
[00:11:28.680 --> 00:11:30.680]  不好意思
[00:11:30.680 --> 00:11:32.680]  因為powerpoint開不了
[00:11:32.680 --> 00:11:33.680]  所以很慘
[00:11:33.680 --> 00:11:34.680]  後面要幫我按
[00:11:34.680 --> 00:11:35.680]  辛苦你們
[00:11:35.680 --> 00:11:37.680]  所以其實我們知道的
[00:11:37.680 --> 00:11:39.680]  門徒其實他們不斷地
[00:11:39.680 --> 00:11:40.680]  在說的時候
[00:11:40.680 --> 00:11:42.680]  他們內心都開始問這個問題
[00:11:42.680 --> 00:11:44.680]  覺得自己做不到
[00:11:44.680 --> 00:11:46.680]  是因為自己的能力不足
[00:11:46.680 --> 00:11:48.680]  人呢
[00:11:48.680 --> 00:11:50.680]  當面對失敗的時候
[00:11:50.680 --> 00:11:53.680]  很多時候就會說自己能力不足
[00:11:53.680 --> 00:11:54.680]  並且這件事
[00:11:54.680 --> 00:11:57.680]  就好像不斷有聲音在你腦裡
[00:11:57.680 --> 00:11:59.680]  不斷在控訴你
[00:11:59.680 --> 00:12:01.680]  你有沒有經歷過這件事呢
[00:12:01.680 --> 00:12:03.680]  當你有時面對失敗的時候
[00:12:03.680 --> 00:12:05.680]  有把控訴的聲音說
[00:12:05.680 --> 00:12:07.680]  都是你不夠好
[00:12:07.680 --> 00:12:08.680]  還是你笨
[00:12:08.680 --> 00:12:09.680]  或者還是
[00:12:09.680 --> 00:12:10.680]  為什麼你不努力一點呢
[00:12:10.680 --> 00:12:12.680]  或者你做得好一點
[00:12:12.680 --> 00:12:14.680]  你小心一點就能搞定
[00:12:14.680 --> 00:12:16.680]  令我想起一件事
[00:12:16.680 --> 00:12:18.680]  之前不是covid的
[00:12:18.680 --> 00:12:20.680]  covid的時候
[00:12:20.680 --> 00:12:21.680]  中招通常都會說
[00:12:21.680 --> 00:12:23.680]  如果我小心一點
[00:12:23.680 --> 00:12:25.680]  消毒好這件事
[00:12:25.680 --> 00:12:27.680]  那件事就沒事了
[00:12:27.680 --> 00:12:29.680]  但現實是什麼呢
[00:12:29.680 --> 00:12:30.680]  其實有時候中招了
[00:12:30.680 --> 00:12:32.680]  你都不知道為什麼中招了
[00:12:32.680 --> 00:12:34.680]  有時候我們很想
[00:12:34.680 --> 00:12:36.680]  只要我們努力一點
[00:12:36.680 --> 00:12:37.680]  我們有能力的話
[00:12:37.680 --> 00:12:39.680]  我們就可以搞定
[00:12:39.680 --> 00:12:40.680]  但有時候
[00:12:40.680 --> 00:12:41.680]  其實有些事情
[00:12:41.680 --> 00:12:44.680]  不是我們能力可以搞定的
[00:12:44.680 --> 00:12:46.680]  這個正正就是門徒
[00:12:46.680 --> 00:12:47.680]  要面對
[00:12:47.680 --> 00:12:51.680]  或者他們要接受的一個現況
[00:12:51.680 --> 00:12:52.680]  我們生命裡面
[00:12:52.680 --> 00:12:53.680]  有沒有一些東西
[00:12:53.680 --> 00:12:54.680]  我們都很想
[00:12:54.680 --> 00:12:56.680]  可能其實都是源於
[00:12:56.680 --> 00:12:58.680]  我們內心很想去控制
[00:12:58.680 --> 00:13:01.680]  控制我們生命裡面的事情
[00:13:01.680 --> 00:13:02.680]  只要我溫得多一點
[00:13:02.680 --> 00:13:03.680]  輸
[00:13:03.680 --> 00:13:04.680]  或者我做事勤力一點
[00:13:04.680 --> 00:13:06.680]  加班多一點的話
[00:13:06.680 --> 00:13:09.680]  那我就可以拿到那個好的結果
[00:13:09.680 --> 00:13:10.680]  但其實呢
[00:13:10.680 --> 00:13:12.680]  反而會成為我們束縛
[00:13:12.680 --> 00:13:14.680]  甚至會成為一把控訴的聲音
[00:13:14.680 --> 00:13:15.680]  在我們心裡面
[00:13:15.680 --> 00:13:17.680]  整天罵我們
[00:13:17.680 --> 00:13:19.680]  你有沒有經歷過這件事呢
[00:13:19.680 --> 00:13:21.680]  如果有看Marvel的話
[00:13:21.680 --> 00:13:23.680]  我想介紹一個人物
[00:13:23.680 --> 00:13:26.680]  這個就是雷神Thor
[00:13:26.680 --> 00:13:29.680]  通常認識他的話
[00:13:29.680 --> 00:13:31.680]  大家可能都會
[00:13:31.680 --> 00:13:32.680]  看他的話
[00:13:32.680 --> 00:13:34.680]  通常會覺得他最吸引的一件事
[00:13:34.680 --> 00:13:35.680]  就是他的樣子
[00:13:35.680 --> 00:13:36.680]  我是啦
[00:13:36.680 --> 00:13:37.680]  我覺得他很帥
[00:13:37.680 --> 00:13:39.680]  還有第二件事就是他的肌肉
[00:13:39.680 --> 00:13:41.680]  他的肌肉簡直是漂亮到
[00:13:41.680 --> 00:13:42.680]  這個show兩秒就好了
[00:13:42.680 --> 00:13:43.680]  下一個
[00:13:43.680 --> 00:13:45.680]  我怕叛賭人
[00:13:45.680 --> 00:13:49.680]  Thor很出名的
[00:13:49.680 --> 00:13:52.680]  香港可能不知道有沒有這麼誇張
[00:13:52.680 --> 00:13:54.680]  但美國的清談節目
[00:13:54.680 --> 00:13:55.680]  一說起他的身形
[00:13:55.680 --> 00:13:57.680]  每個女生都流口水
[00:13:57.680 --> 00:13:59.680]  真的很誇張
[00:13:59.680 --> 00:14:01.680]  所以他很出名的就是帥
[00:14:01.680 --> 00:14:02.680]  還有肌肉很厲害
[00:14:02.680 --> 00:14:03.680]  很漂亮
[00:14:03.680 --> 00:14:05.680]  但最近這套戲
[00:14:05.680 --> 00:14:06.680]  Thor Love and Thunder
[00:14:06.680 --> 00:14:09.680]  那裡的評價其實不太好
[00:14:09.680 --> 00:14:10.680]  有些人就說
[00:14:10.680 --> 00:14:13.680]  這套戲的奸角做得好
[00:14:13.680 --> 00:14:16.680]  但其他就一般般
[00:14:16.680 --> 00:14:17.680]  那時候
[00:14:17.680 --> 00:14:19.680]  Chris Hemsworth
[00:14:19.680 --> 00:14:21.680]  他接受訪問的時候
[00:14:21.680 --> 00:14:22.680]  他將一些責任
[00:14:22.680 --> 00:14:24.680]  全部放在自己身上
[00:14:24.680 --> 00:14:25.680]  他覺得
[00:14:25.680 --> 00:14:28.680]  可能我的演技不夠好
[00:14:28.680 --> 00:14:30.680]  或者他在裡面表達的就是
[00:14:30.680 --> 00:14:33.680]  他很羨慕其他演員
[00:14:33.680 --> 00:14:36.680]  那些即場即興的對白
[00:14:36.680 --> 00:14:37.680]  說得很好
[00:14:37.680 --> 00:14:38.680]  可能他羨慕
[00:14:38.680 --> 00:14:40.680]  Deadpool或者Iron Man
[00:14:40.680 --> 00:14:42.680]  他覺得其他那些人很厲害
[00:14:42.680 --> 00:14:43.680]  他們馬上可以說到一些東西
[00:14:43.680 --> 00:14:44.680]  不過他覺得
[00:14:44.680 --> 00:14:46.680]  他因為太過著重於自己
[00:14:46.680 --> 00:14:48.680]  希望做到即興的對白
[00:14:48.680 --> 00:14:51.680]  他覺得連累了那套戲
[00:14:51.680 --> 00:14:52.680]  甚至他在說
[00:14:52.680 --> 00:14:53.680]  有時候都不明白
[00:14:53.680 --> 00:14:56.680]  為什麼其他人可以去做一些大戲
[00:14:56.680 --> 00:14:57.680]  我也很想
[00:14:57.680 --> 00:14:59.680]  馬田史高斯
[00:14:59.680 --> 00:15:01.680]  或者Tarantino
[00:15:01.680 --> 00:15:03.680]  或者可能他在想Christopher Nolan
[00:15:03.680 --> 00:15:06.680]  來找我去拍戲就好了
[00:15:06.680 --> 00:15:08.680]  但一直只找其他那些
[00:15:08.680 --> 00:15:10.680]  好像沒有找到他
[00:15:10.680 --> 00:15:11.680]  他原來看這套戲
[00:15:11.680 --> 00:15:15.680]  他對自己的自責很強烈
[00:15:15.680 --> 00:15:16.680]  坦白說
[00:15:16.680 --> 00:15:18.680]  如果我有他一半這麼帥
[00:15:18.680 --> 00:15:19.680]  我也很開心
[00:15:19.680 --> 00:15:21.680]  但他什麼都看不到
[00:15:21.680 --> 00:15:23.680]  他只看到我自己的演技
[00:15:23.680 --> 00:15:25.680]  或者我的即興對白不夠好
[00:15:25.680 --> 00:15:28.680]  所以他對自己的自責也很強烈
[00:15:28.680 --> 00:15:29.680]  大影子妹
[00:15:29.680 --> 00:15:30.680]  原來有時候
[00:15:30.680 --> 00:15:33.680]  當我們面對失敗的時候
[00:15:33.680 --> 00:15:35.680]  我們會歸咎於我們的能力
[00:15:35.680 --> 00:15:37.680]  並且會成為一個控訴
[00:15:37.680 --> 00:15:39.680]  不斷在說自己
[00:15:39.680 --> 00:15:41.680]  你有沒有經歷過這件事
[00:15:41.680 --> 00:15:44.680]  但其實經文下半部分
[00:15:44.680 --> 00:15:46.680]  會告訴我們
[00:15:46.680 --> 00:15:48.680]  其實我們要學習一件事
[00:15:48.680 --> 00:15:50.680]  有時候我們要學習放手
[00:15:50.680 --> 00:15:52.680]  我們要放手
[00:15:52.680 --> 00:15:53.680]  就是知道
[00:15:53.680 --> 00:15:55.680]  其實我們真的可以
[00:15:55.680 --> 00:15:58.680]  控制不了生命裡的一些東西
[00:15:58.680 --> 00:16:00.680]  原來我們真的可以失敗
[00:16:00.680 --> 00:16:03.680]  因為其實我們的能力不足
[00:16:03.680 --> 00:16:04.680]  是可以的
[00:16:04.680 --> 00:16:08.680]  但我們上帝才是有能力的那個
[00:16:08.680 --> 00:16:10.680]  我們要學習的是依靠他
[00:16:10.680 --> 00:16:12.680]  如果上帝有他的心意
[00:16:12.680 --> 00:16:13.680]  他要帶領我的話
[00:16:13.680 --> 00:16:15.680]  他就會帶領我
[00:16:15.680 --> 00:16:17.680]  如果我需要能力的話
[00:16:17.680 --> 00:16:18.680]  他會幫助我
[00:16:18.680 --> 00:16:19.680]  他會給我力量
[00:16:19.680 --> 00:16:22.680]  但是按著他的心意去給
[00:16:22.680 --> 00:16:23.680]  而我只要安安心心
[00:16:23.680 --> 00:16:25.680]  專心做好自己的本份
[00:16:25.680 --> 00:16:26.680]  就已經足夠
[00:16:26.680 --> 00:16:29.680]  或者可能這個正正是我們
[00:16:29.680 --> 00:16:30.680]  生命裡面對失敗
[00:16:30.680 --> 00:16:33.680]  我們需要有的一個概念
[00:16:33.680 --> 00:16:35.680]  失敗就OK
[00:16:35.680 --> 00:16:36.680]  失敗就失敗
[00:16:36.680 --> 00:16:38.680]  其實上帝可能有另一條路
[00:16:38.680 --> 00:16:39.680]  帶領著我們
[00:16:39.680 --> 00:16:41.680]  我可以不夠好的
[00:16:41.680 --> 00:16:43.680]  有沒有看過《Inside Out》
[00:16:43.680 --> 00:16:45.680]  不過太吵了
[00:16:45.680 --> 00:16:47.680]  好像那些叫什麼劇透
