
[00:00:00.000 --> 00:00:02.000]  各位兄姊妹平安
[00:05:19.000 --> 00:05:24.000]  他面對的不單是黑漆漆,什麼都看不到
[00:05:24.000 --> 00:05:29.000]  他還要自己一個人面對耳掃的恐懼
[00:05:30.000 --> 00:05:35.000]  說的是不知道很珍愛的耳掃會做什麼
[00:05:35.000 --> 00:05:37.000]  那種恐懼
[00:05:37.000 --> 00:05:42.000]  而且他還要帶著一家大小
[00:05:42.000 --> 00:05:46.000]  帶著一生努力得來的產業
[00:05:46.000 --> 00:05:51.000]  面對著有機會一夜之間什麼都沒有了
[00:05:51.000 --> 00:05:55.000]  那種孤獨感和無力感
[00:05:55.000 --> 00:06:01.000]  就在這個晚上,雅各正在面對人生最大的困難
[00:06:01.000 --> 00:06:08.000]  他要面對的是自己過去犯過錯的後果和他的咀咽感
[00:06:08.000 --> 00:06:11.000]  面對充滿危機的未來
[00:06:11.000 --> 00:06:16.000]  作為基督徒的我們,可能我們心裡有些恐懼都像雅各那樣
[00:06:16.000 --> 00:06:21.000]  我們跟隨神的時候,我們很怕走一條新的路
[00:06:21.000 --> 00:06:24.000]  一條不是自己走開的路
[00:06:24.000 --> 00:06:27.000]  就像我們平時想做好的基督徒
[00:06:27.000 --> 00:06:29.000]  但我們又會軟弱
[00:06:29.000 --> 00:06:32.000]  經常想做自己平時做的事
[00:06:32.000 --> 00:06:33.000]  令自己平安
[00:06:33.000 --> 00:06:36.000]  譬如說一個小小的謊話
[00:06:36.000 --> 00:06:40.000]  譬如扭曲一點別人說過的話
[00:06:40.000 --> 00:06:42.000]  踩低別人
[00:06:42.000 --> 00:06:45.000]  或者發脾氣等等
[00:06:45.000 --> 00:06:47.000]  去幫自己拿好處
[00:06:47.000 --> 00:06:50.000]  不過這些都是神不喜歡的
[00:06:50.000 --> 00:06:53.000]  但神從來都沒有放棄過我們
[00:06:53.000 --> 00:06:56.000]  神也沒有放棄過雅各
[00:06:56.000 --> 00:06:59.000]  神主動地找雅各
[00:06:59.000 --> 00:07:03.000]  我們一起讀24-25節
[00:07:03.000 --> 00:07:22.000]  「只剩下雅各一人,有一個人來和他出家直到黎明,那人見自己成不過他,就把他推窩了。雅各的大腿窩就在出家的時就流了。
[00:07:22.000 --> 00:07:33.000]  就在雅各苦惱、煩惱、恐懼的時候,突然間有一個人來和他打架,不止打架,還要打到黎明
[00:07:33.000 --> 00:07:43.000]  見就快輸的那一下,他摸一摸雅各的大腿窩,就令雅各扭傷了,反敗為勝。」
[00:07:43.000 --> 00:07:45.000]  我猜雅各當時其實都很難理解
[00:07:45.000 --> 00:07:47.000]  無端端有個人和他打架
[00:07:47.000 --> 00:07:50.000]  然後明明他贏定了
[00:07:50.000 --> 00:07:58.000]  明明雅各的力量是可以一個人拿起一塊三、四個人才能拿起的石頭
[00:07:58.000 --> 00:08:02.000]  但他就輸了,扭傷了
[00:08:02.000 --> 00:08:06.000]  然後他還看著,明明對方不夠打了
[00:08:06.000 --> 00:08:09.000]  他摸自己一下,又扭傷了
[00:08:09.000 --> 00:08:14.000]  在那時候,他就已經知道對方的能力大過他
[00:08:14.000 --> 00:08:18.000]  又或者他已經意識到對方是神的使者
[00:08:18.000 --> 00:08:23.000]  他一邊很痛,一邊死味地抓住神的使者的時候
[00:08:23.000 --> 00:08:25.000]  使者想逃跑
[00:08:25.000 --> 00:08:28.000]  依雅各的性格當然是怎樣?
[00:08:28.000 --> 00:08:31.000]  抓住他,不讓他走
[00:08:31.000 --> 00:08:33.000]  就算痛也要抓住他
[00:08:33.000 --> 00:08:36.000]  同時雅各就跟他說
[00:08:36.000 --> 00:08:39.000]  「你不給我祝福,我就不讓你走」
[00:08:43.000 --> 00:08:49.000]  雅各在絕望的裡面,他肯定神是他唯一的拯救
[00:08:49.000 --> 00:08:56.000]  當雅各只剩下他自己引以為傲的自然力量,他也輸了的時候
[00:08:56.000 --> 00:08:59.000]  他在一個最沒有講數能力的時候
[00:08:59.000 --> 00:09:03.000]  單單向神的使者發出很強烈的呼求
[00:09:03.000 --> 00:09:06.000]  「你不給我祝福,我就不讓你走」
[00:09:06.000 --> 00:09:13.000]  這是雅各本人跟神面對面,單單要上帝祝福的重要時刻
[00:09:13.000 --> 00:09:15.000]  他不再跟神談條件
[00:09:15.000 --> 00:09:20.000]  他不再跟神說過,用神說過的話來保守他
[00:09:20.000 --> 00:09:24.000]  他不再跟神說「你賜食物給我吃」
[00:09:24.000 --> 00:09:26.000]  「衣服給我穿」
[00:09:26.000 --> 00:09:30.000]  「在我所走的路上,你保守我,我就以你為我的神」
[00:09:30.000 --> 00:09:32.000]  他也不再跟神說
[00:09:32.000 --> 00:09:35.000]  「你曾經說過,你必定厚待我的」
[00:09:35.000 --> 00:09:40.000]  「讓你的後裔像海邊的沙般多,多得不可勝數」
[00:09:40.000 --> 00:09:43.000]  「所以你要救我脫離異數」
[00:09:43.000 --> 00:09:48.000]  之前雅各是用神說過的話來跟神講數
[00:09:48.000 --> 00:09:53.000]  之前神仍然是他爸爸的神,是他爺爺的神
[00:09:53.000 --> 00:09:56.000]  雅各只是實踐之前的應許
[00:09:56.000 --> 00:09:59.000]  他跟上帝仍然有距離
[00:09:59.000 --> 00:10:01.000]  說得差一點,或者鮮明一點就是
[00:10:01.000 --> 00:10:07.000]  雅各拿著財產紙,上面寫著神答應過的東西
[00:10:07.000 --> 00:10:11.000]  然後跟神一一去要求
[00:10:11.000 --> 00:10:15.000]  但他仍然可以跟神沒有關係
[00:10:15.000 --> 00:10:20.000]  那個關係只是神施予祝福給你
[00:10:20.000 --> 00:10:23.000]  而雅各只是接受
[00:10:23.000 --> 00:10:30.000]  又或者,神是個大兒子,雅各才是個大耳窿
[00:10:30.000 --> 00:10:33.000]  你答應了爸爸和爺爺的
[00:10:33.000 --> 00:10:38.000]  不過雅各沒有想到的是,神沒有搶他任何東西
[00:10:38.000 --> 00:10:43.000]  神對他所付出、引導,都是出於神的愛
[00:10:43.000 --> 00:10:47.000]  神在雅各見天梯的時候,已經跟他說
[00:10:47.000 --> 00:10:49.000]  「眾不離棄你」
[00:10:49.000 --> 00:10:55.000]  在雅各逃離拉班的時候,跟雅各說「我和你一起」
[00:10:55.000 --> 00:10:58.000]  我們經常都好像雅各那樣
[00:10:58.000 --> 00:11:00.000]  每天都在想,等假交換
[00:11:00.000 --> 00:11:04.000]  我們用我們的努力去換上帝的賜福
[00:11:04.000 --> 00:11:10.000]  但其實,都是神邀請雅各
[00:11:10.000 --> 00:11:12.000]  「我和你一起」
[00:11:12.000 --> 00:11:17.000]  由開始到結尾,神都是想跟雅各一起
[00:11:17.000 --> 00:11:20.000]  這次的摔跤令雅各有點不同
[00:11:20.000 --> 00:11:25.000]  他單單這樣求祝福,是求神親自去祝福他
[00:11:25.000 --> 00:11:30.000]  雅各不再靠自己,雅各改變了
[00:11:30.000 --> 00:11:37.000]  代表著雅各所捉住的,和唯一承認能夠改變他的,是上帝
[00:11:37.000 --> 00:11:40.000]  我們一起讀第28節
[00:11:40.000 --> 00:11:47.000]  那人說:你的名不要再叫雅各,要叫以色列
[00:11:47.000 --> 00:11:52.000]  因為你與神、與人、教力都得了成
[00:11:52.000 --> 00:11:54.000]  你的名字不要再叫雅各了
[00:11:54.000 --> 00:11:57.000]  說的是靈性上的蛻變
[00:11:57.000 --> 00:12:00.000]  說的是他與神的關係的改變
[00:12:00.000 --> 00:12:02.000]  他再不是以前的雅各
[00:12:02.000 --> 00:12:08.000]  他不用再用他本身的能力去捉住他想要的
[00:12:08.000 --> 00:12:10.000]  甚至是神的賜福
[00:12:10.000 --> 00:12:14.000]  雅各其實很努力的,他很努力地向世界裡搏鬥
[00:12:14.000 --> 00:12:17.000]  捉住自己那一份,去滿足自己的需要
[00:12:17.000 --> 00:12:22.000]  他由出生的時候,出生的先後次序
[00:12:22.000 --> 00:12:24.000]  爸爸的偏心
[00:12:24.000 --> 00:12:28.000]  就好像他用鬼詐詐騙的手段,去得到他要的名分
[00:12:28.000 --> 00:12:31.000]  拿只有長子的祝福
[00:12:31.000 --> 00:12:34.000]  用勞力去換拉結
[00:12:34.000 --> 00:12:36.000]  面對拉班的鬼詐
[00:12:36.000 --> 00:12:39.000]  找自己屬於自己的東西
[00:12:40.000 --> 00:12:47.000]  但結果他仍然跟之前在天梯的時候一樣
[00:12:47.000 --> 00:12:50.000]  面對著一無所有
[00:12:50.000 --> 00:12:53.000]  神的使者現在跟他說
[00:12:53.000 --> 00:12:55.000]  你不要再叫雅各了
[00:12:55.000 --> 00:12:57.000]  不要再叫捉住了
[00:12:57.000 --> 00:12:59.000]  不要靠自己了
[00:12:59.000 --> 00:13:01.000]  很多時候我們一害怕就會抓住
[00:13:01.000 --> 00:13:03.000]  抓住什麼呢?抓住安全感
[00:13:03.000 --> 00:13:07.000]  抓住人,抓住工作,抓住金錢
[00:13:07.000 --> 00:13:11.000]  但到最後我們會不會都像雅各一樣
[00:13:11.000 --> 00:13:13.000]  不斷地抓住
[00:13:13.000 --> 00:13:16.000]  但最後仍然覺得孤單
[00:13:16.000 --> 00:13:19.000]  恐懼和沒有安全感呢?
[00:13:19.000 --> 00:13:21.000]  恐懼是好的
[00:13:21.000 --> 00:13:25.000]  讓我們知道什麼是安全,什麼是不安全
[00:13:25.000 --> 00:13:29.000]  但恐懼有時候會令我們反應得太快
[00:13:29.000 --> 00:13:31.000]  會發脾氣
[00:13:31.000 --> 00:13:34.000]  會抓住一些好像很安全的水泡
[00:13:34.000 --> 00:13:39.000]  恐懼令我們不停地在循環中掙扎
[00:13:39.000 --> 00:13:41.000]  早前我在韓國
[00:13:41.000 --> 00:13:44.000]  看到一個韓國的喜劇節目
[00:13:44.000 --> 00:13:46.000]  是講述一對男女的
[00:13:46.000 --> 00:13:50.000]  有一天這對男女去一間餐廳吃飯
[00:13:50.000 --> 00:13:52.000]  然後當他們一坐下
[00:13:52.000 --> 00:13:55.000]  那男孩拿出電話
[00:13:55.000 --> 00:13:57.000]  放在桌上
[00:13:57.000 --> 00:14:00.000]  然後那女孩就突然說
[00:14:00.000 --> 00:14:02.000]  我要回家
[00:14:02.000 --> 00:14:05.000]  然後旁邊有兩個上升A說
[00:14:05.000 --> 00:14:08.000]  你知不知道男朋友做錯了什麼?
[00:14:08.000 --> 00:14:10.000]  大家猜猜
[00:14:10.000 --> 00:14:12.000]  做錯了什麼?
[00:14:12.000 --> 00:14:16.000]  上升A說
[00:14:16.000 --> 00:14:18.000]  他也沒有sense
[00:14:18.000 --> 00:14:20.000]  他沒有拉椅子讓他坐
[00:14:20.000 --> 00:14:22.000]  然後上升B就說
[00:14:22.000 --> 00:14:24.000]  不是啊
[00:14:24.000 --> 00:14:28.000]  他把電話的螢幕向下放
[00:14:29.000 --> 00:14:32.000]  雖然這是一個喜劇節目
[00:14:32.000 --> 00:14:35.000]  但它有某程度上的真實
[00:14:35.000 --> 00:14:39.000]  一個簡單的動作可以引起猜疑
[00:14:39.000 --> 00:14:47.000]  也引起一些令對方很沒有安全感的反應
[00:14:47.000 --> 00:14:51.000]  我們面對對方可能有很多不同的原因
[00:14:51.000 --> 00:14:55.000]  在關係中面對不單止是一個動作
[00:14:55.000 --> 00:14:58.000]  每個人帶著各自的背景
[00:14:58.000 --> 00:15:00.000]  各自的需要
[00:15:00.000 --> 00:15:02.000]  我們都想被接納
[00:15:02.000 --> 00:15:04.000]  我們都想被尊重
[00:15:04.000 --> 00:15:07.000]  我們都想在關係中得到安全感
[00:15:07.000 --> 00:15:10.000]  很不想再覺得恐懼
[00:15:10.000 --> 00:15:12.000]  我們都需要上帝
[00:15:12.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:17.000]  我們要認清靠我們自己的力量
[00:15:17.000 --> 00:15:21.000]  或者其他人沒有辦法滿足自己的需要
[00:15:21.000 --> 00:15:23.000]  我們很需要的東西
[00:15:23.000 --> 00:15:27.000]  只有在神裡面才能得到
[00:15:27.000 --> 00:15:31.000]  哥哥為自己打算
[00:15:31.000 --> 00:15:34.000]  其實他要的安全感
[00:15:34.000 --> 00:15:36.000]  是在神裡面
[00:15:36.000 --> 00:15:40.000]  安全感不是在他拿著哥哥的祝福
[00:15:40.000 --> 00:15:42.000]  拿到哥哥的祝福
[00:15:42.000 --> 00:15:44.000]  他就覺得很開心
[00:15:44.000 --> 00:15:45.000]  不是啊
[00:15:45.000 --> 00:15:46.000]  他在打架的時候
[00:15:46.000 --> 00:15:47.000]  跟神打架的時候
[00:15:47.000 --> 00:15:50.000]  還在害怕耳掃算帳
[00:15:50.000 --> 00:15:53.000]  安全感不是他在樂府找回來的
[00:15:53.000 --> 00:15:56.000]  因為就算他捱了二十年
[00:15:56.000 --> 00:15:59.000]  二十年樂府仍然在欺騙他
[00:15:59.000 --> 00:16:01.000]  在人裡面拿不到
[00:16:01.000 --> 00:16:03.000]  安全感是在上帝裡面
[00:16:03.000 --> 00:16:06.000]  是神施神跡去幫他
[00:16:06.000 --> 00:16:09.000]  拿他應得的樣子
[00:16:09.000 --> 00:16:12.000]  是神在天梯裡面顯現
[00:16:12.000 --> 00:16:17.000]  是神的恩典和祝福是由神而來的
[00:16:17.000 --> 00:16:19.000]  是神的使者出現
[00:16:19.000 --> 00:16:22.000]  告訴他神會保護他
[00:16:22.000 --> 00:16:25.000]  是神親自撩他打架
[00:16:25.000 --> 00:16:28.000]  神告訴我們
[00:16:28.000 --> 00:16:31.000]  安全感是由神的同在來的
[00:16:31.000 --> 00:16:35.000]  神才是那位供應者和保護者
[00:16:35.000 --> 00:16:37.000]  我們要變了
[00:16:37.000 --> 00:16:38.000]  不要再叫雅各了
[00:16:38.000 --> 00:16:42.000]  不要再靠自己捉住世界的物質和人
[00:16:42.000 --> 00:16:43.000]  要叫以色列
[00:16:43.000 --> 00:16:46.000]  我們要對準上帝
[00:16:46.000 --> 00:16:51.000]  讓神和我們重新定位
[00:16:51.000 --> 00:16:54.000]  當我們重新定位的時候
[00:16:54.000 --> 00:16:57.000]  我們捉住的對象就不同了
[00:16:57.000 --> 00:17:00.000]  我們有沒有讓神重新定位呢
[00:17:00.000 --> 00:17:02.000]  有沒有走到神的面前
[00:17:02.000 --> 00:17:05.000]  當我們面對不安
[00:17:05.000 --> 00:17:08.000]  當我們有沒有開放給神
[00:17:08.000 --> 00:17:11.000]  用他的說話
[00:17:11.000 --> 00:17:14.000]  圍著上帝向他祈禱呢
[00:17:14.000 --> 00:17:16.000]  當神說我們相信救恩
[00:17:16.000 --> 00:17:18.000]  接受主耶穌的時候
[00:17:18.000 --> 00:17:22.000]  他就是和我們一起
[00:17:22.000 --> 00:17:24.000]  當我們覺得自己沒有價值
[00:17:24.000 --> 00:17:25.000]  沒有人愛
[00:17:25.000 --> 00:17:26.000]  很孤單的時候
[00:17:26.000 --> 00:17:28.000]  神是用寫命
[00:17:28.000 --> 00:17:31.000]  用他的名字去愛我們
[00:17:31.000 --> 00:17:33.000]  當我們覺得沒有人明白的時候
[00:17:33.000 --> 00:17:36.000]  神明白我們
[00:17:36.000 --> 00:17:38.000]  他說你坐下
[00:17:38.000 --> 00:17:40.000]  你起來我也能夠了解
[00:17:40.000 --> 00:17:43.000]  當我們覺得焦慮抑鬱的時候
[00:17:43.000 --> 00:17:46.000]  是神令我們有力量
[00:17:46.000 --> 00:17:49.000]  當我們擔心自己能力不夠
[00:17:49.000 --> 00:17:50.000]  好像應付不了
[00:17:50.000 --> 00:17:51.000]  變得很快
[00:17:51.000 --> 00:17:53.000]  有很多苦難的時候
[00:17:53.000 --> 00:17:59.000]  耶穌說我已經勝過世界
[00:17:59.000 --> 00:18:04.000]  神的使者和雅各最後說了一句話
[00:18:04.000 --> 00:18:05.000]  和雅各說
[00:18:05.000 --> 00:18:07.000]  與神與人較力都得了勝
[00:18:07.000 --> 00:18:09.000]  在心理上和需要上
[00:18:09.000 --> 00:18:12.000]  雅各都面對很多懼怕和不安
[00:18:12.000 --> 00:18:15.000]  但實際上雅各是贏了人
[00:18:15.000 --> 00:18:17.000]  他贏了耳掃
[00:18:17.000 --> 00:18:19.000]  贏了耳撒的祝福
[00:18:19.000 --> 00:18:20.000]  不再被拉伯壓
[00:18:20.000 --> 00:18:23.000]  但為什麼說與神較力都得了勝
[00:18:23.000 --> 00:18:27.000]  明明雅各是被神的使者弄到扭傷
[00:18:27.000 --> 00:18:30.000]  為什麼會說他贏了
[00:18:30.000 --> 00:18:34.000]  不知道大家有沒有見過小朋友去玩具販賣
[00:18:34.000 --> 00:18:37.000]  當說要走的那一刻
[00:18:37.000 --> 00:18:39.000]  都會聽到小朋友扭著
[00:18:39.000 --> 00:18:41.000]  買玩具
[00:18:41.000 --> 00:18:44.000]  在能力上小朋友不夠大人鬥
[00:18:44.000 --> 00:18:48.000]  其實只要大人撐起他
[00:18:48.000 --> 00:18:50.000]  然後繼續走就可以了
[00:18:50.000 --> 00:18:56.000]  但總是會聽到小朋友懇切的呼求
[00:18:56.000 --> 00:19:03.000]  父母亦都願意去買給他
[00:19:03.000 --> 00:19:08.000]  那你說究竟是父母贏了還是小朋友贏了呢
[00:19:08.000 --> 00:19:15.000]  那個小朋友就像雅各那樣扭著神
[00:19:15.000 --> 00:19:17.000]  依賴到一個地步
[00:19:17.000 --> 00:19:18.000]  越過一切的不安樂
[00:19:18.000 --> 00:19:19.000]  他沒有再計算
[00:19:19.000 --> 00:19:22.000]  他沒有再用謀略去想著
[00:19:22.000 --> 00:19:24.000]  為什麼我可以拿到神的祝福呢
[00:19:24.000 --> 00:19:26.000]  拿到講條件
[00:19:26.000 --> 00:19:27.000]  雅各說
[00:19:27.000 --> 00:19:29.000]  只是單單跟上帝說
[00:19:29.000 --> 00:19:30.000]  你不給祝福我
[00:19:30.000 --> 00:19:32.000]  我不讓你走
[00:19:32.000 --> 00:19:34.000]  原來這樣是贏了神
[00:19:34.000 --> 00:19:42.000]  神認可了雅各真誠專心的祝福要求
[00:19:42.000 --> 00:19:43.000]  另一方面
[00:19:43.000 --> 00:19:45.000]  神是樂於施以的神
[00:19:45.000 --> 00:19:46.000]  滿滿的恩典
[00:19:46.000 --> 00:19:50.000]  他更加要知道何時和怎樣去施恩典給我們
[00:19:50.000 --> 00:19:53.000]  我們在時間上看一下
[00:19:53.000 --> 00:19:58.000]  雅各原本是跟人教力用了大半身的時間
[00:19:58.000 --> 00:20:01.000]  但他跟神教力就用了一晚
[00:20:01.000 --> 00:20:02.000]  諷刺的是
[00:20:02.000 --> 00:20:05.000]  神早就說過要賜福給他
[00:20:05.000 --> 00:20:09.000]  但雅各仍然以為神的祝福
[00:20:09.000 --> 00:20:11.000]  是要靠自己的努力
[00:20:11.000 --> 00:20:13.000]  在世界裡掙扎
[00:20:13.000 --> 00:20:16.000]  其實我們也需要在神裡掙扎
[00:20:16.000 --> 00:20:18.000]  去轉變
[00:20:18.000 --> 00:20:20.000]  不是面向很多
[00:20:20.000 --> 00:20:22.000]  我今天吃什麼
[00:20:22.000 --> 00:20:24.000]  我要做什麼工作
[00:20:24.000 --> 00:20:25.000]  我要花什麼
[00:20:25.000 --> 00:20:26.000]  不單止這樣
[00:20:26.000 --> 00:20:28.000]  我們要轉回頭
[00:20:28.000 --> 00:20:31.000]  我們要轉回上帝那裡
[00:20:32.000 --> 00:20:34.000]  我們跟神說
[00:20:34.000 --> 00:20:35.000]  單單跟神說
[00:20:35.000 --> 00:20:36.000]  求祢
[00:20:36.000 --> 00:20:40.000]  求祢讓我跟家人的關係改變
[00:20:40.000 --> 00:20:43.000]  求祢讓我沒那麼容易發脾氣
[00:20:43.000 --> 00:20:46.000]  求祢讓我在祢裡面有安全感
[00:20:46.000 --> 00:20:49.000]  有力量去面對孤獨
[00:20:49.000 --> 00:20:50.000]  面對徬徨
[00:20:50.000 --> 00:20:52.000]  面對無助
[00:20:52.000 --> 00:20:55.000]  求祢賜喜樂的心讓我去面對
[00:20:55.000 --> 00:20:57.000]  我們記住
[00:20:57.000 --> 00:20:59.000]  我們記住了住神
[00:20:59.000 --> 00:21:02.000]  我們一起讀
[00:21:02.000 --> 00:21:05.000]  30至32節
[00:21:05.000 --> 00:21:10.000]  雅各便給那地方起名叫皮魯伊
[00:21:10.000 --> 00:21:12.000]  在最後一幕
[00:21:12.000 --> 00:21:14.000]  雅各將這些向神掙扎
[00:21:14.000 --> 00:21:17.000]  經歷神的事做一個記號
[00:21:17.000 --> 00:21:19.000]  32章最後這兩節
[00:21:19.000 --> 00:21:23.000]  平淡地記錄了雅各跟神使者出交
[00:21:23.000 --> 00:21:25.000]  在他身體上的變化
[00:21:25.000 --> 00:21:28.000]  以色列民如何紀念這件事
[00:21:28.000 --> 00:21:32.000]  相信對雅各來說一點都不平淡
[00:21:32.000 --> 00:21:35.000]  因為這件事令他帶來新的盼望
[00:21:35.000 --> 00:21:37.000]  和新的蛻變
[00:21:37.000 --> 00:21:39.000]  他捉住了神
[00:21:39.000 --> 00:21:40.000]  掌握著神
[00:21:40.000 --> 00:21:45.000]  令雅各自己對未來的信心上
[00:21:45.000 --> 00:21:46.000]  和跟神的關係上
[00:21:46.000 --> 00:21:48.000]  他也改善了
[00:21:48.000 --> 00:21:51.000]  他變得對準神
[00:21:51.000 --> 00:21:59.000]  神賜的祝福比雅各所想的大
[00:21:59.000 --> 00:22:02.000]  神賜雅各一個平平安安地
[00:22:02.000 --> 00:22:06.000]  雅各想著平平安安地度過耳掃這一關
[00:22:06.000 --> 00:22:09.000]  神更加賜了信心給他
[00:22:09.000 --> 00:22:13.000]  在一個見到神一定死硬的狀況
[00:22:13.000 --> 00:22:15.000]  他跟神打贏了
[00:22:15.000 --> 00:22:18.000]  他跟人也打贏了
[00:22:18.000 --> 00:22:20.000]  神賜的不是以色列這個名字
