
[00:00:00.000 --> 00:00:04.040]  今日跟大家分享另一個訊息
[00:03:12.360 --> 00:03:13.440]  我們去到一半
[00:03:13.440 --> 00:03:17.160]  我們需要用行動回應一個香港的時代
[00:03:17.160 --> 00:03:18.680]  所以之前在《針研書》
[00:03:18.680 --> 00:03:20.440]  都有跟大家分享過公義
[00:03:20.440 --> 00:03:21.440]  如果大家想聽回
[00:03:21.440 --> 00:03:23.040]  可以在網上聽回
[00:03:23.040 --> 00:03:25.520]  我們在網上將我們講完的講道
[00:03:25.520 --> 00:03:27.680]  都慢慢去編輯得更加好
[00:03:27.680 --> 00:03:29.240]  讓大家更易搜尋
[00:03:29.240 --> 00:03:32.520]  之前講過關於公義的一篇講道
[00:03:32.520 --> 00:03:33.880]  在《聖經》裡
[00:03:33.880 --> 00:03:34.840]  《聖經》告訴我們
[00:03:34.840 --> 00:03:37.720]  在世界上沒有絕對的公義
[00:03:37.720 --> 00:03:40.480]  也不能夠尋求最終的公義
[00:03:40.480 --> 00:03:43.040]  但《聖經》在《針研》裡不斷講
[00:03:43.040 --> 00:03:45.360]  二人有美好的結局
[00:03:45.360 --> 00:03:47.520]  所以《針研》不斷鼓勵二人
[00:03:47.520 --> 00:03:50.240]  由心到口到手
[00:03:50.240 --> 00:03:52.360]  都要作出義的行動
[00:03:52.360 --> 00:03:55.320]  最後《針研》也都隱含在彼得前書
[00:03:55.320 --> 00:03:59.600]  講到耶穌基督的義就是對罪的承擔
[00:03:59.600 --> 00:04:01.360]  這是最不義的事情
[00:04:01.360 --> 00:04:02.600]  但最不義的事情
[00:04:02.600 --> 00:04:04.640]  祂是帶出最大的公義
[00:04:04.640 --> 00:04:06.040]  從而肯定
[00:04:06.040 --> 00:04:07.840]  日光之下無公義
[00:04:07.840 --> 00:04:12.640]  但在日光之上卻是有絕對的公義
[00:04:12.640 --> 00:04:14.880]  這是《針研》對公義的看法
[00:04:14.880 --> 00:04:17.440]  今天我想跟大家一起從《針研》去看
[00:04:17.440 --> 00:04:19.680]  貧窮的想法
[00:04:19.680 --> 00:04:22.320]  在《針研》二十二章一至十六節
[00:04:22.320 --> 00:04:24.360]  我們有這一系列的經文
[00:04:24.360 --> 00:04:26.640]  我想跟大家讀出來
[00:04:26.640 --> 00:04:27.800]  我想這樣讀
[00:04:27.800 --> 00:04:29.640]  我想弟兄讀黑色的字
[00:04:29.640 --> 00:04:31.560]  姐妹讀紅色的字
[00:04:31.560 --> 00:04:34.920]  讀的時候就感受到《針研》
[00:04:34.920 --> 00:04:36.240]  和某些詩篇
[00:04:36.240 --> 00:04:39.120]  都好像中國人寫對聯一樣
[00:04:39.120 --> 00:04:40.680]  是一對一對出現
[00:04:40.680 --> 00:04:42.480]  所以大家讀的時候感受到
[00:04:42.480 --> 00:04:43.360]  我們一起讀
[00:04:43.360 --> 00:04:44.240]  第一節
[00:04:44.240 --> 00:04:45.560]  1、2、3
[00:04:45.560 --> 00:04:47.800]  美名勝過大才
[00:04:47.800 --> 00:04:50.800]  姐妹:宏恩強元金銀
[00:04:50.800 --> 00:04:55.040]  弟兄:有錢人與窮乏人相遇
[00:04:55.040 --> 00:04:58.440]  他們都為耶和華所做
[00:04:58.440 --> 00:05:01.800]  通達人見禍就躲藏
[00:05:01.800 --> 00:05:05.400]  愚夢人卻前往受害
[00:05:05.400 --> 00:05:08.920]  敬畏耶和華心存謙卑
[00:05:08.920 --> 00:05:11.120]  姐妹:就得財富
[00:05:11.120 --> 00:05:14.480]  尊榮生命為賞賜
[00:05:14.480 --> 00:05:15.360]  好第五節
[00:05:15.360 --> 00:05:17.400]  弟兄:彎曲的人
[00:05:17.400 --> 00:05:20.840]  路上有荊棘和羅網
[00:05:20.840 --> 00:05:25.240]  保護自己生命的必要遠離
[00:05:25.240 --> 00:05:29.000]  教養孩童走當行的道
[00:05:29.000 --> 00:05:32.720]  就是道路他也不偏離
[00:05:32.720 --> 00:05:36.040]  有錢人管轄窮乏人
[00:05:36.040 --> 00:05:39.480]  欠債的是債主的僕人
[00:05:39.480 --> 00:05:44.080]  殺不義種子的必收割災禍
[00:05:44.080 --> 00:05:48.360]  他情怒的像也必廢掉
[00:05:48.360 --> 00:05:51.680]  眼目仁慈的必蒙福
[00:05:51.680 --> 00:05:55.840]  因他將食物分給貧寒人
[00:05:55.840 --> 00:05:57.920]  趕出盜萬人
[00:05:57.920 --> 00:06:00.280]  生端就止息
[00:06:00.280 --> 00:06:04.200]  紛爭和羞辱也必止息
[00:06:04.200 --> 00:06:06.080]  喜愛清心
[00:06:06.080 --> 00:06:08.520]  嘴唇有恩賢的
[00:06:08.520 --> 00:06:11.280]  王必與他為友
[00:06:11.280 --> 00:06:15.040]  耶和華的眼目保護知識
[00:06:15.040 --> 00:06:19.360]  卻毀壞奸詐人的言語
[00:06:19.360 --> 00:06:21.680]  最後這四字我們一起讀
[00:06:21.680 --> 00:06:22.440]  我們一起讀
[00:06:22.440 --> 00:06:23.400]  一二三
[00:06:23.400 --> 00:06:27.200]  冷待人說外面有獅子
[00:06:27.200 --> 00:06:30.480]  我在街上必被殺害
[00:06:30.480 --> 00:06:34.040]  陌生女子的口是心坑
[00:06:34.040 --> 00:06:38.840]  耶和華所憎惡的必陷在其中
[00:06:38.840 --> 00:06:42.040]  愚昧迷住孩童的心
[00:06:42.040 --> 00:06:46.560]  用管教的像可以遠遠趕除
[00:06:46.560 --> 00:06:50.400]  欺壓貧寒人為要利己的
[00:06:50.400 --> 00:06:55.600]  並送禮給有錢人的都必缺乏
[00:06:55.600 --> 00:06:58.440]  裡面有很多的智慧在裡面
[00:06:58.440 --> 00:07:00.320]  今天我會說
[00:07:00.320 --> 00:07:01.920]  從《箏言》裡面看
[00:07:01.920 --> 00:07:03.400]  世人怎麼看貧窮
[00:07:03.400 --> 00:07:05.400]  舊約的智慧怎麼看貧窮
[00:07:05.400 --> 00:07:07.240]  新約的信徒怎麼看貧窮
[00:07:07.240 --> 00:07:09.240]  最後說基督怎麼看貧窮
[00:07:09.240 --> 00:07:12.240]  最後說我們怎麼看貧與富
[00:07:12.240 --> 00:07:14.960]  中國人做字很奇妙
[00:07:14.960 --> 00:07:16.600]  貧窮這兩個字
[00:07:16.600 --> 00:07:20.200]  貧字就是分開一個杯就叫貧
[00:07:20.200 --> 00:07:20.800]  大家記得吧
[00:07:20.800 --> 00:07:21.840]  杯就是錢
[00:07:21.840 --> 00:07:24.520]  錢也要分開來洗就叫貧
[00:07:24.520 --> 00:07:26.320]  到月底大家很明白
[00:07:26.320 --> 00:07:28.160]  如果大家現在不是很明白
[00:07:28.160 --> 00:07:29.320]  證明大家也不是很貧
[00:07:29.320 --> 00:07:33.520]  到月底剩下的二百元
[00:07:33.520 --> 00:07:35.240]  要分開一百元一百元洗
[00:07:35.240 --> 00:07:36.480]  那就叫貧了
[00:07:36.480 --> 00:07:40.040]  我記得寡婦有兩個小錢
[00:07:40.040 --> 00:07:41.800]  所以兩個小錢都放上去
[00:07:41.800 --> 00:07:43.000]  那就是信心
[00:07:43.000 --> 00:07:44.560]  你已經有兩個小錢分開
[00:07:44.560 --> 00:07:46.560]  當然是放下一個自己一個養生
[00:07:46.560 --> 00:07:48.160]  但是兩個都放上去
[00:07:48.160 --> 00:07:49.360]  那就不貧了
[00:07:49.360 --> 00:07:50.920]  這個就不貧了
[00:07:50.920 --> 00:07:52.600]  這個貧字窮有很特別
[00:07:52.600 --> 00:07:56.360]  窮就是你的身子僵住在一個穴洞裡面
[00:07:56.360 --> 00:07:59.760]  這個就想起我們在深水埗很多的劏房
[00:07:59.760 --> 00:08:02.080]  很多的很艱難的住屋
[00:08:02.080 --> 00:08:04.840]  就是身子僵住在一個洞裡面
[00:08:04.840 --> 00:08:07.680]  中國人就用了貧窮這兩個字
[00:08:07.680 --> 00:08:08.840]  都很特別
[00:08:08.840 --> 00:08:09.960]  寫得很好
[00:08:09.960 --> 00:08:12.360]  中國的網絡潮語有一句話
[00:08:12.360 --> 00:08:15.320]  叫做貧窮限制了我的想像
[00:08:15.320 --> 00:08:18.320]  原來是來自一個這樣的緣故
[00:08:18.320 --> 00:08:19.800]  話說一位女明星
[00:08:19.800 --> 00:08:21.160]  就是很出名的女明星
[00:08:21.160 --> 00:08:23.720]  有一顆19卡的大鑽石
[00:08:23.720 --> 00:08:26.480]  我不知道19卡的大鑽石大概有多大
[00:08:26.480 --> 00:08:28.160]  很大顆
[00:08:28.160 --> 00:08:29.360]  那顆鑽石
[00:08:29.360 --> 00:08:31.680]  那些網民看到她炫耀這顆鑽石
[00:08:31.680 --> 00:08:33.760]  其實那時候的網民就說
[00:08:33.760 --> 00:08:35.280]  這麼大顆鑽石
[00:08:35.280 --> 00:08:36.720]  整天刮花東西
[00:08:36.720 --> 00:08:38.600]  戴了多不方便呢
[00:08:38.600 --> 00:08:40.600]  因為網民的心裡面很酸
[00:08:40.600 --> 00:08:41.640]  看到這麼大顆鑽石
[00:08:41.640 --> 00:08:43.240]  就說了這句話
[00:08:43.240 --> 00:08:44.800]  誰知道這個女明星
[00:08:44.800 --> 00:08:45.880]  拆開那顆鑽石
[00:08:45.880 --> 00:08:48.080]  一拆開裡面有一顆很小的
[00:08:48.080 --> 00:08:50.680]  一顆心形的鑽石在裡面
[00:08:50.680 --> 00:08:52.760]  網民覺得自己很丟臉
[00:08:52.760 --> 00:08:54.600]  網民就回應了
[00:08:54.600 --> 00:08:58.360]  原來貧窮限制了我的想像
[00:08:58.360 --> 00:09:01.360]  原來有錢是可以這麼任性的
[00:09:01.360 --> 00:09:03.960]  他們的感受就是這樣
[00:09:03.960 --> 00:09:07.640]  原來貧窮不單限制我們的想像
[00:09:07.640 --> 00:09:09.760]  同樣限制我們的理解
[00:09:09.760 --> 00:09:12.320]  有一次我去到基督教關懷無家者協會
[00:09:12.320 --> 00:09:14.520]  在深水埗一個中心的時候
[00:09:14.520 --> 00:09:17.880]  剛剛政府的時候就說到精準扶貧
[00:09:17.880 --> 00:09:21.600]  精準扶貧就不再去討論什麼是貧窮線
[00:09:21.600 --> 00:09:24.200]  精準扶貧三類的人士
[00:09:24.200 --> 00:09:25.560]  就是劏房戶
[00:09:25.560 --> 00:09:27.640]  單親戶和搶者戶
[00:09:27.640 --> 00:09:30.040]  就是精準扶貧的目標群組
[00:09:30.040 --> 00:09:33.240]  我聽見其中一個無家者看到就說
[00:09:33.240 --> 00:09:35.560]  他即時被脫貧了
[00:09:35.560 --> 00:09:36.160]  為什麼呢?
[00:09:36.160 --> 00:09:38.240]  因為他自己又不是劏房
[00:09:38.240 --> 00:09:39.360]  又不是單親
[00:09:39.360 --> 00:09:40.240]  又不是搶者
[00:09:40.240 --> 00:09:41.560]  自己睡街的
[00:09:41.560 --> 00:09:43.800]  就即時脫貧了
[00:09:43.800 --> 00:09:47.720]  原來已經不再在扶貧的群組之內了
[00:09:47.720 --> 00:09:48.960]  他就很奇怪
[00:09:48.960 --> 00:09:50.840]  為什麼自己不是貧窮了
[00:09:50.840 --> 00:09:52.880]  有時候對貧窮線的移動
[00:09:52.880 --> 00:09:55.480]  都會令到人有很多的迷惘
[00:09:55.480 --> 00:09:59.880]  2020年中國就全面攻堅脫貧
[00:09:59.880 --> 00:10:01.120]  一件很好的事情
[00:10:01.120 --> 00:10:05.040]  但是當時李克強已故的總理就即刻強調
[00:10:05.040 --> 00:10:07.800]  中國還有6億人每月收入
[00:10:07.800 --> 00:10:10.080]  只是在1000元的樓下
[00:10:10.080 --> 00:10:11.440]  那又很誇張
[00:10:11.440 --> 00:10:15.800]  又真的有很大的貧窮人的存在在我們身邊
[00:10:15.800 --> 00:10:17.720]  那怎樣調節貧窮線
[00:10:17.720 --> 00:10:18.880]  怎樣為之脫貧呢?
[00:10:18.880 --> 00:10:22.440]  原來都有不同的線在定來定去的
[00:10:22.440 --> 00:10:24.760]  原來學者為貧窮線
[00:10:24.760 --> 00:10:27.000]  或者貧窮定義爭論的時候
[00:10:27.000 --> 00:10:30.400]  貧窮其實最終不是限制我們的理解
[00:10:30.400 --> 00:10:33.680]  貧窮最終限制了我們的希望
[00:10:33.680 --> 00:10:39.040]  很多時候弟兄姊妹擔心經濟下行越來越艱難
[00:10:39.040 --> 00:10:41.200]  很擔心自己的工作是否保得住
[00:10:41.200 --> 00:10:43.400]  我們看到不斷有建築公司的倒閉
[00:10:43.400 --> 00:10:45.240]  其實都是很大的一件事
[00:10:45.240 --> 00:10:48.680]  我們覺得原來香港人最擔心的就是經濟的下行
[00:10:48.680 --> 00:10:50.480]  再加上政府的財政赤字
[00:10:50.480 --> 00:10:54.280]  過去那兩年埋了單都達到1000億
[00:10:54.280 --> 00:10:58.320]  我們都會擔心自己是否能夠再有自己的工作
[00:10:58.320 --> 00:11:00.520]  是否再承擔自己的居所
[00:11:00.520 --> 00:11:02.800]  是否再承擔自己退休的生活
[00:11:02.800 --> 00:11:06.520]  有時候都會很擔心很徬徨
[00:11:06.520 --> 00:11:08.760]  所以今天首先看第一件事就是
[00:11:08.760 --> 00:11:10.520]  《聖經》在《針研》裏面
[00:11:10.520 --> 00:11:12.160]  世界怎樣看貧窮
[00:11:12.160 --> 00:11:13.800]  究竟寫到出來
[00:11:13.800 --> 00:11:17.800]  其實這些擔心和《針研》是一致的
[00:11:17.800 --> 00:11:19.040]  《針研》講得很杜獄
[00:11:19.040 --> 00:11:21.360]  《針研》很多經文講到貧窮
[00:11:21.360 --> 00:11:23.640]  不單止限制了我們的理想
[00:11:23.640 --> 00:11:25.960]  不單止限制了我們的理解和想像
[00:11:25.960 --> 00:11:29.480]  最主要限制了我們的人際的關係
[00:11:29.480 --> 00:11:33.440]  裏面很多節《針研》都講到貧窮的壓迫性
[00:11:33.440 --> 00:11:34.560]  不過我想首先講
[00:11:34.560 --> 00:11:36.000]  它講貧窮好的一件事
[00:11:36.000 --> 00:11:38.000]  看看大家經歷過沒有
[00:11:38.000 --> 00:11:43.960]  它說「聰明的貧窮人看透有錢人的自以為是」
[00:11:43.960 --> 00:11:45.280]  在《針研》28章11節
[00:11:45.280 --> 00:11:47.640]  它說「有錢人自以為有智慧
[00:11:47.640 --> 00:11:51.200]  但聰明的貧寒人能看穿他」
[00:11:51.200 --> 00:11:52.480]  講貧窮是一件好事
[00:11:52.480 --> 00:11:53.840]  就是你窮得久
[00:11:53.840 --> 00:11:56.400]  你看得透世情
[00:11:56.400 --> 00:11:58.320]  大家試過沒有?
[00:11:58.320 --> 00:11:59.040]  試過了
[00:11:59.040 --> 00:12:00.160]  見到很多人都點頭
[00:12:00.160 --> 00:12:01.840]  都窮過一輪
[00:12:01.840 --> 00:12:03.360]  它說你貧窮
[00:12:03.360 --> 00:12:04.160]  你窮得久
[00:12:04.160 --> 00:12:06.080]  你會看透世情
[00:12:06.080 --> 00:12:08.000]  大家記得在《路德記》
[00:12:08.000 --> 00:12:10.760]  有個一貧如洗的拿俄米
[00:12:10.760 --> 00:12:11.920]  他很厲害
[00:12:11.920 --> 00:12:16.280]  他看見他的媳婦路德和波亞斯在和場上
[00:12:16.280 --> 00:12:17.800]  他聽回她的對話
[00:12:17.800 --> 00:12:19.400]  路德就這樣說
[00:12:19.400 --> 00:12:21.160]  他說這個貧窮的女人很聰明
[00:12:21.160 --> 00:12:22.840]  女兒等著吧
[00:12:22.840 --> 00:12:25.160]  看這事結果如何
[00:12:25.160 --> 00:12:28.160]  因為那人今日不辦妥這事
[00:12:28.160 --> 00:12:29.480]  必不罷休
[00:12:29.480 --> 00:12:30.840]  說他看透波亞斯
[00:12:30.840 --> 00:12:34.400]  一定今天處理了他要娶老婆的這件事
[00:12:34.400 --> 00:12:38.040]  這個路德就得到他的安慰
[00:12:38.040 --> 00:12:39.640]  可以安靜等候
[00:12:39.640 --> 00:12:41.920]  因為這個拿俄米雖然窮
[00:12:41.920 --> 00:12:44.720]  他看透了富波亞斯
[00:12:44.720 --> 00:12:46.400]  事情也正如他所想
[00:12:46.400 --> 00:12:47.560]  這樣發生
[00:12:47.560 --> 00:12:48.960]  這個唯一的好處
[00:12:48.960 --> 00:12:50.160]  好像在《針研》說
[00:12:50.160 --> 00:12:51.640]  大家經歷過這個好處
[00:12:51.640 --> 00:12:54.040]  就不用留在這個境況裡面
[00:12:54.040 --> 00:12:56.680]  我們看看貧窮有什麼艱難
[00:12:56.680 --> 00:12:58.720]  貧窮的真貌是怎樣呢?
[00:12:58.720 --> 00:13:00.320]  在《針研》書十章十五節說
[00:13:00.320 --> 00:13:04.240]  貧寒人的貧乏使他敗壞
[00:13:04.240 --> 00:13:06.040]  敗壞不是道德性的
[00:13:06.040 --> 00:13:07.520]  而是毀壞的
[00:13:07.520 --> 00:13:08.360]  毀壞性
[00:13:08.360 --> 00:13:10.760]  窮得久整個人都被毀壞
[00:13:10.760 --> 00:13:13.800]  大家好像都沒有經歷過
[00:13:13.800 --> 00:13:15.800]  看見大家的樣子都很冷靜
[00:13:15.800 --> 00:13:19.520]  證明大家都可以處於一個很好的境況
[00:13:19.520 --> 00:13:20.680]  繼續講下去
[00:13:20.680 --> 00:13:22.240]  大家看看是不是真的
[00:13:22.240 --> 00:13:24.640]  在《針研》書十四章二十節說
[00:13:24.640 --> 00:13:27.720]  窮乏人連淪捨也恨他
[00:13:27.720 --> 00:13:29.040]  即是隔壁屋都憎恨你
[00:13:29.040 --> 00:13:29.920]  你窮得久
[00:13:29.920 --> 00:13:31.480]  十八章二十三節
[00:13:31.480 --> 00:13:33.160]  窮乏人說哀求的話
[00:13:33.160 --> 00:13:35.560]  有錢人卻用威嚇的話回答
[00:13:35.560 --> 00:13:38.040]  有錢人是會威嚇你
[00:13:38.040 --> 00:13:40.120]  還有我們今天讀的經文
[00:13:40.120 --> 00:13:41.920]  有錢人管轄窮乏人
[00:13:41.920 --> 00:13:45.360]  欠債的事債主的僕人
[00:13:45.360 --> 00:13:49.200]  原來你窮就整天隔壁屋不理你
[00:13:49.200 --> 00:13:51.200]  不過你只聽見有錢人的威嚇
[00:13:51.200 --> 00:13:53.600]  我們上前一星期看見
[00:13:53.600 --> 00:13:56.480]  習近平司機見特朗普的時候
[00:13:56.480 --> 00:13:57.680]  我們有感受到
[00:13:57.680 --> 00:14:00.720]  原來你問人拿錢是很艱難的
[00:14:00.720 --> 00:14:02.280]  真的好像《針研》所說
[00:14:02.280 --> 00:14:04.280]  是聽見那種威嚇
[00:14:04.280 --> 00:14:06.400]  十九章第四節繼續說
[00:14:06.400 --> 00:14:09.120]  財富使朋友增多
[00:14:09.120 --> 00:14:12.920]  貧寒人連僅有的朋友也離棄他
[00:14:12.920 --> 00:14:14.840]  淪捨不要你
[00:14:14.840 --> 00:14:16.040]  朋友離開你
[00:14:16.040 --> 00:14:18.040]  所以朋友一定少
[00:14:18.040 --> 00:14:20.040]  窮得久
[00:14:20.040 --> 00:14:21.560]  中國人有句說話
[00:14:21.560 --> 00:14:23.560]  富在深山有什麼
[00:14:23.560 --> 00:14:25.720]  富在深山有怨
[00:14:25.720 --> 00:14:27.720]  窮在路邊又如何
[00:14:27.720 --> 00:14:29.720]  我們都知道
[00:14:29.720 --> 00:14:33.400]  我們都經歷過
[00:14:33.400 --> 00:14:35.880]  爸爸向人借錢
[00:14:35.880 --> 00:14:37.880]  就好像習近平司機見特朗普
[00:14:37.880 --> 00:14:39.880]  那些艱難的日子
[00:14:39.880 --> 00:14:41.160]  沒有朋友不單止
[00:14:41.160 --> 00:14:44.880]  《針研》說窮乏人連兄弟也恨他
[00:14:44.880 --> 00:14:47.480]  何況朋友更是遠離他
[00:14:47.480 --> 00:14:48.680]  你也不要怪朋友
[00:14:48.680 --> 00:14:50.280]  做兄弟也不想見到你
[00:14:50.280 --> 00:14:51.280]  你窮得久
[00:14:51.280 --> 00:14:52.880]  他用言語追隨
[00:14:52.880 --> 00:14:53.880]  他們卻不在
[00:14:53.880 --> 00:14:54.880]  你不斷追你的兄弟
[00:14:54.880 --> 00:14:55.880]  你的兄弟也害怕了
[00:14:55.880 --> 00:14:57.880]  你也走不透了
[00:14:57.880 --> 00:14:59.880]  原來自家兄弟也害怕他
[00:14:59.880 --> 00:15:02.360]  所以有錢人管轄窮乏人
[00:15:02.360 --> 00:15:05.360]  欠債的是債主的僕人
[00:15:05.360 --> 00:15:07.360]  這是世人所看貧窮的真相
[00:15:07.360 --> 00:15:08.360]  《針研》也寫出
[00:15:08.360 --> 00:15:11.880]  很真實、很委懷性、很壓迫性
[00:15:11.880 --> 00:15:13.880]  淪捨兄弟朋友
[00:15:13.880 --> 00:15:14.880]  不是遠離你
[00:15:14.880 --> 00:15:15.880]  就是憎恨你
[00:15:15.880 --> 00:15:17.880]  反而你身邊有什麼人呢?
[00:15:17.880 --> 00:15:19.880]  就是債主和有錢人的威嚇
[00:15:19.880 --> 00:15:21.880]  經常來找你
[00:15:21.880 --> 00:15:23.880]  貧窮的人也經歷過
[00:15:23.880 --> 00:15:25.880]  這種富在深山、有怨親
[00:15:25.880 --> 00:15:27.880]  窮在路邊、沒有人民的境況
[00:15:27.880 --> 00:15:30.880]  所以聖經絕對不是浪漫貧窮
[00:15:30.880 --> 00:15:32.880]  我小時候接受的教育
[00:15:32.880 --> 00:15:34.880]  就是貧下階層是好的
[00:15:34.880 --> 00:15:36.880]  有錢人是要被打倒的
[00:15:36.880 --> 00:15:38.880]  但是在聖經新舊約
[00:15:38.880 --> 00:15:40.880]  從來沒有要求信徒
[00:15:40.880 --> 00:15:42.880]  特別無緣無故
[00:15:42.880 --> 00:15:44.880]  自己搞到自己貧窮
[00:15:44.880 --> 00:15:46.880]  因為貧窮本身不是神的心意
[00:15:46.880 --> 00:15:47.880]  聖經反而說
[00:15:47.880 --> 00:15:50.880]  神是厚賜百物給我們享受的
[00:15:50.880 --> 00:15:53.880]  所以聖經不是說我們要無顧貧窮
[00:15:53.880 --> 00:15:56.880]  但是聖經確是看見貧窮的欺壓性
[00:15:56.880 --> 00:16:00.880]  聖經也看得見貧窮不是必然和不可以改變的
[00:16:00.880 --> 00:16:02.880]  因為這不是上帝最終的心意
[00:16:02.880 --> 00:16:04.880]  所以我們面對貧窮
[00:16:04.880 --> 00:16:06.880]  是有責任改變的
[00:16:06.880 --> 00:16:09.880]  固然,精準扶貧是很重要
[00:16:09.880 --> 00:16:12.880]  單親長者和劏房很需要幫助
[00:16:12.880 --> 00:16:14.880]  但是如果畫出一條貧窮線
[00:16:14.880 --> 00:16:16.880]  香港有130多萬人
[00:16:16.880 --> 00:16:18.880]  活在貧窮線下面
[00:16:18.880 --> 00:16:19.880]  我們都需要留意
[00:16:19.880 --> 00:16:22.880]  這130多萬市民所面對的艱難
[00:16:22.880 --> 00:16:24.880]  甚至我們身邊的親戚朋友
[00:16:24.880 --> 00:16:26.880]  都會有這樣的朋友
[00:16:26.880 --> 00:16:29.880]  攻堅解決千萬戶絕對貧困的家庭
