
[00:00:00.000 --> 00:00:02.000]  我Pow Pow起頭就是
[00:10:39.000 --> 00:10:41.000]  開始明顯地將福音轉向了
[00:10:41.000 --> 00:10:45.000]  向外邦人傳福音這個方向
[00:10:45.000 --> 00:10:47.000]  二十一節那裡這樣說
[00:10:47.000 --> 00:10:50.000]  主的手與他們同在
[00:10:50.000 --> 00:10:52.000]  主的手是強調
[00:10:52.000 --> 00:10:57.000]  主耶和華神在行使祂自己的權威
[00:10:57.000 --> 00:11:00.000]  將這個事成就
[00:11:00.000 --> 00:11:03.000]  就好像小徒行傳七章五十節所說的
[00:11:03.000 --> 00:11:08.000]  這一切不是都是我手所造成的嗎?
[00:11:08.000 --> 00:11:13.000]  安提亞是耶路撒冷以外
[00:11:13.000 --> 00:11:16.000]  福音工作建立的第一個
[00:11:16.000 --> 00:11:19.000]  第一個很重要的據點的地方
[00:11:19.000 --> 00:11:22.000]  就如有些學者所說
[00:11:22.000 --> 00:11:28.000]  這個教會是向外邦人宣教的發源地
[00:11:28.000 --> 00:11:30.000]  在這個背景之下
[00:11:30.000 --> 00:11:32.000]  巴拿巴再次出現
[00:11:32.000 --> 00:11:36.000]  請大家一起讀出十一章二十二至二十四節
[00:11:36.000 --> 00:11:41.000]  二十二節這裡叫耶路撒冷的群體是教會
[00:11:41.000 --> 00:11:44.000]  很明顯教會群體已經正式成形了
[00:11:44.000 --> 00:11:46.000]  是有組織架構的
[00:11:46.000 --> 00:11:48.000]  不再是以前散散落落的群人
[00:11:48.000 --> 00:11:50.000]  隨意性的聚會
[00:11:50.000 --> 00:11:53.000]  這個組織的總部當然就在耶路撒冷
[00:11:53.000 --> 00:11:54.000]  是發源地
[00:11:54.000 --> 00:11:59.000]  安提亞就是一個突然出現的分堂
[00:11:59.000 --> 00:12:01.000]  面對這個分堂
[00:12:01.000 --> 00:12:04.000]  耶路撒冷總會不太放心
[00:12:04.000 --> 00:12:06.000]  不知道安提亞教會信誠如何
[00:12:06.000 --> 00:12:09.000]  這個想法是正常的
[00:12:09.000 --> 00:12:11.000]  所以就派巴拿巴過去
[00:12:11.000 --> 00:12:14.000]  巴拿巴就好像皇帝猜出來的陰差大臣
[00:12:14.000 --> 00:12:17.000]  去視察一下安提亞教會的情況
[00:12:17.000 --> 00:12:20.000]  巴拿巴觀察完之後
[00:12:20.000 --> 00:12:22.000]  他有什麼反應
[00:12:22.000 --> 00:12:24.000]  二十三節說
[00:12:24.000 --> 00:12:26.000]  他看見神
[00:12:26.000 --> 00:12:28.000]  他就歡喜
[00:12:28.000 --> 00:12:30.000]  歡喜什麼
[00:12:30.000 --> 00:12:31.000]  我打出來的
[00:12:31.000 --> 00:12:34.000]  看見神所賜的恩
[00:12:34.000 --> 00:12:36.000]  他歡喜
[00:12:36.000 --> 00:12:39.000]  就這麼簡單
[00:12:39.000 --> 00:12:41.000]  容易做嗎
[00:12:41.000 --> 00:12:46.000]  其實是看他有什麼心態
[00:12:46.000 --> 00:12:49.000]  他有沒有任何私心
[00:12:49.000 --> 00:12:53.000]  巴拿巴來到別人的教會
[00:12:53.000 --> 00:12:56.000]  看見別人的教會比自己的教會興旺
[00:12:56.000 --> 00:13:00.000]  心裡會不會有些酸酸的不舒服呢
[00:13:00.000 --> 00:13:05.000]  又或者巴拿巴會不會有一些私心
[00:13:05.000 --> 00:13:08.000]  藉著我們總會差派來的身份
[00:13:08.000 --> 00:13:12.000]  趁機搶別人的地盤呢
[00:13:12.000 --> 00:13:16.000]  聽聞英國有些類近的事發生了
[00:13:16.000 --> 00:13:22.000]  小心一切上帝看在眼內
[00:13:22.000 --> 00:13:26.000]  巴拿巴沒有酸味
[00:13:26.000 --> 00:13:29.000]  也沒有雀巢溝漸
[00:13:29.000 --> 00:13:31.000]  只是歡喜快樂
[00:13:31.000 --> 00:13:36.000]  因為他的焦點只是看到神所賜的恩
[00:13:36.000 --> 00:13:38.000]  不是他自己
[00:13:38.000 --> 00:13:40.000]  焦點是神那裡
[00:13:40.000 --> 00:13:42.000]  是人自己
[00:13:42.000 --> 00:13:44.000]  不單只是歡喜
[00:13:44.000 --> 00:13:49.000]  巴拿巴馬上展現他安慰之子的優良品性
[00:13:49.000 --> 00:13:51.000]  勸眾人要立定心智
[00:13:51.000 --> 00:13:55.000]  恆久靠主
[00:13:55.000 --> 00:13:57.000]  為什麼可以這樣做呢
[00:13:57.000 --> 00:14:01.000]  二十四節就開始解釋這個原因
[00:14:01.000 --> 00:14:04.000]  巴拿巴是個好人
[00:14:04.000 --> 00:14:06.000]  是個好人
[00:14:06.000 --> 00:14:09.000]  這樣是個好人足不足夠
[00:14:09.000 --> 00:14:12.000]  當然你知我知一定不足夠
[00:14:12.000 --> 00:14:13.000]  說真的
[00:14:13.000 --> 00:14:15.000]  有時你們會不會覺得自己都幾好人
[00:14:15.000 --> 00:14:17.000]  好像我這樣
[00:14:17.000 --> 00:14:18.000]  真的
[00:14:18.000 --> 00:14:21.000]  有時有時候我都覺得自己是幾好人
[00:14:21.000 --> 00:14:24.000]  但我不是全天候的好人
[00:14:24.000 --> 00:14:31.000]  兩個月前我真的做了一個非常不好人的懷見證
[00:14:31.000 --> 00:14:32.000]  那天放假
[00:14:32.000 --> 00:14:37.000]  趁著放假就在家附近要購置一些日常鎖水
[00:14:37.000 --> 00:14:40.000]  忽然間在街上
[00:14:40.000 --> 00:14:44.000]  有一位女士用普通話和我說話
[00:14:44.000 --> 00:14:46.000]  你知最近騙案多了
[00:14:46.000 --> 00:14:50.000]  聽到普通話我就馬上有些防範的心
[00:14:50.000 --> 00:14:55.000]  那位女士說她跟一個新加坡朋友來到附近
[00:14:55.000 --> 00:14:58.000]  其實聽起來真的不像內地口音
[00:14:58.000 --> 00:15:01.000]  是有些東南亞口音
[00:15:01.000 --> 00:15:03.000]  聽起來更害怕
[00:15:03.000 --> 00:15:05.000]  你知東南亞有KK園
[00:15:05.000 --> 00:15:09.000]  然後問她是否想問路
[00:15:09.000 --> 00:15:14.000]  這時候她說我想要兩瓶水
[00:15:14.000 --> 00:15:19.000]  突然間我就好像發現壞人的真面目
[00:15:19.000 --> 00:15:21.000]  馬上撒開她
[00:15:21.000 --> 00:15:23.000]  我真的這樣做
[00:15:23.000 --> 00:15:26.000]  撒手拒絕然後走開
[00:15:26.000 --> 00:15:28.000]  走開之後
[00:15:28.000 --> 00:15:30.000]  我很快問自己
[00:15:30.000 --> 00:15:32.000]  我為何這麼決絕
[00:15:32.000 --> 00:15:39.000]  我過去不是曾經被陌生人幫助過嗎
[00:15:39.000 --> 00:15:43.000]  原來我原本沒有這麼壞
[00:15:43.000 --> 00:15:45.000]  我是好人一個
[00:15:45.000 --> 00:15:49.000]  我以前真的沒有同情心
[00:15:49.000 --> 00:15:53.000]  我只是回到香港之後才這樣
[00:15:53.000 --> 00:15:56.000]  只是因為聽了普通話才這樣
[00:15:56.000 --> 00:15:58.000]  耶穌都說過
[00:15:58.000 --> 00:16:00.000]  因為不法的事增多
[00:16:00.000 --> 00:16:03.000]  許多人的愛心漸漸冷淡
[00:16:03.000 --> 00:16:06.000]  馬太福音24章12節
[00:16:06.000 --> 00:16:08.000]  理由是千萬個
[00:16:08.000 --> 00:16:10.000]  道理在我這裡
[00:16:10.000 --> 00:16:12.000]  全部贏了
[00:16:12.000 --> 00:16:16.000]  只是我知道理由只是藉口
[00:16:16.000 --> 00:16:19.000]  道理看你何時拿來用
[00:16:19.000 --> 00:16:22.000]  就是好道理
[00:16:22.000 --> 00:16:27.000]  真的香港的環境令我變成這樣嗎
[00:16:27.000 --> 00:16:28.000]  試想想
[00:16:28.000 --> 00:16:33.000]  如果你去到不少人都覺得是你的第二故鄉的地方
[00:16:33.000 --> 00:16:36.000]  你會不會都是這麼好人呢
[00:16:36.000 --> 00:16:39.000]  或者說廣東話
[00:16:39.000 --> 00:16:40.000]  又或者說英文
[00:16:40.000 --> 00:16:43.000]  會不會不是騙你
[00:16:43.000 --> 00:16:48.000]  我看過很多網上情人的英文信
[00:16:48.000 --> 00:16:51.000]  騙不少人
[00:16:51.000 --> 00:16:54.000]  不要再解釋了
[00:16:54.000 --> 00:16:56.000]  我只是騙我自己
[00:16:56.000 --> 00:16:59.000]  我不能夠以外面這個世界
[00:16:59.000 --> 00:17:02.000]  來掩飾我裡面的邪惡
[00:17:02.000 --> 00:17:05.000]  我實實在在很無情地
[00:17:05.000 --> 00:17:10.000]  決絕拒絕施予一瓶涼水
[00:17:10.000 --> 00:17:15.000]  做了一個壞見證
[00:17:15.000 --> 00:17:17.000]  我怕做壞見證
[00:17:17.000 --> 00:17:19.000]  但偏偏不斷做壞見證
[00:17:19.000 --> 00:17:20.000]  我不想的
[00:17:20.000 --> 00:17:22.000]  但我沒辦法控制我自己
[00:17:22.000 --> 00:17:24.000]  我所願意的我並不去做
[00:17:24.000 --> 00:17:26.000]  我所恨惡的我反倒去做
[00:17:26.000 --> 00:17:28.000]  我真是苦
[00:17:28.000 --> 00:17:30.000]  保羅也這麼說
[00:17:30.000 --> 00:17:33.000]  更苦的是我作為教牧
[00:17:33.000 --> 00:17:37.000]  懂得教人不懂得教自己
[00:17:37.000 --> 00:17:39.000]  十足一個虛偽的法利賽人
[00:17:39.000 --> 00:17:43.000]  有時我真的想馬上從你們面前消失
[00:17:43.000 --> 00:17:47.000]  免得我再羞辱主名
[00:17:47.000 --> 00:17:48.000]  拆開來說
[00:17:48.000 --> 00:17:50.000]  怎樣也好
[00:17:50.000 --> 00:17:51.000]  下次見到我不好的地方
[00:17:51.000 --> 00:17:55.000]  說明我只是一個凡人
[00:17:55.000 --> 00:17:58.000]  你們信的不是凡人
[00:17:58.000 --> 00:18:01.000]  是人子耶穌基督
[00:18:01.000 --> 00:18:03.000]  不要讓我這個凡人
[00:18:03.000 --> 00:18:10.000]  叛倒每一個都要專注在主耶穌基督身上
[00:18:10.000 --> 00:18:12.000]  事後聖靈一直提醒
[00:18:12.000 --> 00:18:14.000]  我心裡面一直都抓住抓住
[00:18:14.000 --> 00:18:17.000]  我恨不得馬上去再見那位女士
[00:18:17.000 --> 00:18:19.000]  然後馬上買兩瓶水給她
[00:18:19.000 --> 00:18:22.000]  可以改正我的行為
[00:18:22.000 --> 00:18:24.000]  我想被人騙又如何
[00:18:24.000 --> 00:18:26.000]  最多是兩瓶水
[00:18:26.000 --> 00:18:28.000]  始終找不到那位女士
[00:18:28.000 --> 00:18:32.000]  我內心一直難受了幾個星期
[00:18:32.000 --> 00:18:33.000]  聽起來很無聊
[00:18:33.000 --> 00:18:35.000]  你想多了
[00:18:35.000 --> 00:18:37.000]  小心上壞路
[00:18:37.000 --> 00:18:39.000]  不想更壞
[00:18:39.000 --> 00:18:41.000]  如果不接受聖靈不斷提醒
[00:18:41.000 --> 00:18:43.000]  我們仍然會不斷錯下去
[00:18:43.000 --> 00:18:48.000]  繼續羞辱主名
[00:18:48.000 --> 00:18:51.000]  所以單單做一個好人不足夠
[00:18:51.000 --> 00:18:54.000]  更重要的是我們要給聖靈充滿
[00:18:54.000 --> 00:18:59.000]  要做一個聖靈充滿有信心的好人
[00:18:59.000 --> 00:19:04.000]  巴拿巴就是一個滿有聖靈和信心的好人
[00:19:04.000 --> 00:19:06.000]  結果是怎樣
[00:19:06.000 --> 00:19:10.000]  有許多人歸服了主
[00:19:10.000 --> 00:19:14.000]  興旺絕對不是人的工作
[00:19:14.000 --> 00:19:16.000]  只是憑著信心
[00:19:16.000 --> 00:19:18.000]  信服聖靈
[00:19:18.000 --> 00:19:21.000]  才會帶來任何事工的興旺
[00:19:21.000 --> 00:19:23.000]  這是上帝的工作
[00:19:23.000 --> 00:19:25.000]  讓我們給上帝掌聲
[00:19:25.000 --> 00:19:33.000]  憑著信心憑著聖靈
[00:19:33.000 --> 00:19:37.000]  就是這樣巴拿巴帶了許多人歸服主名
[00:19:37.000 --> 00:19:39.000]  反映我們生命
[00:19:39.000 --> 00:19:43.000]  我也希望我們身邊的人能夠信主得救
[00:19:43.000 --> 00:19:46.000]  但是我們有沒有活出一個謙卑信服
[00:19:46.000 --> 00:19:49.000]  願意接受提醒
[00:19:49.000 --> 00:19:53.000]  以至能夠滿有聖靈和信心的生活呢
[00:19:53.000 --> 00:19:59.000]  好人巴拿巴滿有聖靈和信心
[00:19:59.000 --> 00:20:01.000]  不單止令事工興旺
[00:20:01.000 --> 00:20:05.000]  也栽培出好童工保羅
[00:20:05.000 --> 00:20:09.000]  請大家一起讀出25至26節
[00:20:09.000 --> 00:20:14.000]  25節那裡說巴拿巴往大素去找保羅
[00:20:14.000 --> 00:20:16.000]  如果你熟悉《士郎傳》
[00:20:16.000 --> 00:20:18.000]  大家都知道素羅即是保羅
[00:20:18.000 --> 00:20:22.000]  信主之後其實情況非常不妥當
[00:20:22.000 --> 00:20:24.000]  簡直是警方堪虞
[00:20:24.000 --> 00:20:26.000]  作為大祭司的前打手
[00:20:26.000 --> 00:20:30.000]  現在成為猶太人眼中的掩滯
[00:20:30.000 --> 00:20:34.000]  信徒基督徒也都不信他
[00:20:34.000 --> 00:20:36.000]  會不會無間道
[00:20:36.000 --> 00:20:37.000]  雙重間諜
[00:20:37.000 --> 00:20:39.000]  信錯就死
