
[00:00:00.000 --> 00:00:02.000]  大家好大家好
[00:01:26.000 --> 00:01:28.000]  都好難捱喎, 我講真一句
[00:01:28.000 --> 00:01:30.000]  有啲人可能
[00:01:30.000 --> 00:01:32.000]  睇多啲嘅
[00:01:32.000 --> 00:01:34.000]  佢話, 我希望呢
[00:01:34.000 --> 00:01:36.000]  呢個世界真係唔好有打仗
[00:01:36.000 --> 00:01:38.000]  即係打仗呢, 真係好可怕
[00:01:38.000 --> 00:01:40.000]  相信呢每一個
[00:01:40.000 --> 00:01:42.000]  人呢心裏面呢
[00:01:42.000 --> 00:01:44.000]  都有唔同嘅盼望
[00:01:44.000 --> 00:01:46.000]  盼望呢可以指
[00:01:46.000 --> 00:01:48.000]  指到呢係希望
[00:01:48.000 --> 00:01:50.000]  或者係上望
[00:01:50.000 --> 00:01:52.000]  盼望呢係好能夠
[00:01:52.000 --> 00:01:54.000]  反映人心裏面
[00:01:54.000 --> 00:01:56.000]  好想要嗰樣嘢
[00:01:56.000 --> 00:01:58.000]  好想要呢, 想成日所諗嘅
[00:01:58.000 --> 00:02:00.000]  想望, 咁有啲人嘅
[00:02:00.000 --> 00:02:02.000]  想望呢就係好簡單
[00:02:02.000 --> 00:02:04.000]  我搵到份好公, 或者我搵到個
[00:02:04.000 --> 00:02:06.000]  好老公咁樣
[00:02:06.000 --> 00:02:08.000]  可能有啲人係會咁樣
[00:02:08.000 --> 00:02:10.000]  咁呢啱啱就係
[00:02:10.000 --> 00:02:12.000]  即係呢個疫情
[00:02:12.000 --> 00:02:14.000]  咁我都相信
[00:02:14.000 --> 00:02:16.000]  呢度有高中嘅
[00:02:16.000 --> 00:02:18.000]  弟兄姊妹
[00:02:18.000 --> 00:02:20.000]  啱啱DSE就出咗一啲新嘅
[00:02:20.000 --> 00:02:22.000]  指引喎, 咁又話
[00:02:22.000 --> 00:02:24.000]  唔畀考, 即係唔
[00:02:24.000 --> 00:02:26.000]  有疫, 即係檢驗咗陽性
[00:02:26.000 --> 00:02:28.000]  係唔畀考試㗎嘛
[00:02:28.000 --> 00:02:30.000]  咁呢即係同啲
[00:02:30.000 --> 00:02:32.000]  清少啲弟兄姊妹去傾開計
[00:02:32.000 --> 00:02:34.000]  咁就咁就講
[00:02:34.000 --> 00:02:36.000]  即係傾下計咁樣
[00:02:36.000 --> 00:02:38.000]  佢哋即係我知道呢
[00:02:38.000 --> 00:02:40.000]  考DSE嘅人真係好想去考試
[00:02:40.000 --> 00:02:42.000]  因為佢準備咗幾年都係為咗
[00:02:42.000 --> 00:02:44.000]  呢個試, 嚟到入大學
[00:02:44.000 --> 00:02:46.000]  咁話真係如果
[00:02:46.000 --> 00:02:48.000]  真係中咗唔知點呀
[00:02:48.000 --> 00:02:50.000]  咁即係傾開計當中
[00:02:50.000 --> 00:02:52.000]  原來而家呢市面
[00:02:52.000 --> 00:02:54.000]  上高呢有啲係
[00:02:54.000 --> 00:02:56.000]  必陰性喎, 知唔知架大家
[00:02:56.000 --> 00:02:58.000]  唔知呀, 知唔知呀
[00:02:58.000 --> 00:03:00.000]  有啲必陰性喎, 即係驗極都係
[00:03:00.000 --> 00:03:02.000]  陰性喎, 咁樣
[00:03:02.000 --> 00:03:04.000]  買嗰啲去驗咪得囉, 好容易
[00:03:04.000 --> 00:03:06.000]  嘅咋, 咁
[00:03:06.000 --> 00:03:08.000]  其實聽落就好搞笑啦
[00:03:08.000 --> 00:03:10.000]  而且確係, 即係我哋呢
[00:03:10.000 --> 00:03:12.000]  呢支人呢其實好多時都
[00:03:12.000 --> 00:03:14.000]  係咁, 即係好想做一樣嘢
[00:03:14.000 --> 00:03:16.000]  我哋嘅目標係嗰樣嘢, 就會將
[00:03:16.000 --> 00:03:18.000]  呢啲呢, 即係本身唔啱嘅嘢
[00:03:18.000 --> 00:03:20.000]  去合理化咗佢
[00:03:20.000 --> 00:03:22.000]  甚至乎呢, 即係
[00:03:22.000 --> 00:03:24.000]  諗諗下呢自己去迷失咗, 諗緊
[00:03:24.000 --> 00:03:26.000]  啲乜嘢呢, 可能都唔知嘅
[00:03:26.000 --> 00:03:28.000]  咁有啲人嘅盼望
[00:03:28.000 --> 00:03:30.000]  就係得到自己想要嘅嘢啦
[00:03:30.000 --> 00:03:32.000]  咁認為呢
[00:03:32.000 --> 00:03:34.000]  即係能夠得到呢樣嘢
[00:03:34.000 --> 00:03:36.000]  就能夠滿足到自己
[00:03:36.000 --> 00:03:38.000]  可能呢呢啲呢就係佢
[00:03:38.000 --> 00:03:40.000]  暫時喺困難裏面嘅出路
[00:03:40.000 --> 00:03:44.000]  我準備呢一個主題
[00:03:44.000 --> 00:03:46.000]  我呢陣時呢, 即係睇過一啲
[00:03:46.000 --> 00:03:48.000]  關於盼望嘅文章
[00:03:48.000 --> 00:03:50.000]  咁我喺度呢即係
[00:03:50.000 --> 00:03:52.000]  都同大家分享一下, 嗰啲文章
[00:03:52.000 --> 00:03:54.000]  都係討論緊呢我哋
[00:03:54.000 --> 00:03:56.000]  作為基督徒有嘅盼望
[00:03:56.000 --> 00:03:58.000]  係啲乜嘢, 咁我覺得都幾好嘅
[00:03:58.000 --> 00:04:00.000]  都幾深我覺得, 我就唔係
[00:04:00.000 --> 00:04:02.000]  完全都真係睇得明
[00:04:02.000 --> 00:04:04.000]  不過我同大家分享下
[00:04:04.000 --> 00:04:06.000]  我讀出嚟
[00:04:06.000 --> 00:04:08.000]  基督徒盼望呢一種本質呢
[00:04:08.000 --> 00:04:10.000]  就係與人直接嘅
[00:04:10.000 --> 00:04:12.000]  感受呢係背道而馳
[00:04:12.000 --> 00:04:14.000]  係由堅韌
[00:04:14.000 --> 00:04:16.000]  同埋毅力呢
[00:04:16.000 --> 00:04:18.000]  所塑造
[00:04:18.000 --> 00:04:20.000]  呢一種堅韌同埋毅力
[00:04:20.000 --> 00:04:22.000]  正係當下流行文化
[00:04:22.000 --> 00:04:24.000]  對盼望圈嚴重
[00:04:24.000 --> 00:04:26.000]  所嚴重缺失嘅
[00:04:26.000 --> 00:04:28.000]  基督徒嘅盼望
[00:04:28.000 --> 00:04:30.000]  唔係迴避, 而係
[00:04:30.000 --> 00:04:32.000]  衝向世界嘅
[00:04:32.000 --> 00:04:34.000]  苦難同埋痛苦
[00:04:34.000 --> 00:04:36.000]  呢篇文章呢講緊呢
[00:04:36.000 --> 00:04:38.000]  盼望, 原來係基督
[00:04:38.000 --> 00:04:40.000]  徒嘅本質嚟
[00:04:40.000 --> 00:04:42.000]  原來我哋人成為咗
[00:04:42.000 --> 00:04:44.000]  基督徒之後就好自然
[00:04:44.000 --> 00:04:46.000]  就會產生
[00:04:46.000 --> 00:04:48.000]  咁就會問點解我哋好似
[00:04:48.000 --> 00:04:50.000]  做做基督徒
[00:04:50.000 --> 00:04:52.000]  我哋好似面對困難
[00:04:52.000 --> 00:04:54.000]  我哋嘅盼望係咪冇咗呢
[00:04:54.000 --> 00:04:56.000]  或者我哋嘅盼望
[00:04:56.000 --> 00:04:58.000]  佢望咗去邊度呢
[00:04:58.000 --> 00:05:00.000]  咁喺準備呢一個
[00:05:00.000 --> 00:05:02.000]  講章嘅過程裏面
[00:05:02.000 --> 00:05:04.000]  咁就好即係令我
[00:05:04.000 --> 00:05:06.000]  再不期然去反思
[00:05:06.000 --> 00:05:08.000]  盼望呢其實係
[00:05:08.000 --> 00:05:10.000]  啲乜嘢
[00:05:10.000 --> 00:05:12.000]  其實係一種感覺
[00:05:12.000 --> 00:05:14.000]  令我哋能夠正面啲
[00:05:14.000 --> 00:05:16.000]  樂觀啲
[00:05:16.000 --> 00:05:18.000]  一種行動
[00:05:18.000 --> 00:05:20.000]  兩樣嘢都係
[00:05:20.000 --> 00:05:22.000]  今日呢我哋
[00:05:22.000 --> 00:05:24.000]  同大家宣講嘅經文
[00:05:24.000 --> 00:05:26.000]  就係喺新約裏面
[00:05:26.000 --> 00:05:28.000]  哥林多前書十章
[00:05:28.000 --> 00:05:30.000]  六至十三節
[00:05:30.000 --> 00:05:32.000]  我哋呢睇下
[00:05:32.000 --> 00:05:34.000]  聖經裏面, 保羅點樣教到我哋
[00:05:34.000 --> 00:05:36.000]  期望係咩
[00:05:36.000 --> 00:05:38.000]  我哋呢個出路係啲乜嘢
[00:05:38.000 --> 00:05:40.000]  今日要睇嘅經文
[00:05:40.000 --> 00:05:42.000]  係哥林多前書十章
[00:05:42.000 --> 00:05:44.000]  六至十三節
[00:05:44.000 --> 00:05:46.000]  陣間我哋會讀嘅
[00:05:46.000 --> 00:05:48.000]  係讀經文之前我想簡單介紹下
[00:05:48.000 --> 00:05:50.000]  哥林多前書
[00:05:50.000 --> 00:05:52.000]  呢一卷書信
[00:05:52.000 --> 00:05:54.000]  哥林多前書其實係一卷書信
[00:05:54.000 --> 00:05:56.000]  就係保羅喺爾弗索
[00:05:56.000 --> 00:05:58.000]  嘅時候寫畀哥林多教會
[00:05:58.000 --> 00:06:00.000]  嘅一封信
[00:06:00.000 --> 00:06:02.000]  而哥林多教會呢
[00:06:02.000 --> 00:06:04.000]  係保羅親手去開托
[00:06:04.000 --> 00:06:06.000]  當其時哥林多係一個城市
[00:06:06.000 --> 00:06:08.000]  商貿非常之發達
[00:06:08.000 --> 00:06:10.000]  我諗呢, 我想像呢
[00:06:10.000 --> 00:06:12.000]  就好似香港咁樣
[00:06:12.000 --> 00:06:14.000]  佢係一個即係
[00:06:14.000 --> 00:06:16.000]  稱為大都會嘅城市
[00:06:16.000 --> 00:06:18.000]  不過佢係一樣嘢呢
[00:06:18.000 --> 00:06:20.000]  就係以不道德嚟到建青
[00:06:20.000 --> 00:06:22.000]  出曬名不道德嘅, 即係都幾奇怪
[00:06:22.000 --> 00:06:24.000]  因為呢, 哥林多城裏面呢
[00:06:24.000 --> 00:06:26.000]  其實呢
[00:06:26.000 --> 00:06:28.000]  有好多嘅神廟
[00:06:28.000 --> 00:06:30.000]  嗰啲參拜者
[00:06:30.000 --> 00:06:32.000]  嗰啲參與其他
[00:06:32.000 --> 00:06:34.000]  神明嘅
[00:06:34.000 --> 00:06:36.000]  偶像嘅參拜者
[00:06:36.000 --> 00:06:38.000]  可以任意咁樣同嗰啲
[00:06:38.000 --> 00:06:40.000]  廟裏面嘅
[00:06:40.000 --> 00:06:42.000]  廟記發生性關係
[00:06:42.000 --> 00:06:44.000]  而且當其時呢
[00:06:44.000 --> 00:06:46.000]  啱啱開始就充斥住呢
[00:06:46.000 --> 00:06:48.000]  好多希臘嘅哲學思潮
[00:06:48.000 --> 00:06:50.000]  咁好多人呢
[00:06:50.000 --> 00:06:52.000]  都會嘅
[00:06:52.000 --> 00:06:54.000]  哲學思潮
[00:06:54.000 --> 00:06:56.000]  哲學思想呢
[00:06:56.000 --> 00:06:58.000]  係高舉嘅知識
[00:06:58.000 --> 00:07:00.000]  就係咁樣好多, 即係多姿多彩嘅文化
[00:07:00.000 --> 00:07:02.000]  裏面呢, 正正影響住
[00:07:02.000 --> 00:07:04.000]  當其時哥林多教會嘅信徒
[00:07:04.000 --> 00:07:06.000]  令到哥林多教會嘅信徒
[00:07:06.000 --> 00:07:08.000]  面對好多嘅試探
[00:07:08.000 --> 00:07:10.000]  產生咗教會裏面
[00:07:10.000 --> 00:07:12.000]  或者係生活裏面好多嘅問題
[00:07:12.000 --> 00:07:14.000]  保羅呢就
[00:07:14.000 --> 00:07:16.000]  特意呢就寫咗呢個
[00:07:16.000 --> 00:07:18.000]  哥林多前後書
[00:07:18.000 --> 00:07:20.000]  寫畀哥林多嘅教會
[00:07:20.000 --> 00:07:22.000]  咁呢我落嚟呢
[00:07:22.000 --> 00:07:24.000]  就會同大家一齊啦
[00:07:24.000 --> 00:07:26.000]  不如你喺鏡頭面前都
[00:07:26.000 --> 00:07:28.000]  同我一齊去讀下呢段經文
[00:07:28.000 --> 00:07:30.000]  係哥林多前書
[00:07:30.000 --> 00:07:32.000]  十章六至十三節
[00:07:32.000 --> 00:07:34.000]  我係由第六節
[00:07:34.000 --> 00:07:36.000]  開始啦
[00:07:36.000 --> 00:07:38.000]  好
[00:07:38.000 --> 00:07:40.000]  呢些事都係我哋嘅尷尬
[00:07:40.000 --> 00:07:42.000]  使我哋唔
[00:07:42.000 --> 00:07:44.000]  要貪戀惡事
[00:07:44.000 --> 00:07:46.000]  像佢哋貪戀過一樣
[00:07:46.000 --> 00:07:48.000]  也不要拜偶像
[00:07:48.000 --> 00:07:50.000]  像佢哋中有些人
[00:07:50.000 --> 00:07:52.000]  曾經拜過
[00:07:52.000 --> 00:07:54.000]  如經上所記
[00:07:54.000 --> 00:07:56.000]  百姓坐下吃喝起來玩樂
[00:07:56.000 --> 00:07:58.000]  我哋不可
[00:07:58.000 --> 00:08:00.000]  犯奸淫
[00:08:00.000 --> 00:08:02.000]  像佢哋中間
[00:08:02.000 --> 00:08:04.000]  有些曾經犯過
[00:08:04.000 --> 00:08:06.000]  一天就倒閉了
[00:08:06.000 --> 00:08:08.000]  二萬三千人
[00:08:08.000 --> 00:08:10.000]  也不可試探主
[00:08:10.000 --> 00:08:12.000]  像佢哋中有些人曾
[00:08:12.000 --> 00:08:14.000]  試探主被射咬死
[00:08:14.000 --> 00:08:16.000]  你哋也不可
[00:08:16.000 --> 00:08:18.000]  發怨言像佢哋中
[00:08:18.000 --> 00:08:20.000]  有些人曾經發過
[00:08:20.000 --> 00:08:22.000]  就被毀滅者所滅
[00:08:22.000 --> 00:08:24.000]  呢些事發生在
[00:08:24.000 --> 00:08:26.000]  他人們身上
[00:08:26.000 --> 00:08:28.000]  要作為尷尬
[00:08:28.000 --> 00:08:30.000]  而且這下來正是
[00:08:30.000 --> 00:08:32.000]  要警戒我們
[00:08:32.000 --> 00:08:34.000]  這末世的人
[00:08:34.000 --> 00:08:36.000]  所以自以為
[00:08:36.000 --> 00:08:38.000]  站得穩的人必須
[00:08:38.000 --> 00:08:40.000]  謹慎免得跌倒
[00:08:40.000 --> 00:08:42.000]  你們所受的考驗
[00:08:42.000 --> 00:08:44.000]  無非是人所
[00:08:44.000 --> 00:08:46.000]  承受得了的
[00:08:46.000 --> 00:08:48.000]  甚至信實的
[00:08:48.000 --> 00:08:50.000]  他不會讓
[00:08:50.000 --> 00:08:52.000]  你們遭受無法承受
[00:08:52.000 --> 00:08:54.000]  的考驗
[00:08:54.000 --> 00:08:56.000]  再受考驗的時候
[00:08:56.000 --> 00:08:58.000]  總會給你們一條出路
[00:08:58.000 --> 00:09:00.000]  讓你們能忍受得了
[00:09:00.000 --> 00:09:02.000]  大英姐妹我們一齊祈禱
[00:09:02.000 --> 00:09:06.000]  慈悲阿天父感謝你
[00:09:06.000 --> 00:09:08.000]  感謝你讓我們一齊
[00:09:08.000 --> 00:09:10.000]  去敬拜你
[00:09:10.000 --> 00:09:12.000]  一齊去聽好你的訊息
[00:09:12.000 --> 00:09:14.000]  我將以下的時間都交上
[00:09:14.000 --> 00:09:16.000]  求主你都讓孩子能夠
[00:09:16.000 --> 00:09:18.000]  講到你所
[00:09:18.000 --> 00:09:20.000]  要我說的說話
[00:09:20.000 --> 00:09:22.000]  讓我去講出所預備的
[00:09:22.000 --> 00:09:24.000]  更加貼心靈引導
[00:09:24.000 --> 00:09:26.000]  大英姐妹能夠聽到他們
[00:09:26.000 --> 00:09:28.000]  應該要聽的
[00:09:28.000 --> 00:09:30.000]  感謝你奉主耶穌德聖命求阿門
[00:09:30.000 --> 00:09:32.000]  我會將哥林多
[00:09:32.000 --> 00:09:34.000]  前後書十章六至
[00:09:34.000 --> 00:09:36.000]  十三節分為兩個重點
[00:09:36.000 --> 00:09:38.000]  第一個重點是由
[00:09:38.000 --> 00:09:40.000]  六節去到十一節
[00:09:40.000 --> 00:09:42.000]  主題就是
[00:09:42.000 --> 00:09:44.000]  信徒要將目光
[00:09:44.000 --> 00:09:46.000]  回轉向神
[00:09:46.000 --> 00:09:48.000]  在第六節
[00:09:48.000 --> 00:09:50.000]  你會見到
[00:09:50.000 --> 00:09:52.000]  保羅就用
[00:09:52.000 --> 00:09:54.000]  開始
[00:09:54.000 --> 00:09:56.000]  是甚麼事呢
[00:09:56.000 --> 00:09:58.000]  其實就要講上文
[00:09:58.000 --> 00:10:00.000]  第十章一至五節
[00:10:00.000 --> 00:10:02.000]  就是保羅
[00:10:02.000 --> 00:10:04.000]  重提昔日以色列人
[00:10:04.000 --> 00:10:06.000]  在出抗爭
[00:10:06.000 --> 00:10:08.000]  期間所發生的
[00:10:08.000 --> 00:10:10.000]  經歷
[00:10:10.000 --> 00:10:12.000]  保羅特別提到
[00:10:12.000 --> 00:10:14.000]  是我們的尷尬
[00:10:14.000 --> 00:10:16.000]  尷尬不是令到
[00:10:16.000 --> 00:10:18.000]  你很尷尬
[00:10:18.000 --> 00:10:20.000]  尷尬的解釋就是
[00:10:20.000 --> 00:10:22.000]  例子就是榜樣
[00:10:22.000 --> 00:10:24.000]  樣板
[00:10:24.000 --> 00:10:26.000]  保羅指出這個重點
[00:10:26.000 --> 00:10:28.000]  目的是要我們
[00:10:28.000 --> 00:10:30.000]  藉著這些事
[00:10:30.000 --> 00:10:32.000]  引以為鑑
[00:10:32.000 --> 00:10:34.000]  這些事
[00:10:34.000 --> 00:10:36.000]  以前以色列人所發生
[00:10:36.000 --> 00:10:38.000]  在抗爭所發生的經歷
[00:10:38.000 --> 00:10:40.000]  引以為鑑
[00:10:40.000 --> 00:10:42.000]  有甚麼嚴重要引以為鑑
[00:10:42.000 --> 00:10:44.000]  我們再看
[00:10:44.000 --> 00:10:46.000]  經文後面就在第六節
[00:10:46.000 --> 00:10:48.000]  開始保羅就連續
[00:10:48.000 --> 00:10:50.000]  用了五個否定詞
[00:10:50.000 --> 00:10:52.000]  不要 must not don't
[00:10:52.000 --> 00:10:54.000]  就是連續
[00:10:54.000 --> 00:10:56.000]  五個否定詞
[00:10:56.000 --> 00:10:58.000]  寫出引以為鑑目的
[00:10:58.000 --> 00:11:00.000]  叫我們不要這樣做
[00:11:00.000 --> 00:11:02.000]  在六至十節裏面
[00:11:02.000 --> 00:11:04.000]  就講不要像他們
[00:11:04.000 --> 00:11:06.000]  就講大兄姐妹
[00:11:06.000 --> 00:11:08.000]  你們不要這樣做
[00:11:08.000 --> 00:11:10.000]  不要像他們
[00:11:10.000 --> 00:11:12.000]  不要像以色列人
[00:11:12.000 --> 00:11:14.000]  就是這樣
[00:11:14.000 --> 00:11:16.000]  在第六節
[00:11:16.000 --> 00:11:18.000]  第一個不要就是這樣
[00:11:18.000 --> 00:11:20.000]  不要貪戀惡事
[00:11:20.000 --> 00:11:22.000]  不是, 不要貪戀惡事
[00:11:22.000 --> 00:11:24.000]  其實就是
[00:11:24.000 --> 00:11:26.000]  在聖經裏面
[00:11:26.000 --> 00:11:28.000]  大多數的情況都是用在負面
[00:11:28.000 --> 00:11:30.000]  根據上文下理
[00:11:30.000 --> 00:11:32.000]  再加上
[00:11:32.000 --> 00:11:34.000]  他在後面黏著
[00:11:34.000 --> 00:11:36.000]  貪戀惡事
[00:11:36.000 --> 00:11:38.000]  其實都不是好事
[00:11:38.000 --> 00:11:40.000]  就是講
[00:11:40.000 --> 00:11:42.000]  很個人的慾望
[00:11:42.000 --> 00:11:44.000]  很想要得到
[00:11:44.000 --> 00:11:46.000]  甚至我講得強烈些
[00:11:46.000 --> 00:11:48.000]  好像不擇手段都想要得到
[00:11:48.000 --> 00:11:50.000]  不過我想告訴你
[00:11:50.000 --> 00:11:52.000]  其實貪戀這個字
[00:11:52.000 --> 00:11:54.000]  其實是中性的
[00:11:54.000 --> 00:11:56.000]  貪戀這個字其實可以解釋
[00:11:56.000 --> 00:11:58.000]  喜歡
[00:11:58.000 --> 00:12:00.000]  或者愛
[00:12:00.000 --> 00:12:02.000]  對有些事
[00:12:02.000 --> 00:12:04.000]  日思夜想
[00:12:04.000 --> 00:12:06.000]  或者很渴望能夠
[00:12:06.000 --> 00:12:08.000]  跟他
[00:12:08.000 --> 00:12:10.000]  例如
[00:12:10.000 --> 00:12:12.000]  好像耶穌曾經都用過這個字
[00:12:12.000 --> 00:12:14.000]  就是很渴望跟那班門徒
[00:12:14.000 --> 00:12:16.000]  再共聚與節的晚餐
[00:12:16.000 --> 00:12:18.000]  其實
[00:12:18.000 --> 00:12:20.000]  這些不是惡事
[00:12:20.000 --> 00:12:22.000]  貪戀這個字其實是中性的
[00:12:22.000 --> 00:12:24.000]  不過我舉個例子
[00:12:24.000 --> 00:12:26.000]  其實大家
[00:12:26.000 --> 00:12:28.000]  都聽過或者看過
[00:12:28.000 --> 00:12:30.000]  全民造星
[00:12:30.000 --> 00:12:34.000]  全民造星看過
[00:12:34.000 --> 00:12:36.000]  全民造星
[00:12:36.000 --> 00:12:38.000]  其實是一個真人騷節目
[00:12:38.000 --> 00:12:40.000]  裏面很多參加者
[00:12:40.000 --> 00:12:42.000]  參加者很多唱歌
[00:12:42.000 --> 00:12:44.000]  表演
[00:12:44.000 --> 00:12:46.000]  他們很努力
[00:12:46.000 --> 00:12:48.000]  你會見到個節目
[00:12:48.000 --> 00:12:50.000]  很努力他們哭哭的
[00:12:50.000 --> 00:12:52.000]  就算被人罵
[00:12:52.000 --> 00:12:54.000]  裏面有一個好像文姐姐的花姐
[00:12:54.000 --> 00:12:56.000]  被人罵他們都不會放棄
[00:12:56.000 --> 00:12:58.000]  不會說我走了
[00:12:58.000 --> 00:13:00.000]  你會覺得他們是很喜歡
[00:13:00.000 --> 00:13:02.000]  那樣東西
[00:13:02.000 --> 00:13:04.000]  我可以稱為
[00:13:04.000 --> 00:13:06.000]  渴望我
[00:13:06.000 --> 00:13:08.000]  被人罵到這樣都不會走
[00:13:08.000 --> 00:13:10.000]  因為他們真的很想做到
[00:13:10.000 --> 00:13:12.000]  其實
[00:13:12.000 --> 00:13:14.000]  這些想望
[00:13:14.000 --> 00:13:16.000]  渴望其實對我們人來說
[00:13:16.000 --> 00:13:18.000]  其實很正常
[00:13:18.000 --> 00:13:20.000]  甚至乎有些人會覺得是推動力
[00:13:20.000 --> 00:13:22.000]  就好像全民造星
[00:13:22.000 --> 00:13:24.000]  那些人
[00:13:24.000 --> 00:13:26.000]  他們覺得是一種推動力
[00:13:26.000 --> 00:13:28.000]  是一種動力
[00:13:28.000 --> 00:13:30.000]  更加有些
[00:13:30.000 --> 00:13:32.000]  學者認為
[00:13:32.000 --> 00:13:34.000]  很渴望一件事
[00:13:34.000 --> 00:13:36.000]  或者很喜歡一件事
[00:13:36.000 --> 00:13:38.000]  你就很自然朝著那個方向
[00:13:38.000 --> 00:13:40.000]  去出發去做那件事
[00:13:40.000 --> 00:13:42.000]  保羅
[00:13:42.000 --> 00:13:44.000]  保羅
[00:13:44.000 --> 00:13:46.000]  在經文裏面
[00:13:46.000 --> 00:13:48.000]  指出哥倫多教會的
[00:13:48.000 --> 00:13:50.000]  電影姐妹不要貪戀惡事
[00:13:50.000 --> 00:13:52.000]  我再問多一次
[00:13:52.000 --> 00:13:54.000]  惡事
[00:13:54.000 --> 00:13:56.000]  究竟是什麼
[00:13:56.000 --> 00:13:58.000]  做了什麼這麼嚴厲
[00:13:58.000 --> 00:14:00.000]  我們再看
[00:14:00.000 --> 00:14:02.000]  十節裏面
[00:14:02.000 --> 00:14:04.000]  我們再看經文
[00:14:04.000 --> 00:14:06.000]  其實保羅用了四個
[00:14:06.000 --> 00:14:08.000]  命令語氣
[00:14:08.000 --> 00:14:10.000]  去禁止哥倫多教會
[00:14:10.000 --> 00:14:12.000]  的電影姐妹嚴禁他們做的事
[00:14:12.000 --> 00:14:14.000]  包括
[00:14:14.000 --> 00:14:16.000]  保羅就是
[00:14:16.000 --> 00:14:18.000]  舉了四個在救藥的
[00:14:18.000 --> 00:14:20.000]  例子
[00:14:20.000 --> 00:14:22.000]  崇拜偶像、不道德
[00:14:22.000 --> 00:14:24.000]  視探主
[00:14:24.000 --> 00:14:26.000]  抱怨
[00:14:26.000 --> 00:14:28.000]  其實指出這些事
[00:14:28.000 --> 00:14:30.000]  很個人的
[00:14:30.000 --> 00:14:32.000]  想望、渴望、很想
[00:14:32.000 --> 00:14:34.000]  去成就那些事
[00:14:34.000 --> 00:14:36.000]  所帶出來的罪
[00:14:36.000 --> 00:14:38.000]  這些事都有一個
[00:14:38.000 --> 00:14:40.000]  共通點
[00:14:40.000 --> 00:14:42.000]  有一個共通點就是當時
[00:14:42.000 --> 00:14:44.000]  在舊日裏面的以色列人
[00:14:44.000 --> 00:14:46.000]  其實面對著很多的不安
[00:14:46.000 --> 00:14:48.000]  壓力,甚至恐懼
[00:14:48.000 --> 00:14:50.000]  為什麼他們要拜偶像
[00:14:50.000 --> 00:14:52.000]  因為他們見到摩西
[00:14:52.000 --> 00:14:54.000]  很久都不回來
[00:14:54.000 --> 00:14:56.000]  他們就說不如我們
[00:14:56.000 --> 00:14:58.000]  自己做偶像
[00:14:58.000 --> 00:15:00.000]  我們去拜他可能他會回來
[00:15:00.000 --> 00:15:02.000]  很多假設
[00:15:02.000 --> 00:15:04.000]  因為他們突然之間
