
[00:00:00.000 --> 00:00:02.200]  今天我要講的經文
[00:06:34.760 --> 00:06:37.400]  拆毀了中間隔絕的牆
[00:06:37.400 --> 00:06:41.080]  而且以自己的身體終止了冤仇
[00:06:41.080 --> 00:06:44.360]  廢掉那既在律法上的規條
[00:06:44.360 --> 00:06:46.920]  為要使雙方藉著自己
[00:06:46.920 --> 00:06:48.720]  造成一個新人
[00:06:48.720 --> 00:06:50.360]  促成了和平
[00:06:50.360 --> 00:06:53.680]  既在十字架上消滅了冤仇
[00:06:53.680 --> 00:06:57.440]  就藉這十字架使雙方歸為一體
[00:06:57.440 --> 00:06:59.320]  與神和好
[00:06:59.320 --> 00:07:01.800]  並且來傳和平的福音
[00:07:01.800 --> 00:07:03.840]  給你們遠處的人
[00:07:03.840 --> 00:07:07.000]  也傳和平給那些近處的人
[00:07:07.000 --> 00:07:09.560]  因為我們雙方藉著他
[00:07:09.560 --> 00:07:13.720]  在同一位聖靈裡得以進到父面前
[00:07:13.720 --> 00:07:17.280]  這樣你們不再是外人或客裡
[00:07:17.280 --> 00:07:19.240]  是與聖徒同國
[00:07:19.240 --> 00:07:21.520]  與神家裡的人了
[00:07:21.520 --> 00:07:25.280]  被建造在使徒和先知的根基上
[00:07:25.280 --> 00:07:29.040]  而耶穌基督自己為放角石
[00:07:29.040 --> 00:07:32.960]  靠著他整座房子連接得緊湊
[00:07:32.960 --> 00:07:36.040]  漸漸成為主裡的聖殿
[00:07:36.040 --> 00:07:39.040]  你們也靠著他同被建造
[00:07:39.040 --> 00:07:43.120]  成為神藉著聖靈居住的所在
[00:07:43.120 --> 00:07:45.400]  今天我講的第一個分題
[00:07:45.400 --> 00:07:48.560]  就是以基督的愛打破隔膜
[00:07:48.560 --> 00:07:51.000]  在經文裡我們可以看到
[00:07:51.000 --> 00:07:53.200]  保羅身處的時代裡
[00:07:53.200 --> 00:07:58.280]  其實信徒劃分了猶太人和愛邦人
[00:07:58.280 --> 00:08:00.360]  而猶太人就會用
[00:08:00.360 --> 00:08:05.160]  受割禮的和沒有受割禮來區分
[00:08:05.160 --> 00:08:08.360]  其實這個劃分代表著
[00:08:08.360 --> 00:08:13.720]  這兩個群體之間存在了敵意在裡面
[00:08:13.720 --> 00:08:16.200]  我們就看看這兩個群體
[00:08:16.200 --> 00:08:21.160]  他們究竟因什麼原因而造成了他們的分裂
[00:08:21.160 --> 00:08:22.880]  剛剛我們提過
[00:08:22.880 --> 00:08:24.760]  對猶太人的世界
[00:08:24.760 --> 00:08:30.080]  他們將人區分為猶太人或愛邦人兩種
[00:08:30.080 --> 00:08:32.280]  他們是以未受割禮
[00:08:32.280 --> 00:08:35.440]  來稱呼他們以外的人
[00:08:35.440 --> 00:08:40.480]  而這個稱呼其實帶有了一個描示的意味在裡面
[00:08:40.480 --> 00:08:43.960]  為什麼他們會有這個想法呢?
[00:08:43.960 --> 00:08:45.960]  就好像經文記載
[00:08:45.960 --> 00:08:48.080]  其實猶太人認為
[00:08:48.080 --> 00:08:53.880]  割禮就是神和亞伯拉罕納約的外在記號
[00:08:53.880 --> 00:08:56.160]  在這個記號上代表著
[00:08:56.160 --> 00:09:00.400]  他們是一群神特別揀選的獨特的民族
[00:09:00.400 --> 00:09:02.640]  他們是神納約的子民
[00:09:02.640 --> 00:09:05.040]  他們是被神祝福的人
[00:09:05.040 --> 00:09:06.360]  相反
[00:09:06.360 --> 00:09:07.760]  這群愛邦人
[00:09:07.760 --> 00:09:08.880]  就是他們眼中
[00:09:08.880 --> 00:09:10.600]  他們視為他們不潔的
[00:09:10.600 --> 00:09:14.400]  他們生活在邪惡當中
[00:09:14.400 --> 00:09:17.360]  他們絕對不會和這群人交往
[00:09:17.360 --> 00:09:20.880]  他們也不會和他們同桌吃飯
[00:09:20.880 --> 00:09:22.880]  甚至有部分的猶太人
[00:09:22.880 --> 00:09:26.160]  他們更加認為這群愛邦人是他們的得救
[00:09:26.160 --> 00:09:29.360]  除了他們要相信耶穌基督之外
[00:09:29.360 --> 00:09:32.080]  他們還要守國禮
[00:09:32.080 --> 00:09:36.360]  這樣他們才能成為亞伯拉罕的後裔
[00:09:36.360 --> 00:09:40.280]  在和上帝有約的關係
[00:09:40.280 --> 00:09:43.000]  所以他們認為這些未受國禮的人
[00:09:43.000 --> 00:09:45.280]  他們沒有透過國禮
[00:09:45.280 --> 00:09:48.200]  而歸入了以色列民日當中
[00:09:48.200 --> 00:09:52.720]  所以上帝的約和他們根本沒有關係
[00:09:52.720 --> 00:09:54.720]  其實國禮在舊約當中
[00:09:54.720 --> 00:09:58.600]  是神和子民納約的記號
[00:09:58.600 --> 00:10:01.120]  但是到了新約的時候
[00:10:01.120 --> 00:10:03.640]  如果不是神的恩典的話
[00:10:03.640 --> 00:10:07.360]  猶太人和愛邦人其實都是一樣
[00:10:07.360 --> 00:10:09.480]  正正因為這個改變
[00:10:09.480 --> 00:10:11.920]  就為猶太人帶來了
[00:10:11.920 --> 00:10:14.600]  這份身份的迷失
[00:10:14.600 --> 00:10:17.120]  他們很努力去抓緊
[00:10:17.120 --> 00:10:20.040]  過去讓他們自豪的身份
[00:10:20.040 --> 00:10:24.040]  他們仍然以謹守律法為他們的生活
[00:10:24.040 --> 00:10:27.000]  因為他們很想繼續保持住
[00:10:27.000 --> 00:10:29.480]  他們內心的那份優越感
[00:10:29.480 --> 00:10:34.280]  他們仍然有著那份屬靈的驕傲
[00:10:34.280 --> 00:10:36.200]  在經文我們可以看到
[00:10:36.200 --> 00:10:38.680]  保羅他很刻意地用
[00:10:38.680 --> 00:10:42.600]  在肉體上受過人手所行的國禮
[00:10:42.600 --> 00:10:45.080]  去諷刺這些猶太人
[00:10:45.080 --> 00:10:47.080]  因為人手所行這個字
[00:10:47.080 --> 00:10:49.320]  其實原文在舊約聖經裡面
[00:10:49.320 --> 00:10:51.360]  它一共出現了十二次
[00:10:51.360 --> 00:10:54.320]  而當中有九次之多是在說
[00:10:54.320 --> 00:10:56.680]  人手所做的偶像
[00:10:56.680 --> 00:10:59.160]  反映了他們的國禮
[00:10:59.160 --> 00:11:03.680]  就成為了他們心裡面的偶像
[00:11:03.680 --> 00:11:06.760]  顯出他們內心的這份驕傲
[00:11:06.760 --> 00:11:10.160]  最終其實他們是在高舉他們自己的行為
[00:11:10.160 --> 00:11:15.160]  這是一個自我中心的表現
[00:11:15.160 --> 00:11:18.400]  其實我們雖然已經信主
[00:11:18.400 --> 00:11:20.680]  但是我們在基督的裡面
[00:11:20.680 --> 00:11:22.320]  我們的內心
[00:11:22.320 --> 00:11:26.400]  我們可能都好像這一班猶太人一樣
[00:11:26.400 --> 00:11:29.400]  我們都會覺得身份有迷失
[00:11:29.400 --> 00:11:33.200]  我們迷失了在世界的身份當中
[00:11:33.200 --> 00:11:35.120]  我們內心經常覺得
[00:11:35.120 --> 00:11:36.560]  我們是要做得好的
[00:11:36.560 --> 00:11:38.960]  我們才能夠去被愛
[00:11:38.960 --> 00:11:42.920]  所以我們一定要靠自己的努力去捉緊
[00:11:42.920 --> 00:11:45.880]  同時我們更加會將自己的標準
[00:11:45.880 --> 00:11:48.080]  放在別人的身上
[00:11:48.080 --> 00:11:49.880]  跟別人比較
[00:11:49.880 --> 00:11:52.720]  我們去判斷別人好不好
[00:11:52.720 --> 00:11:53.960]  我們會覺得
[00:11:53.960 --> 00:11:55.920]  你這樣做不對
[00:11:55.920 --> 00:11:57.920]  你這樣不屬靈
[00:11:57.920 --> 00:12:00.400]  你這樣不衛生
[00:12:00.400 --> 00:12:04.640]  其實我們不其然就以世界的標準
[00:12:04.640 --> 00:12:07.920]  去判斷我們身邊的人
[00:12:07.920 --> 00:12:10.000]  而在這些過程裡面
[00:12:10.000 --> 00:12:13.840]  我們的內心很容易產生了焦慮
[00:12:13.840 --> 00:12:15.080]  憤怒
[00:12:15.080 --> 00:12:16.320]  妒忌
[00:12:16.320 --> 00:12:19.080]  以及恐懼等等
[00:12:19.080 --> 00:12:21.320]  同樣因為這樣
[00:12:21.320 --> 00:12:25.960]  我們之間的紛爭和不和
[00:12:25.960 --> 00:12:29.480]  也因此而產生了
[00:12:29.480 --> 00:12:31.160]  各位弟兄姊妹
[00:12:31.160 --> 00:12:32.560]  你有沒有發現
[00:12:32.560 --> 00:12:34.440]  其實我們很不其然
[00:12:34.440 --> 00:12:38.200]  我們都跌落了這個身份的迷失當中
[00:12:38.200 --> 00:12:40.520]  我們是不是都好像剛才說過的
[00:12:40.520 --> 00:12:43.560]  有些心態去跟別人相處
[00:12:43.560 --> 00:12:45.200]  我們有沒有忽略了
[00:12:45.200 --> 00:12:47.920]  對我們身邊的弟兄姊妹的關心
[00:12:47.920 --> 00:12:50.200]  和體諒呢
[00:12:50.200 --> 00:12:53.080]  到底怎樣才可以放下我們自己
[00:12:53.080 --> 00:12:57.440]  我們去跟弟兄姊妹重新建立關係呢
[00:12:57.440 --> 00:12:58.840]  我們可以看看
[00:12:58.840 --> 00:13:02.040]  保羅看到這兩個群體對立的時候
[00:13:02.040 --> 00:13:04.520]  他作出了很重要的提醒
[00:13:04.520 --> 00:13:07.440]  我們可以在第13至16節裡面
[00:13:07.440 --> 00:13:08.560]  我們看到
[00:13:08.560 --> 00:13:10.000]  靠著他的血
[00:13:10.000 --> 00:13:11.600]  以自己的身體
[00:13:11.600 --> 00:13:13.000]  靠著自己
[00:13:13.000 --> 00:13:14.640]  藉著這十字架
[00:13:14.640 --> 00:13:18.400]  其實每一個都在提醒我們
[00:13:18.400 --> 00:13:22.120]  神透過他的愛子耶穌基督
[00:13:22.120 --> 00:13:25.120]  他度成了肉身來到世界上
[00:13:25.120 --> 00:13:29.400]  他以他的身體去承擔我們的過犯
[00:13:29.400 --> 00:13:32.800]  他為我們釘死了在十字架上
[00:13:32.800 --> 00:13:36.200]  他為我們流出他的血
[00:13:36.200 --> 00:13:37.400]  我們因為他
[00:13:37.400 --> 00:13:39.960]  我們才能夠脫離罪的阻隔
[00:13:39.960 --> 00:13:42.920]  我們才能夠跟神去親近
[00:13:42.920 --> 00:13:46.760]  能夠活在基督的裡面
[00:13:46.760 --> 00:13:48.560]  我們可以透過這些字
[00:13:48.560 --> 00:13:49.880]  我們可以看到
[00:13:49.880 --> 00:13:52.280]  其實一切都是神的主動
[00:13:52.280 --> 00:13:54.120]  我們什麼都沒有做
[00:13:54.120 --> 00:13:57.920]  我們只是白白去接受這個恩典
[00:13:57.920 --> 00:14:00.560]  我們有什麼可以誇呢
[00:14:00.560 --> 00:14:02.240]  我們是不是仍然覺得
[00:14:02.240 --> 00:14:03.560]  我能夠得到這份恩典
[00:14:03.560 --> 00:14:04.800]  因為我厲害
[00:14:04.800 --> 00:14:06.400]  因為我好
[00:14:06.400 --> 00:14:08.800]  因為我乖
[00:14:08.800 --> 00:14:13.120]  其實我們什麼都不是
[00:14:13.120 --> 00:14:16.040]  但這個什麼都不是的我們
[00:14:16.040 --> 00:14:21.760]  就是神很深深地愛著的我們
[00:14:21.760 --> 00:14:23.840]  為什麼神要這樣對我們呢
[00:14:23.840 --> 00:14:28.840]  為什麼他要用這個犧牲的方式去愛我們呢
[00:14:28.840 --> 00:14:29.920]  經文中看到
[00:14:29.920 --> 00:14:33.400]  因為他就是我們的和平
[00:14:33.400 --> 00:14:37.240]  和平為這兩個群體帶來了改變
[00:14:37.240 --> 00:14:38.880]  耶穌基督的犧牲
[00:14:38.880 --> 00:14:43.760]  就是要為這兩個群體帶來合一
[00:14:43.760 --> 00:14:47.080]  耶穌基督將他們中間的牆拆毀了
[00:14:47.080 --> 00:14:51.440]  而這道牆就是律法上的這些規條
[00:14:51.440 --> 00:14:52.800]  過去律法的禮儀
[00:14:52.800 --> 00:14:57.000]  令到猶太人和外邦人彼此敵對
[00:14:57.000 --> 00:14:57.840]  但是
[00:14:57.840 --> 00:15:00.320]  律法不能夠令人稱義
[00:15:00.320 --> 00:15:03.240]  祂只是讓人知罪
[00:15:03.240 --> 00:15:05.640]  但耶穌基督復活升天之後
[00:15:05.640 --> 00:15:09.280]  祂差派了聖靈去到我們的內心
[00:15:09.280 --> 00:15:12.040]  在我們信主的那一刻
[00:15:12.040 --> 00:15:15.440]  其實聖靈就已經內在我們的心裡面
[00:15:15.440 --> 00:15:18.440]  聖靈讓我們知罪
[00:15:18.440 --> 00:15:20.760]  所以律法被廢掉
[00:15:20.760 --> 00:15:23.000]  而被廢掉的原文所說的
[00:15:23.000 --> 00:15:26.360]  是失去了效力
[00:15:26.360 --> 00:15:28.680]  所以因著我們領受了聖靈
[00:15:28.680 --> 00:15:31.440]  我們已經不需要律法去讓我們知罪
[00:15:31.440 --> 00:15:33.800]  因為聖靈已經在我們的內心
[00:15:33.800 --> 00:15:35.880]  祂提醒我們
[00:15:35.880 --> 00:15:38.800]  同時耶穌基督十字架上的拯救
[00:15:38.800 --> 00:15:41.920]  也令到認罪悔改的猶太人
[00:15:41.920 --> 00:15:44.840]  和外邦人都在恩典裡面
[00:15:44.840 --> 00:15:47.480]  所以兩者合而為一
[00:15:47.480 --> 00:15:49.160]  成為一個身體
[00:15:49.160 --> 00:15:51.520]  並造成一個新人
[00:15:51.520 --> 00:15:55.280]  而這個新人指的就是教會
[00:15:55.280 --> 00:15:58.440]  我們就是教會裡面的一分子
[00:15:58.440 --> 00:15:59.840]  因此彼此合一
[00:15:59.840 --> 00:16:03.320]  就是在說耶穌基督拯救我們的目的
[00:16:03.320 --> 00:16:04.800]  各位弟兄姊妹
[00:16:04.800 --> 00:16:07.520]  神透過愛子耶穌基督
[00:16:07.520 --> 00:16:12.800]  祂的身體使我們和人和神之間的隔膜去打破
[00:16:12.800 --> 00:16:14.480]  我們在耶穌基督裡面
[00:16:14.480 --> 00:16:16.560]  我們沒有再分高低
[00:16:16.560 --> 00:16:18.840]  我們每一個人都是平等
[00:16:18.840 --> 00:16:22.080]  我們每一個都是基督所愛的
[00:16:22.080 --> 00:16:25.800]  我們願不願意因為耶穌基督對我們這份愛
[00:16:25.800 --> 00:16:29.800]  而去選擇將這份隔膜放下呢
[00:16:29.800 --> 00:16:32.680]  而去選擇去接納那些在我們眼中
[00:16:32.680 --> 00:16:34.000]  我們覺得祂不好
[00:16:34.000 --> 00:16:36.960]  我們覺得祂不對的人呢
[00:16:36.960 --> 00:16:37.720]  說到這裡
[00:16:37.720 --> 00:16:39.480]  我很想和大家分享一個
[00:16:39.480 --> 00:16:43.920]  我剛剛去完柬埔寨的一個體驗
[00:16:43.920 --> 00:16:44.920]  我下飛機那天
[00:16:44.920 --> 00:16:45.720]  我們一下飛機
[00:16:45.720 --> 00:16:47.840]  我們就馬上去了中心
[00:16:47.840 --> 00:16:50.760]  去探望中心裡的一群小朋友
[00:16:50.760 --> 00:16:52.560]  和他們一起去準備
[00:16:52.560 --> 00:16:53.880]  我們將來進入slum
[00:16:53.880 --> 00:16:56.880]  和去村裡探訪的物資
[00:16:56.880 --> 00:16:58.560]  去到中心我們會很開心的
[00:16:58.560 --> 00:17:00.480]  因為看到很多熟悉的面孔
[00:17:00.480 --> 00:17:02.520]  他們很開心地迎接你
[00:17:02.520 --> 00:17:05.960]  同時在中心裡也會有一些新的面孔
[00:17:05.960 --> 00:17:09.760]  而孫教士每一次都會叫那些小朋友
[00:17:09.760 --> 00:17:11.080]  無論我們認識的還是不認識的
[00:17:11.080 --> 00:17:13.520]  都會叫他們介紹一下自己的名字
[00:17:13.520 --> 00:17:15.520]  和他們的年齡
[00:17:15.520 --> 00:17:17.760]  而當中我看到一個男生
[00:17:17.760 --> 00:17:19.440]  我想說柬埔寨的人
[00:17:19.440 --> 00:17:22.600]  你不可以用身高去想他們幾多歲
[00:17:22.600 --> 00:17:25.280]  所以我是猜不到這個年輕人幾歲
[00:17:25.280 --> 00:17:26.640]  但是他分享的時候
[00:17:26.640 --> 00:17:29.080]  他說他今年已經16歲了
[00:17:29.080 --> 00:17:32.080]  他過了能夠讀書的年紀
[00:17:32.080 --> 00:17:34.480]  所以他不能夠再上學
[00:17:34.480 --> 00:17:36.280]  而Elman就是孫教士
[00:17:36.280 --> 00:17:40.000]  就請了他在中心幫忙
[00:17:40.000 --> 00:17:43.000]  他在幫忙的過程中
[00:17:43.000 --> 00:17:45.080]  其實也可以讓他有一點收入
[00:17:45.080 --> 00:17:46.880]  讓他可以有生活
[00:17:46.880 --> 00:17:48.000]  有飯吃
[00:17:48.000 --> 00:17:50.640]  還有Elman也讓他在中心裡住
[00:17:50.640 --> 00:17:52.680]  可以在中心裡學英文
[00:17:52.680 --> 00:17:54.880]  因為他不能上學
[00:17:54.880 --> 00:17:57.080]  而這個年輕人其實整個旅程裡
[00:17:57.080 --> 00:17:58.200]  都和我們一起的
[00:17:58.200 --> 00:17:59.560]  他很好
[00:17:59.560 --> 00:18:00.600]  他很幫忙
[00:18:00.600 --> 00:18:02.080]  他很笑容
[00:18:02.080 --> 00:18:03.680]  還有他很勤力
[00:18:03.680 --> 00:18:06.600]  還有我看到他和小朋友一起的過程裡
[00:18:06.600 --> 00:18:10.400]  我覺得他們關係很好
[00:18:10.400 --> 00:18:14.880]  但是在我了解了解他的背景之後
[00:18:14.880 --> 00:18:16.520]  原來這個年輕人
[00:18:16.520 --> 00:18:20.600]  他過去都曾經在中心裡住過
[00:18:20.600 --> 00:18:25.320]  而當時他在中心住的過程裡
[00:18:25.320 --> 00:18:27.920]  其實他是一個經常嘻嘻巴巴的人
[00:18:27.920 --> 00:18:28.960]  他會打人的
[00:18:28.960 --> 00:18:31.440]  他甚至會罵人的
[00:18:31.440 --> 00:18:34.600]  所以他和小朋友的相處不好
[00:18:34.600 --> 00:18:38.240]  而對中心也帶來了很多不好的影響
[00:18:38.240 --> 00:18:43.200]  而在很多同工幫忙教導他
[00:18:43.200 --> 00:18:44.480]  提醒他之後
[00:18:44.480 --> 00:18:48.680]  這個年輕人當時選擇了
[00:18:48.680 --> 00:18:50.640]  逃離中心
[00:18:50.640 --> 00:18:52.240]  我想是幾年之後
[00:18:52.240 --> 00:18:57.520]  Elman再在街上遇到這個年輕人
[00:18:57.520 --> 00:18:59.240]  他沒有錢生活
