
[00:00:00.000 --> 00:00:03.320]  大兄提醒我們買了機票沒有?
[00:04:09.560 --> 00:04:11.800]  不再啞口無言
[00:04:11.800 --> 00:04:15.560]  你必這樣成為他們的預兆
[00:04:15.560 --> 00:04:19.320]  他們就知道我是耶和華
[00:04:20.320 --> 00:04:25.480]  我們人生中有很多撞牆的時間
[00:04:25.480 --> 00:04:29.320]  面對很多限制
[00:04:29.320 --> 00:04:31.320]  我思想經文時
[00:04:31.320 --> 00:04:33.320]  回想中學時代
[00:04:33.320 --> 00:04:35.320]  要考高等程度回考
[00:04:35.320 --> 00:04:37.320]  叫A Level
[00:04:37.320 --> 00:04:39.320]  不知道有沒有人考過
[00:04:39.320 --> 00:04:41.320]  很多人考過
[00:04:41.320 --> 00:04:44.960]  那時我覺得是很難考的考試
[00:04:44.960 --> 00:04:46.560]  自己沒有把握
[00:04:46.560 --> 00:04:48.560]  要去面對
[00:04:48.560 --> 00:04:50.560]  很多年後
[00:04:50.560 --> 00:04:52.560]  都在做夢中趕去考試
[00:04:52.560 --> 00:04:54.560]  有沒有人做夢自己考試的
[00:04:54.560 --> 00:04:56.560]  都有很多
[00:04:56.560 --> 00:04:59.560]  很震驚的一些情況
[00:04:59.560 --> 00:05:01.560]  後來長大了認識一些朋友
[00:05:01.560 --> 00:05:03.560]  認識我有親人
[00:05:03.560 --> 00:05:05.560]  因為公開試考不到自己
[00:05:05.560 --> 00:05:07.560]  心目中理想的成績
[00:05:07.560 --> 00:05:08.560]  而精神失常
[00:05:08.560 --> 00:05:10.560]  可能當然也有很多其他原因
[00:05:10.560 --> 00:05:14.560]  但那也是一個引發性的原因
[00:05:14.560 --> 00:05:17.560]  甚至現在認識一些很有能力的年青人
[00:05:17.560 --> 00:05:19.560]  因為他們對自己的要求壓力很大
[00:05:19.560 --> 00:05:21.560]  他們不是讀不到書
[00:05:21.560 --> 00:05:23.560]  但因為壓力太大
[00:05:23.560 --> 00:05:25.560]  他們最終放棄了學業
[00:05:25.560 --> 00:05:28.560]  我也認識一位目者的親人
[00:05:28.560 --> 00:05:30.560]  他開始讀醫科
[00:05:30.560 --> 00:05:32.560]  但後來完成不了
[00:05:32.560 --> 00:05:34.560]  最後他精神崩潰
[00:05:34.560 --> 00:05:37.560]  原來人生中我們設了很多限制
[00:05:37.560 --> 00:05:40.560]  可以將自己死死的壓在
[00:05:40.560 --> 00:05:43.560]  這些重重的壓力下
[00:05:43.560 --> 00:05:46.560]  出來工作的時候
[00:05:46.560 --> 00:05:49.560]  可能我們也要面對很多能力的限制
[00:05:49.560 --> 00:05:51.560]  在工作上
[00:05:51.560 --> 00:05:52.560]  可能我們做著做著
[00:05:52.560 --> 00:05:53.560]  可能大家都經歷過
[00:05:53.560 --> 00:05:55.560]  覺得寸步難行
[00:05:55.560 --> 00:05:56.560]  不能夠再走下去
[00:05:56.560 --> 00:05:58.560]  也不知道怎樣再走下去
[00:05:58.560 --> 00:05:59.560]  不知道怎樣再走下去
[00:05:59.560 --> 00:06:00.560]  有沒有人試過?
[00:06:00.560 --> 00:06:04.560]  也有人試過這些情況
[00:06:04.560 --> 00:06:07.560]  人生確實有很多限制
[00:06:07.560 --> 00:06:10.560]  令我們好像撞上一道牆
[00:06:10.560 --> 00:06:12.560]  不能夠再走
[00:06:12.560 --> 00:06:14.560]  人生另一個的確確實
[00:06:14.560 --> 00:06:16.560]  最大的限制就是死亡
[00:06:16.560 --> 00:06:19.560]  我們也知道在這個大限的面前
[00:06:19.560 --> 00:06:23.560]  知道它終有一天會來到
[00:06:23.560 --> 00:06:25.560]  但我們不知道它何時會來到
[00:06:25.560 --> 00:06:27.560]  所以有些攤檔幫人占卜
[00:06:27.560 --> 00:06:29.560]  看相片、揭牌
[00:06:29.560 --> 00:06:32.560]  幫人去逃避這個限制
[00:06:32.560 --> 00:06:34.560]  或者延遲這個限制
[00:06:34.560 --> 00:06:36.560]  但這個限制始終會來到
[00:06:36.560 --> 00:06:37.560]  來到的時候
[00:06:37.560 --> 00:06:40.560]  令到很多人都驚惶失措
[00:06:40.560 --> 00:06:42.560]  香港在過去的兩年
[00:06:42.560 --> 00:06:46.560]  都面對我們自己很多的限制
[00:06:46.560 --> 00:06:48.560]  所以我們選擇
[00:06:48.560 --> 00:06:51.560]  用以色列的書去跟大家分享
[00:06:51.560 --> 00:06:54.560]  當一個民族遇到限制的時候
[00:06:54.560 --> 00:06:57.560]  他可以怎樣走下去
[00:06:57.560 --> 00:06:59.560]  以色列的書
[00:06:59.560 --> 00:07:01.560]  是開先港島神的榮耀
[00:07:01.560 --> 00:07:02.560]  離開耶路撒冷
[00:07:02.560 --> 00:07:05.560]  離開民族的首都
[00:07:05.560 --> 00:07:08.560]  對應由於香港人過去兩年
[00:07:08.560 --> 00:07:10.560]  面對很急劇的變化
[00:07:10.560 --> 00:07:12.560]  但當我們讀以色列的書
[00:07:12.560 --> 00:07:13.560]  讀下去的時候
[00:07:13.560 --> 00:07:16.560]  覺得它是在限制的裡面
[00:07:16.560 --> 00:07:18.560]  它是處光處處
[00:07:18.560 --> 00:07:19.560]  在第十四章
[00:07:19.560 --> 00:07:21.560]  我們看到但爾利的出現
[00:07:21.560 --> 00:07:22.560]  原來港島神的子民
[00:07:22.560 --> 00:07:25.560]  最優秀的都在巴比倫
[00:07:25.560 --> 00:07:26.560]  在一個無神的地方
[00:07:26.560 --> 00:07:28.560]  在一個充滿偶像的地方
[00:07:28.560 --> 00:07:30.560]  一個覺得不會再有神存在的地方
[00:07:30.560 --> 00:07:32.560]  神興起了他自己的子民
[00:07:32.560 --> 00:07:34.560]  在巴比倫的加巴魯河邊
[00:07:34.560 --> 00:07:37.560]  甚至異象林道當中的先知以色列
[00:07:37.560 --> 00:07:39.560]  去到二十章我們看到
[00:07:39.560 --> 00:07:41.560]  無論歷史如何轉折
[00:07:41.560 --> 00:07:45.560]  神仍然要以色列人重新得救
[00:07:45.560 --> 00:07:47.560]  雖然祂會審判他們
[00:07:47.560 --> 00:07:51.560]  但神總是會尊自己的名為聖
[00:07:51.560 --> 00:07:54.560]  所以在四十八章的以色列書裡面
[00:07:54.560 --> 00:07:55.560]  二十四章
[00:07:55.560 --> 00:07:58.560]  我們去到整卷書的一個中心點
[00:07:58.560 --> 00:08:02.560]  就是人面對著大限臨頭的時候
[00:08:02.560 --> 00:08:05.560]  如何去經歷上帝的無限
[00:08:05.560 --> 00:08:08.560]  在這裡神特別要求以色列記下
[00:08:08.560 --> 00:08:10.560]  大限臨頭的這一天
[00:08:10.560 --> 00:08:12.560]  剛剛過了雙十節
[00:08:12.560 --> 00:08:16.560]  十月十號是紀念孫中山先生的辛亥革命
[00:08:16.560 --> 00:08:19.560]  這裡也有另外一個十月初十
[00:08:19.560 --> 00:08:20.560]  聖經這樣寫
[00:08:20.560 --> 00:08:22.560]  第九年十月初十
[00:08:22.560 --> 00:08:24.560]  耶華的話臨到我說
[00:08:24.560 --> 00:08:25.560]  人子啊
[00:08:25.560 --> 00:08:28.560]  你要記錄這一天的名稱
[00:08:28.560 --> 00:08:29.560]  這特別的一天
[00:08:29.560 --> 00:08:34.560]  巴比倫王維昆耶路撒冷就在這特別的一天
[00:08:34.560 --> 00:08:36.560]  在這一天
[00:08:36.560 --> 00:08:40.560]  以色列人等了數百年的恐懼終於成真
[00:08:40.560 --> 00:08:45.560]  祭祀耶路撒冷連同聖殿將會完全被摧毀
[00:08:45.560 --> 00:08:47.560]  這一天聖經說了兩次
[00:08:47.560 --> 00:08:50.560]  這特別的一天
[00:08:50.560 --> 00:08:52.560]  原文很特別的是
[00:08:52.560 --> 00:08:53.560]  The essence of the day
[00:08:53.560 --> 00:08:56.560]  就是說這一天的骨中之骨
[00:08:56.560 --> 00:09:00.560]  這一天特別的一天出現了兩次
[00:09:00.560 --> 00:09:03.560]  因為早在一百年之前
[00:09:03.560 --> 00:09:05.560]  在希西加的時代
[00:09:05.560 --> 00:09:07.560]  以賽亞先知已經預言
[00:09:07.560 --> 00:09:09.560]  耶路撒冷最終會被摧毀
[00:09:09.560 --> 00:09:11.560]  但是經歷了一百年
[00:09:11.560 --> 00:09:14.560]  聖城和聖殿都仍然屹立不倒
[00:09:14.560 --> 00:09:16.560]  雖然經歷了多次的戰火
[00:09:16.560 --> 00:09:18.560]  多次的外邦的入侵
[00:09:18.560 --> 00:09:20.560]  但是仍然屹立不倒
[00:09:20.560 --> 00:09:23.560]  以至以色列人有個錯誤的信念
[00:09:23.560 --> 00:09:26.560]  就是聖城因為有聖殿在其中
[00:09:26.560 --> 00:09:28.560]  永不會倒下
[00:09:28.560 --> 00:09:32.560]  但是和以色列先知同期的耶利米先知
[00:09:32.560 --> 00:09:35.560]  在耶路撒冷的聖殿門口這樣宣講
[00:09:35.560 --> 00:09:37.560]  在耶利米書七章三至四節
[00:09:37.560 --> 00:09:42.560]  他說:你們要改正你們的所作所為
[00:09:42.560 --> 00:09:45.560]  我就使你們仍然居住這地
[00:09:45.560 --> 00:09:47.560]  不要依靠虛方的話說
[00:09:47.560 --> 00:09:48.560]  這是耶華的殿
[00:09:48.560 --> 00:09:49.560]  這是耶華的殿
[00:09:49.560 --> 00:09:52.560]  是耶華的殿
[00:09:52.560 --> 00:09:55.560]  這句話如果想像
[00:09:55.560 --> 00:09:57.560]  放在任何一間教會的門口
[00:09:57.560 --> 00:09:59.560]  神話恩福堂的門口
[00:09:59.560 --> 00:10:00.560]  有人這樣說
[00:10:00.560 --> 00:10:01.560]  你們要改正你們的行為
[00:10:01.560 --> 00:10:03.560]  不要說這是耶華的殿
[00:10:03.560 --> 00:10:05.560]  耶華的殿
[00:10:05.560 --> 00:10:06.560]  可能都很討人厭
[00:10:06.560 --> 00:10:08.560]  可能都被人趕走
[00:10:08.560 --> 00:10:12.560]  耶利米先知在聖殿門口宣講這句話
[00:10:12.560 --> 00:10:14.560]  不要相信虛方的話說
[00:10:14.560 --> 00:10:15.560]  這是耶華的殿
[00:10:15.560 --> 00:10:16.560]  是耶華的殿
[00:10:16.560 --> 00:10:18.560]  是耶華的殿
[00:10:18.560 --> 00:10:21.560]  以色列同樣在秘魯的地方
[00:10:21.560 --> 00:10:23.560]  他比耶利米年輕一點
[00:10:23.560 --> 00:10:26.560]  但是同樣領受清晰的意象
[00:10:26.560 --> 00:10:30.560]  他看到神的榮耀離開了耶路撒冷
[00:10:30.560 --> 00:10:33.560]  他知道神的大限必然臨到
[00:10:33.560 --> 00:10:35.560]  甚至上次講到20章的時候
[00:10:35.560 --> 00:10:38.560]  講到無論以色列人如何回轉
[00:10:38.560 --> 00:10:42.560]  這一刻大限已經會臨到
[00:10:42.560 --> 00:10:45.560]  在耶路撒冷的以色列人
[00:10:45.560 --> 00:10:47.560]  卻從來沒有回轉過
[00:10:47.560 --> 00:10:50.560]  他們認為神的大限是不會臨到的
[00:10:50.560 --> 00:10:52.560]  在第11章的15節
[00:10:52.560 --> 00:10:54.560]  耶路撒冷的居民這樣說
[00:10:54.560 --> 00:10:57.560]  耶路撒冷的居民對以色列的兄弟
[00:10:57.560 --> 00:10:58.560]  那些秘魯人的兄弟
[00:10:58.560 --> 00:11:00.560]  對以色列的本家
[00:11:00.560 --> 00:11:01.560]  對以色列的親屬
[00:11:01.560 --> 00:11:03.560]  甚至是以色列全家的人說
[00:11:03.560 --> 00:11:04.560]  你們遠離耶和華吧
[00:11:04.560 --> 00:11:07.560]  這地是賜給我們遺孽的
[00:11:07.560 --> 00:11:09.560]  你們移民了
[00:11:09.560 --> 00:11:10.560]  那些東西我搶了
[00:11:10.560 --> 00:11:11.560]  我拿了
[00:11:11.560 --> 00:11:12.560]  我要了
[00:11:12.560 --> 00:11:14.560]  我代替了
[00:11:14.560 --> 00:11:17.560]  這就是耶路撒冷居民當時的想法
[00:11:17.560 --> 00:11:19.560]  甚至到第11章第3節
[00:11:19.560 --> 00:11:21.560]  他們說蓋房屋的時候尚未臨近
[00:11:21.560 --> 00:11:23.560]  這城是窩我們是玉
[00:11:23.560 --> 00:11:25.560]  他們覺得耶路撒冷就像鐵鍋一樣
[00:11:25.560 --> 00:11:26.560]  他們在裡面的鮮肉
[00:11:26.560 --> 00:11:28.560]  他們是保存得很好
[00:11:28.560 --> 00:11:30.560]  所以不用急著蓋房子
[00:11:30.560 --> 00:11:31.560]  先拿多些地
[00:11:31.560 --> 00:11:32.560]  殺多些人
[00:11:32.560 --> 00:11:33.560]  先拿多些財產
[00:11:33.560 --> 00:11:35.560]  神的審判不會臨到我們
[00:11:35.560 --> 00:11:37.560]  我們在耶路撒冷繼續搶奪土地
[00:11:37.560 --> 00:11:38.560]  殺人流血
[00:11:38.560 --> 00:11:41.560]  因為他們同時相信神會保護耶路撒冷
[00:11:41.560 --> 00:11:44.560]  耶路撒冷是一個牢不可破的鐵鍋
[00:11:44.560 --> 00:11:46.560]  所以他們是上等之玉
[00:11:46.560 --> 00:11:49.560]  可以拿多少財產就多少財產
[00:11:49.560 --> 00:11:51.560]  香港很多的轉變
[00:11:51.560 --> 00:11:53.560]  在這一刻我們好像暫時有個平息
[00:11:53.560 --> 00:11:57.560]  但是否讓我們重返以往的序宗呢?
[00:11:57.560 --> 00:12:00.560]  這也是我們自己的思想
[00:12:00.560 --> 00:12:03.560]  是否覺得這城是窩
[00:12:03.560 --> 00:12:04.560]  我們是玉
[00:12:04.560 --> 00:12:06.560]  沒有事的
[00:12:06.560 --> 00:12:13.560]  當時耶路撒冷的居民盡情的掠奪
[00:12:13.560 --> 00:12:15.560]  以致幾年之後
[00:12:15.560 --> 00:12:16.560]  終於在第9年
[00:12:16.560 --> 00:12:20.560]  秘魯的第9年10月初10大限臨到
[00:12:20.560 --> 00:12:22.560]  巴比倫王圍困耶路撒冷
[00:12:22.560 --> 00:12:25.560]  這次與之前所有的每一次都不同
[00:12:25.560 --> 00:12:28.560]  這次將會連聖殿也拆毀
[00:12:28.560 --> 00:12:30.560]  在讀歷史的書中
[00:12:30.560 --> 00:12:34.560]  圍城比城破往往更加恐怖
[00:12:34.560 --> 00:12:38.560]  圍城往往是最多平民百姓死亡的時候
[00:12:38.560 --> 00:12:40.560]  耶路撒冷在《獵王記》中說
[00:12:40.560 --> 00:12:44.560]  這次被圍城有兩年這麼久
[00:12:44.560 --> 00:12:46.560]  以致城中糧食斷絕
[00:12:46.560 --> 00:12:49.560]  大家想像一下如果兩個月沒有糧食進來香港
[00:12:49.560 --> 00:12:50.560]  我們會怎樣?
[00:12:50.560 --> 00:12:53.560]  大家還記得搶廁紙的日子嗎?
[00:12:53.560 --> 00:12:55.560]  當時真的有人搶廁紙
[00:12:55.560 --> 00:12:57.560]  如果大家還記得
[00:12:57.560 --> 00:12:59.560]  如果兩個月內沒有糧食進來
[00:12:59.560 --> 00:13:02.560]  我們都不知道會變成一個怎樣的城市
[00:13:02.560 --> 00:13:05.560]  耶路撒冷兩年被圍
[00:13:05.560 --> 00:13:08.560]  在西蒂加的第9年10月初10
[00:13:08.560 --> 00:13:12.560]  原文是巴比倫王倚靠在城牆下
[00:13:12.560 --> 00:13:15.560]  這個描寫了一份恐懼感
[00:13:15.560 --> 00:13:18.560]  就是罪惡的君王將他的手放在城牆上
[00:13:18.560 --> 00:13:20.560]  開始攻城
[00:13:20.560 --> 00:13:23.560]  先知宣告了一百年的大限
[00:13:23.560 --> 00:13:25.560]  今日臨到耶路撒冷
[00:13:25.560 --> 00:13:27.560]  將無得逃避
[00:13:27.560 --> 00:13:30.560]  直到聖殿被拆毀
[00:13:30.560 --> 00:13:32.560]  然後三至十四節
[00:13:32.560 --> 00:13:35.560]  我不用很多篇幅去講
[00:13:35.560 --> 00:13:37.560]  我只是用十四節做一個總結
[00:13:37.560 --> 00:13:40.560]  神說:我耶和華說了者說
[00:13:40.560 --> 00:13:46.560]  「時候到了,就必成就,必不退縮,不顧息,也不憐憫
[00:13:46.560 --> 00:13:52.560]  人必照你的所作所為審判你,這是主耶和華說的」
[00:13:52.560 --> 00:13:54.560]  在這裡整段經文
[00:13:54.560 --> 00:13:59.560]  神正在回應以色列人覺得自己是一個窩
[00:13:59.560 --> 00:14:00.560]  耶路撒冷是一個窩
[00:14:00.560 --> 00:14:03.560]  不過神說你是一個生鏽的窩
[00:14:03.560 --> 00:14:06.560]  我不知道大家家裡有沒有這些窩呢?
[00:14:06.560 --> 00:14:09.560]  再看多一次
[00:14:09.560 --> 00:14:11.560]  有沒有一個?
[00:14:11.560 --> 00:14:13.560]  沒有了
[00:14:13.560 --> 00:14:16.560]  可以再拿一個窩出來看多一次
[00:14:16.560 --> 00:14:20.560]  我不知道大家家裡有沒有這些生鏽的窩呢?
[00:14:20.560 --> 00:14:22.560]  通常都用不到這個景況
[00:14:22.560 --> 00:14:24.560]  上帝說你這麼多鏽
[00:14:24.560 --> 00:14:28.560]  最後我不會退縮,不會顧息,也不會憐憫
[00:14:28.560 --> 00:14:31.560]  將會將這個窩完全的消融
[00:14:31.560 --> 00:14:35.560]  百年的大限,今日臨到
[00:14:35.560 --> 00:14:39.560]  來到這裡,這個經文就是以色列的中心點
[00:14:39.560 --> 00:14:41.560]  以色列的中心點就是神的審判
[00:14:41.560 --> 00:14:43.560]  最終猶如一把利刃
[00:14:43.560 --> 00:14:47.560]  最終會刺透這個城市
[00:14:47.560 --> 00:14:50.560]  但是當這個利刃刺透這個城市的時候
[00:14:50.560 --> 00:14:52.560]  神要求屬祂的人
[00:14:52.560 --> 00:14:56.560]  用生命去宣講神要宣講的訊息
[00:14:56.560 --> 00:14:58.560]  15到18節
[00:14:58.560 --> 00:14:59.560]  聖經這樣寫
[00:14:59.560 --> 00:15:01.560]  「耶和華的話臨到我」
[00:15:01.560 --> 00:15:02.560]  即是以色列的結說
[00:15:02.560 --> 00:15:06.560]  「人子漢啊,我要以栽餅奪取你眼中所喜愛的
[00:15:06.560 --> 00:15:10.560]  你卻不可悲哀哭泣,也不可流淚
[00:15:10.560 --> 00:15:12.560]  只可嘆息,不可出聲
[00:15:12.560 --> 00:15:17.560]  不可辦理喪事,裹上頭巾,腳上穿鞋
[00:15:17.560 --> 00:15:20.560]  不可污穿鬍鬚,也不可吃一般人的食物
[00:15:20.560 --> 00:15:23.560]  到了早晨,我把謝事告訴百姓
[00:15:23.560 --> 00:15:25.560]  晚上,我的妻子就死了
[00:15:25.560 --> 00:15:29.560]  次日早晨,我就遵命而行」
[00:15:29.560 --> 00:15:31.560]  突如其來的死亡
[00:15:31.560 --> 00:15:35.560]  是人生最難接受的事情之一
[00:15:35.560 --> 00:15:38.560]  我們在COVID早幾個月經歷過
[00:15:38.560 --> 00:15:40.560]  親人進了醫院,但不能出院
[00:15:40.560 --> 00:15:42.560]  不能見到他最後一面
[00:15:42.560 --> 00:15:46.560]  甚至喪禮,也要匆匆而行
[00:15:46.560 --> 00:15:53.560]  那份傷痛成為了很多香港人當時心中難忘的記憶
[00:15:53.560 --> 00:15:55.560]  我們可以想像
[00:15:55.560 --> 00:15:57.560]  以色列這位妻子
[00:15:57.560 --> 00:16:00.560]  是隨著他從耶路撒冷一起被擄到巴比倫的
[00:16:00.560 --> 00:16:03.560]  經文說是他眼中所喜愛的
[00:16:03.560 --> 00:16:05.560]  可以說是患難之交
[00:16:05.560 --> 00:16:07.560]  多年同心同行
[00:16:07.560 --> 00:16:09.560]  心上的愛人
[00:16:09.560 --> 00:16:12.560]  只有一天的通知
[00:16:12.560 --> 00:16:15.560]  只有一天的通知
[00:16:15.560 --> 00:16:17.560]  大限浸留不到
[00:16:17.560 --> 00:16:21.560]  就在第九年十月初十離世
[00:16:21.560 --> 00:16:23.560]  社會急速的變化
[00:16:23.560 --> 00:16:25.560]  都令很多香港人接受不到
[00:16:25.560 --> 00:16:27.560]  如果家庭急速的變化
[00:16:27.560 --> 00:16:30.560]  簡直對人是一個撕心裂肺的摧殘
[00:16:30.560 --> 00:16:33.560]  原本已經是很難接受的事情
[00:16:33.560 --> 00:16:35.560]  在極度悲痛的時候
[00:16:35.560 --> 00:16:37.560]  他再跟以色列人說
[00:16:37.560 --> 00:16:40.560]  你嘆息卻不可出聲
[00:16:40.560 --> 00:16:42.560]  不可以表達你的哀傷
[00:16:42.560 --> 00:16:44.560]  不可以悲哀哭泣
[00:16:44.560 --> 00:16:45.560]  不可以流淚
[00:16:45.560 --> 00:16:47.560]  內心的苦情只可以自己忍受
[00:16:47.560 --> 00:16:49.560]  甚至不可以向外表達
[00:16:49.560 --> 00:16:52.560]  對外你不可以扮理喪事
[00:16:52.560 --> 00:16:54.560]  以往在悲哀的裡面
[00:16:54.560 --> 00:16:58.560]  我都見過很多喪失配偶
[00:16:58.560 --> 00:17:00.560]  真的蓬頭垢面
[00:17:00.560 --> 00:17:01.560]  留長鬍鬚
[00:17:01.560 --> 00:17:03.560]  不修蝙蝠
[00:17:03.560 --> 00:17:05.560]  但這一切以色列人都不可以做
[00:17:05.560 --> 00:17:07.560]  他要裹好自己的頭
[00:17:07.560 --> 00:17:09.560]  他要穿上鞋
[00:17:09.560 --> 00:17:11.560]  他不可以掩著嘴
[00:17:11.560 --> 00:17:16.560]  即或是在最痛苦的裡面
[00:17:16.560 --> 00:17:18.560]  他都不可以表達
[00:17:18.560 --> 00:17:23.560]  神要先知這樣做
[00:17:23.560 --> 00:17:25.560]  為什麼呢?
[00:17:25.560 --> 00:17:28.560]  神有沒有更重要的訊息呢?
[00:17:28.560 --> 00:17:30.560]  神有一個更重要的訊息
[00:17:30.560 --> 00:17:32.560]  要向以色列民宣講
[00:17:32.560 --> 00:17:36.560]  才能用他的生命承載這個訊息
[00:17:36.560 --> 00:17:38.560]  神說他要為兩群人作預兆
[00:17:38.560 --> 00:17:40.560]  第一群就是巴比倫神的子民
[00:17:40.560 --> 00:17:42.560]  19-24節
[00:17:42.560 --> 00:17:46.560]  當時巴比倫的百姓對以色列說
[00:17:46.560 --> 00:17:50.560]  你這樣做跟我們有什麼關係?
[00:17:50.560 --> 00:17:52.560]  你不告訴我們嗎?
[00:17:52.560 --> 00:17:53.560]  我對他們說
[00:17:53.560 --> 00:17:55.560]  耶華的話臨到我說
[00:17:55.560 --> 00:17:57.560]  你告訴以色列家
[00:17:57.560 --> 00:17:59.560]  主耶華如此說
