
[00:00:00.000 --> 00:00:02.920]  今天我們正正要講的道
[00:02:22.080 --> 00:02:25.360]  彼得和約翰上聖殿去
[00:02:25.360 --> 00:02:30.880]  一個從無腹裡就是瘸腿的人正被人抬來
[00:02:30.880 --> 00:02:36.840]  他們天天把他放在聖殿的一個叫美門的門口
[00:02:36.840 --> 00:02:40.080]  求進聖殿的人施舍
[00:02:40.080 --> 00:02:44.440]  他看見彼得約翰將要進聖殿
[00:02:44.440 --> 00:02:46.880]  就求他們施舍
[00:02:46.880 --> 00:02:50.040]  彼得和約翰定睛看他
[00:02:50.040 --> 00:02:52.760]  彼得說:看著我們
[00:02:52.760 --> 00:02:55.560]  那人就注目看他們
[00:02:55.560 --> 00:02:59.000]  指望從他們得著甚麼
[00:02:59.000 --> 00:03:02.560]  彼得卻說:金銀我都沒有
[00:03:02.560 --> 00:03:05.400]  但我也有的給你
[00:03:05.400 --> 00:03:08.480]  奉那撒勒人耶穌基督的命
[00:03:08.480 --> 00:03:10.320]  起來行走
[00:03:10.320 --> 00:03:13.520]  於是彼得拉著他的右手
[00:03:13.520 --> 00:03:15.040]  扶起來
[00:03:15.040 --> 00:03:17.520]  他的腳和骨
[00:03:17.520 --> 00:03:22.240]  他就跳起來站著
[00:03:22.240 --> 00:03:24.320]  又開始行走
[00:03:24.320 --> 00:03:27.000]  他進入聖殿
[00:03:27.000 --> 00:03:29.880]  邊走邊跳站起來
[00:03:29.880 --> 00:03:34.560]  都看見他又行走又站起來
[00:03:34.560 --> 00:03:39.360]  耶穌上坐在聖殿美門口
[00:03:39.360 --> 00:03:41.200]  求人施舍的
[00:03:41.200 --> 00:03:43.680]  就因他所遇見的事
[00:03:43.680 --> 00:03:46.400]  滿心驚訝詫異
[00:03:46.400 --> 00:03:49.760]  故事講到一個瘸腿的人
[00:03:49.760 --> 00:03:52.920]  他在聖殿門口行乞
[00:03:52.920 --> 00:03:54.840]  遇上彼得約翰
[00:03:54.840 --> 00:03:57.520]  想他有少少錢
[00:03:57.520 --> 00:03:58.680]  想行乞
[00:03:58.680 --> 00:04:01.080]  結果彼得給不給他
[00:04:01.080 --> 00:04:02.200]  沒有給他
[00:04:02.200 --> 00:04:03.320]  彼得就跟他說
[00:04:03.320 --> 00:04:05.000]  金銀我都沒有
[00:04:05.000 --> 00:04:07.120]  不過就將我有的給你
[00:04:07.120 --> 00:04:10.080]  奉那撒勒人耶穌基督的命
[00:04:10.080 --> 00:04:11.840]  叫你起來行走
[00:04:11.840 --> 00:04:13.640]  於是扶起他起來
[00:04:13.640 --> 00:04:16.200]  瘸腿的人就起來
[00:04:16.200 --> 00:04:18.200]  就可以行走
[00:04:18.200 --> 00:04:20.200]  然後就跟約翰
[00:04:20.200 --> 00:04:22.680]  彼得他們進入聖殿裡面站起來
[00:04:22.680 --> 00:04:27.240]  是一個很直接很簡單的神蹟醫治故事
[00:04:27.240 --> 00:04:29.640]  究竟經文裡面
[00:04:29.640 --> 00:04:32.840]  想跟我們講的是什麼呢?
[00:04:32.840 --> 00:04:35.200]  或者我們試試看
[00:04:35.200 --> 00:04:37.280]  《使徒行傳》的作者路加
[00:04:37.280 --> 00:04:40.680]  他如何記錄記載這件事呢?
[00:04:40.680 --> 00:04:43.560]  我們也有說
[00:04:43.560 --> 00:04:45.960]  重要事情要講多少次呢?
[00:04:45.960 --> 00:04:47.000]  三次
[00:04:47.000 --> 00:04:49.320]  我們看看他在益述
[00:04:49.320 --> 00:04:50.480]  很小的
[00:04:50.480 --> 00:04:51.760]  你看到就看
[00:04:51.760 --> 00:04:53.560]  不然就看你的手機
[00:04:53.560 --> 00:04:55.400]  厭倦了時間
[00:04:55.400 --> 00:04:56.600]  你看看
[00:04:56.600 --> 00:05:00.120]  有什麼字是不停重複又重複
[00:05:00.120 --> 00:05:01.920]  是哪個字呢?
[00:05:01.920 --> 00:05:05.480]  漢啊聽到
[00:05:05.480 --> 00:05:07.640]  是呀很多個漢
[00:05:07.640 --> 00:05:11.280]  漢建、定徵漢、漢、注目漢、漢建
[00:05:11.280 --> 00:05:13.040]  後面我們還沒讀到
[00:05:13.040 --> 00:05:14.120]  也有的
[00:05:14.120 --> 00:05:16.560]  繼續是漢建、定徵漢、漢建
[00:05:16.560 --> 00:05:22.480]  很多這些漢建的字眼重複
[00:05:22.480 --> 00:05:24.000]  其實很吸引我
[00:05:24.000 --> 00:05:27.320]  為什麼不停要這麼多個漢建呢?
[00:05:27.320 --> 00:05:30.000]  然後我又嘗試看看
[00:05:30.000 --> 00:05:31.560]  如果沒有這些字
[00:05:31.560 --> 00:05:33.800]  其實是否可以呢?
[00:05:33.800 --> 00:05:35.200]  我就嘗試
[00:05:35.200 --> 00:05:36.320]  不如我
[00:05:36.320 --> 00:05:37.720]  遊白了
[00:05:37.720 --> 00:05:39.480]  不讀那些字
[00:05:39.480 --> 00:05:41.720]  第一、二節就說
[00:05:41.720 --> 00:05:44.000]  禱告的時候彼得·約翰上去
[00:05:44.000 --> 00:05:46.920]  一個人被抬出來了
[00:05:46.920 --> 00:05:49.280]  他就放他在一個美門的門口
[00:05:49.280 --> 00:05:50.880]  求人去施捨
[00:05:50.880 --> 00:05:53.880]  彼得·約翰將要進聖殿
[00:05:53.880 --> 00:05:55.960]  就求他們施捨
[00:05:55.960 --> 00:05:58.240]  指望他們得著什麼
[00:05:58.240 --> 00:05:59.400]  彼得卻說
[00:05:59.400 --> 00:06:00.560]  金銀我都沒有
[00:06:00.560 --> 00:06:02.080]  將我有的給你
[00:06:02.080 --> 00:06:03.560]  你起來行走
[00:06:03.560 --> 00:06:06.440]  於是彼得就拉著他的手扶起
[00:06:06.440 --> 00:06:10.160]  他的腳和馬骨立刻見狀
[00:06:10.160 --> 00:06:12.520]  跳起來站著開始行走
[00:06:12.520 --> 00:06:15.760]  然後邊跳邊走站尾神
[00:06:15.760 --> 00:06:17.560]  白聖呢
[00:06:17.560 --> 00:06:20.480]  邊走邊跳站尾神
[00:06:20.480 --> 00:06:22.480]  又行走又站尾神
[00:06:22.480 --> 00:06:24.440]  然後認得是誰?
[00:06:24.440 --> 00:06:25.080]  白聖
[00:06:25.080 --> 00:06:27.160]  白聖認得他就是那個素償
[00:06:27.160 --> 00:06:29.640]  在聖殿美門口求人施捨的
[00:06:29.640 --> 00:06:31.680]  就因他所遇到的事
[00:06:31.680 --> 00:06:33.680]  滿心驚訝
[00:06:33.680 --> 00:06:34.560]  行不行?
[00:06:34.560 --> 00:06:35.560]  漢奸都沒有了
[00:06:35.560 --> 00:06:37.280]  都很通信
[00:06:37.280 --> 00:06:38.800]  所以有點奇怪
[00:06:38.800 --> 00:06:42.360]  聖經不是有空說一些不重要的事情
[00:06:42.360 --> 00:06:43.680]  他講了這麼多次
[00:06:43.680 --> 00:06:45.480]  這個漢奸
[00:06:45.480 --> 00:06:48.280]  為什麼又穿插在當中呢?
[00:06:48.280 --> 00:06:53.720]  我發覺原來是彼得和瓊腿這個人
[00:06:53.720 --> 00:06:55.000]  快出來了
[00:06:55.000 --> 00:06:56.760]  彼得和瓊腿這個人
[00:06:56.760 --> 00:06:58.240]  他們之間的互動
[00:06:58.240 --> 00:07:02.000]  是因著漢、漢奸、注目漢、漢奸
[00:07:02.000 --> 00:07:03.640]  去穿插而成
[00:07:03.640 --> 00:07:06.400]  中文都是漢
[00:07:06.400 --> 00:07:09.440]  或者有不同的定徵漢、注目漢
[00:07:09.440 --> 00:07:11.640]  但是原來的原文
[00:07:11.640 --> 00:07:15.160]  漢奸是不同的字
[00:07:15.160 --> 00:07:19.360]  第三節和第九節是同一種顏色
[00:07:19.360 --> 00:07:23.520]  漢奸看到、注意到
[00:07:23.520 --> 00:07:26.440]  第四節藍色那個
[00:07:26.440 --> 00:07:30.840]  就是定徵漢、仍視、盯著漢
[00:07:30.840 --> 00:07:35.400]  第四節漢奸是注視
[00:07:35.400 --> 00:07:36.400]  看著我們的漢
[00:07:36.400 --> 00:07:38.800]  是注視、關注的漢
[00:07:38.800 --> 00:07:44.000]  第五節注目漢就是注目漢
[00:07:44.000 --> 00:07:46.840]  雖然漢奸是不同的漢字
[00:07:46.840 --> 00:07:48.600]  漢奸是類似的
[00:07:48.600 --> 00:07:51.000]  但是其實也有一點點的不同
[00:07:51.000 --> 00:07:52.800]  有不同的漢奸
[00:07:52.800 --> 00:08:00.680]  第十一至十二、十六節都有這些情況
[00:08:00.680 --> 00:08:02.680]  我想和大家一起看看
[00:08:02.680 --> 00:08:06.120]  這幾個漢奸其實指向什麼
[00:08:06.120 --> 00:08:09.800]  我們看看一開始的漢奸
[00:08:09.800 --> 00:08:11.800]  第一個漢奸就是第三節
[00:08:11.800 --> 00:08:14.400]  他是誰?
[00:08:14.400 --> 00:08:16.200]  是瘸腿的人
[00:08:16.200 --> 00:08:20.800]  瘸腿的人漢奸彼得和若漢將要進殿
[00:08:20.800 --> 00:08:22.360]  就求他施捨
[00:08:22.360 --> 00:08:26.400]  這個漢奸就是瘸腿的人漢奸若漢彼得
[00:08:26.400 --> 00:08:28.080]  其實這個漢奸很隨意
[00:08:28.080 --> 00:08:29.960]  他到處都看
[00:08:29.960 --> 00:08:31.160]  目的是什麼?
[00:08:31.160 --> 00:08:32.040]  他行乞
[00:08:32.040 --> 00:08:33.240]  看哪些人走過
[00:08:33.240 --> 00:08:35.240]  他就看到
[00:08:35.240 --> 00:08:36.760]  他工作需要看到人
[00:08:36.760 --> 00:08:40.160]  然後就求他施捨
[00:08:40.160 --> 00:08:42.960]  第二個漢奸就是第四節
[00:08:42.960 --> 00:08:43.880]  到彼得
[00:08:43.880 --> 00:08:47.360]  彼得和若漢定徵漢他
[00:08:47.360 --> 00:08:52.080]  這種定徵漢既是看到他行乞
[00:08:52.080 --> 00:08:54.160]  是瘸了的
[00:08:54.160 --> 00:08:57.160]  要躺在地上
[00:08:57.160 --> 00:09:00.760]  但這個漢也不是簡單的第三節漢
[00:09:00.760 --> 00:09:03.560]  是那種定徵漢
[00:09:03.560 --> 00:09:08.160]  似乎這種定徵漢是可以看到更多的東西
[00:09:08.160 --> 00:09:12.160]  似乎這裡說的是彼得和若漢定徵漢
[00:09:12.160 --> 00:09:15.360]  但也是神藉著他們兩個人的眼睛
[00:09:15.360 --> 00:09:20.160]  他注目去看見這個瘸腿的人
[00:09:20.160 --> 00:09:22.360]  原來這個人
[00:09:22.360 --> 00:09:25.760]  他所受的苦是很苦的
[00:09:25.760 --> 00:09:29.960]  記不記得我們剛才說他自出生就已經是瘸了
[00:09:29.960 --> 00:09:32.360]  即是瘸了多少年?
[00:09:32.360 --> 00:09:33.960]  如果我們看看下文
[00:09:33.960 --> 00:09:36.760]  在第四章二節這樣說
[00:09:36.760 --> 00:09:40.760]  原來經歷者神跡已好的人
[00:09:40.760 --> 00:09:43.560]  有四十多歲
[00:09:43.560 --> 00:09:46.760]  目測這裡也有四十多歲的人
[00:09:46.760 --> 00:09:49.160]  即是一出生到現在四十多年
[00:09:49.160 --> 00:09:50.360]  你就是瘸了
[00:09:50.360 --> 00:09:52.160]  你就是不能夠行走
[00:09:52.160 --> 00:09:53.760]  你每天都被人抬離
[00:09:53.760 --> 00:09:54.960]  其實也很無奈
[00:09:54.960 --> 00:09:56.560]  也很沒有尊嚴地
[00:09:56.560 --> 00:09:59.360]  你就要繼續行醫
[00:09:59.360 --> 00:10:00.360]  去行俠
[00:10:00.360 --> 00:10:01.760]  這是怎樣的生命
[00:10:01.760 --> 00:10:03.360]  怎樣的痛苦呢?
[00:10:03.360 --> 00:10:05.160]  神看見
[00:10:05.160 --> 00:10:07.560]  是更深層次的看見
[00:10:07.560 --> 00:10:08.960]  是憐憫的看見
[00:10:08.960 --> 00:10:11.360]  他看見這個人的痛苦
[00:10:11.360 --> 00:10:13.760]  不單單是憐憫的看見
[00:10:13.760 --> 00:10:18.960]  神也看見這個人原來有的能力
[00:10:18.960 --> 00:10:20.760]  在第七節說
[00:10:20.760 --> 00:10:22.560]  當他好起來的時候
[00:10:22.560 --> 00:10:26.360]  他的腳和馬骨立刻見狀了
[00:10:26.360 --> 00:10:28.560]  即是說這個人其實是有腳的
[00:10:28.560 --> 00:10:30.160]  有馬骨的
[00:10:30.160 --> 00:10:31.960]  不過是不見狀的
[00:10:31.960 --> 00:10:32.960]  是未發力
[00:10:32.960 --> 00:10:34.760]  所以他就行不了
[00:10:34.760 --> 00:10:37.160]  神看到這個瘸人
[00:10:37.160 --> 00:10:38.760]  他生命的本相
[00:10:38.760 --> 00:10:40.360]  他本來是有腳
[00:10:40.360 --> 00:10:42.160]  有骨可以行得了
[00:10:42.160 --> 00:10:43.760]  他是有潛能的
[00:10:43.760 --> 00:10:45.960]  只不過是有些問題出現了
[00:10:45.960 --> 00:10:47.160]  他需要人幫助
[00:10:47.160 --> 00:10:50.160]  他需要他的腳能夠見狀起來
[00:10:50.160 --> 00:10:51.960]  他才能夠行得了
[00:10:51.960 --> 00:10:55.160]  所以神看到他的本相
[00:10:55.160 --> 00:10:57.960]  而神也看到他真正的需要
[00:10:57.960 --> 00:11:00.360]  這個需要可能連他自己也忘記了
[00:11:00.360 --> 00:11:02.960]  他以為自己只需要一些錢
[00:11:02.960 --> 00:11:04.560]  不是,他真正的需要
[00:11:04.560 --> 00:11:07.560]  是需要得到醫治
[00:11:07.560 --> 00:11:09.760]  而這個瘸人
[00:11:09.760 --> 00:11:11.160]  被神看到
[00:11:11.160 --> 00:11:13.160]  神關心、重視
[00:11:13.160 --> 00:11:14.560]  神也醫治
[00:11:14.560 --> 00:11:16.360]  方法很簡單
[00:11:16.360 --> 00:11:18.760]  神就藉著彼得
[00:11:18.760 --> 00:11:22.360]  去跟那個瘸人說第四節
[00:11:22.360 --> 00:11:24.160]  「你看我們」
[00:11:24.160 --> 00:11:25.760]  然後到第六節
[00:11:25.760 --> 00:11:28.560]  「我叫你起來行走」
[00:11:28.560 --> 00:11:30.960]  然後扶起他
[00:11:30.960 --> 00:11:34.360]  然後他的腳骨就見了
[00:11:34.360 --> 00:11:37.360]  然後就能夠跳起來站著行走
[00:11:37.360 --> 00:11:38.560]  是不是很簡單?
[00:11:38.560 --> 00:11:39.760]  神看到
[00:11:39.760 --> 00:11:41.760]  神說就可以了
[00:11:41.760 --> 00:11:42.960]  的確是這樣
[00:11:42.960 --> 00:11:44.160]  創世也是這樣
[00:11:44.160 --> 00:11:46.160]  神說有就有
[00:11:46.160 --> 00:11:48.560]  所以其實很簡單
[00:11:48.560 --> 00:11:51.760]  我們相信神是一個很厲害的神醫
[00:11:51.760 --> 00:11:53.360]  看到一個這樣的醫生
[00:11:53.360 --> 00:11:55.160]  什麼病都會康復
[00:11:55.160 --> 00:11:58.160]  有病看醫生
[00:11:58.160 --> 00:11:59.560]  不過很有趣
[00:11:59.560 --> 00:12:01.760]  我們再想想這句話是否通
[00:12:01.760 --> 00:12:03.960]  我們有病看醫生就好
[00:12:03.960 --> 00:12:06.560]  其實我們去看醫生不是看醫生
[00:12:06.560 --> 00:12:08.360]  是讓醫生看自己
[00:12:08.360 --> 00:12:10.760]  你不停看著醫生其實沒有用
[00:12:10.760 --> 00:12:12.360]  是醫生看著你
[00:12:12.360 --> 00:12:14.160]  再看看你的病情
[00:12:14.160 --> 00:12:15.360]  幫你斷症
[00:12:15.360 --> 00:12:18.760]  然後有適當的醫治
[00:12:18.760 --> 00:12:21.360]  我們才康復
[00:12:21.360 --> 00:12:24.360]  我們這個神是一個大醫生
[00:12:24.360 --> 00:12:26.560]  我們很需要去找這個大醫生
[00:12:26.560 --> 00:12:29.160]  去看這個醫生
[00:12:29.160 --> 00:12:30.960]  而更加正確的就是
[00:12:30.960 --> 00:12:32.560]  這位大醫生
[00:12:32.560 --> 00:12:34.760]  他早就已經看見我們
[00:12:34.760 --> 00:12:36.760]  他看到我們的問題
[00:12:36.760 --> 00:12:39.760]  看到我們裡面隱藏的病
[00:12:39.760 --> 00:12:43.560]  可能是我們成長未處理的創傷
[00:12:43.560 --> 00:12:46.760]  或者是我們裡面的懼怕軟弱
[00:12:46.760 --> 00:12:48.760]  或者一些我們的沉溺
[00:12:48.760 --> 00:12:52.360]  一些我們想逃避一些遺憾的地方
[00:12:52.360 --> 00:12:54.160]  或者我們裡面的一些罪
[00:12:54.160 --> 00:12:56.760]  我們的自以自我
[00:12:56.760 --> 00:12:58.560]  又或者已經很多年來
[00:12:58.560 --> 00:13:00.960]  我們對神那種冷漠
[00:13:00.960 --> 00:13:03.360]  那種保留
[00:13:03.360 --> 00:13:04.960]  昔日神看到
[00:13:04.960 --> 00:13:07.760]  這個在店門口走不通的人
[00:13:07.760 --> 00:13:10.160]  去腳的疾病
[00:13:10.160 --> 00:13:11.960]  神醫治好了
[00:13:11.960 --> 00:13:14.560]  今日神都看到我們每一個
[00:13:14.560 --> 00:13:17.160]  或許我們表面都幾正常
[00:13:17.160 --> 00:13:18.760]  但神知道我們裡面
[00:13:18.760 --> 00:13:20.560]  神知道我們裡面的需要
[00:13:20.560 --> 00:13:21.560]  神憐憫
[00:13:21.560 --> 00:13:24.560]  神必會醫治我們
[00:13:24.560 --> 00:13:26.160]  弟兄姊妹
[00:13:26.160 --> 00:13:29.160]  神已經看見我們
[00:13:29.160 --> 00:13:32.560]  神看到我們需要醫治的地方
[00:13:32.560 --> 00:13:34.960]  試下也都想下
[00:13:34.960 --> 00:13:37.760]  我們裡面一切的傷痛軟弱
[00:13:37.760 --> 00:13:39.560]  神都看到了
[00:13:39.560 --> 00:13:45.560]  我們願不願意給神去看見呢?
[00:13:45.560 --> 00:13:49.160]  回到在經文裡面
[00:13:49.160 --> 00:13:51.360]  經文「攜腿」的人就是神看見
[00:13:51.360 --> 00:13:52.360]  神醫治了他
[00:13:52.360 --> 00:13:54.160]  他就好了
[00:13:54.160 --> 00:13:56.760]  是,醫生很想醫病人的
[00:13:56.760 --> 00:13:59.960]  但都要病人合作肯吃藥才行
[00:13:59.960 --> 00:14:01.960]  所以我們看看這個「攜腿」的人
[00:14:01.960 --> 00:14:05.360]  他是怎樣回應神的看見
[00:14:05.360 --> 00:14:08.360]  在第四、第五節
[00:14:08.360 --> 00:14:11.960]  當彼得叫他「你看著我們」
[00:14:11.960 --> 00:14:13.760]  第五節那個人就怎樣?
[00:14:13.760 --> 00:14:16.960]  那個人就「注目看他們」
[00:14:16.960 --> 00:14:19.560]  很回應,很聽話
[00:14:19.560 --> 00:14:23.160]  接著去到第六節
[00:14:23.160 --> 00:14:26.960]  彼得就說「你起來行走」
[00:14:26.960 --> 00:14:31.760]  於是第八節那個人就跳起來站著
[00:14:31.760 --> 00:14:35.160]  就是這樣開始行走
[00:14:35.160 --> 00:14:37.360]  這個「攜腿」的人可以這樣
[00:14:37.360 --> 00:14:38.760]  突然間起身
[00:14:38.760 --> 00:14:40.560]  當然是很神蹟
[00:14:40.560 --> 00:14:44.160]  但我覺得這個人能夠讓彼得叫他起身
[00:14:44.160 --> 00:14:45.760]  他就立刻起身
[00:14:45.760 --> 00:14:47.960]  其實都是很神蹟
[00:14:47.960 --> 00:14:50.160]  你有沒有想過你幾十年
[00:14:50.160 --> 00:14:52.360]  你從來沒有行過
[00:14:52.360 --> 00:14:53.960]  現在有人叫你行
[00:14:53.960 --> 00:14:55.360]  你就嘗試行
[00:14:55.360 --> 00:14:57.560]  起身你就起身
[00:14:57.560 --> 00:15:01.560]  我覺得這個「攜腿」的人其實很不簡單
[00:15:01.560 --> 00:15:02.960]  他跛,沒得選
[00:15:02.960 --> 00:15:04.360]  每天被人抬來
[00:15:04.360 --> 00:15:06.160]  或者他都沒得選
[00:15:06.160 --> 00:15:09.760]  這樣的人生理應是很消極
[00:15:09.760 --> 00:15:12.360]  很想躺平,很放棄
[00:15:12.360 --> 00:15:15.160]  但經文裏面的描述不是
[00:15:15.160 --> 00:15:17.360]  他非常積極
[00:15:17.360 --> 00:15:21.360]  當被人放置在電門口的時候
[00:15:21.360 --> 00:15:23.560]  他沒有就這樣趴在那裏
[00:15:23.560 --> 00:15:25.760]  他周圍看,他努力看人
[00:15:25.760 --> 00:15:29.360]  所以他才看到彼得若翰行過
[00:15:29.360 --> 00:15:32.560]  到彼得若翰叫自己看著
[00:15:32.560 --> 00:15:33.760]  「看著我」
[00:15:33.760 --> 00:15:36.560]  然後他就真的努力去注目
[00:15:36.560 --> 00:15:39.160]  去看著若翰和彼得
[00:15:39.160 --> 00:15:40.560]  到他起來行走
[00:15:40.560 --> 00:15:43.160]  他就真的嘗試起身
[00:15:43.160 --> 00:15:44.760]  起來
[00:15:44.760 --> 00:15:46.360]  是神的大能
[00:15:46.360 --> 00:15:48.560]  但亦都是這個「攜腿」的人
[00:15:48.560 --> 00:15:52.160]  他對生命,對神的開放和積極
[00:15:52.160 --> 00:15:53.160]  他沒有放棄
[00:15:53.160 --> 00:15:57.360]  他對生命上上仍然抱有期待
[00:15:57.360 --> 00:15:59.760]  這個人有很多限制
[00:15:59.760 --> 00:16:02.960]  但縱使是很多限制之下
[00:16:02.960 --> 00:16:07.560]  他仍然都很努力活出他可以活出的自己
[00:16:07.560 --> 00:16:09.760]  「攜腿」人的生命力
[00:16:09.760 --> 00:16:11.960]  我覺得很感動
[00:16:11.960 --> 00:16:14.760]  人在逆境和挫折底下
[00:16:14.760 --> 00:16:16.760]  其實是很容易放棄
[00:16:16.760 --> 00:16:18.160]  很容易消極
[00:16:18.160 --> 00:16:20.760]  埋怨人,埋怨自己
[00:16:20.760 --> 00:16:22.360]  算了,是這樣的了
[00:16:22.360 --> 00:16:23.760]  我這一生人就是這樣
[00:16:23.760 --> 00:16:24.560]  沒有救了
[00:16:24.560 --> 00:16:25.560]  誰叫我有病
[00:16:25.560 --> 00:16:27.960]  誰叫我父母生到這樣
[00:16:27.960 --> 00:16:30.960]  慢慢看自己成為一個受害者
[00:16:30.960 --> 00:16:32.960]  而這個受害者的角色
[00:16:32.960 --> 00:16:36.360]  亦都慢慢成為這個人的安書區
[00:16:36.360 --> 00:16:38.760]  他的舒適區
[00:16:38.760 --> 00:16:41.360]  「攜腿」的人能夠起得來
[00:16:41.360 --> 00:16:45.560]  就是要他離開他自己的安書區
[00:16:45.560 --> 00:16:47.160]  等等
[00:16:47.160 --> 00:16:49.760]  不動是很安書嗎?
[00:16:49.760 --> 00:16:51.360]  走不動這件事
[00:16:51.360 --> 00:16:54.160]  竟然是這個「攜腿」人的安書?
[00:16:54.160 --> 00:16:55.160]  是的
[00:16:55.160 --> 00:16:57.560]  原來有些舒適區是很不舒服
[00:16:57.560 --> 00:16:59.960]  但又正正令你很舒服
[00:16:59.960 --> 00:17:04.160]  這個就叫做不舒服的舒服區
[00:17:04.160 --> 00:17:05.960]  「跛」字出世就是了
[00:17:05.960 --> 00:17:06.760]  是不是很熟悉?
[00:17:06.760 --> 00:17:07.760]  你不用工作
[00:17:07.760 --> 00:17:09.760]  別人給你什麼,你就吃什麼
[00:17:09.760 --> 00:17:10.560]  你可以怨一下
[00:17:10.560 --> 00:17:12.360]  但總之你什麼都不用做
[00:17:12.360 --> 00:17:14.960]  但到你懂得走一會兒,你要怎樣?
[00:17:14.960 --> 00:17:16.960]  你沒有人再給你錢
[00:17:16.960 --> 00:17:17.760]  你就要想
[00:17:17.760 --> 00:17:20.160]  我懂得走,我就要找工作
[00:17:20.160 --> 00:17:22.160]  找工作,找不到怎麼辦?
[00:17:22.160 --> 00:17:24.960]  如果找到工作很辛苦,那又怎麼辦?
[00:17:24.960 --> 00:17:26.760]  那即是怎樣?
[00:17:26.760 --> 00:17:30.160]  很多的不知道,很多的不確定
[00:17:30.160 --> 00:17:35.360]  這些不確定,其實令人很懼怕,很不安
[00:17:35.360 --> 00:17:37.560]  但若然繼續是一個受害者
[00:17:37.560 --> 00:17:40.160]  繼續跛,繼續無奈
[00:17:40.160 --> 00:17:43.760]  繼續將自己應該負責任推給別人
[00:17:43.760 --> 00:17:47.360]  是,父母問題,社會問題,所有人的問題
[00:17:47.360 --> 00:17:50.760]  總之就不關自己事
[00:17:50.760 --> 00:17:53.560]  要為自己的生命負責任
[00:17:53.560 --> 00:17:59.760]  我們要積極面對,要有勇氣,要肯冒險
[00:17:59.760 --> 00:18:03.160]  冒可能失敗的險
[00:18:03.160 --> 00:18:05.360]  試想想,如果那個攀爬的人
[00:18:05.360 --> 00:18:08.560]  他嘗試起身,結果起不了
[00:18:08.560 --> 00:18:09.760]  那怎麼辦?
[00:18:09.760 --> 00:18:10.960]  很醜,是吧?
[00:18:10.960 --> 00:18:12.160]  可能有人會笑
[00:18:12.160 --> 00:18:16.160]  你真的以為有神蹟?傻子,玩你而已
