
[00:00:00.000 --> 00:00:03.300]  不如我也先介紹一下自己 有新朋友
[00:06:09.260 --> 00:06:11.920]  而第二件事就是他們的宗教信仰
[00:06:11.920 --> 00:06:17.500]  從小到大他們的傳統都是猶太教的
[00:06:17.500 --> 00:06:20.880]  所以他們突然間要出來做一個基督徒
[00:06:20.880 --> 00:06:22.300]  要站出來做基督徒
[00:06:22.300 --> 00:06:23.920]  其實有很大的張力
[00:06:23.920 --> 00:06:25.100]  很多的聲音
[00:06:25.100 --> 00:06:28.100]  甚至很多的社會壓迫在裡面
[00:06:28.100 --> 00:06:30.760]  做一個基督徒很不容易
[00:06:30.760 --> 00:06:32.260]  跟現在像嗎
[00:06:32.260 --> 00:06:34.340]  其實跟現在也很相近
[00:06:34.340 --> 00:06:37.380]  一個青少年做一個基督徒
[00:06:37.380 --> 00:06:39.920]  其實可能他們背後聽到很多的聲音
[00:06:39.920 --> 00:06:42.720]  說他們是基督徒傻傻的
[00:06:42.720 --> 00:06:44.260]  或者很蠢
[00:06:44.260 --> 00:06:45.800]  很多這些聲音
[00:06:45.800 --> 00:06:49.300]  都會讓到其實做基督徒是不容易的
[00:06:49.300 --> 00:06:52.340]  究竟當中我們如何去面對呢
[00:06:52.340 --> 00:06:54.380]  有一部分的英文告訴我們
[00:06:54.380 --> 00:06:56.720]  我們需要有一個信念
[00:06:56.720 --> 00:06:57.760]  那個信念
[00:06:57.760 --> 00:06:59.680]  就是我們要相信
[00:06:59.680 --> 00:07:01.000]  其實我們生命裡面
[00:07:01.000 --> 00:07:02.680]  是有一個使命在的
[00:07:02.680 --> 00:07:04.100]  我們活在這個世界
[00:07:04.100 --> 00:07:06.800]  我們的目標不是要討好我們的老闆
[00:07:06.800 --> 00:07:08.840]  不是討好我們的老師
[00:07:08.840 --> 00:07:10.500]  不是討好我們的朋友
[00:07:10.500 --> 00:07:12.760]  而是上帝創造我們
[00:07:12.760 --> 00:07:14.420]  我們生命裡面有一個使命
[00:07:14.420 --> 00:07:15.720]  並且這個使命
[00:07:15.720 --> 00:07:18.460]  當我們努力去承擔的時候
[00:07:18.460 --> 00:07:20.420]  我們可以去得著那個安息
[00:07:20.420 --> 00:07:25.960]  也就是我們可以進入到上帝那個豐盛的產業裡面
[00:07:25.960 --> 00:07:28.380]  就讓我們看第一部分的經文好嗎
[00:07:28.380 --> 00:07:30.960]  我們一起去讀第一部分的經文
[00:07:30.960 --> 00:07:32.920]  希伯來書四章
[00:07:32.920 --> 00:07:34.080]  八至十一節
[00:07:34.080 --> 00:07:34.920]  我們一起讀吧
[00:07:34.920 --> 00:07:39.920]  請約士(音)
[00:08:04.920 --> 00:08:06.920]  順從而跌倒了
[00:08:06.920 --> 00:08:09.080]  四章十一節裡面
[00:08:09.080 --> 00:08:11.840]  就講到作者的一個呼籲
[00:08:11.840 --> 00:08:13.800]  告訴我們
[00:08:13.800 --> 00:08:16.220]  我們要竭力進入那個安息
[00:08:16.220 --> 00:08:18.260]  但是聽上去會不會覺得有些奇怪
[00:08:18.260 --> 00:08:20.000]  如何很努力地去休息呢
[00:08:20.000 --> 00:08:21.920]  我是努力還是休息呢
[00:08:21.920 --> 00:08:23.260]  奇奇怪怪的
[00:08:23.260 --> 00:08:26.080]  其實你要明白兩個字
[00:08:26.080 --> 00:08:28.000]  究竟安息這個字怎麼解釋
[00:08:28.000 --> 00:08:29.920]  以及竭力是怎麼解釋
[00:08:29.920 --> 00:08:33.460]  我先在這段解釋了什麼叫安息
[00:08:33.460 --> 00:08:36.540]  安息其實有英文叫cease
[00:08:36.540 --> 00:08:37.840]  就是止息這樣解釋
[00:08:37.840 --> 00:08:38.720]  就是停止
[00:08:38.720 --> 00:08:41.880]  就是當你過去一直工作的時候
[00:08:41.880 --> 00:08:43.340]  工作完了
[00:08:43.340 --> 00:08:44.680]  那你就可以休息了
[00:08:44.680 --> 00:08:46.380]  就好像每天上班
[00:08:46.380 --> 00:08:47.300]  上完班之後
[00:08:47.300 --> 00:08:48.420]  很辛苦累累的
[00:08:48.420 --> 00:08:50.420]  回到家就可以休息了
[00:08:50.420 --> 00:08:53.040]  所以其實它也代表著一件事
[00:08:53.040 --> 00:08:56.080]  你前面是有一個工作在裡面的
[00:08:56.080 --> 00:08:58.040]  也就好像它用的例子就是
[00:08:58.040 --> 00:08:59.840]  上帝創造天地
[00:08:59.840 --> 00:09:00.880]  六天的創造
[00:09:00.880 --> 00:09:04.460]  而到最後完成工作就止息了
[00:09:04.460 --> 00:09:05.540]  所以也是這樣
[00:09:05.540 --> 00:09:07.380]  在第三章說到
[00:09:07.380 --> 00:09:10.500]  摩西帶著以色列人出埃及
[00:09:10.500 --> 00:09:12.120]  進入英許之地
[00:09:12.120 --> 00:09:13.540]  這是他們的使命
[00:09:13.540 --> 00:09:14.800]  他們的工作
[00:09:14.800 --> 00:09:16.340]  他們如果完成了
[00:09:16.340 --> 00:09:17.540]  他們就止息
[00:09:17.540 --> 00:09:18.540]  就安息了
[00:09:18.540 --> 00:09:19.620]  但是他們做不到
[00:09:19.620 --> 00:09:23.300]  因為那些以色列人不願意進入英許之地
[00:09:23.300 --> 00:09:24.500]  是害怕的
[00:09:24.500 --> 00:09:26.260]  他們這樣說是害怕的
[00:09:26.260 --> 00:09:28.300]  所以到了約書亞的時間
[00:09:28.300 --> 00:09:29.340]  同樣也是
[00:09:29.340 --> 00:09:32.760]  約書亞那時候帶著以色列人進入英許之地
[00:09:32.760 --> 00:09:34.300]  他們要打一場聖戰
[00:09:34.300 --> 00:09:38.960]  要讓英許之地成為神去管治的一個國家
[00:09:38.960 --> 00:09:41.340]  但是同樣他們也是膽怯
[00:09:41.340 --> 00:09:43.460]  所以到了最後他們就是
[00:09:43.460 --> 00:09:44.760]  完成不了他們的工作
[00:09:44.760 --> 00:09:46.540]  他們進入不了他們的安息
[00:09:46.540 --> 00:09:49.120]  所以作者其實是在告訴我們
[00:09:49.120 --> 00:09:52.660]  當時的猶太人和我們現在現今的信徒
[00:09:52.660 --> 00:09:54.460]  我們生命裡面
[00:09:54.460 --> 00:09:55.880]  是有一個使命的
[00:09:55.880 --> 00:09:57.960]  我們生存
[00:09:57.960 --> 00:10:00.380]  是有一個上帝賜給我們的呼召
[00:10:00.380 --> 00:10:01.580]  我們要去活的
[00:10:01.580 --> 00:10:04.420]  正正就是我們現在的大使命
[00:10:04.420 --> 00:10:06.420]  去使萬民作門徒
[00:10:06.420 --> 00:10:08.040]  我們自己先作門徒
[00:10:08.040 --> 00:10:09.120]  讓人作門徒
[00:10:09.120 --> 00:10:13.040]  以致這些門徒可以幫助其他人成為門徒
[00:10:13.040 --> 00:10:15.880]  我們生命裡面是為上帝而活
[00:10:15.880 --> 00:10:18.380]  我們不是就這樣去討好我們的老闆
[00:10:18.380 --> 00:10:19.800]  或者我們的老師
[00:10:19.800 --> 00:10:22.160]  我們生命裡面是有一個使命的
[00:10:22.160 --> 00:10:23.660]  弟兄姊妹
[00:10:23.660 --> 00:10:25.620]  這件事是在告訴我們
[00:10:25.620 --> 00:10:27.840]  我們面對信仰困難的時候
[00:10:27.840 --> 00:10:29.040]  我們要記得一件事
[00:10:29.040 --> 00:10:31.200]  信仰的困難代表什麼呢?
[00:10:31.200 --> 00:10:34.160]  我們的生命裡面是為上帝而活的
[00:10:34.160 --> 00:10:35.920]  上帝叫我們去做的話
[00:10:35.920 --> 00:10:37.080]  我們不需要去害怕
[00:10:37.080 --> 00:10:38.800]  這是一個信念我們應該有
[00:10:38.800 --> 00:10:39.840]  不過呢
[00:10:39.840 --> 00:10:41.580]  始終面對困難的時候
[00:10:41.580 --> 00:10:43.160]  都會有困難
[00:10:43.160 --> 00:10:44.540]  就好像我剛才說的那個字
[00:10:44.540 --> 00:10:45.540]  "熬底"
[00:10:45.540 --> 00:10:46.380]  你會害怕的
[00:10:46.380 --> 00:10:47.380]  會擔心的
[00:10:47.380 --> 00:10:50.380]  究竟我們怎樣可以去衝破得到它呢?
[00:10:50.380 --> 00:10:53.380]  當中我們看看下一部分的經文
[00:10:53.380 --> 00:10:54.620]  我們就會看到了
[00:10:54.620 --> 00:10:57.380]  當中的經文告訴我們一個關鍵
[00:10:57.620 --> 00:10:58.120]  就是
[00:10:58.120 --> 00:11:01.200]  原來當我們面對信仰困難的時候
[00:11:01.200 --> 00:11:02.420]  我們需要一件事
[00:11:02.420 --> 00:11:05.080]  就是從心而發去相信上帝的好
[00:11:05.080 --> 00:11:06.920]  並且我們願意去跟隨祂
[00:11:06.920 --> 00:11:09.340]  讓我們一起去讀下一部分的經文
[00:11:09.340 --> 00:11:10.300]  我們一起讀
[00:11:10.300 --> 00:11:11.500]  十一節起,請
[00:11:11.500 --> 00:11:12.380]  所以
[00:11:28.240 --> 00:11:31.660]  "骨折與骨髓都能似入浮開"
[00:11:31.660 --> 00:11:44.380]  "前都是赤露塘開的"
[00:11:44.380 --> 00:11:47.300]  "我們必須向祂交障"
[00:11:47.300 --> 00:11:47.800]  對了
[00:11:47.800 --> 00:11:50.960]  剛才我解釋了"安息"這個字
[00:11:50.960 --> 00:11:51.760]  我們就知道了
[00:11:51.760 --> 00:11:55.380]  當我們竭力去做好上帝賜給我們的使命的時候
[00:11:55.380 --> 00:11:59.380]  我們將來可以去領受上帝賜給我們的產業
[00:11:59.380 --> 00:12:02.000]  但是我們現在怎樣可以去為之竭力呢?
[00:12:02.000 --> 00:12:03.880]  在當中它就說到一件事
[00:12:03.880 --> 00:12:04.380]  就是
[00:12:04.380 --> 00:12:07.380]  你看看後面就是在說"不竭力"是怎樣的
[00:12:07.380 --> 00:12:10.340]  "不竭力"就是會不順從而跌倒
[00:12:10.340 --> 00:12:11.460]  就是信心跌倒
[00:12:11.460 --> 00:12:13.260]  所以"竭力"是什麼呢?
[00:12:13.260 --> 00:12:15.260]  就是靠著信心
[00:12:15.260 --> 00:12:17.460]  我們會去相信、去順從
[00:12:17.460 --> 00:12:17.960]  是不是?
[00:12:17.960 --> 00:12:19.120]  信靠、信服
[00:12:19.120 --> 00:12:21.460]  其實就是當中所說的"竭力"
[00:12:21.460 --> 00:12:23.460]  所以我們在生命裡面
[00:12:23.460 --> 00:12:25.080]  我們要學習一件事
[00:12:25.080 --> 00:12:26.500]  就是要相信上帝
[00:12:26.500 --> 00:12:27.720]  去倚靠上帝
[00:12:27.720 --> 00:12:28.840]  去信服上帝
[00:12:28.840 --> 00:12:30.920]  也正如摩西的時候
[00:12:30.920 --> 00:12:33.800]  為什麼他們無法進入耕林地、英雄之地呢?
[00:12:33.800 --> 00:12:37.000]  因為以色列人不相信和不信服
[00:12:37.000 --> 00:12:38.040]  第二件事
[00:12:38.040 --> 00:12:39.040]  約書亞的時代
[00:12:39.040 --> 00:12:41.760]  為什麼他們不可以打贏那場聖戰呢?
[00:12:41.760 --> 00:12:44.260]  因為他們不相信和不信服
[00:12:44.260 --> 00:12:46.540]  哇!看到巨人那麼厲害
[00:12:46.540 --> 00:12:47.640]  又有馬車
[00:12:47.640 --> 00:12:48.880]  哇!逃跑了
[00:12:48.880 --> 00:12:49.720]  又吃虧了
[00:12:49.720 --> 00:12:50.800]  所以其實
[00:12:50.800 --> 00:12:52.120]  當中的關鍵
[00:12:52.120 --> 00:12:55.180]  最重要的是我們願意去相信上帝也好
[00:12:55.180 --> 00:12:57.920]  相信可以去倚靠並且去信服祂
[00:12:57.920 --> 00:12:59.500]  我們當中
[00:12:59.500 --> 00:13:01.680]  其實我們生命裡面同樣都是
[00:13:01.680 --> 00:13:04.380]  我們可能面對一些壓力
[00:13:04.380 --> 00:13:09.180]  就是可能你和一些同事去吃飯的時候
[00:13:09.180 --> 00:13:10.760]  當他們知道你是基督徒
[00:13:10.760 --> 00:13:12.460]  他們可能取笑你的時候
[00:13:12.460 --> 00:13:14.840]  你要相信上帝也好
[00:13:14.840 --> 00:13:16.680]  我們願意去信服、去跟隨
[00:13:16.680 --> 00:13:18.760]  所以你不怕別人取笑
[00:13:18.960 --> 00:13:22.500]  這件事正正就是我們在生命裡面要學習的事情
[00:13:22.500 --> 00:13:26.300]  以致我們將來可以去堅守著我們的信仰
[00:13:26.300 --> 00:13:28.000]  去承受上帝的產業
[00:13:28.000 --> 00:13:29.500]  但是你會說
[00:13:29.500 --> 00:13:31.620]  喂!其實很痛苦的
[00:13:31.620 --> 00:13:33.500]  人要不斷堅持
[00:13:33.500 --> 00:13:37.160]  如果將來我們信仰裡面面對著很大的困難
[00:13:37.160 --> 00:13:39.380]  我去面對這些苦難
[00:13:39.380 --> 00:13:40.800]  那不就很不容易了嗎?
[00:13:40.800 --> 00:13:44.880]  為什麼神會不斷叫我擁抱苦難呢?
[00:13:44.880 --> 00:13:46.300]  很殘忍的
[00:13:46.760 --> 00:13:51.620]  但我就想問究竟逃避苦難是否一件必然的事呢?
[00:13:51.620 --> 00:13:54.420]  人是不是一定永遠都會逃避苦難呢?
[00:13:54.420 --> 00:13:58.340]  我想帶大家去理解一下這個問題
[00:13:58.340 --> 00:13:59.500]  首先
[00:13:59.500 --> 00:14:02.800]  一個學生去考DSE痛不痛苦?
[00:14:02.800 --> 00:14:05.760]  痛苦的,哇!大家都點頭
[00:14:05.760 --> 00:14:07.220]  我們現在有很多青少年
[00:14:07.220 --> 00:14:09.380]  天分地暗,讀書讀到
[00:14:09.380 --> 00:14:12.120]  DSE是一個很痛苦的過程
[00:14:12.120 --> 00:14:14.380]  我也記得我那時候在會考
[00:14:14.500 --> 00:14:18.500]  是一個很痛苦的過程,每天溫習10個小時
[00:14:18.500 --> 00:14:21.160]  但是這個痛苦、這個苦難
[00:14:21.160 --> 00:14:22.620]  是他們會擁抱的
[00:14:22.620 --> 00:14:23.660]  為什麼呢?
[00:14:23.660 --> 00:14:26.920]  因為他們知道當中最後的價值在哪裡
[00:14:26.920 --> 00:14:29.160]  我考完DSE的話
[00:14:29.160 --> 00:14:30.920]  我會有一個好的成績
[00:14:30.920 --> 00:14:32.660]  我將來就會有選擇
[00:14:32.660 --> 00:14:34.740]  我可以去做我想做的事
[00:14:34.740 --> 00:14:36.800]  這個是他們相信
[00:14:36.800 --> 00:14:39.300]  就說我為什麼會擁抱這個苦難
[00:14:39.300 --> 00:14:40.920]  因為當中有價值
[00:14:40.920 --> 00:14:41.800]  同樣
[00:14:41.800 --> 00:14:44.340]  一個不喜歡讀書的人,喜歡玩遊戲機
[00:14:44.500 --> 00:14:46.500]  玩遊戲機其實也可以很痛苦
[00:14:46.500 --> 00:14:50.080]  他們可以連續玩4天遊戲機,通宵的那些
[00:14:50.080 --> 00:14:52.700]  很痛苦的,為什麼他們會擁抱這件事呢?
[00:14:52.700 --> 00:14:55.120]  就是因為他們當中看到那個價值
[00:14:55.120 --> 00:14:57.500]  哇!我打完之後我就升級了
[00:14:57.500 --> 00:14:58.880]  我就拿到道具了
[00:14:58.880 --> 00:15:01.800]  我就可以去成為西一了,是不是?
[00:15:01.800 --> 00:15:04.960]  他們覺得這件事很有價值,他們就會去做
[00:15:04.960 --> 00:15:09.120]  又或者可能現在韓國的那些女團
[00:15:09.120 --> 00:15:10.920]  哇!那些訓練很辛苦的
[00:15:10.920 --> 00:15:13.200]  但是為什麼他們仍然都會堅持呢?
[00:15:13.700 --> 00:15:16.000]  可能她將來會成為第二個Blackpink,是不是?
[00:15:16.000 --> 00:15:18.840]  他們就會不斷去熱切地期待
[00:15:18.840 --> 00:15:19.960]  只要我努力
[00:15:19.960 --> 00:15:23.120]  只要我擁抱這個苦難,將來是會有收成的
[00:15:23.120 --> 00:15:24.200]  所以呢
[00:15:24.200 --> 00:15:26.120]  人是會擁抱苦難的
[00:15:26.120 --> 00:15:28.920]  當他體會到當中的價值的時間
[00:15:28.920 --> 00:15:31.740]  之所以這樣呢,其實呢
[00:15:31.740 --> 00:15:35.540]  在經文裡面就直接帶我們去進入我們的內心
[00:15:35.540 --> 00:15:39.080]  去看看我們的內心到底覺得哪樣東西有價值
[00:15:39.080 --> 00:15:40.340]  在經文裡面呢
[00:15:40.340 --> 00:15:43.000]  就形容上帝的話語好像
[00:15:43.160 --> 00:15:44.620]  一把兩刃的劍
[00:15:44.620 --> 00:15:47.580]  兩刃的劍是什麼呢?其實是說一把
[00:15:47.580 --> 00:15:51.000]  去骨刀和審判之劍
[00:15:51.000 --> 00:15:55.000]  去骨刀是什麼意思呢?就是可以穿過骨頭
[00:15:55.000 --> 00:15:56.800]  進入到我們的內心
[00:15:56.800 --> 00:16:00.620]  上帝的話語會進入到我們的內心深處去看
[00:16:00.620 --> 00:16:01.760]  究竟我們心裡面
[00:16:01.760 --> 00:16:04.080]  哪一樣東西對我們來說最重要
[00:16:04.080 --> 00:16:04.880]  並且呢
[00:16:04.880 --> 00:16:07.420]  他好像那時候羅馬的一個
[00:16:07.420 --> 00:16:10.080]  法官那樣的一把劍
[00:16:10.460 --> 00:16:14.040]  去讓我們可以體會到、斷定到究竟我們內心
[00:16:14.040 --> 00:16:16.340]  究竟是以誰為我們的手
[00:16:16.340 --> 00:16:18.660]  他其實就好像一把尺那樣
[00:16:18.660 --> 00:16:22.740]  去讓我們體會得到究竟我們和上帝的距離有多遠
[00:16:22.740 --> 00:16:25.300]  神的話語要進入我們的內心
[00:16:25.300 --> 00:16:29.400]  顯明我們的內心讓我們體會得到究竟我們心裡面
[00:16:29.400 --> 00:16:32.220]  有沒有願意去信靠、信服上帝
[00:16:32.220 --> 00:16:33.760]  神的話語呢
[00:16:33.760 --> 00:16:35.540]  其實是在提醒我們
[00:16:35.540 --> 00:16:36.820]  提醒我們
[00:16:36.820 --> 00:16:38.360]  面對信仰困難的時候
[00:16:38.360 --> 00:16:40.160]  哇,究竟哪樣比較重要
