
[00:00:00.000 --> 00:00:02.480]  聽神的話語前我們一起祈禱
[00:07:05.920 --> 00:07:09.920]  首先,保羅在第一節所說的「你們」
[00:07:09.920 --> 00:07:11.920]  當然是指已不所救的信徒
[00:07:11.920 --> 00:07:15.920]  如果我們觀察這三節的脈絡
[00:07:15.920 --> 00:07:21.920]  我們可以看到保羅在叫信徒回想
[00:07:21.920 --> 00:07:25.920]  自己在未信主之前的光景
[00:07:25.920 --> 00:07:27.920]  裏面有五個光景
[00:07:27.920 --> 00:07:29.920]  讓我們一起看看
[00:07:31.920 --> 00:07:33.920]  大一點的字
[00:07:33.920 --> 00:07:35.920]  首先,在第一節說到
[00:07:35.920 --> 00:07:39.920]  「死在過犯罪惡中」
[00:07:39.920 --> 00:07:41.920]  過犯罪惡其實是同義詞
[00:07:41.920 --> 00:07:45.920]  所以代表不以神為神的生活
[00:07:45.920 --> 00:07:47.920]  所以保羅在此提醒我們
[00:07:47.920 --> 00:07:49.920]  在他們未接受基督的救恩之前
[00:07:49.920 --> 00:07:53.920]  他們和其他未信的都是一樣
[00:07:53.920 --> 00:07:54.920]  因為不認識神
[00:07:54.920 --> 00:07:57.920]  都是過著不將神看為神的生活
[00:07:57.920 --> 00:08:01.920]  因此他們的屬靈生命是死的
[00:08:01.920 --> 00:08:05.920]  接著,在第二節說到
[00:08:05.920 --> 00:08:10.920]  「他們都是隨從世界時代的潮流和風俗」
[00:08:10.920 --> 00:08:14.920]  即是按照一個和上帝的價值觀為敵
[00:08:14.920 --> 00:08:17.920]  或敵對的系統來生活
[00:08:17.920 --> 00:08:20.920]  還有,第二節後面說
[00:08:20.920 --> 00:08:24.920]  「他們是服從空中掌權者的領袖」
[00:08:24.920 --> 00:08:26.920]  在第二節的尾段我們可以知道
[00:08:26.920 --> 00:08:30.920]  這個空中掌權者的領袖並不是屬血氣
[00:08:30.920 --> 00:08:34.920]  而是屬靈界的
[00:08:34.920 --> 00:08:37.920]  我們經常聽到的就是薩旦
[00:08:37.920 --> 00:08:40.920]  其實薩旦和魔鬼有什麼分別呢?
[00:08:40.920 --> 00:08:44.920]  經常聽到,看不懂
[00:08:44.920 --> 00:08:46.920]  想說說一些小插曲
[00:08:46.920 --> 00:08:47.920]  冷知識
[00:08:47.920 --> 00:08:51.920]  其實薩旦和魔鬼都是指同一種靈界的活物
[00:08:51.920 --> 00:08:55.920]  但薩旦是由希伯來文翻譯出來
[00:08:55.920 --> 00:08:57.920]  而魔鬼則是希列文
[00:08:57.920 --> 00:09:02.920]  在林哥林多後書第四章第四節
[00:09:02.920 --> 00:09:08.920]  本來也有稱薩旦和魔鬼為「世界的神」
[00:09:08.920 --> 00:09:12.920]  即是這個世界所有人都在敬拜這個神
[00:09:12.920 --> 00:09:15.920]  接著第四點,信徒說的光景
[00:09:15.920 --> 00:09:17.920]  除了隨波逐流和服從薩旦之外
[00:09:17.920 --> 00:09:22.920]  他們在信主前的第四個特徵就是
[00:09:22.920 --> 00:09:25.920]  放縱肉體的私慾
[00:09:25.920 --> 00:09:29.920]  即是隨著肉體和心裡的渴求去生活
[00:09:29.920 --> 00:09:34.920]  這裡所說的肉體並不是單單指性方面的行為和慾望
[00:09:34.920 --> 00:09:37.920]  也包括其他的情慾
[00:09:37.920 --> 00:09:42.920]  例如我們經常在迦勒泰書第五章十九至二十一節說
[00:09:42.920 --> 00:09:47.920]  仇恨、憎急、嫉妒、謊言等等
[00:09:47.920 --> 00:09:51.920]  換句話說,也包含了人對權力
[00:09:51.920 --> 00:09:54.920]  和對食物的慾望
[00:09:54.920 --> 00:09:59.920]  說完他們的行為特徵後
[00:09:59.920 --> 00:10:03.920]  最後一樣,到了第三節
[00:10:03.920 --> 00:10:05.920]  本來說到他們信主前最後一個
[00:10:05.920 --> 00:10:08.920]  也是最可悲的光景
[00:10:08.920 --> 00:10:11.920]  就是他們都是可怒的兒女
[00:10:11.920 --> 00:10:14.920]  即是引動神的怒氣
[00:10:14.920 --> 00:10:16.920]  是應該受神懲罰的人
[00:10:16.920 --> 00:10:18.920]  因為他們一生出來
[00:10:18.920 --> 00:10:23.920]  他們本來就是順從與神為敵的撒旦
[00:10:23.920 --> 00:10:28.920]  所以他們所作所為都是不斷地惹神的怒氣
[00:10:28.920 --> 00:10:30.920]  在這裡一至三節
[00:10:30.920 --> 00:10:35.920]  保羅除了申述已忽所信徒在信主前的光景
[00:10:35.920 --> 00:10:41.920]  我們看到在這三節裡
[00:10:41.920 --> 00:10:46.920]  保羅又很巧妙地用了兩個代名詞
[00:10:46.920 --> 00:10:49.920]  第一節裡的你們
[00:10:49.920 --> 00:10:51.920]  即是已忽所信徒,剛才說了
[00:10:51.920 --> 00:10:53.920]  和第三節的我們
[00:10:53.920 --> 00:10:57.920]  是指保羅和其他信了主的猶太人
[00:10:57.920 --> 00:11:02.920]  和中間那裡的搏役的人連在一起
[00:11:02.920 --> 00:11:04.920]  保羅這樣做
[00:11:04.920 --> 00:11:09.920]  是要說明他們無論是外邦人或猶太人
[00:11:09.920 --> 00:11:12.920]  就算是連保羅自己
[00:11:12.920 --> 00:11:17.920]  無論種族、階級或出身
[00:11:17.920 --> 00:11:20.920]  在未接受基督的救恩之前
[00:11:20.920 --> 00:11:23.920]  都是可怒的兒女
[00:11:23.920 --> 00:11:27.920]  因為他們同樣都活在過犯和罪惡當中
[00:11:27.920 --> 00:11:30.920]  他們必須要面對神的懲罰
[00:11:30.920 --> 00:11:32.920]  是無一倖免的
[00:11:32.920 --> 00:11:38.920]  所以他們都是貫徹始終的無助和不能自救的人
[00:11:38.920 --> 00:11:40.920]  但我們知道
[00:11:40.920 --> 00:11:43.920]  保羅這位神重用的牧者
[00:11:43.920 --> 00:11:47.920]  他又怎會用這些說話打殘已忽所信徒
[00:11:47.920 --> 00:11:49.920]  或讓他們覺得羞愧呢?
[00:11:49.920 --> 00:11:51.920]  不會這樣吧?
[00:11:51.920 --> 00:11:52.920]  相反的
[00:11:52.920 --> 00:11:55.920]  其實保羅在這裡是想幫助這班信徒
[00:11:55.920 --> 00:11:58.920]  看到信主之後
[00:11:58.920 --> 00:12:01.920]  給他們帶來的重大改變
[00:12:01.920 --> 00:12:05.920]  保羅在第四節
[00:12:05.920 --> 00:12:07.920]  一開始用了一個連接詞
[00:12:07.920 --> 00:12:10.920]  「然而」來帶出這個轉變
[00:12:10.920 --> 00:12:11.920]  我們繼續讀下去
[00:12:11.920 --> 00:12:13.920]  第四至第六節
[00:12:13.920 --> 00:12:14.920]  1、2、3
[00:12:35.920 --> 00:12:36.920]  沒錯
[00:12:36.920 --> 00:12:39.920]  我們每一個人本來就是可怒之子
[00:12:39.920 --> 00:12:41.920]  是要被懲罰的
[00:12:41.920 --> 00:12:44.920]  但當人接受了福音之後
[00:12:44.920 --> 00:12:47.920]  整個局面就有了180度的轉變
[00:12:47.920 --> 00:12:49.920]  我們經常說
[00:12:49.920 --> 00:12:51.920]  重要的事要先說
[00:12:51.920 --> 00:12:54.920]  所以在第四節一開始
[00:12:54.920 --> 00:12:55.920]  保羅說明
[00:12:55.920 --> 00:12:59.920]  信徒之子可以不再是可怒之子
[00:12:59.920 --> 00:13:01.920]  不再需要接受懲罰
[00:13:01.920 --> 00:13:08.920]  是基於神的豐盛憐憫和他的大愛
[00:13:08.920 --> 00:13:14.920]  或者我們在這個版本
[00:13:14.920 --> 00:13:15.920]  《新譯本》就說
[00:13:15.920 --> 00:13:17.920]  「滿有憐憫」
[00:13:17.920 --> 00:13:19.920]  這裡說的大愛
[00:13:19.920 --> 00:13:22.920]  當然是指神對人超自然的愛
[00:13:22.920 --> 00:13:24.920]  我們經常說的「加倍愛」
[00:13:24.920 --> 00:13:27.920]  正是因為祂是超自然的
[00:13:27.920 --> 00:13:29.920]  所以也意味著我們人類
[00:13:29.920 --> 00:13:34.920]  其實是沒有辦法理解神為什麼這麼愛我們
[00:13:34.920 --> 00:13:36.920]  我們經常覺得自己不值得
[00:13:36.920 --> 00:13:38.920]  但神就是這麼愛我們
[00:13:38.920 --> 00:13:43.920]  而「大愛」裡面的「大」字
[00:13:43.920 --> 00:13:45.920]  這個字不是數量
[00:13:45.920 --> 00:13:46.920]  是說數量
[00:13:46.920 --> 00:13:47.920]  而是指程度
[00:13:47.920 --> 00:13:49.920]  所以可以被翻譯為
[00:13:49.920 --> 00:13:54.920]  強烈的、深厚的和活潑的愛
[00:13:54.920 --> 00:13:55.920]  不是死故故的
[00:13:55.920 --> 00:13:57.920]  是不斷的變化
[00:13:57.920 --> 00:13:58.920]  讓我們經歷到
[00:13:58.920 --> 00:14:00.920]  有生命的
[00:14:00.920 --> 00:14:01.920]  至於憐憫
[00:14:01.920 --> 00:14:06.920]  除了可以被翻譯為慈悲、歡厚或不忍心之外
[00:14:06.920 --> 00:14:10.920]  也是帶有忠誠的意思
[00:14:10.920 --> 00:14:11.920]  所以換句話來說
[00:14:11.920 --> 00:14:15.920]  雖然人叛逆神、不尊重神
[00:14:15.920 --> 00:14:17.920]  是應該被處罰的
[00:14:17.920 --> 00:14:19.920]  但因為神對人的忠誠
[00:14:19.920 --> 00:14:22.920]  和祂對人強烈、活潑的愛
[00:14:22.920 --> 00:14:25.920]  祂不忍心懲罰我們
[00:14:26.920 --> 00:14:30.920]  所以保羅在第五節告訴我們
[00:14:30.920 --> 00:14:34.920]  神就透過基督
[00:14:34.920 --> 00:14:37.920]  讓我們這群不能自救的人
[00:14:37.920 --> 00:14:41.920]  和基督一起活過來
[00:14:41.920 --> 00:14:46.920]  這裡的「與基督一起活過來」
[00:14:46.920 --> 00:14:50.920]  不僅是指信徒屬靈生命的「蘇醒」
[00:14:51.920 --> 00:14:55.920]  還指信徒可以過復活的生活
[00:14:55.920 --> 00:14:59.920]  即是可以得到基督生命的特徵
[00:14:59.920 --> 00:15:01.920]  這是神的應許
[00:15:01.920 --> 00:15:05.920]  包括明白神的旨意和活出神的意義
[00:15:05.920 --> 00:15:07.920]  是神給我們的應許
[00:15:07.920 --> 00:15:10.920]  我們信了主就可以這樣
[00:15:10.920 --> 00:15:13.920]  而在第六節所說的
[00:15:13.920 --> 00:15:16.920]  「一同復活」和「一同坐在天上」
[00:15:16.920 --> 00:15:18.920]  這兩個是平行句
[00:15:20.920 --> 00:15:23.920]  因為「一同坐在天上」
[00:15:23.920 --> 00:15:26.920]  是用過去式的時態寫出來
[00:15:26.920 --> 00:15:30.920]  而「天上」又是要和「地上」作對比
[00:15:30.920 --> 00:15:34.920]  所以當信徒清晰地認識
[00:15:34.920 --> 00:15:39.920]  和接受了福音之後的第二個轉變
[00:15:39.920 --> 00:15:42.920]  就是他們不再屬於地上
[00:15:42.920 --> 00:15:44.920]  而是屬於天上
[00:15:44.920 --> 00:15:46.920]  換句話說
[00:15:46.920 --> 00:15:48.920]  他們不再受第一節、第二節
[00:15:48.920 --> 00:15:51.920]  之前第二節所說的空中掌權者的克制
[00:15:51.920 --> 00:15:54.920]  之前他們是可怒之子
[00:15:54.920 --> 00:15:56.920]  現在是神國的子民
[00:15:56.920 --> 00:15:58.920]  是光明之子
[00:15:58.920 --> 00:16:00.920]  試想想
[00:16:00.920 --> 00:16:02.920]  我們本來是死路一條
[00:16:02.920 --> 00:16:07.920]  根本沒有什麼條件和神討價還價
[00:16:07.920 --> 00:16:10.920]  讓我們不用面對懲罰
[00:16:10.920 --> 00:16:13.920]  本來是屬於地上的、貼地的
[00:16:13.920 --> 00:16:16.920]  但是透過基督的救恩
[00:16:16.920 --> 00:16:18.920]  不僅不受懲罰
[00:16:18.920 --> 00:16:22.920]  還可以突然變為屬於天上
[00:16:22.920 --> 00:16:25.920]  還可以有明白神的旨意
[00:16:25.920 --> 00:16:27.920]  活出基督的意義
[00:16:27.920 --> 00:16:29.920]  和不再犯罪的能力
[00:16:29.920 --> 00:16:32.920]  如果這不是恩典的話
[00:16:32.920 --> 00:16:34.920]  那叫什麼呢?
[00:16:34.920 --> 00:16:37.920]  但是神的恩典
[00:16:37.920 --> 00:16:38.920]  我想告訴你
[00:16:38.920 --> 00:16:40.920]  不止這麼少
[00:16:40.920 --> 00:16:42.920]  在第七節
[00:16:42.920 --> 00:16:44.920]  保羅告訴我們
[00:16:44.920 --> 00:16:47.920]  他還要透過我們這個復活的生命
[00:16:47.920 --> 00:16:50.920]  來成就祂的美意
[00:16:50.920 --> 00:16:52.920]  我們一起讀第七節
[00:16:52.920 --> 00:16:53.920]  1、2、3
[00:16:53.920 --> 00:16:57.920]  為的是要在將來的世代中
[00:16:57.920 --> 00:17:00.920]  顯明祂在基督耶穌裡
[00:17:00.920 --> 00:17:04.920]  賜給我們的恩典是多麼的豐盛
[00:17:04.920 --> 00:17:07.920]  在這七節裏
[00:17:07.920 --> 00:17:08.920]  保羅告訴我們
[00:17:08.920 --> 00:17:10.920]  神除了要讓我們每一個
[00:17:10.920 --> 00:17:12.920]  接受了基督救恩的人
[00:17:12.920 --> 00:17:14.920]  得著基督一般的生命
[00:17:14.920 --> 00:17:16.920]  脫離撒旦的核制之外
[00:17:16.920 --> 00:17:22.920]  神也要我們將祂這份極其豐富的恩典
[00:17:22.920 --> 00:17:25.920]  顯明給口細的人看
[00:17:25.920 --> 00:17:27.920]  讓我們之後的人
[00:17:27.920 --> 00:17:31.920]  都能夠明白神恩典的豐盛
[00:17:31.920 --> 00:17:34.920]  換言之
[00:17:34.920 --> 00:17:35.920]  幫助我們之後的人
[00:17:35.920 --> 00:17:38.920]  可以看見神恩典的豐盛
[00:17:38.920 --> 00:17:40.920]  是信徒的照明
[00:17:41.920 --> 00:17:44.920]  也是教會的照明
[00:17:44.920 --> 00:17:46.920]  因為教會就是信徒
[00:17:46.920 --> 00:17:49.920]  一群信徒在一起被照出來
[00:17:49.920 --> 00:17:53.920]  所以我們信徒無論是在教會裡
[00:17:53.920 --> 00:17:55.920]  或者和弟兄姊妹相交
[00:17:55.920 --> 00:17:59.920]  或者在教會外面和非信徒相處
[00:17:59.920 --> 00:18:04.920]  我們都要讓人從我們的生命中
[00:18:04.920 --> 00:18:06.920]  去體會神的恩典
[00:18:06.920 --> 00:18:08.920]  可能是透過口
[00:18:08.920 --> 00:18:10.920]  可能是透過我們所做的事
[00:18:11.920 --> 00:18:14.920]  讓他們透過看到我們生命的改變
[00:18:14.920 --> 00:18:17.920]  而明白神恩典的偉大
[00:18:17.920 --> 00:18:20.920]  也透過和我們相處
[00:18:20.920 --> 00:18:23.920]  去經歷什麼是神的忠誠
[00:18:23.920 --> 00:18:26.920]  憐憫和大愛
[00:18:26.920 --> 00:18:32.920]  我記得在兩年多前
[00:18:32.920 --> 00:18:35.920]  我參加了一個童工的按摩禮
[00:18:35.920 --> 00:18:37.920]  按摩完之後
[00:18:37.920 --> 00:18:39.920]  大家就去吃飯
[00:18:40.920 --> 00:18:42.920]  吃完飯就去洗手間
[00:18:42.920 --> 00:18:43.920]  然後就走
[00:18:43.920 --> 00:18:44.920]  誰知道
[00:18:44.920 --> 00:18:45.920]  不要說哪裡
[00:18:45.920 --> 00:18:46.920]  商場那裡
[00:18:46.920 --> 00:18:47.920]  我出來的時候
[00:18:47.920 --> 00:18:48.920]  一直和童工聊天
[00:18:48.920 --> 00:18:50.920]  沒有留意地上有灘水
[00:18:50.920 --> 00:18:52.920]  我整個人跪下
[00:18:52.920 --> 00:18:53.920]  那一刻跪
[00:18:53.920 --> 00:18:55.920]  單膝頭跪下
[00:18:55.920 --> 00:18:57.920]  我整個人的重量都在膝頭那裡
[00:18:57.920 --> 00:18:58.920]  很痛
[00:18:58.920 --> 00:19:01.920]  然後就進去
[00:19:01.920 --> 00:19:03.920]  大家說怎麼都很痛
[00:19:03.920 --> 00:19:05.920]  因為怕骨折
[00:19:05.920 --> 00:19:07.920]  但那時候其實九點多
[00:19:07.920 --> 00:19:09.920]  快要十點了
[00:19:09.920 --> 00:19:12.920]  就說那裡有個護士
