
[00:00:00.000 --> 00:00:04.000]  今天的講題是分辨內心的聲音
[00:02:40.800 --> 00:02:42.800]  這是天父的心意
[00:02:42.800 --> 00:02:45.800]  就是要耶穌出來全道之前
[00:02:45.800 --> 00:02:48.800]  四十天在方爺受魔鬼的試探
[00:02:48.800 --> 00:02:51.800]  我們看看什麼叫做試探
[00:02:51.800 --> 00:02:53.800]  試探這個字的原文就是
[00:02:53.800 --> 00:02:57.800]  引誘他犯罪 去得罪神
[00:02:57.800 --> 00:02:58.800]  英文就很簡單
[00:02:58.800 --> 00:03:01.800]  Tempt其實是有犯罪的意思
[00:03:01.800 --> 00:03:04.800]  原文在希臘文裡
[00:03:04.800 --> 00:03:07.800]  試探這個字是現在式
[00:03:07.800 --> 00:03:11.800]  代表那個動作是不斷地去做
[00:03:11.800 --> 00:03:15.800]  魔鬼在這四十天不斷地去試探耶穌
[00:03:15.800 --> 00:03:17.800]  持續地去試探他
[00:03:17.800 --> 00:03:20.800]  是一直這樣去做的
[00:03:20.800 --> 00:03:24.800]  希望耶穌不聽天父的旨意
[00:03:24.800 --> 00:03:27.800]  去聽撒旦的計劃
[00:03:27.800 --> 00:03:32.800]  我們又看看魔鬼第一個的試探是什麼
[00:03:32.800 --> 00:03:34.800]  這裡有三個試探
[00:03:34.800 --> 00:03:35.800]  我們都很熟悉這段經文
[00:03:35.800 --> 00:03:38.800]  但不是只有三個試探
[00:03:38.800 --> 00:03:39.800]  其實有很多個
[00:03:39.800 --> 00:03:41.800]  不過只是舉三個例子
[00:03:41.800 --> 00:03:43.800]  因為太多試探了
[00:03:43.800 --> 00:03:46.800]  其中一個就是這個試探
[00:03:46.800 --> 00:03:49.800]  第三節就是魔鬼對耶穌說
[00:03:49.800 --> 00:03:51.800]  你既然是神的兒子
[00:03:51.800 --> 00:03:55.800]  就吩咐這塊石頭變做食物
[00:03:55.800 --> 00:03:58.800]  為什麼這個是第一個試探呢
[00:03:58.800 --> 00:03:59.800]  為什麼和食物有關呢
[00:03:59.800 --> 00:04:02.800]  因為當時耶穌很餓
[00:04:02.800 --> 00:04:05.800]  所以撒旦通常怎樣去試探人呢
[00:04:05.800 --> 00:04:09.800]  就是針對他最脆弱的地方
[00:04:09.800 --> 00:04:10.800]  最軟弱的地方
[00:04:10.800 --> 00:04:13.800]  當時耶穌那一刻已經餓了四十天
[00:04:13.800 --> 00:04:16.800]  所以魔鬼就針對耶穌
[00:04:16.800 --> 00:04:18.800]  這個最軟弱的地方就是
[00:04:18.800 --> 00:04:19.800]  你既然是神的兒子
[00:04:19.800 --> 00:04:20.800]  你有能力的
[00:04:20.800 --> 00:04:21.800]  你為什麼不用這個能力
[00:04:21.800 --> 00:04:23.800]  為什麼要捱餓呢
[00:04:23.800 --> 00:04:25.800]  不如你吃東西吧
[00:04:25.800 --> 00:04:27.800]  為什麼要這麼辛苦呢
[00:04:27.800 --> 00:04:28.800]  那耶穌怎麼回答呢
[00:04:28.800 --> 00:04:30.800]  第四節我們一起讀
[00:04:30.800 --> 00:04:32.800]  預備起
[00:04:32.800 --> 00:04:33.800]  耶穌回答
[00:04:33.800 --> 00:04:35.800]  經上記著
[00:04:35.800 --> 00:04:38.800]  人活著不是單靠食物
[00:04:38.800 --> 00:04:39.800]  馬達芬那個是長一點的
[00:04:39.800 --> 00:04:42.800]  但路加芬就只有這麼多
[00:04:42.800 --> 00:04:47.800]  那麼耶穌是用舊約的聖經
[00:04:47.800 --> 00:04:49.800]  去回答魔鬼
[00:04:49.800 --> 00:04:52.800]  因為魔鬼試探他要吃東西
[00:04:52.800 --> 00:04:53.800]  是不是
[00:04:53.800 --> 00:04:55.800]  那麼耶穌就看舊約
[00:04:55.800 --> 00:04:57.800]  怎麼說吃東西呢
[00:04:57.800 --> 00:05:00.800]  用生命記說
[00:05:00.800 --> 00:05:02.800]  人活著不是單靠食物
[00:05:02.800 --> 00:05:04.800]  食物是不是真的這麼重要
[00:05:04.800 --> 00:05:05.800]  不是啊
[00:05:05.800 --> 00:05:07.800]  還有其他的東西更重要
[00:05:07.800 --> 00:05:09.800]  耶穌選擇聆聽天父
[00:05:09.800 --> 00:05:11.800]  進行天父的心意
[00:05:11.800 --> 00:05:13.800]  就是要這四十天禁食
[00:05:13.800 --> 00:05:15.800]  要勝過魔鬼的試探
[00:05:15.800 --> 00:05:17.800]  所以他就用這一節
[00:05:17.800 --> 00:05:19.800]  回答魔鬼
[00:05:19.800 --> 00:05:22.800]  去擊敗了這個試探
[00:05:25.800 --> 00:05:27.800]  接著魔鬼是不停的
[00:05:27.800 --> 00:05:29.800]  他的試探是持續的
[00:05:29.800 --> 00:05:31.800]  另一個記載的試探
[00:05:31.800 --> 00:05:33.800]  就是在第五節
[00:05:33.800 --> 00:05:35.800]  魔鬼又帶耶穌去到高處
[00:05:35.800 --> 00:05:38.800]  瞬間向他展示天下萬國
[00:05:38.800 --> 00:05:40.800]  剛才就是一個場景
[00:05:40.800 --> 00:05:42.800]  現在第二個場景
[00:05:42.800 --> 00:05:45.800]  已經轉到一個很高的地方
[00:05:45.800 --> 00:05:46.800]  讓他見到天下萬國
[00:05:46.800 --> 00:05:49.800]  然後跟他說什麼呢
[00:05:49.800 --> 00:05:51.800]  就對耶穌說
[00:05:51.800 --> 00:05:53.800]  這一切的權勢
[00:05:53.800 --> 00:05:55.800]  這一切的榮耀
[00:05:55.800 --> 00:05:57.800]  我都要給你
[00:05:57.800 --> 00:05:59.800]  因為這一切已經交給我了
[00:05:59.800 --> 00:06:01.800]  我願意給誰就給誰
[00:06:01.800 --> 00:06:03.800]  所以你耶穌
[00:06:03.800 --> 00:06:05.800]  在我面前跪拜
[00:06:05.800 --> 00:06:07.800]  你只要慈祷我的
[00:06:07.800 --> 00:06:09.800]  這一切都是你了
[00:06:09.800 --> 00:06:11.800]  都是給你的了
[00:06:11.800 --> 00:06:13.800]  這個第二次的試探
[00:06:13.800 --> 00:06:15.800]  撒旦又是看準人
[00:06:15.800 --> 00:06:17.800]  一般很重視的東西
[00:06:17.800 --> 00:06:19.800]  一般人重視什麼呢
[00:06:19.800 --> 00:06:22.800]  就是一些很重要的東西
[00:06:22.800 --> 00:06:24.800]  有價值
[00:06:24.800 --> 00:06:25.800]  有安全感
[00:06:25.800 --> 00:06:26.800]  當你有很多錢
[00:06:26.800 --> 00:06:28.800]  是不是有更多安全感呢
[00:06:28.800 --> 00:06:29.800]  當有更多物質的時候
[00:06:29.800 --> 00:06:31.800]  我就安全一點
[00:06:31.800 --> 00:06:33.800]  或者你有權勢
[00:06:33.800 --> 00:06:35.800]  我有power的時候
[00:06:35.800 --> 00:06:38.800]  別人就會肯定我多一點
[00:06:38.800 --> 00:06:39.800]  讚我多一點
[00:06:39.800 --> 00:06:40.800]  我有價值多一點
[00:06:40.800 --> 00:06:42.800]  如果是男人就會覺得
[00:06:42.800 --> 00:06:44.800]  我有權有勢的時候
[00:06:44.800 --> 00:06:45.800]  就會多一點女人喜歡我
[00:06:45.800 --> 00:06:48.800]  所以魔鬼撒旦就是看準人
[00:06:48.800 --> 00:06:50.800]  一般很想追求的東西
[00:06:50.800 --> 00:06:52.800]  去試探耶穌
[00:06:52.800 --> 00:06:54.800]  但是你有沒有留意
[00:06:54.800 --> 00:06:56.800]  他講的東西有沒有錯
[00:06:56.800 --> 00:06:58.800]  魔鬼很喜歡一些東西
[00:06:58.800 --> 00:07:00.800]  真真假假
[00:07:00.800 --> 00:07:01.800]  假假真真
[00:07:01.800 --> 00:07:02.800]  混在一起炒在一起
[00:07:02.800 --> 00:07:04.800]  讓我們相信
[00:07:04.800 --> 00:07:07.800]  這裡有一樣東西是假的
[00:07:07.800 --> 00:07:10.800]  就是是不是這一切的權勢榮耀
[00:07:10.800 --> 00:07:12.800]  神已經給了他呢
[00:07:12.800 --> 00:07:13.800]  沒有
[00:07:13.800 --> 00:07:14.800]  他自己說的
[00:07:14.800 --> 00:07:16.800]  所以不是真的
[00:07:16.800 --> 00:07:19.800]  我們又看看第八節
[00:07:19.800 --> 00:07:21.800]  請大家一起讀第八節
[00:07:21.800 --> 00:07:23.800]  預備起
[00:07:23.800 --> 00:07:25.800]  經上記著
[00:07:25.800 --> 00:07:28.800]  你要敬拜主你的神
[00:07:28.800 --> 00:07:30.800]  單單侍奉他
[00:07:30.800 --> 00:07:33.800]  耶穌又去找聖經
[00:07:33.800 --> 00:07:35.800]  究竟聖經怎麼說敬拜呢
[00:07:35.800 --> 00:07:38.800]  撒旦你說要我跪拜你
[00:07:38.800 --> 00:07:39.800]  叫我worship你
[00:07:39.800 --> 00:07:41.800]  聖經怎麼說敬拜呢
[00:07:41.800 --> 00:07:46.800]  耶穌又引用了生命記
[00:07:46.800 --> 00:07:51.800]  說到敬拜就是單單去敬拜神
[00:07:51.800 --> 00:07:54.800]  雖然中文敬拜侍奉好像是兩樣東西
[00:07:54.800 --> 00:07:57.800]  其實在原文是同一個意思
[00:07:57.800 --> 00:07:58.800]  英文也是worship的
[00:07:58.800 --> 00:08:01.800]  所以剛才我們在敬拜
[00:08:01.800 --> 00:08:03.800]  唱詩歌敬拜是敬拜神
[00:08:03.800 --> 00:08:05.800]  但我們平時可能傳福音
[00:08:05.800 --> 00:08:06.800]  做栽培
[00:08:06.800 --> 00:08:08.800]  帶茶經
[00:08:08.800 --> 00:08:11.800]  做powerpoint
[00:08:11.800 --> 00:08:13.800]  做一些微小的搬桌搬椅
[00:08:13.800 --> 00:08:15.800]  這些服事其實都是一種敬拜
[00:08:15.800 --> 00:08:18.800]  所以侍奉敬拜也是一樣
[00:08:18.800 --> 00:08:19.800]  對象也是要神
[00:08:19.800 --> 00:08:22.800]  所以耶穌就用生命記這一節
[00:08:22.800 --> 00:08:28.800]  去拆穿了撒旦的試探
[00:08:28.800 --> 00:08:29.800]  你要我敬拜你
[00:08:29.800 --> 00:08:33.800]  但聖經說唯獨是敬拜上帝
[00:08:33.800 --> 00:08:36.800]  撒旦的試探不停
[00:08:36.800 --> 00:08:38.800]  又去到第三個
[00:08:38.800 --> 00:08:39.800]  第九節
[00:08:39.800 --> 00:08:42.800]  魔鬼又帶耶穌去耶路撒冷
[00:08:42.800 --> 00:08:43.800]  又轉了一個場景
[00:08:43.800 --> 00:08:47.800]  由高處又去到耶路撒冷
[00:08:47.800 --> 00:08:51.800]  被耶穌站在聖殿頂上
[00:08:51.800 --> 00:08:55.800]  你猜聖殿頂有多高呢?
[00:08:55.800 --> 00:08:56.800]  很高
[00:08:56.800 --> 00:08:59.800]  這個是耶穌年代的聖殿
[00:08:59.800 --> 00:09:00.800]  如果你今天去耶路撒冷
[00:09:00.800 --> 00:09:01.800]  你不是看到這個聖殿
[00:09:01.800 --> 00:09:04.800]  因為當時已經被毀了
[00:09:04.800 --> 00:09:06.800]  耶穌年代的聖殿
[00:09:06.800 --> 00:09:08.800]  你看到最高的地方
[00:09:08.800 --> 00:09:10.800]  大概150呎
[00:09:10.800 --> 00:09:13.800]  即是十幾層樓高
[00:09:13.800 --> 00:09:18.800]  所以魔鬼就帶耶穌去到聖殿頂上
[00:09:18.800 --> 00:09:19.800]  站在那裡
[00:09:19.800 --> 00:09:21.800]  然後跟祂說什麼呢?
[00:09:21.800 --> 00:09:22.800]  繼續看
[00:09:22.800 --> 00:09:23.800]  對耶穌說
[00:09:23.800 --> 00:09:25.800]  又是這一招
[00:09:25.800 --> 00:09:29.800]  你既然是神的兒子
[00:09:29.800 --> 00:09:31.800]  神一定很疼你
[00:09:31.800 --> 00:09:35.800]  你就從這裡十幾層樓跳下去
[00:09:35.800 --> 00:09:37.800]  因為經上記著
[00:09:37.800 --> 00:09:41.800]  神要為你吩咐祂的天使保護你
[00:09:41.800 --> 00:09:43.800]  經上又記著
[00:09:43.800 --> 00:09:46.800]  天使要用手托著你
[00:09:46.800 --> 00:09:49.800]  免得你的腳碰到石頭
[00:09:49.800 --> 00:09:52.800]  這次魔鬼高招了一點
[00:09:52.800 --> 00:09:53.800]  他怎樣高招呢?
[00:09:53.800 --> 00:09:55.800]  他引用什麼呢?
[00:09:55.800 --> 00:09:56.800]  引用聖經
[00:09:56.800 --> 00:09:57.800]  引用舊約
[00:09:57.800 --> 00:10:02.800]  好像耶穌你剛才彈了兩節舊約給我
[00:10:02.800 --> 00:10:03.800]  我現在又彈兩節給你
[00:10:03.800 --> 00:10:05.800]  還有你看到紅色字是強調
[00:10:05.800 --> 00:10:07.800]  經上記著
[00:10:07.800 --> 00:10:08.800]  經上又記著
[00:10:08.800 --> 00:10:10.800]  好像有很多支持
[00:10:10.800 --> 00:10:12.800]  很多試探
[00:10:12.800 --> 00:10:17.800]  你知不知道魔鬼引用什麼經文呢?
[00:10:17.800 --> 00:10:20.800]  有沒有人知道?
[00:10:20.800 --> 00:10:23.800]  聽不到
[00:10:23.800 --> 00:10:25.800]  如果你知道就很厲害
[00:10:25.800 --> 00:10:29.800]  因為這兩節其實不是什麼金句
[00:10:29.800 --> 00:10:31.800]  魔鬼引用詩篇91篇
[00:10:31.800 --> 00:10:33.800]  11至12節
[00:10:33.800 --> 00:10:35.800]  你說魔鬼比較熟悉聖經
[00:10:35.800 --> 00:10:37.800]  還是我們比較熟悉聖經呢?
[00:10:37.800 --> 00:10:39.800]  魔鬼很熟悉聖經
[00:10:39.800 --> 00:10:41.800]  所以我們要努力一點
[00:10:41.800 --> 00:10:44.800]  否則他引用的經文你也拆不穿
[00:10:44.800 --> 00:10:49.800]  我讀詩篇91篇那兩節給你聽
[00:10:49.800 --> 00:10:51.800]  詩人是這樣說的
[00:10:51.800 --> 00:10:53.800]  因為神為了你
[00:10:53.800 --> 00:10:55.800]  會吩咐自己的使者
[00:10:55.800 --> 00:10:59.800]  在你所行的一切路上保護你
[00:10:59.800 --> 00:11:04.800]  使者 天使必用手托住你
[00:11:04.800 --> 00:11:07.800]  免得你的腳碰到石頭
[00:11:07.800 --> 00:11:10.800]  魔鬼所說的話
[00:11:10.800 --> 00:11:14.800]  跟這節經文有沒有一點不同?
[00:11:14.800 --> 00:11:15.800]  有一點不同
[00:11:15.800 --> 00:11:18.800]  藍色字是一模一樣的
[00:11:18.800 --> 00:11:22.800]  但紫色字是他狡猾的地方
[00:11:22.800 --> 00:11:24.800]  一些tricky的地方
[00:11:24.800 --> 00:11:27.800]  因為詩人說在你所行的路上
[00:11:27.800 --> 00:11:30.800]  神會保護你
[00:11:30.800 --> 00:11:34.800]  但魔鬼說要你跳下去
[00:11:34.800 --> 00:11:36.800]  詩篇也沒有叫你跳
[00:11:36.800 --> 00:11:38.800]  然後你卻說要在十幾層樓跳下去
[00:11:38.800 --> 00:11:42.800]  那不就要引誘他
[00:11:42.800 --> 00:11:45.800]  讓他有危險
[00:11:45.800 --> 00:11:48.800]  所以撒旦的temptation
[00:11:48.800 --> 00:11:52.800]  他的試探是這麼狡猾的
[00:11:52.800 --> 00:11:58.800]  雖然撒旦魔鬼引用了聖經
[00:11:58.800 --> 00:12:01.800]  但我們可以稱他曲解聖經
[00:12:01.800 --> 00:12:03.800]  他亂地去引用聖經
[00:12:03.800 --> 00:12:07.800]  引用聖經來迎合自己的目的
[00:12:07.800 --> 00:12:08.800]  就是要試探耶穌
[00:12:08.800 --> 00:12:10.800]  煽他一鑊
[00:12:10.800 --> 00:12:12.800]  所以魔鬼是會用這一招的
[00:12:12.800 --> 00:12:14.800]  我們自己也要熟悉聖經
[00:12:14.800 --> 00:12:16.800]  知道如何解經
[00:12:16.800 --> 00:12:19.800]  才不會被魔鬼試探
[00:12:19.800 --> 00:12:22.800]  接著
[00:12:22.800 --> 00:12:24.800]  耶穌如何回答呢
[00:12:24.800 --> 00:12:26.800]  在十二節我們一起讀
[00:12:26.800 --> 00:12:27.800]  預備起
[00:12:27.800 --> 00:12:29.800]  耶穌回答說
[00:12:29.800 --> 00:12:30.800]  經上說
[00:12:30.800 --> 00:12:33.800]  不可試探主你的神
[00:12:33.800 --> 00:12:38.800]  這一節也是在生命記引用出來
[00:12:38.800 --> 00:12:39.800]  為什麼是試探主呢
[00:12:39.800 --> 00:12:41.800]  因為耶穌如何看
[00:12:41.800 --> 00:12:46.800]  由十幾層樓高的聖殿頂跳下來
[00:12:46.800 --> 00:12:47.800]  其實這個動作
[00:12:47.800 --> 00:12:50.800]  是試探主的意思
[00:12:50.800 --> 00:12:51.800]  什麼是試探呢
[00:12:51.800 --> 00:12:55.800]  這個試探和魔鬼試探耶穌不同
[00:12:55.800 --> 00:12:57.800]  魔鬼試探耶穌是試探他犯罪
[00:12:57.800 --> 00:13:02.800]  如果我們神的子民去試探主
[00:13:02.800 --> 00:13:05.800]  即是低等的去試探主
[00:13:05.800 --> 00:13:07.800]  就是考驗
[00:13:07.800 --> 00:13:08.800]  試驗他
[00:13:08.800 --> 00:13:10.800]  英文叫test
[00:13:10.800 --> 00:13:12.800]  即是我要考驗上帝
[00:13:12.800 --> 00:13:13.800]  你是不是真的這麼疼愛我呢
[00:13:13.800 --> 00:13:14.800]  我要考驗你
[00:13:14.800 --> 00:13:17.800]  你說的話是不是真的這麼信實呢
[00:13:17.800 --> 00:13:18.800]  如果我們這樣去做
[00:13:18.800 --> 00:13:21.800]  做一些危險的動作
[00:13:21.800 --> 00:13:23.800]  去試探神的時候
[00:13:23.800 --> 00:13:27.800]  這種就是原文指的試探
[00:13:27.800 --> 00:13:28.800]  耶穌說
[00:13:28.800 --> 00:13:31.800]  不可以試探主我們的神
[00:13:31.800 --> 00:13:34.800]  因為我們需不需要去考驗神
[00:13:34.800 --> 00:13:35.800]  不需要
[00:13:35.800 --> 00:13:37.800]  因為神愛我們是一定的
[00:13:37.800 --> 00:13:38.800]  你不需要考驗
[00:13:38.800 --> 00:13:39.800]  這個答案是必定的
[00:13:39.800 --> 00:13:41.800]  神一定是信實的
[00:13:41.800 --> 00:13:45.800]  所以你不需要做任何事情去考驗他
[00:13:45.800 --> 00:13:49.800]  所以耶穌就用生命記這一節
[00:13:49.800 --> 00:13:52.800]  去拆解了這個試探
[00:13:52.800 --> 00:13:54.800]  其實還有其他的試探
[00:13:54.800 --> 00:13:55.800]  不過經文就沒有記載
[00:13:55.800 --> 00:13:58.800]  去到十三節
[00:13:58.800 --> 00:14:00.800]  十三節這裡說
[00:14:00.800 --> 00:14:03.800]  魔鬼用盡各種的試探
[00:14:03.800 --> 00:14:06.800]  即是不是只有三樣這麼少
[00:14:06.800 --> 00:14:08.800]  然後都不成功的時候
[00:14:08.800 --> 00:14:11.800]  就離開了耶穌等待時機
[00:14:11.800 --> 00:14:14.800]  即是魔鬼有沒有放棄呢
[00:14:14.800 --> 00:14:15.800]  沒有的
[00:14:15.800 --> 00:14:16.800]  即是等待下一個時機
[00:14:16.800 --> 00:14:17.800]  我們知道了
[00:14:17.800 --> 00:14:18.800]  魔鬼如果試探我們
[00:14:18.800 --> 00:14:20.800]  是不停的
[00:14:20.800 --> 00:14:22.800]  他會再回來的
[00:14:22.800 --> 00:14:25.800]  耶穌完了這四十天的禁食
[00:14:25.800 --> 00:14:28.800]  受這個試煉
[00:14:28.800 --> 00:14:30.800]  十四、十五節
[00:14:30.800 --> 00:14:31.800]  我請大家一起讀
[00:14:31.800 --> 00:14:33.800]  預備起
[00:14:33.800 --> 00:14:46.800]  (耶穌大人請您吃飽食 請祢吃飽吃飽)
[00:14:46.800 --> 00:14:48.800]  耶穌禁食完四十天
[00:14:48.800 --> 00:14:49.800]  是不是應該沒有力氣
[00:14:49.800 --> 00:14:50.800]  很餓
[00:14:50.800 --> 00:14:52.800]  但這裡說他有沒有力氣
[00:14:52.800 --> 00:14:53.800]  他反而有力氣
[00:14:53.800 --> 00:14:55.800]  是帶著聖靈的能力
[00:14:55.800 --> 00:14:57.800]  開展了他全道的事供
[00:14:57.800 --> 00:14:59.800]  回到他家鄉加里尼
[00:14:59.800 --> 00:15:01.800]  所以真的想都想不到
[00:15:01.800 --> 00:15:03.800]  我們以為禁食不好
[00:15:03.800 --> 00:15:06.800]  這麼冷禁食會肚餓
[00:15:06.800 --> 00:15:09.800]  但反而做了馴服神之後
[00:15:09.800 --> 00:15:12.800]  他更加有能力去服侍神
[00:15:12.800 --> 00:15:13.800]  我們看完這段經文
[00:15:13.800 --> 00:15:19.800]  我們就嘗試將這段經文歸納為
[00:15:19.800 --> 00:15:21.800]  魔鬼聲音的特徵
[00:15:21.800 --> 00:15:23.800]  和上帝聲音的特徵
[00:15:23.800 --> 00:15:26.800]  看看如果你有程序表的時候
[00:15:26.800 --> 00:15:28.800]  你就可以填那些洞洞
[00:15:28.800 --> 00:15:31.800]  究竟這兩把聲音有什麼特徵
[00:15:31.800 --> 00:15:32.800]  根據經文
[00:15:32.800 --> 00:15:34.800]  第一方面就是
[00:15:34.800 --> 00:15:37.800]  在你軟弱的地方
[00:15:37.800 --> 00:15:39.800]  魔鬼的聲音會怎樣
[00:15:39.800 --> 00:15:40.800]  上帝的聲音會怎樣
[00:15:40.800 --> 00:15:42.800]  我們看看
[00:15:42.800 --> 00:15:45.800]  第一個試探就是
[00:15:45.800 --> 00:15:47.800]  耶穌很餓
[00:15:47.800 --> 00:15:48.800]  餓了四十天
[00:15:48.800 --> 00:15:50.800]  然後魔鬼就試探
[00:15:50.800 --> 00:15:53.800]  你吩咐這塊石頭變做食物
[00:15:53.800 --> 00:15:56.800]  就是針對他最軟弱
[00:15:56.800 --> 00:15:57.800]  最缺乏的地方
[00:15:57.800 --> 00:15:59.800]  所以我們軟弱的地方
[00:15:59.800 --> 00:16:00.800]  就是我們缺乏的東西
[00:16:00.800 --> 00:16:02.800]  通常就是我們軟弱的地方
[00:16:02.800 --> 00:16:06.800]  魔鬼就會引誘我們
[00:16:06.800 --> 00:16:07.800]  另一個試探
[00:16:07.800 --> 00:16:11.800]  第二就是
[00:16:11.800 --> 00:16:13.800]  用一切的權勢
[00:16:13.800 --> 00:16:14.800]  榮華富貴
[00:16:14.800 --> 00:16:16.800]  就是引誘耶穌
[00:16:16.800 --> 00:16:17.800]  然後叫他跪拜
[00:16:17.800 --> 00:16:19.800]  要他修行
[00:16:19.800 --> 00:16:24.800]  通常人都是很重視這些榮華富貴
[00:16:24.800 --> 00:16:25.800]  其實心裡
[00:16:25.800 --> 00:16:27.800]  心底的渴求就是
[00:16:27.800 --> 00:16:29.800]  想有人愛自己
[00:16:29.800 --> 00:16:30.800]  想有價值
[00:16:30.800 --> 00:16:31.800]  被人肯定
[00:16:31.800 --> 00:16:32.800]  然後想有多些東西
[00:16:32.800 --> 00:16:35.800]  就多些安全感
[00:16:35.800 --> 00:16:40.800]  所以當我們過度重視這些東西的時候
[00:16:40.800 --> 00:16:42.800]  其實都是我們軟弱的地方
[00:16:42.800 --> 00:16:44.800]  當你很重視錢
[00:16:44.800 --> 00:16:48.800]  魔鬼就會用你喜歡錢這件事
[00:16:48.800 --> 00:16:49.800]  去引誘你
[00:16:49.800 --> 00:16:50.800]  去試探你
[00:16:50.800 --> 00:16:51.800]  去犯罪
[00:16:51.800 --> 00:16:54.800]  或者你要愛
[00:16:54.800 --> 00:16:56.800]  通常很想別人愛的
[00:16:56.800 --> 00:16:59.800]  就很容易墮入什麼陷阱
[00:16:59.800 --> 00:17:00.800]  愛情陷阱那裡
[00:17:00.800 --> 00:17:01.800]  如果損手爛腳的
[00:17:01.800 --> 00:17:03.800]  通常都是這個弱點
[00:17:03.800 --> 00:17:08.800]  或者要被人稱讚
[00:17:08.800 --> 00:17:09.800]  要被人肯定
[00:17:09.800 --> 00:17:13.800]  這個都是一個弱點
[00:17:13.800 --> 00:17:14.800]  如果你過度重視
[00:17:14.800 --> 00:17:15.800]  這裡寫了
[00:17:15.800 --> 00:17:17.800]  怎樣才算過度重視呢
[00:17:17.800 --> 00:17:19.800]  就是我有主耶穌我就滿足了
[00:17:19.800 --> 00:17:20.800]  我相信了主
[00:17:20.800 --> 00:17:21.800]  主就是愛我
[00:17:21.800 --> 00:17:23.800]  給我足夠的價值
[00:17:23.800 --> 00:17:24.800]  給我足夠的安全感
[00:17:24.800 --> 00:17:27.800]  我不需要這些很多很多的物質
[00:17:27.800 --> 00:17:29.800]  很多的人去擁護我
[00:17:29.800 --> 00:17:30.800]  我不需要很多的東西
