
[00:00:00.000 --> 00:00:02.400]  謝謝敬拜隊帶領我們有敬拜
[00:01:30.840 --> 00:01:32.240]  機場或者紀念品店
[00:01:32.240 --> 00:01:34.880]  都有很多很可愛的紀念品
[00:01:34.880 --> 00:01:37.200]  是這個爺爺
[00:01:37.200 --> 00:01:39.080]  但了解多一點的時候
[00:01:39.080 --> 00:01:41.720]  就發現原來這個在濟州島裡面
[00:01:41.720 --> 00:01:45.000]  對他們來說是很重要的守護神
[00:01:45.000 --> 00:01:46.800]  所以他們到處都擺放一個
[00:01:46.800 --> 00:01:50.040]  他們覺得是守護他們的生命
[00:01:50.040 --> 00:01:52.440]  的一個神明
[00:01:52.440 --> 00:01:55.040]  神話我再聽多一點
[00:01:55.040 --> 00:01:56.520]  當地人說
[00:01:56.520 --> 00:01:59.280]  他們說他們不只是敬奉
[00:01:59.280 --> 00:02:01.120]  他們會摸這個石像
[00:02:01.120 --> 00:02:03.920]  這個石像摸哪裡就會有什麼
[00:02:03.920 --> 00:02:08.080]  我當時聽到一個導遊介紹
[00:02:08.080 --> 00:02:10.360]  摸他的肚子就可以求財
[00:02:10.360 --> 00:02:13.400]  摸他的肩膀就可以祈求健康長壽
[00:02:13.400 --> 00:02:17.440]  摸他的鼻子就會生男孩子
[00:02:17.440 --> 00:02:18.720]  我起初都在想
[00:02:18.720 --> 00:02:20.720]  這些迷信的事情真的沒有什麼人做
[00:02:20.720 --> 00:02:23.760]  但其實都挺多人去摸摸他
[00:02:23.760 --> 00:02:24.920]  摸不同的位置
[00:02:24.920 --> 00:02:28.400]  甚至有些韓國的年輕人也會去摸
[00:02:28.400 --> 00:02:29.800]  發現原來
[00:02:29.800 --> 00:02:31.680]  其實想想這個石爺爺
[00:02:31.680 --> 00:02:34.760]  其實跟我們香港人拜這些王大仙
[00:02:34.760 --> 00:02:35.840]  拜觀音
[00:02:35.840 --> 00:02:39.760]  其實都是一種偶像崇拜
[00:02:39.760 --> 00:02:42.320]  今天很想透過一段經文
[00:02:42.320 --> 00:02:46.560]  在《獵王記》下的17章24到41節
[00:02:46.560 --> 00:02:49.680]  我想你們過去都有聽過關於偶像崇拜
[00:02:49.680 --> 00:02:51.640]  不過今天我想透過這段經文
[00:02:51.640 --> 00:02:53.160]  再去更新一下
[00:02:53.160 --> 00:02:55.160]  什麼是偶像崇拜
[00:02:55.160 --> 00:02:58.480]  透過這段經文成為我們的幫助提醒
[00:02:58.480 --> 00:03:00.960]  我們會分兩部分去讀出經文
[00:03:00.960 --> 00:03:03.600]  我們先讀出第一部分的經文
[00:03:03.600 --> 00:03:05.320]  大家可以一起去讀
[00:03:05.320 --> 00:03:07.320]  預備起
[00:03:07.320 --> 00:03:09.560]  亞述王從巴比倫
[00:03:09.560 --> 00:03:12.440]  古他、瓦瓦、哈瑪
[00:03:12.440 --> 00:03:15.640]  和西伐、瓦欽、遷移、人來
[00:03:15.640 --> 00:03:18.840]  安置在撒瑪利亞的城鎮
[00:03:18.840 --> 00:03:20.720]  代替以色列人
[00:03:20.720 --> 00:03:23.600]  他們就佔據了撒瑪利亞
[00:03:23.600 --> 00:03:25.280]  住在城中
[00:03:25.280 --> 00:03:28.280]  他們開始住在那裡的時候
[00:03:28.280 --> 00:03:30.120]  不敬畏耶和華
[00:03:30.120 --> 00:03:34.160]  所以耶和華叫獅子進入他們中間
[00:03:34.160 --> 00:03:36.160]  咬死了一些人
[00:03:36.160 --> 00:03:43.440]  你所遷移安置在撒瑪利亞城鎮的各國的人
[00:03:43.440 --> 00:03:46.640]  他們不知道那地之神的規矩
[00:03:48.760 --> 00:03:52.800]  他們中間看見獅子咬死了他們
[00:03:52.800 --> 00:03:56.960]  因為他們不知道那地之神的規矩
[00:03:56.960 --> 00:03:58.720]  亞述王吩咐說
[00:03:58.720 --> 00:04:03.320]  當派一個從那裡避開的祭司回去
[00:04:03.320 --> 00:04:05.240]  要他住在那裡
[00:04:05.240 --> 00:04:08.880]  將那地之神的規矩指導他們
[00:04:08.880 --> 00:04:13.560]  於是由一個從撒瑪利亞路去的祭司回來
[00:04:13.560 --> 00:04:15.000]  住在伯特利
[00:04:15.000 --> 00:04:18.160]  教導他們怎樣敬畏耶和華
[00:04:18.160 --> 00:04:22.000]  然而各國人所住的城裡
[00:04:22.000 --> 00:04:24.000]  自己製造神像
[00:04:24.000 --> 00:04:28.720]  安置在撒瑪利亞人所見有幽壇的廟中
[00:04:28.720 --> 00:04:32.000]  巴比倫人做梭格比納像
[00:04:32.000 --> 00:04:34.480]  古他人做力甲像
[00:04:34.480 --> 00:04:37.360]  哈瑪人做亞士瑪像
[00:04:37.360 --> 00:04:41.400]  雅雅人做力哈和他爾他像
[00:04:41.400 --> 00:04:45.080]  西法雅音人用火焚燒兒女
[00:04:45.080 --> 00:04:47.800]  獻給西法雅音的神明
[00:04:47.800 --> 00:04:50.600]  亞德米勒和阿拿米勒
[00:04:50.600 --> 00:04:53.280]  他們懼怕耶和華
[00:04:53.280 --> 00:04:57.160]  卻從他們中間立幽壇的祭司
[00:04:57.160 --> 00:05:00.680]  在幽壇的廟中為他們獻祭
[00:05:00.680 --> 00:05:02.680]  他們懼怕耶和華
[00:05:02.680 --> 00:05:05.160]  但又侍奉自己的神明
[00:05:05.160 --> 00:05:06.960]  從河邦遷來
[00:05:06.960 --> 00:05:09.440]  就隨從那地的風俗
[00:05:09.440 --> 00:05:13.480]  直到如今仍照先前的風俗去行
[00:05:13.480 --> 00:05:15.640]  他們不敬畏耶和華
[00:05:15.640 --> 00:05:19.640]  不尊耶和華,吩咐雅各後裔的律例
[00:05:19.640 --> 00:05:22.160]  典章、律法、誡明
[00:05:22.160 --> 00:05:24.920]  雅各就是從前耶和華起名
[00:05:24.920 --> 00:05:26.240]  叫以色列的
[00:05:26.240 --> 00:05:28.240]  我們先一齊有禱告
[00:05:28.240 --> 00:05:30.560]  主願祢幫助我們
[00:05:30.560 --> 00:05:32.280]  讓我們打開我們的心
[00:05:32.280 --> 00:05:34.280]  以至我們能夠裝載祢的說話
[00:05:34.280 --> 00:05:35.480]  也求真理的靈
[00:05:35.480 --> 00:05:37.360]  聖靈讓我們去明白
[00:05:37.360 --> 00:05:39.480]  以至我們的生命得到更新
[00:05:39.480 --> 00:05:41.240]  得到被祢去無助
[00:05:41.240 --> 00:05:43.560]  願祢拖大幫助以下的時間
[00:05:43.560 --> 00:05:46.520]  而上禱告,奉主耶穌基督,聖名求
[00:05:46.520 --> 00:05:47.520]  Amen
[00:05:47.520 --> 00:05:48.520]  好
[00:05:48.520 --> 00:05:51.800]  我們先去了解一下這段經文
[00:05:51.800 --> 00:05:54.400]  經文在二十四至二十八節
[00:05:54.400 --> 00:05:56.000]  是一些經文的背景
[00:05:56.000 --> 00:05:59.200]  先看看二十四節歷史的背景
[00:05:59.200 --> 00:06:03.200]  二十四節提及到兩次是撒瑪利亞
[00:06:03.200 --> 00:06:05.000]  不知道撒瑪利亞提到的時候
[00:06:05.000 --> 00:06:06.400]  你們會想起甚麼
[00:06:06.400 --> 00:06:08.400]  有少許歷史解釋
[00:06:08.400 --> 00:06:09.800]  其實某段時間
[00:06:09.800 --> 00:06:13.000]  以色列國分為南北兩國
[00:06:13.000 --> 00:06:16.120]  南國定都在耶路撒冷
[00:06:16.120 --> 00:06:18.600]  北國定都在撒瑪利亞
[00:06:18.600 --> 00:06:22.720]  撒瑪利亞是當時以色列的北國
[00:06:22.720 --> 00:06:25.200]  而發生的時間,你會看到亞述王
[00:06:25.200 --> 00:06:27.560]  其實當時以色列的北國
[00:06:27.560 --> 00:06:29.680]  因為他們犯罪,得罪了耶和華
[00:06:29.680 --> 00:06:32.640]  所以被亞述帝國打敗了
[00:06:32.640 --> 00:06:34.280]  而撒瑪利亞
[00:06:34.280 --> 00:06:37.480]  成為了亞述帝國的領土
[00:06:37.480 --> 00:06:39.920]  亞述國當時的背景就是
[00:06:39.920 --> 00:06:42.240]  他征服了很多不同的地方
[00:06:42.240 --> 00:06:43.760]  他的版圖很大
[00:06:43.760 --> 00:06:45.680]  為了方便他的統治
[00:06:45.680 --> 00:06:48.840]  為了令到他征服的人民
[00:06:48.840 --> 00:06:49.800]  即是不同的民族
[00:06:49.800 --> 00:06:51.680]  不要起來對抗他
[00:06:51.680 --> 00:06:53.600]  他就想了一個策略
[00:06:53.600 --> 00:06:58.520]  我稱呼它為種族文化大混雜
[00:06:58.520 --> 00:07:01.680]  這個策略令到他原先
[00:07:01.680 --> 00:07:03.000]  可能本身在A的地方
[00:07:03.000 --> 00:07:05.680]  A民族可能全遷到B民族
[00:07:05.680 --> 00:07:07.800]  B民族又遷到其他地方
[00:07:07.800 --> 00:07:09.720]  在這個混雜中
[00:07:09.720 --> 00:07:11.840]  以致不同的種族
[00:07:11.840 --> 00:07:14.960]  他們不會有一個很強的核心
[00:07:14.960 --> 00:07:17.080]  去起來反抗亞述帝國
[00:07:17.080 --> 00:07:19.000]  透過讓他們失去了
[00:07:19.000 --> 00:07:20.040]  在這些混雜中
[00:07:20.040 --> 00:07:22.040]  失去了他們種族的特色
[00:07:22.040 --> 00:07:23.440]  和文化的特質
[00:07:23.440 --> 00:07:26.560]  以致保障他們能夠繼續
[00:07:26.560 --> 00:07:29.560]  在位期間的統治
[00:07:29.560 --> 00:07:31.600]  很快,到了25節
[00:07:31.600 --> 00:07:32.800]  到了28節
[00:07:32.800 --> 00:07:35.480]  就說到有件事發生了
[00:07:35.480 --> 00:07:36.840]  就是這裏說到
[00:07:36.840 --> 00:07:39.480]  這班外族人來到撒瑪利亞
[00:07:39.480 --> 00:07:42.240]  是亞述的領土
[00:07:42.240 --> 00:07:43.120]  有不同的人
[00:07:43.120 --> 00:07:44.760]  例如剛剛所說的巴比倫人
[00:07:44.760 --> 00:07:45.960]  古他人等等
[00:07:45.960 --> 00:07:47.720]  他們住在當時的時候
[00:07:47.720 --> 00:07:49.920]  他們不敬畏,不認識耶和華
[00:07:49.920 --> 00:07:55.440]  所以耶和華就讓獅子出來咬他們
[00:07:55.440 --> 00:07:57.040]  很特別的是
[00:07:57.040 --> 00:07:58.680]  在這段經文中說到
[00:07:58.680 --> 00:08:00.160]  這班外邦人怎樣想
[00:08:00.160 --> 00:08:02.440]  獅子去咬死人的事
[00:08:02.440 --> 00:08:04.160]  他說他們覺得是因為
[00:08:04.160 --> 00:08:08.920]  他們不知道那地之神的規矩
[00:08:08.920 --> 00:08:12.040]  其實要給你們一些背景認識
[00:08:12.040 --> 00:08:15.760]  古代近東人理解的宗教
[00:08:15.760 --> 00:08:17.080]  不知道大家知不知道是甚麼
[00:08:17.080 --> 00:08:19.360]  是一種多元的神論
[00:08:19.360 --> 00:08:22.160]  他們認為當時不同的神明
[00:08:22.160 --> 00:08:23.920]  住在不同的地方
[00:08:23.920 --> 00:08:25.880]  就是A神明管A區
[00:08:25.880 --> 00:08:27.240]  B神明管B區
[00:08:27.240 --> 00:08:31.200]  還有他們掌管的範疇和領域也不同
[00:08:31.200 --> 00:08:33.800]  外邦人這一刻認為
[00:08:33.800 --> 00:08:35.280]  獅子出來咬死人
[00:08:35.280 --> 00:08:39.880]  是因為惹怒了撒瑪利亞這個部族的上帝
[00:08:39.880 --> 00:08:41.040]  這裡提到
[00:08:41.040 --> 00:08:44.320]  亞瑞王決定要派一個秘魯
[00:08:44.320 --> 00:08:46.480]  以色列的祭師回去
[00:08:46.480 --> 00:08:49.600]  去將敬畏耶和華的一些規矩
[00:08:49.600 --> 00:08:52.560]  去指導外邦人去認識
[00:08:52.560 --> 00:08:55.040]  其實背後他的目的是甚麼呢
[00:08:55.040 --> 00:08:57.520]  其實是因為他很擔心,很懼怕
[00:08:57.520 --> 00:08:59.560]  會危及他的國家安全
[00:08:59.560 --> 00:09:02.280]  這是從神而來的陣路
[00:09:02.280 --> 00:09:04.400]  其實古代近東的宗教
[00:09:04.400 --> 00:09:06.280]  剛剛提到的多元神論
[00:09:06.280 --> 00:09:08.840]  其實背後再去了解多一點的時候
[00:09:08.840 --> 00:09:11.840]  是因為他們背後源於一種恐懼
[00:09:11.840 --> 00:09:14.240]  他們所相信的不同的神明
[00:09:14.240 --> 00:09:16.040]  可能隨時會生氣
[00:09:16.040 --> 00:09:17.520]  無緣無故會不開心
[00:09:17.520 --> 00:09:19.160]  就會降災降禍
[00:09:19.160 --> 00:09:22.880]  所以他們在試圖敬奉不同的神明的時候
[00:09:22.880 --> 00:09:25.200]  他們會這樣去得著那份安全感
[00:09:25.200 --> 00:09:27.360]  希望不會有甚麼危險
[00:09:27.360 --> 00:09:29.320]  令他們不安或恐懼
[00:09:29.320 --> 00:09:31.640]  危及這個社會和國家
[00:09:32.280 --> 00:09:34.920]  這是一個小小的經文背景
[00:09:34.920 --> 00:09:37.480]  進入到另一個部分
[00:09:37.480 --> 00:09:39.960]  就是29至31節
[00:09:39.960 --> 00:09:42.560]  這裡列出了撒瑪利亞
[00:09:42.560 --> 00:09:44.400]  這群進來的外邦人
[00:09:44.400 --> 00:09:47.680]  他們相信的很多不同的宗教和神明
[00:09:47.680 --> 00:09:48.880]  我想也不再重複了
[00:09:48.880 --> 00:09:50.960]  就是巴比倫人去做一個像
[00:09:50.960 --> 00:09:52.640]  古塔人有另一個像
[00:09:52.640 --> 00:09:54.640]  如果我們再去了解
[00:09:54.640 --> 00:09:56.080]  這次要預備講獎的時候
[00:09:56.080 --> 00:09:59.280]  去了解多一點這些神明是怎樣的
[00:09:59.280 --> 00:10:01.400]  發現原來他們所侍奉的偶像
[00:10:01.400 --> 00:10:02.320]  剛剛說過
[00:10:02.320 --> 00:10:05.280]  他們會負責很多不同的領域
[00:10:05.280 --> 00:10:06.800]  會有甚麼呢
[00:10:06.800 --> 00:10:10.240]  大概這裡的神像去掌管的東西就是
[00:10:10.240 --> 00:10:12.960]  例如有些是掌管繁殖生育的
[00:10:12.960 --> 00:10:15.360]  有些是掌管土地豐收
[00:10:15.360 --> 00:10:18.280]  有些是掌管戰爭、死亡的神
[00:10:18.280 --> 00:10:21.320]  接著29節很特別
[00:10:21.320 --> 00:10:22.440]  你看到他說甚麼嗎
[00:10:22.440 --> 00:10:25.000]  他說那些人在他的城裏
[00:10:25.000 --> 00:10:28.000]  是為自己去製造神像
[00:10:28.600 --> 00:10:30.120]  原來他現在說的是
[00:10:30.120 --> 00:10:33.080]  這些神像、偶像
[00:10:33.080 --> 00:10:35.600]  原來是人自己創造出來的
[00:10:35.600 --> 00:10:38.600]  為甚麼聖經要這樣高調地說呢
[00:10:38.600 --> 00:10:41.720]  原來這些掌管不同的領域
[00:10:41.720 --> 00:10:43.920]  跟當時的偶像
[00:10:43.920 --> 00:10:46.640]  跟當時人的慾望和渴望
[00:10:46.640 --> 00:10:48.240]  原來息息相關
[00:10:48.240 --> 00:10:50.160]  當時古近東
[00:10:50.160 --> 00:10:52.280]  我們今天是商業社會
[00:10:52.280 --> 00:10:55.360]  古近東是一個農業的社會
[00:10:55.360 --> 00:10:59.880]  他們會創造一些繁殖生育的偶像
[00:10:59.880 --> 00:11:01.320]  你去拜祭它的時候
[00:11:01.320 --> 00:11:03.520]  就會覺得可以生多一點
[00:11:03.520 --> 00:11:04.880]  可以勞動力高一點
[00:11:04.880 --> 00:11:06.400]  生產多一點
[00:11:06.400 --> 00:11:07.800]  甚至他會認為
[00:11:07.800 --> 00:11:09.680]  拜一些土地的偶像
[00:11:09.680 --> 00:11:10.920]  祈求的是一種
[00:11:10.920 --> 00:11:12.960]  田產可以豐富一點
[00:11:12.960 --> 00:11:14.560]  財富多一點
[00:11:14.560 --> 00:11:16.640]  甚至當時國與國之間
[00:11:16.640 --> 00:11:18.200]  都有很多衝突
[00:11:18.200 --> 00:11:20.200]  戰爭也經常會發生
[00:11:20.200 --> 00:11:21.760]  所以他們會創造一個
[00:11:21.760 --> 00:11:25.240]  拜一個戰爭死亡的上帝
[00:11:25.240 --> 00:11:26.480]  一個死亡的神
[00:11:26.480 --> 00:11:29.360]  祈求自己的國家可以打贏仗
[00:11:29.360 --> 00:11:31.600]  讓家人上戰場的時候
[00:11:31.600 --> 00:11:34.400]  可以保佑他們脫離這些死亡
[00:11:34.400 --> 00:11:36.400]  其實很特別
[00:11:36.400 --> 00:11:37.720]  這裡說的是
[00:11:37.720 --> 00:11:41.720]  原來很多偶像是人的心製造出來的
[00:11:41.720 --> 00:11:44.400]  而當中的偶像其實是反映了
[00:11:44.400 --> 00:11:46.520]  人內心的一些慾望
[00:11:46.520 --> 00:11:47.960]  一些渴求
[00:11:47.960 --> 00:11:49.760]  同一時間反映了
[00:11:49.760 --> 00:11:51.640]  他們對生命有很多地方
[00:11:51.640 --> 00:11:55.120]  未知的那種恐懼、不安而出現
[00:11:55.120 --> 00:11:57.280]  正正是因為他們害怕戰爭
[00:11:57.280 --> 00:11:59.120]  害怕死亡、失去
[00:11:59.120 --> 00:12:00.600]  害怕沒有安全感
[00:12:00.600 --> 00:12:03.200]  害怕人生沒有了
[00:12:03.200 --> 00:12:05.960]  所以令他們有很多不同的神明
[00:12:05.960 --> 00:12:07.480]  被創造出來
[00:12:07.480 --> 00:12:12.680]  而當人們透過敬拜這些偶像神明的時候
[00:12:12.680 --> 00:12:14.280]  就好像靠自己
[00:12:14.280 --> 00:12:17.200]  去掌控在生命裏面不同的範疇
[00:12:17.200 --> 00:12:20.560]  去消除他們心裏的不安和恐懼
[00:12:20.560 --> 00:12:22.800]  這裡說了
[00:12:22.800 --> 00:12:24.840]  當時古近東的人
[00:12:24.840 --> 00:12:26.680]  他們拜這些偶像
[00:12:26.680 --> 00:12:30.480]  我想這也是千多二千年前發生的事
[00:12:30.480 --> 00:12:32.120]  不知道你們會覺得
[00:12:32.120 --> 00:12:34.960]  今天的偶像會是甚麼形式
[00:12:34.960 --> 00:12:36.960]  可能你會第一時間想到是甚麼
[00:12:36.960 --> 00:12:38.480]  會不會是
[00:12:38.480 --> 00:12:41.880]  即是甚麼王大仙、觀音這些呢
[00:12:41.880 --> 00:12:44.600]  最近我看一本書的時候
[00:12:44.600 --> 00:12:48.520]  它有一個簡潔一點的定義
[00:12:48.520 --> 00:12:50.520]  它叫做《山寨版的上帝》
[00:12:50.520 --> 00:12:52.160]  它裏面有一個定義就是說
[00:12:52.160 --> 00:12:55.000]  對於偶像或我們去敬拜偶像的時候
[00:12:55.000 --> 00:12:58.600]  就是當你在生命裏面出現了一些東西
[00:12:58.600 --> 00:13:00.320]  你覺得一定要得到
[00:13:00.320 --> 00:13:01.640]  要擁有到
[00:13:01.640 --> 00:13:03.560]  才令你有安全感
[00:13:03.560 --> 00:13:06.040]  成就感、價值感的話
[00:13:06.040 --> 00:13:08.360]  其實這些都成為了你的偶像
[00:13:08.360 --> 00:13:09.720]  過去古近東的人
[00:13:09.720 --> 00:13:11.320]  他們是因為害怕
[00:13:11.320 --> 00:13:13.280]  他們的慾望很想沒有戰爭
[00:13:13.280 --> 00:13:16.080]  很想生育可以更加多
[00:13:16.080 --> 00:13:17.880]  可以土地豐收
[00:13:17.880 --> 00:13:20.440]  他們這些慾望產生了偶像
[00:13:20.440 --> 00:13:24.440]  今天可能我們不一定是那些渴求或慾望
[00:13:24.440 --> 00:13:27.560]  但這裏提到任何的東西
[00:13:27.560 --> 00:13:30.560]  你認為它給了你安全感、成就感
[00:13:30.560 --> 00:13:32.040]  一定要得到的話
[00:13:32.040 --> 00:13:34.960]  其實那樣東西都成為了你心裏面的上帝
[00:13:34.960 --> 00:13:37.720]  正如剛剛提到偶像
[00:13:37.720 --> 00:13:39.760]  其實是人在歷世歷代
[00:13:39.760 --> 00:13:42.920]  你的慾望、你的渴求製造出來的
[00:13:42.920 --> 00:13:45.000]  不再可能我們基督徒
[00:13:45.000 --> 00:13:48.840]  我們都不會說偶像只是單單是那些異教神明
[00:13:48.840 --> 00:13:51.160]  更加多的是我們甚麼呢?
[00:13:51.160 --> 00:13:56.080]  可能是我們心裏面一種叫隱形的偶像
[00:13:56.080 --> 00:13:58.520]  這些隱形的偶像可以是甚麼呢?
[00:13:58.520 --> 00:14:02.120]  可能有機會是一些社會推崇的風氣
[00:14:02.120 --> 00:14:04.320]  可能是一些人生的哲理
[00:14:04.320 --> 00:14:07.000]  甚至可能是一些在世界看起來
[00:14:07.000 --> 00:14:10.120]  是一些理所當然的文化價值觀
[00:14:10.120 --> 00:14:13.000]  不知以下的話你有沒有聽很多
[00:14:13.000 --> 00:14:16.240]  或者你都覺得我要這樣跟進
[00:14:16.240 --> 00:14:19.440]  可能會說你的學業成績比一切都重要
[00:14:19.440 --> 00:14:21.040]  影響你一輩子
[00:14:21.040 --> 00:14:24.440]  你的個人感覺、感受比一切都重要
[00:14:24.440 --> 00:14:26.040]  不用在意別人
[00:14:26.040 --> 00:14:28.080]  又或者一些hashtag
[00:14:28.080 --> 00:14:29.920]  IG一些心靈雞湯
[00:14:29.920 --> 00:14:30.960]  YOLO
[00:14:30.960 --> 00:14:32.200]  You only live once
[00:14:32.200 --> 00:14:34.680]  Live yourself, love yourself
[00:14:34.680 --> 00:14:36.720]  所以你甚麼都要做
[00:14:36.720 --> 00:14:37.800]  甚麼都要試
[00:14:37.800 --> 00:14:39.440]  不要令自己後悔
[00:14:39.440 --> 00:14:43.680]  其實有時這些社會或者一種盛行的風氣
[00:14:43.680 --> 00:14:46.280]  不知不覺可能都令我們覺得
[00:14:46.280 --> 00:14:49.080]  我人生就是要追隨這些事
[00:14:49.080 --> 00:14:51.320]  敬拜這些東西
[00:14:51.320 --> 00:14:55.080]  而當你達不到、得不到的時候
[00:14:55.080 --> 00:14:58.720]  不知道你會不會覺得有一種很不安、很恐懼
[00:14:58.720 --> 00:15:01.960]  為了要拿回那種安全感、那種滿足
[00:15:01.960 --> 00:15:03.640]  你會繼續怎樣呢?
[00:15:03.640 --> 00:15:06.320]  你只會是不斷繼續努力一點
[00:15:06.320 --> 00:15:08.720]  去繼續追隨、追求
[00:15:08.720 --> 00:15:11.720]  不論是你的成績、你的樣貌
[00:15:11.720 --> 00:15:14.520]  你的卓越、你的成就等等
[00:15:14.520 --> 00:15:17.040]  回到經文裏面
[00:15:17.040 --> 00:15:18.280]  很有趣
[00:15:18.280 --> 00:15:24.000]  經文沒有停在哪個民族去拜甚麼上帝
[00:15:24.000 --> 00:15:25.760]  然後他又提及一個comment
[00:15:25.760 --> 00:15:27.240]  很特別的comment
[00:15:27.240 --> 00:15:29.320]  他提到這班在撒瑪利亞的人
[00:15:29.320 --> 00:15:34.000]  他們去拜他們自己本身的偶像和神明之外
[00:15:34.000 --> 00:15:37.280]  他說「他們既是巨派」
[00:15:37.280 --> 00:15:39.840]  「又侍奉自己的神明」
[00:15:39.840 --> 00:15:44.160]  「這班是包括了和外族通婚的一班以色列人」
[00:15:44.160 --> 00:15:44.960]  「他們巨派」
[00:15:44.960 --> 00:15:47.120]  我相信是因為我們剛剛提及到
[00:15:47.120 --> 00:15:52.000]  當時他知道他怕惹怒了撒瑪利亞的神明
[00:15:52.000 --> 00:15:54.960]  他怕神會再派獅子去咬他們
[00:15:54.960 --> 00:15:57.720]  但這種「既巨派」的胡說
[00:15:57.720 --> 00:16:00.320]  「又同時侍奉自己的神明」
[00:16:00.320 --> 00:16:02.000]  其實這句comment裏面
[00:16:02.000 --> 00:16:06.280]  我們感覺到其實是一個不合神心意的一件事
[00:16:06.280 --> 00:16:08.080]  我簡單點稱呼它
[00:16:08.080 --> 00:16:12.120]  就是一種混合主義的偶像崇拜
[00:16:12.120 --> 00:16:15.760]  他們既是敬畏巨派的
[00:16:15.760 --> 00:16:19.160]  同樣地他們也會侍奉自己的神明
[00:16:19.160 --> 00:16:21.440]  其實我們再看一看
[00:16:21.440 --> 00:16:23.080]  這裡提及的一個亞述
[00:16:23.080 --> 00:16:26.600]  如何攻陷撒瑪利亞的歷史
[00:16:26.600 --> 00:16:30.160]  其實亞述王的策略挺成功的
[00:16:30.160 --> 00:16:31.480]  為何這樣說呢
[00:16:31.480 --> 00:16:32.560]  首先想像一下
[00:16:32.560 --> 00:16:36.080]  他沒有叫留在撒瑪利亞的以色列人
[00:16:36.080 --> 00:16:38.680]  他沒有說「你放棄你的信仰」
[00:16:38.680 --> 00:16:41.160]  「你不可以再拜你的上帝」
[00:16:41.160 --> 00:16:42.800]  因為他知道這樣的時候
[00:16:42.800 --> 00:16:44.200]  這群以色列人
[00:16:44.200 --> 00:16:47.680]  以色列人和聖殿或上帝的敬拜
[00:16:47.680 --> 00:16:50.200]  是一個很重要的身份象徵
[00:16:50.200 --> 00:16:51.720]  如果他被這樣說
[00:16:51.720 --> 00:16:53.880]  要完全放下他的信仰
[00:16:53.880 --> 00:16:55.640]  他會很被offence 威脅
[00:16:55.640 --> 00:16:58.840]  甚至這件事會令他們起來反抗
[00:16:58.840 --> 00:17:02.440]  但亞述王的策略就是混雜一下這些民族
[00:17:02.440 --> 00:17:05.560]  讓以色列人不知不覺接受這種
[00:17:05.560 --> 00:17:07.560]  多加一件事也ok
[00:17:07.560 --> 00:17:09.360]  多元偶像的元素
[00:17:09.360 --> 00:17:12.640]  讓他們慢慢越來越遠離上帝
