
[00:00:00.000 --> 00:00:04.360]  今天很願意五經人脈事件簿
[00:05:10.800 --> 00:05:16.800]  我由倫敦、Wedding、Sir Hampton、Birmingham、Liverpool
[00:05:16.800 --> 00:05:17.800]  就是一個圈
[00:05:17.800 --> 00:05:23.800]  在英國看風景之後
[00:05:23.800 --> 00:05:24.800]  探望弟兄姊妹
[00:05:24.800 --> 00:05:26.800]  和他們吃飯
[00:05:26.800 --> 00:05:29.800]  最重要是一解我自己
[00:05:29.800 --> 00:05:31.800]  一直身為球迷的我
[00:05:31.800 --> 00:05:35.800]  就去我喜歡的球場看球賽
[00:05:35.800 --> 00:05:36.800]  調性
[00:05:36.800 --> 00:05:39.800]  這是人生的目標之一
[00:05:39.800 --> 00:05:41.800]  令我最特別的地方
[00:05:41.800 --> 00:05:43.800]  這次去英國之旅
[00:05:43.800 --> 00:05:45.800]  除了探親、探弟兄姊妹
[00:05:45.800 --> 00:05:47.800]  見到當地的教會
[00:05:47.800 --> 00:05:49.800]  風景
[00:05:49.800 --> 00:05:50.800]  不用了
[00:05:50.800 --> 00:05:52.800]  見到和探弟兄姊妹的時候
[00:05:52.800 --> 00:05:56.800]  見到當地的教會有幾大的轉變
[00:05:56.800 --> 00:05:58.800]  因為很多移民潮去了英國
[00:05:58.800 --> 00:05:59.800]  BNO底下
[00:05:59.800 --> 00:06:01.800]  在當地的教會
[00:06:01.800 --> 00:06:05.800]  廣東人的粵語崇拜
[00:06:05.800 --> 00:06:07.800]  是幾何級數的增長
[00:06:07.800 --> 00:06:08.800]  有些教會
[00:06:08.800 --> 00:06:11.800]  好像萬聖節宣道會
[00:06:11.800 --> 00:06:13.800]  本來二百多人
[00:06:13.800 --> 00:06:15.800]  現在有千五人聚會
[00:06:15.800 --> 00:06:18.800]  還有各地的教會
[00:06:18.800 --> 00:06:22.800]  在英國的廣東人教會、粵語教會
[00:06:22.800 --> 00:06:24.800]  以前在英國
[00:06:24.800 --> 00:06:26.800]  大部分是講普通話的教會
[00:06:26.800 --> 00:06:27.800]  是最多人的
[00:06:27.800 --> 00:06:29.800]  現在是相反的
[00:06:29.800 --> 00:06:31.800]  講粵語的教會是多人過他們的
[00:06:31.800 --> 00:06:32.800]  多了幾倍
[00:06:32.800 --> 00:06:34.800]  於是出現很多爭地方用
[00:06:34.800 --> 00:06:35.800]  很多問題
[00:06:35.800 --> 00:06:37.800]  但在過程裏
[00:06:37.800 --> 00:06:40.800]  令我聽到一位弟兄
[00:06:40.800 --> 00:06:42.800]  曾經在恩福的執事跟我說
[00:06:42.800 --> 00:06:44.800]  他現在最大的感覺
[00:06:44.800 --> 00:06:47.800]  他見到很多香港人在英國信了耶穌
[00:06:47.800 --> 00:06:50.800]  以前沒有回過教會的人
[00:06:50.800 --> 00:06:51.800]  因為移民
[00:06:51.800 --> 00:06:52.800]  人家生疏
[00:06:52.800 --> 00:06:55.800]  自己前路迷茫的時候
[00:06:55.800 --> 00:06:58.800]  開始尋求上帝
[00:06:58.800 --> 00:07:00.800]  甚至以前沒有回過教會的人
[00:07:00.800 --> 00:07:01.800]  在英國開始回教會
[00:07:01.800 --> 00:07:02.800]  信耶穌
[00:07:02.800 --> 00:07:04.800]  他的感覺就好像
[00:07:04.800 --> 00:07:07.800]  當時史唐人主義的記載
[00:07:07.800 --> 00:07:10.800]  門徒在耶路撒冷受迫伯
[00:07:10.800 --> 00:07:11.800]  門徒四散
[00:07:11.800 --> 00:07:14.800]  福音就傳開了的感覺
[00:07:14.800 --> 00:07:19.800]  這個令我挺詫異的轉變
[00:07:19.800 --> 00:07:22.800]  心想這幾年香港發生很多事
[00:07:22.800 --> 00:07:23.800]  很多移民潮
[00:07:23.800 --> 00:07:26.800]  社會都挺動盪的時候
[00:07:26.800 --> 00:07:28.800]  為什麼這麼多人走呢?
[00:07:28.800 --> 00:07:29.800]  我們問的時候
[00:07:29.800 --> 00:07:31.800]  上帝有他的心意
[00:07:31.800 --> 00:07:34.800]  可能是透過人的移民過程
[00:07:34.800 --> 00:07:35.800]  激發他
[00:07:35.800 --> 00:07:36.800]  他開始尋求上帝
[00:07:36.800 --> 00:07:39.800]  於是很多香港人信了耶穌
[00:07:39.800 --> 00:07:40.800]  因為這個緣故
[00:07:40.800 --> 00:07:43.800]  福音就傳開了
[00:07:43.800 --> 00:07:45.800]  我不知道你怎樣看人世間
[00:07:45.800 --> 00:07:47.800]  因為很多人世間的事
[00:07:47.800 --> 00:07:49.800]  我們覺得是不受控制的
[00:07:49.800 --> 00:07:51.800]  上帝你在哪裡?
[00:07:51.800 --> 00:07:52.800]  為什麼讓戰爭繼續發生?
[00:07:52.800 --> 00:07:55.800]  為什麼屠殺繼續出現?
[00:07:55.800 --> 00:07:57.800]  好像上帝不在
[00:07:57.800 --> 00:07:59.800]  但這次我去英國之旅的時候
[00:07:59.800 --> 00:08:01.800]  我給我深深的體會
[00:08:01.800 --> 00:08:04.800]  上帝沒有停過手去做事
[00:08:04.800 --> 00:08:07.800]  上帝仍然與世人同在
[00:08:07.800 --> 00:08:10.800]  只是透過很多我們想不到的方法
[00:08:10.800 --> 00:08:11.800]  與我們同在
[00:08:11.800 --> 00:08:14.800]  甚至透過這些際遇的轉變
[00:08:14.800 --> 00:08:17.800]  帶領我們歸向他
[00:08:17.800 --> 00:08:20.800]  同樣今天看《尼美記》的時候
[00:08:20.800 --> 00:08:25.800]  提到祭祀《尼美記》的記載獻祭
[00:08:25.800 --> 00:08:28.800]  就是一個上帝同在的標記
[00:08:28.800 --> 00:08:30.800]  我不知道你怎樣看《尼美記》
[00:08:30.800 --> 00:08:33.800]  過去人們看聖經
[00:08:33.800 --> 00:08:36.800]  看到《尼美記》就像一個黑洞一樣
[00:08:36.800 --> 00:08:38.800]  進去之後是出不來的
[00:08:38.800 --> 00:08:39.800]  很多人說我要看聖經
[00:08:39.800 --> 00:08:41.800]  由《創世紀》開始看
[00:08:41.800 --> 00:08:43.800]  《創世紀》是很容易看的
[00:08:43.800 --> 00:08:45.800]  出《埃及紀》也不難
[00:08:45.800 --> 00:08:48.800]  但出《埃及紀》尾段開始有點困難
[00:08:48.800 --> 00:08:50.800]  因為到《尼美記》就死在曠野
[00:08:50.800 --> 00:08:52.800]  就放棄了讀經計劃
[00:08:52.800 --> 00:08:55.800]  現在做一個測試
[00:08:55.800 --> 00:08:57.800]  就是問民意的問題
[00:08:57.800 --> 00:09:00.800]  誰看過《尼美記》的舉手
[00:09:00.800 --> 00:09:02.800]  嘩!這麼多
[00:09:02.800 --> 00:09:05.800]  嘩!超乎我想像
[00:09:05.800 --> 00:09:07.800]  我以前問團契
[00:09:07.800 --> 00:09:08.800]  誰看過《尼美記》
[00:09:08.800 --> 00:09:10.800]  有些人說看了一半,幾張
[00:09:10.800 --> 00:09:12.800]  很多人看過
[00:09:12.800 --> 00:09:14.800]  《尼美記》給你的感覺是什麼
[00:09:14.800 --> 00:09:18.800]  很多祭司的要求
[00:09:18.800 --> 00:09:20.800]  聖潔生物的要求
[00:09:20.800 --> 00:09:22.800]  很沉悶的
[00:09:22.800 --> 00:09:24.800]  但你能熬過的
[00:09:24.800 --> 00:09:27.800]  肯定是骨骼正氣的
[00:09:27.800 --> 00:09:29.800]  但很有趣
[00:09:29.800 --> 00:09:31.800]  《尼美記》給人的感覺
[00:09:31.800 --> 00:09:33.800]  好像祭司手踩一樣
[00:09:33.800 --> 00:09:35.800]  祭司的要求,條文一條條的
[00:09:35.800 --> 00:09:36.800]  怎麼說
[00:09:36.800 --> 00:09:38.800]  好像有些人不太關我事
[00:09:38.800 --> 00:09:40.800]  是關祭司事的
[00:09:40.800 --> 00:09:42.800]  但為什麼他的地位
[00:09:42.800 --> 00:09:45.800]  是摩西五經第三卷這麼高的地位
[00:09:45.800 --> 00:09:47.800]  猶太人到今天
[00:09:47.800 --> 00:09:50.800]  甚至懂得背《尼美記》的內容
[00:09:50.800 --> 00:09:53.800]  為什麼他們這麼重視摩西五經
[00:09:53.800 --> 00:09:55.800]  第三卷在《尼美記》
[00:09:55.800 --> 00:09:57.800]  這麼沉悶的經卷
[00:09:57.800 --> 00:09:59.800]  是一個很重要的經典
[00:09:59.800 --> 00:10:02.800]  今天我們嘗試了解《尼美記》
[00:10:02.800 --> 00:10:04.800]  首先我要說說《尼美記》的背景
[00:10:04.800 --> 00:10:07.800]  當以色列人出埃及的時候
[00:10:07.800 --> 00:10:09.800]  在PowerPoint寫下
[00:10:09.800 --> 00:10:12.800]  他們本來去到西乃山
[00:10:12.800 --> 00:10:14.800]  上帝跟他們納藥
[00:10:14.800 --> 00:10:16.800]  於是上帝頒下十戒
[00:10:16.800 --> 00:10:18.800]  摩西就拿著十戒
[00:10:18.800 --> 00:10:19.800]  想著下山的時候
[00:10:19.800 --> 00:10:21.800]  看到那些以色列人做什麼
[00:10:21.800 --> 00:10:22.800]  拜偶像
[00:10:22.800 --> 00:10:24.800]  激到彈彈下
[00:10:24.800 --> 00:10:27.800]  於是把十戒打爛了
[00:10:27.800 --> 00:10:29.800]  那些人
[00:10:29.800 --> 00:10:33.800]  於是整個文藥破碎
[00:10:33.800 --> 00:10:35.800]  文藥破碎的時候
[00:10:35.800 --> 00:10:37.800]  於是上帝說
[00:10:37.800 --> 00:10:38.800]  要建會望
[00:10:38.800 --> 00:10:39.800]  建完會望之後
[00:10:39.800 --> 00:10:40.800]  摩西
[00:10:40.800 --> 00:10:43.800]  你不可以進入會望
[00:10:43.800 --> 00:10:45.800]  有些人
[00:10:45.800 --> 00:10:48.800]  兩夫妻吵架
[00:10:48.800 --> 00:10:51.800]  發現你抓了鮑爾拉撞破姦情
[00:10:51.800 --> 00:10:53.800]  於是不讓你回家的感覺
[00:10:53.800 --> 00:10:56.800]  但是在《尼美記》第一章第一節
[00:10:56.800 --> 00:10:57.800]  他這麼說
[00:10:57.800 --> 00:11:02.800]  「耶和華從會望中呼叫摩西
[00:11:02.800 --> 00:11:04.800]  對她說
[00:11:04.800 --> 00:11:06.800]  李曉月以色列人說
[00:11:06.800 --> 00:11:09.800]  這門中間若有人獻供物給耶和華
[00:11:09.800 --> 00:11:14.800]  要從牛群羊群中獻身畜為供物」
[00:11:14.800 --> 00:11:17.800]  在《道德一詞》一到七章
[00:11:17.800 --> 00:11:20.800]  是說出上帝要求摩西
[00:11:20.800 --> 00:11:23.800]  怎樣一步一步去獻祭
[00:11:23.800 --> 00:11:25.800]  重修關係
[00:11:25.800 --> 00:11:28.800]  不要留意整個《尼美記》
[00:11:28.800 --> 00:11:30.800]  在第一到七章
[00:11:30.800 --> 00:11:34.800]  他會說出有幾個獻祭的要求
[00:11:34.800 --> 00:11:38.800]  特別是獻掃祭、獻平安祭的要求
[00:11:38.800 --> 00:11:41.800]  代表我們對上帝感恩
[00:11:41.800 --> 00:11:44.800]  要求獻梵祭、贖罪祭、罪顯祭
[00:11:44.800 --> 00:11:46.800]  你要得罪一個人、得罪一個上帝
[00:11:46.800 --> 00:11:48.800]  騙一個人、騙一個上帝
[00:11:48.800 --> 00:11:50.800]  你就要獻梵祭
[00:11:50.800 --> 00:11:53.800]  是對上帝的懺悔
[00:11:53.800 --> 00:11:55.800]  一個悔改的事宜
[00:11:55.800 --> 00:11:58.800]  當中有很多細節條文
[00:11:58.800 --> 00:12:00.800]  一步一步去講
[00:12:00.800 --> 00:12:05.800]  其實上帝要求寫《尼美記》的時候
[00:12:05.800 --> 00:12:08.800]  是要求摩西跟著上帝的吩咐
[00:12:08.800 --> 00:12:10.800]  一步一步去做
[00:12:10.800 --> 00:12:14.800]  於是《尼美記》第一個教導我們
[00:12:14.800 --> 00:12:17.800]  我們是否按著上帝吩咐而做
[00:12:17.800 --> 00:12:23.800]  很多時候我們人很喜歡很多創意
[00:12:23.800 --> 00:12:27.800]  人有很多創意的想法
[00:12:27.800 --> 00:12:28.800]  我們有自己的做法
[00:12:28.800 --> 00:12:30.800]  上帝有你自己的做法
[00:12:30.800 --> 00:12:31.800]  我有我自己的做法
[00:12:31.800 --> 00:12:33.800]  但是《尼美記》教我們的
[00:12:33.800 --> 00:12:37.800]  一步一步按著神的生意去做
[00:12:37.800 --> 00:12:42.800]  我記得我八十年代讀神學
[00:12:42.800 --> 00:12:44.800]  八十年代讀神學
[00:12:44.800 --> 00:12:46.800]  讀神學要住宿舍
[00:12:46.800 --> 00:12:48.800]  我們早上有早禱會
[00:12:48.800 --> 00:12:51.800]  黃昏有晚禱會
[00:12:51.800 --> 00:12:54.800]  早上七點多、七點半
[00:12:54.800 --> 00:12:59.800]  要全宿舍的人一起去祈禱
[00:12:59.800 --> 00:13:02.800]  早禱會的時候有個同學
[00:13:02.800 --> 00:13:04.800]  跟我們分享一首歌
[00:13:04.800 --> 00:13:08.800]  這首歌說是他人生最有共鳴的一首歌
[00:13:08.800 --> 00:13:10.800]  於是他就播給大家聽
[00:13:10.800 --> 00:13:12.800]  差點要我們一起唱
[00:13:12.800 --> 00:13:14.800]  你猜他播哪首歌呢
[00:13:14.800 --> 00:13:17.800]  羅文的《幾許風雨》
[00:13:17.800 --> 00:13:19.800]  然後唱
[00:13:19.800 --> 00:13:22.800]  一生之中誰沒有痛苦得失笑不免
[00:13:22.800 --> 00:13:24.800]  心透細態每個風雨
[00:13:24.800 --> 00:13:26.800]  披身打臥棉
[00:13:26.800 --> 00:13:28.800]  像是你的唾面自乾
[00:13:28.800 --> 00:13:30.800]  感懷新世
[00:13:30.800 --> 00:13:32.800]  播完之後
[00:13:32.800 --> 00:13:34.800]  我神學院老師就剷了他
[00:13:34.800 --> 00:13:37.800]  這位神學生
[00:13:37.800 --> 00:13:40.800]  我知道你對這首歌很有共鳴
[00:13:40.800 --> 00:13:43.800]  你不可以在敬拜上帝的裡面用
[00:13:43.800 --> 00:13:46.800]  因為這首歌不是
[00:13:46.800 --> 00:13:48.800]  他就用一個例子
[00:13:48.800 --> 00:13:50.800]  等於好像《尼美記》一樣
[00:13:50.800 --> 00:13:51.800]  《尼美記》在第十章那裡
[00:13:51.800 --> 00:13:53.800]  那時候倫倆的兒子
[00:13:53.800 --> 00:13:54.800]  吳山成
[00:13:54.800 --> 00:13:56.800]  不是叫吳山成
[00:13:56.800 --> 00:13:59.800]  他兒子的名字叫拿達和阿比胡
[00:13:59.800 --> 00:14:02.800]  他們身為祭司的兒子
[00:14:02.800 --> 00:14:04.800]  接觸到成為大祭司
[00:14:04.800 --> 00:14:08.800]  他們居然割拿自己的香爐
[00:14:08.800 --> 00:14:10.800]  成上火加上香
[00:14:10.800 --> 00:14:13.800]  再夜和煩獻上煩火
[00:14:13.800 --> 00:14:15.800]  後來結果怎樣
[00:14:15.800 --> 00:14:18.800]  上帝用火燒死他們
[00:14:19.800 --> 00:14:21.800]  他不跟上帝的方法
[00:14:21.800 --> 00:14:23.800]  我用我自己的方法
[00:14:23.800 --> 00:14:24.800]  我覺得有感覺
[00:14:24.800 --> 00:14:25.800]  我自己有感受
[00:14:25.800 --> 00:14:27.800]  我用自己的方法去做
[00:14:27.800 --> 00:14:30.800]  後來遭上帝的擊殺
[00:14:30.800 --> 00:14:32.800]  好像《尼美記》再次提醒我們
[00:14:32.800 --> 00:14:34.800]  你要順服上帝
[00:14:34.800 --> 00:14:37.800]  跟隨上帝的方法去做
[00:14:37.800 --> 00:14:40.800]  不是跟你的意思去做
[00:14:40.800 --> 00:14:44.800]  今天我們再問
[00:14:44.800 --> 00:14:46.800]  我們做教徒
[00:14:46.800 --> 00:14:48.800]  是跟上帝的方法去做
[00:14:48.800 --> 00:14:50.800]  還是跟自己的方法去做
[00:14:50.800 --> 00:14:54.800]  我記得在《尼美記》背後
[00:14:54.800 --> 00:14:56.800]  不是叫你以後崇拜
[00:14:56.800 --> 00:14:58.800]  一定要去獻煩火
[00:14:58.800 --> 00:15:00.800]  不是獻祭
[00:15:00.800 --> 00:15:02.800]  怎樣宰殺羔羊
[00:15:02.800 --> 00:15:04.800]  因為在新約當中聖經說過
[00:15:04.800 --> 00:15:06.800]  耶穌成為日後永遠的祭
[00:15:06.800 --> 00:15:08.800]  代替了舊約的祭
[00:15:08.800 --> 00:15:10.800]  但當中考驗我們
[00:15:10.800 --> 00:15:12.800]  問我們今天你們的人生
[00:15:12.800 --> 00:15:14.800]  是否順服上帝
[00:15:14.800 --> 00:15:16.800]  在最近的靈修當中
[00:15:16.800 --> 00:15:18.800]  我在看以西傑書的時候
[00:15:18.800 --> 00:15:21.800]  高明謙有以下一句話很有意思
[00:15:21.800 --> 00:15:25.800]  在一個強調自由無約束的世代裏
[00:15:25.800 --> 00:15:28.800]  信徒都期望自由無束的敬拜上帝
[00:15:28.800 --> 00:15:31.800]  但以西傑的意象說明
[00:15:31.800 --> 00:15:32.800]  神聖的要求
[00:15:32.800 --> 00:15:34.800]  是往往與我們那種自由
[00:15:34.800 --> 00:15:37.800]  與個人主義的態度相違背
[00:15:37.800 --> 00:15:40.800]  當我們期望面見神
[00:15:40.800 --> 00:15:42.800]  先了解神的期望
[00:15:42.800 --> 00:15:46.800]  而不是問如何滿足自己的娛樂及喜好
[00:15:46.800 --> 00:15:49.800]  這是否我們的提醒呢?
[00:15:49.800 --> 00:15:52.800]  利未記獻祭的背後
[00:15:52.800 --> 00:15:56.800]  是質問我們跟隨上帝有多少
[00:15:56.800 --> 00:15:59.800]  我們人生是否按神的心意而行
[00:15:59.800 --> 00:16:01.800]  故此在利未記當中
[00:16:01.800 --> 00:16:04.800]  在第1到7章
[00:16:04.800 --> 00:16:06.800]  就會說到很多儀式
[00:16:06.800 --> 00:16:08.800]  然後就會說
[00:16:08.800 --> 00:16:11.800]  我們祭司的要求是8到10章
[00:16:11.800 --> 00:16:13.800]  然後11到15章
[00:16:13.800 --> 00:16:15.800]  我們的生活的聖潔要求
[00:16:15.800 --> 00:16:16.800]  你不要碰死屍
[00:16:16.800 --> 00:16:18.800]  不要碰真菌
[00:16:18.800 --> 00:16:20.800]  不要吃髒東西
[00:16:20.800 --> 00:16:23.800]  然後下面第18到20章
[00:16:23.800 --> 00:16:25.800]  就說到我們的生活的道德要求
[00:16:25.800 --> 00:16:29.800]  你不可以淫亂
[00:16:29.800 --> 00:16:31.800]  不可以嫖妓
[00:16:31.800 --> 00:16:33.800]  甚至在我們的生活裏
[00:16:33.800 --> 00:16:36.800]  要關顧貧窮人的需要
[00:16:36.800 --> 00:16:38.800]  在社會裏要顯出公義
[00:16:38.800 --> 00:16:39.800]  不要騙人
[00:16:39.800 --> 00:16:40.800]  不要騙情
[00:16:41.800 --> 00:16:43.800]  然後在第21到22章
[00:16:43.800 --> 00:16:45.800]  就說到祭司的資格
[00:16:45.800 --> 00:16:48.800]  然後在23到25章
[00:16:48.800 --> 00:16:50.800]  就說到節期的禮儀
[00:16:50.800 --> 00:16:52.800]  好像在說很多東西
[00:16:52.800 --> 00:16:54.800]  今日你敬拜上帝
[00:16:54.800 --> 00:16:56.800]  和祭司的要求
[00:16:56.800 --> 00:16:58.800]  和你的生活是同一件事
[00:16:58.800 --> 00:17:02.800]  這個對我們有很大提醒
[00:17:02.800 --> 00:17:04.800]  今日我們敬拜上帝
[00:17:04.800 --> 00:17:07.800]  和我們的生活是否一致呢?
[00:17:09.800 --> 00:17:12.800]  我們很喜歡在教會很敬虔
[00:17:12.800 --> 00:17:15.800]  出到家裏就很自我
[00:17:15.800 --> 00:17:17.800]  是否這個我們今日的狀態呢?
[00:17:17.800 --> 00:17:23.800]  甚至我們是看上帝的生意
[00:17:23.800 --> 00:17:25.800]  還是看自己的意願呢?
[00:17:25.800 --> 00:17:28.800]  我這篇講章是在英國寫的
[00:17:28.800 --> 00:17:30.800]  所以有很多英國的例子
[00:17:30.800 --> 00:17:34.800]  我去探訪很多恩福的弟兄姊妹
[00:17:34.800 --> 00:17:35.800]  探訪一些親戚
[00:17:35.800 --> 00:17:37.800]  他們都經常請我吃飯
