
[00:00:00.000 --> 00:00:03.520]  是,大家看到我,OK
[00:02:24.120 --> 00:02:27.320]  是真的不會明白陶淵明的
[00:02:27.320 --> 00:02:28.920]  好了,回到正題
[00:02:28.920 --> 00:02:30.520]  問問自己
[00:02:30.520 --> 00:02:36.520]  今天你會不會又有些不甘心平凡
[00:02:36.520 --> 00:02:43.720]  又有沒有一些沒有被上帝所用的失落感呢?
[00:02:43.720 --> 00:02:46.720]  人到了我這樣的年紀
[00:02:46.720 --> 00:02:49.120]  當回望自己大半生
[00:02:49.120 --> 00:02:52.520]  仍然好像被上帝投閒置散的時候
[00:02:52.520 --> 00:02:55.920]  不知道你會怎樣自處呢?
[00:02:55.920 --> 00:03:00.120]  希望今天《經文》裡面一個平凡的小人物
[00:03:00.120 --> 00:03:03.520]  能夠給我們提醒和學習
[00:03:03.520 --> 00:03:04.920]  說到今天
[00:03:04.920 --> 00:03:07.920]  我被安排的這個人物
[00:03:07.920 --> 00:03:09.920]  是繼上次說到之後
[00:03:09.920 --> 00:03:13.320]  又一次叫我「狄漢」的人物
[00:03:13.320 --> 00:03:16.320]  上次我「狄漢」是因為要在母親節
[00:03:16.320 --> 00:03:17.520]  要說一個問題
[00:03:17.520 --> 00:03:19.320]  女人貪婪
[00:03:19.320 --> 00:03:21.920]  這次「狄漢」的原因是什麼呢?
[00:03:21.920 --> 00:03:26.520]  因為這個人物真的完全沒有實力
[00:03:26.520 --> 00:03:29.920]  內容小得出奇
[00:03:29.920 --> 00:03:33.320]  我想大家從程序表都知道我是說誰了
[00:03:33.320 --> 00:03:35.920]  這個就是一個大人物背後的
[00:03:35.920 --> 00:03:38.520]  小小小女人
[00:03:38.520 --> 00:03:40.920]  摩西的媽媽
[00:03:40.920 --> 00:03:43.120]  雖然不說你認不認同我這樣說法
[00:03:43.120 --> 00:03:46.120]  摩西的媽媽是不是真的很小很小很小呢?
[00:03:46.120 --> 00:03:49.320]  給你一個小測驗
[00:03:49.320 --> 00:03:52.320]  摩西的媽媽叫什麼名字?
[00:03:52.320 --> 00:03:55.320]  請舉手,認識的
[00:03:55.320 --> 00:03:57.120]  摩西的媽媽
[00:03:57.120 --> 00:03:58.320]  說得對
[00:03:58.320 --> 00:04:04.120]  摩西的媽媽就叫摩西的媽媽
[00:04:04.120 --> 00:04:07.320]  看來都沒有什麼反應了
[00:04:07.320 --> 00:04:10.920]  摩西的媽媽叫若姬別
[00:04:10.920 --> 00:04:13.720]  她的名字只是在聖經裡面出現過兩次
[00:04:13.720 --> 00:04:15.520]  而且都是出現在族譜裡面
[00:04:15.520 --> 00:04:18.120]  在《出拉及記》六章和《文授記》二十六章
[00:04:18.120 --> 00:04:20.120]  如果不是要寫在族譜
[00:04:20.120 --> 00:04:24.520]  我們真的只可以叫她摩西的媽媽
[00:04:24.520 --> 00:04:29.720]  這麼少記載我怎麼可以形容摩西的媽媽呢?
[00:04:29.720 --> 00:04:32.720]  很多人都馬上想起希伯來書
[00:04:32.720 --> 00:04:34.920]  十一章二十三節
[00:04:34.920 --> 00:04:38.720]  經文形容若姬別是一個有信心的人
[00:04:38.720 --> 00:04:39.920]  沒錯
[00:04:39.920 --> 00:04:42.920]  但是請看清楚
[00:04:42.920 --> 00:04:47.920]  希伯來書說的恩爵信的是誰?
[00:04:47.920 --> 00:04:51.520]  摩西的父母
[00:04:51.520 --> 00:04:55.120]  包括摩西的父親暗蘭
[00:04:55.120 --> 00:04:57.720]  表明把他藏了三個月
[00:04:57.720 --> 00:05:01.720]  是摩西父母的共同行動
[00:05:01.720 --> 00:05:04.320]  恩爵信而不怕王的命令
[00:05:04.320 --> 00:05:07.120]  若沒有摩西父親的同意和參與
[00:05:07.120 --> 00:05:10.120]  這件事是不能夠成就的
[00:05:10.120 --> 00:05:12.520]  所以各位男士
[00:05:12.520 --> 00:05:14.920]  記住上帝設計家庭
[00:05:14.920 --> 00:05:18.520]  家庭除了持家有道的偉大的母親之外
[00:05:18.520 --> 00:05:21.520]  還有另一位偉大的有肩膀的父親
[00:05:21.520 --> 00:05:25.320]  記住我們不是隱形的
[00:05:25.320 --> 00:05:26.720]  男士
[00:05:26.720 --> 00:05:31.520]  上帝設計我們家庭是有擔當的男人
[00:05:31.520 --> 00:05:35.720]  相信在座各位已婚男士女士都是
[00:05:35.720 --> 00:05:38.920]  所以我們是否應該為了恩爵信
[00:05:38.920 --> 00:05:42.920]  而能夠擔起我們家庭的每一位父母
[00:05:42.920 --> 00:05:44.920]  我們應該感恩和鼓掌
[00:05:44.920 --> 00:05:47.920]  給自己掌聲
[00:05:47.920 --> 00:05:51.720]  除了信心之外
[00:05:51.720 --> 00:05:54.520]  你有沒有聽過其他人怎樣形容約基別?
[00:05:54.520 --> 00:05:57.120]  即是摩西的母親約基別
[00:05:57.120 --> 00:05:59.720]  可能因為內容太少
[00:05:59.720 --> 00:06:01.120]  說到約基別的時候
[00:06:01.120 --> 00:06:03.720]  我們好像有無限的創造空間
[00:06:03.720 --> 00:06:07.520]  所以我們有聽過她是一個顧家的女人
[00:06:07.520 --> 00:06:09.920]  有聽過她是賢德的婦人
[00:06:09.920 --> 00:06:13.920]  機智充滿智慧的婦人
[00:06:13.920 --> 00:06:15.120]  但是抱歉
[00:06:15.120 --> 00:06:22.520]  這些說法我未能夠在有限的經文裡看到
[00:06:22.520 --> 00:06:26.520]  也看不到約基別對
[00:06:26.520 --> 00:06:28.520]  或者加上她的家人
[00:06:28.520 --> 00:06:32.520]  對摩西有多大影響
[00:06:32.520 --> 00:06:34.720]  但學者基本上認同
[00:06:34.720 --> 00:06:37.120]  唯一有兩個影響的就是
[00:06:37.120 --> 00:06:40.120]  讓摩西有民族認同感
[00:06:40.120 --> 00:06:44.120]  以及知道自己的民族有一個獨一的真神
[00:06:44.120 --> 00:06:46.120]  就是這樣
[00:06:46.120 --> 00:06:47.520]  我只能這樣說
[00:06:47.520 --> 00:06:49.920]  經文有的我必須要說
[00:06:49.920 --> 00:06:53.920]  沒有的我要很小心地說
[00:06:53.920 --> 00:06:55.720]  經文又短又少
[00:06:55.720 --> 00:06:57.520]  不代表我可以隨意發揮
[00:06:57.520 --> 00:06:59.520]  我這個創作小宇宙
[00:06:59.520 --> 00:07:03.320]  你的超宏大的術士
[00:07:03.320 --> 00:07:08.320]  所以我自己一定不會在母親節說約基別的
[00:07:08.320 --> 00:07:10.520]  免得做故事
[00:07:10.520 --> 00:07:12.920]  不如大家一起讀一讀今天的經文
[00:07:12.920 --> 00:07:17.920]  《出拉及記》一章二十二節到二十二節
[00:07:17.920 --> 00:07:19.520]  一二三起
[00:07:19.520 --> 00:07:29.520]  (唸經)
[00:07:30.520 --> 00:07:38.520]  (唸經)
[00:07:38.520 --> 00:07:56.520]  (唸經)
[00:07:56.520 --> 00:08:02.520]  (唸經)
[00:08:02.520 --> 00:08:12.520]  (唸經)
[00:08:12.520 --> 00:08:22.520]  (唸經)
[00:08:22.520 --> 00:08:32.520]  (唸經)
[00:08:32.520 --> 00:08:42.520]  (唸經)
[00:08:42.520 --> 00:08:52.520]  (唸經)
[00:08:52.520 --> 00:09:02.520]  (唸經)
[00:09:02.520 --> 00:09:12.520]  (唸經)
[00:09:12.520 --> 00:09:17.520]  一到二十二節我們看到
[00:09:17.520 --> 00:09:21.520]  一個很有權勢的男人發怒
[00:09:21.520 --> 00:09:24.120]  他發出了一個很殘忍的命令
[00:09:24.120 --> 00:09:25.320]  為什麼呢?
[00:09:25.320 --> 00:09:28.320]  就是要剷除過多的希伯來人
[00:09:28.320 --> 00:09:32.920]  還有就是他之前被兩個女人欺騙過一次
[00:09:32.920 --> 00:09:35.920]  法老之前命令兩個接生婆
[00:09:35.920 --> 00:09:39.920]  殺了所有出生的希伯來男嬰
[00:09:39.920 --> 00:09:42.920]  但是這兩個無權無勢的弱女子
[00:09:42.920 --> 00:09:45.920]  就違抗了他的命令,沒有做到
[00:09:45.920 --> 00:09:49.920]  既然是搞不定這兩個接生婆
[00:09:49.920 --> 00:09:53.520]  法老就索性直接下命令
[00:09:53.520 --> 00:09:57.920]  叫所有剛剛出生的希伯來男孩
[00:09:57.920 --> 00:10:01.920]  全部丟到河裡
[00:10:01.920 --> 00:10:04.920]  驚聞之後就用了三個女人
[00:10:04.920 --> 00:10:06.920]  去回應法老的命令
[00:10:06.920 --> 00:10:12.920]  第一個就是摩西的母親若姬別
[00:10:12.920 --> 00:10:14.920]  法老這個殘忍的命令
[00:10:14.920 --> 00:10:17.920]  馬上令若姬別一家產生劇變
[00:10:17.920 --> 00:10:20.920]  他本身也因此失去了摩西
[00:10:20.920 --> 00:10:25.920]  還有很多對他來說很重要的東西
[00:10:25.920 --> 00:10:27.920]  他失去了什麼重要的東西呢?
[00:10:27.920 --> 00:10:31.920]  留意第二章一節那裡說
[00:10:31.920 --> 00:10:35.920]  父親暗蘭只是被寫成是利微家的人
[00:10:35.920 --> 00:10:42.920]  而母親若姬別也只是一個利微的女子
[00:10:42.920 --> 00:10:44.920]  是沒有名字的
[00:10:44.920 --> 00:10:49.920]  利微女子直譯為利微之女
[00:10:49.920 --> 00:10:51.920]  利微之女不知道想到什麼呢?
[00:10:51.920 --> 00:10:54.920]  會不會好像想到我們古代的中國女士
[00:10:54.920 --> 00:10:58.920]  全部都變成不是春姬就是夏菲
[00:10:58.920 --> 00:11:01.920]  不是秋夫人就是東太后等等
[00:11:01.920 --> 00:11:05.920]  自己的名字基本上是沒有人紀念的
[00:11:05.920 --> 00:11:08.920]  不知道你有沒有在任何場合被人叫你
[00:11:08.920 --> 00:11:11.920]  誰誰我來幫幫忙
[00:11:11.920 --> 00:11:16.920]  誰誰不知道你有什麼感受呢?
[00:11:16.920 --> 00:11:21.920]  有沒有被人輕視的感覺呢?
[00:11:21.920 --> 00:11:23.920]  有沒有試過呢?
[00:11:23.920 --> 00:11:26.920]  沒有試過就要你感恩了
[00:11:26.920 --> 00:11:28.920]  大哥我不是透明的
[00:11:28.920 --> 00:11:31.920]  我有名字給你叫的
[00:11:31.920 --> 00:11:33.920]  但若姬別就好像一個透明的
[00:11:33.920 --> 00:11:41.920]  被人輕視的沒有人紀念的利微之女
[00:11:41.920 --> 00:11:43.920]  利微之女你這個稱呼
[00:11:43.920 --> 00:11:46.920]  令我想起了弱室
[00:11:46.920 --> 00:11:48.920]  一聽到弱室這個名字
[00:11:48.920 --> 00:11:49.920]  不知道你會不會像我一樣
[00:11:49.920 --> 00:11:52.920]  首先想起被爸爸種下的
[00:11:52.920 --> 00:11:56.920]  穿著五顏六色的彩衣到處去曬的
[00:11:56.920 --> 00:11:58.920]  那個少年
[00:11:58.920 --> 00:12:01.920]  溫室少年弱室
[00:12:01.920 --> 00:12:04.920]  我怎麼說得這麼差呢?
[00:12:04.920 --> 00:12:05.920]  我沒有作假
[00:12:05.920 --> 00:12:07.920]  聖經真的這樣記載的
[00:12:07.920 --> 00:12:10.920]  她穿著衣服到處去
[00:12:10.920 --> 00:12:13.920]  去找辛苦在打工的哥哥的時候
[00:12:13.920 --> 00:12:15.920]  都仍然要穿著彩衣去
[00:12:15.920 --> 00:12:17.920]  好像示威一樣
[00:12:17.920 --> 00:12:19.920]  沒有其他衣服穿嗎?
[00:12:19.920 --> 00:12:22.920]  結果被哥哥遠遠地看到她
[00:12:22.920 --> 00:12:25.920]  閃耀的彩衣登場
[00:12:25.920 --> 00:12:29.920]  馬上身受舊恨一次爆發
[00:12:29.920 --> 00:12:32.920]  結果就被人抓去賣
[00:12:32.920 --> 00:12:33.920]  好了,說回頭
[00:12:33.920 --> 00:12:36.920]  當我說不是這個弱室的時候
[00:12:36.920 --> 00:12:41.920]  你應該會想到是耶穌的養父弱室
[00:12:41.920 --> 00:12:43.920]  為什麼不是第一個想到的呢?
[00:12:43.920 --> 00:12:47.920]  很明顯就是曝光率不足
[00:12:47.920 --> 00:12:50.920]  這一點和摩西的母親有點相似
[00:12:50.920 --> 00:12:52.920]  兩人有很多共通點
[00:12:52.920 --> 00:12:53.920]  首先在聖經裡面
[00:12:53.920 --> 00:12:55.920]  他們的曝光率都是偏低的
[00:12:55.920 --> 00:12:57.920]  沒有太多記載的
[00:12:57.920 --> 00:13:00.920]  弱室比弱基別好一點
[00:13:00.920 --> 00:13:03.920]  她只是在幾場戲中出現了
[00:13:03.920 --> 00:13:05.920]  在馬太福音一至二章
[00:13:05.920 --> 00:13:06.920]  和路加福音一至三章
[00:13:06.920 --> 00:13:11.920]  還要加上族譜去撐大篇幅
[00:13:11.920 --> 00:13:15.920]  之後再出現的只是名字被人輕輕提起
[00:13:15.920 --> 00:13:20.920]  而且還是帶著一些被輕視的語氣
[00:13:20.920 --> 00:13:23.920]  就是那個木匠弱室
[00:13:23.920 --> 00:13:27.920]  「拿撒勒人弱室」
[00:13:27.920 --> 00:13:29.920]  「拿撒勒有什麼好東西」
[00:13:29.920 --> 00:13:35.920]  弱基別是尼微之女
[00:13:35.920 --> 00:13:41.920]  而弱室在新約被稱為大衛的子孫
[00:13:41.920 --> 00:13:42.920]  大衛的子孫
[00:13:42.920 --> 00:13:45.920]  大衛的子孫直譯為大衛之子
[00:13:45.920 --> 00:13:48.920]  這個大衛之子的稱號除了弱室之外
[00:13:48.920 --> 00:13:55.920]  在聖經裡面只是被形容為耶穌
[00:13:55.920 --> 00:13:59.920]  明顯是大衛之子的作用就是
[00:13:59.920 --> 00:14:01.920]  弱室要帶出大衛之子
[00:14:01.920 --> 00:14:02.920]  耶穌基督
[00:14:02.920 --> 00:14:07.920]  而尼微之女弱基別就要帶出尼微之子摩西
[00:14:07.920 --> 00:14:10.920]  所以他們都好像是
[00:14:10.920 --> 00:14:15.920]  名人旁邊的不被紀念的閒人
[00:14:15.920 --> 00:14:17.920]  另外他們相似的地方就是
[00:14:17.920 --> 00:14:21.920]  他們都是被外國人統治受盡歧視壓迫的二等公民
[00:14:21.920 --> 00:14:25.920]  同時也是因為一個孩子而受到壓迫
[00:14:25.920 --> 00:14:29.920]  弱室是被帶著孩子
[00:14:29.920 --> 00:14:32.920]  走到埃及避開追殺
[00:14:32.920 --> 00:14:35.920]  而弱基別沒有地方可以走
[00:14:35.920 --> 00:14:40.920]  只好被迫失去他的孩子
[00:14:40.920 --> 00:14:47.920]  二章三節說孩子不能再藏
[00:14:47.920 --> 00:14:51.920]  於是就把孩子放在蒲草箱裡
[00:14:51.920 --> 00:14:55.920]  擱在爐中
[00:14:55.920 --> 00:15:00.920]  擱字有安放、放下、放低的意思
[00:15:00.920 --> 00:15:04.920]  擱這個字擱在蒲草叢裡
[00:15:04.920 --> 00:15:10.920]  這個不是我們想像中放在水上讓箱子漂走
[00:15:10.920 --> 00:15:13.920]  正正就是不想它漂走
[00:15:13.920 --> 00:15:16.920]  希望蒲草叢能夠阻一阻
[00:15:16.920 --> 00:15:20.920]  讓箱子不要那麼快漂走
[00:15:20.920 --> 00:15:24.920]  所以新漢語譯本就譯為
[00:15:24.920 --> 00:15:27.920]  安放在爐草當中
[00:15:27.920 --> 00:15:29.920]  爐位當中
[00:15:29.920 --> 00:15:34.920]  只是這個安放在爐位當中的放下
[00:15:34.920 --> 00:15:36.920]  就預告了弱基別
[00:15:36.920 --> 00:15:38.920]  除了沒有人紀念之外
[00:15:38.920 --> 00:15:42.920]  他還要失去母親一些很基本的權利
[00:15:42.920 --> 00:15:48.920]  首先他要失去的是作為母親的名分
[00:15:48.920 --> 00:15:51.920]  到了第九和第十節
[00:15:51.920 --> 00:15:55.920]  他只能以摩西的奶媽的身份出現
[00:15:55.920 --> 00:15:59.920]  並且在孩子長大之後
[00:15:59.920 --> 00:16:04.920]  要放手讓人帶走自己的兒子
[00:16:04.920 --> 00:16:11.920]  另外他再失去的是跟兒子起名的權利
[00:16:11.920 --> 00:16:12.920]  經文寫得很清楚
[00:16:12.920 --> 00:16:16.920]  摩西這個充滿埃及色彩的名字
[00:16:16.920 --> 00:16:20.920]  是被法老的女兒起的
[00:16:20.920 --> 00:16:24.920]  同樣耶穌的義父約瑟被記載
[00:16:24.920 --> 00:16:27.920]  在《馬太福音》作者筆下
[00:16:27.920 --> 00:16:28.920]  很吊詭地
[00:16:28.920 --> 00:16:34.920]  約瑟被稱為瑪利亞丈夫
[00:16:34.920 --> 00:16:39.920]  而瑪利亞才是耶穌的母親
[00:16:39.920 --> 00:16:41.920]  短短兩段經文
[00:16:41.920 --> 00:16:45.920]  我們已經看到約瑟不是耶穌真正的父親
[00:16:45.920 --> 00:16:47.920]  這也不可能是
[00:16:47.920 --> 00:16:48.920]  今時今日
[00:16:48.920 --> 00:16:50.920]  你知道有些人怎麼稱呼他嗎?
[00:16:50.920 --> 00:16:52.920]  好聽的就叫他耶穌的義父
[00:16:52.920 --> 00:16:55.920]  我聽到最難聽的是什麼呢?
[00:16:55.920 --> 00:16:58.920]  他是耶穌男性的奶媽
[00:16:58.920 --> 00:17:01.920]  也就是奶爸
[00:17:01.920 --> 00:17:03.920]  供書教學
[00:17:03.920 --> 00:17:06.920]  約瑟實在是
[00:17:06.920 --> 00:17:09.920]  沒有父親的真實名份
[00:17:09.920 --> 00:17:13.920]  但他又要背起父親的名字
[00:17:13.920 --> 00:17:16.920]  另外約瑟和約基別一樣
[00:17:16.920 --> 00:17:21.920]  真的失去了起名父親的權利
[00:17:21.920 --> 00:17:24.920]  他只能夠照著天使的指示
[00:17:24.920 --> 00:17:27.920]  為孩子起名叫耶穌
[00:17:27.920 --> 00:17:28.920]  和我們中國人一樣
[00:17:28.920 --> 00:17:30.920]  對於以色列的父母
[00:17:30.920 --> 00:17:31.920]  以色列的父母
[00:17:31.920 --> 00:17:32.920]  尤其是父親
[00:17:32.920 --> 00:17:35.920]  起名是一件很大的事
[00:17:35.920 --> 00:17:39.920]  是行使我們父母權威的重要時刻
[00:17:39.920 --> 00:17:43.920]  也是他們榮耀的時刻
[00:17:43.920 --> 00:17:47.920]  約瑟是被要求背起父親的名份
[00:17:47.920 --> 00:17:50.920]  但沒有父親的實質權利
[00:17:50.920 --> 00:17:52.920]  而約基別兩人都沒有
[00:17:52.920 --> 00:17:55.920]  完全相失
[00:17:55.920 --> 00:17:57.920]  第三節那裡
[00:17:57.920 --> 00:18:00.920]  他說不能夠再藏
[00:18:00.920 --> 00:18:02.920]  你們在這裡看到什麼了?
[00:18:02.920 --> 00:18:04.920]  在第三節這裡不能夠再藏
[00:18:04.920 --> 00:18:08.920]  就拿個箱子掃些柏油樹枝
[00:18:08.920 --> 00:18:12.920]  然後將孩子放進去
[00:18:12.920 --> 00:18:14.920]  我暗示再說
[00:18:14.920 --> 00:18:15.920]  讀聖經的時候
[00:18:15.920 --> 00:18:18.920]  真的不要再加太多人的想像
[00:18:18.920 --> 00:18:20.920]  我看到很多人
[00:18:20.920 --> 00:18:22.920]  他們在教會上
[00:18:22.920 --> 00:18:25.920]  不要再加太多人的想像
[00:18:25.920 --> 00:18:27.920]  我看到有人為了贊同約基別
[00:18:27.920 --> 00:18:29.920]  充滿智慧的女主角的時候
[00:18:29.920 --> 00:18:31.920]  就有計劃設計
[00:18:31.920 --> 00:18:35.920]  設計給法老準備接收摩西的兒子
[00:18:35.920 --> 00:18:36.920]  甚至是
[00:18:36.920 --> 00:18:40.920]  我看到一個想像力很豐富的
[00:18:40.920 --> 00:18:43.920]  沒想柏油和樹枝的蒲草箱
[00:18:43.920 --> 00:18:46.920]  是一個又防曬又防蚊
[00:18:46.920 --> 00:18:51.920]  甚至可以驅走鱷魚的超級救生囊
[00:18:51.920 --> 00:18:54.920]  目的就是讓摩西平平安安
[00:18:54.920 --> 00:18:57.920]  等到埃及公主出現洗澡
[00:18:57.920 --> 00:18:59.920]  寫求生救生
[00:18:59.920 --> 00:19:02.920]  真的寫求生手冊嗎?
[00:19:02.920 --> 00:19:07.920]  什麼立青和石七可以防水之外
[00:19:07.920 --> 00:19:08.920]  還可以驅走鱷魚的嗎?
[00:19:08.920 --> 00:19:10.920]  算我孤立寡聞
[00:19:10.920 --> 00:19:11.920]  從來沒聽過
[00:19:11.920 --> 00:19:13.920]  如果真的請你們之後告訴我
[00:19:13.920 --> 00:19:15.920]  讓我增廣見聞
[00:19:15.920 --> 00:19:16.920]  若果不是
[00:19:16.920 --> 00:19:20.920]  就只是我們人的一廂情願的想像
[00:19:20.920 --> 00:19:24.920]  不要說台江人的計謀計算
[00:19:24.920 --> 00:19:27.920]  這不是經文的意思
[00:19:27.920 --> 00:19:29.920]  人的計算是不能夠
[00:19:29.920 --> 00:19:34.920]  也不可能去移動上帝的手
[00:19:34.920 --> 00:19:37.920]  上帝有自己的時間表
[00:19:37.920 --> 00:19:39.920]  有自己的計劃
[00:19:39.920 --> 00:19:43.920]  請記住《針研》的提醒
[00:19:43.920 --> 00:19:45.920]  人心多有計謀
[00:19:45.920 --> 00:19:49.920]  唯有耶和華的酬孫才能成就
[00:19:49.920 --> 00:19:52.920]  《針研》十九章二十一節
[00:19:52.920 --> 00:19:56.920]  不能夠再藏了
[00:19:56.920 --> 00:20:00.920]  唯有將箱子放下
[00:20:00.920 --> 00:20:03.920]  第三節一個不能再藏
[00:20:03.920 --> 00:20:05.920]  令我看到她是一個什麼呢?
[00:20:05.920 --> 00:20:07.920]  一個只是一個無權無勢
[00:20:07.920 --> 00:20:09.920]  沒有名的母親
[00:20:09.920 --> 00:20:14.920]  她將要失去一個孩子了
[00:20:14.920 --> 00:20:16.920]  她可以做的
[00:20:16.920 --> 00:20:18.920]  就只有用僅有的資源
[00:20:18.920 --> 00:20:20.920]  找一個普通的木箱
[00:20:20.920 --> 00:20:23.920]  抹上柏油樹枝
[00:20:23.920 --> 00:20:25.920]  再放上利羅河上
[00:20:25.920 --> 00:20:27.920]  隨意可以找到的蒲草
[00:20:27.920 --> 00:20:31.920]  然後無助無力又無奈地
[00:20:31.920 --> 00:20:33.920]  放下她的孩子
[00:20:33.920 --> 00:20:36.920]  葛在蘆葦中
[00:20:36.920 --> 00:20:38.920]  這是一個既沒有計劃
[00:20:38.920 --> 00:20:42.920]  也不知道前景的放下
[00:20:42.920 --> 00:20:45.920]  一切都只是見步行步
[00:20:45.920 --> 00:20:47.920]  聽天由命
[00:20:47.920 --> 00:20:52.920]  從弱畸變無奈地放手
[00:20:52.920 --> 00:20:54.920]  回想起自己
[00:20:54.920 --> 00:20:56.920]  我們有沒有曾經是必須要
[00:20:56.920 --> 00:21:00.920]  而且不能夠不放手的情況呢?
[00:21:00.920 --> 00:21:04.920]  你會怎樣自處呢?
[00:21:04.920 --> 00:21:09.920]  會不會是怨天怨地怨爹娘之後
[00:21:09.920 --> 00:21:12.920]  就放棄躺平呢?
[00:21:12.920 --> 00:21:17.920]  放手不等於放棄
[00:21:17.920 --> 00:21:20.920]  不等於躺平佛系
[00:21:20.920 --> 00:21:22.920]  放手只是
[00:21:22.920 --> 00:21:26.920]  放下我自己的計算謀略
[00:21:26.920 --> 00:21:28.920]  闖開我的心田
[00:21:28.920 --> 00:21:33.920]  開始讓上帝出手去做事
[00:21:33.920 --> 00:21:37.920]  上帝的拯救往往是出乎我們人的意料之外
[00:21:37.920 --> 00:21:38.920]  更重要的是
[00:21:38.920 --> 00:21:41.920]  祂會主動地按祂自己的時間表和計劃
[00:21:41.920 --> 00:21:43.920]  去施行的
[00:21:43.920 --> 00:21:44.920]  祂所求的
[00:21:44.920 --> 00:21:49.920]  只是我們每一個人的配合
[00:21:49.920 --> 00:21:52.920]  在這裡我看到母親
[00:21:52.920 --> 00:21:56.920]  放手將孩子擱在爐中
[00:21:56.920 --> 00:21:59.920]  不願意孩子隨意飄走
[00:21:59.920 --> 00:22:01.920]  放手但不是完全的放棄
[00:22:01.920 --> 00:22:06.920]  仍然抱著小朋友能夠生存的盼望
[00:22:06.920 --> 00:22:08.920]  不致絕望
[00:22:08.920 --> 00:22:10.920]  在這裡我們看到
[00:22:10.920 --> 00:22:15.920]  上帝使用另一個女子
[00:22:15.920 --> 00:22:17.920]  摩西的姐姐去配合
[00:22:17.920 --> 00:22:20.920]  彰顯祂拯救的大能
[00:22:20.920 --> 00:22:24.920]  孩子的姐姐遠遠站著
[00:22:24.920 --> 00:22:28.920]  要知道她究竟會怎樣
[00:22:28.920 --> 00:22:30.920]  有些說法說
[00:22:30.920 --> 00:22:33.920]  姐姐的行動是媽媽指使的
[00:22:33.920 --> 00:22:34.920]  大家不要說
[00:22:34.920 --> 00:22:36.920]  我不會亂猜
[00:22:36.920 --> 00:22:39.920]  我只是看到一個站得遠遠
[00:22:39.920 --> 00:22:40.920]  很無奈
[00:22:40.920 --> 00:22:46.920]  但又不想放棄的姐姐的關心和愛
[00:22:46.920 --> 00:22:48.920]  她遠遠站著
[00:22:48.920 --> 00:22:50.920]  沒有任何主動的行動
[00:22:50.920 --> 00:22:54.920]  只是想知道弟弟會變成怎樣
[00:22:54.920 --> 00:22:56.920]  又或者她心裡會帶著一些期望
[00:22:56.920 --> 00:22:59.920]  想知道上帝究竟會不會有恩典
[00:22:59.920 --> 00:23:01.920]  奇蹟會不會發生
