
[00:00:00.000 --> 00:00:02.240]  很感謝敬拜隊帶領我們
[00:06:44.800 --> 00:06:47.520]  所以不是說走一條路那麼簡單
[00:06:47.520 --> 00:06:49.280]  而是我們活出品格
[00:06:49.280 --> 00:06:51.640]  活出天父所喜悅的品格
[00:06:51.640 --> 00:06:55.120]  這是我們凡是相信上帝的人
[00:06:55.200 --> 00:06:57.240]  我們生命中要學習的一件事
[00:06:57.240 --> 00:06:59.320]  所以主耶穌來到這個世界
[00:06:59.320 --> 00:07:00.920]  是在示範給你看的
[00:07:00.920 --> 00:07:02.200]  示範一次給你看
[00:07:02.200 --> 00:07:08.160]  如何跟隨天父在生命中活出的品格
[00:07:08.160 --> 00:07:10.720]  並且祂不僅做一次那麼簡單
[00:07:10.720 --> 00:07:15.760]  祂在馬科音8章中呼召我們跟著祂一起做
[00:07:15.760 --> 00:07:18.160]  跟從祂的寫記背起十字架
[00:07:18.160 --> 00:07:23.960]  跟從主耶穌活出信服天父的生命
[00:07:24.680 --> 00:07:29.640]  但當中我們卻看到每一個門徒
[00:07:29.640 --> 00:07:33.200]  一個個地越來越離開
[00:07:33.200 --> 00:07:35.000]  一開始的那些
[00:07:35.000 --> 00:07:38.600]  原來很多人來是為了要多點糧食
[00:07:38.600 --> 00:07:41.360]  為了要麵包,看到沒有了就離開
[00:07:41.360 --> 00:07:44.000]  有些人可能來是想看見神蹟
[00:07:44.000 --> 00:07:46.600]  來到看到沒有神蹟,又離開了
[00:07:46.600 --> 00:07:48.280]  有些人就像猶大一樣
[00:07:48.280 --> 00:07:50.440]  為了錢的緣故
[00:07:50.440 --> 00:07:53.400]  甚至出賣主耶穌基督,他們都願意
[00:07:53.480 --> 00:07:58.880]  最後那些很有氣勢的
[00:07:58.880 --> 00:08:01.480]  彼得那些人說「誓死跟隨」
[00:08:01.480 --> 00:08:04.360]  最後他們都離開了
[00:08:04.360 --> 00:08:06.600]  跟隨主耶穌的門徒
[00:08:06.600 --> 00:08:09.920]  其實生命中也有跌倒的時候
[00:08:09.920 --> 00:08:12.200]  究竟跌倒的原因是甚麼
[00:08:12.200 --> 00:08:15.480]  我們今天來到故事最後那段
[00:08:15.480 --> 00:08:17.560]  第16章其實就是說
[00:08:17.560 --> 00:08:20.640]  當你全心全意跟從主的裡面
[00:08:20.720 --> 00:08:23.520]  可能你是一些很認真的信徒
[00:08:23.520 --> 00:08:24.880]  但其實跟從主的裡面
[00:08:24.880 --> 00:08:26.560]  為甚麼我們有時候也會跌倒
[00:08:26.560 --> 00:08:30.440]  為甚麼我們也不能跟隨GSO那麼久
[00:08:30.440 --> 00:08:32.480]  不太行
[00:08:32.480 --> 00:08:36.080]  可能要幫我按
[00:08:36.080 --> 00:08:41.520]  好,原來在跟從主的腦海上
[00:08:41.520 --> 00:08:46.840]  最容易、最大的半腳石就是我們的恐懼
[00:08:46.840 --> 00:08:49.360]  現在說的是認真跟從主
[00:08:49.440 --> 00:08:54.720]  不是隨便說甚麼都可以,沒所謂
[00:08:54.720 --> 00:08:59.200]  但當我們認真想在生命中品格改變的時候
[00:08:59.200 --> 00:09:03.280]  原來有時候最大的困難是我們內心的恐懼
[00:09:03.280 --> 00:09:05.040]  我們一起讀今天的經文
[00:09:05.040 --> 00:09:09.560]  《馬學福音》15章40至47節
[00:09:09.560 --> 00:09:12.640]  16章1至8節,我們一起讀,請
[00:09:12.640 --> 00:09:16.000]  《馬學福音》很流行
[00:09:16.080 --> 00:09:20.160]  寫作手法裡還有一種三文字結構
[00:09:20.160 --> 00:09:21.640]  甚麼是三文字結構
[00:09:21.640 --> 00:09:23.480]  就是先說了一個故事
[00:09:23.480 --> 00:09:25.400]  然後會轉到第二個故事
[00:09:25.400 --> 00:09:28.000]  然後再轉回來說第一個故事
[00:09:28.000 --> 00:09:29.560]  通常這個寫作手法
[00:09:29.560 --> 00:09:32.840]  就會形成一個三文字結構
[00:09:32.840 --> 00:09:36.480]  外層的通常都是說一個負面的故事
[00:09:36.480 --> 00:09:38.920]  說了就說有些不好的事
[00:09:38.920 --> 00:09:42.920]  或者有些門徒怎麼看都看不明白
[00:09:43.000 --> 00:09:46.120]  然後內層就說到一個真正看得明白
[00:09:46.120 --> 00:09:49.920]  看得見主耶穌基督是神的兒子的故事
[00:09:49.920 --> 00:09:52.160]  所以一個負面的故事中
[00:09:52.160 --> 00:09:54.640]  正面的故事就會糾正它
[00:09:54.640 --> 00:09:57.800]  而到我們剛剛讀的經文裡
[00:09:57.800 --> 00:10:00.360]  那個三文字結構是說婦女
[00:10:00.360 --> 00:10:05.400]  婦女是到這個時候剩下來的唯一跟從者
[00:10:05.400 --> 00:10:08.560]  就是最忠心跟從主耶穌基督的門徒
[00:10:08.560 --> 00:10:12.880]  但他們卻呈現一個仍然是負面的故事
[00:10:12.960 --> 00:10:15.480]  就是因為他們當中都有恐懼
[00:10:15.480 --> 00:10:16.720]  跟從不了主耶穌
[00:10:16.720 --> 00:10:20.080]  相反在中間就出現了一個從來沒有出現過的人
[00:10:20.080 --> 00:10:22.320]  叫尊貴的二氏弱失
[00:10:22.320 --> 00:10:26.600]  尊貴的二氏弱失卻可以忠誠地跟從主
[00:10:26.600 --> 00:10:30.400]  究竟當中的問題出現在哪裡呢
[00:10:30.400 --> 00:10:31.360]  我們剛才也說到
[00:10:31.360 --> 00:10:37.040]  婦女是因著恐懼而無法跟從主
[00:10:37.040 --> 00:10:40.320]  但其實整段經文的三文字結構
[00:10:40.320 --> 00:10:42.640]  也不是想著囂張婦女
[00:10:42.720 --> 00:10:45.280]  覺得很差勁、很沒用
[00:10:45.280 --> 00:10:47.760]  其實婦女已經是最厲害的一群
[00:10:47.760 --> 00:10:49.480]  你看,很有趣的一件事
[00:10:49.480 --> 00:10:51.480]  一開始說的莫大拉的瑪利亞
[00:10:51.480 --> 00:10:54.080]  誰的瑪利亞和薩羅米還有些婦女
[00:10:54.080 --> 00:10:58.640]  其實這個結構是在取笑門徒
[00:10:58.640 --> 00:11:00.560]  因為過去整個《馬可福音》
[00:11:00.560 --> 00:11:03.840]  一直說的是彼得、雅各、約翰和其他門徒
[00:11:03.840 --> 00:11:07.360]  但現在就是瑪利亞、瑪利亞、薩羅米和其他婦女
[00:11:07.360 --> 00:11:08.480]  其實已經說到
[00:11:08.480 --> 00:11:11.120]  在取笑門徒已經沒有了
[00:11:11.200 --> 00:11:15.960]  現在剩下的都是婦女好像取代了門徒的狀況
[00:11:15.960 --> 00:11:18.440]  並且這些婦女來到的時候
[00:11:18.440 --> 00:11:22.160]  其實她們都是帶著一種恐懼的心情跟從
[00:11:22.160 --> 00:11:25.360]  「遠遠地觀看」這個字是特意選出來的
[00:11:25.360 --> 00:11:28.760]  亦是說跟從者看的時候
[00:11:28.760 --> 00:11:31.080]  其實是很震驚、很擔心
[00:11:31.080 --> 00:11:33.600]  帶著保留的心去跟從主
[00:11:33.600 --> 00:11:38.200]  這些婦女縱然是最終的一些跟從者
[00:11:38.280 --> 00:11:42.200]  但其實她們心裡也帶著很多恐懼
[00:11:42.200 --> 00:11:44.520]  還有第二件事就是「安息日」這個字
[00:11:44.520 --> 00:11:46.480]  他特意說出時序
[00:11:46.480 --> 00:11:48.400]  是過了安息日之後
[00:11:48.400 --> 00:11:50.920]  她們才去高沒主耶穌基督的身體
[00:11:50.920 --> 00:11:53.160]  通常高沒身體是甚麼時候
[00:11:53.160 --> 00:11:54.320]  下了來後死了
[00:11:54.320 --> 00:11:58.320]  高沒了之後埋葬
[00:11:58.320 --> 00:12:00.200]  但這裡特意說出時序
[00:12:00.200 --> 00:12:02.920]  就是告訴你其實這些婦女是害怕的
[00:12:02.920 --> 00:12:05.480]  她們不敢在那一天立即高沒
[00:12:05.560 --> 00:12:07.800]  約翰福音說到是尼哥底姆去高沒
[00:12:07.800 --> 00:12:09.120]  主耶穌基督的身體
[00:12:09.120 --> 00:12:10.680]  這些婦女很想去高沒
[00:12:10.680 --> 00:12:12.120]  主耶穌基督的身體
[00:12:12.120 --> 00:12:13.600]  但她們卻因為害怕
[00:12:13.600 --> 00:12:15.080]  要等到過了安息日
[00:12:15.080 --> 00:12:17.320]  事情結束後她們才敢去
[00:12:17.320 --> 00:12:22.480]  但這裡又再加一句串門徒
[00:12:22.480 --> 00:12:23.880]  就是那些婦女去到後
[00:12:23.880 --> 00:12:26.880]  問究竟誰可以推開那塊石頭
[00:12:26.880 --> 00:12:28.000]  她們說的是甚麼
[00:12:28.000 --> 00:12:29.600]  就是男人都死了
[00:12:29.600 --> 00:12:31.200]  沒有一個男人剩下
[00:12:31.200 --> 00:12:34.440]  全部的門徒個個都不敢去跟從
[00:12:34.520 --> 00:12:35.720]  甚至去到高沒的時候
[00:12:35.720 --> 00:12:38.000]  只有那些婦女敢這樣做
[00:12:38.000 --> 00:12:42.840]  而最後的故事說到結尾
[00:12:42.840 --> 00:12:45.120]  大團圓結局,主耶穌基督復活了
[00:12:45.120 --> 00:12:48.000]  但那些婦女仍然在害怕
[00:12:48.000 --> 00:12:49.880]  甚至那個使命
[00:12:49.880 --> 00:12:52.360]  那個白衣少年叫她們去做一件事
[00:12:52.360 --> 00:12:54.000]  把這件事告訴門徒
[00:12:54.000 --> 00:12:56.520]  但她們都害怕得全都離開
[00:12:56.520 --> 00:13:00.320]  四散地離開
[00:13:00.320 --> 00:13:02.000]  其實正正告訴我們
[00:13:02.080 --> 00:13:03.760]  眾言已經很厲害了
[00:13:03.760 --> 00:13:05.160]  可以去跟從主
[00:13:05.160 --> 00:13:08.160]  跟從到主耶穌基督被釘十字架
[00:13:08.160 --> 00:13:10.000]  你仍然跟從的時候
[00:13:10.000 --> 00:13:12.440]  但其實可能我們內心有時恐懼
[00:13:12.440 --> 00:13:16.400]  它會阻礙我們專心一意去跟從主
[00:13:16.400 --> 00:13:21.280]  弟兄姊妹,不知道你的恐懼是甚麼
[00:13:21.280 --> 00:13:22.320]  你生命中的恐懼
[00:13:22.320 --> 00:13:26.080]  當然,跟從主的恐懼有很多種
[00:13:26.080 --> 00:13:28.160]  可以是宣教士那些
[00:13:28.160 --> 00:13:30.880]  要面對死亡的恐懼
[00:13:30.960 --> 00:13:35.880]  又或者教會被迫,然後被火燒的恐懼
[00:13:35.880 --> 00:13:37.960]  但簡單來說
[00:13:37.960 --> 00:13:41.400]  我們這個年代未至於那麼激進
[00:13:41.400 --> 00:13:43.600]  但可能我們這個年代
[00:13:43.600 --> 00:13:44.560]  其實很簡單
[00:13:44.560 --> 00:13:46.760]  我們回到學校被人取笑、被人囚禁
[00:13:46.760 --> 00:13:49.120]  其實都是一種恐懼,會嗎
[00:13:49.120 --> 00:13:51.720]  又或者你很害怕,你的成績會差
[00:13:51.720 --> 00:13:55.480]  所以有時回教會可能會帶著心想
[00:13:55.480 --> 00:13:57.040]  「不如這次不要回」
[00:13:57.040 --> 00:13:59.200]  「不如我多點時間溫習」
[00:13:59.280 --> 00:14:02.480]  其實有時我們生命中跟從主
[00:14:02.480 --> 00:14:04.400]  會帶著很多恐懼
[00:14:04.400 --> 00:14:07.360]  但今天不太想跟大家說
[00:14:07.360 --> 00:14:10.280]  恐懼是壞人,我們以後不恐懼就算了
[00:14:10.280 --> 00:14:13.160]  這樣實在太易分化了
[00:14:13.160 --> 00:14:17.600]  恐懼其實是我們內心很自然的機制
[00:14:17.600 --> 00:14:18.960]  在保護我們,對吧
[00:14:18.960 --> 00:14:20.320]  正如火一樣
[00:14:20.320 --> 00:14:22.200]  你看到火,你不會伸手進去
[00:14:22.200 --> 00:14:23.840]  你的恐懼會保護你
[00:14:23.840 --> 00:14:25.760]  你看到山崖,你不會跳下去
[00:14:25.760 --> 00:14:27.520]  你的恐懼會保護你
[00:14:27.600 --> 00:14:30.240]  其實恐懼是一件很自然的事
[00:14:30.240 --> 00:14:35.120]  但人有時要學習控制自己的恐懼
[00:14:35.120 --> 00:14:36.240]  控制自己的恐懼
[00:14:36.240 --> 00:14:37.760]  以至你可以做到一些
[00:14:37.760 --> 00:14:39.560]  突破自己限制的事
[00:14:39.560 --> 00:14:41.880]  例如像運動員一樣
[00:14:41.880 --> 00:14:43.680]  你踢一場球,對手比你厲害
[00:14:43.680 --> 00:14:46.600]  你就要限制自己的恐懼去面對這場球
[00:14:46.600 --> 00:14:49.960]  或者士兵要限制恐懼才可以打一場仗
[00:14:49.960 --> 00:14:52.400]  醫生要限制怕缺
[00:14:52.400 --> 00:14:54.160]  才可以治療人
[00:14:54.160 --> 00:14:57.280]  恐懼是會存在,是真實會存在的
[00:14:57.360 --> 00:15:00.600]  但當你的信念告訴你一件重要的事
[00:15:00.600 --> 00:15:03.760]  你就要學習去限制自己的恐懼
[00:15:03.760 --> 00:15:05.880]  但很可惜,可能我們在生命中
[00:15:05.880 --> 00:15:08.640]  有時其實不太容易控制得到
[00:15:08.640 --> 00:15:11.520]  甚至我們會被恐懼佔據了我們的生活
[00:15:11.520 --> 00:15:14.320]  在這裡很想跟大家分享我的故事
[00:15:14.320 --> 00:15:15.520]  我自己在生命中
[00:15:15.520 --> 00:15:17.520]  跟大家一樣都會經歷恐懼
[00:15:17.520 --> 00:15:18.560]  正如我剛才說
[00:15:18.560 --> 00:15:22.080]  你覺得自己很能跟隨神的時候
[00:15:22.080 --> 00:15:25.080]  你自己在生命中也會有跌倒的時間
[00:15:25.080 --> 00:15:26.960]  我記得我在大學時
[00:15:27.040 --> 00:15:31.640]  我當時已經很清楚相信主耶穌基督救了我
[00:15:31.640 --> 00:15:32.880]  我很想回應
[00:15:32.880 --> 00:15:38.240]  當時有導師去拉扶持著我
[00:15:38.240 --> 00:15:40.560]  以致我覺得基督教真的很重要
[00:15:40.560 --> 00:15:42.480]  我真的要堅持去相信
[00:15:42.480 --> 00:15:45.440]  所以在大學時,我已經很認真地服事
[00:15:45.440 --> 00:15:47.920]  當時去做黑人小朋友的事工
[00:15:47.920 --> 00:15:50.640]  我每星期可能做三、四天
[00:15:50.640 --> 00:15:52.520]  一邊做,一邊服事
[00:15:52.520 --> 00:15:54.880]  但當時我發覺一件事
[00:15:54.960 --> 00:15:58.600]  就是我無法放下我另一個生活
[00:15:58.600 --> 00:15:59.720]  另一個生命
[00:15:59.720 --> 00:16:02.760]  就是我過去認識的朋友
[00:16:02.760 --> 00:16:05.800]  去喝酒、派對、酒吧
[00:16:05.800 --> 00:16:07.800]  我又不太能放下那些朋友
[00:16:07.800 --> 00:16:11.760]  所以我的生命變得像兩極化一樣
[00:16:11.760 --> 00:16:15.360]  一邊跟黑人小朋友說聖經怎樣
[00:16:15.360 --> 00:16:18.320]  另一邊晚上就跟別人喝酒
[00:16:18.320 --> 00:16:19.800]  喝得很瘋狂
[00:16:19.800 --> 00:16:22.080]  以前的喝酒真的很誇張
[00:16:22.160 --> 00:16:24.400]  所以當時我的生命
[00:16:24.400 --> 00:16:27.760]  活在兩極拉扯當中
[00:16:27.760 --> 00:16:30.600]  其實我知道我的心情不好
[00:16:30.600 --> 00:16:34.160]  但我很擔心那些朋友不喜歡我
[00:16:34.160 --> 00:16:37.680]  或是覺得我很瘋狂、很瘋狂
[00:16:37.680 --> 00:16:39.440]  然後不想跟我做朋友
[00:16:39.440 --> 00:16:41.040]  我很怕他們會拋下我
[00:16:41.040 --> 00:16:44.240]  以致有時我活在拉扯當中
[00:16:44.240 --> 00:16:45.560]  到了某個時候
[00:16:45.560 --> 00:16:48.040]  我發覺問題真的很大
[00:16:48.040 --> 00:16:50.440]  那天是萬聖節
[00:16:50.520 --> 00:16:53.400]  萬聖節,有些派對
[00:16:53.400 --> 00:16:55.280]  去夜店
[00:16:55.280 --> 00:16:58.760]  他們要穿那些服裝
[00:16:58.760 --> 00:17:00.480]  我心裡很尷尬
[00:17:00.480 --> 00:17:03.000]  因為我剛才跟那些黑人小朋友說完
[00:17:03.000 --> 00:17:06.360]  「萬聖節不要,不要去那些地方」
[00:17:06.360 --> 00:17:10.000]  「不要穿那些…」
[00:17:10.000 --> 00:17:11.200]  說了一堆
[00:17:11.200 --> 00:17:15.880]  晚上我的朋友問我去不去那些服裝
[00:17:15.880 --> 00:17:17.920]  我很大掙扎、拉扯
[00:17:18.000 --> 00:17:21.320]  最後我選了甚麼
[00:17:21.320 --> 00:17:22.360]  最後我選了他
[00:17:22.360 --> 00:17:24.560]  我穿了這件衣服
[00:17:24.560 --> 00:17:26.880]  這是甚麼
[00:17:26.880 --> 00:17:29.240]  因為我小時候看過恐怖片
[00:17:29.240 --> 00:17:31.680]  這件衣服叫Jason
[00:17:31.680 --> 00:17:32.880]  因為…
[00:17:32.880 --> 00:17:37.160]  我免得嚇到你們,做得可愛一點
[00:17:37.160 --> 00:17:40.280]  它有甚麼特別之處
[00:17:40.280 --> 00:17:41.720]  就是它戴著面具
[00:17:41.720 --> 00:17:44.480]  我戴著面具,沒有人認得我
[00:17:44.480 --> 00:17:47.600]  我去服裝派對也沒問題
[00:17:47.680 --> 00:17:50.640]  其實我心裡因為掙扎
[00:17:50.640 --> 00:17:52.000]  很想遮掩自己
[00:17:52.000 --> 00:17:53.480]  很怕被人看到
[00:17:53.480 --> 00:17:55.200]  如果被人看到,我怎麼辦
[00:17:55.200 --> 00:17:58.560]  我當時是大學成,不是很大
[00:17:58.560 --> 00:18:01.120]  在街上碰到人很容易發生
[00:18:01.120 --> 00:18:04.000]  所以我戴著面具去服裝派對
