
[00:00:00.000 --> 00:00:03.900]  今天很開心能夠再一次跟大家分享
[00:06:08.800 --> 00:06:15.800]  我們在天上親愛的父上帝
[00:06:15.800 --> 00:06:19.800]  今天我們聚集在一個屬祢的殿裡面
[00:06:19.800 --> 00:06:21.800]  一同用心去敬拜祢
[00:06:21.800 --> 00:06:24.800]  一同以從祢而來的靈
[00:06:24.800 --> 00:06:29.800]  去接受上帝祢在聖經當中的教導
[00:06:29.800 --> 00:06:32.800]  讓我們生命得以根深蒂固
[00:06:32.800 --> 00:06:34.800]  可以回應神
[00:06:34.800 --> 00:06:38.800]  祢對我們無論是個人、夫婦
[00:06:38.800 --> 00:06:41.800]  甚至是家庭裡的心恩厚愛
[00:06:41.800 --> 00:06:43.800]  讓我們能夠在地上
[00:06:43.800 --> 00:06:45.800]  按祢的心意而生活
[00:06:45.800 --> 00:06:46.800]  待人
[00:06:46.800 --> 00:06:48.800]  將榮耀呈獻給祢
[00:06:48.800 --> 00:06:51.800]  求因主祢去引導月亮
[00:06:51.800 --> 00:06:53.800]  我們同心合意的禱告
[00:06:53.800 --> 00:06:58.800]  乃奉靠我主耶穌基督聖名祈求
[00:06:58.800 --> 00:06:59.800]  阿門
[00:06:59.800 --> 00:07:02.800]  今天我想和大家一起去看看
[00:07:02.800 --> 00:07:05.800]  《創世紀》第23章
[00:07:05.800 --> 00:07:09.800]  一對夫婦的生命歷程
[00:07:09.800 --> 00:07:11.800]  首先
[00:07:11.800 --> 00:07:14.800]  也邀請大家去讀一讀
[00:07:14.800 --> 00:07:16.800]  《創世紀》第23章
[00:07:16.800 --> 00:07:18.800]  一至二節的經文
[00:07:18.800 --> 00:07:19.800]  看到了吧
[00:07:19.800 --> 00:07:21.800]  這次應該夠大了
[00:07:21.800 --> 00:07:23.800]  好,準備,我們一齊開始
[00:07:23.800 --> 00:07:30.800]  (大人向上看,是誰的心是主的?)
[00:07:30.800 --> 00:07:35.800]  (在你身上的基督,就是你了)
[00:07:35.800 --> 00:07:40.800]  (大人向我看,是誰的心是主的?)
[00:07:40.800 --> 00:07:43.800]  今天第一點想和大家講的
[00:07:43.800 --> 00:07:47.800]  是有關亞伯拉罕和撒拉的愛情故事
[00:07:47.800 --> 00:07:50.800]  第二節的經文告訴我們
[00:07:50.800 --> 00:07:52.800]  撒拉年老了
[00:07:52.800 --> 00:07:54.800]  生命走到盡頭
[00:07:54.800 --> 00:07:57.800]  當時要離開亞伯拉罕
[00:07:57.800 --> 00:08:03.800]  想在這裡問問大家一個問題
[00:08:03.800 --> 00:08:05.800]  大家有沒有曾經查考過
[00:08:05.800 --> 00:08:10.800]  或者知道撒拉和亞伯拉罕的婚姻
[00:08:10.800 --> 00:08:15.800]  已經走過多少年頭?
[00:08:15.800 --> 00:08:17.800]  有沒有人知道?
[00:08:17.800 --> 00:08:22.800]  可以嘗試猜一下
[00:08:22.800 --> 00:08:26.800]  我聽到有人猜,但聽不到答案
[00:08:26.800 --> 00:08:32.800]  我們不知道這兩位多少歲會結婚
[00:08:32.800 --> 00:08:34.800]  但是我們知道
[00:08:34.800 --> 00:08:37.800]  從亞伯拉罕離開梧梧去計算
[00:08:37.800 --> 00:08:43.800]  亞伯拉罕那時候是多少歲?
[00:08:43.800 --> 00:08:45.800]  75歲
[00:08:45.800 --> 00:08:48.800]  在《創世紀》第12章4節裡告訴我們
[00:08:48.800 --> 00:08:52.800]  當時名叫撒萊的撒拉
[00:08:52.800 --> 00:08:56.800]  在第12章我們不知道她是多少歲
[00:08:56.800 --> 00:08:58.800]  但是到了第17章的時候
[00:08:58.800 --> 00:09:04.800]  當上帝應許亞伯拉罕和撒拉將會生自己的兒子以撒的時候
[00:09:04.800 --> 00:09:06.800]  那裡形容給我們聽
[00:09:06.800 --> 00:09:08.800]  亞伯拉罕就已經100歲了
[00:09:08.800 --> 00:09:10.800]  而撒拉就已經90歲了
[00:09:10.800 --> 00:09:15.800]  所以我們知道兩夫婦的年紀相差10年
[00:09:15.800 --> 00:09:21.800]  所以從撒拉離開梧梧65歲的年紀
[00:09:21.800 --> 00:09:24.800]  到剛剛經文所讀
[00:09:24.800 --> 00:09:26.800]  歲數到127歲
[00:09:26.800 --> 00:09:32.800]  中間撒拉和亞伯拉罕這對夫婦已經走過多少年頭?
[00:09:32.800 --> 00:09:35.800]  很快就計算出來了
[00:09:35.800 --> 00:09:36.800]  62年
[00:09:36.800 --> 00:09:39.800]  超過一個甲子的時間
[00:09:39.800 --> 00:09:44.800]  還沒有計算在離開梧梧之前他們多少歲結婚
[00:09:44.800 --> 00:09:45.800]  假如像我這樣
[00:09:45.800 --> 00:09:47.800]  我二十多歲就結婚了
[00:09:47.800 --> 00:09:53.800]  他們兩個的婚姻已經超過了100年
[00:09:53.800 --> 00:09:56.800]  同一個人生活100年
[00:09:56.800 --> 00:09:58.800]  會有什麼樣的感情
[00:09:58.800 --> 00:10:01.800]  或者什麼樣的感覺呢?
[00:10:01.800 --> 00:10:07.800]  大家是否渴望有這種經驗呢?
[00:10:07.800 --> 00:10:09.800]  無論是60多歲也好
[00:10:09.800 --> 00:10:12.800]  甚至超過100年也好
[00:10:12.800 --> 00:10:14.800]  都不是一段短的日子
[00:10:14.800 --> 00:10:21.800]  當我們看到聖經從創世紀12章到23章的記載
[00:10:21.800 --> 00:10:23.800]  頭尾12章的經文
[00:10:23.800 --> 00:10:27.800]  形容到上帝揀選了亞伯拉罕的經過
[00:10:27.800 --> 00:10:31.800]  我們可以找到當中有十件事
[00:10:31.800 --> 00:10:34.800]  是記載他們兩夫婦的經歷
[00:10:34.800 --> 00:10:40.800]  在此我想和大家很快地看看這對夫婦的一些歷程
[00:10:40.800 --> 00:10:46.800]  在12章中告訴我們
[00:10:46.800 --> 00:10:54.800]  亞伯拉罕帶同妻子撒萊離鄉別井,離開了梧梧
[00:10:54.800 --> 00:10:56.800]  同一章的經文也告訴我們
[00:10:56.800 --> 00:10:58.800]  兩個人進入了迦南
[00:10:58.800 --> 00:11:00.800]  但遇到發生饑荒
[00:11:00.800 --> 00:11:02.800]  所以他們去到埃及
[00:11:02.800 --> 00:11:07.800]  而在埃及,法老看中了撒萊的事件
[00:11:07.800 --> 00:11:13.800]  在13章,亞伯拉罕得到很多金銀和新宿
[00:11:13.800 --> 00:11:16.800]  然後和撒萊回到迦南地
[00:11:16.800 --> 00:11:21.800]  在16章,撒萊幫亞伯拉罕娶了二妻
[00:11:21.800 --> 00:11:25.800]  下甲,生了20瑪利
[00:11:27.800 --> 00:11:36.800]  17章,神對這對夫婦賜下新名字給亞伯拉罕和撒萊
[00:11:36.800 --> 00:11:44.800]  18章,上帝應許亞伯拉罕和撒萊會生自己的孩子
[00:11:44.800 --> 00:11:55.800]  20章,亞伯拉罕看中撒萊的事件
[00:11:55.800 --> 00:11:58.800]  21章,撒萊生兒子
[00:11:58.800 --> 00:12:04.800]  22章,亞伯拉罕獻子
[00:12:04.800 --> 00:12:10.800]  23章,撒萊將會去世
[00:12:10.800 --> 00:12:17.800]  在這十件事上,當然不是亞伯拉罕和撒萊所有的經歷
[00:12:17.800 --> 00:12:22.800]  但在十件事上,上帝密使而記載在聖經
[00:12:22.800 --> 00:12:25.800]  一代一代流傳下來
[00:12:25.800 --> 00:12:30.800]  當中我們見到夫妻兩人如何互相倚靠
[00:12:30.800 --> 00:12:33.800]  一起向著一個新的地方出發
[00:12:33.800 --> 00:12:36.800]  經過天災、人禍
[00:12:36.800 --> 00:12:40.800]  他們累積著財富,過他們的生活
[00:12:40.800 --> 00:12:44.800]  他們兩夫妻曾經用自己的智慧
[00:12:44.800 --> 00:12:48.800]  想去解決他們面臨的一些難題、處境
[00:12:48.800 --> 00:12:51.800]  又或者對生育下一代的問題
[00:12:51.800 --> 00:12:53.800]  他們想方法
[00:12:53.800 --> 00:12:57.800]  他們兩人同時得到上帝的祝福和應許
[00:12:57.800 --> 00:13:02.800]  亦從撒萊生了亞伯拉罕真正的後代,以撒
[00:13:02.800 --> 00:13:07.800]  亞伯拉罕的獻子
[00:13:07.800 --> 00:13:10.800]  雖然沒有形容撒萊的情況
[00:13:10.800 --> 00:13:13.800]  但作為親生母親
[00:13:13.800 --> 00:13:15.800]  我相信事前或事後
[00:13:15.800 --> 00:13:20.800]  丈夫的決定都會對撒拉有所衝擊
[00:13:20.800 --> 00:13:23.800]  所以從年青到成熟
[00:13:23.800 --> 00:13:26.800]  然後再走到晚年
[00:13:26.800 --> 00:13:31.800]  其實亞伯拉罕和撒拉已經經歷了很多很多
[00:13:31.800 --> 00:13:38.800]  去到23章,撒拉的生命走到盡頭
[00:13:38.800 --> 00:13:43.800]  經文形容亞伯拉罕用哀悼哭泣
[00:13:43.800 --> 00:13:46.800]  和合本按著原文直譯
[00:13:46.800 --> 00:13:51.800]  就是進去為撒拉哀動,為她哭泣
[00:13:51.800 --> 00:13:55.800]  我們見到同一個句子裏有兩個授詞
[00:13:55.800 --> 00:13:57.800]  撒拉,他
[00:13:57.800 --> 00:14:03.800]  重複地表達作為亞伯拉罕的丈夫對妻子心口的感情
[00:14:03.800 --> 00:14:07.800]  從相遇、相知、相愛走到一生
[00:14:07.800 --> 00:14:11.800]  到這個時間,愛妻要先行離開
[00:14:11.800 --> 00:14:13.800]  要分別了
[00:14:13.800 --> 00:14:16.800]  當另一半將要離開的時間
[00:14:16.800 --> 00:14:21.800]  大家可否想像得到當中亞伯拉罕的情感是怎樣呢?
[00:14:21.800 --> 00:14:26.800]  我相信作為已經成家立室的人
[00:14:26.800 --> 00:14:30.800]  和另一半同樣都有不少的經歷
[00:14:30.800 --> 00:14:34.800]  同樣從相遇、相知、相愛到現在這一刻
[00:14:34.800 --> 00:14:38.800]  大家會怎樣形容和另一半的感情呢?
[00:14:38.800 --> 00:14:41.800]  我估計現代夫婦的結合
[00:14:41.800 --> 00:14:44.800]  不會因為兩個人有仇吧?
[00:14:44.800 --> 00:14:48.800]  我要娶你、嫁你,為了報仇說恨
[00:14:48.800 --> 00:14:51.800]  我想當中不會出現吧?
[00:14:51.800 --> 00:14:54.800]  起碼在我們當中應該沒有吧?
[00:14:54.800 --> 00:14:58.800]  執子之手,與子皆老
[00:14:58.800 --> 00:15:02.800]  是我們承諾進入婚姻的時候
[00:15:02.800 --> 00:15:07.800]  都一同有很想去擁有的一個渴望
[00:15:07.800 --> 00:15:10.800]  渴望可以共同建立一個美滿的婚姻
[00:15:10.800 --> 00:15:12.800]  一個健康的家庭
[00:15:12.800 --> 00:15:18.800]  剛才提到聖經記載有關亞伯拉罕殺害的十件事
[00:15:18.800 --> 00:15:22.800]  並不是所有事情都是如意和美滿
[00:15:22.800 --> 00:15:26.800]  而在當中亦經過了不同的艱難和考驗
[00:15:26.800 --> 00:15:29.800]  同樣在今天成為親的男男女女
[00:15:29.800 --> 00:15:32.800]  一樣要面對真真實實的生活
[00:15:32.800 --> 00:15:36.800]  柴米油鹽、衣食住行、情感關係
[00:15:36.800 --> 00:15:42.800]  都是一定有關每一對婚姻中會出現的
[00:15:42.800 --> 00:15:45.800]  出現的每一件事或每一個問題
[00:15:45.800 --> 00:15:47.800]  想問問大家
[00:15:47.800 --> 00:15:49.800]  其實這些事情、這些問題
[00:15:49.800 --> 00:15:53.800]  是在造就我們婚姻家庭嗎?
[00:15:53.800 --> 00:15:57.800]  還是帶來破壞呢?
[00:15:57.800 --> 00:16:04.800]  有些情況在婚姻中會不斷重複發生
[00:16:04.800 --> 00:16:09.800]  就像剛才我們很快看到亞伯拉罕殺害的經歷
[00:16:09.800 --> 00:16:11.800]  在十二章和二十章中
[00:16:11.800 --> 00:16:17.800]  亞伯拉罕面對法老或阿比米勒王面前的時候
[00:16:17.800 --> 00:16:21.800]  他聲稱殺害是自己妹妹的事件
[00:16:21.800 --> 00:16:27.800]  相同的問題用上相同的處理方法
[00:16:27.800 --> 00:16:30.800]  我們現代的處境其實都相似
[00:16:30.800 --> 00:16:35.800]  特別是當因為一些意見或做法不同的時候
[00:16:35.800 --> 00:16:41.800]  兩夫婦就會出現從討論到爭論
[00:16:41.800 --> 00:16:44.800]  從爭論到甚麼呢?
[00:16:44.800 --> 00:16:47.800]  可能就是吵架
[00:16:47.800 --> 00:16:51.800]  從吵架到冷戰
[00:16:51.800 --> 00:16:55.800]  如果一對懂得如何處理關係的夫婦
[00:16:55.800 --> 00:16:58.800]  可能慢慢從相處中
[00:16:58.800 --> 00:17:02.800]  找不到兩人都認同的解決方法
[00:17:02.800 --> 00:17:06.800]  但我知道有不少夫妻
[00:17:06.800 --> 00:17:10.800]  剛才的情況就是不斷重複發生
[00:17:10.800 --> 00:17:13.800]  一次一次的激戰或冷戰
[00:17:13.800 --> 00:17:15.800]  慢慢進入冷漠
[00:17:15.800 --> 00:17:17.800]  進入無視對方
[00:17:17.800 --> 00:17:18.800]  惡意的抨擊
[00:17:18.800 --> 00:17:20.800]  單單打打
[00:17:20.800 --> 00:17:22.800]  甚至指責
[00:17:22.800 --> 00:17:24.800]  甚或侮辱
[00:17:26.800 --> 00:17:28.800]  慢慢地
[00:17:28.800 --> 00:17:31.800]  兩夫婦就很可能
[00:17:31.800 --> 00:17:33.800]  同時之間
[00:17:33.800 --> 00:17:35.800]  一起走向一個方向
[00:17:35.800 --> 00:17:37.800]  一個甚麼方向呢?
[00:17:37.800 --> 00:17:42.800]  一個就是埋葬他們感情的方向
[00:17:42.800 --> 00:17:45.800]  有些家庭可能為了子女
[00:17:45.800 --> 00:17:49.800]  未必走到分開或離婚的情況
[00:17:49.800 --> 00:17:52.800]  但在關係裡
[00:17:52.800 --> 00:17:58.800]  他們只是有怨或恨在當中
[00:17:58.800 --> 00:18:03.800]  這種會是怎樣的生活呢?
[00:18:03.800 --> 00:18:09.800]  阿伯拉罕和撒拉的婚姻
[00:18:09.800 --> 00:18:13.800]  在裡面有一個很重要的因素
[00:18:13.800 --> 00:18:17.800]  是建立和激勵他們的婚姻關係
[00:18:17.800 --> 00:18:20.800]  我相信大家都不難發覺
[00:18:20.800 --> 00:18:21.800]  在十二章的經文裡
[00:18:21.800 --> 00:18:26.800]  其實上帝不斷地出現在他們的婚姻當中
[00:18:26.800 --> 00:18:28.800]  如果不是上帝的介入
[00:18:28.800 --> 00:18:32.800]  或許他們一生只會在吾爾生活
[00:18:32.800 --> 00:18:35.800]  可能到了中老
[00:18:35.800 --> 00:18:37.800]  他們都沒有兒子
[00:18:37.800 --> 00:18:40.800]  也可能美麗的撒拉
[00:18:40.800 --> 00:18:42.800]  早早就被人搶了
[00:18:42.800 --> 00:18:44.800]  被人叫走了
[00:18:44.800 --> 00:18:47.800]  又或許因為饑荒
[00:18:47.800 --> 00:18:49.800]  他們會餓死
[00:18:49.800 --> 00:18:52.800]  但就是因為上帝
[00:18:52.800 --> 00:18:55.800]  令這對夫婦不單止一步一步
[00:18:55.800 --> 00:18:58.800]  一天一天攜手走過他們超過一個甲子
[00:18:58.800 --> 00:19:01.800]  甚至一百年的婚姻
[00:19:01.800 --> 00:19:05.800]  更是因為從上帝而來的賜福
[00:19:05.800 --> 00:19:08.800]  一個就是成為信心之父
[00:19:08.800 --> 00:19:13.800]  而另一個就成為了萬國之母
[00:19:14.800 --> 00:19:16.800]  兄弟姐妹
[00:19:16.800 --> 00:19:18.800]  上帝在人的婚姻裡
[00:19:18.800 --> 00:19:20.800]  重要嗎?
[00:19:20.800 --> 00:19:23.800]  上帝在你的婚姻裡
[00:19:23.800 --> 00:19:25.800]  重要嗎?
[00:19:25.800 --> 00:19:28.800]  答案是必然的
[00:19:28.800 --> 00:19:30.800]  如果沒有上帝
[00:19:30.800 --> 00:19:32.800]  我見證過不少的婚姻
[00:19:32.800 --> 00:19:34.800]  兩夫妻的相處
[00:19:34.800 --> 00:19:37.800]  很多時候只是在著重自我
[00:19:37.800 --> 00:19:40.800]  我、我、我、我
[00:19:40.800 --> 00:19:43.800]  的要求和需要
[00:19:43.800 --> 00:19:45.800]  充滿在關係裡
[00:19:45.800 --> 00:19:47.800]  你要聽我的話
[00:19:47.800 --> 00:19:49.800]  你要滿足我的需要
[00:19:49.800 --> 00:19:52.800]  你要跟著我的做法去做等等
[00:19:52.800 --> 00:19:56.800]  兩個人很容易就要做一個話事的那位
[00:19:56.800 --> 00:20:02.800]  你說對方容易服從或跟隨嗎?
[00:20:02.800 --> 00:20:05.800]  所以有很多例子讓我們知道
[00:20:05.800 --> 00:20:07.800]  兩夫婦很容易就落到
[00:20:07.800 --> 00:20:09.800]  在生活上各個層面
[00:20:09.800 --> 00:20:13.800]  都要去爭話事權的這種情況
[00:20:13.800 --> 00:20:18.800]  但當有一位第三者介入在婚姻裡
[00:20:18.800 --> 00:20:20.800]  我當然不是說小三
[00:20:20.800 --> 00:20:23.800]  當上帝可以在婚姻裡
[00:20:23.800 --> 00:20:26.800]  我們不再只是說
[00:20:26.800 --> 00:20:29.800]  我要什麼你要聽
[00:20:29.800 --> 00:20:30.800]  因為事實
[00:20:30.800 --> 00:20:32.800]  現代的夫婦兩個人
[00:20:32.800 --> 00:20:37.800]  其實都不容易向對方服氣或服從
[00:20:37.800 --> 00:20:40.800]  唯有好像17、18章
[00:20:40.800 --> 00:20:43.800]  上帝參與了亞伯拉罕的家庭
[00:20:43.800 --> 00:20:45.800]  當上帝的說話、指引
[00:20:45.800 --> 00:20:47.800]  進入了這段關係
[00:20:47.800 --> 00:20:49.800]  進入了婚姻裡的時候
[00:20:49.800 --> 00:20:53.800]  我相信大家的關係是可以不同的
[00:20:53.800 --> 00:20:56.800]  起碼就算吵架也好
[00:20:56.800 --> 00:20:59.800]  就可以有方法來解決
[00:20:59.800 --> 00:21:01.800]  聖經的原則怎麼說?
[00:21:01.800 --> 00:21:04.800]  不知道大家有沒有嘗試過
[00:21:04.800 --> 00:21:08.800]  可以拿著聖經來吵架呢?
[00:21:08.800 --> 00:21:14.800]  聽起來真的很好笑
[00:21:14.800 --> 00:21:16.800]  但如果再想深一層
[00:21:16.800 --> 00:21:18.800]  其實這個舉動
[00:21:18.800 --> 00:21:22.800]  就是在提醒我們家裡
[00:21:22.800 --> 00:21:24.800]  是要有上帝的
[00:21:24.800 --> 00:21:30.800]  很想在這裡分享一個
[00:21:30.800 --> 00:21:34.800]  我自己一個真實的經歷
[00:21:34.800 --> 00:21:36.800]  一個故事
[00:21:36.800 --> 00:21:40.800]  我和太太十幾歲就已經認識
[00:21:40.800 --> 00:21:42.800]  和相信了耶穌
[00:21:42.800 --> 00:21:44.800]  到了二十幾歲的時候
[00:21:44.800 --> 00:21:46.800]  我們就結婚
[00:21:46.800 --> 00:21:49.800]  三十歲前就生了兩個女兒
[00:21:49.800 --> 00:21:52.800]  雖然還有一段不短的時間
[00:21:52.800 --> 00:21:54.800]  我們在婚姻裡
[00:21:54.800 --> 00:21:57.800]  先走到珍珠婚
[00:21:57.800 --> 00:22:00.800]  大家知不知道珍珠婚多少年了?
[00:22:00.800 --> 00:22:03.800]  聽到了,是三十年
[00:22:03.800 --> 00:22:05.800]  快要到三十年
[00:22:05.800 --> 00:22:07.800]  向著這個方向進發
[00:22:07.800 --> 00:22:11.800]  但是三十年
[00:22:11.800 --> 00:22:13.800]  一段不短的日子
[00:22:13.800 --> 00:22:16.800]  都會經歷了一些高低風浪
[00:22:16.800 --> 00:22:19.800]  而最大的一次危機
[00:22:19.800 --> 00:22:23.800]  就是差一點我就出軌了
[00:22:23.800 --> 00:22:26.800]  當生了第二個女兒之後
[00:22:26.800 --> 00:22:29.800]  我和太太的關係充滿張力
[00:22:29.800 --> 00:22:31.800]  大家都要工作
[00:22:31.800 --> 00:22:35.800]  回到家裡又有一大堆的事情要處理
[00:22:35.800 --> 00:22:37.800]  很少可以溝通
[00:22:37.800 --> 00:22:40.800]  就好像剛才說到
[00:22:40.800 --> 00:22:43.800]  當時我們的溝通方式
[00:22:43.800 --> 00:22:45.800]  要麼你就要聽我說
[00:22:45.800 --> 00:22:50.800]  要麼就不願意沒有時間
[00:22:50.800 --> 00:22:53.800]  或者沒有精神去表達
[00:22:53.800 --> 00:22:56.800]  當時我做的工作
[00:22:56.800 --> 00:22:58.800]  並不是全道
[00:22:58.800 --> 00:23:00.800]  我還在商界裡工作
[00:23:00.800 --> 00:23:04.800]  我在商界裡可以接觸到很多很多的人
[00:23:04.800 --> 00:23:06.800]  包括在公司裡
[00:23:06.800 --> 00:23:12.800]  能夠接觸到一些很善解人意的女同事
[00:23:12.800 --> 00:23:15.800]  大家想想
[00:23:15.800 --> 00:23:19.800]  當和太太不合得來
[00:23:19.800 --> 00:23:21.800]  談不來的時間
[00:23:21.800 --> 00:23:23.800]  而又有另外一位女性
[00:23:23.800 --> 00:23:27.800]  很善解人意地和我相處
[00:23:27.800 --> 00:23:29.800]  在這個對比裡
