
[00:00:00.000 --> 00:00:01.800]  在撒姆爾記上的第一章
[00:02:37.920 --> 00:02:41.120]  比利那和她所有的兒女
[00:02:41.120 --> 00:02:42.640]  就是很多兒女
[00:02:42.640 --> 00:02:43.720]  那就真的慘了
[00:02:43.720 --> 00:02:44.880]  第五節
[00:02:44.880 --> 00:02:48.920]  其實他斷人頭去分獻完祭的祭肉
[00:02:48.920 --> 00:02:49.760]  第五節
[00:02:49.760 --> 00:02:52.520]  "但他只分給哈拿一份"
[00:02:52.520 --> 00:02:54.320]  "他雖然愛哈拿"
[00:02:54.320 --> 00:02:57.680]  "但耶和華卻視哈拿不能懷孕"
[00:02:57.680 --> 00:03:00.000]  "因為耶和華視哈拿不能懷孕"
[00:03:00.000 --> 00:03:02.360]  "他的對頭就盡力刺激他"
[00:03:02.360 --> 00:03:03.600]  "視他苦惱"
[00:03:03.600 --> 00:03:06.000]  原來這裡是直說
[00:03:06.000 --> 00:03:08.640]  原來他無法生育
[00:03:08.640 --> 00:03:12.080]  是耶和華、是神的安排
[00:03:12.080 --> 00:03:13.360]  原來是神的安排
[00:03:13.360 --> 00:03:15.840]  為什麼神好像和他無仇無怨
[00:03:15.840 --> 00:03:18.080]  為什麼會令他無法生育這麼慘呢?
[00:03:18.080 --> 00:03:18.880]  還有
[00:03:18.880 --> 00:03:21.560]  分祭肉的時候其實是很慘的
[00:03:21.560 --> 00:03:23.080]  別人整家人開開心心
[00:03:23.080 --> 00:03:25.080]  有兒有女、很多祭肉
[00:03:25.080 --> 00:03:26.840]  這裡有一份就給你吧
[00:03:26.840 --> 00:03:27.680]  只有一個人
[00:03:27.680 --> 00:03:28.720]  沒有兒沒有女
[00:03:28.720 --> 00:03:29.680]  很慘
[00:03:29.680 --> 00:03:30.840]  還有第六節
[00:03:30.840 --> 00:03:33.240]  "他對頭是會盡力刺激他"
[00:03:33.240 --> 00:03:35.320]  就是對頭沒有說是誰
[00:03:35.320 --> 00:03:36.920]  不過應該是比利娜
[00:03:36.920 --> 00:03:38.400]  就是姨母會多一點
[00:03:38.400 --> 00:03:40.000]  因為她一大排子女
[00:03:40.000 --> 00:03:42.480]  她走來年年獻祭的時候
[00:03:42.480 --> 00:03:43.240]  都會指責她
[00:03:43.240 --> 00:03:44.600]  "為什麼你只有一份?"
[00:03:44.600 --> 00:03:46.360]  "為什麼你沒有生育這麼慘?"
[00:03:46.360 --> 00:03:48.440]  "我們一大群子女在這裡多開心"
[00:03:48.440 --> 00:03:50.480]  "老公過來把肉都遞給我們"
[00:03:50.480 --> 00:03:51.600]  "吃都吃不完"
[00:03:51.600 --> 00:03:53.400]  我只是想像一下而已
[00:03:53.400 --> 00:03:55.320]  還有第七節
[00:03:55.320 --> 00:03:56.840]  "年年都是這樣"
[00:03:56.840 --> 00:03:58.520]  哇!年年獻祭
[00:03:58.520 --> 00:03:59.920]  年年被人揶揄
[00:03:59.920 --> 00:04:02.320]  "每逢他上耶和華殿的時候"
[00:04:02.320 --> 00:04:03.680]  "比利娜總是刺激他"
[00:04:03.680 --> 00:04:05.960]  每次黃金機會
[00:04:05.960 --> 00:04:07.120]  敬拜神的日子
[00:04:07.120 --> 00:04:09.280]  就是要揶揄這個大婆的日子
[00:04:09.280 --> 00:04:11.000]  "令他哭泣吃不下飯"
[00:04:11.000 --> 00:04:13.760]  "他的丈夫以來加拿大他說"
[00:04:13.760 --> 00:04:15.720]  "哈拿,你為什麼哭泣呢?"
[00:04:15.720 --> 00:04:17.120]  "為什麼不吃飯呢?"
[00:04:17.120 --> 00:04:18.720]  "為什麼心裡難過呢?"
[00:04:18.720 --> 00:04:22.480]  "你有我不是比十個兒子更好嗎?"
[00:04:22.480 --> 00:04:24.560]  其實這個男人
[00:04:24.560 --> 00:04:27.000]  我覺得來說算是這樣的了
[00:04:27.000 --> 00:04:29.600]  以一個幾千年前的男人來說
[00:04:29.600 --> 00:04:30.920]  他也算是口花花的
[00:04:30.920 --> 00:04:32.160]  譬如我轉語氣說
[00:04:32.160 --> 00:04:34.760]  "哈拿,老婆,為什麼你會哭呢?"
[00:04:34.760 --> 00:04:36.200]  "為什麼不吃飯呢?"
[00:04:36.200 --> 00:04:37.440]  "為什麼心裡難過呢?"
[00:04:37.440 --> 00:04:39.640]  "有我不是比十個兒子更好嗎?"
[00:04:39.640 --> 00:04:41.480]  幾千年前的男人
[00:04:41.480 --> 00:04:43.400]  他算是浪漫那一種了
[00:04:43.400 --> 00:04:44.560]  (笑)
[00:04:44.560 --> 00:04:46.000]  還有他沒有生育
[00:04:46.000 --> 00:04:47.960]  他也是娶多一個二奶幫忙
[00:04:47.960 --> 00:04:49.440]  計算過鄉燈也好
[00:04:49.440 --> 00:04:50.960]  分多一點地產也好
[00:04:50.960 --> 00:04:52.680]  都是為了投家而已
[00:04:52.680 --> 00:04:54.400]  他也沒有娶第三個
[00:04:54.400 --> 00:04:55.440]  也算是這樣的了
[00:04:55.440 --> 00:04:57.320]  還有他有剛才經文來讀過
[00:04:57.320 --> 00:04:59.840]  他認證了聖經說他愛哈拿
[00:04:59.840 --> 00:05:02.400]  聖經認證他是愛老婆的男人
[00:05:02.400 --> 00:05:03.880]  也是一個好見證
[00:05:03.880 --> 00:05:07.080]  不過你用現今的角度來看
[00:05:07.080 --> 00:05:09.160]  你會覺得他的問題好像有點廢
[00:05:09.160 --> 00:05:09.960]  第八條
[00:05:09.960 --> 00:05:11.320]  "哈拿,你為什麼哭泣呢?"
[00:05:11.320 --> 00:05:13.160]  "我哭泣了這麼多年,你為什麼不哭泣呢?"
[00:05:13.160 --> 00:05:14.360]  就是沒有兒子生了
[00:05:14.360 --> 00:05:16.800]  你也解決不了這個問題
[00:05:16.800 --> 00:05:17.880]  你還來問我
[00:05:17.880 --> 00:05:18.760]  為什麼不吃飯
[00:05:18.760 --> 00:05:19.600]  為什麼心裡難過
[00:05:19.600 --> 00:05:21.000]  這個老公真的是廢的
[00:05:21.000 --> 00:05:21.720]  這麼多年
[00:05:21.720 --> 00:05:23.000]  其實你知道我什麼問題的
[00:05:23.000 --> 00:05:24.960]  還在問東問西
[00:05:24.960 --> 00:05:27.320]  現在的女性就會這樣看他
[00:05:27.320 --> 00:05:29.160]  但是在過程裡面
[00:05:29.160 --> 00:05:31.960]  其實真的有很多社會的壓力
[00:05:31.960 --> 00:05:33.920]  他那時候哈拿是有的
[00:05:33.920 --> 00:05:36.600]  我們現在男男女女是家庭的
[00:05:36.600 --> 00:05:38.000]  就是原生家庭
[00:05:38.000 --> 00:05:39.920]  你自己出生的家庭有
[00:05:39.920 --> 00:05:41.520]  你建立的家庭也有
[00:05:41.520 --> 00:05:43.680]  可以說你未來的家庭也會有的
[00:05:43.680 --> 00:05:45.440]  當我還沒結婚的時候
[00:05:45.440 --> 00:05:48.680]  其實我每年都會去親戚那裡拜年
[00:05:48.680 --> 00:05:50.960]  親戚就經常問來問去那幾句
[00:05:50.960 --> 00:05:53.200]  "哎呀,你什麼時候拍拖啊?"
[00:05:53.200 --> 00:05:55.600]  "你三十多歲了,還沒拍拖?"
[00:05:55.600 --> 00:05:57.760]  "你什麼時候結婚啊?"
[00:05:57.760 --> 00:05:59.000]  "為什麼還沒結婚啊?"
[00:05:59.000 --> 00:05:59.960]  然後結了婚就說
[00:05:59.960 --> 00:06:02.120]  "哎呀,為什麼還不生孩子啊?"
[00:06:02.120 --> 00:06:04.000]  "再遲生孩子,你高齡產婦啊"
[00:06:04.000 --> 00:06:04.920]  不是我高齡產婦
[00:06:04.920 --> 00:06:06.680]  是我老婆高齡產婦而已
[00:06:06.680 --> 00:06:09.560]  後來在我中段的時候
[00:06:09.560 --> 00:06:10.760]  我就開始跟媽媽說
[00:06:10.760 --> 00:06:11.720]  記住了
[00:06:11.720 --> 00:06:13.680]  再去這些聚會我就不去了
[00:06:13.680 --> 00:06:16.320]  你記得幫我跟長輩們繳紙幣
[00:06:16.320 --> 00:06:18.640]  我就封最便宜的紙幣給他們的後代
[00:06:18.640 --> 00:06:21.560]  封十塊、五塊的紙幣給他們
[00:06:21.560 --> 00:06:24.000]  你無論如何都要賺回他們的紙幣
[00:06:24.000 --> 00:06:25.120]  每年都問我
[00:06:25.120 --> 00:06:26.640]  但是你會想
[00:06:26.640 --> 00:06:27.920]  真的壓力有多大
[00:06:27.920 --> 00:06:30.000]  好像最近我跟一些舊同學
[00:06:30.000 --> 00:06:31.840]  不是信耶穌的同學聊天
[00:06:31.840 --> 00:06:33.720]  他們的壓力也挺大的
[00:06:33.720 --> 00:06:35.960]  有一些就是他結了婚
[00:06:35.960 --> 00:06:37.640]  但是自從生了小朋友之後
[00:06:37.640 --> 00:06:38.920]  他老婆也不理他
[00:06:38.920 --> 00:06:39.880]  只顧著兒子
[00:06:39.880 --> 00:06:42.200]  他就變成了一個已婚的男人
[00:06:42.200 --> 00:06:43.760]  但是他好像是手寡一樣
[00:06:43.760 --> 00:06:44.560]  很慘
[00:06:44.560 --> 00:06:45.840]  他除了手寡之外
[00:06:45.840 --> 00:06:47.080]  他還要幫忙照顧兒子
[00:06:47.080 --> 00:06:49.600]  他就是一個手寡的工人姐姐
[00:06:49.600 --> 00:06:53.000]  這一段就是他的婚姻了
[00:06:53.000 --> 00:06:55.400]  另外有一些女同學又很慘
[00:06:55.400 --> 00:06:56.920]  就是我們這幾十年了
[00:06:56.920 --> 00:06:58.640]  三十年前的同學
[00:06:58.640 --> 00:06:59.200]  她說
[00:06:59.200 --> 00:07:00.200]  那怎麼慘呢
[00:07:00.200 --> 00:07:03.000]  當年生小孩的時候
[00:07:03.000 --> 00:07:05.040]  她的婆婆抱了孫子離開
[00:07:05.040 --> 00:07:06.680]  她在醫院還沒有抱多個兒子
[00:07:06.680 --> 00:07:08.080]  她的婆婆就抱走了
[00:07:08.080 --> 00:07:09.800]  她那一刻就覺得婆婆是第一個
[00:07:09.800 --> 00:07:11.360]  搶走她兒子的人
[00:07:11.360 --> 00:07:12.320]  多麼淒涼
[00:07:12.320 --> 00:07:13.560]  到她長大之後
[00:07:13.560 --> 00:07:14.720]  她跟婆婆有些衝突
[00:07:14.720 --> 00:07:15.960]  老公又不幫她
[00:07:15.960 --> 00:07:17.920]  接著另一個就更慘了
[00:07:17.920 --> 00:07:20.120]  就是她的一個女同學
[00:07:20.120 --> 00:07:22.360]  自從她結了婚進了家之後
[00:07:22.360 --> 00:07:25.040]  她的婆婆就經常說她壞
[00:07:25.040 --> 00:07:27.280]  甚至乎結婚之前也跟她兒子說
[00:07:27.280 --> 00:07:29.120]  你跟這個女人結婚
[00:07:29.120 --> 00:07:31.240]  我以後不會分家產給你的
[00:07:31.240 --> 00:07:32.960]  我說你犯了什麼事這麼嚴重
[00:07:32.960 --> 00:07:35.360]  人家還沒結婚之前就說不分家產
[00:07:35.360 --> 00:07:35.920]  她說
[00:07:35.920 --> 00:07:37.720]  因為她說我權骨長得高
[00:07:37.720 --> 00:07:38.840]  知不知道什麼權骨
[00:07:38.840 --> 00:07:40.440]  就是黑夫
[00:07:40.440 --> 00:07:42.560]  因為黑夫的緣故
[00:07:42.560 --> 00:07:44.360]  你兒子要跟她結婚
[00:07:44.360 --> 00:07:46.160]  你就不會分家產
[00:07:46.160 --> 00:07:47.120]  結果真的是
[00:07:47.120 --> 00:07:48.760]  她媽媽分家產的時候
[00:07:48.760 --> 00:07:51.080]  真的沒有分給她老公跟她
[00:07:51.080 --> 00:07:52.600]  接著我就跟她說
[00:07:52.600 --> 00:07:54.400]  你可以反過來想
[00:07:54.400 --> 00:07:55.760]  如果你相信了耶穌
[00:07:55.760 --> 00:07:57.000]  你有神的恩典
[00:07:57.000 --> 00:07:59.320]  你也說她兒子就算背叛她媽媽
[00:07:59.320 --> 00:08:00.280]  也要娶你做老婆
[00:08:00.280 --> 00:08:01.640]  她也算是這樣吧
[00:08:01.640 --> 00:08:05.080]  很多時候你也會想很多的壓力
[00:08:05.080 --> 00:08:06.080]  社會的壓力
[00:08:06.080 --> 00:08:07.200]  誰能夠幫我們呢?
[00:08:07.200 --> 00:08:09.840]  但是你知道其實我們回到神那裡
[00:08:09.840 --> 00:08:11.560]  是唯一的出路
[00:08:11.560 --> 00:08:14.160]  其實在帕拉來說也是
[00:08:14.160 --> 00:08:17.920]  當你發現她真的很專心去獻祭
[00:08:17.920 --> 00:08:20.080]  她也來到獻祭這個地方
[00:08:20.080 --> 00:08:22.120]  其實她也會經歷被人壓的
[00:08:22.120 --> 00:08:23.920]  也會被兒子壓的
[00:08:23.920 --> 00:08:25.440]  但是她也會來的
[00:08:25.440 --> 00:08:26.640]  她也會獻祭
[00:08:26.640 --> 00:08:27.920]  但是經歷了這麼多年
[00:08:27.920 --> 00:08:29.880]  她還是沒有這個兒子
[00:08:29.880 --> 00:08:30.680]  其實你就知道
[00:08:30.680 --> 00:08:33.840]  其實她對神還是有一絲信心
[00:08:33.840 --> 00:08:35.280]  以及堅持的
[00:08:35.280 --> 00:08:36.840]  在這些社會壓力的時候
[00:08:36.840 --> 00:08:37.760]  我們也會想一下
[00:08:37.760 --> 00:08:41.080]  會不會也有些要學習的地方呢?
[00:08:41.080 --> 00:08:44.040]  如果哈拿很快就能生孩子
[00:08:44.040 --> 00:08:45.800]  她就不會有這段經歷
[00:08:45.800 --> 00:08:48.920]  她就做回一個普通的住家女人
[00:08:48.920 --> 00:08:49.800]  就這樣而已
[00:08:49.800 --> 00:08:52.360]  但是因為神給她經歷了一些困難
[00:08:52.360 --> 00:08:55.160]  她經歷了幾年的困難之後
[00:08:55.160 --> 00:08:57.240]  她就生出一個薩姆爾
[00:08:57.240 --> 00:08:58.960]  這個就是薩姆爾記
[00:08:58.960 --> 00:08:59.440]  你也知道
[00:08:59.440 --> 00:09:02.840]  他就是聖經裡面很出名的祭司
[00:09:02.840 --> 00:09:04.160]  加上是時司
[00:09:04.160 --> 00:09:05.400]  也就是民族領袖
[00:09:05.400 --> 00:09:08.120]  她甚至後來是安納索羅王
[00:09:08.120 --> 00:09:09.800]  找了大衛王
[00:09:09.800 --> 00:09:12.240]  你就知道其實她是領袖有多重要
[00:09:12.240 --> 00:09:14.520]  神有時候給我們經歷一些艱難
[00:09:14.520 --> 00:09:16.800]  就是叫我們回到神那裡
[00:09:16.800 --> 00:09:19.160]  得到神的恩典和祝福
[00:09:19.160 --> 00:09:21.560]  我聽過一個姐妹的見證
[00:09:21.560 --> 00:09:23.040]  我也問過她的容許
[00:09:23.040 --> 00:09:24.640]  可以在崇拜裡面引用一下
[00:09:24.640 --> 00:09:27.160]  她在年輕的時候是信了主
[00:09:27.160 --> 00:09:29.080]  但是她過了一段時間
[00:09:29.080 --> 00:09:30.720]  她認識了一個男孩子
[00:09:30.720 --> 00:09:32.200]  這個男孩子是很老實的
[00:09:32.200 --> 00:09:33.080]  也很好
[00:09:33.080 --> 00:09:34.480]  但是還沒有信主
[00:09:34.480 --> 00:09:38.240]  結果就和這個沒有信主的男孩子結婚了
[00:09:38.240 --> 00:09:40.560]  但是有一天她生了小朋友
[00:09:40.560 --> 00:09:41.840]  再過了一段時間
[00:09:41.840 --> 00:09:43.840]  她發現她的老公
[00:09:43.840 --> 00:09:46.240]  外面是鮑爾拉
[00:09:46.240 --> 00:09:49.080]  最好奇的就是她老公又沒有錢又不英俊
[00:09:49.080 --> 00:09:50.600]  也是鮑爾拉
[00:09:50.600 --> 00:09:52.000]  記住了
[00:09:52.000 --> 00:09:53.800]  鮑爾拉和你有沒有錢又不英俊
[00:09:53.800 --> 00:09:54.800]  是沒有什麼關係的
[00:09:54.800 --> 00:09:56.080]  一說鮑就鮑了
[00:09:56.080 --> 00:09:57.240]  好
[00:09:57.240 --> 00:09:58.040]  接著
[00:09:58.040 --> 00:10:00.120]  最慘的是她老公那邊的家人
[00:10:00.120 --> 00:10:01.880]  還支持她老公鮑爾拉
[00:10:01.880 --> 00:10:03.200]  說這是什麼世代呢?
[00:10:03.200 --> 00:10:05.120]  家庭是很混亂的
[00:10:05.120 --> 00:10:07.600]  錯的人還得到支持
[00:10:07.600 --> 00:10:10.440]  結果她心裡面有很多仇恨
[00:10:10.440 --> 00:10:11.760]  她還有一點仇恨
[00:10:11.760 --> 00:10:13.680]  想灌輸給兒子
[00:10:13.680 --> 00:10:14.800]  氣死她老公
[00:10:14.800 --> 00:10:16.600]  但是她想起一個問題
[00:10:16.600 --> 00:10:18.200]  就是經歷這些事情之後
[00:10:18.200 --> 00:10:20.600]  其實她會不會想到
[00:10:20.600 --> 00:10:21.400]  她最後說
[00:10:21.400 --> 00:10:23.920]  還是神可能有些教導
[00:10:23.920 --> 00:10:25.680]  因為如果不是經歷這件事
[00:10:25.680 --> 00:10:28.320]  我想她一輩子都不會回到神那裡
[00:10:28.320 --> 00:10:31.920]  她只會做一個普通的家庭主婦
[00:10:31.920 --> 00:10:33.480]  離開了神
[00:10:33.480 --> 00:10:34.680]  就當作沒有這回事了
[00:10:34.680 --> 00:10:37.080]  跟一個未信主的人沒有分別
[00:10:37.080 --> 00:10:38.520]  但是經歷了這些事情之後
[00:10:38.520 --> 00:10:41.200]  她終歸都回到神裡面
[00:10:41.200 --> 00:10:42.480]  得到主的祝福
[00:10:42.480 --> 00:10:44.040]  在我們生命裡面
[00:10:44.040 --> 00:10:45.640]  好像我小時候也經歷了
[00:10:45.640 --> 00:10:47.280]  可能家裡有些偏心
[00:10:47.280 --> 00:10:49.240]  但是長大了信了耶穌之後
[00:10:49.240 --> 00:10:53.400]  都換個角度去因家庭裡面其他成員
[00:10:53.400 --> 00:10:55.400]  他們付出的那種愛的努力
[00:10:55.400 --> 00:10:56.640]  好像我爸爸一樣
[00:10:56.640 --> 00:10:57.920]  雖然他不太會說話
[00:10:57.920 --> 00:11:00.360]  但是他很努力去做工賺錢
[00:11:00.360 --> 00:11:02.920]  他退休的時候不斷煮飯給我們吃
[00:11:02.920 --> 00:11:04.440]  其實做了家務
[00:11:04.440 --> 00:11:07.840]  其實我爸爸是一個很行動型照顧家人的人
[00:11:07.840 --> 00:11:10.440]  我媽媽雖然她說話比較多
[00:11:10.440 --> 00:11:13.720]  有時候說話都比較令人煩了一點
[00:11:13.720 --> 00:11:16.480]  但是她經常關心我
[00:11:16.480 --> 00:11:17.600]  因為我要補習
[00:11:17.600 --> 00:11:19.880]  她又提供機會
[00:11:19.880 --> 00:11:21.440]  其實都對我的培育很好
[00:11:21.440 --> 00:11:23.600]  如果我只記得他們的偏心
[00:11:23.600 --> 00:11:25.000]  或者他們對我的不好
[00:11:25.000 --> 00:11:27.800]  沒有欣賞他們付出的努力的話
[00:11:27.960 --> 00:11:31.040]  其實我們看家庭都是會有傷害的
[00:11:31.040 --> 00:11:33.880]  甚至乎好像一個審判台一樣
[00:11:33.880 --> 00:11:35.040]  你算一下我
[00:11:35.040 --> 00:11:35.800]  我算一下你
[00:11:35.800 --> 00:11:37.480]  數一下大家有什麼不對
[00:11:37.480 --> 00:11:39.800]  但是最後傷害的就是大家
[00:11:39.800 --> 00:11:42.880]  其實哈娜的丈夫伊利加拿
[00:11:42.880 --> 00:11:45.040]  他真的挺愛哈娜的
[00:11:45.040 --> 00:11:46.320]  你看他的說話
[00:11:46.320 --> 00:11:47.560]  你看他的行動
[00:11:47.560 --> 00:11:49.080]  其實他真心愛她
[00:11:49.080 --> 00:11:51.800]  如果哈娜可以多放一點心靈
[00:11:51.800 --> 00:11:53.480]  不只是看能不能生孩子
[00:11:53.480 --> 00:11:55.440]  而是看到她丈夫付出的努力
[00:11:55.440 --> 00:11:56.840]  可能這一刻的關係
[00:11:56.840 --> 00:11:58.320]  他就已經改變了
[00:11:58.320 --> 00:11:59.280]  所以鼓勵大家
[00:11:59.280 --> 00:12:00.520]  如果家庭也好
[00:12:00.520 --> 00:12:01.680]  原生家庭也好
[00:12:01.680 --> 00:12:04.040]  甚至現在你在人際關係上
[00:12:04.040 --> 00:12:05.040]  有一些困難
[00:12:05.040 --> 00:12:07.000]  可能真的神有些事情想你學習
[00:12:07.000 --> 00:12:09.640]  如果你還是人際關係有些困難
[00:12:09.640 --> 00:12:10.760]  你也要想一想
[00:12:10.760 --> 00:12:14.560]  我是否少了去欣賞別人的努力呢?
[00:12:14.560 --> 00:12:15.920]  他曾經愛過我
[00:12:15.920 --> 00:12:18.080]  曾經跟我們復和過
[00:12:18.080 --> 00:12:19.760]  但是我只會計較一些事情
[00:12:19.760 --> 00:12:21.120]  就不回應他
[00:12:21.120 --> 00:12:22.880]  結果導致關係破裂
[00:12:22.880 --> 00:12:24.680]  我們可以認真去想一想
[00:12:25.560 --> 00:12:26.440]  當你讀下去
[00:12:26.440 --> 00:12:29.120]  你就更加去佩服哈娜這個女人
[00:12:29.120 --> 00:12:31.200]  第七節我們再看多一次
[00:12:31.200 --> 00:12:32.400]  第七、第八節就說
[00:12:32.400 --> 00:12:33.600]  「年年都是這樣」
[00:12:33.600 --> 00:12:36.160]  每逢她上去耶和華殿的時候
[00:12:36.160 --> 00:12:37.960]  比利拿總是刺激哈娜
[00:12:37.960 --> 00:12:39.600]  時常哭泣、吃不下飯
[00:12:39.600 --> 00:12:41.600]  年年都去
[00:12:41.600 --> 00:12:43.320]  年年被人壓迫
[00:12:43.320 --> 00:12:44.440]  年年都去
[00:12:44.440 --> 00:12:45.400]  其實不簡單
[00:12:45.400 --> 00:12:46.520]  譬如我舉個例子
[00:12:46.520 --> 00:12:47.760]  你進來恩福堂
[00:12:47.760 --> 00:12:48.960]  你遇到一個木者
[00:12:48.960 --> 00:12:50.800]  壞壞的叫梁振偉牧師
[00:12:50.800 --> 00:12:52.040]  每次你進來
[00:12:52.040 --> 00:12:52.760]  我就問你
[00:12:52.760 --> 00:12:53.600]  哎呀你
[00:12:53.600 --> 00:12:55.200]  為什麼還沒結婚
[00:12:55.200 --> 00:12:56.240]  這麼大年紀
[00:12:56.240 --> 00:12:59.200]  為什麼你結了婚又不生小朋友
[00:12:59.200 --> 00:13:00.480]  為什麼你失業這麼久
[00:13:00.480 --> 00:13:01.560]  你又不找工作
[00:13:01.560 --> 00:13:03.440]  總之你忌妒什麼
[00:13:03.440 --> 00:13:05.000]  我就年年去說你
[00:13:05.000 --> 00:13:06.640]  每次都說你
[00:13:06.640 --> 00:13:09.160]  我相信你捱不了兩三個星期
[00:13:09.160 --> 00:13:11.360]  你就不會回來我們教會了
[00:13:11.360 --> 00:13:14.480]  因為你回來總是說你最忌妒的事情
[00:13:14.480 --> 00:13:16.160]  但是這個哈娜
[00:13:16.160 --> 00:13:17.440]  她鬥志可嘉
[00:13:17.440 --> 00:13:20.080]  年年都被比利拿壓迫
[00:13:20.080 --> 00:13:22.160]  年年都來獻祭
[00:13:22.160 --> 00:13:23.040]  真的不簡單
[00:13:23.040 --> 00:13:25.280]  就是你的鬥志是相當強
[00:13:25.280 --> 00:13:27.360]  因為她在認知下
